Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,,RTHI
1745,0.00416774,0,0,0,0,0.0133945,0,0,0,0,0,0,0.0306292,0.0414333,0.0274797,0.0265385,0,0,0.0607698,0,0.0476688,0.0393304,0.040361,0.0498292,0.0149103,0.0120247,0.0277236,0.011266,0.0130615,0.0150143,0.0130567,0.048962,0.0163393,0.0182166,0.0240291,0.0174539,0.0475134,0.044142,0.0331002,0.0239249,0.00607942,0.037506,0.00918779,0.0264721,0.0162865,0,0,0.0560942,0,0.0385417,0.0354075,0.0419074,0.0154628,0.0221639,0.0138724,0.0168633,0.0475609,0.0238275,0,0.0281667,0.0111645,0.0402628,0.0103217,0.00953252,0.0127915,0.048693,0.0428347,0.0267287,0.0153375,0.00876832,0,0,0,0,0.0259732
1746,0.00427043,0,0,0,0,0.013276,0,0,0,0,0,0,0.0309238,0.0413699,0.028104,0.0257698,0,0,0.0611872,0,0.0478892,0.0394718,0.0398868,0.0505565,0.0142948,0.0130627,0.0276905,0.0116823,0.0140703,0.0159203,0.0131185,0.0494961,0.015894,0.0179082,0.0240771,0.0178353,0.048302,0.0445883,0.0331623,0.0238267,0.0060772,0.0374878,0.009162,0.0257751,0.0163773,0,0,0.055954,0,0.0384944,0.0353827,0.0421777,0.0147445,0.022072,0.0129432,0.0162624,0.0476473,0.0242103,0,0.0275473,0.0107136,0.0400628,0.0099957,0.00906846,0.0123848,0.0486337,0.0429176,0.0267058,0.0151834,0.00870995,0,0,0,0,0.0256641
1747,0.00438023,0,0,0,0,0.0130797,0,0,0,0,0,0,0.0308364,0.0413274,0.0286914,0.025055,0,0,0.061623,0,0.0480403,0.0396851,0.0393061,0.0513241,0.0137822,0.0140578,0.0276957,0.0121314,0.0148517,0.0164361,0.0131488,0.0498203,0.0155382,0.0176663,0.0241287,0.0180486,0.0483924,0.0450348,0.0332256,0.0237624,0.00608395,0.0374937,0.00909489,0.0252429,0.0165101,0,0,0.055845,0,0.0384785,0.0353326,0.0423487,0.0142192,0.021997,0.0121026,0.0157238,0.0477369,0.0245465,0,0.0270019,0.0103802,0.0398621,0.00977737,0.0087835,0.0118614,0.0486993,0.0430146,0.0267184,0.0150113,0.00876701,0,0,0,0,0.0253017
1748,0.00455664,0,0,0,0,0.0128862,0,0,0,0,0,0,0.030414,0.0413029,0.0290225,0.0244159,0,0,0.0621806,0,0.0481949,0.0399348,0.0387232,0.0517788,0.0134057,0.0148676,0.0277373,0.0126755,0.0155315,0.0167914,0.0131389,0.0499087,0.0154128,0.0175218,0.024214,0.0180957,0.0479253,0.0455101,0.0332877,0.0237061,0.00624271,0.0375303,0.0091145,0.0248076,0.0166692,0,0,0.0557212,0,0.0384678,0.0353057,0.0425304,0.0137859,0.0219529,0.0112186,0.0152491,0.0478862,0.0247919,0,0.0264397,0.010026,0.0396802,0.0095522,0.00847578,0.0113389,0.0487758,0.0431054,0.0273793,0.0148664,0.00890401,0,0,0,0,0.0248844
1749,0.00486144,0,0,0,0,0.0127663,0,0,0,0,0,0,0.0297661,0.0412549,0.0290809,0.0237989,0,0,0.062821,0,0.0483679,0.0402023,0.0382044,0.0519351,0.0131794,0.0154301,0.0277756,0.0133315,0.016176,0.0171426,0.0131139,0.0497776,0.0154543,0.0174937,0.024408,0.0180217,0.0470607,0.0460126,0.0333241,0.0236544,0.00628511,0.0375901,0.00912316,0.0245937,0.0168538,0,0,0.0555383,0,0.0384135,0.0353673,0.0427815,0.013478,0.0219558,0.0104077,0.0147481,0.0480419,0.025016,0,0.0258352,0.00975017,0.0394906,0.00941592,0.00829914,0.0107699,0.0487174,0.0431535,0.0293744,0.0147291,0.00915907,0,0,0,0,0.0244328
1750,0.00527143,0,0,0,0,0.012661,0,0,0,0,0,0,0.0290375,0.0411115,0.0291287,0.023246,0,0,0.0632947,0,0.0484864,0.0404159,0.0377933,0.0519912,0.0130626,0.0157723,0.0278008,0.0139027,0.0168095,0.0175546,0.0131506,0.0495671,0.0155959,0.0176159,0.0246824,0.0179157,0.0458529,0.0464991,0.0332802,0.0235768,0.00638402,0.0375997,0.00902657,0.0246596,0.0170451,0,0,0.0554519,0,0.0383785,0.0354279,0.0430246,0.0131212,0.0220331,0.00981024,0.0142569,0.0481999,0.0251487,0,0.0252918,0.00948913,0.0392661,0.00924743,0.00808235,0.0103848,0.0488376,0.0431243,0.0301969,0.0145945,0.00953179,0,0,0,0,0.0239947
1751,0.00568965,0,0,0,0,0.0124931,0,0,0,0,0,0,0.028488,0.0408632,0.0293252,0.0228105,0,0,0.063641,0,0.0485474,0.0405513,0.0374699,0.051971,0.0130569,0.0159521,0.0278658,0.0143879,0.0173776,0.0179696,0.0131697,0.0492818,0.0157965,0.0177099,0.0249072,0.0177378,0.044797,0.0469186,0.0331037,0.0234749,0.00644861,0.0376186,0.00896111,0.0247478,0.0171708,0,0,0.055432,0,0.0383605,0.0353957,0.0432376,0.012841,0.0220098,0.00903758,0.0138379,0.0482464,0.0253357,0,0.0248318,0.00924863,0.0390734,0.00911355,0.00794723,0.0100041,0.0490194,0.0431064,0.0301064,0.0143503,0.00993971,0,0,0,0,0.0236349
1752,0.00617639,0,0,0,0,0.0123646,0,0,0,0,0,0,0.0279933,0.0407333,0.0295901,0.0224888,0,0,0.0641325,0,0.0486254,0.0406928,0.0371974,0.0519522,0.0130682,0.0160995,0.0279588,0.0147978,0.01785,0.0183329,0.0132029,0.0489907,0.0159473,0.0176531,0.0250699,0.0176081,0.0438764,0.0472712,0.0329565,0.0234843,0.00663945,0.0376074,0.00890165,0.0249065,0.0173645,0,0,0.0553717,0,0.0383656,0.0353486,0.0433713,0.0124495,0.0220032,0.00836563,0.0133788,0.0483703,0.0253655,0,0.0244887,0.00896395,0.0388729,0.0089251,0.00771253,0.00981568,0.0491214,0.0432269,0.0298399,0.0140487,0.0104201,0,0,0,0,0.0233295
1753,0.00657731,0,0,0,0,0.0121835,0,0,0,0,0,0,0.027735,0.0407138,0.0299024,0.0221314,0,0,0.0647093,0,0.0487517,0.0408723,0.0370008,0.0520222,0.0131351,0.0162431,0.0281284,0.0150517,0.0182371,0.0190008,0.0132377,0.0487019,0.0159699,0.0174952,0.0251107,0.0175254,0.0432132,0.0475398,0.0328899,0.0236159,0.00680795,0.0376028,0.00887668,0.0250824,0.0175173,0,0,0.0552726,0,0.0383323,0.0353077,0.0435285,0.0122453,0.0219138,0.00763316,0.0129862,0.0485079,0.0254514,0,0.0240935,0.00876668,0.0386831,0.00884887,0.00765401,0.009705,0.0491934,0.0433553,0.0296649,0.0137784,0.0108233,0,0,0,0,0.0230124
1754,0.00704672,0,0,0,0,0.0120692,0,0,0,0,0,0,0.0277359,0.0406697,0.0302228,0.0218458,0,0,0.0651424,0,0.0488967,0.0410119,0.0368562,0.0524599,0.0131679,0.0164073,0.0283325,0.0153229,0.018659,0.0198657,0.0133036,0.0484161,0.0158002,0.0171451,0.0250634,0.0175205,0.0429259,0.0477954,0.0328832,0.0237154,0.00709276,0.0376232,0.00891366,0.0252364,0.0177117,0,0,0.0552914,0,0.0383204,0.0353723,0.0437241,0.0121064,0.0218168,0.00698603,0.0127083,0.0485925,0.0254785,0,0.0237081,0.00865088,0.0385006,0.008768,0.00767285,0.00961415,0.0493153,0.0434013,0.0295491,0.0135449,0.0112145,0,0,0,0,0.0227325
1755,0.00751037,0,0,0,0,0.0119882,0,0,0,0,0,0,0.028015,0.0405766,0.0304153,0.0216174,0,0,0.0653894,0,0.0490206,0.0410388,0.0365579,0.0531996,0.0131178,0.0165692,0.0285645,0.0155864,0.0191475,0.0204836,0.0133476,0.0481199,0.0153542,0.0166801,0.0249758,0.0176194,0.0431659,0.0479992,0.0328673,0.0237299,0.00741953,0.0376801,0.0090278,0.0253843,0.017918,0,0,0.0556577,0,0.0383303,0.0354774,0.043932,0.0120932,0.0216656,0.00639644,0.0125638,0.0485684,0.0254778,0,0.0233648,0.00861737,0.0383361,0.00873086,0.00779436,0.0095234,0.0493008,0.0433565,0.0294685,0.0134212,0.0115858,0,0,0,0,0.0224977
1756,0.00792942,0,0,0,0,0.0118305,0,0,0,0,0,0,0.0285947,0.0404367,0.030905,0.0213746,0,0,0.065465,0,0.0490736,0.0410006,0.0362933,0.0533917,0.0130395,0.0167421,0.028679,0.0158006,0.01974,0.0206166,0.0134483,0.0477265,0.0147837,0.0162427,0.0249585,0.0177263,0.043857,0.0481279,0.0327878,0.0236467,0.00788865,0.0376948,0.00904705,0.0254703,0.018024,0,0,0.0558361,0,0.0382967,0.0355067,0.0440811,0.0118266,0.0215326,0.00588594,0.0124054,0.0484878,0.0253361,0,0.0231189,0.0084354,0.038153,0.00855267,0.00766724,0.00983568,0.049171,0.0433267,0.0293256,0.0133975,0.0119222,0,0,0,0,0.0222132
1757,0.00828946,0,0,0,0,0.0117407,0,0,0,0,0,0,0.0292025,0.0402743,0.0312883,0.0210518,0,0,0.0654095,0,0.0490867,0.0409624,0.0360812,0.0534621,0.0130149,0.0168472,0.0287448,0.0159846,0.020132,0.0206067,0.0135999,0.0472926,0.014172,0.0157085,0.0248513,0.017944,0.044751,0.0481999,0.0326365,0.0235733,0.00839012,0.0377116,0.00906552,0.0254907,0.0180808,0,0,0.0559154,0,0.0382516,0.035568,0.0442702,0.0116591,0.0213438,0.00533659,0.0123232,0.0483232,0.0252024,0,0.0229186,0.00824446,0.0379827,0.00836467,0.00761648,0.0103939,0.0491119,0.0434245,0.0291772,0.0134797,0.0122254,0,0,0,0,0.0219333
1758,0.00865833,0,0,0,0,0.0117163,0,0,0,0,0,0,0.0299473,0.0402152,0.0318682,0.0208015,0,0,0.0654026,0,0.0491186,0.0409936,0.0359572,0.0539698,0.0129959,0.0169099,0.0287709,0.0161713,0.0204207,0.0208169,0.0137994,0.0466981,0.013718,0.0152214,0.0247855,0.0181494,0.0458713,0.0482599,0.0325196,0.0236146,0.00883928,0.0377271,0.00910108,0.0253474,0.0180389,0,0,0.0559911,0,0.0382308,0.0356082,0.0444508,0.0115008,0.021148,0.00485833,0.0122718,0.0480016,0.0250295,0,0.022734,0.00802416,0.0378011,0.00812116,0.00755093,0.0107556,0.0490398,0.0435467,0.0290429,0.0135632,0.0125696,0,0,0,0,0.0216569
1759,0.0090737,0,0,0,0,0.0117642,0,0,0,0,0,0,0.0307551,0.0402198,0.0325809,0.0206112,0,0,0.0654569,0,0.0491737,0.0410735,0.0359016,0.0545109,0.0130614,0.0168197,0.0288111,0.0163812,0.0206622,0.0213856,0.0139518,0.0460205,0.0134366,0.0148174,0.0246649,0.0183961,0.0472504,0.0482834,0.0324538,0.0236782,0.00918163,0.037742,0.00915744,0.0251341,0.0180993,0,0,0.0561532,0,0.0382169,0.0356099,0.0446453,0.0116182,0.0209645,0.00447316,0.0122326,0.0476793,0.0248521,0,0.0225026,0.00788052,0.0375913,0.00792913,0.00755642,0.0109375,0.0489864,0.0435689,0.0289322,0.0136431,0.0129795,0,0,0,0,0.0213775
1760,0.0095009,0,0,0,0,0.0118269,0,0,0,0,0,0,0.0316298,0.0401563,0.0334086,0.0204654,0,0,0.0654062,0,0.0492061,0.0410981,0.0357908,0.0549951,0.0132214,0.0166112,0.0289175,0.0165811,0.0208452,0.0221554,0.0140356,0.0453522,0.0130744,0.0144146,0.0245106,0.0187035,0.0489423,0.0482737,0.0323707,0.0237695,0.00942789,0.0377608,0.00924486,0.0249375,0.0182314,0,0,0.0563674,0,0.0382129,0.0356344,0.0448035,0.0120249,0.0208444,0.00413502,0.0121898,0.0473266,0.024676,0,0.0222692,0.00787882,0.0374024,0.00784127,0.00768141,0.0108631,0.048906,0.0435021,0.0288232,0.0136686,0.0134373,0,0,0,0,0.0211221
1761,0.00988834,0,0,0,0,0.0118503,0,0,0,0,0,0,0.0325594,0.0400357,0.0343555,0.0204375,0,0,0.0652728,0,0.0492066,0.0410031,0.0355924,0.0552256,0.013452,0.016408,0.0290589,0.0166641,0.020955,0.0224953,0.0140722,0.0447146,0.0124834,0.0140314,0.0243749,0.0190631,0.0508848,0.0482161,0.0322201,0.0239229,0.00967941,0.0377911,0.00929553,0.0247857,0.0183418,0,0,0.0565097,0,0.0382126,0.0357986,0.0449032,0.0124323,0.0207886,0.00395408,0.0121111,0.0469523,0.0245452,0,0.022102,0.00782609,0.0372461,0.00773311,0.00766252,0.0105349,0.0487917,0.0435145,0.0287428,0.0136208,0.0138963,0,0,0,0,0.0209019
1762,0.0102523,0,0,0,0,0.0118635,0,0,0,0,0,0,0.0334792,0.0399099,0.0353447,0.0203031,0,0,0.06505,0,0.0491947,0.0408333,0.035271,0.0555341,0.0137402,0.0163242,0.0292029,0.0167401,0.0209475,0.0222097,0.0140245,0.0440639,0.0117487,0.013565,0.02424,0.0194906,0.0528233,0.0481488,0.0320201,0.0241785,0.0099127,0.037839,0.00931449,0.0245871,0.0184319,0,0,0.0567401,0,0.038223,0.0360138,0.044988,0.0127546,0.0207646,0.00388378,0.012028,0.0465693,0.0244574,0,0.0219643,0.00769368,0.0371065,0.00760633,0.00749269,0.0101895,0.0487271,0.0435487,0.0287239,0.0135742,0.0143906,0,0,0,0,0.0207268
1763,0.0105974,0,0,0,0,0.0118989,0,0,0,0,0,0,0.034572,0.0398119,0.0366858,0.0200639,0,0,0.0648133,0,0.0491929,0.0407117,0.034907,0.0558334,0.0141075,0.0163544,0.0293402,0.0168961,0.0207945,0.0218165,0.0139695,0.0433689,0.0110105,0.0132385,0.0241164,0.0199065,0.0546569,0.0481085,0.0318046,0.0243284,0.0101589,0.0378897,0.00935805,0.0243544,0.018583,0,0,0.0570807,0,0.0382482,0.0361749,0.0450035,0.013067,0.0207646,0.00386949,0.0119693,0.0462652,0.0243839,0,0.0218358,0.00753609,0.0369807,0.00749336,0.00732249,0.00989958,0.0486894,0.0434738,0.028745,0.0135944,0.0148991,0,0,0,0,0.0205619
1764,0.0109215,0,0,0,0,0.0119307,0,0,0,0,0,0,0.0355684,0.0396784,0.0376998,0.019744,0,0,0.0645685,0,0.0491554,0.0406496,0.0346251,0.0559678,0.0145903,0.0163411,0.0294664,0.0169634,0.0203766,0.0215232,0.013781,0.0426754,0.010404,0.0131627,0.0239891,0.02036,0.0561506,0.0480511,0.0315785,0.0243287,0.0103589,0.0379345,0.00952348,0.0240735,0.0188837,0,0,0.0574237,0,0.0382797,0.0362795,0.0450692,0.0135345,0.0207944,0.00381184,0.0119482,0.0460331,0.0243736,0,0.0217307,0.00745712,0.0369001,0.00742981,0.00729003,0.0098814,0.0487553,0.0433781,0.0288997,0.0136811,0.0153786,0,0,0,0,0.0204019
1765,0.0112339,0,0,0,0,0.0119584,0,0,0,0,0,0,0.0364687,0.0395482,0.0388155,0.0194488,0,0,0.0642885,0,0.0490561,0.0406017,0.0344218,0.0561212,0.0151252,0.0162698,0.0296237,0.0170555,0.0198296,0.0210986,0.013387,0.0421103,0.0100426,0.0133792,0.0238941,0.0207845,0.0571947,0.0480321,0.0313471,0.024475,0.010595,0.0379622,0.00974604,0.0238373,0.019238,0,0,0.0577616,0,0.038295,0.0364121,0.0451809,0.0139604,0.0208731,0.00372402,0.0119254,0.0457699,0.024407,0,0.0216558,0.00743693,0.0368992,0.00739139,0.00730891,0.00983151,0.0488553,0.0434138,0.0291564,0.0138313,0.0158028,0,0,0,0,0.0202566
1766,0.0115067,0,0,0,0,0.0120042,0,0,0,0,0,0,0.0373233,0.03954,0.0401384,0.0191185,0,0,0.0640179,0,0.0490085,0.0406059,0.0342978,0.0562028,0.0156802,0.0161318,0.0297703,0.0172157,0.0192049,0.0205953,0.0129414,0.0417246,0.00999511,0.0139227,0.0239132,0.0212237,0.0577419,0.0480618,0.0311943,0.0245898,0.0107646,0.0379795,0.00979705,0.0237115,0.0194616,0,0,0.0581269,0,0.0383123,0.0365957,0.0452788,0.0141936,0.0209731,0.00367898,0.0118928,0.0454906,0.024473,0,0.0216368,0.00739659,0.0369246,0.00734317,0.00724711,0.00983397,0.0489711,0.043418,0.0291444,0.013987,0.016137,0,0,0,0,0.0201429
1767,0.0117454,0,0,0,0,0.0120891,0,0,0,0,0,0,0.0381062,0.0395116,0.0415083,0.0187378,0,0,0.0637124,0,0.0489411,0.0405646,0.0342455,0.0561474,0.0162355,0.0159147,0.029947,0.0174287,0.018544,0.0200571,0.0125514,0.0412182,0.0103096,0.0147666,0.0240113,0.021652,0.0578428,0.0480718,0.0310695,0.0248244,0.0108657,0.0380009,0.00972322,0.0235234,0.019612,0,0,0.0585195,0,0.0383239,0.0367715,0.0452777,0.0141796,0.0210114,0.00370153,0.0119146,0.0453052,0.0245405,0,0.0216681,0.00720403,0.0369737,0.00721662,0.00698355,0.0100163,0.049123,0.0433415,0.0292276,0.0141516,0.0164195,0,0,0,0,0.0201295
1768,0.0118997,0,0,0,0,0.0122284,0,0,0,0,0,0,0.0389215,0.0394396,0.0430032,0.0183032,0,0,0.0634076,0,0.0488355,0.0404905,0.0342452,0.0560641,0.0167258,0.0158443,0.0302228,0.0176741,0.0177561,0.0192372,0.0121869,0.0405537,0.010965,0.0158707,0.0240914,0.0220502,0.0574528,0.0480305,0.0309491,0.0249138,0.010932,0.0380501,0.00964879,0.0233019,0.0196832,0,0,0.0589933,0,0.0383543,0.0369179,0.0452415,0.014232,0.0210209,0.00376157,0.0120393,0.045177,0.0245721,0,0.021656,0.00706333,0.0370008,0.00713396,0.00680337,0.0103519,0.049376,0.0434085,0.0293251,0.0143435,0.0165484,0,0,0,0,0.0201091
1769,0.0118559,0,0,0,0,0.0123371,0,0,0,0,0,0,0.0398761,0.0394642,0.0445672,0.0179284,0,0,0.0631955,0,0.048735,0.0404914,0.034299,0.0561054,0.0171428,0.0159324,0.0305662,0.0178298,0.0168843,0.0185405,0.0118283,0.039897,0.0118784,0.017135,0.024184,0.0224318,0.0568285,0.0479312,0.0308966,0.0252766,0.010942,0.0371444,0.00972392,0.0231416,0.01954,0,0,0.0618624,0,0.0389998,0.0389425,0.0452434,0.0144083,0.0210128,0.00368014,0.012206,0.0456321,0.0246,0,0.0215487,0.00715596,0.0370605,0.00720253,0.00694063,0.0105646,0.0512812,0,0.0308882,0.0145408,0.0164774,0,0,0,0,0.0199615
1770,0.0121881,0,0,0,0,0.0124843,0,0,0,0,0,0,0.041118,0.0395787,0.0462233,0.0176455,0,0,0.0630873,0,0.0486712,0.0405443,0.0344408,0.0562738,0.0174778,0.0162499,0.0308262,0.0180246,0.0159755,0.0179763,0.0116726,0.0392826,0.0130223,0.0184743,0.0243179,0.0227813,0.0562989,0.0478842,0.0308845,0.0255438,0.0109928,0.0381315,0.00973866,0.0230263,0.0197797,0,0,0.0597554,0,0.0384539,0.037273,0.045233,0.0144468,0.0209658,0.00364567,0.0123967,0.0449748,0.0246575,0,0.0214883,0.00718116,0.0371018,0.007202,0.00700737,0.0108827,0.0500225,0.0432035,0.0294626,0.0147067,0.0166843,0,0,0,0,0.0197943
1771,0.0124641,0,0,0,0,0.0126935,0,0,0,0,0,0,0.0421916,0.0396515,0.0477693,0.0174532,0,0,0.0630876,0,0.0485952,0.0406233,0.0346403,0.0564557,0.0177883,0.0166795,0.0310904,0.0179973,0.014996,0.017342,0.0123645,0.0388045,0.0143097,0.0199254,0.0245891,0.0232146,0.0556918,0.0478458,0.0308254,0.0255712,0.0110066,0.0381249,0.00958375,0.0229811,0.0201248,0,0,0.0599798,0,0.0385295,0.0373657,0.045195,0.0143155,0.0208501,0.00366958,0.0126109,0.0451529,0.0247263,0,0.0215108,0.00706574,0.0371223,0.00708867,0.00687927,0.0115066,0.050236,0.0429949,0.0293472,0.0148867,0.0168446,0,0,0,0,0.0196517
1772,0.0125848,0,0,0,0,0.012812,0,0,0,0,0,0,0.0433563,0.0396627,0.0487487,0.0173698,0,0,0.0631953,0,0.0485025,0.0407162,0.0349212,0.0567999,0.0180116,0.017273,0.0312811,0.0179302,0.0139747,0.016921,0.0144872,0.0384727,0.0155668,0.0217768,0.0252044,0.0236354,0.0555074,0.0478109,0.0307434,0.0254218,0.011093,0.0381093,0.00920643,0.022995,0.0203678,0,0,0.0600837,0,0.0385875,0.0374368,0.0450749,0.0139004,0.0207145,0.00391529,0.0127176,0.0453482,0.0247729,0,0.0215558,0.00677428,0.0371109,0.00683788,0.00646898,0.0123459,0.0504314,0.0427387,0.029215,0.0150335,0.0168323,0,0,0,0,0.0195454
1773,0.0126133,0,0,0,0,0.012812,0,0,0,0,0,0,0.0448666,0.0396715,0.04993,0.017443,0,0,0.0633575,0,0.0484115,0.0408571,0.0352129,0.057243,0.0181333,0.0180586,0.0313744,0.0177979,0.0129968,0.0167357,0.0152664,0.0382928,0.0167671,0.0239257,0.0258391,0.0241019,0.0557758,0.0477801,0.0306773,0.0255113,0.0112146,0.0381155,0.00884909,0.0230987,0.0204644,0,0,0.060026,0,0.0386555,0.0374585,0.0449024,0.0133932,0.02057,0.0042751,0.0126674,0.0454505,0.0248465,0,0.0215486,0.00643674,0.0370586,0.00652795,0.00604861,0.0131607,0.0505955,0.0425509,0.0292634,0.0150929,0.0166902,0,0,0,0,0.0194531
1774,0.0125912,0,0,0,0,0.0128675,0,0,0,0,0,0,0.0467288,0.0397843,0.0515026,0.0174807,0,0,0.0635488,0,0.0483899,0.0410443,0.0354073,0.0577048,0.0182397,0.0189158,0.0315851,0.0176129,0.0120586,0.0166249,0.0145919,0.0382976,0.0178493,0.0256077,0.0263931,0.02479,0.0565515,0.0477846,0.0306966,0.0257038,0.0113008,0.038111,0.0087051,0.023335,0.0205113,0,0,0.0600314,0,0.0387178,0.0372921,0.0448668,0.0131525,0.0204832,0.00438165,0.0127365,0.0455602,0.0248835,0,0.0214898,0.00616872,0.0368896,0.00626802,0.0058753,0.0137651,0.0507616,0.04247,0.0292641,0.0151761,0.0165472,0,0,0,0,0.0194066
1775,0.0126761,0,0,0,0,0.0130431,0,0,0,0,0,0,0.0488962,0.0398717,0.0534422,0.0174821,0,0,0.0637564,0,0.0483822,0.041124,0.0355801,0.0581304,0.0183582,0.0196922,0.0317995,0.0174101,0.0111897,0.016635,0.0148281,0.0384807,0.0187788,0.026857,0.0268794,0.025663,0.0577605,0.0477562,0.0306941,0.0255469,0.0114448,0.0380972,0.00855861,0.0236177,0.0207016,0,0,0.0601294,0,0.0387904,0.0369497,0.0448813,0.0129837,0.0204094,0.00446105,0.012857,0.0458235,0.0249151,0,0.0214811,0.00582808,0.0367133,0.00596507,0.0056202,0.0145408,0.0509413,0.0423573,0.0290372,0.0153281,0.016526,0,0,0,0,0.0193721
1776,0.0126417,0,0,0,0,0.0132162,0,0,0,0,0,0,0.0512421,0.0399295,0.0555135,0.0174898,0,0,0.0640189,0,0.0483176,0.0411013,0.0357254,0.0586598,0.0184554,0.0203179,0.0319615,0.0171413,0.0103458,0.0167986,0.0158135,0.0388681,0.0197585,0.0279835,0.0274375,0.0265905,0.059198,0.0477349,0.0306251,0.0255117,0.0116142,0.0380707,0.00825844,0.0239101,0.0208371,0,0,0.0602015,0,0.0388557,0.0367706,0.044935,0.0127116,0.0203903,0.00470719,0.0129587,0.0460606,0.0249117,0,0.0214385,0.00553877,0.0365891,0.00566457,0.00535914,0.0155474,0.0510761,0.0421692,0.0287859,0.0155063,0.0164942,0,0,0,0,0.0193404
1777,0.0125325,0,0,0,0,0.0134211,0,0,0,0,0,0,0.0535975,0.0399907,0.0575965,0.0175656,0,0,0.0641582,0,0.0482097,0.0411117,0.0358159,0.0593896,0.0185711,0.0207283,0.0320959,0.0168483,0.00959523,0.0170085,0.0168254,0.0393736,0.0206551,0.0291238,0.0281407,0.0275873,0.0608523,0.0477277,0.0304878,0.0257399,0.0117062,0.0380307,0.00795993,0.0242645,0.0209485,0,0,0.0600518,0,0.0388941,0.0368206,0.0449889,0.0125497,0.020403,0.00498553,0.0130773,0.0462652,0.0248773,0,0.0213818,0.00526011,0.0364781,0.00537649,0.00516313,0.0163709,0.0511205,0.041983,0.0287891,0.0156838,0.0165456,0,0,0,0,0.0192923
1778,0.0123178,0,0,0,0,0.0136147,0,0,0,0,0,0,0.0558167,0.040084,0.0595175,0.0177132,0,0,0.0642359,0,0.0481202,0.0411524,0.0358478,0.0603915,0.0187129,0.0210179,0.0322111,0.0165249,0.0089885,0.0172173,0.0177468,0.0398848,0.0213527,0.0301675,0.0288556,0.0285236,0.0627167,0.0476872,0.0304169,0.0258469,0.0118227,0.0380258,0.00780844,0.0247069,0.0209741,0,0,0.0599542,0,0.0389432,0.0367973,0.0450184,0.0125939,0.0204295,0.00516368,0.0132018,0.0464227,0.0248678,0,0.0214004,0.00499872,0.036252,0.00512688,0.00508049,0.0168355,0.0511537,0.0418842,0.0287691,0.0158231,0.016637,0,0,0,0,0.0192281
1779,0.0120811,0,0,0,0,0.0137692,0,0,0,0,0,0,0.0575349,0.0402035,0.0612425,0.0178274,0,0,0.0643323,0,0.0480296,0.0411433,0.0357969,0.0615934,0.0188539,0.0211246,0.0322535,0.0161172,0.00849421,0.017165,0.0185917,0.0402655,0.0218872,0.0310495,0.0294357,0.029322,0.0642793,0.0476323,0.0304003,0.025951,0.0119491,0.0380603,0.00756915,0.0251401,0.0209981,0,0,0.0600035,0,0.0390176,0.0365258,0.0450209,0.0125011,0.0204668,0.00543876,0.0133257,0.0465349,0.0248628,0,0.0214672,0.00478683,0.0360992,0.00492035,0.00485055,0.0172813,0.0512372,0.0418262,0.0285867,0.0159399,0.016759,0,0,0,0,0.0191981
1780,0.0118878,0,0,0,0,0.01389,0,0,0,0,0,0,0.0583083,0.0403322,0.0623298,0.017858,0,0,0.0644114,0,0.0479757,0.041133,0.035686,0.0627817,0.0190125,0.020922,0.0322407,0.015719,0.00832146,0.0166407,0.019333,0.0405356,0.0224593,0.0317958,0.0299326,0.0300023,0.0651429,0.0475537,0.0303914,0.026015,0.0119907,0.0380617,0.00730362,0.0254928,0.0210768,0,0,0.0601026,0,0.0390468,0.0359839,0.0449903,0.0124131,0.0204995,0.00568317,0.01345,0.0466591,0.024857,0,0.0215471,0.00460999,0.0359638,0.00472486,0.00461145,0.0175743,0.0513978,0.0416987,0.028196,0.0160494,0.0169294,0,0,0,0,0.0191954
1781,0.0117187,0,0,0,0,0.0139255,0,0,0,0,0,0,0.0583433,0.0404042,0.0627958,0.0178444,0,0,0.0644627,0,0.0479262,0.0411357,0.0355713,0.0638614,0.0192131,0.0205781,0.0322656,0.0153607,0.00842134,0.0163151,0.0200356,0.0407888,0.0229437,0.0323371,0.0303763,0.0304696,0.0652873,0.0474795,0.030359,0.0260222,0.0120379,0.0380839,0.00700261,0.0257994,0.0211548,0,0,0.0601076,0,0.0390699,0.0357639,0.0449197,0.0122562,0.0205495,0.00598769,0.0135928,0.0468098,0.0248581,0,0.0216432,0.00440433,0.0357712,0.00445833,0.00436162,0.017847,0.0515102,0.0416387,0.0280306,0.0161273,0.0171767,0,0,0,0,0.0191794
