Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x73,x79,RASI,,x80
858,0.0595535,0,0,0,0,0.126693,0,0,0,0,0,0,0.0267959,0.0522073,0.00963684,0.02388,0,0,0.12584,0,0.0611254,0.066933,0.0192248,0.0115962,0.052577,0.00987263,0.0750838,0.0984005,0.0105023,0.0120173,0.0122206,0.0433829,0.0116379,0.0120734,0.00835718,0.0303996,0.026201,0.1117,0.024088,0.0367591,0.0143433,0,0.0101788,0.0875393,0,0,0.0683739,0,0.0210635,0,0.0524108,0.0188807,0.057258,0.0248268,0.0596423,0.146205,0,0.0192348,0.0511916,0.0451757,0.0198992,0.0257454,0.0150661,0.0148078,0.0183275,0.0905956,0.0382536,0.0349947,0.134797,0.0357052,0,0,0,0.0355457,0,0
859,0.0596537,0,0,0,0,0.126865,0,0,0,0,0,0,0.0278253,0.0522013,0.0104139,0.0214536,0,0,0.126414,0,0.0611642,0.0674204,0.0185924,0.0119165,0.0515164,0.00974403,0.0738098,0.100146,0.010581,0.0126289,0.0119642,0.042618,0.0119503,0.012674,0.00890838,0.0307931,0.0275796,0.112954,0.0240333,0.0371085,0.0322089,0,0.0234487,0.0877264,0,0,0.0677859,0,0.0210317,0,0.0518854,0.0261107,0.0558982,0.0340833,0.0597575,0.146125,0,0.0220198,0.0569394,0.0499352,0.0274329,0,0.0237356,0.0228224,0.0355092,0.0905368,0.0380401,0.0353135,0.13463,0.0363831,0,0,0,0.0310953,0,0
860,0.0598989,0,0,0,0,0.127215,0,0,0,0,0,0,0.0276935,0.0523718,0.0103186,0.0209821,0,0,0.126077,0,0.0611822,0.0674916,0.0187891,0.0118466,0.0516012,0.00978926,0.073518,0.100558,0.0106345,0.0125155,0.011966,0.0427747,0.0118015,0.0125887,0.00878063,0.0306538,0.0273984,0.112932,0.024148,0.0374175,0.0323206,0,0.0227721,0.0877442,0,0,0.0671256,0,0.0210105,0,0.051795,0.0252942,0.0557916,0.0329885,0.0593118,0.146215,0,0.0220623,0.0563402,0.0490993,0.026347,0,0.0227719,0.0215278,0.0360931,0.0904833,0.037687,0.035593,0.13498,0.0364254,0,0,0,0.030408,0,0
861,0.0601342,0,0,0,0,0.127485,0,0,0,0,0,0,0.0274577,0.0525985,0.0103038,0.0204408,0,0,0.125841,0,0.0612302,0.0675432,0.0188993,0.0117862,0.0516488,0.0100373,0.0731922,0.100863,0.0106706,0.0122531,0.0120063,0.0428861,0.0118513,0.0125023,0.00873701,0.0305867,0.0270649,0.112909,0.0242082,0.0376668,0.0323918,0,0.0221493,0.0877553,0,0,0.0668258,0,0.0209071,0,0.0517009,0.024817,0.0556369,0.0319751,0.0588062,0.14617,0,0.0221679,0.055802,0.0482516,0.0252299,0,0.0219334,0.0202375,0.0369442,0.0903594,0.0374634,0.0358704,0.135155,0.0365718,0,0,0,0.0298883,0,0
862,0.0604373,0,0,0,0,0.127811,0,0,0,0,0,0,0.02715,0.05288,0.0103612,0.019894,0,0,0.125613,0,0.0613233,0.0675977,0.0189008,0.0117702,0.0517136,0.0104837,0.0728761,0.101174,0.0106707,0.011942,0.0119106,0.0429337,0.0119455,0.0124587,0.00870531,0.0305511,0.0266266,0.11286,0.0242834,0.0379213,0.0326392,0,0.02161,0.0877565,0,0,0.06666,0,0.0208061,0,0.051689,0.0242986,0.0556081,0.0309107,0.0583768,0.146156,0,0.0222887,0.0551377,0.0472828,0.0240594,0,0.0211414,0.0189472,0.0379721,0.0901417,0.0374405,0.0361114,0.135265,0.0367703,0,0,0,0.0297593,0,0
863,0.0611362,0,0,0,0,0.128246,0,0,0,0,0,0,0.025026,0.0532179,0.00964371,0.0217273,0,0,0.125017,0,0.0614963,0.0676271,0.0198715,0.0116253,0.0531781,0.0115509,0.0735884,0.100177,0.0107233,0.0105653,0.0118998,0.0439141,0.0117006,0.011685,0.00797065,0.0299806,0.0239757,0.111625,0.0245867,0.0386749,0.0146693,0,0.0069423,0.0874748,0,0,0.0661721,0,0.0207659,0,0.0520921,0.0189513,0.0570915,0.0207482,0.0571688,0.146086,0,0.0195182,0.049453,0.0422083,0.0158859,0.0277891,0.0117778,0.011477,0.0211673,0.0896754,0.0376792,0.0362967,0.135817,0.0363446,0,0,0,0.034506,0,0
864,0.0613352,0,0,0,0,0.128269,0,0,0,0,0,0,0.0259198,0.0531181,0.0106533,0.0191021,0,0,0.125856,0,0.0616207,0.068151,0.0190189,0.0118819,0.0517626,0.0116158,0.0723863,0.101906,0.0107098,0.0108877,0.0113359,0.0428869,0.0122048,0.0122693,0.00869461,0.0305631,0.0247877,0.112898,0.0243543,0.0388992,0.033498,0,0.0211287,0.0876712,0,0,0.0657488,0,0.0207283,0,0.0517359,0.0237947,0.0559696,0.02794,0.0577253,0.145948,0,0.0223438,0.0533903,0.0453566,0.0218637,0,0.0195518,0.0167583,0.0397583,0.0894398,0.0376996,0.0366434,0.13561,0.0372306,0,0,0,0.0298022,0,0
865,0.0620876,0,0,0,0,0.128892,0,0,0,0,0,0,0.0241177,0.0533708,0.00989903,0.0213245,0,0,0.125342,0,0.0617333,0.0680786,0.0203403,0.0115094,0.0529562,0.0123403,0.0732655,0.100694,0.0107518,0.0095976,0.0116294,0.0440637,0.0117622,0.0113904,0.00777188,0.0298668,0.0225875,0.111411,0.0246361,0.0393392,0.0152941,0,0.00535164,0.0875214,0,0,0.0652604,0,0.0206954,0,0.051911,0.0188392,0.0575285,0.0184804,0.0565496,0.145886,0,0.0194627,0.0484731,0.0410495,0.0143683,0.0286831,0.0103103,0.0110116,0.0217176,0.0890072,0.0377087,0.0370147,0.136333,0.0368852,0,0,0,0.0349203,0,0
866,0.0623333,0,0,0,0,0.129109,0,0,0,0,0,0,0.0237694,0.053456,0.00991956,0.0212999,0,0,0.12548,0,0.0618148,0.06816,0.0204578,0.0113577,0.0528659,0.0125588,0.0732458,0.101143,0.0107725,0.0093716,0.0115462,0.044093,0.0117417,0.011214,0.00764486,0.0298422,0.0220024,0.11137,0.0246187,0.0395859,0.0160491,0,0.00399904,0.0875138,0,0,0.0649341,0,0.0206408,0,0.0518548,0.0187081,0.0576789,0.01718,0.056382,0.145863,0,0.0192822,0.0481821,0.0402132,0.0134959,0.0292864,0.0100004,0.0108395,0.0215618,0.0888207,0.0376007,0.0374015,0.136553,0.0370229,0,0,0,0.0349726,0,0
867,0.0625441,0,0,0,0,0.129242,0,0,0,0,0,0,0.0231411,0.0535345,0.00997459,0.0214784,0,0,0.125502,0,0.0619027,0.0682203,0.0205244,0.0113765,0.0528588,0.0130194,0.0732269,0.10149,0.0107889,0.00896189,0.0113827,0.0441522,0.0118156,0.0110534,0.00756278,0.0298496,0.0210999,0.111328,0.0245804,0.0398733,0.0171477,0,0.00297557,0.0875001,0,0,0.0645636,0,0.020603,0,0.0518617,0.0183896,0.0577425,0.0160768,0.0560692,0.145868,0,0.0191985,0.0478422,0.0395822,0.0128307,0.0303006,0.00973617,0.010951,0.0221524,0.0886587,0.037601,0.0377117,0.136706,0.0371277,0,0,0,0.0351115,0,0
868,0.0628131,0,0,0,0,0.129357,0,0,0,0,0,0,0.0226517,0.0535921,0.0100656,0.0217336,0,0,0.125396,0,0.0619938,0.0683145,0.0206061,0.0113697,0.0528591,0.0134493,0.0732179,0.101774,0.0107589,0.00855706,0.0111676,0.044231,0.0117988,0.0108998,0.00751468,0.0298389,0.0204446,0.111309,0.0245334,0.0401008,0.0181063,0,0.00196859,0.0875233,0,0,0.0641805,0,0.020552,0,0.0518639,0.0181689,0.0577967,0.0148856,0.055788,0.145863,0,0.0191508,0.0472695,0.0388198,0.0121045,0.0313421,0.00943639,0.0111278,0.0227074,0.0885443,0.0375409,0.0379917,0.136895,0.0372557,0,0,0,0.0352628,0,0
869,0.0631498,0,0,0,0,0.129703,0,0,0,0,0,0,0.0222875,0.0536185,0.0101477,0.021888,0,0,0.125421,0,0.0620953,0.0684933,0.0206895,0.0113278,0.0528365,0.0138934,0.0730463,0.101917,0.0107371,0.00809483,0.0109803,0.0442759,0.0117712,0.0107734,0.00741374,0.0298359,0.0199458,0.111234,0.0244985,0.0404206,0.0193767,0,0.00106425,0.0875698,0,0,0.0637611,0,0.0204762,0,0.0518757,0.0174003,0.0579158,0.0139004,0.055438,0.14581,0,0.0191571,0.0465412,0.0381462,0.0116517,0.032314,0,0.0114441,0.0236048,0.0885385,0.0375475,0.0382442,0.137006,0.0374906,0,0,0,0.0352717,0,0
870,0.0634753,0,0,0,0,0.129945,0,0,0,0,0,0,0.0220249,0.0536476,0.0101959,0.022006,0,0,0.12554,0,0.0621907,0.0687409,0.0207932,0.0113197,0.052875,0.0142206,0.0728349,0.102119,0.0107313,0.00771624,0.0108745,0.0443613,0.011907,0.0106679,0.00733162,0.0298209,0.0195677,0.111206,0.0244793,0.0407797,0.0204083,0,0.00119011,0.0876202,0,0,0.0634279,0,0.0204331,0,0.0518925,0.0170393,0.0580552,0.0127717,0.0550915,0.145823,0,0.0191557,0.0456609,0.0372363,0.0109205,0.0331927,0.00926917,0.0115896,0.024641,0.0883746,0.0377028,0.0384327,0.137144,0.0377142,0,0,0,0.0354021,0,0
871,0.0637667,0,0,0,0,0.130222,0,0,0,0,0,0,0.0218986,0.0536958,0.0102577,0.0220554,0,0,0.125716,0,0.0622839,0.0690399,0.0209486,0.0113293,0.0529257,0.0144434,0.0726079,0.102478,0.0107495,0.0073803,0.0108342,0.0444548,0.0119949,0.0105759,0.00729564,0.0298213,0.0193623,0.111237,0.0244634,0.0411339,0.0222623,0,0.00193902,0.0876856,0,0,0.0631408,0,0.0203941,0,0.0519224,0.0160965,0.0580868,0.0121652,0.05472,0.145897,0,0.0190417,0.0450095,0.0366242,0.0108515,0.0342724,0,0.0120738,0.0266154,0.0882929,0.0379199,0.0386177,0.137298,0.0378499,0,0,0,0.0356614,0,0
872,0.064073,0,0,0,0,0.130486,0,0,0,0,0,0,0.0218193,0.0537471,0.0103357,0.0221034,0,0,0.125894,0,0.0624216,0.0692876,0.0211185,0.0114259,0.0530294,0.0147343,0.0724086,0.102889,0.0107909,0.00703201,0.0107874,0.0445649,0.0119639,0.0105097,0.00725738,0.0298138,0.019248,0.111235,0.0244793,0.0415198,0.0233731,0,0.00272951,0.0877771,0,0,0.0629928,0,0.0204014,0,0.052047,0.0160819,0.0581515,0.0115188,0.0543667,0.146049,0,0.019029,0.0440153,0.0359315,0.0108616,0.0352107,0.00956675,0.0129087,0.0280875,0.0877626,0.0381265,0.0387138,0.137491,0.0379207,0,0,0,0.0361289,0,0
873,0.0643528,0,0,0,0,0.130712,0,0,0,0,0,0,0.0217629,0.0537172,0.0104247,0.0221228,0,0,0.126044,0,0.0625553,0.0695144,0.0213072,0.0113906,0.053078,0.014986,0.0722583,0.10315,0.0108351,0.00674513,0.0107032,0.0446758,0.0118354,0.0104325,0.00721307,0.0297947,0.0192689,0.111268,0.0244884,0.0420547,0.0248563,0,0.0037277,0.087863,0,0,0.0625729,0,0.0204299,0,0.05214,0.0158797,0.0581867,0.0110849,0.0540481,0.146134,0,0.0190262,0.0430568,0.0351644,0.0112708,0.0361395,0.0100801,0.0137363,0.029878,0.0874443,0.0382294,0.0388299,0.137606,0.0379376,0,0,0,0.0364584,0,0
874,0.0646001,0,0,0,0,0.130883,0,0,0,0,0,0,0.0217264,0.0536081,0.0104326,0.0221181,0,0,0.126126,0,0.0626572,0.0697365,0.0214842,0.0113516,0.0530628,0.0149667,0.0720897,0.103326,0.010896,0.00643909,0.0106808,0.0447215,0.0118062,0.0103006,0.00712482,0.0297309,0.0193801,0.111304,0.0244745,0.0425715,0.0264674,0,0.00469426,0.0879389,0,0,0.0621028,0,0.0204482,0,0.0522781,0.0158022,0.0581657,0.010662,0.0537199,0.146175,0,0.0189801,0.042272,0.0342499,0.0117166,0.0370882,0.0105586,0.0143838,0.0317678,0.0873513,0.0382672,0.0389283,0.137648,0.0378514,0,0,0,0.0366859,0,0
875,0.0647903,0,0,0,0,0.130961,0,0,0,0,0,0,0.0217847,0.0536633,0.0104392,0.0220615,0,0,0.126238,0,0.0628,0.0698834,0.0216785,0.0113547,0.0530719,0.0150739,0.0719308,0.103534,0.010918,0.00620031,0.0106716,0.044797,0.0118639,0.0101587,0.00710351,0.0296259,0.0196542,0.111316,0.0244976,0.0429079,0.0280747,0,0.00559098,0.0880043,0,0,0.061534,0,0.0205043,0,0.0524579,0.015873,0.0581211,0.010236,0.0534287,0.146248,0,0.0189519,0.0414599,0.0333228,0.0120977,0.0378782,0.0109901,0.0147692,0.0335244,0.0871851,0.0383209,0.039008,0.137681,0.0376941,0,0,0,0.0368916,0,0
876,0.0649939,0,0,0,0,0.130927,0,0,0,0,0,0,0.0218116,0.053692,0.0104562,0.0219586,0,0,0.126517,0,0.0629526,0.0701961,0.0219577,0.011386,0.0531246,0.0151581,0.0717628,0.103863,0.0109444,0.00594344,0.01066,0.0449522,0.0119361,0.0100942,0.00708272,0.0295228,0.0199141,0.111422,0.0244864,0.0432418,0.0296185,0,0.00657011,0.0880547,0,0,0.0610218,0,0.0205463,0,0.052671,0.0163778,0.0579401,0.010102,0.0531129,0.146359,0,0.0189151,0.0406517,0.0326011,0.0128433,0.0386873,0.0116335,0.0155635,0.0354618,0.0870193,0.0383525,0.0390623,0.137722,0.0375442,0,0,0,0.0370666,0,0
877,0.0651735,0,0,0,0,0.131008,0,0,0,0,0,0,0.0218975,0.0535982,0.0113129,0.0216188,0,0,0.126879,0,0.0630864,0.0706179,0.0222661,0.013068,0.0531525,0.014436,0.0715036,0.104292,0.0112579,0.00611095,0.010915,0.0451226,0.0110132,0.00907681,0.00614088,0.0303842,0.0205505,0.111589,0.02441,0.0435482,0.0310416,0,0.0075616,0.0880478,0,0,0.06062,0,0.0205444,0,0.0530074,0.0170671,0.0576086,0.0102017,0.0527143,0.146484,0,0.0189168,0.0399492,0.0321505,0.0138028,0.0394996,0.012407,0.0166015,0.037538,0.0871282,0.0385322,0.0391325,0.137706,0.0374473,0,0,0,0.0370588,0,0
878,0.0653357,0,0,0,0,0.131147,0,0,0,0,0,0,0.0222594,0.0535385,0.0127348,0.0211767,0,0,0.127227,0,0.0632233,0.0709558,0.0225261,0.0155324,0.0531621,0.0132556,0.0711911,0.104627,0.0117583,0.00659766,0.0113911,0.0452052,0.0095509,0.00751671,0.0048,0.0318201,0.0217194,0.111757,0.0242973,0.0436805,0.0322153,0,0.00850091,0.0879868,0,0,0.060215,0,0.0204748,0,0.053455,0.0174191,0.0572448,0.0103753,0.052237,0.146603,0,0.0190752,0.0392319,0.0318682,0.0146772,0.0402459,0.0131365,0.0175091,0.0392539,0.0878925,0.0386231,0.0392122,0.137623,0.0373611,0,0,0,0.0368388,0,0
879,0.0655273,0,0,0,0,0.131232,0,0,0,0,0,0,0.0228255,0.0535544,0.0143642,0.0207168,0,0,0.127578,0,0.0634263,0.0712445,0.0227634,0.0181837,0.0531709,0.01197,0.0709249,0.105135,0.0122668,0.00724896,0.0119718,0.0452607,0.00802509,0.00592578,0.00400858,0.0333564,0.0231913,0.111956,0.0242024,0.0439267,0.0331343,0,0.00923134,0.0880196,0,0,0.0598721,0,0.020411,0,0.0538324,0.0174744,0.0569547,0.0105165,0.0517835,0.146719,0,0.0193482,0.0385333,0.031408,0.0153554,0.0408212,0.0137188,0.0182253,0.0404864,0.0885022,0.0387849,0.0392348,0.137662,0.0373957,0,0,0,0.0364943,0,0
880,0.065716,0,0,0,0,0.131417,0,0,0,0,0,0,0.023638,0.0536079,0.016184,0.0203983,0,0,0.127982,0,0.0636147,0.0716143,0.0230211,0.0210746,0.053168,0.0106189,0.0706293,0.105657,0.0128037,0.00795672,0.0126361,0.0453505,0.00657076,0.00451631,0.00415626,0.0349417,0.0249676,0.112175,0.0241311,0.044318,0.033863,0,0.0095235,0.0879698,0,0,0.0597213,0,0.0203725,0,0.0541144,0.0173838,0.0567141,0.0103434,0.0513429,0.146857,0,0.0196482,0.0379522,0.0307692,0.0155791,0.0412315,0.0140431,0.0185501,0.0412785,0.088725,0.0388331,0.0392372,0.137795,0.0376642,0,0,0,0.0360569,0,0
881,0.0657613,0,0,0,0,0.131465,0,0,0,0,0,0,0.0246825,0.0535788,0.018075,0.0200445,0,0,0.128432,0,0.0637638,0.0720378,0.0232631,0.024034,0.0531444,0.00928002,0.0703176,0.106323,0.0133186,0.00865284,0.0132675,0.0454282,0.00541302,0.0037121,0.0052197,0.0366174,0.0269383,0.112446,0.0240639,0.0446929,0.0345385,0,0.00954713,0.0879076,0,0,0.0597897,0,0.020382,0,0.0542933,0.0173154,0.0564928,0.0101321,0.0509474,0.147172,0,0.0200196,0.0375384,0.030394,0.0156439,0.0415482,0.0142309,0.018764,0.0420662,0.088515,0.0390159,0.0392007,0.137856,0.0376971,0,0,0,0.0355521,0,0
882,0.0658137,0,0,0,0,0.131456,0,0,0,0,0,0,0.0257401,0.0536001,0.019979,0.0195664,0,0,0.128955,0,0.0639804,0.0724339,0.0232824,0.0269039,0.0531402,0.00809786,0.0699612,0.10687,0.0137581,0.00923873,0.0138054,0.0453766,0.00454862,0.00379433,0.00673083,0.0382787,0.0287503,0.112629,0.0240242,0.0449871,0.0354144,0,0.00962893,0.0880712,0,0,0.0599166,0,0.0204113,0,0.0545127,0.0174693,0.0562303,0.00986904,0.0504129,0.147542,0,0.0204651,0.0370406,0.0300902,0.0155661,0.0417179,0.0142891,0.0187693,0.0430459,0.0880867,0.0393338,0.0390944,0.137868,0.0375716,0,0,0,0.0349948,0,0
883,0.0659107,0,0,0,0,0.131483,0,0,0,0,0,0,0.0268164,0.0535683,0.0220481,0.0191263,0,0,0.129371,0,0.0642241,0.0728879,0.0229866,0.0298662,0.0532484,0.00700681,0.0695871,0.10728,0.0142307,0.00982249,0.0143236,0.0451359,0.00424691,0.00467254,0.00844188,0.0399646,0.0305862,0.1128,0.0239589,0.045384,0.0369526,0,0.00990566,0.0881897,0,0,0.059971,0,0.0203682,0,0.0549048,0.0183807,0.0558608,0.00950576,0.0497468,0.147799,0,0.0209182,0.0365319,0.0298378,0.0152279,0.0417992,0.0141931,0.0184397,0.044988,0.088333,0.0396622,0.03897,0.137764,0.0376939,0,0,0,0.0343694,0,0
884,0.0660529,0,0,0,0,0.131567,0,0,0,0,0,0,0.0281399,0.053493,0.0244815,0.0186861,0,0,0.129849,0,0.0644517,0.0733321,0.0228308,0.0331247,0.053284,0.0060503,0.0692805,0.107618,0.014765,0.0105666,0.0150139,0.0449503,0.0049017,0.00619289,0.0104116,0.0417903,0.0327661,0.112938,0.0238639,0.0457843,0.0388592,0,0.00986351,0.0882598,0,0,0.0599869,0,0.0203081,0,0.0551126,0.0196997,0.055626,0.00916724,0.0492199,0.148023,0,0.0213355,0.0363843,0.0295039,0.0146212,0.0416088,0.0139351,0.017641,0.0473881,0.0887004,0.0399672,0.0388624,0.137568,0.0377779,0,0,0,0.0338499,0,0
885,0.0660626,0,0,0,0,0.131586,0,0,0,0,0,0,0.0298032,0.0534096,0.0272915,0.0181404,0,0,0.130501,0,0.0646739,0.0736995,0.0228517,0.0366338,0.0531182,0.00549996,0.0691073,0.108005,0.0152549,0.0113664,0.0158004,0.0448116,0.00636033,0.00823673,0.0128453,0.043882,0.0352832,0.113061,0.0237702,0.0461194,0.0410948,0,0.0096466,0.0882653,0,0,0.0599317,0,0.0202629,0,0.0551994,0.0215757,0.0553933,0.00906808,0.0487955,0.148271,0,0.0220507,0.036828,0.0296777,0.0143614,0.0413723,0.013674,0.0173393,0.0502206,0.0891423,0.0402033,0.0388004,0.137386,0.0378882,0,0,0,0.0334212,0,0
886,0.0660859,0,0,0,0,0.131548,0,0,0,0,0,0,0.0314484,0.053336,0.0301073,0.0175784,0,0,0.131289,0,0.0648755,0.0740517,0.0228607,0.0400687,0.0529252,0.00567447,0.0689348,0.108367,0.0156291,0.0120804,0.0165248,0.0447043,0.00804805,0.0103673,0.0152372,0.0459775,0.0377226,0.11318,0.0236834,0.0463741,0.0432338,0,0.00990587,0.0883149,0,0,0.0599322,0,0.0202318,0,0.0551971,0.0233723,0.0551535,0.00890116,0.0483511,0.148614,0,0.0227696,0.0374053,0.0298723,0.0139049,0.0411474,0.0131986,0.0170364,0.0524715,0.0896255,0.0404464,0.0387138,0.137221,0.0378277,0,0,0,0.0329899,0,0
887,0.0662528,0,0,0,0,0.131523,0,0,0,0,0,0,0.0330042,0.0532739,0.032752,0.0171437,0,0,0.131985,0,0.0650693,0.074549,0.0227495,0.0434507,0.0528503,0.0065459,0.0687716,0.108689,0.0159379,0.0127721,0.0171869,0.0445837,0.00976766,0.0125321,0.0176308,0.0480288,0.0399834,0.113339,0.0236253,0.0467849,0.0432724,0,0.0107569,0.0883712,0,0,0.060018,0,0.0202195,0,0.054964,0.0239559,0.0551029,0.00871377,0.0479207,0.149038,0,0.0222032,0.0370242,0.0292486,0.0132327,0.0410477,0.012803,0.0162039,0.0519535,0.0899598,0.0409044,0.0385543,0.137102,0.0377324,0,0,0,0.0326317,0,0
888,0.06639,0,0,0,0,0.131417,0,0,0,0,0,0,0.0348567,0.0532279,0.035739,0.0168453,0,0,0.132496,0,0.0653188,0.0750463,0.022742,0.0471648,0.0528376,0.00805058,0.0687095,0.108818,0.0162914,0.0135659,0.017946,0.0444825,0.011783,0.0149727,0.0203471,0.0502644,0.0424651,0.113464,0.0236032,0.0475261,0.0427653,0,0.0113325,0.0883416,0,0,0.0604214,0,0.0200869,0,0.0546514,0.0246418,0.0551646,0.00866821,0.0476084,0.149385,0,0.0217991,0.0370198,0.0287452,0.0129591,0.0412024,0.0129359,0.0157598,0.051316,0.0905867,0.0412608,0.0384193,0.137038,0.0376409,0,0,0,0.032374,0,0
889,0.0666054,0,0,0,0,0.131409,0,0,0,0,0,0,0.0364836,0.0531917,0.0382723,0.0166284,0,0,0.133081,0,0.0655911,0.075608,0.0228472,0.0504838,0.0528772,0.00959325,0.0686442,0.108909,0.0165469,0.0141097,0.0186195,0.0444034,0.0136974,0.0171216,0.0226539,0.0521863,0.0446817,0.113593,0.0235903,0.0480097,0.041561,0,0.0114964,0.0884157,0,0,0.0606167,0,0.0199987,0,0.0542356,0.0256584,0.0552147,0.00877671,0.0473185,0.149668,0,0.0218526,0.0373426,0.0283949,0.0135101,0.0414935,0.0135746,0.016389,0.0502422,0.091096,0.0414343,0.0383823,0.137085,0.0375534,0,0,0,0.0321743,0,0
890,0.0668264,0,0,0,0,0.131558,0,0,0,0,0,0,0.0375225,0.0531289,0.0399219,0.0163297,0,0,0.133697,0,0.0658835,0.076134,0.0230029,0.0530587,0.0529773,0.0108361,0.0685135,0.108935,0.0166607,0.0144645,0.0190897,0.0443469,0.015151,0.0187243,0.0243324,0.0534493,0.0461306,0.113609,0.0235618,0.048286,0.0399764,0,0.0114361,0.0884284,0,0,0.0608421,0,0.0199447,0,0.0537116,0.0264138,0.0553031,0.0089713,0.0470134,0.150038,0,0.0220811,0.0375775,0.0278302,0.0146862,0.0418462,0.0144686,0.0176847,0.0490616,0.0915179,0.0415583,0.0383623,0.13715,0.037485,0,0,0,0.0319563,0,0
891,0.0670804,0,0,0,0,0.131714,0,0,0,0,0,0,0.0378723,0.0530776,0.0410278,0.0159071,0,0,0.134319,0,0.0661823,0.0766811,0.0231407,0.0547237,0.0531973,0.0116657,0.0683207,0.108907,0.0166691,0.0145802,0.0193271,0.0443548,0.0160212,0.0197609,0.0253652,0.0540693,0.0468523,0.113526,0.0235374,0.0485999,0.038699,0,0.0114384,0.0885534,0,0,0.061153,0,0.0198938,0,0.0530323,0.026781,0.0554245,0.00923221,0.0466839,0.150371,0,0.0222411,0.0374833,0.0268221,0.015973,0.0421722,0.0152901,0.0190165,0.0482151,0.0918815,0.0417094,0.0383231,0.13718,0.0374259,0,0,0,0.0316629,0,0
892,0.0673843,0,0,0,0,0.131808,0,0,0,0,0,0,0.0376152,0.0530324,0.0415305,0.0153516,0,0,0.134935,0,0.066443,0.0772259,0.023325,0.0556925,0.0535565,0.0122067,0.0680751,0.108912,0.0165371,0.0145378,0.0193199,0.0445156,0.0163676,0.0202144,0.0257527,0.0540381,0.0468719,0.113378,0.0235287,0.0490548,0.038278,0,0.0116814,0.0887316,0,0,0.0613795,0,0.0198537,0,0.0522689,0.0271376,0.0555559,0.00984933,0.0463304,0.150624,0,0.0224783,0.036935,0.0261365,0.017209,0.0423914,0.0159589,0.0203134,0.0480225,0.0921872,0.0418716,0.0382886,0.137194,0.0373588,0,0,0,0.0313777,0,0
893,0.0677083,0,0,0,0,0.131905,0,0,0,0,0,0,0.0367469,0.0530116,0.0409972,0.0147167,0,0,0.135547,0,0.0666994,0.0777439,0.02365,0.0559223,0.0540442,0.0121903,0.067724,0.108999,0.0162998,0.0143706,0.0190844,0.0448003,0.0161807,0.0201159,0.0254499,0.0533511,0.046175,0.113188,0.0235508,0.0495729,0.0387697,0,0.0119375,0.0887017,0,0,0.0614427,0,0.0198096,0,0.0515351,0.0272902,0.0556795,0.0105828,0.0459672,0.150948,0,0.0228576,0.0362639,0.0259672,0.0179715,0.0425388,0.0163927,0.0212448,0.0484523,0.0925276,0.0421079,0.0382784,0.137241,0.0373432,0,0,0,0.0312072,0,0
894,0.0680088,0,0,0,0,0.132052,0,0,0,0,0,0,0.0355122,0.0530273,0.040107,0.0141757,0,0,0.135994,0,0.066962,0.07831,0.0241461,0.055473,0.0546012,0.0116926,0.0673042,0.109028,0.0160614,0.0140993,0.01879,0.0452094,0.0155525,0.0195845,0.0246402,0.0520836,0.0448496,0.112971,0.0235875,0.0501314,0.0395465,0,0.0119788,0.0886823,0,0,0.0614634,0,0.0197615,0,0.0509163,0.0270347,0.055839,0.0111906,0.0456669,0.15133,0,0.0232728,0.0357136,0.0260742,0.0182107,0.0425917,0.0165852,0.0216806,0.0490165,0.0928718,0.0422686,0.0382634,0.137324,0.0373818,0,0,0,0.0311181,0,0
895,0.0682903,0,0,0,0,0.1322,0,0,0,0,0,0,0.0338713,0.0530328,0.0389246,0.0137746,0,0,0.136363,0,0.0671825,0.0787521,0.0247516,0.0544071,0.0552611,0.010844,0.0668262,0.109108,0.0158196,0.0136378,0.0183965,0.0457276,0.0146134,0.0186975,0.0234184,0.0502845,0.0429183,0.112759,0.0236051,0.0507222,0.03989,0,0.0116148,0.0887197,0,0,0.0616702,0,0.0196752,0,0.0503009,0.0264153,0.0559477,0.0114221,0.0453959,0.151708,0,0.0236191,0.0355473,0.0262628,0.0178578,0.0424597,0.0165157,0.0216156,0.0489799,0.0933543,0.0421697,0.0382359,0.13747,0.0375373,0,0,0,0.031147,0,0
