Timestep,,C7,CBL,CBR,CFL,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRB,STRN,T10,x71,x72,x73,IMUR_M,RASI,RWRA,CFR
501,0,0.0148001,0,0,0,0.016741,0,0,0,0,0,0.0211479,0.0445982,0.00235995,0.0085826,0,0,0.0299783,0,0.0597884,0.0138489,0.0311139,0.020709,0.0299995,0.00812831,0.015257,0.0394391,0.0118417,0.0132507,0.00459102,0.0465357,0.00746735,0.00643447,0.00687034,0.0365587,0.0330415,0.026297,0.0351158,0.012697,0.0129311,0.0406548,0.0119796,0.0138991,0,0,0.038115,0,0.0328841,0.0156216,0.0483707,0.0212339,0.0263698,0.015282,0.0044749,0.0104951,0.0122137,0.0251969,0.0141083,0.0170677,0.0143889,0.0251015,0.0117747,0.016519,0.0209552,0.0191965,0.0126773,0.0169118,0.0110481,0,0,0,0,0.00279819,0.0132652,0
502,0,0.0146787,0,0,0,0.0166048,0,0,0,0,0,0.0227169,0.0445396,0.00167209,0.00875122,0,0,0.0297712,0,0.0598178,0.0136304,0.0306609,0.0197115,0.0296975,0.00890451,0.0149155,0.0393654,0.0130817,0.0141727,0.00553079,0.0461859,0.00712371,0.00566806,0.00595233,0.0364486,0.0347123,0.0261494,0.0350996,0.0127176,0.013091,0.0407146,0.0116445,0.0139993,0,0,0.0380379,0,0.0328649,0.0155592,0.0483537,0.0206087,0.0264395,0.0148274,0.00425475,0.0104786,0.0121481,0.025177,0.0140258,0.0169907,0.0136887,0.0254467,0.0111189,0.0158157,0.0206926,0.0191942,0.0125905,0.0167928,0.0109366,0,0,0,0,0.00315565,0.0132696,0
503,0,0.0145776,0,0,0,0.0165148,0,0,0,0,0,0.0246218,0.0445539,0.00232281,0.00902719,0,0,0.0296316,0,0.0598165,0.0136451,0.0303423,0.0187562,0.0293474,0.00979866,0.0144505,0.0393627,0.0141071,0.0155043,0.00664771,0.0457171,0.00704473,0.00517822,0.00520162,0.0363426,0.036743,0.0260515,0.0351231,0.0127457,0.0130147,0.0407931,0.0108392,0.0140711,0,0,0.0378108,0,0.03286,0.0154796,0.0483493,0.0196735,0.0265958,0.0145394,0.00413689,0.0104324,0.0120445,0.0250734,0.0138521,0.0168188,0.0131328,0.0260265,0.0104504,0.0151076,0.0205967,0.0191447,0.0125558,0.0166745,0.0108674,0,0,0,0,0.00346939,0.0135103,0
504,0,0.0145158,0,0,0,0.0164476,0,0,0,0,0,0.0268877,0.0445714,0.00395873,0.00923945,0,0,0.0295667,0,0.0598403,0.0138516,0.0301464,0.0179599,0.0289668,0.0108261,0.0139861,0.0393255,0.0149711,0.0168754,0.00786146,0.0452002,0.00715162,0.00518838,0.00484424,0.0362908,0.0391227,0.0259646,0.035179,0.0127803,0.0128592,0.0407986,0.00974417,0.014135,0,0,0.0374372,0,0.032757,0.0153087,0.0482941,0.0183837,0.0267942,0.014432,0.00418155,0.0104203,0.0120121,0.0249618,0.0136876,0.0166806,0.0128381,0.0268476,0.00985254,0.0145315,0.0205999,0.0190099,0.0125837,0.0165789,0.0107992,0,0,0,0,0.00378061,0.0137372,0
505,0,0.0145716,0,0,0,0.0164114,0,0,0,0,0,0.0293121,0.0445547,0.00595677,0.00924916,0,0,0.0292454,0,0.0598938,0.0138837,0.0300797,0.0176462,0.0286323,0.011885,0.0136749,0.0389684,0.0157923,0.0180739,0.0090598,0.0447697,0.00752867,0.00565202,0.00499199,0.0363026,0.041919,0.0257377,0.0352011,0.0128398,0.0128658,0.0408082,0.00923761,0.0143944,0,0,0.0372949,0,0.0326154,0.0152736,0.0481561,0.0174028,0.0269424,0.0143146,0.00425841,0.0106844,0.0119637,0.0249813,0.0135759,0.0166213,0.0123041,0.0275665,0.00914006,0.0138824,0.0207595,0.0189086,0.0126406,0.0165314,0.0107877,0,0,0,0,0.00455784,0.0138347,0
506,0,0.0146349,0,0,0,0.0164321,0,0,0,0,0,0.0319602,0.0445001,0.00809432,0.00929021,0,0,0.0292076,0,0.059914,0.0137983,0.0301736,0.0175924,0.028339,0.0126945,0.0133467,0.0387982,0.0166621,0.0191531,0.0100935,0.0445842,0.00798529,0.00634967,0.00544917,0.0362426,0.0446931,0.0255561,0.0351854,0.0128438,0.0129727,0.0408707,0.00893921,0.0144665,0,0,0.0370813,0,0.0326344,0.0152684,0.0480242,0.0169551,0.0270569,0.014326,0.00429779,0.0106411,0.0118183,0.0250336,0.0134214,0.0165322,0.0117005,0.0281065,0.00845733,0.0132149,0.0206609,0.0189093,0.0126281,0.0165276,0.0107851,0,0,0,0,0.00538083,0.0138825,0
507,0,0.0147566,0,0,0,0.0165112,0,0,0,0,0,0.0346812,0.0445015,0.010082,0.00935696,0,0,0.029326,0,0.059922,0.0135921,0.0304154,0.0178592,0.0281157,0.013131,0.0131425,0.0386628,0.0172512,0.0201385,0.0108459,0.0447338,0.0082823,0.00718743,0.00596195,0.0361308,0.0476896,0.0254236,0.0351555,0.0128486,0.0130551,0.0409296,0.00846348,0.014527,0,0,0.0369506,0,0.0326726,0.0152281,0.0479122,0.016326,0.0271456,0.0142114,0.00430381,0.0105631,0.0117697,0.0251301,0.0132586,0.0164436,0.0111435,0.0286318,0.00781734,0.0125685,0.0205447,0.0189742,0.0126163,0.0166095,0.01083,0,0,0,0,0.00597176,0.0139349,0
508,0,0.0149631,0,0,0,0.0166561,0,0,0,0,0,0.0372893,0.0445903,0.0119389,0.00938876,0,0,0.0294866,0,0.0599389,0.0134287,0.0307397,0.0183565,0.0278965,0.013412,0.0129862,0.0385766,0.0176282,0.0207519,0.0114733,0.0451266,0.00847676,0.00816201,0.00644923,0.0359737,0.0505604,0.0253676,0.0351293,0.0128424,0.0131506,0.0409133,0.00805935,0.0145706,0,0,0.03686,0,0.0326329,0.0150808,0.0478247,0.0154735,0.02725,0.0140909,0.00445203,0.0104779,0.0117635,0.0252753,0.0131282,0.0163719,0.0107361,0.0292049,0.00722521,0.0120333,0.0205392,0.0190475,0.0126121,0.0167624,0.0109308,0,0,0,0,0.00631087,0.0140413,0
509,0,0.0151733,0,0,0,0.0168281,0,0,0,0,0,0.0397328,0.0446406,0.0137319,0.00934872,0,0,0.0295801,0,0.059961,0.013438,0.0310978,0.0189785,0.02773,0.0136111,0.0128881,0.0385284,0.0178332,0.020958,0.0119646,0.0456508,0.0086191,0.00903075,0.00690177,0.0357327,0.0530677,0.025388,0.0351214,0.0128521,0.0131169,0.0409031,0.00755758,0.0145959,0,0,0.0368023,0,0.0326011,0.0149692,0.04774,0.0144144,0.0274227,0.0141302,0.00472535,0.0102853,0.0117368,0.0253678,0.0129685,0.016248,0.0103368,0.0297869,0.00659136,0.0114401,0.0204556,0.0192208,0.0126544,0.0169519,0.0110382,0,0,0,0,0.00676974,0.0141498,0
510,0,0.0153436,0,0,0,0.0170375,0,0,0,0,0,0.0417465,0.0446136,0.015383,0.00933125,0,0,0.0295876,0,0.0599684,0.0135935,0.0314669,0.0197867,0.02758,0.0137175,0.0128575,0.038377,0.0178071,0.0208077,0.0121132,0.0461762,0.00869323,0.00972456,0.00732891,0.0353903,0.0549786,0.0253708,0.0351205,0.0128585,0.0130405,0.0409164,0.007169,0.0145817,0,0,0.0367082,0,0.0326026,0.0149067,0.0477135,0.0134182,0.0275868,0.0141266,0.00503193,0.0100405,0.011652,0.0254167,0.0127509,0.0160855,0.00985669,0.0303399,0.00597403,0.010802,0.0204058,0.0194082,0.0127192,0.0171535,0.0111177,0,0,0,0,0.00699691,0.0143122,0
511,0,0.015554,0,0,0,0.0172429,0,0,0,0,0,0.0432917,0.0445296,0.0167693,0.00934319,0,0,0.0296334,0,0.0599375,0.0138131,0.0317645,0.0206209,0.0275476,0.0137647,0.0128467,0.0381557,0.017593,0.0204394,0.0122204,0.0466133,0.00869159,0.0102931,0.00767802,0.0349533,0.056365,0.025342,0.0350972,0.012832,0.0130878,0.0408735,0.00681809,0.0145794,0,0,0.0365175,0,0.0325702,0.0149249,0.0476538,0.0125965,0.027787,0.0139381,0.00536313,0.0098996,0.0115405,0.0255202,0.0125714,0.0159471,0.00947083,0.030917,0.00544352,0.0102473,0.0202142,0.0194822,0.0127292,0.0173311,0.0112079,0,0,0,0,0.00744415,0.014325,0
512,0,0.0159456,0,0,0,0.017497,0,0,0,0,0,0.0444091,0.04453,0.0178096,0.00951947,0,0,0.029784,0,0.0599069,0.0139367,0.031981,0.0211863,0.0277442,0.0137096,0.0124525,0.0380396,0.017227,0.0199788,0.0123254,0.0470301,0.00856242,0.0107204,0.00789204,0.0343499,0.0572039,0.0253666,0.0350369,0.0127286,0.0131286,0.0408523,0.00631121,0.0146618,0,0,0.03631,0,0.0325666,0.0149238,0.0475011,0.0116662,0.0279602,0.013833,0.00558528,0.00986273,0.0114811,0.0256237,0.012437,0.0158885,0.00916945,0.0316221,0.00485388,0.00974055,0.0199813,0.0194879,0.0127479,0.0174453,0.0115225,0,0,0,0,0.00795328,0.0143227,0
513,0,0.0164226,0,0,0,0.0178757,0,0,0,0,0,0.0451159,0.0446085,0.0186588,0.00923628,0,0,0.0300999,0,0.0598949,0.0139108,0.0321462,0.0217452,0.0279359,0.0134825,0.012197,0.0380124,0.0168301,0.0193235,0.0123447,0.0474031,0.00835594,0.0110955,0.00805207,0.0336337,0.0575179,0.0254737,0.0349871,0.0126253,0.0131162,0.0408482,0.00585914,0.0147787,0,0,0.0362421,0,0.0326079,0.0149592,0.0472449,0.0106898,0.0281622,0.0138791,0.00578896,0.00975517,0.0114823,0.025684,0.0123425,0.0158735,0.00900895,0.0322981,0.00437002,0.00935081,0.0199325,0.0195449,0.0127616,0.017649,0.0118953,0,0,0,0,0.00813425,0.0143277,0
514,0,0.0169392,0,0,0,0.0181559,0,0,0,0,0,0.0453035,0.0446286,0.0195593,0.00837405,0,0,0.0302927,0,0.0598801,0.0137852,0.0323576,0.0223673,0.0279821,0.0132209,0.0118504,0.0381349,0.0165116,0.0185746,0.0123041,0.0476671,0.00822521,0.0114117,0.00819601,0.0328276,0.0571027,0.0255858,0.0349361,0.0125713,0.0130415,0.0408339,0.00554597,0.0148759,0,0,0.0362614,0,0.0326375,0.0149161,0.046969,0.00993652,0.0283942,0.0136328,0.00591866,0.00953027,0.0114838,0.0258056,0.0122444,0.0158426,0.00886059,0.0329068,0.00412302,0.00899289,0.0196901,0.0196024,0.012771,0.0178676,0.0123077,0,0,0,0,0.00783759,0.014338,0
515,0,0.017519,0,0,0,0.0183309,0,0,0,0,0,0.0450077,0.0445945,0.0202069,0.0084058,0,0,0.0302556,0,0.0598488,0.0136917,0.0325467,0.0229338,0.0280915,0.0128061,0.0109978,0.0381078,0.0160962,0.0178374,0.012262,0.0477702,0.00827326,0.0117229,0.00836911,0.0319412,0.056039,0.0256435,0.0348817,0.0124815,0.0130699,0.0408087,0.00474373,0.0151072,0,0,0.0362327,0,0.0325867,0.0148093,0.0468395,0.00884874,0.0286883,0.0131475,0.00597108,0.00955909,0.0114227,0.0260563,0.0119883,0.0156614,0.00855139,0.0334073,0.00406612,0.00847972,0.0187588,0.0195091,0.0128408,0.0180399,0.0128916,0,0,0,0,0.00791116,0.0143471,0
516,0,0.0180076,0,0,0,0.0187521,0,0,0,0,0,0.0444075,0.0445314,0.0205409,0.00828402,0,0,0.0303654,0,0.0597863,0.0138262,0.0326863,0.0233309,0.0282338,0.0121617,0.0107533,0.0380861,0.0155869,0.0170184,0.012217,0.0478058,0.00840695,0.0121644,0.00850118,0.0311186,0.0548467,0.0257967,0.0348508,0.012371,0.0129729,0.0407855,0.00453472,0.0150489,0,0,0.0361144,0,0.0326259,0.0147986,0.0466399,0.00807211,0.0289138,0.0130928,0.00609652,0.00927422,0.0114819,0.0260522,0.0119414,0.0157331,0.00838681,0.0339617,0.00395203,0.0081361,0.0185781,0.0195446,0.0128682,0.0183227,0.0133316,0,0,0,0,0.00790812,0.014263,0
517,0,0.0185351,0,0,0,0.0191251,0,0,0,0,0,0.0436445,0.0445212,0.0206829,0.00798256,0,0,0.0305314,0,0.0597145,0.0140151,0.0327714,0.0236182,0.0283881,0.0114276,0.0105686,0.0381439,0.0150888,0.0163011,0.0122008,0.0477693,0.00872432,0.0127204,0.00865368,0.0303506,0.0534669,0.025973,0.0348287,0.0122456,0.0129931,0.0407524,0.00445355,0.0149756,0,0,0.0358765,0,0.0326691,0.0147911,0.0464167,0.00745894,0.02918,0.0130162,0.00621396,0.00897481,0.011579,0.0260349,0.0119152,0.015842,0.00833345,0.0345216,0.00385525,0.00789594,0.0185038,0.0195152,0.0128345,0.0185946,0.0137748,0,0,0,0,0.00801963,0.0141138,0
518,0,0.0191075,0,0,0,0.0194018,0,0,0,0,0,0.042727,0.0445942,0.0208318,0.00746608,0,0,0.0307239,0,0.0596655,0.0141029,0.0328587,0.0238427,0.0284712,0.0107361,0.0103838,0.0382975,0.0145933,0.0158606,0.0122396,0.0477353,0.00916147,0.0133521,0.00890649,0.0296363,0.0519444,0.0261283,0.0347971,0.0121479,0.0129215,0.0407111,0.00451321,0.0149403,0,0,0.0356422,0,0.0327069,0.0147272,0.0462049,0.00703363,0.0294539,0.0130471,0.00637209,0.00866119,0.0116574,0.0260181,0.0119159,0.0159422,0.00834895,0.0350907,0.00381277,0.00773354,0.0182373,0.0194977,0.0128203,0.01887,0.0142348,0,0,0,0,0.00785241,0.0138217,0
519,0,0.019718,0,0,0,0.0196961,0,0,0,0,0,0.0417072,0.044718,0.0210221,0.00674426,0,0,0.030992,0,0.059632,0.0141118,0.0330172,0.0240147,0.0284819,0.010029,0.0102258,0.0385096,0.0140384,0.0157853,0.0122451,0.047705,0.0096775,0.0140263,0.00919532,0.0289656,0.0503443,0.0262927,0.034794,0.012067,0.0126558,0.0406908,0.00462782,0.0149495,0,0,0.0353997,0,0.0327754,0.0146378,0.04605,0.00678398,0.0297211,0.0131869,0.00659448,0.00832217,0.0117136,0.0260581,0.0119539,0.016056,0.00842893,0.0356691,0.00403372,0.00768362,0.017822,0.0194488,0.0128462,0.0191996,0.0147224,0,0,0,0,0.0077034,0.0135774,0
520,0,0.0203814,0,0,0,0.0202017,0,0,0,0,0,0.0406942,0.0447587,0.0211373,0.00582564,0,0,0.0313713,0,0.0595578,0.0142092,0.0332503,0.0240272,0.0284975,0.00922539,0.0103269,0.0386949,0.0134099,0.0154246,0.0121673,0.0477006,0.0102043,0.0146895,0.00941327,0.0283286,0.0485547,0.0264668,0.0348122,0.0119961,0.0122207,0.0406911,0.00516433,0.0150288,0,0,0.0353624,0,0.032833,0.0146417,0.0458581,0.00712451,0.0298965,0.0137252,0.00688306,0.00799528,0.0117967,0.0260179,0.0121508,0.0162676,0.00871612,0.0362088,0.00436972,0.00785025,0.0181892,0.0195632,0.0129168,0.0196184,0.0152072,0,0,0,0,0.00717715,0.0135014,0
521,0,0.0208754,0,0,0,0.0205105,0,0,0,0,0,0.0395121,0.044775,0.0210942,0.00501296,0,0,0.0315517,0,0.0595061,0.0143116,0.0334695,0.0240098,0.028637,0.00832141,0.0102876,0.0388031,0.0127522,0.0145081,0.0121533,0.0476527,0.0107433,0.0153165,0.00956349,0.0277279,0.0466987,0.0265574,0.0348223,0.0119325,0.011965,0.0406361,0.00559324,0.0150558,0,0,0.0352015,0,0.0328521,0.0146214,0.0457248,0.0072299,0.0300745,0.0137125,0.00711644,0.00766767,0.0118015,0.0260002,0.0121877,0.0162968,0.0088234,0.0366969,0.00475097,0.00790369,0.0178536,0.019589,0.01293,0.0199627,0.0155977,0,0,0,0,0.00682683,0.0134529,0
522,0,0.0213473,0,0,0,0.0208382,0,0,0,0,0,0.0381732,0.0448277,0.0209262,0.00410229,0,0,0.0317906,0,0.0594814,0.0145098,0.0336545,0.0239043,0.0288375,0.00739567,0.0103171,0.0389664,0.0120544,0.0135954,0.0121818,0.04758,0.0112963,0.0159318,0.00973659,0.0271911,0.0447263,0.02672,0.034854,0.0118864,0.0117972,0.0406079,0.00598362,0.0150757,0,0,0.0350241,0,0.0329185,0.0146219,0.0455773,0.00767848,0.03014,0.0136576,0.00738434,0.00734759,0.0118644,0.0260146,0.012289,0.016387,0.00876946,0.0369771,0.00476705,0.00779234,0.0174256,0.0195941,0.0129146,0.0203039,0.0159326,0,0,0,0,0.00641671,0.0135234,0
523,0,0.0217711,0,0,0,0.0211864,0,0,0,0,0,0.0367822,0.0447719,0.0207555,0.0031022,0,0,0.0321076,0,0.0594516,0.0147084,0.0338443,0.0237464,0.0290867,0.00652944,0.01044,0.0391188,0.0112596,0.0129933,0.0122078,0.0474558,0.0119016,0.0165104,0.00993484,0.0267202,0.0426807,0.0269262,0.034853,0.0118524,0.0114825,0.0406004,0.00609182,0.0151158,0,0,0.0348853,0,0.0329995,0.0145793,0.0454249,0.00837272,0.0301354,0.0133132,0.0077534,0.00703353,0.012023,0.0259874,0.0125226,0.0166094,0.00866317,0.0370338,0.00461314,0.00755469,0.0167179,0.0196327,0.0129,0.0206422,0.0162045,0,0,0,0,0.00594983,0.0134938,0
524,0,0.0220897,0,0,0,0.0215036,0,0,0,0,0,0.0354897,0.0448033,0.0206408,0.0022276,0,0,0.0323928,0,0.0594406,0.0148008,0.0340042,0.0235285,0.0293593,0.00586841,0.0105801,0.0391139,0.0104287,0.0126483,0.0122297,0.0472911,0.0126148,0.0170338,0.0101343,0.0262963,0.0406372,0.0270773,0.0348669,0.0118379,0.0110972,0.0405318,0.0062627,0.0152076,0,0,0.0347302,0,0.0329991,0.0144746,0.0452556,0.00894324,0.0301477,0.0129682,0.00820862,0.00670464,0.0121536,0.0259907,0.0127844,0.0168309,0.00875847,0.0371892,0.00480689,0.00749911,0.0162057,0.0197203,0.0128689,0.020942,0.0163797,0,0,0,0,0.00554367,0.0133762,0
525,0,0.022335,0,0,0,0.0217641,0,0,0,0,0,0.0342978,0.0449165,0.0205108,0.00171532,0,0,0.0327249,0,0.0594249,0.0148908,0.0341238,0.0231867,0.0295951,0.00542185,0.0106967,0.0390901,0.00965944,0.0123405,0.0122822,0.0470648,0.0132488,0.0175047,0.0103217,0.0258633,0.0387039,0.0272233,0.0349183,0.0118449,0.0107507,0.0404788,0.00662177,0.0154074,0,0,0.0346272,0,0.0330236,0.0143737,0.0450671,0.0095717,0.0301905,0.0126434,0.00870147,0.00638284,0.0122186,0.0260427,0.0129816,0.0169592,0.00880942,0.0375493,0.00506527,0.00750198,0.0158459,0.019858,0.0128516,0.0212759,0.0164986,0,0,0,0,0.00490654,0.0133101,0
526,0,0.0225721,0,0,0,0.0220298,0,0,0,0,0,0.0331449,0.0450507,0.0203717,0.0018505,0,0,0.0330195,0,0.059421,0.0150045,0.0341727,0.0226397,0.0298539,0.00524586,0.0108563,0.0390735,0.00899036,0.0119651,0.012301,0.0467979,0.0138219,0.0179313,0.0105374,0.0254405,0.0369611,0.0274009,0.0349877,0.0118763,0.0103676,0.0404639,0.00690006,0.0155891,0,0,0.0345841,0,0.0331148,0.014361,0.044859,0.0103169,0.0302419,0.0123013,0.00930031,0.00605656,0.0122256,0.0261444,0.013187,0.0170614,0.00884274,0.0379519,0.00534595,0.0074799,0.015405,0.0200122,0.0127983,0.021595,0.0165762,0,0,0,0,0.00398625,0.0133348,0
527,0,0.0228068,0,0,0,0.0222685,0,0,0,0,0,0.0321169,0.0450842,0.0202889,0.00250584,0,0,0.0333444,0,0.0594306,0.0151677,0.0341326,0.0220243,0.0300998,0.00539719,0.0110157,0.0391003,0.00832322,0.0116153,0.0122806,0.0464714,0.0143664,0.0183245,0.0107883,0.0249924,0.035186,0.02764,0.035035,0.0119137,0.0100747,0.0404624,0.00709742,0.0156148,0,0,0.034599,0,0.0332303,0.0143808,0.0446925,0.0110862,0.0303793,0.0121474,0.0100352,0.0057981,0.0121852,0.0262341,0.0133206,0.0171426,0.008996,0.038353,0.00559928,0.00754384,0.0150816,0.0201498,0.0127496,0.0219346,0.0166426,0,0,0,0,0.00321687,0.0133559,0
528,0,0.0230633,0,0,0,0.0225412,0,0,0,0,0,0.0312939,0.0451581,0.020285,0.00354123,0,0,0.0338229,0,0.0594465,0.0154501,0.034052,0.0215894,0.030387,0.00578197,0.0112933,0.0391738,0.00766372,0.0114645,0.0122451,0.0460106,0.0148971,0.0187111,0.0111159,0.0244986,0.0331391,0.0279811,0.035085,0.0119806,0.00983754,0.0404395,0.00740705,0.0156174,0,0,0.0345874,0,0.0332879,0.0143655,0.0446101,0.0119435,0.0306193,0.0122113,0.0109584,0.0056633,0.0121874,0.0263102,0.0132029,0.0172448,0.00927458,0.0387323,0.00585731,0.00775703,0.0147134,0.0202314,0.012711,0.0222748,0.0167127,0,0,0,0,0.00259151,0.0134029,0
529,0,0.0233122,0,0,0,0.0228332,0,0,0,0,0,0.0307476,0.0453005,0.0203783,0.00464451,0,0,0.0344384,0,0.0594665,0.0157784,0.034043,0.0213947,0.0306528,0.00640733,0.0116818,0.039179,0.00708727,0.0114216,0.0122619,0.0454106,0.0154117,0.019166,0.0114619,0.0240869,0.0314284,0.0284561,0.0351746,0.0120292,0.00960722,0.0404077,0.00773398,0.0156049,0,0,0.0346011,0,0.0333108,0.0143329,0.0445239,0.0130033,0.0309237,0.0120381,0.012021,0.00555326,0.0122438,0.0263017,0.0131439,0.0173203,0.00945716,0.0391437,0.00608425,0.00793332,0.0142506,0.0203568,0.0126671,0.0226282,0.0167271,0,0,0,0,0.00192064,0.0134487,0
530,0,0.0234663,0,0,0,0.0230948,0,0,0,0,0,0.0304126,0.0454546,0.0204695,0.00586608,0,0,0.0350881,0,0.0594763,0.0160177,0.0340855,0.0214661,0.0308968,0.0071386,0.0123272,0.0392001,0.00644562,0.0114777,0.0123097,0.0447353,0.015816,0.0195667,0.0117649,0.0237841,0.0304737,0.0289915,0.0352662,0.0120797,0.00905782,0.0403828,0.00803618,0.0154906,0,0,0.0346134,0,0.0333487,0.0142592,0.044544,0.0143971,0.0313077,0.0109285,0.0132944,0.00537629,0.0124249,0.0262589,0.0130233,0.017254,0.00938313,0.0395727,0.00679648,0.00805604,0.0138448,0.0205788,0.0126417,0.023034,0.0165852,0,0,0,0,0.00121288,0.0135316,0
531,0,0.0234118,0,0,0,0.0233645,0,0,0,0,0,0.0299972,0.0454791,0.0206342,0.00710023,0,0,0.0354153,0,0.0594175,0.0160305,0.034138,0.0221114,0.0310752,0.00776916,0.0130413,0.0390924,0.00580276,0.0114865,0.0122841,0.044249,0.0160776,0.0197558,0.0120414,0.0235958,0.029546,0.0292932,0.0352737,0.0120539,0.008928,0.0403721,0.0084301,0.0152931,0,0,0.0346557,0,0.0334303,0.0142278,0.0444965,0.0157642,0.0316533,0.0101438,0.0146152,0.00521661,0.012545,0.0263739,0.0129279,0.0171245,0.00954354,0.0400336,0.00757781,0.00846013,0.0136412,0.0208295,0.012689,0.0234073,0.016258,0,0,0,0,0.000406435,0.013573,0
532,0,0.0236209,0,0,0,0.0236564,0,0,0,0,0,0.0291421,0.0455313,0.0208313,0.00780117,0,0,0.0355146,0,0.059354,0.0159841,0.034205,0.0234881,0.0315244,0.00846063,0.0128476,0.0390667,0.00513849,0.0115444,0.0122197,0.0438248,0.0161594,0.019808,0.0122434,0.0237618,0.0283729,0.0294668,0.0352488,0.0119901,0.00928168,0.0403583,0.00887046,0.0155326,0,0,0.03451,0,0.0334495,0.0141279,0.0443995,0.0169747,0.0319111,0.00981116,0.0150705,0.00549878,0.0126612,0.0265287,0.0128306,0.0170409,0.0099184,0.040514,0.00827623,0.00894504,0.0136924,0.0206258,0.0128125,0.0236051,0.0162862,0,0,0,0,0.000210382,0.0136046,0
533,0,0.024193,0,0,0,0.0239807,0,0,0,0,0,0.0285252,0.0455554,0.0208468,0.00812574,0,0,0.0352771,0,0.0593472,0.0159233,0.0342914,0.0246527,0.0320573,0.00941535,0.012264,0.0387008,0.00442606,0.0116763,0.0121914,0.043457,0.0160723,0.0198764,0.0123532,0.0242474,0.0266117,0.0295794,0.0352089,0.0119614,0.0101403,0.0403713,0.00915551,0.0165356,0,0,0.0348883,0,0.0333048,0.014345,0.0442735,0.0176301,0.0321449,0.0101463,0.0151873,0.00673491,0.012616,0.0267295,0.0127235,0.0169623,0.0103802,0.040958,0.00876713,0.00933602,0.0136317,0.0203549,0.0128465,0.0237457,0.0165987,0,0,0,0,0.00051691,0.0137691,0
534,0,0.0242039,0,0,0,0.0240282,0,0,0,0,0,0.026858,0.0456883,0.0208685,0.008769,0,0,0.0355192,0,0.0592726,0.016172,0.034398,0.0258554,0.0324124,0.0100499,0.0121995,0.0390214,0.00406762,0.0115754,0.0119572,0.0430443,0.0160098,0.0199362,0.0127509,0.0246481,0.0257981,0.0298771,0.0352617,0.0119145,0.0100575,0.0403123,0.00950476,0.0163408,0,0,0.034586,0,0.0334225,0.0142405,0.0440844,0.0186902,0.0322842,0.0107664,0.0156867,0.00660258,0.0125884,0.0268116,0.0128986,0.0170527,0.0109017,0.0414971,0.0092475,0.00971974,0.0144255,0.0202497,0.0127243,0.0239564,0.0165005,0,0,0,0,0.000602086,0.0137325,0
535,0,0.0243308,0,0,0,0.0241777,0,0,0,0,0,0.0260529,0.0457938,0.0208218,0.00936188,0,0,0.0356518,0,0.0592563,0.0163291,0.0342946,0.0262739,0.0328424,0.0106933,0.0121131,0.0389696,0.00385887,0.0113897,0.0117847,0.0425033,0.0160894,0.0200128,0.013233,0.0245869,0.0249839,0.0301163,0.0352967,0.0118646,0.0104949,0.0402778,0.010054,0.0166203,0,0,0.0346627,0,0.0333885,0.0142828,0.0441697,0.0201877,0.0325318,0.00974288,0.0161888,0.00716239,0.0126247,0.0268812,0.0128195,0.0169952,0.0111191,0.0419779,0.00983635,0.0101368,0.014615,0.0201693,0.0127638,0.0240768,0.0164991,0,0,0,0,0.000884807,0.0138276,0
536,0,0.0243504,0,0,0,0.0243127,0,0,0,0,0,0.0248185,0.0458606,0.0202663,0.00980736,0,0,0.0357994,0,0.0592165,0.0163991,0.034124,0.0266988,0.033264,0.0111604,0.011943,0.0389128,0.00387014,0.0110829,0.0115376,0.0419465,0.0162946,0.019889,0.0136058,0.0244089,0.023883,0.0303173,0.0353045,0.0118177,0.0113215,0.0402293,0.0105368,0.0167925,0,0,0.0348329,0,0.0333561,0.014329,0.0441867,0.0214568,0.0327156,0.0092658,0.0166843,0.00767306,0.0125118,0.0270459,0.0125761,0.0169335,0.0115197,0.042451,0.0103877,0.0106044,0.0148548,0.0201999,0.0128391,0.0241525,0.0164531,0,0,0,0,0.00100475,0.0138954,0
537,0,0.0243142,0,0,0,0.024422,0,0,0,0,0,0.02336,0.04587,0.0194553,0.0099899,0,0,0.0359572,0,0.0591496,0.0163898,0.0340016,0.0275228,0.0336458,0.0113681,0.0116465,0.0388039,0.00394335,0.0105329,0.0111808,0.0414825,0.0163194,0.0193746,0.0136252,0.0244389,0.022332,0.0305059,0.0352915,0.0117956,0.0118364,0.0401953,0.0108246,0.016851,0,0,0.0351407,0,0.0333657,0.0144106,0.0440705,0.0223963,0.0328475,0.00993466,0.0170878,0.00814678,0.0121746,0.0272931,0.0125366,0.0168547,0.0121954,0.0430198,0.0108409,0.0110636,0.0150642,0.020232,0.0128976,0.0242066,0.0163857,0,0,0,0,0.000857229,0.0138808,0
