Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x73,RASI,x79,,x90
1830,0.0425899,0,0,0,0,0.0666592,0,0,0,0,0,0,0.00694909,0.0136502,0.0049101,0.0246593,0,0,0.0458905,0,0.0505643,0.0273339,0.0269159,0.00992655,0.0543846,0.00835,0.0654517,0.0623261,0.0075387,0.004382,0.00699297,0.0433813,0.00551381,0.00399855,0.004884,0.0334783,0.00262273,0.0487033,0.0149532,0.0339245,0.0216979,0.0163946,0.0126277,0.0256924,0,0,0.0290271,0,0.0314721,0.0222257,0.0466462,0.0322065,0.0419788,0.0324802,0.0570517,0.0451217,0.019967,0,0.025743,0.0232282,0.0262979,0.0291749,0.0144442,0.0287899,0.0337872,0.038935,0,0.00808025,0.0710802,0.0210976,0,0,0.0302522,0,0,0
1831,0.0431399,0,0,0,0,0.0673123,0,0,0,0,0,0,0.00703862,0.0136561,0.00489851,0.0248483,0,0,0.0457443,0,0.0504799,0.0274143,0.0268634,0.00975161,0.0545717,0.0082679,0.0657769,0.0627086,0.00739317,0.0045116,0.00688175,0.043371,0.00551788,0.00399722,0.00488302,0.0334679,0.00247237,0.04837,0.0146752,0.0339569,0.0216491,0.0162963,0.0125899,0.0258761,0,0,0.0294262,0,0.0316401,0.0230662,0.0466644,0.0319932,0.0421201,0.0323925,0.0573229,0.0456768,0.0199613,0,0.0256873,0.0231876,0.026142,0.029144,0.0143023,0.0286182,0.0336451,0.0395006,0,0.00837183,0.0717121,0.0213864,0,0,0.0305148,0,0,0
1832,0.0436956,0,0,0,0,0.0679595,0,0,0,0,0,0,0.00700999,0.0136889,0.00485198,0.0250556,0,0,0.045551,0,0.0504512,0.0275188,0.0267975,0.00970886,0.0547217,0.00819067,0.0661054,0.0632831,0.0067374,0.00456396,0.00684623,0.0433677,0.00550338,0.00399104,0.00489131,0.0334611,0.00244064,0.0480656,0.0144899,0.0337853,0.0215806,0.0163208,0.0125268,0.0260975,0,0,0.0297334,0,0.0317994,0.0240195,0.0466712,0.0319332,0.0422696,0.0322545,0.0575764,0.0462044,0.0197219,0,0.0255724,0.0231588,0.026047,0.0291134,0.0142197,0.0285043,0.033514,0.0400007,0,0.00866957,0.0722241,0.021726,0,0,0.0308123,0,0,0
1833,0.0439857,0,0,0,0,0.0685471,0,0,0,0,0,0,0.00684689,0.0138222,0.00479031,0.0253187,0,0,0.045316,0,0.0505556,0.027555,0.0267354,0.00965235,0.0548976,0.0081359,0.066473,0.0638422,0.00546207,0.00451389,0.00680237,0.04335,0.00549148,0.00397417,0.00486562,0.0334437,0.00259944,0.0479011,0.0143749,0.0333537,0.0211085,0.0162875,0.0121508,0.026247,0,0,0.0301738,0,0.0317926,0.0245808,0.0466748,0.0321811,0.0424414,0.0314786,0.0578638,0.0466758,0.0190704,0,0.0251924,0.022958,0.0258255,0.0290961,0.0141851,0.0283287,0.0328913,0.0403565,0,0.00896214,0.0727604,0.0220703,0,0,0.0312116,0,0,0
1834,0.0443054,0,0,0,0,0.0689475,0,0,0,0,0,0,0.0068555,0.013937,0.00476802,0.0255543,0,0,0.0453768,0,0.0506416,0.0275949,0.0266968,0.00963258,0.0550541,0.00809094,0.0667394,0.0640553,0.00511263,0.00440585,0.00679728,0.0433721,0.00547411,0.00394598,0.00483466,0.0334055,0.00251967,0.0479801,0.014299,0.0330892,0.021384,0.0163523,0.0123537,0.0264589,0,0,0.0305212,0,0.0318975,0.0250849,0.0466919,0.0319767,0.0425733,0.0312109,0.0580591,0.0471048,0.0189581,0,0.025315,0.0231086,0.0259937,0.0289278,0.0141732,0.0284541,0.0332758,0.0406437,0,0.00896943,0.0730477,0.0224304,0,0,0.0315937,0,0,0
1835,0.0444957,0,0,0,0,0.069205,0,0,0,0,0,0,0.00681545,0.0140102,0.00482414,0.025651,0,0,0.0454139,0,0.0505991,0.027546,0.0266238,0.00968287,0.0551276,0.00809434,0.066832,0.0640618,0.00515291,0.00436609,0.0067768,0.0433602,0.00548211,0.00395893,0.00484109,0.0333912,0.00251895,0.0480374,0.0142347,0.0327379,0.0213598,0.0166179,0.0122863,0.0266162,0,0,0.0308124,0,0.0320697,0.0253581,0.0466932,0.0318433,0.0427076,0.0315424,0.0581607,0.0474097,0.0189534,0,0.0252572,0.0230055,0.0259008,0.028952,0.0141084,0.0283602,0.0331998,0.0408228,0,0.00882677,0.073256,0.0227812,0,0,0.0317872,0,0,0
1836,0.0432274,0,0,0,0,0.0595599,0,0,0,0,0,0,0.00598068,0.0147267,0.00469294,0.0207333,0,0,0.0486264,0,0.0493062,0.0299406,0.0270648,0.00932642,0.052116,0.00786427,0.0567432,0.0614595,0.00509933,0.00481388,0.00712647,0.0433934,0.00519351,0.00373871,0.00462284,0.0334726,0.00383548,0.0494822,0.0143903,0.0323335,0.0208886,0.00711461,0.0125577,0.0244705,0,0,0.0334364,0,0,0.0427842,0.0461326,0.031578,0.0399923,0.0311192,0.0492158,0.0456541,0.0187373,0,0.0251588,0.0224924,0.0254889,0.0296734,0.0140858,0.0278864,0.0323771,0.0483331,0,0.024478,0.0627405,0.0237508,0,0,0.0262283,0,0,0
1837,0.0420568,0,0,0,0,0.0628552,0,0,0,0,0,0,0.00623542,0.0146613,0.00468647,0.022817,0,0,0.0468297,0,0.0505322,0.0283046,0.0270076,0.00936342,0.0535379,0.00789752,0.060847,0.0620879,0.00523268,0.00464614,0.00699697,0.04347,0.00520603,0.00374232,0.00463445,0.0333945,0.00323734,0.0483306,0.0144832,0.0315368,0.021181,0.00615107,0.0124648,0.0240826,0,0,0.0301076,0,0,0.0422498,0.0461847,0.0317511,0.040846,0.0311816,0.0529276,0.04052,0.0186558,0,0.0251848,0.0225023,0.0255882,0.0295453,0.0141223,0.0280815,0.0327914,0.0435114,0.0325544,0.0261823,0.0667127,0.0227842,0,0,0.0285564,0,0,0
1838,0.0484331,0,0,0,0,0.0625021,0,0,0,0,0,0,0.00580879,0.0154932,0.00464073,0.0202757,0,0,0.0491872,0,0.0494482,0.0304319,0.0269232,0.00919938,0.0518843,0.00775148,0.0557338,0.0594755,0.00511278,0.00459437,0.00695029,0.043308,0.00510456,0.00371256,0.00457305,0.0334867,0.00405677,0.0493729,0.0152949,0.0313395,0.0205425,0.00889923,0.0123276,0.0295314,0,0,0.0634161,0,0,0.0546234,0.0462034,0.0311586,0.0403842,0.0305217,0.0482422,0.0705077,0.0186206,0,0.0250321,0.0223274,0.0250006,0.0296068,0.0137776,0.0273831,0.0318408,0.0783908,0,0.0308682,0.0643841,0.0263876,0,0,0.0261018,0,0,0
1839,0.0411466,0,0,0,0,0.062191,0,0,0,0,0,0,0.00610786,0.0152148,0.00458105,0.0227188,0,0,0.0462624,0,0.0511948,0.0276023,0.0269855,0.00922996,0.0534416,0.00778077,0.0605204,0.0607112,0.00524699,0.00443671,0.006841,0.0434923,0.00511089,0.00374208,0.00456659,0.0333993,0.00329503,0.0473237,0.0152601,0.0299585,0.0211598,0.00615542,0.0122409,0.0239228,0,0,0.0315209,0,0,0.0428147,0.0461667,0.0315994,0.0408374,0.0305205,0.0526165,0.0411518,0.0187013,0,0.0249419,0.0222333,0.025286,0.0296239,0.0139891,0.0278462,0.0326913,0.0443673,0.0326768,0.0265673,0.0660966,0.0226579,0,0,0.0285528,0,0,0
1840,0.0403891,0,0,0,0,0.0615906,0,0,0,0,0,0,0.00603247,0.0154553,0.00457647,0.0225779,0,0,0.0459939,0,0.0513308,0.0270974,0.026951,0.00912248,0.0532082,0.00766692,0.060182,0.0599938,0.00525468,0.00432482,0.00681266,0.0434497,0.00506608,0.00372632,0.00454017,0.033406,0.00336219,0.0467808,0.0157412,0.0292761,0.0212131,0.00604996,0.0121337,0.0237469,0,0,0.0322053,0,0,0.0431327,0.0462033,0.0314351,0.0407853,0.0302547,0.0522557,0.0413518,0.0190641,0,0.0248266,0.0220973,0.0251322,0.0296391,0.013909,0.0277337,0.0327089,0.0448888,0.0330305,0.0269406,0.0655063,0.022409,0,0,0.0284403,0,0,0
1841,0.03932,0,0,0,0,0.0610152,0,0,0,0,0,0,0.00599654,0.0158308,0.00457236,0.0223942,0,0,0.0456139,0,0.05135,0.0264605,0.0269166,0.00904152,0.0529434,0.00754522,0.0598682,0.0584832,0.00523885,0.00420355,0.00678111,0.043396,0.00503156,0.00371528,0.00453627,0.0334078,0.00336995,0.0459831,0.0162902,0.0284006,0.0212577,0.00600702,0.0120459,0.0235557,0,0,0.0331915,0,0,0.0434995,0.0462153,0.031438,0.0406969,0.0300207,0.0518985,0.0417796,0.0186925,0,0.0247177,0.0219502,0.0250584,0.0296408,0.013902,0.0276886,0.0327421,0.0457482,0.0331913,0.027089,0.0648665,0.0219138,0,0,0.0282438,0,0,0
1842,0.0363694,0,0,0,0,0.0591304,0,0,0,0,0,0,0.00604285,0.0183845,0.00564444,0.0185132,0,0,0.042846,0,0.0524157,0.0231259,0.025472,0.00971751,0.0509301,0.00657575,0.0564274,0.0533182,0.00491164,0.0035331,0.00538467,0.0418593,0.00580333,0.0047664,0.00547109,0.034023,0.00357804,0.0417582,0.0176242,0.0230901,0.0026684,0.00579088,0.0104738,0.0238301,0,0,0.0349812,0,0,0.0441258,0.0501362,0.0203286,0.0400508,0.00540477,0.0516546,0.0436196,0.00778627,0.0348926,0.00701693,0.0089286,0.0105268,0.038076,0.0102168,0.0118454,0.00683844,0.0478203,0.0334172,0.026965,0.0629413,0.0207866,0,0,0.0212882,0,0,0
1843,0.0345697,0,0,0,0,0.058495,0,0,0,0,0,0,0.00599258,0.0206288,0.00558575,0.0183668,0,0,0.0423886,0,0.0526648,0.0208138,0.025541,0.00956616,0.0506041,0.00669844,0.055878,0.0505097,0.00488895,0.00365423,0.00544819,0.0419554,0.00574371,0.0046916,0.00539639,0.0339862,0.00367526,0.0403101,0.0190129,0.0204334,0.00298797,0.00520358,0.0104652,0.0240925,0,0,0.0369807,0,0,0.0449008,0.0501834,0.0200125,0.0396949,0.00549758,0.0511541,0.0454388,0.00785904,0.0351761,0.00657779,0.00894981,0.0105762,0.0381382,0.0102385,0.0118855,0.00757607,0.0499874,0.033538,0.0271965,0.0625011,0.0196888,0,0,0.0209075,0,0,0
1844,0.0329596,0,0,0,0,0.0577533,0,0,0,0,0,0,0.00589888,0.0221024,0.00558831,0.0179846,0,0,0.0413723,0,0.053076,0.0192035,0.0255574,0.00950797,0.0501576,0.00675736,0.055119,0.0479236,0.00481576,0.00361146,0.00543357,0.0419846,0.00575276,0.00469703,0.00542797,0.0339926,0.0038517,0.0383827,0.0201095,0.0184135,0.00317294,0.00509722,0.010397,0.0245606,0,0,0.0382449,0,0,0.0452593,0.050141,0.0199947,0.0394458,0.00524025,0.0503957,0.0466083,0.00788166,0.0351745,0.00667635,0.00897204,0.0104795,0.0382084,0.0101863,0.0117442,0.00717492,0.051493,0.0336985,0.0272465,0.0618514,0.0188878,0,0,0.0203584,0,0,0
1845,0.0313201,0,0,0,0,0.0567534,0,0,0,0,0,0,0.00565405,0.023426,0.00571817,0.0172781,0,0,0.0402025,0,0.0532726,0.0177258,0.0255539,0.00960551,0.0496941,0.00706328,0.053885,0.045381,0.00475466,0,0.0053554,0.0419605,0.00593892,0.00481213,0.00560769,0.0340369,0.00453299,0.0362231,0.0212433,0.0167938,0.00340942,0.0049072,0.0103602,0.0250826,0,0,0.0391389,0,0,0.045571,0.0500459,0.0199459,0.0391444,0.00501719,0.0491764,0.0475678,0.00804036,0.0351418,0.0067412,0.00895686,0.0104163,0.038302,0.010171,0.0116403,0.00684377,0.052692,0.0340418,0.0276078,0.0606382,0.0181116,0,0,0.019491,0,0,0
1846,0.0299256,0,0,0,0,0.0566459,0,0,0,0,0,0,0.00533782,0.0254165,0.0047377,0.019538,0,0,0.037039,0,0.0537669,0.0153791,0.0269012,0.00879793,0.0505604,0.00772719,0.0544769,0.0433638,0.00494321,0,0.00671065,0.0432872,0.0051181,0.00381531,0.00464863,0.0334953,0.00516366,0.032827,0.0225151,0.0138003,0.0223252,0.00479031,0.0118545,0.0243206,0,0,0.04004,0,0,0.045663,0.0460128,0.0320874,0.0392677,0.030274,0.0467079,0.048144,0,0,0.024426,0.0218667,0.0255338,0.0298781,0.0142053,0.0282159,0.0339984,0.0535214,0.0340862,0.0281271,0.0605161,0.016285,0,0,0.0245901,0,0,0
1847,0.032039,0,0,0,0,0.0620583,0,0,0,0,0,0,0.0057939,0.0258024,0.00601912,0.0179282,0,0,0.0345848,0,0.0551629,0.0123983,0.0250813,0.00991028,0.049805,0.00688244,0.0562881,0.0420594,0.00482949,0,0.00482755,0.0415772,0.00617836,0.0051234,0.00588793,0.0341251,0.00406577,0.0300468,0.0240829,0.0137676,0.00404717,0.0220241,0.0101938,0.0329379,0,0,0.0348088,0,0.0303575,0.0289337,0.0502812,0.0199031,0.0401772,0.00506038,0.0510847,0.0501237,0.00986292,0.0352171,0.00719512,0.00900274,0.0103013,0.0381744,0.0100289,0.0116358,0.00680813,0.045896,0.0586987,0.0111226,0.0655835,0.0195196,0,0,0.0204998,0,0,0
1848,0.0312762,0,0,0,0,0.0607505,0,0,0,0,0,0,0.00567136,0.0267482,0.00593825,0.0171026,0,0,0.0343473,0,0.0559109,0.0112928,0.0252852,0.009765,0.0488109,0.00696985,0.0543837,0.0381912,0.00516504,0,0.00497275,0.0416147,0.00609762,0.00501047,0.00578238,0.0340915,0.00446099,0.0279389,0.0258788,0.0139458,0.00403232,0.0226524,0.0101721,0.0351334,0,0,0.0351568,0,0.0300945,0.0282286,0.0501818,0.0198425,0.0394067,0.00501903,0.0492779,0.0510434,0.00923561,0.035219,0.00726483,0.009075,0.0102473,0.0381655,0.00996253,0.0115546,0.00664149,0.0464522,0.0578851,0.0113016,0.0642102,0.0198938,0,0,0.0195583,0,0,0
1849,0.0310763,0,0,0,0,0.0593305,0,0,0,0,0,0,0.00566402,0.0282235,0.00603852,0.0152553,0,0,0.0327532,0,0.0563918,0.00979703,0.0254048,0.00965272,0.0475269,0.00681308,0.051118,0.0339311,0.00538656,0,0.00494229,0.0414571,0.00609727,0.00502921,0.00578122,0.0341691,0.00476564,0.0251324,0.0276296,0.0135012,0.00412889,0.0233563,0.010303,0.0373994,0,0,0.0350067,0,0.0298025,0.0271315,0.050019,0.0198768,0.0384474,0.00466837,0.0462986,0.0518742,0.00744538,0.035106,0.00713158,0.00901597,0.010297,0.0384197,0.0100431,0.0115129,0.00657004,0.0466829,0.0562821,0.0109709,0.0625436,0.0205411,0,0,0.0176264,0,0,0
1850,0.0313236,0,0,0,0,0.0579688,0,0,0,0,0,0,0.00566536,0.0295373,0.00597317,0.0128693,0,0,0.0301197,0,0.0570184,0.00880676,0.0254306,0.00913659,0.0459323,0.00578135,0.0469121,0.0303085,0.0052387,0.00475969,0.00497424,0.0413834,0.00573838,0.00490369,0.00551286,0.0342145,0.00434331,0.0224122,0.0293248,0.0130371,0.00437193,0.0239934,0.0103806,0.0395794,0,0,0.0345418,0,0.029536,0.0262157,0.0498446,0.019866,0.037507,0.00419744,0.0425703,0.0526705,0.00721082,0.0349826,0.00703504,0.0089276,0.0102956,0.0387095,0.0101129,0.0113806,0.00629906,0.0465439,0.0540407,0.0105098,0.0606962,0.0213746,0,0,0.0152426,0,0,0
1851,0.0323599,0,0,0,0,0.0572472,0,0,0,0,0,0,0.00526935,0.0314079,0.00578589,0.0114784,0,0,0.0246725,0,0.0561172,0.00833037,0.0255811,0.00902805,0.0448673,0.00618562,0.0433362,0.0288027,0.00509299,0.00429625,0.00522224,0.0416698,0.00563217,0.00471174,0.00540275,0.0341116,0.00506826,0.0211682,0.0308862,0.0125383,0.00424668,0.0248733,0.0102811,0.0405695,0,0,0.035185,0,0.0294464,0.0271169,0.0496836,0.0199381,0.0364613,0.00439549,0.0394395,0.0540001,0.00896039,0.0351268,0.00701171,0.00882826,0.0103479,0.0387386,0.0101375,0.0114021,0.00621188,0.0475029,0.0509138,0.0107983,0.0593992,0.0217797,0,0,0.0136624,0,0,0
1852,0.0289241,0,0,0,0,0.0514064,0,0,0,0,0,0,0.00569495,0.0268568,0.00576076,0.0167566,0,0,0.0173546,0,0.0529802,0.011909,0.0256331,0.00910974,0.0485827,0.00600643,0.0534616,0.0288434,0.00504798,0.00349156,0.00511215,0.0419128,0.00567351,0.00485104,0.0054318,0.0339861,0.00361726,0.0190513,0.0215276,0.0156993,0.00515537,0.0238123,0.0106754,0.0390186,0,0,0.0300996,0,0.0296287,0.0236398,0.0496645,0.0209383,0.037973,0.00433798,0.0489139,0.0417626,0.00915101,0.0346351,0.00702483,0.00863358,0.0108585,0.0389805,0.0106131,0.0121165,0.00653265,0.0382084,0.0488425,0.00759675,0.0553793,0.0259641,0,0,0.0184338,0,0,0
1853,0.0292185,0,0,0,0,0.0461825,0,0,0,0,0,0,0.00530135,0.0234719,0.00589524,0.0135287,0,0,0.0169287,0,0.0522453,0.0124233,0.0255537,0.00892179,0.0464595,0.00575581,0.0477774,0.0254641,0.00475131,0.00358269,0.00504594,0.041683,0.00569985,0.00490923,0.00542238,0.0341497,0.0043703,0.012379,0.0219693,0.0270314,0.00536062,0.0240413,0.0108795,0.0391606,0,0,0.0279625,0,0.0297696,0.0226559,0.0494243,0.0206239,0.0368033,0.0035142,0.0438934,0.0381803,0.00750806,0.0344396,0.00689344,0.00856784,0.0108749,0.0394522,0.0107976,0.0119479,0.00611864,0.0349471,0.04506,0.00631581,0.0489052,0.0269228,0,0,0.015271,0,0,0
1854,0.0276993,0,0,0,0,0.0436501,0,0,0,0,0,0,0.00524185,0.0208163,0.00581938,0.0121392,0,0,0.0250421,0,0.0517881,0.0184551,0.0257344,0.00868295,0.0454089,0.00593976,0.0448384,0.0259285,0.00469011,0.00394682,0.00515924,0.0417684,0.00564537,0.00479854,0.00528267,0.034131,0.00478461,0.0166351,0.0217861,0.034057,0.00527067,0.0241087,0.0107969,0.0384478,0,0,0.0257329,0,0.0292422,0.0209446,0.0496314,0.0203698,0.0362324,0.00362242,0.0414261,0.0344257,0.00695954,0.0346696,0.00695284,0.00858836,0.0107632,0.039361,0.0106705,0.0118177,0.00632398,0.0307348,0.0416531,0.00500574,0.046295,0.0272568,0,0,0.0141032,0,0,0
1855,0.027917,0,0,0,0,0.0405994,0,0,0,0,0,0,0.00510553,0.0204278,0.00580853,0.00951857,0,0,0.0273012,0,0.0518678,0.0205525,0.0260374,0.00842806,0.0436782,0.00597498,0.0395621,0.0232566,0.00457622,0.00425386,0.00529511,0.0418362,0.00556921,0.00471946,0.00520001,0.0341783,0.005548,0.017182,0.0227183,0.0364671,0.00521848,0.0245191,0.0108564,0.0383957,0,0,0.0239448,0,0.0288741,0.0200805,0.0499159,0.020409,0.0351076,0.00330492,0.0369199,0.0322943,0.00684822,0.0348585,0.00695058,0.00847155,0.0107939,0.0394974,0.0107365,0.0117796,0.00628005,0.0279101,0.0381066,0.00493443,0.0428858,0.0276675,0,0,0.0115189,0,0,0
1856,0.0260987,0,0,0,0,0.0342105,0,0,0,0,0,0,0.00501159,0.0206371,0.00571745,0.00515791,0,0,0.0290869,0,0.0517189,0.0219299,0.0265592,0.00814778,0.0407733,0.00611911,0.0302103,0.0190395,0.00435705,0.00429075,0.00575222,0.0420666,0.00532734,0.00448356,0.00494776,0.0341875,0.00734593,0.0185197,0.0237739,0.0371308,0.0048841,0.0249914,0.010761,0.0351703,0,0,0.023628,0,0.0286855,0.0198205,0.0497046,0.0199676,0.0330519,0.0029635,0.0287203,0.0267229,0.00684864,0.0350303,0.0068808,0.00848344,0.0107586,0.0397564,0.0107761,0.0115356,0.0060165,0.0216251,0,0.00677412,0.035983,0.0262962,0,0,0.00733163,0,0,0
1857,0.0277103,0,0,0,0,0.0334809,0,0,0,0,0,0,0.00517955,0.0208072,0.00577935,0.0025283,0,0,0.0294279,0,0.0519946,0.0231772,0.0268367,0.00786203,0.0387799,0.00604991,0.023838,0.0161438,0.00412889,0.00411853,0.00592889,0.042114,0.00521896,0.00441483,0.00486725,0.0342502,0.00853379,0.0177228,0.0250975,0.0380596,0.00485361,0.0252184,0.0107433,0.0355885,0,0,0.0210778,0,0.0284636,0.0188482,0.0494058,0.0195477,0.0318674,0.00266595,0.0232157,0.0265459,0.00679284,0.0350346,0.00685095,0.00852345,0.0107158,0.0400244,0.0108041,0.0113248,0.00561656,0.0199041,0,0.0069096,0.0341149,0.026368,0,0,0.0052214,0,0,0
1858,0.0292337,0,0,0,0,0.0333776,0,0,0,0,0,0,0.00540701,0.0209983,0.00581362,0.00233114,0,0,0.0298567,0,0.0523382,0.0243064,0.027123,0.00748141,0.0370523,0.00598482,0.0181811,0.0141217,0.00390498,0.00425395,0.00613002,0.0422139,0.00506694,0.00426056,0.00476891,0.0342722,0.00955751,0.017204,0.0263105,0.038933,0.00479343,0.0252517,0.0107216,0.0358111,0,0,0.0187384,0,0.0281414,0.0181729,0.0491062,0.0192161,0.030929,0.00263874,0.0183399,0.0266334,0.00673445,0.0350835,0.00688785,0.00862503,0.0106381,0.0401841,0.0107693,0.0110936,0.0052617,0.0190357,0,0.00665179,0.0330329,0.0261927,0,0,0.00498789,0,0,0
1859,0.032238,0,0,0,0,0.0353634,0,0,0,0,0,0,0.00557051,0.0209595,0.00591375,0.00355863,0,0,0.0305902,0,0.0528144,0.0259313,0.0271794,0.00732784,0.0359721,0.00595321,0.0146849,0.0146895,0.00380501,0.00436953,0.00618899,0.0422264,0.00497733,0.00419124,0.00470262,0.0343013,0.0101736,0.0167386,0.0273998,0.0403487,0.0048871,0.0257538,0.010784,0.0379329,0,0,0.0185616,0,0.0277619,0.0183489,0.048965,0.019006,0.0304973,0.00267074,0.0153914,0.02927,0.0066916,0.0351423,0.00692245,0.00868556,0.0106096,0.0402968,0.0107427,0.0109379,0.00498264,0.0216351,0.0258969,0.00718063,0.0342136,0.0269771,0,0,0.0057891,0,0,0
1860,0.0322237,0,0,0,0,0.0343456,0,0,0,0,0,0,0.00594989,0.0209815,0.00582946,0.00570048,0,0,0.0312782,0,0.0529654,0.0270614,0.027416,0.00692389,0.0345818,0.00602928,0.00981509,0.0144124,0.00378215,0.00482341,0.0065076,0.0424229,0.00471013,0.00395433,0.00444357,0.0342572,0.0112306,0.0174128,0.0281589,0.0409993,0.00483606,0.0263186,0.0107273,0.0367711,0,0,0.0181081,0,0.0281361,0.0181586,0.0488171,0.0185733,0.0297787,0.00283957,0.0111446,0.027996,0.00691251,0.0353032,0.00693358,0.0087708,0.0105184,0.0403089,0.0106851,0.0107494,0.00488984,0.0207592,0.0227899,0.0083573,0.0327533,0.0258337,0,0,0.00759384,0,0,0
1861,0.0320031,0,0,0,0,0.033628,0,0,0,0,0,0,0.00646298,0.0209402,0.00580488,0.00775693,0,0,0.0319875,0,0.0530772,0.0280141,0.0276459,0.00639584,0.0332439,0.00602706,0.00600669,0.0146241,0.00372177,0.00520263,0.00681507,0.042596,0.00447163,0.00373992,0.0042156,0.0342149,0.0122852,0.0182664,0.0287742,0.0415393,0.00489837,0.0269646,0.0106131,0.0356262,0,0,0.0179512,0,0.0286309,0.0177845,0.0486898,0.0181043,0.0291778,0.00295985,0.00759964,0.0268309,0.00730284,0.0354143,0.00696229,0.00883054,0.010433,0.0403098,0.0106179,0.010579,0.00484058,0.0200381,0.0195637,0.00935311,0.0316869,0.0246309,0,0,0.00961784,0,0,0
1862,0.0320964,0,0,0,0,0.0334423,0,0,0,0,0,0,0.00708258,0.0208439,0.00584818,0.00948354,0,0,0.0325455,0,0.0532691,0.0287976,0.027797,0.0060342,0.0318646,0.00602804,0.00439195,0.0153224,0.00362139,0.00537856,0.00707868,0.0427209,0.00426503,0.00357256,0.00401893,0.0341706,0.0133715,0.0190775,0.0293701,0.0419898,0.0050091,0.0273664,0.010419,0.0350645,0,0,0.0188966,0,0.0290029,0.0176775,0.0485385,0.0177116,0.0287131,0.00307496,0.00556849,0.0265178,0.00710431,0.0354695,0.00700074,0.00896061,0.0102929,0.0402677,0.0105425,0.0103831,0.00475453,0.0203311,0.0165909,0.0102718,0.0312433,0.0237617,0,0,0.0111748,0,0,0
1863,0.0325058,0,0,0,0,0.0337785,0,0,0,0,0,0,0.00761428,0.0208448,0.00585566,0.010865,0,0,0.0328603,0,0.0534394,0.0295704,0.0278333,0.00585094,0.0308465,0.00610233,0.00462201,0.0165966,0.00353096,0.00542948,0.00724748,0.0428093,0.00412865,0.00344537,0.00387499,0.0341135,0.0141845,0.0200042,0.0300417,0.0423502,0.00500352,0.02712,0.0102119,0.0350547,0,0,0.0202901,0,0.0299774,0.0172493,0.0481997,0.0173726,0.0284022,0.00322921,0.0047834,0.0268996,0.00705367,0.0354584,0.00699329,0.00913314,0.0101384,0.0401837,0.0104373,0.0101848,0.00475342,0.02127,0,0.0106346,0.031306,0.023211,0,0,0.0123346,0,0,0
1864,0.0323017,0,0,0,0,0.0336955,0,0,0,0,0,0,0.00813397,0.0210436,0.00592024,0.0120115,0,0,0.0329281,0,0.0536579,0.0303571,0.0279614,0.00552567,0.0301321,0.0062165,0.00594972,0.0178437,0.00348775,0.0055881,0.0074661,0.042927,0.00398996,0.00330118,0.00371563,0.0340416,0.0149302,0.0210517,0.0308588,0.042581,0.00499541,0.0280264,0.0100326,0.0345866,0,0,0.0225257,0,0.0296613,0.017812,0.0480171,0.0169917,0.0281208,0.00339742,0.0046948,0.0271243,0.00733839,0.0355314,0.00702254,0.00924727,0.0100028,0.0400661,0.0102691,0.00999327,0.00485501,0.0223045,0.0108625,0.0126984,0.0310209,0.0223124,0,0,0.0135081,0,0,0
1865,0.0327689,0,0,0,0,0.0333134,0,0,0,0,0,0,0.00844875,0.0214962,0.00604031,0.012463,0,0,0.0333169,0,0.0540508,0.0314031,0.028013,0.00533549,0.0300271,0.00630024,0.00657807,0.0194842,0.00349068,0.0056339,0.00759696,0.0429956,0.00384953,0.00315316,0.00353368,0.0339185,0.0153385,0.0220414,0.0316957,0.0429395,0.00509274,0.0281719,0.00979448,0.0349361,0,0,0.0257065,0,0.0298735,0.0185351,0.0480415,0.0168295,0.028066,0.00349347,0.00466911,0.0275349,0.008043,0.0356755,0.00712047,0.00934227,0.00977908,0.0398306,0.0100273,0.00977086,0.0045551,0.0241667,0.00928885,0.0136863,0.0304051,0.0220814,0,0,0.0137981,0,0,0
1866,0.0276157,0,0,0,0,0.0278141,0,0,0,0,0,0,0.00860381,0.0222643,0.0067703,0.00715486,0,0,0.0323517,0,0.0541194,0.030954,0.0250515,0.00615781,0.0278051,0.00697448,0.0167243,0.0178106,0.00365549,0.00315679,0.00671128,0.0420289,0.00412729,0.00312901,0.00364744,0.0336345,0.0148413,0.0222638,0.0325185,0.0419304,0.00748747,0.0281208,0.00710522,0.0326092,0,0,0.0333709,0,0.029613,0.0209077,0.0493786,0.0106936,0,0.00692808,0.0241748,0.0248238,0.0107146,0.0388005,0.00915548,0.0107143,0.00901787,0.0386731,0.00781075,0.00859998,0.00954628,0.0295835,0.0100502,0.0132638,0.024775,0.0197365,0,0,0.0114506,0,0,0
