Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_T,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,x74,IMUR_M,RFIN,L5FT
1654,0.0338751,0,0,0,0,0.032895,0,0,0,0,0,0.0221821,0.0176212,0.0104983,0,0,0.0755538,0,0.0430572,0.0390038,0.0350805,0.0467077,0.0345504,0.0168948,0.0139734,0.0404536,0.011261,0.0125413,0.0194301,0.0380189,0.0141728,0.0114251,0.0135426,0.0354531,0.0849756,0.0607075,0.0240357,0.0351771,0.0178854,0.038352,0.0167526,0.00558195,0.0343059,0,0,0.0262178,0,0.00684005,0.0474639,0.0250865,0.0218503,0.00971254,0.0068011,0.0327053,0.00386688,0.0317469,0.00925309,0.0100757,0.0124243,0.0438958,0.0116988,0.012389,0.0190019,0.0248428,0.022239,0.00877757,0.0292881,0.0299151,0,0,0,0,0,0.0378473,0.0690312
1655,0.0334098,0,0,0,0,0.0328973,0,0,0,0,0,0.0218373,0.0176163,0.0104491,0,0,0.0766369,0,0.0433538,0.0396018,0.0351413,0.0466598,0.0345446,0.0169912,0.013818,0.0398236,0.0112723,0.0125167,0.0193756,0.0380658,0.0142002,0.0115779,0.0136312,0.0354523,0.0847268,0.0610046,0.0241244,0.0356815,0.0177039,0.0383822,0.0167421,0.00563493,0.0338028,0,0,0.0261445,0,0.00670796,0.0474857,0.0250106,0.0220112,0.00965429,0.00670671,0.0325238,0.00395386,0.031638,0.00936999,0.0100849,0.01236,0.0438813,0.0116289,0.0122717,0.0186338,0.0247494,0.0220503,0.00887237,0.029388,0.0294131,0,0,0,0,0,0.0378538,0.069207
1656,0.0330323,0,0,0,0,0.0330666,0,0,0,0,0,0.0217443,0.0174628,0.0103472,0,0,0.0775259,0,0.0439385,0.0402615,0.0352091,0.0465081,0.0345547,0.0169867,0.0137717,0.0392874,0.0112847,0.0127031,0.0193153,0.0381131,0.014256,0.0117059,0.0137251,0.035496,0.0845999,0.0612878,0.0242378,0.0361025,0.0176417,0.0384198,0.0167847,0.00556964,0.0333829,0,0,0.0261477,0,0.00675285,0.0474649,0.0250655,0.0221079,0.00962923,0.00671657,0.0325428,0.00400082,0.0315814,0.00934917,0.0100806,0.0123806,0.043905,0.0116456,0.0122591,0.0184561,0.0247376,0.0219839,0.00886862,0.0295321,0.0289471,0,0,0,0,0,0.0378706,0.0694473
1657,0.0326199,0,0,0,0,0.0331275,0,0,0,0,0,0.0216993,0.0174015,0.010226,0,0,0.0782059,0,0.0441645,0.0406224,0.0352937,0.0461771,0.0345146,0.0169477,0.0137973,0.0387908,0.011201,0.0126963,0.0192482,0.0381536,0.0143289,0.0117695,0.013553,0.0354942,0.0845839,0.0613879,0.024193,0.0363675,0.0176274,0.0384543,0.0168088,0.00549786,0.0329658,0,0,0.026086,0,0.00688881,0.0473967,0.0251327,0.0221544,0.00954194,0.00675114,0.0325155,0.0039686,0.0315958,0.00923964,0.0100346,0.0124277,0.0439434,0.0117106,0.0123004,0.0183322,0.0246728,0.0220005,0.00894865,0.0296161,0.0284883,0,0,0,0,0,0.0378868,0.0694064
1658,0.0321796,0,0,0,0,0.0330588,0,0,0,0,0,0.0215689,0.0174683,0.0101223,0,0,0.0789468,0,0.0443259,0.0409924,0.0353459,0.0460225,0.0344181,0.0169266,0.0138496,0.0382335,0.0111474,0.0119818,0.0192956,0.0381751,0.0142977,0.0117952,0.013381,0.0354161,0.0847277,0.0615204,0.0241182,0.0367246,0.0176415,0.0384795,0.0168301,0.00546938,0.0325235,0,0,0.025976,0,0.00680535,0.0472916,0.0252513,0.0221537,0.00939867,0.00677121,0.0324078,0.00391188,0.0317108,0.00902658,0.00995126,0.0125024,0.0439936,0.0117847,0.0124034,0.0184057,0.0245495,0.0219495,0.00904473,0.0296646,0.0280358,0,0,0,0,0,0.0379189,0.0692651
1659,0.0318889,0,0,0,0,0.0330165,0,0,0,0,0,0.0212498,0.0174421,0.0101092,0,0,0.0796169,0,0.0444685,0.0413546,0.035364,0.0459757,0.0344,0.016933,0.0138693,0.0378157,0.0110551,0.0112356,0.0193856,0.0381599,0.0142653,0.0118115,0.0132221,0.0353309,0.084967,0.0616524,0.0242026,0.0371067,0.0176228,0.0385005,0.016816,0.00557561,0.032221,0,0,0.0260077,0,0.0068985,0.0472023,0.0253335,0.022174,0.00939462,0.00673808,0.0324855,0.00391001,0.0317469,0.00888132,0.00992928,0.0125282,0.0440159,0.0118089,0.0124578,0.0183395,0.0244784,0.0218793,0.00911593,0.0298329,0.0276889,0,0,0,0,0,0.0379266,0.0694814
1660,0.0315979,0,0,0,0,0.0332406,0,0,0,0,0,0.0209109,0.0173296,0.0101235,0,0,0.0804843,0,0.0446128,0.0417196,0.0353834,0.0458009,0.0343593,0.0168952,0.0139025,0.037369,0.0109126,0.0116323,0.0192709,0.0381435,0.0143105,0.0117711,0.0132161,0.0353422,0.0846308,0.0618498,0.0243702,0.0374978,0.0175933,0.0385038,0.0167684,0.00573019,0.0319288,0,0,0.0261258,0,0.0067947,0.0471678,0.0252955,0.0222138,0.00946911,0.00669963,0.0325934,0.00387702,0.0317387,0.00890028,0.00997638,0.0124889,0.0439933,0.0117856,0.0124032,0.0183672,0.0244746,0.021959,0.00834401,0.0300606,0.0273292,0,0,0,0,0,0.0379471,0.0694364
1661,0.0313673,0,0,0,0,0.0335087,0,0,0,0,0,0.0206304,0.0173013,0.0101951,0,0,0.0813098,0,0.0448133,0.0420408,0.0353749,0.0456015,0.0342907,0.0168406,0.0139638,0.0369481,0.0107672,0.0120791,0.019091,0.0381374,0.0144356,0.0116912,0.0131995,0.0353724,0.0840631,0.0620581,0.0245961,0.0378901,0.0175338,0.0384929,0.0167184,0.00584518,0.0316917,0,0,0.0262104,0,0.00691827,0.0471435,0.0251883,0.0222527,0.00950423,0.00668282,0.0328223,0.0038254,0.0316618,0.00900342,0.0100168,0.01243,0.0439211,0.0117166,0.012313,0.0183181,0.0245259,0.0219455,0.00659637,0.0303675,0.0270101,0,0,0,0,0,0.0379649,0.0690986
1662,0.0312141,0,0,0,0,0.0335644,0,0,0,0,0,0.0207935,0.0173743,0.0104285,0,0,0.0809517,0,0.0450026,0.0418283,0.0353658,0.0454171,0.0343348,0.0168461,0.0137132,0.0368935,0.0106838,0.0122164,0.0188921,0.0381541,0.0144152,0.0116722,0.0131777,0.0354376,0.0834282,0.0617745,0.0248413,0.037562,0.017666,0.0384573,0.0165622,0.00615759,0.0316314,0,0,0.0261391,0,0.00688408,0.0471691,0.0249406,0.0223118,0.00940998,0.00650564,0.032948,0.00381985,0.0316697,0.00902515,0.00998339,0.0123485,0.0438172,0.0116054,0.0122755,0.0182034,0.0243516,0.0219529,0.00587363,0.0304642,0.0269029,0,0,0,0,0,0.0380963,0.0686465
1663,0.0310057,0,0,0,0,0.0334085,0,0,0,0,0,0.0211345,0.0174651,0.0107532,0,0,0.0787885,0,0.0448502,0.0407323,0.0352909,0.0453812,0.0344781,0.0169472,0.0133225,0.0369637,0.010596,0.01234,0.0188097,0.0381305,0.0140019,0.0118414,0.0131806,0.0354856,0.0831709,0.0605853,0.0245316,0.0366326,0.017761,0.038485,0.0164689,0.00648471,0.0315355,0,0,0.0258982,0,0.00675588,0.047237,0.0249027,0.0223447,0.0091866,0.00628364,0.0328942,0.00369549,0.0318358,0.00887343,0.00987709,0.0123391,0.0437048,0.0115385,0.0123534,0.0183049,0.0239914,0.0220543,0.00595467,0.0303395,0.0267939,0,0,0,0,0,0.0382388,0.0683797
1664,0.0304165,0,0,0,0,0.0328155,0,0,0,0,0,0.022284,0.0175605,0.0120952,0,0,0.0728262,0,0.0439376,0.0374623,0.0351786,0.0454366,0.035502,0.0168482,0.0109041,0.036532,0.0105127,0.012463,0.0187958,0.0380791,0.0137501,0.012012,0.0131254,0.0354569,0.0826819,0.0567896,0.0233475,0.0338652,0.0177446,0.0385754,0.0162743,0.00811981,0.0305975,0,0,0.0249889,0,0.00640256,0.0473883,0.0246767,0.0230228,0.00911689,0.00526688,0.0325647,0.00356591,0.03206,0.00891949,0.00980119,0.0121812,0.0434765,0.0112917,0.012212,0.0183492,0.0233169,0.0224297,0.00620565,0.0301171,0.0259199,0,0,0,0,0,0.0382583,0.067879
1665,0.0301794,0,0,0,0,0.032636,0,0,0,0,0,0.0221168,0.0175391,0.0120782,0,0,0.0731752,0,0.0438017,0.0376465,0.0351391,0.0454106,0.0354353,0.0166789,0.0110073,0.0363717,0.0104543,0.0125318,0.0187215,0.0380332,0.0138567,0.0121403,0.0131043,0.0354105,0.0821394,0.0569312,0.0233035,0.0339255,0.0177697,0.0386199,0.0162295,0.0079902,0.0304623,0,0,0.025005,0,0.00632394,0.0474639,0.0246478,0.0230115,0.00910351,0.00527108,0.0323584,0.00364348,0.0321362,0.00892008,0.0097697,0.0121217,0.0434197,0.011223,0.0121609,0.0183666,0.0231847,0.0224895,0.00624446,0.02997,0.0258019,0,0,0,0,0,0.0382832,0.0674684
1666,0.030099,0,0,0,0,0.035496,0,0,0,0,0,0.019613,0.0175685,0.0101698,0,0,0.0848457,0,0.0448349,0.0439554,0.0351568,0.0453758,0.0340798,0.0166963,0.0144569,0.0348929,0.0103458,0.0122972,0.0187098,0.0379369,0.0138553,0.0119632,0.0130214,0.0353603,0.0817786,0.0629863,0.0244839,0.0396904,0.0178504,0.0384595,0.0167364,0.00519514,0.0310495,0,0,0.0271788,0,0.00726034,0.0472497,0.0252088,0.021862,0.00938193,0.00708316,0.0350206,0.00361701,0.0318023,0.00885382,0.00984516,0.0124623,0.0439621,0.0116512,0.0123678,0.0183928,0.0249239,0.0220478,0.0060615,0.0329551,0.025368,0,0,0,0,0,0.0382937,0.06722
1667,0.0299968,0,0,0,0,0.0345037,0,0,0,0,0,0.0214124,0.0175841,0.0102244,0,0,0.0774689,0,0.0449492,0.0396551,0.0350761,0.0454187,0.0341543,0.0168967,0.0143847,0.0357133,0.0103393,0.0116983,0.0187642,0.0378672,0.0138279,0.011416,0.0128793,0.0353071,0.0813043,0.0590325,0.0235106,0.0359495,0.0179713,0.0386333,0.0167424,0.00504621,0.030882,0,0,0.0265472,0,0.00702956,0.0473066,0.025212,0.0218002,0.00931767,0.00720562,0.0340186,0.00362078,0.0317969,0.00876054,0.00980964,0.0125108,0.0439704,0.0117099,0.0124376,0.0185094,0.0243773,0.0221064,0.00611507,0.0316821,0.0255315,0,0,0,0,0,0.038195,0.0668039
1668,0.0301521,0,0,0,0,0.0339679,0,0,0,0,0,0.020587,0.0176306,0.0101209,0,0,0.0826271,0,0.0451132,0.0423958,0.0349765,0.0454388,0.0339386,0.0170722,0.0145939,0.0359634,0.0103029,0.0115236,0.0187584,0.0378171,0.0138124,0.0108852,0.0127673,0.0352557,0.0807309,0.0621233,0.0250015,0.0377563,0.0179072,0.0386098,0.0167195,0.00478668,0.0309901,0,0,0.0266223,0,0.00694708,0.0473111,0.0251878,0.0218385,0.00935762,0.00728253,0.0334377,0.00363605,0.031826,0.00879271,0.00979546,0.0124875,0.0439249,0.0116878,0.0123814,0.0184869,0.0243966,0.0221195,0.00609162,0.0309319,0.0258725,0,0,0,0,0,0.0382661,0.0662579
1669,0.0294253,0,0,0,0,0.0354153,0,0,0,0,0,0.0182098,0.0177741,0.0102064,0,0,0.0902776,0,0.0464786,0.0466812,0.0348925,0.045576,0.0341357,0.0172214,0.0144534,0.0333296,0.0102177,0.0119149,0.0187126,0.0376845,0.0138174,0.0106805,0.0128768,0.035261,0.0801656,0.0656005,0.0250616,0.0425737,0.0178548,0.0386473,0.0168073,0.00471283,0.0299355,0,0,0.0274113,0,0.00693109,0.0472304,0.0252945,0.0217714,0.00950374,0.00720653,0.0347439,0.00371631,0.0316584,0.00890966,0.00989688,0.0125153,0.0439981,0.0117413,0.012355,0.0184641,0.0253699,0.0222857,0.00623431,0.0329539,0.0242826,0,0,0,0,0,0.0380573,0.065689
1670,0.0330711,0,0,0,0,0.0329015,0,0,0,0,0,0.023133,0.0180504,0.00795941,0,0,0.118066,0,0.0422123,0.0619836,0.0346148,0.0457513,0.0329095,0.0168539,0.0194246,0.0428537,0.00988186,0.01185,0.0181326,0.0381194,0.0135746,0.0101119,0.0128031,0.0350653,0.0775857,0.0834498,0.0417667,0.0436279,0.0166554,0.0412772,0.0158214,0.00368284,0.0355693,0,0,0.0248446,0,0.00818069,0.0476081,0.0240172,0.0234555,0.00932299,0.00998733,0.031357,0.00424399,0.0329221,0.0093782,0.00974776,0.0114547,0.0429204,0.0105135,0.011186,0.0175106,0.0205745,0.0238211,0.00578215,0.0280244,0.0319082,0,0,0,0,0,0.0352855,0.0636182
1671,0.0291651,0,0,0,0,0.0349465,0,0,0,0,0,0.0204379,0.0181014,0.0104424,0,0,0.0798033,0,0.0467414,0.0409946,0.0349306,0.0458045,0.0341531,0.017197,0.0145218,0.0339935,0.0100079,0.0128803,0.0183945,0.0377301,0.013687,0.0105865,0.0130253,0.0353163,0.0784529,0.0597385,0.0235569,0.0379794,0.0179177,0.0387079,0.0168691,0.00463248,0.0297278,0,0,0.0273314,0,0.00703997,0.0471459,0.0250976,0.0215983,0.0098386,0.00721533,0.0343266,0.00409627,0.0314412,0.00924934,0.0100666,0.0123727,0.0440481,0.0115703,0.0121105,0.0184318,0.025038,0.0224999,0.00627293,0.0322801,0.024133,0,0,0,0,0,0.0380778,0.0642679
1672,0.0296308,0,0,0,0,0.0339084,0,0,0,0,0,0.0196349,0.0183032,0.0104258,0,0,0.0865511,0,0.0461025,0.0445901,0.0349387,0.0458933,0.0338382,0.0170598,0.0147011,0.0348345,0.00992871,0.0130628,0.0182809,0.037781,0.0135848,0.0105268,0.0129967,0.0353723,0.0775236,0.0640723,0.0253932,0.039708,0.0179007,0.0386769,0.0167768,0.00461391,0.0302771,0,0,0.0271087,0,0.007155,0.0472051,0.0249648,0.0217096,0.00980716,0.00710505,0.0333733,0.00420855,0.0315798,0.00931305,0.0100375,0.0122405,0.043926,0.0114064,0.011977,0.0185119,0.0247156,0.0225362,0.00621117,0.0309336,0.0250621,0,0,0,0,0,0.0381874,0.0635431
1673,0.0290028,0,0,0,0,0.0356325,0,0,0,0,0,0.016513,0.0185355,0.0107528,0,0,0.0957811,0,0.0471301,0.0498615,0.0349056,0.0459371,0.0341104,0.0172092,0.0140129,0.0314424,0.00981799,0.0136318,0.018277,0.0376763,0.0136255,0.010581,0.0129318,0.0353918,0.0770639,0.0681629,0.0250515,0.0455767,0.0187131,0.0387266,0.0166139,0.00507193,0.0290701,0,0,0.0276613,0,0.00717945,0.0472579,0.0246468,0.0217405,0.00949927,0.00675075,0.034986,0.0041858,0.0317057,0.00915261,0.00994151,0.0123339,0.0438308,0.0114822,0.0121952,0.0184531,0.0256569,0.0226622,0.00642567,0.0335231,0.0232469,0,0,0,0,0,0.0378559,0.0632275
1674,0.0304276,0,0,0,0,0.035308,0,0,0,0,0,0.0190867,0.0183973,0.0133434,0,0,0.0871689,0,0.0462868,0.0446739,0.0359925,0.0463004,0.0342357,0.0167477,0.0120433,0.0343462,0.00991016,0,0.0187626,0.0386944,0.0133966,0.0104306,0.0122355,0.0346676,0.0783776,0.0641977,0.0237287,0.04073,0.0311008,0.0387339,0.0138583,0.0102715,0.0311492,0,0,0.0276648,0,0.00716741,0.0445413,0.0275443,0.0253739,0.019252,0.00454074,0.0350851,0.0136898,0,0.0114272,0.0162507,0.0199643,0.0368603,0.0125856,0.023241,0.0405265,0.0257287,0.0227649,0.0064737,0.0328542,0.0252628,0,0,0,0,0,0.0378496,0.0641324
1675,0.0307085,0,0,0,0,0.0342715,0,0,0,0,0,0.0178166,0.0180934,0.0139899,0,0,0.0916355,0,0.0460443,0.0473256,0.0360295,0.045183,0.0349669,0.0166573,0.0108609,0.0347625,0.00976313,0.0137952,0.0179202,0.0388558,0.0134917,0.0101667,0.0122744,0.0347284,0.0762237,0.06718,0.0244635,0.0428147,0.030871,0.0387638,0.0134197,0.0115385,0.0313505,0,0,0.026987,0,0.00695914,0.0448759,0.0268697,0.0264469,0.0194145,0.00377016,0.0340342,0.0137362,0,0.0117543,0.0162448,0.0196232,0.0363912,0.0120977,0.0228348,0.0401566,0.0252285,0.0229297,0.00657957,0.0316842,0.0258342,0,0,0,0,0,0.037983,0.0627317
1676,0.0282908,0,0,0,0,0.0345709,0,0,0,0,0,0.0186937,0.0188113,0.0107816,0,0,0.0858984,0,0.0457172,0.0440174,0.0344584,0.0457542,0.0337044,0.0175727,0.0138552,0.0319517,0.00940251,0,0.0189278,0.0371806,0.0132971,0.0106169,0.012317,0.0349188,0.0767668,0.0620247,0.0235883,0.0406521,0.0190175,0.0388552,0.0167964,0.00540682,0.0284101,0,0,0.0267323,0,0.00684247,0.0471869,0.0254394,0.0216273,0.00925714,0.00663126,0.0333355,0.00404366,0.0319135,0.00885334,0.00981292,0.0125638,0.0438001,0.0117309,0.0127114,0.0200908,0.0247001,0.0227638,0.00657277,0.032411,0.0229886,0,0,0,0,0,0.0380177,0.0635975
1677,0.0282778,0,0,0,0,0.0349262,0,0,0,0,0,0.018947,0.0186663,0.0108772,0,0,0.0849062,0,0.0457194,0.0433796,0.0343843,0.0451257,0.0337371,0.0174526,0.0137599,0.0318517,0.00917985,0,0.0187369,0.037124,0.0130738,0.0108267,0.0122021,0.0348047,0.0763756,0.0614233,0.0233961,0.0401395,0.0192366,0.0388247,0.0168308,0.00559518,0.0283101,0,0,0.0266918,0,0.00687775,0.0471995,0.025496,0.0215185,0.00933601,0.00659243,0.0334833,0.00411311,0.0318449,0.00889283,0.00985496,0.0126141,0.0437771,0.0118059,0.0128033,0.0205099,0.0247293,0.0225969,0.00664032,0.0326505,0.0228641,0,0,0,0,0,0.0379517,0.0634813
1678,0.0269419,0,0,0,0,0.0338505,0,0,0,0,0,0.0192104,0.0184902,0.0105338,0,0,0.0898493,0,0.0470254,0.0449919,0.0343203,0.0445776,0.0334907,0.0173568,0.0144378,0.0308509,0.00890914,0,0.0184398,0.0371664,0.0128598,0.0110422,0.0120642,0.0347193,0.0760284,0.0632222,0.0248651,0.0395872,0.0193005,0.0388408,0.0167788,0.0053861,0.0274365,0,0,0.0258946,0,0.00675623,0.0472208,0.0254342,0.0215279,0.00934237,0.00668212,0.0317367,0.00422174,0.0318426,0.00894866,0.00989712,0.0125527,0.0437118,0.0117538,0.0127754,0.0208685,0.0236332,0.0225346,0.006529,0.0316682,0.022304,0,0,0,0,0,0.0381223,0.0633337
1679,0.0305726,0,0,0,0,0.0352966,0,0,0,0,0,0.0195439,0.0181192,0.0136334,0,0,0.0861604,0,0.0463153,0.0438049,0.0354983,0.0442708,0.0342003,0.0165786,0.0117002,0.034565,0.00875962,0,0.0180658,0.0384553,0.0125456,0.0109312,0.0115585,0.0340837,0.0766153,0.0636798,0.0236097,0.0397944,0.0321432,0.0387661,0.0140237,0.0112425,0.0311828,0,0,0.0272504,0,0.00697226,0.0447889,0.0274788,0.0254983,0.0201432,0.00405196,0.0345096,0.0132235,0,0.0118179,0.0159389,0.0204947,0.0366707,0.0126915,0.0237284,0.0418354,0.0255042,0.0226235,0.00678794,0.0326011,0.0255029,0,0,0,0,0,0.0378377,0.0636985
1680,0.0286113,0,0,0,0,0.0347136,0,0,0,0,0,0.0187848,0.0184447,0.0112108,0,0,0.0873636,0,0.046491,0.0447028,0.0341158,0.0442262,0.0337473,0.0172534,0.0135905,0.0321388,0.00822682,0,0.0181671,0.0371333,0.0124994,0.0105682,0.0116543,0.034454,0.076227,0.0631563,0.023961,0.04095,0.0202662,0.0388439,0.016632,0.00631961,0.0286129,0,0,0.0265432,0,0.00683592,0.0472927,0.0251033,0.0217648,0.00916808,0.00645581,0.0331325,0.00417421,0.0317923,0.00879726,0.00980878,0.0126748,0.0436899,0.0118425,0.0130308,0.0209964,0.0246378,0.0226556,0.00674876,0.0322308,0.0233319,0,0,0,0,0,0.0379037,0.06372
1681,0.0291708,0,0,0,0,0.0343525,0,0,0,0,0,0.0176596,0.0183289,0.0110595,0,0,0.0931162,0,0.0466778,0.0480042,0.0339775,0.0438718,0.0334653,0.017083,0.0138838,0.0329172,0.0078521,0,0.017918,0.0371933,0.0122742,0.00923856,0.0113933,0.0343225,0.0763596,0.067073,0.0250728,0.0431531,0.0199666,0.0387976,0.0165693,0.00632341,0.0293586,0,0,0.0266301,0,0.00691548,0.0473739,0.0250548,0.021975,0.00936849,0.00627021,0.0328943,0.00433171,0.0317518,0.00902332,0.00988964,0.0125284,0.0435406,0.0116522,0.0128138,0.0211055,0.0247113,0.0225287,0.00663582,0.031668,0.0242349,0,0,0,0,0,0.0379586,0.0639298
1682,0.0293476,0,0,0,0,0.035284,0,0,0,0,0,0.0168038,0.018317,0.0110946,0,0,0.0958111,0,0.0468646,0.0496759,0.0338779,0.0437215,0.0333604,0.017066,0.0138456,0.0326248,0.00756349,0,0.0178004,0.0372188,0.0121204,0.00863054,0.011178,0.034176,0.0767424,0.0685755,0.0252041,0.0448135,0.0196735,0.03867,0.0166239,0.00641527,0.0296951,0,0,0.0270771,0,0.00707442,0.0474042,0.0251257,0.0220806,0.00966015,0.00614057,0.0338688,0.00449382,0.0315827,0.00927617,0.0100339,0.0124025,0.0434944,0.011466,0.0126243,0.0214311,0.0250504,0.0225164,0.00648311,0.03289,0.0242662,0,0,0,0,0,0.0380854,0.0643702
1683,0.0287252,0,0,0,0,0.0356413,0,0,0,0,0,0.0195184,0.0179967,0.0115742,0,0,0.0849854,0,0.0463612,0.0433582,0.0339927,0.0433211,0.0337429,0.0171208,0.0133831,0.0323443,0.00727032,0,0.0175779,0.0373069,0.0121541,0.00861244,0.0110257,0.0340774,0.0773864,0.061583,0.02355,0.0397739,0.0200224,0.0387573,0.0168431,0.00662367,0.0288403,0,0,0.0268103,0,0.00683156,0.0472522,0.0253562,0.0217027,0.00967159,0.0065559,0.0339884,0.00435459,0.0314923,0.00909361,0.0100002,0.0125949,0.0436862,0.0116811,0.0128796,0.0217801,0.0248671,0.02261,0.00648635,0.0334912,0.0232672,0,0,0,0,0,0.037986,0.0649315
1684,0.0290971,0,0,0,0,0.0354128,0,0,0,0,0,0.0188445,0.0177525,0.0115167,0,0,0.0881961,0,0.0464545,0.0452092,0.0339711,0.0428569,0.0336927,0.0169981,0.0136648,0.0329405,0.0070762,0,0.0173767,0.037331,0.0121231,0.00866292,0.010739,0.0339962,0.0776373,0.0639083,0.0242378,0.0409715,0.0201721,0.0387222,0.0167674,0.00649264,0.0294186,0,0,0.0267964,0,0.00689918,0.0472879,0.0251945,0.0218224,0.00961623,0.00636834,0.0337319,0.00427148,0.0316435,0.00900576,0.00993336,0.012527,0.0436059,0.0115505,0.012798,0.022159,0.0247953,0.0225393,0.00636437,0.0329429,0.0240051,0,0,0,0,0,0.0380422,0.06522
1685,0.029663,0,0,0,0,0.03514,0,0,0,0,0,0.0173545,0.0175696,0.0114018,0,0,0.0947805,0,0.0468102,0.0490401,0.0338764,0.0423863,0.0335435,0.0168234,0.0138488,0.0333507,0.00691081,0,0.0172186,0.0373273,0.0121386,0.00858315,0.0104998,0.0338962,0.0776397,0.0681708,0.0251282,0.0438232,0.0202982,0.038729,0.0166734,0.00634997,0.0299783,0,0,0.026915,0,0.00695196,0.0473787,0.0249163,0.0220147,0.00973509,0.00615182,0.0336879,0.00433382,0.0317417,0.00906992,0.00994162,0.0123872,0.0434737,0.0113636,0.0126002,0.0222819,0.0250179,0.0224204,0.00621401,0.0325104,0.024713,0,0,0,0,0,0.0379949,0.0653872
1686,0.028425,0,0,0,0,0.0364034,0,0,0,0,0,0.0184399,0.017345,0.0117906,0,0,0.0914819,0,0.0473851,0.0466973,0.0338791,0.0419736,0.0336987,0.0166811,0.0134172,0.0311679,0.00673078,0,0.0170952,0.0373449,0.0120539,0.00877583,0.0103528,0.0337641,0.0776999,0.0644666,0.0242331,0.0419975,0.020644,0.0387248,0.0168294,0.00646067,0.028617,0,0,0.0268892,0,0.00688833,0.0473328,0.0249594,0.0217133,0.00993255,0.00656399,0.0346261,0.00431531,0.0315221,0.00906316,0.0100191,0.0124643,0.0436074,0.0114583,0.0126498,0.0220733,0.0250084,0.0223945,0.00613066,0.0343645,0.0228155,0,0,0,0,0,0.0379521,0.0655883
1687,0.0294012,0,0,0,0,0.037169,0,0,0,0,0,0.0166478,0.0172577,0.0117809,0,0,0.0953893,0,0.0472094,0.0497337,0.0337565,0.0415307,0.0334344,0.016603,0.0133779,0.0317055,0.00652296,0,0.016842,0.0373491,0.0117817,0.00932873,0.0102537,0.0337297,0.0771658,0.0680438,0.0242745,0.0455623,0.0207001,0.0386643,0.0167147,0.00641522,0.0296327,0,0,0.0273692,0,0.00703349,0.0474289,0.0247729,0.0218863,0.0101101,0.00638213,0.0354549,0.00429135,0.0315978,0.00908137,0.0100222,0.0122988,0.0434474,0.0112419,0.0124951,0.0212047,0.0255544,0.0224122,0.00608285,0.0348701,0.0237261,0,0,0,0,0,0.0379135,0.0654085
1688,0.0297744,0,0,0,0,0.0369378,0,0,0,0,0,0.0156807,0.0172452,0.0119134,0,0,0.100369,0,0.0474593,0.0525458,0.0335133,0.0413394,0.0333295,0.0166052,0.0132899,0.0321538,0.00640767,0,0.0167157,0.0372306,0.0116748,0.00957376,0.0101343,0.0337097,0.0766637,0.071622,0.025236,0.0474866,0.0216098,0.0386104,0.0156725,0.00649052,0.0299862,0,0,0.0274126,0,0.00709995,0.0472662,0.0268633,0.0217017,0.0100594,0.00647832,0.0351661,0.00297161,0.0325106,0.00781327,0.00931697,0.0129629,0.0436096,0.0116992,0.0140447,0,0.0255501,0.0223635,0.00602651,0.0344594,0.0242624,0,0,0,0,0,0.0379501,0.0651362
1689,0.0300383,0,0,0,0,0.0379908,0,0,0,0,0,0.0136289,0.0171982,0.0120829,0,0,0.106783,0,0.0483984,0.0563149,0.0335364,0.0410118,0.0334178,0.016496,0.013126,0.0306837,0.00612745,0,0.0163769,0.0372063,0.0115435,0.00939944,0.00990141,0.0336253,0.076035,0.0753046,0.0253545,0.0513724,0.0206914,0.0386102,0.0165352,0.00642655,0.0298573,0,0,0.0280307,0,0.00725382,0.0474489,0.0246018,0.0219922,0.010277,0.00614678,0.0363163,0.00433332,0.0316788,0.00908884,0.0100394,0.0120601,0.0432628,0.0109068,0.0123127,0.0192596,0.0263878,0.0223623,0.00613954,0.0357533,0.0238482,0,0,0,0,0,0.037768,0.0648765
1690,0.0346889,0,0,0,0,0.0345367,0,0,0,0,0,0.0220761,0.0174669,0.00980877,0,0,0.120399,0,0.0404082,0.0641818,0.0331906,0.0410072,0.0325036,0.0157643,0.0177958,0.0445373,0.00579544,0,0.0158047,0.0378038,0.0112187,0.00867384,0.00960724,0.0332444,0.0739914,0.0865611,0.0406778,0.0469218,0.0195345,0.0412539,0.0155864,0.00446735,0.037147,0,0,0.0243419,0,0.00808911,0.0477841,0.02352,0.0236312,0.00988878,0.00663602,0.0329697,0.00448622,0.033205,0.0091833,0.0096695,0.0111248,0.0421261,0.0098007,0.011409,0.0174147,0.0203444,0.0238716,0.0058409,0.0295556,0.0330304,0,0,0,0,0,0.0352412,0.0634272
