Coordinates
version=1
nRows=870
nColumns=38
inDegrees=no

Units are S.I. units (second, meters, Newtons, ...)
If the header above contains a line with 'inDegrees', this indicates whether rotational values are in degrees (yes) or radians (no).

endheader
time	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	arm_flex_r	arm_add_r	arm_rot_r	elbow_flex_r	pro_sup_r	wrist_flex_r	wrist_dev_r	arm_flex_l	arm_add_l	arm_rot_l	elbow_flex_l	pro_sup_l	wrist_flex_l	wrist_dev_l
62.98	2.86493	1.43667	-1.18135	0.62642	0.352813	0.94253	-0.147285	0.0124743	-0.0736663	0.137875	-0.416922	0	0	-0.224829	-0.0889641	-0.0712187	0	-0.526553	0	0	-0.238221	0.0798456	-0.0481182	0.185734	-0.192339	0.583852	0.481583	1.32228	0	0	0.185045	-0.153238	0.47333	0.420139	1.5708	0	0
62.99	2.87113	1.43577	-1.18674	0.626333	0.352958	0.942538	-0.148719	0.0120916	-0.0756129	0.137812	-0.417554	0	0	-0.225729	-0.0885551	-0.071183	0	-0.525726	0	0	-0.241841	0.080221	-0.0417814	0.153263	-0.153141	0.347748	0.487562	1.5708	0	0	0.187317	-0.152247	0.472743	0.427851	1.5708	0	0
63	2.87371	1.43423	-1.18912	0.626155	0.353038	0.942548	-0.15092	0.0123389	-0.0760407	0.136695	-0.417977	0	0	-0.227214	-0.0886272	-0.0713438	0	-0.5249	0	0	-0.243283	0.0804821	-0.0411292	0.153467	-0.152713	0.344421	0.490036	1.5708	0	0	0.186186	-0.152814	0.467563	0.436042	1.5708	0	0
63.01	2.87044	1.4344	-1.18589	0.62595	0.353188	0.942509	-0.151313	0.0127638	-0.07557	0.135293	-0.41825	0	0	-0.226759	-0.0887283	-0.070513	0	-0.5243	0	0	-0.242108	0.0811678	-0.0411687	0.155194	-0.151309	0.341681	0.488011	1.5708	0	0	0.185408	-0.153106	0.464111	0.441349	1.5708	0	0
63.02	2.86775	1.43435	-1.18325	0.625745	0.353332	0.942464	-0.151919	0.0132437	-0.0749509	0.134142	-0.418366	0	0	-0.226608	-0.0888969	-0.0689772	0	-0.523412	0	0	-0.241089	0.0820217	-0.0415796	0.157581	-0.149495	0.338596	0.484341	1.5708	0	0	0.184239	-0.1539	0.460417	0.447209	1.5708	0	0
63.03	2.86485	1.43417	-1.18053	0.625545	0.353443	0.942421	-0.152441	0.0138686	-0.0740473	0.133433	-0.418221	0	0	-0.226533	-0.0891527	-0.0672475	0	-0.522402	0	0	-0.240383	0.0830741	-0.0418973	0.160358	-0.147688	0.335569	0.479768	1.5708	0	0	0.183091	-0.155185	0.458209	0.453353	1.5708	0	0
63.04	2.86264	1.43432	-1.17866	0.625367	0.353542	0.94235	-0.152535	0.0138846	-0.073058	0.132923	-0.417999	0	0	-0.226134	-0.0891549	-0.0656294	0	-0.521655	0	0	-0.239449	0.0838073	-0.041602	0.162562	-0.146672	0.333283	0.475932	1.5708	0	0	0.182633	-0.156419	0.45674	0.458462	1.5708	0	0
63.05	2.86102	1.43454	-1.17746	0.625195	0.353625	0.942284	-0.152437	0.0136709	-0.0721132	0.132747	-0.417522	0	0	-0.225667	-0.0890278	-0.0641176	0	-0.520891	0	0	-0.238342	0.0843914	-0.0413009	0.164788	-0.14583	0.331325	0.471767	1.5708	0	0	0.182501	-0.157531	0.455098	0.462582	1.5708	0	0
63.06	2.85969	1.43476	-1.17665	0.625032	0.3537	0.942235	-0.152131	0.0134416	-0.071186	0.133007	-0.416854	0	0	-0.225232	-0.0888482	-0.0630979	0	-0.520177	0	0	-0.237171	0.0848383	-0.0408387	0.166831	-0.145212	0.329493	0.467607	1.5708	0	0	0.182823	-0.158369	0.453286	0.465581	1.5708	0	0
63.07	2.85792	1.43498	-1.17543	0.624912	0.353764	0.942193	-0.151529	0.0133273	-0.0704614	0.133698	-0.416288	0	0	-0.224889	-0.088788	-0.0622534	0	-0.519581	0	0	-0.236056	0.0852175	-0.0400318	0.168327	-0.14492	0.327701	0.464134	1.5708	0	0	0.183768	-0.15897	0.451474	0.467478	1.5708	0	0
63.08	2.85512	1.43508	-1.1733	0.624846	0.353791	0.942151	-0.150752	0.0134068	-0.0696831	0.134685	-0.415872	0	0	-0.224826	-0.0889349	-0.061321	0	-0.519144	0	0	-0.235058	0.0856456	-0.0390284	0.169424	-0.144852	0.326064	0.461379	1.5708	0	0	0.184843	-0.159883	0.45077	0.469139	1.5708	0	0
63.09	2.85318	1.43488	-1.17201	0.624797	0.353784	0.94214	-0.150348	0.0134905	-0.0690507	0.135313	-0.417175	0	0	-0.225229	-0.0890492	-0.0604424	0	-0.519664	0	0	-0.234661	0.0859872	-0.0374766	0.169512	-0.14618	0.327224	0.461011	1.5708	0	0	0.186691	-0.160687	0.451297	0.469881	1.5708	0	0
63.1	2.85197	1.43482	-1.17142	0.624748	0.353742	0.942116	-0.149521	0.0133765	-0.0687264	0.136654	-0.416884	0	0	-0.22549	-0.0889887	-0.0598318	0	-0.519339	0	0	-0.234252	0.0862171	-0.0364318	0.170126	-0.14638	0.32588	0.459145	1.5708	0	0	0.188272	-0.161558	0.450278	0.470786	1.5708	0	0
63.11	2.85249	1.43451	-1.1726	0.624694	0.353659	0.942103	-0.148945	0.0130991	-0.0684551	0.138291	-0.416355	0	0	-0.226027	-0.0887903	-0.0598814	0	-0.519027	0	0	-0.234224	0.0863289	-0.035511	0.170564	-0.146541	0.324348	0.457704	1.5708	0	0	0.189722	-0.162694	0.44967	0.471866	1.5708	0	0
63.12	2.85429	1.43403	-1.17509	0.624656	0.353545	0.942097	-0.148293	0.0127046	-0.0685761	0.140875	-0.412894	0	0	-0.226693	-0.0885009	-0.0605937	0	-0.518601	0	0	-0.235086	0.0862387	-0.0349387	0.170358	-0.146068	0.318668	0.457665	1.5708	0	0	0.190054	-0.163913	0.444834	0.474919	1.5708	0	0
63.13	2.85498	1.43372	-1.17618	0.624594	0.353429	0.942064	-0.14787	0.0125019	-0.0686806	0.14226	-0.412237	0	0	-0.227034	-0.0883941	-0.0611165	0	-0.518588	0	0	-0.235584	0.0861827	-0.034614	0.170092	-0.146282	0.316691	0.457773	1.5708	0	0	0.190954	-0.16509	0.441219	0.476775	1.5708	0	0
63.14	2.85444	1.43379	-1.17584	0.624525	0.35332	0.941998	-0.147061	0.0125097	-0.068755	0.143464	-0.411851	0	0	-0.226918	-0.0883862	-0.0614764	0	-0.518598	0	0	-0.235465	0.0861112	-0.0347848	0.170061	-0.146155	0.315131	0.457001	1.5708	0	0	0.191911	-0.166263	0.438167	0.477721	1.5708	0	0
63.15	2.84946	1.43499	-1.17117	0.624437	0.353261	0.941937	-0.14491	0.0127204	-0.0685009	0.144481	-0.411603	0	0	-0.225592	-0.0884297	-0.0616577	0	-0.518694	0	0	-0.233983	0.0863609	-0.0359135	0.170905	-0.145141	0.313572	0.454175	1.5708	0	0	0.192456	-0.167572	0.435844	0.477467	1.5708	0	0
63.16	2.8459	1.43608	-1.16778	0.62435	0.353177	0.941868	-0.143041	0.012542	-0.0685488	0.145123	-0.411433	0	0	-0.224297	-0.0883106	-0.0619593	0	-0.518744	0	0	-0.232764	0.0864256	-0.0371859	0.171642	-0.144192	0.312518	0.451633	1.5708	0	0	0.193021	-0.169001	0.433457	0.47724	1.5708	0	0
63.17	2.84299	1.437	-1.16495	0.624255	0.353077	0.941803	-0.141362	0.0124021	-0.0688854	0.145863	-0.411381	0	0	-0.223182	-0.0881738	-0.0623346	0	-0.518774	0	0	-0.231802	0.086478	-0.0384161	0.172213	-0.143362	0.311811	0.449368	1.5708	0	0	0.193452	-0.170532	0.431289	0.477185	1.5708	0	0
63.18	2.84065	1.43781	-1.16272	0.624172	0.352968	0.94174	-0.139797	0.0120426	-0.069285	0.146606	-0.411464	0	0	-0.222182	-0.0879685	-0.0628291	0	-0.518879	0	0	-0.231139	0.0863989	-0.0394766	0.172372	-0.142849	0.31127	0.447992	1.5708	0	0	0.193935	-0.172021	0.428774	0.477307	1.5708	0	0
63.19	2.83762	1.4385	-1.15983	0.624104	0.352844	0.941681	-0.138277	0.0119009	-0.0694885	0.147534	-0.411558	0	0	-0.221289	-0.0879066	-0.063339	0	-0.519046	0	0	-0.230768	0.0863701	-0.0404292	0.172236	-0.142612	0.310829	0.447354	1.5708	0	0	0.194471	-0.173369	0.42568	0.477498	1.5708	0	0
63.2	2.83467	1.43905	-1.15687	0.62404	0.352725	0.941634	-0.137075	0.0119549	-0.069863	0.14824	-0.411636	0	0	-0.220509	-0.0879521	-0.0635112	0	-0.51915	0	0	-0.230527	0.0863529	-0.0415038	0.171879	-0.142507	0.310443	0.447085	1.5708	0	0	0.194776	-0.174717	0.422435	0.477612	1.5708	0	0
63.21	2.83319	1.43961	-1.15499	0.623961	0.352652	0.941596	-0.136289	0.0118767	-0.0708896	0.148472	-0.411692	0	0	-0.219809	-0.0879739	-0.0632064	0	-0.519168	0	0	-0.230268	0.0861882	-0.0427613	0.171209	-0.142441	0.310077	0.446904	1.5708	0	0	0.194977	-0.175847	0.41882	0.477268	1.5708	0	0
63.22	2.83276	1.44025	-1.15364	0.623879	0.352644	0.94155	-0.13594	0.0117519	-0.0726831	0.147927	-0.411774	0	0	-0.218985	-0.087971	-0.0624533	0	-0.519193	0	0	-0.22989	0.0854861	-0.0421173	0.168318	-0.143075	0.307553	0.448599	1.5708	0	0	0.197744	-0.176852	0.422145	0.474608	1.5708	0	0
63.23	2.83087	1.44041	-1.15165	0.623804	0.352538	0.941531	-0.135435	0.0119055	-0.073502	0.148204	-0.411724	0	0	-0.218517	-0.0881036	-0.0622702	0	-0.519243	0	0	-0.230506	0.0853482	-0.0427424	0.167422	-0.143174	0.306907	0.448829	1.5708	0	0	0.197875	-0.177372	0.41648	0.474367	1.5708	0	0
63.24	2.82919	1.43975	-1.15084	0.623754	0.35232	0.941574	-0.135415	0.0123288	-0.072784	0.148717	-0.411745	0	0	-0.21895	-0.0883004	-0.0629223	0	-0.519286	0	0	-0.232365	0.0854529	-0.0426616	0.166866	-0.143538	0.306193	0.449542	1.5708	0	0	0.198046	-0.177459	0.409144	0.474274	1.57018	0	0
63.25	2.82886	1.43923	-1.15113	0.623724	0.352163	0.941594	-0.135608	0.0123118	-0.072596	0.148814	-0.411941	0	0	-0.219416	-0.0883649	-0.0631348	0	-0.519235	0	0	-0.233881	0.085219	-0.0426722	0.165971	-0.143885	0.305642	0.450272	1.5708	0	0	0.198161	-0.177774	0.403335	0.474062	1.56755	0	0
63.26	2.82927	1.43871	-1.15192	0.623707	0.352047	0.941614	-0.135998	0.0122905	-0.0727783	0.148728	-0.41219	0	0	-0.219938	-0.0884267	-0.063169	0	-0.519099	0	0	-0.23542	0.0848471	-0.042735	0.164743	-0.144327	0.305119	0.451415	1.5708	0	0	0.198083	-0.178002	0.3973	0.474003	1.56372	0	0
63.27	2.8284	1.43838	-1.15147	0.623677	0.351939	0.94163	-0.136144	0.0124122	-0.0727945	0.148565	-0.413435	0	0	-0.220223	-0.0885175	-0.0633597	0	-0.518582	0	0	-0.237039	0.0851057	-0.0461131	0.166162	-0.143193	0.305349	0.449953	1.5708	0	0	0.193473	-0.176498	0.372589	0.47688	1.56759	0	0
63.28	2.82301	1.43922	-1.14671	0.62364	0.351899	0.941608	-0.134878	0.0127054	-0.0724365	0.148548	-0.413646	0	0	-0.219255	-0.0885973	-0.063481	0	-0.51858	0	0	-0.23667	0.0851449	-0.0468354	0.166452	-0.142231	0.304134	0.447219	1.5708	0	0	0.193215	-0.177266	0.369664	0.476141	1.56614	0	0
63.29	2.81771	1.43988	-1.14205	0.623617	0.351868	0.941584	-0.133898	0.0130972	-0.0720805	0.148444	-0.413893	0	0	-0.21859	-0.0887808	-0.0637547	0	-0.518663	0	0	-0.236288	0.0853054	-0.047385	0.166586	-0.141418	0.303076	0.444669	1.5708	0	0	0.193134	-0.177886	0.367318	0.474933	1.56616	0	0
63.3	2.81358	1.44037	-1.13866	0.623621	0.351842	0.941557	-0.133133	0.013092	-0.0720342	0.148297	-0.414162	0	0	-0.218198	-0.0888775	-0.0642526	0	-0.518715	0	0	-0.236016	0.0853069	-0.0476639	0.166523	-0.140769	0.302169	0.442487	1.5708	0	0	0.193147	-0.178565	0.365672	0.473804	1.5669	0	0
63.31	2.81051	1.4408	-1.13637	0.623655	0.351811	0.941537	-0.132487	0.0130903	-0.071965	0.148166	-0.414326	0	0	-0.217865	-0.0888444	-0.0648001	0	-0.518709	0	0	-0.235988	0.0851847	-0.047601	0.166276	-0.140283	0.301392	0.440707	1.5708	0	0	0.1934	-0.17925	0.364779	0.472835	1.56817	0	0
63.32	2.80788	1.44111	-1.1345	0.62369	0.351782	0.94152	-0.13199	0.0132056	-0.0720695	0.148066	-0.414404	0	0	-0.217628	-0.0888139	-0.0654136	0	-0.518663	0	0	-0.236144	0.0850946	-0.0474112	0.165906	-0.13997	0.300874	0.439293	1.5708	0	0	0.193742	-0.179927	0.364523	0.472004	1.56962	0	0
63.33	2.80575	1.44122	-1.13311	0.623719	0.35176	0.941503	-0.131776	0.013346	-0.0722761	0.147857	-0.414485	0	0	-0.217648	-0.0888157	-0.0662142	0	-0.518572	0	0	-0.236424	0.0850156	-0.0472061	0.165476	-0.139822	0.30074	0.438173	1.5708	0	0	0.194081	-0.180514	0.364549	0.471087	1.57072	0	0
63.34	2.80378	1.44116	-1.13186	0.623751	0.351724	0.941485	-0.131581	0.0134954	-0.0725636	0.147867	-0.414718	0	0	-0.21782	-0.0888977	-0.0669617	0	-0.51844	0	0	-0.236858	0.0849342	-0.0469251	0.165041	-0.139842	0.300834	0.437314	1.5708	0	0	0.19444	-0.180919	0.364476	0.470082	1.5708	0	0
63.35	2.80268	1.44106	-1.13136	0.623775	0.351693	0.941476	-0.13154	0.0136002	-0.0729896	0.147758	-0.414922	0	0	-0.21803	-0.0889245	-0.0675066	0	-0.518304	0	0	-0.237348	0.0848282	-0.0466884	0.16455	-0.139978	0.300951	0.436649	1.5708	0	0	0.194877	-0.181061	0.364207	0.468841	1.5708	0	0
63.36	2.80251	1.4409	-1.13158	0.623789	0.351677	0.941484	-0.13156	0.0135666	-0.0737034	0.147751	-0.414745	0	0	-0.21828	-0.0888886	-0.0678889	0	-0.518394	0	0	-0.238009	0.0846138	-0.0460737	0.163659	-0.140231	0.300305	0.436467	1.5708	0	0	0.195812	-0.181564	0.367042	0.467774	1.57074	0	0
63.37	2.80284	1.44064	-1.13226	0.623801	0.351669	0.941506	-0.131705	0.0134879	-0.0743397	0.147834	-0.414752	0	0	-0.218666	-0.0888539	-0.0681187	0	-0.518331	0	0	-0.238879	0.0844264	-0.0458287	0.163119	-0.140519	0.300534	0.436133	1.5708	0	0	0.196139	-0.181374	0.365729	0.466911	1.5708	0	0
63.38	2.80363	1.44023	-1.13339	0.623815	0.351654	0.941524	-0.131962	0.0134782	-0.0749119	0.148036	-0.414688	0	0	-0.219138	-0.0888964	-0.0681708	0	-0.518214	0	0	-0.239869	0.0841358	-0.0454782	0.1624	-0.140998	0.300839	0.436239	1.5708	0	0	0.196503	-0.181116	0.364717	0.46609	1.5708	0	0
63.39	2.8047	1.43965	-1.13473	0.62383	0.351636	0.941535	-0.132473	0.0136925	-0.0751779	0.148193	-0.414595	0	0	-0.219744	-0.0889939	-0.0684059	0	-0.518093	0	0	-0.240975	0.0838504	-0.0449954	0.161453	-0.141694	0.30116	0.436834	1.5708	0	0	0.19685	-0.18086	0.363877	0.465448	1.5708	0	0
63.4	2.80655	1.43866	-1.13687	0.623852	0.3516	0.94156	-0.133417	0.0140773	-0.0752501	0.148503	-0.414474	0	0	-0.220858	-0.0891437	-0.0688636	0	-0.51798	0	0	-0.242604	0.0837339	-0.0442695	0.160673	-0.142456	0.301499	0.437556	1.5708	0	0	0.197307	-0.180569	0.363229	0.465156	1.5708	0	0
63.41	2.80969	1.43764	-1.14014	0.623879	0.351584	0.941596	-0.13468	0.014035	-0.0755375	0.148425	-0.414379	0	0	-0.22214	-0.0891308	-0.0693218	0	-0.51787	0	0	-0.244328	0.0835502	-0.043501	0.159631	-0.143358	0.301604	0.438692	1.5708	0	0	0.197947	-0.180017	0.362384	0.464643	1.5708	0	0
63.42	2.80821	1.4378	-1.13876	0.623869	0.351671	0.941618	-0.134786	0.0141086	-0.0756059	0.147886	-0.414576	0	0	-0.222089	-0.0891591	-0.0696109	0	-0.517806	0	0	-0.244199	0.0838571	-0.0455093	0.162081	-0.142758	0.306512	0.433896	1.5708	0	0	0.196329	-0.180454	0.360351	0.465198	1.5708	0	0
63.43	2.80571	1.43809	-1.13718	0.623863	0.35173	0.941568	-0.134299	0.0140981	-0.075217	0.147779	-0.414603	0	0	-0.222049	-0.0890585	-0.0699195	0	-0.517825	0	0	-0.243826	0.0853863	-0.0487428	0.161622	-0.143441	0.310562	0.430893	1.5708	0	0	0.194309	-0.180051	0.360465	0.464031	1.5708	0	0
63.44	2.80188	1.43929	-1.13249	0.62386	0.351906	0.941535	-0.13334	0.0143669	-0.0753176	0.147538	-0.414524	0	0	-0.220558	-0.089265	-0.06956	0	-0.517845	0	0	-0.242294	0.083885	-0.0453593	0.162035	-0.140163	0.295866	0.428021	1.5708	0	0	0.197117	-0.179802	0.364389	0.461857	1.5708	0	0
63.45	2.79955	1.4398	-1.13016	0.623854	0.352009	0.941498	-0.132862	0.0144976	-0.0751415	0.147385	-0.414524	0	0	-0.220126	-0.0893109	-0.0695577	0	-0.51784	0	0	-0.241921	0.0839427	-0.0456909	0.162446	-0.139812	0.295198	0.425885	1.5708	0	0	0.196777	-0.1797	0.364947	0.461736	1.5708	0	0
63.46	2.79847	1.44023	-1.12903	0.623866	0.352104	0.941477	-0.132524	0.0145079	-0.0750284	0.147255	-0.41449	0	0	-0.219791	-0.0892364	-0.0696734	0	-0.517851	0	0	-0.241815	0.0838734	-0.0458605	0.162754	-0.139595	0.294524	0.424099	1.5708	0	0	0.196459	-0.179585	0.365447	0.461913	1.5708	0	0
63.47	2.79815	1.44045	-1.12858	0.623881	0.352205	0.941469	-0.132479	0.0145274	-0.0748888	0.147025	-0.414442	0	0	-0.219696	-0.0891792	-0.0699101	0	-0.517872	0	0	-0.242005	0.0837892	-0.0459492	0.162948	-0.139546	0.29398	0.422658	1.5708	0	0	0.196225	-0.17943	0.365827	0.462309	1.5708	0	0
63.48	2.79765	1.44047	-1.12788	0.623873	0.352323	0.94145	-0.132583	0.0146306	-0.0748029	0.147047	-0.414462	0	0	-0.219814	-0.0892688	-0.0702259	0	-0.517781	0	0	-0.242247	0.0837709	-0.0458303	0.162658	-0.140094	0.294407	0.422306	1.5708	0	0	0.196148	-0.179129	0.366159	0.462678	1.5708	0	0
63.49	2.79843	1.44029	-1.12834	0.623854	0.352435	0.941428	-0.133042	0.0147327	-0.0745689	0.14694	-0.414387	0	0	-0.220159	-0.0892974	-0.0704261	0	-0.517874	0	0	-0.242454	0.0837505	-0.0459384	0.162787	-0.140272	0.294113	0.421021	1.5708	0	0	0.196227	-0.178707	0.366405	0.462575	1.5708	0	0
63.5	2.8002	1.43994	-1.12979	0.623852	0.352528	0.941427	-0.133724	0.0147833	-0.0742982	0.146782	-0.414295	0	0	-0.220658	-0.0892951	-0.0707214	0	-0.517951	0	0	-0.242972	0.0836617	-0.0458136	0.163055	-0.140474	0.293843	0.419574	1.5708	0	0	0.196456	-0.178271	0.366498	0.462556	1.5708	0	0
63.51	2.80271	1.4395	-1.13199	0.62388	0.352608	0.941441	-0.134556	0.014824	-0.0739979	0.146519	-0.414181	0	0	-0.221188	-0.0892473	-0.0708332	0	-0.517952	0	0	-0.243699	0.0834769	-0.0454531	0.16319	-0.140823	0.293571	0.418521	1.5708	0	0	0.196689	-0.177886	0.36638	0.462822	1.5708	0	0
63.52	2.80615	1.43885	-1.13518	0.623929	0.352661	0.941458	-0.135519	0.0148277	-0.0739662	0.14651	-0.413967	0	0	-0.221872	-0.0891996	-0.071	0	-0.517901	0	0	-0.244837	0.0831706	-0.0447909	0.163311	-0.141297	0.293209	0.417674	1.5708	0	0	0.197	-0.177543	0.365685	0.463489	1.5708	0	0
63.53	2.81036	1.43786	-1.13915	0.623983	0.352691	0.941485	-0.136775	0.0148531	-0.0741698	0.146606	-0.41365	0	0	-0.222845	-0.0891992	-0.0712774	0	-0.517846	0	0	-0.246451	0.082852	-0.0440082	0.16346	-0.141885	0.292607	0.417055	1.5708	0	0	0.197257	-0.17717	0.364088	0.464579	1.5708	0	0
63.54	2.8142	1.43688	-1.14261	0.624035	0.352714	0.941504	-0.137898	0.0149615	-0.0746436	0.146786	-0.413377	0	0	-0.223636	-0.0892717	-0.0713681	0	-0.517782	0	0	-0.248194	0.0825724	-0.0432213	0.163382	-0.142702	0.291918	0.417068	1.5708	0	0	0.197555	-0.176779	0.362026	0.465835	1.5708	0	0
63.55	2.81762	1.43619	-1.14544	0.624089	0.352739	0.941515	-0.138435	0.0150299	-0.0756314	0.147691	-0.411666	0	0	-0.223949	-0.0893124	-0.0711008	0	-0.517255	0	0	-0.2496	0.08256	-0.0446455	0.165317	-0.141407	0.287292	0.413746	1.5708	0	0	0.195672	-0.175624	0.351001	0.468109	1.5708	0	0
63.56	2.81556	1.4368	-1.14286	0.624119	0.352854	0.941493	-0.137553	0.0152098	-0.0760417	0.148233	-0.411363	0	0	-0.222735	-0.0894052	-0.0707163	0	-0.517057	0	0	-0.249125	0.0826849	-0.0452232	0.166799	-0.140802	0.284925	0.410045	1.5708	0	0	0.195318	-0.175355	0.348723	0.468334	1.5708	0	0
63.57	2.81439	1.43723	-1.14114	0.624159	0.35297	0.941487	-0.136998	0.0153312	-0.0766157	0.148596	-0.411026	0	0	-0.221751	-0.0894668	-0.0703498	0	-0.51684	0	0	-0.248796	0.0828503	-0.0457847	0.168105	-0.140431	0.282709	0.406791	1.5708	0	0	0.195158	-0.174895	0.346396	0.468087	1.5708	0	0
63.58	2.81383	1.43746	-1.1399	0.624196	0.353081	0.941479	-0.136621	0.015428	-0.077321	0.149187	-0.410536	0	0	-0.220903	-0.0895922	-0.0699676	0	-0.51664	0	0	-0.248678	0.0830034	-0.0464725	0.1694	-0.140108	0.28046	0.403663	1.5708	0	0	0.194978	-0.174449	0.343786	0.467993	1.5708	0	0
63.59	2.81383	1.43743	-1.13939	0.624245	0.353165	0.941474	-0.136428	0.0156972	-0.0777684	0.150027	-0.409893	0	0	-0.22033	-0.0897272	-0.0697486	0	-0.516426	0	0	-0.24894	0.0831536	-0.0469792	0.170699	-0.139987	0.278458	0.400801	1.5708	0	0	0.1948	-0.174035	0.340724	0.468214	1.5708	0	0
63.6	2.81433	1.43723	-1.13952	0.624304	0.353216	0.941483	-0.136325	0.0159367	-0.0780737	0.150937	-0.4092	0	0	-0.219914	-0.0897974	-0.0697115	0	-0.516184	0	0	-0.249641	0.083298	-0.0471425	0.171934	-0.140277	0.277205	0.398483	1.5708	0	0	0.194676	-0.173667	0.337739	0.468847	1.5708	0	0
63.61	2.8157	1.43685	-1.14054	0.624386	0.353249	0.941501	-0.136373	0.0161689	-0.0785383	0.151934	-0.40835	0	0	-0.219725	-0.0898264	-0.0697391	0	-0.515913	0	0	-0.250588	0.0833563	-0.0471986	0.17316	-0.140758	0.27676	0.396402	1.5708	0	0	0.194569	-0.173401	0.33472	0.469724	1.5708	0	0
63.62	2.81802	1.43659	-1.14238	0.624469	0.353281	0.94151	-0.136245	0.0162029	-0.0793552	0.153136	-0.407293	0	0	-0.219404	-0.0897042	-0.0697764	0	-0.515663	0	0	-0.251512	0.0831981	-0.0471932	0.174144	-0.141523	0.277094	0.394922	1.5708	0	0	0.194524	-0.173244	0.331606	0.470778	1.5708	0	0
63.63	2.82049	1.43643	-1.14443	0.624566	0.353308	0.941514	-0.135994	0.0162055	-0.0801197	0.154266	-0.406142	0	0	-0.218964	-0.0895381	-0.0698396	0	-0.515449	0	0	-0.25242	0.0829435	-0.0470185	0.174957	-0.142704	0.278242	0.394139	1.5708	0	0	0.19461	-0.17303	0.328142	0.471611	1.5708	0	0
63.64	2.82317	1.43631	-1.14672	0.624681	0.353303	0.941515	-0.135279	0.0161191	-0.0810976	0.156252	-0.404487	0	0	-0.218524	-0.0893447	-0.069574	0	-0.515293	0	0	-0.253499	0.0825586	-0.0468152	0.175771	-0.144323	0.280571	0.393994	1.5708	0	0	0.194494	-0.172903	0.32366	0.472884	1.5708	0	0
63.65	2.82688	1.43611	-1.15006	0.624807	0.353255	0.941515	-0.134291	0.0158485	-0.0822856	0.159063	-0.402318	0	0	-0.218146	-0.0890414	-0.0692753	0	-0.515119	0	0	-0.254876	0.0820506	-0.0467776	0.176834	-0.146227	0.283674	0.394085	1.5708	0	0	0.194199	-0.172863	0.318061	0.474421	1.5708	0	0
63.66	2.8323	1.43576	-1.15511	0.624937	0.353166	0.941511	-0.133203	0.0153187	-0.0839374	0.16252	-0.399474	0	0	-0.217908	-0.0885442	-0.0691435	0	-0.51477	0	0	-0.25646	0.0814617	-0.0471472	0.178642	-0.148054	0.287366	0.393389	1.5708	0	0	0.193639	-0.172735	0.310588	0.476089	1.5708	0	0
63.67	2.83683	1.43565	-1.15927	0.625104	0.353057	0.941485	-0.13131	0.0147081	-0.0862213	0.167041	-0.395907	0	0	-0.217273	-0.0880892	-0.068997	0	-0.514303	0	0	-0.257715	0.0809103	-0.0481252	0.181375	-0.149505	0.290739	0.391449	1.5708	0	0	0.192502	-0.172496	0.300338	0.477827	1.5708	0	0
63.68	2.83902	1.43622	-1.16117	0.625308	0.352915	0.941387	-0.127656	0.0139752	-0.0890278	0.173575	-0.391649	0	0	-0.215675	-0.0876786	-0.0686781	0	-0.513854	0	0	-0.258211	0.0804752	-0.0497678	0.185725	-0.150084	0.293477	0.386727	1.5708	0	0	0.190757	-0.17174	0.28589	0.479282	1.5708	0	0
63.69	2.83694	1.43752	-1.15912	0.62553	0.352759	0.941264	-0.122825	0.0135636	-0.0907223	0.180009	-0.388513	0	0	-0.213029	-0.0874346	-0.0684561	0	-0.513592	0	0	-0.257474	0.0809372	-0.0521935	0.191412	-0.149864	0.294461	0.37994	1.5708	0	0	0.189417	-0.171213	0.273309	0.47864	1.5708	0	0
63.7	2.83547	1.4387	-1.15782	0.625792	0.352544	0.941134	-0.117328	0.0130303	-0.092356	0.18771	-0.385244	0	0	-0.210307	-0.0871408	-0.0685379	0	-0.51331	0	0	-0.257276	0.0812084	-0.0543912	0.197309	-0.14989	0.294488	0.373416	1.5708	0	0	0.188237	-0.170752	0.259888	0.47839	1.5708	0	0
63.71	2.83509	1.43966	-1.15771	0.626098	0.352252	0.94102	-0.111181	0.0123281	-0.0938521	0.196891	-0.381901	0	0	-0.207656	-0.0868046	-0.0687291	0	-0.51293	0	0	-0.257535	0.0813309	-0.0566172	0.203623	-0.150097	0.293903	0.366855	1.5708	0	0	0.187504	-0.170752	0.246725	0.477954	1.5708	0	0
63.72	2.83506	1.44038	-1.15804	0.626439	0.351886	0.940925	-0.104507	0.0116337	-0.0950602	0.207363	-0.378749	0	0	-0.205092	-0.0865625	-0.0688645	0	-0.512443	0	0	-0.258291	0.0813947	-0.0587837	0.210207	-0.150617	0.293191	0.360377	1.5708	0	0	0.187256	-0.171054	0.233797	0.477311	1.5708	0	0
