Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x67,x68,x69,x70,x71
312,0,0,0,0,0.0262195,0.00978126,0,0,0.0462047,0.0216394,0.0220475,0.00468636,0,0,0.0116768,0,0.021849,0.00769892,0.0421935,0.0263296,0.0145961,0.0180738,0.00527582,0.0351615,0.0132539,0.0226581,0.015594,0.0593035,0.0235987,0.0266289,0.0182161,0.0266145,0.0609623,0.013826,0.0175194,0.00600391,0.0180444,0.0227934,0.0134437,0.00238358,0.0245824,0,0,0.0136096,0,0.0181198,0.00941179,0.0605257,0.0159889,0.0138393,0.0247571,0.00435344,0.0199851,0.0157451,0.0646156,0.0178185,0.0269735,0.0172798,0.0167439,0.0059181,0.0163753,0.0184236,0.0174056,0.01384,0.0124103,0.00745528,0.0248299,0,0,0,0,0
313,0,0,0,0,0.0264996,0.00981807,0,0,0.0466317,0.0216423,0.0221217,0.0046838,0,0,0.0116211,0,0.0218913,0.00787135,0.0420935,0.0267059,0.0146447,0.0182155,0.0053972,0.035019,0.0133631,0.0227893,0.0157946,0.059364,0.0238112,0.0269119,0.0181268,0.0268332,0.0616266,0.0136552,0.0175456,0.00606841,0.0182882,0.0227382,0.0135788,0.00238026,0.0246581,0,0,0.0139213,0,0.0181396,0.00946515,0.0604951,0.016318,0.01385,0.0248431,0.00441741,0.0195917,0.0158723,0.0646122,0.0179509,0.0272804,0.0172976,0.0167735,0.00601794,0.0162493,0.0184893,0.0173366,0.0138821,0.012474,0.00751893,0.0250538,0,0,0,0,0
314,0,0,0,0,0.0266838,0.009899,0,0,0.0470196,0.0216565,0.0222069,0.00455359,0,0,0.0115827,0,0.021895,0.00805581,0.0420101,0.0271352,0.0146763,0.0183465,0.00555288,0.034828,0.013549,0.0229939,0.0159635,0.0594174,0.0240208,0.0271797,0.0181228,0.027057,0.0623224,0.0134723,0.0175466,0.00614955,0.0183773,0.0226769,0.0137469,0.00242109,0.024713,0,0,0.0141391,0,0.018166,0.00952567,0.0604754,0.0165189,0.0138375,0.0249527,0.00448638,0.0192261,0.0160351,0.0646364,0.018092,0.027614,0.0173509,0.0168173,0.00612837,0.016219,0.0184845,0.0173116,0.0139174,0.0125342,0.00764747,0.0252146,0,0,0,0,0
315,0,0,0,0,0.0267716,0.0100568,0,0,0.0474281,0.0216757,0.0222775,0.00451917,0,0,0.0115302,0,0.0219448,0.00821589,0.042018,0.0276381,0.0146285,0.0184287,0.00566532,0.0346199,0.0137462,0.0232893,0.0160826,0.0594723,0.0242331,0.0274511,0.0182126,0.0272711,0.0629575,0.0133165,0.0175852,0.0062119,0.0183408,0.0225852,0.0138717,0.00247488,0.0247332,0,0,0.0143809,0,0.0181937,0.00969273,0.0604418,0.0165097,0.0138512,0.0250338,0.00458774,0.0188835,0.0162161,0.0646415,0.018207,0.027903,0.0174267,0.0169046,0.00623087,0.0163538,0.0184233,0.0173912,0.0140094,0.0126604,0.00789367,0.0253152,0,0,0,0,0
316,0,0,0,0,0.0268843,0.0102643,0,0,0.0477632,0.0217159,0.0222868,0.00455814,0,0,0.0114598,0,0.022027,0.00843041,0.0420489,0.0283477,0.0146113,0.0184722,0.00575087,0.0343644,0.0141904,0.0235116,0.0161605,0.0595359,0.0244374,0.0276672,0.0182762,0.0275074,0.0634647,0.01316,0.0176345,0.00624893,0.0182927,0.0225101,0.0140367,0.00246224,0.0247349,0,0,0.014709,0,0.0182646,0.00996961,0.0603822,0.0168427,0.0138607,0.0251374,0.00466435,0.0185072,0.0164008,0.0646406,0.0183043,0.0282222,0.0174619,0.0170254,0.00630811,0.0166157,0.0183662,0.0175234,0.014192,0.0128998,0.00818383,0.0253812,0,0,0,0,0
317,0,0,0,0,0.0270203,0.0104743,0,0,0.0480388,0.0217808,0.0222941,0.00449046,0,0,0.0115786,0,0.0221305,0.00863808,0.0420454,0.0288775,0.0146385,0.0185084,0.00583955,0.0341533,0.0147859,0.0236283,0.0162887,0.0595809,0.0246031,0.0278547,0.0182357,0.0277588,0.0638566,0.0130493,0.0176843,0.00628077,0.0181953,0.0223591,0.0141842,0.00245552,0.0247699,0,0,0.0150252,0,0.018329,0.0102231,0.0603314,0.0170129,0.0138739,0.0252235,0.00470855,0.0180698,0.0165736,0.0646508,0.0184003,0.0285365,0.0173709,0.0171206,0.00637577,0.0166961,0.0183231,0.0176461,0.0144336,0.0132139,0.00840899,0.0254243,0,0,0,0,0
318,0,0,0,0,0.0270966,0.0106278,0,0,0.0483266,0.0218717,0.0223113,0.00443221,0,0,0.0116387,0,0.0222448,0.00874491,0.0420414,0.0291495,0.0146333,0.0186146,0.00588255,0.0340114,0.0148637,0.0237738,0.016448,0.0596259,0.0247793,0.0280964,0.0182442,0.0279444,0.0642873,0.0128902,0.0177161,0.00621543,0.0180165,0.0221447,0.0142882,0.00240716,0.024777,0,0,0.0152448,0,0.0183396,0.0104857,0.0602846,0.016809,0.013899,0.025325,0.00469202,0.0177054,0.0167435,0.0646636,0.0184744,0.0288305,0.0173111,0.0172118,0.00645268,0.0167494,0.0182517,0.0178448,0.0146984,0.0135124,0.00851993,0.0254366,0,0,0,0,0
319,0,0,0,0,0.0271058,0.0107985,0,0,0.0485978,0.0219771,0.0223435,0.00444342,0,0,0.0119007,0,0.0223935,0.00884892,0.0420433,0.0293994,0.0145638,0.018765,0.00593617,0.0338072,0.0146471,0.0239667,0.0165293,0.0596697,0.0249742,0.0283159,0.018308,0.0280251,0.0646524,0.0126483,0.0177503,0.00617898,0.0179896,0.0219668,0.0143825,0.00238022,0.0247162,0,0,0.0154435,0,0.0182795,0.0107586,0.060271,0.0167435,0.0139398,0.0253854,0.00468611,0.01721,0.0168523,0.0646512,0.018538,0.0290262,0.0172912,0.0172878,0.00651646,0.0168553,0.0182378,0.0180624,0.0149505,0.0137848,0.00867828,0.0254465,0,0,0,0,0
320,0,0,0,0,0.0270999,0.0109522,0,0,0.0487267,0.0220638,0.022345,0.00449289,0,0,0.0120385,0,0.0225006,0.00901438,0.0420161,0.0294905,0.0145187,0.0188404,0.00604637,0.0334237,0.0147979,0.0240968,0.0165202,0.0597262,0.0251053,0.0284342,0.0182961,0.028091,0.0648367,0.0123004,0.0177635,0.00621083,0.0180579,0.021964,0.014496,0.00238531,0.0246221,0,0,0.0156291,0,0.0181985,0.0109458,0.0602352,0.0168619,0.0139504,0.0254264,0.00471979,0.0167498,0.0169005,0.0646281,0.0185848,0.0291407,0.0173286,0.0173561,0.00657291,0.0168515,0.0182589,0.0181725,0.0151409,0.0139622,0.00880324,0.0254255,0,0,0,0,0
321,0,0,0,0,0.0271557,0.0110737,0,0,0.0487912,0.0221518,0.0223157,0.00438749,0,0,0.0119731,0,0.0225786,0.00924961,0.0419525,0.0296968,0.0144852,0.0188581,0.00616172,0.0330068,0.0152413,0.0241374,0.016556,0.0597996,0.0251884,0.0285568,0.0182954,0.0281779,0.0649663,0.011994,0.017744,0.00628082,0.0180082,0.022061,0.0145823,0.00235384,0.0245995,0,0,0.0157528,0,0.0181747,0.0110678,0.0601955,0.0170143,0.0139329,0.0254684,0.00477772,0.0161709,0.0169409,0.0646248,0.0186242,0.0292401,0.0174511,0.01742,0.00663953,0.0167843,0.0182898,0.0181334,0.015261,0.0140197,0.00892036,0.025427,0,0,0,0,0
322,0,0,0,0,0.0271946,0.0111312,0,0,0.0487946,0.0222422,0.0222455,0.00432675,0,0,0.0121528,0,0.0226747,0.00945611,0.0418903,0.0299591,0.0144271,0.0188634,0.00624221,0.0325173,0.0153801,0.0240987,0.0166709,0.0598841,0.0252537,0.0286912,0.0183401,0.0282684,0.0650121,0.0117483,0.0177023,0.00635349,0.0179676,0.0221495,0.0146352,0.00233499,0.0245658,0,0,0.0159582,0,0.0181852,0.011215,0.060172,0.0171512,0.0139245,0.0255143,0.00482542,0.0154923,0.016978,0.0646326,0.018664,0.0293888,0.0177008,0.0174793,0.00671357,0.0166928,0.0183283,0.018004,0.0153784,0.0140732,0.00901517,0.0254421,0,0,0,0,0
323,0,0,0,0,0.027219,0.0111517,0,0,0.0487706,0.0223346,0.0221983,0.00441109,0,0,0.012554,0,0.0228281,0.00965028,0.0418049,0.0302114,0.0143784,0.0188965,0.00627158,0.0320033,0.0154302,0.0241236,0.0168138,0.0599635,0.0253063,0.0286543,0.0183283,0.0283681,0.0649775,0.0114533,0.0176888,0.00638389,0.0179696,0.0221911,0.0146293,0.00229653,0.0245074,0,0,0.016277,0,0.018182,0.0113443,0.060152,0.0172677,0.0139464,0.025532,0.00483601,0.014707,0.0170324,0.0646274,0.0187054,0.0294969,0.0179363,0.0175275,0.00678427,0.016632,0.0183551,0.0178727,0.0155248,0.0141606,0.00913553,0.0254546,0,0,0,0,0
324,0,0,0,0,0.0272232,0.0112098,0,0,0.0487225,0.0223992,0.0221646,0.00456295,0,0,0.0128648,0,0.0229777,0.00982915,0.0417122,0.0304436,0.0143196,0.0189798,0.00630151,0.0314843,0.0155081,0.0241836,0.0169232,0.0600069,0.0253529,0.0287172,0.0182374,0.0284702,0.0649355,0.0112127,0.0176853,0.0064096,0.0180558,0.0222462,0.0146426,0.00225552,0.0244526,0,0,0.0165245,0,0.0181498,0.011444,0.060114,0.0174635,0.0139438,0.0255558,0.00485561,0.0138423,0.0171013,0.0646339,0.01874,0.0295825,0.0180389,0.0175716,0.00683104,0.0165686,0.0183962,0.0176859,0.0156351,0.0141627,0.00924748,0.0254846,0,0,0,0,0
325,0,0,0,0,0.0271885,0.0112366,0,0,0.0486574,0.0224321,0.02215,0.00458839,0,0,0.0129942,0,0.0231064,0.00993278,0.0416469,0.0307208,0.0143229,0.0190517,0.00636058,0.0308806,0.0155258,0.0241979,0.017002,0.0600666,0.0253922,0.0287713,0.0181736,0.0285735,0.0648654,0.0109264,0.0176891,0.00632246,0.018204,0.0223857,0.01468,0.00226517,0.0243276,0,0,0.0167482,0,0.0180999,0.0115211,0.0601272,0.0178068,0.0139259,0.025621,0.00492988,0.013195,0.0171804,0.0646667,0.01878,0.0296376,0.018048,0.0176141,0.00686171,0.0165167,0.0184602,0.0175154,0.0157222,0.0141563,0.00930469,0.0254303,0,0,0,0,0
326,0,0,0,0,0.027058,0.0112626,0,0,0.0485648,0.0224252,0.0221233,0.00429102,0,0,0.0131176,0,0.0232349,0.0100016,0.0415821,0.0310827,0.0143577,0.0190843,0.00648393,0.0301533,0.0155255,0.0241982,0.017033,0.0601713,0.0254063,0.0287804,0.0181296,0.0286794,0.0647558,0.0106776,0.017716,0.00623511,0.0182558,0.0224476,0.0146672,0.00236119,0.024127,0,0,0.0170177,0,0.0180472,0.0117207,0.0601527,0.0178785,0.0138692,0.0256765,0.005043,0.0124811,0.0172381,0.0646926,0.0188357,0.0296984,0.0180413,0.017653,0.00685792,0.0166698,0.018522,0.0173755,0.0158765,0.0142338,0.00936196,0.0252744,0,0,0,0,0
327,0,0,0,0,0.0268821,0.0112359,0,0,0.0484819,0.0224435,0.0221372,0.00395051,0,0,0.0131866,0,0.023382,0.00995366,0.0415558,0.0313716,0.0143985,0.0190683,0.00657054,0.0294976,0.0155612,0.0242173,0.0171518,0.0602837,0.0254439,0.0288198,0.0181328,0.0287656,0.0646404,0.0107118,0.0177687,0.00606183,0.0182055,0.0224697,0.0146537,0.00245252,0.0238723,0,0,0.0173047,0,0.0180097,0.0119345,0.0601576,0.0177635,0.013819,0.025734,0.00513033,0.011925,0.0172892,0.064739,0.0188549,0.0297753,0.0180936,0.0176878,0.00689769,0.0170479,0.0185709,0.0173542,0.0160327,0.0143405,0.00937105,0.0250529,0,0,0,0,0
328,0,0,0,0,0.0267828,0.0112657,0,0,0.0484254,0.0224681,0.0221758,0.00417711,0,0,0.0131985,0,0.0235198,0.00985466,0.0415665,0.0315575,0.0143617,0.0190439,0.00662603,0.0289746,0.0156491,0.0244303,0.0172028,0.0603387,0.0254639,0.0288473,0.0181227,0.0288413,0.0645263,0.0107916,0.0178266,0.00590518,0.0182462,0.0224249,0.0146195,0.00249345,0.0236898,0,0,0.0176555,0,0.0179663,0.0121689,0.0600782,0.0179081,0.0138261,0.0257475,0.00521182,0.0114752,0.0173272,0.0647546,0.0188539,0.0298738,0.0181622,0.0177131,0.00692874,0.0172736,0.0186601,0.0174382,0.0162219,0.0144897,0.00941293,0.0248377,0,0,0,0,0
329,0,0,0,0,0.0267234,0.0113413,0,0,0.0483616,0.0224701,0.0221931,0.00442519,0,0,0.0131214,0,0.0236155,0.00978918,0.0415544,0.0316588,0.0143441,0.0190741,0.00671272,0.0285536,0.0157516,0.0247568,0.0172531,0.0603759,0.0254979,0.0287775,0.0181031,0.0288698,0.0644063,0.0106903,0.0178873,0.00575313,0.0183797,0.0223768,0.0145548,0.00253413,0.0235527,0,0,0.0180318,0,0.0179587,0.0124785,0.0600119,0.0179022,0.0138275,0.0257557,0.00528242,0.0110798,0.0173636,0.0647742,0.0188697,0.0299627,0.0182484,0.0177356,0.00696052,0.0173626,0.0187583,0.0175911,0.0164483,0.0146436,0.00948027,0.0246886,0,0,0,0,0
330,0,0,0,0,0.0266825,0.0114646,0,0,0.0483073,0.0224653,0.0221594,0.00447929,0,0,0.0130313,0,0.0236882,0.00973033,0.0415135,0.031792,0.0143397,0.0191682,0.00683981,0.0282366,0.0157372,0.024934,0.0172946,0.0604025,0.0255682,0.0286622,0.0180703,0.028883,0.0642825,0.0104729,0.0179499,0.00562288,0.0185176,0.0223631,0.0144689,0.00258293,0.023403,0,0,0.0183393,0,0.0179304,0.0127719,0.0599307,0.0177291,0.0138119,0.0257883,0.00537891,0.0106595,0.0174401,0.0648058,0.0189267,0.0300223,0.0183602,0.0177553,0.00699216,0.0174815,0.0188588,0.0177337,0.0167021,0.0147747,0.00959425,0.02459,0,0,0,0,0
331,0,0,0,0,0.0266703,0.0116027,0,0,0.0482497,0.0224797,0.0221264,0.00447875,0,0,0.0129608,0,0.0237704,0.00964422,0.0414929,0.0319738,0.0143255,0.0192657,0.00691644,0.028061,0.0156648,0.0249964,0.0173036,0.0604639,0.0256123,0.0287214,0.018057,0.0289124,0.0641406,0.0103952,0.0180163,0.00550133,0.018631,0.0222993,0.0144205,0.00263472,0.0233171,0,0,0.0185879,0,0.0179601,0.012983,0.0598777,0.0177791,0.0138056,0.0258178,0.00545948,0.0101851,0.0174985,0.0648574,0.0189886,0.0300302,0.018444,0.0177704,0.00702404,0.0175767,0.0189988,0.017886,0.0169422,0.0149225,0.00969049,0.0245898,0,0,0,0,0
332,0,0,0,0,0.0267012,0.0117854,0,0,0.0481651,0.0225007,0.0221379,0.00456627,0,0,0.012911,0,0.0238379,0.00953893,0.041537,0.0321101,0.0143351,0.0192767,0.00694282,0.0280159,0.015573,0.0249981,0.0173125,0.0605701,0.0256499,0.0287909,0.0180868,0.0289483,0.0639882,0.0105106,0.018112,0.00538076,0.0187141,0.0222875,0.0143821,0.00263068,0.0232518,0,0,0.0188548,0,0.0179576,0.0131265,0.0598468,0.0175851,0.0138106,0.0258381,0.00549172,0.00981574,0.0175061,0.0649004,0.0189946,0.03005,0.0185373,0.0177837,0.0070672,0.0176962,0.019119,0.0180349,0.017163,0.0150614,0.00981781,0.0246256,0,0,0,0,0
333,0,0,0,0,0.0266702,0.0118154,0,0,0.0481736,0.022542,0.0221646,0.00464419,0,0,0.0128031,0,0.0238861,0.00939436,0.0416059,0.0321746,0.0143535,0.0192919,0.00698151,0.0278871,0.0153691,0.0250151,0.0173546,0.0606451,0.0257034,0.0288499,0.0180987,0.0289484,0.0639124,0.0104684,0.0181888,0.00527477,0.0188165,0.0224156,0.0143759,0.00266447,0.0232007,0,0,0.0189181,0,0.0177225,0.0132542,0.059819,0.0174871,0.0137976,0.0259059,0.00553768,0.0104668,0.0175651,0.0649172,0.0190355,0.0301825,0.0186521,0.0177832,0.00711106,0.0178914,0.0192573,0.0182902,0.0171605,0.0149663,0.00982746,0.0246145,0,0,0,0,0
334,0,0,0,0,0.0266538,0.0118314,0,0,0.0482286,0.0225307,0.0221742,0.00459036,0,0,0.0127053,0,0.0238947,0.00928316,0.0415028,0.0322154,0.0143419,0.0193513,0.00706231,0.027737,0.0155068,0.0251568,0.0173557,0.0606109,0.025811,0.0289507,0.0180955,0.0289386,0.0639305,0.0102977,0.0182281,0.00516764,0.0189196,0.0226525,0.0143653,0.00261483,0.0231919,0,0,0.0188717,0,0.0174907,0.0132923,0.0597984,0.0174909,0.0137965,0.0259901,0.00556166,0.0111168,0.0176744,0.0649365,0.0191454,0.0303885,0.0187813,0.0177947,0.00717317,0.0179924,0.0193895,0.0184869,0.0170879,0.0147596,0.00984118,0.0246247,0,0,0,0,0
335,0,0,0,0,0.026627,0.0117935,0,0,0.0482511,0.0224784,0.022156,0.00449116,0,0,0.0126501,0,0.0238709,0.00923094,0.0414263,0.0323126,0.0143465,0.019374,0.00712929,0.0275915,0.0153593,0.0252484,0.0173858,0.0605401,0.0258718,0.0290173,0.018107,0.0289607,0.063923,0.0100347,0.0182475,0.00507536,0.019029,0.0228209,0.0143467,0.00256725,0.0231877,0,0,0.0188413,0,0.0172669,0.0133887,0.0597439,0.017509,0.0137998,0.0260409,0.00559174,0.0117037,0.0177635,0.0649646,0.0192086,0.0305764,0.0188711,0.0178292,0.00721694,0.0180925,0.0195404,0.0185954,0.0170227,0.0145353,0.00982433,0.0246256,0,0,0,0,0
336,0,0,0,0,0.0265871,0.0117006,0,0,0.0482329,0.0224408,0.0222016,0.00454706,0,0,0.0126019,0,0.0238401,0.0092115,0.0414232,0.0324997,0.0143364,0.0193893,0.00716216,0.027454,0.0153207,0.0252687,0.0174166,0.0605057,0.0258956,0.0290188,0.0181295,0.0290153,0.063887,0.00989918,0.0182417,0.00500893,0.0191276,0.0229155,0.0143288,0.00260388,0.0232051,0,0,0.0187697,0,0.0170501,0.0134557,0.0597141,0.0175106,0.0138182,0.0260858,0.00563312,0.0122455,0.0178469,0.0649759,0.0192399,0.0307041,0.0189056,0.0178772,0.00725738,0.0181976,0.0196843,0.0186403,0.0169541,0.0143408,0.00977899,0.0246535,0,0,0,0,0
337,0,0,0,0,0.0265254,0.0115473,0,0,0.0482507,0.0224077,0.0222428,0.00466612,0,0,0.0124941,0,0.0237972,0.00913341,0.0414139,0.0326772,0.0142831,0.0194096,0.0071915,0.0273361,0.0154085,0.0252638,0.0174277,0.0605549,0.0259226,0.0290248,0.0181923,0.0290713,0.06386,0.01,0.0182411,0.00493073,0.0192298,0.0230053,0.0143251,0.00265989,0.0231892,0,0,0.0186147,0,0.0168274,0.0134928,0.0597377,0.0174986,0.013823,0.0261459,0.00569596,0.0128117,0.0179333,0.0649659,0.0193051,0.0308178,0.0189216,0.0179134,0.00722388,0.0182311,0.0198416,0.0186419,0.0169033,0.0141702,0.0097366,0.024656,0,0,0,0,0
338,0,0,0,0,0.0265145,0.0113996,0,0,0.0482767,0.0223561,0.0222202,0.00464321,0,0,0.0123672,0,0.0237705,0.00904767,0.0413756,0.0328425,0.0142681,0.0194574,0.00725055,0.0272436,0.0155064,0.0252589,0.01747,0.060659,0.0259704,0.0290768,0.0182145,0.0291283,0.0638666,0.0100689,0.0182592,0.00485478,0.0193425,0.023068,0.0143507,0.00271777,0.023257,0,0,0.0184593,0,0.0167242,0.0135545,0.0597692,0.0174489,0.0138065,0.0261952,0.00572145,0.013348,0.0179888,0.0649695,0.0193202,0.0309211,0.0189186,0.0179375,0.00709234,0.0182112,0.0199923,0.018711,0.0169071,0.0140108,0.0096814,0.0247256,0,0,0,0,0
339,0,0,0,0,0.0265677,0.0112997,0,0,0.0482552,0.022283,0.0221835,0.00465821,0,0,0.0122564,0,0.0237352,0.00897418,0.0413289,0.033008,0.0142687,0.0194558,0.0072968,0.0271892,0.0154075,0.0252612,0.0175168,0.060719,0.025992,0.0290984,0.0182004,0.0291906,0.0638755,0.0100553,0.0182713,0.00479653,0.019451,0.0231444,0.0143948,0.0027804,0.0233814,0,0,0.0183601,0,0.0166655,0.0135908,0.0597608,0.0174344,0.0137809,0.0262602,0.00575119,0.0138909,0.018046,0.0649952,0.0193526,0.031017,0.0188762,0.0179493,0.00705505,0.0180999,0.0201106,0.0188943,0.0169756,0.0139157,0.00965235,0.0248487,0,0,0,0,0
340,0,0,0,0,0.0266669,0.0112039,0,0,0.048278,0.0221965,0.0222152,0.0047011,0,0,0.0122046,0,0.0237168,0.00897348,0.0413546,0.0330926,0.0142465,0.0194592,0.00730055,0.0272063,0.0153245,0.0252899,0.0175381,0.0607095,0.0259788,0.0291239,0.0181843,0.0292282,0.0638987,0.0100666,0.01828,0.00475323,0.0195435,0.0231962,0.014379,0.00279071,0.0235864,0,0,0.0183046,0,0.0167081,0.0135952,0.0597003,0.0174033,0.0137752,0.0262927,0.00577625,0.0143219,0.0181299,0.0649874,0.0194154,0.0311332,0.018782,0.0179659,0.00716201,0.0179873,0.0202289,0.01915,0.0170044,0.0138033,0.00961178,0.0250452,0,0,0,0,0
341,0,0,0,0,0.0267199,0.0111362,0,0,0.0482739,0.0221061,0.0222228,0.00477317,0,0,0.0122076,0,0.0237014,0.00900006,0.041397,0.033207,0.0142412,0.019432,0.00732894,0.0271917,0.0152783,0.0252882,0.0175725,0.0606801,0.0259508,0.0291114,0.0181622,0.0292696,0.0639077,0.0101607,0.0183067,0.00471285,0.0196321,0.0232674,0.0143337,0.00276389,0.0237418,0,0,0.0182214,0,0.0166976,0.0135913,0.0596894,0.0173539,0.0137695,0.0263249,0.00580336,0.0147448,0.0182108,0.0650079,0.0194798,0.0312429,0.0187133,0.0180039,0.00741569,0.0179119,0.0203468,0.0193326,0.0169754,0.0136413,0.00959531,0.0251832,0,0,0,0,0
342,0,0,0,0,0.0268036,0.0110831,0,0,0.0483926,0.0220514,0.0222296,0.00481599,0,0,0.0121946,0,0.0236824,0.00900045,0.0413847,0.0332391,0.0142473,0.0194615,0.00735433,0.0271895,0.0153367,0.0253623,0.0176118,0.0606174,0.0260209,0.0291911,0.0181739,0.0292736,0.064021,0.0102132,0.0183217,0.00465895,0.019726,0.0233228,0.0143279,0.00269158,0.0238807,0,0,0.0181337,0,0.016622,0.0135466,0.0596951,0.0173336,0.0137662,0.0263562,0.00582127,0.0151547,0.0182562,0.0650541,0.0195162,0.0313493,0.0187459,0.0180331,0.00755198,0.0179816,0.0204675,0.0194484,0.0169638,0.0135045,0.00958859,0.0252934,0,0,0,0,0
343,0,0,0,0,0.0267874,0.0110296,0,0,0.0485441,0.0220178,0.0222451,0.0048441,0,0,0.0121899,0,0.0236499,0.00899772,0.0413171,0.0333148,0.0142306,0.0195241,0.00739716,0.0271585,0.0153896,0.0254554,0.0176612,0.0605911,0.0261486,0.0292678,0.0181871,0.0293047,0.0641803,0.0101568,0.0183233,0.00459958,0.0198161,0.0235043,0.014335,0.00262711,0.0238786,0,0,0.0182003,0,0.0164701,0.0136886,0.0597154,0.017335,0.0137863,0.026425,0.00584471,0.0155099,0.01831,0.0650945,0.0195544,0.0314583,0.018736,0.0180372,0.00759453,0.0182677,0.0205995,0.0195649,0.0170411,0.0133556,0.00961529,0.0253539,0,0,0,0,0
344,0,0,0,0,0.0266055,0.0109869,0,0,0.048607,0.0220471,0.0222586,0.00477217,0,0,0.012142,0,0.02361,0.00895374,0.0412486,0.0334588,0.0141674,0.0195866,0.00750804,0.0270691,0.0154556,0.025502,0.0177088,0.0606303,0.0262139,0.029319,0.0181655,0.0293687,0.0642728,0.0100586,0.0183433,0.0045336,0.0199057,0.0241934,0.0143642,0.00258569,0.0236708,0,0,0.0184737,0,0.0163133,0.0140038,0.0597102,0.017324,0.0138318,0.0264961,0.0059189,0.0157781,0.0184146,0.065105,0.0195921,0.0315894,0.0187241,0.0180464,0.00762131,0.0184556,0.0207168,0.0196706,0.0171305,0.0129829,0.00964288,0.0252414,0,0,0,0,0
345,0,0,0,0,0.0262946,0.0109297,0,0,0.0485986,0.0221172,0.0222673,0.00450381,0,0,0.0120569,0,0.0235586,0.00886147,0.0412094,0.0336186,0.0141617,0.0196087,0.00765629,0.0268842,0.0154232,0.0254583,0.0177192,0.060744,0.0261874,0.0293099,0.018123,0.0294451,0.0642767,0.00989988,0.0183684,0.00447756,0.0199695,0.0251551,0.014399,0.00260616,0.0232934,0,0,0.0189694,0,0.0160867,0.0142383,0.0597394,0.0173381,0.0138444,0.0265209,0.00600639,0.0159137,0.0185335,0.0651339,0.019654,0.0317491,0.018777,0.0180755,0.00763612,0.0185313,0.0208134,0.0198149,0.0169876,0.0122996,0.00963297,0.0249037,0,0,0,0,0
346,0,0,0,0,0.0259677,0.010881,0,0,0.048655,0.0221935,0.0223007,0.00419119,0,0,0.011916,0,0.0234825,0.00869586,0.0412058,0.0336985,0.0141558,0.0195967,0.00778408,0.0266826,0.0155847,0.0254008,0.0176852,0.060856,0.0261348,0.0293106,0.0181357,0.0294828,0.0642508,0.00963189,0.0183843,0.00437941,0.0200093,0.0258638,0.0144096,0.00267564,0.0228833,0,0,0.0195234,0,0.0157529,0.014223,0.059711,0.0173329,0.0138442,0.0265337,0.00612987,0.0158918,0.0186172,0.0651488,0.0196969,0.0319179,0.0188479,0.018123,0.0076632,0.0186228,0.0208729,0.0198892,0.0166307,0.0117253,0.00959906,0.0244647,0,0,0,0,0
347,0,0,0,0,0.0256679,0.010895,0,0,0.0486675,0.0222693,0.02227,0.00452884,0,0,0.0117381,0,0.0233987,0.00850309,0.041199,0.0337273,0.0140607,0.0196018,0.00794041,0.0265014,0.0160612,0.0254133,0.017702,0.0609348,0.0260788,0.0293177,0.0181264,0.0294904,0.0642498,0.00930816,0.0184051,0.00426337,0.0200446,0.0263132,0.0143899,0.00265884,0.0224749,0,0,0.0197901,0,0.0154868,0.0141001,0.0596286,0.0172826,0.0139049,0.0265561,0.00624003,0.0159343,0.0187189,0.0651493,0.0197218,0.0320565,0.0190394,0.0181401,0.00770502,0.0186778,0.0209259,0.0198378,0.0163344,0.0113498,0.00951058,0.0239962,0,0,0,0,0
348,0,0,0,0,0.0254439,0.0109137,0,0,0.048599,0.0223471,0.022253,0.00473867,0,0,0.0115776,0,0.0233428,0.0083501,0.0411826,0.0337771,0.0139553,0.0196161,0.00807626,0.0263287,0.0161624,0.0254561,0.0177606,0.0609745,0.0260496,0.0292584,0.0180987,0.0294928,0.0642523,0.00911261,0.0184123,0.00420164,0.0201274,0.0264226,0.0143754,0.00258746,0.0221249,0,0,0.0194686,0,0.01535,0.0139651,0.0595505,0.017253,0.0139732,0.0265567,0.00632872,0.0161524,0.0187909,0.0651479,0.0197234,0.0321381,0.0193053,0.018135,0.00770552,0.0186679,0.0210334,0.0197434,0.0162766,0.0111789,0.00936006,0.023573,0,0,0,0,0
