Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x67,x68,x69,x70,x71
942,0,0,0,0,0.0202817,0.00751381,0,0,0.0106103,0.0252168,0.0132232,0.00233372,0,0,0.00930499,0,0.0217115,0.00905213,0.0455231,0.0135964,0.0148185,0.00340869,0.00162145,0.0225262,0.00496547,0.00797151,0.00342931,0.0559882,0.0141245,0.0147081,0.0112501,0.0272425,0.00921319,0.00645497,0.0182953,0.00493134,0.0101392,0.02804,0.00605334,0.00377549,0.0215773,0,0,0.000922645,0,0.0127297,0.00779951,0.0601546,0.00211031,0.0132905,0.0139804,0.00152892,0.0411239,0.0107173,0.059759,0.0114253,0.0169401,0.0123861,0.00452627,0.00746475,0.0137259,0.0117922,0.0187249,0.0107194,0.00906649,0.00673906,0.021575,0,0,0,0,0
943,0,0,0,0,0.0206739,0.00780258,0,0,0.0106927,0.0251936,0.0134657,0.00294516,0,0,0.00924674,0,0.021623,0.00897675,0.0456572,0.0137401,0.0148978,0.00395961,0.00180206,0.0228911,0.00428235,0.00750838,0.00441145,0.0555263,0.0141198,0.0146494,0.011451,0.0276169,0.00953347,0.0064428,0.0183117,0.00486039,0.0121036,0.0280918,0.006453,0.0041324,0.0216556,0,0,0.000480443,0,0.0122773,0.00817198,0.0599749,0.00156719,0.0133899,0.0149758,0.00175402,0.0403815,0.0113103,0.0596595,0.0122666,0.017831,0.0126168,0.00474664,0.00747053,0.0140201,0.0138599,0.0184703,0.011256,0.00913149,0.00660961,0.0217793,0,0,0,0,0
944,0,0,0,0,0.020937,0.00792192,0,0,0.0109382,0.0251805,0.0137236,0.00316079,0,0,0.00916465,0,0.0215844,0.00890338,0.0457511,0.0140063,0.0149864,0.00488467,0.00197334,0.0230798,0.00370629,0.00718237,0.00560672,0.0550582,0.014133,0.0146151,0.011663,0.0279636,0.0100205,0.00633776,0.018369,0.00480557,0.0138787,0.0281333,0.00699069,0.00444495,0.0216193,0,0,0.000878513,0,0.0118925,0.00850254,0.0598224,0.00106196,0.0134689,0.0159037,0.00214188,0.0395276,0.0118531,0.0595581,0.0129983,0.0186714,0.0129843,0.00499724,0.0072586,0.0142911,0.0157498,0.018199,0.0117077,0.00916545,0.0064145,0.0219137,0,0,0,0,0
945,0,0,0,0,0.0210261,0.008009,0,0,0.0113372,0.0251428,0.0139056,0.00336497,0,0,0.00919302,0,0.0215174,0.00878241,0.045854,0.0143997,0.0151058,0.00605202,0.0021619,0.0230742,0.00313741,0.0069204,0.0069822,0.0546163,0.0141801,0.0145693,0.0118294,0.0283547,0.0106012,0.00623649,0.0184152,0.00474769,0.015494,0.0281523,0.00745089,0.00470935,0.0214707,0,0,0.00140421,0,0.0116094,0.00877531,0.0597241,0.00121845,0.0135082,0.0167748,0.00283648,0.0385393,0.0123145,0.0594933,0.0136958,0.0194414,0.0133578,0.00526784,0.00704311,0.0147021,0.0174651,0.0179743,0.0119248,0.00913794,0.00622758,0.0219632,0,0,0,0,0
946,0,0,0,0,0.0209899,0.00811702,0,0,0.0118147,0.0250519,0.0141403,0.00366705,0,0,0.00908415,0,0.0214047,0.00862149,0.0459821,0.014909,0.015237,0.00734968,0.00242299,0.0228601,0.00261076,0.00677152,0.00803419,0.0542158,0.0141992,0.0144608,0.0119072,0.0286704,0.011176,0.00615363,0.0184255,0.00468767,0.0169732,0.0280964,0.00788053,0.00488519,0.0212403,0,0,0.00176637,0,0.011485,0.00891442,0.0596433,0.00162858,0.0135865,0.0175868,0.00323001,0.037587,0.0127191,0.0594612,0.01436,0.0200858,0.013642,0.00547818,0.00693985,0.0150499,0.0190123,0.0177885,0.0118519,0.00906155,0.0059979,0.0219041,0,0,0,0,0
947,0,0,0,0,0.0203293,0.0080579,0,0,0.0122455,0.0251428,0.0146651,0.00414106,0,0,0.0083892,0,0.02102,0.00814266,0.0460215,0.0156206,0.0153094,0.00855533,0.00289544,0.0218229,0.00199359,0.0065446,0.00907395,0.0539839,0.0143487,0.0144544,0.0120734,0.0290019,0.0115123,0.0063153,0.0184698,0.00457826,0.0179525,0.0281508,0.00806785,0.0051605,0.0202699,0,0,0.00334497,0,0.0119843,0.0096866,0.0594713,0.00238481,0.0137998,0.0183036,0.00347554,0.0332591,0.0130329,0.0593909,0.0148201,0.0204802,0.0138235,0.00558248,0.00684399,0.0150743,0.0200913,0.0170851,0.010987,0.00922875,0.00515268,0.0209245,0,0,0,0,0
948,0,0,0,0,0.0198592,0.00764827,0,0,0.0126972,0.0250806,0.015098,0.00452937,0,0,0.00780074,0,0.0208234,0.00768342,0.0461368,0.0164527,0.015454,0.00982523,0.00352046,0.0213191,0.00140898,0.00651325,0.0103696,0.0536966,0.0144107,0.0143612,0.0122096,0.0293049,0.0117888,0.00617167,0.0185443,0.00433589,0.0189118,0.0280731,0.00834417,0.00539308,0.0198899,0,0,0.00363047,0,0.0120155,0.00964933,0.0593466,0.00326267,0.0139469,0.0189876,0.00367893,0.0318053,0.0133714,0.0592967,0.0152934,0.0209612,0.0140957,0.00575678,0.00691471,0.0151924,0.02111,0.0170037,0.0108811,0.00909995,0.004604,0.0205008,0,0,0,0,0
949,0,0,0,0,0.0195256,0.00730801,0,0,0.0131935,0.0250356,0.0156481,0.0047071,0,0,0.00732453,0,0.0207047,0.00720325,0.0462581,0.0173343,0.015646,0.0110841,0.00364565,0.021101,0.00101853,0.0067005,0.0118072,0.0534141,0.0144465,0.0143182,0.012273,0.0295839,0.012143,0.00599358,0.0185681,0.00409836,0.0198449,0.0279738,0.00869274,0.00559965,0.0196368,0,0,0.00380963,0,0.0120238,0.00948298,0.0592819,0.00396969,0.0140798,0.0196697,0.00392121,0.0307836,0.0137632,0.0592893,0.0157728,0.0215722,0.0143648,0.00594978,0.00669676,0.015589,0.0220697,0.0169866,0.0108529,0.0089346,0.0041946,0.0201686,0,0,0,0,0
950,0,0,0,0,0.0191331,0.00691456,0,0,0.0136823,0.0250504,0.0160842,0.00482314,0,0,0.00682667,0,0.0205831,0.00672433,0.0463034,0.018213,0.0158329,0.012363,0.00396263,0.0207986,0.00106503,0.00692039,0.0129924,0.053127,0.0144974,0.0143649,0.0123806,0.0298392,0.0125133,0.00584775,0.0185955,0.00388143,0.020763,0.0278815,0.00920618,0.00585822,0.0193504,0,0,0.00404194,0,0.012077,0.00924586,0.0592502,0.00473773,0.0142562,0.0202883,0.00420829,0.0297864,0.0141978,0.0592829,0.016261,0.0222158,0.0145999,0.0061803,0.00659222,0.0159465,0.0230209,0.0169996,0.0107449,0.00875499,0.00374237,0.0197741,0,0,0,0,0
951,0,0,0,0,0.0188014,0.00662418,0,0,0.0142335,0.0249976,0.016613,0.00520004,0,0,0.00636111,0,0.0204825,0.00636228,0.0463019,0.0192461,0.0160192,0.0135309,0.00449402,0.020562,0.00146968,0.00724292,0.0139341,0.052906,0.0145108,0.0143304,0.0124531,0.0300103,0.0129844,0.00580817,0.0186148,0.00364519,0.0217706,0.0278003,0.00980609,0.00611741,0.0190925,0,0,0.00433936,0,0.0121462,0.00897571,0.0592157,0.00555812,0.0144635,0.0209154,0.00452728,0.0289354,0.0146579,0.0591156,0.0167594,0.0228804,0.0148017,0.00643268,0.00659511,0.0161139,0.0240587,0.0170299,0.0105828,0.00857146,0.00333889,0.0194323,0,0,0,0,0
952,0,0,0,0,0.0184746,0.00640655,0,0,0.0147232,0.0249215,0.0170529,0.00557805,0,0,0.00599474,0,0.0204443,0.00595328,0.046273,0.0201185,0.0162438,0.0146548,0.00451056,0.0203894,0.00193934,0.00757862,0.0152541,0.0527225,0.0145222,0.0142014,0.0124782,0.0302391,0.0134234,0.00593929,0.0186482,0.00343013,0.0226456,0.0277505,0.0104468,0.00643584,0.018878,0,0,0.00470277,0,0.0122549,0.00874735,0.0590082,0.00651368,0.0146316,0.0216069,0.00484351,0.0281967,0.01518,0.0588862,0.0173313,0.0235407,0.0149594,0.00673021,0.00642189,0.0160667,0.0249178,0.0170988,0.0104353,0.00840738,0.00297423,0.019148,0,0,0,0,0
953,0,0,0,0,0.0181515,0.00608739,0,0,0.015243,0.0248403,0.0175146,0.00589216,0,0,0.00578641,0,0.0204569,0.00550335,0.0462388,0.0209697,0.0164812,0.015734,0.00458299,0.0202285,0.00242276,0.0080424,0.0162854,0.0525499,0.0145185,0.014057,0.0125096,0.030458,0.0139483,0.00617447,0.0186911,0.00323914,0.0234877,0.0276552,0.0110891,0.00679613,0.0186674,0,0,0.00501884,0,0.0124444,0.00852188,0.058819,0.00750087,0.0148288,0.0223325,0.00512348,0.0275994,0.0157119,0.0586868,0.0180114,0.0241914,0.0151438,0.00705418,0.00630035,0.0161892,0.0257199,0.0172225,0.0102444,0.00824211,0.00268722,0.0189079,0,0,0,0,0
954,0,0,0,0,0.0178275,0.00582206,0,0,0.0158203,0.0247783,0.0179978,0.00624863,0,0,0.00564365,0,0.02047,0.00511024,0.046184,0.0218602,0.016675,0.0167768,0.00481664,0.0201117,0.00289532,0.00864124,0.0168971,0.0523799,0.0144546,0.0138799,0.0125411,0.0306103,0.0144734,0.00627732,0.0187322,0.00303182,0.0244356,0.0275331,0.0117916,0.00715144,0.0184591,0,0,0.00531604,0,0.0126604,0.008271,0.058676,0.00865425,0.0149897,0.0230053,0.00532367,0.0270811,0.0161517,0.0585241,0.0185475,0.0248334,0.015308,0.00720451,0.00617422,0.0163634,0.0266307,0.0173508,0.0100078,0.00809374,0.00246409,0.0187248,0,0,0,0,0
955,0,0,0,0,0.0175475,0.00568909,0,0,0.0163657,0.0246814,0.0184146,0.00666378,0,0,0.00555192,0,0.0204978,0.00479355,0.0461189,0.0227192,0.0168166,0.017735,0.00524811,0.0200552,0.00332031,0.00915755,0.0177539,0.052253,0.0143888,0.0136955,0.0125284,0.0306712,0.0148606,0.00637265,0.0187842,0.00284459,0.025351,0.0273911,0.0124558,0.00744947,0.0182523,0,0,0.00559559,0,0.0128942,0.0079813,0.0585433,0.00953111,0.0151126,0.0237364,0.00533416,0.0266467,0.0166132,0.0584644,0.0191161,0.0255207,0.0155019,0.00740418,0.00615935,0.0164997,0.0275006,0.0174746,0.00972103,0.00793703,0.00227451,0.0185584,0,0,0,0,0
956,0,0,0,0,0.0172524,0.00551681,0,0,0.0167211,0.0245741,0.0187181,0.007106,0,0,0.00562924,0,0.0204706,0.0045096,0.0460634,0.023531,0.0169312,0.0186156,0.00590239,0.0199886,0.00369474,0.00945793,0.0188286,0.052156,0.0143426,0.0134693,0.0124395,0.0307467,0.0150334,0.00661379,0.0188223,0.00267614,0.0263546,0.0272505,0.0132354,0.00768099,0.0180167,0,0,0.00602854,0,0.013228,0.00770408,0.058436,0.0103647,0.0152276,0.0243816,0.00514766,0.0260868,0.0170619,0.0584548,0.0196002,0.0261546,0.0155984,0.00746896,0.00616747,0.0164908,0.0284125,0.0176095,0.00936912,0.00779874,0.00200793,0.0183248,0,0,0,0,0
957,0,0,0,0,0.0170319,0.00531502,0,0,0.0169716,0.0244728,0.0189944,0.00708587,0,0,0.00568289,0,0.020478,0.00438125,0.0461361,0.0243326,0.0168748,0.0194908,0.00609489,0.0200384,0.00411906,0.00990571,0.0197352,0.0519848,0.014207,0.013171,0.0123091,0.0307505,0.0151565,0.0068539,0.0188613,0.00257878,0.0277224,0.0270835,0.0139091,0.00776347,0.017731,0,0,0.00629,0,0.0135145,0.00751017,0.0587159,0.0110506,0.0153911,0.0248972,0.00493588,0.025623,0.0173885,0.0585008,0.0199327,0.0268229,0.0157613,0.00749301,0.00606301,0.0166799,0.0297275,0.0176531,0.00900719,0.00764013,0.00187665,0.0180109,0,0,0,0,0
958,0,0,0,0,0.0167399,0.00507691,0,0,0.0168308,0.0243694,0.0190064,0.00709487,0,0,0.00575526,0,0.0205037,0.00421031,0.0463966,0.0249087,0.0167206,0.0204584,0.00600847,0.0200941,0.00474068,0.0105898,0.0205068,0.051799,0.0141062,0.0128099,0.0120742,0.0308142,0.0146389,0.00724209,0.0189103,0.00244504,0.0291481,0.0269274,0.0143983,0.00801677,0.01745,0,0,0.00674154,0,0.0137662,0.00737882,0.0596477,0.0113379,0.0158567,0.0253056,0.00497718,0.0249114,0.017611,0.0587487,0.0201065,0.027523,0.0161406,0.00758128,0.00604429,0.0171591,0.0313363,0.0177061,0.00870084,0.00751446,0.00169442,0.0176549,0,0,0,0,0
959,0,0,0,0,0.0164029,0.00490036,0,0,0.0167865,0.0242651,0.0190957,0.00743775,0,0,0.00597711,0,0.0205073,0.00401149,0.0466647,0.0255694,0.0166303,0.0213135,0.0057759,0.0202099,0.00531773,0.0112162,0.0210467,0.051744,0.0140214,0.0125247,0.011895,0.030811,0.0140485,0.00766933,0.0189213,0.00229179,0.0304652,0.026765,0.0147579,0.00835344,0.0171859,0,0,0.00716795,0,0.014038,0.00726877,0.0606785,0.0116073,0.0163367,0.0257134,0.00529751,0.0242073,0.0179159,0.0590151,0.0202876,0.0282169,0.0166157,0.00772573,0.00600251,0.0177295,0.0328365,0.0177163,0.0085039,0.00740237,0.00159331,0.0173032,0,0,0,0,0
960,0,0,0,0,0.0160953,0.00476826,0,0,0.0170508,0.0241786,0.019352,0.00782863,0,0,0.00633576,0,0.0205199,0.00394715,0.0467661,0.0262939,0.0166751,0.0220298,0.00583245,0.0203331,0.00570494,0.0117846,0.0215644,0.0517467,0.0138896,0.0122846,0.0118147,0.0306986,0.0140857,0.00793775,0.0189295,0.00219017,0.0314346,0.0265743,0.0150858,0.00854393,0.0169201,0,0,0.00750164,0,0.0143333,0.00714375,0.0610258,0.0122189,0.0165723,0.0261766,0.00552889,0.0235531,0.0183553,0.0590757,0.0206663,0.0288384,0.0169545,0.00789479,0.00600539,0.018272,0.0338661,0.0176992,0.0082108,0.00726165,0.00152225,0.0168868,0,0,0,0,0
961,0,0,0,0,0.0157076,0.00454578,0,0,0.0173599,0.0240153,0.019536,0.00818026,0,0,0.00689079,0,0.0205012,0.00395137,0.046773,0.0268985,0.0167933,0.0226961,0.00608514,0.0203475,0.00605747,0.0123035,0.0219486,0.0517487,0.0138061,0.0120696,0.011704,0.0306022,0.0144319,0.00837077,0.0189813,0.00212661,0.0322165,0.0263836,0.0152957,0.00870546,0.0165954,0,0,0.00797309,0,0.01461,0.00710697,0.0610462,0.01284,0.016674,0.0265709,0.00572128,0.0226226,0.0188814,0.0590067,0.0210658,0.0294037,0.0172239,0.00808046,0.00612935,0.0186648,0.0346243,0.017642,0.00796706,0.00715303,0.00139657,0.0164184,0,0,0,0,0
962,0,0,0,0,0.0152285,0.00435407,0,0,0.0178238,0.0238422,0.0197638,0.00836731,0,0,0.00744952,0,0.0204997,0.00396327,0.0467309,0.0274639,0.0168931,0.0232034,0.00628091,0.0203775,0.00643918,0.0127402,0.0227462,0.0517475,0.0137198,0.0119329,0.0116028,0.0304339,0.0151187,0.00890169,0.0190322,0.00202835,0.0328571,0.0261841,0.015508,0.00888333,0.01624,0,0,0.00851518,0,0.0148097,0.00707819,0.0610896,0.0133931,0.0167628,0.0268684,0.00593158,0.0216728,0.0192973,0.0589421,0.0214435,0.0298527,0.0174537,0.00827144,0.00621919,0.0189758,0.0353011,0.0175561,0.00777464,0.00701468,0.00142485,0.0159978,0,0,0,0,0
963,0,0,0,0,0.0145853,0.00415934,0,0,0.0181963,0.0236558,0.0199464,0.00843801,0,0,0.0080463,0,0.0205177,0.00404504,0.0466987,0.0279112,0.0170424,0.0235801,0.00646811,0.0203246,0.00685478,0.0131344,0.0231177,0.0517468,0.0136248,0.011836,0.0114649,0.0302586,0.0158204,0.00948735,0.0191123,0.00194437,0.0334306,0.0259675,0.015675,0.00913392,0.0158384,0,0,0.00906634,0,0.0149435,0.00706052,0.0612589,0.0135872,0.0168965,0.0270392,0.0061955,0.0207966,0.0195577,0.0589162,0.0217135,0.0301802,0.0176285,0.00843524,0.00628497,0.0192567,0.0359574,0.0174545,0.00765299,0.00678822,0.00155791,0.0155706,0,0,0,0,0
964,0,0,0,0,0.0139008,0.00381454,0,0,0.0183576,0.0234758,0.020052,0.00882289,0,0,0.00838277,0,0.02055,0.00401649,0.0468666,0.0283257,0.0172978,0.0238879,0.00695677,0.0199345,0.00735041,0.0136103,0.0229236,0.0517557,0.0135083,0.011721,0.0113175,0.0300958,0.0160534,0.00975732,0.019188,0.00189472,0.033785,0.0256688,0.0157129,0.00951099,0.0152835,0,0,0.00924257,0,0.0149765,0.00691873,0.0614909,0.0134741,0.0170528,0.0270487,0.0065024,0.0200928,0.0195839,0.0588946,0.0218045,0.0302812,0.017713,0.00854606,0.00634805,0.0194343,0.036386,0.0171957,0.00750586,0.00641763,0.0014933,0.0149778,0,0,0,0,0
965,0,0,0,0,0.0134205,0.00350786,0,0,0.0186087,0.0233265,0.0201414,0.00923594,0,0,0.00848015,0,0.0205917,0.0039909,0.0470654,0.0287056,0.017604,0.0240349,0.00747389,0.0195831,0.00774187,0.0139488,0.0228964,0.0517391,0.0133821,0.0116125,0.0112287,0.0299616,0.0163265,0.00984245,0.0191689,0.00178532,0.033826,0.0253545,0.0157345,0.00981112,0.0147439,0,0,0.00904844,0,0.0148463,0.00665407,0.0616615,0.0134253,0.0171317,0.0269607,0.00686262,0.0197089,0.0195105,0.0588206,0.0217735,0.0301591,0.0176298,0.00862402,0.00633715,0.0193631,0.0364231,0.0168377,0.00736176,0.0060479,0.00137008,0.0144495,0,0,0,0,0
966,0,0,0,0,0.0130659,0.00333174,0,0,0.0189559,0.0231354,0.0202348,0.00947488,0,0,0.00851379,0,0.020672,0.00393014,0.047192,0.028991,0.0178485,0.024079,0.00781755,0.0194738,0.00796961,0.0141101,0.0230732,0.051727,0.0132942,0.0115558,0.0111975,0.0298843,0.0167801,0.0099341,0.0191614,0.00164917,0.0335451,0.0250984,0.0158309,0.00991419,0.0142954,0,0,0.00861741,0,0.014606,0.00629213,0.061539,0.0138243,0.0170861,0.0268487,0.00711436,0.0197563,0.0194348,0.0586705,0.0216927,0.0298647,0.0173566,0.00868782,0.00620827,0.0189986,0.036093,0.0164758,0.00735563,0.00570403,0.00128623,0.0140302,0,0,0,0,0
967,0,0,0,0,0.0130418,0.00344528,0,0,0.0193933,0.0229526,0.0202897,0.00918807,0,0,0.00864187,0,0.0208513,0.00386148,0.0471576,0.0289485,0.0178221,0.0240309,0.00771208,0.0200951,0.00805732,0.014116,0.0232767,0.0517999,0.0132163,0.0115443,0.0111833,0.0297736,0.017422,0.0103162,0.0191142,0.00146121,0.033085,0.0249549,0.0159588,0.00969837,0.0140581,0,0,0.00797774,0,0.0142588,0.0058791,0.0609168,0.0142142,0.0167865,0.0267679,0.00716087,0.0204908,0.019472,0.0584478,0.0216783,0.0295746,0.0169793,0.00875227,0.00598936,0.0184446,0.0355436,0.0162918,0.00754338,0.00538406,0.00127906,0.0138542,0,0,0,0,0
968,0,0,0,0,0.0118958,0.00244158,0,0,0.0194683,0.0228446,0.0202643,0.00940373,0,0,0.00932926,0,0.0207443,0.00430855,0.0470614,0.0288442,0.0179286,0.0239305,0.00817503,0.0190165,0.00806634,0.0140844,0.0231792,0.0520066,0.0132756,0.0116451,0.0112811,0.0298418,0.0175098,0.0105803,0.0193019,0.00163823,0.0327827,0.0240556,0.0159414,0.00977539,0.0132853,0,0,0.0124372,0,0.0164443,0.00771045,0.0607244,0.0142776,0.0167789,0.0265824,0.00756338,0.0128787,0.0193392,0.0583741,0.0214828,0.029308,0.0166845,0.00876716,0.00590015,0.0180871,0.0351618,0.0157422,0.0058335,0.00566223,0.00160213,0.0129881,0,0,0,0,0
969,0,0,0,0,0.0111132,0.00175033,0,0,0.0193475,0.0227792,0.0201059,0.00952816,0,0,0.00910998,0,0.020773,0.00425123,0.0470402,0.0287826,0.0178794,0.0238373,0.00856209,0.0185263,0.00800379,0.0140059,0.0230901,0.0521395,0.0133093,0.0116605,0.0113113,0.0299527,0.0173639,0.0103424,0.0193545,0.00157019,0.0326365,0.0237429,0.0158424,0.00960641,0.0127316,0,0,0.0125332,0,0.0165221,0.00770484,0.0609355,0.0141999,0.0167046,0.0263326,0.00782384,0.0117166,0.0190938,0.0582794,0.0211872,0.0290614,0.016467,0.00885672,0.00583202,0.0178362,0.0350078,0.0151912,0.00556505,0.00543264,0.00198042,0.0123578,0,0,0,0,0
970,0,0,0,0,0.011063,0.00173627,0,0,0.019208,0.0227467,0.0197578,0.00948632,0,0,0.00924261,0,0.0208165,0.00433092,0.0470909,0.0285289,0.0181762,0.0236684,0.00865905,0.0188537,0.00781697,0.0137242,0.0233383,0.0520449,0.0131612,0.0114851,0.0111028,0.0298809,0.01726,0.0104487,0.0193676,0.001526,0.0324722,0.0236195,0.0157252,0.0094534,0.0126218,0,0,0.0127091,0,0.0165775,0.00788469,0.0610033,0.0139626,0.0166728,0.0262215,0.00788593,0.0114793,0.0189296,0.0584016,0.021029,0.0288927,0.0164302,0.00867533,0.00586989,0.0176656,0.0348374,0.0151616,0.00547181,0.00542651,0.00183509,0.0124341,0,0,0,0,0
971,0,0,0,0,0.0109997,0.00171651,0,0,0.0191384,0.0227215,0.0195107,0.00960243,0,0,0.0093443,0,0.0208818,0.00435175,0.0471006,0.0282024,0.0183962,0.0234703,0.00883783,0.0190796,0.00757429,0.0134248,0.0232475,0.0519964,0.0130564,0.0113677,0.0109656,0.0298323,0.0172861,0.0104305,0.0194145,0.00155469,0.0322157,0.0235041,0.015569,0.0092816,0.0125186,0,0,0.0127535,0,0.0166886,0.00797884,0.061008,0.0137485,0.0165936,0.0261005,0.00788529,0.0112806,0.0187852,0.0584717,0.0209356,0.0287142,0.0164193,0.00855978,0.00592372,0.0175541,0.0345751,0.0150708,0.00543471,0.00540869,0.00173089,0.0125003,0,0,0,0,0
972,0,0,0,0,0.0111732,0.00185854,0,0,0.019226,0.0227367,0.0193621,0.00930351,0,0,0.00952082,0,0.020907,0.00446757,0.047051,0.0280803,0.0183472,0.0232826,0.00882746,0.0195821,0.00736229,0.0131421,0.0227617,0.0519547,0.0129405,0.011285,0.0108856,0.0297028,0.0175548,0.0106898,0.0194275,0.00160766,0.0319796,0.0234746,0.0153837,0.00908582,0.0125677,0,0,0.0130163,0,0.016804,0.00816748,0.0609858,0.0135398,0.0165024,0.0259901,0.00778673,0.0113082,0.0187041,0.0585554,0.0208512,0.0285903,0.0163898,0.00849983,0.00599502,0.0175241,0.0342892,0.0151541,0.00552147,0.00544681,0.00155809,0.012724,0,0,0,0,0
973,0,0,0,0,0.011276,0.00192698,0,0,0.0192314,0.0228118,0.0192816,0.00910379,0,0,0.00959684,0,0.0209607,0.00455212,0.0469905,0.0279106,0.0183259,0.0231175,0.00851323,0.0198501,0.00717083,0.0129001,0.0223904,0.0518836,0.0128283,0.0112579,0.0108323,0.0296009,0.0176765,0.0107832,0.0194535,0.00163041,0.0316957,0.0234693,0.0152544,0.00899604,0.0126425,0,0,0.0131841,0,0.0168558,0.00824303,0.0609558,0.0133307,0.0164136,0.025852,0.00775759,0.0112819,0.0186153,0.0586182,0.0207166,0.0284092,0.0163404,0.00846112,0.00605177,0.0174471,0.0339634,0.0152184,0.00559273,0.00547075,0.00150721,0.0129316,0,0,0,0,0
974,0,0,0,0,0.0113581,0.00199198,0,0,0.0191937,0.0228809,0.0191912,0.00905082,0,0,0.00961655,0,0.0210567,0.00455476,0.0469403,0.0277481,0.0183393,0.0229357,0.00833043,0.0199728,0.00700679,0.0127008,0.0221986,0.0518177,0.0127383,0.0112344,0.0107835,0.0295178,0.0177006,0.0107264,0.0195244,0.00166727,0.0313878,0.0235206,0.0151105,0.00897029,0.0127291,0,0,0.0132204,0,0.0169042,0.00823366,0.0609281,0.013014,0.0163224,0.0256702,0.00776697,0.0112487,0.0185067,0.0586316,0.0206152,0.0281793,0.0162771,0.00839205,0.00608098,0.0173827,0.0336438,0.0152764,0.00557302,0.00544682,0.00151055,0.0130814,0,0,0,0,0
975,0,0,0,0,0.0114434,0.00207958,0,0,0.0191379,0.0229066,0.0190863,0.00906511,0,0,0.00964416,0,0.0210812,0.00454935,0.0469176,0.0275886,0.0183378,0.0227321,0.00827565,0.0200444,0.00687374,0.0124858,0.02216,0.0518041,0.0126794,0.0111999,0.0107627,0.0294686,0.0176551,0.0105771,0.0195796,0.00173979,0.0310321,0.0235795,0.0149186,0.00893189,0.0128272,0,0,0.0132291,0,0.0169284,0.00824949,0.060895,0.0127561,0.0162447,0.0255421,0.00777368,0.0112424,0.0183786,0.0586606,0.0205216,0.0279617,0.0161758,0.00828783,0.00607149,0.0173374,0.0332773,0.0153077,0.0056963,0.00545972,0.00154065,0.0132062,0,0,0,0,0
976,0,0,0,0,0.0115296,0.00217768,0,0,0.0190634,0.0229174,0.0189946,0.00907567,0,0,0.0096461,0,0.0210641,0.00465093,0.0469242,0.0274423,0.0183308,0.0224986,0.00819779,0.0200913,0.00676605,0.0122114,0.0222837,0.0518606,0.0126633,0.0112172,0.010791,0.0294512,0.0175434,0.0104653,0.0195956,0.00182195,0.0306513,0.0236262,0.0146915,0.0088886,0.0128849,0,0,0.0132569,0,0.0168923,0.00831084,0.0608882,0.012577,0.0161801,0.025464,0.00779399,0.0112616,0.018229,0.058723,0.0204052,0.0277601,0.0160707,0.00816163,0.0060159,0.0172984,0.0328738,0.0153489,0.00583403,0.0055582,0.00156969,0.0132963,0,0,0,0,0
977,0,0,0,0,0.0115916,0.00226423,0,0,0.0190807,0.0229399,0.0189162,0.00903078,0,0,0.00953105,0,0.0210763,0.00466146,0.0469246,0.0272669,0.0183045,0.0222936,0.00813419,0.020041,0.00664919,0.0120262,0.022234,0.0518716,0.0126619,0.0112647,0.0108184,0.0294541,0.0175426,0.0106265,0.0196098,0.00186332,0.0303109,0.0236298,0.0145627,0.00882292,0.0129083,0,0,0.0132683,0,0.0169091,0.00835567,0.0609099,0.0124814,0.0161386,0.0253035,0.00780455,0.0113569,0.0180152,0.0587797,0.0202761,0.027514,0.0159433,0.00808083,0.00602289,0.017284,0.0324689,0.0154057,0.00588258,0.00554719,0.00152152,0.0133259,0,0,0,0,0
978,0,0,0,0,0.0116563,0.00232727,0,0,0.0192976,0.0229492,0.0188632,0.00895587,0,0,0.00942199,0,0.0210708,0.00457385,0.0468956,0.0271186,0.0182423,0.0221367,0.00822276,0.0200312,0.00651378,0.011952,0.0220851,0.0518149,0.0126591,0.0113064,0.0108381,0.029396,0.0177622,0.0105562,0.0196322,0.00187602,0.029974,0.0236411,0.0145131,0.00870425,0.0129358,0,0,0.0132975,0,0.0169083,0.00836961,0.0608622,0.0124589,0.016079,0.0250672,0.00779706,0.0114317,0.017768,0.0588026,0.0200632,0.0272176,0.0158403,0.00803124,0.00606391,0.0171576,0.032041,0.015435,0.0058913,0.00552882,0.00144802,0.0133276,0,0,0,0,0
