Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x67,x68,x69,x70,x71,RTIBA,RTIBI
422,0,0,0,0,0.022262,0.0033125,0,0,0.0346899,0.0193213,0.0234075,0.00861647,0,0,0.00367857,0,0.0210641,0.0050385,0.036938,0.0308833,0.0159249,0.0249961,0.0115932,0.0262111,0.00997345,0.0142213,0.0286367,0.0691755,0.0227769,0.0208795,0.0162783,0.0274487,0.038248,0.00899482,0.0180898,0.00284406,0.0250212,0.0211073,0.0120101,0.00780012,0.0196008,0,0,0.00306186,0,0.0155725,0.0012526,0.0603992,0.0160648,0.0131279,0.0274008,0.00972635,0.026197,0.019248,0.0653709,0.0198557,0.031506,0.0218391,0.0222676,0.0281106,0.0084434,0.00215829,0.00232395,0.00180823,0.0206537,0,0,0,0,0,0.0183356,0.00823667
423,0,0,0,0,0.0222081,0.00335762,0,0,0.0348857,0.0192196,0.0233654,0.00865426,0,0,0.00372582,0,0.0211967,0.00511816,0.0369173,0.0309753,0.0159473,0.0248217,0.0116888,0.0260054,0.00989418,0.0141608,0.0284192,0.0690717,0.0228613,0.0209604,0.0161759,0.027564,0.0384736,0.00869975,0.0181297,0.00285718,0.0250651,0.0212078,0.0121765,0.0078613,0.0196782,0,0,0.00303593,0,0.015665,0.00123359,0.0603254,0.0163916,0.0131679,0.0275361,0.0097182,0.0269181,0.0193653,0.0653209,0.0200016,0.0316686,0.0219755,0.0223867,0.0281561,0.00877752,0.00249715,0.00247086,0.00177232,0.0207341,0,0,0,0,0,0.0184272,0.0083397
424,0,0,0,0,0.0221778,0.00336275,0,0,0.0350771,0.0191491,0.0233497,0.00868535,0,0,0.00379162,0,0.021314,0.00527271,0.0369117,0.0311472,0.015963,0.0246043,0.0117401,0.0258286,0.00973575,0.0141371,0.0283386,0.0689874,0.0229361,0.0210253,0.0161518,0.0276805,0.0387184,0.00845252,0.0181362,0.00290992,0.0251522,0.0210891,0.0121372,0.00780194,0.019769,0,0,0.00299691,0,0.0158003,0.00116807,0.0603089,0.0171161,0.0131864,0.0276252,0.0097,0.0276209,0.0194656,0.0653232,0.0200427,0.0318348,0.0220794,0.0225052,0.0282846,0.00910429,0.0027447,0.00251138,0.00178623,0.0208679,0,0,0,0,0,0.0184632,0.00840092
425,0,0,0,0,0.0222006,0.00333348,0,0,0.0352251,0.0190809,0.0233526,0.0086917,0,0,0.0039875,0,0.0214137,0.00547478,0.0369399,0.0314144,0.0159557,0.0244005,0.011766,0.0257035,0.00956771,0.0141216,0.0282519,0.0689126,0.0229676,0.0210891,0.0162021,0.0277747,0.0389356,0.0082054,0.0181326,0.00305206,0.0252481,0.0207777,0.0120286,0.00784761,0.0198936,0,0,0.00284745,0,0.0159562,0.00116416,0.0603361,0.0173246,0.0131887,0.0276825,0.00969173,0.0285227,0.0195405,0.0653434,0.0200678,0.0319864,0.0221675,0.0226508,0.0284261,0.00951659,0.00279333,0.00252968,0.00186441,0.0210622,0,0,0,0,0,0.0184959,0.00844481
426,0,0,0,0,0.0222906,0.00336505,0,0,0.0353283,0.0189896,0.0233581,0.00879731,0,0,0.0042267,0,0.0215077,0.00568058,0.036971,0.0317316,0.0159302,0.0242196,0.0117774,0.025603,0.009427,0.0140013,0.0280983,0.068864,0.0229815,0.0211739,0.0162482,0.027856,0.0390847,0.00804418,0.0181361,0.00318025,0.025359,0.0203264,0.0119469,0.00778759,0.0199693,0,0,0.00261076,0,0.0162066,0.0012819,0.0603747,0.0168195,0.0131943,0.0277679,0.0096643,0.0294207,0.0196468,0.0653353,0.0201351,0.0321633,0.0222859,0.0227907,0.0285769,0.0099522,0.00278063,0.00262818,0.00190581,0.0212309,0,0,0,0,0,0.0185432,0.0084951
427,0,0,0,0,0.0224122,0.0034098,0,0,0.0354221,0.0188947,0.0233565,0.00912691,0,0,0.00445008,0,0.0215782,0.00588104,0.0370088,0.0316706,0.0158948,0.02402,0.0117523,0.0255613,0.00933175,0.0138961,0.0279296,0.0687707,0.0229686,0.0213139,0.0162402,0.0279148,0.039232,0.00779394,0.0181304,0.00330972,0.0254736,0.0197745,0.011922,0.00776903,0.0200544,0,0,0.00240622,0,0.01654,0.00144937,0.0604082,0.0162722,0.0132064,0.0278552,0.00961934,0.0301962,0.0197705,0.0653218,0.0201901,0.0323748,0.0224484,0.0229308,0.0287367,0.010347,0.00274942,0.002777,0.00194502,0.0214413,0,0,0,0,0,0.0185867,0.008564
428,0,0,0,0,0.0224916,0.00344001,0,0,0.0354941,0.0188228,0.0233661,0.00913611,0,0,0.00466113,0,0.0216172,0.00601839,0.0370674,0.0316605,0.0158632,0.0238234,0.0117546,0.0255641,0.00925353,0.0138501,0.027781,0.0686722,0.0229778,0.0215319,0.0162343,0.027969,0.039367,0.00759203,0.0181091,0.00341038,0.0256191,0.0192768,0.012002,0.00778723,0.0201919,0,0,0.00221785,0,0.0169203,0.00157668,0.0603868,0.0163462,0.0132089,0.0279226,0.00958927,0.0310467,0.0198582,0.0653349,0.0202375,0.0325506,0.0225531,0.0230522,0.02892,0.0107318,0.00273765,0.00294857,0.00205992,0.0216999,0,0,0,0,0,0.0186373,0.00860975
429,0,0,0,0,0.0225021,0.00316444,0,0,0.0355965,0.0187432,0.0233112,0.00878784,0,0,0.00586233,0,0.0215769,0.00687982,0.0370996,0.0316782,0.0158593,0.0235772,0.0118158,0.0255321,0.00910326,0.0138131,0.0275687,0.0686203,0.0229936,0.0215996,0.0162119,0.0279995,0.0395913,0.00699844,0.0180773,0.00373274,0.02585,0.0198842,0.0121594,0.00783287,0.0205399,0,0,0.00248549,0,0.0163393,0.00142414,0.060399,0.0168107,0.0132051,0.0280171,0.00964946,0.0347914,0.0199686,0.0653434,0.0203134,0.0327357,0.0226113,0.023163,0.0291634,0.0119521,0.00366996,0.00367889,0.00284991,0.0221924,0,0,0,0,0,0.0186831,0.00857006
430,0,0,0,0,0.0225908,0.00331866,0,0,0.03568,0.018679,0.0233031,0.00856723,0,0,0.00592642,0,0.0216473,0.00699113,0.0371154,0.0317456,0.015834,0.0233823,0.0118176,0.0255831,0.00898112,0.0138378,0.02742,0.0685615,0.0230284,0.0215409,0.0162005,0.0280438,0.0397581,0.00708073,0.018067,0.00379515,0.0260388,0.0194981,0.0121139,0.00788858,0.0206291,0,0,0.00223492,0,0.0169315,0.00153881,0.060415,0.0171662,0.0131862,0.0281219,0.00967654,0.0343885,0.0201088,0.0653473,0.0204123,0.0329485,0.0226894,0.0232938,0.0294079,0.0120525,0.00411755,0.00349741,0.00276534,0.022329,0,0,0,0,0,0.0186897,0.00852386
431,0,0,0,0,0.0227544,0.00344721,0,0,0.035785,0.0186766,0.0232475,0.00855099,0,0,0.00598839,0,0.0217371,0.00712019,0.0371596,0.0317514,0.0157706,0.0232009,0.0118389,0.0256588,0.00886553,0.013772,0.0272722,0.0684753,0.0230469,0.0215976,0.0162052,0.0280845,0.0399616,0.00709445,0.0180642,0.00384729,0.0262786,0.0193382,0.01212,0.00799085,0.0207192,0,0,0.00195783,0,0.0173902,0.00171623,0.060441,0.0173516,0.0131443,0.0281841,0.0097542,0.0338545,0.0202185,0.0654183,0.0205113,0.0331405,0.0227373,0.0233586,0.0296968,0.0121073,0.00481872,0.00343129,0.00275905,0.0224804,0,0,0,0,0,0.0186718,0.00900176
432,0,0,0,0,0.0228681,0.00361347,0,0,0.0359586,0.0186743,0.0231628,0.0085252,0,0,0.0060884,0,0.0218378,0.00725084,0.0372147,0.03168,0.0156965,0.0228625,0.0119118,0.0257314,0.00866091,0.0136203,0.0269578,0.0683864,0.0230369,0.0215963,0.0162116,0.0281391,0.0403417,0.0071189,0.0180775,0.00394133,0.0266007,0.019452,0.0122847,0.00815805,0.0208074,0,0,0.00173348,0,0.0177308,0.00193448,0.0604695,0.0175649,0.0130439,0.0282106,0.00992815,0.033393,0.0203135,0.0655551,0.0205301,0.0332706,0.0227387,0.0233457,0.0300224,0.0121574,0.00569619,0.00340048,0.00279456,0.022606,0,0,0,0,0,0.018674,0.0101713
433,0,0,0,0,0.0228049,0.00365523,0,0,0.0434505,0.0185763,0.0220425,0.00592867,0,0,0.00645476,0,0.0220267,0.00752843,0.0397132,0.0314861,0.0147475,0.0210298,0.0117616,0.0257554,0.0145781,0.0259687,0.017143,0.0634311,0.0257998,0.0288076,0.0186274,0.0280771,0.056003,0.00713779,0.0180211,0.00418237,0.0264165,0.0190438,0.0120758,0.00905073,0.0208873,0,0,0.0017213,0,0.0185047,0.00228478,0.0598542,0.016723,0.0120143,0.0277253,0.0106408,0.0318031,0.0201418,0.0663916,0.020356,0.0332024,0.022489,0.0232461,0.0298395,0.0117226,0.00698033,0.00326478,0.00313983,0.0228289,0,0,0,0,0,0.0185199,0.00976166
434,0,0,0,0,0.0228573,0.00362602,0,0,0.0435491,0.0185688,0.0220197,0.005873,0,0,0.00642268,0,0.022101,0.00751348,0.0397608,0.0315425,0.0146899,0.021051,0.0116853,0.0258137,0.0147252,0.0260059,0.0171623,0.0634223,0.0258506,0.0289749,0.0185886,0.0281236,0.0561377,0.00716982,0.0180146,0.00421989,0.0267325,0.0192591,0.0123376,0.00908803,0.021004,0,0,0.00192358,0,0.0188757,0.00261347,0.0598102,0.016939,0.0120445,0.0278001,0.0105953,0.0311592,0.0202528,0.0664177,0.0204474,0.0333598,0.022499,0.0232553,0.030218,0.0115897,0.00838298,0.00342514,0.00325475,0.0230473,0,0,0,0,0,0.0185146,0.011447
435,0,0,0,0,0.0228885,0.00358722,0,0,0.0436433,0.0185383,0.0219975,0.00575411,0,0,0.00642757,0,0.0221605,0.00751588,0.039797,0.0316063,0.014645,0.0210886,0.0116481,0.0258113,0.0147285,0.0260336,0.0171823,0.0633822,0.0259078,0.0292376,0.0185679,0.0281829,0.0562913,0.00719964,0.0180003,0.00425298,0.0270182,0.0194963,0.0124884,0.00913751,0.0210614,0,0,0.00237438,0,0.0191724,0.00312276,0.0597712,0.0170735,0.0120618,0.0278779,0.0105936,0.0307755,0.0203648,0.0664324,0.0205407,0.0335191,0.0225386,0.0233187,0.0305536,0.0115375,0.00972235,0.00391541,0.00331352,0.0231843,0,0,0,0,0,0.0185105,0.0127601
436,0,0,0,0,0.0229087,0.00357724,0,0,0.0437255,0.0185039,0.0219562,0.00565661,0,0,0.00645381,0,0.022232,0.00751187,0.0398025,0.0317361,0.0146295,0.0211268,0.0116598,0.0257318,0.0147478,0.0260646,0.0172459,0.063344,0.0260016,0.0293372,0.0185785,0.0282276,0.0564178,0.00719506,0.0179886,0.00428346,0.0272315,0.0198056,0.0125647,0.00917246,0.0210814,0,0,0.00290343,0,0.0194299,0.00376117,0.059736,0.0171241,0.0120413,0.0279217,0.0105932,0.0305721,0.0204474,0.0664343,0.0205856,0.0336659,0.0226076,0.0234287,0.0308517,0.0115896,0.0109203,0.00459253,0.00333558,0.0232364,0,0,0,0,0,0.0185227,0.0131873
437,0,0,0,0,0.0228906,0.00357806,0,0,0.0437752,0.0184835,0.0219207,0.00564835,0,0,0.00643766,0,0.0223181,0.00746695,0.0398027,0.0320843,0.0146205,0.0211465,0.0116608,0.0256462,0.0147875,0.0261161,0.017255,0.0633165,0.0260518,0.029378,0.0185971,0.0282571,0.0565068,0.00712374,0.0179789,0.00430235,0.0274117,0.020104,0.0125965,0.00916245,0.0210303,0,0,0.00317749,0,0.019648,0.00448151,0.0597401,0.0171722,0.012049,0.0279732,0.0105819,0.0304702,0.0205339,0.066457,0.0206404,0.0338146,0.0226964,0.0235295,0.0311246,0.0116682,0.0119969,0.00520273,0.0033848,0.0232757,0,0,0,0,0,0.0185401,0.0134881
438,0,0,0,0,0.0228695,0.00356478,0,0,0.0438127,0.0184553,0.0218688,0.00561199,0,0,0.00636836,0,0.0223617,0.00738963,0.0398315,0.0325932,0.0146194,0.0211584,0.0116362,0.025602,0.0148076,0.0261517,0.0172643,0.063316,0.0260753,0.0294284,0.0186209,0.0282885,0.0565587,0.00708595,0.0179668,0.00429653,0.0275687,0.0202903,0.0126358,0.00909622,0.0209427,0,0,0.00334588,0,0.0198111,0.00498029,0.0597467,0.0171662,0.0120834,0.0280312,0.0105518,0.0303153,0.0206219,0.0664809,0.0206924,0.0339459,0.0227729,0.0236254,0.0313425,0.0117032,0.012842,0.00557656,0.00343271,0.0233582,0,0,0,0,0,0.018563,0.0136059
439,0,0,0,0,0.0228227,0.00354196,0,0,0.0438138,0.0184294,0.0218335,0.00562289,0,0,0.00626383,0,0.0223763,0.00729832,0.0398706,0.0325075,0.0146043,0.0211778,0.0116144,0.0255756,0.0149111,0.0262367,0.0172812,0.0633262,0.0260577,0.0294775,0.0186104,0.0282925,0.0565731,0.00700272,0.0179573,0.00426271,0.0276999,0.0203797,0.0125729,0.00897082,0.0208649,0,0,0.00357856,0,0.0199633,0.00530031,0.0597943,0.0170769,0.0121438,0.0280704,0.0104925,0.0301008,0.0207355,0.0665108,0.0207715,0.0340804,0.0228853,0.0237226,0.0315023,0.01165,0.0135243,0.00595032,0.00346875,0.0234517,0,0,0,0,0,0.0185988,0.0132008
440,0,0,0,0,0.0227361,0.00350768,0,0,0.0437512,0.0184137,0.021792,0.00559817,0,0,0.00621134,0,0.0224062,0.00724984,0.039895,0.0327728,0.0145904,0.021186,0.0116179,0.0255177,0.0149568,0.0263616,0.0172572,0.0633307,0.0260181,0.0294472,0.0185667,0.0282889,0.0565293,0.00693835,0.0179482,0.00425951,0.0278078,0.0203868,0.0124203,0.00892623,0.0208157,0,0,0.00393706,0,0.020161,0.00558252,0.0598203,0.0170276,0.0121726,0.0280979,0.010447,0.0298764,0.0208362,0.0665211,0.020984,0.0342144,0.0229524,0.023796,0.0316547,0.0115061,0.0141874,0.00646595,0.00349384,0.0235134,0,0,0,0,0,0.0186185,0.012706
441,0,0,0,0,0.0226553,0.00347017,0,0,0.0436821,0.0184024,0.021747,0.00558935,0,0,0.00618404,0,0.0224402,0.00722332,0.0398831,0.0328077,0.0145795,0.0211982,0.0116197,0.0254723,0.0149757,0.0263999,0.0172814,0.0633122,0.0259734,0.0293116,0.0184996,0.0282722,0.0564837,0.00693321,0.0179298,0.00426636,0.027885,0.0202952,0.0124285,0.00889789,0.0207992,0,0,0.00425916,0,0.0203942,0.00603601,0.0598384,0.0170506,0.012151,0.028159,0.0103802,0.029631,0.0209281,0.0665361,0.0211211,0.0343406,0.0230089,0.0238688,0.031784,0.0113118,0.0147942,0.00697429,0.00350026,0.0234935,0,0,0,0,0,0.0186396,0.0123217
442,0,0,0,0,0.0226229,0.00341361,0,0,0.0436158,0.0183665,0.0216956,0.00564237,0,0,0.0061641,0,0.0224719,0.00719656,0.0398597,0.0329568,0.0145607,0.0211869,0.0115892,0.025458,0.0149285,0.0263951,0.0173578,0.0632954,0.0258996,0.0291148,0.0184856,0.0282553,0.056437,0.00700525,0.0179183,0.00426334,0.0279604,0.0201533,0.0126005,0.00889127,0.0207899,0,0,0.00468921,0,0.0205733,0.00650283,0.0598488,0.0171406,0.0121155,0.0281966,0.0102883,0.0293223,0.0209766,0.0665786,0.0211043,0.0344166,0.0230288,0.0239003,0.0319018,0.0110629,0.0151086,0.00725327,0.00350865,0.0234442,0,0,0,0,0,0.0186681,0.0122709
443,0,0,0,0,0.0225712,0.00333967,0,0,0.0435492,0.0183328,0.0216477,0.00561397,0,0,0.00613519,0,0.0225019,0.007196,0.0398691,0.0329424,0.0145132,0.0211611,0.0115061,0.0255513,0.0148819,0.0262913,0.0173834,0.0632586,0.0258199,0.0290584,0.0184236,0.0282258,0.0563478,0.00689859,0.0179054,0.00428271,0.0280291,0.0200229,0.0127077,0.00890981,0.020743,0,0,0.00497824,0,0.0207372,0.00688985,0.0598149,0.0171735,0.0120985,0.0282068,0.0102027,0.0289745,0.0210024,0.0665983,0.0210018,0.0344498,0.0230216,0.0239244,0.0319938,0.0108056,0.0150586,0.00738235,0.00356767,0.0234089,0,0,0,0,0,0.0186685,0.0124644
444,0,0,0,0,0.0225118,0.00323754,0,0,0.0434543,0.0183033,0.021608,0.00577129,0,0,0.0061181,0,0.0225161,0.00722169,0.0399033,0.032752,0.0144646,0.0211226,0.0113975,0.0256143,0.014909,0.026191,0.0173733,0.0632125,0.0257263,0.0290629,0.0183938,0.0281821,0.0562257,0.00680621,0.0178822,0.00431648,0.0280552,0.0199199,0.0126582,0.00897042,0.0207251,0,0,0.00504306,0,0.0208927,0.00713917,0.0598406,0.0171056,0.0120955,0.0282118,0.0101153,0.0286284,0.0210061,0.0666021,0.0209684,0.0344408,0.0230033,0.0239185,0.0320219,0.0105889,0.0146394,0.00734461,0.00367203,0.0233974,0,0,0,0,0,0.018641,0.0125443
445,0,0,0,0,0.0225246,0.0031305,0,0,0.043361,0.0182596,0.0216011,0.0061729,0,0,0.00616057,0,0.0225138,0.00729931,0.0399452,0.0323402,0.0143946,0.0210961,0.0112254,0.025649,0.0148894,0.0261116,0.0174076,0.0632024,0.0256502,0.0289012,0.0184119,0.0281195,0.0561329,0.0068133,0.0178531,0.00432668,0.0280225,0.0197848,0.0126094,0.00894561,0.0207817,0,0,0.00513527,0,0.0209292,0.00723477,0.0598601,0.0170681,0.0121082,0.0281969,0.0100124,0.0283062,0.020972,0.0665752,0.0209888,0.034356,0.022959,0.0238692,0.0319776,0.0104406,0.0140954,0.00719067,0.00378577,0.0234631,0,0,0,0,0,0.0186035,0.0127695
446,0,0,0,0,0.0224833,0.00303017,0,0,0.0433082,0.0181993,0.0216485,0.00627983,0,0,0.00623181,0,0.0225163,0.00740167,0.0399911,0.0320943,0.014342,0.0210559,0.010999,0.025688,0.014737,0.0260441,0.0173919,0.0632226,0.0255732,0.0287738,0.0184737,0.0280579,0.0560862,0.00682879,0.0178467,0.00430891,0.0279317,0.0197134,0.012664,0.00878493,0.0208034,0,0,0.00534324,0,0.0207696,0.00722593,0.0598545,0.0170135,0.0120946,0.0281771,0.00978273,0.0281323,0.0208995,0.0665337,0.0210184,0.0342714,0.0228896,0.0238423,0.0318965,0.0104201,0.013631,0.00694756,0.00386116,0.0235308,0,0,0,0,0,0.0185709,0.0129191
447,0,0,0,0,0.0224576,0.0028309,0,0,0.0432888,0.0181525,0.0217016,0.00605267,0,0,0.00625782,0,0.0224919,0.00745622,0.0400158,0.0319794,0.0143384,0.0209991,0.0106416,0.025852,0.0145404,0.0259867,0.0173271,0.0631821,0.0255353,0.0287127,0.0184597,0.0280033,0.0560913,0.00687345,0.0178544,0.00427282,0.0278693,0.01979,0.0126949,0.00836058,0.0207805,0,0,0.00539424,0,0.0205651,0.00721553,0.0597298,0.0169071,0.0119945,0.0280772,0.00920999,0.0280423,0.0208383,0.0666097,0.0209465,0.0341456,0.0227762,0.0237752,0.0318147,0.0105518,0.0134218,0.00670475,0.00385814,0.0235442,0,0,0,0,0,0.0184883,0.0132475
448,0,0,0,0,0.0224199,0.00260669,0,0,0.0433065,0.0180982,0.0217143,0.00561595,0,0,0.00635132,0,0.022517,0.00753791,0.0400486,0.0318972,0.0143468,0.0210256,0.0102303,0.0261405,0.0144868,0.0259408,0.0172321,0.0631577,0.025527,0.0287069,0.018437,0.0279739,0.0561714,0.00694737,0.0178739,0.00429506,0.0278035,0.0196551,0.0126954,0.00782715,0.0207977,0,0,0.00503162,0,0.0206119,0.00707876,0.0595307,0.0168139,0.0118545,0.0279471,0.0085523,0.0279094,0.0207958,0.0667731,0.0208577,0.0339799,0.0226444,0.0236472,0.0317034,0.0107385,0.0131839,0.00622615,0.00394575,0.0235169,0,0,0,0,0,0.0183886,0.0134421
449,0,0,0,0,0.0221978,0.00269465,0,0,0.0433637,0.0179571,0.0217649,0.00546469,0,0,0.00662516,0,0.0226785,0.00772246,0.0400857,0.0318386,0.0142327,0.0209929,0.0102269,0.0257826,0.0144957,0.0258962,0.0171079,0.0631846,0.0254721,0.0286236,0.0184009,0.0279511,0.0562804,0.00688637,0.0178462,0.00438124,0.0277016,0.0190469,0.0127236,0.00829809,0.0208291,0,0,0.00426449,0,0.0209704,0.00681058,0.0597032,0.0169971,0.0119605,0.0279725,0.00891993,0.0276559,0.0206597,0.0665258,0.0207791,0.0337581,0.0225866,0.023515,0.0315088,0.0107448,0.0126337,0.00576194,0.00414592,0.0235053,0,0,0,0,0,0.0183922,0.0137025
450,0,0,0,0,0.0220321,0.00274958,0,0,0.0435124,0.0178118,0.0218447,0.00551459,0,0,0.00686396,0,0.0228328,0.00783493,0.0401716,0.0316829,0.0141221,0.0209045,0.0101506,0.0253289,0.0145548,0.0259301,0.0170033,0.0631346,0.0254444,0.0286232,0.0184405,0.0278657,0.0564313,0.00674116,0.0178045,0.00442386,0.0275742,0.0185971,0.0127077,0.00867225,0.020817,0,0,0.00367484,0,0.0211113,0.00643543,0.0598476,0.0170607,0.0120667,0.027955,0.00909683,0.0276119,0.0204682,0.0663193,0.0207395,0.0335071,0.0224962,0.0234025,0.0312808,0.0108049,0.0120584,0.00557961,0.00422451,0.0235219,0,0,0,0,0,0.0183735,0.0135728
451,0,0,0,0,0.0220682,0.0022616,0,0,0.0353319,0.0179017,0.0232228,0.00844983,0,0,0.0069629,0,0.022765,0.00785123,0.0376822,0.032433,0.0149349,0.0242542,0.0100212,0.0253136,0.00973167,0.0142059,0.0279522,0.0684643,0.0228264,0.0209382,0.0159001,0.0278746,0.0393968,0.0065625,0.0178129,0.00433124,0.0277844,0.018837,0.0128377,0.00773302,0.0208448,0,0,0.00339217,0,0.0206588,0.00605442,0.060567,0.0174573,0.013364,0.0283603,0.0079498,0.0280673,0.0206178,0.0654617,0.0208835,0.0334798,0.0227443,0.0235079,0.0314415,0.0111685,0.0113759,0.00518995,0.00407456,0.0236662,0,0,0,0,0,0.0185781,0.0133423
452,0,0,0,0,0.0221293,0.00215002,0,0,0.0352739,0.0177875,0.0232098,0.00842415,0,0,0.00728067,0,0.0228625,0.00806707,0.0377309,0.0323243,0.0148801,0.0245092,0.00973385,0.0251726,0.00986787,0.0144133,0.0281705,0.0685122,0.0228299,0.0208808,0.0159301,0.0277926,0.0392492,0.0064966,0.0178048,0.00435554,0.0276017,0.0187663,0.0126934,0.00758629,0.0209371,0,0,0.00312608,0,0.0204342,0.00582227,0.0606378,0.0167624,0.0133988,0.0282416,0.00770548,0.0283476,0.0205295,0.0654487,0.0207245,0.0332525,0.0226441,0.0233659,0.0311179,0.0114808,0.0108443,0.00492414,0.00406883,0.0238845,0,0,0,0,0,0.0185147,0.0128796
453,0,0,0,0,0.0219713,0.00211451,0,0,0.0351708,0.0177117,0.0232305,0.00849871,0,0,0.00758948,0,0.0229698,0.00831274,0.0378173,0.032138,0.0148441,0.024817,0.00951845,0.0249704,0.0100439,0.014603,0.0283905,0.0685489,0.0227777,0.0207509,0.015923,0.027702,0.039069,0.00629081,0.0178135,0.00440994,0.0274327,0.0188151,0.0126185,0.00755567,0.0209083,0,0,0.00313191,0,0.0202048,0.00560005,0.0607107,0.0163771,0.0134583,0.0281535,0.0075582,0.0286727,0.0204368,0.0654315,0.0205971,0.0330088,0.0225624,0.023216,0.0307688,0.0119168,0.0102196,0.00477757,0.0039991,0.0240791,0,0,0,0,0,0.0184538,0.0124995
454,0,0,0,0,0.0219157,0.00207523,0,0,0.0350026,0.0176632,0.0232516,0.00827348,0,0,0.00784643,0,0.0230407,0.0084308,0.0379011,0.0319639,0.0148306,0.0251447,0.00932002,0.0248212,0.0102737,0.0147847,0.0286437,0.0685952,0.0227295,0.0206129,0.0158897,0.0276285,0.038826,0.00609689,0.0178091,0.00444977,0.0272665,0.0189067,0.0127922,0.00755736,0.020969,0,0,0.00330414,0,0.0199969,0.00527947,0.0606926,0.0163937,0.013503,0.0281141,0.00741378,0.0289784,0.0203553,0.0653241,0.020552,0.0328465,0.0224537,0.0230788,0.030453,0.0123945,0.00986084,0.00471034,0.00395956,0.0242852,0,0,0,0,0,0.0184204,0.0121907
455,0,0,0,0,0.0220453,0.00189316,0,0,0.0347699,0.017687,0.0232256,0.00819571,0,0,0.0079859,0,0.0231011,0.00851788,0.0379981,0.0318914,0.0148328,0.0254942,0.00902581,0.0247466,0.0105105,0.0150037,0.0289423,0.0686176,0.0227318,0.0204777,0.0158675,0.0275757,0.0384982,0.00592018,0.0177961,0.00449066,0.0271356,0.0189316,0.0129118,0.00723624,0.0211114,0,0,0.0034622,0,0.019773,0.00504748,0.0605534,0.0165981,0.013414,0.0280212,0.00702919,0.0292271,0.0203152,0.0652909,0.0204946,0.0327454,0.0222785,0.0229256,0.0302227,0.0128309,0.00978623,0.00465382,0.00383804,0.0244697,0,0,0,0,0,0.0183627,0.0119273
456,0,0,0,0,0.0222028,0.00161716,0,0,0.0345435,0.0177281,0.023204,0.00822454,0,0,0.00797957,0,0.0231728,0.00844353,0.038115,0.0318431,0.0148824,0.0258258,0.0086484,0.0247699,0.010696,0.0152175,0.0291751,0.0685988,0.0227196,0.0203386,0.0158612,0.0275027,0.038169,0.00573838,0.0178202,0.00444445,0.0270911,0.0189526,0.0129122,0.00675963,0.0212437,0,0,0.00366766,0,0.0195965,0.00505674,0.0603589,0.0164762,0.0131092,0.027839,0.00635508,0.0293699,0.0202826,0.0654501,0.0203747,0.0326487,0.0221035,0.0227599,0.0301113,0.0132275,0.0100198,0.00473476,0.00360234,0.0245429,0,0,0,0,0,0.0182526,0.0121172
457,0,0,0,0,0.0227476,0.00248913,0,0,0.0346712,0.017786,0.0235541,0.00852206,0,0,0.00882808,0,0.0234319,0.00922037,0.0382087,0.0319179,0.0150045,0.0260577,0.0087846,0.02469,0.0107391,0.0154125,0.0292479,0.0685275,0.0227709,0.0204383,0.0159774,0.0271717,0.0382046,0.005892,0.0176468,0.00515616,0.0264603,0.0199733,0.0125889,0.00674249,0.0213609,0,0,0.00879367,0,0.0178765,0.00383242,0.0603603,0.0161303,0.0130579,0.0282862,0.00624864,0.00913131,0.020662,0.0656776,0.0207819,0.0330533,0.0224093,0.0229792,0.0293466,0.00971377,0.0123111,0.00509498,0.00253385,0.0246352,0,0,0,0,0,0.0184339,0.012427
458,0,0,0,0,0.0225742,0.00152424,0,0,0.0341186,0.0176953,0.0232842,0.00841654,0,0,0.00855848,0,0.0232559,0.00870115,0.0383263,0.0313032,0.0149361,0.0263696,0.00844898,0.0251414,0.0110401,0.0155908,0.0293831,0.068506,0.0226285,0.0200587,0.0156575,0.0272601,0.0374959,0.00551313,0.0178375,0.00450781,0.0268188,0.0191313,0.0130351,0.00653037,0.0218855,0,0,0.0040548,0,0.0192715,0.00518739,0.0605323,0.016234,0.0131211,0.0278427,0.00605419,0.0300605,0.020415,0.0654266,0.0204055,0.0327772,0.02202,0.0225642,0.029703,0.0138488,0.00979514,0.00486373,0.00368032,0.0250622,0,0,0,0,0,0.0181932,0.0110363
