Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,STRN,T10,x69,x70,x71,x72,RWRB
199,0,0,0,0,0,0,0.0309898,0.0339483,0,0,0,0.0321606,0,0.0251236,0,0,0.0203457,0,0,0.0284117,0.0942072,0.020627,0.013655,0.0213924,0.0217387,0.0454283,0.0630398,0.0872557,0.0911297,0.069035,0.0380699,0.0329735,0.0384562,0.0454713,0.0516998,0.0163821,0.00962943,0.0179911,0.0358347,0,0.0304284,0.0220692,0,0,0.0683141,0,0,0,0.0852134,0.0600749,0.023892,0.0211611,0.037351,0.0580827,0.0563163,0.0892838,0.0818205,0.0380695,0.0582348,0.0290599,0.0387655,0.0707346,0.0820001,0.0527973,0.0566711,0.0217713,0.0336267,0,0,0,0,0
200,0,0,0,0,0,0,0.0305673,0.0341392,0,0,0,0.0319684,0,0.025182,0,0,0.0207616,0,0,0.0284138,0.0949716,0.0209661,0.0136212,0.0219926,0.0221095,0.0462396,0.0626242,0.0870076,0.0907545,0.0681811,0.0378121,0.032532,0.0383193,0.0452968,0.0523323,0.0165092,0.00966072,0.0180995,0.0362522,0,0.0292418,0.0217995,0,0,0.0677281,0,0,0,0.0865018,0.0542644,0.0229806,0.0248264,0.0370594,0.0578381,0.0557223,0.0874695,0.0788873,0.0359152,0,0.0341015,0.043952,0.076348,0.0847031,0.0524144,0.057299,0.0217857,0.0341738,0,0,0,0,0
201,0,0,0,0,0,0,0.0301152,0.0349359,0,0,0,0.0313809,0,0.025231,0,0,0.0213619,0,0,0.0286487,0.0943806,0.0213738,0.0138425,0.0207992,0.0227519,0.0437112,0.0632754,0.0877339,0.091685,0.0692384,0.0366023,0.0313262,0.0377401,0.0445806,0.0525205,0.0149917,0.00963951,0.018241,0.0382916,0,0.0305141,0.0251633,0,0,0.0448158,0,0,0,0.0847141,0.0603925,0.0214592,0.0220084,0.0374718,0.0539868,0.0566606,0.0901442,0.0821169,0.0379424,0.0594025,0.0303468,0.0396522,0.0717932,0.087756,0.0412107,0,0.0213266,0.0306551,0,0,0,0,0
202,0,0,0,0,0,0,0.0300093,0.0351815,0,0,0,0.0312537,0,0.0252243,0,0,0.0213555,0,0,0.0286311,0.0942688,0.021355,0.0139672,0.020459,0.0224989,0.0433769,0.0633891,0.087895,0.0916383,0.0694973,0.0362935,0.0310596,0.0376953,0.0444451,0.052229,0.0149059,0.00961639,0.0182203,0.0386592,0,0.0304056,0.025368,0,0,0.0424725,0,0,0,0.0845832,0.06032,0.0211296,0.0223386,0.0375206,0.0535981,0.0568089,0.0905156,0.0820922,0.0378285,0.0601233,0.0307006,0.0402183,0.0722349,0.0887251,0.0400265,0,0.021454,0.0302959,0,0,0,0,0
203,0,0,0,0,0,0,0.0297444,0.0354207,0,0,0,0.0311508,0,0.0252382,0,0,0.0213806,0,0,0.0286723,0.0940183,0.0212654,0.0140468,0.0202288,0.0224273,0.0430323,0.0637711,0.0879935,0.0918553,0.0697767,0.0362862,0.031064,0.037608,0.0442863,0.0518384,0.0147423,0.00958201,0.0182344,0.0385418,0,0.030264,0.0253955,0,0,0.0401545,0,0,0,0.0845411,0.0598442,0.0204875,0.0226347,0.0375536,0.0532758,0.0569256,0.0908123,0.0819756,0.0375874,0.0606167,0.0309353,0.0408342,0.0726203,0.0884607,0.0388196,0,0.0215611,0.0298209,0,0,0,0,0
204,0,0,0,0,0,0,0.0294357,0.0356317,0,0,0,0.0310609,0,0.0252901,0,0,0.0213985,0,0,0.0288122,0.0936285,0.0210945,0.0141777,0.0199524,0.0223081,0.0426899,0.064103,0.0881193,0.0922919,0.0700897,0.0363926,0.0311418,0.037622,0.0443067,0.051576,0.0145552,0.00958051,0.018238,0.0378861,0,0.0299729,0.0253208,0,0,0.0379612,0,0,0,0.0844375,0.0592258,0.0195707,0.0228996,0.0377085,0.0529761,0.0570151,0.0910465,0.0817918,0.0372975,0.0609705,0.0313432,0.0413401,0.0729186,0.0870593,0.0375785,0,0.0216703,0.0293114,0,0,0,0,0
205,0,0,0,0,0,0,0.0292508,0.0358149,0,0,0,0.030952,0,0.0252546,0,0,0.0213484,0,0,0.0288576,0.0931836,0.0210058,0.0143512,0.0196247,0.022139,0.0423896,0.0643496,0.0883275,0.0927974,0.0705072,0.0363929,0.0311598,0.0375256,0.0445901,0.0514976,0.0144327,0.00955632,0.0182087,0.0368959,0,0.0297106,0.0253321,0,0,0.0358909,0,0,0,0.0842124,0.0584231,0.0185053,0.0231457,0.037932,0.0527007,0.0570746,0.091278,0.0817762,0.0371409,0.061342,0.031945,0.0417451,0.0733852,0.0847532,0.0363515,0,0.0217666,0.0290432,0,0,0,0,0
206,0,0,0,0,0,0,0.0288247,0.0364025,0,0,0,0.0307766,0,0.0251555,0,0,0.0214142,0,0,0.0288859,0.0928173,0.0210927,0.0143873,0.0190749,0.0223966,0.0420282,0.0646513,0.088636,0.0932812,0.071032,0.0362333,0.0310914,0.0375753,0.0442804,0.0516373,0.0141095,0.00954005,0.0182673,0.0357864,0,0.0296367,0.0259633,0,0,0.0284329,0,0,0.019666,0.0838076,0.0571487,0.0173813,0.0233768,0.0378806,0.0514175,0.0570724,0.0915211,0.0817254,0.0370226,0.0617345,0.0325176,0.0420983,0.0736229,0.0818847,0.031835,0,0.0218573,0.0282391,0,0,0,0,0
207,0,0,0,0,0,0,0.0286979,0.0365066,0,0,0,0.0306659,0,0.0250997,0,0,0.0214623,0,0,0.0289451,0.0926699,0.0211817,0.0145435,0.0186083,0.022385,0.0419908,0.0647423,0.0888965,0.0935736,0.0714167,0.036208,0.0310186,0.037536,0.0439011,0.0517093,0.0140525,0.00959598,0.0181519,0.034308,0,0.0294043,0.0260675,0,0,0.0270388,0,0,0.0179222,0.0832974,0.055732,0.0171349,0.0235409,0.0379383,0.0511685,0.0570145,0.0917444,0.0817016,0.0369713,0.0620919,0.0330033,0.042326,0.073971,0.0782492,0.0309524,0,0.0218182,0.0282052,0,0,0,0,0
208,0,0,0,0,0,0,0.0285828,0.0366766,0,0,0,0.0305252,0,0.0250985,0,0,0.021531,0,0,0.02899,0.0926445,0.0213312,0.0147043,0.0182684,0.0223329,0.0420257,0.0647625,0.0891463,0.0937538,0.0716745,0.0364363,0.0308689,0.0373875,0.0436631,0.0516915,0.0139883,0.00962623,0.0181059,0.0327316,0,0.0289205,0.0261734,0,0,0.0256237,0,0,0.0161715,0.0826714,0.0541625,0.0168923,0.0236494,0.0380251,0.0508566,0.0569879,0.0919731,0.0819107,0.0371469,0.0622625,0.0334717,0.0426421,0.0743548,0.0740238,0.0299975,0,0.0218044,0.0281668,0,0,0,0,0
209,0,0,0,0,0,0,0.0291114,0.035337,0,0,0,0.0304966,0,0.0250042,0,0,0.0216319,0,0,0.0288755,0.0930543,0.0213859,0.0157254,0.0185668,0.0213385,0.0421311,0.0645074,0.0890226,0.0933798,0.0712505,0.0364802,0.031015,0.0373751,0.0436565,0.051548,0.0142194,0.00958282,0.0183253,0.0314621,0,0.0286267,0.0258237,0,0,0.0287359,0,0,0.0173551,0.0821297,0.0524349,0.0171625,0.0235846,0.038713,0.0530508,0.0571435,0.0923678,0.0823103,0.0375928,0.0625488,0.0339092,0.0430063,0.0747837,0.0693486,0,0,0.0215051,0.0294006,0,0,0,0,0
210,0,0,0,0,0,0,0.0292236,0.0355666,0,0,0,0.0304258,0,0.0248128,0,0,0.0217543,0,0,0.0288859,0.0932579,0.0213724,0.0161284,0.0185794,0.0211557,0.0422294,0.0647848,0.0890015,0.0932787,0.0711707,0.0361507,0.0308857,0.0372927,0.0434378,0.0510298,0.0141312,0.00954606,0.0183784,0.0306785,0,0.0283327,0.0258986,0,0,0.0275502,0,0,0.015024,0.0816528,0.0508668,0.0169399,0.0235655,0.0389832,0.0528995,0.0572715,0.0927513,0.0826196,0.0378402,0.0630961,0.0344321,0.0436218,0.0754241,0.0649164,0,0,0.0216692,0.0292884,0,0,0,0,0
211,0,0,0,0,0,0,0.0296713,0.0354353,0,0,0,0.0304558,0,0.0246785,0,0,0.0216658,0,0,0.0289956,0.0935372,0.0214065,0.0167355,0.0187721,0.0205268,0.0425483,0.0648866,0.0889139,0.0931037,0.0710474,0.0359538,0.0308845,0.0375299,0.0434756,0.0502914,0.0142961,0.00964651,0.018184,0.0301704,0,0.0279959,0.0255763,0,0,0.029652,0,0,0,0.081063,0.0493748,0.0168607,0.0235326,0.0392224,0.0533696,0.057471,0.0932239,0.0830296,0.0382097,0.0637553,0.0350307,0.0443173,0.0761291,0.0604335,0,0,0.0218139,0.0297278,0,0,0,0,0
212,0,0,0,0,0,0,0.0290141,0.0371206,0,0,0,0.0302911,0,0.0245942,0,0,0.0215925,0,0,0.0289569,0.0932813,0.0215791,0.0161201,0.0185255,0.0209204,0.0425763,0.0654148,0.0892134,0.093491,0.0715515,0.0354722,0.0306132,0.0372817,0.0434856,0.0493944,0.0140149,0.00966206,0.0182253,0.0300531,0,0.0271864,0.0262701,0,0,0.0231889,0,0,0,0.0803808,0.0481786,0.0162332,0.023551,0.0390127,0.0504588,0.0575952,0.0935694,0.0831445,0.0382327,0.0644075,0.0357216,0.0450113,0.0768854,0.0568314,0.0281256,0,0.0223496,0.0282321,0,0,0,0,0
213,0,0,0,0,0,0,0.029125,0.0360114,0,0,0,0.030461,0,0.02462,0,0,0.0216363,0,0,0.0288051,0.0935544,0.0214901,0.0171898,0.0188701,0.0189546,0.0428525,0.0649648,0.0891276,0.0931275,0.0711122,0.0358992,0.0310409,0.0373252,0.0436506,0.0488173,0.0144937,0.00952895,0.0184266,0.0301648,0,0.026113,0.0256915,0,0,0.0267815,0,0,0,0.07955,0.0469495,0.0177329,0.0230883,0.039176,0.0531335,0.0581498,0.0940855,0.0833396,0.0386216,0.0646217,0.0362133,0.0454022,0.0775306,0.0536937,0,0,0.0224734,0.0295486,0,0,0,0,0
