Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,STRN,T10,x68,x69,x70,x71,RGTR,RWRB
119,0,0,0,0,0,0,0.0323652,0.0407206,0,0,0,0.0329945,0,0.0213246,0,0,0.0188785,0,0,0.0283446,0.0843479,0.0304049,0.026151,0.0125772,0.0128184,0.0348033,0.060932,0.0833674,0.0865271,0.0652665,0.0360219,0.0308621,0.0334845,0.0408544,0.0336417,0.00853054,0.00872751,0.0179986,0.0409179,0,0.0202592,0.0361613,0,0,0.0180622,0,0,0.0308655,0.0272435,0.0264719,0.0277422,0.0419688,0.0397774,0.0529892,0.0916179,0.0750201,0.0393975,0.0696781,0.0443358,0.0486402,0.0815543,0.0208718,0.00939111,0.00942959,0.0234988,0.0215183,0,0,0,0,0.0645083,0.0189435
120,0,0,0,0,0,0,0.0311878,0.0401419,0,0,0,0.0322267,0,0.0215571,0,0,0.0194259,0,0,0.0286544,0.0833448,0.0323125,0.0256653,0.0124996,0.0138443,0.0348837,0.0619596,0.0840703,0.0878576,0.0658754,0.0360345,0.0309592,0.0335914,0.0406941,0.0385268,0.00823568,0.00882504,0.0180553,0.0393499,0,0.0215207,0.035446,0,0,0.0181409,0,0,0.0311423,0.0310561,0.0254969,0.0296191,0.0421463,0.0401626,0.0522072,0.0906938,0.073758,0.0374424,0.069131,0.0442945,0.0476318,0.0805049,0.0236295,0.00936562,0.00946378,0.0228362,0.0220976,0,0,0,0,0.0659954,0.0191261
121,0,0,0,0,0,0,0.0303904,0.0396881,0,0,0,0.0316339,0,0.0222204,0,0,0.0202933,0,0,0.0289227,0.0828172,0.0343051,0.0253471,0.0125767,0.0150589,0.0351302,0.0628422,0.0845151,0.0890305,0.0666144,0.0359823,0.030816,0.0336065,0.0407795,0.0441193,0.00803784,0.00884713,0.0181997,0.0379782,0,0.0229433,0.0348535,0,0,0.0182016,0,0,0.0312486,0.0344974,0.0242404,0.0298953,0.0419552,0.0403614,0.0512988,0.0892985,0.0723662,0.0354382,0.0681914,0.043572,0.0465485,0.0794535,0.0274271,0.00938173,0.00944537,0.0222649,0.022935,0,0,0,0,0.0675024,0.0191976
122,0,0,0,0,0,0,0.0300373,0.0394987,0,0,0,0.0310847,0,0.0230418,0,0,0.0211819,0,0,0.0289661,0.0827747,0.0361267,0.0252493,0.0129816,0.0159562,0.0355524,0.0632356,0.0845689,0.0898111,0.0673275,0.0358225,0.0305859,0.0333838,0.0407503,0.0498113,0.00814421,0.00878503,0.0183351,0.0375838,0,0.0238938,0.0344167,0,0,0.0182408,0,0,0.0311647,0.0369462,0.0230672,0.0295979,0.041655,0.0403111,0.050271,0.0878083,0.0714849,0.0345782,0.0672481,0.0425499,0.0457071,0.078665,0.0303029,0.00937125,0.00936935,0.0218462,0.023843,0,0,0,0,0.0686796,0.0191707
123,0,0,0,0,0,0,0.0299784,0.0395179,0,0,0,0.0302337,0,0.0240289,0,0,0.0218017,0,0,0.0287707,0.0832667,0.037476,0.025166,0.0137484,0.0164481,0.0360039,0.063323,0.0843776,0.090264,0.0680185,0.0356822,0.030444,0.0331516,0.0406339,0.0555999,0.00850773,0.00868748,0.0183895,0.0379003,0,0.0242166,0.0340894,0,0,0.0181184,0,0,0.0308688,0.0381771,0.0221687,0.0293405,0.0413769,0.0400329,0.0493862,0.0866124,0.0714477,0.0345957,0.0664864,0.0415357,0.0451485,0.0782516,0.0311127,0.00921569,0.00921627,0.021578,0.0247238,0,0,0,0,0.069344,0.0191445
124,0,0,0,0,0,0,0.0300025,0.0396415,0,0,0,0.0294601,0,0.0252827,0,0,0.0219615,0,0,0.028443,0.0841933,0.0385102,0.0249056,0.0146996,0.0166066,0.0363533,0.0630464,0.0840986,0.09062,0.0685344,0.0356537,0.0303876,0.0332624,0.04075,0.0616154,0.00888242,0.00853128,0.0184075,0.0378365,0,0.0239928,0.033925,0,0,0.0179821,0,0,0.0305334,0.0384195,0.0215355,0.0291184,0.0411288,0.0396331,0.049082,0.0861711,0.0722428,0.0348491,0.0659817,0.0409228,0.044828,0.0780683,0.0310191,0.00893295,0.00909053,0.0214765,0.0254283,0,0,0,0,0.0696057,0.0191184
125,0,0,0,0,0,0,0.0299835,0.0397533,0,0,0,0.0293953,0,0.0264524,0,0,0.0218078,0,0,0.0281218,0.0852009,0.0394726,0.0244542,0.0155861,0.0165601,0.0366651,0.0627157,0.0837077,0.0909106,0.0686643,0.035743,0.0304054,0.0336998,0.0411543,0.0665683,0.00896461,0.00866032,0.0183118,0.0365735,0,0.0237284,0.0339345,0,0,0.0179945,0,0,0.0302484,0.0381463,0.0210301,0.0290504,0.0409314,0.0393277,0.0495039,0.0867266,0.073547,0.0352591,0.0657134,0.0408549,0.0445994,0.0778794,0.0318886,0.00861929,0.00910619,0.0214919,0.0258813,0,0,0,0,0.0698105,0.0190041
126,0,0,0,0,0,0,0.0299065,0.0398264,0,0,0,0.0299204,0,0.0269878,0,0,0.0213958,0,0,0.0279617,0.0859007,0.0400516,0.0237122,0.0163193,0.0164514,0.0368649,0.0623427,0.0833726,0.090818,0.0684217,0.0359443,0.0304646,0.0341423,0.0415916,0.068728,0.00893864,0.00862337,0.0183863,0.0341907,0,0.0237984,0.0340019,0,0,0.0178065,0,0,0.0301243,0.037919,0.0205917,0.0294226,0.041014,0.0390418,0.0502811,0.0878583,0.0747632,0.0357266,0.0655324,0.041195,0.0442853,0.0775217,0.0346336,0.00843495,0.00898585,0.0215533,0.0260231,0,0,0,0,0.070155,0.0190575
127,0,0,0,0,0,0,0.0297925,0.0398637,0,0,0,0.0302633,0,0.0269243,0,0,0.021167,0,0,0.0279619,0.0862933,0.040139,0.0226654,0.0169934,0.0163975,0.0370406,0.062033,0.0829751,0.0906275,0.0679824,0.0363119,0.0307315,0.0347516,0.0421565,0.0686766,0.00877853,0.00862829,0.0183741,0.0317556,0,0.0242195,0.0340299,0,0,0.0178281,0,0,0.0300324,0.0381605,0.0202777,0.0301635,0.0412201,0.0388492,0.0506971,0.0885566,0.0752588,0.0360351,0.0652947,0.0414467,0.0438686,0.0767926,0.0386812,0.00834707,0.00894778,0.0215831,0.0259241,0,0,0,0,0.0705917,0.0190167
128,0,0,0,0,0,0,0.0297307,0.039796,0,0,0,0.0302198,0,0.026534,0,0,0.0211284,0,0,0.0280519,0.086463,0.0398445,0.0214559,0.0175291,0.0165553,0.0371571,0.061755,0.0825589,0.0905795,0.0676608,0.0369723,0.0313574,0.0357159,0.0431223,0.0680085,0.00861748,0.00866499,0.0183169,0.0300567,0,0.0247941,0.0340104,0,0,0.0178698,0,0,0.0299981,0.0389383,0.0201258,0.0306582,0.0414977,0.0387176,0.050474,0.0883917,0.0749834,0.0360351,0.0650043,0.0412673,0.043461,0.0761143,0.0430871,0.0084097,0.00898159,0.021568,0.0257475,0,0,0,0,0.0710376,0.0189364
129,0,0,0,0,0,0,0.029691,0.0396832,0,0,0,0.0301515,0,0.0260812,0,0,0.0212256,0,0,0.0281302,0.0865075,0.0393603,0.0202242,0.0180698,0.0169388,0.0371565,0.0615153,0.0823505,0.0906629,0.0675571,0.0378551,0.0322579,0.0370207,0.0443827,0.0673307,0.00857241,0.00867969,0.0183472,0.0291894,0,0.0253905,0.0340119,0,0,0.0178999,0,0,0.0300264,0.0398976,0.0200682,0.0307032,0.0417735,0.0386583,0.0500447,0.0879748,0.0744439,0.0357342,0.0648304,0.0408763,0.0432817,0.0759483,0.0465726,0.00852275,0.00909898,0.0216836,0.0255499,0,0,0,0,0.0713983,0.0188159
