Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x61,x62,x63,x64,x65,LELB
216,0.00400534,0.00579093,0.0204388,0.0188228,0.00948642,0.00318322,0,0,0,0.019685,0.0011957,0.0369545,0.00509881,0.0200844,0.0133076,0.0021261,0.00421127,0.0020347,0.0113882,0.0109191,0.0237512,0.00876185,0.0145463,0.00650567,0.011407,0.0252835,0.00304863,0.00482685,0.000886516,0.00790493,0.0192579,0.0100663,0.00666209,0.00858183,0,0,0.0140731,0,0.0160095,0.00615515,0.0371027,0.0144561,0.0330401,0.0115005,0.0101687,0.00654764,0.00540782,0.0213167,0.0145157,0.0086588,0.0109722,0.039121,0.00555977,0.0129331,0.00611958,0.00551642,0.00409564,0.00184203,0.00518829,0.00945792,0,0,0,0,0,0.00272345
217,0.00590346,0.00686395,0.0227442,0.0191276,0.00975624,0.00355004,0,0,0,0.0194551,0.00157245,0.0368345,0.00842372,0.0196473,0.0139812,0.00190707,0.0048149,0.00341772,0.0129901,0.0121118,0.0243581,0.00925287,0.0155589,0.00578824,0.0113696,0.0262941,0.00356712,0.00461309,0.00112521,0.00780311,0.0194005,0.0108624,0.00680433,0.00930412,0,0,0.00713854,0,0.0159538,0.00355588,0.037452,0.015664,0.03284,0.0134932,0.00991405,0.0088693,0.00569019,0.0218726,0.0160171,0.00946773,0.0121203,0.0389096,0.00548594,0.013847,0.00646451,0.00487426,0.00220328,0.00205586,0.0077144,0.00912647,0,0,0,0,0,0.0034827
218,0.00594083,0.00732197,0.024676,0.0193752,0.0103373,0.00424396,0,0,0,0.019289,0.00202498,0.0367502,0.0117117,0.0191769,0.0143299,0.00202147,0.00495096,0.00463512,0.0142342,0.0131229,0.0251598,0.00983715,0.0163673,0.00546357,0.0114879,0.0269143,0.0037741,0.00441941,0.00142924,0.00792511,0.0195506,0.0112215,0.0064407,0.00969389,0,0,0.0083454,0,0.0159877,0.00418495,0.0370567,0.0162752,0.0330264,0.0135102,0.00977566,0.00965696,0.00569788,0.021651,0.0158246,0.0096511,0.0123243,0.0390444,0.00574937,0.0136294,0.00638774,0.00547701,0.0026513,0.00229982,0.00825829,0.00979426,0,0,0,0,0,0.00442942
219,0.0059509,0.00775859,0.0259573,0.0195424,0.0109252,0.00480579,0,0,0,0.0192722,0.00242386,0.0365702,0.0149066,0.0188653,0.0141776,0.00239427,0.00504495,0.00566232,0.0148843,0.0136855,0.0258837,0.0102659,0.0166868,0.00526289,0.0117141,0.0283653,0.00405819,0.00433648,0.00176716,0.00805584,0.0196477,0.0115588,0.00615213,0.00992904,0,0,0.00936866,0,0.0160042,0.00468091,0.0363331,0.0168325,0.033286,0.0135744,0.00951032,0.0102189,0.00579174,0.0215856,0.0154228,0.00980275,0.0125483,0.0392139,0.00594984,0.013699,0.0062918,0.00600844,0.00284169,0.00250003,0.00863446,0.0103493,0,0,0,0,0,0.00533059
220,0.00588926,0.00799945,0.0270424,0.0197473,0.0119269,0.00520585,0,0,0,0.0192532,0.00265055,0.0363602,0.0182195,0.01871,0.0141027,0.00299245,0.00495212,0.00636365,0.0152963,0.0136753,0.0261988,0.0102928,0.0168133,0.00481378,0.0120234,0.031573,0.00416632,0.00429869,0.00207406,0.00800176,0.0196924,0.011845,0.00586536,0.0100192,0,0,0.0100664,0,0.0160169,0.00489078,0.0354108,0.0174281,0.0335544,0.0134222,0.00930811,0.0103901,0.00592728,0.0216662,0.0151558,0.0098251,0.0126609,0.0393232,0.0061049,0.0140782,0.00605659,0.00635228,0.00269006,0.00262708,0.00867503,0.0107594,0,0,0,0,0,0.00584541
221,0.00577455,0.0080462,0.0287216,0.0198738,0.0129247,0.00544254,0,0,0,0.0192377,0.00270827,0.0361661,0.0219968,0.0187727,0.0141421,0.00367753,0.00475703,0.00668059,0.0155383,0.0132005,0.026188,0.0102057,0.0170911,0.00470541,0.0124786,0.0361086,0.00408552,0.00424587,0.00227907,0.00799701,0.0196642,0.0122169,0.0054198,0.00998051,0,0,0.0102739,0,0.0160062,0.00478083,0.0345849,0.0181842,0.0337838,0.0131412,0.00908207,0.0101748,0.00591535,0.0219081,0.0151189,0.00970749,0.0128033,0.0392532,0.00624046,0.014927,0.00552126,0.0064358,0.00225362,0.00262933,0.00840811,0.0109544,0,0,0,0,0,0.00600481
222,0.00563904,0.00798606,0.0312872,0.0198963,0.0138891,0.00559309,0,0,0,0.0192072,0.0026942,0.0359491,0.0249376,0.0189991,0.0143358,0.00428799,0.00455884,0.00663562,0.0157171,0.0124503,0.0259444,0.0103754,0.0175456,0.00490128,0.0129555,0.0402643,0.00393274,0.00414269,0.00228634,0.00821252,0.0195657,0.01254,0.00488582,0.0098183,0,0,0.00995756,0,0.0159739,0.00448265,0.0340599,0.0188979,0.0339145,0.0128989,0.00860438,0.00980064,0.00581274,0.0220933,0.015322,0.00956796,0.0131386,0.0390297,0.00635711,0.0161227,0.00466882,0.00631104,0.00196508,0.00243977,0.0080577,0.0108009,0,0,0,0,0,0.00603288
223,0.0054916,0.00782213,0.0335156,0.0198316,0.0147027,0.00585647,0,0,0,0.0191829,0.00259841,0.0357514,0.0249464,0.0191911,0.0145576,0.00473829,0.00432903,0.0064606,0.0159527,0.0117319,0.0255695,0.010802,0.0182604,0.00537328,0.0133681,0.0435827,0.00374122,0.00405327,0.00216896,0.00793328,0.0194289,0.0126068,0.00435986,0.00946961,0,0,0.00928876,0,0.0159538,0.00422524,0.0337609,0.0193136,0.0340106,0.0122746,0.0080455,0.00950831,0.00562464,0.022139,0.0150823,0.00931551,0.0133835,0.0388287,0.00648742,0.0169807,0.00434376,0.00612336,0.00180312,0.00210718,0.00770651,0.0103292,0,0,0,0,0,0.0059741
224,0.00540784,0.00760247,0.0350292,0.0197356,0.0156543,0.00619445,0,0,0,0.0191521,0.00249623,0.0355798,0.0230067,0.019316,0.0149073,0.00487558,0.00412647,0.00634253,0.0163244,0.0113143,0.0251501,0.0113681,0.0192203,0.00595994,0.0137033,0.0458788,0.00358073,0.00399697,0.00204673,0.00759957,0.0193558,0.0124491,0.0035936,0.00911999,0,0,0.0085878,0,0.0159676,0.00405887,0.0336096,0.019366,0.0341245,0.0109983,0.00741292,0.00915418,0.00529459,0.0218946,0.0143423,0.00874958,0.0133246,0.0387879,0.00675993,0.0170227,0.00399462,0.00586318,0.00177393,0.00173777,0.00723158,0.00977574,0,0,0,0,0,0.00584408
225,0.00537972,0.00742255,0.0361279,0.0197008,0.0167538,0.00648861,0,0,0,0.0191638,0.00242536,0.0354837,0.0208402,0.0193723,0.0152737,0.00460933,0.00407129,0.00630083,0.0167057,0.0111291,0.024744,0.0119756,0.0202055,0.00659265,0.0139195,0.0474952,0.00353573,0.00401461,0.00196052,0.00742488,0.0193335,0.0120466,0.00288632,0.0088195,0,0,0.00806831,0,0.0159887,0.00402434,0.0335628,0.0190489,0.0342239,0.0094311,0.00662905,0.00877088,0.00492427,0.0214462,0.0134126,0.00812066,0.0129169,0.0389074,0.0070517,0.0165929,0.0037034,0.00561652,0.00196271,0.0015352,0.00677031,0.00921573,0,0,0,0,0,0.00568085
226,0.00531365,0.00731403,0.0370665,0.0196644,0.0178773,0.00672233,0,0,0,0.0191564,0.00241546,0.0355499,0.0192171,0.0193629,0.0156083,0.00409777,0.00415484,0.00636777,0.0170783,0.0110796,0.0243775,0.0125406,0.0209831,0.00701079,0.0140357,0.0487837,0.00364396,0.00403562,0.00191867,0.00735065,0.0193089,0.0116519,0.00228968,0.00859417,0,0,0.00769714,0,0.01598,0.00404974,0.0335411,0.018721,0.0343284,0.00757886,0.00581726,0.00834097,0.0045866,0.0208889,0.0123664,0.00744271,0.0123394,0.0391359,0.00743174,0.0159539,0.00363299,0.0054232,0.0022329,0.00164682,0.00639967,0.00877195,0,0,0,0,0,0.00555012
227,0.00378294,0.00699759,0.0377637,0.0197237,0.0188667,0.00680813,0,0,0,0.0191724,0.00250396,0.0357143,0.0182504,0.0192604,0.0157788,0.00325843,0.00391614,0.00652127,0.0173359,0.0111107,0.0240592,0.0129299,0.0214753,0.0072038,0.014113,0.0498281,0.00349387,0.00416422,0.00189709,0.00758593,0.0192949,0.0113961,0.00168252,0.00879782,0,0,0.011311,0,0.0159762,0.004188,0.0334299,0.018646,0.0344832,0.00518785,0.00492436,0.00631163,0.00427787,0.0202489,0.0110375,0.00649934,0.0116799,0.0394293,0.00799116,0.0150789,0.00372616,0.00501555,0.00295973,0.00179244,0.00486893,0.00936899,0,0,0,0,0,0.00552262
228,0.00521684,0.00684961,0.0380796,0.0197962,0.0193287,0.00677408,0,0,0,0.0192437,0.00250821,0.0358627,0.017674,0.0192437,0.015888,0.00275081,0.00410288,0.00675621,0.0174421,0.0112379,0.0238535,0.0130213,0.0216343,0.0071242,0.0141219,0.0505299,0.00385802,0.00438572,0.00202971,0.00835789,0.0192837,0.0114962,0.00123807,0.00806651,0,0,0.00694712,0,0.0158711,0.00410171,0.0331542,0.0189482,0.0345606,0.00269205,0.00439651,0.00649488,0.00399499,0.01968,0.0094548,0.00541793,0.0112623,0.0396525,0.00868615,0.014383,0.00421904,0.0052482,0.00220654,0.0017868,0.00551158,0.00882216,0,0,0,0,0,0.00501016
229,0.00503872,0.00653776,0.0380335,0.0197922,0.0190936,0.00677081,0,0,0,0.0191819,0.00252295,0.0358819,0.0170791,0.0191414,0.0158088,0.0025847,0.00409942,0.00689044,0.0172908,0.0112968,0.0235776,0.0129529,0.021498,0.00688898,0.014005,0.0509414,0.00391801,0.00439852,0.00200635,0.00878646,0.0193149,0.0119086,0.00081785,0.00784631,0,0,0.0066199,0,0.0159022,0.00399523,0.0329241,0.0195853,0.0344542,0.00154522,0.0041427,0.00597461,0.00371903,0.0193527,0.00851515,0.00466292,0.0112911,0.0396748,0.00920154,0.0143772,0.00543526,0.00491988,0.00200166,0.0017865,0.00535945,0.00872798,0,0,0,0,0,0.00498499
230,0.00497346,0.00637727,0.0378653,0.0196987,0.0185414,0.00669013,0,0,0,0.0190463,0.00259283,0.0358356,0.0162063,0.0190507,0.0154383,0.0024525,0.00421207,0.00699206,0.0169532,0.0113551,0.0233292,0.0128582,0.0210778,0.00660226,0.0138308,0.0507247,0.00405263,0.00438763,0.00205409,0.00928106,0.0193589,0.0122664,0.000826242,0.00763497,0,0,0.0064122,0,0.015924,0.00394214,0.0327345,0.0201718,0.0343561,0.00171125,0.00379207,0.00555196,0.00341581,0.0190758,0.00779225,0.00415351,0.0115264,0.0396606,0.00966288,0.0147225,0.00676956,0.00472001,0.00182991,0.00180859,0.00547433,0.00865493,0,0,0,0,0,0.00508783
231,0.00492535,0.00642581,0.0374569,0.0195915,0.0181561,0.00638787,0,0,0,0.0190807,0.00276994,0.0358294,0.0151409,0.019017,0.0147992,0.00217471,0.00445661,0.00710429,0.0164809,0.0114644,0.0231744,0.0127429,0.0203927,0.00631765,0.0136653,0.0500321,0.00432723,0.00449276,0.00222335,0.00989197,0.0194264,0.0125577,0.0013138,0.00743872,0,0,0.00627443,0,0.0159369,0.00389854,0.0325399,0.0205021,0.0344133,0.00254418,0.0030098,0.00519348,0.00305609,0.0188406,0.00702964,0.00376876,0.0119723,0.0396911,0.010114,0.0151346,0.00784554,0.0046857,0.00166293,0.00185962,0.00596362,0.00850558,0,0,0,0,0,0.00541288
232,0.00401105,0.00635835,0.036859,0.0194571,0.0175124,0.00614735,0,0,0,0.0192678,0.00277541,0.035907,0.0138961,0.0190486,0.0143276,0.00253672,0.00452811,0.00725706,0.0159128,0.0115234,0.0229433,0.0121871,0.0195376,0.00587536,0.0134093,0.0491295,0.00448634,0.00455313,0.00221951,0.00993167,0.0194668,0.0125861,0.0016448,0.00703113,0,0,0.00657787,0,0.0159972,0.00369427,0.0324557,0.0207596,0.0343175,0.00284039,0.00282993,0.0051479,0.00256436,0.0187878,0.00679628,0.00340328,0.0125604,0.0396387,0.0103223,0.0157652,0.009069,0.00421922,0.00130847,0.00182814,0.0061498,0.00779714,0,0,0,0,0,0.00594866
233,0.00409975,0.00626919,0.0361604,0.0193982,0.0167565,0.00569046,0,0,0,0.0193417,0.00271745,0.0361648,0.0125704,0.019169,0.0137248,0.00292922,0.00453944,0.00748196,0.0152108,0.0115592,0.0228028,0.0112524,0.0185771,0.00523745,0.0131162,0.0480884,0.0046085,0.00445613,0.0022269,0.0107212,0.0194378,0.0128569,0.00214033,0.00675189,0,0,0.00613266,0,0.0159761,0.00379422,0.0324655,0.0213365,0.034126,0.00416721,0.00293729,0.00502215,0.00229596,0.0186505,0.00599166,0.00272497,0.0130562,0.0395502,0.0106355,0.0163183,0.0106121,0.00414701,0.00133282,0.00183035,0.0063793,0.00741423,0,0,0,0,0,0.00595948
234,0.00446864,0.00616418,0.0353676,0.0193774,0.0161016,0.00540134,0,0,0,0.0191882,0.00254777,0.0365121,0.0113716,0.0193699,0.0130199,0.00337521,0.00448781,0.00770351,0.0144659,0.0115988,0.0227353,0.0105406,0.017676,0.00467777,0.0128041,0.0471608,0.00465426,0.00385391,0.00202972,0.0115236,0.0194125,0.0130608,0.00279626,0.00650056,0,0,0.00582463,0,0.0160304,0.00385639,0.0327674,0.0219097,0.0339196,0.00556621,0.00311544,0.00491992,0.00220197,0.0185239,0.00522518,0.00216136,0.0134432,0.0394486,0.0109037,0.0167342,0.0120857,0.00406581,0.00118402,0.00178055,0.00653637,0.00716063,0,0,0,0,0,0.00564833
235,0.0047329,0.00609279,0.0348531,0.0193038,0.0152735,0.00531504,0,0,0,0.0191502,0.00237774,0.0368478,0.0104118,0.0195692,0.0121495,0.00374493,0.00443012,0.0077964,0.0136302,0.011629,0.0227779,0.0100401,0.0168297,0.00425785,0.0124418,0.0464829,0.00477432,0.00351472,0.00187933,0.0122974,0.0193908,0.0132974,0.00367572,0.00632527,0,0,0.00562056,0,0.0160568,0.00380742,0.0332348,0.0224845,0.0337439,0.00695849,0.00316846,0.00478799,0.00203404,0.0184692,0.00450385,0.00172659,0.013741,0.039366,0.0111733,0.0170229,0.0134784,0.0039913,0.00110134,0.00170253,0.0066334,0.00705381,0,0,0,0,0,0.00531882
236,0.00484457,0.00613785,0.0346545,0.0192539,0.0146009,0.00529736,0,0,0,0.0191523,0.00223482,0.0371953,0.00983569,0.0197727,0.0113081,0.00401602,0.00440702,0.00799787,0.0127034,0.011671,0.0229032,0.00962858,0.0159863,0.00398891,0.0120785,0.0460553,0.00493934,0.00346298,0.00176781,0.0130972,0.0193758,0.0135377,0.00439674,0.00620183,0,0,0.00559205,0,0.0160473,0.0037955,0.0337362,0.023115,0.0336139,0.00836165,0.0032086,0.00468141,0.00191035,0.0184716,0.00388468,0.00154268,0.0141491,0.0392765,0.0114376,0.017292,0.0147668,0.00404305,0.00111392,0.00165068,0.00665427,0.00703994,0,0,0,0,0,0.0050464
237,0.00492115,0.00631973,0.0348625,0.019187,0.0140886,0.00526432,0,0,0,0.0191571,0.00216664,0.0374774,0.00975961,0.0200293,0.0104941,0.00410506,0.00443632,0.00833861,0.0116747,0.0117802,0.0229518,0.00940677,0.0153504,0.0038114,0.0117042,0.046044,0.00513761,0.003451,0.00168649,0.013858,0.0193694,0.0139086,0.00520446,0.00619588,0,0,0.00572512,0,0.0160339,0.00388034,0.03393,0.0235723,0.0334632,0.00978711,0.00326975,0.00472171,0.00191708,0.0183598,0.0033868,0.00174123,0.0145417,0.0391835,0.0116623,0.0175284,0.015817,0.00420463,0.00113095,0.00164924,0.00660774,0.00708062,0,0,0,0,0,0.00491523
238,0.00499142,0.00656367,0.0352183,0.0190839,0.013735,0.00528919,0,0,0,0.019221,0.00217543,0.037684,0.0101049,0.0203058,0.00980187,0.00410828,0.00455021,0.0088623,0.0109275,0.0119446,0.0229212,0.00940808,0.0149388,0.00358625,0.0112931,0.0464597,0.00540664,0.00346061,0.00163686,0.0145714,0.0193397,0.0143542,0.00615131,0.00633822,0,0,0.00589705,0,0.016007,0.00399653,0.0340093,0.0239926,0.0332864,0.0111062,0.00343733,0.00486498,0.00205662,0.0182349,0.00308922,0.0021442,0.0148878,0.0390587,0.0118359,0.0177792,0.0167246,0.00441484,0.00115197,0.00165594,0.00652916,0.00710439,0,0,0,0,0,0.00494509
239,0.00428519,0.00696156,0.0356624,0.0189432,0.0135645,0.00534315,0,0,0,0.019402,0.00221014,0.0378237,0.0108361,0.0205389,0.00922992,0.00388678,0.00447032,0.00950111,0.0103957,0.0121275,0.0228651,0.00957594,0.0146187,0.00354539,0.0109185,0.0471068,0.00518124,0.00364083,0.00157489,0.0153614,0.0193295,0.0149597,0.00733014,0.0081763,0,0,0.0094902,0,0.0160115,0.0041573,0.0340985,0.0245503,0.0331003,0.0125713,0.00388515,0.00479889,0.00225755,0.0182063,0.00299229,0.00276517,0.0153108,0.0388452,0.0119964,0.0181494,0.0176746,0.00421969,0.00373133,0.00156881,0.00670903,0.0078769,0,0,0,0,0,0.00503392
240,0.0059243,0.00717862,0.0363741,0.0188704,0.0133548,0.00541723,0,0,0,0.0195561,0.00266892,0.037963,0.0117824,0.0208979,0.00913714,0.0039695,0.00460649,0.0100724,0.0100261,0.0122228,0.0228005,0.00988564,0.0144377,0.00370339,0.0105275,0.0481844,0.0058307,0.00404978,0.00159299,0.0159702,0.0193175,0.0153875,0.00820525,0.0075885,0,0,0.00609543,0,0.0159005,0.00373383,0.0341288,0.024983,0.0328864,0.0138269,0.00452382,0.00553525,0.00230498,0.0182961,0.00316096,0.00342569,0.0156664,0.0385484,0.0120578,0.0184679,0.018511,0.00498399,0.00124295,0.00159008,0.00718246,0.007852,0,0,0,0,0,0.00540886
241,0.00582492,0.00727416,0.0371047,0.0188116,0.0129332,0.00556823,0,0,0,0.0195933,0.00269565,0.0381396,0.0128436,0.0211038,0.00903302,0.0041052,0.00442777,0.0103914,0.00987814,0.0122122,0.0225669,0.0102829,0.0143261,0.00399704,0.0100285,0.0494299,0.00602873,0.00426626,0.00153419,0.0161106,0.0192945,0.0152852,0.00855176,0.00782154,0,0,0.00611715,0,0.0158758,0.00378102,0.0341385,0.0251189,0.0326925,0.0142417,0.00490447,0.00579622,0.00242248,0.0184583,0.00329646,0.00378267,0.0157805,0.038327,0.0119864,0.0186471,0.0192379,0.00516292,0.00143316,0.0015782,0.00710339,0.00781222,0,0,0,0,0,0.00541474
242,0.00582823,0.00731667,0.0376205,0.0187535,0.0122366,0.00572246,0,0,0,0.0196514,0.00267394,0.0383089,0.0135371,0.0212737,0.00879138,0.00425373,0.00428304,0.0104889,0.00970284,0.0119559,0.0223882,0.0105546,0.0140535,0.00437758,0.00947616,0.0504448,0.0060939,0.00439778,0.0014396,0.016148,0.0193047,0.0151322,0.00862714,0.00831322,0,0,0.00610047,0,0.0158672,0.0038473,0.0341549,0.0252019,0.0324968,0.0144511,0.00530438,0.00605407,0.00273876,0.0186976,0.00347102,0.0040949,0.0158536,0.0381342,0.0118836,0.0187665,0.0196468,0.00530309,0.0017533,0.00153777,0.00701635,0.00783656,0,0,0,0,0,0.00540678
243,0.0058784,0.00731867,0.0380164,0.0186728,0.0115292,0.0058393,0,0,0,0.0197476,0.0026148,0.0384706,0.0139365,0.0214319,0.00856003,0.00439278,0.00418516,0.0106093,0.00947352,0.0113544,0.0222923,0.010691,0.013805,0.00479402,0.00896866,0.0512542,0.00606268,0.00444271,0.0013695,0.0160493,0.0192824,0.0149905,0.00891185,0.0084873,0,0,0.00606456,0,0.0158603,0.00375994,0.0341825,0.0252087,0.0323318,0.0145745,0.00566675,0.00625387,0.00312182,0.018976,0.00367225,0.00447858,0.0159078,0.0379539,0.0118463,0.0188615,0.0198561,0.00530365,0.0016645,0.0014731,0.00692676,0.00787884,0,0,0,0,0,0.00538469
244,0.00595226,0.00727181,0.0385069,0.0186471,0.0111253,0.0058623,0,0,0,0.019797,0.00244829,0.0386589,0.0139594,0.0215708,0.00838931,0.00452157,0.00414244,0.0107912,0.0091163,0.0107057,0.0222319,0.0107596,0.0138303,0.00507126,0.00857691,0.0519407,0.00608079,0.00447297,0.00138699,0.0159108,0.0192813,0.0148419,0.00948296,0.00860988,0,0,0.00603396,0,0.0158645,0.00359046,0.0342127,0.0252118,0.032214,0.0147078,0.00591196,0.00636035,0.00303779,0.0192708,0.00393569,0.00489132,0.0159346,0.0377919,0.0117606,0.0189065,0.0199922,0.00518901,0.00149418,0.00142125,0.00687078,0.00786218,0,0,0,0,0,0.00531809
245,0.00519684,0.00702291,0.0389618,0.018726,0.0110773,0.00583994,0,0,0,0.0195756,0.00171465,0.0389187,0.0134295,0.0216583,0.00828044,0.00475616,0.00421929,0.0106178,0.00861537,0.0100131,0.0222927,0.0108358,0.0141416,0.00508362,0.0083335,0.0523924,0.00598657,0.00420821,0.00139224,0.0159633,0.0192758,0.0147146,0.00981282,0.00753658,0,0,0.00636788,0,0.0159264,0.00363243,0.0342297,0.0250144,0.03219,0.0147548,0.00579246,0.00570258,0.00293455,0.0195743,0.00416636,0.00523314,0.0159501,0.0377022,0.0116871,0.0189509,0.0198637,0.00486905,0.00140958,0.00143808,0.00635139,0.00695829,0,0,0,0,0,0.00484532
246,0.00534466,0.00685958,0.0389692,0.0187256,0.0112954,0.00566816,0,0,0,0.0195192,0.0015264,0.039185,0.0125529,0.021845,0.00816035,0.00493901,0.00429145,0.0100581,0.00797608,0.00923674,0.0223685,0.0108653,0.0145178,0.00495644,0.00823245,0.0522633,0.00601143,0.00425921,0.0012307,0.0157086,0.019243,0.014552,0.00995252,0.00744861,0,0,0.0064941,0,0.0159282,0.00370955,0.0342538,0.0249671,0.0320815,0.0148895,0.00606174,0.00563783,0.00322361,0.0198481,0.00440304,0.00552887,0.0159866,0.0375743,0.0116294,0.0189914,0.0197779,0.00494784,0.00145538,0.00137712,0.00627658,0.00670575,0,0,0,0,0,0.00484622
247,0.00542754,0.00671337,0.0382117,0.0186551,0.0115878,0.00531421,0,0,0,0.0195598,0.00151654,0.0394182,0.011794,0.0220881,0.00800162,0.00510919,0.00433864,0.00942489,0.00726592,0.00831327,0.0225272,0.010797,0.0148024,0.00475221,0.00830273,0.0511554,0.00594123,0.00434474,0.00117072,0.0154401,0.0191797,0.0143938,0.0101442,0.0073578,0,0,0.00635772,0,0.0159521,0.00372034,0.0343188,0.0247842,0.0319904,0.0151197,0.0063955,0.00549493,0.00350683,0.0201228,0.00466795,0.00583888,0.0159884,0.0374831,0.0115715,0.0189302,0.0196442,0.00490509,0.00133775,0.00128697,0.0061905,0.00642289,0,0,0,0,0,0.0049012
248,0.00546749,0.00649368,0.0363935,0.0185528,0.0116268,0.00483095,0,0,0,0.0196589,0.00155201,0.0395813,0.0111432,0.0223709,0.00775453,0.00527079,0.0043939,0.00850897,0.00647416,0.00717276,0.0227039,0.0105092,0.0147035,0.00467357,0.00858956,0.0485792,0.00599919,0.00435139,0.00115477,0.015242,0.019113,0.0143083,0.010261,0.00721167,0,0,0.00609931,0,0.0159699,0.00354988,0.0344212,0.0246146,0.0319646,0.0155049,0.00668611,0.00531259,0.00347514,0.0203789,0.00495232,0.00617193,0.0159791,0.0374041,0.0115507,0.0188867,0.0193684,0.00468605,0.00116352,0.00116039,0.00603462,0.00612515,0,0,0,0,0,0.00485643
249,0.0054656,0.00616737,0.0331317,0.0184923,0.0109887,0.00430454,0,0,0,0.0197213,0.00146243,0.039693,0.0103544,0.0226706,0.00747454,0.00547834,0.00445852,0.00756445,0.00569244,0.00598871,0.0231191,0.00984412,0.0140317,0.00460394,0.00918348,0.0441587,0.00608867,0.00432612,0.00113784,0.0151541,0.0190089,0.014185,0.010191,0.00716359,0,0,0.00582575,0,0.0159522,0.00325833,0.0345184,0.0244709,0.0319725,0.0159197,0.00680323,0.00517716,0.00340186,0.0204876,0.00521979,0.00645637,0.016058,0.0373756,0.0116194,0.0188924,0.0192183,0.00444039,0.00102302,0.001012,0.00582195,0.00585093,0,0,0,0,0,0.00466723
250,0.00465596,0.00612418,0.0284438,0.018457,0.00931453,0.00374726,0,0,0,0.0196915,0.00104875,0.0397472,0.00878981,0.0229008,0.00722596,0.00562896,0.00448947,0.00661283,0.00515126,0.00495604,0.0237223,0.00878445,0.0127122,0.00451171,0.00998121,0.037872,0.00576805,0.00414484,0.00128576,0.0150007,0.0189571,0.0140489,0.0103093,0.00852891,0,0,0.00720613,0,0.0160017,0.00348046,0.0346376,0.0243352,0.0319962,0.0164395,0.00694785,0.00516127,0.00351506,0.0205712,0.00553897,0.00678852,0.0162209,0.0373725,0.0117057,0.018949,0.0191453,0.00388514,0.00355245,0.00118304,0.00579017,0.00629934,0,0,0,0,0,0.00405605
251,0.00569627,0.00563887,0.0227163,0.0184737,0.00663505,0.00315268,0,0,0,0.0196585,0.00129322,0.0397703,0.00718465,0.0232198,0.00712164,0.0059151,0.00461066,0.00603772,0.00536283,0.00452348,0.0246854,0.00736009,0.0107445,0.00410118,0.0107568,0.0300874,0.00627852,0.00413436,0.00113932,0.0151757,0.0189218,0.0142608,0.010556,0.00722627,0,0,0.00582924,0,0.0159701,0.00307118,0.0347734,0.024222,0.0320439,0.0173327,0.0070553,0.00504137,0.00367552,0.020705,0.00607835,0.00732609,0.0163611,0.0373396,0.0117745,0.0189604,0.0191752,0.004191,0.000763576,0.000785338,0.00554672,0.00547613,0,0,0,0,0,0.00435212
252,0.00567903,0.00539528,0.0162846,0.0184625,0.00381585,0.002611,0,0,0,0.0196133,0.00120844,0.0397328,0.00698127,0.0234416,0.00678475,0.00591249,0.00470486,0.00590083,0.00598906,0.00473064,0.0260004,0.00555465,0.00809166,0.0031768,0.0116891,0.0218908,0.00636981,0.00400718,0.00111404,0.015048,0.0188806,0.0142693,0.0110383,0.00698062,0,0,0.00610768,0,0.0159642,0.00302527,0.0349846,0.0240565,0.0320828,0.0177252,0.00705157,0.00498866,0.00366451,0.0208501,0.00631925,0.00772682,0.0163701,0.0373804,0.0118378,0.0189074,0.0191226,0.00412542,0.000677903,0.000673957,0.00529727,0.00543444,0,0,0,0,0,0.00410978
