Timestep,C7,CLAV,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x61,x62,x63,x64,x65,LASI
37,0.0179761,0.0235216,0.0265638,0.0228287,0.0190523,0,0,0.0124335,0,0.0158994,0.00833427,0.0379119,0.0208928,0.025599,0.00491235,0.00205735,0.040033,0.00837161,0.0106969,0.00979981,0.0316809,0.0061118,0.0091663,0.0078809,0.0162173,0.0291833,0.0150281,0.0031034,0.00756261,0.0211283,0.0187017,0.019975,0.0130677,0.0254541,0,0,0.00515604,0,0.0144201,0.00331889,0.0400207,0.0155573,0.031545,0.0181389,0.00931739,0.0321125,0.00844865,0.0159976,0.00720345,0.0105887,0.00837571,0.0309219,0.0119971,0.00851312,0.0214622,0.016093,0.000871171,0.00339515,0.0336256,0.0238521,0,0,0,0,0,0.00666527
38,0.0178946,0.0232952,0.0258765,0.02276,0.0185398,0,0,0.0120701,0,0.0159034,0.00824189,0.0376012,0.0214497,0.0257189,0.00419169,0.00243306,0.0393762,0.00797951,0.010626,0.0094704,0.0314962,0.00602761,0.00921669,0.00787403,0.0161706,0.0285221,0.0146805,0.00295433,0.00739702,0.0208986,0.0187179,0.0195014,0.0131022,0.025333,0,0,0.00530922,0,0.0144236,0.00347153,0.0399175,0.0155943,0.0312643,0.0179814,0.00987285,0.0317408,0.0085073,0.0160851,0.00723571,0.0107119,0.00829505,0.0305926,0.0118785,0.0083845,0.0209393,0.0160237,0.00108637,0.00344232,0.0332846,0.023468,0,0,0,0,0,0.00654671
39,0.0179575,0.0230565,0.0254435,0.0227003,0.0169561,0,0,0.0117753,0,0.0158788,0.00809671,0.0372673,0.0188176,0.0259224,0.00336135,0.00316529,0.0389041,0.00769861,0.0108138,0.00905522,0.0311324,0.00607519,0.00935634,0.00772747,0.0158968,0.0286454,0.0143729,0.00283993,0.00731775,0.0207042,0.0187363,0.0190009,0.0131766,0.0253189,0,0,0.00562229,0,0.0144113,0.00364659,0.0398328,0.0155545,0.0308952,0.017928,0.0107359,0.031446,0.00864895,0.0161744,0.00735227,0.0109124,0.00824879,0.0301359,0.0117456,0.00825395,0.020566,0.0159457,0.00115448,0.00348183,0.0330183,0.0233279,0,0,0,0,0,0.00521052
40,0.0180698,0.0228263,0.025372,0.0226693,0.0148305,0,0,0.0116492,0,0.015802,0.00800392,0.036902,0.0144436,0.0260374,0.00349649,0.00395819,0.0386219,0.00753181,0.0110528,0.00842717,0.0303086,0.00630965,0.00939657,0.00753546,0.0154586,0.0292459,0.0141072,0.00277298,0.00722756,0.0204192,0.0188104,0.018448,0.0133071,0.0253756,0,0,0.00592473,0,0.0144504,0.00387568,0.0397646,0.0155458,0.0305387,0.017969,0.0117033,0.0312252,0.00881073,0.0162675,0.0075541,0.0111806,0.00829873,0.0295917,0.0116048,0.00820478,0.0200511,0.01585,0.00129497,0.00351514,0.0328432,0.0234202,0,0,0,0,0,0.00519507
41,0.0182233,0.0226847,0.0259333,0.0226664,0.0129513,0,0,0.0116811,0,0.0157097,0.00799152,0.0365496,0.010566,0.026131,0.00455803,0.00467381,0.0384669,0.00745152,0.0112241,0.00777625,0.0292208,0.00671473,0.00949359,0.00741793,0.0149007,0.0298218,0.0137716,0.00272244,0.00714803,0.0201805,0.0188698,0.017957,0.0134172,0.0255217,0,0,0.00625478,0,0.014476,0.00410237,0.039688,0.0156561,0.0301501,0.0180553,0.0126541,0.0311212,0.0089899,0.0163616,0.00777941,0.0114936,0.00836983,0.0290115,0.0115065,0.00827786,0.0194984,0.0158468,0.00145953,0.00353368,0.0327139,0.0236242,0,0,0,0,0,0.0057432
42,0.0184668,0.0225952,0.026292,0.0226897,0.0119911,0,0,0.0116551,0,0.015668,0.00807303,0.0364075,0.00893296,0.0262524,0.00581465,0.00522201,0.0383967,0.00743323,0.0113856,0.00734141,0.028091,0.00721017,0.00970653,0.00739254,0.0143047,0.0300101,0.0134141,0.00273553,0.00712463,0.0198914,0.0188621,0.0175613,0.0134258,0.0257681,0,0,0.0067075,0,0.0144542,0.00435457,0.0397268,0.0157854,0.0297478,0.0181085,0.0134555,0.0311654,0.00918097,0.0164063,0.00798772,0.011786,0.00844319,0.028444,0.0113958,0.0084099,0.0188576,0.0159904,0.00164554,0.00351908,0.0326669,0.0238809,0,0,0,0,0,0.00628972
43,0.0187814,0.0225657,0.0259119,0.022539,0.0116153,0,0,0.0116959,0,0.0157475,0.00817433,0.0362851,0.00982792,0.0263777,0.00671148,0.00555632,0.0382768,0.00731307,0.0114167,0.00715546,0.0272359,0.0076558,0.0100078,0.00720514,0.0138711,0.0298052,0.0130405,0.00253495,0.00728568,0.0195596,0.0187922,0.0172818,0.0133449,0.0260905,0,0,0.00720854,0,0.0144016,0.00462856,0.0398472,0.0160323,0.0293537,0.0180437,0.0141245,0.0313251,0.00939544,0.0164103,0.00816356,0.0120534,0.00848059,0.0279038,0.0112998,0.0085551,0.0181331,0.0162367,0.00180552,0.00349945,0.0326526,0.0242273,0,0,0,0,0,0.00674558
44,0.0207719,0.0239659,0.024938,0.0211017,0.0107683,0,0,0.0126932,0,0.0166682,0.00874195,0.0361193,0.012009,0.0266484,0.00717028,0.00548859,0.0404695,0.00717616,0.0116636,0.00759036,0.0268442,0.00792799,0.0107112,0.0069349,0.0138284,0.0296897,0.013674,0,0.00821177,0.0194794,0.0187213,0.0174574,0.0132012,0.02705,0,0,0.00782398,0,0.0143829,0.00499039,0.0399499,0.0166578,0.0289055,0.0177595,0.0146253,0.0316401,0.00958135,0.0163858,0.00824864,0.0122506,0.00858156,0.0274284,0.0112845,0.00879955,0.0176112,0.0167008,0.00193821,0.00356083,0.0340716,0.0260271,0,0,0,0,0,0.00695127
45,0.0192401,0.0225153,0.0242298,0.021743,0.00984826,0,0,0.0135779,0,0.0164746,0.0092973,0.035868,0.0148546,0.0270392,0.00758295,0.00483963,0.0369176,0.00723441,0.0123696,0.00876159,0.0270343,0.00852589,0.0120584,0.00700067,0.0144085,0.0297586,0.0115498,0.00199066,0.00790905,0.0196117,0.0186722,0.0179281,0.012911,0.0269838,0,0,0.00819593,0,0.0144459,0.00522242,0.0400463,0.0173877,0.0285929,0.0173247,0.0142871,0.0322587,0.00966016,0.0163408,0.00830287,0.0123433,0.00873377,0.0269787,0.0112845,0.00918643,0.0170499,0.0171159,0.00235736,0.00349827,0.0324761,0.0250852,0,0,0,0,0,0.00721544
46,0.0188035,0.0217243,0.023504,0.0215033,0.00944109,0,0,0.0135833,0,0.0166203,0.00938718,0.0354996,0.017798,0.0274406,0.00804632,0.00415485,0.0354948,0.00754582,0.0134462,0.0101745,0.0276769,0.00976127,0.0137056,0.00743015,0.0154288,0.029217,0.0106939,0.00189821,0.00793514,0.0195771,0.0186261,0.0182745,0.0125443,0.0268705,0,0,0.00876971,0,0.0145044,0.00557212,0.0401138,0.0181201,0.0283101,0.0166185,0.0137273,0.0323392,0.00965405,0.0162455,0.0082246,0.0122702,0.00879574,0.0264463,0.0114188,0.00952992,0.0160389,0.0175373,0.00286608,0.0035652,0.0315271,0.0248033,0,0,0,0,0,0.00745727
47,0.0183476,0.0209189,0.0221764,0.0212963,0.00954862,0,0,0.0133927,0,0.0166542,0.0093565,0.0349927,0.0201016,0.0276473,0.00923365,0.00364503,0.0341457,0.00809687,0.0146959,0.0114368,0.0282796,0.0112028,0.0153322,0.00798109,0.0163556,0.0274848,0.00988085,0.00186836,0.00787772,0.0197986,0.0185226,0.0188501,0.0120943,0.0266645,0,0,0.00932711,0,0.0144718,0.00585311,0.040009,0.0190061,0.0280128,0.0156863,0.0131228,0.0323698,0.0096153,0.0161888,0.00807957,0.0121365,0.00895294,0.0258702,0.0115771,0.00996055,0.0148613,0.0178961,0.00302513,0.00359259,0.0305819,0.0245161,0,0,0,0,0,0.00749447
48,0.0178555,0.0202176,0.0204677,0.021186,0.00983266,0,0,0.0130801,0,0.0166897,0.00920188,0.034371,0.021512,0.027742,0.0115925,0.00353539,0.0327661,0.00857752,0.0158409,0.0122426,0.0284109,0.0121828,0.0167085,0.00831459,0.01676,0.0252199,0.00914347,0.00180465,0.00787514,0.0204246,0.0184398,0.0197289,0.0114617,0.0264524,0,0,0.0098468,0,0.0144433,0.00611016,0.0395593,0.0200001,0.0276737,0.0145559,0.0125467,0.0324184,0.00954668,0.0162125,0.00787537,0.0120016,0.00923541,0.025257,0.0115367,0.0105592,0.0135721,0.0181445,0.00306989,0.00362487,0.0296161,0.0241915,0,0,0,0,0,0.00734422
49,0.0174742,0.0195533,0.0188056,0.0212246,0.00995637,0,0,0.0127366,0,0.0167043,0.00899624,0.0337301,0.0218788,0.0277521,0.0140539,0.00364783,0.031519,0.00914525,0.0174293,0.0126776,0.0278773,0.0125391,0.0174623,0.00846158,0.0166449,0.0229659,0.00844512,0.00182465,0.00787605,0.0213091,0.0184022,0.0208035,0.01073,0.0262979,0,0,0.0102925,0,0.014446,0.00637309,0.0389929,0.0210926,0.0273252,0.0133135,0.0120861,0.0324767,0.00945361,0.0162874,0.00774611,0.0119116,0.0097036,0.0245706,0.011538,0.0113909,0.012222,0.0183417,0.00308282,0.00368393,0.028719,0.0239041,0,0,0,0,0,0.00710026
50,0.0171364,0.0189039,0.0175666,0.02127,0.00972731,0,0,0.0123848,0,0.0166481,0.00877303,0.0332964,0.02174,0.0276862,0.0152935,0.00379978,0.0304517,0.00993803,0.0190263,0.0125244,0.0268371,0.0122966,0.0174514,0.00816967,0.0159929,0.0211109,0.00783862,0.00178582,0.00782521,0.0222854,0.018377,0.0218012,0.0100378,0.0261414,0,0,0.0106354,0,0.0144537,0.00657616,0.0386759,0.0221668,0.0270007,0.0120692,0.0119002,0.0325506,0.00937233,0.0163909,0.00777148,0.0119456,0.0104039,0.0238851,0.0117794,0.0124299,0.0109219,0.0184821,0.00301695,0.00368445,0.0279738,0.0236495,0,0,0,0,0,0.00684047
51,0.0168315,0.0183266,0.0170471,0.021286,0.00955422,0,0,0.012077,0,0.0165643,0.00856349,0.0330862,0.0213076,0.0276571,0.0154052,0.0039048,0.0294825,0.0108925,0.0199778,0.0121306,0.025734,0.0119142,0.0171383,0.00772549,0.0152143,0.0200019,0.0072798,0.00173657,0.00765682,0.0233586,0.0183481,0.0226716,0.00934948,0.0259936,0,0,0.0109709,0,0.0144571,0.00676808,0.0385884,0.0231938,0.0266634,0.0107744,0.0118487,0.0326034,0.00928163,0.0164192,0.00790021,0.0120464,0.0113066,0.0231495,0.0122494,0.0137241,0.00964182,0.0186265,0.00288396,0.00364746,0.027297,0.0234761,0,0,0,0,0,0.00683753
52,0.0166423,0.0179707,0.0168796,0.0214029,0.00951445,0,0,0.0118886,0,0.0164986,0.00835162,0.0329314,0.0205958,0.0276135,0.0150311,0.00398045,0.0285271,0.0116216,0.0202468,0.0118578,0.0248853,0.0117468,0.017331,0.00741389,0.0146043,0.0195446,0.00674195,0.00170321,0.00751883,0.0245494,0.0183621,0.0231968,0.00858076,0.0258431,0,0,0.0113159,0,0.0144785,0.00691597,0.0385401,0.0239823,0.0263184,0.00974267,0.011883,0.0326058,0.00920368,0.016492,0.00833192,0.0123238,0.0124519,0.0221556,0.0128962,0.015198,0.0089313,0.0187549,0.00271647,0.00357469,0.026674,0.0234247,0,0,0,0,0,0.0070199
53,0.0165154,0.0176892,0.0166586,0.0216163,0.00933889,0,0,0.0118792,0,0.0164228,0.00811003,0.0327622,0.0198223,0.0275126,0.0146348,0.00410563,0.0276682,0.0118779,0.0199227,0.0117138,0.0244095,0.0117453,0.0177679,0.00721267,0.0142033,0.0193193,0.00635904,0.00160008,0.00744071,0.0252871,0.0184109,0.0233447,0.00771795,0.0256923,0,0,0.0116953,0,0.0145053,0.00701388,0.0384406,0.0245558,0.0260331,0.00876049,0.0120147,0.0325877,0.00922498,0.0165249,0.00891554,0.0127056,0.013695,0.0210963,0.0136627,0.0165762,0.00799851,0.0188566,0.002426,0.0034292,0.0260789,0.0235122,0,0,0,0,0,0.00682355
54,0.0164797,0.0173387,0.0165491,0.0218317,0.00900038,0,0,0.0119417,0,0.0162432,0.00784811,0.0326816,0.0188495,0.0273949,0.0144902,0.0043325,0.0270793,0.0118142,0.0193058,0.0116407,0.0242834,0.011762,0.017748,0.00713764,0.013945,0.0193663,0.00620322,0.00154598,0.00730909,0.0252826,0.0184924,0.0230275,0.00676653,0.0255945,0,0,0.0121219,0,0.0145432,0.00706293,0.0382458,0.0247261,0.0257673,0.00792762,0.0122214,0.0325377,0.0093284,0.0164517,0.00962847,0.0131284,0.0149727,0.0199976,0.0145955,0.0178552,0.00670357,0.0189306,0.00216001,0.0031938,0.0255621,0.023739,0,0,0,0,0,0.00616826
55,0.0165866,0.0169505,0.0165647,0.022149,0.00845224,0,0,0.0121997,0,0.0160475,0.00777194,0.0328198,0.0177125,0.0273435,0.0145137,0.00455621,0.0266608,0.0115727,0.0184859,0.011522,0.0243735,0.0116014,0.0172293,0.0069685,0.01373,0.0197061,0.00621582,0.00160109,0.00718367,0.0238608,0.0185944,0.0218219,0.00573228,0.0255468,0,0,0.0126562,0,0.014577,0.007218,0.0379708,0.0243423,0.0255017,0.00724651,0.012124,0.0324523,0.00938571,0.0162196,0.0103116,0.0134006,0.0160514,0.0188076,0.0155023,0.0187662,0.00490548,0.0190434,0.00185067,0.00297302,0.025123,0.0240578,0,0,0,0,0,0.00534646
56,0.0167009,0.016689,0.0169561,0.0224233,0.0078734,0,0,0.0123854,0,0.0157385,0.00767007,0.0331323,0.0165669,0.0273565,0.0144639,0.00481781,0.0264204,0.0113959,0.0179567,0.0114042,0.0245357,0.0112802,0.0164737,0.00673483,0.0135103,0.0204887,0.00646422,0.00173369,0.00703201,0.02184,0.0187418,0.0198763,0.00469957,0.0256662,0,0,0.0130533,0,0.0146365,0.00729255,0.0377857,0.0230909,0.0252465,0.00684623,0.0119535,0.0325411,0.0094389,0.0159603,0.0111209,0.0136704,0.016878,0.0175334,0.0163883,0.0193267,0.00311868,0.0191529,0.00155797,0.00269252,0.0247727,0.0243345,0,0,0,0,0,0.00450012
57,0.0168306,0.0166865,0.0178469,0.022729,0.00740702,0,0,0.0127621,0,0.0155308,0.00771692,0.0335421,0.0157711,0.0274581,0.0142409,0.00494863,0.0261841,0.0111757,0.0176533,0.0112411,0.0246859,0.0108367,0.0156998,0.00639241,0.013224,0.0218879,0.0067203,0.00184183,0.00692557,0.0190363,0.0189128,0.0174709,0.00377421,0.0258054,0,0,0.0134714,0,0.0146936,0.00737322,0.0377014,0.0215275,0.0250288,0.00651068,0.0115379,0.0326796,0.00946178,0.0158256,0.0120904,0.0139953,0.0175411,0.0164098,0.0170605,0.0196808,0.00155193,0.0192521,0.00132576,0.00240499,0.0244884,0.0245053,0,0,0,0,0,0.00409792
58,0.0170348,0.0166549,0.0192324,0.0231147,0.00730027,0,0,0.0133037,0,0.015431,0.00788849,0.0339234,0.0151163,0.0275297,0.0141882,0.00480086,0.0260661,0.011048,0.0175572,0.0112032,0.0247302,0.0105052,0.0153533,0.00608422,0.0130183,0.0237001,0.00699846,0.00198114,0.00691563,0.016108,0.0190596,0.0149363,0.00307837,0.0259978,0,0,0.0139355,0,0.0147402,0.0074634,0.0377459,0.0198978,0.0248575,0.00604066,0.0108831,0.0328688,0.00953998,0.0158215,0.0130321,0.0144308,0.0180987,0.0155714,0.0175133,0.0199932,0.00255096,0.0194163,0.00106543,0.0021846,0.0244056,0.0247156,0,0,0,0,0,0.00487397
59,0.0173114,0.0167374,0.0206594,0.023412,0.00761176,0,0,0.0139195,0,0.015286,0.00806595,0.0340894,0.0145767,0.027509,0.0143838,0.00429697,0.0261704,0.0111,0.017575,0.011286,0.0246948,0.0104231,0.0155002,0.00587958,0.0129142,0.0256842,0.00735215,0.00218037,0.00688686,0.013452,0.0191942,0.0126061,0.00262337,0.026198,0,0,0.0143205,0,0.0147814,0.0075651,0.0378152,0.0188284,0.0247805,0.00533416,0.0100778,0.0330818,0.0097556,0.0158352,0.0139459,0.014938,0.0184458,0.0150776,0.0176852,0.0202471,0.00736376,0.0195257,0.000892714,0.0020343,0.0245835,0.0250158,0,0,0,0,0,0.00496498
60,0.0175877,0.0169526,0.0221103,0.0235849,0.0085229,0,0,0.0145762,0,0.0150604,0.00809361,0.0339448,0.014234,0.0275196,0.0143874,0.00437711,0.0264636,0.010854,0.0171641,0.0112991,0.0250583,0.0104731,0.0159613,0.00592779,0.0128979,0.0276054,0.00773301,0.00239172,0.00678527,0.0114654,0.0193087,0.0109623,0.00244278,0.0264518,0,0,0.0146743,0,0.0148012,0.00763312,0.0374579,0.0187241,0.0247804,0.00442468,0.00953135,0.033315,0.0100776,0.0158042,0.0145852,0.0153752,0.0185187,0.0149058,0.0174868,0.0202741,0.0125455,0.0196563,0.000926855,0.00192472,0.0248091,0.0252758,0,0,0,0,0,0.00502261
61,0.0178114,0.0171988,0.0236822,0.0236253,0.00978899,0,0,0.0154195,0,0.0149005,0.00820475,0.0338013,0.0140509,0.0274398,0.0142702,0.00451497,0.0267548,0.010471,0.0166398,0.0113125,0.0255185,0.0106093,0.0166423,0.00615467,0.0127635,0.0295159,0.00792862,0.00252584,0.00674426,0.0104478,0.0193796,0.0103099,0.00240682,0.0266506,0,0,0.0150409,0,0.0148294,0.00776498,0.0373661,0.0196945,0.0248893,0.00312449,0.00888566,0.0334977,0.0102395,0.0157768,0.0149059,0.0155485,0.0185502,0.0149457,0.0172555,0.0202816,0.0158093,0.0199011,0.00102157,0.00190934,0.025127,0.0255042,0,0,0,0,0,0.00511336
62,0.0179941,0.0172769,0.0254682,0.0234974,0.0110483,0,0,0.0153101,0,0.0148016,0.00847107,0.0337578,0.0140675,0.0273713,0.013993,0.00467462,0.0269496,0.0102111,0.0163217,0.0112214,0.0259025,0.0106557,0.0172846,0.00636641,0.0124791,0.031521,0.00774341,0.00251911,0.00679087,0.0100009,0.0193862,0.0101573,0.00207506,0.0267679,0,0,0.0153781,0,0.0148491,0.00793418,0.0374594,0.0205006,0.0250798,0.00161618,0.00808752,0.0335548,0.0101247,0.0157568,0.0149038,0.0153774,0.0187555,0.0150898,0.0171986,0.0204791,0.0173822,0.0201623,0.000993154,0.0018954,0.0254477,0.0256463,0,0,0,0,0,0.00497968
63,0.0180976,0.0174927,0.0271317,0.0234349,0.01206,0,0,0.0152667,0,0.0148942,0.00872825,0.033723,0.013782,0.027371,0.0135866,0.00480368,0.0269073,0.0100612,0.0160523,0.0110159,0.0262032,0.0105745,0.0176999,0.00650523,0.0121413,0.0334909,0.0074868,0.00244296,0.00681671,0.00961614,0.0194091,0.0101641,0.00132502,0.0267695,0,0,0.0156856,0,0.0148744,0.0080777,0.0375076,0.0206725,0.025262,0.000882054,0.00732263,0.0335332,0.00979202,0.0157248,0.0146951,0.0148469,0.0191892,0.0152596,0.017245,0.0209945,0.0178593,0.0203433,0.000978804,0.0019038,0.0259139,0.0258107,0,0,0,0,0,0.00492802
64,0.0181406,0.0178862,0.0282358,0.0232791,0.0125448,0,0,0.0154124,0,0.0150763,0.00890625,0.033672,0.0130127,0.0272248,0.0130103,0.00493855,0.0267414,0.00989108,0.015739,0.0106856,0.0263978,0.0103001,0.0176489,0.0065482,0.0117185,0.0347967,0.00740276,0.00226176,0.00688273,0.00931979,0.0194937,0.0102736,0.000944041,0.0266965,0,0,0.0157598,0,0.0149366,0.00811639,0.0376011,0.0204688,0.0253954,0.00215102,0.00686754,0.0335021,0.00947561,0.015649,0.0144443,0.01429,0.0197757,0.0154274,0.0172938,0.0217331,0.0179852,0.0204278,0.000975308,0.00196979,0.0265244,0.0261176,0,0,0,0,0,0.00492225
65,0.0182323,0.0180601,0.0297357,0.0231246,0.0129056,0,0,0.0155106,0,0.0151471,0.00898803,0.0336166,0.0121773,0.0271039,0.0126335,0.0053742,0.0265036,0.00976308,0.0156028,0.0103069,0.02666,0.010094,0.0173341,0.00661358,0.0112571,0.0365289,0.00717875,0.00223153,0.00691661,0.00927195,0.0194411,0.0104986,0.00126572,0.0267042,0,0,0.0157497,0,0.0149423,0.00812242,0.0375895,0.0201372,0.0254458,0.00376181,0.00654392,0.0336031,0.00911512,0.0155906,0.0141219,0.0137784,0.0203102,0.015609,0.0173513,0.0225105,0.017896,0.0206112,0.00091943,0.00203932,0.0269653,0.0262641,0,0,0,0,0,0.00502928
66,0.0183542,0.0182876,0.0312239,0.0229711,0.013145,0,0,0.015494,0,0.0151915,0.00902629,0.033613,0.0112979,0.0269905,0.0122233,0.00589055,0.0263408,0.00967661,0.0155209,0.00991746,0.0269252,0.00984816,0.0169068,0.00660561,0.0107381,0.0383235,0.00689616,0.00225142,0.00697415,0.00945716,0.0193293,0.0108178,0.00189581,0.0267285,0,0,0.0155989,0,0.0149072,0.00809717,0.0374515,0.0197555,0.0254197,0.00539772,0.00640491,0.0338835,0.00875594,0.0154692,0.0137759,0.0133065,0.0206066,0.0157807,0.0173921,0.0230957,0.0176469,0.0207624,0.000893437,0.00215741,0.0273319,0.0261373,0,0,0,0,0,0.00503717
67,0.0185765,0.0185902,0.0325169,0.0228197,0.0134267,0,0,0.0152724,0,0.0151361,0.00911135,0.0336045,0.0104237,0.0268553,0.0116823,0.00636548,0.0263889,0.0096416,0.0153718,0.00961153,0.027204,0.00961566,0.0165512,0.00667944,0.0102537,0.0398329,0.00660719,0.00237174,0.00703652,0.0096045,0.0192281,0.0111017,0.00245231,0.0268204,0,0,0.0152404,0,0.0148586,0.00808397,0.0373092,0.0192859,0.0253809,0.00680546,0.00655268,0.0342627,0.00851013,0.0152792,0.0133764,0.0128698,0.0208047,0.0158553,0.017424,0.023403,0.0172724,0.0207276,0.000924466,0.00227142,0.0277368,0.0259568,0,0,0,0,0,0.0050607
68,0.0189397,0.0189105,0.0335799,0.0228562,0.0137957,0,0,0.0149234,0,0.0150081,0.00913204,0.0335904,0.00970582,0.0266007,0.0112366,0.00678045,0.0266964,0.00941565,0.0151796,0.00943509,0.0273827,0.0094416,0.0163539,0.0068429,0.00984448,0.0410479,0.00621567,0.00267824,0.00695887,0.00948045,0.0191463,0.0112012,0.00278361,0.0270857,0,0,0.0147375,0,0.0148177,0.00817109,0.0374797,0.0186243,0.0254309,0.00771252,0.00686172,0.0344653,0.00832988,0.0151202,0.0129435,0.0125343,0.0209094,0.0157667,0.0174878,0.0233944,0.0164673,0.0205961,0.000956673,0.00242086,0.0281597,0.026015,0,0,0,0,0,0.00504004
69,0.0192024,0.0191681,0.0348659,0.0228164,0.0144293,0,0,0.0146034,0,0.0149677,0.00908333,0.033657,0.00936264,0.0264634,0.01119,0.00707647,0.0270061,0.00929971,0.015087,0.00936097,0.0275205,0.0094472,0.0164986,0.0070189,0.00952437,0.0425945,0.00595753,0.00275564,0.00696102,0.0090288,0.0190347,0.0111552,0.00291819,0.0273973,0,0,0.0142738,0,0.0147839,0.00807979,0.0379123,0.0179834,0.0255405,0.00810354,0.00707574,0.0346561,0.00812478,0.015065,0.0125652,0.0122346,0.0208887,0.0154973,0.0176051,0.0231819,0.0151824,0.0205569,0.00101445,0.00258081,0.0284956,0.0262045,0,0,0,0,0,0.0050799
70,0.0193901,0.0194109,0.0362128,0.0228041,0.0151927,0,0,0.0144092,0,0.015006,0.00898767,0.0337124,0.0092786,0.026353,0.0111696,0.0073034,0.0273022,0.00921362,0.0149379,0.00930898,0.0276645,0.00949552,0.0167798,0.00713183,0.00926776,0.044262,0.00587194,0.00272033,0.00710658,0.00834892,0.0189468,0.0110833,0.00327456,0.0276956,0,0,0.0137472,0,0.0147718,0.00784765,0.0385269,0.0175955,0.0256952,0.00814152,0.0071537,0.0347955,0.00787426,0.0151132,0.0122487,0.0118538,0.0207634,0.015118,0.0177851,0.0228481,0.0138253,0.020454,0.00114731,0.00274775,0.0287137,0.0264091,0,0,0,0,0,0.00497355
71,0.0195412,0.0196637,0.037596,0.0227711,0.0159717,0,0,0.0142302,0,0.0150477,0.0088551,0.0336507,0.00931489,0.0262661,0.0108701,0.00764014,0.0277381,0.00914046,0.0147874,0.00923564,0.0278783,0.0094719,0.0170891,0.00733826,0.00900696,0.0459341,0.00590814,0.00267838,0.00733087,0.00766015,0.0188891,0.0112384,0.00371698,0.0279694,0,0,0.0131263,0,0.0147653,0.00758023,0.0387497,0.0176276,0.0257895,0.00801931,0.00726736,0.0349029,0.00752323,0.0151083,0.0118148,0.0112587,0.0205262,0.0147517,0.0180149,0.0223939,0.0125366,0.0202271,0.00130954,0.00289656,0.028898,0.0265748,0,0,0,0,0,0.005108
72,0.019638,0.0197981,0.0389348,0.0227017,0.0167195,0,0,0.0140007,0,0.0150264,0.0088055,0.0335775,0.00940792,0.0261815,0.0104985,0.00793222,0.0283584,0.00903203,0.0145077,0.00908173,0.0281048,0.00944209,0.017268,0.00762684,0.00872473,0.0474839,0.00594781,0.00268525,0.00747861,0.00716232,0.0188355,0.0115656,0.00392775,0.0282538,0,0,0.0125688,0,0.0147633,0.0073106,0.039128,0.0179724,0.0259294,0.0079394,0.00719692,0.0350198,0.00711495,0.0152096,0.0112851,0.0106298,0.020291,0.0144454,0.0182548,0.0218289,0.0118311,0.0199957,0.00151319,0.00300225,0.0291373,0.0267174,0,0,0,0,0,0.00537248
73,0.0196997,0.0199484,0.0400651,0.0225515,0.0172223,0,0,0.0137988,0,0.01501,0.00879169,0.033576,0.00943878,0.0260911,0.0100621,0.00814101,0.0290721,0.00880237,0.0142203,0.00882726,0.0282744,0.00930535,0.0171647,0.00766853,0.00836477,0.0488213,0.00598862,0.00265169,0.00731868,0.00712147,0.0187812,0.0121313,0.0041491,0.0285063,0,0,0.0121028,0,0.014757,0.00708362,0.0395706,0.0185778,0.0260903,0.00810975,0.00695689,0.0351525,0.00662423,0.0154099,0.0109182,0.00991807,0.0200023,0.0142422,0.0184779,0.0212819,0.0118031,0.0198003,0.00176892,0.00306173,0.0294241,0.0268216,0,0,0,0,0,0.00566982
74,0.0197586,0.0201106,0.0410838,0.0224878,0.0176361,0,0,0.0136415,0,0.0150895,0.00875538,0.0335786,0.00942239,0.0260338,0.00961554,0.00822953,0.0297841,0.0085543,0.0140195,0.00864496,0.0284066,0.00913284,0.0169533,0.00775705,0.00802159,0.0499871,0.00605979,0.00263332,0.00725145,0.00759723,0.0187371,0.0129405,0.00432754,0.0286818,0,0,0.0116313,0,0.0147568,0.00687097,0.0398427,0.0194831,0.0262083,0.00855724,0.00654242,0.0352132,0.00599407,0.0156652,0.0105345,0.00904977,0.0197781,0.0141279,0.0186892,0.0209126,0.0119171,0.0195683,0.00206117,0.00312901,0.0297176,0.0268937,0,0,0,0,0,0.005963
75,0.0198325,0.0202495,0.0420187,0.0225587,0.0180331,0,0,0.0133934,0,0.0151995,0.00868564,0.0335361,0.00944225,0.0260247,0.00917068,0.0081544,0.0305439,0.00835875,0.0137047,0.00864886,0.0285597,0.00900079,0.0167425,0.00786457,0.00772306,0.0510415,0.00607395,0.00271304,0.00727699,0.00846666,0.0186949,0.0137144,0.00431924,0.0288184,0,0,0.0111815,0,0.0147602,0.00665626,0.0399042,0.0204096,0.0262952,0.00906483,0.00601797,0.0352383,0.0054119,0.015873,0.0100362,0.00817878,0.0197173,0.0141218,0.0188528,0.0207409,0.0124323,0.0193218,0.00232846,0.00319065,0.0300232,0.0269642,0,0,0,0,0,0.00617205
