Timestep,C7,CLAV,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x61,x62,x63,x64,x65,LASI
126,0.0050548,0.00135826,0.0182629,0.0168838,0.00503734,0,0,0.00106796,0,0.0214288,0.000573455,0.0393722,0.0059252,0.0227701,0.00470704,0.00902397,0.00207535,0.00458181,0.00386537,0.00420481,0.0256746,0.00481459,0.00729541,0.00285662,0.0110666,0.0247736,0.00173766,0.0055421,0.000923903,0.0201715,0.0182519,0.0132299,0.0150079,0.00675925,0,0,0.0064,0,0.0158101,0.00205064,0.0344337,0.0201569,0.0337838,0.0230052,0.0135616,0.00952713,0.00575076,0.0242165,0.010971,0.00798988,0.0148862,0.0373965,0.0115923,0.0172417,0.026697,0.00410794,0.00124317,0.00113649,0.00293405,0.00444695,0,0,0,0,0,0.0039182
127,0.00493062,0.00146048,0.0122462,0.0169551,0.00260292,0,0,0.00141289,0,0.0214286,0.000771219,0.0391701,0.00569052,0.0231671,0.00504037,0.00896611,0.00226238,0.0048309,0.00458169,0.00478092,0.0268491,0.00377788,0.00582408,0.00260981,0.0121142,0.017193,0.00169077,0.00532945,0.000818759,0.0199953,0.0181995,0.0131905,0.0151437,0.00681835,0,0,0.00651487,0,0.0158254,0.00214754,0.0346284,0.020085,0.0338645,0.0233789,0.0135194,0.0094777,0.00591952,0.0244759,0.0113345,0.00827462,0.0148797,0.0373966,0.0116647,0.0173058,0.0266757,0.00413919,0.00122002,0.00121001,0.00282347,0.00443446,0,0,0,0,0,0.0036117
128,0.00485725,0.00162494,0.00709347,0.017074,0.00173771,0,0,0.00178312,0,0.0215101,0.000975615,0.0389098,0.00621663,0.0236138,0.00489753,0.00887434,0.00247039,0.00580534,0.00571745,0.00577297,0.0281927,0.0031125,0.00442456,0.00250792,0.0131341,0.0105096,0.00161757,0.00514646,0.000762182,0.019779,0.0180423,0.0128609,0.0152027,0.00685081,0,0,0.00656425,0,0.0157474,0.00225102,0.0348578,0.0199398,0.0339148,0.0233232,0.0134853,0.00943952,0.00614486,0.0246619,0.0114897,0.00852112,0.0147859,0.0374126,0.0116633,0.0172407,0.0267692,0.00412469,0.00112338,0.00127243,0.00276859,0.00446829,0,0,0,0,0,0.00339871
129,0.0053567,0.00191152,0.00481748,0.0168953,0.00292899,0,0,0.00227091,0,0.0215598,0.00108909,0.0387978,0.00653179,0.0239658,0.00450601,0.00869356,0.00268281,0.00721725,0.00693932,0.00694481,0.0296995,0.0031333,0.00363353,0.0027575,0.0140701,0.00628136,0.00140192,0.00519979,0.000864243,0.0197721,0.0179685,0.0128382,0.0151779,0.00688955,0,0,0.00502523,0,0.0156971,0.00169388,0.0350993,0.0198182,0.0339219,0.0233906,0.0134372,0.0101364,0.00642714,0.0248687,0.0117514,0.00877998,0.0147294,0.0373865,0.0116542,0.0171957,0.0269104,0.00355938,0.00145391,0.00163525,0.00223821,0.0039863,0,0,0,0,0,0.0032085
130,0.00511298,0.00209294,0.00505507,0.0167761,0.00402717,0,0,0.0026315,0,0.0213651,0.00127954,0.0388226,0.00639872,0.0242737,0.00470541,0.00857007,0.002938,0.00867757,0.00805725,0.00799313,0.0310688,0.00372825,0.00351373,0.00325417,0.015082,0.00600131,0.00140414,0.00515235,0.000932755,0.0197185,0.0179665,0.012284,0.015309,0.006938,0,0,0.00589274,0,0.0157112,0.00206376,0.0353851,0.0198002,0.0337898,0.0228979,0.0135735,0.0098419,0.00674766,0.0248521,0.0116126,0.00905388,0.014561,0.0373135,0.0114899,0.0170485,0.0273871,0.00386783,0.00107291,0.00163577,0.002499,0.00425504,0,0,0,0,0,0.00328926
131,0.00477377,0.00216384,0.00629982,0.0170178,0.00517288,0,0,0.00328205,0,0.0210445,0.0018536,0.0390936,0.0064217,0.0245691,0.00584839,0.00840265,0.00320627,0.00997833,0.00901066,0.00893151,0.0319717,0.00451151,0.00368476,0.00360124,0.0158507,0.00757344,0.00137594,0.00479728,0.00103658,0.0196114,0.0178734,0.0114893,0.0154354,0.00700521,0,0,0.00666386,0,0.0156968,0.0024182,0.0356419,0.0197801,0.0335954,0.0220381,0.0136865,0.00960625,0.00697755,0.0247265,0.011224,0.00932096,0.0143864,0.0371833,0.0112483,0.0168643,0.0278481,0.00411157,0.00109407,0.0016027,0.00263349,0.0045804,0,0,0,0,0,0.0034772
132,0.0043617,0.00219484,0.00728102,0.0173719,0.00662532,0,0,0.00411209,0,0.0205702,0.00252599,0.0394022,0.00745428,0.0249004,0.00765144,0.00818636,0.00345234,0.0107567,0.0098865,0.00950247,0.0324556,0.00519554,0.00376355,0.00342712,0.0162287,0.0084533,0.00155705,0.00439194,0.00144753,0.0193934,0.0178334,0.0104284,0.0155105,0.00714825,0,0,0.00699005,0,0.0157253,0.0025928,0.0358767,0.0199185,0.033375,0.0208101,0.0138185,0.00939796,0.00713637,0.0245511,0.0106559,0.00962107,0.0142094,0.0370102,0.0110128,0.0167147,0.0283993,0.00407344,0.00132278,0.00165264,0.00263403,0.00501105,0,0,0,0,0,0.00370758
133,0.00448771,0.00238102,0.00702602,0.0168731,0.00797352,0,0,0.00375077,0,0.0210704,0.00218515,0.0394937,0.00970005,0.0252281,0.00955577,0.00820547,0.00358263,0.0110253,0.0104744,0.00964112,0.0326207,0.00576835,0.00392536,0.00304388,0.0163471,0.00791729,0.00148086,0.00478813,0.00122715,0.0192356,0.0177601,0.00922235,0.0155924,0.00723119,0,0,0.00714299,0,0.015722,0.00274404,0.0360845,0.0203308,0.0330425,0.0193446,0.0142696,0.00941028,0.0073303,0.0243934,0.00995393,0.00995065,0.0140841,0.036751,0.0108207,0.0166853,0.0288834,0.0040265,0.00150493,0.00178565,0.00298384,0.00518193,0,0,0,0,0,0.00404057
134,0.00437979,0.00238308,0.00562688,0.0169249,0.00832629,0,0,0.00393889,0,0.0210045,0.0022556,0.0392885,0.012136,0.0254985,0.0109876,0.00828319,0.00362468,0.010989,0.0105194,0.00940296,0.032395,0.00634801,0.00443202,0.00290093,0.0163812,0.00625968,0.00145547,0.00471234,0.00130372,0.0191994,0.0177123,0.008175,0.0157167,0.0072698,0,0,0.00710074,0,0.0157012,0.00275467,0.0362191,0.0210832,0.0327244,0.0177942,0.014574,0.00933807,0.00744357,0.0242555,0.00912405,0.0102281,0.0140647,0.0363755,0.0106654,0.0168352,0.029369,0.00383126,0.00158949,0.0018483,0.00313502,0.0054764,0,0,0,0,0,0.00438475
135,0.0039299,0.00210313,0.00404311,0.0176381,0.00738508,0,0,0.0050414,0,0.0200125,0.00309475,0.0389577,0.0132342,0.0256967,0.0118223,0.00830311,0.00362999,0.0107194,0.0100297,0.00885446,0.0317776,0.00669731,0.00528081,0.00303703,0.0164226,0.00513786,0.00185524,0.00426161,0.00197748,0.0191253,0.0177614,0.00767076,0.015973,0.00727965,0,0,0.00699655,0,0.0157344,0.00266265,0.0362627,0.0222913,0.0324615,0.0161262,0.014774,0.00930525,0.00750599,0.0241207,0.00817664,0.0103983,0.0141889,0.0358949,0.010606,0.017221,0.0299523,0.00356278,0.00174692,0.0018452,0.00282719,0.00593673,0,0,0,0,0,0.00467286
136,0.00502973,0.00226138,0.00417631,0.0176733,0.00551707,0,0,0.00521244,0,0.0199911,0.00322522,0.0386364,0.0121302,0.0258943,0.0119489,0.00838245,0.00361089,0.0102765,0.00935305,0.00811447,0.0307665,0.006686,0.00612136,0.00343817,0.0165286,0.00593371,0.00199145,0.00429831,0.00198473,0.0192039,0.0177875,0.00815952,0.0159485,0.00706388,0,0,0.00250999,0,0.0158377,0.00334072,0.0362634,0.0245494,0.0319927,0.0138387,0.0152177,0.010494,0.00757555,0.0239809,0.00680473,0.0105978,0.0148228,0.0353086,0.0107449,0.0183465,0.0306856,0.00253319,0.00493977,0.00259343,0.0017355,0.00513621,0,0,0,0,0,0.00493703
137,0.0043237,0.00198411,0.0059609,0.0173047,0.00309545,0,0,0.00420475,0,0.0205427,0.00253022,0.0384797,0.00897464,0.026119,0.0114563,0.00834894,0.00328234,0.00985274,0.00871845,0.00733945,0.0295676,0.00642322,0.00674966,0.00406297,0.0162416,0.00769902,0.00138141,0.00454805,0.00142068,0.0192492,0.0177437,0.0100273,0.0156325,0.00682712,0,0,0.00680878,0,0.0157411,0.0026018,0.0361632,0.0271027,0.0314834,0.012324,0.0153323,0.00938348,0.00740141,0.0239564,0.00583978,0.0106923,0.0155285,0.0345639,0.0110544,0.0196076,0.0311445,0.00348012,0.00206327,0.00194615,0.0030899,0.00649749,0,0,0,0,0,0.00509491
138,0.00407857,0.00186002,0.00806524,0.0178035,0.00107601,0,0,0.00480886,0,0.0198833,0.00283777,0.0383477,0.00598,0.0263153,0.0105545,0.00806968,0.00321712,0.00935307,0.0080721,0.00640708,0.0283438,0.00590875,0.0070052,0.00447253,0.0159345,0.0103034,0.00173206,0.00438265,0.00176316,0.0188966,0.0177365,0.0122146,0.0151022,0.00660681,0,0,0.00652796,0,0.0157121,0.00245883,0.0361124,0.0295052,0.0310635,0.0115703,0.015224,0.00932183,0.007179,0.0238821,0.00526777,0.0106319,0.016134,0.0336478,0.0114474,0.0206882,0.0312371,0.00340277,0.00216387,0.00186564,0.00279379,0.00696819,0,0,0,0,0,0.00518045
139,0.00385929,0.0019816,0.0105777,0.0181681,0.00250891,0,0,0.00525739,0,0.0195594,0.00304066,0.0381889,0.00595704,0.0266209,0.00926933,0.00737971,0.00324836,0.00871381,0.00744509,0.00549594,0.0272338,0.00512051,0.00677053,0.00469251,0.015578,0.0131606,0.00201602,0.00432177,0.00200376,0.0183841,0.0177967,0.0146524,0.0143934,0.00639333,0,0,0.00634732,0,0.0157693,0.00238931,0.0360974,0.0319656,0.0306209,0.0109248,0.0149192,0.00911295,0.00688251,0.0240548,0.00482574,0.0103411,0.0167902,0.0327014,0.0118933,0.0217105,0.030874,0.00331923,0.00234204,0.00183774,0.00268959,0.00737194,0,0,0,0,0,0.00505686
140,0.00364895,0.0021141,0.0124643,0.0183917,0.00538878,0,0,0.00541617,0,0.0195729,0.00321358,0.0380747,0.00859557,0.0267929,0.00784269,0.00688852,0.00324082,0.00808279,0.00703865,0.0048769,0.0262992,0.0045413,0.00662183,0.00480971,0.0150752,0.0148156,0.00207466,0.00431663,0.00214134,0.0177765,0.0178872,0.0172491,0.0136481,0.0062454,0,0,0.00625117,0,0.0158731,0.00234354,0.0361195,0.0345271,0.030098,0.0105073,0.0148456,0.0087985,0.00650986,0.0243245,0.00462507,0.00987274,0.0173403,0.0317081,0.0123803,0.0226742,0.0301622,0.00323366,0.00256059,0.00189517,0.00266914,0.007598,0,0,0,0,0,0.00492494
141,0.00406298,0.00203562,0.0117191,0.0184702,0.00720925,0,0,0.00581076,0,0.019562,0.00319785,0.0379333,0.0113115,0.0269717,0.0063959,0.00677915,0.00333304,0.0073689,0.00640971,0.00446105,0.0259594,0.00447177,0.00657839,0.00473093,0.014598,0.0135,0.00239299,0.00448643,0.00227796,0.0166485,0.0178618,0.0193025,0.0133941,0.0057305,0,0,0.00570582,0,0.0157901,0.00242613,0.0361377,0.0365594,0.029587,0.0103641,0.0151266,0.00984886,0.0060644,0.0244512,0.00457768,0.00929272,0.01741,0.0307253,0.0128014,0.0230516,0.0291569,0.00340067,0.00245783,0.00211131,0.00153637,0.00688179,0,0,0,0,0,0.00488656
142,0.0031483,0.00251465,0.00939232,0.018414,0.00738695,0,0,0.0059892,0,0.0194245,0.00353329,0.037648,0.0138637,0.0273452,0.00562446,0.00571719,0.00354371,0.0064612,0.00558586,0.00466873,0.0261819,0.00447306,0.00630025,0.00471954,0.0144094,0.0103877,0.00238781,0.00435649,0.00229241,0.016564,0.0177444,0.0226447,0.0126001,0.00659158,0,0,0.00583092,0,0.0158431,0.00255306,0.0361984,0.0397824,0.0289578,0.0102959,0.0140729,0.00768991,0.00572938,0.0247696,0.0050653,0.008739,0.0181896,0.0296186,0.0136817,0.0242879,0.0279762,0.00293652,0.00275906,0.00208907,0.0028888,0.00786424,0,0,0,0,0,0.00457491
143,0.00350774,0.00279708,0.00676163,0.0179113,0.00667911,0,0,0.00571323,0,0.0200618,0.00347459,0.0372527,0.0161414,0.0276261,0.00598215,0.00529762,0.00369062,0.00576868,0.00549916,0.00629758,0.0270446,0.0041972,0.0050613,0.00467617,0.0147294,0.0074055,0.00221259,0.00429841,0.00189365,0.016268,0.0176723,0.0252976,0.0119687,0.00690305,0,0,0.00588948,0,0.0158708,0.00293244,0.0362612,0.0419992,0.0283322,0.0105201,0.0136947,0.00718006,0.00534424,0.0249662,0.00556597,0.008067,0.0185396,0.0284904,0.0144566,0.0248666,0.026342,0.00306279,0.00293499,0.00229072,0.00327333,0.0077427,0,0,0,0,0,0.00451359
144,0.00458704,0.00323057,0.0052973,0.0167461,0.00616852,0,0,0.00484037,0,0.0214322,0.00264262,0.0367379,0.0177947,0.027728,0.00598902,0.00530054,0.00366656,0.00561838,0.00633783,0.00823737,0.0281326,0.00420727,0.0041116,0.00450295,0.0153163,0.00622192,0.00200495,0.00490191,0.00137995,0.0162829,0.0176662,0.0278286,0.0111995,0.00687668,0,0,0.00618974,0,0.015961,0.00348218,0.0362801,0.0438916,0.0276481,0.0109232,0.0133125,0.00712254,0.00480616,0.025178,0.00611845,0.00740835,0.018913,0.0273173,0.0153058,0.0253278,0.0244136,0.00359414,0.00308899,0.00252796,0.00378242,0.00731435,0,0,0,0,0,0.0045129
145,0.00536714,0.00343957,0.00536007,0.0162853,0.00587111,0,0,0.00483245,0,0.0218188,0.0023505,0.0361842,0.0186936,0.0276842,0.00515942,0.00529152,0.00359677,0.00572221,0.00729409,0.00948588,0.0288835,0.00460532,0.00467769,0.00439896,0.015613,0.00640177,0.00215735,0.00532687,0.00159831,0.0167742,0.0176276,0.0301646,0.0102806,0.00664167,0,0,0.00617403,0,0.015946,0.0038234,0.0361305,0.0453062,0.0271004,0.0114398,0.0126301,0.00724283,0.00479743,0.025385,0.00668854,0.00671619,0.0192704,0.0261256,0.0161489,0.0255854,0.0221205,0.00393081,0.00303965,0.0025968,0.00383738,0.00689838,0,0,0,0,0,0.00435095
146,0.00515222,0.00299553,0.00620624,0.0164199,0.00556086,0,0,0.00469993,0,0.0216636,0.00214119,0.0355788,0.0189666,0.0275481,0.0049505,0.00537315,0.00320325,0.00534786,0.00801727,0.00973089,0.0288848,0.0051074,0.00581863,0.00437341,0.015512,0.00697779,0.00202673,0.00532107,0.00147223,0.0180537,0.0176132,0.031846,0.00955207,0.00680704,0,0,0.00585278,0,0.0159581,0.00367119,0.0358788,0.0456012,0.0266064,0.0117254,0.0124456,0.00635753,0.00487606,0.0254353,0.00695239,0.00593831,0.0194613,0.0248378,0.0168735,0.0254671,0.0196242,0.00382431,0.00296492,0.00243065,0.00387779,0.00684829,0,0,0,0,0,0.00422059
147,0.00617575,0.00316029,0.00735266,0.0165524,0.00550311,0,0,0.00527499,0,0.0215801,0.0023461,0.0351143,0.018574,0.0272589,0.00607195,0.00501718,0.00314975,0.00452706,0.00866914,0.00949826,0.028013,0.00524004,0.00648319,0.0041288,0.0148201,0.00864385,0.0024396,0.005109,0.00142246,0.0199369,0.0176564,0.033371,0.00840284,0.00587005,0,0,0.00552561,0,0.015921,0.00463615,0.0356186,0.0456209,0.0261212,0.0123404,0.0112336,0.00717483,0.00533752,0.0254776,0.00730432,0.00543632,0.0199005,0.0234928,0.0176544,0.02538,0.0169983,0.00388564,0.0034218,0.00261469,0.00327315,0.00597784,0,0,0,0,0,0.00390653
148,0.00561098,0.00355463,0.00808958,0.0166369,0.00527477,0,0,0.00553694,0,0.0213532,0.00254011,0.0348251,0.0178214,0.0270907,0.00711274,0.00453126,0.00325333,0.00415185,0.00929435,0.00903613,0.0266944,0.00491554,0.0065334,0.0035097,0.0138221,0.00994631,0.00243543,0.00476251,0.00147751,0.0225704,0.0177505,0.0340553,0.00726714,0.00732575,0,0,0.00588271,0,0.0161404,0.00386449,0.0354579,0.0445079,0.0257353,0.0127433,0.00993027,0.00549757,0.00559464,0.0252365,0.00729351,0.00506008,0.0201353,0.0220451,0.0182788,0.0249608,0.0143993,0.00400222,0.00296016,0.0023198,0.00461104,0.00714589,0,0,0,0,0,0.00371522
149,0.00576606,0.00457242,0.00923745,0.0165213,0.00491114,0,0,0.00691172,0,0.0216094,0.00312305,0.0351819,0.0164482,0.0265994,0.00748091,0.00385446,0.0037927,0.00418927,0.00898621,0.00844938,0.0253277,0.00416457,0.00587035,0.00254323,0.0125906,0.0116318,0.0034353,0.00483175,0.00169908,0.033638,0.0176116,0.0304927,0.00629181,0.00759419,0,0,0.00718726,0,0.0161715,0.00473622,0.0356012,0.0365619,0.0268241,0.0112592,0.0063215,0.0058339,0.00874198,0.021751,0.0068173,0.00838714,0.0209985,0.0222225,0.0173761,0.0239199,0.0229265,0.00505079,0.00297113,0.00250838,0.00538473,0.00691042,0,0,0,0,0,0.00320979
150,0.00596761,0.00446984,0.00924606,0.0166553,0.00455933,0,0,0.00685189,0,0.021578,0.00283269,0.0351357,0.0153329,0.0264678,0.00800736,0.00365464,0.00335629,0.00499511,0.0091795,0.00844082,0.0245606,0.00394702,0.00597445,0.0019597,0.0120729,0.0114391,0.00356286,0.00489595,0.00151776,0.0347722,0.0176231,0.0314473,0.0053457,0.00759715,0,0,0.0073116,0,0.0161551,0.00482977,0.0358117,0.0382799,0.0264756,0.0108617,0.00568188,0.00568412,0.00911493,0.0213529,0.00662352,0.00853604,0.0226988,0.0210904,0.0192999,0.0262048,0.0222594,0.00518762,0.00255026,0.00227397,0.00511431,0.00679769,0,0,0,0,0,0.00305471
