Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x61,x62,x63,x64,x65,LWRA
246,0.00605992,0.0194948,0.0274431,0.0214903,0.0156661,0.0035428,0,0,0.00838627,0,0.0170192,0.00554291,0.0321043,0.0271034,0.0188986,0.0214396,0.0122608,0.0263387,0.020239,0.0211814,0.0238013,0.0315809,0.00894045,0.0052292,0.00284844,0.0143733,0.0276948,0.00876005,0.0027128,0.0108101,0.0190205,0.0169376,0.00848758,0.0167858,0,0,0.0100655,0,0.0144952,0.00514456,0.0346482,0.024024,0.0407698,0.0200445,0.00811477,0.0322226,0.00330712,0.0153716,0.00584383,0.00592453,0.0162531,0.0355378,0.0152729,0.0181427,0.0219899,0.0156916,0.00338795,0.00259878,0.0295132,0.00945333,0,0,0,0,0,0.00289828
247,0.00646559,0.0193875,0.029221,0.0215179,0.0170499,0.00327276,0,0,0.00827256,0,0.017019,0.0054047,0.0318191,0.0276316,0.0186772,0.0211257,0.0122021,0.0265113,0.0200623,0.0208706,0.0237923,0.0314645,0.00937359,0.00477796,0.00300793,0.0150248,0.0297925,0.00883556,0.00309861,0.00989703,0.0190179,0.0162532,0.00887715,0.0168626,0,0,0.00974884,0,0.014498,0.00484119,0.0344336,0.022988,0.0406826,0.0207526,0.00866758,0.0321638,0.00348133,0.0155108,0.00593773,0.00603314,0.0162571,0.0352378,0.015205,0.0177515,0.0207016,0.0155635,0.00335515,0.00257146,0.0291391,0.00927972,0,0,0,0,0,0.00293534
248,0.00695817,0.0193004,0.0299897,0.0215913,0.0188566,0.00304208,0,0,0.00803886,0,0.0170799,0.00509061,0.031533,0.0277544,0.0183502,0.021734,0.012695,0.0268824,0.0205003,0.0212172,0.0244411,0.0314127,0.0103777,0.00508317,0.00322328,0.0155941,0.0306104,0.00906411,0.00372631,0.00901121,0.0190205,0.0155685,0.00929237,0.0171663,0,0,0.0092839,0,0.0144825,0.00476699,0.0344022,0.0220813,0.0405395,0.0216212,0.00952748,0.0320549,0.00368677,0.01561,0.0059818,0.0062315,0.016168,0.0348754,0.0150965,0.0174518,0.0193272,0.0152573,0.00313579,0.0025649,0.0287312,0.00916982,0,0,0,0,0,0.00310231
249,0.0074139,0.0191615,0.0305655,0.0216372,0.0204217,0.0028193,0,0,0.00786562,0,0.0171446,0.00482115,0.0313668,0.0277042,0.0182699,0.0213555,0.0131429,0.0272544,0.0204855,0.0208543,0.0246115,0.0313529,0.0105831,0.0048496,0.00375381,0.0160791,0.0312023,0.00919804,0.00397268,0.00840127,0.0189996,0.0150427,0.00959929,0.0172372,0,0,0.00919723,0,0.0144549,0.00476134,0.0344399,0.0212487,0.0403589,0.0224536,0.0102669,0.031794,0.00383629,0.0156686,0.00602124,0.00638155,0.0161301,0.03446,0.0149461,0.0174538,0.0182276,0.0151311,0.0029667,0.00257138,0.0282034,0.0092349,0,0,0,0,0,0.00331729
250,0.00753727,0.0188621,0.0310108,0.0217015,0.0210072,0.00269919,0,0,0.00799212,0,0.0170554,0.00488978,0.031319,0.0258541,0.0188059,0.0173456,0.012956,0.0272305,0.0185532,0.0179261,0.0225995,0.0310596,0.00896479,0.00441158,0.00489212,0.0166694,0.0327217,0.00923816,0.00424152,0.00801008,0.0189687,0.0145664,0.00983603,0.0172994,0,0,0.00946556,0,0.0144525,0.00476171,0.0345052,0.0203998,0.0401173,0.0231639,0.0105178,0.031266,0.00394895,0.0156181,0.00627254,0.0065219,0.0161958,0.0340328,0.0146858,0.0174195,0.0174196,0.0152698,0.0028331,0.00248996,0.0273736,0.00951072,0,0,0,0,0,0.00318262
251,0.00755058,0.0184602,0.03164,0.0217774,0.0212967,0.00256453,0,0,0.0081688,0,0.0169645,0.00498876,0.0313706,0.0239356,0.0193573,0.0135757,0.0126756,0.0270134,0.0167949,0.0156009,0.020616,0.0306502,0.00804066,0.00621002,0.0059921,0.0172481,0.0345167,0.00933072,0.00451978,0.00778352,0.0190205,0.0140924,0.0100102,0.0169952,0,0,0.00977439,0,0.0145029,0.00488479,0.0345508,0.0194406,0.0398352,0.0236962,0.0106603,0.0305731,0.00406956,0.0155475,0.0066624,0.00666146,0.01631,0.0336862,0.014476,0.0173443,0.016769,0.0153974,0.00240224,0.00247467,0.0264726,0.0100002,0,0,0,0,0,0.00301485
252,0.0075898,0.0180845,0.032294,0.0218781,0.0214447,0.00231442,0,0,0.00828793,0,0.0168851,0.00500874,0.031381,0.0229416,0.0195662,0.0119083,0.0126807,0.0267894,0.0161803,0.0148421,0.0198471,0.0302928,0.00817158,0.00743678,0.00670277,0.0176008,0.0357267,0.00959826,0.00478312,0.00759046,0.0190812,0.0136253,0.0100855,0.0165271,0,0,0.0102285,0,0.0145294,0.00500621,0.0345658,0.0183758,0.039546,0.0241338,0.0109341,0.0301145,0.00437424,0.0155495,0.00689924,0.00702744,0.0161791,0.0334212,0.0142828,0.0171811,0.0160418,0.0154211,0.00200606,0.0025409,0.0257171,0.010562,0,0,0,0,0,0.00288351
253,0.00772038,0.017777,0.0326301,0.0219803,0.021463,0.00218257,0,0,0.00835339,0,0.0167936,0.00493053,0.0313709,0.0219527,0.0196549,0.0111095,0.0127668,0.0267318,0.0159279,0.0144711,0.0194708,0.0298843,0.0083729,0.00799788,0.00712965,0.0177767,0.0364446,0.00997823,0.00486637,0.00745147,0.0191347,0.0133635,0.01021,0.0163249,0,0,0.0105592,0,0.0145279,0.00525772,0.034644,0.0173334,0.0392954,0.024433,0.0112324,0.0296987,0.00486705,0.0155888,0.00707125,0.00748217,0.0160099,0.0332302,0.0141271,0.0169274,0.0152338,0.0155025,0.00168843,0.00261931,0.0251481,0.0111453,0,0,0,0,0,0.00286829
254,0.00778535,0.0174951,0.0326968,0.0221146,0.0212553,0.00238239,0,0,0.00847927,0,0.0167107,0.00482171,0.0313701,0.0206961,0.0196743,0.0108913,0.0130042,0.026631,0.0156359,0.0142529,0.019189,0.0294345,0.008412,0.00808113,0.00719253,0.0178076,0.0367874,0.0105153,0.00490845,0.00748766,0.0192277,0.0132029,0.0105761,0.0159811,0,0,0.0108169,0,0.0145102,0.00530188,0.0347332,0.0164417,0.0391475,0.0246967,0.0116889,0.0290159,0.0049805,0.0156673,0.00726916,0.0078303,0.0158809,0.0331036,0.0139883,0.0167141,0.0147003,0.0152805,0.00144166,0.00273131,0.0247116,0.0116654,0,0,0,0,0,0.00280409
255,0.00776088,0.0172042,0.0327178,0.0222192,0.0209901,0.00278848,0,0,0.00862406,0,0.0166415,0.00474398,0.0313339,0.0195074,0.0196332,0.0111197,0.0129731,0.0265103,0.015433,0.0143517,0.0189678,0.0289217,0.00839374,0.00787287,0.00701014,0.0177399,0.0369097,0.0109001,0.00501665,0.00750657,0.0192756,0.0129307,0.0110048,0.0156109,0,0,0.0109621,0,0.0144868,0.00564928,0.0348665,0.0154417,0.0389503,0.024924,0.0119441,0.0283903,0.00496579,0.0157639,0.00745128,0.00803175,0.0157717,0.032954,0.0138563,0.0164494,0.0140365,0.0153165,0.00121269,0.00298061,0.024373,0.012071,0,0,0,0,0,0.00270218
256,0.00750186,0.0168409,0.0327242,0.0222514,0.0208461,0.00355827,0,0,0.00876183,0,0.0165178,0.00465939,0.0312975,0.0185471,0.0196473,0.011628,0.0127916,0.026068,0.0154044,0.0145531,0.0188972,0.0284665,0.00848596,0.00753812,0.0068404,0.0176488,0.0369749,0.0112309,0.00518212,0.00731023,0.0193212,0.012519,0.0114028,0.0154324,0,0,0.0109898,0,0.014472,0.00591976,0.0349812,0.0142877,0.0386753,0.0252911,0.0120941,0.0276636,0.00498836,0.0158521,0.00766189,0.00803631,0.0157708,0.0327964,0.0137406,0.0162248,0.0131396,0.0153149,0.00105913,0.00309247,0.0239092,0.0121544,0,0,0,0,0,0.00260125
257,0.00723446,0.0164363,0.0325474,0.0222069,0.0206745,0.00467294,0,0,0.00885082,0,0.0163353,0.00458833,0.0312933,0.017729,0.0197402,0.0122394,0.0125939,0.025473,0.0154435,0.0147493,0.0188727,0.0279598,0.00865103,0.00708216,0.00656867,0.0175053,0.0369042,0.0113209,0.00532404,0.00728796,0.0193279,0.0121825,0.0117558,0.0153686,0,0,0.0109325,0,0.014447,0.00610921,0.0350868,0.0131832,0.0383974,0.0257084,0.0122307,0.0269501,0.00508426,0.0158787,0.00790299,0.00816206,0.015791,0.0326382,0.0136747,0.0160517,0.0123014,0.0151635,0.000976387,0.00315749,0.0233676,0.0120456,0,0,0,0,0,0.00252047
258,0.00708757,0.0160935,0.0322403,0.0222229,0.0202456,0.00554993,0,0,0.00889111,0,0.0163297,0.00457787,0.0313268,0.0168383,0.0197146,0.012839,0.0123364,0.0249939,0.0154602,0.0150242,0.0189042,0.02727,0.00881262,0.00650225,0.00618921,0.0172138,0.0367325,0.0114158,0.00539018,0.00751159,0.0193272,0.011741,0.0121229,0.0150142,0,0,0.0109451,0,0.0144187,0.00602257,0.0352927,0.0122292,0.0380404,0.0261636,0.0123514,0.0263837,0.00530841,0.0157965,0.0081618,0.00838201,0.0157953,0.0324449,0.013609,0.0158987,0.0116096,0.0149247,0.000981898,0.00325376,0.0229912,0.0119572,0,0,0,0,0,0.00243984
259,0.00694031,0.0158045,0.0319881,0.0222239,0.0198628,0.0063323,0,0,0.00902144,0,0.0162009,0.0045246,0.0314103,0.0162326,0.0197031,0.0135671,0.0124229,0.0245649,0.0156498,0.0157702,0.0189151,0.0265492,0.00914045,0.00575172,0.00576452,0.0168656,0.0365132,0.0116206,0.00528403,0.00782607,0.019357,0.0113363,0.0125912,0.0143151,0,0,0.0107619,0,0.0143811,0.00558379,0.0355413,0.0113257,0.0376351,0.0267031,0.0127352,0.0258486,0.00560127,0.0157025,0.00837366,0.00858738,0.0158524,0.0322059,0.0135058,0.0157903,0.0111098,0.0145213,0.00107024,0.00332816,0.0226978,0.0119312,0,0,0,0,0,0.00234166
260,0.00677042,0.0156399,0.0317937,0.022236,0.0196259,0.0071419,0,0,0.00924443,0,0.0160581,0.00449187,0.0315547,0.0160244,0.0197797,0.0143974,0.0126737,0.0241915,0.0160103,0.0166591,0.0189272,0.0258136,0.00945356,0.00521962,0.0052965,0.0165125,0.0362455,0.01194,0.00527308,0.00821317,0.0193733,0.0110057,0.013147,0.0139295,0,0,0.0100678,0,0.0143375,0.00538967,0.0357287,0.0104629,0.0372412,0.027216,0.0133275,0.025388,0.00590399,0.0156132,0.00853561,0.00878679,0.0159289,0.0319636,0.0133493,0.0157028,0.0108146,0.0140159,0.00117077,0.00337044,0.0225247,0.0119624,0,0,0,0,0,0.00222539
261,0.0067019,0.0156001,0.0314714,0.0222663,0.0194069,0.00809287,0,0,0.00953653,0,0.0159809,0.0043982,0.0317479,0.0161375,0.0199222,0.0152716,0.0131618,0.0239324,0.0165063,0.0181125,0.0190204,0.0250655,0.00971806,0.00486953,0.00481951,0.0160734,0.0358625,0.0123461,0.00519942,0.00856,0.0193552,0.0106856,0.0139441,0.0139514,0,0,0.00941714,0,0.0142738,0.00504722,0.0358623,0.0096499,0.0368087,0.0277919,0.0142478,0.0250102,0.00624482,0.0155648,0.00870342,0.00900154,0.016046,0.0317253,0.0131891,0.0156246,0.0106449,0.0134099,0.00124207,0.0034484,0.0224848,0.0121205,0,0,0,0,0,0.00230219
262,0.00678068,0.0156626,0.0309821,0.0222445,0.0188483,0.00896325,0,0,0.00957207,0,0.0159989,0.00429742,0.0320342,0.0159575,0.0200813,0.0159042,0.0136982,0.0238704,0.0169408,0.0193501,0.0191292,0.0242528,0.00991571,0.00454729,0.00424654,0.0154876,0.0352221,0.0125733,0.00507739,0.00899354,0.019344,0.0104316,0.0145468,0.0141519,0,0,0.00923776,0,0.0142293,0.00457574,0.0360158,0.00883213,0.0364074,0.0282626,0.0150438,0.0247107,0.00659029,0.0155187,0.00886248,0.00928081,0.0161085,0.0315232,0.0130535,0.0155188,0.0107506,0.0128434,0.00130294,0.00354867,0.0224412,0.0123384,0,0,0,0,0,0.00244775
263,0.0069636,0.0157765,0.0303683,0.0222071,0.0179705,0.00973944,0,0,0.00951882,0,0.016084,0.00422382,0.0324047,0.0154035,0.020236,0.0164644,0.0140523,0.023905,0.0175493,0.020444,0.0192967,0.0235209,0.0101818,0.00436291,0.00374182,0.0148522,0.034512,0.0127629,0.00498839,0.00956755,0.0193733,0.01023,0.014912,0.0140624,0,0,0.00924697,0,0.0142312,0.00436114,0.0363251,0.00803888,0.0360162,0.0286092,0.0157406,0.0245655,0.00689294,0.0155429,0.00904738,0.0096812,0.0161615,0.0313188,0.0129465,0.0154339,0.0110864,0.0122022,0.00140043,0.00355324,0.022343,0.0125927,0,0,0,0,0,0.00261101
264,0.00700716,0.0159592,0.0295084,0.0222794,0.0166569,0.0104524,0,0,0.00976706,0,0.0160271,0.00427489,0.03281,0.0142296,0.0204104,0.0168883,0.0144237,0.0238777,0.0182643,0.0219035,0.0194555,0.0228984,0.0104194,0.00438865,0.00340661,0.0141496,0.0337102,0.0127757,0.00518006,0.0102307,0.0194413,0.0100589,0.0153564,0.0140549,0,0,0.00861744,0,0.0142795,0.00445068,0.0367568,0.00730457,0.0356636,0.0289005,0.0164658,0.0245826,0.00715897,0.0156291,0.00924357,0.0100675,0.0161401,0.0311089,0.0128467,0.0153342,0.0115014,0.0115166,0.00150635,0.00344571,0.0222305,0.0127069,0,0,0,0,0,0.00255153
265,0.00705779,0.0162203,0.0283755,0.0223397,0.0149191,0.0110153,0,0,0.0100294,0,0.0159777,0.00433322,0.0332024,0.0124166,0.0205505,0.01704,0.0147011,0.0239279,0.0188455,0.0230137,0.0194161,0.0222933,0.0104444,0.00460939,0.00345476,0.0133752,0.0328735,0.0128761,0.00531335,0.0109548,0.0194471,0.00992788,0.0157247,0.0141852,0,0,0.00820496,0,0.0142773,0.00434612,0.037005,0.00656009,0.0353534,0.0291248,0.0171872,0.0247008,0.00724547,0.0157771,0.00942891,0.0104421,0.0160189,0.0309134,0.0127537,0.015202,0.0118957,0.0112235,0.00156329,0.00344158,0.022244,0.0127067,0,0,0,0,0,0.00253287
266,0.00719871,0.0164294,0.0271063,0.022336,0.0130166,0.0114095,0,0,0.0101875,0,0.0160091,0.00435466,0.0335499,0.0102694,0.0206297,0.0169585,0.0151181,0.0240657,0.0192294,0.0236314,0.0190918,0.0217258,0.0103292,0.00495319,0.00382704,0.012619,0.0317946,0.0130287,0.00523949,0.0116897,0.0194239,0.00986602,0.015956,0.0143309,0,0,0.00836735,0,0.0142638,0.00420545,0.0371365,0.00580808,0.035109,0.0293009,0.017764,0.0248369,0.00722375,0.0160167,0.00970643,0.0107216,0.0158688,0.030739,0.0126106,0.0149988,0.0124928,0.0113161,0.00157916,0.00358833,0.0224721,0.0126943,0,0,0,0,0,0.00262216
267,0.00729868,0.0166824,0.025782,0.0222865,0.0113149,0.0116349,0,0,0.010304,0,0.016079,0.00437861,0.0338696,0.00836449,0.0206623,0.0167606,0.0152505,0.0242033,0.0194525,0.0240238,0.0185493,0.0213074,0.0102617,0.00541322,0.0042849,0.0120052,0.0304625,0.0130377,0.0052629,0.0123891,0.0194437,0.010032,0.0162834,0.0144917,0,0,0.0081719,0,0.0142912,0.0043678,0.037236,0.00525041,0.0349182,0.0294142,0.0182791,0.0250391,0.00720753,0.0163238,0.0100501,0.0109541,0.0156549,0.0305858,0.0123964,0.014735,0.0131773,0.0112404,0.0016046,0.00368747,0.0228342,0.0126068,0,0,0,0,0,0.00275463
268,0.00717566,0.0169492,0.0242803,0.0222675,0.00990671,0.0117098,0,0,0.010575,0,0.0159872,0.00459162,0.0342182,0.00702663,0.0206681,0.0164206,0.0150537,0.0241428,0.0194952,0.0241356,0.0177317,0.0210324,0.0103029,0.00584515,0.00470149,0.0115042,0.0286779,0.0128698,0.00560701,0.0129883,0.019485,0.0103425,0.016504,0.0146394,0,0,0.0079858,0,0.0143437,0.00436908,0.0372982,0.00488184,0.0347687,0.0294749,0.0185426,0.0252957,0.00713514,0.0166145,0.0103524,0.0111734,0.0154045,0.0304707,0.0122008,0.0144845,0.0138859,0.0109312,0.00159746,0.00365809,0.0231433,0.0123149,0,0,0,0,0,0.0026456
269,0.00689872,0.0172307,0.0223339,0.0222143,0.00868409,0.0116238,0,0,0.0108991,0,0.0159772,0.00480056,0.034649,0.00620347,0.0206992,0.015831,0.0148963,0.0240739,0.0192799,0.0238863,0.0165777,0.0208667,0.01029,0.00609982,0.00510862,0.011094,0.0264369,0.0128084,0.00585355,0.013502,0.019545,0.0107369,0.0165941,0.0147283,0,0,0.00764837,0,0.0144074,0.0041467,0.0373628,0.00466511,0.0346576,0.0295318,0.0185566,0.0254849,0.00704579,0.0168826,0.0106072,0.0113127,0.0150863,0.030396,0.0120602,0.0142236,0.0145793,0.0107426,0.0016218,0.00351126,0.023397,0.0119536,0,0,0,0,0,0.00249369
270,0.00674993,0.0174702,0.0198245,0.0220913,0.00747936,0.0113652,0,0,0.0110434,0,0.0161159,0.00488573,0.0351606,0.00561715,0.0208119,0.0149867,0.0147172,0.0242139,0.0187648,0.0232453,0.0151738,0.020862,0.00992098,0.00627493,0.00547451,0.0108108,0.0236477,0.0127107,0.0059112,0.0139624,0.0195339,0.0112718,0.0166073,0.0147835,0,0,0.00758761,0,0.0144295,0.00392342,0.0374669,0.00466623,0.0345782,0.0295743,0.0185182,0.0255006,0.00695986,0.0171405,0.0108181,0.0114398,0.0147808,0.0303364,0.0119312,0.0139853,0.0152768,0.0107835,0.00159075,0.00345234,0.0236656,0.0116985,0,0,0,0,0,0.00251045
271,0.00665707,0.0176519,0.0167991,0.021943,0.00608777,0.010855,0,0,0.0111407,0,0.0163009,0.00494979,0.0357001,0.00500837,0.0209669,0.0139589,0.0142875,0.0244012,0.0180582,0.0221542,0.0136578,0.0210672,0.00927247,0.00640579,0.00572879,0.0106175,0.0201894,0.0126293,0.00596398,0.0144862,0.0194033,0.0118792,0.0165971,0.0147668,0,0,0.00775455,0,0.014382,0.00385053,0.0375858,0.00491127,0.0345597,0.0295251,0.0182637,0.0253439,0.00681728,0.0173406,0.0109544,0.0116204,0.0144865,0.0303398,0.011843,0.0138157,0.0157336,0.0110055,0.00145608,0.00366107,0.0238884,0.0114051,0,0,0,0,0,0.00260521
272,0.00643036,0.0177276,0.0133071,0.0218591,0.00443575,0.0102603,0,0,0.0113838,0,0.0163811,0.00512482,0.0361494,0.00464013,0.0212122,0.0127117,0.0137484,0.0244395,0.0170846,0.0204896,0.0120006,0.021376,0.00897047,0.00648762,0.00543657,0.0105177,0.0161863,0.012549,0.00611665,0.0149404,0.019316,0.0124346,0.0167161,0.0146747,0,0,0.00748401,0,0.0143731,0.00391779,0.037725,0.00525103,0.0345803,0.0293857,0.017795,0.0250739,0.00670872,0.0174867,0.0109628,0.0116705,0.0141904,0.0303854,0.0117762,0.0136721,0.016181,0.011164,0.00138925,0.00382672,0.0239091,0.0110136,0,0,0,0,0,0.002623
273,0.00610768,0.0176968,0.00910874,0.0218413,0.0025274,0.00950455,0,0,0.0115601,0,0.0163953,0.00537309,0.0365434,0.004918,0.0214813,0.0112014,0.0131133,0.0242904,0.0158924,0.0189748,0.0102317,0.0219348,0.00830602,0.0065059,0.00506362,0.0105532,0.0115164,0.0124875,0.00626931,0.0153016,0.0192389,0.0129784,0.0168466,0.0145362,0,0,0.00699736,0,0.0143695,0.00378959,0.0378493,0.00568448,0.0346643,0.0291081,0.017154,0.0247092,0.0066208,0.0176483,0.010911,0.011538,0.0139066,0.0304651,0.0117021,0.0134955,0.0165897,0.0113618,0.00136832,0.00401911,0.0237824,0.0107261,0,0,0,0,0,0.00259841
274,0.00574044,0.017599,0.00443235,0.0218177,0.00214299,0.00869523,0,0,0.0116199,0,0.0164467,0.00559206,0.0368551,0.00577033,0.0217821,0.00947519,0.0122675,0.0240666,0.0144053,0.0175254,0.00840173,0.0226894,0.00731357,0.00653778,0.00506053,0.0107201,0.00640938,0.0124346,0.00649383,0.0155321,0.0191793,0.0135858,0.0167311,0.01405,0,0,0.00665516,0,0.0143725,0.00344612,0.0379401,0.00621244,0.0348003,0.028609,0.0163886,0.0243725,0.00646908,0.0178293,0.010865,0.0112002,0.0136538,0.0305818,0.0116561,0.0133478,0.0170363,0.011502,0.00135731,0.00409834,0.0235528,0.0105652,0,0,0,0,0,0.00258441
275,0.00540411,0.0175115,0.00123932,0.0217507,0.00445491,0.00787562,0,0,0.0116124,0,0.016517,0.00575514,0.0370729,0.00764427,0.022145,0.00772196,0.0113067,0.0238398,0.0127855,0.0155372,0.00672146,0.02359,0.00624228,0.00660624,0.00513155,0.0109759,0.00319505,0.0123847,0.00662821,0.0158357,0.0191288,0.0142931,0.0164066,0.0137888,0,0,0.00627746,0,0.0143829,0.00320628,0.0380375,0.00689909,0.0349478,0.0281686,0.0154427,0.0240357,0.00625074,0.0179504,0.0108151,0.0109472,0.0134734,0.0307628,0.0116514,0.0133645,0.017441,0.0115863,0.00137618,0.00411888,0.0232711,0.010442,0,0,0,0,0,0.00258889
276,0.00504465,0.0174179,0.00581012,0.0217106,0.00719534,0.00706986,0,0,0.0117522,0,0.0165452,0.00595188,0.0371974,0.00997377,0.0225569,0.00614717,0.0102453,0.0235463,0.0112357,0.0134063,0.00545518,0.024706,0.00537356,0.00669668,0.00522814,0.0114032,0.0069375,0.0121654,0.00658499,0.0162,0.0190929,0.0150446,0.0160399,0.0137569,0,0,0.00590254,0,0.0144021,0.00323602,0.0381808,0.00770459,0.0350886,0.0277044,0.0144497,0.0236327,0.00604138,0.0180969,0.0107141,0.0106718,0.0132429,0.0309618,0.0116457,0.0133155,0.0178462,0.0115691,0.0014389,0.00394984,0.0229618,0.0102556,0,0,0,0,0,0.00252739
277,0.00458345,0.0172956,0.0101211,0.0217296,0.00949833,0.006345,0,0,0.011949,0,0.0164888,0.00625105,0.0372873,0.0121255,0.0229667,0.00502568,0.00907789,0.0230643,0.00994065,0.0116701,0.00496458,0.0260735,0.00499651,0.00685752,0.005585,0.0120337,0.0116017,0.0119368,0.0069934,0.0166932,0.0191175,0.015819,0.0160034,0.0135223,0,0,0.00558311,0,0.014457,0.00322716,0.0383907,0.0086321,0.0352118,0.0272027,0.0134678,0.0232851,0.00583663,0.0182692,0.0105491,0.0103095,0.0128848,0.0311221,0.0116633,0.0132782,0.0183629,0.0114248,0.00146944,0.00366905,0.02265,0.00997257,0,0,0,0,0,0.00236658
278,0.00426324,0.0172532,0.0136255,0.0216996,0.0110013,0.00578205,0,0,0.0119969,0,0.0164772,0.00641154,0.0374114,0.0137932,0.0233375,0.00452611,0.00794998,0.0227708,0.00909313,0.0106203,0.00544345,0.027612,0.00501806,0.00710877,0.00612446,0.0128625,0.0154882,0.011741,0.00724977,0.0172373,0.0190845,0.0164023,0.0161932,0.0134122,0,0,0.00539825,0,0.0144574,0.00314221,0.0386351,0.00969142,0.0353031,0.026674,0.0126503,0.0230248,0.0056229,0.0183903,0.0103722,0.00993674,0.0125868,0.031248,0.011711,0.0133077,0.0189307,0.0113554,0.00138109,0.0036385,0.0224762,0.00976966,0,0,0,0,0,0.00233252
279,0.0040671,0.0172777,0.0161143,0.0216673,0.011576,0.00539205,0,0,0.0118506,0,0.0164791,0.00648689,0.0376514,0.0135478,0.0236711,0.00414005,0.0069557,0.02261,0.008906,0.0102256,0.00646605,0.02906,0.00511401,0.00735165,0.00635702,0.0137682,0.0183849,0.0115509,0.00730205,0.0176707,0.018963,0.016881,0.0162015,0.0135643,0,0,0.0053359,0,0.0144029,0.00351875,0.038878,0.0106853,0.0353458,0.0261245,0.0119656,0.0227092,0.00544213,0.0184525,0.0102125,0.00972712,0.0123977,0.0313093,0.0117585,0.0133179,0.0193432,0.0116045,0.00124727,0.00377243,0.0224147,0.00962384,0,0,0,0,0,0.00237302
280,0.00389241,0.0172757,0.0184064,0.0216383,0.0124063,0.00505659,0,0,0.0116163,0,0.0164898,0.00653272,0.0379623,0.0128254,0.0240264,0.0034211,0.00590502,0.0224478,0.0093117,0.0103221,0.00765852,0.0302451,0.0054683,0.00797085,0.00667602,0.0147111,0.0209857,0.0113109,0.0072551,0.0177579,0.0188625,0.0171307,0.0160632,0.0135304,0,0,0.00543806,0,0.0143653,0.00367885,0.0390127,0.0115535,0.0353966,0.0255807,0.0112797,0.0225271,0.00528204,0.0184719,0.0100798,0.00939831,0.0122463,0.0313677,0.0118039,0.0133146,0.0193664,0.0117988,0.00115194,0.00394548,0.0223373,0.00941592,0,0,0,0,0,0.00243139
281,0.00383189,0.0172241,0.0207388,0.0215644,0.0141299,0.00483929,0,0,0.0112993,0,0.0165557,0.00649202,0.0383015,0.0134522,0.0243962,0.00224148,0.00477144,0.0223635,0.00976939,0.0106496,0.00871479,0.0309798,0.00571273,0.0087906,0.00712008,0.015439,0.0234109,0.0109685,0.0070819,0.0175861,0.0188762,0.0172619,0.0158833,0.0133494,0,0,0.00548957,0,0.0144017,0.00350038,0.0390469,0.0121079,0.0354617,0.0250509,0.01063,0.0221857,0.00509781,0.0185192,0.0100096,0.00899145,0.0120578,0.0314212,0.0118537,0.0132842,0.0191455,0.0118054,0.00114826,0.00387138,0.022209,0.00925802,0,0,0,0,0,0.00254818
282,0.00389022,0.0172284,0.0228772,0.0214107,0.0166969,0.00476586,0,0,0.0109888,0,0.0167027,0.00635814,0.0385322,0.0155666,0.0247186,0.00252526,0.00385547,0.0223547,0.00981139,0.010892,0.00943148,0.0312373,0.00588168,0.00954168,0.00753433,0.0158028,0.0254453,0.0105647,0.00688875,0.0173304,0.0188373,0.0173759,0.0157652,0.0131073,0,0,0.00553841,0,0.0144043,0.00374987,0.0390232,0.012449,0.0355212,0.0245157,0.0101836,0.0217366,0.00493264,0.0186436,0.00994104,0.00896927,0.0118085,0.0313888,0.0118636,0.0131866,0.0189472,0.0118629,0.00109876,0.00388068,0.0221241,0.00916902,0,0,0,0,0,0.00261009
283,0.00385135,0.0171986,0.024379,0.0213828,0.0190055,0.00478651,0,0,0.0108815,0,0.0166909,0.00642962,0.038465,0.0185874,0.0249158,0.00393484,0.0032845,0.0220771,0.00939931,0.0109844,0.00984556,0.0313148,0.00656064,0.0102821,0.00792787,0.0159188,0.0268573,0.0102404,0.0068916,0.0171006,0.0187511,0.0174387,0.0157216,0.0129463,0,0,0.00583873,0,0.0143836,0.0040683,0.0389982,0.0128375,0.0354741,0.0241044,0.00989459,0.0214486,0.00482012,0.0187924,0.00990103,0.00906693,0.0116153,0.0312191,0.0118168,0.0130259,0.0187159,0.0119389,0.00100565,0.00397884,0.0219813,0.00897458,0,0,0,0,0,0.00246674
284,0.00397736,0.0171916,0.0249358,0.0213821,0.020107,0.00482492,0,0,0.0106754,0,0.0166571,0.00639171,0.0381247,0.0210912,0.0250116,0.00474633,0.00308419,0.0219081,0.00887269,0.0108977,0.00988475,0.0313708,0.00702094,0.0106859,0.00806376,0.0159982,0.0274349,0.00989261,0.00684818,0.0169027,0.0186808,0.0173823,0.0157146,0.0132392,0,0,0.00589077,0,0.0143609,0.00428416,0.0389567,0.0132637,0.0353777,0.0237134,0.00996608,0.0213963,0.00469353,0.0189526,0.00998623,0.00901165,0.0114847,0.0309775,0.0118028,0.0128599,0.0184016,0.0121511,0.000937511,0.00414109,0.0218957,0.00888797,0,0,0,0,0,0.00238826
