Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,x76,,FTL,LTHIP,x77,LILC,x78
621,0,0.0547254,0,0,0,0,0,0,0,0,0,0,0,0,0.0278186,0,0.0267753,0.0508457,0,0,0.00791867,0,0,0.0424455,0,0.0292917,0.0285907,0.0584184,0.0401679,0.0447531,0.072559,0.0633022,0.0692703,0.071934,0,0.0248251,0.0220434,0.0405754,0.0107416,0.0182376,0.0106898,0,0.0290757,0.0509399,0.041754,0,0,0.0128536,0,0,0.0349531,0.0710316,0.0219807,0.0167709,0.0265877,0.0466988,0.0396673,0.034609,0.0625507,0.0639606,0.0386468,0.0257541,0.0290109,0.0146665,0.0320496,0.0385962,0.0452176,0.0111431,0.0161294,0.047976,0.0522391,0,0,0,0,0,0.0215301,0,0,0
622,0,0.0546939,0,0,0,0,0,0,0,0,0,0,0,0,0.0278134,0,0.0268107,0.050765,0,0,0.00794805,0,0,0.0424516,0,0.0293254,0.0286584,0.0583881,0.0401151,0.0447655,0.072542,0.0632462,0.0693059,0.0719593,0,0.0248413,0.0219829,0.0405341,0.0107258,0.018289,0.0108104,0,0.0290297,0.0509944,0.0417457,0,0,0.0128268,0,0,0.0349225,0.0710586,0.0217177,0.0167596,0.0265447,0.04679,0.0396267,0.0342367,0.0627051,0.0639072,0.0383878,0.0257974,0.0291733,0.0147739,0.0321686,0.0384516,0.0452281,0.011132,0.0161243,0.0479312,0.0522004,0,0,0,0,0,0.021575,0,0,0
623,0,0.054661,0,0,0,0,0,0,0,0,0,0,0,0,0.0278235,0,0.0268283,0.0508088,0,0,0.00799119,0,0,0.0423901,0,0.02931,0.0286694,0.0583674,0.0401075,0.0447685,0.0725711,0.0632332,0.0693263,0.0719855,0,0.0248466,0.0219589,0.0404766,0.0107359,0.0182349,0.0108273,0,0.029031,0.0509901,0.0417405,0,0,0.012847,0,0,0.0349712,0.0711023,0.0215652,0.0166675,0.026545,0.0471942,0.0395924,0.03414,0.062754,0.0638734,0.0382038,0.0258368,0.0292266,0.0148229,0.0322697,0.0383785,0.0452257,0.0111171,0.0161264,0.0478922,0.0521874,0,0,0,0,0,0.0215888,0,0,0
624,0,0.0545938,0,0,0,0,0,0,0,0,0,0,0,0,0.0283878,0,0.0261404,0.0497192,0,0,0.00811729,0,0,0.0421695,0,0.0268715,0.0292913,0.0587965,0.0404872,0.0446584,0.0723281,0.0632946,0.0699129,0.07235,0,0.0259116,0.0199861,0.0404898,0.0107998,0.0184565,0.0106472,0,0.028962,0.0521735,0.0416834,0,0,0.0127473,0,0,0.0348988,0.0704833,0.0214323,0.0165904,0.0263086,0.0472974,0.0392269,0.0336647,0.0629128,0.0639807,0.0379331,0.0258085,0.0294095,0.014952,0.032263,0.0384017,0.0452707,0.0112545,0.0159937,0.0476609,0.0524699,0,0,0,0,0,0,0,0,0
625,0,0.0546124,0,0,0,0,0,0,0,0,0,0,0,0,0.0279631,0,0.0267742,0.0509134,0,0,0.0081458,0,0,0.0422917,0,0.0290942,0.0286674,0.0584081,0.0400698,0.0447773,0.0726292,0.0632008,0.0693449,0.0719956,0,0.0249493,0.0217854,0.0403929,0.0107499,0.0181741,0.0107435,0,0.0291136,0.0509025,0.0417843,0,0,0.0128758,0,0,0.0349999,0.0711147,0.0216099,0.0164197,0.0265373,0.0472634,0.039522,0.0337799,0.0626923,0.0638845,0.0381923,0.0259346,0.029209,0.014805,0.0323504,0.0384208,0.045228,0.0112,0.0161011,0.0477786,0.0522747,0,0,0,0,0,0.0215729,0,0,0
626,0,0.0546201,0,0,0,0,0,0,0,0,0,0,0,0,0.0279205,0,0.0268136,0.0509363,0,0,0.00817505,0,0,0.0423562,0,0.0293025,0.0286751,0.0584291,0.0400586,0.0447333,0.0725882,0.0632343,0.0693622,0.0720264,0,0.0248836,0.0220145,0.0403671,0.0107394,0.0181713,0.0108455,0,0.0290875,0.0509054,0.041783,0,0,0.01292,0,0,0.0350643,0.0710898,0.021589,0.0164751,0.0265248,0.047075,0.039473,0.0339655,0.0627069,0.0639164,0.0382567,0.0259275,0.0292353,0.0148154,0.0324102,0.0383169,0.0452282,0.0112212,0.0160786,0.047753,0.0523045,0,0,0,0,0,0.021576,0,0,0
627,0,0.0546115,0,0,0,0,0,0,0,0,0,0,0,0,0.0279222,0,0.026843,0.0509589,0,0,0.0081644,0,0,0.0423296,0,0.0293898,0.0286722,0.0584083,0.0400272,0.0447039,0.0725588,0.0632207,0.0693929,0.0720515,0,0.0248921,0.0220108,0.0403645,0.0107154,0.01814,0.0108731,0,0.0290116,0.0508962,0.0418163,0,0,0.0129434,0,0,0.0351129,0.0710878,0.0216335,0.0166661,0.0264817,0.0469463,0.0394529,0.0341002,0.062738,0.0639393,0.0382526,0.0259245,0.0292192,0.0148017,0.0324301,0.0383283,0.0452206,0.01121,0.01608,0.0477258,0.0522975,0,0,0,0,0,0.0215533,0,0,0
628,0,0.0545981,0,0,0,0,0,0,0,0,0,0,0,0,0.0278981,0,0.0268466,0.0509885,0,0,0.00817358,0,0,0.0422527,0,0.0294198,0.0286502,0.0583187,0.0399571,0.0446899,0.0725859,0.0631926,0.0694192,0.0720531,0,0.0249033,0.0220702,0.0403594,0.0107337,0.0180323,0.0108849,0,0.028978,0.0509166,0.0418554,0,0,0.0129555,0,0,0.0351346,0.0710842,0.0216944,0.0167979,0.0264631,0.0468151,0.0394529,0.0340773,0.0627762,0.0639444,0.0381752,0.0259208,0.0291852,0.0147561,0.0324186,0.0383316,0.0451838,0.011172,0.0160988,0.0477156,0.052246,0,0,0,0,0,0.0215155,0,0,0
629,0,0.0545738,0,0,0,0,0,0,0,0,0,0,0,0,0.0278994,0,0.0268517,0.05103,0,0,0.00815222,0,0,0.0422682,0,0.0293839,0.028663,0.0582671,0.0399254,0.0446624,0.0725874,0.0632151,0.0694336,0.072086,0,0.0248709,0.0221244,0.0403609,0.0107187,0.0180606,0.0108599,0,0.0290162,0.0509371,0.0418731,0,0,0.0129505,0,0,0.0350845,0.0710683,0.0217095,0.0167714,0.0264757,0.0469518,0.0394266,0.0339791,0.0627826,0.0639341,0.0380951,0.0259434,0.0291653,0.0147577,0.0324109,0.038396,0.0451611,0.0111391,0.0161037,0.0477041,0.0521568,0,0,0,0,0,0.0214909,0,0,0
630,0,0.0545498,0,0,0,0,0,0,0,0,0,0,0,0,0.0279319,0,0.0268719,0.0510537,0,0,0.00813432,0,0,0.0422846,0,0.029351,0.0286947,0.0583086,0.0399015,0.044597,0.0725635,0.063239,0.0694519,0.0721252,0,0.0248294,0.0221706,0.0403555,0.0106984,0.0180829,0.0108701,0,0.029041,0.0509123,0.0418536,0,0,0.0129719,0,0,0.0350133,0.0710693,0.0216452,0.0165546,0.0265185,0.0469327,0.0393865,0.0339014,0.0627468,0.0639221,0.0381124,0.0260233,0.0291943,0.0148154,0.0324788,0.0383639,0.0451353,0.0111954,0.0160795,0.0476619,0.0520042,0,0,0,0,0,0.0214706,0,0,0
631,0,0.0545469,0,0,0,0,0,0,0,0,0,0,0,0,0.0279519,0,0.0268549,0.0511036,0,0,0.00812858,0,0,0.0423052,0,0.0294404,0.0287235,0.0583073,0.0398515,0.0445504,0.0725823,0.0632259,0.0694863,0.0721583,0,0.024859,0.0221812,0.0403327,0.0106778,0.01808,0.0109105,0,0.029025,0.0508991,0.0418664,0,0,0.0129982,0,0,0.0349702,0.0710848,0.02161,0.0164649,0.0265697,0.0469584,0.0393285,0.0338708,0.0627037,0.0639025,0.0381274,0.0260905,0.029224,0.0148625,0.0325606,0.0382735,0.0451221,0.0112701,0.0160295,0.0476543,0.0519989,0,0,0,0,0,0.021429,0,0,0
632,0,0.0545326,0,0,0,0,0,0,0,0,0,0,0,0,0.0279289,0,0.0268429,0.0511358,0,0,0.00812052,0,0,0.0422916,0,0.0295054,0.0287267,0.0582327,0.039815,0.0445236,0.0725963,0.06323,0.0695158,0.0721992,0,0.0248723,0.0222057,0.0403252,0.010687,0.0180462,0.010933,0,0.0290183,0.0509229,0.0418981,0,0,0.0130258,0,0,0.0349389,0.0711001,0.0216314,0.016422,0.0266097,0.0470028,0.0392915,0.0337803,0.0626834,0.0639004,0.0381259,0.0261129,0.0292691,0.0148722,0.0326079,0.0382444,0.0451084,0.0112861,0.0160115,0.0476443,0.0520781,0,0,0,0,0,0.021362,0,0,0
633,0,0.0545119,0,0,0,0,0,0,0,0,0,0,0,0,0.0279548,0,0.0268196,0.0511445,0,0,0.00810197,0,0,0.0422833,0,0.029543,0.0287263,0.0581304,0.0398225,0.0445333,0.0725916,0.0632291,0.0695071,0.0721896,0,0.0248745,0.0222553,0.040331,0.0107086,0.0179814,0.0109343,0,0.0290289,0.0509802,0.0419212,0,0,0.0130302,0,0,0.0349487,0.0711112,0.0216817,0.0164836,0.0265989,0.0469469,0.0392821,0.033683,0.0626973,0.0639024,0.0380622,0.0261282,0.0293202,0.0149159,0.032629,0.0382676,0.0450806,0.0112526,0.0159965,0.0476283,0.0519278,0,0,0,0,0,0.021301,0,0,0
634,0,0.0544667,0,0,0,0,0,0,0,0,0,0,0,0,0.0279414,0,0.0268229,0.0511439,0,0,0.00809364,0,0,0.0422771,0,0.0295609,0.0287384,0.0580513,0.0398484,0.044514,0.0725971,0.0632236,0.0695329,0.0721883,0,0.0248496,0.0222873,0.0403354,0.0107245,0.0179688,0.0109041,0,0.0290538,0.0509874,0.0419845,0,0,0.0129505,0,0,0.0349976,0.0711297,0.0217218,0.0166599,0.0265789,0.0466375,0.0392653,0.0336203,0.0626945,0.0638938,0.0380381,0.0261479,0.0293031,0.0149458,0.0326516,0.0383134,0.0451069,0.0111459,0.0159957,0.0475634,0.0519174,0,0,0,0,0,0.0212102,0,0,0
635,0.0292435,0.0555122,0,0,0,0,0,0,0,0,0,0,0,0,0.0279476,0,0.0269149,0.0511168,0,0,0.0084281,0,0,0.0427437,0,0.0295667,0.0288017,0.0578349,0.0395064,0.0442897,0.0725044,0.0631626,0.0696377,0.072325,0,0.0247382,0.0223365,0.0382969,0.0101779,0.0186508,0.0109385,0,0.0290498,0.0507682,0.0445437,0,0,0.0113809,0,0,0.0344949,0.0712169,0.0217816,0.0166688,0.0265372,0.0472895,0.0377328,0.0337196,0.0626905,0.0639354,0.0381782,0.0261509,0.0292228,0.014937,0.0326849,0.0383436,0.0470997,0.0115305,0.0148536,0.0481959,0.0507719,0,0,0,0,0,0.0210266,0,0,0
636,0,0.0545655,0,0,0,0,0,0,0,0,0,0,0,0,0.0279271,0,0.0268393,0.0513198,0,0,0.00806281,0,0,0.0423153,0,0.0296256,0.0287084,0.0580078,0.0398481,0.0444936,0.0725884,0.0632287,0.0695315,0.0721941,0,0.0248261,0.0222742,0.0402042,0.0107997,0.0179896,0.0109996,0,0.0291633,0.0509431,0.0419779,0,0,0.0130562,0,0,0.0347011,0.0711942,0.0217062,0.0159826,0.0266844,0.0472426,0.0390163,0.0334477,0.0625617,0.0638174,0.038051,0.0262696,0.0292974,0.0150398,0.0328198,0.0382298,0.0452042,0.0109166,0.0159946,0.0476553,0.0523689,0,0,0,0,0,0.021041,0,0,0
637,0,0.0545354,0,0,0,0,0,0,0,0,0,0,0,0,0.0278914,0,0.0268356,0.0513532,0,0,0.00809394,0,0,0.042266,0,0.0296539,0.0286878,0.0579445,0.0398381,0.0444999,0.0725628,0.0632158,0.0695074,0.0721691,0,0.0248148,0.0222725,0.040186,0.010756,0.0179552,0.0109892,0,0.0291245,0.0509828,0.0419512,0,0,0.013004,0,0,0.0346529,0.0711897,0.0217448,0.0156706,0.0267214,0.0473437,0.0390305,0.0334276,0.0625498,0.0638301,0.037989,0.026318,0.0292659,0.015025,0.0328887,0.0381967,0.0451302,0.0110831,0.0159706,0.0476638,0.0523263,0,0,0,0,0,0.0210373,0,0,0
638,0.0301339,0.0555425,0,0,0,0,0,0,0,0,0,0,0,0,0.0278446,0,0.0269681,0.0512276,0,0,0.00848725,0,0,0.0427491,0,0.0296634,0.0287663,0.0575675,0.0395073,0.0442821,0.072424,0.0630852,0.0695996,0.0723023,0,0.0246761,0.0223463,0.0380757,0.0101745,0.0187112,0.0109622,0,0.0290193,0.0508126,0.0446635,0,0,0.0114268,0,0,0.0341585,0.0712482,0.0218834,0.0165492,0.0266269,0.0476623,0.0375984,0.0337038,0.062626,0.063934,0.0379866,0.0262754,0.0291315,0.0149477,0.0328838,0.0382471,0.0471081,0.0115527,0.0147943,0.0482824,0.0507761,0,0,0,0,0,0.0208325,0,0,0
639,0.0300926,0.0554717,0,0,0,0,0,0,0,0,0,0,0,0,0.0278313,0,0.0269757,0.0512024,0,0,0.00844063,0,0,0.042745,0,0.0296652,0.0287466,0.0575106,0.0395303,0.0443309,0.0724099,0.0630008,0.0695619,0.0722686,0,0.0247354,0.0223059,0.0380766,0.0102612,0.0187058,0.0110105,0,0.0290016,0.0508405,0.0446476,0,0,0.0115894,0,0,0.0341093,0.0712272,0.0219805,0.0167119,0.0266156,0.0475939,0.0375963,0.033703,0.0626412,0.0639227,0.0379386,0.0262484,0.0291396,0.0149615,0.0328381,0.0382526,0.0471386,0.0112772,0.0148452,0.0482307,0.0504585,0,0,0,0,0,0.0208369,0,0,0
640,0.0297885,0.0554425,0,0,0,0,0,0,0,0,0,0,0,0,0.027832,0,0.0269767,0.0512058,0,0,0.00838708,0,0,0.0427181,0,0.0296667,0.0287419,0.057556,0.0395681,0.0443377,0.072368,0.0629736,0.0695439,0.0722178,0,0.0247637,0.0222535,0.03808,0.0102493,0.0187346,0.0110453,0,0.0290047,0.0508505,0.0445863,0,0,0.0116856,0,0,0.0340987,0.0712404,0.021959,0.0162454,0.0266672,0.0476194,0.0375668,0.0336238,0.0625964,0.0638824,0.0378916,0.0262773,0.0291345,0.0149686,0.0328418,0.0381261,0.0471026,0.01126,0.0148571,0.0481929,0.0505382,0,0,0,0,0,0.020919,0,0,0
641,0.0297615,0.0554935,0,0,0,0,0,0,0,0,0,0,0,0,0.0278154,0,0.0269755,0.0512054,0,0,0.00836263,0,0,0.0427384,0,0.0296466,0.0287813,0.057688,0.0396135,0.04432,0.0723467,0.0629481,0.069536,0.0721971,0,0.0247769,0.022225,0.0380726,0.0102334,0.0188023,0.0110792,0,0.0290183,0.050835,0.0445147,0,0,0.0117854,0,0,0.0341725,0.0712354,0.0218842,0.0160352,0.0266826,0.0477321,0.0374601,0.0335464,0.0625495,0.063871,0.037911,0.0263364,0.0291488,0.0149995,0.0328682,0.0380204,0.0470823,0.0113049,0.0148333,0.0481883,0.0506378,0,0,0,0,0,0.0210012,0,0,0
642,0.0298779,0.0555275,0,0,0,0,0,0,0,0,0,0,0,0,0.0277218,0,0.0269732,0.051187,0,0,0.00843178,0,0,0.0427128,0,0.0296499,0.0287787,0.0576388,0.0396005,0.0443215,0.0723423,0.0628608,0.0695058,0.0722035,0,0.0247511,0.0222597,0.0380284,0.0102911,0.0187495,0.0110638,0,0.0290151,0.0509259,0.0445276,0,0,0.0118078,0,0,0.0341645,0.0712194,0.0219003,0.0161418,0.0266811,0.047615,0.0374403,0.0336573,0.0626301,0.0638632,0.0378015,0.0263364,0.0291558,0.015003,0.0328511,0.0381436,0.0470465,0.0112715,0.014846,0.0482396,0.0505501,0,0,0,0,0,0.0209908,0,0,0
643,0.0300727,0.0555192,0,0,0,0,0,0,0,0,0,0,0,0,0.027688,0,0.0269536,0.0511692,0,0,0.00849899,0,0,0.0426851,0,0.0297135,0.0287477,0.057553,0.0396599,0.0443191,0.072348,0.0628184,0.0694577,0.072196,0,0.0247962,0.0222459,0.037995,0.0103357,0.018672,0.0110427,0,0.0290358,0.0510269,0.044567,0,0,0.0117901,0,0,0.0340709,0.0712207,0.021938,0.0155852,0.0266965,0.0474838,0.0374069,0.0336736,0.0626252,0.0638482,0.0377773,0.0263389,0.029164,0.015013,0.03285,0.0381398,0.0470128,0.0112396,0.0148204,0.0482621,0.0504898,0,0,0,0,0,0.0210038,0,0,0
644,0.0300035,0.0554737,0,0,0,0,0,0,0,0,0,0,0,0,0.0276836,0,0.0269718,0.051173,0,0,0.00843181,0,0,0.0427392,0,0.0297241,0.0287354,0.0575942,0.0397933,0.044302,0.0723322,0.0628303,0.0694486,0.0721608,0,0.0248655,0.0221797,0.0380153,0.01028,0.0188454,0.0110369,0,0.0290467,0.0509695,0.0445315,0,0,0.0118303,0,0,0.0341277,0.0712328,0.0218802,0.0149698,0.0267359,0.047658,0.0373236,0.0337077,0.0625211,0.0638121,0.0378201,0.0263663,0.0291788,0.0150416,0.0329311,0.0380274,0.0470243,0.0112517,0.0148044,0.0481834,0.0505836,0,0,0,0,0,0.0210914,0,0,0
645,0.0300285,0.0554328,0,0,0,0,0,0,0,0,0,0,0,0,0.0276441,0,0.0269864,0.051229,0,0,0.0083585,0,0,0.0427681,0,0.0297252,0.0286969,0.0575699,0.0398811,0.0443023,0.072311,0.062786,0.0694101,0.0721131,0,0.024884,0.0221889,0.0380205,0.0102284,0.0189635,0.0110689,0,0.0290346,0.0509231,0.0445371,0,0,0.0118458,0,0,0.0341767,0.0712206,0.0218417,0.014819,0.0267475,0.0478702,0.0372799,0.0336046,0.0625007,0.0638011,0.0378283,0.0263763,0.0292138,0.0150877,0.0329502,0.0380098,0.0470473,0.0112885,0.0147742,0.0481387,0.0506649,0,0,0,0,0,0.0210821,0,0,0
646,0.0298208,0.0553778,0,0,0,0,0,0,0,0,0,0,0,0,0.0275568,0,0.0269979,0.0512762,0,0,0.00833922,0,0,0.0427369,0,0.0297181,0.0286871,0.057545,0.0398758,0.0443136,0.0722601,0.0627228,0.0693761,0.0721034,0,0.0246932,0.022238,0.0380556,0.0102445,0.0189768,0.0110732,0,0.0290153,0.0509282,0.0445652,0,0,0.0118693,0,0,0.0342029,0.0712011,0.0218764,0.0151937,0.0267181,0.0479804,0.0373205,0.0335671,0.0625498,0.0638335,0.0378122,0.0263435,0.0292132,0.01506,0.0329168,0.0381628,0.0470329,0.011269,0.0148121,0.0481144,0.0507083,0,0,0,0,0,0.0209718,0,0,0
647,0,0.0543424,0,0,0,0,0,0,0,0,0,0,0,0,0.0280663,0,0.0262433,0.0501815,0,0,0.00801032,0,0,0.0420371,0,0.0272401,0.0292932,0.0581512,0.040437,0.0445268,0.0719831,0.0626629,0.0698679,0.0723773,0,0.0255495,0.0201409,0.0402105,0.0108929,0.0184764,0.0109296,0,0.0289041,0.0523163,0.0418885,0,0,0.0132434,0,0,0.0346946,0.0705418,0.0217928,0.0158454,0.0264855,0.047367,0.0384106,0.0331407,0.062784,0.0639146,0.0375054,0.0262491,0.029486,0.0152382,0.032813,0.0382791,0.0451105,0.0109323,0.0158467,0.0473498,0.0523056,0,0,0,0,0,0,0,0,0
648,0.0304412,0.0554049,0,0,0,0,0,0,0,0,0,0,0,0,0.0276044,0,0.0270378,0.0510888,0,0,0.00836887,0,0,0.0426426,0,0.0294957,0.0288071,0.0576519,0.039827,0.0443935,0.0720693,0.0624605,0.0694277,0.0721485,0,0.0244182,0.0219118,0.0380788,0.0101845,0.0189605,0.0111784,0,0.0288917,0.050894,0.0446141,0,0,0.0116642,0,0,0.0343014,0.0714766,0.0217786,0.0161687,0.0266551,0.0480298,0.0371935,0.0336056,0.0626682,0.0638333,0.0378088,0.0263186,0.0292705,0.0150327,0.0329115,0.0380309,0.0471102,0.0115545,0.0147115,0.0481099,0.0506331,0,0,0,0,0,0.0210263,0,0,0
649,0.030247,0.0554235,0,0,0,0,0,0,0,0,0,0,0,0,0.0274736,0,0.0271366,0.0510915,0,0,0.00830825,0,0,0.0427332,0,0.0296856,0.0287759,0.0576245,0.0398964,0.0443817,0.0720524,0.0624497,0.0694072,0.0721118,0,0.0247033,0.0220802,0.0380731,0.0102383,0.0189958,0.0112704,0,0.0288257,0.050859,0.0445978,0,0,0.0118018,0,0,0.0341577,0.0715822,0.0216844,0.0162773,0.026693,0.0479099,0.037062,0.0336402,0.0626971,0.0638434,0.0378457,0.0263218,0.0292962,0.0150339,0.0329209,0.0378754,0.0471949,0.0114369,0.0146595,0.048109,0.0506221,0,0,0,0,0,0.0210943,0,0,0
650,0.0298735,0.0554167,0,0,0,0,0,0,0,0,0,0,0,0,0.0274094,0,0.0271698,0.0510949,0,0,0.00829518,0,0,0.042757,0,0.0296662,0.0287727,0.0575529,0.0398868,0.0443709,0.0720438,0.0623916,0.0694037,0.0720494,0,0.0248376,0.0221378,0.0381131,0.0102794,0.0190064,0.0112432,0,0.0288308,0.0508734,0.0445533,0,0,0.0118777,0,0,0.0340881,0.0715731,0.0217204,0.0164669,0.0267046,0.0476396,0.0370626,0.0336947,0.0627159,0.0638627,0.0378569,0.0263397,0.0292517,0.0150103,0.0328855,0.037929,0.0471771,0.0114237,0.0146615,0.0481112,0.0506365,0,0,0,0,0,0.0211345,0,0,0
651,0.0303867,0.05554,0,0,0,0,0,0,0,0,0,0,0,0,0.0274221,0,0.0271532,0.0511238,0,0,0.00830968,0,0,0.0427771,0,0.0296255,0.0287809,0.0575852,0.0398949,0.0443298,0.0720209,0.0623721,0.0693815,0.0719197,0,0.0248654,0.022194,0.0380928,0.0103014,0.0190089,0.0112443,0,0.028818,0.0508592,0.0444897,0,0,0.0118384,0,0,0.0340955,0.071584,0.021713,0.0159349,0.0266849,0.0475852,0.0369438,0.0336312,0.0626682,0.0638513,0.0378272,0.0263771,0.0292111,0.0149902,0.0328484,0.0379354,0.0472412,0.011405,0.0146189,0.0481951,0.0505903,0,0,0,0,0,0.0211977,0,0,0
652,0.0307677,0.0556108,0,0,0,0,0,0,0,0,0,0,0,0,0.0274248,0,0.0271728,0.0511809,0,0,0.00835272,0,0,0.0427539,0,0.0296252,0.0288151,0.0575895,0.0399116,0.0443089,0.0719764,0.0623085,0.0693638,0.0718764,0,0.0248554,0.0222039,0.0380695,0.0103567,0.0189519,0.011263,0,0.0287793,0.0507814,0.0444652,0,0,0.0118177,0,0,0.0341205,0.0715907,0.0217236,0.0161513,0.0266308,0.047558,0.0368476,0.0336138,0.0626478,0.0638682,0.0377781,0.0263515,0.0291813,0.0149677,0.0327871,0.0379532,0.0472852,0.0113789,0.0145715,0.0482285,0.0505485,0,0,0,0,0,0.0211698,0,0,0
653,0.0309958,0.0556107,0,0,0,0,0,0,0,0,0,0,0,0,0.0273519,0,0.0271702,0.0512085,0,0,0.00835141,0,0,0.0427386,0,0.0296811,0.0288678,0.0574991,0.0399346,0.0443056,0.0719316,0.0622303,0.0693661,0.071892,0,0.0248794,0.0221884,0.0380688,0.0103866,0.0189497,0.0112671,0,0.0287662,0.0507903,0.0444875,0,0,0.0118376,0,0,0.0340755,0.0715665,0.0217639,0.0164122,0.02665,0.0474913,0.036827,0.0336036,0.0626804,0.0638925,0.0377499,0.0263014,0.0291735,0.0149434,0.0327498,0.0379969,0.0472839,0.0113711,0.0145691,0.0482145,0.0504793,0,0,0,0,0,0.0211258,0,0,0
654,0.031156,0.0556171,0,0,0,0,0,0,0,0,0,0,0,0,0.0273154,0,0.0271606,0.0512236,0,0,0.00831068,0,0,0.0427699,0,0.0296824,0.0288977,0.0575161,0.0399972,0.0442687,0.0719351,0.0622415,0.0693611,0.0719218,0,0.0249284,0.0221546,0.0380739,0.0103628,0.0190182,0.011298,0,0.0287489,0.0508223,0.044475,0,0,0.0118289,0,0,0.0340364,0.0715901,0.0217187,0.0158054,0.026673,0.0476372,0.036764,0.0335056,0.0626842,0.0639093,0.0377975,0.026301,0.0292396,0.0149652,0.032774,0.0379411,0.0473287,0.0113649,0.0145636,0.0481829,0.0504317,0,0,0,0,0,0.0211324,0,0,0
655,0.0313775,0.05562,0,0,0,0,0,0,0,0,0,0,0,0,0.0272515,0,0.0271614,0.0512566,0,0,0.00829761,0,0,0.042746,0,0.0296543,0.0288626,0.0574389,0.039992,0.0442546,0.0719539,0.06229,0.069346,0.0719715,0,0.0249313,0.0221664,0.0380783,0.0103781,0.0190071,0.0112792,0,0.0287317,0.0508756,0.0444829,0,0,0.0118531,0,0,0.0340207,0.0716342,0.0217183,0.0151624,0.0266852,0.0477642,0.0367122,0.0335454,0.0626968,0.0639167,0.0377915,0.0263104,0.0292454,0.0149673,0.0327577,0.0379848,0.0473474,0.0113983,0.0145453,0.0481799,0.050281,0,0,0,0,0,0.0210981,0,0,0
656,0.0316853,0.0555648,0,0,0,0,0,0,0,0,0,0,0,0,0.0271992,0,0.0271812,0.0513063,0,0,0.00828652,0,0,0.0427393,0,0.0296585,0.0288327,0.0573645,0.0399899,0.044236,0.0718962,0.0622265,0.0693465,0.0719833,0,0.0248957,0.0221906,0.0381023,0.0103761,0.0189857,0.0112511,0,0.0287074,0.0508641,0.0445331,0,0,0.01188,0,0,0.0340377,0.0716567,0.0217917,0.0154249,0.0266695,0.0477886,0.0366944,0.0336476,0.0626993,0.0639396,0.0378118,0.0262811,0.0292308,0.0149465,0.0327118,0.0380838,0.0473751,0.0114613,0.0144792,0.0481277,0.0500273,0,0,0,0,0,0.0210199,0,0,0
657,0.0318354,0.0555371,0,0,0,0,0,0,0,0,0,0,0,0,0.0271856,0,0.0271896,0.0513513,0,0,0.008231,0,0,0.0427684,0,0.0296817,0.0287848,0.0571681,0.0400204,0.0442368,0.0718542,0.0621671,0.0693213,0.0719494,0,0.0248695,0.0222252,0.0381158,0.0103294,0.0190148,0.0112218,0,0.0286964,0.0509306,0.0445757,0,0,0.0118739,0,0,0.0340754,0.0717144,0.0218501,0.0152873,0.0266824,0.0477119,0.0366928,0.0336628,0.0627156,0.0639506,0.0377623,0.0262826,0.0292335,0.0149576,0.032749,0.038197,0.0473612,0.0114404,0.0144568,0.0481269,0.0499668,0,0,0,0,0,0.0209563,0,0,0
658,0.0319354,0.0555885,0,0,0,0,0,0,0,0,0,0,0,0,0.0271624,0,0.0272415,0.0513828,0,0,0.00817331,0,0,0.0427371,0,0.0296797,0.0288281,0.0571447,0.0400097,0.0442245,0.0717324,0.0620857,0.0693336,0.0719765,0,0.0248407,0.0221826,0.038144,0.0103434,0.0190049,0.0112817,0,0.0286403,0.0508516,0.0445666,0,0,0.0118546,0,0,0.0340077,0.0717401,0.0218846,0.0163096,0.0266058,0.0477619,0.0365896,0.0336294,0.0627479,0.0639934,0.0378376,0.0262345,0.0292682,0.0149572,0.0327224,0.0381615,0.0473677,0.011488,0.0143933,0.0481212,0.0501691,0,0,0,0,0,0.0208957,0,0,0
659,0,0.0543305,0,0,0,0,0,0,0,0,0,0,0,0,0.027096,0,0.0272132,0.0515595,0,0,0.00771745,0,0,0.0422435,0,0.0296456,0.0287829,0.0574935,0.0403946,0.0444865,0.0717916,0.0620784,0.0692542,0.0718511,0,0.0249549,0.0220522,0.0403945,0.0109472,0.0183349,0.0113005,0,0.0286812,0.0509616,0.0417644,0,0,0.0133264,0,0,0.0344369,0.0716495,0.0217748,0.0165552,0.0266437,0.0475187,0.0380896,0.0334073,0.0626874,0.063925,0.0377849,0.026258,0.0293704,0.0150129,0.0326497,0.0380615,0.0453075,0.0110269,0.0155647,0.0472722,0.0519747,0,0,0,0,0,0.0210424,0,0,0
