Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRB,STRN,T10,x74,x75,x76,RWRA,,x77,LILC
382,0.0212177,0.0597834,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423154,0,0.020019,0.0521729,0,0,0.0294143,0,0,0,0.0498863,0.0351582,0.0227035,0.0786326,0.031391,0.0706118,0.0891181,0.0382598,0,0.0511296,0.0532541,0.0256982,0.0311,0.0048054,0.0556013,0.0792835,0.134461,0,0,0.0238843,0.0479374,0.0480693,0,0,0.0355553,0,0,0.0369567,0.0706646,0.0335968,0.0197579,0.0148923,0.0636792,0.0774392,0.0442297,0.0746121,0.0767845,0.0436659,0.0189731,0.0250985,0.0128361,0.0243216,0.0489582,0.0509609,0.00980669,0.0466243,0.0445068,0,0,0,0.0300476,0,0,0.0449548
383,0.0206996,0.0599035,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432265,0,0.0203448,0.0515754,0,0,0.025738,0,0,0,0.0516358,0.0345349,0.0241355,0.0788509,0.0328433,0.0719641,0.0893836,0.0381703,0,0.0509843,0.0529886,0.0256651,0.0310301,0.0027254,0.0525509,0.0886388,0.133835,0,0,0.0238847,0.049231,0.0475793,0,0,0.0358392,0,0,0.0362523,0.0700947,0.0330594,0.0192159,0.0153798,0.0626145,0.0772567,0.0436194,0.0742294,0.0761184,0.0427011,0.0197496,0.0238951,0.0118427,0.0255073,0.0452344,0.0503423,0.008995,0.0465403,0.045138,0,0,0,0.031693,0,0,0.0450693
384,0.0209897,0.0598581,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418811,0,0.0204036,0.053468,0,0,0.0288982,0,0,0,0.0497016,0.0363923,0.0234909,0.0786289,0.0316343,0.0707453,0.0889767,0.0383162,0,0.0508925,0.0529867,0.0255188,0.03105,0.00521243,0.0545144,0.0793382,0.135182,0,0,0.0227824,0.0475646,0.0472429,0,0,0.0360026,0,0,0.0372596,0.0711664,0.031976,0.0197077,0.0150033,0.0644574,0.07832,0.0442216,0.0744962,0.07653,0.0432038,0.0198234,0.0238161,0.0119646,0.0258282,0.0399679,0.051218,0.0102307,0.0462672,0.045657,0,0,0,0.02957,0,0,0.0450141
385,0.0208164,0.059845,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414447,0,0.0206617,0.054094,0,0,0.0288532,0,0,0,0.0495133,0.0370473,0.0238393,0.0784975,0.0317039,0.0706634,0.0888992,0.0383363,0,0.0506556,0.0529601,0.0254336,0.0309577,0.00546542,0.0542512,0.0792165,0.135402,0,0,0.0218006,0.0473685,0.0468338,0,0,0.0360495,0,0,0.0371187,0.071277,0.0312152,0.0195523,0.0150904,0.0649355,0.0786122,0.0442616,0.0744968,0.0764029,0.0430553,0.0201316,0.0232889,0.0116925,0.0261913,0.0359171,0.051266,0.0106858,0.0461594,0.046235,0,0,0,0.0290607,0,0,0.0449882
386,0.0204772,0.0599132,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420173,0,0.0210689,0.0534493,0,0,0.0259767,0,0,0,0.0511994,0.0365981,0.0251863,0.0783742,0.0330858,0.0716518,0.0891243,0.0382588,0,0.0504639,0.0529035,0.0254534,0.0308454,0.00367781,0.0517789,0.0880314,0.134555,0,0,0.0213511,0.0487199,0.0463513,0,0,0.0358018,0,0,0.0360444,0.0705074,0.0305297,0.0188496,0.0156916,0.0639155,0.0783875,0.0439235,0.0743344,0.0758176,0.0422671,0.0206604,0.0222207,0.0109592,0.0265492,0.0331075,0.0505398,0.0102189,0.0462648,0.0466307,0,0,0,0.0303076,0,0,0.0448992
387,0.0205283,0.0598886,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417257,0,0.0212534,0.054007,0,0,0.0261603,0,0,0,0.0513081,0.0375091,0.0254154,0.0780781,0.033079,0.0715787,0.0890686,0.0382918,0,0.0503965,0.052729,0.0254131,0.0308756,0.00391738,0.0517729,0.0880298,0.134668,0,0,0.0206805,0.0488199,0.04593,0,0,0.0353316,0,0,0.0359193,0.0704979,0.029783,0.01887,0.0159519,0.0642388,0.0787178,0.0440256,0.0744175,0.0757084,0.0421869,0.0209619,0.0216266,0.0106608,0.026627,0.0298278,0.0505002,0.0106751,0.0463062,0.0467567,0,0,0,0.029667,0,0,0.0447052
388,0.020964,0.0598428,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405443,0,0.0213121,0.0556878,0,0,0.0291163,0,0,0,0.0496881,0.0393998,0.0245044,0.0777497,0.0316104,0.0707943,0.0887613,0.0384501,0,0.0504058,0.0526182,0.0252365,0.0309808,0.00614094,0.0541164,0.0795431,0.135743,0,0,0.0197695,0.047735,0.0455765,0,0,0.0348698,0,0,0.0364883,0.0713741,0.0292221,0.0197164,0.0158762,0.0658284,0.0794697,0.0445641,0.074645,0.0759872,0.0427244,0.0208557,0.0215307,0.0108147,0.0266114,0.0261685,0.0511915,0.0119212,0.0463044,0.0466215,0,0,0,0.027137,0,0,0.0445457
389,0.020524,0.0599589,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412709,0,0.0217437,0.0549267,0,0,0.0268809,0,0,0,0.0513468,0.0387323,0.0256076,0.0776596,0.0326835,0.0720607,0.0889736,0.0384074,0,0.0505041,0.0524554,0.025281,0.0309138,0.00474994,0.0520443,0.08804,0.134883,0,0,0.0198057,0.0490834,0.0451096,0,0,0.0345283,0,0,0.0353428,0.0707654,0.028837,0.019297,0.0163265,0.0646802,0.078943,0.0443586,0.0745849,0.0754421,0.0420052,0.0212124,0.0203015,0.0100278,0.0272565,0.0247656,0.0506196,0.0115742,0.0466302,0.0465733,0,0,0,0.0281344,0,0,0.0443316
390,0.020636,0.059976,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041119,0,0.0218561,0.0552504,0,0,0.0271934,0,0,0,0.0512884,0.039048,0.0257146,0.0774581,0.0325041,0.0719783,0.0889218,0.0384975,0,0.0504837,0.0524573,0.0253216,0.0308109,0.0049979,0.0522627,0.0882075,0.134924,0,0,0.0195962,0.0491854,0.0446396,0,0,0.0339586,0,0,0.0349967,0.070906,0.0286798,0.0195442,0.016675,0.0648778,0.0790278,0.0444373,0.074629,0.0752315,0.0418267,0.0213637,0.019501,0.00964557,0.0272032,0.0235311,0.0506992,0.0120047,0.0469219,0.0463805,0,0,0,0.0275285,0,0,0.0439342
391,0.0214072,0.059931,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400553,0,0.0217503,0.0567844,0,0,0.0298124,0,0,0,0.049517,0.040441,0.0248883,0.0771889,0.0309335,0.0705924,0.0885598,0.0388826,0,0.0503343,0.0525444,0.025328,0.0308083,0.00687816,0.0546739,0.0801677,0.135863,0,0,0.019201,0.0482311,0.0443389,0,0,0.033123,0,0,0.035372,0.0714113,0.0288026,0.020331,0.0170922,0.0665223,0.0796279,0.0446406,0.0746501,0.0752823,0.0422529,0.0213821,0.0193996,0.00960988,0.02658,0.0225328,0.0514877,0.0130711,0.0470241,0.0461305,0,0,0,0.025277,0,0,0.0433764
392,0.0217253,0.0601087,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398299,0,0.0218134,0.0571605,0,0,0.0300931,0,0,0,0.0495053,0.0407575,0.025142,0.0770209,0.0307687,0.0703694,0.0884408,0.0393304,0,0.0502948,0.0525222,0.0253417,0.0307519,0.00717952,0.0549457,0.0803795,0.13581,0,0,0.0191943,0.0485506,0.0439904,0,0,0.0323644,0,0,0.0351103,0.0710468,0.0292232,0.0204126,0.0177901,0.0668749,0.0793877,0.0445698,0.0746016,0.0749805,0.0419496,0.0217456,0.0190953,0.00930456,0.0264149,0.0230508,0.0516477,0.0134349,0.0472409,0.0460551,0,0,0,0.0248271,0,0,0.0429365
393,0.0218598,0.0606166,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396182,0,0.021968,0.0574528,0,0,0.0303168,0,0,0,0.0494955,0.0412812,0.0252174,0.0767768,0.0306532,0.0702231,0.0883778,0.0392884,0,0.0502756,0.0524754,0.0252785,0.0307419,0.00751643,0.0551481,0.0807525,0.135653,0,0,0.0191224,0.0488747,0.0437889,0,0,0.031607,0,0,0.0350299,0.0709977,0.0298963,0.0208543,0.0180189,0.0671471,0.0789639,0.0447389,0.0747469,0.074746,0.0416354,0.0219948,0.018755,0.00889988,0.0262546,0.0243819,0.0516666,0.0137854,0.047552,0.0459598,0,0,0,0.024189,0,0,0.0425252
394,0.0218126,0.060937,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392517,0,0.022251,0.0578102,0,0,0.0306764,0,0,0,0.0492482,0.0417461,0.0249526,0.0764253,0.0304562,0.0697588,0.0881976,0.0392965,0,0.0503778,0.0525416,0.0253533,0.0308555,0.00789641,0.0554231,0.080783,0.135593,0,0,0.0191114,0.0490597,0.0438531,0,0,0.0308065,0,0,0.0351301,0.0714218,0.0306848,0.0213641,0.0182689,0.0675111,0.078559,0.0448783,0.0747886,0.0744866,0.0416245,0.0219497,0.01828,0.0081895,0.0261929,0.026347,0.0517677,0.0143104,0.047798,0.0459703,0,0,0,0.0232888,0,0,0.0419868
395,0.0216745,0.061268,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039933,0,0.0222962,0.0566301,0,0,0.0287381,0,0,0,0.0512113,0.0408995,0.0262579,0.0760592,0.0317831,0.0708518,0.0882935,0.0392536,0,0.0504812,0.0526444,0.0255659,0.0306928,0.00693372,0.0536212,0.089688,0.134514,0,0,0.0197095,0.0507507,0.0435762,0,0,0.0303189,0,0,0.0344157,0.0704204,0.0320533,0.0205659,0.0187817,0.0659759,0.0770737,0.0446208,0.074974,0.0740084,0.0408814,0.0217936,0.0176848,0.00745163,0.0263774,0.0292977,0.0510468,0.0144434,0.0483323,0.0460968,0,0,0,0.0242185,0,0,0.0412098
396,0.0222248,0.0615292,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390087,0,0.021969,0.0580624,0,0,0.0313954,0,0,0,0.0492957,0.0419662,0.025093,0.0755971,0.0301122,0.0695853,0.0879896,0.0392367,0,0.0505663,0.0528472,0.0255471,0.0308292,0.00864492,0.0560373,0.082325,0.135039,0,0,0.0197508,0.0499299,0.0434956,0,0,0.029505,0,0,0.0348568,0.0712689,0.0330264,0.021456,0.0188967,0.0674871,0.0766236,0.0452593,0.0752212,0.0741457,0.0412512,0.0212276,0.0176856,0.00750107,0.0260686,0.0309638,0.0514729,0.0152914,0.0485835,0.0460127,0,0,0,0.0217579,0,0,0.0404833
397,0.0218381,0.0619292,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395301,0,0.0219935,0.0570395,0,0,0.0299174,0,0,0,0.0508546,0.0407728,0.0260502,0.0748901,0.031416,0.0706766,0.0881549,0.0388703,0,0.0508374,0.053045,0.0259139,0.0309357,0.00732761,0.0543594,0.0908289,0.134101,0,0,0.0201077,0.0510304,0.0432769,0,0,0.0290315,0,0,0.03425,0.0704716,0.0345467,0.0207707,0.0195522,0.0659796,0.0746506,0.0455098,0.0754695,0.0736615,0.0403792,0.0211538,0.0168618,0.00657831,0.0262178,0.0343698,0.0506185,0.0153005,0.049171,0.0461351,0,0,0,0.0224956,0,0,0.0401354
398,0.0224775,0.062242,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038317,0,0.021639,0.0585514,0,0,0.0327429,0,0,0,0.0496877,0.0418932,0.024821,0.0742713,0.0298075,0.0694183,0.0879585,0.0388124,0,0.0509347,0.0532011,0.0258917,0.0309681,0.00892489,0.0569403,0.0836135,0.134656,0,0,0.0199275,0.0499494,0.0430749,0,0,0.0282352,0,0,0.0343283,0.0715841,0.0350717,0.0220283,0.019675,0.0673921,0.0736873,0.0462899,0.0758129,0.0737949,0.0408861,0.0208686,0.0168769,0.00662305,0.0260359,0.035571,0.0507935,0.0162778,0.0495991,0.0460007,0,0,0,0.0201661,0,0,0.0399911
399,0.0223355,0.0624425,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386956,0,0.0219794,0.0574671,0,0,0.0313721,0,0,0,0.0516895,0.0411489,0.0259445,0.0736911,0.031244,0.07028,0.0879208,0.0391276,0,0.051158,0.0533899,0.0261948,0.0308845,0.00783172,0.0554083,0.0923827,0.133722,0,0,0.0200686,0.0510245,0.0428341,0,0,0.027515,0,0,0.0334811,0.0712615,0.0362337,0.0211425,0.0203327,0.0658833,0.0712913,0.046082,0.0758421,0.0732304,0.0399981,0.0212176,0.0162032,0.00601025,0.0264719,0.0384268,0.0498171,0.0163776,0.0504085,0.0461456,0,0,0,0.0208386,0,0,0.0393647
400,0.0231,0.0626464,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376484,0,0.0217199,0.0589993,0,0,0.0342117,0,0,0,0.0497917,0.0423181,0.0249142,0.0732878,0.0297306,0.0688303,0.087515,0.0394887,0,0.0512367,0.0536303,0.0261897,0.0309713,0.00930434,0.0582246,0.0855017,0.134253,0,0,0.020189,0.0500676,0.0425918,0,0,0.0265762,0,0,0.0333505,0.0722327,0.0363443,0.0219601,0.0203571,0.0674255,0.0701899,0.0463818,0.0757655,0.0731528,0.0404353,0.0210575,0.0165619,0.00620409,0.0263507,0.0388041,0.0498624,0.017001,0.0508895,0.0461065,0,0,0,0.0187639,0,0,0.0388481
401,0.0234719,0.0630607,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372711,0,0.0217433,0.0592787,0,0,0.0339434,0,0,0,0.0496407,0.0424078,0.0249771,0.072747,0.029931,0.0685712,0.0872449,0.0396222,0,0.0513473,0.0538703,0.0263271,0.0309464,0.0095191,0.0583244,0.0882253,0.133537,0,0,0.0204897,0.0501047,0.0422327,0,0,0.0257749,0,0,0.0327062,0.0721231,0.0367453,0.0219687,0.020717,0.0672481,0.0684748,0.0462872,0.075549,0.072826,0.0403622,0.0210753,0.0166121,0.00610575,0.0264063,0.0399858,0.0494344,0.0169095,0.0515933,0.0461991,0,0,0,0.018235,0,0,0.0386764
402,0.0237669,0.0632489,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368424,0,0.0217513,0.0595571,0,0,0.035666,0,0,0,0.0495568,0.0423296,0.025079,0.0721724,0.0299113,0.0682485,0.0869293,0.0397012,0,0.0515048,0.054115,0.0265058,0.0308367,0.0098394,0.0596004,0.0873261,0.134006,0,0,0.0205869,0.0498511,0.0420123,0,0,0.0253956,0,0,0.0322442,0.0724299,0.0368173,0.02206,0.0209697,0.0671565,0.0668047,0.0463245,0.0753483,0.0726551,0.0405207,0.0210916,0.0167868,0.00607133,0.0264691,0.0407999,0.0488665,0.016874,0.0521066,0.0464196,0,0,0,0.017649,0,0,0.0390058
403,0.0241054,0.0636392,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365144,0,0.0218324,0.0597451,0,0,0.0363346,0,0,0,0.0494321,0.0423641,0.0252096,0.0717119,0.0300473,0.0679064,0.0866412,0.0398072,0,0.0516452,0.0542552,0.0266836,0.0306981,0.010043,0.0602535,0.0881062,0.133937,0,0,0.0208254,0.049653,0.0417245,0,0,0.0251181,0,0,0.0319147,0.0727195,0.0368864,0.0220869,0.0209748,0.0671465,0.0651844,0.0463911,0.0751718,0.0725657,0.0405689,0.0210742,0.0169253,0.00603707,0.0266141,0.0414945,0.048354,0.0167362,0.0526382,0.0466169,0,0,0,0.0171435,0,0,0.0387655
404,0.0243628,0.0640955,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368643,0,0.0223078,0.0584746,0,0,0.0352342,0,0,0,0.0510229,0.0416572,0.0264075,0.0712819,0.0317126,0.0686437,0.0864341,0.0398821,0,0.0518529,0.0544554,0.0270033,0.0306512,0.00891816,0.0587952,0.0967195,0.133253,0,0,0.0209776,0.0506085,0.0414638,0,0,0.0249888,0,0,0.031393,0.0720844,0.0376658,0.02118,0.0212404,0.0655799,0.0629714,0.0459693,0.0750386,0.0721827,0.0398767,0.0212902,0.0166796,0.00572546,0.0269986,0.0432267,0.0475997,0.0159658,0.0532777,0.0469843,0,0,0,0.0179454,0,0,0.0379066
405,0.0256647,0.0645355,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358695,0,0.0220089,0.0598951,0,0,0.0378685,0,0,0,0.0493246,0.0425132,0.0253857,0.0711273,0.0303609,0.0671814,0.0860357,0.0401317,0,0.0518882,0.0546366,0.026966,0.0307707,0.0102457,0.061458,0.0899637,0.134122,0,0,0.0207928,0.0494814,0.0411601,0,0,0.0244325,0,0,0.0312156,0.0731828,0.0370327,0.0222213,0.0208429,0.0671245,0.0620548,0.0463954,0.075077,0.0723645,0.0407542,0.0211032,0.0171868,0.0059052,0.0269921,0.0422163,0.0478878,0.0159759,0.0535334,0.0470209,0,0,0,0.0163583,0,0,0.0375899
406,0.0257869,0.0650721,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355697,0,0.0221059,0.0599599,0,0,0.0381447,0,0,0,0.0495671,0.0426244,0.0255133,0.070778,0.0307436,0.0669188,0.0857978,0.0402298,0,0.0519967,0.0548235,0.0271053,0.0307862,0.0103433,0.0617061,0.0919141,0.133961,0,0,0.0208555,0.0493387,0.0406214,0,0,0.0240696,0,0,0.0308571,0.0734127,0.0368634,0.0221883,0.0208548,0.0669672,0.0605341,0.0464596,0.0750748,0.0723322,0.0410632,0.0213661,0.0172336,0.00586065,0.0270728,0.0421071,0.047797,0.0154562,0.0540976,0.047124,0,0,0,0.0159891,0,0,0.0371219
407,0.0247031,0.0668199,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351509,0,0.0224545,0.0586479,0,0,0.0390059,0,0,0,0.0487041,0.0421655,0.0260899,0.0754994,0.025805,0.0653094,0.084447,0.0407444,0,0.0525849,0.0556738,0.0277936,0.0306987,0.0100353,0.0620111,0.089498,0.131073,0,0,0.0207955,0.0472052,0.0420595,0,0,0.0228105,0,0,0.030447,0.0737807,0.0364745,0.0268729,0.0195528,0,0.0586575,0.0476717,0.0756633,0.0733196,0.0429147,0.021444,0.0174778,0.00611287,0.0267946,0.0415112,0.0482946,0.014781,0.0537578,0.046551,0,0,0,0.0153639,0,0,0.0372475
408,0.0252039,0.0670801,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034998,0,0.0224734,0.0585794,0,0,0.0398263,0,0,0,0.048655,0.042029,0.0262162,0.0752282,0.0259394,0.0649923,0.08414,0.0409392,0,0.0528066,0.0559532,0.028016,0.0308084,0.0100749,0.0626743,0.0902624,0.131184,0,0,0.0207405,0.0470062,0.0415862,0,0,0.0223034,0,0,0.0300426,0.0738499,0.0364556,0.0268197,0.0195161,0,0.0572128,0.0476221,0.0755366,0.0731187,0.0429485,0.021687,0.0174528,0.00599979,0.0268629,0.0413624,0.0478242,0.0147576,0.054195,0.046648,0,0,0,0.0149044,0,0,0.0368707
409,0.0264972,0.0655211,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356787,0,0.0226159,0.0585615,0,0,0.0394465,0,0,0,0.051449,0.0417501,0.0268368,0.0698319,0.0328258,0.0673576,0.0852151,0.0404914,0,0.0524255,0.0553207,0.027614,0.0307991,0.00940066,0.0615521,0.101011,0.134339,0,0,0.0210839,0.0500295,0.0396813,0,0,0.0143123,0,0,0.0333923,0.0728702,0.0371778,0.0211326,0.0211825,0.0657796,0.0546283,0.0457667,0.0746529,0.0715821,0.0405128,0.0223211,0.0169256,0.00552169,0.02744,0.0431427,0.0476761,0.0141646,0.0552039,0.0477715,0,0,0,0.0133995,0,0,0.0357775
410,0.0278826,0.0654921,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348864,0,0.0222979,0.0600423,0,0,0.0417661,0,0,0,0.0496676,0.0424029,0.0258831,0.0695631,0.0318692,0.0661107,0.084863,0.0407395,0,0.0523667,0.0553414,0.0274693,0.0307542,0.0106886,0.0641973,0.0946571,0.135274,0,0,0.0211077,0.0490192,0.0390806,0,0,0.0126906,0,0,0.0337653,0.0740192,0.0362957,0.0220047,0.0209498,0.0672622,0.0539065,0.0458987,0.0745639,0.0716252,0.0411393,0.0222762,0.017774,0.00609454,0.0271915,0.0417151,0.0482103,0.0144381,0.0553462,0.0478331,0,0,0,0.0128976,0,0,0.0357861
411,0.0278579,0.0658838,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348057,0,0.0224347,0.0600143,0,0,0.0378644,0,0,0,0.0499615,0.0421331,0.0260593,0.0684444,0.0338118,0.0658453,0.0845176,0.0410158,0,0.0525038,0.0555484,0.0275798,0.0306758,0.0107312,0.0618023,0.103598,0.134156,0,0,0.0210438,0.0491291,0.0389465,0,0,0.0115427,0,0,0.0335066,0.0742707,0.0360343,0.0211816,0.0212287,0.0662043,0.0524671,0.045309,0.0741973,0.0711591,0.0407056,0.0224278,0.0181686,0.00634306,0.0273178,0.0416723,0.0494407,0.0142713,0.0561338,0.0477648,0,0,0,0.0129282,0,0,0.0352168
412,0.0291193,0.0653707,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345558,0,0.0226783,0.0602215,0,0,0.0435261,0,0,0,0.0494043,0.042392,0.0259658,0.0690092,0.0323968,0.0652165,0.0843598,0.0409881,0,0.0523624,0.0554898,0.0274734,0.0304878,0.0107549,0.0655301,0.096507,0.135813,0,0,0.0209799,0.0485499,0.0389387,0,0,0.0080062,0,0,0.0282033,0.0745217,0.0355458,0.0219157,0.0205854,0.0676639,0.0496942,0.0454397,0.0741766,0.0713348,0.0412186,0.0222619,0.0186628,0.00658995,0.0272283,0.0415166,0.0488406,0.0209991,0.0558537,0.048014,0,0,0,0,0,0,0.0352958
413,0.0304806,0.0656566,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034279,0,0.0225472,0.0598881,0,0,0.0442853,0,0,0,0.0498161,0.0420958,0.0265133,0.068481,0.0331708,0.0646341,0.0838892,0.0412591,0,0.0526028,0.0557805,0.0277362,0.030508,0.0108519,0.0663735,0.0977243,0.135821,0,0,0.0214365,0.0486208,0.038047,0,0,0.00996537,0,0,0.0340575,0.0744458,0.0353711,0.0215662,0.0206016,0.0672687,0.0493819,0.0450661,0.0739678,0.0711772,0.0409555,0.0220937,0.0192359,0.00661101,0.0271784,0.0413075,0.0499267,0.0137672,0.0563983,0.0483084,0,0,0,0.0152718,0,0,0.034908
414,0.0309086,0.0657975,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340417,0,0.0227286,0.0598404,0,0,0.045221,0,0,0,0.049865,0.0419987,0.0268084,0.0681715,0.0335182,0.064242,0.0835149,0.0413928,0,0.052673,0.0558911,0.0278323,0.0305259,0.0109233,0.067154,0.0989891,0.136133,0,0,0.0217623,0.0485318,0.0379375,0,0,0.0106696,0,0,0.0328551,0.0744758,0.0349233,0.0214543,0.0204291,0.067244,0.0475498,0.0448078,0.073796,0.071068,0.0410264,0.0221997,0.0196407,0.00685932,0.0274144,0.0411822,0.0503885,0.0152729,0.0567026,0.0483351,0,0,0,0.0127076,0,0,0.0347278
415,0.0313414,0.0656452,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336373,0,0.0229059,0.0608435,0,0,0.0468384,0,0,0,0.0486246,0.0423737,0.0265511,0.068371,0.0328397,0.0635906,0.0832218,0.0414754,0,0.0525097,0.0558064,0.027706,0.0303785,0.0114655,0.0684963,0.0970683,0.136851,0,0,0.0216017,0.0476073,0.0380432,0,0,0.00876441,0,0,0.0277322,0.0751504,0.033743,0.022311,0.0198033,0.0686574,0.045138,0.0450498,0.073755,0.071217,0.041822,0.0221677,0.0203528,0.00748777,0.0276214,0.0398513,0.0506505,0.0205009,0.05643,0.0483172,0,0,0,0,0,0,0.0349603
416,0.0319973,0.0654587,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334099,0,0.0231434,0.0608236,0,0,0.0473503,0,0,0,0.0485753,0.042228,0.0268998,0.0681994,0.0334024,0.0634092,0.0828113,0.0415717,0,0.0525884,0.0559148,0.0278174,0.0302898,0.0116034,0.0689651,0.0984501,0.137087,0,0,0.0216497,0.0474848,0.0375205,0,0,0.00742553,0,0,0.0259931,0.0752161,0.0333273,0.0223577,0.0196487,0.0687393,0.0426028,0.0447898,0.0735519,0.0712245,0.0420804,0.0220882,0.0207348,0.00793825,0.0277816,0.0392443,0.0515995,0.0201639,0.056294,0.0486642,0,0,0,0,0,0,0.0347564
417,0.0313841,0.0656918,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334429,0,0.0235362,0.059802,0,0,0.0420402,0,0,0,0.0501368,0.0415533,0.027974,0.0663167,0.0369593,0.0634416,0.0821713,0.0420099,0,0.0530084,0.0563474,0.0282652,0.0303298,0.0110909,0.0654934,0.110867,0.136365,0,0,0.0221993,0.0485397,0.0370077,0,0,0.0108166,0,0,0.033427,0.0747006,0.0334258,0.0204773,0.0205995,0.0657299,0.0429209,0.0435673,0.0728695,0.0706754,0.0411012,0.022357,0.0206939,0.00791245,0.0281608,0.0395857,0.0537042,0.0115866,0.0569838,0.0489698,0,0,0,0.0181107,0,0,0.0337338
418,0.0326579,0.0658285,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331669,0,0.0236482,0.0597619,0,0,0.0470803,0,0,0,0.0498397,0.0416534,0.0281683,0.0673342,0.035575,0.063036,0.0820315,0.041952,0,0.052874,0.0562711,0.0281803,0.0301206,0.0112599,0.0690539,0.104771,0.137055,0,0,0.0224439,0.0482281,0.0360829,0,0,0.0123416,0,0,0.0319063,0.0744655,0.0329734,0.02129,0.0200197,0.0672047,0.0414465,0.0436756,0.0729584,0.0712144,0.0418024,0.0221793,0.0210325,0.00833731,0.0282199,0.0387847,0.0528448,0.0130581,0.0569432,0.0491493,0,0,0,0.0151456,0,0,0.0340652
419,0.0327917,0.0659242,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033014,0,0.0238075,0.0596926,0,0,0.0471477,0,0,0,0.0498265,0.0416567,0.0284492,0.067106,0.0360386,0.0626326,0.0817297,0.0421313,0,0.0529589,0.0564143,0.0282945,0.0300544,0.0112214,0.0692874,0.106505,0.137256,0,0,0.0224881,0.0481064,0.035817,0,0,0.0135432,0,0,0.0310856,0.0743694,0.0323083,0.0212171,0.0198997,0.0671963,0.0403682,0.0432599,0.0727387,0.0712893,0.0418898,0.0221926,0.0212781,0.00867158,0.0284489,0.0377493,0.0530336,0.0131697,0.0570247,0.0492032,0,0,0,0.014528,0,0,0.0339721
420,0.0330271,0.066062,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329298,0,0.0239361,0.0595783,0,0,0.04692,0,0,0,0.0496297,0.0416116,0.028727,0.0668107,0.0366874,0.0623482,0.0814355,0.0423009,0,0.0530225,0.0565246,0.0283748,0.030004,0.0110902,0.0693161,0.108452,0.137418,0,0,0.0224994,0.0479603,0.0356925,0,0,0.0142049,0,0,0.0307592,0.07424,0.0317178,0.0211115,0.0196182,0.067132,0.0395414,0.0427506,0.0724677,0.0713271,0.041961,0.0221158,0.0214956,0.00904397,0.028615,0.0367262,0.0533425,0.0130359,0.0571775,0.0492396,0,0,0,0.0143746,0,0,0.0339111
