Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,x76,,x80,LILC
574,0,0.053303,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437913,0,0.0178526,0.0551602,0,0,0.00984915,0,0,0.0391582,0.0516791,0.0233221,0.0212201,0.0618684,0.0415273,0.0582148,0,0.0576541,0.0198501,0.0551068,0.0591233,0.0317439,0.0330038,0.00952831,0.0373745,0.0110517,0.0206004,0.00671667,0,0.0275099,0.0496901,0.0419077,0,0,0.0117713,0,0,0.0351173,0.0744808,0.0251335,0.0149914,0.0282581,0.0493118,0.0338943,0.032768,0.0586044,0.0583585,0.0399654,0.0279194,0.0240744,0.0130845,0.0351086,0.0411613,0.0408068,0.00708253,0.0194359,0.0476902,0.0508298,0,0,0,0,0,0.0360541
575,0,0.0533713,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439135,0,0.0182524,0.0555842,0,0,0.00959689,0,0,0.0393735,0.0512993,0.0233537,0.0214623,0.0614489,0.0419409,0.0577574,0,0.0573509,0.0198468,0.0550314,0.0591521,0.0316627,0.032822,0.00991111,0.0376389,0.0110909,0.020826,0.00687383,0,0.0272919,0.0492613,0.0417832,0,0,0.011425,0,0,0.0350326,0.0748561,0.0252683,0.014816,0.0281094,0.0496275,0.0334152,0.0329637,0.0588368,0.0584048,0.0396961,0.027804,0.0240434,0.0132192,0.0350943,0.0415906,0.04113,0.00717553,0.019117,0.0477146,0.0511318,0,0,0,0,0,0.0360044
576,0,0.0534644,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441811,0,0.0186161,0.0559434,0,0,0.0092688,0,0,0.0395596,0.0511514,0.0235121,0.0218207,0.0611076,0.0424183,0.0576887,0,0.0570912,0.0200241,0.0550784,0.0592188,0.0317137,0.0328195,0.0102118,0.0378909,0.0111143,0.0211079,0.00697262,0,0.0271421,0.0488659,0.0416623,0,0,0.0111246,0,0,0.0350458,0.0751407,0.0252362,0.0143255,0.0279536,0.0502803,0.0330288,0.0330412,0.0589149,0.0584118,0.0395741,0.0276587,0.0241558,0.0132725,0.0348908,0.0419293,0.0414403,0.00732079,0.0188531,0.0476403,0.0514482,0,0,0,0,0,0.0359936
577,0,0.0535458,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444038,0,0.0189122,0.0561869,0,0,0.00893315,0,0,0.0396431,0.0511629,0.023588,0.0222657,0.0606864,0.0428116,0.0577704,0,0.056712,0.0201937,0.0551752,0.0592849,0.0318221,0.0328976,0.010163,0.0381093,0.0109596,0.021464,0.00691605,0,0.0270466,0.0486032,0.0415747,0,0,0.0109355,0,0,0.0351129,0.0753153,0.0251817,0.0142874,0.0277105,0.0507943,0.0327664,0.033111,0.058983,0.0585228,0.0397178,0.0275351,0.0243712,0.0132564,0.0345729,0.0424272,0.0417754,0.00751405,0.0185813,0.0475695,0.0515811,0,0,0,0,0,0.036048
578,0,0.0535507,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441964,0,0.0191497,0.0563775,0,0,0.00864974,0,0,0.0397512,0.051172,0.0235724,0.0227299,0.0603183,0.0431325,0.0578443,0,0.0563073,0.0202849,0.0551917,0.0592545,0.0318834,0.0329014,0.00985458,0.0383243,0.0107854,0.0218095,0.00672444,0,0.0269514,0.0484538,0.0415544,0,0,0.0108817,0,0,0.0351364,0.0754247,0.0252398,0.0143246,0.0274125,0.0511389,0.0327311,0.0331931,0.0591059,0.0586407,0.0401323,0.0272503,0.0246323,0.0132714,0.034376,0.0430758,0.0419863,0.00769072,0.0183132,0.047464,0.0514389,0,0,0,0,0,0.0361511
579,0,0.0535858,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436282,0,0.0194342,0.0566469,0,0,0.00844103,0,0,0.040044,0.0510626,0.0235109,0.0231809,0.0600498,0.0434563,0.0577976,0,0.0559451,0.020219,0.0551128,0.059154,0.0319004,0.0327484,0.00937065,0.0385148,0.0109385,0.0220197,0.00643055,0,0.0268355,0.0482975,0.0416057,0,0,0.0108984,0,0,0.0351465,0.0755593,0.0251799,0.0141509,0.0271234,0.0514165,0.0327684,0.033316,0.059225,0.0587152,0.0401558,0.0269986,0.0248116,0.0133054,0.0340666,0.0437293,0.0421211,0.00783708,0.0180893,0.0473494,0.0515597,0,0,0,0,0,0.0363328
580,0,0.0536045,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428924,0,0.0197972,0.0570047,0,0,0.00820364,0,0,0.0403069,0.0508366,0.0234222,0.0236688,0.0598262,0.0436558,0.057543,0,0.0556872,0.0199974,0.0549748,0.0590483,0.0319017,0.0324617,0.00875815,0.0387049,0.0110074,0.0222311,0.00635016,0,0.0266573,0.048127,0.0417009,0,0,0.0109656,0,0,0.0351384,0.0756654,0.025046,0.0141988,0.0268592,0.0516145,0.0328684,0.0334674,0.0593447,0.0588324,0.0397537,0.0268487,0.0248913,0.0132962,0.0338736,0.0444018,0.0422528,0.00795882,0.0178983,0.0471997,0.0515498,0,0,0,0,0,0.0365987
581,0,0.0535736,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420006,0,0.0201546,0.0574376,0,0,0.00802623,0,0,0.0404819,0.0506136,0.0233231,0.0242146,0.0596352,0.043709,0.0571004,0,0.0554813,0.0194866,0.0547876,0.0589122,0.0318801,0.0320565,0.00808544,0.0389006,0.0110154,0.0224044,0.00644699,0,0.026571,0.0480145,0.0418067,0,0,0.0110771,0,0,0.03512,0.0756774,0.0249703,0.014617,0.0266092,0.0518088,0.0330667,0.0336253,0.0595507,0.0589551,0.0393177,0.0267395,0.0249054,0.0132303,0.0337333,0.0450971,0.0423868,0.00804006,0.0177848,0.047176,0.0513278,0,0,0,0,0,0.0368959
582,0,0.0535322,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411069,0,0.0204664,0.0579382,0,0,0.00789291,0,0,0.0406264,0.0504814,0.0232189,0.0248598,0.0596552,0.0437966,0.0565115,0,0.0553632,0.0187171,0.0545847,0.0587613,0.0318484,0.031601,0.00748517,0.0391113,0.0110354,0.0225464,0.00674184,0,0.0264558,0.0478542,0.0418737,0,0,0.0112013,0,0,0.0350459,0.0756732,0.0248827,0.014663,0.0264288,0.0518119,0.0332791,0.0337,0.059714,0.0590257,0.0390005,0.0266542,0.0249774,0.0131516,0.0337148,0.0455146,0.0424879,0.00811071,0.0176476,0.0471969,0.0511494,0,0,0,0,0,0.0371952
583,0,0.0535014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402705,0,0.0207686,0.0584455,0,0,0.0078056,0,0,0.0407549,0.0503976,0.0231801,0.0256046,0.0597431,0.0438721,0.0558859,0,0.0552931,0.0178885,0.0544122,0.058585,0.0318539,0.0313239,0.007013,0.0393303,0.0111036,0.0226275,0.00689464,0,0.0263868,0.0476687,0.0420196,0,0,0.0112853,0,0,0.0349525,0.0756335,0.0248057,0.014395,0.0262966,0.051371,0.0335488,0.0337611,0.0597933,0.0590769,0.0387745,0.0265686,0.0250454,0.0131535,0.0338646,0.0457611,0.0425325,0.00813135,0.0175555,0.0472386,0.0509765,0,0,0,0,0,0.0375002
584,0,0.0535116,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396012,0,0.0210853,0.0589066,0,0,0.00781472,0,0,0.0409755,0.0503666,0.0232455,0.0263692,0.0598109,0.043997,0.0553079,0,0.0551566,0.0171733,0.0542952,0.0584301,0.0318827,0.0311018,0.00666348,0.0395357,0.0112203,0.0226802,0.00687561,0,0.0264178,0.0475313,0.0420197,0,0,0.0113153,0,0,0.0348988,0.0755572,0.0246842,0.0140922,0.0262095,0.0510694,0.0337917,0.0337979,0.0598059,0.0591197,0.0386065,0.0265337,0.0251051,0.0131338,0.0338245,0.0459274,0.0425952,0.00807288,0.0175605,0.0472908,0.0508215,0,0,0,0,0,0.037756
585,0,0.0535612,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390727,0,0.0214186,0.0592812,0,0,0.00787573,0,0,0.0412482,0.0503805,0.0234237,0.0270861,0.0597663,0.0441382,0.0548248,0,0.0549418,0.016588,0.0541784,0.0583046,0.0318772,0.0309316,0.00643685,0.0397134,0.0113454,0.0227014,0.00680203,0,0.0264179,0.0474151,0.0417739,0,0,0.0113001,0,0,0.0348363,0.0754971,0.024577,0.0136915,0.0261555,0.0508568,0.0339477,0.0337918,0.0597831,0.0591574,0.0385023,0.0265373,0.0252318,0.0131333,0.0338027,0.0459944,0.0426714,0.00803967,0.0175079,0.0473793,0.0506057,0,0,0,0,0,0.0379525
586,0,0.0536502,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387257,0,0.0217426,0.0596224,0,0,0.00795573,0,0,0.0414524,0.0504894,0.0236836,0.0277439,0.0596354,0.0441527,0.0544356,0,0.054647,0.0163651,0.0540891,0.0582139,0.0318679,0.0307842,0.00631647,0.0399007,0.0114631,0.0226501,0.00691649,0,0.026362,0.0472466,0.0416521,0,0,0.0112454,0,0,0.0347547,0.0754775,0.0245465,0.0137908,0.0261115,0.0507464,0.0341048,0.033771,0.0597704,0.0592083,0.0385225,0.0265395,0.0254546,0.0132087,0.0339122,0.0459462,0.0427472,0.00805132,0.0174002,0.0474627,0.0504583,0,0,0,0,0,0.0381478
587,0,0.0537386,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388283,0,0.0219735,0.0599717,0,0,0.00805571,0,0,0.0415353,0.0506915,0.0238853,0.0281239,0.0595166,0.044066,0.0540735,0,0.054359,0.0166092,0.0540884,0.0581768,0.0318578,0.0307191,0.00637685,0.0401297,0.0116316,0.0224645,0.00696958,0,0.0262737,0.0469804,0.0416506,0,0,0.0111161,0,0,0.0346784,0.0755442,0.0245196,0.0152354,0.0260368,0.0507541,0.034259,0.0338393,0.0597337,0.059278,0.0387717,0.0264571,0.0256808,0.0133099,0.0338897,0.0458475,0.0429613,0.00812328,0.0172302,0.0474693,0.0505084,0,0,0,0,0,0.0378862
588,0,0.0537745,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409987,0,0.0208976,0.0603439,0,0,0.00796424,0,0,0.0416098,0.0508643,0.0261863,0.0280763,0.0592436,0.0438849,0.0537752,0,0.0541366,0.0171551,0.0537913,0.0585658,0.0313993,0.0293701,0.0069707,0.0403997,0.0119453,0.0222944,0.00715648,0,0.0261841,0.0467502,0.0416567,0,0,0.0106098,0,0,0.0347118,0.0756988,0.0245094,0.0159746,0.0260164,0.0507204,0.0344761,0.0340177,0.0597023,0.0592754,0.0389942,0.0264065,0.0258263,0.0133541,0.0337097,0.045853,0.0432492,0.00811015,0.0174427,0.047486,0.0506417,0,0,0,0,0,0.0376452
589,0,0.0538078,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440048,0,0.0204488,0.0607425,0,0,0.00796325,0,0,0.0415874,0.0509893,0.0297027,0.0281929,0.0587547,0.043846,0.0535893,0,0.0539181,0.0172611,0.0533605,0.0590515,0.030968,0.0275819,0.010806,0.0405992,0.0119916,0.0221723,0.00733579,0,0.026153,0.0466887,0.0416054,0,0,0.0102576,0,0,0.0346009,0.0759006,0.0244946,0.0158137,0.0260564,0.0508694,0.0347393,0.034226,0.059678,0.059232,0.0391332,0.0264486,0.0258451,0.0132886,0.0335546,0.0457979,0.0435565,0.00808322,0.0173956,0.0475559,0.0505803,0,0,0,0,0,0.0375109
590,0,0.0540234,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376181,0,0.0199159,0.0612382,0,0,0.00797334,0,0,0.041645,0.0510545,0.0257862,0.0253644,0.0577055,0.0437346,0.0509779,0,0.0550126,0.0165497,0.0561742,0.0600158,0.0331075,0.0330073,0.00639213,0.0406721,0.011694,0.0217467,0.00963069,0,0.0277178,0.0470501,0.0416585,0,0,0.00970448,0,0,0.0350169,0.0754854,0.0254142,0.0167614,0.0246333,0.0512081,0.034802,0.0350426,0.0612092,0.0596326,0.0387672,0.0247916,0.0284539,0.0141603,0.0319981,0.0404658,0.0437343,0.00796088,0.0169347,0.0479397,0.0499504,0,0,0,0,0,0.0372846
591,0,0.054147,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382498,0,0.0199054,0.0617905,0,0,0.00782302,0,0,0.041873,0.0510341,0.0264825,0.024639,0.05717,0.0436869,0.0503577,0,0.0552882,0.0167024,0.0566744,0.0604723,0.0332838,0.0335418,0.00669738,0.0408782,0.0115637,0.0215303,0.00975833,0,0.0277416,0.0469733,0.0414169,0,0,0.00940418,0,0,0.0350468,0.0755401,0.0253457,0.0171622,0.0246519,0.0508202,0.0349496,0.0351608,0.0611945,0.0596173,0.0387686,0.0248213,0.0283748,0.0140754,0.0320548,0.0403381,0.0441143,0.00808258,0.0166783,0.0481198,0.0497427,0,0,0,0,0,0.0372726
592,0,0.0542863,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388502,0,0.0199332,0.0623893,0,0,0.00768095,0,0,0.0421289,0.0511047,0.0271454,0.0239058,0.056519,0.0436557,0.0497305,0,0.0556887,0.0169529,0.0571693,0.0609054,0.0334603,0.0340381,0.00724002,0.0410718,0.0114249,0.0213457,0.0099055,0,0.0277612,0.0469552,0.041173,0,0,0.00915603,0,0,0.035125,0.075634,0.0252891,0.0171393,0.0247043,0.0505557,0.0350685,0.0352696,0.0611476,0.0596185,0.038719,0.0248966,0.0282772,0.0139774,0.0319932,0.0401933,0.0445124,0.00825342,0.016409,0.0483678,0.0498547,0,0,0,0,0,0.037335
593,0,0.0544202,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394661,0,0.0199464,0.0630209,0,0,0.00754983,0,0,0.0424006,0.0514544,0.0278656,0.0231701,0.0557997,0.0436456,0.0490565,0,0.056262,0.0171142,0.0576448,0.0613077,0.0335999,0.0344436,0.00803729,0.041285,0.0112741,0.0211819,0.0100631,0,0.0277949,0.047026,0.0409063,0,0,0.00881332,0,0,0.0351592,0.0758911,0.0251896,0.016467,0.0248219,0.0503916,0.0352011,0.0352478,0.0610263,0.0595209,0.0385966,0.0249924,0.0282383,0.0139204,0.0320575,0.0400113,0.0449354,0.00841898,0.0161848,0.0486668,0.0499869,0,0,0,0,0,0.0371088
594,0,0.0546501,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403355,0,0.0202231,0.0637346,0,0,0.0073915,0,0,0.0427468,0.0518296,0.0291444,0.0222055,0.0536984,0.0430981,0.0486155,0,0.0569355,0.0166839,0.057772,0.0614416,0.0334016,0.0346129,0.00918294,0.0411586,0.0110132,0.0207501,0.00993303,0,0.0275981,0.0480331,0.0410451,0,0,0.00849698,0,0,0.0355069,0.0762231,0.0251841,0,0.0248473,0.0504355,0.0357926,0.036043,0.0614307,0.0594077,0.0380216,0.0251217,0.0280979,0.0140311,0.0322713,0.0406587,0.0450708,0.00822314,0.0159141,0.0495996,0.0492138,0,0,0,0,0,0.0370203
595,0,0.0550109,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414436,0,0.0199702,0.0634774,0,0,0.00865071,0,0,0.0424696,0.0528374,0.0275058,0.0224151,0.0552305,0.0440413,0.0482266,0,0.056707,0.0172255,0.0589009,0.0624377,0.0343168,0.035546,0.00884948,0.0424266,0.0243101,0.014945,0.0106846,0,0.0276746,0.0464127,0.0408719,0,0,0.0116786,0,0,0.0337312,0.0767735,0.0240982,0.0153214,0.0256695,0.0502715,0.0350594,0.0350258,0.0607409,0.0591205,0.0380108,0.0253023,0.0282234,0.0138537,0.0327544,0.038937,0.0457578,0.0143417,0.010466,0.0491576,0.0494003,0,0,0,0,0,0.0368098
596,0,0.0552198,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414786,0,0.0202274,0.06482,0,0,0.0098527,0,0,0.0423071,0.0530096,0.0298813,0.0217415,0.0539743,0.0451575,0.0471516,0,0.0579284,0.017533,0.0592647,0.0627341,0.034222,0.0358629,0.0109761,0.0415829,0.0175152,0.0153463,0.0105489,0,0.0279156,0.0471568,0.0399902,0,0,0.0107336,0,0,0.0342433,0.0766978,0.0244313,0.016613,0.0251309,0.0496228,0.0356918,0.034942,0.0604221,0.0594054,0.0384854,0.0251973,0.0283243,0.013989,0.0326952,0.0389539,0.0459682,0.0130286,0.01082,0.0497112,0.0493185,0,0,0,0,0,0.036725
597,0,0.0548417,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422153,0,0.0203264,0.0653805,0,0,0.00670335,0,0,0.0430229,0.0529713,0.0306407,0.0216592,0.0534946,0.0433726,0.0466705,0,0.0585184,0.0178563,0.0597564,0.063186,0.0343416,0.0364092,0.0120196,0.0423575,0.0100647,0.0211091,0.0107266,0,0.0279189,0.0473319,0.0398486,0,0,0.00815515,0,0,0.0350944,0.076654,0.0243638,0.0173745,0.0250461,0.0494943,0.0352355,0.0349504,0.0602786,0.0594207,0.038622,0.025193,0.0283531,0.0140181,0.0326264,0.0387805,0.0464289,0.00900091,0.0147198,0.0495502,0.0496379,0,0,0,0,0,0.0367141
598,0,0.0553641,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429964,0,0.0205104,0.0659283,0,0,0.00923962,0,0,0.0419998,0.0531637,0.0312989,0.021689,0.052738,0.0449879,0.0460767,0,0.0589678,0.0181299,0.0603026,0.0636998,0.0345335,0.0370653,0.0130333,0.0417707,0.0137129,0.0163885,0.0109942,0,0.0278738,0.0473983,0.0394159,0,0,0.00910483,0,0,0.0347227,0.0768131,0.0241655,0.0168354,0.0252006,0.0489662,0.0355481,0.0350253,0.0600532,0.0593415,0.0387406,0.0252904,0.028323,0.0139862,0.0324876,0.0384112,0.0466744,0.0115871,0.01181,0.0501558,0.0500169,0,0,0,0,0,0.0365713
599,0,0.0553247,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437153,0,0.0207023,0.0663885,0,0,0.0087109,0,0,0.0420474,0.0532124,0.0319574,0.0217099,0.05226,0.0447423,0.0455964,0,0.0593785,0.0185106,0.0607693,0.0640973,0.0347197,0.0375377,0.0139235,0.041965,0.0129364,0.0167579,0.0112134,0,0.0278585,0.0474039,0.0392551,0,0,0.00857079,0,0,0.0348338,0.076874,0.0241164,0.016053,0.0252657,0.0484644,0.0354111,0.0351552,0.0598838,0.0593124,0.0388737,0.0253724,0.0282392,0.0139305,0.0324112,0.0381024,0.0469331,0.0110706,0.0122848,0.0502926,0.0502775,0,0,0,0,0,0.0366458
600,0,0.05518,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044275,0,0.0209179,0.0667462,0,0,0.00832416,0,0,0.0421771,0.0531559,0.0324927,0.0218717,0.0517873,0.0445418,0.0452135,0,0.0597134,0.0188576,0.0611782,0.0644357,0.0349443,0.0378747,0.0146228,0.0421414,0.0124141,0.0170652,0.0114611,0,0.0278481,0.0474717,0.039113,0,0,0.00813727,0,0,0.034947,0.076769,0.024037,0.0157188,0.0253382,0.0482331,0.0353406,0.0353155,0.0598263,0.0592837,0.0389137,0.0255019,0.0281372,0.0138683,0.0325175,0.0377097,0.047188,0.0106421,0.0127638,0.0503675,0.0502735,0,0,0,0,0,0.0368664
601,0,0.055028,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446551,0,0.0210917,0.0670307,0,0,0.00805085,0,0,0.0423679,0.0532233,0.0329849,0.0220578,0.0514017,0.0444021,0.0448366,0,0.0601182,0.0191526,0.0614803,0.0646913,0.0350708,0.0381295,0.0151998,0.0422932,0.0119804,0.0173516,0.0117789,0,0.0278404,0.0475498,0.0390554,0,0,0.00779671,0,0,0.0350348,0.0766342,0.0239714,0.0158186,0.0254266,0.0481629,0.0353227,0.0354447,0.0597792,0.0592756,0.0389658,0.0256218,0.028046,0.0137907,0.0328188,0.0372339,0.0474011,0.0103727,0.0131901,0.050359,0.0502605,0,0,0,0,0,0.0367895
602,0,0.0549411,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449334,0,0.0212431,0.0672355,0,0,0.0078344,0,0,0.0425193,0.0533889,0.0334369,0.0221501,0.051238,0.0442021,0.0444664,0,0.06051,0.0194917,0.0616631,0.0648443,0.0351028,0.0383379,0.0156801,0.0423905,0.0116051,0.0176382,0.0120907,0,0.0277899,0.0476173,0.0389876,0,0,0.00752362,0,0,0.0351009,0.0766205,0.0238996,0.0159778,0.0255216,0.0481311,0.0353333,0.0355414,0.0596947,0.0592613,0.038998,0.0257339,0.0279739,0.0137487,0.0329993,0.0367954,0.0475823,0.0101843,0.0135482,0.0503413,0.050306,0,0,0,0,0,0.0365366
603,0,0.0548634,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450648,0,0.0214015,0.0673465,0,0,0.00761357,0,0,0.0426022,0.0536078,0.0338101,0.0220593,0.0510504,0.0439657,0.0441525,0,0.0608127,0.0197826,0.0617334,0.0648958,0.0351032,0.0384577,0.0160093,0.0424522,0.0112249,0.0179808,0.012285,0,0.027736,0.0477561,0.038909,0,0,0.00731011,0,0,0.0350999,0.0767389,0.0238626,0.0161992,0.0255943,0.0481984,0.0353623,0.0355755,0.0596112,0.0592278,0.0389505,0.025794,0.0278998,0.0137089,0.0330818,0.0365325,0.0477299,0.0100182,0.0138954,0.0502918,0.0504033,0,0,0,0,0,0.0362759
604,0,0.0547927,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045057,0,0.0215576,0.0673835,0,0,0.00744518,0,0,0.0426847,0.053746,0.0340479,0.0219578,0.0508868,0.0438336,0.0439249,0,0.0610208,0.0199309,0.0617358,0.0648852,0.0350555,0.0385043,0.0161396,0.0424542,0.0109192,0.0183142,0.0123826,0,0.0276591,0.0478861,0.0388754,0,0,0.00713257,0,0,0.0350613,0.0769046,0.0238581,0.0162617,0.0255963,0.0483515,0.0353786,0.0354412,0.0595353,0.059229,0.0390541,0.0258033,0.0278618,0.0137072,0.0331872,0.0363946,0.0479236,0.00989357,0.0142044,0.0502273,0.0505728,0,0,0,0,0,0.0361057
605,0,0.0547355,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449846,0,0.0216005,0.0673803,0,0,0.00696116,0,0,0.0428546,0.0534457,0.0338725,0.0218914,0.0508122,0.0435269,0.0439293,0,0.0608577,0.0197961,0.0617278,0.0648659,0.0350618,0.0384954,0.0159281,0.0425948,0.0101356,0.0193778,0.012398,0,0.0276492,0.047792,0.0389557,0,0,0.00773668,0,0,0.0347138,0.0769636,0.0237739,0.0161032,0.0255956,0.0484509,0.0353321,0.0352735,0.0594722,0.0592445,0.0390964,0.0257944,0.0278393,0.0136851,0.0333193,0.0363348,0.0481406,0.0100963,0.013557,0.0501435,0.050656,0,0,0,0,0,0.0360015
606,0,0.0545431,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449864,0,0.0215299,0.0673412,0,0,0.0070364,0,0,0.0427719,0.0528948,0.0332864,0.0218767,0.0507995,0.0435765,0.0442399,0,0.0603821,0.0195461,0.0617244,0.0648706,0.0351457,0.0384896,0.0154166,0.0425202,0.0102432,0.0193598,0.0124453,0,0.0277295,0.0476028,0.0389498,0,0,0.00771534,0,0,0.0346634,0.0770504,0.0236764,0.0160126,0.0256193,0.0485931,0.035432,0.0353319,0.0594199,0.0592673,0.0389912,0.0257601,0.0277935,0.0136823,0.0333891,0.0364151,0.0482439,0.0101291,0.0137439,0.0499948,0.0504325,0,0,0,0,0,0.0359488
607,0,0.0541995,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447632,0,0.0215656,0.0672591,0,0,0.00714696,0,0,0.0426833,0.0531247,0.0332862,0.0217468,0.0508919,0.0435746,0.0443919,0,0.0603085,0.0194849,0.0616408,0.0648106,0.0350789,0.038443,0.0153129,0.0423872,0.0103789,0.0191996,0.0125045,0,0.0277648,0.0476797,0.0389223,0,0,0.0070573,0,0,0.03499,0.0771442,0.023624,0.015921,0.0255416,0.0486644,0.0356252,0.0353409,0.0593925,0.0593886,0.0389164,0.0255806,0.0277838,0.013709,0.0335272,0.0365046,0.048257,0.00973417,0.0150476,0.0497156,0.0499748,0,0,0,0,0,0.0359828
608,0,0.0540768,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444639,0,0.0216352,0.0671394,0,0,0.00704483,0,0,0.0426323,0.0535279,0.0335704,0.0215788,0.0510033,0.0434209,0.0444055,0,0.0603992,0.0194495,0.0615143,0.0647097,0.0349574,0.038377,0.0154436,0.0422136,0.0101456,0.0194136,0.0125687,0,0.0278571,0.0478971,0.0389071,0,0,0.0070831,0,0,0.0349545,0.0770366,0.0235583,0.0158495,0.0254218,0.0488161,0.035701,0.0351474,0.0594039,0.0595028,0.0390146,0.0254644,0.0278751,0.013753,0.0337492,0.0365152,0.0483295,0.00971427,0.015329,0.0495745,0.0500031,0,0,0,0,0,0.0360021
609,0,0.0540322,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044252,0,0.021657,0.0670225,0,0,0.00692769,0,0,0.0425431,0.0537119,0.0336641,0.0214659,0.0510528,0.0432771,0.0446016,0,0.0602801,0.0193337,0.061412,0.0646364,0.0348977,0.0383335,0.0154258,0.0419755,0.00984234,0.0196863,0.0126054,0,0.0279278,0.0480074,0.0389662,0,0,0.00717072,0,0,0.0348615,0.076861,0.0235151,0.0160946,0.0252937,0.0490268,0.0356702,0.0350405,0.0594432,0.0595698,0.0390682,0.0254449,0.0279843,0.0137542,0.0339893,0.0365387,0.0483785,0.00970492,0.0155951,0.0494854,0.0505233,0,0,0,0,0,0.035981
610,0,0.0535581,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440244,0,0.0216199,0.0668552,0,0,0.00732204,0,0,0.0423968,0.0537493,0.0337334,0.0212836,0.0516179,0.0433904,0.0451101,0,0.0601704,0.0192613,0.061258,0.0644279,0.0347559,0.0382141,0.0152497,0.0419065,0.0106257,0.0189293,0.0125852,0,0.0278992,0.0480195,0.0388405,0,0,0.0153821,0,0,0.028913,0.0766431,0.0233633,0.0163598,0.0252175,0.0490725,0.0358156,0.0349699,0.0594771,0.0595578,0.0389859,0.0255229,0.0279909,0.0137513,0.0337378,0.0366299,0.0503819,0.0112424,0.019188,0.0489486,0.0511908,0,0,0,0,0,0.0363474
611,0,0.0541334,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437852,0,0.0216618,0.0666524,0,0,0.00744556,0,0,0.042383,0.0538642,0.0335933,0.0214337,0.0514267,0.0433267,0.0450611,0,0.0599486,0.0188629,0.0613716,0.0645627,0.0349104,0.0381468,0.0151781,0.0415594,0.0107463,0.0187491,0.0128093,0,0.0277668,0.047735,0.0390793,0,0,0.00862863,0,0,0.0340909,0.0768006,0.0229781,0.0166966,0.0254158,0.0493685,0.0354926,0.0350079,0.0594606,0.0594669,0.0390016,0.0256707,0.0278679,0.0137113,0.0330932,0.0363392,0.0486645,0.00991287,0.0148766,0.0493628,0.0506187,0,0,0,0,0,0.0361668
