Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,x76,LTIB
781,0.032212,0.0540906,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268789,0,0.024039,0.0590007,0,0,0.00586163,0,0,0.0421071,0.0555277,0.030933,0,0.0266449,0.0553914,0.0416838,0.0490901,0.0711986,0.054164,0.0165459,0.0592284,0.0313741,0.0312439,0.0181212,0.0412976,0.0109532,0.0209566,0.0207898,0,0.0231909,0.0457298,0.0426935,0,0,0.00813948,0,0,0.0332875,0.0778299,0.0170599,0.01482,0.0316059,0.0510977,0.0366894,0.0307145,0.0603672,0.0611683,0.0390429,0.0235755,0.0313994,0.0133388,0.0319687,0.0227511,0.0499344,0.00920128,0.0157705,0.0476336,0.0504652,0,0,0,0.0556091
782,0.0320199,0.0540503,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269006,0,0.0240377,0.059008,0,0,0.0058411,0,0,0.042144,0.0555271,0.0309834,0,0.0266419,0.0553918,0.0417016,0.0491063,0.0712105,0.054169,0.0165172,0.0592325,0.0313682,0.0312462,0.0181271,0.0413283,0.0109421,0.0210069,0.0207469,0,0.0232109,0.0457347,0.0426805,0,0,0.00810055,0,0,0.0332311,0.0778225,0.0170905,0.0148007,0.0315992,0.0511585,0.0367532,0.0307136,0.0603855,0.0611801,0.0390818,0.023558,0.0314221,0.0133539,0.0319657,0.0228201,0.0499205,0.00917232,0.0157662,0.0476081,0.0504628,0,0,0,0.0556392
783,0.0324116,0.0541388,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269262,0,0.0240366,0.0590021,0,0,0.00582999,0,0,0.0421619,0.0554996,0.031022,0,0.0266036,0.0553906,0.0416658,0.0491047,0.0712275,0.0541686,0.016501,0.0592363,0.0313874,0.0312472,0.0181172,0.0413212,0.0109161,0.0210691,0.0207169,0,0.0232127,0.0457263,0.0426674,0,0,0.00808367,0,0,0.0332103,0.077805,0.0171422,0.0148167,0.0315782,0.0512266,0.0367161,0.0306805,0.0604058,0.0611879,0.0390853,0.0235366,0.0314287,0.01336,0.0319442,0.0228673,0.0499073,0.00918505,0.0157685,0.0476601,0.0503822,0,0,0,0.055688
784,0.032536,0.0547818,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274402,0,0.0239212,0.0585854,0,0,0.0113809,0,0,0.0404493,0.0554856,0.0297477,0,0.0269689,0.0556122,0.0439323,0.0493874,0.071212,0.0537391,0.016573,0.0594402,0.0316688,0.031428,0.0170006,0.0405327,0.0149981,0.0162479,0.0212005,0,0.0229501,0.0453721,0.0424369,0,0,0.0107559,0,0,0.0322474,0.0780489,0.0169345,0.0149644,0.0322499,0.0512282,0.0377034,0.0304484,0.0604584,0.0609356,0.0387908,0.0236893,0.0315047,0.0132805,0.0321053,0.0223458,0.0499658,0.0152361,0.0100161,0.0480214,0.050226,0,0,0,0.0558646
785,0.0327675,0.0542409,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026961,0,0.0240033,0.059013,0,0,0.00580833,0,0,0.0421434,0.0555063,0.0310484,0,0.0265972,0.0553989,0.041615,0.0490388,0.0711854,0.0541859,0.0164918,0.0592367,0.0314003,0.0312642,0.0180637,0.0412772,0.0108802,0.0210621,0.0206706,0,0.0232274,0.0456965,0.0426849,0,0,0.00807287,0,0,0.0333195,0.077813,0.017187,0.0147293,0.0315692,0.0511298,0.0366196,0.030727,0.0604204,0.0611681,0.0390526,0.0235649,0.0314438,0.0133707,0.0319477,0.0229146,0.0499082,0.00915123,0.0158743,0.0477166,0.0503316,0,0,0,0.0556439
786,0.0326788,0.054235,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026994,0,0.023976,0.0590371,0,0,0.00581572,0,0,0.0421425,0.0554927,0.0310732,0,0.0265906,0.0554028,0.041628,0.0490189,0.0711807,0.054172,0.0164829,0.059251,0.0314219,0.0312613,0.0180336,0.0412684,0.0108826,0.0210842,0.0206562,0,0.0232256,0.0456838,0.0426941,0,0,0.00803369,0,0,0.0332467,0.0778332,0.0172149,0.0146089,0.0315581,0.0511546,0.0365534,0.030753,0.0604318,0.0611661,0.0390496,0.0235628,0.0314338,0.0133422,0.0319444,0.0229215,0.0498684,0.00912754,0.0158708,0.0477381,0.0503534,0,0,0,0.0556431
787,0.0324082,0.0541599,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270216,0,0.023971,0.0590541,0,0,0.00582125,0,0,0.0421305,0.0555042,0.0311135,0,0.0265767,0.0554175,0.0416811,0.0490375,0.0711764,0.0542225,0.0164846,0.0592531,0.0314283,0.0312606,0.0180131,0.0412876,0.0109061,0.0210819,0.0206178,0,0.0232429,0.0456885,0.0426825,0,0,0.00801302,0,0,0.0332114,0.077846,0.0172165,0.0144432,0.0315989,0.051296,0.0365881,0.0307733,0.0604298,0.061138,0.0390701,0.0235693,0.0314359,0.0133592,0.0319178,0.0229652,0.0498392,0.00910844,0.0158467,0.0477102,0.0504081,0,0,0,0.055651
788,0.0322375,0.0541262,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270329,0,0.0239845,0.0590141,0,0,0.0058602,0,0,0.0421335,0.0555189,0.0311306,0,0.0265715,0.0552776,0.0416817,0.049052,0.0711723,0.0542199,0.0164807,0.0592514,0.031445,0.0312815,0.0179932,0.0413103,0.0109471,0.0210383,0.0205364,0,0.0232694,0.0457386,0.0427048,0,0,0.00801426,0,0,0.0332238,0.0778191,0.0172438,0.0146901,0.0315848,0.0512438,0.0366432,0.0307955,0.0604707,0.0611509,0.039086,0.0235337,0.0314199,0.0133674,0.0318859,0.0230631,0.0498577,0.00911115,0.0158291,0.0477026,0.0504463,0,0,0,0.0556712
789,0.032113,0.0541286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269967,0,0.0239689,0.0589549,0,0,0.00592113,0,0,0.0421884,0.0554701,0.0311153,0,0.0265737,0.0550647,0.0416077,0.049074,0.0712053,0.0541777,0.0164063,0.0592457,0.0314441,0.0313096,0.0180265,0.0413138,0.0109538,0.0210041,0.0204274,0,0.023314,0.0458383,0.0427444,0,0,0.00803001,0,0,0.0332322,0.0777847,0.017293,0.014871,0.0316324,0.0510328,0.0367147,0.0308928,0.060566,0.061155,0.0390235,0.0235232,0.0313847,0.0133585,0.03189,0.0232181,0.0498387,0.00912676,0.0158213,0.0477295,0.0503488,0,0,0,0.0556779
790,0.0319641,0.0540971,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269863,0,0.0239566,0.0589561,0,0,0.00592262,0,0,0.0421838,0.0554716,0.0311046,0,0.0265687,0.055061,0.0416213,0.0490848,0.071195,0.0541978,0.0163788,0.0592294,0.0314278,0.0313241,0.0180383,0.0412984,0.0109445,0.0210209,0.0203819,0,0.0233459,0.0458611,0.0427089,0,0,0.00807837,0,0,0.0332274,0.0777789,0.017306,0.0147362,0.031687,0.0510605,0.0367426,0.0309136,0.0605773,0.0611538,0.0390257,0.0235587,0.0313641,0.013342,0.0318758,0.0232537,0.0497808,0.00914496,0.0157963,0.0476988,0.0502841,0,0,0,0.0556353
791,0.0318745,0.0541496,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270457,0,0.0239465,0.0590096,0,0,0.00656168,0,0,0.0419591,0.0555416,0.0310873,0,0.0265574,0.0551789,0.0420498,0.0490556,0.0711602,0.0542214,0.0164186,0.0592188,0.031425,0.0313202,0.0179588,0.0411593,0.0117271,0.0201065,0.0204236,0,0.0233581,0.0457918,0.0426197,0,0,0.00864951,0,0,0.0330062,0.077822,0.0172689,0.0145266,0.0316678,0.051228,0.0368834,0.0308151,0.0605071,0.0611539,0.0390216,0.0236137,0.0313798,0.0133471,0.0318957,0.0231604,0.0497143,0.00972812,0.0148109,0.0477127,0.0503037,0,0,0,0.0556239
792,0.0318158,0.0540243,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270469,0,0.0239575,0.0590319,0,0,0.00592265,0,0,0.0420561,0.0555562,0.0311332,0,0.0265339,0.0553259,0.0417505,0.0490604,0.071149,0.0542154,0.0164086,0.0592052,0.0314396,0.0312921,0.017946,0.0412446,0.0110142,0.0209403,0.0204202,0,0.0233469,0.04571,0.0426162,0,0,0.00809041,0,0,0.0332258,0.0778212,0.0173014,0.0147425,0.0315861,0.0512452,0.0367086,0.030808,0.0605007,0.061202,0.0388585,0.0236249,0.0313868,0.0133646,0.0319168,0.023135,0.0497463,0.00918244,0.0157225,0.0475789,0.0504103,0,0,0,0.0556515
793,0.0321004,0.0541008,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270824,0,0.0239577,0.0590309,0,0,0.00595525,0,0,0.0420443,0.0555724,0.031146,0,0.0265301,0.0553325,0.0417541,0.0490274,0.071138,0.0542433,0.0164228,0.0591925,0.0314487,0.0312745,0.0178734,0.0411997,0.0110459,0.0208955,0.0204278,0,0.0233166,0.0456434,0.0426076,0,0,0.00812507,0,0,0.0332162,0.0778473,0.0173269,0.0147064,0.0316093,0.051261,0.0366159,0.0307713,0.0604685,0.0612097,0.0386033,0.0236366,0.0313958,0.0133629,0.0319621,0.023118,0.0497695,0.00920596,0.0156588,0.0475938,0.0504489,0,0,0,0.0557214
794,0.0322805,0.0541571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027079,0,0.02394,0.0589961,0,0,0.00597509,0,0,0.0420244,0.0555801,0.0311059,0,0.026548,0.0552941,0.0417732,0.0490107,0.0711253,0.0542657,0.0164238,0.0591853,0.0314571,0.0312681,0.0178262,0.0411631,0.0110678,0.0208502,0.020384,0,0.0233185,0.0456412,0.0426398,0,0,0.00814971,0,0,0.0332084,0.077851,0.0173258,0.0146523,0.0316018,0.0512751,0.0365502,0.030729,0.0604696,0.061205,0.0385493,0.0236483,0.031399,0.0133571,0.0319534,0.0231653,0.0497893,0.00922272,0.015601,0.0475864,0.0504529,0,0,0,0.0557462
795,0.0322554,0.0541651,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270405,0,0.0239305,0.0589633,0,0,0.00598324,0,0,0.0420029,0.0555817,0.0310511,0,0.0265805,0.0552677,0.0418265,0.0490245,0.0711337,0.0542539,0.0163794,0.0591753,0.0314474,0.0312372,0.017824,0.0411399,0.0110811,0.0208288,0.0203227,0,0.0233592,0.045665,0.0426713,0,0,0.00814503,0,0,0.0331797,0.0778256,0.0173112,0.0147384,0.0315512,0.0513084,0.0365171,0.0307571,0.0605099,0.0611933,0.0386877,0.0236593,0.0314115,0.0133717,0.0319405,0.0232499,0.0497974,0.00923715,0.0155555,0.0475512,0.0504546,0,0,0,0.0557485
796,0.032112,0.0541207,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027023,0,0.0239312,0.0589374,0,0,0.00604052,0,0,0.0419625,0.0556142,0.0309947,0,0.0265765,0.0553086,0.041914,0.0490514,0.0711398,0.0542335,0.016356,0.0591591,0.0314072,0.0312324,0.0178246,0.0411174,0.0111226,0.020741,0.0203033,0,0.0234041,0.0456687,0.0426459,0,0,0.00823189,0,0,0.0331503,0.0777835,0.0173187,0.01484,0.0315184,0.0514332,0.0365584,0.0307528,0.06054,0.0611975,0.0389252,0.0236515,0.0314275,0.0134012,0.0319096,0.0233014,0.0497679,0.009295,0.0154012,0.0475035,0.0505148,0,0,0,0.0557357
797,0.0319307,0.0540301,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027024,0,0.0239266,0.0589118,0,0,0.00603307,0,0,0.041946,0.0556376,0.0309481,0,0.026598,0.0553936,0.041929,0.0490629,0.0711251,0.054243,0.0163373,0.0591393,0.0313861,0.0312311,0.0178042,0.0411111,0.0111107,0.0207722,0.0202862,0,0.0234139,0.0456454,0.0426197,0,0,0.00820933,0,0,0.0331737,0.0777472,0.0173381,0.014902,0.0315216,0.0514259,0.0365967,0.0307477,0.0605615,0.061217,0.0389974,0.0236653,0.0314221,0.0134089,0.0318675,0.0233287,0.0497129,0.00927483,0.0154462,0.0474423,0.0506004,0,0,0,0.055719
798,0.0319013,0.0540091,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270354,0,0.0239126,0.05889,0,0,0.00605129,0,0,0.0419225,0.0556455,0.0309409,0,0.0265968,0.0553949,0.0419303,0.0490377,0.0711046,0.0542698,0.0163145,0.0591398,0.0313945,0.0312161,0.0177786,0.0410882,0.0111256,0.0207959,0.020262,0,0.0234221,0.045629,0.0426072,0,0,0.00819784,0,0,0.0331698,0.0777249,0.0173643,0.0148014,0.0315082,0.0514088,0.0365851,0.0307841,0.0605789,0.0612354,0.0389702,0.0236568,0.0314123,0.0134007,0.0318685,0.0233619,0.0496668,0.00924184,0.0154942,0.0474155,0.0506373,0,0,0,0.055705
799,0.0316504,0.0539252,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027024,0,0.0239081,0.0588771,0,0,0.00604667,0,0,0.0419419,0.0556595,0.030902,0,0.0265678,0.0553977,0.0419714,0.0490238,0.0710912,0.0542798,0.0163241,0.0591522,0.0314272,0.0312231,0.0177655,0.0410896,0.0110799,0.0208645,0.0202291,0,0.0234462,0.0456255,0.0426191,0,0,0.00821728,0,0,0.0331677,0.0776978,0.0173922,0.0149019,0.0314933,0.0514392,0.0366015,0.0308127,0.0605939,0.0612611,0.0389806,0.0236263,0.0314126,0.0133943,0.0318515,0.0234041,0.0496305,0.0092168,0.0155456,0.0473234,0.0506458,0,0,0,0.0556432
800,0.0316104,0.053898,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270169,0,0.0239023,0.0588689,0,0,0.00600801,0,0,0.0420084,0.0556594,0.0308584,0,0.0266071,0.0553917,0.0419817,0.0490473,0.0711035,0.0542517,0.0163265,0.0591389,0.0314412,0.0312063,0.0177503,0.0410678,0.0109584,0.020973,0.0202008,0,0.0234324,0.0456344,0.0426455,0,0,0.00820802,0,0,0.0331735,0.0776688,0.0174296,0.0150304,0.0314712,0.0514673,0.0365826,0.0308291,0.0606198,0.0612698,0.0389578,0.0236107,0.0314231,0.0134108,0.0318349,0.0234392,0.0496244,0.00920749,0.0155725,0.0472906,0.05061,0,0,0,0.0556087
801,0.0320265,0.0540153,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270239,0,0.0239153,0.0588377,0,0,0.0059783,0,0,0.0420491,0.0556445,0.0308631,0,0.0266387,0.0553792,0.0419094,0.0490534,0.0711184,0.0542213,0.0162639,0.0591254,0.0314354,0.0312164,0.0177513,0.0410236,0.0108486,0.0210779,0.0201586,0,0.0233942,0.0456391,0.0426865,0,0,0.00813762,0,0,0.0332048,0.0776489,0.0174969,0.0151527,0.0314604,0.0513236,0.036469,0.0308612,0.060664,0.0612654,0.0389781,0.0236014,0.0314097,0.0134178,0.0318111,0.0234895,0.0496895,0.00918023,0.0156029,0.0473492,0.0505155,0,0,0,0.0556146
802,0.0322475,0.0543108,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260479,0,0.025676,0.0546951,0,0,0.00533029,0,0,0.0427802,0,0.0334401,0,0.0284695,0.0551378,0.0422426,0.0459135,0.0675795,0.0533197,0.0176911,0.0614858,0.0331716,0.0317901,0.0219419,0.0406194,0.0103346,0.0208504,0.0189385,0,0.0232761,0.0486447,0.0423882,0,0,0.00785205,0,0,0.0335563,0.0754927,0.0177884,0.0145674,0.0306277,0.0508339,0.0367481,0.0300273,0.0613152,0.061547,0.0379012,0.0233669,0.0315734,0.0138692,0.0313635,0.025206,0.0492624,0.00873066,0.0156004,0.0475361,0.0509233,0,0,0,0.0575496
803,0.0322547,0.0541996,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270762,0,0.0239156,0.058878,0,0,0.00696001,0,0,0.0418114,0.0556499,0.0308691,0,0.0266693,0.0553639,0.0424043,0.0489851,0.0711259,0.054227,0.0162239,0.0591568,0.0314794,0.0312631,0.0176889,0.0407753,0.0119903,0.0198088,0.0200933,0,0.0234775,0.0456105,0.042694,0,0,0.00883163,0,0,0.0328724,0.0776708,0.0175584,0.0150173,0.0314486,0.0512237,0.0365615,0.0308917,0.060684,0.061274,0.0390409,0.0236072,0.0313725,0.0133824,0.0317195,0.0236114,0.0496668,0.00998528,0.0142429,0.0474568,0.0504937,0,0,0,0.055697
804,0.0322751,0.0540694,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271107,0,0.0238898,0.0588976,0,0,0.00610832,0,0,0.042001,0.0556537,0.0308516,0,0.0266414,0.0554642,0.0420152,0.0489675,0.0711229,0.0542553,0.0162538,0.0591653,0.0314772,0.0312352,0.0176522,0.0408961,0.0109116,0.0210435,0.0200623,0,0.0235001,0.0455754,0.0426954,0,0,0.00809087,0,0,0.0331211,0.0776744,0.0175959,0.0146699,0.0314436,0.0513822,0.0363016,0.0308776,0.0606731,0.0612728,0.0389229,0.0236026,0.0313636,0.0133722,0.0316926,0.0236738,0.0496839,0.00915098,0.015582,0.0472985,0.050614,0,0,0,0.0556466
805,0.0324321,0.0540969,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027135,0,0.0238817,0.0589009,0,0,0.00611442,0,0,0.0418922,0.0556663,0.0308236,0,0.0266384,0.0554333,0.0419561,0.0489687,0.0710937,0.0542911,0.016242,0.0591834,0.0314932,0.0312413,0.0176568,0.0408513,0.0109269,0.0209875,0.0200195,0,0.0235139,0.0455888,0.0426805,0,0,0.00808414,0,0,0.0330982,0.0776437,0.0175812,0.0148819,0.0314519,0.0513301,0.0362673,0.0308742,0.0606968,0.0612739,0.038983,0.023588,0.031361,0.0133636,0.0316247,0.0237276,0.0496302,0.0091579,0.0155698,0.0472843,0.0506375,0,0,0,0.0556055
806,0.0326559,0.054111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271273,0,0.0238582,0.0588912,0,0,0.00612092,0,0,0.0418472,0.0556798,0.0307897,0,0.0266666,0.0553545,0.0419116,0.0489332,0.0710707,0.0542894,0.0162139,0.0591987,0.0314975,0.0312749,0.0176645,0.0408261,0.010902,0.0209774,0.0199599,0,0.0235234,0.0456283,0.0427227,0,0,0.00806327,0,0,0.0331162,0.077608,0.017609,0.0151984,0.0314379,0.0512661,0.0362343,0.0308807,0.0607325,0.0613066,0.039055,0.0235754,0.031316,0.0133228,0.0315945,0.02383,0.0495996,0.00915312,0.0155967,0.04727,0.0505834,0,0,0,0.0555762
807,0.0322391,0.0539633,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271491,0,0.0238358,0.058943,0,0,0.00612267,0,0,0.0419061,0.0556682,0.0308093,0,0.0266714,0.0552888,0.0419318,0.0489305,0.0710957,0.0542793,0.0161933,0.059187,0.0314854,0.0312767,0.0176488,0.0408349,0.0108353,0.0209902,0.0199069,0,0.0235335,0.0456154,0.0427661,0,0,0.0080608,0,0,0.0331591,0.077625,0.0176138,0.0152587,0.0314369,0.0514049,0.0363225,0.0308424,0.0607201,0.0613079,0.0390062,0.0235972,0.0312606,0.0132869,0.0316003,0.0239447,0.0495925,0.009134,0.0155975,0.047142,0.0505764,0,0,0,0.0556094
808,0.0318718,0.0545558,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277291,0,0.0236328,0.0592219,0,0,0.0119759,0,0,0.0399998,0.055643,0.0298141,0,0.0267408,0.0547828,0.0432974,0.0490265,0.0711584,0.0541411,0.0163309,0.0592445,0.0316002,0.0313994,0.0166535,0.0402356,0.0149316,0.0159828,0.0129545,0,0.026724,0.0457728,0.0429319,0,0,0.0107245,0,0,0.0322558,0.0780953,0.0169882,0.0152353,0.0270835,0.0517157,0.0373827,0.0324842,0.0577804,0.0604281,0.0394094,0.02577,0.0293514,0.0146604,0.0328587,0.0333663,0.049848,0.0151242,0.00983207,0.0474976,0.0498579,0,0,0,0.0557367
809,0.0320667,0.0539781,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272121,0,0.0237307,0.0597073,0,0,0.00666941,0,0,0.0415727,0.0556511,0.0311337,0,0.0263175,0.0545125,0.041063,0.0486998,0.0711928,0.0546046,0.0162346,0.0590133,0.0313053,0.0312315,0.0177863,0.0408712,0.0110601,0.0205938,0.0123459,0,0.0270522,0.0461638,0.0431327,0,0,0.00794947,0,0,0.0332454,0.0778662,0.0175933,0.0151164,0.0262775,0.0514333,0.0363985,0.0328101,0.0578101,0.0606889,0.0397524,0.0256766,0.0293455,0.0147961,0.0327392,0.034146,0.0497922,0.00916043,0.0154505,0.0471753,0.0500142,0,0,0,0.0555332
810,0.0321484,0.0539943,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272072,0,0.0237553,0.0597049,0,0,0.006725,0,0,0.0414984,0.0556583,0.0310762,0,0.0263181,0.0545056,0.040997,0.0487365,0.0711982,0.0546081,0.0162081,0.0589887,0.0312989,0.0312305,0.0177903,0.0408227,0.0111048,0.0205086,0.0122502,0,0.0271824,0.0462075,0.0431231,0,0,0.00799748,0,0,0.0331994,0.07782,0.0176458,0.0152012,0.0261467,0.0514224,0.0363205,0.0328036,0.0578184,0.0606754,0.0397199,0.0257415,0.0293579,0.0148544,0.0327596,0.0343185,0.0497652,0.00916937,0.0153968,0.0471743,0.0500548,0,0,0,0.05557
811,0.0324812,0.054095,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271921,0,0.0237744,0.0596501,0,0,0.00673987,0,0,0.0414991,0.0556967,0.0310041,0,0.0263486,0.0544316,0.0409403,0.0487555,0.0711893,0.0546111,0.0161789,0.0589642,0.0313001,0.0312109,0.0177852,0.0407686,0.0110592,0.0205422,0.0122451,0,0.0272026,0.0462495,0.0431438,0,0,0.00799078,0,0,0.0331617,0.077876,0.0176322,0.015375,0.026107,0.0514899,0.0362112,0.0328243,0.0578505,0.0606743,0.0395761,0.0258387,0.0293866,0.0148842,0.0327694,0.0343303,0.0498035,0.00917846,0.0153802,0.0472439,0.0500283,0,0,0,0.0556115
812,0.0331275,0.0542575,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271436,0,0.0237808,0.0595585,0,0,0.00674254,0,0,0.0414951,0.0557649,0.0309568,0,0.026411,0.0544588,0.040837,0.0487674,0.0711644,0.0545963,0.0161875,0.0589591,0.0313034,0.0311833,0.0178014,0.0407146,0.011,0.020559,0.0123065,0,0.0271449,0.0462617,0.0431696,0,0,0.00791271,0,0,0.0331432,0.0780632,0.0175405,0.0155683,0.0261118,0.0513821,0.0360721,0.032867,0.0578989,0.060662,0.0392349,0.0258487,0.0294103,0.0149123,0.032802,0.0342366,0.0498857,0.00920267,0.0153879,0.0473181,0.0499588,0,0,0,0.0555576
813,0.0330016,0.0542254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270432,0,0.0238164,0.0594795,0,0,0.00681268,0,0,0.0414269,0.0557719,0.0309151,0,0.0264566,0.0544818,0.0407507,0.0488004,0.071131,0.0545633,0.0162399,0.0589481,0.0312856,0.0311599,0.017827,0.0406822,0.0110252,0.0205438,0.0122784,0,0.0271334,0.046282,0.0432004,0,0,0.00788421,0,0,0.0331104,0.0781328,0.0175389,0.0158026,0.0260842,0.0511562,0.0360741,0.0329011,0.0579251,0.0606655,0.0391761,0.0258299,0.0293828,0.0148897,0.0327848,0.0342309,0.0498736,0.00920328,0.0153994,0.0472552,0.0500239,0,0,0,0.055522
814,0.0322893,0.0540318,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269565,0,0.023864,0.0594337,0,0,0.00689956,0,0,0.0413435,0.0557497,0.0308539,0,0.0265111,0.0545179,0.040748,0.0489037,0.0711103,0.0545068,0.0162503,0.0589127,0.0312556,0.0311227,0.0178263,0.0406898,0.0111218,0.0204777,0.0122432,0,0.0271612,0.046301,0.0432002,0,0,0.00784117,0,0,0.0329702,0.0781185,0.0175537,0.0159017,0.0260691,0.0510942,0.0362001,0.0329177,0.0579302,0.0606659,0.0393463,0.0258314,0.0293754,0.0148933,0.0327056,0.0342578,0.0498143,0.00917946,0.0153464,0.0471042,0.0501872,0,0,0,0.0555279
815,0.0320194,0.0539259,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268979,0,0.0238933,0.0594134,0,0,0.00697449,0,0,0.041256,0.0557336,0.0307852,0,0.0265703,0.0545935,0.0407652,0.0489477,0.0711156,0.0544579,0.0161918,0.0588612,0.0312279,0.0310927,0.0177799,0.0406757,0.0112149,0.0204236,0.0122568,0,0.0271547,0.0462758,0.0432045,0,0,0.00779874,0,0,0.0328427,0.078117,0.0175556,0.0158486,0.0260717,0.0512074,0.0362596,0.0328951,0.0579181,0.0606679,0.03924,0.0258212,0.0293651,0.0148748,0.0327587,0.0342414,0.0497804,0.00918065,0.0152656,0.047033,0.0502621,0,0,0,0.0555351
816,0.0321144,0.0538985,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268089,0,0.0239142,0.0593719,0,0,0.00704253,0,0,0.041212,0.0557591,0.0307209,0,0.0265975,0.0547067,0.0407742,0.0489673,0.0711082,0.0544044,0.0161797,0.0588322,0.0312068,0.0310694,0.0177573,0.0406411,0.0112476,0.0204367,0.0122895,0,0.027149,0.0462653,0.043215,0,0,0.0078455,0,0,0.032859,0.0781267,0.0175583,0.0157963,0.0260878,0.0513742,0.0362873,0.0328584,0.0578943,0.0606671,0.0391187,0.02581,0.0293384,0.0148595,0.0328322,0.0342001,0.0497822,0.00921502,0.0152266,0.0469758,0.0503032,0,0,0,0.0554727
817,0.0322094,0.0538995,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267085,0,0.0239335,0.0593064,0,0,0.0070918,0,0,0.0412141,0.0557714,0.030653,0,0.0266375,0.0547519,0.0407573,0.0490173,0.0711084,0.0543363,0.0161543,0.0587983,0.0311839,0.0310004,0.0177585,0.040598,0.0112448,0.0204743,0.0123039,0,0.0271337,0.0462671,0.0432275,0,0,0.00793606,0,0,0.0330407,0.0781263,0.0175416,0.0159038,0.026102,0.0512843,0.0362989,0.0328728,0.0578983,0.0606673,0.0390537,0.0258232,0.0293211,0.0148467,0.0328258,0.0341877,0.0497944,0.00925299,0.0152662,0.0469517,0.0503097,0,0,0,0.0554441
818,0.0321672,0.0538801,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266043,0,0.0239478,0.0592559,0,0,0.0071717,0,0,0.0412422,0.0557806,0.030549,0,0.0266881,0.0547569,0.0407905,0.0491022,0.0711243,0.0542647,0.0161435,0.0587635,0.0311835,0.030909,0.0177747,0.0405506,0.0112631,0.0204962,0.0123319,0,0.0271156,0.046234,0.0432446,0,0,0.00798982,0,0,0.0331224,0.0781334,0.0175166,0.0160094,0.0261114,0.051295,0.0362886,0.0329064,0.0579014,0.0606927,0.0389275,0.0258571,0.0293205,0.0148428,0.0328322,0.0341741,0.0497643,0.00925753,0.0153024,0.0469278,0.050341,0,0,0,0.0553454
