Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_M,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LILC,LKNE,LPSI,LSHO,LTHIA,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70,x71,x72,RTIBP,LTHI,LHEE,LTHII,RTIBI,
147,0,0,0,0,0.0115535,0.00498318,0,0,0,0.0193805,0.010787,0.0365651,0.00653874,0,0,0.00684281,0,0.0182246,0.0037615,0.0397207,0.0370039,0.0302477,0.00382041,0.00723493,0.0345192,0.0609497,0.0051699,0.00646343,0.013985,0.0231638,0.0322631,0.00470886,0.00795368,0.000549317,0.036848,0.0150852,0.0134043,0.00875967,0.0103154,0,0,0.004275,0,0.0131744,0.0039857,0.073354,0.0175066,0.0231814,0.0120116,0.00535521,0.00816102,0.0114211,0.0416828,0.0109456,0.00852153,0,0.0263416,0.0401494,0.00799527,0.00686452,0.00378303,0.00281535,0.0109404,0,0,0,0,0,0.0173886,0.0251005,0.0423084,0.0289418,0.0940028,0
148,0,0,0,0,0.0110474,0.00445538,0,0,0,0.0286488,0.0111566,0.00526427,0.00591625,0,0,0.00654166,0,0.0180921,0.00343444,0.038311,0.0359058,0.0270204,0.00272235,0.00703026,0.0266838,0.0654689,0.0165074,0.0091253,0.0169076,0.0323064,0.0430055,0.0050349,0.00774396,0.000713751,0.0391053,0.0150777,0.0143162,0.00961326,0.0100966,0,0,0.00502331,0,0.0131416,0.00418012,0.0728943,0.0160526,0.0243176,0.0113714,0.00533126,0.00890045,0.0110417,0.0421214,0.0111198,0.00779319,0,0.0252825,0.0434938,0.00807081,0.00655304,0.00374451,0.00279319,0.00945202,0,0,0,0,0,0.0167171,0.0216273,0.0303574,0.0309713,0.0932121,0
149,0,0,0,0,0.00967012,0.00481949,0,0,0,0.0443212,0.0116933,0.0413453,0.00661739,0,0,0.00509901,0,0.0178927,0.0026911,0.0376868,0.0365396,0.0358648,0.00426091,0.00653918,0.0382267,0.0649897,0.00617763,0.00770622,0.01569,0.0252497,0.0445259,0.00442089,0.00750778,0.00093256,0.0385862,0.0154192,0.0159316,0.00973591,0.00816638,0,0,0.00313541,0,0.0131338,0.00279211,0.0737921,0.0171117,0.0232209,0.0115442,0.00516991,0.00678563,0.0118638,0.041826,0.0111885,0.0084568,0,0.0259557,0.0428131,0.00717376,0.00635944,0.00392644,0.00386223,0.00738565,0,0,0,0,0,0.0175605,0.0284614,0.0436957,0.0335067,0.0940975,0
150,0,0,0,0,0.00984059,0.00500377,0,0,0,0.0558925,0.0122887,0.0425368,0.0061089,0,0,0.00500845,0,0.0176283,0.00282246,0.0369446,0.0362101,0.0372605,0.0043703,0.00710094,0.0382385,0.0665289,0.0068292,0.00849218,0.015788,0.025801,0.0554583,0.00469258,0.00720398,0.00107782,0.0388213,0.015526,0.0175331,0.0102648,0.0083426,0,0,0.00332982,0,0.013124,0.00272656,0.0735612,0.0182927,0.0231709,0.0124243,0.00493488,0.0063698,0.0109528,0.0424009,0.0101749,0.00715524,0,0.0262364,0.0426625,0.00700515,0.00625581,0.00398619,0.00405092,0.0067916,0,0,0,0,0,0.0185122,0.0289619,0.0419325,0.0354811,0.0948749,0
151,0,0,0,0,0.00936411,0.00457947,0,0,0,0.0665463,0.0124521,0.0427924,0.00542681,0,0,0.00313263,0,0.0175501,0.00193658,0.0364259,0.0357659,0.0375523,0.00445451,0.00746968,0.0370525,0.0676473,0.00731099,0.00931409,0.0156606,0.0261025,0.0678913,0.00382657,0.00716892,0.00110899,0.0379218,0.0155545,0.0187374,0.0107587,0.00787507,0,0,0.00388617,0,0.013096,0.00218896,0.0730819,0.0202915,0.023074,0.0133284,0.00440328,0.00690117,0.00946143,0.0432163,0.00943763,0.00516841,0,0.0266269,0.0420571,0.00776298,0.00547427,0.00383275,0.00406343,0.00602365,0,0,0,0,0,0.0188907,0.0286011,0.03793,0.0367617,0.0956606,0
152,0,0,0,0,0.0095866,0.00448771,0,0,0,0.075901,0.0125076,0.0423045,0.0048513,0,0,0.00249744,0,0.0174875,0.00167671,0.0360803,0.0352405,0.0371949,0.00442109,0.00820391,0.0348149,0.0683427,0.00759104,0.0101385,0.0153379,0.0261918,0.0789883,0.0036111,0.00715579,0.000996783,0.0373289,0.0154879,0.0197937,0.0109871,0.00773963,0,0,0.00362921,0,0.0130846,0.00239002,0.0724761,0.0216591,0.0230389,0.014215,0.00380362,0.00695311,0.00791586,0.0441853,0.00931221,0.0032247,0,0.0267915,0.0409384,0.00764511,0.00546842,0.00379765,0.00404556,0.00580134,0,0,0,0,0,0.0191177,0.0275084,0.0321037,0.0373679,0.0962872,0
153,0,0,0,0,0.00958054,0.00452089,0,0,0,0.08307,0.0124234,0.041329,0.00436263,0,0,0.00189095,0,0.017543,0.00138429,0.0360625,0.0346346,0.0363012,0.00453219,0.00898755,0.0319369,0.0688198,0.00799912,0.011437,0.0153612,0.0264552,0.0880638,0.00341507,0.0072488,0.00080368,0.0365221,0.0154106,0.0216432,0.0109273,0.00738515,0,0,0.00331014,0,0.0130731,0.00251771,0.0721784,0.0240241,0.0228802,0.0155307,0.00289815,0.00719506,0.00695191,0.0454878,0.00973636,0.00231579,0,0.0269783,0.0394379,0.00751298,0.00544974,0.00370132,0.00415528,0.00551197,0,0,0,0,0,0,0.0260131,0.0259497,0.0375725,0.0971959,0
154,0,0,0,0,0.00964091,0.00468371,0,0,0,0.0883739,0.0121574,0.0403902,0.00392701,0,0,0.00161631,0,0.017702,0.00124447,0.036252,0.0340532,0.0343911,0.00452154,0.00961789,0.0286047,0.0693054,0.00893889,0.0135573,0.0155589,0.0271178,0.0958809,0.00335019,0.00745146,0.000666708,0.0361807,0.0153126,0.022267,0.0109704,0.00727732,0,0,0.00327722,0,0.0130559,0.00266729,0.0721514,0.0246212,0.0230632,0.0158489,0.00227632,0.00737747,0.00599378,0.046391,0.00936402,0.00198322,0,0.0266011,0.0389896,0.00717562,0.00546648,0.00356163,0.00424447,0.00560262,0,0,0,0,0,0,0.0243209,0.0201043,0.0373996,0.0974243,0
155,0,0,0,0,0.00975016,0.00498425,0,0,0,0.0925463,0.0118004,0.0397793,0.00361497,0,0,0.00156478,0,0.017888,0.00121641,0.0365643,0.0335321,0.0318757,0.00445543,0.00998723,0.0252166,0.0696855,0.0106698,0.0162767,0.0158673,0.0281067,0.102965,0.00344904,0.00768255,0.000704983,0.0362012,0.0152144,0.0226178,0.010952,0.00727296,0,0,0.00347952,0,0.0130322,0.00284452,0.0720909,0.0247343,0.0233697,0.0160493,0.00179219,0.00744483,0.00527381,0.0468288,0.00931637,0.00220073,0,0.0263094,0.0388038,0.00683117,0.0055261,0.00337681,0.00432281,0.00615028,0,0,0,0,0,0,0.0225907,0.01621,0.0368756,0.0970801,0
156,0,0,0,0,0.00994507,0.00532461,0,0,0,0.0961843,0.0114461,0.0397585,0.00347039,0,0,0.00161896,0,0.0180602,0.00120082,0.0369234,0.0330498,0.0291342,0.00436829,0.010092,0.0220481,0.0697478,0.0128778,0.0193188,0.0162597,0.0291635,0.109388,0.00354619,0.00790897,0.000800875,0.036406,0.0151561,0.0228138,0.010809,0.00725801,0,0,0.0036598,0,0.0130197,0.00295686,0.0720625,0.0243931,0.0236395,0.0163397,0.00138541,0.00739649,0.00484701,0.0470501,0.00964143,0.00260409,0,0.0259187,0.0390007,0.00658579,0.00555764,0.0031735,0.00444186,0.0070819,0,0,0,0,0,0,0.0209409,0.0156029,0.0359507,0.0963228,0
157,0,0,0,0,0.0103896,0.00563475,0,0,0,0.0995914,0.0111694,0.0399896,0.00325183,0,0,0.00167099,0,0.0182011,0.0012162,0.0373158,0.0324635,0.0266057,0.00418117,0.0102267,0.0192342,0.0694858,0.0152452,0.0224641,0.016683,0.0302533,0.114863,0.00364573,0.00806907,0.000852609,0.0364643,0.0151133,0.0229991,0.0105021,0.00748298,0,0,0.00385777,0,0.0129937,0.0029331,0.0722983,0.0237424,0.0238672,0.0164848,0.00103557,0.00758268,0.00465257,0.0475192,0.0100423,0.00295025,0,0.0254404,0.0389503,0.00664555,0.00537371,0.00300352,0.00460205,0.00819439,0,0,0,0,0,0,0.0193569,0.0166791,0.0347852,0.0953941,0
158,0,0,0,0,0.0101178,0.00576242,0,0,0,0.10216,0.0109148,0.040213,0.00311599,0,0,0.00169004,0,0.0183439,0.000889827,0.0378889,0.0319516,0.0239335,0.00408263,0.00992912,0.0163916,0.0692077,0.0173868,0.0257125,0.0171265,0.0311893,0.119526,0.0038226,0.00824622,0.000823618,0.036181,0.0151568,0.0228957,0.010123,0.00678137,0,0,0.00369751,0,0.0130266,0.00291499,0.0724853,0.0229911,0.024037,0.0164493,0.000796919,0.00718303,0.00462581,0.048023,0.0103542,0.00268063,0,0.024771,0.038829,0.00617205,0.00538176,0.00308797,0.00475877,0.00796245,0,0,0,0,0,0,0.01751,0.019959,0.0331801,0.0945889,0
159,0,0,0,0,0.01221,0.00641571,0,0,0,0.103952,0.0110239,0.0408024,0.0030792,0,0,0.0020908,0,0.0182845,0.00150888,0.0384662,0.0314339,0.0215989,0.00392768,0.0112897,0.0140131,0.068668,0.0191388,0.0283479,0.0175986,0.0319404,0.123056,0.0044202,0.00808694,0.000700682,0.0355114,0.0150514,0.0224553,0.00971573,0.0089871,0,0,0.00438867,0,0.0129121,0.00303451,0.0725494,0.0221548,0.0241127,0.0165915,0.000931111,0.00770736,0.00479249,0.0486168,0.0109856,0.00185747,0,0.0240227,0.0381911,0.00662195,0.00494002,0.0029634,0.0049562,0.00966901,0,0,0,0,0,0,0.0159196,0.023617,0.0316043,0.0938543,0
160,0,0,0,0,0.0125513,0.0066201,0,0,0,0.105086,0.0110183,0.0417276,0.00298261,0,0,0.00211812,0,0.0183218,0.00136608,0.0390625,0.0309727,0.0197545,0.0037859,0.0116798,0.0122835,0.0679871,0.0204996,0.0302593,0.0181782,0.0326045,0.125272,0.00477189,0.00808078,0.000571123,0.0343813,0.0150715,0.0217044,0.0094203,0.00932372,0,0,0.00458628,0,0.0129102,0.00300404,0.0725015,0.021238,0.0242304,0.0169985,0.00119831,0.00751878,0.00495851,0.0492497,0.0120545,0.00218239,0,0.0234152,0.0369501,0.00648759,0.00487528,0.00264809,0.00506128,0.00940975,0,0,0,0,0,0,0.0145626,0.0259805,0.0303123,0.092568,0
161,0,0,0,0,0.0127688,0.00677739,0,0,0,0.105618,0.0110104,0.0418967,0.00284409,0,0,0.00215314,0,0.0183202,0.00128915,0.0397248,0.0305639,0.0182109,0.00361021,0.0121008,0.0109405,0.0671232,0.0215007,0.0317026,0.0183306,0.033118,0.126504,0.00505746,0.00804622,0.000588446,0.0327536,0.0150754,0.0208647,0.00917489,0.00964302,0,0,0.00468022,0,0.0129155,0.00309787,0.0722651,0.0201991,0.0243379,0.0167414,0.00147596,0.00696888,0.0047439,0.0499917,0.0121416,0.00320165,0,0.0234217,0.0351003,0.00631581,0.0048358,0.00241677,0.00511427,0.00900313,0,0,0,0,0,0,0.0132459,0.0276493,0.029172,0.0911193,0
162,0,0,0,0,0.0130029,0.00690832,0,0,0,0.105789,0.0110019,0.0411147,0.00273143,0,0,0.00216067,0,0.0183106,0.00118884,0.0404491,0.0301516,0.0168437,0.0034822,0.0125539,0.00992296,0.0660659,0.0220817,0.0326672,0.01838,0.0334734,0.12679,0.00528045,0.00802682,0.000704555,0.0286927,0.0150488,0.0191008,0.0087724,0.00993541,0,0,0.00467536,0,0.0129165,0.00321822,0.0714997,0.0182583,0.0245378,0.0116168,0.0017691,0.00652786,0.00344277,0.0512049,0.00738286,0.00197386,0,0.0247236,0.0307823,0.00616527,0.0048556,0.00237567,0.00518863,0.00855343,0,0,0,0,0,0,0.0118308,0.0286508,0.0279242,0.0891242,0
163,0,0,0,0,0.0133367,0.00701352,0,0,0,0.1052,0.0109712,0.0399953,0.00268359,0,0,0.00208053,0,0.0183503,0.00107059,0.0410702,0.029901,0.0157933,0.00326574,0.0128816,0.00939017,0.0649685,0.0222899,0.0331274,0.0183842,0.0336398,0.126666,0.00540085,0.00806823,0.000727405,0.0253111,0.0150408,0.0168666,0.00839163,0.010243,0,0,0.00466498,0,0.012923,0.00327445,0.070919,0.0167044,0.0246627,0.00790184,0.00195853,0.00624302,0.00275501,0.0520605,0.00488104,0.00227147,0,0.0244401,0.0275325,0.005983,0.00497033,0.00235482,0.00524559,0.00821241,0,0,0,0,0,0.0170291,0.010544,0.0290458,0.0267437,0.0876468,0
164,0,0,0,0,0.0134754,0.00706836,0,0,0,0.103577,0.0109568,0.0388634,0.00282305,0,0,0.00203674,0,0.0183462,0.00102325,0.0416803,0.0295429,0.0151951,0.00312483,0.0129948,0.00914708,0.0637474,0.0220603,0.0330884,0.0182668,0.0336824,0.125513,0.00534251,0.00809318,0.000733838,0.0217637,0.0149495,0.0155589,0.00769358,0.0102098,0,0,0.00480926,0,0.0129168,0.00308565,0.0703073,0.017038,0.0248152,0.00502853,0.00225192,0.00642093,0.00242432,0.0525124,0.00360521,0.00388523,0,0.0241394,0.0235144,0.00646999,0.00446381,0.00217608,0.00532453,0.00777879,0,0,0,0,0,0.0165661,0.0094116,0.0288351,0.0257443,0.0865414,0
165,0,0,0,0,0.0138387,0.00714663,0,0,0,0.100979,0.0109239,0.0375838,0.00293311,0,0,0.00207576,0,0.0184076,0.001065,0.0422237,0.0292313,0.0148193,0.00305865,0.0133172,0.00904714,0.0624809,0.0214386,0.0325954,0.0180233,0.0334893,0.123178,0.00526823,0.00815918,0.000693077,0.017707,0.0148904,0.0144531,0.00700459,0.0104765,0,0,0.00492283,0,0.0129182,0.00325423,0.0695908,0.0183883,0.0249031,0.00434677,0.00259204,0.0062678,0.00262954,0.0532784,0.00336695,0.00645768,0,0.0240096,0.0189021,0.00644635,0.00446435,0.00210244,0.00536091,0.0077825,0,0,0,0,0,0.0169833,0.00843284,0.028746,0.0247303,0.0853989,0
166,0,0,0,0,0.0126499,0.00682205,0,0,0,0.0982596,0.0109397,0.0361471,0.00363053,0,0,0.001709,0,0.0184202,0.000822065,0.0431691,0.0281456,0.0142909,0.00388661,0.013347,0.00870304,0.0605887,0.0212569,0.0318016,0.0177896,0.0333969,0.1202,0.00500708,0.00817796,0.000602988,0.0078077,0.0150163,0.0162753,0.0036834,0.00862161,0,0,0.0045403,0,0.0129706,0.00316514,0.0713892,0.0118668,0.0252326,0.0125524,0.00455242,0.00546524,0.00593143,0.0535568,0.0118919,0.00390447,0,0,0.00478709,0.00554416,0.00496897,0.00211569,0.00570912,0.00643046,0,0,0,0,0,0.00870349,0.00713829,0.0289787,0.0235897,0.0856464,0
167,0,0,0,0,0.0145476,0.00738977,0,0,0,0.0939606,0.0109932,0.0343479,0.00298587,0,0,0.00249009,0,0.0184443,0.00121395,0.0432526,0.0286916,0.0144954,0.00303269,0.0137007,0.00922885,0.0600935,0.0198821,0.0297509,0.0169817,0.032657,0.114964,0.00554249,0.00814856,0.00055802,0.0123855,0.0148665,0.0138216,0.00623116,0.0110494,0,0,0.00520254,0,0.0129317,0.00342425,0.0690139,0.0215977,0.0251966,0.00525889,0.00304471,0.0054932,0.00389268,0.0540331,0.00472735,0.0107103,0,0.023184,0.0127879,0.00588123,0.00472486,0.00204685,0.00545078,0.00866501,0,0,0,0,0,0.0201976,0.00742885,0.0279267,0.022801,0.084317,0
168,0,0,0,0,0.0146967,0.00741962,0,0,0,0.0894621,0.0110811,0.0319485,0.00296857,0,0,0.00278847,0,0.0184106,0.00126191,0.0438739,0.0284569,0.0146662,0.00303031,0.0137421,0.00960518,0.0590057,0.0187434,0.0279073,0.0161248,0.0320362,0.109616,0.00572367,0.00807267,0.000558849,0.0107259,0.0148706,0.0139829,0.00607907,0.0111605,0,0,0.0053303,0,0.0129384,0.00335481,0.0689602,0.0229558,0.0253879,0.00574806,0.00315877,0.00520753,0.0044558,0.0539861,0.00466794,0.0118831,0,0.0228192,0.0109844,0.00591638,0.00443649,0.00224265,0.00540675,0.00940621,0,0,0,0,0,0.0211464,0.00707581,0.0271522,0.0219215,0.0841013,0
169,0,0,0,0,0.0148153,0.0074839,0,0,0,0.084512,0.0111808,0.0293871,0.00291684,0,0,0.00306516,0,0.018341,0.00125373,0.044473,0.0282743,0.0151107,0.00307188,0.0137967,0.0101451,0.0580091,0.0173695,0.0256279,0.015386,0.0312689,0.103496,0.00600594,0.00795416,0.000536261,0.00913826,0.0148572,0.014097,0.00598466,0.0112602,0,0,0.00531317,0,0.012933,0.00327303,0.0689299,0.0241926,0.0255772,0.00633589,0.00330584,0.00482052,0.00493309,0.0538487,0.00464377,0.0124678,0,0.0224759,0.00958776,0.00591159,0.00411236,0.00218174,0.00534472,0.0102643,0,0,0,0,0,0.0216793,0.0066693,0.0261055,0.0210997,0.083928,0
170,0,0,0,0,0.0144376,0.00719481,0,0,0,0.0791987,0.0111695,0.0271068,0.00288175,0,0,0.00279608,0,0.0183371,0.00077875,0.0450112,0.028137,0.0155589,0.00319678,0.0134572,0.0106953,0.0569993,0.0157577,0.0231879,0.0148423,0.0303179,0.0968621,0.00577841,0.00790942,0.000755373,0.00722395,0.0148464,0.0141186,0.00573903,0.0110226,0,0,0.00504169,0,0.012905,0.00297948,0.068911,0.0252055,0.0256926,0.00701307,0.00344434,0.00452877,0.00535281,0.0536526,0.00465234,0.0123874,0,0.0220768,0.00909411,0.0061952,0.00348861,0.00183687,0.00497221,0.0108001,0,0,0,0,0,0.0220214,0.00647629,0.0247003,0.0203667,0.0837733,0
171,0,0,0,0,0.0150451,0.00785625,0,0,0,0.0734148,0.0113114,0.0255207,0.00299849,0,0,0.00379585,0,0.0182579,0.00127761,0.0454742,0.0279846,0.0162921,0.0031857,0.0134884,0.0113942,0.0561415,0.0140042,0.0205512,0.0143048,0.0292016,0.0893126,0.00628652,0.00777998,0.000692347,0.00645786,0.0148827,0.01404,0.0056814,0.0114681,0,0,0.00481813,0,0.012949,0.0028439,0.0689505,0.0258859,0.0259571,0.00764095,0.00356534,0.00392586,0.00578058,0.0533604,0.00450336,0.0124035,0,0.0216042,0.00803942,0.00588165,0.00349328,0.00203421,0.00532694,0.0117128,0,0,0,0,0,0.0227041,0.00668796,0.0228107,0.0198254,0.083508,0
172,0,0,0,0,0.0151297,0.00806926,0,0,0,0.0673703,0.0112751,0.0243312,0.00325335,0,0,0.00388026,0,0.0183113,0.00136332,0.0459766,0.0278492,0.0166539,0.00315114,0.0131247,0.0119242,0.0552525,0.0121533,0.0180478,0.0138939,0.0280564,0.0813944,0.00631001,0.00783699,0.000744558,0.00527573,0.0149502,0.0139737,0.00551607,0.0115013,0,0,0.00447408,0,0.0129708,0.00263308,0.0689648,0.0264448,0.0261047,0.00838245,0.00359961,0.00361512,0.00624718,0.0530928,0.00453302,0.0129548,0,0.0211252,0.00827234,0.00555003,0.00327324,0.00225314,0.00538683,0.0120666,0,0,0,0,0,0.0234104,0.00701143,0.0209247,0.0190631,0.083348,0
173,0,0,0,0,0.015345,0.00814455,0,0,0,0.0608238,0.0112193,0.0229808,0.00342501,0,0,0.00341705,0,0.0183778,0.00113433,0.0464409,0.0276556,0.0166339,0.00306478,0.012897,0.0125392,0.0542246,0.0102482,0.0156384,0.013657,0.0269598,0.0728288,0.00610437,0.00789409,0.000810163,0.0037064,0.0149837,0.0138326,0.00528539,0.0118112,0,0,0.00414914,0,0.0129181,0.00243167,0.0689613,0.0267909,0.0260943,0.00910944,0.00360361,0.00316898,0.00660849,0.0528364,0.00464922,0.0135313,0,0.0205508,0.00916635,0.00526106,0.00281243,0.00243973,0.00534237,0.0124026,0,0,0,0,0,0.0240408,0.00736086,0.0191977,0.0180996,0.0832806,0
174,0,0,0,0,0.0149402,0.00838801,0,0,0,0.0535143,0.0112056,0.0213208,0.00362543,0,0,0.0034022,0,0.0184016,0.00092863,0.0470558,0.0274816,0.0162115,0.00292558,0.0124575,0.0131162,0.0531856,0.00841087,0.0132893,0.0133962,0.0260166,0.0634318,0.00605598,0.00786407,0.000978152,0.00317522,0.0150801,0.0135,0.00503843,0.011204,0,0,0.00352278,0,0.0129598,0.00201464,0.0690342,0.027017,0.0262098,0.00973201,0.00375049,0.00319711,0.00721648,0.0525168,0.00485692,0.0142669,0,0.0198462,0.00978261,0.00437749,0.00311325,0.00274851,0.00577781,0.0117224,0,0,0,0,0,0.0245841,0.00777718,0.0174939,0.0168813,0.0832468,0
175,0,0,0,0,0.016631,0.00909855,0,0,0,0.0459381,0.0114421,0.0190928,0.00375279,0,0,0.00428931,0,0.0182919,0.0013807,0.0478194,0.0274015,0.0148712,0.00291733,0.0130894,0.0130631,0.05205,0.00689078,0.0112555,0.0129125,0.0251612,0.0536208,0.00667848,0.00755009,0.00111427,0.00362588,0.0149925,0.0133561,0.00469773,0.0130367,0,0,0.0037999,0,0.0129092,0.00229517,0.0690637,0.0273132,0.0262761,0.0105651,0.00374199,0.00254397,0.00857787,0.0522157,0.00543935,0.0151448,0,0.0195401,0.0111092,0.00468747,0.00258592,0.00207132,0.00604979,0.0129211,0,0,0,0,0,0.0252595,0.00795715,0.0154163,0.0153739,0.0832282,0
176,0,0,0,0,0.0170211,0.00933553,0,0,0,0.038357,0.0114734,0.0165117,0.00374095,0,0,0.00453459,0,0.0183762,0.00145712,0.0486314,0.027406,0.0126385,0.00301907,0.0128377,0.0121524,0.0504518,0.00611208,0.00979637,0.0122984,0.0242962,0.0439709,0.00679928,0.00754859,0.00118036,0.0047221,0.0149983,0.0132366,0.00434721,0.013404,0,0,0.00378541,0,0.0129296,0.00235308,0.0690551,0.0275972,0.0263771,0.011511,0.00372979,0.00241167,0.00973129,0.0519083,0.00617341,0.0162441,0,0.0193449,0.0129888,0.00461785,0.00252998,0.00194851,0.00618528,0.0128046,0,0,0,0,0,0.0258827,0.00759033,0.0131401,0.0132783,0.0832332,0
177,0,0,0,0,0.0173981,0.00958061,0,0,0,0.0312307,0.0114562,0.0139358,0.00348606,0,0,0.00469741,0,0.0184666,0.00154922,0.04952,0.0275338,0.00974782,0.00315775,0.0125869,0.0103991,0.0490044,0.00649733,0.00914528,0.0116168,0.0235942,0.0351516,0.00674237,0.00762331,0.00116168,0.00622915,0.0149914,0.0130002,0.00394484,0.0137292,0,0,0.0038123,0,0.0129377,0.00239206,0.069028,0.0278361,0.0264354,0.0124056,0.00369842,0.00237269,0.010621,0.051571,0.00699895,0.0175037,0,0.0191623,0.0151184,0.00451408,0.00252559,0.00198841,0.00631983,0.0127186,0,0,0,0,0,0.0264156,0.00667899,0.0108045,0.0109818,0.0832793,0
178,0,0,0,0,0.0176998,0.00977824,0,0,0,0.0247016,0.0113583,0.0114003,0.0030336,0,0,0.00486672,0,0.0185271,0.0016114,0.050466,0.0278299,0.00742507,0.00318584,0.0123539,0.00848394,0.0478266,0.00781359,0.00941802,0.0110027,0.0229912,0.027743,0.00662473,0.00771483,0.0011623,0.00795055,0.014995,0.012682,0.00345484,0.0141236,0,0,0.00388239,0,0.0129602,0.00243372,0.0689848,0.0280492,0.0263948,0.0132213,0.00361944,0.00252755,0.0115279,0.0511879,0.00775104,0.0186361,0,0.0190326,0.0173464,0.00453004,0.00253203,0.00199829,0.00643794,0.0127516,0,0,0,0,0,0.0269396,0.00563986,0.00900353,0.00895335,0.0833657,0
179,0,0,0,0,0.0179305,0.00994405,0,0,0,0.0192337,0.0112004,0.0087759,0.0024422,0,0,0.00503376,0,0.0185674,0.00161009,0.0513889,0.0282974,0.00875588,0.00309292,0.0121198,0.00835643,0.0468492,0.00959031,0.0105944,0.0105888,0.0222595,0.0223445,0.00661629,0.0078016,0.00121852,0.00972995,0.0150192,0.0123319,0.00289247,0.0145302,0,0,0.00406609,0,0.0130338,0.00254167,0.0689699,0.0281359,0.026257,0.0138809,0.00344165,0.00279968,0.0124099,0.0507896,0.00840876,0.0195341,0,0.0190054,0.0194642,0.00446318,0.00256392,0.00201081,0.00659402,0.0128933,0,0,0,0,0,0.0273646,0.0055922,0.00872332,0.0092055,0.0835019,0
180,0,0,0,0,0.0181516,0.0100892,0,0,0,0.0153591,0.010948,0.00642365,0.00206019,0,0,0.00514742,0,0.0185793,0.00154005,0.0521805,0.0289205,0.0136069,0.00299587,0.0118885,0.0113977,0.0461675,0.01154,0.0121091,0.0103947,0.0212919,0.0191943,0.00658971,0.00790688,0.00134118,0.0113713,0.0150214,0.01201,0.00231434,0.0147468,0,0,0.00425095,0,0.0131058,0.00272359,0.068991,0.0281418,0.0260137,0.0143538,0.00317209,0.00314488,0.0132108,0.0503577,0.00920686,0.0204787,0,0.0190902,0.0213631,0.00455578,0.00267771,0.00197028,0.00676443,0.0132343,0,0,0,0,0,0.0275156,0.00767159,0.0109079,0.0121355,0.0838592,0
181,0,0,0,0,0.0184073,0.0103846,0,0,0,0.0141148,0.0108341,0.0056597,0.00229042,0,0,0.00513945,0,0.018564,0.00147689,0.0528558,0.0296956,0.0196822,0.00293269,0.0118322,0.0166532,0.045962,0.0133821,0.0138294,0.00913431,0.0201528,0.0180251,0.00660608,0.00796405,0.00153472,0.0128207,0.0149464,0.0116414,0.00178108,0.0152544,0,0,0.00470969,0,0.0131005,0.00308771,0.0690247,0.0279915,0.0256356,0.0146591,0.00282671,0.00313983,0.0139052,0.0497899,0.010109,0.0211939,0,0.0192466,0.0229087,0.00481589,0.00272589,0.00187478,0.00701041,0.0139751,0,0,0,0,0,0.0275539,0.0115269,0.0148409,0.0162443,0.084402,0
182,0,0,0,0,0.018345,0.0107003,0,0,0,0.013866,0.0107807,0.00935188,0.00322305,0,0,0.00521708,0,0.0185618,0.00149367,0.0534579,0.030596,0.0261033,0.0029871,0.0118321,0.0232522,0.0463998,0.0150616,0.0158631,0.00737716,0.0189862,0.0185637,0.00672998,0.00798003,0.00172103,0.0140511,0.0148859,0.0113436,0.00129377,0.0156641,0,0,0.00521683,0,0.0130999,0.00349952,0.0690576,0.027881,0.0251474,0.0148669,0.00236092,0.00338325,0.0144163,0.0492347,0.0106529,0.0217112,0,0.0194663,0.0244944,0.00479608,0.00294141,0.0018582,0.00729312,0.014758,0,0,0,0,0,0.0277443,0.0166567,0.0205742,0.0206226,0.0847667,0
183,0,0,0,0,0.00969756,0.00782309,0,0,0,0.0229825,0.0100037,0.0185113,0.00394198,0,0,0.00556163,0,0.0193936,0.00319098,0.0540377,0.0311911,0.0291916,0.0030184,0.00732783,0.0274164,0.0473522,0.0175927,0.0192194,0.00614149,0.0135643,0.0298951,0.00566622,0.0089581,0.00281152,0.0160473,0.0151894,0.0106763,0.00133441,0.00783586,0,0,0.00456445,0,0.0134331,0.00226087,0.0691794,0.0267462,0.0249552,0.0149537,0.0018236,0.00977671,0.0145584,0.0485338,0.0110338,0.0220133,0,0.0200122,0.0270173,0.00641809,0.00215026,0.0022521,0.00748217,0.00808436,0,0,0,0,0,0.0276936,0.0212103,0.0295866,0.0239161,0.0852309,0
