Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_M,IMU_T,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHIP,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70,x71,x72,RTIB,RTHII,RTIBA,LASI,RTIBI,IMU_B
217,0,0,0,0,0.0272298,0.0380638,0,0,0.0594413,0.00858804,0.0287393,0,0,0.0143621,0,0.0231737,0.00531519,0.0428475,0.0361314,0.019682,0.0242085,0.0207368,0.0367898,0.0144639,0.0193087,0.0267734,0.0606075,0.00620952,0.0114028,0.00652636,0.0158611,0.0750914,0.0176219,0.0112961,0.00206884,0.0256463,0.0108117,0.0287834,0.00568499,0.0105227,0,0,0.0397356,0,0.0129982,0.0273046,0.0629136,0.0265025,0.0217175,0.00751365,0.0156226,0.0225097,0.00227848,0.0570182,0.00518151,0.0239871,0.0283309,0.0242389,0.0133939,0.0135321,0.037016,0.0123262,0,0,0,0,0,0.00913867,0,0,0.0135824,0,0
218,0,0,0,0,0.0273362,0.0380558,0,0,0.0543191,0.00862458,0.027237,0,0,0.0143478,0,0.0231894,0.00526997,0.0435266,0.0356352,0.0196652,0.0259234,0.0210528,0.036987,0.0158358,0.0216426,0.0246518,0.0600108,0.00758675,0.00997187,0.00637913,0.0158818,0.068175,0.0177715,0.011287,0.00205049,0.0263376,0.0111047,0.0290372,0.00554873,0.0104977,0,0,0.0392985,0,0.0129958,0.027044,0.0628024,0.0264931,0.0217443,0.00772003,0.0154135,0.0220567,0.00227962,0.0570126,0.00539063,0.0242813,0.0291749,0.0240545,0.013212,0.0133517,0.0370654,0.0120591,0,0,0,0,0,0.00977513,0,0,0.0139206,0,0
219,0,0,0,0,0.0274513,0.0380161,0,0,0.0489965,0.00866411,0.0259241,0,0,0.0143528,0,0.0232071,0.00522137,0.0443751,0.0345813,0.0197192,0.0265924,0.0213136,0.0371367,0.0167119,0.0232471,0.0235035,0.0591742,0.00867081,0.00935201,0.0065896,0.0159648,0.061287,0.0179879,0.0112621,0.00201213,0.0269838,0.0112261,0.0289362,0.00553406,0.0104385,0,0,0.0387682,0,0.012892,0.0267557,0.0627696,0.0261302,0.0217205,0.00786459,0.0151686,0.0216443,0.00243282,0.0569509,0.00586706,0.023359,0.0300778,0.0238424,0.0130586,0.0134113,0.0370359,0.0117774,0,0,0,0,0,0.00963298,0,0,0.0141688,0.0281953,0
220,0,0,0,0,0.0274384,0.037995,0,0,0.0434264,0.00869609,0.0244782,0,0,0.0144191,0,0.0232482,0.00520282,0.0452602,0.0325875,0.0198086,0.0260504,0.0215968,0.0373287,0.0170124,0.0238868,0.0220894,0.0581608,0.00900976,0.00895799,0.00731423,0.0160264,0.0540458,0.0180899,0.0112445,0.00196766,0.0280251,0.0112295,0.0298408,0.00533382,0.0103943,0,0,0.0384295,0,0.0127721,0.0265313,0.0626723,0.0268972,0.0217398,0.00829919,0.0150483,0.0212784,0.00232781,0.0569374,0.00791024,0.0249551,0.031572,0.0235821,0.0129498,0.0131938,0.037014,0.0114867,0,0,0,0,0,0.00983117,0,0,0.0142765,0,0
221,0,0,0,0,0.0276533,0.03792,0,0,0.0377958,0.00869776,0.0229228,0,0,0.0144254,0,0.0232947,0.0051978,0.0462576,0.0305024,0.0199227,0.0242724,0.0221731,0.0374804,0.0165879,0.0232737,0.0202676,0.057006,0.00901058,0.00893565,0.00885544,0.016079,0.0469074,0.0182031,0.0112307,0.00195678,0.0290542,0.0113156,0.0306109,0.00551842,0.0103078,0,0,0.0380667,0,0.0127219,0.0262803,0.0626803,0.0273803,0.0217026,0.00851944,0.0148976,0.0208594,0.00244583,0.0568777,0.00809791,0.0223029,0.0332699,0.0233948,0.0128579,0.0127427,0.0369817,0.0111089,0,0,0,0,0,0.00933995,0,0,0.0143664,0.0267623,0
222,0,0,0,0,0.0277125,0.0379691,0,0,0.0331947,0.0086865,0.0229717,0,0,0.0145587,0,0.0233218,0.00524056,0.0470705,0.0306543,0.0201274,0.0219171,0.0224867,0.0376452,0.0157861,0.0217893,0.0179208,0.0559962,0.00983464,0.0100834,0.00977751,0.0161504,0.0413035,0.0182606,0.0112018,0.00198103,0.0297181,0.011465,0.0310224,0.00573432,0.0101698,0,0,0.0380232,0,0.0127537,0.0261546,0.0625642,0.0275511,0.0216971,0.00876408,0.01499,0.0206443,0.00257034,0.0568819,0.0069749,0.02195,0.0341678,0.0233744,0.0128219,0.0125865,0.0370921,0.0107714,0,0,0,0,0,0.00994116,0,0,0.0143286,0.0273136,0
223,0,0,0,0,0.0276753,0.0381016,0,0,0.0293875,0.00865884,0.0227915,0,0,0.0146087,0,0.0233323,0.00524727,0.0478683,0.0301085,0.0203388,0.0181285,0.0226334,0.0378764,0.0141172,0.0188315,0.0152019,0.0548067,0.009769,0.0105836,0.0105908,0.0162452,0.0363604,0.0182428,0.0111908,0.00202675,0.030376,0.0115234,0.0313782,0.00592084,0.0100231,0,0,0.0378545,0,0.0127368,0.02603,0.0624772,0.0275811,0.0216512,0.00895076,0.0152022,0.0205151,0.00267011,0.0568615,0.00795973,0.0236239,0.0347662,0.0234029,0.0127786,0.0126379,0.0372849,0.0105584,0,0,0,0,0,0.00922119,0,0,0.0141323,0.0288335,0
224,0,0,0,0,0.0275534,0.0382702,0,0,0.0276139,0.00859705,0.0238739,0,0,0.014655,0,0.0233403,0.0052257,0.0485239,0.0311206,0.0205496,0.0138567,0.0228937,0.0380404,0.0117994,0.0150993,0.0118594,0.053658,0.00999744,0.0112646,0.00963872,0.0163019,0.0338618,0.0182716,0.0111717,0.00204934,0.0312538,0.0115569,0.0317704,0.00617463,0.00993399,0,0,0.0378302,0,0.0127491,0.0260192,0.0623537,0.0280355,0.0215154,0.00903214,0.0155925,0.0204651,0.00279823,0.0568228,0.00867287,0.0245154,0.0353877,0.023463,0.0127407,0.0127304,0.0375226,0.0104586,0,0,0,0,0,0.00965019,0,0,0.0138477,0.0292213,0
225,0,0,0,0,0.0274056,0.0384876,0,0,0.0260551,0.00854395,0.0245655,0,0,0.0147164,0,0.0234231,0.00523025,0.0491347,0.0318368,0.0208775,0.00946744,0.023379,0.0382514,0.00884302,0.0103387,0.00819804,0.0526158,0.00987372,0.0113834,0.00852109,0.0163673,0.032211,0.0183322,0.0111911,0.00204364,0.0321756,0.0115649,0.0322711,0.006547,0.00981116,0,0,0.0379969,0,0.0127812,0.0261613,0.0622714,0.0285658,0.0212604,0.00897816,0.0161389,0.0204438,0.00316911,0.056711,0.00881631,0.024882,0.0358083,0.0235719,0.012768,0.012851,0.0378252,0.0104618,0,0,0,0,0,0.0108179,0,0,0.0135195,0.0291173,0
226,0,0,0,0,0.0275592,0.0387524,0,0,0.0255578,0.00845491,0.0271423,0,0,0.0146301,0,0.0235289,0.00522556,0.0494947,0.0341671,0.0213174,0.0085649,0.0236576,0.0385862,0.00664383,0.00652235,0.00745967,0.0520376,0.0102864,0.0116205,0.00845092,0.0163408,0.0319328,0.0184929,0.0112163,0.00208772,0.0330878,0.0115767,0.0331619,0.00702688,0.00969027,0,0,0.0381671,0,0.0128502,0.0263861,0.0622808,0.0293942,0.0209722,0.00894699,0.016833,0.0204566,0.00379426,0.0564752,0.00891296,0.0254443,0.0363763,0.0237307,0.0128309,0.0129078,0.0382093,0.0105374,0,0,0,0,0,0.0106962,0,0,0.0132507,0.0297573,0
227,0,0,0,0,0.027666,0.039066,0,0,0.0256709,0.0083571,0.0328641,0,0,0.0144002,0,0.0236242,0.00525068,0.049871,0.0378125,0.021817,0.0123036,0.0236941,0.0388648,0.00784087,0.00873409,0.0109034,0.0520164,0.0112354,0.0118308,0.0101976,0.0163692,0.0325891,0.0184216,0.0112362,0.00216656,0.0337305,0.0115758,0.033695,0.00761313,0.00968439,0,0,0.03828,0,0.0129416,0.0265883,0.0622722,0.0297773,0.0205093,0.00883357,0.0176906,0.0204995,0.00453143,0.0560934,0.00912189,0.0261411,0.0372382,0.0238631,0.0128721,0.0128775,0.0386209,0.0107369,0,0,0,0,0,0.0123581,0,0,0.0131935,0.0301137,0
228,0,0,0,0,0.0277759,0.0393871,0,0,0.0267502,0.00833231,0.0379692,0,0,0.0140447,0,0.0237645,0.00505022,0.0503137,0.0411359,0.022298,0.0164457,0.0236214,0.0390502,0.0121501,0.0144325,0.0154297,0.0525889,0.0121087,0.0122347,0.0142754,0.0167637,0.0339277,0.0179359,0.0112487,0.00237102,0.0345925,0.011541,0.0346131,0.0082062,0.00974961,0,0,0.0384804,0,0.0130209,0.0268029,0.0623125,0.0304753,0.0197989,0.00873476,0.0186309,0.0206098,0.00505689,0.0556427,0.0094924,0.0269052,0.0379294,0.0240655,0.0129299,0.0130024,0.0390529,0.0109483,0,0,0,0,0,0.012498,0,0,0.0133915,0.0303983,0
229,0,0,0,0,0.0278564,0.0397659,0,0,0.027814,0.00831644,0.0426287,0,0,0.0136089,0,0.0240121,0.00474204,0.0506922,0.0443717,0.0229825,0.0203481,0.0236714,0.0391372,0.0177177,0.0207503,0.0197267,0.0536375,0.0126645,0.0127995,0.0163072,0.0171876,0.0351485,0.0175419,0.0112625,0.00268365,0.0352361,0.0114195,0.0354774,0.00886282,0.00987451,0,0,0.0387685,0,0.0130766,0.02703,0.0622193,0.0313247,0.0192346,0.00834932,0.0196454,0.0208396,0.00574987,0.0550427,0.00970565,0.027717,0.0381722,0.0242772,0.0129224,0.0133543,0.0395115,0.0111267,0,0,0,0,0,0.0128443,0,0,0.0138024,0.030636,0
230,0,0,0,0,0.028314,0.0404198,0,0,0.028669,0.00795675,0.0439097,0,0,0.0134631,0,0.0243198,0.00457226,0.0509271,0.0479668,0.0238174,0.0238911,0.0240746,0.0393524,0.0235083,0.0271596,0.022876,0.0548461,0.0128396,0.0136047,0.016383,0.017385,0.0358132,0.0174599,0.0113121,0.00285981,0.0356619,0.0112179,0.0369086,0.00970409,0.00985682,0,0,0.0395006,0,0.0132432,0.0275687,0.0619376,0.0332264,0.0192178,0.0070336,0.0209818,0.0212976,0.00691029,0.0541269,0.00951249,0.0295997,0.0375554,0.0247887,0.012929,0.0136804,0.0403328,0.0111265,0,0,0,0,0,0.0135294,0,0,0.0146621,0.0309875,0
