Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73,x74,
1264,0,0,0,0,0,0,0.0251541,0.0312304,0,0,0,0.0353296,0,0.0364441,0,0,0,0.0235956,0,0,0.0454056,0.0456513,0.0322236,0.0215408,0.0199839,0.0545675,0.0324881,0.0364528,0.0460711,0.0403429,0.030108,0.0275327,0.0253679,0.0175734,0.0235169,0.020526,0.0361836,0.0130231,0.0125837,0.0382101,0,0.0239906,0,0.0376487,0,0,0.0268516,0,0,0.0200923,0.058248,0.0356435,0.0206663,0.0143115,0.0560589,0.0365116,0.0392311,0.0686393,0.0673249,0.0409503,0.0630676,0.0397081,0.0316051,0.0616256,0.0260101,0.0357147,0.00596098,0,0.0414819,0.0663972,0,0,0,0,0,0
1265,0,0,0,0,0,0,0.0246624,0.0311867,0,0,0,0.0362483,0,0.0364831,0,0,0,0.0236124,0,0,0.045355,0.0457449,0.0323199,0.0209662,0.0199184,0.0545539,0.0327595,0.0367571,0.0462725,0.0404688,0.0301741,0.0275814,0.0254572,0.0176198,0.0237186,0.0200349,0.0361161,0.0128896,0.0127771,0.038209,0,0.0240214,0,0.0376243,0,0,0.0267208,0,0,0.0201461,0.0578072,0.0354971,0.020819,0.0133117,0.0561357,0.036378,0.0395437,0.069009,0.0675547,0.0412099,0.0631365,0.0398458,0.0318627,0.0617968,0.026103,0.0358135,0.00605011,0,0.0409447,0.0666163,0,0,0,0,0,0
1266,0,0,0,0,0,0,0.0242395,0.0311212,0,0,0,0.0366415,0,0.0365078,0,0,0,0.0237235,0,0,0.045294,0.0454346,0.0324783,0.0205024,0.0200172,0.0546735,0.033014,0.036623,0.046322,0.0405157,0.0301741,0.027744,0.0257449,0.0177352,0.0238756,0.0196514,0.0361364,0.0128919,0.0127818,0.0383161,0,0.0239974,0,0.0375887,0,0,0.0266,0,0,0.0201899,0.0578469,0.0351261,0.0213473,0.0122603,0.0564359,0.0362368,0.0398151,0.0692743,0.06782,0.0416902,0.063137,0.039931,0.0319385,0.0617724,0.025843,0.0358919,0.00619402,0,0.0404931,0.0669085,0,0,0,0,0,0
1267,0,0,0,0,0,0,0.02379,0.0310758,0,0,0,0.0370827,0,0.0366931,0,0,0,0.0239125,0,0,0.0451795,0.045818,0.032917,0.0199723,0.0200488,0.0545937,0.0333602,0.0371276,0.046586,0.0402602,0.0301424,0.027896,0.0258191,0.0178796,0.0242186,0.0195312,0.0360631,0.0130356,0.0123749,0.0379115,0,0.0240651,0,0.0374127,0,0,0.026457,0,0,0.020272,0.0564451,0.0352146,0.020277,0.0114836,0.0557969,0.0360753,0.0404352,0.070005,0.068102,0.0415723,0.0631146,0.0402424,0.032396,0.0617987,0.0268074,0.0359611,0.00625088,0,0.0402336,0.0672441,0,0,0,0,0,0
1268,0,0,0,0,0,0,0.0202584,0.0343651,0,0,0,0.0373172,0,0.036973,0,0,0,0.0237851,0,0,0.0450274,0.0455731,0.0336941,0.019497,0.0200108,0.0535951,0.032391,0.0376413,0.0469836,0.040234,0.0297469,0.0279701,0.0257627,0.0179683,0.0243985,0.0198017,0.0363716,0.0127657,0.0121636,0.037502,0,0.0242266,0,0.0360756,0,0,0.0253181,0,0,0.0200201,0.055556,0.0354675,0.0191922,0.01022,0.0545508,0.0359264,0.0415249,0.0710558,0.0690135,0.0422288,0.0626984,0.0402696,0.0325719,0.0616182,0.0275141,0.0373013,0.00600888,0,0,0.0668024,0,0,0,0,0,0
1269,0,0,0,0,0,0,0.0225192,0.0307356,0,0,0,0.0377236,0,0.0372986,0.0437598,0,0,0.0245835,0,0,0.0453084,0.0493555,0.0352807,0.0120288,0.0203033,0.0527931,0.0350459,0.0416648,0.047671,0.0375727,0.0299026,0.0282421,0.0261243,0.0190469,0.0257669,0.0210826,0.0353497,0.0131497,0.0122536,0.0363342,0,0.0238094,0,0.0371302,0,0,0.0266822,0,0,0.0204913,0.0512205,0.0358203,0.020124,0.0107361,0.0535037,0.0362742,0.041491,0.0716299,0.0681141,0.0397631,0.063941,0.0414965,0.03359,0.0628354,0.0304057,0.0357363,0.0064277,0,0.040072,0.0685608,0,0,0,0,0,0
1270,0,0,0,0,0,0,0.0220425,0.0305756,0,0,0,0.037923,0,0.0374983,0.0437164,0,0,0.0247036,0,0,0.0452418,0.0488866,0.0357928,0.012017,0.0205516,0.0526687,0.0354424,0.0419614,0.0476702,0.0371937,0.0296675,0.0284598,0.0264912,0.0194054,0.0261749,0.0210856,0.0353004,0.013098,0.0122357,0.0365603,0,0.023806,0,0.0370757,0,0,0.0266742,0,0,0.0204885,0.0506633,0.0357492,0.0192379,0.0101014,0.0531675,0.036126,0.0419577,0.0720476,0.0681893,0.0397722,0.0642633,0.0416088,0.0335934,0.0628925,0.030406,0.0357305,0.00644461,0,0.0400129,0.0689375,0,0,0,0,0,0
1271,0,0,0,0,0,0,0.0214053,0.030452,0,0,0,0.0381412,0,0.0376201,0.0429987,0,0,0.0248621,0,0,0.0451802,0.0482055,0.0361049,0.01215,0.0207666,0.0524863,0.035761,0.0420853,0.0476488,0.0369134,0.0294041,0.0286687,0.0267955,0.0196856,0.0265192,0.0212902,0.0352186,0.013087,0.012219,0.035992,0,0.0238008,0,0.0369056,0,0,0.0266752,0,0,0.0204487,0.0502287,0.0357516,0.0183904,0.00942151,0.0528663,0.0360167,0.0423763,0.0724652,0.068205,0.0398108,0.0644737,0.0418066,0.0336634,0.06304,0.031445,0.0357479,0.00645365,0,0.0396685,0.0692337,0,0,0,0,0,0
1272,0,0,0,0,0,0,0.0208831,0.0303964,0,0,0,0.0384395,0,0.0376516,0.0424483,0,0,0.0250189,0,0,0.0451863,0.0476201,0.0362686,0.0121866,0.0209822,0.0521936,0.03603,0.0420625,0.0475866,0.0367634,0.0291043,0.0289288,0.0269303,0.019908,0.0267813,0.0215423,0.0352123,0.0130647,0.0122788,0.0355393,0,0.0237501,0,0.0368591,0,0,0.0266654,0,0,0.0204003,0.0498044,0.0358305,0.0175959,0.00886755,0.0525968,0.0360092,0.0427647,0.0728228,0.0681531,0.0398099,0.0646318,0.042032,0.0339511,0.0632093,0.0323541,0.035806,0.00647826,0,0.0391806,0.0694819,0,0,0,0,0,0
1273,0,0,0,0,0,0,0.0205158,0.0303592,0,0,0,0.0386911,0,0.0377332,0.0420769,0,0,0.0251896,0,0,0.0452285,0.0470972,0.0364032,0.0120788,0.0211795,0.0519157,0.0362386,0.0419661,0.0475193,0.0366901,0.0287653,0.0292204,0.0271373,0.0201096,0.0270321,0.0218222,0.0352577,0.0131261,0.0122697,0.0354616,0,0.0237381,0,0.0368792,0,0,0.0266391,0,0,0.0203904,0.0493334,0.0359516,0.0168872,0.00842036,0.0523045,0.0360804,0.0431529,0.073121,0.0680488,0.0397387,0.0648487,0.0422181,0.0344158,0.063523,0.0329403,0.0358398,0.00654876,0,0.038701,0.0696382,0,0,0,0,0,0
1274,0,0,0,0,0,0,0.0203676,0.0303815,0,0,0,0.0388016,0,0.0378401,0.041442,0,0,0.0253613,0,0,0.0451837,0.046598,0.0365761,0.0120627,0.0214209,0.0518029,0.0363726,0.0417731,0.0473605,0.0365912,0.0284379,0.0295634,0.0275213,0.0202421,0.0272893,0.0221796,0.0353561,0.0131315,0.0121557,0.0356044,0,0.0237525,0,0.0368489,0,0,0.0265884,0,0,0.0204026,0.0488532,0.0360957,0.0163116,0.00796744,0.052101,0.036148,0.0435529,0.0734107,0.0679106,0.0396588,0.0651263,0.0423668,0.0349841,0.0637115,0.0333041,0.035875,0.00661899,0,0.0387822,0.0697696,0,0,0,0,0,0
1275,0,0,0,0,0,0,0.0202449,0.0305374,0,0,0,0.0390199,0,0.0378603,0,0,0,0.0250751,0,0,0.0450386,0.0419429,0.0362432,0.018177,0.0220614,0.0534446,0.0356581,0.038525,0.04632,0.0379924,0.0276649,0.0295942,0.0275734,0.0195795,0.0267092,0.0212116,0.035733,0.0130861,0.0121543,0.0374238,0,0.0238688,0,0.0369921,0,0,0.0262833,0,0,0.020335,0.0519486,0.0354667,0.0139562,0.00792829,0.0535874,0.0359249,0.0438726,0.0728728,0.0675427,0.041003,0.0650385,0.0420805,0.0350417,0.0633057,0.0302907,0.0361048,0.00666841,0,0.0383425,0.0699215,0,0,0,0,0,0
1276,0,0,0,0,0,0,0.019622,0.0304479,0,0,0,0.0389683,0,0.0379404,0.0400886,0,0,0.0254552,0,0,0.0450944,0.0453278,0.037217,0.0122808,0.0222098,0.0518197,0.0365315,0.0414013,0.0467705,0.0361169,0.0279207,0.0302296,0.0281905,0.0205151,0.0276754,0.0228562,0.0351766,0.0130982,0.0122242,0.0359072,0,0.0236711,0,0.0367877,0,0,0.0263666,0,0,0.0204052,0.0478324,0.0362187,0.0149367,0.00770656,0.051494,0.0361973,0.0444296,0.0739772,0.067541,0.0395452,0.0654227,0.0427729,0.0358609,0.0638461,0.0336164,0.035879,0.00662088,0,0.0382135,0.0702767,0,0,0,0,0,0
1277,0,0,0,0,0,0,0.0191147,0.0303745,0,0,0,0.0391548,0,0.0379891,0.0394741,0,0,0.025561,0,0,0.0449054,0.0444074,0.0375999,0.012569,0.0227367,0.0518611,0.0366912,0.040966,0.0462888,0.0357119,0.0277589,0.0305496,0.0284128,0.0206819,0.0278969,0.0229288,0.0352083,0.0131708,0.0120597,0.0362253,0,0.0235998,0,0.0367953,0,0,0.0262259,0,0,0.020341,0.0477128,0.0360236,0.013987,0.00806006,0.0511681,0.0361762,0.0447292,0.074057,0.0670887,0.0394465,0.0657435,0.0429579,0.0363738,0.0639549,0.0333169,0.0358497,0.00678436,0,0.0387256,0.07065,0,0,0,0,0,0
1278,0,0,0,0,0,0,0.0190867,0.0304645,0,0,0,0.0401188,0,0.0382413,0,0,0,0.0253146,0,0,0.0446404,0.0404672,0.037817,0.0171925,0.0232871,0.0532277,0.0361042,0.0381348,0.0453297,0.0369464,0.0275477,0.0300726,0.0278732,0.0198267,0.0275258,0.0211231,0.0358658,0.0131334,0.0120385,0.0380589,0,0.0239841,0,0.0370431,0,0,0.0259062,0,0,0.020245,0.0505329,0.0353859,0.01283,0.00819008,0.0526487,0.035921,0.0447874,0.0734438,0.0670021,0.0411466,0.0652815,0.0423083,0.0361808,0.0633143,0.0300495,0.03609,0.00679666,0,0.0397305,0.0707985,0,0,0,0,0,0
1279,0,0,0,0,0,0,0.0191013,0.0305067,0,0,0,0.0403482,0,0.0383052,0.0382385,0,0,0.0256955,0,0,0.0446279,0.0434264,0.0384508,0.0123322,0.0233577,0.0514796,0.0370383,0.040981,0.0457199,0.034927,0.0279924,0.030824,0.0288354,0.0209536,0.028776,0.0221712,0.035552,0.013131,0.0121094,0.0368054,0,0.0238245,0,0.0368643,0,0,0.025996,0,0,0.0203286,0.0469703,0.035876,0.0127986,0.00842606,0.0502874,0.0360739,0.0453307,0.0743481,0.0667859,0.0396287,0.0657087,0.043018,0.0368138,0.0639654,0.0326381,0.0361951,0.00679968,0,0.0403726,0.0707586,0,0,0,0,0,0
1280,0,0,0,0,0,0,0.0189262,0.0307103,0,0,0,0.0395311,0,0.0384281,0.0368796,0,0,0.0256292,0,0,0.0445073,0.0411367,0.0390271,0.0136323,0.0240479,0.0503284,0.0366878,0.0411451,0.0459449,0.0337895,0.0262899,0.0315135,0.0292779,0.021848,0.0293047,0.0247467,0.0357824,0.0130661,0.0121876,0.0377394,0,0.0237739,0.036661,0.03705,0,0,0.0260903,0,0,0.0204235,0.0482289,0.0356409,0.0091453,0.00983931,0.049053,0.0362634,0.0469945,0.0745575,0.0655682,0.0391719,0.0671661,0.0441473,0.037767,0.0649259,0.0322249,0.0363312,0.0068356,0,0.0399834,0.0703893,0,0,0,0,0,0
1281,0,0,0,0,0,0,0.0186756,0.0308751,0,0,0,0.0406271,0,0.0384772,0.0359634,0,0,0.0257288,0,0,0.0443873,0.0406835,0.0391588,0.0137145,0.0241619,0.0495625,0.0365768,0.0410926,0.0457033,0.0335707,0.0263826,0.0317712,0.0295622,0.02215,0.0297212,0.0240338,0.0358938,0.0131731,0.0119972,0.0383981,0,0.0238748,0.0364815,0.0370314,0,0,0.0260272,0,0,0.0205172,0.0482687,0.0353534,0.0085788,0.0103758,0.0485918,0.0362135,0.0474804,0.0745038,0.0652676,0.0393817,0.0675154,0.0441044,0.0381617,0.0651008,0.0313905,0.0365014,0.0068883,0,0.038972,0.0702441,0,0,0,0,0,0
1282,0,0,0,0,0,0,0.0184736,0.0309437,0,0,0,0.0416261,0,0.0384732,0.0350472,0,0,0.0258149,0,0,0.0443821,0.0404378,0.0392243,0.0138052,0.0241772,0.0490227,0.0365808,0.0409518,0.0453401,0.0335422,0.0265854,0.0320805,0.0298646,0.0224157,0.0301445,0.0231529,0.0359457,0.0132268,0.0119799,0.0390435,0,0.0240326,0.0358416,0.0369723,0,0,0.0259165,0,0,0.0206304,0.0482598,0.0350533,0.00829442,0.0109762,0.0482015,0.0361883,0.047983,0.0743887,0.0650477,0.039635,0.0675761,0.0442528,0.0382702,0.0653567,0.030562,0.0366197,0.0069888,0,0.0385962,0.0701818,0,0,0,0,0,0
1283,0,0,0,0,0,0,0.0182766,0.0309619,0,0,0,0.0423206,0,0.0384546,0.034149,0,0,0.0258322,0,0,0.0444684,0.0402915,0.0392448,0.0139412,0.0241433,0.048507,0.0366523,0.0407281,0.0449461,0.0335391,0.0268194,0.0323864,0.030168,0.0226442,0.0304971,0.0224186,0.0359672,0.0131621,0.0122013,0.03961,0,0.0241576,0.035255,0.0368775,0,0,0.0257371,0,0,0.0206808,0.0482314,0.0347981,0.00805849,0.0116375,0.0477771,0.0361766,0.0480222,0.0742811,0.0648013,0.039925,0.0676019,0.0447984,0.0383969,0.0654775,0.0298971,0.0367089,0.00709612,0,0.0385741,0.0700888,0,0,0,0,0,0
1284,0,0,0,0,0,0,0.0180835,0.0310536,0,0,0,0.0428501,0,0.0385125,0.0335623,0,0,0.0258831,0,0,0.0444948,0.040088,0.0394348,0.0140371,0.0242084,0.0482144,0.0368007,0.0405284,0.0444883,0.0335178,0.0270624,0.0326457,0.0305155,0.0228175,0.0307092,0.0218537,0.0359667,0.0131077,0.0123524,0.0399519,0,0.024319,0.0349881,0.0367069,0,0,0.0255705,0,0,0.0206812,0.0481885,0.0347317,0.00787377,0.0124357,0.0473493,0.0362022,0.0481136,0.0741202,0.0645268,0.0402168,0.0676599,0.0451498,0.038701,0.0655437,0.0293693,0.0367559,0.0071897,0,0.0385582,0.0699126,0,0,0,0,0,0
1285,0,0,0,0,0,0,0.0179143,0.03127,0,0,0,0.0435962,0,0.0386072,0.033015,0,0,0.0259611,0,0,0.0444082,0.0398734,0.0397448,0.0142374,0.0242763,0.0481488,0.0369838,0.0403095,0.0440876,0.0334077,0.02723,0.032838,0.0308529,0.0230189,0.0309669,0.0214068,0.0359021,0.0131405,0.0122849,0.04039,0,0.0245049,0.0349787,0.0364756,0,0,0.0254741,0,0,0.0206789,0.0480686,0.0347707,0.00767422,0.0133264,0.0469467,0.0362392,0.0483048,0.073962,0.06424,0.040384,0.0677229,0.0453499,0.0391303,0.0655233,0.0290288,0.0367611,0.0072301,0,0.0385037,0.0697457,0,0,0,0,0,0
1286,0,0,0,0,0,0,0.0177135,0.0313951,0,0,0,0.0444189,0,0.0387512,0.0322235,0,0,0.0260717,0,0,0.0442778,0.0396094,0.0400767,0.0145204,0.0243381,0.0482423,0.0372194,0.0400094,0.0436784,0.0332176,0.027341,0.0329525,0.0308117,0.0231559,0.031321,0.0211357,0.0357947,0.0132905,0.0120348,0.0409074,0,0.0248475,0.0353049,0.0362608,0,0,0.0255146,0,0,0.0207086,0.047971,0.0348312,0.00751118,0.0143193,0.0465753,0.0363093,0.0485472,0.073757,0.0639244,0.0405383,0.06788,0.0453614,0.039551,0.0654751,0.0287684,0.0367213,0.00725716,0,0.0384843,0.0695751,0,0,0,0,0,0
1287,0,0,0,0,0,0,0.0174676,0.0314623,0,0,0,0.0453255,0,0.0389115,0.0313564,0,0,0.0262019,0,0,0.0442671,0.0392953,0.0404476,0.0144628,0.024325,0.048171,0.0374538,0.0398208,0.0432674,0.0330817,0.0274194,0.0329995,0.0305563,0.0232447,0.0317717,0.0208611,0.0356774,0.0134126,0.0119158,0.0414005,0,0.0252925,0.0352968,0.0361094,0,0,0.0256329,0,0,0.0207827,0.0478455,0.0348211,0.00735699,0.0154197,0.0462141,0.0363807,0.0487029,0.073462,0.0635449,0.0406797,0.0678606,0.045334,0.0396749,0.065478,0.0285364,0.0366739,0.00730346,0,0.0384971,0.0694602,0,0,0,0,0,0
1288,0,0,0,0,0,0,0.0172857,0.0315647,0,0,0,0.0459057,0,0.0390904,0.0304426,0,0,0.0262867,0,0,0.0443261,0.0389277,0.0407925,0.0144182,0.0242187,0.0479252,0.0376181,0.039581,0.0429318,0.0330166,0.0275093,0.0330545,0.0303643,0.0233009,0.0321511,0.0205698,0.035556,0.0134557,0.0119775,0.0417961,0,0.0257639,0.035024,0.0359712,0,0,0.025728,0,0,0.0208899,0.0476565,0.035002,0.00717184,0.0167284,0.0457928,0.0363979,0.0487644,0.0731104,0.0631276,0.0407385,0.0675617,0.0452335,0.0397615,0.065515,0.0283358,0.0366563,0.0073539,0,0.0385471,0.069383,0,0,0,0,0,0
1289,0,0,0,0,0,0,0.0171982,0.0316843,0,0,0,0.0464148,0,0.039392,0.0294796,0,0,0.0263157,0,0,0.0443599,0.0384697,0.0410574,0.0146083,0.0241772,0.0474117,0.0377254,0.0392635,0.0425169,0.0330435,0.0276668,0.0332243,0.0303861,0.0233856,0.0324624,0.0201551,0.0354992,0.0134429,0.0121046,0.0421033,0,0.0262561,0.0347529,0.0358487,0,0,0.0257264,0,0,0.0209817,0.0474203,0.0357696,0.00688712,0.0182496,0.0453213,0.0363631,0.0487914,0.0726552,0.0626598,0.0408053,0.0672886,0.0451696,0.0396156,0.0654982,0.0280223,0.0366631,0.00739795,0,0.0386159,0.0692784,0,0,0,0,0,0
1290,0,0,0,0,0,0,0.0172368,0.0318173,0,0,0,0.0468686,0,0.0397035,0.0284781,0,0,0.0263118,0,0,0.0441816,0.0380109,0.0412651,0.0150151,0.0242449,0.0468975,0.0377786,0.0389058,0.0420069,0.0331998,0.0279343,0.0335168,0.0304944,0.0235642,0.0328239,0.0197554,0.0355654,0.0135317,0.0119234,0.0424026,0,0.026818,0.034581,0.0357504,0,0,0.0255931,0,0,0.0210081,0.047117,0.0363537,0.00657965,0.0197516,0.0447375,0.0362603,0.0487405,0.0721133,0.062198,0.0408641,0.0669638,0.045154,0.0394694,0.0653357,0.0277914,0.036724,0.00741692,0,0.0387599,0.0690895,0,0,0,0,0,0
1291,0,0,0,0,0,0,0.0173078,0.0319342,0,0,0,0.0472798,0,0.0397659,0.027453,0,0,0.0262561,0,0,0.0439969,0.0376298,0.0415266,0.0155639,0.0244437,0.0464126,0.0378206,0.0385898,0.0414437,0.0333901,0.0282451,0.0338724,0.0306182,0.0238567,0.0331985,0.0194365,0.0356681,0.0134963,0.011847,0.0425964,0,0.0274321,0.0345352,0.0356596,0,0,0.0253578,0,0,0.0209014,0.0468303,0.0368571,0.00632634,0.0211764,0.0440044,0.0360837,0.0486527,0.0714479,0.0617652,0.040845,0.0666629,0.0450736,0.0394345,0.0652434,0.0276803,0.0368018,0.0073731,0,0.0388682,0.0688399,0,0,0,0,0,0
1292,0,0,0,0,0,0,0.017295,0.0320453,0,0,0,0.0476238,0,0.0399542,0.0264745,0,0,0.0261844,0,0,0.043972,0.0374006,0.0417411,0.0159759,0.0246762,0.0459286,0.037889,0.0382853,0.0409328,0.0335347,0.0283716,0.0342561,0.0307916,0.0242403,0.0336183,0.0192657,0.0357937,0.0134892,0.0118432,0.0428493,0,0.028034,0.0345483,0.0355493,0,0,0.0251251,0,0,0.0206234,0.0466557,0.0374312,0.00620929,0.0225905,0.0432331,0.0358862,0.0485645,0.0707451,0.0613568,0.0407755,0.066401,0.0449746,0.0394774,0.065184,0.0276635,0.0368718,0.00724876,0,0.0387997,0.0685048,0,0,0,0,0,0
1293,0,0,0,0,0,0,0.0172905,0.0321729,0,0,0,0.0480044,0,0.0402604,0.0255533,0,0,0.026129,0,0,0.0440832,0.0373818,0.04171,0.0166151,0.0248738,0.0454719,0.0379427,0.0380127,0.0404287,0.0335916,0.028335,0.034739,0.0311091,0.0247007,0.034051,0.0190854,0.0359083,0.013523,0.0118687,0.0436302,0,0.028435,0.0345912,0.0354116,0,0,0.025026,0,0,0.0205465,0.0465813,0.0382291,0.00623608,0.0238314,0.0424773,0.0356534,0.0484861,0.0701576,0.0609544,0.0406469,0.0660994,0.0448302,0.0393865,0.0648566,0.028113,0.0369587,0.00720288,0,0.0386273,0.0680642,0,0,0,0,0,0
1294,0,0,0,0,0,0,0.0171805,0.0323814,0,0,0,0.0479672,0,0.0388092,0.0246513,0,0,0.0261586,0,0,0.0444537,0.0374814,0.041368,0.0176276,0.0238237,0.0442296,0.0381439,0.0369671,0.0396227,0.034326,0.0288061,0.0359186,0.0321444,0.026223,0.0357426,0.0202919,0.0357694,0.0130993,0.0116256,0.0438342,0,0.0280317,0.0349014,0.0352409,0,0,0.0254702,0,0,0.0210104,0.0464349,0.0396068,0.0070324,0.0229943,0.040843,0.0358095,0.046871,0.0689157,0.0600598,0.0394792,0.068097,0.0465107,0.0404601,0.0656971,0.0294518,0.036943,0.00689879,0,0.0388763,0.0673621,0,0,0,0,0,0
1295,0,0,0,0,0,0,0.0170957,0.0326751,0,0,0,0.0491456,0,0.0375019,0.0239275,0,0,0.0261551,0,0,0.0448152,0.0376022,0.0423349,0.0189062,0.0220714,0.0431557,0.0384678,0.0353726,0.0392504,0.0357073,0.0293514,0.036807,0.0332206,0.0273871,0.0371224,0.0209121,0.0355768,0.0127152,0.0111989,0.0452886,0,0.0282809,0.0357083,0.0348914,0,0,0.025887,0,0,0.0214668,0.0463137,0.0414135,0.00795514,0.0224768,0.0391592,0.035899,0.0454367,0.0680816,0.0596367,0.0385749,0.0697279,0.0477636,0.041055,0.0664568,0.0307316,0.0368817,0.00707744,0,0.0392448,0.0666456,0,0,0,0,0,0
1296,0,0,0,0,0,0,0.0170166,0.0331454,0,0,0,0.0505075,0,0.0364762,0.0235369,0,0,0.026177,0,0,0.0450532,0.0377111,0.043155,0.0201049,0.0210831,0.042175,0.0387154,0.0339693,0.0390505,0.0369599,0.0299976,0.0378207,0.0345598,0.0285066,0.0383575,0.021947,0.0354088,0.0124449,0.010812,0.0469405,0,0.0285904,0.0365679,0.0345029,0,0,0.0261471,0,0,0.0217961,0.0462212,0.0429809,0.00915476,0.022459,0.0376634,0.0359828,0.0441506,0.0675789,0.0594912,0.0379201,0.0713559,0.0490689,0.0417611,0.0673561,0.0322615,0.0368999,0.00732964,0,0.0393869,0.0659419,0,0,0,0,0,0
1297,0,0,0,0,0,0,0.0168138,0.0338927,0,0,0,0.0520952,0,0.0358845,0.0234319,0,0,0.0262633,0,0,0.045125,0.0377033,0.0439907,0.0214115,0.0205855,0.0410912,0.0387828,0.0327679,0.0391504,0.0379742,0.030379,0.0388629,0.0357822,0.0293322,0.039323,0.0232205,0.0352749,0.0123837,0.0106081,0.0486775,0,0.0290562,0.0372858,0.0340685,0,0,0.0263114,0,0,0.0218085,0.0461861,0.0444742,0.0106675,0.0227134,0.0362201,0.0359693,0.0431978,0.0674361,0.059598,0.0374489,0.0727729,0.0500196,0.042195,0.067937,0.0341053,0.0371272,0.00759633,0,0.0399236,0.0651213,0,0,0,0,0,0
1298,0,0,0,0,0,0,0.017981,0.0333744,0,0,0,0.0524444,0,0.0356121,0.0228951,0,0,0.0263405,0,0,0.0450287,0.0384526,0.0429786,0.0232932,0.0207454,0.0396266,0.0392902,0.0328195,0.0396624,0.0381441,0.0304594,0.0403811,0.0370864,0.0307964,0.0408817,0.0237354,0.035161,0.0122031,0.010513,0.0494932,0,0.0286594,0.0379772,0.0339977,0,0,0.0263493,0,0,0.0222275,0.0458646,0.0434241,0.013414,0.0230686,0.0340257,0.0362367,0.0433218,0.0681352,0.0595352,0.036956,0.0744195,0.0511577,0.0432733,0.068793,0.0339265,0.0365794,0.00654995,0,0.0398657,0.0642966,0,0,0,0,0,0
1299,0,0,0,0,0,0,0.0179545,0.0339216,0,0,0,0.0532434,0,0.0354313,0.0230927,0,0,0.0263153,0,0,0.0449444,0.0383374,0.0431096,0.0243879,0.0209166,0.038733,0.0391036,0.0323592,0.0399132,0.0386404,0.0306068,0.0413792,0.0380838,0.0315301,0.04175,0.0244948,0.0352024,0.012142,0.0104703,0.0506796,0,0.0288906,0.0387003,0.0337951,0,0,0.0263983,0,0,0.0222781,0.0458886,0.0441637,0.014855,0.023607,0.0330483,0.0361728,0.042681,0.0680585,0.0595306,0.0367052,0.0755604,0.0519314,0.0436314,0.0693123,0.0350591,0.0367126,0.00657328,0,0.0398096,0.0635562,0,0,0,0,0,0
1300,0,0,0,0,0,0,0.0180348,0.0343883,0,0,0,0.0538047,0,0.0349081,0.0234485,0,0,0.0263008,0,0,0.0450009,0.0381728,0.043264,0.0251492,0.0211103,0.0379805,0.0389354,0.0320518,0.0401451,0.0390105,0.0308067,0.0421621,0.0390783,0.0319421,0.0424344,0.0250381,0.035292,0.0120809,0.010386,0.051567,0,0.0290904,0.0394518,0.0337173,0,0,0.0264643,0,0,0.0223765,0.04577,0.0446774,0.0159164,0.0241586,0.0323379,0.0361341,0.0419836,0.0678861,0.0594785,0.0364807,0.0763312,0.0525846,0.0440006,0.0697251,0.0358515,0.0367877,0.00661584,0,0.0396812,0.0629463,0,0,0,0,0,0
1301,0,0,0,0,0,0,0.0181892,0.0348521,0,0,0,0.0539495,0,0.0344988,0.023999,0,0,0.0262553,0,0,0.0450768,0.0380681,0.0433076,0.0255918,0.0212793,0.0373352,0.0387489,0.0319053,0.0404374,0.0391699,0.0309653,0.0427532,0.0396812,0.031895,0.0428863,0.0254879,0.0353699,0.0120442,0.0103261,0.052179,0,0.0292429,0.0400488,0.0336949,0,0,0.0264644,0,0,0.0224015,0.0455372,0.0449632,0.0166423,0.0246055,0.0318859,0.0360232,0.0414691,0.0677563,0.0594014,0.0362825,0.0768654,0.0530434,0.0443202,0.0698979,0.0363623,0.0368951,0.00662418,0,0.0398455,0.0624463,0,0,0,0,0,0
1302,0,0,0,0,0,0,0.0155054,0.0387665,0,0,0,0.0535107,0,0.0345086,0.0250204,0,0,0.0259108,0,0,0.0449408,0.0381519,0.0433332,0.0263872,0.0212647,0.0360799,0.0365351,0.0321089,0.0408436,0.0390055,0.0307675,0.0430093,0.039601,0.0318919,0.0430365,0.0258681,0.0358148,0.0118177,0.0101716,0.0521778,0,0.0292987,0.0407427,0.0324569,0,0,0.025342,0,0,0.0220857,0.0452897,0.0451419,0.0179435,0.0246703,0.030876,0.0353967,0.0416633,0.068056,0.0594766,0.0361762,0.0770322,0.0532186,0.0444743,0.0699769,0.0366505,0.0381061,0.00627048,0,0,0.0611514,0,0,0,0,0,0
