Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73,x74,x75,RASI,
1026,0,0,0,0,0,0,0.0220698,0.0388277,0,0,0,0.053222,0,0.0339566,0.0314689,0,0,0.00732713,0,0,0.0511446,0.0379496,0.0434053,0.022804,0.0213056,0.0317732,0.0353157,0.0297672,0.0372131,0.0396529,0.0330602,0.041156,0.0385159,0.0296966,0.0413218,0.0199214,0.0575258,0.0108763,0.0131594,0.0608747,0,0.0277152,0.0393778,0,0,0.0126541,0,0,0.0273639,0.0454667,0.035522,0.0169259,0.120917,0.0314167,0.0433279,0.0428635,0,0.06165,0.0397213,0.0737793,0.050879,0.0506614,0.0750957,0.027796,0.0496936,0.0166561,0.0130304,0.0520099,0.0692413,0,0,0,0,0,0,0.0470716,0
1027,0,0,0,0,0,0,0.0220572,0.0388052,0,0,0,0.0530519,0,0.0340067,0.0315425,0,0,0.00731992,0,0,0.0511383,0.038024,0.0434143,0.0224834,0.0213922,0.0318707,0.0352812,0.0300802,0.0371682,0.03947,0.0329828,0.0409855,0.0383506,0.0295379,0.0411384,0.0198304,0.0575378,0.0109532,0.0131664,0.0608433,0,0.0276806,0.0394561,0,0,0.0126891,0,0,0.0273444,0.0454696,0.035533,0.0169064,0.1209,0.0316214,0.0433567,0.0428733,0,0.0616217,0.0396614,0.0737887,0.0508839,0.0506843,0.0746852,0.0278156,0.0496573,0.0166592,0.0130347,0.0519389,0.0692873,0,0,0,0,0,0,0.0469527,0
1028,0,0,0,0,0,0,0.0220386,0.0388073,0,0,0,0.0528364,0,0.0341293,0.0315055,0,0,0.00731956,0,0,0.0511627,0.0380995,0.0434163,0.0222411,0.0214792,0.0319621,0.0352319,0.030411,0.0371462,0.0392952,0.0328841,0.0407903,0.0381512,0.0293776,0.0409945,0.0197235,0.0574801,0.0111164,0.0132707,0.0608531,0,0.0276338,0.0395257,0,0,0.0127007,0,0,0.0273358,0.0455183,0.0355189,0.0168493,0.12091,0.031782,0.0433995,0.0428843,0,0.061607,0.039632,0.0737808,0.0508777,0.0506498,0.0744474,0.0278232,0.0496242,0.0166169,0.013044,0.0518926,0.0693942,0,0,0,0,0,0,0.0468304,0
1029,0,0,0,0,0,0,0.0220123,0.0388044,0,0,0,0.0526075,0,0.0343267,0.031433,0,0,0.00735466,0,0,0.0511773,0.0382047,0.0434475,0.0220946,0.0215372,0.0320095,0.0351573,0.0305976,0.0371018,0.0390872,0.0327889,0.040575,0.0379483,0.0291727,0.0408307,0.0195574,0.0573849,0.0112255,0.0132918,0.0609239,0,0.0275509,0.0395446,0,0,0.0126949,0,0,0.027294,0.0455613,0.035468,0.0167893,0.120932,0.0318793,0.0434356,0.042926,0,0.0616167,0.0395862,0.0737226,0.0508495,0.0505917,0.0744041,0.0278091,0.0495836,0.016554,0.013047,0.0519013,0.0694513,0,0,0,0,0,0,0.0466772,0
1030,0,0,0,0,0,0,0.0220023,0.0388154,0,0,0,0.0523091,0,0.0345703,0.0313602,0,0,0.00740999,0,0,0.0511681,0.0383213,0.043405,0.0220238,0.0216213,0.0320451,0.0351393,0.0306745,0.0370817,0.0388819,0.0326808,0.0403545,0.0377468,0.028991,0.0406708,0.0193466,0.0572907,0.0113225,0.0132708,0.0609809,0,0.0275149,0.0395751,0,0,0.0126571,0,0,0.0271783,0.0455623,0.0354474,0.0167344,0.120913,0.031975,0.0434869,0.0430009,0,0.0616588,0.0394917,0.0736841,0.0508283,0.0505454,0.0745705,0.0277836,0.04948,0.0164932,0.0130298,0.0519168,0.0695173,0,0,0,0,0,0,0.0465093,0
1031,0,0,0,0,0,0,0.0219958,0.0388387,0,0,0,0.052005,0,0.0347212,0.0313042,0,0,0.00747118,0,0,0.0511468,0.0384191,0.0432531,0.0218402,0.0216791,0.0321172,0.0351547,0.0307076,0.0369892,0.0386526,0.0325859,0.040128,0.0374378,0.0288086,0.0404659,0.0191664,0.0572298,0.01139,0.0131332,0.0609891,0,0.0274826,0.0396381,0,0,0.0126622,0,0,0.0271246,0.0455734,0.0354426,0.0166933,0.120861,0.0321389,0.0435337,0.0430963,0,0.0616968,0.0394574,0.0736242,0.0508181,0.0505108,0.0747803,0.0277835,0.0493897,0.0163934,0.0130544,0.0519384,0.0696107,0,0,0,0,0,0,0.0463669,0
1032,0,0,0,0,0,0,0.0219926,0.0388726,0,0,0,0.0516617,0,0.0349412,0.0312918,0,0,0.00752518,0,0,0.0511154,0.0384912,0.0431175,0.0215557,0.0217019,0.0322171,0.0351657,0.0308827,0.0369614,0.0383993,0.0324872,0.0399003,0.0371309,0.0286501,0.0402401,0.0190475,0.0571858,0.0114666,0.0130175,0.0609441,0,0.027457,0.0396916,0,0,0.0126469,0,0,0.0270558,0.0455814,0.0354192,0.016639,0.120788,0.0323478,0.043572,0.0431337,0,0.0617244,0.0394537,0.073603,0.0508498,0.0505161,0.0745661,0.0277848,0.0493145,0.0162769,0.0131035,0.0519428,0.0697254,0,0,0,0,0,0,0.046236,0
1033,0,0,0,0,0,0,0.0219693,0.038877,0,0,0,0.0512787,0,0.0352936,0.0313063,0,0,0.00755123,0,0,0.0510932,0.038551,0.0429996,0.0212912,0.0218299,0.0323128,0.0351389,0.0311826,0.0370657,0.0381042,0.0323541,0.0396903,0.0368174,0.0285153,0.0400256,0.018897,0.0571442,0.0115456,0.0129589,0.0609872,0,0.0274222,0.0397417,0,0,0.0126585,0,0,0.0270523,0.0454521,0.0354151,0.0165921,0.120684,0.0325437,0.0436229,0.0431435,0,0.0617689,0.0394668,0.0736294,0.0508659,0.0505238,0.074463,0.0277816,0.0492692,0.0162794,0.0131068,0.0519486,0.0697953,0,0,0,0,0,0,0.046145,0
1034,0,0,0,0,0,0,0.0219462,0.0388241,0,0,0,0.0509463,0,0.0355412,0.0313151,0,0,0.00759474,0,0,0.0510532,0.0386207,0.0428129,0.0210139,0.0219961,0.0323945,0.0351021,0.0315492,0.0371776,0.0377487,0.0322256,0.0394821,0.0364449,0.0283124,0.0397566,0.0186303,0.0570664,0.0116731,0.0129417,0.0611197,0,0.0273614,0.0397813,0,0,0.012686,0,0,0.0270414,0.0452235,0.035426,0.016539,0.120573,0.0327388,0.0436787,0.0431587,0,0.0618051,0.0394825,0.0737041,0.0508774,0.0505389,0.0745207,0.027733,0.0492339,0.0163372,0.01309,0.0519476,0.0698632,0,0,0,0,0,0,0.0460772,0
1035,0,0,0,0,0,0,0.0219376,0.0387842,0,0,0,0.0506151,0,0.0357538,0.0313642,0,0,0.00771147,0,0,0.0509405,0.0387173,0.0426249,0.0206824,0.0221768,0.0325048,0.0351868,0.0318513,0.0369699,0.0374244,0.032088,0.0392275,0.0360538,0.0280595,0.0394685,0.0183595,0.0569384,0.0116878,0.0130028,0.0610029,0,0.0273493,0.0398274,0,0,0.0126872,0,0,0.0270735,0.044959,0.0354048,0.016441,0.120545,0.0329543,0.0437313,0.0431759,0,0.0618311,0.0394958,0.0735663,0.050833,0.0504844,0.0744899,0.0276809,0.0491844,0.0162262,0.0134107,0.0519156,0.0700966,0,0,0,0,0,0,0.0459684,0
1036,0,0,0,0,0,0,0.0219053,0.0387949,0,0,0,0.0501952,0,0.0360774,0.0313618,0,0,0.00773804,0,0,0.0509345,0.0390271,0.0426895,0.0201202,0.0223103,0.0327124,0.0352005,0.0320311,0.0367727,0.0372387,0.0319656,0.0388895,0.035754,0.0277401,0.0391286,0.0183855,0.0568988,0.0117324,0.0129269,0.0609714,0,0.0273715,0.0398626,0,0,0.0127353,0,0,0.0270731,0.0448792,0.0354218,0.0163619,0.120499,0.0332305,0.0437646,0.0431674,0,0.0618768,0.0395323,0.0734442,0.050777,0.0503898,0.0743725,0.0276906,0.0491067,0.0161697,0.0134592,0.0517786,0.0703746,0,0,0,0,0,0,0.0459232,0
1037,0,0,0,0,0,0,0.021852,0.0388106,0,0,0,0.0497317,0,0.0365625,0.0313117,0,0,0.00775564,0,0,0.0509889,0.0398185,0.04312,0.0193606,0.022337,0.0330268,0.0352535,0.0320254,0.0365926,0.0373085,0.0319061,0.0385034,0.0353249,0.0273554,0.0386998,0.0186645,0.0567734,0.0117232,0.0129263,0.0609864,0,0.0274419,0.0398797,0,0,0.0127467,0,0,0.0270589,0.0448642,0.0355105,0.0162376,0.120504,0.0335961,0.0437998,0.0430906,0,0.0619533,0.0396431,0.0733667,0.0506892,0.0502637,0.0741489,0.0277117,0.0489982,0.0161031,0.0134857,0.0515653,0.0706025,0,0,0,0,0,0,0.0460235,0
1038,0,0,0,0,0,0,0.0218298,0.0387858,0,0,0,0.0494002,0,0.0368301,0.0312213,0,0,0.00782966,0,0,0.0510014,0.0398291,0.0430219,0.0192649,0.0225116,0.0333133,0.0351186,0.032402,0.0367332,0.037024,0.0317478,0.0381479,0.0349402,0.0269817,0.0382254,0.0184073,0.0566857,0.0119451,0.0129287,0.0610845,0,0.0274283,0.0399003,0,0,0.0128164,0,0,0.0269948,0.0448856,0.0355073,0.0162088,0.120529,0.0339015,0.043836,0.0430707,0,0.0619613,0.039687,0.0734598,0.0506519,0.0501881,0.0739834,0.0277455,0.0489336,0.0162202,0.0131085,0.0514799,0.0706392,0,0,0,0,0,0,0.0458495,0
1039,0,0,0,0,0,0,0.0218636,0.0387245,0,0,0,0.049051,0,0.0370221,0.0310009,0,0,0.00800089,0,0,0.0508884,0.0390574,0.0424078,0.0198577,0.0229405,0.0335193,0.0350884,0.0330396,0.0369265,0.0363473,0.0315061,0.0378977,0.0345565,0.0266846,0.0378197,0.0177102,0.056675,0.0121348,0.0129839,0.0610949,0,0.0273282,0.0399535,0,0,0.0128539,0,0,0.0269357,0.0449138,0.0354359,0.0162037,0.120555,0.0341029,0.043871,0.0430877,0,0.061943,0.0396516,0.0735306,0.0506735,0.0501638,0.0739664,0.0276916,0.0488873,0.0161884,0.0131321,0.0514015,0.0706337,0,0,0,0,0,0,0.045503,0
1040,0,0,0,0,0,0,0.0218743,0.0386558,0,0,0,0.0485019,0,0.0373007,0.0309479,0,0,0.00815258,0,0,0.0507613,0.0389497,0.0418496,0.0193018,0.0235089,0.0336056,0.0350958,0.0337068,0.0370903,0.0356264,0.0311726,0.0376435,0.0340375,0.0263151,0.0373681,0.0172683,0.0566858,0.0122698,0.0130847,0.0610693,0,0.0272366,0.0400294,0,0,0.0128644,0,0,0.0267886,0.044984,0.0354465,0.0161498,0.120476,0.0342719,0.0439579,0.0431414,0,0.0619508,0.0396809,0.073482,0.0506484,0.0501759,0.0739721,0.0276646,0.0488183,0.0161075,0.0131218,0.0514255,0.0707215,0,0,0,0,0,0,0.0452084,0
1041,0,0,0,0,0,0,0.0218562,0.0386016,0,0,0,0.0478993,0,0.0376802,0.0309616,0,0,0.00835851,0,0,0.0505989,0.0392009,0.0414264,0.0186707,0.0241283,0.0336927,0.0350992,0.0343174,0.0372696,0.0350154,0.0308377,0.0373488,0.0334908,0.0258488,0.0368019,0.0170244,0.0566639,0.0124007,0.0131875,0.0610346,0,0.0271794,0.0401651,0,0,0.0128881,0,0,0.0265947,0.0450702,0.0355094,0.016076,0.120372,0.034541,0.0440206,0.0432219,0,0.0619379,0.0397049,0.0733931,0.0506349,0.050163,0.0739703,0.0276714,0.0487587,0.0161148,0.0129932,0.0514302,0.0709412,0,0,0,0,0,0,0.0450085,0
1042,0,0,0,0,0,0,0.021832,0.0385412,0,0,0,0.0472717,0,0.0381411,0.0309661,0,0,0.00861696,0,0,0.0504174,0.0393901,0.041031,0.0182142,0.0247682,0.0338882,0.0350897,0.0347831,0.0375046,0.0344781,0.0304821,0.0370293,0.0329037,0.0253718,0.0361528,0.0168171,0.0565684,0.0125701,0.0132856,0.0609848,0,0.0271255,0.0403452,0,0,0.0129749,0,0,0.0264498,0.0451988,0.035419,0.0159528,0.120292,0.034923,0.0441529,0.0432237,0,0.0619341,0.0397214,0.0733015,0.0506019,0.0500879,0.0739629,0.0276211,0.0486839,0.0161357,0.0129084,0.0512594,0.0711539,0,0,0,0,0,0,0.0448081,0
1043,0,0,0,0,0,0,0.0218999,0.038166,0,0,0,0.0504165,0,0.0369165,0.0308371,0,0,0.00955347,0,0,0.0496487,0.0393251,0.0423073,0.016862,0.0261562,0.034451,0.0349643,0.0356878,0.037923,0.0335277,0.0296161,0.0358861,0.0321699,0.0221515,0.0327966,0.018007,0.0567711,0.0133116,0.0138405,0.0664227,0,0.0304504,0.0407672,0,0,0.0130314,0,0,0.0266699,0.0451696,0.0349038,0.0164719,0.121236,0.0359522,0.044002,0.0445791,0,0.0626656,0.0396819,0.0712021,0.0470058,0.0476741,0.0730436,0.0306578,0.0488419,0.0162263,0.0134764,0.0507701,0.0712858,0,0,0,0,0,0,0.0447238,0
1044,0,0,0,0,0,0,0.0218843,0.0381919,0,0,0,0.047075,0,0.0398182,0.0308552,0,0,0.00954233,0,0,0.0496904,0.0393753,0.0409928,0.016676,0.0261268,0.0346695,0.035031,0.0357544,0.0379535,0.033544,0.0299511,0.0358251,0.0313858,0.0234307,0.0339226,0.0159971,0.0566152,0.0132019,0.0138242,0.0663091,0,0.0303998,0.0407826,0,0,0.0130973,0,0,0.0265887,0.0452622,0.0349356,0.0163959,0.121256,0.0361412,0.0441729,0.0445748,0,0.0627557,0.0397163,0.0710744,0.0467981,0.0477777,0.0729411,0.0305328,0.0486456,0.0162476,0.013325,0.0509069,0.0713037,0,0,0,0,0,0,0.0446123,0
1045,0,0,0,0,0,0,0.0218683,0.0382374,0,0,0,0.0464803,0,0.0401574,0.0309307,0,0,0.00955015,0,0,0.0497707,0.0394959,0.0408898,0.0164888,0.0260034,0.0349193,0.0350805,0.0358496,0.0380805,0.0336194,0.0307984,0.0355619,0.0311781,0.0233156,0.0337633,0.0160136,0.0564012,0.0131682,0.0138555,0.0662431,0,0.0303419,0.0407993,0,0,0.0131098,0,0,0.0265682,0.0453863,0.0350018,0.0162762,0.121161,0.0363433,0.0442824,0.0445633,0,0.062784,0.0396907,0.0709692,0.0466336,0.0478064,0.0728926,0.0304505,0.0485056,0.0162279,0.0134122,0.0510097,0.0712407,0,0,0,0,0,0,0.0444324,0
1046,0,0,0,0,0,0,0.021841,0.0382925,0,0,0,0.046332,0,0.0401169,0.0309156,0,0,0.0095568,0,0,0.0499019,0.0397295,0.0406395,0.0161996,0.025757,0.0351606,0.0351135,0.0359161,0.0383364,0.033717,0.0311848,0.0350843,0.0310412,0.0230993,0.0335625,0.0159665,0.056305,0.0132331,0.0138602,0.0661708,0,0.0302989,0.0408075,0,0,0.0131526,0,0,0.0265828,0.0454513,0.0350511,0.0161642,0.121104,0.0365655,0.0444303,0.0445764,0,0.0628163,0.0396326,0.0708527,0.0465336,0.0477419,0.0728668,0.0303688,0.0483529,0.0162432,0.0134853,0.0511739,0.0712812,0,0,0,0,0,0,0.0442766,0
1047,0,0,0,0,0,0,0.0218083,0.0383515,0,0,0,0.0463881,0,0.0398601,0.0307794,0,0,0.00951047,0,0,0.050015,0.0401289,0.0401318,0.0157846,0.0253742,0.0354074,0.0351976,0.035942,0.0386757,0.0338703,0.0296219,0.0345467,0.0309946,0.0229045,0.0334194,0.0157837,0.0562467,0.0132553,0.0137827,0.0660783,0,0.0302729,0.0408084,0,0,0.0132077,0,0,0.026648,0.0453685,0.0351558,0.0160477,0.121134,0.0367833,0.0445845,0.0446018,0,0.0628472,0.0395545,0.0707094,0.0464598,0.0476468,0.0726944,0.0303047,0.0481632,0.0162108,0.0135769,0.0512906,0.0714403,0,0,0,0,0,0,0.0442591,0
1048,0,0,0,0,0,0,0.0218109,0.0384422,0,0,0,0.0462941,0,0.0395939,0.0307122,0,0,0.0094623,0,0,0.0501016,0.0404807,0.0396553,0.0154552,0.0249548,0.0356157,0.0353284,0.0359691,0.0391507,0.0340593,0.0286458,0.0341784,0.0309247,0.0226419,0.0331828,0.0157465,0.0561527,0.0132648,0.0137225,0.0659834,0,0.0302609,0.0408332,0,0,0.013262,0,0,0.0267222,0.0452563,0.0353029,0.0159843,0.121222,0.0369264,0.0447067,0.044627,0,0.0628852,0.0395373,0.0705708,0.0463682,0.0476078,0.0725992,0.0302594,0.0479781,0.0161187,0.0136902,0.0514786,0.0716588,0,0,0,0,0,0,0.0442724,0
1049,0,0,0,0,0,0,0.0217754,0.0385155,0,0,0,0.0461297,0,0.039376,0.0305742,0,0,0.00943355,0,0,0.0501521,0.0406644,0.0393139,0.0152625,0.024582,0.0359764,0.0353688,0.0359388,0.0397318,0.03434,0.0285454,0.033839,0.0306448,0.0222938,0.0328803,0.0157512,0.0560861,0.0133228,0.0136524,0.0658784,0,0.0302109,0.040843,0,0,0.0132704,0,0,0.0265996,0.0451218,0.0353762,0.0159625,0.121279,0.0371716,0.0447247,0.0444878,0,0.0628574,0.0395171,0.0704416,0.046155,0.0474876,0.0726473,0.0302233,0.0478404,0.0160192,0.0137585,0.0515694,0.0718834,0,0,0,0,0,0,0.0442538,0
1050,0,0,0,0,0,0,0.0217434,0.0385325,0,0,0,0.0458175,0,0.0392152,0.0303598,0,0,0.00940645,0,0,0.0502665,0.040796,0.0391409,0.0148747,0.0242897,0.0362916,0.0353981,0.0359507,0.0401278,0.0345609,0.0286594,0.0335924,0.0304581,0.0220372,0.0325323,0.0159325,0.05596,0.0133731,0.0136349,0.0657631,0,0.0301393,0.0408099,0,0,0.0133115,0,0,0.0265472,0.0450461,0.0354103,0.0159388,0.121322,0.0374444,0.0447952,0.0440396,0,0.06278,0.0394645,0.0702477,0.045948,0.0472035,0.0725451,0.030132,0.0477123,0.0160479,0.0137919,0.0517822,0.0720269,0,0,0,0,0,0,0.0440889,0
1051,0,0,0,0,0,0,0.0217278,0.0385518,0,0,0,0.0455308,0,0.0390499,0.0301913,0,0,0.009426,0,0,0.0503976,0.0409416,0.03892,0.0144306,0.0240218,0.0365995,0.0354348,0.0359498,0.0403846,0.0346294,0.0286326,0.0333215,0.0303769,0.0218914,0.0321987,0.016115,0.0558004,0.0134072,0.0136388,0.0656535,0,0.0300711,0.0407831,0,0,0.0134283,0,0,0.026659,0.0450402,0.0354883,0.0159469,0.121395,0.037709,0.0449413,0.0433827,0,0.0627052,0.039439,0.0700698,0.0457538,0.0469679,0.072428,0.0300079,0.0475494,0.0161268,0.0138723,0.0519849,0.0719725,0,0,0,0,0,0,0.0438816,0
1052,0,0,0,0,0,0,0.0217348,0.0386181,0,0,0,0.0452651,0,0.038862,0.0302566,0,0,0.00945531,0,0,0.0504998,0.0410799,0.0386057,0.0141369,0.0238199,0.0368612,0.0355306,0.0359162,0.0405813,0.0346825,0.0284418,0.0330755,0.030303,0.0218023,0.0318735,0.0162673,0.0556701,0.0134447,0.0135644,0.0654876,0,0.0300047,0.0407769,0,0,0.0135624,0,0,0.0266824,0.0450916,0.0356667,0.0159274,0.121425,0.0379444,0.045106,0.0434084,0,0.0626485,0.0394,0.0699873,0.0456223,0.0468015,0.0723849,0.0298669,0.0473545,0.0162406,0.0139301,0.0521021,0.072078,0,0,0,0,0,0,0.0436958,0
1053,0,0,0,0,0,0,0.0217055,0.0387042,0,0,0,0.0449998,0,0.0387206,0.0303652,0,0,0.0094065,0,0,0.0505686,0.0411486,0.0383075,0.0139796,0.023655,0.0371674,0.0356017,0.0358452,0.0409964,0.0349229,0.0282127,0.032841,0.030167,0.0217391,0.0316975,0.0164209,0.0555587,0.0134431,0.013575,0.0651967,0,0.0299365,0.040801,0,0,0.0136065,0,0,0.026634,0.0451917,0.0358883,0.0158335,0.121266,0.0382287,0.045177,0.0450096,0,0.0625934,0.0393178,0.0700285,0.0455831,0.0467799,0.0726036,0.0297077,0.0471426,0.0161245,0.0140696,0.052066,0.0722971,0,0,0,0,0,0,0.0435772,0
1054,0,0,0,0,0,0,0.0216883,0.0387761,0,0,0,0.0446715,0,0.0386756,0.0305199,0,0,0.0093423,0,0,0.050559,0.0412229,0.0381324,0.0139963,0.0234897,0.0373231,0.0356314,0.0358652,0.0414134,0.0352939,0.0279682,0.0326706,0.0298995,0.0215719,0.0315487,0.0166868,0.0554042,0.0133799,0.0135741,0.0648685,0,0.0298584,0.0407798,0,0,0.0136716,0,0,0.0265612,0.0453497,0.0360652,0.0158349,0.12107,0.0383571,0.0451941,0.0456801,0,0.0626046,0.0392141,0.0698898,0.0455073,0.0468608,0.0723647,0.0294731,0.0469675,0.0160692,0.0141124,0.0519943,0.0724864,0,0,0,0,0,0,0.0434673,0
1055,0,0,0,0,0,0,0.0216833,0.0387891,0,0,0,0.0442805,0,0.0388315,0.0305643,0,0,0.00933049,0,0,0.0505655,0.0412782,0.0380775,0.0139882,0.023412,0.0374763,0.0357169,0.0358789,0.0416523,0.0355463,0.027734,0.0325479,0.029831,0.021364,0.0313205,0.016992,0.0552439,0.0133575,0.0135723,0.0645517,0,0.0297548,0.0407288,0,0,0.0137603,0,0,0.0265604,0.0455903,0.0362156,0.015938,0.120894,0.0383947,0.0452044,0.0456627,0,0.0626663,0.0391537,0.0697368,0.0453123,0.0467959,0.072138,0.0291798,0.0468239,0.0160564,0.0141754,0.0520628,0.0725805,0,0,0,0,0,0,0.0433219,0
1056,0,0,0,0,0,0,0.0216612,0.0387739,0,0,0,0.043904,0,0.039003,0.0305304,0,0,0.00933124,0,0,0.0506,0.0412644,0.0378829,0.0138119,0.0232823,0.0377194,0.0357563,0.0358235,0.04175,0.0356112,0.0275824,0.0325691,0.0297875,0.0212557,0.0311351,0.0171886,0.0551179,0.0133154,0.0135624,0.0641221,0,0.0296049,0.040694,0,0,0.0138062,0,0,0.0265645,0.0458435,0.0363985,0.0160731,0.120761,0.0385279,0.0451772,0.0455093,0,0.0626886,0.0392202,0.0695073,0.0448962,0.0466314,0.072054,0.0288814,0.0467141,0.0160375,0.0142467,0.0520304,0.0728391,0,0,0,0,0,0,0.0431318,0
1057,0,0,0,0,0,0,0.0216415,0.0387852,0,0,0,0.0436228,0,0.0387063,0.0304899,0,0,0.00929023,0,0,0.0506639,0.0412354,0.0376216,0.0137126,0.0230923,0.0378738,0.0357581,0.0357485,0.0419293,0.0356759,0.0274381,0.0324376,0.0296492,0.0210878,0.0309704,0.0172925,0.0549763,0.0132227,0.0136679,0.0636046,0,0.0294937,0.0406617,0,0,0.0138115,0,0,0.0265279,0.0461013,0.0367022,0.0161875,0.120716,0.0387648,0.0450905,0.0452711,0,0.0627082,0.0393214,0.0691164,0.0444022,0.0463858,0.0719457,0.0285959,0.0465909,0.0159244,0.0142783,0.0518488,0.0730871,0,0,0,0,0,0,0.0428841,0
1058,0,0,0,0,0,0,0.021621,0.0388491,0,0,0,0.0433502,0,0.0384828,0.0304787,0,0,0.00922704,0,0,0.0507087,0.0412314,0.0374281,0.0136049,0.0229519,0.0379034,0.0357812,0.0356688,0.0421825,0.0357774,0.0272199,0.0322703,0.0296474,0.020916,0.0308419,0.0174009,0.0547967,0.0131293,0.0137937,0.0630417,0,0.0295244,0.0406154,0,0,0.0138029,0,0,0.0264716,0.046328,0.0371507,0.016324,0.120807,0.0391577,0.0449901,0.0447509,0,0.0627528,0.0394453,0.0686951,0.0440916,0.046066,0.0717002,0.028303,0.0464257,0.0158262,0.0142005,0.0517067,0.0733005,0,0,0,0,0,0,0.0425744,0
1059,0,0,0,0,0,0,0.0216256,0.038889,0,0,0,0.0430235,0,0.0384427,0.0306786,0,0,0.00920759,0,0,0.0508211,0.0411972,0.0375175,0.0134855,0.0229711,0.0379479,0.0358908,0.0356081,0.0425622,0.0359827,0.0269661,0.0321398,0.0297083,0.0208218,0.0306451,0.0177035,0.0546329,0.0130653,0.0139227,0.0623877,0,0.0295439,0.0405417,0,0,0.013871,0,0,0.0264965,0.0465211,0.037755,0.0163881,0.121101,0.0395003,0.0448953,0.0443172,0,0.0628791,0.0394944,0.0683565,0.0436264,0.0457109,0.0714782,0.0279358,0.0462441,0.0158331,0.0141749,0.0516383,0.0733857,0,0,0,0,0,0,0.0421856,0
1060,0,0,0,0,0,0,0.021665,0.0388746,0,0,0,0.0426792,0,0.0384296,0.0309331,0,0,0.00918545,0,0,0.0509832,0.0410752,0.0375664,0.0133413,0.0229756,0.0379247,0.036022,0.0355441,0.0428248,0.0362329,0.0266819,0.0320947,0.0296463,0.0207387,0.0304645,0.0180716,0.0544862,0.0130276,0.0140766,0.0616451,0,0.0295127,0.0404656,0,0,0.0139916,0,0,0.026534,0.0467203,0.038458,0.0163373,0.121331,0.0398122,0.0448006,0.0440508,0,0.0631271,0.0393124,0.0680181,0.0431775,0.0453533,0.0712845,0.0275149,0.0461114,0.0160081,0.0141647,0.0515898,0.0733739,0,0,0,0,0,0,0.0417253,0
1061,0,0,0,0,0,0,0.0216987,0.0389069,0,0,0,0.0422473,0,0.0383934,0.0312615,0,0,0.00913349,0,0,0.0510784,0.0409459,0.0375606,0.0132425,0.022906,0.0378511,0.0361162,0.0355068,0.0430852,0.0364149,0.0263209,0.0321023,0.0294364,0.0206725,0.0303112,0.0185788,0.0543097,0.0129548,0.0141716,0.0606076,0,0.0295189,0.0403863,0,0,0.0140536,0,0,0.0264851,0.0468481,0.0392257,0.016207,0.121429,0.0401306,0.0446958,0.0440144,0,0.0634691,0.0390383,0.0675134,0.0428113,0.044978,0.0707876,0.027076,0.0459161,0.0161219,0.0140688,0.0515491,0.0734614,0,0,0,0,0,0,0.0411427,0
1062,0,0,0,0,0,0,0.0217243,0.0389052,0,0,0,0.041776,0,0.0383625,0.0315312,0,0,0.0090566,0,0,0.0511089,0.0407571,0.0374879,0.0130328,0.0228689,0.0378105,0.0362071,0.0354643,0.043388,0.0364877,0.0260275,0.0320535,0.0292982,0.0207032,0.0301399,0.019085,0.0541428,0.0129091,0.0142451,0.0593798,0,0.0295574,0.0403836,0,0,0.0140997,0,0,0.0264635,0.046869,0.040022,0.0161313,0.121433,0.0405228,0.0445106,0.0440905,0,0.0638631,0.0386435,0.0670591,0.0424689,0.0445738,0.0704414,0.0266811,0.0457369,0.0161454,0.0139128,0.0514729,0.0736922,0,0,0,0,0,0,0.0405184,0
1063,0,0,0,0,0,0,0.021708,0.0388688,0,0,0,0.0412614,0,0.038352,0.0318622,0,0,0.00898921,0,0,0.0511422,0.0405402,0.0374146,0.012885,0.0228654,0.0377559,0.0362971,0.0354005,0.0437451,0.0366564,0.0257207,0.0319834,0.0293244,0.0207243,0.0299675,0.019646,0.0539636,0.0128554,0.0143271,0.0580982,0,0.0295777,0.0403787,0,0,0.0141342,0,0,0.0264226,0.046863,0.0408681,0.0161441,0.121388,0.0408529,0.0442964,0.0442715,0,0.0643023,0.0382607,0.0667284,0.0420912,0.0443074,0.0702452,0.0263891,0.0455503,0.0161541,0.0138568,0.0514342,0.0739595,0,0,0,0,0,0,0.0399406,0
