Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTOE,RUPA,RWRA,STRN,T10,x70,x71,x72,x73,x74,LWRB,RTIBP,LASI,RASI,RWRB
857,0,0,0,0,0,0,0.017874,0.0343003,0,0,0,0.0459367,0,0.0385197,0,0,0.0210465,0,0,0.0454724,0.0395659,0.0365857,0.0170293,0.0246342,0.0481954,0.0296773,0.0373857,0.0392531,0.0339467,0.0286938,0.0350132,0.0310117,0.0253542,0.0347144,0.018997,0.0406014,0.0128414,0.0402311,0,0.0272805,0.0399523,0,0,0.0328675,0,0,0.022966,0.045954,0.037328,0.00562164,0.0223371,0.0435769,0.0377061,0.0489049,0.0723465,0.0633048,0.040881,0.0681734,0.0475019,0.0397436,0.0314941,0.0343325,0.00973356,0.038181,0.0709533,0,0,0,0,0,0.011039,0.0649513,0.0287263,0.0342257,0.008952
858,0,0,0,0,0,0,0.0179013,0.0343443,0,0,0,0.0459076,0,0.0384792,0,0,0.0210575,0,0,0.0455102,0.039824,0.0365388,0.01686,0.0244738,0.0486488,0.0297875,0.0375066,0.0394119,0.0340695,0.028778,0.0349049,0.0310168,0.0252476,0.0346761,0.018946,0.0405287,0.0129502,0.0396892,0,0.0274227,0.0399811,0,0,0.0329433,0,0,0.0229468,0.0462319,0.0368824,0.00562112,0.0226176,0.0438855,0.0377893,0.0493314,0.0725534,0.0635109,0.0412841,0.0677213,0.0471107,0.0395873,0.0312281,0.0342379,0.00962461,0.0383036,0.0711413,0,0,0,0,0,0.0110699,0.0648834,0.0289824,0.0340279,0.00892842
859,0,0,0,0,0,0,0.0180041,0.0343723,0,0,0,0.0469977,0,0.039306,0,0,0.0207973,0,0,0.0456418,0.040292,0.0368407,0.016854,0.0242399,0.0495343,0.0299475,0.0378618,0.0400778,0.0340862,0.0285461,0.0343485,0.0306813,0.0244966,0.0339594,0.0173952,0.0404791,0.0129928,0.0426658,0,0.0270459,0.0398974,0,0,0.0330794,0,0,0.0227231,0.0465318,0.0388835,0.00544562,0.0240763,0.0444591,0.037473,0.0503464,0.073039,0.063931,0.0421701,0.0650113,0.0458055,0.0377036,0.0346172,0.0342271,0.00933613,0.0380409,0.0714492,0,0,0,0,0,0.0115018,0.0623863,0.0292339,0.0341801,0.00933284
860,0,0,0,0,0,0,0.0181981,0.0344905,0,0,0,0.0472449,0,0.0391828,0,0,0.0209077,0,0,0.0456223,0.0405451,0.0366177,0.0166539,0.0239186,0.0497646,0.0301333,0.0380482,0.0403574,0.0341463,0.0286455,0.0342593,0.0306414,0.0244558,0.0339398,0.0172771,0.0403391,0.0130472,0.0394744,0,0.0271864,0.0399385,0,0,0.0330691,0,0,0.0227761,0.0467218,0.0365273,0.00568596,0.0237251,0.0446731,0.0374942,0.0503295,0.0731554,0.0640596,0.0422386,0.0659192,0.0460142,0.03856,0.0319379,0.0342248,0.00936065,0.0380783,0.0715088,0,0,0,0,0,0.0113804,0.0638568,0.0294102,0.0343657,0.00929472
861,0,0,0,0,0,0,0.0182143,0.0345441,0,0,0,0.0468825,0,0.0393414,0,0,0.0209972,0,0,0.0456362,0.0405723,0.0367481,0.0164988,0.0239294,0.049908,0.0303126,0.038172,0.0404355,0.0341912,0.0286026,0.0341328,0.0304745,0.0243013,0.0337103,0.0174533,0.0402035,0.0129729,0.0378247,0,0.0275037,0.0399723,0,0,0.0330617,0,0,0.0228219,0.0470016,0.035547,0.00592553,0.0233838,0.0449989,0.0375775,0.0503408,0.0732443,0.0642611,0.0425687,0.0664277,0.0460646,0.0389662,0.0308014,0.0341734,0.00937822,0.0382274,0.0717439,0,0,0,0,0,0.0114771,0.0645219,0.0297018,0.0345574,0.00939756
862,0,0,0,0,0,0,0.0181165,0.0345651,0,0,0,0.0467562,0,0.0393639,0,0,0.0211952,0,0,0.0456167,0.0407268,0.0366942,0.016365,0.0238289,0.0500624,0.0304954,0.0382038,0.0405903,0.0342024,0.0285618,0.0339858,0.0303458,0.024118,0.033614,0.0175027,0.0401124,0.0130481,0.0377914,0,0.0273729,0.0399744,0,0,0.0329372,0,0,0.0229161,0.0472283,0.035408,0.00620291,0.0229052,0.0453069,0.037653,0.0503284,0.0733019,0.0644573,0.0428439,0.066615,0.0460409,0.0389886,0.0307434,0.0341179,0.00941813,0.0384441,0.0722485,0,0,0,0,0,0.0113488,0.0644411,0.0298987,0.0346896,0.00962282
863,0,0,0,0,0,0,0.0182643,0.0346386,0,0,0,0.0466336,0,0.0393802,0,0,0.0213181,0,0,0.0455601,0.0408904,0.0366503,0.0161964,0.0236673,0.0502188,0.0306246,0.0382384,0.0407863,0.0342514,0.0284814,0.0338351,0.0303789,0.023981,0.0334948,0.0175323,0.0400877,0.0130757,0.0379224,0,0.0272111,0.040004,0,0,0.0328263,0,0,0.0229489,0.0473935,0.0352065,0.0063923,0.0223992,0.0455928,0.0377113,0.0502626,0.0733258,0.0646141,0.0430035,0.0666665,0.0461191,0.0391102,0.0306021,0.0341138,0.00946547,0.0385396,0.0724677,0,0,0,0,0,0.011293,0.0643465,0.0301873,0.0347906,0.00963375
864,0,0,0,0,0,0,0.0182341,0.0346532,0,0,0,0.0464863,0,0.0392074,0,0,0.0213719,0,0,0.0456014,0.041048,0.0366199,0.015993,0.0234958,0.0503575,0.0307681,0.038247,0.0410095,0.0343859,0.0283971,0.0337,0.0304055,0.0238195,0.0333029,0.0175902,0.0400181,0.0130486,0.0380104,0,0.0270989,0.0401462,0,0,0.0328036,0,0,0.0229356,0.0475044,0.0349971,0.00655321,0.0219014,0.0458546,0.0377426,0.0502413,0.0735477,0.0647277,0.0431873,0.0667515,0.0462078,0.0391252,0.030486,0.0340679,0.00948736,0.0387853,0.0725213,0,0,0,0,0,0.0113748,0.0642551,0.0305936,0.0348293,0.00955853
865,0,0,0,0,0,0,0.0180077,0.0346299,0,0,0,0.046387,0,0.0388072,0,0,0.0213294,0,0,0.0456929,0.0412133,0.0366134,0.0158166,0.0232888,0.0505341,0.0308999,0.0381762,0.0412581,0.0346011,0.0283707,0.0335595,0.0303636,0.0235704,0.033051,0.0176332,0.0399315,0.0130678,0.0380742,0,0.0269402,0.0403068,0,0,0.0328324,0,0,0.0229834,0.047561,0.0347631,0.00677138,0.0212843,0.0461553,0.0377867,0.0502524,0.0738422,0.0648084,0.0433529,0.0669805,0.0462331,0.0391934,0.030391,0.0340518,0.00944265,0.0388687,0.072527,0,0,0,0,0,0.0113803,0.0642206,0.0312298,0.0348765,0.00964403
866,0,0,0,0,0,0,0.0182204,0.0347435,0,0,0,0.0461608,0,0.0387617,0,0,0.0212966,0,0,0.0456869,0.0414253,0.0365514,0.0156717,0.023094,0.0507666,0.0309517,0.0380794,0.0415406,0.034822,0.0283311,0.0334025,0.0303047,0.0233506,0.0328208,0.0177946,0.0398993,0.0131127,0.0381829,0,0.0267302,0.0403981,0,0,0.0328486,0,0,0.0230179,0.0476204,0.0345002,0.00708439,0.0205591,0.0464645,0.0379107,0.0502792,0.074126,0.064934,0.0434607,0.0672499,0.0462664,0.0391832,0.0303215,0.0340405,0.00936505,0.0388298,0.0725402,0,0,0,0,0,0.0112896,0.0642605,0.0317464,0.0348353,0.00964868
867,0,0,0,0,0,0,0.0181991,0.0348039,0,0,0,0.0457286,0,0.0390104,0,0,0.0213271,0,0,0.0456937,0.0416646,0.0365247,0.0155462,0.0229814,0.0510119,0.0310736,0.0380763,0.041837,0.0350383,0.0282888,0.0332183,0.0303465,0.0231558,0.0326279,0.0181297,0.0398365,0.0130886,0.0383075,0,0.0264385,0.0405131,0,0,0.0328635,0,0,0.0231742,0.0477218,0.0342351,0.0074333,0.0198597,0.0467372,0.0380935,0.0502952,0.0743993,0.0651036,0.0434885,0.0674623,0.0463503,0.0392652,0.0302832,0.0339996,0.00926219,0.0385726,0.0725476,0,0,0,0,0,0.0112861,0.0642371,0.0322516,0.0347313,0.00969442
868,0,0,0,0,0,0,0.0181038,0.0348148,0,0,0,0.0451714,0,0.0389778,0,0,0.0213726,0,0,0.0457298,0.0418481,0.0366145,0.0154212,0.0229233,0.0512596,0.0312398,0.0380716,0.0421274,0.0353066,0.0282618,0.0330001,0.0304077,0.0228865,0.0323472,0.0185783,0.0397266,0.0130619,0.0382279,0,0.0261127,0.0405642,0,0,0.0328282,0,0,0.0232128,0.0478598,0.0339614,0.00782306,0.0189979,0.0471016,0.0382664,0.0502774,0.074723,0.0653301,0.0435055,0.0676051,0.0464551,0.0392576,0.0304115,0.0339033,0.00927805,0.0384486,0.072441,0,0,0,0,0,0.0113113,0.0645505,0.0328951,0.034678,0.00965971
869,0,0,0,0,0,0,0.0181589,0.0348287,0,0,0,0.0445543,0,0.0386205,0,0,0.0214272,0,0,0.0458407,0.0420171,0.0367078,0.0153183,0.0229155,0.0515532,0.0314024,0.0380267,0.0424436,0.0355608,0.0281318,0.0327896,0.030481,0.0225928,0.0320307,0.0190541,0.0396031,0.0131016,0.0378595,0,0.0257071,0.040537,0,0,0.0327973,0,0,0.023227,0.0480232,0.0336928,0.00826669,0.0180643,0.0475039,0.0384211,0.0502232,0.0751315,0.0656217,0.04351,0.067792,0.046581,0.0392645,0.0307605,0.0338152,0.00929544,0.0384648,0.0722638,0,0,0,0,0,0.0112945,0.0647395,0.0337056,0.0347101,0.00971973
870,0,0,0,0,0,0,0.0182978,0.0348441,0,0,0,0.0436769,0,0.0384093,0,0,0.0214876,0,0,0.0459275,0.0421321,0.0367909,0.0152236,0.0229631,0.0518363,0.0315889,0.038008,0.042939,0.0357948,0.0279652,0.0327163,0.0306608,0.0224573,0.0317661,0.0197447,0.03953,0.0130789,0.0374095,0,0.0253395,0.0405775,0,0,0.0328238,0,0,0.0232801,0.0482375,0.0335127,0.00875922,0.0171395,0.0478531,0.038565,0.0501225,0.0755767,0.065967,0.0434749,0.0680265,0.0466825,0.0393002,0.0312512,0.0337509,0.00922835,0.03853,0.0724729,0,0,0,0,0,0.0113286,0.0648719,0.0345231,0.0348657,0.00978401
871,0,0,0,0,0,0,0.0182004,0.034828,0,0,0,0.0429196,0,0.0384343,0,0,0.0215999,0,0,0.0459382,0.0422694,0.0369466,0.0151717,0.0229424,0.0520739,0.0318473,0.0381419,0.0434528,0.0358914,0.0276823,0.0326794,0.0308317,0.0224267,0.0315863,0.0205729,0.0393983,0.0130967,0.0373102,0,0.0249912,0.0406725,0,0,0.0328495,0,0,0.0232446,0.0485595,0.0333828,0.00915252,0.0160842,0.0481178,0.0386766,0.0500116,0.0761257,0.0662446,0.0433722,0.0683764,0.0467106,0.039287,0.031712,0.0337,0.00918817,0.0385145,0.0726353,0,0,0,0,0,0.0112971,0.0648646,0.0349128,0.0349992,0.00980293
872,0,0,0,0,0,0,0.0180059,0.0348303,0,0,0,0.0421754,0,0.038603,0,0,0.0216782,0,0,0.0458782,0.0423094,0.0372397,0.0150891,0.0230215,0.0522699,0.0321072,0.0383645,0.0439896,0.0358566,0.0272859,0.0325948,0.0307477,0.0224079,0.0314228,0.0215125,0.0392473,0.0130758,0.0368873,0,0.0247121,0.0407129,0,0,0.0328238,0,0,0.0232838,0.0490173,0.0334858,0.00954932,0.0151969,0.0484637,0.0387594,0.0500552,0.0765289,0.0665521,0.0434762,0.0685094,0.0466951,0.0391959,0.0323521,0.0336063,0.00915948,0.0384966,0.0727071,0,0,0,0,0,0.0112886,0.0647982,0.0354043,0.0352844,0.0098996
873,0,0,0,0,0,0,0.0185826,0.0345717,0,0,0,0.0416815,0,0.0387479,0,0,0.0217168,0,0,0.0458089,0.0423937,0.0372942,0.0150068,0.0231967,0.0523849,0.0323151,0.0386287,0.0443798,0.0357105,0.0270338,0.0324883,0.0302363,0.02237,0.031284,0.022504,0.0392086,0.0130973,0.0364204,0,0.024406,0.0406808,0,0,0.030037,0,0,0.0169359,0.0494306,0.0336472,0.00988643,0.0142967,0.0488058,0.0391769,0.050243,0.0768995,0.0668877,0.0436173,0.0687217,0.0466725,0.0390405,0.0331091,0.0332111,0.00708581,0.0382973,0.0729387,0,0,0,0,0,0.0112067,0.0646366,0.0358777,0.0356212,0
874,0,0,0,0,0,0,0.0187741,0.0346601,0,0,0,0.041151,0,0.0385926,0,0,0.0217668,0,0,0.0458256,0.042507,0.0374111,0.015079,0.023306,0.0524212,0.0325263,0.0389007,0.0446199,0.0356552,0.0267979,0.0323444,0.0297513,0.0222337,0.0310268,0.0233668,0.039109,0.0131555,0.0358861,0,0.0241885,0.0406932,0,0,0.0301954,0,0,0.016987,0.0496718,0.0339335,0.0101666,0.013414,0.0491843,0.0391782,0.0506874,0.0772515,0.0673164,0.0438614,0.0690127,0.0466308,0.038951,0.0339691,0.0332569,0.00701224,0.0383204,0.0729797,0,0,0,0,0,0.0111582,0.0646499,0.0364599,0.036013,0
875,0,0,0,0,0,0,0.0187622,0.0346904,0,0,0,0.0404757,0,0.0383413,0,0,0.0218921,0,0,0.0458904,0.0426045,0.0376102,0.015124,0.0233279,0.0524494,0.0327396,0.0389871,0.0450948,0.0357068,0.02655,0.0322181,0.0297195,0.0220365,0.0307234,0.0241538,0.0390136,0.0131984,0.0355356,0,0.0240109,0.0407283,0,0,0.0302177,0,0,0.0170124,0.0497909,0.0342295,0.0103809,0.0126163,0.049641,0.0391869,0.0509257,0.0776497,0.0676519,0.0440178,0.0692314,0.0465748,0.0390324,0.0348884,0.0333095,0.0070312,0.0382891,0.0729696,0,0,0,0,0,0.0111435,0.0647366,0.03708,0.0362945,0
876,0,0,0,0,0,0,0.0188168,0.0347155,0,0,0,0.0397562,0,0.0382672,0,0,0.0220397,0,0,0.0459187,0.0427401,0.0377302,0.0151106,0.0232843,0.0525237,0.0329275,0.0390078,0.0455134,0.0359287,0.0263222,0.0320702,0.0300342,0.0217936,0.0303867,0.0249316,0.0389358,0.0131662,0.035263,0,0.0238123,0.0407784,0,0,0.0302085,0,0,0.0169901,0.0498957,0.0345303,0.0106307,0.0119428,0.0501366,0.0392401,0.0509971,0.0781089,0.067998,0.0440269,0.0695331,0.0465677,0.0389948,0.035938,0.0333045,0.00699072,0.0382404,0.0728112,0,0,0,0,0,0.0111735,0.0649465,0.0377101,0.0364955,0
877,0,0,0,0,0,0,0.0189544,0.0347277,0,0,0,0.0388772,0,0.0383434,0,0,0.0221732,0,0,0.0458878,0.0429362,0.037771,0.0150294,0.0232078,0.0526692,0.0330685,0.0389597,0.0457601,0.0362727,0.0261953,0.0319167,0.0301457,0.0214927,0.0299605,0.0258601,0.0388566,0.0131165,0.0347643,0,0.0235766,0.0407964,0,0,0.0301848,0,0,0.0169335,0.0499807,0.0348603,0.0109743,0.0113757,0.0505342,0.0393268,0.0510838,0.0784412,0.0683536,0.0439202,0.0696814,0.046674,0.0388808,0.0371289,0.0332455,0.00694986,0.0381997,0.0727213,0,0,0,0,0,0.0111976,0.0651002,0.0384467,0.0367038,0
878,0,0,0,0,0,0,0.0190887,0.0347277,0,0,0,0.0379818,0,0.0384344,0,0,0.0223068,0,0,0.0457606,0.0431811,0.0377865,0.0149254,0.0231501,0.0528532,0.033194,0.0387979,0.0459586,0.0366937,0.0260874,0.0317553,0.0301352,0.0211385,0.0295095,0.0268117,0.0387666,0.0130682,0.0342297,0,0.0233188,0.0408068,0,0,0.0301769,0,0,0.0168858,0.050019,0.0352104,0.0114074,0.0109047,0.0509007,0.039491,0.0511676,0.078774,0.0686463,0.043659,0.0699458,0.0467808,0.0387488,0.0384006,0.0331826,0.00689056,0.0381474,0.072668,0,0,0,0,0,0.0111693,0.0651494,0.0392347,0.0369156,0
879,0,0,0,0,0,0,0.0191343,0.0347523,0,0,0,0.0372174,0,0.0384872,0,0,0.0224293,0,0,0.045689,0.0434925,0.0378612,0.0148428,0.0230706,0.0530913,0.0333231,0.0385873,0.0463337,0.0370912,0.0259986,0.03158,0.0300215,0.0208164,0.0291318,0.0275978,0.0386953,0.0130843,0.0336306,0,0.0230827,0.0408279,0,0,0.0302936,0,0,0.016856,0.0500448,0.035553,0.0119021,0.0105958,0.0512117,0.0396343,0.0511418,0.0789983,0.068926,0.0433346,0.0700136,0.0467233,0.0384971,0.0397201,0.0331698,0.00681647,0.0380913,0.072679,0,0,0,0,0,0.0111109,0.0652984,0.0400071,0.0371772,0
880,0,0,0,0,0,0,0.0191069,0.0347929,0,0,0,0.0366882,0,0.0385779,0,0,0.0225651,0,0,0.0456906,0.0438276,0.0380088,0.0147354,0.0228905,0.0533198,0.0334582,0.0385092,0.0467186,0.0374387,0.0259673,0.0314233,0.0298684,0.0206034,0.0288453,0.0281149,0.038634,0.0131094,0.032912,0,0.0229746,0.040836,0,0,0.0304753,0,0,0.0168354,0.0501393,0.0359349,0.0124419,0.0103087,0.0514545,0.0396977,0.0508561,0.079176,0.0692601,0.043082,0.0699677,0.046569,0.0381285,0.0410542,0.0332011,0.00678396,0.038065,0.072943,0,0,0,0,0,0.0110999,0.0653707,0.0409121,0.037583,0
881,0,0,0,0,0,0,0.0185108,0.0352094,0,0,0,0.0365265,0,0.0385948,0,0,0.0226489,0,0,0.0457694,0.0442462,0.0381579,0.0146664,0.0226092,0.0535612,0.0336314,0.0386989,0.0470859,0.0376956,0.0259527,0.031222,0.0296377,0.0204388,0.0285835,0.0283791,0.0384958,0.0131029,0.0322266,0,0.023037,0.0408722,0,0,0.0335378,0,0,0.0230867,0.0502606,0.0364495,0.0128757,0.0101107,0.0516361,0.0391041,0.0504311,0.0793464,0.0695708,0.0428401,0.0697517,0.0461845,0.0375612,0.042454,0.033544,0.00888377,0.0382962,0.0732347,0,0,0,0,0,0.0111516,0.0651803,0.041643,0.0379866,0.010056
882,0,0,0,0,0,0,0.0190527,0.034919,0,0,0,0.036327,0,0.0384564,0,0,0.0226767,0,0,0.0457679,0.0447061,0.0380958,0.0145743,0.0223418,0.0537001,0.0338036,0.0389225,0.0473088,0.0378365,0.0260153,0.0310994,0.0294292,0.0203471,0.0283204,0.0283808,0.0385586,0.0130675,0.0316286,0,0.0231828,0.0407751,0,0,0.0308603,0,0,0.0168998,0.0504152,0.0371234,0.0133541,0.00998049,0.0517487,0.0397062,0.0503862,0.0793891,0.0699206,0.0427757,0.0695689,0.0455283,0.0370373,0.0437806,0.0330868,0.0064123,0.0381468,0.0735269,0,0,0,0,0,0.0111162,0.0648205,0.0422202,0.0384873,0
883,0,0,0,0,0,0,0.018669,0.0351155,0,0,0,0.0371467,0,0.0382236,0,0,0.022898,0,0,0.0457327,0.0467542,0.0371907,0.014119,0.0216625,0.054948,0.0344292,0.0389707,0.0469998,0.0386637,0.0278314,0.0306979,0.029058,0.0196979,0.0280044,0.025102,0.0385287,0.0130575,0.0310209,0,0.0231661,0.0406345,0,0,0.0333268,0,0,0.0230086,0.0492552,0.0370678,0.0175269,0.00859858,0.0535006,0.0383217,0.0486869,0.0788518,0.0709578,0.0435157,0.0681582,0.0443078,0.0357476,0.0439393,0.0338374,0.00900265,0.0381459,0.0734385,0,0,0,0,0,0.0111364,0.0635528,0.0432975,0,0.00981573
884,0,0,0,0,0,0,0.0186959,0.0351554,0,0,0,0.0351628,0,0.0382368,0,0,0.023005,0,0,0.0456676,0.045449,0.037531,0.0144957,0.0216709,0.0538922,0.0343343,0.0391331,0.0477759,0.0383302,0.0259146,0.0308029,0.0290388,0.0200761,0.027686,0.0284314,0.0387491,0.0130487,0.0308876,0,0.0234486,0.0409323,0,0,0.0335555,0,0,0.0230123,0.0513332,0.0383083,0.0143948,0.0103499,0.052307,0.03907,0.0499832,0.0792191,0.0707272,0.0431814,0.0685448,0.0442733,0.0353138,0.04567,0.0335989,0.00895632,0.0384624,0.0733044,0,0,0,0,0,0.0110717,0.0636379,0.0431079,0.0393522,0.0100664
885,0,0,0,0,0,0,0.0188191,0.0352105,0,0,0,0.0347104,0,0.038197,0,0,0.023085,0,0,0.0456437,0.0457631,0.0372995,0.0144782,0.0214303,0.054014,0.0345838,0.0390413,0.0478864,0.0386547,0.0260104,0.030677,0.0289273,0.0199038,0.0274069,0.0284683,0.0388354,0.0130182,0.0306014,0,0.0236512,0.040886,0,0,0.0334731,0,0,0.0229758,0.0519641,0.0388498,0.0147912,0.0107624,0.052603,0.0390865,0.0500059,0.0791472,0.0710409,0.0434009,0.0680877,0.0438574,0.0348355,0.0460996,0.0336315,0.00891912,0.0387825,0.0733331,0,0,0,0,0,0.0109634,0.0632696,0.043852,0.0399143,0.0100834
886,0,0,0,0,0,0,0.0158069,0.0383301,0,0,0,0.0341681,0,0.0383066,0,0,0.0227693,0,0,0.0453248,0.0460686,0.0374531,0.014189,0.0210861,0.0531578,0.0350157,0.0391258,0.0482003,0.0391804,0.0257745,0.0303845,0.0287561,0.0195564,0.0269145,0.0290619,0.039792,0.0127402,0.0302855,0,0.0240418,0.039965,0,0,0.0327054,0,0,0.0226177,0.0523205,0.0395961,0.0144681,0.0110193,0.0519182,0.0399188,0.0504446,0.0792808,0.071745,0.043892,0.0676771,0.0435543,0.0344389,0.0468061,0.0349261,0.00881112,0,0.0724999,0,0,0,0,0,0.0108222,0.0628314,0.0442442,0.0403443,0.00978406
887,0,0,0,0,0,0,0.015861,0.0383815,0,0,0,0.0337453,0,0.0382025,0,0,0.0228329,0,0,0.0452552,0.0462349,0.0370239,0.01423,0.0209401,0.0534068,0.0351175,0.0388503,0.0482187,0.0395216,0.0256486,0.0302078,0.0285251,0.0192632,0.0264218,0.0295187,0.039784,0.0126438,0.030111,0,0.02422,0.0400536,0,0,0.0327999,0,0,0.0225754,0.0526368,0.0399138,0.0149478,0.0116876,0.0523186,0.0401743,0.0503928,0.0791363,0.0720412,0.0441718,0.0677276,0.0435865,0.0340535,0.0468732,0.0349802,0.0088355,0,0.0724247,0,0,0,0,0,0.0108939,0.0626397,0.0445957,0.0411016,0.00971729
888,0,0,0,0,0,0,0.0164646,0.038096,0,0,0,0.0332601,0,0.0381064,0,0,0.0229413,0,0,0.0451651,0.0464264,0.0366302,0.014262,0.0209092,0.0536895,0.0352679,0.0385919,0.0482654,0.0397556,0.025504,0.0300097,0.0283969,0.0189982,0.025988,0.0302425,0.0397842,0.0125904,0.0303851,0,0.0243815,0.0400431,0,0,0.0298818,0,0,0.016256,0.0528347,0.0402207,0.0153692,0.0125471,0.0526734,0.0411305,0.0502288,0.0790351,0.0722194,0.0442237,0.0676047,0.0435215,0.0337601,0.046636,0.0345371,0.00633027,0,0.0725644,0,0,0,0,0,0.0108828,0.062547,0.0448467,0.0417534,0
889,0,0,0,0,0,0,0.0160246,0.0384925,0,0,0,0.032726,0,0.0380996,0,0,0.023087,0,0,0.0452383,0.0466831,0.0364308,0.0142068,0.0208346,0.0539131,0.0353984,0.0384529,0.0483106,0.0398937,0.0254426,0.0297853,0.0281031,0.018703,0.0256005,0.0308658,0.0396702,0.0126725,0.0311238,0,0.024653,0.0401707,0,0,0.0330092,0,0,0.0226384,0.053004,0.0404542,0.0158786,0.0132949,0.0530316,0.040586,0.0499506,0.0789174,0.0724852,0.0442969,0.0672301,0.0431723,0.0335024,0.046108,0.0349309,0.00869203,0,0.072346,0,0,0,0,0,0.0108539,0.0623638,0.045256,0.0417914,0.00988808
890,0,0,0,0,0,0,0.0165643,0.0385808,0,0,0,0.0332161,0,0.0379818,0,0,0.0230637,0,0,0.0452595,0.049077,0.0354818,0.0138299,0.0205102,0.0555363,0.0354559,0.0383764,0.0479622,0.0407377,0.027285,0.0293893,0.0277754,0.0179707,0.0250143,0.0279799,0.0398538,0.0127263,0.0309425,0,0.0245122,0.0398844,0,0,0.0326536,0,0,0.0226443,0.0512046,0.0399482,0.0205065,0.0123728,0.055057,0.0396177,0.0476319,0.0780532,0.0733654,0.0448419,0.0662342,0.0425297,0.0329296,0.0457403,0.035363,0.00871416,0,0.0719774,0,0,0,0,0,0.0108202,0.0618369,0.0462444,0,0.00974495
891,0,0,0,0,0,0,0.016773,0.0387024,0,0,0,0.0326873,0,0.0381265,0,0,0.023169,0,0,0.0452409,0.0489884,0.0352289,0.0138569,0.0205125,0.0557306,0.035558,0.0380933,0.0479313,0.0408786,0.0270808,0.0292062,0.0277254,0.0178315,0.0246111,0.0286485,0.0397748,0.0127033,0.0307951,0,0.0246655,0.0399303,0,0,0.0326992,0,0,0.0226278,0.0513971,0.0402906,0.0205438,0.0132411,0.0552982,0.03964,0.0469689,0.0777121,0.0732988,0.0445769,0.0660525,0.0423171,0.0321948,0.0456651,0.0353284,0.00875812,0,0.0717656,0,0,0,0,0,0.0108271,0.0614916,0.046343,0,0.00977911
892,0,0,0,0,0,0,0.0169476,0.0388156,0,0,0,0.0323537,0,0.0381243,0,0,0.0232285,0,0,0.0451385,0.0488546,0.0348856,0.0138403,0.0205148,0.0558566,0.0356193,0.0377778,0.0478829,0.0410873,0.0269043,0.0290042,0.0276258,0.0175393,0.0243551,0.0292842,0.0396329,0.0126608,0.0305764,0,0.0249391,0.039977,0,0,0.0327103,0,0,0.0225483,0.0515353,0.0405902,0.0203992,0.0141808,0.0554896,0.0396874,0.046606,0.077458,0.0731478,0.0442998,0.0658061,0.0419815,0.0317257,0.0454679,0.035293,0.00876849,0,0.0717508,0,0,0,0,0,0.0107987,0.0606083,0.0463967,0,0.00976381
893,0,0,0,0,0,0,0.017139,0.0389222,0,0,0,0.0317758,0,0.0380649,0,0,0.023245,0,0,0.045085,0.0488606,0.0346467,0.0138417,0.0204699,0.055959,0.0356729,0.037635,0.0478648,0.0412719,0.026801,0.0288882,0.0274563,0.017235,0.0240467,0.029889,0.0395741,0.0126667,0.0304191,0,0.0252446,0.0400461,0,0,0.0327537,0,0,0.0224289,0.0517351,0.0408979,0.0200811,0.015153,0.0554678,0.0397773,0.0465078,0.0771196,0.0730318,0.0441504,0.065439,0.0416004,0.0313793,0.045221,0.0352648,0.00877289,0,0.0717294,0,0,0,0,0,0.0107553,0.0604398,0.0463668,0,0.00958786
894,0,0,0,0,0,0,0.0173025,0.0390162,0,0,0,0.0311287,0,0.0380568,0,0,0.0232566,0,0,0.045001,0.0490585,0.034365,0.0139034,0.0203928,0.0560432,0.0357595,0.0376127,0.047822,0.0414185,0.0267508,0.0287709,0.0270964,0.0170457,0.0236685,0.0306126,0.0395632,0.012645,0.0300425,0,0.0255183,0.0401186,0,0,0.0327976,0,0,0.0224102,0.0519616,0.0411253,0.0195633,0.0162319,0.0551008,0.0398853,0.0465008,0.0768404,0.0730027,0.0439958,0.0651458,0.0412661,0.0311723,0.0452303,0.0352165,0.00881889,0,0.0715842,0,0,0,0,0,0.010749,0.0597514,0.0464138,0,0.00949419
895,0,0,0,0,0,0,0.0173615,0.0390447,0,0,0,0.0307018,0,0.038065,0,0,0.0232403,0,0,0.0449271,0.0494319,0.0340272,0.014025,0.0203166,0.0561175,0.0359148,0.0375636,0.047823,0.0415774,0.0266428,0.0283149,0.0267084,0.0169507,0.0233545,0.0315491,0.0395898,0.0126133,0.0295075,0,0.0257741,0.0401758,0,0,0.0328342,0,0,0.0224302,0.0520516,0.0413104,0.018739,0.0173851,0.0547815,0.0399979,0.0465904,0.0766683,0.0729776,0.0438198,0.0649511,0.0409726,0.030719,0.0455602,0.0351951,0.00881637,0,0.0713923,0,0,0,0,0,0.0107527,0.0592684,0.0464695,0,0.0094174
