Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,x73,LEAR,RTHIA,
592,0.0367016,0.0690594,0,0,0,0,0,0,0.0277948,0,0.0293946,0.0632573,0,0.0296119,0,0,0.0480379,0.0460573,0.0392214,0.0268306,0.021874,0.0579425,0.0537393,0.0254659,0.0556007,0.0555144,0.0211133,0.0374521,0.0371993,0.0245694,0.0225584,0.0679929,0.0352909,0.0124287,0.013951,0.0292925,0,0.0172093,0.069386,0.0267166,0,0,0.0387474,0,0,0.0310046,0.0573303,0.0343203,0.0347747,0.00726476,0.0591372,0.0715055,0.0357027,0.060989,0.0398491,0.060729,0.0396828,0.0442109,0.0697977,0.0216944,0.0236838,0.00740417,0.0181387,0.0535553,0.0599142,0,0,0,0,0,0,0,0,0.0699631,0
593,0.0364912,0.0688047,0,0,0,0,0,0,0.0278582,0,0.0293989,0.063286,0,0.0295572,0,0,0.0478743,0.0459932,0.0387421,0.0273784,0.0216318,0.0580761,0.0535619,0.0251904,0.0553081,0.0556063,0.0212768,0.0377754,0.0372722,0.0251088,0.023157,0.0672946,0.0353659,0.0122936,0.0139792,0.0298175,0,0.0175873,0.0692597,0.0265697,0,0,0.0386389,0,0,0.0311609,0.0574236,0.0343711,0.0340736,0.00765354,0.0588401,0.0712047,0.0357575,0.0610317,0.039669,0.0602721,0.0394047,0.04399,0.0694805,0.0208415,0.0237671,0.00727611,0.01816,0.0533823,0.0599983,0,0,0,0,0,0,0,0,0.0696791,0
594,0.0363596,0.0682132,0,0,0,0,0,0,0.0281618,0,0.0292397,0.063275,0,0.0294284,0,0,0.0477633,0.0460948,0.0383261,0.0279993,0.0213245,0.0581424,0.0533602,0.0251651,0.0551575,0.0555012,0.0214073,0.038135,0.037428,0.0254889,0.0236142,0.0658478,0.0354998,0.0121938,0.0139863,0.0303837,0,0.0180011,0.0690971,0.026413,0,0,0.0384343,0,0,0.031334,0.0575164,0.0343987,0.0333496,0.00806035,0.0585282,0.0708983,0.0357262,0.0609883,0.0395098,0.0598549,0.0391204,0.0437752,0.0690408,0.0200195,0.0238806,0.00710938,0.0181868,0.0532077,0.0600292,0,0,0,0,0,0,0,0,0.0694554,0
595,0.0360098,0.0676562,0,0,0,0,0,0,0.0284886,0,0.0291557,0.0631806,0,0.0292236,0,0,0.0477496,0.0460558,0.037971,0.0285415,0.0211274,0.0581473,0.0531402,0.0252115,0.0551618,0.0553453,0.0214878,0.0383728,0.0375892,0.0257949,0.0239577,0.0639238,0.0356673,0.0121505,0.0139747,0.0310383,0,0.0184011,0.0688781,0.0262295,0,0,0.0381656,0,0,0.0314308,0.0576348,0.0345185,0.0325689,0.00849431,0.0581863,0.0705667,0.0356944,0.060879,0.0393287,0.0595213,0.0388931,0.0435831,0.0686346,0.019127,0.0239057,0.00694913,0.0182052,0.0529194,0.0600904,0,0,0,0,0,0,0,0,0.0691999,0
596,0.035715,0.0673663,0,0,0,0,0,0,0.0289064,0,0.0291,0.0629463,0,0.0290194,0,0,0.0479359,0.0457228,0.0374757,0.0291264,0.0210196,0.0580818,0.0529893,0.0250887,0.0550374,0.0552133,0.0215218,0.038398,0.0375954,0.0260587,0.0241455,0.0616108,0.0359173,0.0121825,0.0139741,0.0317355,0,0.0188089,0.068674,0.0260732,0,0,0.0380022,0,0,0.0314079,0.0577108,0.0347182,0.0317798,0.00895903,0.0577836,0.0701674,0.0357108,0.0607962,0.0391234,0.0594074,0.038632,0.0433552,0.0683438,0.0181916,0.0239276,0.00675599,0.0182237,0.0525812,0.0601476,0,0,0,0,0,0,0,0,0.0685472,0
597,0.0354033,0.0669983,0,0,0,0,0,0,0.0295448,0,0.02901,0.0626602,0,0.028888,0,0,0.0482072,0.0454006,0.0366305,0.029718,0.0209566,0.0579905,0.0528771,0.0250513,0.0548181,0.0550689,0.0214652,0.0383164,0.0374139,0.0261849,0.0244223,0.0591327,0.0362035,0.0122432,0.0139732,0.0323598,0,0.0192685,0.0686588,0.0259184,0,0,0.0376747,0,0,0.0313569,0.057773,0.0348446,0.03098,0.00949641,0.0572907,0.0697629,0.0357398,0.0607431,0.0388998,0.0591492,0.0383749,0.0431192,0.0681784,0.0173459,0.0239279,0.00656199,0.018212,0.0523841,0.0602547,0,0,0,0,0,0,0,0,0.0679522,0
598,0.0351643,0.0664944,0,0,0,0,0,0,0.0302239,0,0.0289217,0.0623758,0,0.0287875,0,0,0.0482828,0.0452222,0.0357823,0.0301102,0.0207774,0.0578817,0.0528284,0.0249693,0.054683,0.0548338,0.0215182,0.0381278,0.0373589,0.0261413,0.0248138,0.0571956,0.0364971,0.0122445,0.0139551,0.0329852,0,0.0197165,0.069051,0.0257873,0,0,0.0370873,0,0,0.0314421,0.0577873,0.0348977,0.030085,0.0100746,0.0566876,0.0694015,0.035768,0.0606676,0.0386923,0.0588411,0.0381571,0.0428991,0.0679473,0.0166102,0.0238659,0.00647882,0.0181659,0.0522169,0.0604163,0,0,0,0,0,0,0,0,0.0674935,0
599,0.0349914,0.0660805,0,0,0,0,0,0,0.0307118,0,0.028805,0.0621498,0,0.0286609,0,0,0.0481057,0.0450241,0.0351789,0.0306414,0.0206208,0.0577433,0.0527511,0.0249691,0.0544551,0.0545525,0.0215395,0.0381411,0.0373489,0.0261845,0.0251738,0.0550236,0.036751,0.0121824,0.0139162,0.0336705,0,0.020166,0.069539,0.0257239,0,0,0.0365583,0,0,0.0316082,0.0578103,0.0348857,0.0291545,0.0106383,0.0561073,0.0690998,0.0357775,0.0605736,0.0385311,0.0585401,0.0379613,0.0426654,0.0677853,0.0159328,0.0238418,0.00641343,0.018095,0.0519363,0.0606048,0,0,0,0,0,0,0,0,0.0670681,0
600,0.034803,0.06577,0,0,0,0,0,0,0.0312745,0,0.0287432,0.0620417,0,0.028549,0,0,0.0478045,0.044609,0.0345881,0.031285,0.0207073,0.0576581,0.0526971,0.024981,0.0542445,0.0542431,0.0214435,0.0382683,0.0371612,0.0265139,0.0254588,0.052743,0.0369629,0.0121135,0.0138695,0.0346302,0,0.0206263,0.0694583,0.0257464,0,0,0.0359464,0,0,0.0315576,0.0579475,0.0349653,0.0283592,0.0112534,0.0556942,0.0688678,0.0357105,0.0604499,0.0383865,0.0581177,0.037742,0.0424457,0.0674673,0.0152952,0.0238307,0.0062587,0.0180636,0.0517265,0.0607293,0,0,0,0,0,0,0,0,0.0666098,0
601,0.0345978,0.065503,0,0,0,0,0,0,0.0318467,0,0.0287097,0.0620318,0,0.028399,0,0,0.0475401,0.0440781,0.0344017,0.0317805,0.0207252,0.0577423,0.0525752,0.0250065,0.0543417,0.0539206,0.0210315,0.0382535,0.0370371,0.0269239,0.025654,0.0509739,0.0371808,0.0120981,0.0138207,0.0354257,0,0.0211433,0.0686498,0.0258566,0,0,0.035415,0,0,0.0313073,0.0582563,0.0351391,0.0277381,0.0118438,0.0554645,0.0686891,0.0355967,0.0603682,0.0383219,0.0577291,0.0374634,0.0422032,0.0672884,0.0147184,0.0238647,0.00605324,0.0180304,0.0514203,0.060854,0,0,0,0,0,0,0,0,0.0661454,0
602,0.0345271,0.0651953,0,0,0,0,0,0,0.0318675,0,0.0288199,0.0621054,0,0.0282914,0,0,0.0474855,0.0438703,0.0343571,0.0321759,0.0207366,0.0577407,0.0524811,0.0250442,0.0546089,0.0536643,0.020491,0.0378099,0.0369933,0.0272758,0.0259282,0.0501945,0.0374017,0.0122211,0.0137529,0.0359769,0,0.021613,0.0688008,0.0260442,0,0,0.0352415,0,0,0.0309607,0.0584556,0.0354488,0.0269146,0.0123068,0.0550327,0.0686094,0.0356392,0.0602915,0.0382684,0.0574647,0.0372319,0.0420094,0.067232,0.0143776,0.0239495,0.00584622,0.0179821,0.0511233,0.0609297,0,0,0,0,0,0,0,0,0.06582,0
603,0.0344131,0.0649022,0,0,0,0,0,0,0.0314722,0,0.029149,0.0622088,0,0.0281828,0,0,0.0475775,0.0437952,0.0343124,0.0325047,0.0208122,0.0577835,0.0523794,0.025523,0.0544234,0.0531481,0.0203232,0.0367656,0.0371477,0.0273249,0.0264004,0.0499391,0.0376237,0.0123321,0.0137219,0.0364044,0,0.0220365,0.0687842,0.0262284,0,0,0.0350913,0,0,0.030677,0.0586959,0.0357809,0.0261105,0.012706,0.0546732,0.0685448,0.0356832,0.0602027,0.0382344,0.0572023,0.0371373,0.0418226,0.0669034,0.0141609,0.0241179,0.00569219,0.0178706,0.0508836,0.0610159,0,0,0,0,0,0,0,0,0.0655442,0
604,0.0341429,0.0645851,0,0,0,0,0,0,0.0308383,0,0.0294613,0.0624801,0,0.0280886,0,0,0.0476296,0.0436465,0.0343484,0.0328607,0.021073,0.0578537,0.0523034,0.0258053,0.054143,0.0527097,0.0203945,0.0361309,0.0372936,0.0269878,0.0265952,0.0498725,0.0377925,0.012336,0.0137729,0.036536,0,0.0224901,0.068425,0.0263623,0,0,0.035061,0,0,0.0306525,0.0591663,0.0361853,0.0254605,0.0132461,0.0543633,0.068565,0.035666,0.0601908,0.0383457,0.0567534,0.0369911,0.0415143,0.0664584,0.0140597,0.0243101,0.00566112,0.0178045,0.050592,0.0611662,0,0,0,0,0,0,0,0,0.0652332,0
605,0.0336121,0.0642885,0,0,0,0,0,0,0.0313951,0,0.0297714,0.0626372,0,0.0280367,0,0,0.0477658,0.0461844,0.0339463,0.0310259,0.0211768,0.0587535,0.052862,0.0261391,0.053997,0.0531248,0.0221372,0.0356304,0.0365254,0.0263353,0.0259961,0.0467177,0.0378968,0.0122444,0.0138899,0.0370312,0,0.0246289,0,0.0262156,0,0,0.0347386,0,0,0.0308355,0.0609166,0.0412306,0.02966,0.013692,0.0555235,0.068357,0.0361502,0.0637732,0.0404411,0.052599,0.0339303,0.0381072,0.0623579,0.0152061,0.0244143,0.00571191,0.0177187,0.050149,0.0616292,0,0,0,0,0,0,0,0,0.0676087,0
606,0.0337096,0.0644089,0,0,0,0,0,0,0.0290737,0,0.0303691,0.0626232,0,0.0278068,0,0,0.0476493,0.0428814,0.0342214,0.0335051,0.0215333,0.0580689,0.0519695,0.0263611,0.0539574,0.0521547,0.0199634,0.0359575,0.0363877,0.0266957,0.0259589,0.0505236,0.0382802,0.0120029,0.013944,0.0372926,0,0.0231663,0.0679925,0.0263791,0,0,0.0344781,0,0,0.0310096,0.0594625,0.0365929,0.0240978,0.0138155,0.0537979,0.0684981,0.0356285,0.0599545,0.0384373,0.0563659,0.0369421,0.0412979,0.0662364,0.01367,0.0246906,0.00573009,0.0176541,0.0500596,0.0614009,0,0,0,0,0,0,0,0,0.0649627,0
607,0.0333017,0.0641387,0,0,0,0,0,0,0.0280075,0,0.0308207,0.0627462,0,0.0277725,0,0,0.0476874,0.0426357,0.034408,0.0335856,0.0217586,0.0580599,0.0520224,0.0267097,0.0538336,0.0517862,0.0198151,0.0360184,0.0359498,0.0262608,0.0255981,0.0510433,0.0383988,0.0119829,0.0140247,0.036835,0,0.0234777,0.0676366,0.0262727,0,0,0.0342504,0,0,0.031129,0.0598558,0.0369497,0.0236359,0.0142134,0.0536688,0.0685551,0.0356334,0.0599756,0.0385376,0.0560926,0.0366983,0.0410862,0.0661244,0.0136776,0.0247884,0.0057735,0.0176005,0.0496498,0.0616613,0,0,0,0,0,0,0,0,0.0648354,0
608,0.0327709,0.0637836,0,0,0,0,0,0,0.0284315,0,0.0311186,0.062712,0,0.027743,0,0,0.0477735,0.0453927,0.0349291,0.0315841,0.0219604,0.0586466,0.0526989,0.0272759,0.0536742,0.0519547,0.0216424,0.0353393,0.035179,0.0251997,0.0250069,0.0484018,0.0383762,0.0121851,0.013917,0.0370598,0,0.0255014,0,0.0259762,0,0,0.0338789,0,0,0.0311465,0.0611269,0.0420488,0.0276882,0.0143504,0.0547156,0.0683716,0.0362708,0.0635435,0.0403295,0.0522174,0.0337039,0.0378541,0.0622933,0.0150009,0.024748,0.00573756,0.0175371,0.0491544,0.0621012,0,0,0,0,0,0,0,0,0.067545,0
609,0.0328849,0.0638494,0,0,0,0,0,0,0.0266213,0,0.0315787,0.0625825,0,0.0275186,0,0,0.0474951,0.0424208,0.0360012,0.0338598,0.0226554,0.0578383,0.0518627,0.0275601,0.0539792,0.0510137,0.0195959,0.0353278,0.0351565,0.0253701,0.025253,0.0522709,0.0386482,0.0122799,0.0136936,0.0373792,0,0.0238442,0.0676062,0.0260938,0,0,0.033538,0,0,0.0310627,0.059912,0.0373461,0.0224805,0.0145969,0.0532964,0.0685355,0.0356125,0.0597208,0.03834,0.0560474,0.0366474,0.0410573,0.0661326,0.0135338,0.0249241,0.0055856,0.0175783,0.049115,0.0618946,0,0,0,0,0,0,0,0,0.0648058,0
610,0.0326493,0.0636985,0,0,0,0,0,0,0.0267879,0,0.032196,0.0624013,0,0.0274119,0,0,0.0473679,0.0419213,0.0356422,0.033887,0.0226734,0.0577294,0.051722,0.0278433,0.0537711,0.0507069,0.0196873,0.0349171,0.0347598,0.0250766,0.0251853,0.0518265,0.0388255,0.0122884,0.0137039,0.0379584,0,0.0239758,0.0669027,0.0260361,0,0,0.0332547,0,0,0.0308294,0.0601581,0.0376097,0.0220652,0.0147786,0.0532738,0.0685096,0.0354945,0.0596543,0.0382703,0.0561248,0.0365713,0.0409817,0.0660343,0.0134795,0.024969,0.00547738,0.0175611,0.0489918,0.0620213,0,0,0,0,0,0,0,0,0.0647142,0
611,0.0324623,0.0634933,0,0,0,0,0,0,0.0276956,0,0.0323717,0.0621892,0,0.0272772,0,0,0.047269,0.0412557,0.0355702,0.033877,0.022755,0.0576167,0.0515275,0.0283472,0.0533829,0.0503017,0.0198682,0.034638,0.0342167,0.0251097,0.0251398,0.0501113,0.0390491,0.0121932,0.0138081,0.0382523,0,0.0240893,0.0663053,0.0259051,0,0,0.0331125,0,0,0.0306465,0.0603891,0.0378334,0.0215836,0.0148454,0.0532163,0.0684532,0.0353002,0.0596194,0.0382154,0.0561608,0.0364605,0.040971,0.0658875,0.0134876,0.0250457,0.00540238,0.0175223,0.0489746,0.0621162,0,0,0,0,0,0,0,0,0.0646296,0
612,0.0323091,0.0631971,0,0,0,0,0,0,0.0285743,0,0.0321403,0.0619512,0,0.0271092,0,0,0.0471329,0.0409692,0.035589,0.0338262,0.0226402,0.0572873,0.0512729,0.028756,0.0528745,0.0498492,0.0200753,0.0342935,0.0332879,0.0246892,0.0251305,0.0474463,0.0393033,0.0120814,0.0138896,0.0383316,0,0.024128,0.06658,0.025669,0,0,0.0330646,0,0,0.030632,0.0604821,0.0380447,0.0210161,0.0149338,0.0528939,0.0684142,0.0351264,0.0595291,0.0381868,0.056253,0.036451,0.0410912,0.0657084,0.0134878,0.0251752,0.00542037,0.0175063,0.0489805,0.0620852,0,0,0,0,0,0,0,0,0.06452,0
613,0.0321128,0.0629016,0,0,0,0,0,0,0.0297148,0,0.0319507,0.0617808,0,0.0269036,0,0,0.047034,0.0409396,0.0352252,0.0336599,0.0223055,0.0569193,0.0510316,0.0290373,0.0528104,0.0493966,0.0203525,0.0337111,0.0325552,0.0239471,0.0251093,0.044304,0.0396564,0.0120507,0.0139024,0.0383677,0,0.0241904,0.0667442,0.025689,0,0,0.0329398,0,0,0.0307419,0.0605675,0.0382155,0.0205596,0.015001,0.0525074,0.0684538,0.0349642,0.0593945,0.0381952,0.0562311,0.0364953,0.0411264,0.0658188,0.0134249,0.0252834,0.00550408,0.017507,0.0490082,0.0620813,0,0,0,0,0,0,0,0,0.0643657,0
614,0.0318937,0.0627888,0,0,0,0,0,0,0.0318949,0,0.0320539,0.0615087,0,0.0266731,0,0,0.0471053,0.0408598,0.0351151,0.0333675,0.0218242,0.0566319,0.0508854,0.0294086,0.0523682,0.0489897,0.0206916,0.0330939,0.0323264,0.0232682,0.0253394,0.0400935,0.0401125,0.01209,0.0139086,0.0385248,0,0.0242766,0.0661529,0.0256568,0,0,0.0327336,0,0,0.0308048,0.0607126,0.0382574,0.0203315,0.0151115,0.0522409,0.0684547,0.0347982,0.0592535,0.0382019,0.0560885,0.0365157,0.0410815,0.0660193,0.0132537,0.0253863,0.00570903,0.0173621,0.0490551,0.0621333,0,0,0,0,0,0,0,0,0.0641062,0
615,0.0316207,0.0626806,0,0,0,0,0,0,0.0352081,0,0.0321939,0.0610857,0,0.0264678,0,0,0.0473358,0.0406435,0.0353631,0.0329266,0.0212944,0.0562705,0.0507686,0.029657,0.052015,0.0485972,0.0212386,0.032353,0.032518,0.0226836,0.0255061,0.0352791,0.0405539,0.0121424,0.0139996,0.0388395,0,0.0243185,0.0655214,0.0255991,0,0,0.0326893,0,0,0.0308384,0.0608162,0.0381802,0.0201192,0.0153126,0.0520064,0.0684727,0.0346341,0.0590916,0.038106,0.0560578,0.0365232,0.0410347,0.0660008,0.0131023,0.0256056,0.0057946,0.0173744,0.0490526,0.0622478,0,0,0,0,0,0,0,0,0.0637769,0
616,0.0313355,0.0624568,0,0,0,0,0,0,0.0392499,0,0.0322674,0.0606345,0,0.0263083,0,0,0.0474803,0.0402425,0.0358241,0.0324422,0.0212311,0.0558642,0.050602,0.0297474,0.0519296,0.0483333,0.0220597,0.031847,0.032385,0.0224074,0.0265876,0.0302698,0.0408519,0.0122386,0.0140376,0.0388799,0,0.0243661,0.0650334,0.0256022,0,0,0.0327257,0,0,0.0309116,0.0609505,0.0380699,0.0198417,0.0154184,0.051774,0.0685178,0.0345081,0.0588932,0.0379695,0.0560935,0.0365559,0.0411279,0.065686,0.013088,0.0259125,0.00579522,0.0175114,0.0489164,0.0624155,0,0,0,0,0,0,0,0,0.0633731,0
617,0.0310287,0.0622979,0,0,0,0,0,0,0.0430697,0,0.032189,0.0602242,0,0.0262302,0,0,0.0473765,0.0396403,0.035713,0.0320741,0.0206229,0.0554605,0.0504862,0.0296703,0.0520882,0.0482938,0.0231156,0.03159,0.0321496,0.022426,0.0276367,0.0252115,0.041057,0.0123239,0.013969,0.038951,0,0.0244129,0.0646381,0.0256038,0,0,0.0325963,0,0,0.0310664,0.0611135,0.0380421,0.0195292,0.0154657,0.0515115,0.0685547,0.0344857,0.0587014,0.0379131,0.0561199,0.0365625,0.0412645,0.0658496,0.0131161,0.0261766,0.00592531,0.0175283,0.0488433,0.062501,0,0,0,0,0,0,0,0,0.0630388,0
618,0.0308583,0.0622255,0,0,0,0,0,0,0.0440602,0,0.0314318,0.0600798,0,0.026096,0,0,0.0470527,0.0391673,0.0338921,0.0321552,0.0192522,0.0549885,0.0503782,0.0293001,0.051804,0.0485142,0.0243448,0.0314035,0.0320982,0.0216751,0.027943,0.0215847,0.0412763,0.0122,0.0139826,0.0392955,0,0.0244371,0.0642496,0.02556,0,0,0.0322802,0,0,0.0312094,0.0612353,0.0379609,0.0191916,0.0155792,0.0511015,0.0685302,0.034503,0.0585503,0.0378752,0.0560911,0.0365948,0.0413358,0.0659505,0.0130242,0.0263812,0.00613089,0.0174776,0.0488477,0.062402,0,0,0,0,0,0,0,0,0.0627168,0
619,0.0309333,0.0622621,0,0,0,0,0,0,0.0414172,0,0.0297582,0.0600638,0,0.0259571,0,0,0.046653,0.0391702,0.0297552,0.0325426,0.0173284,0.0546923,0.050381,0.0283449,0.0512256,0.0492825,0.0255291,0.0309361,0.0324202,0.0196768,0.0266957,0.0209994,0.0414858,0.0120393,0.0139788,0.0393219,0,0.0243344,0.0636555,0.0254725,0,0,0.0318249,0,0,0.031192,0.0611778,0.037807,0.0189173,0.0156212,0.0506106,0.0683236,0.0345481,0.058459,0.0378223,0.0560764,0.0366308,0.0413734,0.065692,0.0129319,0.0265872,0.00625707,0.0174096,0.0489211,0.0621613,0,0,0,0,0,0,0,0,0.0625517,0
620,0.0310555,0.0623678,0,0,0,0,0,0,0.0383487,0,0.0301631,0.0601661,0,0.0258103,0,0,0.0463418,0.0395796,0.0289841,0.0326474,0.0164984,0.0546076,0.0504445,0.02701,0.0506739,0.0502866,0.0266984,0.0311489,0.0333944,0.0182448,0.0250982,0.0239177,0.0416523,0.0119391,0.013953,0.0390992,0,0.0241276,0.0634711,0.0254295,0,0,0.0315168,0,0,0.0309795,0.0609697,0.0376218,0.0186539,0.0155623,0.0501754,0.0680505,0.0346707,0.0584018,0.037681,0.056341,0.0366184,0.0413821,0.0657226,0.0129101,0.0268577,0.00639461,0.017221,0.0490405,0.0618921,0,0,0,0,0,0,0,0,0.0625892,0
621,0.031289,0.0625133,0,0,0,0,0,0,0.0345314,0,0.0325168,0.0605734,0,0.0256352,0,0,0.0461793,0.0400723,0.0305897,0.0325592,0.0183051,0.0546295,0.0505629,0.0259088,0.0503019,0.0511535,0.0273307,0.0323244,0.0346629,0.018436,0.0245401,0.0274313,0.0418696,0.0118848,0.0139519,0.0389738,0,0.0239863,0.0637615,0.0253361,0,0,0.0310811,0,0,0.0306823,0.0607813,0.0376878,0.0180732,0.0154127,0.0497563,0.0677491,0.0347426,0.0583916,0.0374845,0.0565597,0.0365399,0.0413441,0.0661272,0.0130037,0.0272243,0.00644028,0.017058,0.0491891,0.0614302,0,0,0,0,0,0,0,0,0.0628001,0
622,0.0315413,0.0625653,0,0,0,0,0,0,0.032164,0,0.0324754,0.0608724,0,0.0254692,0,0,0.0461364,0.0404996,0.0320005,0.0324306,0.0212927,0.0545478,0.0506954,0.0255245,0.0501521,0.0513226,0.0268092,0.0336685,0.0350766,0.0198648,0.0250253,0.029808,0.0421291,0.0118326,0.0139792,0.0385297,0,0.0239209,0.0642547,0.0252233,0,0,0.0305143,0,0,0.0304139,0.060732,0.038118,0.0174014,0.0151493,0.049433,0.0674942,0.0346126,0.0583975,0.0372654,0.0565665,0.0364388,0.0413755,0.0662435,0.0132515,0.0275334,0.00650885,0.0168984,0.0493139,0.060973,0,0,0,0,0,0,0,0,0.0630585,0
623,0.0317007,0.062447,0,0,0,0,0,0,0.0325884,0,0.0312823,0.0608903,0,0.0253418,0,0,0.0461238,0.0409104,0.0324208,0.0322943,0.0231241,0.0541242,0.0508052,0.0258854,0.0505458,0.0504951,0.0251849,0.0342369,0.0349514,0.0212574,0.0257829,0.0316716,0.0423841,0.0118289,0.0139994,0.0381987,0,0.0238826,0.0647216,0.0251828,0,0,0.0300087,0,0,0.0303219,0.0608133,0.0385725,0.0168431,0.0147682,0.0493519,0.0673143,0.0343515,0.0582984,0.037112,0.0564198,0.0363482,0.0413713,0.0660799,0.0134222,0.0278213,0.00664221,0.0168862,0.0493532,0.0609243,0,0,0,0,0,0,0,0,0.0632928,0
624,0.0317183,0.0623907,0,0,0,0,0,0,0.0328276,0,0.0307589,0.0603697,0,0.0252069,0,0,0.046122,0.0408495,0.0324022,0.0320735,0.0228658,0.0536798,0.0509141,0.0266816,0.0509764,0.0493767,0.0239356,0.0338788,0.0345421,0.0213386,0.0256765,0.0332972,0.0427224,0.0118639,0.0140216,0.0379976,0,0.0237793,0.0648814,0.0252247,0,0,0.0297592,0,0,0.0301588,0.0609507,0.0388403,0.0164257,0.0143965,0.0495255,0.0670103,0.0340438,0.0581539,0.0369776,0.0564653,0.0362919,0.0413483,0.0658908,0.0135214,0.0280832,0.00671017,0.0168993,0.0493325,0.0611939,0,0,0,0,0,0,0,0,0.0634132,0
625,0.0315269,0.0624184,0,0,0,0,0,0,0.0327739,0,0.0307795,0.0598891,0,0.025074,0,0,0.0461224,0.0398518,0.0325732,0.0316304,0.0215514,0.0531924,0.0509341,0.0281512,0.0509568,0.0483237,0.0236231,0.0329442,0.0338254,0.0204425,0.0249991,0.0343588,0.0430803,0.0119612,0.0140168,0.0378358,0,0.0236193,0.0648783,0.0253373,0,0,0.0296327,0,0,0.030075,0.0611532,0.0390303,0.0161863,0.0140604,0.0496255,0.0666468,0.0338207,0.05806,0.0369513,0.0566142,0.0362589,0.0412929,0.0658697,0.0136691,0.0284081,0.00677666,0.01687,0.0493232,0.0615557,0,0,0,0,0,0,0,0,0.0634868,0
626,0.0313229,0.0624242,0,0,0,0,0,0,0.0326343,0,0.0311483,0.0594928,0,0.0248766,0,0,0.0460503,0.0385804,0.0327396,0.0311966,0.020226,0.0525933,0.0508702,0.0282625,0.0507142,0.0476543,0.0240109,0.0321529,0.0331281,0.0195298,0.0246469,0.0345867,0.0433515,0.0119912,0.0141272,0.0377693,0,0.0234172,0.0647124,0.0254162,0,0,0.0293118,0,0,0.0303587,0.0613977,0.0391004,0.0160525,0.0137229,0.0495456,0.0663098,0.0336609,0.0580846,0.037033,0.0567717,0.0361735,0.0412032,0.066027,0.0137713,0.0290296,0.00676127,0.0172579,0.0493318,0.0618934,0,0,0,0,0,0,0,0,0.0635181,0
627,0.0316326,0.062754,0,0,0,0,0,0,0.0326972,0,0.0316407,0.0591096,0,0.0247824,0,0,0.045642,0.0378674,0.0331511,0.0307415,0.0192397,0.0510204,0.0500118,0.0281561,0.0505829,0.0476573,0.0243846,0.0319638,0.032938,0.0192008,0.0245597,0.0344063,0.0437992,0.0119082,0.0140375,0.0392396,0,0.0234824,0.0648004,0.0255628,0,0,0.0287269,0,0,0.0306584,0.0603405,0.0392737,0.0160867,0.014559,0.0484929,0.0658602,0,0.0594694,0.0384981,0.0555064,0.0348372,0.0402702,0.0650853,0.0135824,0.0296855,0.00712287,0.0170413,0.0497617,0.0613324,0,0,0,0,0,0,0,0,0.0655963,0
628,0.0307594,0.0627755,0,0,0,0,0,0,0.0340031,0,0.0316924,0.0591546,0,0.0248231,0,0,0.0453651,0.0379853,0.0330115,0.0308348,0.0190137,0.0510087,0.0505416,0.027599,0.0496011,0.0479238,0.0251715,0.0325143,0.0335458,0.0193539,0.0247547,0.0323967,0.0439633,0.0118437,0.0139401,0.0375972,0,0.0230158,0.0639484,0.0255079,0,0,0.0279956,0,0,0.0308575,0.0618858,0.0390984,0.0155813,0.0129508,0.0489429,0.0653368,0.033591,0.0582417,0.0370484,0.0569849,0.0362076,0.0415063,0.0663538,0.0138374,0.0299751,0.00763132,0.0165639,0.0495836,0.0620216,0,0,0,0,0,0,0,0,0.0634008,0
629,0.0303919,0.0628459,0,0,0,0,0,0,0.0352375,0,0.0316424,0.0592184,0,0.0247434,0,0,0.0449491,0.0386112,0.0328578,0.0306882,0.0191613,0.0502362,0.0503754,0.0273221,0.0491098,0.0482607,0.0253847,0.0328888,0.0337859,0.0194633,0.0249052,0.030432,0.0442761,0.0117312,0.0138569,0.037811,0,0.0228967,0.0635741,0.0256023,0,0,0.0273112,0,0,0.0307598,0.0621113,0.0388974,0.0154,0.0127025,0.0485335,0.0650602,0.0336789,0.0583305,0.0370144,0.0572138,0.0363671,0.0417134,0.0665984,0.0137382,0.0302693,0.00778677,0.0163782,0.049686,0.0620802,0,0,0,0,0,0,0,0,0.0633608,0
