Timestep,C7,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RBAK,RBHD,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,x73,CLAV,,REAR,RASI,LEAR,x74
823,0.0417025,0,0,0,0,0,0,0.0421876,0,0.0281556,0.0630037,0,0.0278247,0,0,0.0439367,0.0408268,0.0339143,0.0209183,0.0179628,0.0460125,0.0401051,0.0228469,0.0487269,0.0513213,0.0274549,0.0300008,0.0320414,0.0150989,0.0248963,0.0270444,0.0365466,0.01325,0.0104889,0.0308931,0,0.0156631,0.0334254,0,0.0237104,0,0,0.0208199,0.0587816,0.0407193,0.0382813,0.0104083,0.0569413,0.0824205,0.0396035,0.0759911,0.0604504,0.0387054,0.070431,0.0492055,0.0527539,0.0790257,0.0392979,0.0308913,0.00549448,0.0115489,0.0474747,0.0598733,0,0,0,0,0,0,0,0.0536841,0,0,0.0698428,0,0
824,0.0416166,0,0,0,0,0,0,0.0425688,0,0.0281596,0.0628484,0,0.0277605,0,0,0.0438161,0.0409625,0.0341192,0.0207021,0.0178827,0.0458377,0.0400438,0.0229063,0.0487513,0.0513383,0.0274863,0.0299432,0.0318807,0.0150608,0.0249267,0.0270071,0.0364931,0.0131887,0.0105534,0.0308778,0,0.0157605,0.0333345,0,0.0242206,0,0,0.0210083,0.0587355,0.04029,0.0383894,0.0102108,0.0568341,0.0822951,0.0395245,0.0764672,0.060318,0.0389085,0.0702571,0.0491313,0.0526923,0.0787728,0.0383934,0.0309202,0.00541636,0.0117652,0.0478104,0.0595309,0,0,0,0,0,0,0,0.0539656,0,0,0.0698952,0,0
825,0.0415894,0,0,0,0,0,0,0.0428769,0,0.0282284,0.0627108,0,0.027693,0,0,0.0436208,0.0410716,0.0343474,0.020502,0.0178111,0.0456549,0.0400516,0.0229787,0.0487803,0.0513456,0.0275106,0.0299231,0.0317862,0.014993,0.0249849,0.0270616,0.0364338,0.0131282,0.0105734,0.0308218,0,0.0158401,0.0332367,0,0.0247535,0,0,0.0211274,0.0587554,0.0399141,0.0385283,0.0100593,0.0567732,0.0822501,0.0394554,0.0765126,0.0602712,0.0390927,0.0701042,0.0490211,0.0526152,0.0786771,0.0375701,0.030759,0.00543699,0.0118234,0.0481265,0.0592219,0,0,0,0,0,0,0,0.0542174,0,0,0.0699564,0,0
826,0.0415359,0,0,0,0,0,0,0.0430988,0,0.0282117,0.0626755,0,0.027638,0,0,0.0434609,0.0411943,0.0345708,0.0203717,0.0177541,0.0454784,0.0399739,0.0230904,0.0488036,0.0513562,0.0275157,0.0298173,0.0317415,0.0149543,0.0251528,0.0271566,0.0364087,0.0131241,0.0105573,0.0308792,0,0.0158431,0.033155,0,0.0251663,0,0,0.0213101,0.0586709,0.0397881,0.0386474,0.00994809,0.0567118,0.0822328,0.0394435,0.0764361,0.0601268,0.0392983,0.0701022,0.0488573,0.0525447,0.0785856,0.0366209,0.030652,0.00541867,0.0119839,0.0483134,0.0588625,0,0,0,0,0,0,0,0.0545166,0,0,0.0700011,0,0
827,0.0414884,0,0,0,0,0,0,0.0432291,0,0.0281733,0.0627077,0,0.0275795,0,0,0.0434552,0.0413454,0.0346552,0.0202269,0.0176912,0.0452895,0.039922,0.0232159,0.0488221,0.0513372,0.0275266,0.0296913,0.0317007,0.0148835,0.0250633,0.0272932,0.0364101,0.0131656,0.0105817,0.0309124,0,0.0159354,0.0330966,0,0.0255221,0,0,0.0214829,0.0585605,0.0394234,0.0388041,0.00983289,0.0567149,0.0822644,0.039439,0.0763466,0.0599216,0.039457,0.0701405,0.0486507,0.0524077,0.0784067,0.0357472,0.0306021,0.00545923,0.0121467,0.0484406,0.0585056,0,0,0,0,0,0,0,0.0548614,0,0,0.0700639,0,0
828,0.0414303,0,0,0,0,0,0,0.0433394,0,0.028172,0.0626539,0,0.0275443,0,0,0.0435521,0.0415155,0.0347603,0.0200098,0.0176533,0.0451649,0.0399122,0.0233337,0.0488853,0.0513061,0.0275242,0.0295762,0.031586,0.0147861,0.0249797,0.0274602,0.0364116,0.0132642,0.0106125,0.0307922,0,0.0160944,0.0330428,0,0.0258554,0,0,0.0215581,0.0583527,0.0391614,0.0389571,0.00969296,0.0567551,0.0823139,0.0393499,0.0763025,0.0596823,0.0395978,0.070115,0.0484008,0.0522562,0.0781223,0.0349299,0.0306532,0.00553842,0.0122991,0.0485931,0.0581111,0,0,0,0,0,0,0,0.0552265,0,0,0.0700963,0,0
829,0.0413129,0,0,0,0,0,0,0.0434939,0,0.0282532,0.0625204,0,0.0274893,0,0,0.043595,0.0417072,0.034936,0.0197674,0.0176085,0.0450949,0.0399032,0.0233973,0.0489307,0.0513348,0.0275492,0.029546,0.0314623,0.0147439,0.0248789,0.0276795,0.0364293,0.0132644,0.0107338,0.0306879,0,0.016225,0.032961,0,0.026318,0,0,0.0215541,0.0580714,0.038957,0.0391267,0.0096169,0.0568454,0.0823377,0.0392057,0.0764134,0.0594027,0.0397688,0.069943,0.0482005,0.0521586,0.0779177,0.0340885,0.0307315,0.00554354,0.0124478,0.0487401,0.0577989,0,0,0,0,0,0,0,0.0555822,0,0,0.0701865,0,0
830,0.0411918,0,0,0,0,0,0,0.0436426,0,0.0284123,0.0623897,0,0.0274546,0,0,0.0435408,0.0418972,0.0350225,0.0195822,0.0176016,0.0450428,0.0399114,0.0234653,0.0489672,0.0513422,0.0275381,0.0295109,0.0315088,0.0146546,0.024855,0.0279334,0.0364496,0.0133271,0.0107484,0.0307504,0,0.0163968,0.0328262,0,0.0268225,0,0,0.0215907,0.0578343,0.0387372,0.0393246,0.00960632,0.056938,0.0823463,0.0391008,0.0766693,0.0590953,0.039853,0.069779,0.0481418,0.0520389,0.0778972,0.0331931,0.0306957,0.00550177,0.0125447,0.0489173,0.0574148,0,0,0,0,0,0,0,0.0559882,0,0,0.0702504,0,0
831,0.0410887,0,0,0,0,0,0,0.0437513,0,0.0286737,0.0623583,0,0.0273972,0,0,0.0434978,0.0420589,0.0350482,0.019371,0.0175775,0.0449818,0.0399678,0.0235161,0.0490406,0.0513292,0.0275083,0.0295309,0.0316335,0.0146052,0.0247319,0.0282464,0.0364156,0.0133619,0.0107915,0.0309628,0,0.0165451,0.0326742,0,0.0274386,0,0,0.021718,0.0577613,0.0383997,0.0395712,0.00956951,0.0570009,0.0822964,0.0390057,0.0766937,0.05886,0.0399375,0.0696837,0.0480877,0.0518967,0.0777241,0.0321493,0.0304477,0.00548085,0.0127198,0.0490275,0.0569885,0,0,0,0,0,0,0,0.0564169,0,0,0.0703033,0,0
832,0.0409551,0,0,0,0,0,0,0.0437824,0,0.02869,0.0622562,0,0.0272642,0,0,0.0435271,0.0422236,0.0350845,0.0191873,0.0175262,0.0449165,0.0401965,0.0236141,0.0490775,0.0512722,0.0274657,0.0293473,0.0315564,0.014588,0.024484,0.0285602,0.0363756,0.0134232,0.010846,0.0313376,0,0.0166412,0.0325461,0,0.0281442,0,0,0.0219334,0.057644,0.0381348,0.0397723,0.00952618,0.0570631,0.0822615,0.0388883,0.0763832,0.0585926,0.0400598,0.0695172,0.0478936,0.0517069,0.0775292,0.0307474,0.030269,0.00555669,0.0128712,0.0491513,0.0566278,0,0,0,0,0,0,0,0.0568734,0,0,0.0703236,0,0
833,0.0408721,0,0,0,0,0,0,0.043809,0,0.0284899,0.0621465,0,0.0272206,0,0,0.0435562,0.0423555,0.0352115,0.0190587,0.0174799,0.0448975,0.0404438,0.0237342,0.0490857,0.0512691,0.0274013,0.0292092,0.0316891,0.0145647,0.0243611,0.0287182,0.0362642,0.0134507,0.010936,0.0316419,0,0.0167194,0.0324128,0,0.0287894,0,0,0.0222577,0.0575735,0.0377634,0.0398954,0.00951827,0.0570417,0.0822145,0.0386974,0.0761548,0.0586705,0.0402657,0.0693875,0.0475837,0.0517051,0.0773478,0.0293088,0.0301502,0.00572046,0.0129276,0.0493228,0.0562756,0,0,0,0,0,0,0,0.0573833,0,0,0.0702674,0,0
834,0.0408937,0,0,0,0,0,0,0.0438812,0,0.0281544,0.06202,0,0.0271677,0,0,0.0435616,0.0424984,0.0353206,0.0189541,0.0174447,0.0449322,0.0405964,0.0238498,0.0491264,0.0513053,0.0272716,0.0292028,0.0316328,0.0144855,0.0242423,0.0288739,0.0361446,0.0134499,0.0110429,0.0320297,0,0.0167363,0.0322727,0,0.0292985,0,0,0.0225266,0.0574579,0.0373269,0.039965,0.00954426,0.0570007,0.0821951,0.0385084,0.0759072,0.05885,0.040478,0.0692596,0.0473646,0.051749,0.0771376,0.0278258,0.0300242,0.00584003,0.0129231,0.0495288,0.0559444,0,0,0,0,0,0,0,0.0579004,0,0,0.0701223,0,0
835,0.040975,0,0,0,0,0,0,0.0439968,0,0.0280036,0.0617784,0,0.0270464,0,0,0.0435771,0.0427101,0.0353801,0.018812,0.0174552,0.0449776,0.0407081,0.023932,0.04914,0.0513422,0.027123,0.0292977,0.031347,0.0143924,0.0240175,0.0291213,0.0360486,0.0134765,0.0111164,0.0325005,0,0.0168857,0.0321038,0,0.0295735,0,0,0.0226616,0.0573694,0.0369586,0.040023,0.00954677,0.0570851,0.0822063,0.0384134,0.0755328,0.0589053,0.0407154,0.0691233,0.0475164,0.0516757,0.0769183,0.0261945,0.029849,0.00594106,0.0129351,0.0498089,0.0555339,0,0,0,0,0,0,0,0.0584534,0,0,0.0699138,0,0
836,0.0410686,0,0,0,0,0,0,0.0441462,0,0.0279387,0.0615235,0,0.026967,0,0,0.0436404,0.0429269,0.0354274,0.0186239,0.0174826,0.044999,0.0408098,0.0239973,0.0491446,0.0513731,0.0270852,0.0292246,0.0312064,0.0143652,0.023941,0.0294824,0.0359243,0.0135363,0.0111397,0.0329225,0,0.0171836,0.0318577,0,0.0298149,0,0,0.0226745,0.0572164,0.0365634,0.0400245,0.00929213,0.0572893,0.0823097,0.0385126,0.0751239,0.0587986,0.0410144,0.069037,0.0477267,0.0515093,0.076761,0.0246917,0.0296758,0.00598273,0.0131231,0.0501317,0.0551455,0,0,0,0,0,0,0,0.0590676,0,0,0.0697005,0,0
837,0.0410721,0,0,0,0,0,0,0.0444201,0,0.0278315,0.0614341,0,0.0269159,0,0,0.0437834,0.0431361,0.0355104,0.018426,0.0174728,0.0450474,0.0409308,0.0240738,0.0491936,0.0513988,0.0272124,0.0291584,0.0312537,0.0143124,0.0238583,0.0298062,0.0357281,0.0136194,0.0111136,0.0333488,0,0.0174769,0.0315313,0,0.0303131,0,0,0.0227859,0.0569462,0.035678,0.0399864,0.00916226,0.057378,0.0825243,0.0387144,0.0743095,0.0588563,0.041314,0.0689268,0.0475006,0.0511973,0.0766379,0.0234232,0.0295074,0.00595941,0.0133163,0.0504493,0.0548462,0,0,0,0,0,0,0,0.0596966,0,0,0.069552,0,0
838,0.041951,0,0,0,0,0,0,0.044962,0,0.0280252,0.0610956,0,0.026647,0,0,0.0439308,0.0441729,0.0360798,0.017729,0.0171627,0.0441771,0.0403944,0.0248895,0.049598,0.0517342,0.0274532,0.0286067,0.0310852,0.0139809,0.0236959,0.0301143,0.0356636,0.0134806,0.0114196,0.034758,0,0.0193845,0.0315263,0,0.0309481,0,0,0.023025,0.0559639,0.0364924,0.043079,0.00567277,0.0573833,0.0828422,0.0421116,0.0768905,0,0.0441667,0.0652483,0.0436073,0.0479878,0.073642,0.0196172,0.0294496,0.00588192,0.0136279,0.0511387,0.0536575,0,0,0,0,0,0,0,0.0603532,0,0,0.0722379,0,0
839,0.0420666,0,0,0,0,0,0,0.0452916,0,0.0279105,0.0608923,0,0.0265023,0,0,0.0442247,0.0443477,0.0361435,0.0176969,0.0171672,0.0444098,0.040479,0.0249563,0.0495817,0.0517415,0.0273542,0.0286514,0.0312125,0.0139507,0.0234183,0.0305857,0.0353313,0.0135341,0.0115541,0.0342927,0,0.0196473,0.0312765,0,0.0318823,0,0,0.0232957,0.0555218,0.0350156,0.0429035,0.00647363,0.0574315,0.0828083,0.0422122,0.0768381,0,0.0443824,0.064936,0.0432794,0.0477821,0.0733241,0.0188545,0.0294158,0.00597574,0.0137466,0.051509,0.0534015,0,0,0,0,0,0,0,0.0610878,0,0,0.0719141,0,0
840,0.0412675,0,0,0,0,0,0,0.0455188,0,0.0273773,0.0608258,0,0.0264744,0,0,0.0446128,0.0437558,0.0356425,0.0180381,0.0174768,0.0456757,0.0413013,0.0243662,0.0491293,0.0514023,0.027178,0.0289823,0.0315774,0.0142621,0.02304,0.031073,0.0347505,0.0135561,0.0117552,0.0319309,0,0.0185041,0.0306958,0,0.0330441,0,0,0.0235344,0.0558676,0.0310791,0.0396923,0.0102708,0.0575477,0.0825533,0.0392264,0.0732951,0.0597992,0.0422057,0.0678138,0.0463511,0.0501224,0.0756725,0.0209846,0.0291799,0.00595385,0.0138838,0.0514872,0.0541036,0,0,0,0,0,0,0,0.0617893,0,0,0.0690112,0,0
841,0.0411653,0,0,0,0,0,0,0.0458527,0,0.0270606,0.0605202,0,0.0263811,0,0,0.0447616,0.0438462,0.0356776,0.0179519,0.0175923,0.0459351,0.0414561,0.0244699,0.0490791,0.0513515,0.0271591,0.0290881,0.0314627,0.0142521,0.0225379,0.0315726,0.0344,0.0136261,0.0118213,0.0315342,0,0.0189876,0.0303982,0,0.034103,0,0,0.0237521,0.055685,0.029369,0.0393185,0.0108259,0.0574874,0.0824413,0.0391264,0.0728863,0.0597565,0.0424426,0.0673294,0.0458643,0.0494678,0.0752234,0.0211964,0.0289374,0.00615737,0.0139806,0.0518424,0.0541491,0,0,0,0,0,0,0,0.0624375,0,0,0.0686687,0,0
842,0.0409722,0,0,0,0,0,0,0.0462331,0,0.0269008,0.0601637,0,0.026252,0,0,0.0448008,0.0439542,0.0356874,0.0179148,0.0177271,0.0462352,0.0415783,0.0245579,0.0490428,0.0512755,0.0270531,0.0292196,0.0315684,0.0142497,0.0221729,0.0320268,0.0341064,0.0136715,0.0118466,0.0310975,0,0.0192955,0.0301493,0,0.0350006,0,0,0.0241384,0.0555209,0.0274551,0.0388778,0.0113988,0.0575396,0.0822986,0.0388807,0.0722979,0.0599465,0.0426222,0.0667185,0.045463,0.0487905,0.0743272,0.0216425,0.028667,0.00634852,0.0142332,0.052235,0.0542753,0,0,0,0,0,0,0,0.0630355,0,0,0.0682866,0,0
843,0.0407565,0,0,0,0,0,0,0.0465543,0,0.0266724,0.0597506,0,0.0260796,0,0,0.0448357,0.0440643,0.0356817,0.0179586,0.0178479,0.0464451,0.0416106,0.0246749,0.0490527,0.0512091,0.026723,0.029279,0.0315241,0.0143625,0.0217376,0.0326131,0.0339497,0.0136312,0.0119508,0.0305671,0,0.0190587,0.0299763,0,0.0357891,0,0,0.0246195,0.0553908,0.0257907,0.0385186,0.0116607,0.0575515,0.0821395,0.0384465,0.0717379,0.0604127,0.0427841,0.0660355,0.0449142,0.0479549,0.0732023,0.0209517,0.0283626,0.00659388,0.0144327,0.0525947,0.0544246,0,0,0,0,0,0,0,0.0636795,0,0,0.0680005,0,0
844,0.0405189,0,0,0,0,0,0,0.046663,0,0.0263683,0.0594104,0,0.0257455,0,0,0.0450336,0.0441885,0.0357365,0.0180824,0.0179064,0.0465441,0.0416245,0.0248621,0.0490928,0.0511994,0.0263009,0.0293448,0.0315916,0.0144523,0.0211129,0.0334145,0.0339428,0.0134536,0.0122928,0.030779,0,0.0183462,0.0299429,0,0.0365406,0,0,0.0251345,0.0553967,0.0247821,0.0383207,0.0113898,0.0577729,0.0820326,0.0380705,0.0714266,0.0609415,0.0430517,0.0657536,0.0442875,0.0477558,0.0729825,0.01973,0.0279247,0.00660085,0.0147975,0.0529217,0.0546381,0,0,0,0,0,0,0,0.064304,0,0,0.0679505,0,0
845,0.0403182,0,0,0,0,0,0,0.0466015,0,0.0261204,0.0592501,0,0.0253698,0,0,0.0453003,0.0444366,0.0358334,0.0180482,0.017937,0.0464863,0.0417467,0.0250335,0.0492506,0.0513379,0.0259737,0.0294695,0.031674,0.0144343,0.0204063,0.0344649,0.0341222,0.0137301,0.0121882,0.0316985,0,0.0177965,0.0301139,0,0.0373827,0,0,0.0254753,0.0556397,0.0241926,0.0383198,0.0108666,0.0582301,0.0822173,0.0380566,0.0712804,0.0613205,0.0432962,0.0661507,0.0440379,0.0485247,0.0742137,0.0192081,0.0271614,0.00676579,0.0149009,0.0532401,0.054706,0,0,0,0,0,0,0,0.0648232,0,0,0.0683568,0,0
846,0.0403283,0,0,0,0,0,0,0.0464928,0,0.0259676,0.0592988,0,0.0247262,0,0,0.0457257,0.0448037,0.0360352,0.0179193,0.0180099,0.0465625,0.0418146,0.0250646,0.0495693,0.0516172,0.0257411,0.0296407,0.0316953,0.0144293,0.0197546,0.0358825,0.0343464,0.0135078,0.0126778,0.031786,0,0.0177401,0.0304722,0,0.0382951,0,0,0.0257442,0.0559985,0.0240784,0.0384258,0.0105755,0.0588056,0.0824382,0.0380629,0.0710357,0.0612312,0.0429162,0.0666663,0.0441484,0.0492327,0.0755289,0.0195589,0.026619,0.00638497,0.0154553,0.0534801,0.0546078,0,0,0,0,0,0,0,0.0652008,0,0,0.0690375,0,0
847,0.0402407,0,0,0,0,0,0,0.0462876,0,0.0257575,0.0594209,0,0.0237457,0,0,0.046206,0.0452195,0.0363879,0.0177574,0.0180827,0.0467916,0.0418232,0.0250606,0.049946,0.0520098,0.0254483,0.0297805,0.0319198,0.0144733,0.0191394,0.0376487,0.0345864,0.0136422,0.0129045,0.0314489,0,0.0176253,0.0308532,0,0.0393417,0,0,0.0259449,0.0560814,0.0244305,0.0387383,0.0105635,0.0591282,0.0827927,0.037739,0.070596,0.0606286,0.041914,0.0666696,0.04428,0.0491085,0.0755521,0.0199019,0.0261204,0.00622842,0.0158886,0.0536202,0.0545608,0,0,0,0,0,0,0,0.0654281,0,0,0.0696456,0,0
848,0.0394851,0,0,0,0,0,0,0.0482674,0,0.0265857,0.0595718,0,0.0228629,0,0,0.0468237,0.049136,0.0375556,0.0133983,0.0178712,0.0487445,0.0423426,0.0258702,0.0507072,0.0541856,0.0280141,0.0289765,0.0313341,0.0135118,0.0188389,0.037763,0.0346015,0.0140144,0.0129428,0.0311488,0,0.0177476,0.0310326,0,0.0405101,0,0,0.0264162,0.0606101,0.0277125,0.0479321,0.00929624,0.0619019,0.0831971,0.0370344,0.0708376,0.0636321,0.0444209,0.0617232,0.0403164,0.0449167,0.0709483,0.0191739,0.0256549,0.00641242,0.0162058,0.0534175,0.0550771,0,0,0,0,0,0,0,0.0652816,0,0,0,0,0
849,0.0398195,0,0,0,0,0,0,0.045018,0,0.0250414,0.0594825,0,0.0217409,0,0,0.0472145,0.0459283,0.0372447,0.0179778,0.0183034,0.0484823,0.0417768,0.0250611,0.0507248,0.0529525,0.0245773,0.0304378,0.0330285,0.0147081,0.0177257,0.0416208,0.0349448,0.0140855,0.013091,0.0315435,0,0.0176065,0.031356,0,0.0411224,0,0,0.0269685,0.0552612,0.0255092,0.039078,0.0108565,0.0597258,0.0829502,0.0368476,0.0696725,0.0595122,0.0399963,0.0657563,0.0441653,0.0479896,0.0737678,0.0192903,0.0253705,0.00667794,0.0163399,0.0535927,0.0547412,0,0,0,0,0,0,0,0.065676,0,0,0.0691422,0,0
850,0.039538,0,0,0,0,0,0,0.0440758,0,0.0245464,0.0593629,0,0.0209365,0,0,0.0474999,0.0463394,0.0376635,0.0182557,0.0184768,0.0498227,0.0417999,0.0251409,0.0512024,0.0534663,0.0241689,0.0310294,0.0335293,0.0150583,0.0171739,0.0435805,0.0349361,0.0135828,0.0137221,0.0319851,0,0.0178193,0.0313837,0,0.0415682,0,0,0.027572,0.0547093,0.0258207,0.0390764,0.0109869,0.0595948,0.0825677,0.0366051,0.0691766,0.0593887,0.0397553,0.0654218,0.0439562,0.0477323,0.073393,0.0186529,0.0252747,0.0067096,0.0166121,0.0535409,0.0551941,0,0,0,0,0,0,0,0.0660547,0,0,0.0686811,0,0
851,0.0390418,0,0,0,0,0,0,0.0433329,0,0.0240272,0.0590483,0,0.0204123,0,0,0.0474637,0.0468522,0.0379451,0.0185447,0.0188417,0.0506602,0.0418503,0.0253168,0.0518027,0.0540331,0.0238289,0.0317352,0.0340367,0.0155021,0.0166409,0.0454085,0.0348768,0.0134078,0.0138222,0.0324874,0,0.0180089,0.0312231,0,0.0418175,0,0,0.027818,0.0543969,0.0258763,0.039004,0.0110627,0.0594261,0.082113,0.0365276,0.0686363,0.0595714,0.0398889,0.0651277,0.0436555,0.0476203,0.0733018,0.0177965,0.0250487,0.00688445,0.0166598,0.0536698,0.055935,0,0,0,0,0,0,0,0.0664897,0,0,0.0685997,0,0
852,0.0386094,0,0,0,0,0,0,0.0425412,0,0.0235794,0.0585521,0,0.0200433,0,0,0.0472877,0.0474255,0.0381378,0.0189379,0.0193422,0.0510986,0.0419008,0.0255122,0.0523766,0.0545316,0.0235719,0.0324224,0.0345049,0.0160213,0.0163689,0.0471727,0.03486,0.0131957,0.0138607,0.0329125,0,0.0181788,0.0308656,0,0.0418293,0,0,0.0279603,0.0543771,0.0255155,0.0388868,0.0111358,0.0592998,0.081439,0.0365949,0.068228,0.0598916,0.0400258,0.0649453,0.0433998,0.0476069,0.0732698,0.0168785,0.0246963,0.00701168,0.0167456,0.0538786,0.0566363,0,0,0,0,0,0,0,0.0669874,0,0,0.0687224,0,0
853,0.038154,0,0,0,0,0,0,0.041063,0,0.0234277,0.0581075,0,0.0198268,0,0,0.0472217,0.0478709,0.0384212,0.019349,0.0197682,0.0516209,0.041998,0.0257074,0.0528692,0.054921,0.0233707,0.032767,0.0349631,0.0166477,0.0162912,0.0491673,0.0348633,0.0130335,0.0138431,0.0333551,0,0.0185148,0.030393,0,0.0417565,0,0,0.028178,0.0546009,0.024904,0.038732,0.0112601,0.059135,0.0808726,0.0367207,0.0679424,0.0601682,0.0401731,0.0647055,0.0430537,0.0474437,0.0731312,0.0161136,0.0244036,0.00709621,0.0168417,0.0541381,0.0572361,0,0,0,0,0,0,0,0.0674376,0,0,0.0688679,0,0
854,0.037873,0,0,0,0,0,0,0.0393316,0,0.0234816,0.0577246,0,0.0196972,0,0,0.0474997,0.0481477,0.0388322,0.0198308,0.0200113,0.0521772,0.0421755,0.0259047,0.0533212,0.0551692,0.0232005,0.0328321,0.0354266,0.0172191,0.0163629,0.0519061,0.0349015,0.0129751,0.0139033,0.0338365,0,0.0189069,0.0299138,0,0.0416672,0,0,0.0283873,0.0548484,0.0246135,0.0384653,0.0115571,0.0589727,0.0804902,0.0367737,0.0676692,0.0602888,0.0403068,0.0642296,0.0425997,0.0471155,0.072831,0.0155645,0.02423,0.00697885,0.0169331,0.0543705,0.0577444,0,0,0,0,0,0,0,0.0677469,0,0,0.0690947,0,0
855,0.0376158,0,0,0,0,0,0,0.0376749,0,0.0236448,0.0573821,0,0.0195445,0,0,0.0480897,0.0483019,0.0394314,0.0203904,0.0200086,0.0524933,0.0422969,0.0261151,0.0537833,0.0553639,0.0230354,0.0330077,0.0358434,0.0176536,0.0163835,0.0555421,0.0350306,0.0130843,0.0139824,0.0342744,0,0.0192609,0.0294424,0,0.041537,0,0,0.0283913,0.0550242,0.024692,0.0381168,0.0118164,0.0589112,0.0801566,0.0366776,0.0673738,0.0601723,0.0403063,0.0637266,0.0421226,0.0467767,0.0723919,0.0151209,0.0241111,0.00673683,0.0170436,0.0546184,0.058019,0,0,0,0,0,0,0,0.0680001,0,0,0.0693632,0,0
856,0.0374435,0,0,0,0,0,0,0.0364298,0,0.0238557,0.05716,0,0.0193056,0,0,0.0487782,0.04834,0.0403155,0.0207861,0.0200029,0.0527635,0.0424829,0.0263286,0.0543181,0.0554749,0.0228398,0.0332068,0.0361879,0.0179001,0.0162673,0.0598001,0.0351685,0.013277,0.0140318,0.0345565,0,0.0195834,0.0290133,0,0.0414327,0,0,0.0281942,0.0551798,0.0249626,0.0377489,0.0123395,0.0587597,0.0798696,0.0364647,0.0670753,0.0601029,0.0403202,0.0632336,0.0416405,0.046495,0.0720449,0.0145994,0.0240295,0.0064548,0.0171425,0.0548145,0.0582218,0,0,0,0,0,0,0,0.0681255,0,0,0.069571,0,0
857,0.0372453,0,0,0,0,0,0,0.0354701,0,0.0244296,0.0571018,0,0.019101,0,0,0.0493,0.0483387,0.0416213,0.021028,0.0202482,0.0533271,0.0428182,0.0265543,0.0547719,0.0555358,0.0227009,0.0335141,0.0365033,0.0181955,0.0162319,0.0637867,0.0352576,0.0133641,0.0141291,0.0345241,0,0.0198392,0.0286364,0,0.041312,0,0,0.0281352,0.0554745,0.0253176,0.0374538,0.0130017,0.0585708,0.0795555,0.0362487,0.0666518,0.0600815,0.0403503,0.0627467,0.0411898,0.0462945,0.0718285,0.0143254,0.0240066,0.00627072,0.0171873,0.0548786,0.0584823,0,0,0,0,0,0,0,0.0681848,0,0,0.0697873,0,0
858,0.0368998,0,0,0,0,0,0,0.0349419,0,0.0251919,0.0572025,0,0.0189335,0,0,0.0494614,0.0482969,0.0433625,0.0213341,0.0207944,0.0539676,0.0432277,0.0268237,0.0551502,0.055481,0.0224122,0.0340553,0.0367039,0.0187296,0.016562,0.067405,0.0352614,0.0133613,0.0142079,0.0347999,0,0.0200938,0.0283254,0,0.0410829,0,0,0.0282409,0.0557993,0.0256643,0.0371281,0.0136416,0.0582689,0.0792258,0.03606,0.0663322,0.0600736,0.0402524,0.0623479,0.0408193,0.046093,0.0715619,0.0140556,0.0240096,0.00628655,0.0171351,0.0548352,0.0587799,0,0,0,0,0,0,0,0.0681441,0,0,0.0698672,0,0
859,0.0365931,0,0,0,0,0,0,0.0350821,0,0.0257386,0.0574606,0,0.0188084,0,0,0.0493405,0.0482886,0.0448466,0.0217408,0.0214526,0.0547429,0.0437202,0.0271933,0.0555838,0.055307,0.021949,0.0346222,0.0368121,0.0195793,0.0174596,0.0717027,0.0352811,0.0132829,0.0142616,0.0350051,0,0.0203249,0.0280919,0,0.0406941,0,0,0.0284934,0.056172,0.0260493,0.0367409,0.0142688,0.0582481,0.0787464,0.0360726,0.0660572,0.0600814,0.0401243,0.0619249,0.0404807,0.0457658,0.0712395,0.0138504,0.0241059,0.00636809,0.0170927,0.0547441,0.0591266,0,0,0,0,0,0,0,0.0680117,0,0,0.0698309,0,0
860,0.0362099,0,0,0,0,0,0,0.03369,0,0.0310245,0.0574236,0,0.0179279,0,0,0.0497565,0.0494862,0.0487111,0.0227406,0.0242588,0.056743,0.0445848,0.0287449,0.0582968,0.0563628,0.0206888,0.0345821,0.0370699,0.0193389,0.016156,0.0668166,0.0356516,0.0128191,0.0138551,0.0336315,0,0.0194411,0.0273154,0,0.0406424,0,0,0.0280324,0.056464,0.026621,0.0360197,0.0147267,0.0591827,0.0779685,0.0351348,0.0652882,0.0595074,0.0391291,0.0620754,0.0410819,0.0460285,0.0713091,0.014998,0.0233565,0.00693099,0.0168779,0.0545133,0.0595777,0,0,0,0,0,0,0,0.0676856,0,0,0.0700501,0,0
