Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,x73,x74,x75,REAR
290,0.0431741,0.0579797,0,0,0,0,0,0,0.0402348,0,0.0243681,0.0658322,0,0,0.0187558,0,0,0.0465898,0.0399915,0.0381853,0.0224863,0.0176089,0.0444645,0.0395058,0.0216268,0.0466276,0.0515447,0.0269343,0.0310415,0.0337471,0.0163342,0.0222357,0.0298012,0.0385486,0.012378,0.0121558,0.0276066,0,0.0131043,0.0678024,0.0338037,0,0.0291098,0,0,0.0200475,0.0581751,0.0386246,0.0366699,0.00879176,0.0568482,0.0760487,0.0399681,0.0776713,0.0632816,0.0383296,0.070395,0.0499329,0.0531664,0.0784679,0.0405659,0.0279303,0.00408406,0.0159361,0.0481885,0.0595371,0,0,0,0,0,0,0,0,0,0
291,0.0431925,0.0583688,0,0,0,0,0,0,0.0403303,0,0.0242722,0.0657535,0,0,0.0186541,0,0,0.0467148,0.0400624,0.0380808,0.0223231,0.0176025,0.0445005,0.0396752,0.021609,0.0466195,0.0516515,0.0269292,0.0310139,0.0337454,0.0162921,0.0220927,0.0301749,0.0382006,0.0124327,0.0121967,0.0282604,0,0.0133375,0.0676052,0.0334961,0,0.0299311,0,0,0.0202332,0.0580433,0.0385006,0.0367146,0.00878826,0.0568923,0.076097,0.0398304,0.0773479,0.0632513,0.0384757,0.0701019,0.0494434,0.0528563,0.0782834,0.0393266,0.0275958,0.00403768,0.0160567,0.0485718,0.0589105,0,0,0,0,0,0,0,0,0,0
292,0.0431341,0.0587053,0,0,0,0,0,0,0.0403799,0,0.0242522,0.0657375,0,0,0.0184792,0,0,0.0469031,0.0401017,0.0380516,0.0221892,0.0175782,0.0445519,0.039918,0.021547,0.0465727,0.0517373,0.0268684,0.031136,0.0337265,0.0162391,0.0219434,0.0306748,0.0379074,0.0125097,0.0122478,0.0284755,0,0.0134601,0.0674044,0.0331296,0,0.0297231,0,0,0.0212562,0.0579436,0.038152,0.0367056,0.00878213,0.0569474,0.0758776,0.039603,0.0771991,0.0632557,0.0385242,0.0698235,0.0489651,0.0525954,0.0781235,0.038387,0.0275213,0.00433448,0.0154125,0.0487867,0.0583715,0,0,0,0,0,0,0,0,0,0
293,0.0430487,0.0591563,0,0,0,0,0,0,0.0403482,0,0.0242258,0.0656652,0,0,0.0182599,0,0,0.0471805,0.0401373,0.0382549,0.0220696,0.0175178,0.0446488,0.0400722,0.0214744,0.0465786,0.0517815,0.0267993,0.0312043,0.0337799,0.0162205,0.0218401,0.0311796,0.0377478,0.0126456,0.0123109,0.0283131,0,0.0134147,0.0673117,0.0328521,0,0.0301081,0,0,0.0220065,0.0578205,0.0378271,0.0366053,0.00867467,0.0570439,0.0757667,0.0394665,0.0772573,0.0631542,0.0385404,0.0695554,0.0486237,0.0524193,0.0780345,0.0376188,0.0275267,0.00464523,0.0152907,0.0489415,0.0579653,0,0,0,0,0,0,0,0,0,0
294,0.0430063,0.0596448,0,0,0,0,0,0,0.0403189,0,0.0240916,0.0656779,0,0,0.0181185,0,0,0.0474768,0.0401747,0.0386549,0.021905,0.0174873,0.0447282,0.040237,0.0214371,0.0467014,0.0517576,0.026739,0.0312564,0.0338734,0.0162604,0.0216799,0.0316142,0.0375634,0.012846,0.0123314,0.0281056,0,0.0133247,0.0672083,0.0326402,0,0.0304291,0,0,0.0227051,0.0576628,0.0377645,0.0365881,0.00850125,0.0570853,0.0755635,0.0393239,0.0771712,0.0629748,0.0385269,0.0692107,0.0483173,0.0522258,0.0778927,0.0371172,0.0275846,0.00466939,0.0154489,0.0489758,0.0576949,0,0,0,0,0,0,0,0,0,0
295,0.0429095,0.0600575,0,0,0,0,0,0,0.0401286,0,0.0239383,0.0657061,0,0,0.0179707,0,0,0.0477073,0.0402445,0.0386031,0.0217328,0.0174779,0.044828,0.0404732,0.0214029,0.0468164,0.051757,0.0266352,0.0312233,0.0338541,0.0162724,0.0214448,0.03199,0.0374538,0.0129218,0.012495,0.0278513,0,0.0133037,0.0670639,0.0323705,0,0.0307174,0,0,0.0232591,0.0575235,0.0376653,0.0366583,0.00841559,0.0570882,0.0754782,0.0392124,0.0770642,0.0627593,0.0385969,0.0688157,0.0479431,0.0519458,0.0775867,0.0369036,0.0276119,0.00516796,0.0152122,0.0491462,0.0574061,0,0,0,0,0,0,0,0,0,0
296,0.0428187,0.0603888,0,0,0,0,0,0,0.0400181,0,0.0239788,0.0652533,0,0,0.0178932,0,0,0.0478566,0.0402802,0.0384625,0.0216312,0.0175198,0.045006,0.0407486,0.021359,0.0467126,0.0517388,0.0264986,0.0309022,0.0338334,0.016197,0.0212782,0.0324302,0.0372524,0.0129941,0.0125839,0.0272676,0,0.0132217,0.0669571,0.0320901,0,0.0308308,0,0,0.0239657,0.05742,0.0375004,0.0367914,0.00826196,0.0570895,0.0753242,0.0391709,0.0768794,0.0629024,0.0387766,0.0685179,0.0475734,0.0516734,0.0772427,0.0366038,0.0276547,0.00579522,0.0150613,0.0494521,0.0570639,0,0,0,0,0,0,0,0,0,0
297,0.0427135,0.0606586,0,0,0,0,0,0,0.0401693,0,0.0239416,0.0648981,0,0,0.0178355,0,0,0.0479279,0.0403392,0.0383802,0.0216206,0.0175777,0.045312,0.0410447,0.0213127,0.0466159,0.0517245,0.0263822,0.0304317,0.0338379,0.0161806,0.0211529,0.0328888,0.036896,0.0130165,0.0126126,0.0264708,0,0.0129797,0.0668339,0.0317665,0,0.0312168,0,0,0.0244322,0.0572576,0.0372654,0.0368989,0.00791673,0.0571033,0.0752275,0.0390628,0.076823,0.0632885,0.0389962,0.0683943,0.0472336,0.0515295,0.0770264,0.0362605,0.0274344,0.00618165,0.0151792,0.0497689,0.0567172,0,0,0,0,0,0,0,0,0,0
298,0.0426186,0.0611783,0,0,0,0,0,0,0.0403884,0,0.0239326,0.0647214,0,0,0.0177573,0,0,0.0479266,0.0404143,0.0385106,0.0215717,0.017561,0.0456832,0.0414037,0.0213546,0.0466233,0.0517319,0.0262535,0.0308032,0.0338615,0.016211,0.0209871,0.0333806,0.0365117,0.0129979,0.0126888,0.0263271,0,0.0130137,0.066672,0.0314708,0,0.0319621,0,0,0.0246766,0.0570998,0.0371411,0.0368796,0.00754376,0.0570802,0.0751668,0.0389073,0.0767454,0.0635728,0.0392256,0.0683557,0.046854,0.0513795,0.0768287,0.0351571,0.0269307,0.00637853,0.0154171,0.0501919,0.0564128,0,0,0,0,0,0,0,0,0,0
299,0.0426051,0.0620457,0,0,0,0,0,0,0.0405996,0,0.0238713,0.0646517,0,0,0.0176955,0,0,0.0479767,0.0405662,0.038622,0.021386,0.0175762,0.0460956,0.0417714,0.0213726,0.0466598,0.051754,0.0261998,0.0310182,0.0338787,0.0162951,0.0208182,0.0338051,0.0361909,0.0130228,0.0127971,0.026717,0,0.0133548,0.0664947,0.0312587,0,0.0328785,0,0,0.0250109,0.0568832,0.037048,0.0367681,0.00751189,0.0570353,0.0750588,0.0390487,0.0765947,0.0634207,0.0395401,0.0680364,0.046503,0.0511825,0.0767273,0.0330534,0.0264284,0.0066417,0.0156549,0.0506139,0.0561062,0,0,0,0,0,0,0,0,0,0
300,0.0426773,0.0631455,0,0,0,0,0,0,0.0408207,0,0.0237312,0.0646704,0,0,0.0176508,0,0,0.0482356,0.0407277,0.0386478,0.0211659,0.0176675,0.0465136,0.0422119,0.021353,0.0467072,0.0517099,0.0262127,0.0308882,0.0339319,0.0163918,0.0207155,0.0341587,0.0359697,0.013146,0.0129141,0.0276618,0,0.0140808,0.066291,0.0310262,0,0.0339054,0,0,0.0255151,0.0566291,0.0361461,0.0365393,0.00761833,0.056935,0.0748854,0.0392841,0.0763327,0.063327,0.0398985,0.0674609,0.0461787,0.0508598,0.0764399,0.0298928,0.0259223,0.00698598,0.0159439,0.0510545,0.0557908,0,0,0,0,0,0,0,0,0,0
301,0.0427543,0.0640258,0,0,0,0,0,0,0.0411558,0,0.023734,0.0643808,0,0,0.0176693,0,0,0.048666,0.040786,0.0386274,0.0209636,0.0177502,0.0469114,0.0425558,0.0212756,0.0465052,0.0516424,0.0262607,0.0307874,0.0339898,0.0164469,0.0206372,0.0345607,0.0357234,0.0133108,0.0129907,0.0286602,0,0.0153023,0.0661023,0.0307109,0,0.0348904,0,0,0.0261171,0.056422,0.033519,0.036265,0.00780996,0.0568133,0.074713,0.0394558,0.0760021,0.0632317,0.0403296,0.0667366,0.045586,0.0501203,0.0756215,0.0270123,0.0253798,0.00728635,0.0162299,0.0515194,0.0554327,0,0,0,0,0,0,0,0,0,0
302,0.0428308,0.0644624,0,0,0,0,0,0,0.0416507,0,0.0237553,0.0637678,0,0,0.017673,0,0,0.0490755,0.0408349,0.0385679,0.020831,0.0178203,0.0472983,0.0429421,0.0212542,0.0462916,0.051596,0.0262728,0.0305908,0.0339938,0.0165863,0.0205824,0.0349943,0.0355249,0.0135092,0.0131105,0.0286423,0,0.0163351,0.0658753,0.0302885,0,0.0358914,0,0,0.0266125,0.0562782,0.0301026,0.0359102,0.0083863,0.0567293,0.0744492,0.0394018,0.0753013,0.063287,0.0407863,0.0658679,0.0446851,0.0487924,0.0740665,0.0253059,0.0248438,0.00762675,0.0164101,0.0518843,0.0551677,0,0,0,0,0,0,0,0,0,0
303,0.0428511,0.0652183,0,0,0,0,0,0,0.0422758,0,0.0236629,0.0632412,0,0,0.017723,0,0,0.0494257,0.0408793,0.0386279,0.0207705,0.0178815,0.0476208,0.0435505,0.0213737,0.0461112,0.0514747,0.0262584,0.0302672,0.0338982,0.016741,0.0205043,0.0354801,0.0352487,0.0136818,0.013228,0.0280694,0,0.0157667,0.065581,0.0299023,0,0.0369471,0,0,0.0271354,0.0560553,0.0271703,0.0354457,0.00920462,0.0567118,0.0741679,0.038974,0.0744324,0.0634406,0.041269,0.0649895,0.0437262,0.0472368,0.0723063,0.025021,0.0243403,0.00799844,0.0165797,0.0522987,0.0550347,0,0,0,0,0,0,0,0,0,0
304,0.0428997,0.0658932,0,0,0,0,0,0,0.0429633,0,0.0235617,0.0628002,0,0,0.0177784,0,0,0.0496242,0.0408968,0.0386749,0.0208895,0.0178764,0.0478888,0.0440569,0.0215965,0.0461752,0.0513121,0.0262324,0.0306212,0.0338239,0.0167502,0.0203215,0.0360067,0.034867,0.0135502,0.0135514,0.0280561,0,0.0144249,0.0653479,0.0297548,0,0.0379132,0,0,0.0277625,0.0558716,0.0250651,0.0349134,0.0100372,0.0568518,0.0737997,0.0381533,0.0737501,0.063515,0.0417196,0.0642807,0.0428666,0.0460113,0.0708818,0.0240875,0.0240104,0.00838094,0.0170029,0.052714,0.0547688,0,0,0,0,0,0,0,0,0,0
305,0.0428152,0.066535,0,0,0,0,0,0,0.043428,0,0.0235383,0.0626569,0,0,0.0178647,0,0,0.0497558,0.0409371,0.0382613,0.0210992,0.0178043,0.0480503,0.0445042,0.0218529,0.0463037,0.0512546,0.0260786,0.030599,0.0338343,0.0167213,0.0199882,0.036465,0.0345145,0.0134992,0.013719,0.0275529,0,0.0135434,0.0653107,0.0296508,0,0.0388419,0,0,0.0282061,0.0562374,0.0249137,0.0343992,0.0106227,0.0571704,0.0738512,0.0373963,0.0731472,0.0636652,0.0417116,0.0640819,0.0422937,0.045469,0.0705536,0.0237927,0.0235341,0.00875054,0.0172076,0.0531907,0.0545396,0,0,0,0,0,0,0,0,0,0
306,0.0427314,0.0670902,0,0,0,0,0,0,0.0437817,0,0.0234562,0.0628862,0,0,0.0179008,0,0,0.0499245,0.0410138,0.038287,0.0212207,0.017802,0.0482244,0.0448299,0.0220415,0.0464111,0.0514297,0.0258139,0.0303712,0.0340097,0.0168244,0.0196045,0.0369032,0.0343675,0.0134841,0.0138627,0.0277097,0,0.0128704,0.0656001,0.0295933,0,0.0397822,0,0,0.0286848,0.0571299,0.0254679,0.0343183,0.0104838,0.0578838,0.0741954,0.0373282,0.0731536,0.0637702,0.0412821,0.0648139,0.0424408,0.0462193,0.071854,0.0254421,0.0229843,0.00907764,0.0174661,0.0536743,0.0542886,0,0,0,0,0,0,0,0,0,0
307,0.042709,0.0675314,0,0,0,0,0,0,0.0439591,0,0.0234096,0.0633385,0,0,0.0178838,0,0,0.0501567,0.0412275,0.0387475,0.0212969,0.0177739,0.0485357,0.0449682,0.0222007,0.0466807,0.0518062,0.0255771,0.0308857,0.0340863,0.0169544,0.0191785,0.0374365,0.0343848,0.0135181,0.0140084,0.0270696,0,0.0124988,0.0659509,0.0296174,0,0.0407541,0,0,0.0290557,0.0579147,0.0266575,0.0346842,0.0103593,0.0587016,0.0746098,0.0373812,0.0734741,0.0635701,0.0403692,0.0657738,0.0431302,0.0474367,0.0733082,0.0278555,0.0225596,0.00944143,0.0176905,0.0540654,0.0539851,0,0,0,0,0,0,0,0,0,0
308,0.0426929,0.0680622,0,0,0,0,0,0,0.0438108,0,0.0233236,0.0637766,0,0,0.0177837,0,0,0.0503992,0.0415766,0.0393084,0.0214495,0.0177285,0.0491184,0.0448942,0.0222373,0.0472395,0.0522969,0.0253999,0.0313456,0.0342464,0.0171638,0.0187863,0.0380769,0.034609,0.0135536,0.0141466,0.0266486,0,0.0124218,0.0661413,0.0295567,0,0.0417862,0,0,0.0293215,0.0579462,0.0281216,0.0352692,0.0105732,0.0592788,0.074924,0.0372279,0.0735637,0.0630444,0.0394148,0.0662806,0.0438734,0.0480787,0.0737373,0.0297038,0.0223144,0.0098547,0.0178909,0.0543353,0.0537809,0,0,0,0,0,0,0,0,0,0
309,0.0426005,0.0686721,0,0,0,0,0,0,0.0433921,0,0.0231104,0.0642558,0,0,0.017646,0,0,0.0505241,0.0420608,0.039326,0.0215964,0.0176157,0.0499298,0.0448048,0.0222483,0.0479093,0.0528294,0.0252846,0.0312346,0.0347004,0.0174956,0.0184496,0.0386928,0.0349006,0.0134921,0.0143063,0.0264557,0,0.0124234,0.0660661,0.0293745,0,0.0427127,0,0,0.0296797,0.0571899,0.0290308,0.0357738,0.0108789,0.0594402,0.0750263,0.037036,0.0733771,0.0622931,0.038805,0.0661259,0.0442192,0.0478498,0.0731195,0.0302343,0.0220542,0.0103164,0.0180016,0.0544742,0.0538461,0,0,0,0,0,0,0,0,0,0
310,0.0423998,0.0686207,0,0,0,0,0,0,0.0429618,0,0.0226286,0.0644615,0,0,0.0174442,0,0,0.0505058,0.0426429,0.0392318,0.0218028,0.0175102,0.0508072,0.0446666,0.0221648,0.0483658,0.0534019,0.0252834,0.0307276,0.0353312,0.0178976,0.0182389,0.0394199,0.035151,0.0133353,0.0144767,0.0265024,0,0.0124286,0.0657382,0.0291052,0,0.0432788,0,0,0.0301619,0.0561221,0.0290713,0.0360296,0.0110826,0.0593426,0.0747883,0.0369092,0.0731133,0.0616269,0.0386396,0.0656229,0.0440731,0.0471129,0.0721957,0.0300534,0.0218988,0.0108678,0.0180232,0.0545969,0.054129,0,0,0,0,0,0,0,0,0,0
311,0.0421233,0.0686743,0,0,0,0,0,0,0.0424239,0,0.0220004,0.0644502,0,0,0.0172216,0,0,0.0504312,0.0432738,0.0392102,0.022041,0.0172969,0.0514965,0.0445975,0.0220288,0.0488382,0.0540834,0.0254143,0.0308952,0.0359171,0.0183022,0.0180449,0.0401582,0.035327,0.0131709,0.0146202,0.0266501,0,0.0123912,0.0653826,0.028857,0,0.043433,0,0,0.0306734,0.0553142,0.0288322,0.0360653,0.0112189,0.0589911,0.0745038,0.036761,0.0729303,0.0615352,0.0387529,0.0654325,0.043715,0.0467387,0.0717566,0.0295801,0.0217967,0.0114578,0.0180879,0.0547018,0.0543268,0,0,0,0,0,0,0,0,0,0
312,0.0418421,0.0688186,0,0,0,0,0,0,0.0415651,0,0.0213812,0.0643664,0,0,0.0168473,0,0,0.0503743,0.0439222,0.0393037,0.0223052,0.0169952,0.0519126,0.044586,0.0219378,0.0493132,0.0548403,0.0255359,0.0314454,0.0365056,0.0187852,0.0179231,0.0406258,0.0355626,0.0130482,0.0148588,0.0268169,0,0.012357,0.065536,0.028581,0,0.0433159,0,0,0.031082,0.0549696,0.0285411,0.0360009,0.0115509,0.0584063,0.0740464,0.0365952,0.0727732,0.0619627,0.0388775,0.0653822,0.0434527,0.0468912,0.0719261,0.0290117,0.021719,0.0119743,0.018197,0.0548058,0.0544621,0,0,0,0,0,0,0,0,0,0
313,0.0415364,0.0690868,0,0,0,0,0,0,0.040843,0,0.0207147,0.0641152,0,0,0.0163667,0,0,0.0503739,0.0445946,0.0389372,0.0227016,0.0166378,0.052011,0.0446297,0.0218424,0.0497352,0.0556619,0.0256527,0.0320869,0.0372264,0.0192035,0.0178023,0.0407037,0.0358169,0.0130565,0.0149121,0.0268553,0,0.0121564,0.065919,0.0283507,0,0.0431485,0,0,0.0311637,0.0550315,0.0281336,0.0358028,0.0118376,0.0578432,0.0736779,0.0365167,0.072691,0.0624791,0.0382431,0.0653761,0.0434158,0.0472157,0.0722682,0.0284057,0.0215356,0.0122232,0.0181947,0.0550085,0.0545823,0,0,0,0,0,0,0,0,0,0
314,0.0412182,0.0694097,0,0,0,0,0,0,0.0401018,0,0.0200556,0.063692,0,0,0.0159752,0,0,0.050499,0.0452281,0.038639,0.0230725,0.0162996,0.051941,0.0446385,0.0217781,0.0502955,0.0564107,0.0258625,0.0328889,0.0380729,0.0195226,0.0177191,0.0405928,0.0361697,0.0131743,0.014915,0.026832,0,0.0119024,0.0664042,0.028113,0,0.0429979,0,0,0.0311073,0.055216,0.027723,0.0355658,0.0119244,0.0574425,0.0733537,0.0363262,0.0726653,0.0628734,0.0376522,0.065174,0.0434358,0.0473073,0.0722837,0.0278039,0.0213875,0.0123584,0.0182399,0.0552817,0.0547806,0,0,0,0,0,0,0,0,0,0
315,0.040812,0.0696394,0,0,0,0,0,0,0.0388174,0,0.0194679,0.0632419,0,0,0.0156845,0,0,0.0507153,0.0457069,0.0385112,0.0233203,0.0160292,0.0516979,0.0446667,0.0217289,0.0508928,0.0570768,0.0260754,0.0339978,0.0387116,0.0197967,0.0175697,0.040281,0.0365942,0.013258,0.0149642,0.0268522,0,0.011723,0.0669521,0.027779,0,0.0430596,0,0,0.0311641,0.0553429,0.0274822,0.0353011,0.0117429,0.0570746,0.0731651,0.0360716,0.0724329,0.0630672,0.0371828,0.0650994,0.0433137,0.0471768,0.0723116,0.0272397,0.0211922,0.0124667,0.0183142,0.0554612,0.0550148,0,0,0,0,0,0,0,0,0,0
316,0.0403109,0.0699616,0,0,0,0,0,0,0.0373703,0,0.0189236,0.0628248,0,0,0.0155192,0,0,0.0508625,0.0460091,0.0384504,0.0235038,0.0159274,0.0514824,0.0447048,0.0217061,0.0513071,0.0575435,0.0262133,0.0346973,0.0389978,0.0200268,0.0174075,0.0399779,0.0369416,0.0135961,0.0146274,0.0269379,0,0.0116449,0.0674994,0.0274356,0,0.0432282,0,0,0.0312787,0.0553408,0.0273685,0.0349827,0.011375,0.0570492,0.0729475,0.0358008,0.0721134,0.0630704,0.0369822,0.0648687,0.0431556,0.0470701,0.0720491,0.026724,0.0209486,0.012689,0.0181729,0.0555959,0.055245,0,0,0,0,0,0,0,0,0,0
317,0.0401059,0.0702431,0,0,0,0,0,0,0.0359314,0,0.0186024,0.0625567,0,0,0.0152876,0,0,0.0509777,0.0462144,0.0386619,0.023709,0.0160788,0.0515229,0.0445898,0.0217333,0.0515125,0.0578456,0.0262186,0.0349232,0.0388539,0.0201468,0.0173132,0.0399235,0.0371052,0.013295,0.0149814,0.0271151,0,0.0116574,0.0680028,0.0271832,0,0.0432819,0,0,0.0316662,0.0552345,0.0274185,0.0347566,0.010795,0.0575052,0.072541,0.0355908,0.0720489,0.0629965,0.0371522,0.0647287,0.0430576,0.0470404,0.0720161,0.0262488,0.0210851,0.0125945,0.0185079,0.0557504,0.0555763,0,0,0,0,0,0,0,0,0,0
318,0.0398968,0.0704504,0,0,0,0,0,0,0.0347904,0,0.0186643,0.0623183,0,0,0.0152681,0,0,0.0510062,0.0463415,0.039252,0.0238277,0.0162307,0.0517111,0.0442393,0.021837,0.0518558,0.0579979,0.0260868,0.0350869,0.0389086,0.0201982,0.0172465,0.0403759,0.0370493,0.0134725,0.0147854,0.0273007,0,0.0117493,0.0685406,0.0269222,0,0.0434176,0,0,0.0319613,0.0552006,0.0275713,0.0346214,0.010199,0.0576747,0.0722426,0.0355002,0.0722782,0.0629245,0.0376216,0.0646999,0.0430574,0.0470817,0.0720213,0.0259774,0.0211315,0.0127856,0.0183646,0.0558814,0.0558945,0,0,0,0,0,0,0,0,0,0
319,0.0395297,0.0705774,0,0,0,0,0,0,0.0338933,0,0.0190415,0.0622252,0,0,0.0151975,0,0,0.0509135,0.0464158,0.0403412,0.0238489,0.0163559,0.0520338,0.0440806,0.0220421,0.052881,0.0578997,0.0257916,0.0353283,0.0390538,0.0203676,0.0173575,0.0415162,0.0370826,0.013369,0.0147696,0.0275119,0,0.011906,0.0690272,0.0265767,0,0.0435537,0,0,0.0321843,0.0552082,0.0276837,0.0345818,0.00968397,0.0576606,0.0719825,0.0354886,0.072387,0.0628513,0.0380523,0.0646584,0.0430882,0.0470815,0.071908,0.0256708,0.0210776,0.0128005,0.018412,0.0559851,0.0562513,0,0,0,0,0,0,0,0,0,0
320,0.0392655,0.0705692,0,0,0,0,0,0,0.0328762,0,0.019731,0.0624293,0,0,0.0151196,0,0,0.0508628,0.0464488,0.0418498,0.0239243,0.0167053,0.0524377,0.0442292,0.0223319,0.0533271,0.0576529,0.0253227,0.0356357,0.0391799,0.0206303,0.0177031,0.0429367,0.0370941,0.0133048,0.0147828,0.0276293,0,0.012132,0.0693778,0.0263425,0,0.0434959,0,0,0.0323847,0.0553203,0.0276803,0.0345822,0.00924916,0.0576189,0.0716765,0.0355633,0.0723471,0.0627952,0.0383214,0.0645746,0.0430393,0.0470523,0.0717313,0.0253332,0.0210962,0.0128157,0.0184716,0.0559759,0.0565544,0,0,0,0,0,0,0,0,0,0
321,0.0389919,0.0704465,0,0,0,0,0,0,0.0320055,0,0.0206075,0.0628601,0,0,0.0149312,0,0,0.0510102,0.0464532,0.0433686,0.0240235,0.0173144,0.0529173,0.0444541,0.0227512,0.0533607,0.0573245,0.0247568,0.0360533,0.039181,0.0210289,0.0182192,0.0441749,0.0371773,0.0128899,0.015343,0.0276594,0,0.0123525,0.069642,0.0262048,0,0.0432089,0,0,0.0328142,0.0555254,0.0275042,0.0345719,0.00877756,0.0576239,0.0713784,0.0356475,0.0722935,0.0627714,0.038436,0.0644271,0.0428969,0.0470563,0.0716739,0.024958,0.0213692,0.0125152,0.0189993,0.0558732,0.0567935,0,0,0,0,0,0,0,0,0,0
322,0.0386463,0.0702362,0,0,0,0,0,0,0.0315174,0,0.0216284,0.0633574,0,0,0.0148445,0,0,0.0512468,0.0463528,0.0447869,0.0242343,0.0181283,0.0533227,0.0446052,0.0231049,0.0534025,0.0569686,0.0241951,0.0363305,0.0391525,0.0215952,0.0189712,0.0456197,0.0373847,0.0130133,0.0153044,0.0278234,0,0.0125399,0.069635,0.0260964,0,0.0429859,0,0,0.0330928,0.0557172,0.0275951,0.0343978,0.00840489,0.0575292,0.0712153,0.035727,0.072342,0.0627777,0.0384723,0.0641827,0.0426914,0.0470502,0.0717272,0.0245566,0.0214205,0.0124663,0.0190779,0.0558113,0.0569102,0,0,0,0,0,0,0,0,0,0
323,0.0382391,0.0700685,0,0,0,0,0,0,0.0313992,0,0.0226257,0.0637882,0,0,0.0146077,0,0,0.0513761,0.0462271,0.0459036,0.024615,0.0187804,0.0537561,0.0446519,0.0234296,0.0534691,0.0566179,0.0237026,0.0361434,0.0392102,0.0223842,0.0198628,0.0473986,0.0376589,0.0129738,0.015339,0.0279221,0,0.0127215,0.0694355,0.0260645,0,0.0427177,0,0,0.0332682,0.0559255,0.0276493,0.0341676,0.00797249,0.0573465,0.0710271,0.0357849,0.0723326,0.062857,0.0385657,0.0639103,0.0424845,0.0468482,0.0714408,0.0242851,0.0214635,0.0123791,0.0191244,0.0557568,0.0571381,0,0,0,0,0,0,0,0,0,0
324,0.0379602,0.0699962,0,0,0,0,0,0,0.0313089,0,0.0234942,0.0643288,0,0,0.0143842,0,0,0.0513054,0.0461023,0.046582,0.0251855,0.0191467,0.0541559,0.0446972,0.023754,0.0535816,0.0564368,0.0233186,0.0368019,0.0392351,0.0230436,0.0206158,0.0489935,0.0379814,0.0127869,0.0154648,0.0281646,0,0.0128913,0.0691802,0.0260164,0,0.0424256,0,0,0.0333375,0.0561544,0.0275629,0.0338687,0.00755667,0.0570987,0.0708502,0.0357845,0.0722648,0.0629926,0.0386696,0.063735,0.0422909,0.0467387,0.0710679,0.0235824,0.021473,0.0122822,0.0191425,0.055706,0.0575078,0,0,0,0,0,0,0,0,0,0
325,0.0377499,0.0701707,0,0,0,0,0,0,0.031243,0,0.0239991,0.0649508,0,0,0.014099,0,0,0.0511811,0.0459014,0.0469239,0.0256653,0.0194259,0.0544233,0.0447147,0.0239937,0.0538558,0.0562648,0.0230422,0.0372785,0.0392257,0.023462,0.0212644,0.0505517,0.0382754,0.0126376,0.0155739,0.0283737,0,0.0129974,0.0692252,0.0259674,0,0.0421603,0,0,0.0333162,0.0563743,0.0275367,0.0334864,0.00726156,0.0567439,0.0706864,0.0358548,0.0721793,0.0630886,0.0387222,0.0636962,0.0421695,0.0468063,0.0708763,0.0231317,0.0215393,0.0121486,0.0191803,0.0555642,0.0578977,0,0,0,0,0,0,0,0,0,0
326,0.0373734,0.070495,0,0,0,0,0,0,0.0311752,0,0.0240239,0.065351,0,0,0.0137201,0,0,0.0510563,0.0457055,0.0469142,0.0260622,0.0194391,0.0545526,0.0447012,0.024034,0.0540968,0.0560039,0.0229501,0.0370094,0.0392072,0.0235706,0.0218612,0.052103,0.0385922,0.012491,0.0156392,0.0286158,0,0.0130895,0.0692223,0.0259123,0,0.0419301,0,0,0.0332904,0.0565384,0.0276087,0.0330282,0.00704013,0.0564193,0.0704999,0.0359107,0.0720088,0.0631719,0.0387493,0.0634738,0.0421196,0.0467946,0.0708709,0.0225858,0.021702,0.0120249,0.0192334,0.0555321,0.0582127,0,0,0,0,0,0,0,0,0,0
327,0.0371305,0.0701638,0,0,0,0,0,0,0.0310768,0,0.0238558,0.065452,0,0,0.0133155,0,0,0.0510135,0.0454696,0.0466517,0.0264706,0.0192962,0.0546567,0.0445733,0.0239671,0.0539111,0.0559028,0.0230573,0.0372573,0.039292,0.0236119,0.0221488,0.0531292,0.0388994,0.0125298,0.0155849,0.0290196,0,0.0131855,0.0691345,0.0259161,0,0.0416259,0,0,0.0332552,0.0566835,0.0276457,0.032602,0.00688451,0.0562205,0.070222,0.0359748,0.0718038,0.0632975,0.038716,0.0633596,0.0420716,0.0467606,0.0708497,0.0217873,0.0218985,0.0118758,0.0192445,0.0554959,0.0584134,0,0,0,0,0,0,0,0,0,0
