Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,x73,x74,
1134,0.0289986,0.0562891,0,0,0,0,0,0,0.0409821,0,0.0423437,0.0497151,0,0,0.0342173,0,0,0.0335716,0.0529002,0.0241113,0.0255257,0.0576464,0.0374826,0,0.0410327,0.0481044,0.0364857,0.0351639,0.0373616,0.0204675,0.0244519,0.0239237,0.0589602,0.0160563,0.013126,0.044633,0,0.0242725,0.142923,0.0297977,0,0,0.0235803,0,0,0.0144242,0.0552044,0.0434065,0.0190018,0.0189173,0.0493242,0.0321311,0.0266732,0.0659352,0.0592575,0.0333472,0.0670277,0.0436034,0.0465006,0.0719475,0.00408053,0.048367,0.0176582,0,0.0483705,0.0610485,0,0,0,0,0,0,0,0,0
1135,0.02921,0.0559094,0,0,0,0,0,0,0.0415677,0,0.0428606,0.0496895,0,0,0.0343137,0,0,0.0335168,0.0519696,0.0233759,0.0237384,0.0580041,0.0368926,0.0320916,0.040216,0.0483241,0.0362421,0.0349948,0.0377532,0.0207209,0.0242867,0.0244936,0.0590419,0.0160387,0.0133231,0.0452235,0,0.0246278,0.148932,0.0306467,0,0,0.023316,0,0,0.0141209,0.0566502,0.043679,0.0189894,0.0195744,0.0507164,0.0321368,0.0260704,0.0655142,0.0586738,0.0341676,0.0673602,0.043745,0.0463827,0.0719048,0.00394479,0.0475212,0.0176123,0,0.0477044,0.0616306,0,0,0,0,0,0,0,0,0
1136,0.0302044,0.0558902,0,0,0,0,0,0,0.0424404,0,0.0429482,0.0494328,0,0,0.0345118,0,0,0.0335,0.0522481,0.022974,0.0240743,0.0576283,0.0362247,0.0323073,0.0403459,0.0482727,0.0362171,0.0350054,0.0378405,0.0205898,0.0240933,0.0241587,0.0591496,0.0165076,0.0129219,0.0467186,0,0.0255021,0.155934,0.0315622,0,0,0.0229298,0,0,0.0138389,0.0557998,0.0457459,0.019827,0.0187837,0.0504826,0.0316767,0,0.0671612,0.0595701,0.034874,0.0664706,0.042556,0.0455531,0.0704595,0.00393814,0.0470855,0.0176598,0,0.0474941,0.061157,0,0,0,0,0,0,0,0,0
1137,0.0309232,0.0554077,0,0,0,0,0,0,0.0432593,0,0.0424847,0.0498006,0,0,0.0348499,0,0,0.0300395,0.0525456,0.0233189,0.0246432,0.0582396,0.036194,0.0325845,0.040745,0.0483212,0.0364917,0.0350301,0.037713,0.0203078,0.0240488,0.0232583,0.059043,0.0212941,0,0.0460035,0,0.025341,0.162333,0.0320289,0,0,0.0220776,0,0,0.014732,0.0564021,0.0468767,0.0213209,0.0195772,0.0511057,0.0316387,0,0.0676209,0.06056,0.0352872,0.066946,0.0427814,0.0459737,0.0702748,0.00435266,0.0459775,0.0175071,0,0.0466739,0.0614687,0,0,0,0,0,0,0,0,0
1138,0.0298764,0.0561409,0,0,0,0,0,0,0.0422416,0,0.0423455,0.0498959,0,0,0.0337892,0,0,0.0339642,0.0527472,0.0238818,0.0238477,0.0610025,0.0358443,0.0306794,0.0390822,0.0487096,0.038172,0.0355801,0.038301,0.0210778,0.0248073,0.0245404,0.0587101,0.0176423,0.012044,0.0474324,0,0.0261448,0.166559,0.0318392,0,0,0.0230455,0,0,0.0124494,0.058901,0.0461748,0.0230558,0.020169,0.0546994,0.0305129,0.0253586,0.0654553,0.0597236,0.0348796,0.06707,0.0430832,0.0459505,0.070242,0.00602096,0.0461442,0.0177371,0,0.0464686,0.0629808,0,0,0,0,0,0,0,0,0
1139,0.03127,0.0555016,0,0,0,0,0,0,0.0429565,0,0.0423431,0.0496899,0,0,0.0343106,0,0,0.0340121,0.0529595,0.0233451,0.0242708,0.0603762,0.0355044,0.0313683,0.0395131,0.0484545,0.0380076,0.0355384,0.0383082,0.0206902,0.0245568,0.0233522,0.058863,0.017476,0.0118379,0.0478007,0,0.0264602,0.174507,0.0328768,0,0,0.022154,0,0,0.0130762,0.058004,0.0480082,0.023656,0.0201287,0.0539864,0.030178,0,0.0666903,0.0612816,0.0357698,0.065909,0.0421482,0.0452509,0.0692346,0.00539178,0.0458213,0.0173702,0,0.0459321,0.0625828,0,0,0,0,0,0,0,0,0
1140,0.0311183,0.0556425,0,0,0,0,0,0,0.0430807,0,0.0424184,0.0498914,0,0,0.0337944,0,0,0.0340916,0.05322,0.0234583,0.0240446,0.0617119,0.0348871,0.0308307,0.0389903,0.0486061,0.0384866,0.035649,0.0385723,0.0205866,0.0246352,0.0234128,0.0586376,0.0178376,0.0121479,0.0490469,0,0.027575,0.181023,0.0329648,0,0,0.0221801,0,0,0.0124703,0.0590355,0.0488455,0.0250539,0.0202986,0.0555887,0.0294504,0,0.066329,0.0616017,0.0362079,0.0654391,0.0419422,0.0447855,0.0688018,0.00657308,0.0457276,0.0175951,0,0.0458566,0.0629148,0,0,0,0,0,0,0,0,0
1141,0.0325108,0.054357,0,0,0,0,0,0,0.0445484,0,0.0419404,0.0498261,0,0,0.033569,0,0,0.0348403,0.0533886,0.0237543,0.0249105,0.0619146,0.0354728,0.0319435,0.0396676,0.048349,0.0380936,0.0356317,0.0384827,0.0201718,0.0244842,0.0214972,0.0584261,0.0162726,0.0124293,0.0473574,0,0.026841,0.189025,0.0341526,0,0,0.0208635,0,0,0.0143308,0.0592264,0.0492534,0.0264079,0.0204736,0.0557454,0.0294908,0,0.066874,0.0622652,0.0367439,0.0657607,0.0423413,0.0453843,0.0692417,0.00566856,0.0450607,0.0175233,0,0.044735,0.0629596,0,0,0,0,0,0,0,0,0
1142,0.0330018,0.0538999,0,0,0,0,0,0,0.044551,0,0.0421522,0.0497648,0,0,0.033544,0,0,0.0350427,0.0536964,0.0239302,0.0247278,0.0634856,0.0356069,0.0317648,0.0393575,0.0486305,0.0389156,0.0355859,0.0384103,0.0203231,0.0249256,0.021071,0.0580365,0.0164467,0.011011,0.0468871,0,0.0267278,0.196061,0.0348402,0,0,0.0205919,0,0,0.0147315,0.0605904,0.0494985,0.0282794,0.021107,0.0575873,0.0292194,0,0.0669371,0.0626652,0.0375093,0.0660364,0.0424133,0.0456859,0.069304,0.00572916,0.0449828,0.017314,0,0.0439917,0.063566,0,0,0,0,0,0,0,0,0
1143,0.0316781,0.0547939,0,0,0,0,0,0,0.044264,0,0.0424871,0.0500123,0,0,0.0328268,0,0,0.0346179,0.0536768,0.0244475,0.0239816,0.0656554,0.0350297,0.0302898,0.0383365,0.0489848,0.0397429,0.0355994,0.0388868,0.0208073,0.0250621,0.0213072,0.0573081,0.0178633,0.0125177,0.0488966,0,0.0280404,0.202826,0.0342161,0,0,0.0209954,0,0,0.0136067,0.0628771,0.049412,0.0296832,0.0216383,0.0605021,0.0285097,0.0241174,0.0653464,0.0617133,0.037661,0.0659852,0.0426126,0.0452663,0.0688552,0.00853056,0.0450322,0.017671,0,0.044299,0.0646822,0,0,0,0,0,0,0,0,0
1144,0.0325567,0.0549026,0,0,0,0,0,0,0.0441771,0,0.0421075,0.0493655,0,0,0.0322873,0,0,0.0350789,0.054585,0.0243853,0.0240934,0.0664935,0.0348858,0.0308781,0.0383394,0.0492038,0.0402526,0.035457,0.0388814,0.0209116,0.0254609,0.021301,0.0574325,0.017655,0.0130519,0.0503748,0,0.0291987,0.210356,0.0345076,0,0,0.0215035,0,0,0.0136124,0.0627993,0.0510363,0.0308357,0.0210349,0.0612991,0.0281272,0,0.0672192,0.0630569,0.0386013,0.0647623,0.0414382,0.0440814,0.0675914,0.00844319,0.0446459,0.017712,0,0.0442173,0.0647988,0,0,0,0,0,0,0,0,0
1145,0.0324378,0.05462,0,0,0,0,0,0,0.0448575,0,0.042226,0.0494677,0,0,0.0323066,0,0,0.0352774,0.0543743,0.0249447,0.0239424,0.0679078,0.0351653,0.0303856,0.0383372,0.0491785,0.0402131,0.0353089,0.0391066,0.0209966,0.0255601,0.020118,0.0564982,0.018473,0.0118775,0.0498148,0,0.0289578,0.217455,0.0351754,0,0,0.0201112,0,0,0.0140024,0.0649847,0.0508595,0.0322302,0.0220346,0.0634356,0.028152,0.0232621,0.0661237,0.0626387,0.0389691,0.0659126,0.0425128,0.0447299,0.0681248,0.00935186,0.0441371,0.0181389,0,0.0435664,0.0657868,0,0,0,0,0,0,0,0,0
1146,0.0325485,0.0545645,0,0,0,0,0,0,0.0449171,0,0.0419021,0.0495731,0,0,0.0322148,0,0,0.0313974,0.0548296,0.0253359,0.0240641,0.069175,0.0347732,0.0305568,0.0383205,0.0493884,0.0407757,0.0353187,0.0391259,0.0210402,0.0258033,0.019705,0.0562994,0.0232085,0,0.0502587,0,0.0294892,0.225,0.0350323,0,0,0.0197721,0,0,0.0145761,0.0660677,0.0516857,0.0342514,0.0222635,0.0649509,0.0283697,0.0231475,0.0671225,0.0631958,0.0395208,0.0659425,0.0421982,0.0443992,0.0678451,0.0098585,0.0433859,0.018269,0,0.0433144,0.0662912,0,0,0,0,0,0,0,0,0
1147,0.0329516,0.0546069,0,0,0,0,0,0,0.0466423,0,0.0407272,0.0494246,0,0,0.0311351,0,0,0.0363335,0.0550277,0.0253126,0.0234643,0.0701034,0.0353702,0.0304137,0.0385396,0.0494767,0.041586,0.0355108,0.0395155,0.0210453,0.0261237,0.0174933,0.0559416,0.018252,0.0130252,0.0511263,0,0.0303372,0.23298,0.0354294,0,0,0.0215441,0,0,0.0199614,0.0669435,0.0529076,0.03563,0.0224544,0.066131,0.029073,0.0235463,0.0670086,0.0637164,0.0400966,0.0654349,0.0417739,0.0438549,0.0670577,0.0109888,0.0439442,0.0192405,0,0.0431471,0.0662349,0,0,0,0,0,0,0,0,0
1148,0.0335361,0.0543276,0,0,0,0,0,0,0.0505668,0,0.0368254,0.0486882,0,0,0.0298841,0,0,0.0375692,0.0557867,0.0254108,0.0217013,0.0716157,0.0356695,0.0305662,0.0395158,0.0498284,0.043365,0.0356635,0.0400594,0.021418,0.0283529,0.0127419,0.0553087,0.0175324,0.0136476,0.0510338,0,0.030931,0.240364,0.0357144,0,0,0.0209551,0,0,0.0220782,0.0682017,0.0542876,0.0378625,0.0229794,0.0677084,0.0292462,0.0238095,0.0670699,0.0646232,0.0406973,0.0649122,0.0415418,0.0435481,0.0666233,0.0121445,0.0435327,0.0199643,0,0.0426457,0.0668059,0,0,0,0,0,0,0,0,0
1149,0.0343578,0.0539047,0,0,0,0,0,0,0.0474586,0,0.0402011,0.0495996,0,0,0.0299533,0,0,0.0375916,0.056192,0.0259644,0.0236158,0.0730797,0.0358334,0.030593,0.0384064,0.0498907,0.0425014,0.0360099,0.039598,0.0213695,0.0269273,0.0163911,0.0549787,0.0176877,0.0129048,0.0512934,0,0.0310587,0.24776,0.036442,0,0,0.0202494,0,0,0.0206329,0.0698114,0.0546611,0.0397689,0.0240084,0.0694328,0.0291657,0.0231882,0.0669677,0.0651185,0.0417555,0.0651223,0.041756,0.0437819,0.0666639,0.0119893,0.0429846,0.0195779,0,0.0418476,0.0677044,0,0,0,0,0,0,0,0,0
1150,0.0345069,0.0540129,0,0,0,0,0,0,0.0467997,0,0.0413245,0.0499187,0,0,0.0299472,0,0,0.0373479,0.0565481,0.0263825,0.0248449,0.0740582,0.03599,0.0308783,0.0380626,0.0498067,0.0418747,0.0364666,0.0395304,0.0210646,0.0258703,0.0174568,0.0546954,0.01844,0.011208,0.0527995,0,0.0322288,0.255737,0.0368153,0,0,0.0172883,0,0,0.0156054,0.0706033,0.0558159,0.0413453,0.0239504,0.070367,0.0285112,0.0231223,0.0673563,0.0655005,0.0422856,0.0647309,0.0411381,0.043003,0.0658667,0.0131173,0.0420781,0.019106,0,0.0417578,0.0680053,0,0,0,0,0,0,0,0,0
1151,0.034936,0.0538308,0,0,0,0,0,0,0.0470924,0,0.0413337,0.0501137,0,0,0.0290255,0,0,0.0375556,0.0568694,0.0266413,0.0248547,0.0753477,0.0361463,0.030743,0.0377871,0.050032,0.0423545,0.0366286,0.0395966,0.0211228,0.0259126,0.016904,0.0542685,0.0180779,0.0123461,0.0536889,0,0.0328974,0.263667,0.0371806,0,0,0.016929,0,0,0.0157295,0.0718626,0.0569913,0.0433066,0.0244923,0.0722398,0.0288258,0.0230895,0.0675611,0.065982,0.0430542,0.0648605,0.0409312,0.0425828,0.0653839,0.0141215,0.0416226,0.0191056,0,0.0414044,0.0685625,0,0,0,0,0,0,0,0,0
1152,0.0356293,0.0536986,0,0,0,0,0,0,0.0474006,0,0.0412733,0.050235,0,0,0.0280368,0,0,0.0378642,0.0571251,0.026885,0.0248754,0.0765305,0.0361775,0.0306072,0.037536,0.050295,0.0428984,0.036675,0.0396192,0.0211854,0.0259755,0.0163461,0.0538626,0.0177858,0.0141858,0.0546233,0,0.0336548,0.271375,0.0373421,0,0,0.0166838,0,0,0.0159063,0.0731556,0.0579651,0.0453671,0.0251045,0.0739806,0.0292072,0.0231955,0.0677132,0.0665271,0.0439329,0.064763,0.0407834,0.042223,0.0649924,0.0149318,0.0411704,0.0191344,0,0.0411009,0.069154,0,0,0,0,0,0,0,0,0
1153,0.0363428,0.0532426,0,0,0,0,0,0,0.0466595,0,0.0415552,0.0503646,0,0,0.0287741,0,0,0.0374392,0.0573801,0.0271158,0.024341,0.0771466,0.0366374,0.0299761,0.0371985,0.050862,0.0436167,0.0366227,0.0396084,0.0211405,0.025681,0.0172092,0.0536776,0.0186317,0.0105072,0.0555854,0,0.0337471,0.279802,0.0376333,0,0,0.0173069,0,0,0.0149271,0.0734024,0.0572063,0.0467439,0.0255231,0.074821,0.0301173,0.0233166,0.0678668,0.0666262,0.0444118,0.0649251,0.0409076,0.0423371,0.0650746,0.0137198,0.0402921,0.0187005,0,0.0405109,0.0698402,0,0,0,0,0,0,0,0,0
1154,0.0366631,0.053683,0,0,0,0,0,0,0.0481451,0,0.0411748,0.050115,0,0,0.023871,0,0,0.0396989,0.0577996,0.0275975,0.0250134,0.0793452,0.0353509,0.0305521,0.0372707,0.0506951,0.0445392,0.0368095,0.039584,0.0211573,0.0263835,0.0143935,0.0525943,0.0185194,0.0247587,0.0553231,0,0.0348115,0.285889,0.0382724,0,0,0.0163236,0,0,0.0163742,0.0763974,0.0599982,0.0508092,0.0269013,0.0777848,0.0298707,0.0238425,0.0676738,0.0679663,0.0460762,0.0647751,0.0409607,0.0417416,0.0645116,0.0163562,0.0403416,0.0194426,0,0.0406454,0.0700439,0,0,0,0,0,0,0,0,0
1155,0.0371642,0.0532348,0,0,0,0,0,0,0.0475782,0,0.0414357,0.049077,0,0,0.0243313,0,0,0.029819,0.0581006,0.0277699,0.0256482,0.0802299,0.0341103,0.0307461,0.0365105,0.0504042,0.0450127,0.0372924,0.0401819,0.0217489,0.0266439,0.0149022,0.0525787,0.0207079,0,0.0626859,0,0.0375491,0.29369,0.0376826,0,0,0.0164863,0,0,0.0161311,0.0772255,0.0539323,0.0519267,0.0259634,0.0787274,0.0311858,0.02382,0.0666419,0.0677064,0.0456531,0.0631702,0.0400657,0.039994,0.0625014,0,0.0384315,0.0186991,0,0.0401573,0.0710149,0,0,0,0,0,0,0,0,0
1156,0.0383453,0.0533055,0,0,0,0,0,0,0.0474907,0,0.0417968,0.0502893,0,0,0.024512,0,0,0.0299356,0.0576648,0.0278875,0.0246756,0.0801796,0.0338387,0.0299554,0.0369229,0.0510955,0.0446969,0.0364001,0.0397588,0.0210918,0.0258712,0.015464,0.0522137,0.0207176,0,0.0572622,0,0.0346994,0.301716,0.0381475,0,0,0.0160511,0,0,0.0157917,0.0765622,0.0593075,0.0521191,0.0271658,0.0788749,0.0319768,0.0241123,0.0678307,0.0684338,0.0466596,0.0647167,0.0405437,0.0421093,0.0643523,0.0150021,0.0378686,0.0186096,0,0.0400379,0.0710153,0,0,0,0,0,0,0,0,0
1157,0.0391141,0.0532657,0,0,0,0,0,0,0.0476079,0,0.0413469,0.0504672,0,0,0.024025,0,0,0.030169,0.0578831,0.028298,0.0249112,0.0812614,0.0341661,0.0303478,0.0367761,0.0511731,0.0448502,0.0365233,0.0398021,0.0212391,0.0262792,0.0153932,0.0520397,0.0205203,0,0.0576083,0,0.0353264,0.308342,0.0381815,0,0,0.0157213,0,0,0.0157816,0.0773613,0.0598819,0.0536988,0.0271893,0.0800199,0.0327862,0.0241527,0.0683425,0.0689096,0.0471766,0.0645967,0.0400986,0.0418629,0.0641429,0.0155625,0.0371594,0.0187791,0,0.0399207,0.0713665,0,0,0,0,0,0,0,0,0
1158,0.0399803,0.0531484,0,0,0,0,0,0,0.0479437,0,0.0417971,0.0507831,0,0,0.0268168,0,0,0.0391105,0.0579963,0.0284052,0.0250518,0.0823124,0.0372635,0.0301557,0.0365563,0.0511557,0.0448928,0.0364322,0.0398835,0.0213296,0.0264471,0.0150696,0.0510759,0.0179931,0.00990083,0.057645,0,0.0358545,0.314518,0.0394553,0,0,0.0150153,0,0,0.0159351,0.0786696,0.0606591,0.0552717,0.027941,0.0814445,0.0330543,0.0243754,0.0683708,0.0691698,0.0481575,0.0647007,0.0402592,0.0418064,0.0639571,0.0161308,0.0372882,0.0188551,0,0.0395587,0.0714275,0,0,0,0,0,0,0,0,0
1159,0.0412991,0.0542223,0,0,0,0,0,0,0.0483005,0,0.0421149,0,0,0,0.0264404,0,0,0.039088,0.0597814,0.032901,0.0240264,0.0841073,0.0359824,0.029669,0.0381966,0.0537805,0.0464163,0.033749,0.0372726,0.0188264,0.0258236,0.014752,0.0508742,0.0177709,0.0108174,0.0586726,0,0.0361256,0.320825,0.0401271,0,0,0.0147772,0,0,0.0157163,0.0802072,0.0606915,0.0546704,0.0290396,0.0831145,0.0329767,0.0242427,0.0679017,0.0692187,0.0492996,0.0651467,0.0406946,0.042006,0.0641507,0.0164756,0.0370934,0.0188594,0,0.0402722,0.0719404,0,0,0,0,0,0,0,0,0
1160,0.0418375,0.0544811,0,0,0,0,0,0,0.0480018,0,0.0421225,0,0,0,0.0261603,0,0,0.039187,0.0603777,0.0334122,0.0248281,0.0850302,0.0364305,0.030199,0.0379709,0.0537373,0.0465876,0.0337667,0.0372067,0.0188134,0.0256317,0.0156832,0.0508692,0.017625,0.00992574,0.0596445,0,0.0368895,0.327212,0.0397868,0,0,0.0146002,0,0,0.0158278,0.0806985,0.0612504,0.0561033,0.0292193,0.0841575,0.0340772,0.0245122,0.0684137,0.0697954,0.0496265,0.064838,0.0402746,0.0415369,0.0638508,0.017255,0.0365708,0.0190777,0,0.0404924,0.0724303,0,0,0,0,0,0,0,0,0
1161,0.0425275,0.0545963,0,0,0,0,0,0,0.0482995,0,0.0423373,0,0,0,0.0255201,0,0,0.0395979,0.0605417,0.033858,0.0247225,0.086285,0.0363485,0.0300552,0.0378121,0.0539809,0.0469358,0.0340242,0.0370152,0.0190109,0.0258118,0.0151761,0.0501422,0.0170902,0.0097625,0.0594783,0,0.0369924,0.332826,0.040214,0,0,0.0140554,0,0,0.016325,0.0821786,0.0618463,0.0580753,0.0303198,0.0858274,0.0348537,0.0248074,0.0684919,0.0704934,0.0506527,0.0650573,0.0405282,0.0421019,0.063965,0.0174265,0.0360953,0.0190304,0,0.0404231,0.0731221,0,0,0,0,0,0,0,0,0
1162,0.0430593,0.0547316,0,0,0,0,0,0,0.0481741,0,0.0422722,0,0,0,0.0249998,0,0,0.0399876,0.0607618,0.0342242,0.0247942,0.0868465,0.0364634,0.0301631,0.0376862,0.0541472,0.0473236,0.0342658,0.0369468,0.0190537,0.0255691,0.0154971,0.049985,0.0168172,0.00997582,0.06028,0,0.0373825,0.339156,0.040161,0,0,0.0139539,0,0,0.0161234,0.0822477,0.0619045,0.0587767,0.03039,0.0863969,0.0360019,0.024971,0.0687938,0.0706636,0.0508143,0.0647333,0.039941,0.0423534,0.0637978,0.0171137,0.0352347,0.0192931,0,0.0404847,0.073581,0,0,0,0,0,0,0,0,0
1163,0.0430836,0.0552642,0,0,0,0,0,0,0.0493286,0,0.0415831,0,0,0,0.0239955,0,0,0.040869,0.0612801,0.0347151,0.0254026,0.0886803,0.0367747,0.0307517,0.0375119,0.0541699,0.0482189,0.0345866,0.0370667,0.019263,0.0263373,0.0138406,0.0495283,0.0164821,0.00949105,0.0603606,0,0.0384132,0.343345,0.0402195,0,0,0.012741,0,0,0.0178709,0.0845508,0.0642325,0.061709,0.031409,0.0887103,0.0364412,0.0257633,0.0690249,0.0718365,0.0520628,0.0648441,0.039749,0.0415974,0.0634686,0.0183446,0.0353352,0.0203445,0,0.0408869,0.0741037,0,0,0,0,0,0,0,0,0
1164,0.0435543,0.0555088,0,0,0,0,0,0,0.0497107,0,0.04149,0,0,0,0.0236695,0,0,0.0413808,0.0615319,0.0350401,0.0254627,0.0894332,0.0368996,0.0309073,0.0373209,0.0542144,0.0484516,0.0346469,0.0372429,0.0192735,0.0263657,0.0137004,0.0492928,0.0163189,0.0093098,0.060779,0,0.0387787,0.348445,0.0403189,0,0,0.0124044,0,0,0.0180157,0.0852598,0.0645946,0.0629203,0.0319162,0.089605,0.0373179,0.0261177,0.0689618,0.0722956,0.0526056,0.0649946,0.040497,0.0411394,0.0633648,0.0190033,0.0349305,0.0204857,0,0.0410069,0.0743764,0,0,0,0,0,0,0,0,0
1165,0.0440448,0.0557447,0,0,0,0,0,0,0.0500044,0,0.0414658,0,0,0,0.023252,0,0,0.041774,0.0617972,0.0354368,0.025494,0.0901617,0.0370654,0.0310759,0.0372323,0.0542989,0.0485663,0.0347496,0.0373,0.0192912,0.0263892,0.0135405,0.0490172,0.0161511,0.00946501,0.0609731,0,0.0390933,0.353306,0.0405396,0,0,0.0119337,0,0,0.0181095,0.0860023,0.0648847,0.0640085,0.0324867,0.0904931,0.0381578,0.0264568,0.0689902,0.0726983,0.0531368,0.0649151,0.0407087,0.0408834,0.063259,0.0195644,0.0343382,0.02068,0,0.0410823,0.0745541,0,0,0,0,0,0,0,0,0
1166,0.0444308,0.055942,0,0,0,0,0,0,0.0501603,0,0.0414923,0,0,0,0.0227697,0,0,0.0418596,0.0620747,0.0358232,0.02558,0.0907905,0.0372944,0.0311824,0.037162,0.0544128,0.0488868,0.0348244,0.0372892,0.0193568,0.0263967,0.0134026,0.0487059,0.0158845,0.00967212,0.0610517,0,0.0391794,0.357858,0.0408015,0,0,0.0115298,0,0,0.0182131,0.0866975,0.0651544,0.0649829,0.0329563,0.0914306,0.0388988,0.0267901,0.0690904,0.0731101,0.0536298,0.0646259,0.0406946,0.0407123,0.0631839,0.0198909,0.0337892,0.0208483,0,0.0411071,0.0749325,0,0,0,0,0,0,0,0,0
1167,0.0457186,0.0558491,0,0,0,0,0,0,0.0492083,0,0.0423362,0,0,0,0.0231028,0,0,0.0411465,0.0621053,0.0361259,0.0250251,0.0903007,0.0371595,0.0306808,0.0371378,0.054704,0.0486892,0.0344288,0.0371623,0.019116,0.0256902,0.0148395,0.0484779,0.0158927,0.0102475,0.0615196,0,0.0385316,0.363419,0.0412894,0,0,0.0123203,0,0,0.0163475,0.0856133,0.0636328,0.064013,0.0327109,0.0909347,0.0399435,0.0265717,0.0693466,0.0728172,0.0534273,0.0647549,0.040822,0.0411897,0.063425,0.0184306,0.032853,0.0199594,0,0.0408419,0.0755124,0,0,0,0,0,0,0,0,0
1168,0.0464365,0.0559324,0,0,0,0,0,0,0.0492934,0,0.0425145,0,0,0,0.0228014,0,0,0.0410383,0.0622705,0.036402,0.0250839,0.0907982,0.037477,0.0306367,0.0369617,0.0547761,0.0487713,0.0344765,0.0373794,0.0190978,0.0256701,0.0149051,0.0482364,0.0157878,0.0103838,0.0620366,0,0.0386577,0.367563,0.0415398,0,0,0.0121351,0,0,0.0160253,0.0858044,0.0636934,0.0645548,0.0326817,0.0914782,0.0408958,0.0266303,0.0695676,0.0728987,0.0536435,0.0649611,0.0408305,0.041408,0.0634016,0.0185102,0.0325328,0.0201002,0,0.0408391,0.0762417,0,0,0,0,0,0,0,0,0
1169,0.0469703,0.0559238,0,0,0,0,0,0,0.0491224,0,0.0423711,0,0,0,0.0225703,0,0,0.041267,0.0625907,0.0367419,0.025473,0.0911513,0.0379903,0.0307952,0.0366435,0.05478,0.0488576,0.0349847,0.0375529,0.0192395,0.0258694,0.0150749,0.048168,0.0156391,0.0103289,0.0626692,0,0.0388856,0.37126,0.0415814,0,0,0.0119001,0,0,0.0160201,0.0860089,0.063735,0.0651929,0.0326844,0.0920423,0.0420766,0.0267004,0.0697617,0.0728743,0.0537121,0.0653075,0.0406752,0.0415523,0.0634123,0.0185654,0.0320724,0.0203586,0,0.0407947,0.0767593,0,0,0,0,0,0,0,0,0
1170,0.0474992,0.05609,0,0,0,0,0,0,0.0491436,0,0.0425394,0,0,0,0.0224769,0,0,0.0414788,0.0628091,0.03706,0.0255831,0.0916253,0.0382558,0.0307482,0.0365151,0.054865,0.0488151,0.0355387,0.0375222,0.0192399,0.0258637,0.014825,0.047944,0.0156099,0.0105182,0.0626461,0,0.0391606,0.374551,0.0418412,0,0,0.0117112,0,0,0.0161125,0.0864586,0.0639247,0.0659761,0.0329416,0.0926584,0.0427218,0.0271614,0.0698174,0.0729824,0.0540418,0.0654015,0.0405924,0.0414609,0.0633014,0.018324,0.0318061,0.0205621,0,0.0408048,0.0768994,0,0,0,0,0,0,0,0,0
1171,0.0479133,0.0562506,0,0,0,0,0,0,0.0492511,0,0.0426509,0,0,0,0.0223765,0,0,0.0416334,0.0629631,0.0373374,0.0256768,0.0921201,0.0384848,0.0307096,0.0363883,0.0549253,0.0489183,0.0357873,0.0375061,0.0192762,0.0258591,0.0146644,0.0477107,0.0156032,0.0106799,0.0628312,0,0.0393526,0.377651,0.0421083,0,0,0.0115921,0,0,0.0161948,0.0867763,0.0638532,0.0666834,0.0331964,0.0931875,0.0433826,0.0277828,0.0698693,0.0732795,0.054319,0.0653745,0.0405551,0.0412987,0.0632716,0.0184734,0.0315372,0.0207362,0,0.0407706,0.0769141,0,0,0,0,0,0,0,0,0
1172,0.0482135,0.0564494,0,0,0,0,0,0,0.049327,0,0.042609,0,0,0,0.0223219,0,0,0.0417171,0.0630936,0.0375703,0.0257908,0.0925362,0.038686,0.0307463,0.0362775,0.054946,0.0490346,0.0356394,0.0374988,0.019284,0.0259142,0.0145311,0.0475001,0.0156062,0.0107929,0.0630609,0,0.0395808,0.380522,0.0423272,0,0,0.011625,0,0,0.0163107,0.0871319,0.0637601,0.0673746,0.0334483,0.0937178,0.0439919,0.0278365,0.0700268,0.0735931,0.0545854,0.0653574,0.0405457,0.0412126,0.0632129,0.0188517,0.0312313,0.0208808,0,0.0407945,0.0771317,0,0,0,0,0,0,0,0,0
1173,0.0486428,0.0566664,0,0,0,0,0,0,0.0495895,0,0.0425609,0,0,0,0.0222897,0,0,0.0417673,0.0631785,0.0377623,0.0259468,0.0927961,0.0388581,0.0308453,0.0361457,0.0549419,0.0490176,0.0351836,0.0375079,0.0192856,0.0260068,0.0144531,0.0472542,0.01564,0.0108739,0.0632641,0,0.0397622,0.383162,0.0423654,0,0,0.0116885,0,0,0.0164066,0.0874513,0.0640752,0.0679256,0.0336288,0.0941747,0.0444532,0.0281656,0.0701638,0.0736897,0.054806,0.0654074,0.0405561,0.0411508,0.0630486,0.0190352,0.0309901,0.0210382,0,0.0408498,0.0775077,0,0,0,0,0,0,0,0,0
