Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,x73,
485,0.0426852,0,0,0,0,0,0,0,0.024148,0,0.0268261,0.0502273,0,0,0.0219421,0,0,0.059892,0.0276311,0.0281957,0.0305283,0.0272765,0.0581254,0.0412324,0.0265662,0.0410283,0.0400408,0.0219415,0.0435085,0.0444883,0.0293528,0.0292822,0.0269973,0.0443677,0.0142623,0.0173219,0.0313095,0,0.0153443,0.0432587,0.02525,0,0,0.0359146,0,0,0.0212508,0.0518776,0.0483342,0.0216143,0.016597,0.0577332,0.0842366,0.0403619,0.0704491,0.0565194,0.0284907,0.0736735,0.0514214,0.0548029,0.0828234,0.0438411,0.0235337,0.00392868,0.0146605,0.0621272,0.0562412,0,0,0,0,0,0,0,0
486,0.0424944,0,0,0,0,0,0,0,0.0241808,0,0.0266407,0.0503742,0,0,0.0219158,0,0,0.0600093,0.0275549,0.028116,0.0305664,0.0272174,0.0581727,0.0410996,0.0263757,0.0409387,0.0401509,0.0219034,0.0432409,0.0444548,0.0291942,0.029133,0.0267296,0.0444377,0.0142535,0.0173202,0.0311779,0,0.0151816,0.0430925,0.0249919,0,0,0.0354683,0,0,0.0210417,0.0518569,0.0491054,0.0218574,0.0169388,0.0580529,0.0847301,0.0404094,0.0706163,0.0565407,0.028291,0.0739793,0.0517269,0.0550085,0.083097,0.0459943,0.0236786,0.00382275,0.0144433,0.0616146,0.0560798,0,0,0,0,0,0,0,0
487,0.0423881,0,0,0,0,0,0,0,0.0242418,0,0.0264593,0.0505114,0,0,0.0218705,0,0,0.0601128,0.0274943,0.028107,0.0305814,0.0271995,0.0583001,0.0409792,0.0262246,0.0409067,0.0402675,0.0218139,0.0430331,0.0443605,0.0290315,0.0290322,0.0264587,0.0443968,0.0141375,0.0173639,0.0309792,0,0.0150622,0.0429322,0.0247062,0,0,0.0349625,0,0,0.0206815,0.0518086,0.0500091,0.022113,0.0172728,0.0583739,0.0852965,0.0404773,0.0707804,0.0565477,0.028109,0.0742403,0.0520076,0.0552198,0.0833686,0.0481365,0.0238244,0.00378882,0.014122,0.0610572,0.0559721,0,0,0,0,0,0,0,0
488,0.0422889,0,0,0,0,0,0,0,0.0243024,0,0.0262682,0.0506689,0,0,0.0217553,0,0,0.0601551,0.0274224,0.0282431,0.0305824,0.0271664,0.0584703,0.0409901,0.0261031,0.0409043,0.0403435,0.0217596,0.0428953,0.0441049,0.0288878,0.0289407,0.0262719,0.0443465,0.0139907,0.0174277,0.0309462,0,0.0149996,0.0427803,0.0244031,0,0,0.0344946,0,0,0.0203097,0.0517367,0.050774,0.0223907,0.0175292,0.0586703,0.0859264,0.0405909,0.0709483,0.0566226,0.0279804,0.0744932,0.0523138,0.0554504,0.0836585,0.0503374,0.023908,0.00373639,0.0138173,0.060546,0.0558319,0,0,0,0,0,0,0,0
489,0.042216,0,0,0,0,0,0,0,0.0244211,0,0.0260848,0.0509112,0,0,0.0216664,0,0,0.0601907,0.0273857,0.0282596,0.030616,0.0271617,0.0586907,0.0411985,0.0259827,0.0409065,0.0403558,0.0216917,0.0427872,0.043852,0.0287313,0.0287875,0.0261002,0.0442528,0.0139039,0.0174778,0.0309756,0,0.0149057,0.0426607,0.0241231,0,0,0.034078,0,0,0.0200279,0.0516564,0.0512383,0.0226844,0.0177506,0.0590266,0.0866531,0.0407297,0.0711134,0.0567959,0.0279134,0.0747538,0.0526344,0.0555948,0.0838985,0.0525419,0.0239955,0.00362754,0.0135908,0.0601085,0.0556057,0,0,0,0,0,0,0,0
490,0.0420643,0,0,0,0,0,0,0,0.0245442,0,0.0259277,0.0512317,0,0,0.0216871,0,0,0.0602281,0.0274455,0.0279411,0.0306749,0.0271581,0.0589542,0.0415941,0.0258643,0.0408971,0.0403484,0.021664,0.0426851,0.04373,0.0285262,0.0284144,0.0258978,0.0440932,0.0138346,0.0175325,0.0310129,0,0.0148394,0.0425576,0.02385,0,0,0.0338413,0,0,0.0198813,0.0516091,0.0514118,0.0230183,0.0179679,0.0594193,0.0874713,0.040888,0.0712883,0.0571291,0.0279233,0.0749709,0.0529986,0.0557797,0.0840795,0.0543114,0.024282,0.00352832,0.0134246,0.0596175,0.055327,0,0,0,0,0,0,0,0
491,0.0419196,0,0,0,0,0,0,0,0.0246979,0,0.0258171,0.0514756,0,0,0.0218066,0,0,0.060277,0.0275565,0.0279914,0.0307225,0.027098,0.0591697,0.0421548,0.0258489,0.0408599,0.0402703,0.0216468,0.0426721,0.0436091,0.0283338,0.0281825,0.0256172,0.0438758,0.0138157,0.017573,0.0310691,0,0.014817,0.0424756,0.0235658,0,0,0.0336029,0,0,0.019856,0.051566,0.0516656,0.0233825,0.0180633,0.0598029,0.0883564,0.0410669,0.0714644,0.0573158,0.0280131,0.0752066,0.053312,0.0560009,0.0843171,0.0554848,0.0245553,0.00347484,0.0132873,0.0591059,0.0550303,0,0,0,0,0,0,0,0
492,0.041767,0,0,0,0,0,0,0,0.0249419,0,0.0256506,0.0516874,0,0,0.0219722,0,0,0.0604248,0.0276931,0.0281394,0.0306883,0.0270563,0.0593404,0.0428054,0.0258246,0.0407651,0.0402956,0.0215966,0.0425165,0.0434417,0.028146,0.0281217,0.0252652,0.0436233,0.0138544,0.0175847,0.0310893,0,0.0147859,0.042418,0.0232421,0,0,0.0332745,0,0,0.0198579,0.0514701,0.0518912,0.0237514,0.0181349,0.0602131,0.0892239,0.041236,0.0716199,0.0574342,0.0280774,0.0754637,0.0535607,0.0561024,0.0844971,0.0563975,0.0248084,0.00347984,0.0131646,0.0586452,0.0547233,0,0,0,0,0,0,0,0
493,0.0415835,0,0,0,0,0,0,0,0.0252734,0,0.0253627,0.0518733,0,0,0.0221441,0,0,0.0606783,0.0278459,0.028239,0.0305898,0.0269039,0.0595288,0.043471,0.0257349,0.0406592,0.040353,0.0215984,0.0422355,0.0432859,0.0279931,0.0280844,0.0248556,0.0433827,0.0138689,0.0176227,0.0310208,0,0.0148104,0.0423364,0.0228786,0,0,0.0327908,0,0,0.0198192,0.0513322,0.0521658,0.0242055,0.0182093,0.0606797,0.0901571,0.0413844,0.071759,0.0574934,0.028154,0.0756696,0.0537269,0.0561614,0.0846502,0.0571151,0.0250069,0.00358423,0.0130832,0.058163,0.0545042,0,0,0,0,0,0,0,0
494,0.0414099,0,0,0,0,0,0,0,0.0256184,0,0.0250638,0.0519488,0,0,0.0222761,0,0,0.0609862,0.0279942,0.0283571,0.0304541,0.0267946,0.0597744,0.0440875,0.025652,0.0406222,0.0404851,0.0216208,0.0420759,0.043183,0.0278673,0.0281552,0.024405,0.0431732,0.0138087,0.0176752,0.0310342,0,0.0149418,0.042275,0.0224936,0,0,0.0321703,0,0,0.0196753,0.0512758,0.0524748,0.0246872,0.0182626,0.061136,0.0909934,0.0415489,0.0718456,0.0575238,0.0282249,0.075717,0.0538543,0.0562278,0.0847822,0.0573248,0.0251511,0.00370006,0.0129945,0.0576277,0.0543089,0,0,0,0,0,0,0,0
495,0.041304,0,0,0,0,0,0,0,0.0260102,0,0.0247972,0.0520379,0,0,0.0222951,0,0,0.0613086,0.0281663,0.0283601,0.030333,0.0267779,0.0600169,0.0446455,0.0256226,0.0406225,0.0405748,0.0215947,0.0419707,0.0430855,0.027815,0.0282235,0.0239755,0.0430469,0.0137959,0.0176052,0.0315386,0,0.0150329,0.0423132,0.0221326,0,0,0.0316366,0,0,0.0193156,0.0512621,0.0525547,0.0251178,0.0181845,0.0615346,0.091751,0.0417835,0.0719679,0.0575496,0.0284206,0.0757102,0.0538371,0.0563489,0.0848459,0.0575191,0.0253499,0.00375978,0.0127565,0.0571025,0.054146,0,0,0,0,0,0,0,0
496,0.0413005,0,0,0,0,0,0,0,0.0264494,0,0.0245764,0.0519442,0,0,0.0222544,0,0,0.0614919,0.0284243,0.0283287,0.030228,0.0267084,0.0602452,0.0451754,0.0256005,0.0406042,0.0407371,0.02168,0.0418637,0.0429967,0.0278736,0.0280637,0.0235751,0.0430906,0.0138463,0.0175822,0.0317603,0,0.015129,0.0424074,0.0219014,0,0,0.0313013,0,0,0.0189206,0.0512577,0.0526133,0.0254138,0.0180781,0.0618796,0.092354,0.0420016,0.0720189,0.0575796,0.0287378,0.0756395,0.0537882,0.0563342,0.0847888,0.0573279,0.0258371,0.00371307,0.012581,0.0566443,0.0540299,0,0,0,0,0,0,0,0
497,0.0412612,0,0,0,0,0,0,0,0.0268734,0,0.0243991,0.0517845,0,0,0.0222781,0,0,0.0615809,0.028741,0.0283005,0.0300956,0.0266018,0.060433,0.0456597,0.0255794,0.0405688,0.0408977,0.0217182,0.0417941,0.0429334,0.0277937,0.0279114,0.0232612,0.043105,0.0138472,0.0176946,0.0317133,0,0.0152686,0.0425077,0.0217959,0,0,0.0311874,0,0,0.0186677,0.0511867,0.0527474,0.0257453,0.0179436,0.0622193,0.0927458,0.0422134,0.0720247,0.0576246,0.0290014,0.0755424,0.0538202,0.0562838,0.0846925,0.0565334,0.0263291,0.00363021,0.012592,0.0563075,0.0540116,0,0,0,0,0,0,0,0
498,0.0412141,0,0,0,0,0,0,0,0.0272187,0,0.0241685,0.0516615,0,0,0.0223004,0,0,0.0617241,0.0290317,0.0283502,0.0299969,0.0264993,0.0605788,0.0460068,0.0255189,0.0404935,0.0410505,0.0217836,0.0417839,0.0428759,0.0276534,0.0278327,0.0230396,0.0431522,0.0138605,0.0177079,0.0318525,0,0.0154383,0.0426569,0.0218466,0,0,0.0312351,0,0,0.0186856,0.0510958,0.0528342,0.0260838,0.0177414,0.0625449,0.0930282,0.0424195,0.0720721,0.0576669,0.0293334,0.0754643,0.0539039,0.0562626,0.0845888,0.0556918,0.0266421,0.0036255,0.012613,0.0562104,0.0541063,0,0,0,0,0,0,0,0
499,0.0412496,0,0,0,0,0,0,0,0.0275588,0,0.0238929,0.0516256,0,0,0.0223059,0,0,0.0617302,0.0292663,0.0283857,0.029891,0.0264563,0.0607173,0.0461508,0.0254499,0.0404768,0.0411624,0.0218528,0.0418143,0.0428079,0.0275017,0.0277587,0.0228279,0.0431866,0.013939,0.017623,0.0322297,0,0.0157092,0.0428291,0.0219997,0,0,0.0311813,0,0,0.0188097,0.0510063,0.0527774,0.026389,0.0175179,0.0628446,0.0933232,0.0426427,0.0722217,0.0577256,0.0297033,0.0754388,0.0539565,0.0562832,0.084523,0.0552124,0.0267043,0.00363156,0.0125498,0.056398,0.0542469,0,0,0,0,0,0,0,0
500,0.0412712,0,0,0,0,0,0,0,0.0279385,0,0.0236166,0.0515919,0,0,0.0223195,0,0,0.0615096,0.0294868,0.0283949,0.0296809,0.0263644,0.0608375,0.0461207,0.025442,0.0404439,0.041249,0.0219313,0.0417449,0.0427657,0.0274214,0.0276555,0.0226085,0.0432154,0.0139341,0.0176014,0.0323749,0,0.0160615,0.0429499,0.0221828,0,0,0.0310883,0,0,0.0188956,0.0509081,0.0526924,0.0267439,0.0173568,0.0631394,0.0936419,0.0428891,0.0723884,0.0577669,0.0301086,0.0754444,0.0540693,0.0563356,0.0845127,0.0545753,0.0268342,0.00358322,0.0125015,0.0567163,0.0543365,0,0,0,0,0,0,0,0
501,0.0412515,0,0,0,0,0,0,0,0.0283137,0,0.0233918,0.0515035,0,0,0.0222728,0,0,0.0612188,0.0297329,0.0284135,0.0294723,0.0262833,0.0608621,0.0460699,0.0254334,0.0404614,0.0413293,0.0220132,0.0416984,0.0427051,0.0273005,0.0275238,0.0224533,0.0432414,0.0139121,0.0175896,0.0323173,0,0.0161538,0.0430664,0.022303,0,0,0.0309619,0,0,0.0187974,0.0507919,0.0527015,0.0270312,0.0171285,0.0633489,0.0939026,0.0431313,0.0724574,0.0577937,0.0304803,0.0754781,0.0542146,0.0563353,0.0844809,0.0537847,0.0270061,0.00406117,0.0125819,0.0569116,0.054469,0,0,0,0,0,0,0,0
502,0.0412833,0,0,0,0,0,0,0,0.0285831,0,0.0232135,0.0514565,0,0,0.0221641,0,0,0.0610968,0.0299959,0.0284297,0.0292819,0.0261879,0.0608302,0.0460159,0.0253742,0.0404958,0.0414365,0.0221033,0.0416045,0.0426447,0.0271305,0.0274552,0.0224294,0.0433277,0.0138882,0.0176213,0.0323459,0,0.0161241,0.0432315,0.0223719,0,0,0.0307861,0,0,0.0185235,0.0506525,0.0526514,0.027227,0.0167361,0.0634527,0.0940417,0.0433699,0.0725309,0.0578309,0.0308312,0.0754653,0.0543808,0.0564226,0.0844381,0.0533448,0.0272044,0.00497451,0.0130189,0.0569471,0.0545917,0,0,0,0,0,0,0,0
503,0.0414621,0,0,0,0,0,0,0,0.0288284,0,0.0230463,0.0514579,0,0,0.0221187,0,0,0.0611302,0.0302782,0.0283656,0.029094,0.026098,0.0607638,0.0459346,0.0253209,0.0405178,0.0415211,0.0222019,0.0416342,0.0425284,0.0269324,0.0273303,0.0224708,0.043467,0.0139283,0.0176563,0.0325483,0,0.0160453,0.0433962,0.022493,0,0,0.0306,0,0,0.0181608,0.0505428,0.0525164,0.0274143,0.0165209,0.0635044,0.0940966,0.043538,0.0726698,0.0578029,0.0311922,0.0753988,0.0544686,0.05652,0.0842948,0.0529566,0.0273673,0.00572301,0.0135473,0.056971,0.0546348,0,0,0,0,0,0,0,0
504,0.0415493,0,0,0,0,0,0,0,0.0290655,0,0.0228171,0.0515484,0,0,0.0221223,0,0,0.0611969,0.0305307,0.0284377,0.0288371,0.0260726,0.0607008,0.0457916,0.0252994,0.0404743,0.0415523,0.0223273,0.0415877,0.0425479,0.0267294,0.0272419,0.0226517,0.0436296,0.0140179,0.0176377,0.0325268,0,0.0160135,0.0435589,0.0226687,0,0,0.0304812,0,0,0.0177501,0.0504608,0.0524206,0.0276628,0.0163665,0.0636571,0.0941098,0.0437347,0.0727831,0.0577592,0.0314498,0.0754097,0.0543226,0.0566048,0.0842072,0.0525237,0.0275058,0.00637211,0.0140251,0.0569905,0.0546263,0,0,0,0,0,0,0,0
505,0.0415442,0,0,0,0,0,0,0,0.0293235,0,0.0226503,0.0516575,0,0,0.0221424,0,0,0.0612511,0.0307945,0.0284888,0.0285386,0.0260053,0.0606735,0.0456431,0.0252346,0.0404498,0.0416693,0.0224441,0.0414032,0.0425219,0.0266723,0.0271048,0.0229705,0.0437863,0.0141178,0.0175782,0.03217,0,0.0160883,0.043703,0.0228877,0,0,0.0306574,0,0,0.0174058,0.0503331,0.0523439,0.028032,0.0162378,0.0638269,0.09411,0.043978,0.0729002,0.0577253,0.031678,0.0754367,0.0541568,0.0566269,0.0841448,0.0522241,0.0276236,0.00703455,0.0145154,0.0570276,0.0545025,0,0,0,0,0,0,0,0
506,0.041496,0,0,0,0,0,0,0,0.0293516,0,0.0225149,0.0515471,0,0,0.0221168,0,0,0.0613045,0.031064,0.0285322,0.0283371,0.0258489,0.0606578,0.0455254,0.0251531,0.0404696,0.0418113,0.022574,0.0412241,0.0425137,0.0265576,0.026941,0.0233334,0.0438776,0.0141976,0.0174849,0.0319579,0,0.0161949,0.0439011,0.0231586,0,0,0.030983,0,0,0.017233,0.0502048,0.0523226,0.0283608,0.0160976,0.0639104,0.0941201,0.0441985,0.072994,0.0577028,0.0319027,0.0753543,0.0541418,0.0567025,0.0841524,0.0516845,0.0276727,0.00769183,0.0149638,0.0570749,0.0543237,0,0,0,0,0,0,0,0
507,0.0414539,0,0,0,0,0,0,0,0.0291475,0,0.0222915,0.051484,0,0,0.0220581,0,0,0.0612636,0.0312927,0.0288004,0.0281717,0.0257605,0.0605901,0.0453671,0.0251168,0.0404318,0.0419779,0.0226455,0.0411601,0.0425686,0.0264661,0.0267882,0.0235902,0.0439073,0.0142473,0.0173641,0.0320068,0,0.0162725,0.0441728,0.0234242,0,0,0.0312304,0,0,0.0171749,0.0500785,0.0522591,0.0286446,0.0159127,0.0640027,0.094127,0.0443708,0.0731093,0.057668,0.0321253,0.0752021,0.0542052,0.0567573,0.0841593,0.0514536,0.0276755,0.00838091,0.0153542,0.05706,0.0541789,0,0,0,0,0,0,0,0
508,0.0414177,0,0,0,0,0,0,0,0.029346,0,0.0220548,0.0514964,0,0,0.021948,0,0,0.0611256,0.0315038,0.0291467,0.0279424,0.0257358,0.0604578,0.0451124,0.0251367,0.0404654,0.0420221,0.0227054,0.041218,0.0425852,0.0263513,0.0267041,0.0239375,0.0439341,0.0142424,0.017243,0.0320265,0,0.0163422,0.0443623,0.0236761,0,0,0.0312838,0,0,0.0171136,0.0499366,0.0522031,0.0288871,0.0157121,0.0641236,0.0940662,0.0445071,0.0732151,0.0576505,0.0322707,0.0751546,0.0542976,0.0568085,0.0841429,0.0511115,0.0277027,0.00913124,0.0157847,0.0569502,0.0539977,0,0,0,0,0,0,0,0
509,0.0414299,0,0,0,0,0,0,0,0.0294725,0,0.0219255,0.0515571,0,0,0.0217971,0,0,0.0609682,0.0317208,0.0293199,0.0276893,0.0256624,0.0603023,0.0447267,0.0251733,0.0405119,0.0420685,0.0227979,0.0413006,0.0426503,0.0261653,0.0266565,0.0245377,0.0439717,0.0142019,0.0171572,0.0318988,0,0.0163995,0.0444927,0.0239251,0,0,0.0311824,0,0,0.0169918,0.0497891,0.0521439,0.0290932,0.0156238,0.0641654,0.0939953,0.0446724,0.0732532,0.0576414,0.0323976,0.0751179,0.0544136,0.0567988,0.0841095,0.0506964,0.0277181,0.00979603,0.0162184,0.0568493,0.0537655,0,0,0,0,0,0,0,0
510,0.0414268,0,0,0,0,0,0,0,0.0294962,0,0.0218005,0.0517034,0,0,0.0216375,0,0,0.060938,0.0319389,0.0294042,0.0274316,0.0256169,0.0601574,0.0442442,0.0252054,0.0405242,0.0421031,0.0229386,0.0412653,0.0427706,0.026019,0.0265798,0.0249624,0.0440673,0.0142073,0.0170956,0.0318498,0,0.0164661,0.0447619,0.0241688,0,0,0.0311128,0,0,0.0167991,0.049648,0.052087,0.0292576,0.0155493,0.0641829,0.0939602,0.0448619,0.073308,0.057638,0.0325411,0.0751308,0.0544007,0.0568921,0.0841182,0.050499,0.0277057,0.0102416,0.0165776,0.0566919,0.0536443,0,0,0,0,0,0,0,0
511,0.0414527,0,0,0,0,0,0,0,0.0296649,0,0.0216678,0.0517721,0,0,0.0215329,0,0,0.0610467,0.0321145,0.0294982,0.0272444,0.0256092,0.059998,0.0437452,0.0252254,0.0405858,0.0421628,0.0229712,0.0412789,0.0428397,0.0259937,0.0264773,0.0252881,0.0442045,0.0142709,0.0170779,0.0318471,0,0.0165459,0.0453011,0.0244229,0,0,0.0312664,0,0,0.0166588,0.0495579,0.0520485,0.0293285,0.0155116,0.0641438,0.0939338,0.0450632,0.0733736,0.0576021,0.0327426,0.0752123,0.0544282,0.0569544,0.0841464,0.0502202,0.0276023,0.0104224,0.0167865,0.0565538,0.0535224,0,0,0,0,0,0,0,0
512,0.0415384,0,0,0,0,0,0,0,0.0299677,0,0.0215307,0.0517626,0,0,0.0214874,0,0,0.0611837,0.0322744,0.0296052,0.0271165,0.025613,0.0598011,0.0432543,0.0252014,0.0405947,0.0422487,0.0229955,0.0411399,0.0428757,0.0259216,0.0264079,0.025689,0.0443302,0.0143534,0.0170858,0.0319021,0,0.0166416,0.0454436,0.0246149,0,0,0.0316231,0,0,0.0166897,0.0495004,0.0517581,0.0294082,0.0154834,0.0640111,0.093846,0.0452017,0.0734762,0.0575494,0.0329815,0.0752064,0.0545074,0.0568766,0.0841611,0.0501799,0.0274673,0.010182,0.0165906,0.0563947,0.0533382,0,0,0,0,0,0,0,0
513,0.041652,0,0,0,0,0,0,0,0.0304449,0,0.0213963,0.0518404,0,0,0.0214626,0,0,0.0611822,0.0324669,0.0297424,0.0268829,0.025605,0.0596091,0.0427521,0.0252027,0.0405556,0.0423089,0.0231232,0.0410542,0.0430415,0.0258185,0.0263481,0.026183,0.0443979,0.0144843,0.0169861,0.0319252,0,0.0166801,0.0451567,0.0247169,0,0,0.0320486,0,0,0.0168868,0.0494599,0.0515972,0.0294792,0.0154835,0.063899,0.0936921,0.0452769,0.0734881,0.0575233,0.0331943,0.0751991,0.0545636,0.0567264,0.0841948,0.0499749,0.0275135,0.0096227,0.0160548,0.0563096,0.0531414,0,0,0,0,0,0,0,0
514,0.0417179,0,0,0,0,0,0,0,0.0307339,0,0.0213258,0.0518521,0,0,0.0214691,0,0,0.0611354,0.0326544,0.0300315,0.0266532,0.0255442,0.0594425,0.0422431,0.0252461,0.0405409,0.0423515,0.0232841,0.0409715,0.043272,0.0257394,0.0262101,0.026558,0.044404,0.0144986,0.0169859,0.0318776,0,0.0167205,0.0450759,0.0246175,0,0,0.0323911,0,0,0.0170228,0.0494283,0.0515957,0.029448,0.0154904,0.0638226,0.0934688,0.0453924,0.0734927,0.0575114,0.0332841,0.0752944,0.0545826,0.0568497,0.0842526,0.0496663,0.0277283,0.00931908,0.0156799,0.0562458,0.052988,0,0,0,0,0,0,0,0
515,0.0416731,0,0,0,0,0,0,0,0.0309019,0,0.0212135,0.0519247,0,0,0.0215275,0,0,0.0610435,0.0328059,0.0303968,0.0264834,0.0254729,0.0592837,0.0417699,0.0252913,0.0405108,0.0423505,0.0234068,0.0409127,0.0433692,0.0256161,0.026119,0.0269158,0.0443566,0.0143143,0.0171919,0.0318704,0,0.0169438,0.0451665,0.0243559,0,0,0.0324302,0,0,0.0170357,0.0494271,0.0514428,0.0294555,0.0155127,0.0638223,0.0932886,0.0454978,0.0736538,0.0574982,0.0334967,0.0753973,0.0546286,0.0571009,0.0842717,0.0500525,0.0275486,0.00934218,0.0154991,0.0562404,0.0529413,0,0,0,0,0,0,0,0
516,0.042459,0.0601009,0,0,0,0,0,0,0.0311984,0,0.0209396,0.0519256,0,0,0.0246834,0,0,0.0625148,0.0327531,0.0303155,0.0258858,0.0256372,0.0563747,0.0414147,0.0252688,0.0403028,0.0421024,0.0235519,0.0411071,0.0436755,0.0257417,0.0261671,0.0271566,0.0419362,0.0146128,0.0180606,0.0318819,0,0.0171752,0.0449572,0.0257983,0,0,0.036405,0,0,0.0174954,0.0493953,0.0511576,0.0281137,0.0158609,0.0612098,0.0962301,0.045595,0.0737717,0.0572811,0.0335499,0.075606,0.0547969,0.0572214,0.0843705,0.0503398,0.0260436,0.0129917,0.0191001,0.0511082,0.0557984,0,0,0,0,0,0,0,0
517,0.042275,0.060106,0,0,0,0,0,0,0.0314801,0,0.0208853,0.0521156,0,0,0.025056,0,0,0.0625097,0.032918,0.0305411,0.0257,0.0256067,0.0561432,0.0411327,0.0252748,0.0403255,0.0421577,0.0235223,0.0410104,0.0436756,0.0255817,0.0260393,0.0275542,0.0417661,0.0148319,0.018254,0.0320461,0,0.0170999,0.0451268,0.0256844,0,0,0.0366463,0,0,0.0172471,0.0494654,0.0513765,0.0282454,0.0158023,0.0612357,0.096458,0.0457157,0.0737649,0.0572771,0.0337725,0.0756488,0.0548593,0.0570985,0.0844288,0.0500653,0.0258573,0.0135093,0.0192413,0.0509345,0.055792,0,0,0,0,0,0,0,0
518,0.0420753,0.0601341,0,0,0,0,0,0,0.0317569,0,0.0209109,0.0523516,0,0,0.0251229,0,0,0.062626,0.0330709,0.030731,0.0255007,0.0254982,0.056086,0.0408029,0.0252809,0.0403224,0.0422396,0.0235691,0.040978,0.0436842,0.0254851,0.0258972,0.0279656,0.0417502,0.01484,0.0183662,0.0319704,0,0.016858,0.0450192,0.0254656,0,0,0.0370614,0,0,0.0174446,0.0495403,0.0523829,0.0285227,0.0156366,0.0614633,0.0965969,0.0459626,0.0739263,0.0574023,0.0340358,0.0757172,0.0551664,0.0573376,0.0844334,0.0502723,0.0256473,0.0133389,0.0190318,0.0509329,0.0556973,0,0,0,0,0,0,0,0
519,0.0418988,0.0601141,0,0,0,0,0,0,0.0321231,0,0.0208641,0.0524758,0,0,0.0251393,0,0,0.062762,0.0332211,0.0308624,0.0253479,0.0253446,0.0561225,0.0404805,0.0252821,0.0403172,0.0423793,0.0236078,0.0410108,0.0436362,0.0254374,0.0257774,0.0283705,0.0417681,0.0148585,0.0183905,0.0317894,0,0.0170074,0.0447411,0.0252447,0,0,0.0371706,0,0,0.0191243,0.0495759,0.0528706,0.0287752,0.0155546,0.0617268,0.0966698,0.0460961,0.0740583,0.0574741,0.0342693,0.0757194,0.0558482,0.0577015,0.084373,0.0501362,0.0261572,0.00955927,0.0161062,0.0508532,0.0555577,0,0,0,0,0,0,0,0
520,0.0417764,0.0600919,0,0,0,0,0,0,0.0325528,0,0.0206682,0.0524851,0,0,0.0251572,0,0,0.0629114,0.0333603,0.031005,0.0252233,0.0252239,0.0562487,0.0402721,0.0252965,0.0403226,0.042476,0.023624,0.0409068,0.0434576,0.0253402,0.0256597,0.0288461,0.0417724,0.0148817,0.0183922,0.0317263,0,0.0172381,0.0447516,0.0249112,0,0,0.0376583,0,0,0.0197062,0.0495416,0.0529615,0.0288566,0.0156153,0.061951,0.0966641,0.0461602,0.0742363,0.0574801,0.0343932,0.0757097,0.0562284,0.0578373,0.0843877,0.0504877,0.0262047,0.0087751,0.0156177,0.0507695,0.0554093,0,0,0,0,0,0,0,0
521,0.0416729,0.0599658,0,0,0,0,0,0,0.0328202,0,0.02055,0.0525909,0,0,0.02519,0,0,0.0630385,0.0333868,0.0311764,0.0251317,0.0251364,0.0563966,0.0400651,0.0253187,0.0403653,0.0424805,0.0237273,0.0407886,0.0434606,0.0252292,0.0255565,0.0293194,0.0418007,0.0149047,0.0184104,0.0320154,0,0.0173403,0.0454667,0.0245249,0,0,0.0380955,0,0,0.0200677,0.0495303,0.0527107,0.028754,0.0157896,0.0621529,0.0965987,0.0462588,0.0745213,0.0575851,0.0344283,0.0757533,0.0562896,0.0577989,0.084467,0.051899,0.0263456,0.00823132,0.0152225,0.0507083,0.0552789,0,0,0,0,0,0,0,0
522,0.0415571,0.0599734,0,0,0,0,0,0,0.033028,0,0.020491,0.0527263,0,0,0.0252492,0,0,0.0631453,0.0334411,0.031314,0.0250037,0.0251428,0.0564075,0.0399294,0.0253564,0.0403746,0.0425063,0.0238728,0.0406975,0.0436543,0.0251656,0.0254486,0.0297239,0.0418264,0.0149345,0.0184586,0.0320869,0,0.0174252,0.0458518,0.0242583,0,0,0.0384346,0,0,0.0202803,0.0495372,0.0526452,0.0286754,0.0159698,0.0622796,0.096403,0.0463259,0.0746175,0.0578217,0.0344475,0.0758211,0.0563529,0.0578082,0.0845375,0.0526588,0.0264678,0.00787758,0.014951,0.0506847,0.0551449,0,0,0,0,0,0,0,0
523,0.0414644,0.0601444,0,0,0,0,0,0,0.0332722,0,0.0203958,0.0529139,0,0,0.0253285,0,0,0.0632124,0.033503,0.0314056,0.0247723,0.025144,0.0563054,0.0398102,0.0254,0.0404345,0.042478,0.0239544,0.0406459,0.0437914,0.025109,0.0253387,0.0300788,0.0418799,0.0150799,0.0184039,0.0320567,0,0.0174003,0.0459172,0.0241412,0,0,0.0385901,0,0,0.0204051,0.049571,0.0527801,0.0287158,0.0161143,0.0623728,0.0961516,0.0463859,0.074639,0.0579547,0.0344699,0.0759071,0.0564284,0.0578779,0.0846156,0.0530412,0.026502,0.00774258,0.0148215,0.0506294,0.0550612,0,0,0,0,0,0,0,0
