Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,x73,x74,
637,0.0521518,0,0,0,0,0,0,0,0.0331776,0,0.0268282,0.0615926,0,0,0.0198129,0,0,0.0442708,0.0370236,0.0319647,0.0373859,0.0224056,0.0503693,0.0447256,0.0251127,0.0461382,0.0484109,0.0244008,0.0380722,0.0399354,0.0255344,0.029947,0.0185544,0.039324,0.0137688,0.00793791,0.0468285,0,0.0282081,0.0644799,0.0355841,0,0,0.00674334,0,0,0.0264922,0.0606417,0.0390949,0.0164835,0.02232,0.0484796,0.0776218,0.0348465,0.0643805,0.0633687,0.0418196,0.0656021,0.0466257,0.0472893,0.0697961,0.00984766,0.0328383,0.0264914,0.0116213,0.0382005,0.0665526,0,0,0,0,0,0,0,0,0
638,0.0521798,0,0,0,0,0,0,0,0.033108,0,0.0268294,0.0617129,0,0,0.0197116,0,0,0.0444475,0.0369791,0.03192,0.037436,0.0223873,0.0505686,0.0450639,0.0250644,0.0460844,0.0484926,0.0242759,0.0381037,0.0398307,0.0254857,0.0299487,0.0186146,0.0392777,0.0136547,0.00815617,0.0467078,0,0.028117,0.0644088,0.0354188,0,0,0.00673704,0,0,0.0264847,0.0606428,0.0391511,0.0165927,0.0223066,0.0486016,0.0772356,0.0349638,0.0644538,0.0633271,0.0418561,0.0654784,0.046631,0.0473064,0.0694987,0.00972669,0.0328747,0.0262224,0.0118981,0.0382253,0.0666511,0,0,0,0,0,0,0,0,0
639,0.052168,0,0,0,0,0,0,0,0.0330298,0,0.0268205,0.0619633,0,0,0.0195724,0,0,0.0445905,0.0369745,0.0319041,0.0374668,0.0224346,0.0508099,0.0453722,0.0249016,0.0459793,0.0485428,0.0240835,0.0380946,0.039839,0.0253667,0.0299428,0.0187473,0.0392396,0.0135257,0.00836788,0.0466036,0,0.0280978,0.0643839,0.03529,0,0,0.00658572,0,0,0.0265043,0.0606312,0.0392604,0.0167201,0.0222349,0.0487624,0.0769558,0.0350007,0.0646404,0.0633555,0.0418796,0.0654561,0.0465746,0.0472788,0.0696537,0.00975051,0.0328173,0.0258855,0.0122116,0.0382339,0.0666892,0,0,0,0,0,0,0,0,0
640,0.0522181,0,0,0,0,0,0,0,0.0329091,0,0.026852,0.0620786,0,0,0.0194775,0,0,0.0446948,0.0369841,0.0319485,0.0375242,0.0225403,0.0511841,0.0456698,0.0248623,0.0458419,0.0485847,0.0240254,0.0380484,0.0400054,0.0251889,0.0298998,0.0188972,0.0392176,0.0134909,0.00859323,0.0465489,0,0.0280849,0.064323,0.0352251,0,0,0.00654165,0,0,0.0265139,0.0606498,0.0392853,0.0168543,0.0221775,0.048986,0.0774078,0.035076,0.0648178,0.063424,0.0419197,0.0655171,0.0465139,0.0472471,0.0697268,0.00974188,0.0328873,0.02546,0.0125778,0.0383239,0.066682,0,0,0,0,0,0,0,0,0
641,0.0521772,0,0,0,0,0,0,0,0.0327959,0,0.0268812,0.06213,0,0,0.0194409,0,0,0.044776,0.036972,0.0319838,0.03758,0.0225946,0.0515171,0.0460614,0.0247625,0.0458847,0.0485617,0.024046,0.0380202,0.0401667,0.0252474,0.0298176,0.0190239,0.0391906,0.0135337,0.00894404,0.0464777,0,0.0280314,0.0642923,0.0351257,0,0,0.00653606,0,0,0.02646,0.0606546,0.0391968,0.0169707,0.0221076,0.0491918,0.0773491,0.0351715,0.0649078,0.063505,0.041951,0.0654103,0.0464266,0.0472056,0.0696641,0.00966767,0.0328975,0.0250347,0.0131658,0.0383877,0.0667007,0,0,0,0,0,0,0,0,0
642,0.0520979,0,0,0,0,0,0,0,0.0327246,0,0.0268856,0.0621099,0,0,0.0194058,0,0,0.0448462,0.0369667,0.0320278,0.0376794,0.0225874,0.0519114,0.046467,0.0247188,0.0459534,0.0485523,0.0241324,0.0379907,0.0401363,0.025731,0.0296375,0.0191039,0.0390802,0.0135229,0.0095023,0.0463994,0,0.027961,0.0642568,0.0351345,0,0,0.00649369,0,0,0.0263269,0.0606417,0.0391151,0.0172062,0.0220065,0.0494929,0.077897,0.0352049,0.0649437,0.0635202,0.0419665,0.0654604,0.0462985,0.0470794,0.069539,0.00960218,0.032699,0.0244283,0.0139986,0.0384869,0.0666759,0,0,0,0,0,0,0,0,0
643,0.0520721,0,0,0,0,0,0,0,0.0326185,0,0.0268687,0.0621147,0,0,0.0193072,0,0,0.0448752,0.0369552,0.0320425,0.0377593,0.0225529,0.0524013,0.0468317,0.0246594,0.0459255,0.0486027,0.0243124,0.0379882,0.0399718,0.0260273,0.029447,0.0191801,0.0388896,0.0135469,0.0103028,0.0463123,0,0.0278808,0.0642587,0.035185,0,0,0.00642893,0,0,0.0262333,0.0606477,0.0390814,0.0175006,0.0219277,0.0498764,0.0790183,0.0351889,0.064964,0.0635139,0.0419796,0.0653725,0.0462068,0.0469556,0.0694707,0.00959243,0.0325087,0.0235847,0.0154189,0.0386282,0.0666115,0,0,0,0,0,0,0,0,0
644,0.0519492,0,0,0,0,0,0,0,0.0325758,0,0.0267693,0.0620464,0,0,0.0190493,0,0,0.0448089,0.0368815,0.0319292,0.0377073,0.0224663,0.0527777,0.0470291,0.024352,0.0459264,0.0485925,0.0244357,0.0380364,0.0399461,0.0258162,0.0296252,0.0191816,0.0389114,0.0138377,0.011479,0.0462024,0,0.0278134,0.0642722,0.0349963,0,0,0.00611854,0,0,0.026107,0.0606213,0.0390564,0.0177424,0.0218822,0.0501854,0.0780574,0.0352068,0.0649802,0.0635064,0.041963,0.0651612,0.0461145,0.0468505,0.0694371,0.00957317,0.0325884,0.022818,0.0178931,0.0386728,0.0665179,0,0,0,0,0,0,0,0,0
645,0.0520036,0,0,0,0,0,0,0,0.0342552,0,0.0263175,0.0613976,0,0,0.0178047,0,0,0.0447457,0.0364744,0.0317208,0.0374824,0.0219525,0.0534775,0.0463468,0.0240431,0.0466038,0.0485675,0.0243696,0.0378558,0.0402933,0.0252748,0.0294295,0.0178604,0.0387239,0.0155622,0.0135598,0.0460969,0,0.0273907,0.0637053,0.0353291,0,0,0.00521847,0,0,0.0266355,0.0602203,0.0387589,0.0182601,0.0220228,0.0507051,0.077102,0.0354722,0.0649098,0.0631915,0.0419205,0.0653014,0.046262,0.0469892,0.0693688,0.0101289,0.0330652,0.0226757,0.0205236,0.0393792,0.0658473,0,0,0,0,0,0,0,0,0
646,0.0517343,0,0,0,0,0,0,0,0.0320754,0,0.0268267,0.0621348,0,0,0.0202479,0,0,0.0441873,0.0367889,0.0319492,0.0377503,0.0226226,0.0532321,0.047942,0.0242922,0.0462394,0.0483673,0.0242813,0.0379633,0.0398407,0.0253434,0.0295785,0.0195255,0.0390261,0.0138644,0.0107755,0.0460572,0,0.0277292,0.0643825,0.0347913,0,0,0.00623463,0,0,0.0256178,0.0607146,0.0390593,0.0180239,0.0217968,0.0505514,0.0777552,0.0351632,0.0650771,0.0635324,0.0419929,0.0652171,0.045728,0.0467287,0.0693201,0.00961587,0.0324734,0.0225052,0.0174192,0.0384561,0.0665351,0,0,0,0,0,0,0,0,0
647,0.0515678,0,0,0,0,0,0,0,0.0316909,0,0.026976,0.0623118,0,0,0.0215063,0,0,0.0437772,0.0367808,0.0320187,0.0377655,0.0227627,0.0533214,0.0486607,0.0242651,0.0463131,0.0482851,0.0240895,0.0379035,0.0397867,0.0252043,0.0293681,0.0198516,0.0390423,0.0135219,0.00911233,0.0461219,0,0.0277143,0.0644032,0.0347285,0,0,0.00661442,0,0,0.0254634,0.0608133,0.0389127,0.0179835,0.0217469,0.0505912,0.0778706,0.0351184,0.0650813,0.0635705,0.0420576,0.0651191,0.0458145,0.0466519,0.0691931,0.00956922,0.0322196,0.0228059,0.0143703,0.0382082,0.0666963,0,0,0,0,0,0,0,0,0
648,0.0511141,0,0,0,0,0,0,0,0.0315811,0,0.0269866,0.0621324,0,0,0.0222657,0,0,0.0436331,0.0365856,0.031871,0.0374646,0.0231695,0.0533167,0.0493726,0.0242927,0.0462409,0.0480933,0.0240089,0.0380527,0.0401737,0.0252617,0.0291619,0.0198392,0.0391236,0.0132355,0.0075964,0.0462586,0,0.0276665,0.0641655,0.0345916,0,0,0.00683235,0,0,0.02574,0.0608012,0.0387661,0.0177306,0.0216938,0.0505527,0.0778889,0.0348867,0.0648193,0.06328,0.0419553,0.0651455,0.0459657,0.0467079,0.0692223,0.00972095,0.032263,0.0226288,0.0117716,0.0379822,0.0668823,0,0,0,0,0,0,0,0,0
649,0.0508217,0,0,0,0,0,0,0,0.0313926,0,0.0270669,0.0622218,0,0,0.0230301,0,0,0.0433311,0.0365731,0.0318727,0.0373773,0.0233361,0.0535848,0.0497654,0.0242945,0.0463299,0.0481308,0.0242232,0.0381066,0.0402772,0.0251872,0.0290021,0.0200592,0.0390496,0.013261,0.00656449,0.0460798,0,0.0277781,0.0642514,0.0344478,0,0,0.00718585,0,0,0.0256246,0.0610374,0.0390213,0.0178302,0.0216731,0.0507585,0.077714,0.0346702,0.0646963,0.0632553,0.0419828,0.0649801,0.0458862,0.0465625,0.0691238,0.00993964,0.0320292,0.0225732,0.0102182,0.0380317,0.0669077,0,0,0,0,0,0,0,0,0
650,0.0509146,0,0,0,0,0,0,0,0.0309174,0,0.0271874,0.0625908,0,0,0.0240778,0,0,0.0429059,0.0368455,0.0320474,0.0376079,0.0231204,0.0541535,0.0497655,0.0241404,0.0465114,0.0483599,0.0245202,0.0380693,0.0397999,0.025037,0.0289793,0.0207709,0.0391078,0.0135471,0.00626739,0.0454831,0,0.0278675,0.0646319,0.0343873,0,0,0.00789326,0,0,0.0250025,0.0612957,0.0393132,0.0181804,0.0216129,0.0510632,0.0774359,0.0347955,0.064908,0.0635352,0.0421449,0.0646432,0.0456993,0.0462966,0.0689188,0.00964326,0.0313327,0.0225497,0.00951423,0.038236,0.0668479,0,0,0,0,0,0,0,0,0
651,0.0504395,0,0,0,0,0,0,0,0.0307144,0,0.0270896,0.0623389,0,0,0.0244345,0,0,0.0435227,0.0365514,0.03188,0.037231,0.0236692,0.0539718,0.0503233,0.024209,0.0464679,0.0478811,0.0240373,0.0384161,0.0400216,0.0251872,0.0288067,0.0207012,0.03933,0.0133606,0.00557269,0.0454036,0,0.027808,0.0641974,0.0341877,0,0,0.00825074,0,0,0.0250382,0.0612455,0.0394296,0.0177508,0.021614,0.0507911,0.0778827,0.034966,0.0646695,0.0632628,0.0419827,0.0647325,0.0459463,0.046296,0.068846,0.010039,0.0310895,0.0219592,0.00825652,0.0379645,0.0669993,0,0,0,0,0,0,0,0,0
652,0.0506606,0,0,0,0,0,0,0,0.0302905,0,0.0272904,0.0627286,0,0,0.0254002,0,0,0.0434921,0.0367805,0.0320213,0.0375745,0.0234119,0.0544665,0.0500508,0.0240082,0.0468386,0.0483202,0.0240563,0.0380095,0.0395473,0.0249517,0.0287275,0.0214541,0.0394335,0.0136025,0.00597158,0.045293,0,0.0277959,0.0646076,0.0341778,0,0,0.00937534,0,0,0.0240137,0.0614577,0.0395246,0.0180859,0.0216346,0.0510405,0.0778046,0.0351832,0.0649301,0.0637641,0.0422157,0.0645759,0.0456993,0.0460763,0.0685794,0.00985896,0.0302606,0.0216466,0.00802051,0.0383911,0.0668553,0,0,0,0,0,0,0,0,0
653,0.0505565,0,0,0,0,0,0,0,0.0298526,0,0.0273307,0.0627266,0,0,0.025774,0,0,0.0431253,0.0367142,0.031995,0.0375308,0.0235317,0.0545262,0.0499844,0.023933,0.0469081,0.0482156,0.023956,0.0379713,0.0395417,0.0249399,0.0286057,0.0219962,0.0391954,0.013043,0.00603339,0.0452893,0,0.0276881,0.0646457,0.034106,0,0,0.0105143,0,0,0.0232067,0.0612178,0.0393259,0.0178577,0.0215653,0.0509537,0.078228,0.0351746,0.0650127,0.063757,0.0421025,0.0645402,0.0455996,0.0460393,0.0685583,0.0097609,0.0296671,0.0206489,0.00733416,0.0384688,0.0669852,0,0,0,0,0,0,0,0,0
654,0.050249,0,0,0,0,0,0,0,0.0294922,0,0.0273616,0.0627847,0,0,0.0262192,0,0,0.0418226,0.0365524,0.0319687,0.0374023,0.0237451,0.0545144,0.0497707,0.0239193,0.0468749,0.0480154,0.0238877,0.0379604,0.0396059,0.0249005,0.0284338,0.0223726,0.0390256,0.0120964,0.00581528,0.0452324,0,0.0276442,0.0647035,0.033853,0,0,0.0121185,0,0,0.0219408,0.0612031,0.0392322,0.0176834,0.0215054,0.0509857,0.078853,0.0350442,0.0648284,0.0636717,0.0419907,0.0644473,0.0455293,0.0459284,0.0685302,0.00984011,0.0290653,0.0188998,0.00638937,0.0386505,0.0670943,0,0,0,0,0,0,0,0,0
655,0.0497811,0,0,0,0,0,0,0,0.0291929,0,0.0274349,0.0629023,0,0,0.0274958,0,0,0.0410284,0.0364447,0.0319924,0.0372918,0.0238138,0.0545891,0.0493343,0.0239761,0.0467257,0.0479169,0.0241207,0.0379203,0.0396128,0.0248527,0.0282826,0.0227254,0.0390811,0.0118264,0.00555046,0.0451075,0,0.0275896,0.064898,0.0333849,0,0,0.0145818,0,0,0.0204173,0.0613679,0.0391871,0.0175991,0.0214246,0.05114,0.0795819,0.0348608,0.0646564,0.0636143,0.0419707,0.0643435,0.0453986,0.0458001,0.0684291,0.00988195,0.0284701,0.0166922,0.00478993,0.0390183,0.0670406,0,0,0,0,0,0,0,0,0
656,0.0489862,0,0,0,0,0,0,0,0.0290868,0,0.0274469,0.0630899,0,0,0.0291644,0,0,0.0421835,0.0363172,0.0320267,0.0371208,0.0239651,0.0547798,0.0488721,0.023846,0.0466427,0.0478167,0.0241439,0.0379077,0.0397377,0.024754,0.0280855,0.0227425,0.03946,0.0125735,0.00582466,0.0452339,0,0.02759,0.0651688,0.032738,0,0,0.0174774,0,0,0.019756,0.0617851,0.0395615,0.0176074,0.0214225,0.0514561,0.0802373,0.0345235,0.0645215,0.0635661,0.0419566,0.0642087,0.0452629,0.0456247,0.0682623,0.0106067,0.028202,0.0152751,0.00225181,0.0396567,0.0668247,0,0,0,0,0,0,0,0,0
657,0.0482041,0,0,0,0,0,0,0,0.0287803,0,0.0274378,0.0631116,0,0,0.0306063,0,0,0.0441954,0.0361855,0.0319459,0.0369673,0.0241438,0.0550123,0.0483476,0.0235869,0.0465434,0.0476596,0.0240784,0.0380019,0.0398734,0.0247831,0.0280115,0.0229632,0.0398226,0.0137335,0.00645977,0.045163,0,0.0275347,0.0653505,0.0321032,0,0,0.0201505,0,0,0.0196986,0.0621703,0.0397336,0.0175891,0.0213513,0.0517732,0.0807715,0.0341027,0.0647652,0.0634645,0.0418775,0.0641238,0.0451282,0.045521,0.068194,0.0113506,0.0281015,0.0145411,0.00164752,0.0402974,0.0666626,0,0,0,0,0,0,0,0,0
658,0.0481545,0,0,0,0,0,0,0,0.0281654,0,0.0276209,0.0629817,0,0,0.029148,0,0,0.0464848,0.035997,0.0320372,0.0371657,0.0241833,0.0550293,0.0467813,0.0235781,0.0468139,0.0477727,0.0237861,0.0378641,0.0396705,0.0246637,0.0277909,0.0239475,0.0397604,0.0141784,0.00797372,0.044802,0,0.027152,0.0650882,0.0318302,0,0,0.0217982,0,0,0.0193507,0.0619024,0.038984,0.0174188,0.0211221,0.0515374,0.0809984,0.0344742,0.065719,0.063492,0.0419338,0.0639114,0.0448554,0.0454372,0.0681497,0.0104637,0.0279523,0.0138659,0.00367587,0.0409212,0.0664037,0,0,0,0,0,0,0,0,0
659,0.0474281,0,0,0,0,0,0,0,0.0277421,0,0.0276949,0.0629145,0,0,0.0295753,0,0,0.0467367,0.0359031,0.0320375,0.0371987,0.0243987,0.055325,0.0461673,0.023455,0.0469182,0.0477543,0.0236799,0.0378996,0.0397303,0.0245937,0.0275762,0.0244603,0.0395412,0.0145031,0.00820533,0.0447049,0,0.0269435,0.0650632,0.0313665,0,0,0.0235333,0,0,0.0190585,0.0619698,0.0387453,0.0176146,0.0208889,0.0516658,0.0810514,0.0345319,0.0652469,0.063445,0.0419316,0.0636588,0.0446302,0.0452475,0.0680012,0.00998714,0.0276792,0.0135154,0.00419448,0.0420153,0.0660372,0,0,0,0,0,0,0,0,0
660,0.0468377,0,0,0,0,0,0,0,0.0273058,0,0.0277707,0.0629522,0,0,0.0298073,0,0,0.0459036,0.0359054,0.0319804,0.0373124,0.0246661,0.0558348,0.0455865,0.0232867,0.0470211,0.0477423,0.0237111,0.0379177,0.0398278,0.0245213,0.0273778,0.0250087,0.0389335,0.014428,0.00863215,0.0445396,0,0.0266215,0.0650947,0.0308599,0,0,0.0249177,0,0,0.0184979,0.0619852,0.0383933,0.0179303,0.0205935,0.0519374,0.0811029,0.0345831,0.0647794,0.0633417,0.0418909,0.0633625,0.0443671,0.0450257,0.0677914,0.00955875,0.0271792,0.0132548,0.00460178,0.0434219,0.0655667,0,0,0,0,0,0,0,0,0
661,0.0464387,0,0,0,0,0,0,0,0.0268972,0,0.0278357,0.0631425,0,0,0.030222,0,0,0.0443459,0.0359565,0.0318711,0.0375241,0.0248526,0.0565039,0.0451556,0.0231446,0.0471749,0.0477962,0.0235353,0.0379368,0.0398772,0.0244946,0.0271862,0.0255107,0.0380268,0.0141114,0.00894786,0.0442292,0,0.0262743,0.0650555,0.0303877,0,0,0.0260208,0,0,0.0177779,0.0619575,0.0379231,0.0182601,0.0202436,0.0523268,0.0812275,0.0346768,0.0647644,0.0632484,0.0417974,0.0630353,0.0440782,0.0447956,0.0676134,0.00937861,0.026595,0.0127927,0.00487238,0.0448773,0.0650549,0,0,0,0,0,0,0,0,0
662,0.0462911,0,0,0,0,0,0,0,0.0264664,0,0.0279289,0.0634948,0,0,0.0309429,0,0,0.0425531,0.0360972,0.031765,0.0378084,0.0248735,0.0572961,0.0448565,0.0229606,0.0473929,0.0479319,0.0235062,0.0379141,0.0398305,0.024467,0.0269791,0.026053,0.0369759,0.0143111,0.00923757,0.04395,0,0.0259006,0.0650695,0.0298984,0,0,0.0270012,0,0,0.0173835,0.0619414,0.0373759,0.0187168,0.0198675,0.0528431,0.0814796,0.0347767,0.0650124,0.0632393,0.0417587,0.0627117,0.0437395,0.0445808,0.0674888,0.00932022,0.026072,0.0120073,0.00520773,0.0464496,0.0644048,0,0,0,0,0,0,0,0,0
663,0.0460454,0,0,0,0,0,0,0,0.0262434,0,0.0278688,0.0635643,0,0,0.0317124,0,0,0.0413308,0.0361284,0.0315663,0.0378509,0.0251559,0.0580984,0.0448915,0.0227501,0.0474214,0.0479509,0.0235677,0.0381064,0.040159,0.0245242,0.0267663,0.0261323,0.0361323,0.0148754,0.00913533,0.0439973,0,0.0256527,0.0650648,0.0293127,0,0,0.0278048,0,0,0.0175528,0.0621716,0.0372,0.0192977,0.0195764,0.053619,0.0819145,0.0346153,0.0647682,0.0630262,0.0416328,0.0624261,0.0434945,0.0443652,0.0673143,0.00963316,0.0260401,0.0114914,0.0057023,0.0479852,0.0637216,0,0,0,0,0,0,0,0,0
664,0.0459066,0,0,0,0,0,0,0,0.0260944,0,0.0277093,0.0634681,0,0,0.0324819,0,0,0.0409379,0.0362119,0.0313151,0.0378732,0.0253766,0.0588596,0.0450337,0.0225743,0.0471762,0.0478282,0.0236943,0.0383937,0.0406257,0.0246061,0.0266256,0.0261586,0.0355211,0.0156363,0.00896689,0.0439126,0,0.0254434,0.0650008,0.0286767,0,0,0.0283057,0,0,0.0181462,0.0621862,0.0369117,0.0197643,0.019204,0.0543999,0.0825063,0.0346479,0.064363,0.0627067,0.0413988,0.0620722,0.0432091,0.0441707,0.0671637,0.00968338,0.0260444,0.0112261,0.00633175,0.0494299,0.0629809,0,0,0,0,0,0,0,0,0
665,0.0461338,0,0,0,0,0,0,0,0.0258662,0,0.0277496,0.0637254,0,0,0.0330752,0,0,0.0413951,0.0364979,0.031234,0.0382972,0.0253084,0.0596793,0.0448947,0.0223682,0.047043,0.0480246,0.0237363,0.0383277,0.0406789,0.0244929,0.0264332,0.0265333,0.0351073,0.0162673,0.0090519,0.0434158,0,0.0250484,0.0650723,0.0282083,0,0,0.0286806,0,0,0.018649,0.0621744,0.0363151,0.0203208,0.0188464,0.0551412,0.0828662,0.0351289,0.0644537,0.0627143,0.041376,0.0616745,0.0428011,0.0439975,0.0670426,0.00935617,0.0260713,0.0109048,0.0066389,0.0508526,0.0620516,0,0,0,0,0,0,0,0,0
666,0.0464002,0,0,0,0,0,0,0,0.0254945,0,0.0278826,0.0639471,0,0,0.0333065,0,0,0.0421961,0.0366727,0.0310548,0.0386666,0.0251904,0.0605222,0.044643,0.0220221,0.0469091,0.0482207,0.0238401,0.0383233,0.0406902,0.0245154,0.0263828,0.0269747,0.0346827,0.0166146,0.00949778,0.0427099,0,0.0245964,0.065147,0.0276942,0,0,0.0293379,0,0,0.018421,0.0622763,0.0356509,0.0209687,0.018506,0.055927,0.0832177,0.0353646,0.0645741,0.0626444,0.0414698,0.0613469,0.0424319,0.0438797,0.0669532,0.00911551,0.0258819,0.0101852,0.00707458,0.0522113,0.0612348,0,0,0,0,0,0,0,0,0
667,0.04639,0,0,0,0,0,0,0,0.0253459,0,0.0278481,0.0640164,0,0,0.0330181,0,0,0.0434437,0.0365347,0.0308216,0.0388096,0.0254209,0.0608422,0.0446678,0.0219683,0.0469613,0.0481768,0.0236541,0.0385079,0.0408102,0.024581,0.0262096,0.0270555,0.0339831,0.0165218,0.00966896,0.0420667,0,0.023998,0.0649047,0.0270641,0,0,0.0301375,0,0,0.0182476,0.0619453,0.0346914,0.0211396,0.0181442,0.0561699,0.0838758,0.0357932,0.0645393,0.0624205,0.0416707,0.0610251,0.04213,0.0438054,0.0669871,0.00892871,0.0258532,0.00931225,0.00757761,0.0534817,0.0605673,0,0,0,0,0,0,0,0,0
668,0.0465204,0,0,0,0,0,0,0,0.0250334,0,0.028083,0.0642783,0,0,0.03338,0,0,0.0425258,0.0364036,0.0305751,0.0390782,0.0254987,0.0611896,0.0449248,0.0219513,0.0470861,0.0483908,0.0235379,0.0385151,0.0407403,0.0244919,0.0260924,0.0273307,0.0323557,0.0207192,0,0.0411409,0,0.0232385,0.0648151,0.0270028,0,0,0.0316082,0,0,0.0179064,0.0617074,0.0336379,0.0213554,0.0178536,0.0563931,0.0840883,0.0363213,0.0646253,0.062428,0.0418683,0.0606704,0.0418463,0.0437552,0.0670773,0.00929125,0.0255882,0.00840205,0.00853256,0.0544261,0.0598861,0,0,0,0,0,0,0,0,0
669,0.0461448,0,0,0,0,0,0,0,0.0249448,0,0.0280006,0.064176,0,0,0.0337526,0,0,0.0454811,0.0361421,0.0304391,0.0392658,0.0258073,0.0617691,0.0449564,0.0218512,0.0470242,0.0483901,0.0232659,0.0385935,0.0409031,0.0244214,0.0259405,0.0273501,0.032317,0.0168458,0.0102195,0.0406706,0,0.0228039,0.0646652,0.0258412,0,0,0.03313,0,0,0.0184485,0.0618273,0.0330631,0.0219644,0.0176289,0.0569767,0.0842324,0.0369526,0.0649037,0.0623922,0.0420376,0.0601548,0.0413952,0.0434644,0.0669984,0.00974995,0.025431,0.00785443,0.0091474,0.0561953,0.0591091,0,0,0,0,0,0,0,0,0
670,0.0458816,0,0,0,0,0,0,0,0.0246869,0,0.0280261,0.0642291,0,0,0.0335591,0,0,0.0463039,0.0360199,0.0301707,0.0394935,0.0257328,0.0623776,0.0450355,0.0215162,0.0468491,0.0483809,0.0234181,0.0386088,0.0409224,0.0244326,0.0260168,0.0274986,0.031559,0.0166087,0.0113275,0.0400014,0,0.0222636,0.0646476,0.0250515,0,0,0.0349307,0,0,0.018931,0.0620461,0.0322489,0.0226034,0.0173623,0.0576297,0.0841872,0.0376591,0.0651153,0.0624522,0.0420974,0.0597454,0.0409895,0.0433786,0.0671052,0.0103008,0.0252163,0.00709805,0.00973207,0.0574065,0.0586273,0,0,0,0,0,0,0,0,0
671,0.0462485,0,0,0,0,0,0,0,0.0240884,0,0.0282498,0,0,0,0.0342691,0,0,0.0462401,0.0381701,0.0320011,0.0471626,0.0249454,0.0649126,0.0437191,0.0190482,0.0477169,0.0514845,0.0256069,0.0366352,0.0383066,0.0225408,0.0253578,0.0285845,0.0306385,0.0170921,0.0115831,0.0476464,0,0.0269735,0.0647562,0.0249255,0,0,0.0360272,0,0,0.0193102,0.065312,0.0362449,0.0198105,0.018372,0.0599926,0.0835841,0.0391798,0.0655184,0.0634049,0.0446035,0.0565423,0.0378568,0.0396885,0.0639632,0.00589133,0.0250435,0.00674252,0.0102804,0.0583587,0.0579076,0,0,0,0,0,0,0,0,0
672,0.0457765,0,0,0,0,0,0,0,0.0240182,0,0.0277673,0.0646799,0,0,0.034493,0,0,0.0461792,0.0357572,0.029746,0.039788,0.0254281,0.0632566,0.0448744,0.0206539,0.0461374,0.04845,0.024385,0.0387709,0.0409294,0.0249047,0.0266016,0.0282929,0.0299733,0.01707,0.0115154,0.041432,0,0.0227386,0.064568,0.0241769,0,0,0.0369551,0,0,0.0192575,0.0618353,0.0304037,0.0237286,0.0164504,0.0587673,0.0835108,0.0394071,0.066721,0.0631382,0.0425131,0.0581652,0.0384005,0.0421041,0.0669954,0.00963457,0.0248603,0.00657778,0.0103843,0.0595327,0.0574501,0,0,0,0,0,0,0,0,0
673,0.0455135,0,0,0,0,0,0,0,0.0241329,0,0.0278068,0.0647309,0,0,0.0348149,0,0,0.0458333,0.0357013,0.0296557,0.0398539,0.0254896,0.0633438,0.0448403,0.0205087,0.046079,0.0485249,0.024308,0.0387183,0.0409389,0.0249174,0.0266237,0.0280381,0.0295208,0.0172512,0.0113012,0.0405181,0,0.0222549,0.0646059,0.0236588,0,0,0.0373281,0,0,0.0191625,0.0618847,0.0304274,0.0242161,0.0156041,0.0590097,0.0831365,0.0393167,0.0670258,0.06327,0.0424968,0.0579862,0.0383885,0.0421526,0.0670652,0.00991313,0.0245706,0.0064999,0.0106234,0.0607052,0.0569672,0,0,0,0,0,0,0,0,0
674,0.0452694,0,0,0,0,0,0,0,0.0242412,0,0.0278345,0.0649151,0,0,0.0352523,0,0,0.0453276,0.0355767,0.0295367,0.0399444,0.0254242,0.0634731,0.0445722,0.0203745,0.0460186,0.0485348,0.0243037,0.0386113,0.0409123,0.0248478,0.0266142,0.0277329,0.0290987,0.017652,0.0113072,0.0400459,0,0.021773,0.0645374,0.0232721,0,0,0.0375529,0,0,0.01915,0.0618716,0.0303528,0.0246434,0.0146644,0.0592428,0.0826071,0.0391812,0.0674361,0.0633224,0.0424299,0.0578647,0.0384691,0.0423341,0.0672492,0.010103,0.0241355,0.00656782,0.010802,0.0618978,0.0567009,0,0,0,0,0,0,0,0,0
