Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_M,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70,RTIB,RTIBA,IMU_B,
252,0,0,0,0,0.00403449,0.00297685,0,0,0.00956908,0.0215727,0.00581394,0.00469987,0,0,0.000609129,0,0.0158098,0.000599956,0.0405228,0.0143001,0.0183886,0.0159858,0.00725182,0.00679734,0.0095397,0.0186398,0.0117369,0.026891,0.0087518,0.0124658,0.004275,0.00839285,0.00813048,0.00278023,0.0043251,0.000783504,0.0237628,0.0212428,0.0200128,0.00552294,0.0101664,0,0,0.00974031,0,0.014946,0.00289327,0.0400363,0.0226465,0.0147603,0.0139876,0.00428584,0.0103283,0.0111758,0.0233805,0.00788658,0.0116348,0.0122976,0.0174278,0.00670101,0.00359403,0.00183463,0.00132152,0.00535264,0.0118939,0,0,0,0,0.0204408,0,0
253,0,0,0,0,0.004771,0.003364,0,0,0.00906604,0.0220064,0.00551825,0.00557999,0,0,0.00143841,0,0.0156515,0.000984437,0.0415155,0.0139351,0.0181119,0.0159048,0.00795108,0.00812635,0.00926072,0.0174506,0.0117614,0.0260959,0.00889547,0.0125834,0.0046347,0.00886141,0.00721785,0.00291443,0.00437406,0.00124045,0.0196714,0.0213866,0.0183929,0.00904393,0.0106901,0,0,0.00794167,0,0.0149148,0.00192753,0.0411878,0.0288551,0.0136142,0,0,0.0104642,0.00823236,0.0208217,0.00549816,0.0101681,0.00984896,0.0214031,0.00628409,0.00311211,0.00227273,0.00104716,0.00389566,0.0129172,0,0,0,0,0,0,0
254,0,0,0,0,0.00407446,0.00285937,0,0,0.00863509,0.0219847,0.00460745,0.00584098,0,0,0.000985954,0,0.0156827,0.000925955,0.0419496,0.0133875,0.0179758,0.0149027,0.00889237,0.00799339,0.00873952,0.016245,0.0114762,0.0263192,0.00866884,0.0123798,0.0046558,0.0090309,0.00717164,0.00283681,0.0043289,0.00118788,0.0246201,0.0212158,0.0145192,0.00847581,0.0102411,0,0,0.0081263,0,0.0147936,0.00202626,0.0403598,0.0187599,0.0131501,0.00862365,0.00270005,0.0105076,0.00564809,0.0211535,0.00740187,0.00745646,0.00704899,0.0121368,0.0216624,0.00372841,0.00221071,0.000840704,0.00423397,0.0124146,0,0,0,0,0,0,0
255,0,0,0,0,0.0041115,0.00287088,0,0,0.00902618,0.0220913,0.00438493,0.00570019,0,0,0.0013486,0,0.0156706,0.00108254,0.0424633,0.0130418,0.0180105,0.0137156,0.00857029,0.00835228,0.00823321,0.0150506,0.0108864,0.0266298,0.0082231,0.0117346,0.00464635,0.00923986,0.00750008,0.00276633,0.00433639,0.00139605,0.0300956,0.0212445,0.0163285,0.00842886,0.0104121,0,0,0.00726558,0,0.0147671,0.00155279,0.0399442,0.0167167,0.0127638,0.00944626,0.00297091,0.0104487,0.00531242,0.0214555,0.00934437,0.00717615,0.00919068,0.00857767,0.0299297,0.0039078,0.00249262,0.00059236,0.00349218,0.0124144,0,0,0,0,0,0,0
256,0,0,0,0,0.00425842,0.0030603,0,0,0.00981481,0.0221481,0.00467934,0.00548248,0,0,0.00178353,0,0.0156794,0.00122733,0.0427797,0.0127063,0.0180236,0.0125371,0.00798991,0.00857369,0.00778157,0.0138657,0.0100509,0.0268953,0.00750685,0.0107179,0.00468671,0.00935742,0.00837387,0.00272217,0.00435501,0.00161395,0.0348463,0.0213474,0.0175797,0.00834205,0.0111919,0,0,0.00632658,0,0.0147788,0.00105902,0.0397015,0.0147742,0.0124224,0.0115059,0.00317838,0.0101915,0.00596196,0.0222281,0.0105907,0.007316,0.0107415,0.00709162,0.0370912,0.00401593,0.00261913,0.000488033,0.00273847,0.0125498,0,0,0,0,0,0,0
257,0,0,0,0,0.00455374,0.00348091,0,0,0.010876,0.022199,0.00494615,0.00524231,0,0,0.00219625,0,0.0156592,0.00130526,0.0427672,0.012069,0.0180156,0.0118131,0.00746382,0.00882059,0.00732142,0.0129314,0.00946915,0.0269275,0.00679048,0.00980478,0.00443263,0.00936211,0.00967618,0.00277857,0.00433963,0.00167958,0.0390053,0.0214844,0.0186186,0.00844356,0.0111497,0,0,0.00528197,0,0.0148271,0.000532947,0.0397061,0.0130105,0.0120951,0.0143025,0.00298484,0.0101192,0.00679905,0.0228763,0.0114298,0.00775423,0.0113464,0.00699767,0.0431719,0.00413857,0.00264295,0.000575276,0.00207393,0.0127756,0,0,0,0,0,0,0
258,0,0,0,0,0.00490967,0.00378844,0,0,0.0116843,0.0222344,0.00501483,0.00530029,0,0,0.00262054,0,0.0156619,0.00142061,0.0425972,0.0113923,0.0180711,0.0115521,0.00748874,0.00896635,0.00700252,0.0122865,0.00927062,0.0267463,0.00627204,0.00926875,0.00396408,0.00929423,0.0107928,0.00281371,0.00434057,0.00158552,0.0427361,0.0215738,0.020033,0.00960497,0.0115034,0,0,0.00431003,0,0.0149041,0.000468563,0.0400945,0.0124542,0.0116421,0,0.00226741,0.00998305,0.00684019,0.022783,0.011571,0,0.0114995,0.00859136,0.0482334,0.00426658,0.00278302,0.000407027,0.0016202,0.0131745,0,0,0,0,0,0,0
259,0,0,0,0,0.00547074,0.00456708,0,0,0.0124591,0.0224901,0.00489621,0.00533739,0,0,0.00409249,0,0.0155709,0.00171663,0.0424079,0.0103487,0.0181488,0.0111828,0.00784167,0.00796074,0.0066753,0.0118676,0.00895118,0.0267764,0.00591219,0.00919007,0.0039191,0.00911267,0.0121193,0.00182959,0.00438437,0.00173469,0.0463722,0.0224057,0.0213948,0.0103877,0.0132139,0,0,0.0148622,0,0.0161932,0.00535014,0.0402136,0.0128641,0.0115206,0,0.00218085,0.0117165,0.00697284,0.0232735,0.011702,0.00729041,0.0114196,0.0105988,0.0521222,0.0030384,0.0039129,0.00349289,0.00198695,0.0131641,0,0,0,0,0,0,0
260,0,0,0,0,0.00524093,0.00411624,0,0,0.0136757,0.0223495,0.00502954,0.00488697,0,0,0.00304948,0,0.0157293,0.00152059,0.0420203,0.00912831,0.0183115,0.0105222,0.00747234,0.00844689,0.00631231,0.0112903,0.00818345,0.0271936,0.00578062,0.00954707,0.00449941,0.00896607,0.0137271,0.00286526,0.00429552,0.00153571,0.0483882,0.021857,0.0221424,0.0104318,0.0120037,0,0,0.00403253,0,0.0151328,0.000968338,0.0402171,0.0140774,0.011709,0,0.00233363,0.00976223,0.00703135,0.0240742,0.011603,0.00637126,0.0115132,0.0116079,0.0539886,0.00425793,0.00235466,0.000743329,0.00156675,0.0133154,0,0,0,0,0,0,0
261,0,0,0,0,0.00530716,0.00431956,0,0,0.0150071,0.022266,0.00574701,0.00448377,0,0,0.00321325,0,0.0155907,0.00157894,0.041604,0.00794161,0.0184358,0.00971858,0.00712931,0.00802602,0.00589085,0.0105524,0.0074317,0.0277455,0.00550078,0.00996124,0.00496333,0.00879708,0.0154067,0.00296373,0.00429065,0.00171667,0.04887,0.0220041,0.0225505,0.0106424,0.0123083,0,0,0.00389911,0,0.0152402,0.00119864,0.0400114,0.0146858,0.0119762,0,0.00263381,0.00957048,0.00692476,0.024476,0.011601,0.00589158,0.0112646,0.0124318,0.0548435,0.00423693,0.00248326,0.000950754,0.00203269,0.013153,0,0,0,0,0,0,0
262,0,0,0,0,0.0053586,0.00451722,0,0,0.0163919,0.0221478,0.0067454,0.00407709,0,0,0.00342164,0,0.0155413,0.00170483,0.0412711,0.00684235,0.0185151,0.00875867,0.0066822,0.00755867,0.00547822,0.00976358,0.0065879,0.0284022,0.00524861,0.0102015,0.00501146,0.00870822,0.0171581,0.00302809,0.00429542,0.00177024,0.0479612,0.022111,0.0226653,0.010971,0.0119377,0,0,0.00383293,0,0.0153698,0.00150292,0.0396745,0.0152574,0.0122689,0,0.00305099,0.00949623,0.00700087,0.0245423,0.0118072,0,0.0110631,0.0132834,0.0538516,0.00432647,0.00262401,0.00115868,0.00270534,0.0130283,0,0,0,0,0,0,0
263,0,0,0,0,0.00610031,0.00540871,0,0,0.0176858,0.0222769,0.00737723,0.00322863,0,0,0.00454302,0,0.0154476,0.00234123,0.0409779,0.00574483,0.0185721,0.0078852,0.00483762,0.00773955,0.00493704,0.00918807,0.00599112,0.0289045,0.00477373,0.00991693,0.00449083,0.00852491,0.0188401,0.00361018,0.00436049,0.00197219,0.0468173,0.0223968,0.0233048,0.010957,0.0118368,0,0,0.0037702,0,0.0155581,0.00269151,0.0394282,0.0169215,0.0121694,0,0,0.00957152,0.00690462,0.0243826,0.0119983,0.00595184,0.011355,0.0143204,0.0520865,0.00476281,0.00300835,0.00165661,0.00269219,0.0134648,0,0,0,0,0,0,0
264,0,0,0,0,0.00586921,0.00539112,0,0,0.0186107,0.0222855,0.00772905,0.00247938,0,0,0.00461401,0,0.0154338,0.00254479,0.0408057,0.00490899,0.0184814,0.00663288,0.00415838,0.00695019,0.00401816,0.008275,0.00520977,0.0295547,0.00394551,0.0090048,0.0039717,0.00835774,0.0200863,0.00365157,0.00437937,0.00197546,0.0446736,0.0225358,0.0234768,0.00965606,0.0120677,0,0,0.00421921,0,0.0156434,0.00313048,0.0388,0.0187702,0.0134813,0.0145286,0,0.00928636,0.00775991,0.0247348,0.0125149,0.00758912,0.0108094,0.0152081,0.049193,0.00471487,0.00313626,0.00192086,0.00324555,0.0129457,0,0,0,0,0,0,0
265,0,0,0,0,0.00573707,0.00536872,0,0,0.0193519,0.0223632,0.00787478,0.00227625,0,0,0.00474062,0,0.0153944,0.00261044,0.0407957,0.00413592,0.0183933,0.00568612,0.00373318,0.00644129,0.00337429,0.00752592,0.00453036,0.0299012,0.00317078,0.007976,0.00362242,0.00827429,0.0209295,0.00356204,0.00435168,0.00197055,0.0424788,0.0226863,0.0235216,0.00963955,0.0120128,0,0,0.00454632,0,0.0157064,0.0034767,0.0388066,0.0201205,0.0140252,0.0146147,0,0.00897212,0.00776809,0.0248325,0.0125769,0.00766468,0.0105443,0.0163798,0.0461959,0.00483666,0.00329629,0.00206122,0.00370563,0.0126089,0,0,0,0,0,0,0
266,0,0,0,0,0.00559739,0.00531363,0,0,0.019997,0.0224943,0.00811199,0.00207958,0,0,0.00485156,0,0.0153388,0.00272662,0.0405522,0.00332548,0.0182999,0.00502658,0.00342242,0.00592867,0.00317538,0.00706115,0.00462647,0.030015,0.00236159,0.0070698,0.00332137,0.00805484,0.0216625,0.00341198,0.00434861,0.0020297,0.0397008,0.0228611,0.0229441,0.00940254,0.011516,0,0,0.00473871,0,0.0157971,0.00374844,0.0389642,0.0207098,0.0146346,0.0148029,0,0.00895024,0.00828583,0.0252087,0.0124918,0,0.0103568,0.0172005,0.0426146,0.00502159,0.00330231,0.00226872,0.00403004,0.0122207,0,0,0,0,0,0,0
267,0,0,0,0,0.00530244,0.00514391,0,0,0.0203916,0.0226157,0.00844478,0.00206928,0,0,0.00488845,0,0.0152775,0.00292055,0.0403539,0.00298975,0.0182252,0.00468755,0.00345184,0.00537066,0.00312901,0.00665653,0.00587195,0.0299951,0.00176749,0.00637444,0.00312881,0.00785012,0.0221138,0.00326923,0.00437515,0.00211759,0.0374242,0.0229575,0.021921,0.0094143,0.0113215,0,0,0.00465344,0,0.0159028,0.00384647,0.0392165,0.0203034,0.015208,0.0151479,0,0.00888584,0.00833916,0.0253964,0.0122124,0,0.0099306,0.0174067,0.0397977,0.00507231,0.00316835,0.00247134,0.00416585,0.0118121,0,0,0,0,0,0,0
268,0,0,0,0,0.00500175,0.00497448,0,0,0.02064,0.0227213,0.00878648,0.00206834,0,0,0.00485118,0,0.0152286,0.00305595,0.0402007,0.00332415,0.0182295,0.00463008,0.00364966,0.00491823,0.00366041,0.0062771,0.00671637,0.0300974,0.00150783,0.00603438,0.00322703,0.00770321,0.0224178,0.00311121,0.00440999,0.00219225,0.0360471,0.0228464,0.0210707,0.00941225,0.0107484,0,0,0.00481762,0,0.016196,0.00393841,0.0395256,0.0191795,0.0158302,0.0153773,0,0.00875478,0.00782454,0.025326,0.0116602,0.0100594,0.00913238,0.0168087,0.0380886,0.00488321,0.00323167,0.00267841,0.0041319,0.0112393,0,0,0,0,0,0,0
269,0,0,0,0,0.00448812,0.00423985,0,0,0.0211838,0.0227085,0.00933458,0.00221795,0,0,0.00478653,0,0.0152361,0.00310478,0.0401408,0.00428902,0.0181851,0.00482319,0.00370431,0.00453831,0.00579795,0.00636358,0.00735489,0.0299307,0.00134512,0.00606112,0.00357989,0.00758017,0.0230797,0.0030472,0.00438546,0.00231724,0.0354724,0.0228642,0.0215808,0.00935962,0.0104987,0,0,0.0037798,0,0.0157678,0.00393252,0.0399807,0.0201889,0.0162558,0.0157027,0,0.00845434,0.00780913,0.0248812,0.0113274,0.00931877,0,0.0153879,0.0377628,0.00573201,0.00310916,0.00239238,0.00361438,0.0111227,0,0,0,0,0,0,0
270,0,0,0,0,0.00419862,0.00383069,0,0,0.022697,0.0226948,0.0104193,0.00201627,0,0,0.00482244,0,0.0152407,0.0031279,0.0400081,0.00555316,0.0184585,0.00380361,0.00354089,0.00422277,0.00445731,0.00639556,0.00709976,0.030418,0.00175361,0.00633598,0.00354907,0.00748373,0.024979,0.00298804,0.00432747,0.00238163,0.0349486,0.022905,0.0208519,0.00894781,0.00987082,0,0,0.00369876,0,0.0158019,0.00388099,0.0403616,0.019613,0.0168835,0.0158581,0,0.00832986,0.00747769,0.0243081,0.0109247,0.00855268,0,0.0153707,0.0365385,0.00559531,0.00295484,0.00242918,0.00339831,0.0105174,0,0,0,0,0,0,0
271,0,0,0,0,0.00402587,0.00341373,0,0,0.0243278,0.0227964,0.0112278,0.00198798,0,0,0.00476671,0,0.0151464,0.00324238,0.0398233,0.00628362,0.0187024,0.00325579,0.00316812,0.00402229,0.00343422,0.00628272,0.00679783,0.030726,0.00203789,0.00645601,0.00371265,0.00726327,0.0269727,0.0030445,0.00436378,0.00233318,0.0349825,0.0229284,0.0202332,0.00852404,0.00933983,0,0,0.00371306,0,0.0158085,0.00383407,0.0407324,0.0188229,0.0175687,0.0162763,0,0.00825852,0.00699213,0.0238705,0.010501,0.00769726,0,0.0154522,0.03602,0.00546043,0.00286913,0.00243629,0.00322653,0.00993291,0,0,0,0,0,0,0
272,0,0,0,0,0.00392169,0.00300983,0,0,0.0254589,0.0228056,0.0117476,0.0020705,0,0,0.00466606,0,0.0151219,0.00329062,0.039721,0.00668176,0.0188414,0.00327144,0.00274418,0.00423305,0.00335899,0.00604851,0.00613982,0.0309259,0.00212272,0.00615403,0.00402691,0.00713382,0.0283114,0.00317248,0.00438038,0.00225619,0.0354346,0.0229367,0.0203046,0.00815247,0.00911758,0,0,0.00363063,0,0.0158093,0.0038482,0.0410734,0.0178104,0.0182691,0.0170042,0,0.00824497,0.00649921,0.0234228,0.0102527,0.00678799,0,0.0160324,0.0360368,0.00536669,0.00284944,0.00253077,0.00319411,0.00938812,0,0,0,0,0,0,0
273,0,0,0,0,0.0038477,0.0024819,0,0,0.0262449,0.0227477,0.0121121,0.00241482,0,0,0.00442997,0,0.0151135,0.00327893,0.0396896,0.00701766,0.0186748,0.00361168,0.00213013,0.00471449,0.00364958,0.00586681,0.00559239,0.0309249,0.00218437,0.00569609,0.00370764,0.00707931,0.0291704,0.00333211,0.00434708,0.00215899,0.0364097,0.02297,0.0206626,0.00795067,0.00872667,0,0,0.00385631,0,0.0158181,0.00391753,0.0414,0.0170976,0.0188685,0.0180445,0,0.00825412,0.0060824,0.0228628,0.00951013,0.00593503,0,0.0171103,0.03672,0.00527275,0.00284619,0.00263684,0.00339753,0.0089139,0,0,0,0,0,0,0
274,0,0,0,0,0.00359944,0.00180413,0,0,0.0257062,0.0224133,0.0119368,0.00328243,0,0,0.00325252,0,0.0152552,0.00263916,0.0389564,0.00719427,0.01907,0.0037827,0.00157204,0.0041255,0.0035886,0.0054364,0.00500626,0.0307651,0.00266063,0.00496936,0.00334368,0.00695601,0.0285904,0.00238534,0.00433448,0.00187312,0.0224569,0.0226312,0.0120416,0.00650312,0.00843174,0,0,0.00329352,0,0.0156729,0.00315665,0.0404526,0.0151185,0.0211248,0.0281671,0.00801221,0.00740047,0.00617426,0.0203997,0.00746813,0.00778957,0,0.0198405,0.0266924,0.00492541,0.00248993,0.00203345,0.00426471,0.0075563,0,0,0,0,0.0205316,0,0
275,0,0,0,0,0.00368549,0.00187979,0,0,0.0269252,0.0224869,0.0124915,0.00395331,0,0,0.00383623,0,0.0152141,0.00284766,0.038771,0.0077982,0.0195059,0.00423335,0.000953756,0.00545426,0.00365504,0.00552792,0.00520975,0.031196,0.00288373,0.00490867,0.0036696,0.00677813,0.0300346,0.00303347,0.0043945,0.00201233,0.0230414,0.022671,0.0124587,0.00606843,0.00839675,0,0,0.00325738,0,0.0155961,0.00358227,0.0404977,0.0162352,0.0213938,0.0287278,0,0.00734808,0.00548133,0.020699,0.00734345,0.00569912,0,0.0210855,0.0271218,0.00552488,0.00252962,0.00216661,0.00393388,0.00772333,0,0,0,0,0.0218234,0,0
276,0,0,0,0,0.00390716,0.00126003,0,0,0.0277845,0.0222879,0.013003,0.00401675,0,0,0.00334783,0,0.0153194,0.00254887,0.0385321,0.00860063,0.0194213,0.00470779,0.00212189,0.00609005,0.00365942,0.00576219,0.00536327,0.0315126,0.00306148,0.0048119,0.00412973,0.00671673,0.0310702,0.00279553,0.0044188,0.00186817,0.0236748,0.0224423,0.0121348,0.00580818,0.00804609,0,0,0.00315578,0,0.0155159,0.0031631,0.0405263,0.0156669,0.0222954,0.0285351,0.00935704,0.00731014,0.00480436,0.0210818,0.00695946,0.00409745,0,0.0219339,0.0277671,0.00530664,0.00233592,0.00185868,0.00457595,0.00715946,0,0,0,0,0.0228831,0,0
277,0,0,0,0,0.00526808,0.00211993,0,0,0.0287641,0.0223415,0.0135961,0.00437781,0,0,0.00366674,0,0.0152381,0.00255468,0.0382762,0.00933724,0.0196591,0.00514782,0.00255751,0.00776932,0.00396723,0.00572895,0.00589653,0.0319238,0.00333669,0.0048837,0.00421378,0.00661387,0.0321756,0.00354594,0.00439048,0.00198386,0.0242706,0.0230279,0.0114982,0.00557177,0.00769619,0,0,0.0119237,0,0.0166759,0.00565277,0.0405858,0.0147047,0.0228832,0.0281392,0.0102917,0.0100231,0.00429706,0.0214786,0.00646843,0.00313253,0,0.0220762,0.0286898,0.00355014,0.00567829,0.00435188,0.00560738,0.0060578,0,0,0,0,0.0241993,0,0
278,0,0,0,0,0.00414383,0.00313529,0,0,0.0306998,0.0225285,0.0146377,0.00625123,0,0,0.00535033,0,0.0151478,0.00343795,0.0379131,0.0100038,0.0205935,0.0056264,0,0.00916203,0.00462541,0.00532487,0.00661133,0.0325548,0.00368941,0.00524885,0.00401624,0.00640729,0.0342966,0.00505371,0.00445118,0.00212359,0.0246461,0.0225819,0.0104,0.00460763,0.00843276,0,0,0.00538655,0,0.0153363,0.00475674,0.040752,0.0134298,0.0230693,0.0267836,0,0.00720056,0.00408131,0.0218879,0.00596016,0.0028685,0,0.0215969,0.0290717,0.0073078,0.0029471,0.00205742,0.00354674,0.00817697,0,0,0,0,0.0258677,0,0
279,0,0,0,0,0.00435473,0.0017551,0,0,0.0320314,0.0222031,0.0153973,0.00637311,0,0,0.00473129,0,0.0153291,0.00318004,0.038428,0.0108609,0.0202329,0.00625654,0.0016402,0.0101401,0.00497498,0.00559908,0.00719825,0.0325967,0.0039419,0.00526077,0.00402865,0.00636834,0.0354667,0.00493602,0.00437033,0.00168828,0.0239415,0.0223136,0.018973,0.00436091,0.00734264,0,0,0.00361302,0,0.0153013,0.00345588,0.0394137,0.0244502,0.0242423,0.0230034,0,0.00713339,0.0203759,0,0.02246,0.0156591,0,0.0160294,0.0218805,0.00619267,0.00242205,0.00151003,0.00474307,0.00695331,0,0,0,0,0.0250948,0,0
280,0,0,0,0,0.00431326,0.00189834,0,0,0.0444957,0.0221737,0.0207007,0.0059046,0,0,0.00543567,0,0.015367,0.00344892,0.0389677,0.0132037,0.0196514,0.00363074,0.0023581,0.0109074,0.00351202,0.00484832,0.0060264,0.0318398,0.0035686,0.0109656,0.00658643,0.00697449,0,0.00554835,0.00440205,0.00160502,0.0248262,0.022361,0.00684275,0.0043503,0.00797072,0,0,0.00405217,0,0.0153123,0.00356387,0.0412659,0.0105435,0.0242315,0.0243059,0,0.00702586,0.00432118,0.0224675,0.0050617,0.00281138,0,0.0223302,0.0305567,0.00630154,0.00231195,0.00161185,0.00478736,0.00736118,0,0,0,0,0.0289427,0,0
281,0,0,0,0,0.00480896,0.00154956,0,0,0.0334239,0.0219345,0.0163913,0.00709453,0,0,0.00513942,0,0.0154764,0.00316152,0.0387307,0.0124818,0.0207114,0.00743751,0.00212261,0.0118948,0.00555523,0.00689805,0.00798062,0.0329988,0.00474798,0.00503976,0.00466702,0.0062955,0.0374923,0.00544178,0.00434662,0.00141923,0.0212277,0.0221372,0.015697,0.0034011,0.00679937,0,0,0.00268744,0,0.0152242,0.00256126,0.0406152,0.016975,0.025813,0.0167018,0,0.00712758,0.0222807,0,0,0.0173725,0,0.016281,0.0193893,0.0056234,0.00175445,0.0013444,0.00545957,0.00612723,0,0,0,0,0.0273698,0,0
282,0,0,0,0,0.00487223,0.00149288,0,0,0.0338567,0.0218625,0.0165407,0.0074948,0,0,0.00547377,0,0.0155103,0.00317448,0.0381525,0.0127729,0.0212259,0.00771515,0.00287108,0.0122535,0.00565111,0.00687764,0.00798344,0.032965,0.00500048,0.00485529,0.00428301,0.00608685,0.0381197,0.00560472,0.00436329,0.00136569,0.0236635,0.0221143,0.00350143,0.00379745,0.00726332,0,0,0.00272912,0,0.0153023,0.00258398,0.0421379,0.0122177,0.0250624,0.0199162,0,0.00712561,0.00551079,0.0227427,0.005108,0.00401499,0,0.0235394,0.0303393,0.00573222,0.0017398,0.00139061,0.00537281,0.00623616,0,0,0,0,0.0313829,0,0
283,0,0,0,0,0.00512392,0.00152179,0,0,0.0345,0.0217183,0.0171551,0.00781937,0,0,0.00564757,0,0.0155596,0.00308029,0.0381971,0.0136388,0.0212959,0.00824055,0.00320723,0.0128061,0.00608604,0.00738934,0.00832172,0.0332313,0.00526733,0.00478095,0.00406304,0.0060724,0.0388062,0.00569581,0.00434879,0.00127657,0.0240255,0.0220311,0.00330261,0.00352191,0.00716232,0,0,0.00247976,0,0.0153558,0.00238769,0.0422262,0.0155915,0.0253188,0.0190933,0,0.00734464,0.00510127,0.0219761,0.00549801,0.00404862,0,0.0229744,0,0.00569089,0.00161591,0.00142062,0.00557637,0.00599638,0,0,0,0,0.0316033,0,0
284,0,0,0,0,0.00533914,0.00161267,0,0,0.0349761,0.0215974,0.0177547,0.00858515,0,0,0.00582636,0,0.0156124,0.00299931,0.0379298,0.0146121,0.0217509,0.00885495,0.00354832,0.0131919,0.00662426,0.00800367,0.0088659,0.0337883,0.00581539,0.00499162,0.00433364,0.00601082,0.0392425,0.00581951,0.00435168,0.00122134,0.0244324,0.022027,0.0103963,0.00339211,0.0070359,0,0,0.00236009,0,0.0154239,0.0021628,0.0420645,0.0139257,0.0262698,0.0118513,0,0.0075799,0.00813557,0.0246931,0.00550043,0.0071755,0,0,0.0267742,0.00557008,0.00158004,0.00158034,0.0055379,0.00576205,0,0,0,0,0.0359141,0,0
285,0,0,0,0,0.00566525,0.00172575,0,0,0.0348451,0.0214309,0.017869,0.00862216,0,0,0.00552335,0,0.0156835,0.0027119,0.0381111,0.0152582,0.0219568,0.00907769,0.00357908,0.0134821,0.00688669,0.00835227,0.00906767,0.0337169,0.00598354,0.00473151,0.00421994,0.00600384,0.0387625,0.00555153,0.00437858,0.00114631,0.0186063,0.0218782,0.0105041,0.00257611,0.00666099,0,0,0.00225408,0,0.0154182,0.00166971,0.0417492,0.0220478,0.026639,0.0083802,0,0.00767621,0.00777018,0.0241501,0,0.00709764,0,0,0.0230184,0.00523676,0.00143535,0.00146504,0.00599959,0.00536867,0,0,0,0.0144561,0.0357907,0,0
286,0,0,0,0,0.00610789,0.00218986,0,0,0.0337059,0.0213066,0.017506,0.00802329,0,0,0.00497881,0,0.0155658,0.00215767,0.0384438,0.0156244,0.022492,0.00938841,0.00428668,0.0138039,0.0069099,0.00861688,0.00905584,0.0331204,0.00609524,0.00408748,0.00362015,0.00610015,0.0372817,0.0050573,0.00445117,0.001074,0.0146566,0.0216519,0.0141276,0.00234803,0.00625944,0,0,0.00213072,0,0.0155088,0.00131829,0.0415794,0.0277586,0.0265137,0.00591902,0,0.0079563,0.00744639,0.0236689,0.00676578,0.00718884,0,0,0.0203706,0.00512299,0.00134938,0.00143666,0.00659233,0.00490666,0,0,0,0.0174896,0.0366265,0,0
