Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_M,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHIA,RTHII,RTHIP,RTIB,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70,LWRA,RTHI,RTIBI,RTIBA,
265,0,0,0,0,0.003181,0.0018539,0,0,0,0.0243391,0.0219974,0.00999091,0.00186618,0,0,0.00112561,0,0.0155708,0.00134167,0.0392375,0.00440396,0.0184413,0.00318565,0.00301665,0.00485051,0.00415078,0.00644627,0.00647837,0.030048,0.00474538,0.0106162,0.00327571,0.00682325,0.028731,0.00229137,0.00124004,0.0351182,0.0220603,0.0283556,0.00710568,0.00543975,0,0,0.0118554,0,0.0146414,0.00362002,0.0378685,0.0293928,0.0186738,0.0114913,0.00115908,0.00490364,0.0172336,0.0147021,0.0136852,0.0208504,0.0208956,0.0332154,0.00277814,0.00310328,0.00187217,0.00375882,0.00514353,0,0,0,0.00441959,0,0.01259,0,0
266,0,0,0,0,0.00193226,0.00175924,0,0,0,0.024299,0.0217377,0.0105806,0.0026413,0,0,0.00163041,0,0.0157117,0.00107441,0.0381415,0.00512278,0.019138,0.00222202,0.00366402,0.00454106,0.00421454,0.00612407,0.00642357,0.0302922,0.00486046,0.0105764,0.0034837,0.006188,0.0289664,0.00268837,0.00113295,0.0329231,0.0220888,0.0433074,0.00472639,0.00430568,0,0,0.0116211,0,0.0145807,0.00334821,0.0389747,0.0535719,0.021396,0.0393625,0.001326,0.00522972,0.0250209,0.0428281,0.0397247,0.0440014,0.038222,0.0214644,0.00215692,0.00286381,0.00165439,0.0040732,0.00364633,0,0,0,0.00428556,0,0.0309888,0,0
267,0,0,0,0,0.00176349,0.00189692,0,0,0,0.0249341,0.0216131,0.0113803,0.00316244,0,0,0.00171738,0,0.0157417,0.001036,0.0375375,0.0059177,0.0194205,0.0017757,0.0048504,0.00421534,0.00424571,0.0055726,0.00651629,0.0302918,0.00499238,0.0107747,0.0037575,0.00578362,0.0298578,0.00278831,0.00109812,0.0298394,0.0221242,0.0468415,0.00448741,0.00420065,0,0,0.012333,0,0.0145786,0.00360487,0.0414073,0.0615804,0.0220648,0.0542833,0.00173727,0.0054857,0.0332017,0.056654,0.0505148,0.0525492,0.0442099,0.0149349,0.00235668,0.00290596,0.00164829,0.0037231,0.00326616,0,0,0,0.00423882,0,0.0386411,0,0
268,0,0,0,0,0.00163962,0.00187698,0,0,0,0.0254756,0.0217108,0.0121457,0.00343747,0,0,0.00157606,0,0.0157642,0.00106512,0.037387,0.00677886,0.0195173,0.00131993,0.0052551,0.00371184,0.00396485,0.00536466,0.00627626,0.030376,0.00505948,0.0107634,0.0040529,0.00575353,0.030297,0.00265731,0.000936844,0.027703,0.0221013,0.0444968,0.00431434,0.00415617,0,0,0.0126659,0,0.0146121,0.00379612,0.0421005,0.0592591,0.0224559,0.0540435,0.0017865,0.00553909,0.0332723,0.0562954,0.0497411,0.0514908,0.0428548,0.0125851,0.00262493,0.00289114,0.00176298,0.00327266,0.00286504,0,0,0,0.00429207,0,0.0378876,0,0
269,0,0,0,0,0.00158003,0.0019373,0,0,0,0.0256393,0.0217773,0.0125847,0.00383557,0,0,0.00137046,0,0.0158059,0.00106279,0.0372847,0.00736926,0.0194817,0.00127342,0.00537785,0.00310218,0.00374827,0.00532722,0.00605895,0.0304219,0.00500118,0.0104984,0.00425595,0.00583213,0.030283,0.00247965,0.000978295,0.0258258,0.0220541,0.0420972,0.00418016,0.00418524,0,0,0.013021,0,0.0146161,0.00401396,0.0426462,0.0562997,0.0228555,0.0520772,0.00152583,0.00567963,0.0326606,0.0537943,0.0474578,0.0487753,0.0402253,0.0110321,0.00279069,0.00284138,0.00206597,0.00296292,0.00252745,0,0,0,0.00433257,0,0.0357304,0,0
270,0,0,0,0,0.0021233,0.00385631,0,0,0,0.0253978,0.0220374,0.012921,0.00392494,0,0,0.00185102,0,0.015659,0.00154268,0.0371021,0.00827846,0.0194112,0.00165526,0.00411184,0.00367907,0.0036433,0.00510698,0.00602598,0.0304682,0.00497624,0.0101819,0.00438844,0.00589453,0.029962,0.00306503,0.00130263,0.0236296,0.0238677,0.0404766,0.00437313,0.00388803,0,0,0.00993559,0,0.0170534,0.00666172,0.0433548,0.0554205,0.0234914,0.0507936,0.00196771,0.0024408,0.0331384,0.0525615,0.0461342,0.0464511,0.0378562,0.00969599,0.00374572,0.0073616,0.0044129,0.00631913,0.00186843,0,0,0,0.00437291,0,0.0340482,0,0
271,0,0,0,0,0.00149084,0.0016357,0,0,0,0.0233457,0.0212014,0.0128582,0.00546406,0,0,0.00206032,0,0.0159808,0.000737248,0.0366722,0.00897205,0.0202419,0.00251527,0.00485324,0.00376123,0.00309761,0.00450733,0.00588679,0.0304989,0.00504847,0.00932071,0.00442284,0.00592692,0.0273741,0.00307328,0.000781939,0.0281512,0.0219089,0.0351078,0.00179962,0.00261858,0,0,0.0115681,0,0.0145868,0.0032169,0.0431267,0.0529253,0.0279182,0.0363303,0.00704009,0.0063176,0.0406789,0.0385654,0.0289747,0.0178502,0.00997538,0.0209383,0.00157754,0.00209736,0.00217624,0.00414645,0.00209347,0,0,0,0.00427047,0,0.00594056,0.0294305,0
272,0,0,0,0,0.00150978,0.00166783,0,0,0,0.0239439,0.0209868,0.013395,0.00583021,0,0,0.00180528,0,0.0159024,0.000700058,0.0364479,0.00950008,0.0203612,0.00302273,0.00508275,0.00342448,0.00283106,0.00473033,0.00622794,0.0308888,0.00510249,0.00932207,0.00471875,0.00591109,0.0280228,0.00290173,0.000987756,0.0274805,0.021977,0.0355195,0.00212157,0.0029207,0,0,0.0115259,0,0.0146453,0.00304704,0.0435789,0.0540202,0.0283919,0.0360551,0.00749983,0.00627189,0.0402522,0.0391139,0.0294398,0.016918,0.00921197,0.0192559,0.00126753,0.00172211,0.00183892,0.00428318,0.00221497,0,0,0,0.00426867,0,0.00667617,0.028307,0
273,0,0,0,0,0.00161778,0.00169064,0,0,0,0.0244557,0.0210386,0.013752,0.00623756,0,0,0.00135279,0,0.015972,0.000737122,0.0363173,0.0100897,0.0205065,0.00360399,0.00508817,0.00321127,0.00284974,0.00471536,0.00645922,0.0312853,0.00520845,0.00921493,0.00483449,0.00600422,0.0285835,0.00253719,0.000845885,0.0276439,0.0220089,0.0364929,0.00246823,0.00282794,0,0,0.0113565,0,0.0147133,0.00280966,0.043944,0.0555644,0.0289343,0.0350046,0.00809032,0.00616881,0.0398979,0.0390314,0.0288789,0.0147755,0.00934177,0.0190785,0.00115791,0.00144193,0.0016489,0.00440231,0.00237008,0,0,0,0.00433542,0,0.00597077,0.0277343,0
274,0,0,0,0,0.00170657,0.00174581,0,0,0,0.025216,0.0210958,0.0142468,0.00667076,0,0,0.000984355,0,0.0160271,0.000861904,0.0362227,0.0108171,0.0206247,0.00413187,0.0050414,0.00320341,0.0030236,0.00487273,0.00691779,0.0316906,0.00540121,0.00925377,0.00486297,0.00601066,0.0293629,0.00219516,0.00076734,0.0275691,0.0220471,0.0371366,0.00291103,0.00292033,0,0,0.0112071,0,0.0147906,0.00279643,0.0443289,0.0563909,0.0294828,0.0334319,0.00869653,0.0060589,0.039376,0.0387997,0.0290889,0.0125234,0.00950646,0.0186816,0.00125944,0.00127822,0.00168598,0.0045035,0.00248763,0,0,0,0.00440148,0,0.00516654,0.0272231,0
275,0,0,0,0,0.00194516,0.00188615,0,0,0,0.0262528,0.0210212,0.0149877,0.00696316,0,0,0.000960728,0,0.0160461,0.000927378,0.0362205,0.0118538,0.0207012,0.00457663,0.00498991,0.00362092,0.00352385,0.0050859,0.0073837,0.0320511,0.00541513,0.00940733,0.00515581,0.00595335,0.0303436,0.00210985,0.000819445,0.0266866,0.0220899,0.037082,0.00330958,0.00305986,0,0,0.0107087,0,0.0147946,0.00257722,0.0448434,0.0559148,0.0300755,0.031444,0.00945071,0.0057171,0.0387421,0.0383745,0.0296595,0.010674,0.0102068,0.0181718,0.00120458,0.00120831,0.00152019,0.00478272,0.0025704,0,0,0,0.004432,0,0.0042119,0.0267767,0
276,0,0,0,0,0.00213216,0.00194117,0,0,0,0.027329,0.0209499,0.0157973,0.00735741,0,0,0.000950864,0,0.0160889,0.000973922,0.0362938,0.0130062,0.0208765,0.00509849,0.00541973,0.00385084,0.0038194,0.0053686,0.0078674,0.0324241,0.00556596,0.00948981,0.0055135,0.00595018,0.0314763,0.00202419,0.000998296,0.0248971,0.0220369,0.0357359,0.00383471,0.0033492,0,0,0.0111923,0,0.0147377,0.00279018,0.0453905,0.0536858,0.0307661,0.0293313,0.00982337,0.00585589,0.0380929,0.0377104,0.0309573,0.00964897,0.0111131,0.0169919,0.00133398,0.00138764,0.00147482,0.00475438,0.00268821,0,0,0,0.00445659,0,0,0.0265027,0
277,0,0,0,0,0.00245665,0.00208476,0,0,0,0.0283515,0.0208783,0.0165659,0.00776533,0,0,0.00103971,0,0.0161175,0.000995458,0.036464,0.014092,0.0210999,0.00568147,0.00543137,0.00424196,0.00396851,0.00567754,0.00841012,0.0326059,0.00586354,0.0095308,0.00583393,0.00600011,0.0327253,0.00197226,0.00106352,0.0230505,0.0219361,0.0339454,0.00431436,0.00332016,0,0,0.0112399,0,0.0146745,0.00284057,0.0461469,0.0504902,0.0314655,0.026833,0.0102651,0.00589872,0.0374148,0.0371131,0.0326343,0.00952619,0.0120524,0.0159738,0.00142084,0.00150156,0.00167828,0.00473816,0.00294397,0,0,0,0.00447844,0,0,0.0264712,0
278,0,0,0,0,0.0029581,0.00228827,0,0,0,0.0292262,0.020801,0.0173189,0.00820098,0,0,0.00121738,0,0.0161264,0.00105838,0.0366895,0.015435,0.0213146,0.00632524,0.00536819,0.00476868,0.00413405,0.00593626,0.00889161,0.0325798,0.00618005,0.0095753,0.00606261,0.00609846,0.033871,0.00188478,0.00099378,0.0208202,0.0218309,0.0315136,0.00472137,0.00314529,0,0,0.0110732,0,0.0145787,0.00287219,0.0469809,0.0464558,0.0321804,0.024286,0.0106445,0.00582626,0.0367702,0.0362709,0.0327464,0.0101625,0.013322,0.0148894,0.0014077,0.0016957,0.00188352,0.00473133,0.00337554,0,0,0,0.00450928,0,0,0.0267521,0
279,0,0,0,0,0.00327553,0.00196078,0,0,0,0.0302498,0.0209715,0.0185738,0.00903892,0,0,0.00103134,0,0.0159984,0.000873841,0.0368616,0.0172069,0.0217115,0.00707549,0.00630826,0.00537973,0.00465691,0.00630024,0.00946101,0.0331199,0.00658443,0.00985166,0.00652953,0.00651283,0.0348882,0.00204111,0.000983989,0.0194291,0.0227469,0.0301313,0.00557364,0.00154595,0,0,0.00392344,0,0.0157007,0.00191494,0.0478702,0.0437816,0.032762,0.0228955,0,0.00254623,0.0357495,0.0364229,0.0322118,0.0123483,0,0.0147174,0.00196231,0.00380388,0.00201037,0.00522505,0.00351524,0,0,0,0.00460724,0,0,0.0276939,0
280,0,0,0,0,0.00339094,0.00256788,0,0,0,0.0310936,0.020852,0.0190142,0.00953129,0,0,0.00147591,0,0.0160435,0.00124113,0.0372071,0.0180571,0.0219264,0.00762678,0.00691239,0.00568379,0.00481546,0.00636996,0.00991368,0.0333061,0.0066884,0.00972164,0.00664299,0.00625757,0.0357812,0.00132951,0.000891757,0.0157456,0.0217853,0.0255871,0.0059805,0.0041644,0,0,0.0103447,0,0.0146111,0.00280708,0.0482796,0.0370419,0.0333764,0.0216804,0,0.00524402,0.0360664,0.0348059,0.0322491,0.0136716,0.0162174,0.0128397,0.00167051,0.00168726,0.00187617,0.0043426,0.00386168,0,0,0,0.00452445,0,0,0.0282533,0
281,0,0,0,0,0.00428989,0.00281635,0,0,0,0.0320466,0.0205854,0.0195027,0.00925894,0,0,0.00191368,0,0.0161807,0.00143045,0.0375672,0.0191057,0.0215227,0.00795492,0.00611001,0.00647298,0.00503437,0.00695684,0.0101941,0.0334497,0.00666909,0.00968705,0.00684186,0.00632136,0.0367012,0.00152907,0.000984895,0.0127255,0.0215943,0.0217091,0.0060455,0.00358122,0,0,0.00803208,0,0.0146955,0.00292981,0.0488081,0.0309426,0.0342776,0.0217442,0.0109671,0.00498073,0.0361328,0.0335332,0.0335674,0.0154921,0.0172184,0.0142552,0.00140781,0.0020214,0.00210116,0.00498866,0.00448907,0,0,0,0.00457016,0,0,0.0289217,0
282,0,0,0,0,0.00467138,0.00313087,0,0,0,0.0330429,0.0204714,0.0198866,0.00942693,0,0,0.00215797,0,0.0161457,0.00157842,0.0380689,0.0201092,0.0215032,0.00824233,0.00582565,0.00714328,0.00534655,0.00752361,0.0103917,0.0335966,0.00668251,0.00972218,0.00688802,0.00645976,0.037668,0.0014258,0.00126531,0.0127366,0.0215218,0.0203678,0.0060357,0.002963,0,0,0.00718809,0,0.0147831,0.00306672,0.0495627,0.030127,0.0345378,0.0226,0.0109597,0.00482231,0.0359584,0.0331363,0.0349418,0.017663,0,0.0210225,0.0014914,0.00225382,0.00203176,0.00523873,0.00470705,0,0,0,0.00456146,0,0,0.0293475,0
283,0,0,0,0,0.00457893,0.00326478,0,0,0,0.0338489,0.020471,0.0203461,0.00998451,0,0,0.00213592,0,0.0159117,0.00163446,0.0383772,0.0208043,0.0219485,0.00840701,0.00657037,0.00772742,0.00563565,0.00771532,0.0107673,0.0336978,0.0067118,0.00976971,0.00676603,0.00647856,0.0386009,0.000943218,0.00154095,0.0139508,0.0215011,0.0131621,0.00569848,0.00348902,0,0,0.007909,0,0.0147002,0.00301863,0.0497467,0.0241496,0.0339573,0.0223231,0,0.00474178,0.0367244,0.031401,0.0340338,0.0179698,0,0,0.0015051,0.00235804,0.00192617,0.00499795,0.00445074,0,0,0,0.00448086,0,0,0.0295819,0
284,0,0,0,0,0.00483752,0.00349947,0,0,0,0.0344291,0.0203833,0.0206563,0.0100083,0,0,0.00240193,0,0.0159247,0.00182136,0.0387689,0.0213794,0.0218626,0.00836539,0.00678218,0.00824734,0.00584442,0.00788395,0.0109708,0.0336765,0.00656178,0.00970175,0.00665527,0.00646911,0.0391521,0.000832154,0.00166813,0.0225741,0.021317,0.0081536,0.00507652,0.00345832,0,0,0.00781722,0,0.0146547,0.00325799,0.0496726,0.0182078,0.0336878,0.0225189,0,0.0046483,0.0380348,0.0287934,0.0324572,0.0188113,0,0,0.00165728,0.00259553,0.00210643,0.00519266,0.00451633,0,0,0,0.00447675,0,0,0.0299927,0
285,0,0,0,0,0.00512695,0.00386571,0,0,0,0.0347085,0.020317,0.0208281,0.00988379,0,0,0.00260856,0,0.0160738,0.00195771,0.0391323,0.021965,0.0216943,0.00832416,0.00668588,0.00885942,0.00596739,0.00787479,0.0109673,0.0335981,0.00633065,0.00949863,0.00644265,0.00640791,0.0393718,0.00083635,0.00164388,0.0323215,0.0211753,0.00733187,0.00437898,0.0028873,0,0,0.00765229,0,0.0145921,0.00354368,0.049329,0.0131213,0.0334077,0.0230904,0,0.00472525,0.039836,0.0256079,0.0301549,0.019909,0,0,0.00185318,0.00279954,0.00235231,0.0055395,0.00455569,0,0,0,0.00451351,0,0,0.0307771,0
286,0,0,0,0,0.00539312,0.00424897,0,0,0,0.0350978,0.0202484,0.0210438,0.0095035,0,0,0.00271217,0,0.0159979,0.00203808,0.0397425,0.0225771,0.0213579,0.00836212,0.00625029,0.0094995,0.00629687,0.00802427,0.0111128,0.0335098,0.00614274,0.00929632,0.00640552,0.00637811,0.0399272,0.000733333,0.00157209,0.037911,0.0210694,0.0109508,0.0040538,0.00256331,0,0,0.00778576,0,0.0145535,0.00399602,0.0508305,0.024282,0.0331618,0.0211202,0,0.0048665,0.0407918,0.0217117,0.0302779,0,0,0,0.00219837,0.00307457,0.00258001,0.00580862,0.0045331,0,0,0,0.00450784,0,0,0.030356,0
287,0,0,0,0,0.0059133,0.00465497,0,0,0,0.0344009,0.0201312,0.020515,0.00891819,0,0,0.00296737,0,0.0160453,0.00221751,0.0398471,0.0223255,0.0212063,0.00822692,0.00602692,0.00981457,0.00624021,0.00795854,0.0107319,0.0329543,0.00582702,0.00884638,0.00608651,0.0062962,0.0392229,0.00111681,0.00182771,0.0517467,0.0209212,0.0202497,0.0039384,0.00281186,0,0,0.00762367,0,0.0144744,0.00463515,0.0470445,0.0159098,0.0330254,0.0272195,0,0.00519532,0.0446033,0.0199431,0.025907,0.0235704,0,0,0.00272701,0.00347867,0.00281193,0.0064101,0.00502388,0,0,0,0.00449467,0,0,0.0333038,0
288,0,0,0,0,0.00654661,0.00441218,0,0,0,0.0340192,0.0202911,0.0204557,0.00907019,0,0,0.00261019,0,0.0160372,0.00202673,0.0403045,0.0228978,0.0206807,0.00811983,0.00581384,0.0101977,0.00647775,0.00817615,0.0107036,0.0329552,0.00573897,0.00869624,0.00604505,0.00661468,0.0387212,0.00126458,0.00208641,0.057744,0.0217673,0.0221491,0.00450324,0.00256687,0,0,0.00478186,0,0.0155547,0.00530207,0.0463391,0.0160653,0.0332714,0.0274727,0,0.00450276,0.0466686,0.0166095,0.024665,0.0252303,0,0,0.00330806,0.00583723,0.00306854,0.00721196,0.00612298,0,0,0,0.004524,0,0.0206637,0.0335238,0
289,0,0,0,0,0.0064912,0.00519372,0,0,0,0.0339104,0.0200884,0.0197213,0.0101308,0,0,0.00323313,0,0.0162725,0.00234561,0.0405561,0.0226004,0.0208175,0.00771365,0.00629689,0.0105037,0.00623123,0.00764912,0.0103453,0.0328889,0.00556461,0.00863454,0.00564313,0.00618675,0.0386313,0.00129246,0.00210802,0.0695955,0.0209384,0.032112,0.00440684,0.00248688,0,0,0.00508454,0,0.0146195,0.00516973,0.0448549,0.0226282,0.0327302,0.030567,0,0.00493556,0.0483233,0.0158367,0.0226294,0.0274154,0,0,0.00343243,0.00404393,0.00288692,0.00726575,0.00583469,0,0,0,0.00452674,0,0,0.0366343,0
290,0,0,0,0,0.00660458,0.00533278,0,0,0,0.0333898,0.0200234,0.0193748,0.00930909,0,0,0.00332188,0,0.0162972,0.00240782,0.0407758,0.0224388,0.0207228,0.00724762,0.00677431,0.0110534,0.00613937,0.00734226,0.00980119,0.0329075,0.00562961,0.00876368,0.00553356,0.00599373,0.0382371,0.00130533,0.00211145,0.0763768,0.0209339,0.0335124,0.00482587,0.00276306,0,0,0.0049494,0,0.0147187,0.00515097,0.0448589,0.020752,0.0329035,0.0283621,0,0.00498801,0.0493463,0.0141012,0.0219491,0.0271853,0,0,0.0035117,0.00409168,0.0029091,0.00736955,0.00574035,0,0,0,0.00457771,0,0.0261025,0.0374278,0
291,0,0,0,0,0.00665267,0.00544996,0,0,0,0.0326755,0.0199776,0.018755,0.0088632,0,0,0.00366636,0,0.0163498,0.00262441,0.0408123,0.0222912,0.0206858,0.00642778,0.00700695,0.0114558,0.00592209,0.00690509,0.00898801,0.0325846,0.00556995,0.00902345,0.00544417,0.0057351,0.0377524,0.00121964,0.00189923,0.0821123,0.0209332,0.0369985,0.0048575,0.00297337,0,0,0.00466905,0,0.014762,0.00512217,0.0445059,0.0243983,0.0330084,0.0282879,0,0.0050314,0.0499406,0.0139234,0.021799,0.0273497,0,0,0.00371065,0.00407286,0.0030025,0.00753783,0.00589713,0,0,0,0.00463729,0,0,0.038334,0
292,0,0,0,0,0.00671418,0.00555616,0,0,0,0.0319234,0.0200602,0.0182024,0.0089957,0,0,0.00418219,0,0.0163995,0.00298489,0.0407559,0.0218123,0.0206023,0.00573219,0.00714847,0.0119059,0.00559067,0.00654216,0.00801276,0.0324069,0.00547992,0.00937448,0.0054534,0.00552219,0.0372958,0.00123437,0.00169626,0.0832524,0.0209047,0.0374129,0.00465561,0.00311318,0,0,0.00452851,0,0.0148439,0.0052667,0.0442391,0.0263991,0.0331288,0.0283392,0,0.00504208,0.0498515,0.0141997,0.0221036,0.0266972,0,0,0.00406525,0.00408712,0.0030292,0.00776297,0.00631222,0,0,0,0.00453314,0,0,0.0379169,0
293,0,0,0,0,0.00686872,0.00580346,0,0,0,0.0309518,0.020099,0.0175562,0.00925039,0,0,0.00419435,0,0.0161213,0.00304571,0.0406513,0.0213675,0.0204835,0.00532361,0.00728689,0.012435,0.00524033,0.0062023,0.00759787,0.0322601,0.00577785,0.00968312,0.00542585,0.00534852,0.0364873,0.00132189,0.00175962,0.0813422,0.0209638,0.0367631,0.00438358,0.00315387,0,0,0.00410432,0,0.0149765,0.00533988,0.0440711,0.0276473,0.0331654,0.0288911,0,0.00496381,0.0492373,0.0151528,0.0227006,0.0256873,0,0,0.00430317,0.00406605,0.00289283,0.00813559,0.00654596,0,0,0,0.00443617,0,0,0.0371227,0
294,0,0,0,0,0.00685921,0.00604393,0,0,0,0.0302895,0.0199644,0.016894,0.00945551,0,0,0.00424909,0,0.0158042,0.00300596,0.0405796,0.0213643,0.0204302,0.00506516,0.00732602,0.0128108,0.00494004,0.00576972,0.00692304,0.0322123,0.00633933,0.0100066,0.00538076,0.00518404,0.035616,0.0014101,0.00170349,0.0782197,0.0209534,0.0362032,0.00415329,0.00319956,0,0,0.00427781,0,0.0149039,0.00534293,0.0439205,0.0285018,0.0331742,0.0301954,0,0.00505618,0.0482825,0.0169018,0.0237505,0.0252505,0,0,0.00441251,0.00374525,0.00285425,0.00828604,0.00652602,0,0,0,0.00442252,0,0,0.0365179,0
295,0,0,0,0,0.00667126,0.00619029,0,0,0,0.0301405,0.0201696,0.0162361,0.00960904,0,0,0.00442178,0,0.0160745,0.00297849,0.0405217,0.0211018,0.0204037,0.0048881,0.00714399,0.0133292,0.00465995,0.00527149,0.00586391,0.0323337,0.00687279,0.0103427,0.00539843,0.0050043,0.0352353,0.0015258,0.00167552,0.0745096,0.0210124,0.0368952,0.0041096,0.00313319,0,0,0.00415882,0,0.014896,0.00526202,0.0433666,0.0302706,0.033209,0.0324149,0,0.00505275,0.0472446,0.0193674,0.0249718,0.0254599,0,0,0.00440777,0.00340576,0.00279044,0.00829345,0.00635429,0,0,0,0.00442443,0,0,0.0360824,0
296,0,0,0,0,0.00648438,0.00624091,0,0,0,0.029923,0.0203124,0.0159571,0.00994679,0,0,0.00449356,0,0.0162636,0.0029806,0.0411279,0.0208208,0.0200944,0.00513471,0.00684434,0.0137234,0.00469526,0.00515162,0.00569632,0.0327255,0.00748435,0.0108016,0.00551538,0.00502436,0.0355052,0.00184094,0.00161164,0.0602906,0.0209948,0.0247101,0.00472516,0.00326084,0,0,0.00424249,0,0.0149096,0.00522587,0.044664,0.0210594,0.0338905,0.0307825,0,0.0051004,0.0464343,0.0194881,0.0292122,0,0,0,0.00446982,0.00320305,0.00275267,0.00810222,0.00634302,0,0,0,0.00445103,0,0,0.0298929,0
297,0,0,0,0,0.00476738,0.00562019,0,0,0,0.0295997,0.0209848,0.0141239,0.00754204,0,0,0.00431551,0,0.0157504,0.00257806,0.0396919,0.0189661,0.0191016,0.00370634,0.00513339,0.0143057,0.00443824,0.00285184,0.00358367,0.0319826,0.00708472,0.0108963,0.0044456,0.00490359,0.0361277,0.00326286,0.00150905,0.106895,0.0219103,0.0683811,0.00539879,0.00330745,0,0,0.00285069,0,0.0157019,0.00393311,0.0446723,0.0605491,0.025694,0.0405466,0,0.00336735,0.0427318,0.0330563,0.0288274,0,0,0,0.00247268,0.00350119,0.00261752,0.00744306,0.00448173,0,0,0,0.00448282,0,0,0,0
298,0,0,0,0,0.00448646,0.00586414,0,0,0,0.0278608,0.0208285,0.0132384,0.00756696,0,0,0.00431935,0,0.0159608,0.00261143,0.0394841,0.0183431,0.0193506,0.0046598,0.00567275,0.0145933,0.0039712,0.00187184,0.00230841,0.0318189,0.00771757,0.0109069,0.00432784,0.00483239,0.0347023,0.00359859,0.00137704,0.105398,0.0218812,0.0691913,0.00514962,0.00326872,0,0,0.00275127,0,0.0156817,0.00386783,0.0445186,0.0622412,0.0258443,0.041184,0,0.00316608,0.0432504,0.0347749,0.0295426,0,0,0,0.00265096,0.00308928,0.00257682,0.00785221,0.00423778,0,0,0,0.00453361,0,0,0,0
299,0,0,0,0,0.00419213,0.0058515,0,0,0,0.0257969,0.0207793,0.0126937,0.00764055,0,0,0.00427818,0,0.0160606,0.00260712,0.0392583,0.0179309,0.0194566,0.00602038,0.00647104,0.0144267,0.00362612,0.000920193,0.00172153,0.0318652,0.00838099,0.0108583,0.00423866,0.00504825,0.0331825,0.00361142,0.00132548,0.104685,0.0218425,0.0692733,0.00495145,0.00327685,0,0,0.00266678,0,0.0156706,0.00374313,0.0443178,0.0632751,0.0261283,0.0422607,0,0.00300312,0.0438636,0.0358574,0.0301182,0,0,0,0.00262366,0.00281343,0.00263294,0.00806693,0.00383982,0,0,0,0.00457643,0,0,0,0
300,0,0,0,0,0.00401692,0.0058337,0,0,0,0.0234196,0.0207657,0.012577,0.00771116,0,0,0.00431065,0,0.016097,0.00257946,0.0389461,0.0176148,0.0195714,0.00795278,0.00692869,0.0142157,0.00314488,0.00130914,0.00270141,0.0317657,0.00903475,0.0104572,0.00403915,0.00528396,0.0316194,0.00359773,0.00123187,0.10552,0.0218199,0.0678202,0.00469177,0.00318232,0,0,0.00274246,0,0.0156795,0.0035996,0.044504,0.0611938,0.0263744,0.0433035,0,0.00295163,0.0441958,0.0364079,0.0301001,0.0410042,0,0,0.00259665,0.00256675,0.00260716,0.00832947,0.00336385,0,0,0,0.00459188,0,0,0,0
301,0,0,0,0,0.00395975,0.00568076,0,0,0,0.0206076,0.0207205,0.0126342,0.00789221,0,0,0.00415657,0,0.0161127,0.00244775,0.0386957,0.0173187,0.0196544,0.0100938,0.00704855,0.013686,0.00276779,0.00290512,0.00457446,0.0313568,0.00952501,0.00999711,0.00422968,0.00569907,0.0298095,0.0033754,0.0012201,0.105209,0.0216432,0.0669853,0.0048843,0.0029256,0,0,0.00285198,0,0.0156497,0.00357389,0.0441693,0.061014,0.0265105,0.0465534,0,0.00293542,0.0446376,0.0367885,0.030348,0.0434193,0,0,0.00257588,0.002182,0.00268723,0.00838741,0.00308288,0,0,0,0.00461432,0,0,0,0
302,0,0,0,0,0.00420185,0.00572766,0,0,0,0.01743,0.0205596,0.0126468,0.00847263,0,0,0.00351477,0,0.0161664,0.00229662,0.0386181,0.0164946,0.0200185,0.0118027,0.0063626,0.0131904,0.00258531,0.00512384,0.00672951,0.0307241,0.00966034,0.00933802,0.0046532,0.00647579,0.0276266,0.00290755,0.00148177,0.103327,0.0213389,0.066786,0.00598599,0.00267665,0,0,0.00295922,0,0.0156771,0.0040385,0.0435267,0.0620794,0.026883,0.0508388,0,0.00320254,0.0447794,0.0368628,0.0316246,0.0462262,0,0,0.00311643,0.00211005,0.00284531,0.00868448,0.00298097,0,0,0,0.00468572,0,0,0,0
