Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LILC,LKNE,LPSI,LSHO,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTOE,LUPA,LWRA,R5HD,RANK,RASI,RBAK,RBHD,RELB,RFIN,RFRM,RGTR,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RWRA,STRN,T10,x71,x72,x70,R5FT,LHEE,L5HD,REAR,RHEE,RFHD,RUPA,LTIBP,LTIBI,LTHI,LWRB
203,0,0,0,0,0,0,0.0605883,0.041873,0,0,0,0.0174136,0.0139415,0.0643388,0,0,0.0301888,0,0.0193525,0.0100679,0.0342043,0.00802957,0.0143986,0.0455076,0.0330968,0.0161259,0.0116295,0.0130011,0.00948076,0.010432,0.0155611,0.0288158,0.00790439,0.0175192,0.00679141,0.0209765,0.0676042,0,0.0382844,0.016558,0.0256154,0.0633165,0.0154564,0.00946062,0.0329634,0.0821987,0.00513615,0.0394164,0.00628995,0.00537537,0.00765158,0.00294099,0.00800499,0.0115663,0.0060523,0.0175616,0.0444562,0.0561915,0,0,0,0.00912223,0.0119765,0.0185089,0,0.0117667,0,0.0406755,0.00846952,0.00946951,0.0059754,0
204,0,0,0,0,0,0,0.0607183,0.0423679,0,0,0,0.0205808,0.0152166,0.0647257,0,0,0.0299296,0,0.0194078,0.00976902,0.0345047,0.0084339,0.0136064,0.0459706,0.0332051,0.0153887,0.0119913,0.014284,0.00994015,0.0110188,0.0188965,0.0285736,0.00796484,0.0175045,0.0067192,0.0206903,0.0677119,0,0.0383348,0.0165433,0.0256556,0.0634553,0.015299,0.00951769,0.033541,0.0825529,0.00486733,0.0398009,0.00596075,0.00549596,0.0077497,0.00288421,0.00811059,0.0118307,0.00524453,0.0177023,0.0450094,0.056008,0,0,0,0.00850627,0.0108033,0.018497,0,0.0118627,0,0.0407342,0.00859787,0.00956663,0.00479131,0
205,0,0,0,0,0,0,0.0607032,0.0428419,0,0,0,0.0232822,0.016899,0.0652456,0,0,0.0296728,0,0.0194356,0.0095493,0.0347796,0.00886904,0.0132168,0.0465059,0.0333475,0.0153603,0.012917,0.0157514,0.010498,0.0114546,0.0218688,0.0283759,0.0080168,0.0174747,0.00666098,0.0203679,0.0676842,0,0.0382831,0.0165054,0.0255971,0.0635438,0.0151114,0.00952033,0.034213,0.0826702,0.00455891,0.0402554,0.0055751,0.00551404,0.00789986,0.00284499,0.00822688,0.0120376,0.0046061,0.0177984,0.0454874,0.0562029,0,0,0,0.00807287,0.0109377,0.0184805,0,0.0118405,0,0.0407393,0.0088233,0.00952807,0.00500878,0
206,0,0,0,0,0,0,0.0607255,0.043393,0,0,0,0.0254889,0.0184907,0.0654725,0,0,0.0293415,0,0.0194333,0.00934309,0.0350478,0.00934067,0.0133483,0.0470345,0.0335699,0.0162513,0.0141767,0.0172303,0.0111749,0.0119263,0.0243726,0.0282147,0.00803266,0.0174311,0.00662058,0.0201126,0.0676625,0,0.0380929,0.0164676,0.0254178,0.0636191,0.0148595,0.00949717,0.0349252,0.0828403,0.00421637,0.0407747,0.00510986,0.00557199,0.00811311,0.00283172,0.00826654,0.0121217,0.00408343,0.0177973,0.0459821,0.0562722,0,0,0,0.00763704,0.0123337,0.0184514,0,0.0118152,0,0.040755,0.00913309,0.0094448,0.00626006,0
207,0,0,0,0,0,0,0.060822,0.0439977,0,0,0,0.0274413,0.019753,0.0655892,0,0,0.0290725,0,0.0194509,0.00905205,0.0353722,0.00979498,0.0140159,0.0476185,0.0337877,0.0176631,0.0155695,0.0186935,0.0117656,0.0123294,0.0262493,0.0281852,0.00804069,0.017387,0.00652741,0.0198286,0.0676961,0,0.0379378,0.0164479,0.0251561,0.0637337,0.014593,0.00945655,0.0357127,0.0830583,0.00389253,0.0413025,0.00464246,0.00573438,0.00826007,0.00281338,0.00822886,0.0120939,0.00358872,0.01782,0.0464728,0.0562061,0,0,0,0.00718296,0.0137049,0.0184346,0,0.0115838,0,0.0408124,0.00963949,0.00941966,0.00775643,0
208,0,0,0,0,0,0,0.0608769,0.0444549,0,0,0,0.0291758,0.0206908,0.0658371,0,0,0.0288419,0,0.0195058,0.00869539,0.0358421,0.0103043,0.0147377,0.0482152,0.0340598,0.0189105,0.0168877,0.019943,0.0120222,0.0125963,0.0274575,0.02821,0.00806773,0.0173617,0.00642342,0.0195295,0.067712,0,0.0378713,0.0164833,0.0251148,0.0638944,0.0143406,0.00942431,0.0364008,0.083082,0.00363896,0.0418263,0.00422218,0.00593405,0.00833667,0.0028234,0.00817742,0.0120622,0.00307417,0.0179146,0.0467981,0.0562994,0,0,0,0.00668351,0.0147965,0.0184163,0,0.01134,0,0.0407994,0.0101023,0.00946336,0.00948745,0
209,0,0,0,0,0,0,0.0608996,0.0447537,0,0,0,0.0302188,0.0213983,0.0661708,0,0,0.028647,0,0.0195688,0.00862732,0.0364216,0.0107805,0.0155107,0.0487096,0.034349,0.0198556,0.0179056,0.0209373,0.0117814,0.0125433,0.0280172,0.0283193,0.00812111,0.0173894,0.00638616,0.0192557,0.0676895,0,0.0377497,0.0166096,0.0251819,0.0640951,0.01414,0.00930977,0.0368949,0.0830679,0.00344963,0.0423426,0.00382344,0.0061481,0.00838558,0.00280537,0.00813906,0.0119631,0.00244589,0.0179917,0.0469331,0.0563196,0,0,0,0.00617619,0.0158469,0.0184111,0,0.0111724,0,0.0406886,0.0103458,0.00945582,0.0109765,0
210,0,0,0,0,0,0,0.0608769,0.0449432,0,0,0,0.0303466,0.0218212,0.0664707,0,0,0.0282373,0,0.019611,0.00862709,0.0370714,0.0110156,0.0164004,0.0491797,0.0345946,0.0204128,0.0184716,0.021504,0.0116324,0.0123987,0.0277407,0.0282418,0.00815821,0.0175218,0.00647928,0.0190182,0.0676278,0,0.0379191,0.0168487,0.0253202,0.0643842,0.0140221,0.00913081,0.0372792,0.0831019,0.0033153,0.0427924,0.00341756,0.0064145,0.00851618,0.00281006,0.00810494,0.0117927,0.00177288,0.0181415,0.0469909,0.0564078,0,0,0,0.0056622,0.0167391,0.0184274,0,0.0110916,0,0.0407883,0.0106838,0.00945607,0.0117449,0
211,0,0,0,0,0,0,0.0608665,0.0449728,0,0,0,0.029638,0.0219122,0.0666656,0,0,0.0276816,0,0.0196705,0.00850986,0.0377478,0.0111077,0.0171516,0.0495172,0.0347839,0.0205783,0.0186074,0.0216883,0.0118548,0.0122135,0.0266432,0.027997,0.00820365,0.0175246,0.00674265,0.0189329,0.0676173,0,0.0378491,0.0168776,0.0252984,0.0647791,0.0140215,0.00898168,0.0374615,0.0832661,0.00325397,0.0431853,0.00308707,0.00669024,0.00864535,0.00290602,0.0081743,0.0117094,0.00100464,0.0182038,0.0469795,0.056435,0,0,0,0.00517156,0.0175247,0.0184324,0,0.0112374,0,0.040828,0.0109919,0.00942664,0.0120322,0
212,0,0,0,0,0,0,0.0608855,0.0448693,0,0,0,0.0279237,0.0214852,0.0667194,0,0,0.0269892,0,0.0196554,0.00825533,0.0383835,0.0111028,0.0176598,0.0497053,0.034844,0.0204128,0.018371,0.021499,0.0119436,0.0120514,0.0249022,0.0275918,0.00821328,0.0174409,0.00717261,0.0190221,0.0677241,0,0.0376357,0.0167412,0.0251226,0.0652553,0.0141217,0.00886685,0.0374919,0.0835446,0.0032767,0.0435072,0.00286986,0.00696875,0.0087221,0.00310404,0.00830982,0.0117068,0.000371721,0.0181467,0.0468148,0.0564124,0,0,0,0.0047792,0.0177788,0.018383,0,0.0116036,0,0.0407,0.0110615,0.00936621,0.011926,0
213,0,0,0,0,0,0,0.060859,0.0446812,0,0,0,0.025504,0.0205859,0.0666838,0,0,0.0262999,0,0.0196478,0.00799792,0.0390454,0.0109534,0.0178762,0.0497782,0.0348075,0.0200017,0.0178241,0.0210081,0.011709,0.0120534,0.0225839,0.0270872,0.00821862,0.0173398,0.00776669,0.0191353,0.0678663,0,0.0372574,0.0165565,0.0249917,0.0657909,0.0143643,0.00883082,0.0373759,0.0838,0.00341574,0.0437487,0.0028168,0.00728424,0.00890467,0.0034027,0.00849899,0.0117848,0.000828247,0.0179969,0.0466088,0.0565237,0,0,0,0.00457401,0.0167737,0.0183129,0,0.0122246,0,0.0405212,0.0111638,0.00938017,0.0113975,0
214,0,0,0,0,0,0,0.0608336,0.0445294,0,0,0,0.0228649,0.0194767,0.0665764,0,0,0.0256908,0,0.0196595,0.00787985,0.0397762,0.0107301,0.0180391,0.0496813,0.0347506,0.0193978,0.0170296,0.0203036,0.0115618,0.0121213,0.0200015,0.0266611,0.00823091,0.0172581,0.00845355,0.0193658,0.0680277,0,0.037082,0.016464,0.0251345,0.0663757,0.0147602,0.00891872,0.0371075,0.0841781,0.00362904,0.0439148,0.00297462,0.0075933,0.00909567,0.00380972,0.00872352,0.0118433,0.00158705,0.0179421,0.046411,0.0565279,0,0,0,0.00469807,0.0154808,0.0182671,0,0.0129264,0,0.0404986,0.0112391,0.00944335,0.0105317,0
215,0,0,0,0,0,0,0.0607889,0.0443889,0,0,0,0.0201667,0.0185398,0.0663739,0,0,0.0251055,0,0.0196532,0.0077854,0.0404885,0.0105672,0.0178373,0.0495351,0.034652,0.0186464,0.0160399,0.0194405,0.0114703,0.0121562,0.0173934,0.0262894,0.00821263,0.0171037,0.00919234,0.0196619,0.068165,0,0.0366897,0.0162445,0.0247879,0.0669865,0.0151524,0.00910477,0.0367465,0.0845897,0.00384901,0.0440947,0.00337233,0.00780643,0.00928335,0.0042226,0.00891082,0.0117702,0.0024546,0.0181242,0.0462399,0.056423,0,0,0,0.00501756,0.0140749,0.0181963,0,0.0136021,0,0.0404267,0.0113777,0.00957034,0.00958801,0
216,0,0,0,0,0,0,0.0607901,0.0442239,0,0,0,0.0179007,0.0176291,0.0661781,0,0,0.0246486,0,0.0196102,0.00773571,0.0410414,0.0103598,0.0173786,0.0492771,0.0345456,0.0177443,0.0148736,0.0184177,0.0114492,0.0122053,0.0152635,0.025982,0.00819403,0.0170522,0.00986948,0.0199298,0.0682805,0,0.0367018,0.0162455,0.0246802,0.0676114,0.0155399,0.00937218,0.0362929,0.0850244,0.00408484,0.0442889,0.00400876,0.00805715,0.00937133,0.00458412,0.00900181,0.0114626,0.00340424,0.0183254,0.0460732,0.0561755,0,0,0,0.0054003,0.0126751,0.0181419,0,0.0141523,0,0.0404769,0.0114682,0.00981808,0.00857793,0
217,0,0,0,0,0,0,0.0607969,0.0439817,0,0,0,0.0160618,0.0166929,0.0660119,0,0,0.0242937,0,0.0195602,0.00794594,0.0412714,0.0101705,0.0164994,0.0489875,0.0344531,0.0167276,0.013641,0.0172838,0.0114626,0.012215,0.0135525,0.0258436,0.00815838,0.0170891,0.0104458,0.0202065,0.0683192,0,0.0367827,0.0163521,0.0247625,0.0681995,0.0159,0.00976133,0.0358417,0.0852998,0.00430329,0.0445073,0.00476896,0.00827142,0.00935134,0.00484631,0.0089206,0.0108938,0.00426994,0.0183906,0.0458204,0.0560771,0,0,0,0.00576751,0.0114164,0.01813,0,0.0145238,0,0.0405763,0.0112007,0.00999851,0.00752186,0
218,0,0,0,0,0,0,0.0607965,0.0437454,0,0,0,0.0149746,0.0156348,0.0658189,0,0,0.0240899,0,0.0195074,0.00809651,0.0412334,0.00999362,0.0151903,0.0487185,0.0344124,0.0156099,0.0124113,0.0160842,0.0113952,0.0120683,0.0127561,0.0258778,0.00811103,0.0171768,0.0109882,0.0205033,0.0683226,0,0.0368526,0.0165018,0.0249362,0.068725,0.016221,0.0102914,0.0354561,0.0855018,0.00446918,0.0447491,0.00559808,0.00852082,0.00929753,0.00515777,0.0087634,0.0101579,0.00487752,0.0184047,0.0456117,0.0560724,0,0,0,0.00607228,0.010619,0.0181526,0,0.0145409,0,0.0407013,0.0107297,0.0101119,0.00657162,0
219,0,0,0,0,0,0,0.0607545,0.0437552,0,0,0,0.0146773,0.0140543,0.0657642,0,0,0.0239169,0,0.0194909,0.00801803,0.0410714,0.00964837,0.0138701,0.0485878,0.0343925,0.014285,0.0111223,0.015203,0.0108432,0.0111602,0.0129475,0.0258582,0.00812668,0.0172025,0.0114303,0.0208035,0.0683321,0,0.0369143,0.0165628,0.0249006,0.0692942,0.0165043,0.0108293,0.0352078,0.0858337,0.00461067,0.0449831,0.00646671,0.00885756,0.00922867,0.00547041,0.00858401,0.00926637,0.00535875,0.0184473,0.045705,0.0558366,0,0,0,0.00628845,0.00942596,0.018147,0,0.0143279,0,0.0408986,0.010289,0.0099026,0.00569889,0
220,0,0,0,0,0,0,0.0604746,0.0441102,0,0,0,0.01449,0.0131535,0.0657761,0,0,0.0236824,0,0.0195288,0.00777067,0.0410789,0.00917763,0.0131526,0.0488519,0.0342482,0.0130903,0.00993549,0.0154042,0.00944732,0.00905949,0.0132115,0.0256799,0.00821094,0.0171266,0.0117307,0.0212224,0.0682378,0,0.0369194,0.0164596,0.0249529,0.0700228,0.016843,0.0113421,0.0352011,0.0862565,0.00487642,0.0450813,0.00748941,0.00915946,0.00905027,0.00580818,0.00829484,0.00825654,0.00592516,0.0185801,0.0462301,0.0556687,0,0,0,0.00664441,0.00734967,0.0181388,0,0.0139055,0,0.0411256,0.0103372,0.00896481,0.00438272,0
221,0,0,0,0,0,0,0.0600414,0.0445551,0,0,0,0.0130377,0.0129654,0.0653254,0,0,0.0235212,0,0.0195974,0.00751196,0.0413493,0.0088343,0.013261,0.0492251,0.0339849,0.0127254,0.00984724,0.0169572,0.00773494,0.00748724,0.0120491,0.0253931,0.0083303,0.0170112,0.0119634,0.0217008,0.0679467,0,0.0369661,0.0162452,0.0251311,0.0709648,0.017206,0.0118603,0.0352854,0.0866276,0.00522671,0.0451203,0.00855105,0.00957333,0.0087121,0.00606729,0.00791666,0.00712517,0.00640238,0.0187508,0.0469349,0.0554403,0,0,0,0.00745573,0.01003,0.0181143,0,0.0133093,0,0.0413063,0.0108604,0.00776099,0.00392549,0
222,0,0,0,0,0,0,0.0598214,0.0447696,0,0,0,0.0107493,0.0111823,0.0646597,0,0,0.0235132,0,0.0196207,0.00744325,0.0412847,0.00852289,0.0131577,0.0492181,0.0337897,0.0131952,0.0108877,0.0184343,0.00760791,0.00768147,0.00917167,0.0252019,0.00837456,0.0168846,0.0120463,0.0220329,0.0675851,0,0.0370325,0.0160655,0.0253172,0.0719564,0.0174601,0.0123569,0.0354012,0.0869545,0.00539356,0.0452792,0.00954843,0.00993673,0.00827484,0.00610146,0.00741085,0.00596976,0.00692704,0.0187871,0.0473524,0.054839,0,0,0,0.0085479,0.0142902,0.0180976,0,0.0123832,0,0.0413569,0.0111318,0.00772959,0.00453201,0
223,0,0,0,0,0,0,0.0599164,0.0447348,0,0,0,0.00918217,0.0105908,0.0636591,0,0,0.0235766,0,0.0195966,0.00764288,0.0404521,0.00818474,0.0119466,0.0489375,0.0337336,0.0133445,0.0113959,0.0186281,0.00920292,0.00909514,0.00633935,0.0251371,0.00836263,0.0168857,0.0118994,0.0221003,0.0674763,0,0.0373278,0.0161565,0.0257805,0.0727451,0.0176009,0.012989,0.0355701,0.0871559,0.00547486,0.0454879,0.0105148,0.0103206,0.0078166,0.00604913,0.00678588,0.0050939,0.0077642,0.0188227,0.0472783,0.0544701,0,0,0,0.0098664,0.0167943,0.018079,0,0.0110433,0,0.0413145,0.0107747,0.00869846,0,0
224,0,0,0,0,0,0,0.0600832,0.0446206,0,0,0,0.00661004,0.0119453,0.0634958,0,0,0.0234206,0,0.0195838,0.00782947,0.039505,0.00801362,0.0108015,0.0486427,0.033766,0.0123237,0.0105807,0.017422,0.01031,0.0107472,0.00537234,0.0250964,0.00833588,0.0168348,0.0116992,0.02201,0.0678303,0,0.0370658,0.0161227,0.0258265,0.0731853,0.0177175,0.0139275,0.0356691,0.0874026,0.00578466,0.04554,0.0116165,0.0109094,0.00743543,0.00611302,0.00617298,0.00483222,0.00901559,0.0186733,0.0469645,0.0543899,0,0,0,0.0113983,0.0175956,0.0180237,0,0.00924185,0,0.0410373,0.0102492,0.0098094,0.00389413,0
225,0,0,0,0,0,0,0.0600841,0.0443898,0,0,0,0.00502276,0.0134247,0.0638583,0,0,0.0230763,0,0.0195938,0.00787171,0.0387063,0.00781596,0.0109837,0.0482627,0.0337291,0.0109773,0.00886529,0.0158004,0.0103442,0.0111722,0.00613582,0.0250352,0.00833689,0.0166796,0.0114436,0.0218881,0.06842,0,0.0363612,0.0158563,0.0255917,0.073343,0.0177992,0.0151296,0.0354705,0.087514,0.00639583,0.0453003,0.0128992,0.0118069,0.00713617,0.00621372,0.00562812,0.00527063,0.010557,0.0184886,0.0465347,0.0549102,0,0,0,0.0130407,0.0169032,0.0179618,0,0.00724384,0,0.0405014,0.00959194,0.0104486,0.00211952,0
226,0,0,0,0,0,0,0.0600191,0.0440736,0,0,0,0.00542049,0.013935,0.0639949,0,0,0.0226117,0,0.0196156,0.00784117,0.0382007,0.00744407,0.0112193,0.0477716,0.0336391,0.0101155,0.00682466,0.0141499,0.010003,0.010493,0.00747231,0.0248861,0.00835808,0.0165252,0.0109289,0.0218533,0.0689732,0,0.0360767,0.0156415,0.0255115,0.073507,0.0179141,0.0165116,0.0349716,0.0874849,0.00722567,0.0447985,0.0142261,0.0129523,0.00679547,0.00634338,0.00507621,0.00627022,0.0128575,0.0186742,0.04613,0.0557407,0,0,0,0.0140732,0.0155657,0.0178876,0,0.00521216,0,0.0400085,0.00866419,0.0107162,0.000854168,0
227,0,0,0,0,0,0,0.0600088,0.0436284,0,0,0,0.00496289,0.0139749,0.0636838,0,0,0.0222068,0,0.0196587,0.0077875,0.0378549,0.0070596,0.0114118,0.0472021,0.0335676,0.00990323,0.00555554,0.013168,0.00998438,0.00987098,0.00774415,0.0246611,0.00840876,0.0164079,0.0102767,0.0218846,0.0692886,0,0.0360828,0.0155358,0.0255414,0.0737732,0.0181624,0.0180418,0.0344311,0.0874612,0.00818172,0.0441794,0.015579,0.0142618,0.00646571,0.00660649,0.00441478,0.00735197,0.0151235,0.018837,0.0457198,0.0564136,0,0,0,0.0152373,0.0143163,0.0178329,0,0.00317289,0,0.0397249,0.00812503,0.010903,0.00307458,0
228,0,0,0,0,0,0,0.0600355,0.0431879,0,0,0,0.00481284,0.0136463,0.0628458,0,0,0.0218542,0,0.0196951,0.00773272,0.0374683,0.00681819,0.0116277,0.0466111,0.0335731,0.0096921,0.0052565,0.0132905,0.0102689,0.00994671,0.0074849,0.024543,0.00848135,0.016338,0.00965348,0.0216824,0.0693662,0,0.0360516,0.0155039,0.0256596,0.0740542,0.0184613,0.0194237,0.0340471,0.0874173,0.00922713,0.0434629,0.0168511,0.0155627,0.00632047,0.00678731,0.0038709,0.00823337,0.0171496,0.0188959,0.0452967,0.0568175,0,0,0,0.0160574,0.0130505,0.0177471,0,0.00312253,0,0.0396164,0.00824573,0.0110434,0.00440626,0
229,0,0,0,0,0,0,0.0600228,0.0427743,0,0,0,0.0057792,0.0128686,0.0616829,0,0,0.0216824,0,0.0197159,0.00774015,0.0370826,0.00662248,0.0116854,0.045807,0.033605,0.00905767,0.00538244,0.0138212,0.0104282,0.0103919,0.0071135,0.0244643,0.00855466,0.0162685,0.0089478,0.0216152,0.0693153,0,0.0357446,0.0154063,0.0256284,0.0741634,0.0186386,0.0205107,0.0336517,0.0873058,0.0102653,0.0427772,0.0180242,0.0167384,0.00620977,0.00676961,0.00328281,0.00877855,0.0181734,0.0188595,0.0448189,0.0569604,0,0,0,0.0159122,0.0115289,0.0176649,0,0.00517914,0,0.0394531,0.00872473,0.0108435,0.00403738,0
230,0,0,0,0,0,0,0.0600034,0.0424554,0,0,0,0.00724698,0.0120661,0.0615003,0,0,0.0216674,0,0.0197492,0.0077722,0.037033,0.00642958,0.0112571,0.0447913,0.0336025,0.0089705,0.00624725,0.0144686,0.0104798,0.0108621,0.00735212,0.0244246,0.00859908,0.0162349,0.00815833,0.0215591,0.0693105,0,0.0355104,0.015375,0.0256547,0.0740296,0.0186667,0.0212565,0.0331966,0.0873712,0.0111735,0.0421455,0.0190813,0.0177365,0.00614775,0.00651522,0.00291191,0.00884769,0.0179546,0.0188486,0.0443768,0.0565584,0,0,0,0.0145629,0.0107371,0.0176653,0,0.00753158,0,0.0393963,0.00928564,0.010477,0.00329318,0
231,0,0,0,0,0,0,0.0599371,0.0421795,0,0,0,0.00810662,0.0111641,0.0619512,0,0,0.0218342,0,0.0197701,0.00784802,0.0374833,0.00630792,0.010876,0.0438249,0.0335276,0.00939211,0.00727201,0.0146883,0.0101904,0.0108982,0.0078324,0.0245965,0.00861987,0.016232,0.00727643,0.0212612,0.0693619,0,0.0353856,0.0154015,0.0256525,0.0737415,0.0184608,0.0215123,0.0328046,0.0874114,0.0118324,0.0417059,0.019893,0.0182476,0.00611341,0.00610461,0.00261256,0.00855576,0.0166772,0.0188393,0.0438856,0.0561032,0,0,0,0.0130556,0.0101934,0.0177079,0,0.00978591,0,0.0393491,0.00965376,0.0100104,0.00313908,0
232,0,0,0,0,0,0,0.0597132,0.0419599,0,0,0,0.0085314,0.0102598,0.0626831,0,0,0.0220494,0,0.0197343,0.00793266,0.0382581,0.00632855,0.0108818,0.0431296,0.0334215,0.00951204,0.00783177,0.0145543,0.00956816,0.0104321,0.00827211,0.0247319,0.00860638,0.0161986,0.00672921,0.0207861,0.0693079,0,0.0350034,0.0153116,0.0254391,0.0734682,0.0180542,0.0214588,0.0324966,0.087432,0.0122916,0.0414195,0.0204457,0.0183632,0.00612698,0.00561889,0.00233889,0.00805896,0.0152965,0.0187498,0.0433861,0.0557183,0,0,0,0.0128845,0.00923329,0.0177392,0,0.0118757,0,0.0392062,0.00987173,0.00957255,0.00334055,0
233,0,0,0,0,0,0,0.0594711,0.041838,0,0,0,0.0086529,0.00962425,0.0635626,0,0,0.0221242,0,0.0196786,0.00799713,0.0391568,0.00639831,0.0108614,0.0427698,0.0333586,0.00915876,0.0077775,0.0144936,0.0090919,0.00990907,0.00871712,0.0248017,0.00858766,0.016188,0.00708395,0.020272,0.0690769,0,0.0347749,0.0152611,0.0252871,0.0733059,0.0175844,0.0213941,0.0322918,0.0875562,0.0126897,0.0411964,0.0208146,0.0183846,0.00631584,0.00516465,0.0021722,0.00758421,0.0160494,0.0186888,0.0430912,0.0554599,0,0,0,0.0138634,0.00808577,0.0177442,0,0.0134686,0,0.0392226,0.00998508,0.00926612,0.00336603,0
234,0,0,0,0,0,0,0.0592714,0.0416457,0,0,0,0.00874193,0.00935126,0.0644422,0,0,0.0221742,0,0.019633,0.00819357,0.0400126,0.0065334,0.0105357,0.0423979,0.033304,0.00871391,0.00743162,0.0146713,0.00886335,0.00962716,0.00915988,0.0248024,0.00856449,0.0161957,0.00854658,0.0198079,0.0686978,0,0.0346977,0.0152525,0.0251932,0.0731832,0.0171315,0.0213497,0.0320335,0.0876943,0.0131163,0.0409461,0.0212243,0.0184691,0.00679017,0.00479474,0.00223911,0.00745106,0.0202562,0.0186084,0.0429993,0.0552518,0,0,0,0.0163681,0.00725282,0.0177555,0,0.0146235,0,0.0393254,0.00994393,0.00905755,0.00369981,0
235,0,0,0,0,0,0,0.0591664,0.0413554,0,0,0,0.00899776,0.00945318,0.0651666,0,0,0.0221885,0,0.0195988,0.00839361,0.0407933,0.00671568,0.0102661,0.0418252,0.033219,0.00860073,0.00728385,0.0150054,0.0088184,0.0097141,0.00977946,0.0247441,0.00852407,0.0162074,0.0104371,0.019294,0.0682978,0,0.0346664,0.0152539,0.0251434,0.0729054,0.0166533,0.0216111,0.0318706,0.0878096,0.0134584,0.0408548,0.0216755,0.018512,0.00731639,0.00448031,0.00239762,0.0075139,0.0259449,0.0185804,0.0427179,0.0550216,0,0,0,0.0203459,0.00689801,0.0177648,0,0.0155102,0,0.0394829,0.00990938,0.0088576,0.0042921,0
236,0,0,0,0,0,0,0.0590943,0.0409905,0,0,0,0.00938042,0.00976452,0.0658017,0,0,0.0221216,0,0.0195779,0.00856968,0.0412344,0.00692442,0.0103848,0.0413074,0.0331223,0.00871433,0.00748386,0.0151907,0.00896909,0.0101017,0.0103615,0.0246699,0.00848632,0.0162233,0.0116308,0.0187713,0.0680214,0,0.0346905,0.0152644,0.0251193,0.0723613,0.0161519,0.0220177,0.0318673,0.0878411,0.0138359,0.0408338,0.0220391,0.0185026,0.0075163,0.00416502,0.00271661,0.00778376,0.030775,0.0185898,0.0421959,0.0548511,0,0,0,0.0248412,0.00702694,0.0177584,0,0.0161753,0,0.0396153,0.009907,0.00876337,0.00471313,0
237,0,0,0,0,0,0,0.0590026,0.0405933,0,0,0,0.009657,0.0101434,0.0663841,0,0,0.0220254,0,0.0195636,0.00866665,0.041159,0.00713646,0.0107157,0.0407406,0.032955,0.00853867,0.00781191,0.0150792,0.00925608,0.0106027,0.0107416,0.0246259,0.00844299,0.0162437,0.0116959,0.0182815,0.0678675,0,0.0347787,0.0152904,0.0251502,0.0716522,0.0156954,0.022241,0.0319676,0.0878158,0.0140875,0.0406563,0.022217,0.018544,0.00711209,0.00383222,0.00331336,0.0085304,0.0341628,0.0185692,0.0418011,0.0547781,0,0,0,0.028204,0.00734766,0.0177592,0,0.0166488,0,0.0396417,0.00984428,0.00885782,0.00474048,0
238,0,0,0,0,0,0,0.0588929,0.0401688,0,0,0,0.00980377,0.0104237,0.0668448,0,0,0.0219578,0,0.0195497,0.00867522,0.0406401,0.00727087,0.0109623,0.039957,0.0327397,0.00844301,0.0079509,0.014755,0.00952655,0.0110346,0.0110379,0.0245175,0.00841324,0.0162613,0.0110127,0.0179477,0.0678385,0,0.034864,0.0153273,0.0252282,0.070962,0.0153127,0.0220743,0.0320583,0.0876972,0.0141602,0.0403003,0.0221646,0.0186007,0.00647373,0.00350963,0.00408631,0.0100596,0.0357224,0.0185183,0.0415766,0.0547477,0,0,0,0.0294457,0.00746504,0.0177373,0,0.0169058,0,0.0395246,0.0096909,0.00883828,0.0044005,0
239,0,0,0,0,0,0,0.0587648,0.0397601,0,0,0,0.00989539,0.0104798,0.0670663,0,0,0.0218546,0,0.0195298,0.00870381,0.0399,0.0073141,0.0109912,0.0391551,0.0324271,0.00859041,0.00780466,0.014369,0.00963408,0.0112451,0.0113605,0.024398,0.00838847,0.0162894,0.0102054,0.0177478,0.0677334,0,0.034953,0.0153812,0.0253246,0.0704118,0.0149492,0.0215681,0.0321169,0.0875649,0.0141279,0.0403224,0.0219823,0.0185377,0.00612284,0.00334885,0.00483646,0.0122797,0.0353657,0.0184594,0.0414423,0.0547185,0,0,0,0.028748,0.00734666,0.0177293,0,0.0166943,0,0.0393226,0.00949615,0.00892144,0.00397082,0
240,0,0,0,0,0,0,0.0585542,0.0394649,0,0,0,0.0100764,0.0104047,0.0670343,0,0,0.0217626,0,0.0195401,0.00878599,0.0391747,0.00735239,0.0110904,0.0383921,0.0321388,0.00894265,0.00775413,0.0140788,0.00967247,0.0111992,0.0116691,0.0243013,0.00837021,0.0162996,0.00948502,0.0175907,0.0675047,0,0.0350143,0.0154281,0.0253659,0.0699393,0.01464,0.0209493,0.0322904,0.0874564,0.01427,0.0402327,0.0218473,0.0186076,0.00616576,0.0032974,0.00569413,0.0147431,0.0330926,0.0184192,0.0413496,0.0547196,0,0,0,0.0263038,0.00720439,0.0177601,0,0.016318,0,0.0391222,0.00936647,0.00894752,0.00372777,0
