Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LKNE,LPSI,LSHO,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,R5FT,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,STRN,T10,x70,x72,x73,LHEE,LILC,LTHI,R5HD,RWRB
260,0,0,0,0,0,0,0.01552,0.0163336,0,0,0,0.0582752,0.0196933,0.0324094,0,0,0.0117236,0,0.0220306,0.0053349,0.0370175,0.00851139,0.00237496,0.0119705,0.00557057,0.0097872,0.0133184,0.0129141,0.016816,0.00903686,0.0204507,0.0665338,0.0111044,0.00735412,0.0079125,0.00626934,0.0270255,0,0,0.0229058,0,0.0230021,0.0147707,0.046904,0.00682353,0.0265981,0.0117419,0.00248662,0.0666146,0.00392735,0.0413883,0.00586841,0.00679792,0.00713895,0.00670941,0.00550033,0.00777721,0.00937011,0.0362378,0.018487,0.0188384,0.0199512,0,0,0,0.0292974,0.0288918,0.00757995,0.0201636,0.00818827
261,0,0,0,0,0,0,0.0156643,0.0163267,0,0,0,0.0586209,0.0197393,0.0345127,0,0,0.0117507,0,0.022037,0.0053618,0.0365689,0.0084956,0.00185882,0.0118013,0.00566403,0.00948499,0.0139776,0.0141796,0.0188702,0.0101487,0.0206895,0.0665853,0.0109076,0.00729015,0.00733854,0.00600127,0.0272099,0,0,0.0231846,0,0.022996,0.0149324,0.0468461,0.00670826,0.0268328,0.0113603,0.00229814,0.0669045,0.00392198,0.0412421,0.0056764,0.0066564,0.00663962,0.0067637,0.00526199,0.00726069,0.00891239,0.0364032,0.0186089,0.0188129,0.0201297,0,0,0,0.0321622,0.0285415,0.00805026,0.0201653,0.00858845
262,0,0,0,0,0,0,0.0157007,0.0163451,0,0,0,0.0584516,0.0197718,0.0358954,0,0,0.0116957,0,0.0220572,0.00532339,0.0359633,0.00817347,0.00150009,0.0116168,0.00581098,0.00920309,0.0144143,0.0152146,0.0205075,0.0109224,0.0209446,0.0661763,0.0106287,0.00723922,0.00716747,0.00594827,0.0272072,0,0,0.0235227,0,0.0230141,0.0151924,0.0471147,0.00670049,0.0271454,0.0112097,0.00222302,0.0670139,0.00398873,0.0412426,0.00569068,0.00644936,0.00633028,0.00670138,0.00507684,0.00698299,0.00863112,0.0365721,0.0187469,0.0187757,0.0201216,0,0,0,0.0342982,0.0281481,0.0082976,0.0201973,0.00871916
263,0,0,0,0,0,0,0.0156136,0.0163207,0,0,0,0.0581001,0.0197717,0.0366869,0,0,0.011694,0,0.0220772,0.00530323,0.0352246,0.00759304,0.00125509,0.0113787,0.00596136,0.00912519,0.0146884,0.0159292,0.0214544,0.0112413,0.0211135,0.0654155,0.0103194,0.00723482,0.00786877,0.00599507,0.0270793,0,0,0.023743,0,0.0230153,0.0154287,0.0475362,0.00702983,0.0274923,0.0112712,0.00228345,0.0668292,0.0041108,0.0414372,0.00577019,0.00647983,0.00620251,0.00654987,0.00498769,0.00695996,0.00816759,0.0366758,0.0187073,0.0186468,0.0198593,0,0,0,0.0356179,0.0277704,0.0082511,0.0201938,0.00856882
264,0,0,0,0,0,0,0.015541,0.0163175,0,0,0,0.0574875,0.0197829,0.0370127,0,0,0.0115751,0,0.0221481,0.00527498,0.0344046,0.00697027,0.000849766,0.0112111,0.00620462,0.00908516,0.0148493,0.0161572,0.0219229,0.0112142,0.0210774,0.0646043,0.0099468,0.00726057,0.00812599,0.00601598,0.0269845,0,0,0.024258,0,0.0229615,0.0157999,0.0478768,0.00732896,0.0277125,0.0113324,0.00254074,0.0668791,0.00426104,0.0418086,0.00595355,0.00683731,0.00598142,0.00642724,0.00470943,0.00690729,0.00876653,0.0371284,0.0188944,0.0185213,0.0197055,0,0,0,0.0360785,0.0274243,0.00814053,0.0201639,0.00837882
265,0,0,0,0,0,0,0.0155271,0.0163598,0,0,0,0.0565086,0.0197572,0.0366103,0,0,0.0115898,0,0.0221695,0.00525824,0.0336264,0.00664516,0.000769342,0.0109598,0.00627411,0.0089608,0.0148528,0.0157716,0.0216516,0.0111355,0.0209073,0.063417,0.00941033,0.00730669,0.00866021,0.00604417,0.0269366,0,0,0.024746,0,0.0229227,0.016097,0.0481791,0.00760835,0.0279648,0.0113982,0.0027079,0.0671575,0.00441368,0.0420248,0.00621322,0.00719043,0.00594447,0.00633072,0.00446877,0.00683229,0.00895695,0.0376137,0.0190113,0.0185021,0.0196955,0,0,0,0.0357613,0.0271782,0.00806172,0.0201374,0.00821692
266,0,0,0,0,0,0,0.0155467,0.016453,0,0,0,0.0551577,0.0197731,0.0356177,0,0,0.0115898,0,0.0221618,0.00504757,0.0328825,0.00615075,0.000993946,0.0108215,0.00622197,0.0088219,0.0147003,0.0152127,0.0203475,0.0108588,0.0206396,0.062017,0.0094852,0.00733187,0.00895662,0.00609253,0.0269293,0,0,0.0252347,0,0.022901,0.0164077,0.0484366,0.0079306,0.028196,0.0114949,0.00284581,0.067601,0.0046207,0.0420718,0.00656823,0.00758715,0.00581243,0.00623693,0.0042326,0.00666947,0.00907988,0.0381166,0.0192556,0.0186074,0.0198031,0,0,0,0.0350813,0.0269398,0.00802247,0.0201265,0.00819127
267,0,0,0,0,0,0,0.0155689,0.0165934,0,0,0,0.0533195,0.0197631,0.0342889,0,0,0.0115539,0,0.0221705,0.0048679,0.0321588,0.00566595,0.0013637,0.0107147,0.00613756,0.00885756,0.0145024,0.014609,0.0192915,0.0103565,0.0202753,0.0605356,0.0098706,0.007377,0.00910349,0.00615402,0.0271232,0,0,0.0257624,0,0.0228538,0.0167522,0.0487568,0.00840173,0.0284908,0.0114917,0.0029803,0.0682035,0.00486382,0.0421138,0.00687747,0.00784904,0.0054211,0.00619272,0.00392502,0.00634801,0.00907023,0.0385956,0.0196166,0.0187592,0.0199742,0,0,0,0.0341407,0.0266785,0.00779948,0.0200916,0.00831857
268,0,0,0,0,0,0,0.0156709,0.0166887,0,0,0,0.0515007,0.0197241,0.0329053,0,0,0.0115489,0,0.0221835,0.0048078,0.0315268,0.00549949,0.00189605,0.0106223,0.00606448,0.00876372,0.0143779,0.014231,0.0181257,0.00961487,0.0198542,0.0590359,0.0102966,0.00743649,0.00941541,0.00635858,0.0273444,0,0,0.026175,0,0.0228078,0.0170349,0.0491966,0.00897735,0.0287914,0.011356,0.00310462,0.0686646,0.00507738,0.0421317,0.00723036,0.00786634,0.00495904,0.00617448,0.00367714,0.00601929,0.00900755,0.0389471,0.0198404,0.0188558,0.0201361,0,0,0,0.0330963,0.0263293,0.00739115,0.0200548,0.00842448
269,0,0,0,0,0,0,0.0155655,0.0164101,0,0,0,0.0498541,0.0196526,0.0315687,0,0,0.0115496,0,0.0221878,0.00476442,0.0310457,0.00567798,0.00243959,0.0106005,0.0060031,0.00865305,0.0143406,0.0142437,0.0170252,0.00846468,0.019417,0.0573962,0.0103921,0.00750347,0.00986403,0.00663877,0.0271362,0,0,0.0260726,0,0.0228354,0.0170115,0.0497458,0.0096162,0.0290565,0.0111694,0.00331326,0.0682206,0.00527476,0.0421232,0.00777637,0.00785577,0.00456673,0.00613738,0.00351674,0.00584876,0.00919067,0.038726,0.0198852,0.0185802,0.0199344,0,0,0,0.0321649,0.0259076,0.00723461,0.0200605,0.00850799
270,0,0,0,0,0,0,0.0154968,0.0161539,0,0,0,0.0484127,0.0196122,0.0305075,0,0,0.0115266,0,0.0221803,0.0047149,0.0306997,0.00624578,0.00292071,0.010602,0.00619574,0.00922769,0.0142767,0.0137407,0.0159706,0.00785977,0.0190303,0.0559476,0.0105601,0.00755271,0.01034,0.00688187,0.0269658,0,0,0.0259318,0,0.0228713,0.0169164,0.0503472,0.010091,0.0292827,0.0109774,0.00356909,0.0678518,0.00543163,0.0421323,0.00844461,0.00783434,0.00427492,0.00608105,0.00343462,0.00583322,0.00973484,0.0384772,0.0199577,0.0184005,0.019737,0,0,0,0.0318452,0.0254679,0.00725586,0.0200735,0.00861442
271,0,0,0,0,0,0,0.0154394,0.0159824,0,0,0,0.0469513,0.0195751,0.0299435,0,0,0.0114914,0,0.0222036,0.00466559,0.0304453,0.00734199,0.00328981,0.010587,0.00698169,0.0106751,0.0142372,0.0131298,0.0149625,0.00754495,0.0187017,0.0543596,0.0107443,0.00761711,0.011091,0.00724511,0.0268031,0,0,0.0259567,0,0.0229149,0.0168897,0.0509636,0.0105986,0.0295185,0.0110999,0.0038419,0.0675689,0.00563805,0.0423061,0.00852375,0.00781703,0.00412252,0.00609615,0.0034767,0.00596495,0.010665,0.0384047,0.0200553,0.0183231,0.0196616,0,0,0,0.0325174,0.0250674,0.00736728,0.0200872,0.00870622
272,0,0,0,0,0,0,0.0153934,0.0158793,0,0,0,0.0451257,0.0195561,0.0296271,0,0,0.011428,0,0.0222412,0.00459635,0.0303444,0.0092558,0.0036158,0.0105517,0.00858103,0.0114251,0.0141898,0.0131281,0.0136203,0.00707855,0.0183412,0.0519157,0.0107656,0.00767609,0.0119052,0.00773967,0.0265516,0,0,0.0260559,0,0.0229205,0.016921,0.0515218,0.0113787,0.0297703,0.011288,0.00413794,0.0674405,0.00582997,0.0425793,0.00871526,0.00780209,0.00395637,0.00618756,0.00366769,0.00617541,0.0117681,0.0384787,0.0201999,0.0182747,0.0196743,0,0,0,0.0326289,0.0247007,0.0078074,0.0200754,0.00879994
273,0,0,0,0,0,0,0.0154501,0.0159165,0,0,0,0.042344,0.0195534,0.0292102,0,0,0.0113786,0,0.0222482,0.00457183,0.0305218,0.0123427,0.00402706,0.0105578,0.0106829,0.0122161,0.0141368,0.0133734,0.0119994,0.00652864,0.0178657,0.0480133,0.0106938,0.00765724,0.0124839,0.00822253,0.0262618,0,0,0.025526,0,0.0228556,0.0167172,0.0521096,0.012341,0.0301619,0.0116347,0.00453097,0.0673043,0.00610565,0.0427288,0,0.00785004,0.00391387,0.00630602,0.00394293,0.00648567,0.0129557,0.0381294,0.0192274,0.0183402,0.0196205,0,0,0,0.0327231,0.0243406,0.00881205,0.0200382,0.00864354
274,0,0,0,0,0,0,0.0154359,0.016065,0,0,0,0.038445,0.0195216,0.0284776,0,0,0.0112269,0,0.0222392,0.00443598,0.0309561,0.0162913,0.00487959,0.0105403,0.0135441,0.013649,0.0141326,0.0137996,0.0102153,0.00589883,0.0172731,0.0431254,0.0106855,0.00761453,0.0129867,0.00862585,0.0261421,0,0,0.0252344,0,0.023156,0.0168779,0.052705,0.0131786,0.0303532,0.0116001,0.00490385,0.0673555,0.00631548,0.0428631,0,0.0078,0.00373,0.00630107,0.00428729,0.00681585,0.0136704,0.0380235,0.0184409,0.0184765,0.0194426,0,0,0,0.0330162,0.0239444,0.0101031,0.0199099,0
275,0,0,0,0,0,0,0.0155161,0.0161946,0,0,0,0.0338757,0.0194637,0.0275219,0,0,0.0110987,0,0.0222452,0.00433481,0.0316266,0.0211041,0.00560312,0.0104428,0.0172856,0.0157575,0.0141457,0.014166,0.00872601,0.00520604,0.0167331,0.0372666,0.0105341,0.00762886,0.0132363,0.00883913,0.0259665,0,0,0.0249158,0,0.0229124,0.0164178,0.0534804,0.0137561,0.0304472,0.0111125,0.00544851,0.0673749,0.00638484,0.0430268,0.0102279,0.00752305,0.00346906,0.00615405,0.00465068,0.00725918,0.0140571,0.0379754,0.0191237,0.0186636,0.0191695,0,0,0,0.034049,0.0235828,0.0119265,0.0200731,0.00891921
276,0,0,0,0,0,0,0.0155574,0.0162844,0,0,0,0.0292067,0.0194634,0.0260424,0,0,0.0110261,0,0.0222548,0.00439791,0.0323985,0.0256238,0.00621707,0.0103778,0.0208638,0.0177495,0.014239,0.014759,0.00817999,0.00497989,0.0162521,0.0312977,0.0103171,0.00761309,0.0141397,0.00919769,0.0258131,0,0,0.0247013,0,0.0229822,0.0162203,0.0540068,0.0142678,0.0306627,0.011425,0.00605194,0.0674647,0.00670544,0.0434342,0,0.00780359,0.00357011,0.00624975,0.0048317,0.00763331,0.0152532,0.0379687,0.0194761,0.0188555,0.0185989,0,0,0,0.0345241,0.023102,0.0138972,0.0201037,0.00901083
277,0,0,0,0,0,0,0.0157217,0.016568,0,0,0,0.0250152,0.0194355,0.0245788,0,0,0.010977,0,0.0222594,0.00441767,0.033279,0.029202,0.00668056,0.0103241,0.0239296,0.0193363,0.0141772,0.0154792,0.00850001,0.0047482,0.0158392,0.0254456,0.0101764,0.00768983,0.0140083,0.00915031,0.0259097,0,0,0.0243193,0,0.0232754,0.0162634,0.0547671,0.0142171,0.0307621,0.010631,0.00655793,0.0679532,0.0067011,0.0436653,0.0102647,0.00764052,0.00348942,0.00597521,0.0051655,0.00792026,0.0157635,0.0378541,0.0179197,0.0193146,0.0184258,0,0,0,0.0340023,0.0226237,0.0156005,0.0199512,0
278,0,0,0,0,0,0,0.0158238,0.0167097,0,0,0,0.0216435,0.0194394,0.0230992,0,0,0.0109431,0,0.0222716,0.00441796,0.0341013,0.0314133,0.00701134,0.0102631,0.0259566,0.0201903,0.0141877,0.0156924,0.00916776,0.00434704,0.0156386,0.0207878,0.0100746,0.00769197,0.014456,0.00936005,0.0259209,0,0,0.0242488,0,0.0233347,0.0161551,0.0553544,0.0145502,0.0310354,0.0105664,0.00669222,0.0681912,0,0.044008,0.0102085,0.00767566,0.00379311,0.00588161,0.00550026,0.00830952,0.0164031,0.0378708,0.0177966,0.0195531,0.0184625,0,0,0,0.0330587,0.0221127,0.0166657,0.0199914,0
279,0,0,0,0,0,0,0.0158551,0.0167471,0,0,0,0.0189428,0.0194554,0.0215744,0,0,0.0108495,0,0.0222888,0.00437481,0.0348324,0.0327172,0.00706211,0.010169,0.0272447,0.0204733,0.0140145,0.0154252,0.00978819,0.00410024,0.0155756,0.0169161,0.00988366,0.00765326,0.0149285,0.00944443,0.025797,0,0,0.0241169,0,0.0233827,0.0160801,0.056032,0.0149325,0.0310322,0.0100664,0.0065992,0.0680847,0.00682321,0.0444139,0.0100713,0.00708027,0.0037602,0.00585517,0.00586158,0.00882779,0.0176321,0.0377447,0.0177444,0.0196348,0.0184379,0,0,0,0.0318357,0.0216721,0.0173966,0.0200453,0
280,0,0,0,0,0,0,0.0159173,0.0167647,0,0,0,0.0164537,0.0194675,0.0197307,0,0,0.0108043,0,0.022267,0.00423757,0.0355556,0.0331903,0.00746684,0.0100878,0.0277548,0.0201792,0.013926,0.0153018,0.0106335,0.00407899,0.0154846,0.0135251,0.00978565,0.00764058,0.0157738,0.00979217,0.0259276,0,0,0.0239431,0,0.023362,0.0161437,0.0564045,0.0152865,0.0312988,0.00997555,0.00654009,0.0681543,0,0.0448108,0.0103751,0.00721133,0.0040171,0.0058656,0.00630599,0.00938661,0.0184047,0.0377354,0.0176762,0.0196064,0.018527,0,0,0,0.0302959,0.0212562,0.017647,0.020058,0
281,0,0,0,0,0,0,0.015915,0.0166711,0,0,0,0.0140992,0.0194043,0.017511,0,0,0.0106823,0,0.0222275,0.00407841,0.036224,0.032913,0.00788661,0.00983397,0.0275851,0.0194281,0.0137464,0.0149192,0.0117341,0.00420422,0.0154523,0.0100544,0.00970541,0.00767181,0.0160787,0.00985007,0.0258486,0,0,0.0231294,0,0.0233722,0.0159536,0.056881,0.015492,0.0312883,0.0094378,0.00675257,0.0678275,0.00690009,0.0450203,0.0101455,0.00685941,0.00404871,0.00579775,0.0065511,0.00978066,0.0191924,0.0373901,0.017609,0.0195443,0.0184439,0,0,0,0.0283719,0.0209053,0.0173522,0.0201055,0
282,0,0,0,0,0,0,0.0160021,0.0165784,0,0,0,0.0123126,0.0193928,0.0152835,0,0,0.0106379,0,0.022212,0.00402353,0.0367359,0.031957,0.00830485,0.00963341,0.0268527,0.0182846,0.0137537,0.0142766,0.0122899,0.00448753,0.0155131,0.00679162,0.00969046,0.00768486,0.0162129,0.00980789,0.0257784,0,0,0.0229639,0,0.0234058,0.0157978,0.0572846,0.0156602,0.0313941,0.00937707,0.00657065,0.0677423,0,0.0452485,0.0101279,0.00680942,0.00432871,0.00570547,0.00674315,0.0100677,0.0194184,0.0372635,0.0175915,0.0194842,0.0185355,0,0,0,0.0258945,0.020493,0.0168527,0.0201451,0
283,0,0,0,0,0,0,0.0161469,0.01654,0,0,0,0.0111488,0.0194272,0.012934,0,0,0.0105066,0,0.0222104,0.00388054,0.0369936,0.0301838,0.00834788,0.00947725,0.0255526,0.0167347,0.0137886,0.0132356,0.0118445,0.00483546,0.015586,0.00452203,0.00970162,0.00766511,0.0164693,0.00975299,0.0257578,0,0,0.02305,0,0.0234615,0.0157016,0.0579722,0.0157117,0.0311738,0.00885027,0.00627228,0.0677788,0.00683361,0.0456114,0.009779,0.00627414,0.00445791,0.00565736,0.00690588,0.0103672,0.0200588,0.0372849,0.0175754,0.0194973,0.0186838,0,0,0,0.0226289,0.0201692,0.0158888,0.0201891,0
284,0,0,0,0,0,0,0.0163074,0.0165316,0,0,0,0.0108883,0.0194456,0.0105531,0,0,0.0104443,0,0.0221763,0.00377114,0.0369273,0.0274063,0.00898766,0.00925661,0.023404,0.0147185,0.0141761,0.0118512,0.0105044,0.00514756,0.0158774,0.00511402,0.00966257,0.00763968,0.0151573,0.00593876,0.0259715,0,0,0.0235642,0,0.0235176,0.0158911,0.0584442,0.0122342,0.0316519,0.0103795,0.00600539,0.0681154,0.00769394,0.0464688,0.0108279,0.00720258,0.00485952,0,0.00636879,0.00750995,0.0264292,0.0375991,0.0175472,0.0194751,0.0189845,0,0,0,0.0187026,0.0196345,0.0146445,0.0202183,0
285,0,0,0,0,0,0,0.0165894,0.016598,0,0,0,0.0126104,0.0194344,0.00839804,0,0,0.0102313,0,0.0221974,0.00360481,0.0371878,0.0242051,0.00920686,0.00897089,0.0206797,0.0123942,0.0143007,0.0104134,0.0103132,0.00530574,0.0160446,0.00872029,0.0096215,0.0076628,0.0167251,0.00941441,0.0261247,0,0,0.0240404,0,0.0235612,0.0160168,0.0589208,0.0152235,0.0309126,0.00833254,0.00575538,0.0684548,0.00672791,0.0463138,0.00917679,0.00591913,0.00476117,0.0055841,0.00701302,0.0106481,0.0205494,0.0377824,0.0175619,0.0195738,0.0192354,0,0,0,0.0146788,0.0198256,0.0127353,0.0202306,0
286,0,0,0,0,0,0,0.0168967,0.0167046,0,0,0,0.0150964,0.0194087,0.00734764,0,0,0.0100335,0,0.0222396,0.00343781,0.0371302,0.0202338,0.00961651,0.00876068,0.0173943,0.00999044,0.0147554,0.00880931,0.00995203,0.00542605,0.0164816,0.0123261,0.00960663,0.00768792,0.017145,0.00936014,0.0264576,0,0,0.0245026,0,0.0235745,0.0162441,0.0591435,0.0150861,0.0307551,0.00832346,0.00554781,0.069004,0.00667449,0.0466216,0.00909967,0.00584481,0.00488046,0.00558712,0.00700982,0.0107826,0.0209222,0.0381664,0.0176723,0.0197365,0.0195972,0,0,0,0.0108403,0.0198454,0.0106954,0.020227,0
287,0,0,0,0,0,0,0.0169839,0.0165855,0,0,0,0.0180373,0.0193928,0.00799379,0,0,0.00995656,0,0.0222341,0.00320966,0.0369236,0.016004,0.0100273,0.00852709,0.0138529,0.00760495,0.0154046,0.0071516,0.0093078,0.00583064,0.0170029,0.0157105,0.00960268,0.00767952,0.0174361,0.00937809,0.0264163,0,0,0.0247144,0,0.0235779,0.0163155,0.0593196,0.0150622,0.030575,0.00829447,0.00524438,0.0687668,0.00662391,0.0469726,0.00914393,0.00588458,0.0049981,0.00562963,0.0070368,0.0109483,0.0212933,0.0382865,0.0177728,0.0196353,0.0196206,0,0,0,0.00849156,0.0199589,0.008552,0.0202288,0
288,0,0,0,0,0,0,0.0170695,0.0164878,0,0,0,0.0207403,0.0193937,0.00977846,0,0,0.00995505,0,0.0222435,0.00303186,0.036601,0.0115709,0.0104073,0.00831817,0.0102162,0.00545993,0.0162214,0.00559513,0.00841748,0.00612831,0.0177304,0.0185348,0.00962304,0.00770941,0.0177177,0.0093438,0.0264592,0,0,0.0250606,0,0.0235941,0.0164893,0.0595005,0.0150766,0.0303761,0.00823772,0.00481546,0.0686631,0.0065619,0.0474309,0.00914714,0.00597324,0.00506876,0.00567882,0.00705755,0.011119,0.0218033,0.0385485,0.0179014,0.0195263,0.0196826,0,0,0,0.00756975,0.0201505,0.00654966,0.0202469,0
289,0,0,0,0,0,0,0.0171753,0.0164752,0,0,0,0.0236082,0.0193857,0.0122834,0,0,0.00995601,0,0.0222677,0.00296678,0.036285,0.00776849,0.0108186,0.00816247,0.00740698,0.00436239,0.0171799,0.00463622,0.00788699,0.00647773,0.0183081,0.0214125,0.00964426,0.00778135,0.0180515,0.00927195,0.0266587,0,0,0.0256075,0,0.0235887,0.0168285,0.0596127,0.0151327,0.0301428,0.00813364,0.0044166,0.0687198,0.00655993,0.0479763,0.00908665,0.00589914,0.00517371,0.00573116,0.00707629,0.0111421,0.0223634,0.0389351,0.01793,0.0194674,0.019817,0,0,0,0.00970606,0.0204715,0.00531292,0.0202524,0
290,0,0,0,0,0,0,0.0173537,0.0165488,0,0,0,0.0263556,0.0193503,0.0148953,0,0,0.00989101,0,0.0222921,0.00291844,0.0359441,0.00486158,0.0113589,0.00808095,0.00614021,0.00476601,0.0181827,0.00434,0.00766705,0.00688648,0.0188993,0.0242535,0.00969252,0.00782728,0.0180853,0.00907673,0.0268196,0,0,0.0260099,0,0.023563,0.0171019,0.059606,0.015055,0.0299395,0.00791076,0.00434963,0.068743,0.00646807,0.0483959,0.00887612,0.0057895,0.00525606,0.00570159,0.00707938,0.0110667,0.0225943,0.0392212,0.0180385,0.0195083,0.0201119,0,0,0,0.0142687,0.0208697,0.00525246,0.0202545,0
291,0,0,0,0,0,0,0.0175946,0.0166946,0,0,0,0.0290941,0.0193077,0.0173088,0,0,0.00981433,0,0.0223132,0.00280635,0.0356905,0.00423512,0.012049,0.00805464,0.00703821,0.00627511,0.0192279,0.00484798,0.00775274,0.00704292,0.0195735,0.0267786,0.00982614,0.00786015,0.017787,0.00876475,0.0270201,0,0,0.0263249,0,0.0235399,0.0173141,0.0595294,0.0147241,0.0297104,0.00761018,0.00445248,0.0690022,0.00633174,0.0487077,0.00860111,0.00562517,0.00525175,0.00559908,0.00698885,0.0109218,0.0224485,0.0395082,0.0181606,0.0196677,0.0204153,0,0,0,0.017702,0.0212229,0.00646376,0.0202468,0
292,0,0,0,0,0,0,0.0178449,0.0167965,0,0,0,0.0313733,0.0193101,0.0193843,0,0,0.00982491,0,0.0223579,0.00262763,0.0354281,0.0055846,0.0128329,0.00816063,0.00923412,0.00794292,0.0202748,0.00571946,0.00784409,0.00701176,0.0204294,0.0286912,0.00998069,0.00786275,0.0174454,0.00865497,0.0273675,0,0,0.0269416,0,0.0234974,0.0176491,0.0595211,0.0145038,0.0296416,0.00754748,0.00438381,0.0694808,0,0.0491789,0.00855744,0.00586479,0.00530745,0.00556112,0.00698483,0.0108026,0.0219767,0.0400223,0.0184231,0.0197892,0.0207265,0,0,0,0.0193547,0.021429,0.00826693,0.0202266,0
293,0,0,0,0,0,0,0.0177531,0.0164613,0,0,0,0.0340058,0.0192475,0.0208179,0,0,0.00997466,0,0.0223572,0.00252821,0.0353146,0.00735187,0.0133361,0.00806719,0.0115338,0.00950915,0.0212809,0.00664085,0.00798617,0.00714234,0.0209792,0.03114,0.0100087,0.00791144,0.017313,0.00867678,0.0269609,0,0,0.0268474,0,0.0235308,0.017554,0.0597707,0.0145315,0.0292949,0.00738228,0.0046482,0.0684489,0.00640558,0.04962,0.00848955,0.0055428,0.00502059,0.00545104,0.00679361,0.0105665,0.0221536,0.0396056,0.0184117,0.0194857,0.0205667,0,0,0,0.0203963,0.0216288,0.00997966,0.0202455,0
294,0,0,0,0,0,0,0.0177073,0.0161589,0,0,0,0.0362175,0.0191312,0.0217105,0,0,0.0100787,0,0.0223294,0.00249267,0.0352918,0.00930864,0.0138989,0.00799834,0.0135496,0.0106412,0.0220837,0.00755045,0.00791695,0.00696385,0.0215137,0.0329676,0.010075,0.00794402,0.0168785,0.00872208,0.0266071,0,0,0.0267507,0,0.0235615,0.0174814,0.059951,0.0144807,0.0292258,0.00725414,0.00492079,0.0674867,0.00641981,0.0500166,0.00845625,0.00541728,0.0048647,0.0053046,0.00657373,0.0101486,0.0217525,0.0392277,0.0183074,0.0191754,0.0203499,0,0,0,0.0213288,0.0217119,0.0116275,0.0202698,0
295,0,0,0,0,0,0,0.0175454,0.015819,0,0,0,0.0375671,0.0190821,0.0220161,0,0,0.0100116,0,0.0223134,0.00235396,0.0350939,0.01104,0.0145197,0.00806512,0.0151188,0.0109915,0.022626,0.00817767,0.00774004,0.00665294,0.0221164,0.0338043,0.0101169,0.0079368,0.0166433,0.00880651,0.026317,0,0,0.0268812,0,0.0235594,0.017524,0.0601663,0.0145847,0.029295,0.00730241,0.00517761,0.0666055,0,0.0506563,0.00861808,0.00573606,0.00486104,0.00524397,0.00648675,0.00982457,0.0213301,0.0390269,0.0181771,0.0187831,0.0202677,0,0,0,0.0222539,0.0218001,0,0.0202793,0
296,0,0,0,0,0,0,0.0174511,0.0155659,0,0,0,0.0391601,0.0190926,0.0225702,0,0,0.00977464,0,0.0223646,0.00206261,0.0351992,0.0117985,0.014881,0.00802473,0.0158688,0.0109574,0.0228137,0.00843165,0.00788818,0.00652587,0.0220291,0.0352524,0.0100634,0.00794976,0.0162398,0.00874543,0.0261325,0,0,0.0269798,0,0.0235323,0.0175483,0.0606736,0.014605,0.0290519,0.00667534,0.00527027,0.0658514,0.00662873,0.0511465,0.00836193,0.0052699,0.00455368,0.00505572,0.00627418,0.00947568,0.0213298,0.0388924,0.0181672,0.0185004,0.0202069,0,0,0,0.0237418,0.0218162,0.014055,0.0202566,0
297,0,0,0,0,0,0,0.0173539,0.0154023,0,0,0,0.0397075,0.0190685,0.0228762,0,0,0.00958282,0,0.0224501,0.00186978,0.035281,0.0120244,0.0150443,0.00796428,0.0162935,0.0110006,0.0229434,0.00854134,0.00792173,0.00644917,0.0220036,0.0357669,0.00995819,0.00805467,0.0155678,0.00881577,0.0258982,0,0,0.0269622,0,0.0235211,0.0175138,0.0610862,0.0147021,0.0290802,0.00621686,0.00531293,0.0652568,0.00671176,0.0515826,0.00830411,0.00505084,0.00435289,0.00484952,0.00612888,0.00906015,0.0207491,0.0387407,0.0181632,0.0183454,0.0200505,0,0,0,0.0255568,0.021698,0.014594,0.0202358,0
298,0,0,0,0,0,0,0.0173805,0.0152924,0,0,0,0.0392829,0.0189994,0.0231145,0,0,0.00953729,0,0.0224534,0.00191598,0.0353149,0.011743,0.0151728,0.00785495,0.0162219,0.0109518,0.0229189,0.0084763,0.00806414,0.00654005,0.0219133,0.0357012,0.00991951,0.00809337,0.0147847,0.0087853,0.0256236,0,0,0.0269513,0,0.0234931,0.0174472,0.0615173,0.0147995,0.0292336,0.00565043,0.00539838,0.0647701,0.00671383,0.0519255,0.00829018,0.00465121,0.00411406,0.00459933,0.00594772,0.00860609,0.0200822,0.038567,0.0180938,0.0182656,0.0199139,0,0,0,0.025568,0.0215075,0.0145703,0.0202134,0
