Timestep,C7,CLAV,IMUL_L,IMUL_R,IMUR_B,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RILC,RKNE,RPSI,RSHO,RTHI,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,,LHEE,RTHIA,IMUR_T,RHEE,LASI,IMUL_M,IMUR_M
263,0.053557,0.0291726,0,0,0,0.0375893,0,0.0320307,0,0,0.0219783,0,0,0.0535559,0.0474918,0.0234768,0.0144521,0.0457996,0.0175628,0.0261373,0.0382468,0.0419026,0.0234145,0.0276426,0.0282059,0.0230731,0.0214419,0.0459695,0.0525024,0.0146431,0.0152686,0.0413654,0,0.0199424,0.0618636,0.0410586,0,0,0.0100146,0,0,0.0162843,0.0395413,0.0392478,0.0178988,0.0433839,0.0384672,0.0443764,0.038839,0.0320598,0.058903,0.0395692,0.0444356,0.0675036,0.0264253,0.0381974,0.0158371,0.00610137,0.0387334,0.0734491,0,0,0,0,0,0,0,0,0,0,0.0563012,0,0.0374035,0.0370878,0,0
264,0.0534841,0.0290721,0,0,0,0.038254,0,0.0316533,0,0,0.0220675,0,0,0.0535113,0.0473546,0.0233748,0.0149044,0.0461649,0.017408,0.0264734,0.0386131,0.0417636,0.0232431,0.0272227,0.0280804,0.023454,0.021875,0.0445979,0.0526328,0.0147154,0.0151785,0.0416136,0,0.0202084,0.0622373,0.0411996,0,0,0.0101837,0,0,0.0162734,0.0398646,0.0386866,0.0178207,0.0431526,0.0384107,0.0439152,0.0388091,0.0314823,0.058712,0.0393078,0.0443196,0.0673202,0.0258659,0.0382794,0.0157396,0.00615456,0.0390297,0.0733403,0,0,0,0,0,0,0,0,0,0,0.055766,0,0.0372816,0.0372228,0,0
265,0.0533572,0.0290223,0,0,0,0.038651,0,0.0313707,0,0,0.0221503,0,0,0.0534011,0.0472915,0.0232995,0.0154381,0.0465733,0.0172787,0.026617,0.0390749,0.0415409,0.0234177,0.0269591,0.027848,0.0236179,0.0221971,0.0437635,0.0526931,0.0147176,0.0151627,0.0418057,0,0.0204293,0.0626569,0.041324,0,0,0.0103637,0,0,0.0161634,0.0400009,0.0379154,0.0178518,0.0430028,0.0384123,0.0436485,0.0387899,0.03127,0.0585507,0.0391917,0.0442127,0.06716,0.0254629,0.0382814,0.0156175,0.00625343,0.0392375,0.0731874,0,0,0,0,0,0,0,0,0,0,0.0553354,0,0.0374233,0.0374737,0,0
266,0.0532514,0.0289999,0,0,0,0.0386749,0,0.0312285,0,0,0.0223096,0,0,0.0532423,0.0472754,0.0232708,0.016127,0.047148,0.0173697,0.0265965,0.0397707,0.0412531,0.0236771,0.0269184,0.0276713,0.0235798,0.0224512,0.0434571,0.0526478,0.0142839,0.015464,0.0418985,0,0.0206229,0.0631145,0.0413914,0,0,0.00998291,0,0,0.0165569,0.0401787,0.0374504,0.01786,0.0430225,0.0382164,0.0434985,0.0388148,0.0311913,0.0583618,0.0391382,0.0441513,0.0670766,0.0251755,0.0382527,0.0154922,0.00703634,0.0393611,0.0731175,0,0,0,0,0,0,0,0,0,0,0.0550308,0,0.03763,0.0378561,0,0
267,0.0532201,0.0290046,0,0,0,0.0385847,0,0.0312552,0,0,0.0223039,0,0,0.0532252,0.047234,0.0231269,0.0172357,0.0477358,0.0175358,0.0270168,0.0408353,0.0408968,0.0237027,0.0267412,0.0276416,0.0234863,0.0227608,0.0433962,0.0525982,0.0140189,0.0157849,0.0422185,0,0.0209171,0.0636112,0.0414636,0,0,0.0100559,0,0,0.0165445,0.0404502,0.0371704,0.0178639,0.0431496,0.0383683,0.0433855,0.0388749,0.0310893,0.0582452,0.0391992,0.0441488,0.0670073,0.0250362,0.0381211,0.0153933,0.00725966,0.0393165,0.0731813,0,0,0,0,0,0,0,0,0,0,0.0549404,0,0.0376372,0.0382285,0,0
268,0.0532018,0.0290304,0,0,0,0.0388017,0,0.0312088,0,0,0.0220888,0,0,0.0535238,0.0471865,0.0229374,0.0186207,0.0482745,0.0172378,0.0277571,0.0422008,0.0405314,0.0234847,0.0268088,0.027637,0.0235409,0.0232175,0.0434136,0.0524913,0.0144878,0.0158227,0.0424753,0,0.0212868,0.064148,0.0415212,0,0,0.0102308,0,0,0.016431,0.0407839,0.0368896,0.0177365,0.0432619,0.0385833,0.0433277,0.0389856,0.0309714,0.0581837,0.0393342,0.0442245,0.0669318,0.0249369,0.0379533,0.0152739,0.0072311,0.0390431,0.0730063,0,0,0,0,0,0,0,0,0,0,0.0548311,0,0.0378738,0.0386336,0,0
269,0.0531824,0.0291045,0,0,0,0.0391871,0,0.0311463,0,0,0.0218955,0,0,0.0537386,0.0471817,0.022994,0.0195246,0.0487765,0.0171935,0.0286262,0.0434091,0.040168,0.0233013,0.0270306,0.0278343,0.0239342,0.0239343,0.0435236,0.0524849,0.0146453,0.015977,0.0426408,0,0.0215173,0.0647386,0.0415054,0,0,0.0102951,0,0,0.0163526,0.0411703,0.0364901,0.0176066,0.0432092,0.0387398,0.0433021,0.0390634,0.0308618,0.0581199,0.0394615,0.0443002,0.0669126,0.0246371,0.0378174,0.0152397,0.00715221,0.0386392,0.0728072,0,0,0,0,0,0,0,0,0,0,0.0546814,0,0.0380417,0.0391656,0,0
270,0.0531817,0.0291856,0,0,0,0.0396373,0,0.0309893,0,0,0.0217466,0,0,0.0538075,0.0472732,0.0231866,0.0201156,0.049144,0.0171662,0.0294557,0.0444762,0.0399567,0.0232474,0.027439,0.0282076,0.0245523,0.024813,0.0434331,0.052496,0.0146831,0.016041,0.0427217,0,0.0217142,0.0653842,0.0414282,0,0,0.0102833,0,0,0.016199,0.041571,0.0360991,0.0175153,0.0429845,0.0387576,0.0432298,0.0390987,0.0307375,0.058019,0.0396288,0.0443076,0.0669485,0.0243147,0.0377623,0.0153541,0.00700934,0.0381753,0.0726966,0,0,0,0,0,0,0,0,0,0,0.0545262,0,0.0379891,0.0397407,0,0
271,0.0532124,0.0292782,0,0,0,0.0400717,0,0.0307701,0,0,0.0215991,0,0,0.0536648,0.0474217,0.0234517,0.0205932,0.0492378,0.017153,0.0302036,0.0454169,0.0398014,0.0233099,0.027986,0.0286674,0.0252179,0.025765,0.0429709,0.0526391,0.0146578,0.0160368,0.0427894,0,0.0218465,0.0660527,0.0413281,0,0,0.0102075,0,0,0.0160843,0.0419672,0.0356342,0.0174797,0.0427698,0.0386599,0.0431457,0.0390665,0.0306765,0.0579272,0.0397601,0.0442947,0.0669179,0.0241261,0.037869,0.0154195,0.00684115,0.0377637,0.0726027,0,0,0,0,0,0,0,0,0,0,0.0545827,0,0.0383391,0.0402788,0,0
272,0.0532199,0.029378,0,0,0,0.0405643,0,0.03077,0,0,0.0215373,0,0,0.0534453,0.0475976,0.023732,0.0209147,0.049175,0.0170514,0.0309152,0.046241,0.0394536,0.0234552,0.0286197,0.0291433,0.0258027,0.0266218,0.0421202,0.052684,0.0145776,0.015996,0.0428273,0,0.0219461,0.0665884,0.0412052,0,0,0.0101145,0,0,0.0160687,0.0423293,0.0351281,0.0174689,0.0424907,0.0384761,0.0431517,0.0389957,0.0307119,0.0578943,0.0395799,0.0443288,0.0668328,0.0240368,0.0379529,0.0154506,0.0067007,0.0375601,0.0724371,0,0,0,0,0,0,0,0,0,0,0.054845,0,0.0388643,0.0407834,0,0
273,0.0533025,0.0295599,0,0,0,0.0412085,0,0.0311356,0,0,0.0216926,0,0,0.0533933,0.0478992,0.0240385,0.020928,0.0490357,0.0165839,0.0318054,0.0469841,0.0387234,0.0236551,0.0291226,0.0295449,0.0261976,0.0272375,0.0407285,0.052642,0.01437,0.0160213,0.0429043,0,0.0221296,0.0668927,0.0409959,0,0,0.0103666,0,0,0.015975,0.0424845,0.0347132,0.0173568,0.0421147,0.0383351,0.0434432,0.0389033,0.0306798,0.0579391,0.0392846,0.0443951,0.0668178,0.0239176,0.0382107,0.0156317,0.00659157,0.0376308,0.0723136,0,0,0,0,0,0,0,0,0,0,0.0546748,0,0.0392693,0.0410626,0,0
