Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_T,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,LHEE,LTIB,,LASI,IMUR_M
248,0.0533699,0.0330686,0,0,0,0,0,0.0517138,0,0.036582,0,0,0.0199563,0,0,0.0575151,0.0345697,0.033185,0.0226995,0.0418623,0.0232261,0.0342649,0.0267691,0.0295253,0.0302031,0.0350584,0.0276549,0.0316777,0.0154532,0.0491451,0.0181082,0.0204814,0.0508176,0,0.0250063,0.0534337,0.0359635,0,0,0.0120584,0,0,0.016763,0.0509324,0.0447503,0.0377315,0.0212308,0.0505488,0.0328764,0.0477989,0.0549991,0.046202,0.0483072,0.0636245,0.0461528,0.0522047,0.0752324,0.0168464,0.0380728,0.0154104,0.00540964,0.0381894,0.0672343,0,0,0,0,0,0,0,0,0.0329767,0.0347384,0,0.0516811,0
249,0.0532549,0.0330331,0,0,0,0,0,0.0519389,0,0.036751,0,0,0.0200212,0,0,0.0574486,0.0348197,0.0332836,0.0231142,0.0422225,0.0231499,0.0342144,0.0266035,0.0295211,0.0315866,0.0349827,0.0276642,0.0315456,0.0154384,0.0491447,0.0178951,0.0204126,0.0502782,0,0.0255987,0.0534364,0.0360537,0,0,0.0118933,0,0,0.0168359,0.0506605,0.0457476,0.0376261,0.0222361,0.0502817,0.0329625,0.0481839,0.0546217,0.0461958,0.0486763,0.0635069,0.0462492,0.0522746,0.0752976,0.0168619,0.037943,0.015401,0.00560847,0.0381784,0.067103,0,0,0,0,0,0,0,0,0.0330532,0.034732,0,0.0516917,0
250,0.0531449,0.0328935,0,0,0,0,0,0.0522082,0,0.0367883,0,0,0.0200123,0,0,0.0573524,0.0349827,0.0334359,0.0233082,0.0420208,0.0230773,0.0342008,0.0264359,0.0295108,0.0322534,0.034925,0.0275955,0.0314224,0.0154165,0.0491487,0.0176622,0.0204134,0.0508656,0,0.0261966,0.0532944,0.0361702,0,0,0.0116669,0,0,0.0170047,0.0502637,0.0466831,0.0374519,0.0229773,0.0500267,0.0330521,0.0484664,0.054775,0.0461595,0.0490872,0.0632009,0.0461148,0.05172,0.0748708,0.0184243,0.03783,0.015379,0.00585057,0.0381878,0.0669846,0,0,0,0,0,0,0,0,0.0329609,0.0346586,0,0.0519706,0
251,0.0529958,0.0326624,0,0,0,0,0,0.0524021,0,0.0365945,0,0,0.0200564,0,0,0.0571219,0.0350447,0.0336146,0.0233039,0.0411633,0.0232729,0.0340703,0.0261276,0.0295404,0.0323832,0.0347997,0.0274212,0.0313359,0.0153504,0.0491976,0.0170918,0.0206912,0.0520846,0,0.0266813,0.0532001,0.0362959,0,0,0.0113508,0,0,0.0172466,0.0498667,0.0475997,0.037268,0.0232959,0.0497598,0.0331393,0.0486954,0.0552973,0.0461613,0.0494802,0.0627869,0.045809,0.0508562,0.0741695,0.0210323,0.0377538,0.015331,0.00625471,0.0381387,0.0668056,0,0,0,0,0,0,0,0,0.0329806,0.0345961,0,0.0522662,0
252,0.0521625,0.0328789,0,0,0,0,0,0.0483619,0,0.0340226,0,0,0.0200432,0,0,0.0571165,0.0350591,0.0334998,0.0237558,0.0393442,0.021601,0.03409,0.025087,0.0299343,0.0332445,0.0357904,0.0292466,0.0332601,0.0144789,0.049708,0.0176802,0.0191443,0.0489092,0,0.0256195,0.0548776,0.036753,0,0,0.01144,0,0,0.0171,0.0496661,0.0481948,0.0398472,0.0241169,0.0494816,0.0340616,0.0497114,0.0574296,0,0.0506005,0.0621631,0.0460885,0.0509754,0.0734284,0.0190158,0.0375316,0.0149128,0.00533612,0.038719,0.0656318,0,0,0,0,0,0,0,0,0.031727,0.0360076,0,0.0524288,0
253,0.052539,0.0324845,0,0,0,0,0,0.0526875,0,0.036037,0,0,0.020218,0,0,0.0570888,0.0349188,0.0338948,0.0228598,0.0409842,0.0221358,0.0334993,0.0258225,0.029934,0.0322956,0.0344178,0.0267942,0.0311643,0.0149356,0.0492336,0.0175025,0.0198346,0.0475595,0,0.0253233,0.0532219,0.0366673,0,0,0.011284,0,0,0.0173122,0.049434,0.0469601,0.0371872,0.0225448,0.0498738,0.033692,0.0491465,0.0570357,0.0460989,0.0495915,0.0637572,0.047014,0.0523963,0.075414,0.0188339,0.0373455,0.0149729,0.00651742,0.0380139,0.0665478,0,0,0,0,0,0,0,0,0.0329332,0.0341509,0,0.052867,0
254,0.0523101,0.0325021,0,0,0,0,0,0.0526805,0,0.0357444,0,0,0.0202675,0,0,0.0570427,0.0347929,0.0340093,0.0224599,0.0407793,0.0217311,0.0331437,0.0258896,0.0301246,0.0321418,0.0341787,0.0265025,0.0309704,0.0146227,0.0491991,0.0176217,0.0195744,0.046869,0,0.0247195,0.0531595,0.0368647,0,0,0.011355,0,0,0.0173039,0.0493101,0.0465651,0.0371495,0.0214603,0.0500855,0.033984,0.0492766,0.0582715,0.0459948,0.0493484,0.06398,0.0471023,0.0523993,0.075339,0.019281,0.0371133,0.014745,0.00657961,0.0380215,0.0664676,0,0,0,0,0,0,0,0,0.0328478,0.0338211,0,0.0530662,0
255,0.0517777,0.0325328,0,0,0,0,0,0.0525953,0,0.0354253,0,0,0.0202669,0,0,0.0566882,0.0350571,0.0340353,0.0219539,0.0394339,0.0210199,0.0330826,0.0262715,0.0301567,0.032013,0.0339665,0.026312,0.0307817,0.01428,0.0497698,0.0173017,0.0187668,0.0464615,0,0.0250915,0.0546892,0.0372319,0,0,0.0113059,0,0,0.0172383,0.0492701,0.0474253,0.0394806,0.0208104,0.0505022,0.0342179,0.0515126,0.062261,0,0.0508274,0.0612835,0.0442579,0.0502237,0.0729343,0.0183412,0.0371304,0.0147439,0.00655027,0.0383525,0.0653908,0,0,0,0,0,0,0,0,0.0327892,0.0335801,0,0.0532096,0
256,0.0516229,0.0326108,0,0,0,0,0,0.0530254,0,0.0349145,0,0,0.0201762,0,0,0.0567666,0.0351574,0.0339966,0.0214575,0.0390372,0.0208541,0.0327426,0.0263896,0.0302079,0.0319013,0.0337205,0.0260444,0.0305825,0.0141638,0.0498987,0.0173641,0.018646,0.0464745,0,0.0242857,0.0548893,0.0373635,0,0,0.0113326,0,0,0.0171719,0.0492521,0.0465677,0.0395551,0.0193153,0.0506735,0.0345173,0.051697,0.0636922,0,0.050641,0.0613765,0.0442152,0.0506043,0.07295,0.0184951,0.0369507,0.0146511,0.00657941,0.03838,0.065199,0,0,0,0,0,0,0,0,0.0325563,0.0333406,0,0.0535495,0
257,0.0514517,0.0326984,0,0,0,0,0,0.0535064,0,0.0342596,0,0,0.0201275,0,0,0.0567492,0.0353416,0.0338691,0.0210226,0.038796,0.0207538,0.0324711,0.0266047,0.0302534,0.0316479,0.0334445,0.0258185,0.0303343,0.0140469,0.0499488,0.0173652,0.0184719,0.0472636,0,0.0238481,0.0552149,0.0374898,0,0,0.0113697,0,0,0.017132,0.0492866,0.0450752,0.0397629,0.0180699,0.0507418,0.0346987,0.0520222,0.065199,0,0.0506143,0.0616511,0.044278,0.051174,0.0733993,0.0184863,0.0367932,0.0145457,0.00654773,0.038453,0.06504,0,0,0,0,0,0,0,0,0.0321924,0.0329285,0,0.0538191,0
258,0.0516317,0.0327786,0,0,0,0,0,0.0541171,0,0.0335145,0,0,0.0200612,0,0,0.0569766,0.0350859,0.0336858,0.0206647,0.0390289,0.0210759,0.0318534,0.0265966,0.0303404,0.031481,0.033219,0.0255777,0.03002,0.0140261,0.0494469,0.0177091,0.0188596,0.0469057,0,0.0222512,0.0539404,0.0374351,0,0,0.0115369,0,0,0.0171055,0.0493528,0.0416837,0.0376591,0.017241,0.0505817,0.0348954,0.0498424,0.0632025,0.0471075,0.0482657,0.064969,0.0474405,0.0536049,0.0754851,0.0198088,0.0364833,0.0143454,0.00654539,0.03821,0.0659389,0,0,0,0,0,0,0,0,0.0317912,0.0322725,0,0.0540913,0
259,0.0514821,0.0328557,0,0,0,0,0,0.0545351,0,0.0330508,0,0,0.0200615,0,0,0.0567786,0.0354178,0.0333926,0.0203281,0.0386089,0.0211312,0.031785,0.0267582,0.0303697,0.0314314,0.0331567,0.0254555,0.0298179,0.0137861,0.0495887,0.0176364,0.018591,0.0452421,0,0.0221995,0.0545042,0.0375093,0,0,0.0115488,0,0,0.0170968,0.0490995,0.0397227,0.0377891,0.0179898,0.0503797,0.0348783,0.0496487,0.0631559,0.0476784,0.0473285,0.0651515,0.0476006,0.0528478,0.0747753,0.0194904,0.0365873,0.0144035,0.00642429,0.0383688,0.0659345,0,0,0,0,0,0,0,0,0.0316667,0.0319974,0,0.0539588,0
260,0.0513494,0.0328963,0,0,0,0,0,0.0557423,0,0.0323062,0,0,0.0200037,0,0,0.056661,0.0361327,0.0328887,0.0196399,0.0382633,0.0219157,0.0317427,0.026966,0.0304754,0.0316605,0.0331497,0.0252313,0.0297638,0.0141496,0.0497195,0.0166159,0.0187153,0.0423453,0,0.0218815,0.0554169,0.0375911,0,0,0.0111517,0,0,0.0175183,0.0484669,0.038791,0.0377157,0.0191266,0.0499465,0.0346396,0.049342,0.0623655,0.0462777,0.0463977,0.0644159,0.0472583,0.0515936,0.0736107,0.0204973,0.0367542,0.014426,0.00687728,0.0385503,0.0659106,0,0,0,0,0,0,0,0,0.0313593,0.0322176,0,0.0533534,0
261,0.0512629,0.0329113,0,0,0,0,0,0.0561977,0,0.0318061,0,0,0.0200466,0,0,0.0566189,0.0366588,0.0324918,0.0193313,0.03807,0.0217354,0.0317975,0.0271827,0.0304362,0.0316211,0.0330853,0.0248775,0.0294329,0.0137671,0.0499729,0.0169789,0.0184847,0.0417468,0,0.0212979,0.0557166,0.0376194,0,0,0.0112831,0,0,0.0175262,0.0478313,0.0374406,0.0372972,0.0198142,0.0496711,0.0345461,0.0486646,0.0614252,0.0449342,0.0457364,0.0639768,0.0468589,0.0508501,0.0730159,0.0219253,0.0367876,0.0144416,0.00667035,0.0387344,0.0658057,0,0,0,0,0,0,0,0,0.0311486,0.0321956,0,0.0524926,0
262,0.0512165,0.0330248,0,0,0,0,0,0.0567936,0,0.0310678,0,0,0.0199998,0,0,0.0566271,0.0370808,0.032062,0.0187156,0.0378617,0.0216237,0.03181,0.0276497,0.0303746,0.0316443,0.0330469,0.0243779,0.0291852,0.0134527,0.0500369,0.0171689,0.0182515,0.0417098,0,0.0207449,0.0559249,0.0376886,0,0,0.0112929,0,0,0.0175392,0.0472974,0.0355799,0.037649,0.0196169,0.049272,0.0345389,0.047837,0.0603065,0.0445797,0.0456919,0.0637042,0.0462458,0.0505885,0.0731385,0.0227051,0.036691,0.0144406,0.00656161,0.0389449,0.0656468,0,0,0,0,0,0,0,0,0.0308194,0.0319936,0,0.0519336,0
263,0.0512108,0.0331883,0,0,0,0,0,0.0571846,0,0.0302397,0,0,0.0199531,0,0,0.056605,0.0374516,0.0314559,0.0179169,0.0377599,0.0215883,0.0317316,0.0281422,0.0303951,0.0314485,0.0328951,0.0239657,0.0289474,0.0128755,0.0500159,0.0173191,0.01808,0.0414341,0,0.0202182,0.0562761,0.0377434,0,0,0.0112794,0,0,0.0174702,0.046705,0.0337278,0.0379519,0.0185422,0.0489811,0.0346486,0.047051,0.0596551,0.044897,0.0457694,0.0636429,0.0456413,0.0504832,0.0733746,0.0230921,0.0366849,0.0144047,0.00648348,0.0392538,0.0655645,0,0,0,0,0,0,0,0,0.0305068,0.0315749,0,0.0514201,0
264,0.0511446,0.0333216,0,0,0,0,0,0.0571324,0,0.0293313,0,0,0.0199146,0,0,0.0565656,0.0376281,0.0308799,0.0170125,0.0377291,0.0215343,0.0314933,0.0286633,0.0304426,0.0310993,0.0326351,0.0234973,0.0283487,0.0117377,0.0501181,0.0173657,0.0178398,0.0412188,0,0.0197709,0.0565176,0.037891,0,0,0.0112866,0,0,0.0173993,0.046175,0.0326592,0.038215,0.0173586,0.0489702,0.0349625,0.0466231,0.0597775,0.0451121,0.045316,0.0638045,0.0453063,0.0503197,0.0733614,0.0235157,0.0366654,0.01435,0.00647628,0.0395431,0.0656735,0,0,0,0,0,0,0,0,0.0303816,0.0310096,0,0.0509764,0
265,0.0510301,0.0333386,0,0,0,0,0,0.0566617,0,0.0284659,0,0,0.0199435,0,0,0.0564508,0.0377859,0.0303055,0.0162111,0.0377261,0.0214364,0.0311339,0.0293801,0.0304829,0.0306505,0.0323215,0.022855,0.0277027,0.0100008,0.0502051,0.0173137,0.0175477,0.0413526,0,0.019583,0.0565286,0.038145,0,0,0.0113725,0,0,0.0173539,0.0455901,0.032506,0.0385445,0.0168587,0.0492203,0.0354302,0.0467392,0.0606518,0.044076,0.0441664,0.0639918,0.0451753,0.0499982,0.0729385,0.023949,0.0365438,0.0142239,0.006561,0.0397713,0.0658683,0,0,0,0,0,0,0,0,0.0304628,0.0305226,0,0.0506884,0
266,0.0506044,0.0333443,0,0,0,0,0,0.0562882,0,0.0277826,0,0,0.0201278,0,0,0.0559262,0.0389178,0.0293933,0.0154953,0.0371415,0.0210373,0.0312678,0.0305301,0.0305723,0.0302374,0.0320964,0.0223545,0.0270628,0.00817206,0.0507099,0.0169824,0.0167308,0.0417461,0,0.0204976,0.0586023,0.0385573,0,0,0.0113142,0,0,0.017315,0.0444006,0.0338709,0.0410832,0.0157811,0.049532,0.0357547,0.0491663,0.0644532,0,0.044255,0.0613258,0.0423788,0.0474835,0.0704006,0.0230474,0.0365525,0.0141916,0.00658813,0.0402068,0.0651724,0,0,0,0,0,0,0,0,0.0307233,0.030089,0,0.0499218,0
267,0.0508781,0.0333961,0,0,0,0,0,0.0560415,0,0.0269238,0,0,0.0200983,0,0,0.0561986,0.0389554,0.0286514,0.0149284,0.0382952,0.0212009,0.0307621,0.0315862,0.0306144,0.029559,0.0320832,0.0220457,0.0264667,0.00650586,0.0502233,0.0172863,0.0171745,0.0419153,0,0.0199085,0.0564882,0.0387218,0,0,0.0115745,0,0,0.0173417,0.0435632,0.0336697,0.0387769,0.0175308,0.0493745,0.0362455,0.0472925,0.0619351,0.0431173,0.0416724,0.0640068,0.0452257,0.049279,0.071695,0.0248516,0.0361317,0.0137645,0.00680138,0.0398359,0.0663324,0,0,0,0,0,0,0,0,0.0308406,0.0296878,0,0.049473,0
268,0.0508436,0.03351,0,0,0,0,0,0.0556383,0,0.0259556,0,0,0.0201536,0,0,0.0562137,0.0396839,0.0278006,0.0143907,0.038962,0.0211418,0.0308126,0.0327451,0.0306314,0.0286495,0.0319664,0.0217533,0.0255824,0.00473331,0.0502491,0.0172257,0.0171086,0.0426631,0,0.0202069,0.0560667,0.0389441,0,0,0.0117781,0,0,0.0173621,0.0427102,0.0340379,0.0386359,0.0180784,0.0492135,0.0366315,0.0472287,0.0616823,0.0427388,0.0410957,0.0637753,0.0451185,0.049002,0.0713621,0.0250193,0.0359888,0.013523,0.00688768,0.0397733,0.0666079,0,0,0,0,0,0,0,0,0.030821,0.0293323,0,0.0484633,0
269,0.0508528,0.0336258,0,0,0,0,0,0.0553901,0,0.0245407,0,0,0.0201839,0,0,0.0562459,0.0403644,0.0268267,0.0135834,0.0397631,0.0216364,0.0308448,0.0338367,0.0309193,0.0280467,0.0317502,0.0213675,0.0243205,0.00377039,0.0500398,0.016702,0.0174508,0.0433551,0,0.020434,0.055609,0.0390881,0,0,0.0115672,0,0,0.0177921,0.0420791,0.0344286,0.0389288,0.0185134,0.0490859,0.0367975,0.0470261,0.0610504,0.0423389,0.0407501,0.0632727,0.0447312,0.0486225,0.0712139,0.024952,0.0358052,0.0133665,0.00759731,0.0396987,0.0668738,0,0,0,0,0,0,0,0,0.0307783,0.0290274,0,0.0470584,0
270,0.0510218,0.0336744,0,0,0,0,0,0.0546718,0,0.0234435,0,0,0.0202159,0,0,0.056472,0.0409592,0.0260169,0.0129426,0.0405487,0.0217537,0.0308005,0.0347432,0.031534,0.0276313,0.0315806,0.0207372,0.0229809,0.00459363,0.0497742,0.0170417,0.0176155,0.0433659,0,0.0205402,0.0555935,0.0389884,0,0,0.0118482,0,0,0.0176938,0.0416048,0.0349785,0.0389297,0.0188571,0.0487932,0.0370582,0.0466243,0.0602283,0.0421341,0.0399693,0.0627714,0.0442352,0.0481683,0.0711092,0.0249244,0.0355866,0.0133178,0.00758003,0.0396753,0.0670877,0,0,0,0,0,0,0,0,0.0307393,0.0287222,0,0.0456891,0
271,0.051171,0.0336298,0,0,0,0,0,0.0538753,0,0.0225469,0,0,0.0202008,0,0,0.0568529,0.0416451,0.0251605,0.0121282,0.0412867,0.0219948,0.0306897,0.035612,0.0321849,0.0271553,0.0315069,0.0197563,0.0215738,0.00732635,0.0495165,0.0173688,0.0179067,0.0432159,0,0.020421,0.0556197,0.0388401,0,0,0.0120488,0,0,0.0175996,0.0412042,0.0349495,0.0393236,0.0190394,0.0488686,0.0372891,0.0461501,0.0597211,0.0420119,0.0390343,0.0624019,0.0437891,0.0477817,0.0709086,0.0250687,0.0353464,0.0131903,0.00760344,0.0396793,0.0673032,0,0,0,0,0,0,0,0,0.0307375,0.0282434,0,0.0442656,0
272,0.0513231,0.0334845,0,0,0,0,0,0.0530721,0,0.0218009,0,0,0.0201547,0,0,0.0572692,0.0423758,0.024347,0.0113524,0.0420859,0.0223004,0.0305301,0.036472,0.0329617,0.0264531,0.0314087,0.0187629,0.0200647,0.0107474,0.0491704,0.0176401,0.01825,0.0429366,0,0.0203277,0.0556487,0.0387242,0,0,0.0122678,0,0,0.0175744,0.0407571,0.0345179,0.0400823,0.0190802,0.0491701,0.0376229,0.045736,0.0593581,0.0419401,0.0382811,0.0621679,0.0435504,0.0475337,0.0706867,0.0253293,0.035082,0.0130752,0.00774088,0.0396938,0.0674773,0,0,0,0,0,0,0,0,0.030721,0.0277336,0,0.0431058,0
273,0.0514137,0.0334273,0,0,0,0,0,0.0520543,0,0.0210991,0,0,0.0200488,0,0,0.0575989,0.0431781,0.0235553,0.0105912,0.0431241,0.0226747,0.0303392,0.0372614,0.0338449,0.0255732,0.0312939,0.0180335,0.0186374,0.013966,0.0488743,0.0178726,0.0186723,0.0425797,0,0.0202413,0.0557695,0.0386021,0,0,0.0126129,0,0,0.0174432,0.0400973,0.0339126,0.0409748,0.0189766,0.0496604,0.0380828,0.0457626,0.0591152,0.0418789,0.0377511,0.0619485,0.0434309,0.0473558,0.070478,0.0255446,0.0348214,0.0128713,0.00785233,0.0396665,0.0676206,0,0,0,0,0,0,0,0,0.0306773,0.0272681,0,0.0420415,0
274,0.0514714,0.0333762,0,0,0,0,0,0.0508288,0,0.0207857,0,0,0.0200214,0,0,0.0578034,0.0441046,0.0229218,0.0100082,0.0440813,0.0232451,0.0301212,0.0380784,0.0348549,0.0247122,0.0312345,0.0177113,0.017461,0.0171328,0.0486149,0.0178062,0.0192212,0.0422396,0,0.019923,0.0560261,0.0385186,0,0,0.0129232,0,0,0.0173479,0.0393778,0.0333312,0.0417511,0.0187825,0.0501893,0.0386224,0.0456351,0.0588971,0.0418497,0.0373842,0.0616522,0.0432506,0.0471779,0.0704473,0.0256045,0.034548,0.0126311,0.0080082,0.0396652,0.0677946,0,0,0,0,0,0,0,0,0.0307438,0.0269996,0,0.0411579,0
275,0.0515212,0.0332712,0,0,0,0,0,0.0494613,0,0.020875,0,0,0.0201342,0,0,0.0579479,0.045142,0.0224095,0.00972961,0.0452834,0.0235792,0.0299856,0.0388592,0.0360182,0.023644,0.031239,0.0177652,0.0165613,0.0209885,0.0483106,0.0177876,0.0197143,0.0421141,0,0.0198286,0.0564585,0.0385066,0,0,0.0130627,0,0,0.017438,0.0387495,0.0329725,0.0422995,0.0185996,0.0506576,0.0391376,0.0453654,0.0585699,0.0418767,0.0369585,0.0614462,0.043036,0.0469632,0.0705903,0.025697,0.0342553,0.0123703,0.0084209,0.0397324,0.0681017,0,0,0,0,0,0,0,0,0.0309872,0.0269394,0,0.0403953,0
276,0.0516309,0.0331968,0,0,0,0,0,0.0484144,0,0.0211283,0,0,0.0202895,0,0,0.0580622,0.046039,0.0219495,0.00954717,0.0467107,0.0238844,0.0297735,0.0395249,0.0372269,0.0223443,0.031286,0.0178951,0.0160194,0.0261497,0.0479872,0.0177773,0.0201766,0.0420398,0,0.0198427,0.0570629,0.0385232,0,0,0.0132015,0,0,0.0175263,0.0382467,0.0329981,0.0426259,0.0184679,0.0510659,0.0395689,0.0455087,0.0585377,0.0417879,0.0364405,0.0612663,0.0429151,0.0467421,0.0705119,0.0257112,0.0338997,0.0120862,0.00882674,0.0398355,0.068578,0,0,0,0,0,0,0,0,0.0314215,0.0271624,0,0.0396768,0
277,0.0518236,0.0331909,0,0,0,0,0,0.0476882,0,0.0219262,0,0,0.0203539,0,0,0.0581976,0.0466807,0.0215438,0.00936721,0.0478507,0.0241544,0.0296104,0.0400429,0.0382755,0.0209904,0.0314314,0.0181028,0.0155654,0.0326986,0.0477209,0.0177442,0.0205839,0.0420522,0,0.0201612,0.0576113,0.0385814,0,0,0.0133397,0,0,0.0176181,0.0378731,0.0334396,0.0427145,0.0183578,0.051224,0.0398805,0.0455038,0.0585675,0.0415718,0.0364768,0.0610904,0.0428544,0.0465818,0.0702028,0.0256463,0.0336521,0.0118291,0.00916954,0.0398565,0.0688205,0,0,0,0,0,0,0,0,0.032186,0.027567,0,0.0388947,0
278,0.0518409,0.0332006,0,0,0,0,0,0.0466835,0,0.0232091,0,0,0.0204642,0,0,0.0582057,0.0470256,0.0212409,0.00937431,0.0488366,0.024556,0.0297413,0.0405506,0.0390562,0.0208313,0.0320088,0.0185853,0.0153488,0.0395247,0.0474573,0.0172824,0.0209986,0.0421337,0,0.0205837,0.0580068,0.0386675,0,0,0.0133534,0,0,0.0177786,0.0376363,0.0341787,0.0425924,0.0183842,0.0510914,0.0401418,0.0454227,0.0586008,0.0413348,0.0366328,0.0609112,0.0427781,0.0465391,0.0698593,0.0256713,0.0335178,0.011622,0.00962523,0.0398456,0.0689313,0,0,0,0,0,0,0,0,0.0336004,0.0281604,0,0.0381013,0
279,0.0518825,0.0332231,0,0,0,0,0,0.044101,0,0.0249032,0,0,0.0202809,0,0,0.0583439,0.0473655,0.0210608,0.00948252,0.0496516,0.0241152,0.0302837,0.0408823,0.0396139,0.0210608,0.0328318,0.0195453,0.0157323,0.0455779,0.0474603,0.0180202,0.0209322,0.0422341,0,0.0209208,0.0582935,0.0387453,0,0,0.0139193,0,0,0.0173039,0.0375659,0.0349887,0.0425056,0.0184761,0.0508554,0.040515,0.045291,0.0586446,0.0412801,0.0366748,0.0607403,0.0426511,0.046405,0.0695076,0.025744,0.0333343,0.0115255,0.00927835,0.0397322,0.0690582,0,0,0,0,0,0,0,0,0.0358106,0.0289568,0,0.037315,0
280,0.0519777,0.0332167,0,0,0,0,0,0.041029,0,0.026646,0,0,0.020324,0,0,0.0583154,0.0476986,0.0211031,0.00959809,0.0501169,0.0240203,0.0309083,0.041107,0.0400949,0.0211056,0.0336216,0.0209641,0.0168994,0.0507093,0.0474013,0.0179981,0.0210018,0.042254,0,0.0213241,0.0584746,0.038778,0,0,0.0139508,0,0,0.0172912,0.0375837,0.0356813,0.0423202,0.018531,0.0505786,0.040458,0.0452275,0.0585704,0.041199,0.0366625,0.0605522,0.0425161,0.046191,0.0691669,0.0257149,0.0333547,0.0115296,0.00934812,0.0395161,0.0692089,0,0,0,0,0,0,0,0,0.0377301,0.0298466,0,0.0367786,0
281,0.0520771,0.0332125,0,0,0,0,0,0.0395405,0,0.0274148,0,0,0.0203424,0,0,0.0583208,0.0478285,0.0213103,0.00967572,0.0501266,0.0239081,0.0314718,0.0413351,0.0405965,0.0211254,0.0337578,0.0225909,0.0183255,0.0544362,0.0475099,0.0180137,0.0209663,0.0423908,0,0.0218636,0.058689,0.0387798,0,0,0.0138688,0,0,0.0172286,0.0376722,0.0362677,0.0419986,0.0185754,0.0500457,0.0401794,0.0451218,0.0584725,0.0411742,0.03663,0.0605045,0.0424202,0.0460349,0.0689128,0.0256671,0.033543,0.0116339,0.00922104,0.0392137,0.0693123,0,0,0,0,0,0,0,0,0.0384495,0.0306979,0,0.0365267,0
282,0.0521925,0.0332152,0,0,0,0,0,0.0393145,0,0.0271686,0,0,0.0202811,0,0,0.0583017,0.0478664,0.0215468,0.00976416,0.0500058,0.0238367,0.0311043,0.0415125,0.041149,0.0212584,0.0339628,0.0237845,0.0196736,0.0557034,0.0476057,0.0180633,0.020887,0.0425721,0,0.0221853,0.058939,0.0387203,0,0,0.0137386,0,0,0.0171937,0.0378646,0.0366857,0.0416298,0.0186475,0.0494935,0.0398415,0.0449486,0.0583166,0.0415205,0.0364381,0.060481,0.0424891,0.0460686,0.0688489,0.0258085,0.0338787,0.0118598,0.00899327,0.0389164,0.0695275,0,0,0,0,0,0,0,0,0.0381541,0.0314207,0,0.0363089,0
283,0.0523477,0.033223,0,0,0,0,0,0.039744,0,0.0267393,0,0,0.0202329,0,0,0.0582192,0.0479835,0.0217978,0.0100352,0.0496697,0.0237262,0.0301949,0.0415859,0.0416588,0.0215494,0.0343698,0.0247882,0.0209654,0.0551337,0.0477475,0.0180574,0.0207395,0.0425856,0,0.0220387,0.0592753,0.0386847,0,0,0.0134792,0,0,0.0171481,0.0380932,0.036945,0.041301,0.018586,0.0490833,0.0393736,0.0452137,0.0580048,0.0417102,0.0363526,0.0604543,0.0426762,0.0461809,0.0689357,0.0259487,0.034259,0.0121381,0.00867826,0.0387395,0.0698513,0,0,0,0,0,0,0,0,0.0373813,0.0321188,0,0.0359676,0
284,0.052489,0.0332248,0,0,0,0,0,0.0403769,0,0.0264511,0,0,0.0202119,0,0,0.0580837,0.0479541,0.0220095,0.0104551,0.0494375,0.0236559,0.029558,0.0414512,0.0419895,0.0218918,0.03471,0.0256906,0.0220844,0.053851,0.0478287,0.0179829,0.0205206,0.0426088,0,0.0215085,0.0597087,0.0386405,0,0,0.0131317,0,0,0.0171919,0.038308,0.0372155,0.0409417,0.0184364,0.0486007,0.0388289,0.0456152,0.0576947,0.041747,0.0361147,0.0605218,0.0428717,0.0463375,0.0689285,0.0259753,0.0346182,0.0124057,0.00839322,0.0386615,0.070014,0,0,0,0,0,0,0,0,0.0364639,0.0327037,0,0.0357767,0
285,0.0525983,0.0332204,0,0,0,0,0,0.0411061,0,0.0263131,0,0,0.0202281,0,0,0.057899,0.0476523,0.0221172,0.010944,0.0492482,0.0235996,0.0295402,0.0412515,0.0421879,0.0222008,0.0347838,0.0263743,0.0228085,0.0521693,0.0480409,0.0178412,0.0203107,0.0426612,0,0.0212242,0.0601146,0.0385991,0,0,0.0127835,0,0,0.0172399,0.0384638,0.0373557,0.040563,0.0182838,0.0480764,0.0383073,0.0456919,0.0574419,0.0417539,0.0357146,0.0605366,0.0430213,0.0465301,0.0690364,0.0260501,0.0349338,0.0126888,0.0081902,0.0386246,0.0701279,0,0,0,0,0,0,0,0,0.0355353,0.0329998,0,0.0357417,0
