Timestep,C7,CLAV,IMUL_L,IMUR_B,IMUR_T,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,LTIB,IMUL_R,LASI,RTHII,IMUR_M,IMUL_M
260,0.0523853,0.0342229,0,0,0,0.0504267,0,0.0299908,0,0,0.0201855,0,0,0.0549394,0.0372868,0.0288437,0.0285651,0.0160677,0.0370405,0.0237139,0.0288018,0.0322139,0.0353761,0.0302913,0.0348713,0.0248009,0.0293701,0.00735092,0.0506773,0.0164383,0.0185482,0.0463648,0,0.0197128,0.0524026,0.0370956,0,0,0.00980528,0,0,0.0168483,0.0458598,0.0330249,0.0380727,0.0185696,0.0496565,0.0350161,0.0491623,0.0629559,0.0439765,0.0656274,0.0488318,0.0529934,0.0750904,0.0168358,0.0374703,0.0158567,0.00530155,0.0423148,0.0687419,0,0,0,0,0,0,0,0,0.0329209,0,0.0496486,0.048826,0,0
261,0.0523484,0.0343722,0,0,0,0.0506956,0,0.0292144,0,0,0.0202555,0,0,0.0547935,0.037796,0.0285765,0.0281319,0.0158324,0.0369315,0.0237709,0.0287914,0.032435,0.0353321,0.0299594,0.0348167,0.0246119,0.0288097,0.00635412,0.0506102,0.0163694,0.0183326,0.0453364,0,0.0189407,0.0525689,0.0371537,0,0,0.00990824,0,0,0.0167644,0.0451968,0.0318511,0.0378392,0.0194691,0.0492045,0.0349946,0.0478467,0.061973,0.0429506,0.064799,0.0479897,0.0517366,0.0740543,0.0186101,0.0374822,0.0158735,0.00518404,0.0424588,0.0687035,0,0,0,0,0,0,0,0,0.032527,0,0.0490061,0.0481627,0,0
262,0.0523116,0.0345675,0,0,0,0.0510515,0,0.0283041,0,0,0.0202353,0,0,0.0547019,0.0382943,0.0282166,0.0277162,0.0154444,0.0368912,0.0238475,0.0287397,0.0328335,0.0353273,0.0295416,0.0348181,0.0243585,0.0282154,0.00533906,0.0505367,0.0162659,0.0182668,0.0446172,0,0.0182005,0.052846,0.0371843,0,0,0.00994433,0,0,0.0167117,0.0446067,0.0303493,0.0379193,0.0190023,0.0488264,0.0350611,0.0464486,0.0611178,0.0426915,0.0643667,0.0469295,0.0512139,0.0740283,0.0189435,0.0374719,0.0158631,0.00514336,0.0425748,0.068571,0,0,0,0,0,0,0,0,0.0320596,0,0.0482112,0.0481405,0,0
263,0.0523255,0.0347582,0,0,0,0.0513286,0,0.0273022,0,0,0.0202316,0,0,0.0545905,0.0387688,0.0278657,0.0272868,0.0149718,0.0369677,0.0239398,0.0287003,0.0334033,0.0352744,0.0289337,0.034745,0.0240408,0.0275925,0.00421042,0.0504749,0.0161657,0.0181864,0.0443513,0,0.0177011,0.0532301,0.0372147,0,0,0.00986495,0,0,0.0166763,0.044177,0.0288076,0.0381378,0.0176391,0.0485438,0.0352131,0.0456952,0.0607857,0.0428428,0.0644887,0.0463731,0.0513517,0.0745192,0.0188591,0.0374199,0.0158694,0.00516476,0.0426926,0.0684943,0,0,0,0,0,0,0,0,0.0318748,0,0.0473119,0.0484004,0,0
264,0.0523085,0.0348857,0,0,0,0.0515263,0,0.0262455,0,0,0.0202659,0,0,0.0544603,0.0392416,0.0277296,0.0267848,0.0145333,0.0370522,0.0239561,0.0286587,0.0341905,0.0354021,0.0282283,0.0345029,0.0236865,0.0268809,0.0031435,0.0505409,0.016057,0.0179565,0.0445555,0,0.0174957,0.0538154,0.0373516,0,0,0.00975368,0,0,0.0167088,0.0437625,0.0278517,0.0383948,0.0168344,0.048409,0.0354987,0.0457808,0.0610196,0.0424966,0.0650745,0.0465661,0.0516301,0.0747942,0.0195107,0.0373512,0.0158311,0.00524113,0.0427943,0.0684932,0,0,0,0,0,0,0,0,0.0313463,0,0.0464448,0.0482159,0,0
265,0.0522658,0.0348906,0,0,0,0.0521294,0,0.0249628,0,0,0.0203662,0,0,0.0542705,0.0398813,0.0278002,0.0261588,0.0139896,0.0371878,0.0240175,0.0285913,0.0351853,0.0355092,0.0275364,0.0342537,0.0233089,0.0261753,0.00283786,0.0505409,0.0157419,0.0177625,0.0453166,0,0.017714,0.054388,0.0376342,0,0,0.00916114,0,0,0.0173313,0.0428683,0.0276283,0.0385837,0.0169863,0.0485231,0.0357301,0.0463068,0.0615084,0.0415063,0.0654036,0.0471929,0.051717,0.0744953,0.0206315,0.0373018,0.015701,0.00624197,0.0427941,0.0686606,0,0,0,0,0,0,0,0,0.030935,0,0.0453769,0.0476218,0,0
266,0.0522286,0.0349535,0,0,0,0.0521268,0,0.0238763,0,0,0.020495,0,0,0.054033,0.0407526,0.0278995,0.0254191,0.0136898,0.0375234,0.0237734,0.0285723,0.0359871,0.03574,0.0266307,0.0339434,0.0229482,0.025164,0.00405871,0.0505984,0.0157092,0.0174909,0.0462074,0,0.0180854,0.0547847,0.0379286,0,0,0.00918946,0,0,0.0173208,0.0417229,0.0280779,0.0384987,0.018084,0.048549,0.0361883,0.0468997,0.0614548,0.0406118,0.0653329,0.0478531,0.0516139,0.0741519,0.0213889,0.037189,0.0155588,0.00625529,0.0427842,0.0688878,0,0,0,0,0,0,0,0,0.0305797,0,0.0444266,0.0470385,0,0
267,0.0521686,0.0350391,0,0,0,0.0520079,0,0.0227048,0,0,0.0205192,0,0,0.0539131,0.0417771,0.0279295,0.0244763,0.0132518,0.0381281,0.0236264,0.0285254,0.0368061,0.0360451,0.0258954,0.0338806,0.0225174,0.0238937,0.00636794,0.0506308,0.0156537,0.0172421,0.0476816,0,0.0184169,0.0547906,0.0381753,0,0,0.00944052,0,0,0.0172297,0.0404445,0.0287414,0.0383739,0.0189935,0.04845,0.0366053,0.0471147,0.060995,0.0399725,0.0651766,0.0481634,0.0513691,0.0739021,0.0219054,0.0370199,0.0153587,0.00627297,0.042766,0.0691103,0,0,0,0,0,0,0,0,0.0302826,0,0.0431465,0.0466382,0,0
268,0.0521023,0.0350898,0,0,0,0.0514329,0,0.0216196,0,0,0.0205882,0,0,0.0538655,0.0427215,0.027968,0.0235382,0.0127884,0.0390433,0.023597,0.0284514,0.0375948,0.0364678,0.0254079,0.0338688,0.0218623,0.0222794,0.0095047,0.0505554,0.0156512,0.017143,0.0492766,0,0.0185551,0.0544778,0.0383181,0,0,0.00974756,0,0,0.0169983,0.0395628,0.029287,0.0383225,0.0193014,0.048233,0.0369996,0.0465654,0.0602064,0.0395096,0.0649617,0.0481088,0.0511601,0.073597,0.0224224,0.0367625,0.0150787,0.00627395,0.042747,0.0693003,0,0,0,0,0,0,0,0,0.0299074,0,0.0416947,0.0462431,0,0
269,0.0520982,0.0350145,0,0,0,0.0505592,0,0.0206947,0,0,0.0208062,0,0,0.0538808,0.0434443,0.0280734,0.0226585,0.012252,0.0400664,0.023634,0.0283786,0.0383884,0.0372326,0.0249027,0.0337441,0.0209816,0.0205336,0.013115,0.0502972,0.0156691,0.0172443,0.0501295,0,0.0187263,0.0540517,0.0384336,0,0,0.010144,0,0,0.0167506,0.0391943,0.0295323,0.0384826,0.0194638,0.0480003,0.037392,0.045089,0.0594629,0.0389078,0.0646559,0.0478599,0.0509676,0.073415,0.0230614,0.0364698,0.0147016,0.00630381,0.0427222,0.0695053,0,0,0,0,0,0,0,0,0.0294109,0,0.0401641,0.0460104,0,0
270,0.0521884,0.0349214,0,0,0,0.0496928,0,0.0201056,0,0,0.0210567,0,0,0.0541253,0.0441547,0.0283049,0.0218925,0.0115387,0.0412204,0.0238226,0.0282801,0.0392128,0.0381444,0.0238826,0.0335081,0.0199826,0.0189054,0.0168335,0.0498438,0.0157842,0.0175311,0.050663,0,0.0188522,0.0536052,0.0385629,0,0,0.0105307,0,0,0.016664,0.0389937,0.0293223,0.0389741,0.019774,0.0479329,0.0378219,0.0439866,0.0589761,0.0381875,0.0643929,0.0477043,0.0507046,0.0730491,0.023712,0.0361133,0.0142713,0.00638831,0.0426623,0.0696158,0,0,0,0,0,0,0,0,0.0289368,0,0.0386203,0.0459574,0,0
271,0.0522047,0.0349167,0,0,0,0.0487296,0,0.0201788,0,0,0.0213084,0,0,0.0545199,0.0449355,0.0289035,0.0211876,0.0108224,0.0424119,0.0243724,0.0282764,0.0399992,0.0391127,0.0220576,0.0331962,0.0191274,0.0176044,0.0203416,0.0493491,0.0155924,0.0181028,0.0509084,0,0.0189186,0.0531718,0.0386792,0,0,0.0105878,0,0,0.0170689,0.0385677,0.0286586,0.0397833,0.0199851,0.0483158,0.0381491,0.0436812,0.0586258,0.0373276,0.064188,0.0475929,0.0504329,0.0725304,0.024096,0.0357918,0.0138553,0.00697645,0.0425221,0.069724,0,0,0,0,0,0,0,0,0.0286478,0,0.0370393,0.0460395,0,0
272,0.0522904,0.0349727,0,0,0,0.0474608,0,0.0210976,0,0,0.0215529,0,0,0.0549538,0.0457115,0.0295758,0.0207406,0.0102517,0.0433748,0.0245434,0.0284591,0.0408661,0.0402325,0.0208908,0.0329402,0.0186321,0.0164839,0.0236564,0.0488391,0.0156179,0.018688,0.0509484,0,0.0189039,0.0530817,0.0386009,0,0,0.0109402,0,0,0.0172222,0.0380257,0.0280664,0.0405732,0.0199797,0.0487909,0.0385371,0.0437334,0.0582219,0.0364865,0.0640838,0.0474905,0.050229,0.0725242,0.024247,0.0353354,0.0133739,0.00743457,0.0424261,0.0697694,0,0,0,0,0,0,0,0,0.0284488,0,0.0359984,0.0461991,0,0
273,0.0525536,0.0352099,0,0,0,0.0462359,0,0.0223459,0,0,0.0218273,0,0,0.0553391,0.0464384,0.0303598,0.0206728,0.00990784,0.0442759,0.024373,0.0287614,0.041942,0.041425,0.0209947,0.0327805,0.018665,0.0158207,0.0273191,0.0481701,0.0156363,0.0192028,0.0509359,0,0.0187703,0.053019,0.0382358,0,0,0.0111964,0,0,0.0175549,0.0372919,0.0278225,0.0412625,0.0197578,0.0492886,0.0390341,0.0437479,0.0580764,0.0354513,0.0643683,0.0474181,0.0502107,0.0729475,0.024351,0.0349955,0.0129464,0.0078236,0.0425947,0.0698148,0,0,0,0,0,0,0,0,0.0281718,0,0.0352648,0.0463341,0,0
