Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,IMUR_B,,x76
808,0.0374805,0.0330959,0,0,0,0,0,0.028147,0,0.0301304,0.0421761,0,0,0.0197892,0,0,0.0515442,0.0413524,0.0374611,0.0146953,0.0254256,0.0531584,0.0273091,0.0334078,0.0561028,0.0507345,0.0168425,0.0361939,0.0382388,0.0228522,0.0268387,0.052257,0.0482369,0.0115069,0.0128378,0.0325973,0,0.0141872,0.0386624,0.0330599,0,0,0.0195116,0,0,0.0217987,0.0487151,0.0348977,0.0152009,0.0169314,0.0544758,0.044136,0.039231,0.0715846,0.0775056,0.0494033,0.0682287,0.0468183,0.0514408,0.0778919,0.023416,0.0267866,0.00330613,0.00873334,0.0389216,0.0763732,0,0,0,0,0,0,0,0,0,0,0
809,0.0369265,0.0331987,0,0,0,0,0,0.025764,0,0.0303065,0.0421941,0,0,0.0192089,0,0,0.0517202,0.0407717,0.036203,0.0167698,0.0244496,0.0531437,0.027483,0.0348138,0.0545684,0.0502712,0.0170837,0.037857,0.0394192,0.0243501,0.0269502,0.055938,0.0483371,0.0114699,0.0131044,0.0335165,0,0.0147998,0.0382642,0.0325542,0,0,0.0190283,0,0,0.0217986,0.0488955,0.0345694,0.014437,0.0157724,0.0536229,0.043761,0.0392518,0.0722249,0.077985,0.0498395,0.0676522,0.0462097,0.0509334,0.0772761,0.0214068,0.0272504,0.0035179,0.00852797,0.0392853,0.0755881,0,0,0,0,0,0,0,0,0,0,0
810,0.0367745,0.0334109,0,0,0,0,0,0.0262119,0,0.030294,0.04197,0,0,0.0196556,0,0,0.0516102,0.0408633,0.0359327,0.0171239,0.0244781,0.0529496,0.0279391,0.0350416,0.0544431,0.0502663,0.0174332,0.0379999,0.0395635,0.0244539,0.027077,0.0540295,0.048242,0.0117995,0.0126323,0.03428,0,0.0150537,0.0383788,0.0324284,0,0,0.019114,0,0,0.0217096,0.0487592,0.0337692,0.0144319,0.0148593,0.0531489,0.0439267,0.0390088,0.0723537,0.0780214,0.050238,0.0673492,0.0459901,0.0509381,0.0771722,0.0192761,0.0273706,0.00361081,0.00837281,0.0394962,0.0752379,0,0,0,0,0,0,0,0,0,0,0
811,0.0366024,0.0335662,0,0,0,0,0,0.0270091,0,0.0302988,0.0415078,0,0,0.0196553,0,0,0.051664,0.0408952,0.0355564,0.0172121,0.0244915,0.0527725,0.0281779,0.0352181,0.0544806,0.0501907,0.0177197,0.038071,0.0396423,0.0244759,0.0273219,0.0520857,0.0481812,0.0118665,0.0127261,0.035382,0,0.0153876,0.0384132,0.0323359,0,0,0.0189702,0,0,0.0217887,0.0484742,0.0330536,0.0145452,0.0141579,0.0528344,0.0441039,0.039427,0.0724431,0.0779834,0.0507179,0.0674149,0.0458788,0.0510613,0.0771184,0.0172876,0.0275665,0.00372471,0.00846982,0.039628,0.0748779,0,0,0,0,0,0,0,0,0,0,0
812,0.0364581,0.0337304,0,0,0,0,0,0.0279663,0,0.0303457,0.0411256,0,0,0.019658,0,0,0.0516752,0.0409973,0.0353308,0.0172155,0.0245483,0.0525265,0.0284423,0.0353757,0.0544039,0.0500795,0.0180548,0.0381676,0.0396852,0.0244496,0.027545,0.0501461,0.0481069,0.0119378,0.0127091,0.0367578,0,0.0157359,0.0386143,0.0321235,0,0,0.0188655,0,0,0.0219215,0.0482992,0.0325233,0.0147314,0.0135136,0.0525416,0.0443119,0.0400537,0.0724003,0.0779223,0.0510897,0.0677787,0.0458508,0.0511212,0.0771957,0.0154386,0.0276678,0.00382286,0.00861568,0.0397728,0.0745077,0,0,0,0,0,0,0,0,0,0,0
813,0.0362341,0.0339304,0,0,0,0,0,0.0291896,0,0.0303873,0.0407036,0,0,0.0196399,0,0,0.0516793,0.0412153,0.0352399,0.0172297,0.024664,0.0524089,0.0287132,0.0355435,0.0542371,0.049921,0.0186437,0.0382661,0.0397902,0.0245609,0.0278045,0.0479822,0.0480058,0.0119246,0.0128057,0.0379893,0,0.0160937,0.0388755,0.0320352,0,0,0.0187609,0,0,0.022062,0.0481436,0.032076,0.0149709,0.0130721,0.0522856,0.0445108,0.0404587,0.072226,0.0778478,0.0513776,0.0676035,0.0458727,0.0513373,0.0772889,0.0139063,0.0277702,0.00389742,0.00878685,0.0399379,0.0742168,0,0,0,0,0,0,0,0,0,0,0
814,0.0359557,0.0341459,0,0,0,0,0,0.0304202,0,0.0304113,0.0401831,0,0,0.0196607,0,0,0.0517231,0.0414882,0.0351269,0.0173303,0.024757,0.0522755,0.0290129,0.0357453,0.0542595,0.0498067,0.0194645,0.0385057,0.0399765,0.0246762,0.0280949,0.0458128,0.0478813,0.0119383,0.0129292,0.0390666,0,0.016467,0.0391189,0.0320203,0,0,0.0186979,0,0,0.022182,0.0480756,0.0316738,0.0152264,0.0127767,0.0520495,0.0446911,0.0407742,0.0720568,0.0778002,0.0517493,0.0672907,0.0458897,0.0516371,0.0773879,0.0126723,0.0278417,0.00394701,0.00899396,0.0401337,0.0738419,0,0,0,0,0,0,0,0,0,0,0
815,0.0356886,0.0343779,0,0,0,0,0,0.031468,0,0.0305111,0.0397579,0,0,0.0197298,0,0,0.0518135,0.0417759,0.0350015,0.0174525,0.0249218,0.0519819,0.0294028,0.0358964,0.0545732,0.0496855,0.020062,0.038727,0.0401396,0.0247997,0.0284113,0.0439004,0.0477237,0.0119927,0.0129516,0.0398587,0,0.0168325,0.0394493,0.0317404,0,0,0.0186825,0,0,0.0223192,0.0479904,0.0312333,0.0155162,0.0125971,0.0518084,0.0449333,0.0410803,0.0718226,0.0777556,0.0522078,0.0670412,0.0458446,0.0517473,0.0775225,0.0116731,0.0279254,0.00396795,0.00924933,0.0403792,0.0734073,0,0,0,0,0,0,0,0,0,0,0
816,0.0354877,0.0346118,0,0,0,0,0,0.0327034,0,0.0306116,0.0394171,0,0,0.0197082,0,0,0.0519276,0.0421044,0.0349388,0.0175832,0.0251259,0.0516815,0.0297881,0.0360049,0.0546548,0.0494647,0.0203659,0.0387774,0.0401364,0.0248809,0.0287915,0.0421714,0.0476033,0.0120678,0.0129537,0.040586,0,0.0172289,0.039636,0.0315032,0,0,0.0186046,0,0,0.022462,0.0477569,0.0308433,0.0157751,0.0127562,0.0515911,0.0451886,0.0414963,0.071486,0.0776554,0.0525882,0.0668562,0.0457821,0.0516474,0.0776589,0.0109985,0.0280518,0.00402065,0.00950342,0.0406727,0.0729541,0,0,0,0,0,0,0,0,0,0,0
817,0.0353014,0.0348376,0,0,0,0,0,0.0340642,0,0.0307213,0.0391081,0,0,0.0196727,0,0,0.0520265,0.0423823,0.034916,0.017699,0.025344,0.0514454,0.0301495,0.0360961,0.0542688,0.0492893,0.0207267,0.0387619,0.0400452,0.0249708,0.0291269,0.0404898,0.047508,0.0121187,0.0130236,0.0413794,0,0.0175985,0.0397581,0.0313274,0,0,0.0185342,0,0,0.0225875,0.047486,0.0305144,0.0160919,0.0131406,0.0513537,0.0454112,0.0418545,0.0710709,0.0775405,0.0529307,0.0665704,0.0457032,0.0516053,0.0777288,0.0105846,0.0281237,0.0040257,0.00974448,0.0409778,0.0725497,0,0,0,0,0,0,0,0,0,0,0
818,0.0350095,0.0350724,0,0,0,0,0,0.0350884,0,0.0308032,0.0388285,0,0,0.0196534,0,0,0.0521675,0.0427541,0.0348392,0.0177973,0.0255686,0.051259,0.0304725,0.0362556,0.0539125,0.0491376,0.0210754,0.0388144,0.0400412,0.0250399,0.0294264,0.0388441,0.047389,0.0120364,0.0134228,0.0419916,0,0.0179897,0.0399067,0.0311528,0,0,0.0184954,0,0,0.0227148,0.0476093,0.0302663,0.0164596,0.0136583,0.0510727,0.0456195,0.0420439,0.0707342,0.0774338,0.0531765,0.0662203,0.0456869,0.05157,0.0777219,0.010344,0.0283138,0.00404809,0.00995598,0.0413297,0.0721787,0,0,0,0,0,0,0,0,0,0,0
819,0.0346626,0.035304,0,0,0,0,0,0.0360855,0,0.0309249,0.0384815,0,0,0.0196574,0,0,0.052298,0.0431389,0.0348275,0.0179255,0.0258424,0.0510461,0.0307655,0.0364207,0.0536834,0.048952,0.0214404,0.0389047,0.0402235,0.0251405,0.0297992,0.0372699,0.0473481,0.0119246,0.0138579,0.0424445,0,0.0184052,0.0400816,0.030943,0,0,0.0184778,0,0,0.0228555,0.0475817,0.0300777,0.0167886,0.0144064,0.0507544,0.0458357,0.0422873,0.0704496,0.0772777,0.0532954,0.0660343,0.0457196,0.0514426,0.0776687,0.0102133,0.0286838,0.00415784,0.0101306,0.0416918,0.0717889,0,0,0,0,0,0,0,0,0,0,0
820,0.0345214,0.035521,0,0,0,0,0,0.037177,0,0.0310912,0.0381483,0,0,0.0196168,0,0,0.052397,0.0434841,0.0348438,0.018176,0.0261704,0.0508277,0.0310492,0.0365601,0.053356,0.0487465,0.0218593,0.0390693,0.0403353,0.0252579,0.0301684,0.0357384,0.0472773,0.0119756,0.0138964,0.0427141,0,0.0187887,0.0402076,0.0307658,0,0,0.0184351,0,0,0.0229957,0.0475127,0.0299613,0.0170215,0.0154021,0.0503838,0.0460199,0.0424948,0.070237,0.0770678,0.0532965,0.0657661,0.0454594,0.051285,0.0776091,0.0101494,0.0288757,0.00432962,0.0102343,0.0420168,0.0714237,0,0,0,0,0,0,0,0,0,0,0
821,0.0344806,0.0357224,0,0,0,0,0,0.0382576,0,0.0313073,0.0377581,0,0,0.0195555,0,0,0.0524675,0.0437592,0.0348073,0.0184893,0.026542,0.05055,0.0313022,0.0366504,0.0529466,0.0485303,0.0221871,0.0392864,0.0404216,0.0254498,0.0305637,0.0343133,0.0472279,0.012125,0.0137075,0.0429054,0,0.0191841,0.0402521,0.0306658,0,0,0.0183738,0,0,0.0230915,0.0474391,0.0299336,0.0171853,0.016494,0.0499822,0.0461689,0.0425943,0.070025,0.0768965,0.0532689,0.0655837,0.0450356,0.0510517,0.0775347,0.0101002,0.0289656,0.00445087,0.0102895,0.0423188,0.071073,0,0,0,0,0,0,0,0,0,0,0
822,0.0343302,0.0358912,0,0,0,0,0,0.0391727,0,0.0315583,0.0371668,0,0,0.0195378,0,0,0.0525398,0.0440132,0.034711,0.0187133,0.0269684,0.0501594,0.0315505,0.0367617,0.0524966,0.048309,0.0224489,0.0394798,0.0405312,0.0257249,0.0309321,0.0330588,0.047218,0.012146,0.0138886,0.043079,0,0.0196457,0.0401511,0.0305577,0,0,0.0183067,0,0,0.0231364,0.0474325,0.0300252,0.0173422,0.0176366,0.0495778,0.0463304,0.0427192,0.0695688,0.0767312,0.053305,0.0651432,0.0446244,0.0507913,0.0773421,0.0100803,0.0290892,0.00454043,0.0103516,0.042553,0.0707006,0,0,0,0,0,0,0,0,0,0,0
823,0.0341483,0.0360431,0,0,0,0,0,0.0399033,0,0.0317764,0.0367428,0,0,0.019495,0,0,0.0526339,0.0442189,0.034596,0.0188721,0.0274253,0.049714,0.0318271,0.0368426,0.0520759,0.0481071,0.0227317,0.0396712,0.0405978,0.0259979,0.0313291,0.0320778,0.047229,0.012217,0.013966,0.0432215,0,0.0201795,0.040189,0.0304891,0,0,0.0181844,0,0,0.0231343,0.047478,0.0302203,0.0175086,0.0188255,0.0490954,0.0464726,0.0430052,0.0690808,0.0765627,0.053295,0.0648316,0.0442839,0.0505272,0.0771252,0.0100632,0.0292252,0.00463315,0.0104111,0.0426919,0.0704157,0,0,0,0,0,0,0,0,0,0,0
824,0.0339954,0.0361241,0,0,0,0,0,0.0405494,0,0.0319945,0.0365248,0,0,0.0194272,0,0,0.0527415,0.0443265,0.0346943,0.0190006,0.0279262,0.0493132,0.0320433,0.0368963,0.0518805,0.047898,0.0230413,0.0399068,0.0407324,0.0262855,0.0316485,0.0313477,0.0473149,0.0123372,0.0138743,0.0433624,0,0.0207517,0.0402255,0.0304599,0,0,0.0180377,0,0,0.0231335,0.0475716,0.0303892,0.0180473,0.0200394,0.0486164,0.0465525,0.0433762,0.0685696,0.0763377,0.0532744,0.0646504,0.0440182,0.0502948,0.0771133,0.0100519,0.0294087,0.00471171,0.0104391,0.0426636,0.0701393,0,0,0,0,0,0,0,0,0,0,0
825,0.0338386,0.0361393,0,0,0,0,0,0.0412666,0,0.0321788,0.0364868,0,0,0.0193619,0,0,0.0528078,0.0443679,0.0349176,0.0193598,0.0284229,0.0490665,0.032224,0.0369341,0.0514316,0.047644,0.0234013,0.0402075,0.0409623,0.0264849,0.0319401,0.0306602,0.0474281,0.0124097,0.013851,0.0440331,0,0.0214716,0.0401893,0.0304343,0,0,0.017861,0,0,0.0231321,0.04769,0.0307843,0.0192107,0.0211832,0.0482087,0.0466168,0.0435916,0.0682177,0.0760076,0.0532989,0.0642367,0.0438771,0.0500685,0.0768996,0.00990515,0.0295261,0.00478965,0.0104488,0.0425441,0.0699191,0,0,0,0,0,0,0,0,0,0,0
826,0.033771,0.0361194,0,0,0,0,0,0.0423583,0,0.0321594,0.0361902,0,0,0.0192734,0,0,0.0528555,0.0446714,0.034786,0.0196975,0.0286962,0.0487742,0.0323273,0.0370013,0.0511299,0.0473769,0.0239396,0.0405692,0.041292,0.0266932,0.0323167,0.0295913,0.0476583,0.0126393,0.013874,0.0493923,0,0.0254598,0.0401886,0.0301844,0,0,0.0176792,0,0,0.0231486,0.0475887,0.0372183,0.0198847,0.0219775,0.0477413,0.0466868,0.0437565,0.0680858,0.075688,0.0533923,0.0630451,0.0435399,0.0478675,0.0746145,0.01141,0.0297185,0.00489685,0.0104144,0.0424475,0.0696798,0,0,0,0,0,0,0,0,0,0,0
827,0.0336753,0.0366075,0,0,0,0,0,0.0422146,0,0.032018,0.0358653,0,0,0.0189131,0,0,0.0533824,0.0450803,0.0346661,0.0203982,0.0293312,0.0476839,0.0325846,0.03744,0.0509412,0.0470965,0.0243446,0.0409383,0.0412868,0.0271149,0.0327167,0.0298967,0.0477529,0.0121771,0.0138202,0.0434405,0,0.0212833,0.0404926,0.0293424,0,0,0.0173615,0,0,0.023797,0.0477462,0.033865,0.0201416,0.0220869,0.0464044,0.0469973,0.0423643,0.0663905,0.0747335,0.0530013,0.0663218,0.0470707,0.051561,0.0770821,0.00891582,0.0297415,0.00424289,0.0100772,0.0430297,0.0692521,0,0,0,0,0,0,0,0,0,0,0
828,0.0337205,0.0367913,0,0,0,0,0,0.0422891,0,0.0323334,0.0358118,0,0,0.0188812,0,0,0.0534797,0.0451737,0.0348444,0.0207322,0.0298537,0.0469426,0.0326792,0.0375429,0.0505874,0.0468392,0.0244516,0.0412184,0.0411253,0.0275518,0.0330047,0.0300141,0.0479452,0.0121006,0.0137229,0.0447002,0,0.0222212,0.0408755,0.0289731,0,0,0.0170902,0,0,0.0240396,0.0476412,0.035383,0.0203933,0.0225566,0.0455395,0.0470351,0.0418517,0.065966,0.0743919,0.0527994,0.0670604,0.0478606,0.0519001,0.076926,0.00917757,0.0299447,0.00405129,0.00980736,0.0434222,0.0689626,0,0,0,0,0,0,0,0,0,0,0
829,0.033757,0.037057,0,0,0,0,0,0.0422517,0,0.0325345,0.0358534,0,0,0.0187898,0,0,0.0535686,0.045207,0.0350406,0.0210666,0.030374,0.0461717,0.0327758,0.0375978,0.0502025,0.0466506,0.0239659,0.0413968,0.0414502,0.0277803,0.0331903,0.0300351,0.0481725,0.0120266,0.0133646,0.045938,0,0.023185,0.0413758,0.0288545,0,0,0.0167088,0,0,0.0243252,0.047434,0.0369015,0.020719,0.0231958,0.0446224,0.0469169,0.0413352,0.065569,0.0741099,0.0526383,0.0676683,0.0487101,0.0522058,0.0764808,0.0100825,0.0300723,0.00388597,0.0094294,0.0439432,0.068683,0,0,0,0,0,0,0,0,0,0,0
830,0.0337547,0.037268,0,0,0,0,0,0.0422981,0,0.0326227,0.0358435,0,0,0.0187376,0,0,0.0536433,0.045132,0.0353308,0.0213355,0.0309148,0.0454243,0.0328251,0.0376157,0.0498708,0.0464782,0.0236984,0.0416236,0.0416477,0.0278786,0.033371,0.030163,0.0484557,0.0118816,0.0132246,0.0471581,0,0.0241516,0.0419481,0.028785,0,0,0.0163061,0,0,0.0245855,0.0472342,0.0383359,0.0210958,0.0239615,0.0438164,0.0469235,0.0408673,0.0652412,0.0739544,0.0526415,0.0686328,0.049519,0.0525155,0.0763983,0.0113639,0.0301594,0.00380375,0.00902805,0.0443978,0.0684509,0,0,0,0,0,0,0,0,0,0,0
831,0.0337339,0.0374548,0,0,0,0,0,0.042456,0,0.0326826,0.0357967,0,0,0.0186285,0,0,0.0537875,0.0450178,0.0358824,0.0216342,0.0311787,0.0447236,0.0328463,0.0375246,0.0495511,0.0464024,0.0237294,0.0418912,0.0417972,0.0280592,0.033656,0.0305678,0.0487743,0.0115677,0.0132811,0.0483595,0,0.0251314,0.0426112,0.0285958,0,0,0.0159927,0,0,0.0247753,0.0469308,0.0397579,0.0214177,0.0247695,0.0430635,0.0469758,0.040439,0.0649817,0.0738411,0.0526854,0.0697083,0.0502898,0.0528601,0.0766469,0.0128537,0.0301794,0.00373272,0.00869399,0.0448095,0.068228,0,0,0,0,0,0,0,0,0,0,0
832,0.0338352,0.0372951,0,0,0,0,0,0.0427792,0,0.0326903,0.0359567,0,0,0.0191759,0,0,0.0537509,0.0448217,0.0370941,0.0223601,0.0301311,0.0434709,0.0327904,0.0367592,0.0493717,0.0465702,0.0235333,0.042195,0.0423603,0.0284805,0.0341577,0.0309664,0.0488737,0.0113967,0.0130235,0.0491255,0,0.0254219,0.0431703,0.0286824,0,0,0.0156743,0,0,0.0249809,0.0465485,0.0402081,0.0224077,0.0257631,0.0418844,0.0471283,0.040572,0.0651855,0.073824,0.0527511,0.0703319,0.0512356,0.0534558,0.0770283,0.0137154,0.0303272,0.00374032,0.00949752,0.0451467,0.0677799,0,0,0,0,0,0,0,0,0,0,0
833,0.0335519,0.0369597,0,0,0,0,0,0.0425489,0,0.0319587,0.0368181,0,0,0.019005,0,0,0.053277,0.0446217,0.0374578,0.0237913,0.0291084,0.0417581,0.0318058,0.0364643,0.0500116,0.0468697,0.0227719,0.0424679,0.0426829,0.0290256,0.034825,0.0322193,0.0498809,0.0113728,0.0131514,0.050519,0,0.0261289,0.0439963,0.0286512,0,0,0.016189,0,0,0.0239816,0.0462273,0.0408529,0.0251362,0.0260552,0.0409468,0.0473913,0,0.066908,0.0747001,0.0534997,0.0702244,0.0511639,0.0532218,0.0764361,0.0134995,0.0304629,0.0045749,0.00922437,0.0455688,0.0665005,0,0,0,0,0,0,0,0,0,0,0
834,0.0334644,0.0382719,0,0,0,0,0,0.0437449,0,0.0312382,0.0366006,0,0,0.0177161,0,0,0.0544991,0.0449627,0.0383904,0.0232586,0.0289241,0.0426006,0.0325626,0.0352775,0.0489674,0.0473051,0.0248401,0.0433873,0.0437385,0.0296027,0.0357428,0.0318238,0.049626,0.0103254,0.0127785,0.0511075,0,0.0274595,0.0445529,0.027897,0,0,0.0151273,0,0,0.0252571,0.0462703,0.0432873,0.0223924,0.0270191,0.0405829,0.0470558,0.0393177,0.0647486,0.0737963,0.0526954,0.0717592,0.0523628,0.053953,0.0775824,0.0170731,0.0304191,0.00357294,0.00781696,0.0462397,0.0674687,0,0,0,0,0,0,0,0,0,0,0
835,0.0333531,0.0374621,0,0,0,0,0,0.0439306,0,0.0310094,0.0359638,0,0,0.0192787,0,0,0.0536785,0.0459227,0.0385399,0.0248902,0.0284643,0.0413384,0.0328238,0.0357738,0.0496913,0.0473098,0.0243116,0.0438956,0.0444415,0.0301936,0.0362982,0.0322807,0.0495782,0.0109621,0.0124352,0.0514474,0,0.0271024,0.0454464,0.0279764,0,0,0.0150594,0,0,0.0251861,0.0451022,0.0418375,0.0248393,0.0269817,0.0389447,0.0473426,0.0399714,0.0659629,0.0736623,0.0520901,0.0722052,0.0526388,0.0543725,0.0779618,0.0159331,0.0303368,0.00479958,0.00986293,0.046281,0.0667178,0,0,0,0,0,0,0,0,0,0,0
836,0.0332664,0.0373358,0,0,0,0,0,0.0444303,0,0.0305335,0.0359727,0,0,0.0192354,0,0,0.0536474,0.0461775,0.0387561,0.0258077,0.0281286,0.0411738,0.0324628,0.0354654,0.049709,0.0476492,0.024736,0.0446537,0.045229,0.0309515,0.0372817,0.0324236,0.0498051,0.011351,0.0120126,0.0516857,0,0.0273879,0.0457807,0.0278957,0,0,0.01448,0,0,0.0262256,0.0449104,0.0421352,0.025011,0.0273003,0.0385206,0.0473545,0.0397738,0.0660471,0.0735596,0.0520377,0.0723859,0.0529834,0.0547738,0.0791122,0.0163733,0.0305187,0.00766114,0.00935618,0.0463706,0.0665211,0,0,0,0,0,0,0,0,0,0,0
837,0.0331021,0.0369727,0,0,0,0,0,0.0492554,0,0.0286724,0.035049,0,0,0.0181963,0,0,0.0534414,0.047309,0.0336411,0.0247335,0.0289665,0.0432261,0.030632,0.0360369,0.0499681,0.0470673,0.0261773,0.0461854,0.0465095,0.0320826,0.0392957,0.0258238,0.0504399,0.0137159,0.0108929,0.0519991,0,0.0277043,0.044291,0.0280699,0,0,0.0125635,0,0,0.0302201,0.0452109,0.0425552,0.0234882,0.0278925,0.0409275,0.0466783,0.0391146,0.0655594,0.073001,0.0519046,0.0728989,0.0534565,0.0551668,0.0806832,0.0171322,0.0320963,0.0173725,0.00634133,0.0456699,0.0670158,0,0,0,0,0,0,0,0,0,0,0
838,0.0330747,0.0372713,0,0,0,0,0,0.0455164,0,0.0300289,0.0377823,0,0,0.0194478,0,0,0.053074,0.0455836,0.0398425,0.0281649,0.0271551,0.0397067,0.0304527,0.0344102,0.050732,0.0485289,0.0245725,0.0458487,0.0463873,0.0317548,0.0387393,0.0328974,0.0508433,0.0113883,0.0108594,0.0522571,0,0.0279285,0.0462346,0.0281955,0,0,0.014359,0,0,0.0262252,0.0455178,0.0429646,0.026601,0.0275306,0.0378214,0.0474416,0,0.0673643,0.0743838,0.0533734,0.0718212,0.0525821,0.0541011,0.0798108,0.0165498,0.0310345,0.00721585,0.00935162,0.0468799,0.0648937,0,0,0,0,0,0,0,0,0,0,0
839,0.0331306,0.0376303,0,0,0,0,0,0.0465521,0,0.0298581,0.0375042,0,0,0.0191588,0,0,0.0536906,0.0464615,0.04034,0.0284955,0.0276306,0.0402211,0.031612,0.0341468,0.0501572,0.0488686,0.0260701,0.046747,0.0472792,0.0322491,0.0395591,0.0328769,0.0504731,0.010574,0.0121336,0.0513503,0,0.0275357,0.0464395,0.0277758,0,0,0.0150709,0,0,0.0250837,0.0447423,0.0423022,0.0251578,0.0276541,0.0367754,0.047577,0.0397928,0.0659821,0.0732672,0.0520556,0.0727537,0.0531549,0.054682,0.0797592,0.0167694,0.0304006,0.00431165,0.00995875,0.0467798,0.0654743,0,0,0,0,0,0,0,0,0,0,0
840,0.0331986,0.037852,0,0,0,0,0,0.0474626,0,0.0298867,0.0383169,0,0,0.0189698,0,0,0.0537994,0.0463472,0.0410688,0.0291671,0.0275561,0.0401199,0.031185,0.0335704,0.0500584,0.0492857,0.0264082,0.0470699,0.0478389,0.0326055,0.0399884,0.0328656,0.0505992,0.0100504,0.012094,0.0509629,0,0.0273925,0.0462734,0.0277634,0,0,0.015162,0,0,0.024911,0.0448986,0.0422293,0.0248535,0.0276805,0.036431,0.0475948,0.0399523,0.0657515,0.073102,0.0520515,0.0724664,0.0530244,0.0544586,0.0784451,0.0167787,0.0304503,0.0035239,0.00968766,0.0468909,0.065183,0,0,0,0,0,0,0,0,0,0,0
841,0.0332314,0.0390103,0,0,0,0,0,0.0481086,0,0.0301059,0.0394853,0,0,0.0177648,0,0,0.054725,0.0445626,0.043426,0.0278396,0.0276244,0.0407811,0.0303738,0.0311816,0.0491013,0.0507151,0.0281839,0.0475,0.0484133,0.0328599,0.0404556,0.0345007,0.0510932,0.0085929,0.0108145,0.051024,0,0.0281229,0.0457026,0.0275505,0,0,0.0145132,0,0,0.0259818,0.0462712,0.0440253,0.0222074,0.0282038,0.0373748,0.0473905,0.0391517,0.0645533,0.0731149,0.0527819,0.0723809,0.0529539,0.05412,0.0787797,0.0183798,0.0306263,0.00304717,0.00859145,0.0472675,0.0656734,0,0,0,0,0,0,0,0,0,0,0
842,0.0333573,0.0378081,0,0,0,0,0,0.0485408,0,0.0296319,0.038486,0,0,0.018404,0,0,0.0539765,0.0457702,0.0418626,0.0290862,0.0277279,0.0402329,0.0307424,0.0321636,0.0495862,0.050617,0.0281277,0.047968,0.0486489,0.0334121,0.0411377,0.033127,0.0510926,0.00946169,0.0123881,0.0499737,0,0.027048,0.0462738,0.0276696,0,0,0.0158926,0,0,0.0241609,0.0451637,0.0417807,0.0237754,0.0274307,0.0361178,0.0479039,0.0397706,0.0655289,0.072894,0.0519632,0.0721204,0.0525391,0.0542179,0.0795172,0.0159565,0.0301646,0.00372075,0.00853954,0.0465693,0.0653067,0,0,0,0,0,0,0,0,0,0,0
843,0.0332424,0.0381562,0,0,0,0,0,0.0493787,0,0.029812,0.0385301,0,0,0.0182481,0,0,0.054146,0.0457252,0.0424269,0.029547,0.027482,0.0401735,0.0304549,0.0322285,0.0499002,0.0507876,0.0279815,0.0478009,0.0484545,0.0330344,0.0407839,0.0331096,0.0511098,0.00917431,0.0118824,0.0499613,0,0.0271404,0.0461073,0.0275799,0,0,0.0156054,0,0,0.0243353,0.0450924,0.0417504,0.0238117,0.0270736,0.0358461,0.0477622,0.0402638,0.065788,0.0728238,0.0517195,0.0715162,0.0519557,0.0536867,0.0788276,0.0159141,0.0303269,0.00355122,0.00829063,0.0467937,0.0650523,0,0,0,0,0,0,0,0,0,0,0
844,0.0333604,0.0372133,0,0,0,0,0,0.0493431,0,0.0293049,0.0379629,0,0,0.0192587,0,0,0.0530944,0.0466242,0.0405318,0.0304555,0.0276053,0.0401743,0.0308398,0.0331566,0.0502305,0.0503136,0.0275147,0.0480745,0.0485473,0.0334786,0.0412726,0.0315212,0.0509519,0.0106811,0.0132324,0.0486843,0,0.0259673,0.0459582,0.0278704,0,0,0.0163843,0,0,0.0231094,0.0444135,0.0397601,0.0245344,0.026751,0.0354778,0.0479163,0.0408093,0.0663093,0.0726279,0.0509638,0.0714938,0.0518811,0.0539018,0.0782654,0.0142283,0.0301777,0.00443352,0.00919299,0.0460906,0.0649998,0,0,0,0,0,0,0,0,0,0,0
845,0.0332509,0.0374399,0,0,0,0,0,0.0488995,0,0.0292944,0.037907,0,0,0.0187098,0,0,0.0535047,0.0459872,0.0412233,0.0297409,0.027636,0.0406145,0.030667,0.0325354,0.0499021,0.0506007,0.0279116,0.0480287,0.0485466,0.0334652,0.0412754,0.0323501,0.0513037,0.0100403,0.0129011,0.0482498,0,0.0260036,0.0455679,0.0277584,0,0,0.0159215,0,0,0.023628,0.0445704,0.0400877,0.0235759,0.0265827,0.0361759,0.0476745,0.0405349,0.0659877,0.0726602,0.0508936,0.0712563,0.0516137,0.0536825,0.0784965,0.0142301,0.0301117,0.00390434,0.00921645,0.0459715,0.0653264,0,0,0,0,0,0,0,0,0,0,0
