Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,LTHI,IMUR_B,
1737,0.0337753,0.0318296,0,0,0,0,0,0.0451175,0,0.0322377,0.0384738,0,0,0.0216851,0,0,0.0521392,0.0450013,0.0400092,0.0256521,0.0284738,0.0381669,0.0254146,0.0477758,0.047523,0.0276676,0.0454391,0.0463342,0.030561,0.0371356,0.0322051,0.0544098,0.00940962,0.0136328,0.0476202,0,0.0270818,0.0464743,0.0282332,0,0,0.0145117,0,0,0.0199517,0.0471841,0.0410382,0.0206609,0.0266264,0.0351792,0.0420964,0.0373952,0.0644977,0.0707628,0.0500879,0.072893,0.0524786,0.054914,0.0794477,0.0132212,0.0307994,0.0102333,0.00961877,0.0376247,0.0686972,0,0,0,0,0,0,0,0,0.034147,0,0
1738,0.033763,0.0318069,0,0,0,0,0,0.0451747,0,0.0322974,0.0385714,0,0,0.0216412,0,0,0.0521545,0.0449588,0.0399642,0.0256375,0.0284833,0.0382058,0.0254571,0.0477773,0.0474945,0.0275322,0.0453794,0.0462606,0.030502,0.03706,0.0320356,0.0543442,0.00946011,0.0137239,0.0476767,0,0.0270571,0.0464639,0.0282663,0,0,0.0145216,0,0,0.0199469,0.0471381,0.041003,0.0207086,0.0265867,0.0352893,0.0421133,0.037491,0.0643504,0.070865,0.0501872,0.0727165,0.0524335,0.0548732,0.0797645,0.013227,0.0307571,0.0102039,0.00958258,0.0376273,0.0686931,0,0,0,0,0,0,0,0,0.03419,0,0
1739,0.0337755,0.0317735,0,0,0,0,0,0.0451523,0,0.0323453,0.0386091,0,0,0.0215974,0,0,0.0521688,0.0449543,0.0398687,0.0256004,0.0285231,0.0382874,0.0254941,0.0476923,0.0474841,0.0274672,0.0453331,0.0461931,0.030445,0.0369812,0.0318975,0.0542605,0.00951055,0.0137824,0.0476915,0,0.027052,0.0464389,0.0282951,0,0,0.0145419,0,0,0.0199304,0.0470876,0.0409805,0.020744,0.0265426,0.0354246,0.0421362,0.0375487,0.0642291,0.0709611,0.0502505,0.0726303,0.0523986,0.054843,0.0798712,0.0132102,0.0305419,0.0101491,0.00956388,0.0376054,0.0686938,0,0,0,0,0,0,0,0,0.0342845,0,0
1740,0.0338699,0.0316687,0,0,0,0,0,0.0450273,0,0.0323465,0.0384783,0,0,0.0216047,0,0,0.0521771,0.0449135,0.0397203,0.0254947,0.0285831,0.0383925,0.0255609,0.0477807,0.0474578,0.0274559,0.0453182,0.0461412,0.0304138,0.036972,0.0317999,0.0541919,0.00955638,0.0138275,0.0476386,0,0.0270089,0.0463632,0.028325,0,0,0.014622,0,0,0.0198778,0.0471013,0.0409225,0.020696,0.0265527,0.0356149,0.0422012,0.0375234,0.0641956,0.0709851,0.0502776,0.0727907,0.0524197,0.0548863,0.0797611,0.0131375,0.0303689,0.0100925,0.00957788,0.0375096,0.0687651,0,0,0,0,0,0,0,0,0.0343949,0,0
1741,0.0339417,0.0316318,0,0,0,0,0,0.0450123,0,0.0323727,0.0383196,0,0,0.0215448,0,0,0.0521829,0.0448521,0.0396664,0.0254203,0.0285897,0.0384573,0.0256071,0.0479131,0.0474168,0.0273738,0.0452509,0.046072,0.0303334,0.0369157,0.031717,0.0541645,0.00958055,0.0138388,0.0476026,0,0.0270194,0.0462612,0.0283462,0,0,0.0146459,0,0,0.0198872,0.04713,0.0409315,0.0206846,0.0265753,0.035769,0.0422413,0.0375475,0.064188,0.0710238,0.0503131,0.0730172,0.0524109,0.0548768,0.0794031,0.0131954,0.0303147,0.0100752,0.00955441,0.0374773,0.0688516,0,0,0,0,0,0,0,0,0.0345503,0,0
1742,0.033916,0.0315629,0,0,0,0,0,0.0449968,0,0.0323739,0.0382623,0,0,0.0215215,0,0,0.052222,0.0448278,0.0395958,0.0253525,0.0285731,0.0385399,0.0256659,0.0479414,0.0473851,0.0273078,0.0452146,0.0459851,0.0303277,0.0368615,0.0316671,0.054216,0.00961233,0.0139109,0.0475577,0,0.0270101,0.0461839,0.0283748,0,0,0.014647,0,0,0.0198978,0.0471675,0.0408961,0.020649,0.026544,0.0358561,0.0422531,0.0375706,0.0641659,0.0710508,0.050345,0.073063,0.0523857,0.0548601,0.0792678,0.013199,0.030274,0.0100481,0.00955788,0.0374341,0.0689537,0,0,0,0,0,0,0,0,0.0347242,0,0
1743,0.0338791,0.0314784,0,0,0,0,0,0.0449406,0,0.03231,0.0382467,0,0,0.0215298,0,0,0.0522397,0.0448631,0.0394852,0.025275,0.0286333,0.038659,0.0257378,0.0479224,0.0473533,0.0273265,0.0452002,0.0459361,0.030351,0.0368588,0.0316742,0.054231,0.00963633,0.0140165,0.0474963,0,0.0269857,0.0461349,0.0284497,0,0,0.0146676,0,0,0.0198975,0.0471761,0.0408373,0.0205762,0.0264891,0.0359192,0.0423097,0.0375762,0.0642064,0.0710751,0.0503434,0.0729631,0.0523421,0.0548897,0.0793285,0.0131166,0.0301839,0.0101035,0.00958897,0.0373409,0.0690242,0,0,0,0,0,0,0,0,0.034809,0,0
1744,0.0338941,0.0314487,0,0,0,0,0,0.0449839,0,0.0323746,0.0383254,0,0,0.0215694,0,0,0.052208,0.0448493,0.0394768,0.0252164,0.0286562,0.0387097,0.025726,0.047938,0.0473083,0.0272477,0.0451202,0.0459006,0.030278,0.0367883,0.0315805,0.0541465,0.00966015,0.0140684,0.0474129,0,0.0269081,0.0460595,0.028528,0,0,0.0147095,0,0,0.0199242,0.0472331,0.0407834,0.0205851,0.0264807,0.0360332,0.0423966,0.0376396,0.0642761,0.0711209,0.0503991,0.0728106,0.0523263,0.0549594,0.0793516,0.0131101,0.0301857,0.0101727,0.00951192,0.0372996,0.0690281,0,0,0,0,0,0,0,0,0.0348393,0,0
1745,0.0339483,0.0314264,0,0,0,0,0,0.0450224,0,0.032455,0.0382865,0,0,0.0215935,0,0,0.0521855,0.0448277,0.039477,0.0251625,0.0286657,0.0387349,0.025727,0.0479806,0.0472912,0.0271678,0.0450414,0.045866,0.0302242,0.0367047,0.0314966,0.0541372,0.00966606,0.0140381,0.0473729,0,0.0268414,0.0459775,0.0285988,0,0,0.0147976,0,0,0.0199426,0.0472627,0.0407075,0.0206019,0.0264485,0.0361584,0.0423871,0.0377042,0.064333,0.0711263,0.0504293,0.0727511,0.052274,0.0549587,0.0792972,0.013093,0.030221,0.0101796,0.00945605,0.0372567,0.0690469,0,0,0,0,0,0,0,0,0.034833,0,0
1746,0.0340258,0.0313389,0,0,0,0,0,0.0449678,0,0.0324081,0.0382009,0,0,0.021611,0,0,0.0521602,0.0448157,0.0393889,0.0250499,0.0286968,0.0388053,0.0257946,0.0479486,0.0473474,0.027155,0.0450205,0.0458908,0.0302299,0.036732,0.031488,0.0541092,0.00968912,0.0140172,0.0472938,0,0.0267693,0.045923,0.0286526,0,0,0.0148481,0,0,0.0198815,0.0472156,0.0405755,0.0205612,0.0264007,0.0362802,0.0423565,0.0377371,0.064393,0.0711014,0.0504197,0.0727935,0.0522268,0.0549202,0.079282,0.012949,0.0301832,0.0101552,0.00948741,0.0371532,0.0690994,0,0,0,0,0,0,0,0,0.0348459,0,0
1747,0.034027,0.0312736,0,0,0,0,0,0.0449401,0,0.0323682,0.038283,0,0,0.0216203,0,0,0.0521294,0.0447899,0.0393043,0.0249879,0.0287165,0.0388693,0.0258673,0.0479032,0.047349,0.0270972,0.0449949,0.0458935,0.0302246,0.0367019,0.0314435,0.0540194,0.00972364,0.0139978,0.0471953,0,0.0266905,0.0458432,0.0287082,0,0,0.0148116,0,0,0.0197783,0.0471417,0.0404539,0.0205124,0.0263571,0.036358,0.042306,0.0377922,0.06446,0.0711228,0.0504112,0.0727214,0.052184,0.054842,0.0792317,0.0128425,0.030138,0.010108,0.00943103,0.037075,0.069151,0,0,0,0,0,0,0,0,0.0348772,0,0
1748,0.0340612,0.0312149,0,0,0,0,0,0.0449367,0,0.0323652,0.0385108,0,0,0.0216237,0,0,0.0521256,0.0447765,0.03923,0.0249592,0.0287322,0.0389194,0.0259271,0.0479023,0.0472721,0.0270455,0.044988,0.0458146,0.0301934,0.036625,0.0313701,0.0540408,0.00979406,0.0139948,0.0470917,0,0.0265884,0.0457762,0.0287689,0,0,0.014732,0,0,0.0196658,0.0470993,0.0403188,0.0205091,0.0263261,0.0364182,0.0422589,0.0378419,0.0645164,0.0711382,0.0504002,0.0727208,0.0521366,0.054816,0.0791873,0.0127651,0.0301378,0.0101028,0.00934568,0.0370267,0.0692863,0,0,0,0,0,0,0,0,0.0347825,0,0
1749,0.0341316,0.0311143,0,0,0,0,0,0.0448607,0,0.0323209,0.038359,0,0,0.0216288,0,0,0.0521202,0.0447369,0.0391586,0.024856,0.0287474,0.0389955,0.0259897,0.0479542,0.047225,0.0270816,0.0449733,0.0456802,0.0302111,0.036623,0.0313777,0.0541446,0.00986171,0.0140003,0.046958,0,0.0264875,0.0457407,0.0288168,0,0,0.0147484,0,0,0.0195825,0.0471438,0.0401327,0.0204563,0.0262886,0.0365104,0.0422618,0.0378688,0.0645302,0.0711276,0.050355,0.0727068,0.0520889,0.0548199,0.0791483,0.0125924,0.0301028,0.0101393,0.00933944,0.0369139,0.0694987,0,0,0,0,0,0,0,0,0.0347214,0,0
1750,0.0342248,0.0310157,0,0,0,0,0,0.0448058,0,0.0323123,0.0382343,0,0,0.0216648,0,0,0.0520919,0.0447135,0.0390768,0.0247589,0.0287947,0.0390568,0.0260085,0.0479582,0.0472302,0.0270815,0.0449304,0.0455705,0.0301836,0.0366444,0.0313528,0.0541965,0.00990924,0.0140202,0.0468267,0,0.0263796,0.0456776,0.0289343,0,0,0.0147849,0,0,0.0195874,0.0471927,0.039912,0.0204017,0.0263161,0.036623,0.0422595,0.0379295,0.064544,0.0711167,0.0503531,0.0726668,0.0520426,0.0547423,0.0791474,0.0123865,0.0300827,0.0101973,0.00937197,0.0367733,0.0696386,0,0,0,0,0,0,0,0,0.0347392,0,0
1751,0.0342765,0.0309189,0,0,0,0,0,0.044756,0,0.0323524,0.0381681,0,0,0.021714,0,0,0.0520602,0.0447495,0.0390015,0.0246822,0.0288285,0.0391185,0.0260501,0.0481199,0.0472514,0.0270767,0.0449101,0.0455229,0.0301418,0.0365951,0.0313492,0.0541744,0.00991377,0.0139924,0.0467225,0,0.026275,0.0456009,0.0290177,0,0,0.0147972,0,0,0.0195919,0.0471728,0.0396993,0.0203748,0.0263428,0.036706,0.0422329,0.0380132,0.0645654,0.0711454,0.0503871,0.0725591,0.0519772,0.0545758,0.0792485,0.0122057,0.0300547,0.0102349,0.00936598,0.0366418,0.0698045,0,0,0,0,0,0,0,0,0.0347912,0,0
1752,0.0343029,0.0308332,0,0,0,0,0,0.0447023,0,0.0323818,0.0381564,0,0,0.0217121,0,0,0.0520284,0.0447815,0.0389626,0.0245631,0.0288598,0.0391672,0.0261152,0.0483783,0.0472711,0.027069,0.0448819,0.045528,0.0301279,0.0364878,0.0313252,0.0541341,0.009938,0.0139318,0.0466144,0,0.0261709,0.0455354,0.0290146,0,0,0.0147735,0,0,0.0195567,0.0472079,0.0395006,0.0203446,0.0262874,0.0367505,0.0421573,0.0381421,0.0646158,0.0712006,0.0504281,0.0723641,0.0519103,0.0545363,0.0794271,0.0120767,0.030059,0.0102719,0.00927611,0.0365466,0.069969,0,0,0,0,0,0,0,0,0.034776,0,0
1753,0.0343648,0.0307169,0,0,0,0,0,0.0446243,0,0.0323759,0.0381859,0,0,0.0217429,0,0,0.0519495,0.0448139,0.0388752,0.0244259,0.0289211,0.0393013,0.0262715,0.0484186,0.0472525,0.027153,0.044862,0.0455484,0.0301172,0.0364201,0.0312932,0.0540232,0.00998223,0.0139449,0.046441,0,0.0260582,0.0454512,0.0290139,0,0,0.0147947,0,0,0.0194771,0.0472925,0.039261,0.0202689,0.026231,0.0368267,0.0421029,0.038229,0.0646275,0.0712143,0.0504668,0.0722532,0.0518397,0.0545381,0.079301,0.0119013,0.0300431,0.0103341,0.00920746,0.0364173,0.0700797,0,0,0,0,0,0,0,0,0.0347435,0,0
1754,0.0343907,0.0305875,0,0,0,0,0,0.0445695,0,0.0324328,0.0382533,0,0,0.0218004,0,0,0.0518544,0.044843,0.0387424,0.0243026,0.0289962,0.0394494,0.0264279,0.0481925,0.0471802,0.0271984,0.0447922,0.0454493,0.0300387,0.0363981,0.0312007,0.0539351,0.010015,0.0140043,0.0462097,0,0.0259173,0.0453288,0.0290372,0,0,0.0148416,0,0,0.0194407,0.0474082,0.039017,0.0202009,0.0262087,0.0369845,0.0420588,0.0383149,0.064604,0.0712453,0.0505115,0.0721858,0.0517659,0.0543192,0.0792144,0.011696,0.0300107,0.0103767,0.00915433,0.0362936,0.0701614,0,0,0,0,0,0,0,0,0.0347549,0,0
1755,0.0344159,0.0304889,0,0,0,0,0,0.0445243,0,0.0325384,0.0382943,0,0,0.021827,0,0,0.051803,0.0448571,0.0386281,0.0242089,0.0290857,0.0395795,0.0265627,0.0479795,0.0470885,0.027207,0.0446936,0.0453375,0.0299159,0.0363102,0.0310486,0.0538976,0.0100314,0.014051,0.0460106,0,0.0257973,0.0452097,0.0290479,0,0,0.0148479,0,0,0.0194307,0.0475324,0.0388306,0.0201697,0.0261757,0.0372046,0.041998,0.0384617,0.0646793,0.0713281,0.0505853,0.0721119,0.0516379,0.0541801,0.079129,0.0115151,0.0300111,0.0103869,0.0090715,0.0361979,0.0702803,0,0,0,0,0,0,0,0,0.0347838,0,0
1756,0.0344743,0.0303739,0,0,0,0,0,0.0444324,0,0.0326387,0.0382331,0,0,0.0218342,0,0,0.051779,0.0449023,0.0384983,0.0240534,0.0292558,0.0397462,0.0267107,0.047842,0.0470547,0.0272499,0.0445936,0.0452575,0.0297661,0.0362026,0.0309156,0.0538639,0.010116,0.0141319,0.0457753,0,0.0256438,0.0450601,0.029141,0,0,0.0148666,0,0,0.0193621,0.047662,0.0385821,0.020103,0.0261404,0.0374621,0.0419426,0.0386086,0.0647917,0.0714055,0.0507035,0.0719676,0.0514706,0.0541736,0.0790353,0.0112834,0.0299722,0.010372,0.00900549,0.0360579,0.0704673,0,0,0,0,0,0,0,0,0.0347715,0,0
1757,0.034522,0.0302475,0,0,0,0,0,0.0442491,0,0.0326915,0.038122,0,0,0.0217693,0,0,0.0517656,0.0450553,0.0382943,0.0238465,0.029499,0.0400097,0.0269309,0.0478582,0.0470405,0.0273716,0.0444444,0.0451304,0.0296456,0.0360563,0.0308723,0.0538384,0.0102112,0.0142063,0.045494,0,0.0254777,0.0449221,0.0292618,0,0,0.0149198,0,0,0.0192346,0.0477835,0.0382427,0.0200113,0.0260539,0.0377752,0.0418983,0.0387354,0.0649211,0.0715222,0.0508422,0.071837,0.0512898,0.0541876,0.0789845,0.0110055,0.0298358,0.0103584,0.00902682,0.0358737,0.0706755,0,0,0,0,0,0,0,0,0.0348591,0,0
1758,0.0346574,0.0301028,0,0,0,0,0,0.0441278,0,0.0328647,0.0381014,0,0,0.0217659,0,0,0.0517374,0.0451997,0.0381265,0.0236255,0.0296977,0.0402834,0.027106,0.0479801,0.0469294,0.0273988,0.0441965,0.0448642,0.0294996,0.0357853,0.0307348,0.0537856,0.0103143,0.0143993,0.0451408,0,0.0252218,0.0447426,0.0293885,0,0,0.0149951,0,0,0.0191413,0.0480087,0.0378407,0.0199477,0.0260227,0.0381855,0.0418581,0.0389617,0.0650445,0.0717887,0.051058,0.0717178,0.0511256,0.0541354,0.0789469,0.0107859,0.0296774,0.0103363,0.00904092,0.0357172,0.07085,0,0,0,0,0,0,0,0,0.0350163,0,0
1759,0.0348114,0.0299333,0,0,0,0,0,0.044007,0,0.0330829,0.0380758,0,0,0.0218204,0,0,0.0516942,0.0452951,0.0378984,0.0233791,0.0299165,0.0405519,0.0273032,0.0479487,0.0467321,0.0273547,0.0439633,0.0445237,0.0292992,0.0354942,0.0305356,0.0536845,0.0104405,0.0145936,0.0447165,0,0.0249202,0.0445363,0.0294772,0,0,0.0151209,0,0,0.0190585,0.0482754,0.0373802,0.0198484,0.0259736,0.0386733,0.0418454,0.0392805,0.0652025,0.0721037,0.0512732,0.0714925,0.0509295,0.0540873,0.0788943,0.010509,0.0295941,0.0103612,0.00906341,0.0355214,0.0711292,0,0,0,0,0,0,0,0,0.0352557,0,0
1760,0.0349036,0.0297079,0,0,0,0,0,0.0437672,0,0.0331991,0.0379744,0,0,0.0218839,0,0,0.0516798,0.0454411,0.037558,0.0229953,0.0303034,0.0409651,0.027572,0.047902,0.0465635,0.0273583,0.043822,0.0440949,0.0291443,0.0353525,0.0304438,0.0536113,0.0106301,0.0147356,0.0441896,0,0.0246512,0.0443975,0.0295756,0,0,0.0153404,0,0,0.0189173,0.0484533,0.0367988,0.0196774,0.0258133,0.0391987,0.0418843,0.0396485,0.0653793,0.0720877,0.0514571,0.071108,0.0506016,0.0540794,0.0788486,0.0100899,0.0295211,0.0104891,0.00916943,0.0352349,0.0714883,0,0,0,0,0,0,0,0,0.035608,0,0
1761,0.0350816,0.0295618,0,0,0,0,0,0.0436329,0,0.0335252,0.0381174,0,0,0.0220134,0,0,0.0516158,0.0454083,0.037247,0.0226458,0.0306648,0.0413027,0.0276714,0.0479523,0.0463886,0.027087,0.0436242,0.0436039,0.028958,0.0350227,0.0301592,0.0534714,0.0108681,0.014904,0.043602,0,0.0242776,0.0441766,0.0297594,0,0,0.0154918,0,0,0.0189254,0.0488029,0.0361404,0.0196474,0.0258352,0.0397367,0.041873,0.0401652,0.0655048,0.0721264,0.0518008,0.0706951,0.0502451,0.0539342,0.0787974,0.0098763,0.0295039,0.0105917,0.00907831,0.0350257,0.0717103,0,0,0,0,0,0,0,0,0.0359732,0,0
1762,0.035194,0.0293588,0,0,0,0,0,0.0434636,0,0.0337639,0.0382959,0,0,0.0220603,0,0,0.051512,0.0454291,0.0368252,0.0223221,0.0310946,0.0417021,0.0278497,0.0479297,0.0462851,0.0268836,0.0434351,0.0435385,0.0288308,0.0347269,0.0299622,0.0534314,0.0110527,0.0150704,0.0429872,0,0.0239223,0.0439794,0.029862,0,0,0.0156301,0,0,0.0188257,0.0490559,0.035462,0.0196178,0.0257885,0.0402803,0.0418256,0.0405411,0.0655847,0.0721871,0.0520645,0.0702344,0.049804,0.0536524,0.078991,0.00961076,0.0294354,0.0106245,0.00911695,0.0347817,0.071926,0,0,0,0,0,0,0,0,0.0364423,0,0
1763,0.0350896,0.0296059,0,0,0,0,0,0.0436979,0,0.0339252,0.0381481,0,0,0.0219203,0,0,0.0514322,0.0452704,0.0364876,0.0218291,0.0315182,0.0421849,0.0280037,0.0478368,0.0460901,0.0266626,0.0431932,0.0434644,0.0285614,0.0342697,0.0293476,0.0534953,0.0112132,0.0151104,0.042798,0,0.0237403,0.0436384,0.0298827,0,0,0.0155798,0,0,0.0187179,0.049481,0.0350836,0.0191463,0.0258731,0.0409776,0.0416482,0.0408677,0.0656409,0.0722964,0.0524646,0.0695485,0.0493418,0.053214,0.0786455,0.00950063,0.0295202,0.0107462,0.00910534,0.0348727,0.0721148,0,0,0,0,0,0,0,0,0.0367414,0,0
1764,0.0352921,0.028987,0,0,0,0,0,0.0434417,0,0.0341,0.0376921,0,0,0.0222443,0,0,0.0512835,0.0453614,0.0359907,0.0215286,0.0317618,0.0425213,0.0281088,0.0480173,0.045956,0.0264264,0.043079,0.043235,0.028521,0.0341632,0.0293233,0.0532125,0.0114345,0.015529,0.0415785,0,0.02303,0.0434122,0.0302894,0,0,0.0159463,0,0,0.0186192,0.0494952,0.033987,0.0192079,0.0258852,0.0414163,0.0416754,0.0414232,0.0659644,0.072507,0.0526675,0.0692239,0.0490271,0.0532217,0.078394,0.00946859,0.0292366,0.0105724,0.0092126,0.0343283,0.0723053,0,0,0,0,0,0,0,0,0.0369847,0,0
1765,0.0354591,0.028585,0,0,0,0,0,0.0439347,0,0.03437,0.037652,0,0,0.0225899,0,0,0.0509589,0.0452103,0.0360839,0.0208199,0.0314574,0.0431671,0.0280281,0.0480858,0.0459979,0.0263463,0.0428028,0.0430027,0.028253,0.0338668,0.0285114,0.0531458,0.0117664,0.0158069,0.0473771,0,0.0271814,0.0431995,0.0305461,0,0,0.0162475,0,0,0.0182493,0.0493661,0.0378415,0.0190665,0.0258788,0.04232,0.0415758,0.0427509,0.0674428,0.0732807,0.0531558,0.066381,0.0461113,0.0499742,0.075858,0.0115545,0.0292473,0.0107453,0.00936478,0.0338704,0.0726189,0,0,0,0,0,0,0,0,0.0366494,0,0
1766,0.035605,0.0285885,0,0,0,0,0,0.043772,0,0.0343081,0.0377532,0,0,0.0224804,0,0,0.0509552,0.0452026,0.03601,0.020619,0.0313751,0.0433166,0.0281863,0.0484543,0.0460028,0.026253,0.0426155,0.0429098,0.0281248,0.0336839,0.0285987,0.0530849,0.0117713,0.0158694,0.0440382,0,0.0249937,0.0431306,0.0305411,0,0,0.0162859,0,0,0.0183098,0.0494253,0.0339855,0.0190394,0.025398,0.0425905,0.0416456,0.0427033,0.067601,0.0734126,0.0532334,0.0671202,0.0462557,0.0511603,0.0771752,0.0098723,0.0291939,0.0106045,0.00943101,0.0338452,0.0727448,0,0,0,0,0,0,0,0,0.0365427,0,0
1767,0.0356555,0.0286142,0,0,0,0,0,0.0436549,0,0.0342532,0.0379472,0,0,0.0223873,0,0,0.0509269,0.0451678,0.0359651,0.0204642,0.0311772,0.0434413,0.0283565,0.0485137,0.0460937,0.0261298,0.0424762,0.0428756,0.0279352,0.0334602,0.0286241,0.0530157,0.0118171,0.0158581,0.0422916,0,0.0239572,0.0429992,0.0306292,0,0,0.0164319,0,0,0.0182704,0.049472,0.032009,0.0191192,0.0248784,0.0428363,0.0416995,0.0426674,0.0677657,0.0735066,0.0532652,0.0675706,0.0463566,0.0518161,0.0778848,0.0102487,0.0291037,0.0104652,0.00928407,0.0338369,0.0727664,0,0,0,0,0,0,0,0,0.0364242,0,0
1768,0.0356083,0.0286284,0,0,0,0,0,0.0436899,0,0.0340816,0.0381295,0,0,0.0223791,0,0,0.0509129,0.0451692,0.0358211,0.0203141,0.0308724,0.0435728,0.0285109,0.048621,0.0461999,0.0260482,0.0423505,0.0428258,0.0277825,0.0332802,0.028455,0.0529551,0.0118214,0.015863,0.0424836,0,0.0236637,0.042801,0.0307054,0,0,0.016621,0,0,0.0181945,0.0493764,0.031757,0.0193962,0.0241585,0.0430732,0.0417555,0.0426102,0.0679261,0.0735348,0.0531925,0.0677105,0.0463718,0.0519003,0.0780874,0.0102378,0.0289646,0.0103453,0.0091276,0.0338344,0.0727583,0,0,0,0,0,0,0,0,0.0362564,0,0
1769,0.0355354,0.0287059,0,0,0,0,0,0.0437217,0,0.0338884,0.0379329,0,0,0.0224313,0,0,0.0509049,0.0451089,0.0356345,0.0201753,0.0305311,0.0437423,0.0286416,0.0488375,0.0463619,0.0260073,0.0421903,0.0426934,0.0275883,0.0331121,0.0282952,0.0529484,0.0118284,0.0158388,0.0429089,0,0.0233824,0.0425363,0.0308949,0,0,0.0167355,0,0,0.0180996,0.0492631,0.0314639,0.0195931,0.0233275,0.0433944,0.041784,0.0424559,0.0681044,0.0735287,0.0530822,0.0678491,0.0463878,0.0519966,0.0783947,0.0103589,0.0288756,0.0103182,0.00893907,0.0338578,0.0727733,0,0,0,0,0,0,0,0,0.036085,0,0
1770,0.0355166,0.0287892,0,0,0,0,0,0.0437057,0,0.0337419,0.0377229,0,0,0.0224701,0,0,0.0508688,0.0450484,0.0354557,0.0200122,0.0302109,0.0439376,0.0287511,0.0490919,0.0465444,0.0259758,0.041997,0.0426411,0.0273957,0.0329753,0.0282021,0.0529388,0.0118331,0.0157939,0.0432041,0,0.0230834,0.0422393,0.0311532,0,0,0.0167322,0,0,0.0180332,0.0492135,0.0312324,0.0195937,0.0225029,0.043743,0.0418563,0.0421547,0.068365,0.0734632,0.052923,0.0679635,0.0464492,0.0521061,0.0782542,0.0105493,0.0288533,0.010236,0.00879576,0.0338966,0.0727639,0,0,0,0,0,0,0,0,0.0359658,0,0
1771,0.0355606,0.0288132,0,0,0,0,0,0.043615,0,0.0335935,0.0376379,0,0,0.0225256,0,0,0.0508079,0.0449802,0.0353211,0.0198459,0.0298362,0.044144,0.028805,0.049424,0.0467244,0.0259018,0.0418137,0.0426166,0.0272713,0.0328561,0.0282094,0.0529063,0.0118144,0.0157114,0.0434425,0,0.0227273,0.0419361,0.0309227,0,0,0.0167593,0,0,0.0179942,0.0491562,0.0310747,0.0195768,0.0216367,0.0441241,0.0419348,0.0417631,0.068497,0.0733524,0.0527819,0.0681177,0.0464331,0.052192,0.0780562,0.0107672,0.0288342,0.0100971,0.008666,0.0339097,0.0727627,0,0,0,0,0,0,0,0,0.0359443,0,0
1772,0.0355633,0.0288627,0,0,0,0,0,0.043421,0,0.0334216,0.0376591,0,0,0.0225821,0,0,0.0507583,0.0448715,0.0352074,0.0196557,0.0294797,0.0443106,0.028864,0.0498328,0.0468566,0.0257425,0.0416239,0.042621,0.0271815,0.032775,0.0283705,0.0529207,0.0117844,0.0156146,0.0437682,0,0.0223502,0.0416511,0.0309038,0,0,0.016837,0,0,0.0179663,0.0490213,0.0310361,0.0195246,0.0207896,0.0444746,0.0420107,0.0414009,0.0683971,0.0733336,0.0526913,0.0682101,0.0463819,0.0522658,0.0779441,0.0109866,0.0287568,0.0100083,0.00851571,0.033965,0.072772,0,0,0,0,0,0,0,0,0.035976,0,0
1773,0.0355784,0.0289685,0,0,0,0,0,0.0431863,0,0.0331967,0.0377135,0,0,0.0225966,0,0,0.0506922,0.0447393,0.0350389,0.0194412,0.0290571,0.0444629,0.0289635,0.050077,0.046953,0.0255137,0.0414532,0.0423694,0.0270421,0.0326688,0.0285965,0.0529757,0.0117689,0.0155362,0.0439328,0,0.022024,0.0413308,0.031302,0,0,0.0168788,0,0,0.0179182,0.0488611,0.0311131,0.0191961,0.0200011,0.044814,0.0421192,0.0410722,0.0680987,0.0734086,0.0526548,0.0682631,0.0463322,0.0521832,0.077876,0.0111769,0.0287264,0.00990063,0.00837714,0.034068,0.0727458,0,0,0,0,0,0,0,0,0.0360186,0,0
1774,0.035598,0.0290299,0,0,0,0,0,0.0429175,0,0.0329583,0.0376967,0,0,0.0226222,0,0,0.050654,0.0445642,0.034823,0.0192024,0.0286349,0.044659,0.0290834,0.0503233,0.0470829,0.0252851,0.0412777,0.0423088,0.0268453,0.0325126,0.0288588,0.0529465,0.0117276,0.015486,0.0439624,0,0.0217587,0.0409985,0.0315178,0,0,0.0169039,0,0,0.0179286,0.0488172,0.0311719,0.0189187,0.0192603,0.0451818,0.0422339,0.0408518,0.0681833,0.0735149,0.05263,0.0682488,0.0463413,0.052176,0.0777892,0.0112356,0.0286223,0.0097721,0.00831758,0.0341225,0.0728014,0,0,0,0,0,0,0,0,0.0360684,0,0
