Timestep,,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,x76,L5HD
650,0,0.0269334,0.0478959,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037876,0.0277047,0.0611248,0,0,0.0104919,0,0,0.0459181,0.0309371,0.0354061,0.0126586,0.0261742,0.0358387,0.0541787,0.0362677,0.0528033,0.0770776,0.0620541,0.0654255,0.0612998,0.0619272,0.0626889,0.0217069,0.0424947,0.0227088,0.0115227,0.0292271,0,0.0222153,0.0652174,0.0191999,0,0,0.0147724,0,0,0.0363129,0.0396999,0.0372133,0.00725281,0.0305737,0.0395333,0.0297544,0.0757286,0.0922018,0.0579583,0.0295145,0.058582,0.0400132,0.0394092,0.0630623,0.0250177,0.0181108,0.0212181,0.0136627,0.0311246,0.0188652,0,0,0,0
651,0,0.0266722,0.0479888,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364071,0.0284312,0.058862,0,0,0.0106171,0,0,0.0462179,0,0.0359208,0.0134468,0.027228,0.0363135,0.0547665,0.0366438,0.0508374,0.0766244,0.062846,0.0652425,0.060901,0.0617638,0.0624521,0.0235969,0.0422044,0.0224421,0.011617,0.0287463,0,0.0222499,0.0676283,0.0189916,0,0,0.0147731,0,0,0.0363021,0.0382519,0.037661,0.00882401,0.0311946,0.0391149,0.0293572,0.075899,0.0927007,0.0580443,0.0282511,0.0579814,0.039565,0.0388633,0.0626044,0.0257095,0.0180091,0.0212762,0.0136941,0.0313201,0.0196616,0,0,0,0
652,0,0.0269645,0.0479117,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376196,0.0277032,0.0611532,0,0,0.0105222,0,0,0.0459219,0.031052,0.035356,0.0126771,0.0262567,0.0359751,0.0541357,0.0362596,0.0527654,0.0770526,0.0620822,0.065429,0.0611907,0.0619472,0.0626847,0.0219525,0.0424543,0.0226588,0.0115684,0.0292174,0,0.0222609,0.0652221,0.0192755,0,0,0.0147566,0,0,0.0363774,0.0397361,0.0372283,0.00730071,0.0306318,0.0395223,0.0296305,0.075708,0.0921727,0.0577019,0.0292413,0.0585253,0.040111,0.0393638,0.0630845,0.0250086,0.0180593,0.0211679,0.013708,0.0315238,0.0194221,0,0,0,0
653,0,0.0269904,0.0479201,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376535,0.0276584,0.0611841,0,0,0.0105249,0,0,0.0459294,0.0310472,0.0353348,0.0126781,0.0261453,0.0361778,0.0541525,0.0362484,0.0527911,0.077048,0.0620688,0.0654567,0.0612781,0.061953,0.0626944,0.02191,0.0423877,0.0226391,0.0115963,0.0292979,0,0.0222196,0.0652066,0.0193024,0,0,0.0147581,0,0,0.0363655,0.0397334,0.0372264,0.00730886,0.0305954,0.0395247,0.0295938,0.0757027,0.0921879,0.0576779,0.0293035,0.0585307,0.0400849,0.0393422,0.0630877,0.0249402,0.0180573,0.0211642,0.0136929,0.0316294,0.0194192,0,0,0,0
654,0,0.0269929,0.0479513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377655,0.0276262,0.061164,0,0,0.0105382,0,0,0.0459584,0.0310213,0.0353639,0.0127428,0.0261185,0.0359819,0.0541546,0.0362141,0.052812,0.0770399,0.0620713,0.065454,0.0613442,0.0619378,0.0626837,0.0217261,0.0424038,0.0226246,0.011595,0.029322,0,0.022232,0.0652212,0.0193305,0,0,0.0147556,0,0,0.0363616,0.0397254,0.0372513,0.00729326,0.0306041,0.0395549,0.0295696,0.0756689,0.0921876,0.0577484,0.0294904,0.0585278,0.0400531,0.0393074,0.0630749,0.0249266,0.0180676,0.0211738,0.0136751,0.031586,0.0194248,0,0,0,0
655,0,0.0269966,0.0479565,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378801,0.0275533,0.0611649,0,0,0.0105185,0,0,0.0459344,0.0309442,0.0352475,0.0127671,0.0261042,0.0358633,0.0541384,0.0362385,0.0528503,0.0770429,0.0620577,0.0654475,0.0613427,0.0618925,0.0626567,0.0216455,0.0423506,0.0226148,0.0116281,0.0293024,0,0.0222576,0.0652282,0.019331,0,0,0.0147511,0,0,0.0363667,0.0396911,0.0372448,0.00729688,0.0306237,0.0395731,0.029518,0.0756579,0.0921786,0.0577989,0.0295166,0.0585392,0.0400098,0.0392554,0.0630537,0.0249492,0.0180881,0.0211961,0.0136893,0.0315341,0.0194384,0,0,0,0
656,0,0.0269928,0.0479521,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378302,0.0275815,0.0611911,0,0,0.0105045,0,0,0.0459022,0.0309408,0.0351552,0.0127443,0.0261007,0.0359481,0.0541186,0.0362797,0.0528445,0.0770513,0.0619799,0.0654416,0.0613286,0.0618858,0.0626596,0.0217595,0.0423214,0.022617,0.0116538,0.0293081,0,0.0222603,0.0652254,0.0192898,0,0,0.0147562,0,0,0.0363766,0.039683,0.0372381,0.00734766,0.0306301,0.0395609,0.0294909,0.0756616,0.0921845,0.057827,0.0295342,0.0585294,0.0399986,0.0392509,0.0630568,0.0249444,0.018101,0.021205,0.0136884,0.0315422,0.0194897,0,0,0,0
657,0,0.0270213,0.0479362,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378478,0.0276232,0.0612137,0,0,0.0104961,0,0,0.0458995,0.0309166,0.0352067,0.0126566,0.0260643,0.0361427,0.0540411,0.0363044,0.0529044,0.0770841,0.0618604,0.0654313,0.0613341,0.0620124,0.0626718,0.0217265,0.0423215,0.0226143,0.0116678,0.0292953,0,0.0222351,0.0652284,0.0192632,0,0,0.0147574,0,0,0.0363881,0.0396723,0.037238,0.00739764,0.0306469,0.039504,0.0294456,0.0756757,0.0921773,0.0578955,0.0294693,0.0584977,0.0400141,0.0392578,0.0630871,0.0249505,0.0181107,0.0212144,0.01369,0.0315453,0.019528,0,0,0,0
658,0,0.0270132,0.0479561,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379021,0.0276551,0.0612026,0,0,0.0105141,0,0,0.0459276,0.0309247,0.0352838,0.0126662,0.0260369,0.0359952,0.0539702,0.0363323,0.0529335,0.0770959,0.0619714,0.0654213,0.0613433,0.0621815,0.0626691,0.0216012,0.0423064,0.0225961,0.011673,0.0293114,0,0.0222462,0.0652348,0.0192427,0,0,0.0147469,0,0,0.0363993,0.0396621,0.0372539,0.0073949,0.0306475,0.0395278,0.0294181,0.0756689,0.0921745,0.0578439,0.0294044,0.0584951,0.0400052,0.0392798,0.0630897,0.0249187,0.0181362,0.0212152,0.0136839,0.0315261,0.0195618,0,0,0,0
659,0,0.0270196,0.0479806,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378604,0.0276044,0.0611806,0,0,0.0105626,0,0,0.0459671,0.0309143,0.0352384,0.0126855,0.0260036,0.0359006,0.0539555,0.0362917,0.0529435,0.0770985,0.0620461,0.065423,0.0613671,0.0619924,0.0626897,0.0215573,0.0423021,0.0225861,0.0116815,0.0293306,0,0.0222754,0.06524,0.0192464,0,0,0.0147251,0,0,0.0363967,0.0396548,0.0372831,0.00739508,0.0306772,0.0395577,0.0294229,0.0756707,0.0921664,0.0578762,0.0293668,0.0585685,0.0399631,0.0393447,0.0630931,0.0248818,0.0181618,0.0212153,0.0136771,0.0314978,0.0195758,0,0,0,0
660,0,0.0270028,0.0479963,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378284,0.0275827,0.0611581,0,0,0.010582,0,0,0.0460059,0.0308833,0.035225,0.0127208,0.0260121,0.0358916,0.053971,0.0362498,0.0529051,0.077097,0.0619675,0.0654305,0.0613791,0.0618923,0.0626965,0.0216864,0.0422858,0.0225831,0.0117202,0.029349,0,0.0222889,0.0652557,0.0192559,0,0,0.0147023,0,0,0.0363864,0.0396565,0.037324,0.00742614,0.0307107,0.0395699,0.0294336,0.0756632,0.0921636,0.0578031,0.0294607,0.058716,0.0399317,0.0393501,0.0631046,0.0248887,0.0181625,0.0212087,0.0136807,0.0314668,0.0195738,0,0,0,0
661,0,0.0269627,0.04801,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037792,0.0275762,0.0611326,0,0,0.0105464,0,0,0.0460133,0.0308527,0.0351646,0.0128009,0.0259875,0.0358796,0.0539985,0.0362543,0.0528615,0.0770836,0.0618248,0.0654258,0.0613419,0.0620027,0.0626751,0.0218011,0.0422661,0.0225703,0.0117617,0.029344,0,0.0222659,0.0652785,0.0192432,0,0,0.0147113,0,0,0.0363961,0.039689,0.0373125,0.00745982,0.0307497,0.0395714,0.0294271,0.0756497,0.0921511,0.0578782,0.0296226,0.058739,0.0399366,0.039305,0.0631124,0.0249041,0.0181623,0.0212038,0.0136863,0.0314473,0.0195973,0,0,0,0
662,0,0.0269832,0.0480256,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378508,0.0276021,0.0611479,0,0,0.010489,0,0,0.0459912,0.030912,0.0351439,0.0128014,0.0259639,0.0358899,0.0540068,0.0362415,0.0529358,0.077097,0.0618413,0.0654237,0.0613476,0.0621818,0.062646,0.0216988,0.0422548,0.022557,0.0117857,0.0293495,0,0.0222612,0.0652676,0.019068,0,0,0.0146872,0,0,0.0363853,0.0397056,0.0372629,0.00748666,0.0307595,0.0395748,0.0293939,0.075653,0.0921355,0.0580367,0.0296214,0.0586919,0.0399494,0.0392833,0.0631061,0.0248834,0.0181861,0.0212145,0.0137124,0.0314477,0.0195683,0,0,0,0
663,0,0.0270223,0.0480463,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378078,0.0276198,0.0611902,0,0,0.0105017,0,0,0.0459987,0.0309423,0.0351688,0.0127717,0.025928,0.0360243,0.0540077,0.0362568,0.0529868,0.0770662,0.0619493,0.0654708,0.0613899,0.0619896,0.0626759,0.0216579,0.0422262,0.0225457,0.011752,0.029361,0,0.0222805,0.0652317,0.0187192,0,0,0.0146515,0,0,0.0363564,0.0397065,0.0372638,0.0075007,0.0307349,0.0395607,0.0293639,0.0756758,0.0921375,0.0579803,0.0295102,0.0587507,0.0399452,0.0392862,0.0630702,0.0248589,0.0182084,0.0212247,0.0137431,0.031463,0.0194775,0,0,0,0
664,0,0.0269546,0.0480891,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036601,0,0.0583981,0,0,0.0105997,0,0,0.0462574,0,0.0405727,0.0137477,0.0286448,0.0372174,0.0547167,0.0371776,0.0510832,0.0776283,0.0635542,0.0637775,0.05948,0.0599644,0.0604373,0.0239939,0.0420508,0.0223381,0.0118035,0.0290545,0,0.0222842,0.0683651,0.0185219,0,0,0.0145462,0,0,0.0361362,0.0381654,0.0378722,0.00941028,0.0313438,0.0389441,0.0286009,0.0759091,0.0928392,0.0579963,0.028079,0.0580283,0.0392714,0.038625,0.0624135,0.0254043,0.0182507,0.0215635,0.0138853,0.0314156,0.0199146,0,0,0,0
665,0,0.0270539,0.0480374,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377369,0.027032,0.061233,0,0,0.0104298,0,0,0.0460107,0.0309241,0.0353218,0.0126742,0.0261309,0.0363882,0.0540426,0.0362936,0.0529983,0.0771325,0.0620223,0.0654093,0.0613025,0.0619065,0.0625923,0.0218294,0.0422631,0.0225136,0.0118687,0.0292931,0,0.0223073,0.0652424,0.0190664,0,0,0.0146336,0,0,0.036374,0.0396937,0.0373519,0.00755541,0.0307919,0.0394748,0.0293435,0.0756885,0.0921515,0.0577722,0.0293799,0.0587464,0.0399011,0.039234,0.0630269,0.0249265,0.0182452,0.0212157,0.0137614,0.0314126,0.0195112,0,0,0,0
666,0,0.0270478,0.0480158,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382882,0.0257952,0.0611671,0,0,0.0103475,0,0,0.0460857,0.0309114,0.0354762,0.0127176,0.0259775,0.036338,0.0540548,0.0363276,0.0530797,0.0771866,0.0620529,0.0653276,0.0612597,0.0620241,0.0624472,0.0215074,0.0423256,0.0224793,0.0120602,0.0293748,0,0.0222894,0.065288,0.0191787,0,0,0.0146352,0,0,0.0363776,0.0396408,0.0373537,0.00759724,0.0307777,0.0395236,0.0293117,0.075713,0.0921892,0.0580175,0.0295577,0.0587283,0.0398906,0.0392389,0.0630104,0.0248495,0.0182411,0.0212201,0.013769,0.0313471,0.0195049,0,0,0,0
667,0,0.0270124,0.0480402,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383776,0.025344,0.061088,0,0,0.0104628,0,0,0.0460594,0.0309135,0.0355753,0.0127681,0.025972,0.0361835,0.0540981,0.0363452,0.0530105,0.0771789,0.0620639,0.0653012,0.0612547,0.0618101,0.0624113,0.0215213,0.0422906,0.0225482,0.0118182,0.0293461,0,0.0222932,0.0653568,0.0191437,0,0,0.0146252,0,0,0.0363685,0.0396294,0.0373511,0.00761446,0.030771,0.0395322,0.0293451,0.0756724,0.0921828,0.0581151,0.0296382,0.0587389,0.0398887,0.0391961,0.0630225,0.0248159,0.018236,0.0211993,0.0137675,0.0313533,0.0195304,0,0,0,0
668,0,0.028063,0.0477554,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382294,0.0254227,0.061301,0,0,0.0111235,0,0,0.0464158,0.0307096,0.0357029,0.0127203,0.0259424,0.0360488,0.054137,0.0363728,0.0531618,0.0772844,0.0621089,0.0652452,0.0612054,0.061635,0.062386,0.0217277,0.0414586,0.0221752,0.0112772,0.0292642,0,0.0224179,0.0653228,0,0,0,0.0142281,0,0,0.0360083,0.039664,0.0376862,0.00799758,0.0308034,0.039506,0.0290678,0.0759401,0.092473,0.0582273,0.0296809,0.0584709,0.0396338,0.0388879,0.062848,0.0249065,0.0187401,0.0216613,0.0142919,0.0312613,0.0179406,0,0,0,0
669,0,0.0270646,0.048044,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383374,0.0254719,0.0610757,0,0,0.0105038,0,0,0.0460754,0.0308494,0.0355352,0.0126727,0.0258903,0.0363658,0.0540403,0.0363051,0.053067,0.0771832,0.0621167,0.0653357,0.0612927,0.0616643,0.0624439,0.0214527,0.0422683,0.0225815,0.0117368,0.0293493,0,0.0223277,0.0653644,0.0191809,0,0,0.0147236,0,0,0.0363353,0.0396074,0.037379,0.00763237,0.0307293,0.0394698,0.0293951,0.0756459,0.0921908,0.0581382,0.0296227,0.0585307,0.0398857,0.0392162,0.0631249,0.0247626,0.0182335,0.0212218,0.0136934,0.0313517,0.0195148,0,0,0,0
670,0,0.0270382,0.0480297,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382684,0.0255084,0.0610265,0,0,0.0105134,0,0,0.0460527,0.0308568,0.0355636,0.0127509,0.0259002,0.0361813,0.0540631,0.036301,0.053026,0.0771704,0.0621257,0.0653299,0.0612918,0.061773,0.0624561,0.0214427,0.0422654,0.0225564,0.0117575,0.029443,0,0.0223467,0.0653839,0.0192172,0,0,0.0146764,0,0,0.0363827,0.0396197,0.0373945,0.00761278,0.0307446,0.0395103,0.0294288,0.0756338,0.0921812,0.0581483,0.0296068,0.0584719,0.0398936,0.0392918,0.0631035,0.0247073,0.0182548,0.0212201,0.0136849,0.0313296,0.0195006,0,0,0,0
671,0,0.0267961,0.048099,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371187,0.0262596,0.058801,0,0,0.0105786,0,0,0.0462713,0,0.0361448,0.013417,0.0268356,0.036907,0.0547484,0.0367138,0.0511889,0.0767675,0.0628826,0.0651358,0.0609841,0.0618103,0.0622364,0.0230264,0.0419714,0.0223253,0.0118153,0.0289581,0,0.0223333,0.0677588,0.0189788,0,0,0.0146166,0,0,0.0363448,0.0381635,0.0378339,0.00917492,0.0313236,0.0390375,0.0290713,0.0758375,0.0926871,0.0581977,0.0284298,0.0579121,0.0394068,0.0387703,0.0626064,0.0254123,0.0182218,0.021317,0.0137372,0.0314157,0.0198783,0,0,0,0
672,0,0.0270453,0.0480278,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381911,0.0256219,0.0610607,0,0,0.0104159,0,0,0.0460192,0.0308252,0.0356878,0.0126859,0.0259712,0.0365795,0.0541329,0.0362891,0.0530531,0.0771945,0.0621052,0.065301,0.0612714,0.0619544,0.0624533,0.0216712,0.0422613,0.0225242,0.011846,0.0293239,0,0.0223274,0.065376,0.0192096,0,0,0.0146157,0,0,0.0364116,0.0396585,0.0374192,0.00768929,0.0308005,0.0394238,0.0294197,0.0756622,0.0921869,0.0579861,0.0295921,0.0585155,0.0398983,0.0391993,0.063029,0.0247713,0.0182805,0.0211941,0.0137459,0.0313797,0.019478,0,0,0,0
673,0,0.0270766,0.0480205,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383682,0.0255847,0.0610903,0,0,0.0103708,0,0,0.0461073,0.0308619,0.0355976,0.0126377,0.0258798,0.0366368,0.0541028,0.0363226,0.0531555,0.0772284,0.0621018,0.0653145,0.0612849,0.0620375,0.0624207,0.0215032,0.0423036,0.0224874,0.0119996,0.0293166,0,0.0222779,0.0653415,0.0192276,0,0,0.0146114,0,0,0.0363965,0.0396473,0.037427,0.00768961,0.0308064,0.0394288,0.029382,0.0757072,0.0922034,0.0580719,0.0295818,0.0586676,0.0398912,0.0391821,0.0630225,0.0247118,0.0182912,0.0212006,0.0137681,0.0313454,0.0194437,0,0,0,0
674,0,0.027047,0.0480297,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383875,0.0255299,0.0610753,0,0,0.0104325,0,0,0.046063,0.0308891,0.035516,0.012603,0.0258264,0.0366218,0.0541351,0.0363377,0.0531444,0.0772216,0.0620876,0.0653532,0.0613121,0.0617989,0.0624432,0.0214593,0.0422761,0.0225518,0.0117984,0.0294405,0,0.0223121,0.065347,0.0192721,0,0,0.0146065,0,0,0.0364023,0.0396464,0.0374225,0.00765685,0.0308067,0.0394165,0.029402,0.0756971,0.0921836,0.058135,0.0296165,0.0587523,0.0398965,0.0392071,0.0630365,0.0246752,0.0183174,0.0211909,0.0137957,0.0313293,0.0194189,0,0,0,0
675,0,0.0269578,0.0480208,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383004,0.0255816,0.0610474,0,0,0.0105093,0,0,0.0460461,0.0308556,0.0355685,0.0126166,0.0258073,0.0366091,0.05416,0.0363266,0.0530787,0.077192,0.0620855,0.0653649,0.0613351,0.0617019,0.0624992,0.0215484,0.0422439,0.0225787,0.0116615,0.029557,0,0.0223613,0.0653608,0.0193027,0,0,0.0146161,0,0,0.036418,0.039647,0.0374143,0.00764525,0.0308007,0.0394139,0.0294341,0.0756752,0.0921736,0.0580935,0.0295787,0.058768,0.0398962,0.0391924,0.0630422,0.0246576,0.0183248,0.0211829,0.0137986,0.031303,0.0193743,0,0,0,0
676,0,0.0269716,0.0480203,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382845,0.0257123,0.061056,0,0,0.0105433,0,0,0.046038,0.0308642,0.0356908,0.0126297,0.0258025,0.0365866,0.0541482,0.0363604,0.0530796,0.0771735,0.0620871,0.0653632,0.0613416,0.0618757,0.0625284,0.0215545,0.0422357,0.0225899,0.0116384,0.0295212,0,0.0223328,0.0653537,0.0192864,0,0,0.0146237,0,0,0.0364145,0.0396292,0.0374182,0.00765252,0.030779,0.0394135,0.0294307,0.0756625,0.0921745,0.0579889,0.0295246,0.0587025,0.0398885,0.0391737,0.0630378,0.02467,0.0183071,0.0211946,0.0137836,0.0313129,0.0193802,0,0,0,0
677,0,0.0269365,0.0479903,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382521,0.0257795,0.0610483,0,0,0.0105648,0,0,0.0460457,0.0308643,0.0357588,0.0126759,0.0258387,0.0365382,0.0541264,0.0363422,0.0530541,0.0771729,0.0621141,0.0653555,0.0613233,0.0621098,0.0625167,0.021616,0.0422341,0.0225801,0.0116599,0.0294774,0,0.0222969,0.0653552,0.019282,0,0,0.0146197,0,0,0.0364239,0.0396355,0.0374379,0.00766271,0.0307605,0.0394298,0.0294273,0.0756453,0.0921628,0.0580406,0.0295072,0.0585455,0.0398913,0.0392338,0.0630329,0.0246237,0.0182946,0.0211852,0.0137777,0.0313343,0.0194096,0,0,0,0
678,0,0.0269538,0.0479875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381943,0.0257081,0.061026,0,0,0.0105492,0,0,0.0460509,0.0308036,0.0357378,0.0126613,0.0258443,0.0365456,0.0541188,0.0363246,0.053012,0.0771649,0.062152,0.0653713,0.0613275,0.0618934,0.0625224,0.0216977,0.0422434,0.022566,0.0116853,0.0294356,0,0.0222842,0.0653748,0.0192803,0,0,0.01462,0,0,0.0364388,0.0396385,0.0374375,0.00766888,0.0307361,0.0394308,0.029427,0.0756408,0.0921629,0.0579562,0.0293796,0.0584928,0.0398986,0.0392461,0.0630384,0.0245405,0.0182915,0.0211748,0.0137652,0.0313406,0.0194588,0,0,0,0
679,0,0.0268932,0.0479702,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382047,0.0256386,0.0610054,0,0,0.0105397,0,0,0.046037,0.0307845,0.0357539,0.0126252,0.0258359,0.0365828,0.0541467,0.0363091,0.0530027,0.0771703,0.0621725,0.0653755,0.061329,0.0618667,0.062529,0.0217047,0.0422444,0.0225534,0.0117028,0.0294888,0,0.0222831,0.0653861,0.0192818,0,0,0.0146159,0,0,0.0364555,0.0396466,0.0374117,0.00766184,0.0307343,0.0394148,0.0294442,0.0756572,0.0921883,0.0578834,0.0292737,0.0585187,0.0398919,0.0391699,0.0630544,0.0244756,0.0183072,0.0211798,0.0137648,0.0313219,0.0193958,0,0,0,0
680,0,0.0269041,0.047952,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383407,0.0255644,0.0609867,0,0,0.0105466,0,0,0.0460444,0.0308345,0.0357832,0.0126276,0.0258349,0.0366189,0.054159,0.0363122,0.0530469,0.0771935,0.0620666,0.0653496,0.0613146,0.0621824,0.0625034,0.0215582,0.0422279,0.0225594,0.0117185,0.0296348,0,0.0223253,0.0653932,0.019253,0,0,0.0146135,0,0,0.0364521,0.0396586,0.0374419,0.00765289,0.0307271,0.0393925,0.0294276,0.0756683,0.0922077,0.0578595,0.0294911,0.0585303,0.0398637,0.0391502,0.0630346,0.0244331,0.0183066,0.0211957,0.0137653,0.0312965,0.0193505,0,0,0,0
681,0,0.0269954,0.0479397,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384506,0.0255135,0.0609695,0,0,0.0105122,0,0,0.0460516,0.0309166,0.0357312,0.0126136,0.0257824,0.0366584,0.0541363,0.0363213,0.0531026,0.0772141,0.0618626,0.0653285,0.0613067,0.0623798,0.0624735,0.0214245,0.0422397,0.0225601,0.0117319,0.029717,0,0.0223463,0.0654094,0.0192942,0,0,0.0146289,0,0,0.0364563,0.0396721,0.0374616,0.0076526,0.030717,0.0393672,0.029389,0.0756846,0.0922223,0.0578779,0.0296072,0.0585178,0.0398533,0.0391858,0.0630348,0.0243865,0.0182836,0.021202,0.0137624,0.0312678,0.0193676,0,0,0,0
682,0,0.0270588,0.047943,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383994,0.0255683,0.0609628,0,0,0.0105152,0,0,0.0460581,0.0309424,0.0357481,0.0126286,0.0257698,0.0367308,0.0541284,0.0363058,0.0530842,0.0771961,0.0618347,0.0653298,0.0612993,0.0623823,0.0624575,0.021495,0.0422472,0.0225431,0.0117272,0.0297614,0,0.0223026,0.065423,0.0192412,0,0,0.0146151,0,0,0.0364446,0.0396895,0.0374582,0.00765813,0.0307355,0.0393547,0.0294016,0.0757038,0.0922203,0.0579562,0.0295005,0.0585025,0.0398427,0.0392345,0.063047,0.024334,0.0182676,0.0211609,0.0137653,0.0312843,0.0193867,0,0,0,0
683,0,0.0270258,0.047913,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383108,0.0255944,0.0609734,0,0,0.0105012,0,0,0.0460555,0.0308733,0.035662,0.0126579,0.0257685,0.0367781,0.0541205,0.0363269,0.0530641,0.0771897,0.0619665,0.065331,0.0613091,0.062196,0.0624591,0.0215945,0.0422579,0.0225259,0.011734,0.0298255,0,0.0222797,0.0654254,0.0193348,0,0,0.0145575,0,0,0.0363925,0.0396935,0.0374584,0.0076537,0.0307698,0.0393515,0.0294401,0.0757288,0.0921873,0.0580312,0.029328,0.0585068,0.0398605,0.0392947,0.0630866,0.0242625,0.0182788,0.0211119,0.0137653,0.0312942,0.0193862,0,0,0,0
684,0,0.0268011,0.0479713,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371436,0.0262536,0.0587321,0,0,0.0106004,0,0,0.0463151,0,0.0360949,0.0133566,0.0266355,0.0373501,0.0547689,0.0367628,0.0511931,0.0767481,0.0627721,0.0652013,0.0610669,0.0616678,0.0622989,0.0230645,0.0419688,0.0223109,0.0117866,0.0293903,0,0.0222783,0.067803,0.0191481,0,0,0.0145614,0,0,0.0363457,0.0382252,0.0379246,0.00916497,0.0313244,0.0389163,0.0290969,0.0759077,0.0926873,0.0580203,0.0281389,0.0579382,0.0393703,0.0388265,0.0626309,0.0249315,0.0182134,0.0212339,0.0137508,0.0313495,0.0197248,0,0,0,0
685,0,0.027092,0.0478815,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380821,0.0255585,0.0609102,0,0,0.0104696,0,0,0.0460334,0.030935,0.0357108,0.0126222,0.025946,0.0368122,0.0541552,0.0363832,0.0528956,0.077171,0.0620558,0.0653369,0.0612886,0.0618084,0.0624818,0.0217468,0.0422282,0.0225356,0.0117165,0.0297951,0,0.022355,0.065494,0.0194048,0,0,0.014612,0,0,0.036455,0.0397363,0.0375573,0.0076416,0.0308673,0.0393117,0.0294817,0.0757105,0.0921611,0.0578475,0.0293745,0.0584855,0.0398255,0.0392848,0.0630543,0.0243079,0.0182727,0.0211144,0.0137023,0.0312779,0.019174,0,0,0,0
686,0,0.0271193,0.0478177,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383256,0.025536,0.060899,0,0,0.010451,0,0,0.0460258,0.0310031,0.035798,0.0125038,0.0257991,0.0369604,0.0541411,0.0364113,0.0528703,0.0771857,0.0620275,0.0653636,0.0613116,0.0621521,0.0624898,0.0215494,0.0422814,0.0225287,0.0116996,0.0299347,0,0.0222997,0.0654689,0.0193654,0,0,0.0146001,0,0,0.036436,0.0396968,0.0375324,0.00764061,0.0307534,0.0393355,0.0295024,0.0757308,0.0922025,0.057882,0.0296626,0.0584921,0.039819,0.0392485,0.0630492,0.024187,0.0183162,0.0211235,0.01372,0.0312041,0.0187938,0,0,0,0
687,0,0.0271664,0.0477842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384653,0.0255306,0.060894,0,0,0.0104513,0,0,0.046022,0.030964,0.0357623,0.0124533,0.0257467,0.0370191,0.0541446,0.0364312,0.0529401,0.0772106,0.0620308,0.0653513,0.0612914,0.0622802,0.0624605,0.0214087,0.0423041,0.0225384,0.0116869,0.0300007,0,0.0222624,0.065473,0.0193329,0,0,0.0145521,0,0,0.0363798,0.0396668,0.0375114,0.00765,0.0307161,0.0393057,0.0295168,0.0757711,0.0922364,0.0579247,0.0296819,0.0584471,0.039802,0.0392439,0.0630446,0.0241319,0.018367,0.0211235,0.0137513,0.0312063,0.0187026,0,0,0,0
