Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,x75,RTIB,
516,0.067289,0.0485601,0,0,0,0,0,0,0.0378449,0,0.0290326,0.0714386,0,0,0.0204315,0,0,0.032184,0.0713147,0.0285994,0.0385835,0.0092793,0.0764193,0.0565643,0.0371786,0.0515634,0.0578067,0.039176,0.0156897,0.0138471,0.0361117,0.0387026,0.0351898,0.0218692,0.0127678,0.0194133,0.0527795,0,0.0269999,0.0699277,0.0328352,0,0,0.0220457,0,0,0.0346862,0.0620099,0.0301721,0.0567558,0.0222416,0.0850877,0.061452,0.0443491,0.0748083,0.0714839,0.0295152,0.0446013,0.0518946,0.0892519,0.0222321,0.0233229,0.00761739,0.0201277,0.0280372,0.0345648,0,0,0,0,0,0,0,0,0,0.0745021,0
517,0.0673948,0.048641,0,0,0,0,0,0,0.037323,0,0.0290448,0.0711087,0,0,0.0205172,0,0,0.0320907,0.0709547,0.0283226,0.038752,0.00892924,0.0767005,0.056728,0.0370676,0.052028,0.0582353,0.0391052,0.0153102,0.0136074,0.0361566,0.0386097,0.0356901,0.0219495,0.0126763,0.0195602,0.0513805,0,0.0272447,0.0696161,0.0328751,0,0,0.0220854,0,0,0.0347189,0.0623897,0.0307914,0.0563646,0.0223142,0.0851451,0.0615273,0.0440922,0.0750217,0.0717599,0.0293952,0.0443747,0.0516306,0.0888018,0.0225445,0.023352,0.00758441,0.0201956,0.0279495,0.0347725,0,0,0,0,0,0,0,0,0,0.0742219,0
518,0.0674976,0.0487024,0,0,0,0,0,0,0.036786,0,0.029085,0.0707404,0,0,0.0206031,0,0,0.0320159,0.0705846,0.0280673,0.0389399,0.00867836,0.0769897,0.0568952,0.0370019,0.0525822,0.0586843,0.0390202,0.0149042,0.0133715,0.0361393,0.0385368,0.0362741,0.0220496,0.0125668,0.0197134,0.0500586,0,0.0276129,0.0692919,0.0328922,0,0,0.0220907,0,0,0.0347501,0.0627425,0.0315061,0.0559367,0.0223459,0.0851522,0.061621,0.0441832,0.0751983,0.0720066,0.0292983,0.0440817,0.051326,0.088325,0.023165,0.0233765,0.00755053,0.0202696,0.0278563,0.0349473,0,0,0,0,0,0,0,0,0,0.0739256,0
519,0.0676004,0.0487286,0,0,0,0,0,0,0.0362188,0,0.0291277,0.0702854,0,0,0.0206717,0,0,0.0319765,0.0702194,0.0278134,0.039188,0.00853877,0.0772693,0.057075,0.0369417,0.0532312,0.0591654,0.0389561,0.0145093,0.0132243,0.036111,0.038362,0.0369509,0.02213,0.0124307,0.0198646,0.0488202,0,0.0279204,0.0690115,0.0328929,0,0,0.0220745,0,0,0.0348009,0.062971,0.0322658,0.0555018,0.0224143,0.0851166,0.0617083,0.0439906,0.0753643,0.0722226,0.0292412,0.0437632,0.0509712,0.0878073,0.0240448,0.0234188,0.00755609,0.0203335,0.0277622,0.0350828,0,0,0,0,0,0,0,0,0,0.0736016,0
520,0.0676062,0.0489208,0,0,0,0,0,0,0.0356229,0,0.0291339,0.0698026,0,0,0.0206212,0,0,0.0318102,0.0698885,0.0274067,0.0394457,0.00870243,0.0775528,0.0572248,0.0369255,0.0538188,0.0596835,0.038985,0.0141511,0.0130153,0.0361503,0.0382819,0.037741,0.0221186,0.0126211,0.0202308,0.047475,0,0.0281545,0.0687463,0.0329456,0,0,0.0227981,0,0,0.0344812,0.0632571,0.0329888,0.0550577,0.0225733,0.085071,0.0617245,0.043953,0.0754966,0.0724517,0.0292901,0.0434334,0.0506109,0.0873251,0.0250091,0.023314,0.00786829,0.0200185,0.0278062,0.0352455,0,0,0,0,0,0,0,0,0,0.0732613,0
521,0.0678063,0.0488406,0,0,0,0,0,0,0.035058,0,0.0292162,0.0693405,0,0,0.0207635,0,0,0.0318566,0.0695248,0.0269293,0.0397655,0.00892315,0.0778674,0.0574147,0.0371757,0.0543294,0.0603052,0.0391026,0.0137934,0.0128363,0.0362082,0.0383791,0.0386846,0.0222609,0.012048,0.020295,0.046147,0,0.028456,0.0685768,0.0329142,0,0,0.0219686,0,0,0.0348228,0.0636185,0.0337441,0.0546456,0.0227189,0.0850626,0.0618281,0.0444448,0.0756519,0.0727927,0.0294587,0.0430292,0.0502063,0.0868118,0.0262523,0.0234935,0.00763781,0.0204899,0.0276668,0.0354754,0,0,0,0,0,0,0,0,0,0.0728516,0
522,0.0679671,0.0488298,0,0,0,0,0,0,0.0345493,0,0.0293773,0.0689033,0,0,0.0208234,0,0,0.0317746,0.0691809,0.0264373,0.0400996,0.00897293,0.078207,0.0576411,0.0377792,0.0547818,0.0609595,0.0392864,0.0135529,0.0126547,0.0362631,0.038409,0.0398085,0.0223833,0.0118941,0.0204948,0.0449158,0,0.0288571,0.0684265,0.0329235,0,0,0.0219783,0,0,0.0348253,0.0640579,0.0344637,0.0542588,0.0227813,0.0850339,0.0619063,0.0450612,0.0757766,0.0732267,0.0297971,0.0425833,0.049789,0.0862671,0.0276821,0.0235456,0.0075874,0.020568,0.0275482,0.03571,0,0,0,0,0,0,0,0,0,0.0724084,0
523,0.0680758,0.0488149,0,0,0,0,0,0,0.0340786,0,0.0295249,0.0684692,0,0,0.0209057,0,0,0.0317105,0.0688545,0.0259665,0.0404303,0.00886064,0.0786398,0.057845,0.0382163,0.0552124,0.0616916,0.0394838,0.0134599,0.0126113,0.0363086,0.0383369,0.0410066,0.0225034,0.0117975,0.0206395,0.043778,0,0.0292892,0.0683083,0.0328947,0,0,0.0220037,0,0,0.0348055,0.0644143,0.0350429,0.0539537,0.0228684,0.0850986,0.0619437,0.0449999,0.0759136,0.0736503,0.0300967,0.0421496,0.0493482,0.085701,0.0290197,0.0235633,0.00755393,0.0205825,0.0274312,0.0359377,0,0,0,0,0,0,0,0,0,0.0719907,0
524,0.0681893,0.0487788,0,0,0,0,0,0,0.0336685,0,0.0296185,0.0680361,0,0,0.0209912,0,0,0.0316579,0.0685684,0.0255319,0.0407741,0.00887547,0.0791088,0.0580595,0.0384334,0.0555945,0.0624128,0.0396066,0.0134929,0.0126165,0.0364229,0.0384576,0.0422716,0.0226564,0.0116943,0.0207982,0.0426449,0,0.0296596,0.0682582,0.0328526,0,0,0.0220547,0,0,0.0347608,0.0647277,0.0355731,0.0537183,0.0228997,0.0852962,0.0619515,0.0449339,0.0760822,0.0740974,0.0303863,0.0417567,0.0488511,0.0850925,0.03057,0.0235267,0.00758552,0.0205797,0.0272839,0.0361589,0,0,0,0,0,0,0,0,0,0.0715755,0
525,0.0683134,0.04875,0,0,0,0,0,0,0.0333662,0,0.0297186,0.067642,0,0,0.0210454,0,0,0.0316128,0.06831,0.0250704,0.0411284,0.00913037,0.0795763,0.0582726,0.0385716,0.0559159,0.062621,0.0396367,0.0135412,0.0126247,0.0365693,0.0387835,0.0434725,0.0228016,0.0115635,0.0209955,0.0415099,0,0.030021,0.0681892,0.0328171,0,0,0.0220979,0,0,0.0347707,0.065051,0.036106,0.0535155,0.0228573,0.0855874,0.0619341,0.0451857,0.0762286,0.0745339,0.030809,0.041291,0.0483216,0.0844322,0.0323573,0.023467,0.00762621,0.0205345,0.0271179,0.0364119,0,0,0,0,0,0,0,0,0,0.071149,0
526,0.0684297,0.0487141,0,0,0,0,0,0,0.0331357,0,0.0298164,0.0672866,0,0,0.021077,0,0,0.0315731,0.0681154,0.0246132,0.0414496,0.00947498,0.0800578,0.0584554,0.0386698,0.05613,0.0627186,0.0395681,0.0136291,0.012596,0.0367864,0.0390236,0.0446419,0.022912,0.0114567,0.0211531,0.0404142,0,0.0304176,0.0680704,0.0327825,0,0,0.022107,0,0,0.0348104,0.0653845,0.0366827,0.0533142,0.0227622,0.0859213,0.0618964,0.0452731,0.076418,0.0748824,0.0312797,0.0408088,0.0478251,0.0838173,0.0342853,0.0233755,0.00758904,0.0204545,0.0269812,0.0366625,0,0,0,0,0,0,0,0,0,0.0706657,0
527,0.0685513,0.0486568,0,0,0,0,0,0,0.0329799,0,0.0299136,0.0669547,0,0,0.0210757,0,0,0.0315397,0.0680029,0.0241594,0.0417381,0.00973522,0.0805188,0.0585923,0.0387228,0.0562586,0.0628056,0.0394404,0.0137702,0.012626,0.0369287,0.0391555,0.0457376,0.0229908,0.0113629,0.0212426,0.0395244,0,0.0308351,0.0678958,0.0327624,0,0,0.0220821,0,0,0.0348296,0.0657194,0.0373073,0.0530946,0.0226178,0.0862489,0.0618055,0.0451101,0.0765962,0.0751983,0.0316432,0.0403758,0.0474156,0.0832927,0.0362054,0.0232681,0.00755751,0.0203068,0.0268715,0.0368922,0,0,0,0,0,0,0,0,0,0.0702757,0
528,0.0687073,0.0485938,0,0,0,0,0,0,0.0329015,0,0.0299774,0.0666269,0,0,0.0210472,0,0,0.031519,0.0679479,0.0237223,0.0419948,0.00986929,0.0809328,0.0586692,0.0388602,0.0562794,0.0628701,0.0393165,0.0139345,0.0127973,0.0370079,0.0392894,0.0467393,0.0230369,0.0112535,0.0212889,0.0387647,0,0.0310843,0.0676939,0.0327634,0,0,0.0220766,0,0,0.034827,0.0660842,0.0380167,0.0528354,0.02239,0.0865295,0.0616819,0.0451156,0.076678,0.0754483,0.0319312,0.0400189,0.0471011,0.082841,0.0380916,0.0231318,0.00756746,0.0201621,0.0267417,0.0371146,0,0,0,0,0,0,0,0,0,0.069998,0
529,0.0688482,0.0485538,0,0,0,0,0,0,0.0328518,0,0.0300555,0.0663066,0,0,0.0209796,0,0,0.0315194,0.0679089,0.0232823,0.0422599,0.00996705,0.0813175,0.0587044,0.0390755,0.0562404,0.0628891,0.0392042,0.0140983,0.0129064,0.0370467,0.0394836,0.0477209,0.0230287,0.0111464,0.021285,0.0381448,0,0.0313318,0.0674727,0.0327982,0,0,0.022106,0,0,0.0347885,0.0664406,0.0387166,0.0525846,0.0221564,0.0867602,0.0615182,0.0451037,0.076662,0.0755968,0.0321374,0.0396993,0.0468567,0.0824478,0.0398345,0.0229623,0.00760245,0.0200145,0.0266101,0.0373413,0,0,0,0,0,0,0,0,0,0.0697731,0
530,0.0689905,0.0485131,0,0,0,0,0,0,0.0328394,0,0.0301708,0.0660366,0,0,0.0208906,0,0,0.0315453,0.0678715,0.0227934,0.0425352,0.0102105,0.0816576,0.0586845,0.0389819,0.0562476,0.0629915,0.0391257,0.0143189,0.0129712,0.0370473,0.0396827,0.0486735,0.0229798,0.0110553,0.0212375,0.0377542,0,0.0315681,0.0672432,0.0328061,0,0,0.0221332,0,0,0.0347562,0.0667432,0.0393745,0.0523201,0.0219962,0.0869585,0.0613636,0.0450097,0.0766054,0.0756785,0.0322883,0.0393217,0.0465875,0.0820937,0.0414114,0.0228074,0.00762787,0.0198324,0.0265031,0.0375234,0,0,0,0,0,0,0,0,0,0.0695226,0
531,0.0691164,0.0484771,0,0,0,0,0,0,0.0329062,0,0.0302288,0.0658091,0,0,0.0207855,0,0,0.0315765,0.0678208,0.022231,0.0427974,0.0106219,0.081968,0.0586446,0.0386269,0.0563299,0.0632078,0.0391489,0.0145678,0.0130233,0.0373086,0.0398889,0.0496577,0.0229215,0.0109737,0.021193,0.0374062,0,0.0318531,0.0670368,0.0327903,0,0,0.0221443,0,0,0.0347197,0.0670082,0.0400255,0.0520164,0.0219019,0.0871231,0.0612468,0.0448858,0.0765819,0.075746,0.032458,0.0388874,0.0462793,0.0817323,0.0428179,0.0226714,0.00763699,0.0196436,0.0264524,0.0376607,0,0,0,0,0,0,0,0,0,0.0692263,0
532,0.0691977,0.048442,0,0,0,0,0,0,0.0330047,0,0.0302554,0.0655561,0,0,0.0206769,0,0,0.031613,0.0677609,0.0216462,0.0430692,0.0108548,0.0822674,0.0586183,0.0384522,0.0563739,0.0634617,0.039259,0.0148159,0.0131976,0.0376148,0.0401067,0.0507353,0.022851,0.0108812,0.0211752,0.0370013,0,0.0322022,0.0668828,0.0327449,0,0,0.022128,0,0,0.0347138,0.0672229,0.0405834,0.0517124,0.0217541,0.0871884,0.0611257,0.0448217,0.0765785,0.0758973,0.0327631,0.0384505,0.0459273,0.0813111,0.0439572,0.0225507,0.00762053,0.0194846,0.0264176,0.0377617,0,0,0,0,0,0,0,0,0,0.0688627,0
533,0.0692332,0.0484156,0,0,0,0,0,0,0.0331242,0,0.0303188,0.0652853,0,0,0.0205709,0,0,0.031624,0.0677071,0.0211568,0.0433726,0.0110793,0.0825629,0.0585832,0.0387537,0.056292,0.0637031,0.039382,0.0152047,0.0135958,0.0378992,0.0403821,0.0519821,0.0227712,0.0107581,0.0211594,0.0366684,0,0.0324143,0.0668569,0.0326548,0,0,0.0220863,0,0,0.0347356,0.0673594,0.0410686,0.0514513,0.0214875,0.0872052,0.0610131,0.044781,0.0766182,0.0761737,0.0330916,0.038099,0.0455296,0.0808337,0.0447646,0.0224328,0.0076479,0.0193152,0.0263719,0.037836,0,0,0,0,0,0,0,0,0,0.0684608,0
534,0.0692708,0.0483915,0,0,0,0,0,0,0.0333073,0,0.0304113,0.0650333,0,0,0.0204728,0,0,0.0316358,0.0676828,0.0207616,0.043681,0.0115242,0.0828728,0.0585764,0.0389031,0.0563785,0.0639199,0.0394955,0.0157305,0.0140163,0.0381672,0.0408773,0.0533429,0.022726,0.0106164,0.0211728,0.0363822,0,0.0326781,0.0668746,0.0325578,0,0,0.0220349,0,0,0.0347876,0.0675361,0.0414824,0.0511872,0.0212439,0.0871803,0.0609096,0.0446408,0.0766856,0.0764871,0.0330499,0.0377834,0.0451292,0.0803466,0.0456154,0.0223192,0.00771216,0.0191119,0.0263032,0.0379378,0,0,0,0,0,0,0,0,0,0.0680647,0
535,0.0692991,0.0483793,0,0,0,0,0,0,0.0334993,0,0.0305312,0.064791,0,0,0.0203394,0,0,0.0316449,0.0677105,0.0204785,0.04395,0.0120462,0.0832085,0.0585507,0.0387653,0.0566641,0.0640973,0.0395713,0.016332,0.014441,0.0384207,0.041345,0.054732,0.0227183,0.0104704,0.0212298,0.036126,0,0.0328646,0.0668794,0.0324717,0,0,0.0219722,0,0,0.0347553,0.0677067,0.0417323,0.0509369,0.020984,0.0871918,0.0607676,0.0443988,0.0767788,0.0767736,0.0332408,0.0374311,0.044752,0.0799216,0.046289,0.022186,0.00779273,0.0189095,0.0262889,0.0380724,0,0,0,0,0,0,0,0,0,0.0677173,0
536,0.0693591,0.048305,0,0,0,0,0,0,0.0337241,0,0.0305635,0.0645468,0,0,0.0202025,0,0,0.0316446,0.0677754,0.0202662,0.0441909,0.0126637,0.0835219,0.0586206,0.0385034,0.0566932,0.0641603,0.0396147,0.0168669,0.0148003,0.0386692,0.0417783,0.0560947,0.0227186,0.0102347,0.0213489,0.0359563,0,0.0329334,0.0668798,0.0323736,0,0,0.02196,0,0,0.0347235,0.0678201,0.0419167,0.0507029,0.0206673,0.0872371,0.0606255,0.0443148,0.0769024,0.0770586,0.0336218,0.0370188,0.0443894,0.0795267,0.0469233,0.022056,0.0078679,0.0187272,0.0262419,0.0382051,0,0,0,0,0,0,0,0,0,0.0673402,0
537,0.069392,0.0482337,0,0,0,0,0,0,0.0339669,0,0.0306354,0.0643174,0,0,0.0200725,0,0,0.0316448,0.0678239,0.0200862,0.0444351,0.0129066,0.083856,0.058724,0.0382989,0.0566166,0.0642042,0.0396505,0.0172678,0.0150592,0.0389531,0.0421222,0.0572854,0.0227145,0.00995867,0.0214534,0.0357904,0,0.0329509,0.0668862,0.0322873,0,0,0.0219714,0,0,0.0347093,0.0679376,0.0420657,0.0505011,0.0203854,0.0873937,0.0604437,0.044289,0.0770507,0.0773166,0.0340296,0.0366211,0.0440866,0.0791823,0.0474395,0.0218963,0.00790253,0.0185425,0.0262016,0.038317,0,0,0,0,0,0,0,0,0,0.0670241,0
538,0.0694029,0.0481772,0,0,0,0,0,0,0.0342371,0,0.0307348,0.0641242,0,0,0.019978,0,0,0.0316425,0.0678898,0.0198499,0.0446608,0.013166,0.0842196,0.0588696,0.0381274,0.0564276,0.0642096,0.0396209,0.0176132,0.0152768,0.0392417,0.042444,0.0583592,0.0227626,0.00989669,0.021437,0.0356434,0,0.0330512,0.0668824,0.0322289,0,0,0.0220068,0,0,0.034688,0.0681216,0.0423097,0.0503264,0.020152,0.0876313,0.0602388,0.0441502,0.0774865,0.077474,0.0344373,0.0362724,0.043858,0.0789497,0.0480831,0.0217768,0.00789643,0.0183994,0.0261987,0.0384063,0,0,0,0,0,0,0,0,0,0.0667702,0
539,0.0694179,0.0481187,0,0,0,0,0,0,0.0345251,0,0.0307657,0.0639884,0,0,0.0199346,0,0,0.0316322,0.0679323,0.0195017,0.044888,0.013294,0.0846297,0.0590736,0.0379594,0.0562044,0.0641929,0.039591,0.0179524,0.0154865,0.0394606,0.0427814,0.0592571,0.0228696,0.00989743,0.0214484,0.0354682,0,0.0331518,0.0667821,0.0321583,0,0,0.0220675,0,0,0.0346327,0.0683923,0.0428028,0.0501296,0.0199222,0.0878825,0.0600869,0.0440643,0.0783416,0.0775074,0.0347482,0.0359676,0.0436535,0.0787407,0.048863,0.0217098,0.00789872,0.0182472,0.026194,0.0384736,0,0,0,0,0,0,0,0,0,0.0665583,0
540,0.0694291,0.0480654,0,0,0,0,0,0,0.0348375,0,0.0306888,0.0638726,0,0,0.0198996,0,0,0.0316002,0.0679379,0.0190842,0.0451122,0.0134952,0.0850983,0.059265,0.0378502,0.0558864,0.0642582,0.0395557,0.0183267,0.0157718,0.0396645,0.0431189,0.0600199,0.0229607,0.00989036,0.0214395,0.035296,0,0.0332845,0.0666283,0.032057,0,0,0.0221411,0,0,0.0345919,0.0685507,0.0433012,0.0499731,0.0197888,0.0881489,0.0599895,0.0439946,0.078612,0.0774553,0.034878,0.0357444,0.0434258,0.0784566,0.0495224,0.0216018,0.00791006,0.0180971,0.0261869,0.0385074,0,0,0,0,0,0,0,0,0,0.0663436,0
541,0.0694351,0.0480113,0,0,0,0,0,0,0.0351874,0,0.0306134,0.0637775,0,0,0.019841,0,0,0.0315647,0.0678904,0.0186611,0.0453539,0.0136894,0.0855649,0.0594368,0.0377979,0.0554795,0.0644082,0.0396217,0.0187414,0.0161322,0.0399007,0.0434351,0.0606842,0.0230456,0.00985554,0.0213907,0.0352671,0,0.0334511,0.06651,0.0319338,0,0,0.0222318,0,0,0.0345618,0.0686524,0.0436908,0.0498429,0.0196805,0.0883794,0.0598732,0.0439776,0.0784429,0.0773447,0.0348813,0.0355532,0.0431442,0.0781155,0.0500884,0.0214804,0.00790633,0.0179444,0.0261788,0.0385413,0,0,0,0,0,0,0,0,0,0.0661051,0
542,0.069451,0.0479823,0,0,0,0,0,0,0.0355289,0,0.0306483,0.0637045,0,0,0.0197732,0,0,0.0315374,0.0678537,0.0183589,0.0455645,0.0139915,0.0860495,0.0595337,0.0377331,0.0551717,0.0645272,0.0397025,0.019145,0.0164951,0.0401106,0.0437484,0.0614446,0.023113,0.00982882,0.0213169,0.0352555,0,0.0335999,0.0664043,0.0318265,0,0,0.0223039,0,0,0.0344985,0.0687342,0.0440013,0.0496965,0.0195467,0.0886618,0.0597852,0.0439278,0.0782076,0.0772354,0.0348382,0.0353261,0.0428502,0.0777826,0.0505777,0.0213274,0.00792882,0.0178098,0.0261992,0.0386111,0,0,0,0,0,0,0,0,0,0.0658236,0
543,0.0694797,0.0479756,0,0,0,0,0,0,0.0358361,0,0.030647,0.0636373,0,0,0.0196989,0,0,0.0314993,0.0677866,0.0181952,0.0457487,0.0142792,0.086543,0.0595922,0.0376435,0.0551662,0.0642655,0.0397795,0.0195098,0.0167715,0.040286,0.0440522,0.0622356,0.0231306,0.00980179,0.0212061,0.0351684,0,0.033702,0.0662636,0.0317216,0,0,0.0223621,0,0,0.0344536,0.0689584,0.0442408,0.0495259,0.0194807,0.0890141,0.0596753,0.0437249,0.078032,0.0771286,0.0347227,0.0350925,0.0425742,0.0774575,0.0511371,0.0211776,0.00795971,0.0177217,0.0262105,0.0386914,0,0,0,0,0,0,0,0,0,0.0655357,0
544,0.0695146,0.047954,0,0,0,0,0,0,0.036121,0,0.0306247,0.0634818,0,0,0.0196026,0,0,0.0314723,0.0677352,0.0180692,0.0458885,0.0145658,0.0870713,0.0596101,0.0376076,0.0547732,0.0641788,0.0397815,0.0198573,0.0169969,0.0404568,0.0443304,0.0629451,0.0231257,0.00977335,0.0210688,0.0350079,0,0.0337303,0.0660871,0.0316307,0,0,0.0223808,0,0,0.034446,0.0694091,0.04444,0.0493639,0.019474,0.0893756,0.0595342,0.0435719,0.0778835,0.0770194,0.0346195,0.0348944,0.0423181,0.077167,0.0516221,0.0210495,0.00800961,0.0175848,0.0262094,0.0387832,0,0,0,0,0,0,0,0,0,0.0652838,0
545,0.0695155,0.0479422,0,0,0,0,0,0,0.0364032,0,0.0305709,0.0632615,0,0,0.019515,0,0,0.0314389,0.0677887,0.0181466,0.0460463,0.0146782,0.0876011,0.0595903,0.0374954,0.0552086,0.0641051,0.0398002,0.0202719,0.0173966,0.0407929,0.044736,0.0638649,0.0231113,0.00976752,0.0209089,0.0348886,0,0.033805,0.0659142,0.0315483,0,0,0.0223898,0,0,0.0344668,0.0700636,0.0446459,0.0492527,0.0195154,0.0897357,0.0593811,0.0434174,0.0777605,0.0769363,0.0345751,0.0346593,0.0420923,0.0769282,0.0521997,0.0209097,0.00808967,0.0174003,0.0262175,0.0388644,0,0,0,0,0,0,0,0,0,0.0650688,0
546,0.0689554,0.0476479,0,0,0,0,0,0,0.0365089,0,0.0302377,0.0644422,0,0,0.0191691,0,0,0.0317001,0.0657317,0.0140581,0.046805,0.0204509,0.0891203,0.0589639,0.0418692,0,0.0689458,0.0422167,0.0185743,0.0141814,0.0393507,0.0429564,0.0579563,0.0234312,0.009506,0.0211865,0.0347525,0,0.0342439,0.0648448,0.0304853,0,0,0.0220849,0,0,0.0345989,0.0699,0.0453182,0.0489365,0.0188499,0.0902783,0.0585,0.0440022,0.0783237,0.0769291,0.0343088,0.0339877,0.0415123,0.0763788,0.0526428,0.0203476,0.00835155,0.0166348,0.0263228,0.0381388,0,0,0,0,0,0,0,0,0,0.0644532,0
547,0.0689402,0.0476498,0,0,0,0,0,0,0.0367126,0,0.0301562,0.0642787,0,0,0.0190514,0,0,0.0317057,0.0658278,0.0139798,0.0468637,0.0204015,0.0896263,0.058949,0.0418204,0,0.0688129,0.0421651,0.0190967,0.0145558,0.0395282,0.0433246,0.0587202,0.0233642,0.00948509,0.0210446,0.0347423,0,0.0343992,0.0645492,0.0303924,0,0,0.0220662,0,0,0.0346533,0.0700477,0.0456098,0.0488457,0.0187993,0.0906866,0.0583413,0.0436343,0.0781312,0.0768323,0.0343175,0.0337847,0.0413882,0.0762183,0.0531059,0.0202293,0.00843966,0.0164087,0.0263024,0.0381574,0,0,0,0,0,0,0,0,0,0.064332,0
548,0.0694753,0.0479085,0,0,0,0,0,0,0.0371308,0,0.030278,0.0627668,0,0,0.0192425,0,0,0.0314259,0.0681342,0.0182047,0.0464614,0.0150392,0.0890962,0.059538,0.037218,0.0547616,0.0636526,0.0395468,0.0215745,0.0184605,0.0413775,0.045885,0.0659596,0.0229224,0.00973906,0.0203873,0.0348981,0,0.0342029,0.0652281,0.0312378,0,0,0.0224173,0,0,0.0345429,0.0707242,0.0455005,0.0489277,0.0194481,0.0909195,0.0588903,0.0424202,0.077285,0.0766478,0.0346166,0.0340432,0.0416873,0.0764405,0.0535967,0.0205233,0.00830728,0.0166878,0.0261804,0.0388691,0,0,0,0,0,0,0,0,0,0.0646635,0
549,0.069452,0.0478634,0,0,0,0,0,0,0.0373749,0,0.0302965,0.0625008,0,0,0.0191787,0,0,0.0314436,0.0683195,0.01822,0.0465531,0.0153138,0.0895426,0.0595057,0.0368826,0.0547283,0.0634439,0.0392849,0.0219349,0.0187851,0.0416965,0.0462254,0.0665977,0.0228983,0.00973048,0.0203037,0.0348501,0,0.0343081,0.0650652,0.0311488,0,0,0.0224833,0,0,0.0345176,0.0708813,0.0458354,0.0486913,0.0194413,0.0913327,0.0586889,0.0423974,0.0776043,0.0765795,0.0347192,0.0338509,0.0415858,0.0763133,0.0539633,0.0204045,0.00843138,0.0163775,0.0261677,0.0388748,0,0,0,0,0,0,0,0,0,0.0645411,0
550,0.0694806,0.047802,0,0,0,0,0,0,0.0376124,0,0.0302546,0.0623585,0,0,0.019132,0,0,0.0314808,0.068519,0.0181991,0.0466025,0.015593,0.0899998,0.0594669,0.036489,0.0546189,0.063364,0.0390126,0.0223592,0.0191328,0.0419769,0.04653,0.0672614,0.022927,0.0097329,0.0202346,0.0347425,0,0.0343946,0.0647599,0.0310819,0,0,0.0225718,0,0,0.03452,0.0710416,0.0461004,0.048582,0.019463,0.0917621,0.0584783,0.0422853,0.0784929,0.0765392,0.0348797,0.033697,0.0415076,0.0762165,0.054254,0.0202602,0.00853115,0.0160639,0.0261321,0.0389322,0,0,0,0,0,0,0,0,0,0.0644472,0
551,0.0695429,0.0477381,0,0,0,0,0,0,0.0378583,0,0.0302037,0.0623073,0,0,0.0191216,0,0,0.0314847,0.0686817,0.0181525,0.046615,0.0159963,0.0904737,0.0594277,0.0362128,0.0542952,0.0630345,0.0387318,0.0227608,0.0194757,0.0421818,0.0468279,0.0678947,0.0229779,0.00976123,0.0201283,0.0346099,0,0.0344571,0.0644247,0.0310136,0,0,0.022677,0,0,0.0345033,0.0711942,0.0462946,0.0485715,0.0194515,0.0922384,0.0582886,0.0421569,0.0792907,0.0764781,0.035025,0.0336117,0.0414064,0.0761195,0.0545461,0.0200776,0.00860744,0.0158335,0.0261255,0.0390122,0,0,0,0,0,0,0,0,0,0.0643701,0
552,0.0687158,0.0475114,0,0,0,0,0,0,0.0378086,0,0.0303248,0.0610784,0,0,0.0182332,0,0,0.0318971,0.0684219,0.0191089,0.0460745,0.0153815,0.0915185,0.0570205,0.0376625,0.0549972,0.064274,0.0393838,0.0224958,0.0195271,0.0422719,0.0468907,0.0690849,0.0217275,0.0100901,0.0190974,0.034352,0,0.03627,0.0667675,0.030902,0,0,0.0221019,0,0,0.0346751,0.0668012,0.0489605,0.0521714,0.0183082,0.095111,0.0576081,0.0461055,0,0.079205,0.0360642,0.0314843,0.0381258,0.0728839,0.0529114,0.020125,0.00888632,0.0155357,0.0268546,0.03723,0,0,0,0,0,0,0,0,0,0.0610559,0
553,0.0687735,0.0474841,0,0,0,0,0,0,0.0380744,0,0.03044,0.0607236,0,0,0.0181825,0,0,0.031894,0.068594,0.0193006,0.0460805,0.0157616,0.0920182,0.0570434,0.0373984,0.0553354,0.0643199,0.039149,0.0229277,0.0198539,0.0424923,0.0472574,0.0698868,0.0217299,0.0100999,0.0189506,0.0344011,0,0.0364486,0.0666126,0.0308227,0,0,0.0222281,0,0,0.034658,0.0673524,0.0490084,0.0521647,0.0182395,0.0956507,0.0574362,0.0461492,0,0.0792172,0.0361926,0.0313465,0.0379381,0.0726764,0.0533726,0.0199625,0.00897984,0.0153376,0.0268131,0.0373383,0,0,0,0,0,0,0,0,0,0.0608827,0
