Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,x75,RTIB
1056,0.0671676,0.0465325,0,0,0,0,0,0,0.0448082,0,0.0261685,0.0746194,0,0,0.0173141,0,0,0.0340195,0.0752249,0.0283955,0.0363584,0.0161736,0.0719161,0.0514733,0.0319537,0.0409633,0.0509663,0.037527,0.0208385,0.0168272,0.0357529,0.040192,0.0344146,0.019206,0.0141474,0.0146099,0.0555162,0,0.0257461,0.0707299,0.0291282,0,0,0.0203696,0,0,0.0344455,0.06354,0.027447,0.0566332,0.0234324,0.0818762,0.0578559,0.0422969,0.0698231,0.0671105,0.0279237,0.0459844,0.0560691,0.094246,0.0231875,0.0225141,0.00973981,0.0150082,0.0280127,0.0347243,0,0,0,0,0,0,0,0,0,0.0786304
1057,0.0671975,0.0464967,0,0,0,0,0,0,0.0448294,0,0.0261838,0.0745763,0,0,0.0173188,0,0,0.0340034,0.0751986,0.0284088,0.03636,0.0161452,0.071968,0.051455,0.0319548,0.0409643,0.0509648,0.0375109,0.0208653,0.0169238,0.0357849,0.0402286,0.0344009,0.0191803,0.0141284,0.0146043,0.055524,0,0.0257447,0.0707066,0.0291614,0,0,0.0203771,0,0,0.0344441,0.0635708,0.0274859,0.0565966,0.0233982,0.0818982,0.0578816,0.042354,0.0698199,0.0671181,0.0279276,0.0459697,0.0560362,0.0942467,0.0232338,0.0224923,0.00974083,0.0149918,0.0280045,0.0347495,0,0,0,0,0,0,0,0,0,0.078629
1058,0.0672436,0.0464733,0,0,0,0,0,0,0.0448498,0,0.0261723,0.0745337,0,0,0.01733,0,0,0.0339875,0.075184,0.0284,0.0363603,0.0161708,0.0720104,0.0514413,0.0319282,0.0409762,0.0509652,0.0374974,0.0208824,0.0168697,0.0357922,0.0401939,0.0344245,0.019154,0.0140995,0.0146164,0.0555393,0,0.0257157,0.07067,0.029187,0,0,0.0203648,0,0,0.034349,0.0636117,0.027513,0.0565588,0.023352,0.0819223,0.0578661,0.042525,0.0698359,0.0671314,0.0279132,0.0459443,0.0560218,0.094254,0.0232616,0.0224548,0.00972281,0.0149828,0.027997,0.0347869,0,0,0,0,0,0,0,0,0,0.0786314
1059,0.0672653,0.0464464,0,0,0,0,0,0,0.0448609,0,0.0261564,0.0745006,0,0,0.0173347,0,0,0.0339825,0.075182,0.0283888,0.0363577,0.0161963,0.072063,0.0514178,0.0318968,0.0410005,0.0509791,0.0374823,0.0208796,0.0168179,0.035793,0.0401508,0.0344225,0.0191252,0.014084,0.0146098,0.0555855,0,0.0256825,0.0706141,0.0291935,0,0,0.0203576,0,0,0.0343048,0.0636422,0.0275358,0.056536,0.023295,0.0819519,0.0578739,0.0426072,0.0698475,0.0671414,0.0279091,0.0459566,0.0560294,0.0942483,0.0232906,0.0224209,0.0096977,0.0149867,0.0279792,0.0348122,0,0,0,0,0,0,0,0,0,0.0786523
1060,0.0672646,0.0464222,0,0,0,0,0,0,0.0448648,0,0.0261837,0.0744844,0,0,0.0173454,0,0,0.0339788,0.0751837,0.0283939,0.0363568,0.0162004,0.0721098,0.0514039,0.0318836,0.0409985,0.0509964,0.0374639,0.0208596,0.0168435,0.0357721,0.0401328,0.0343542,0.0190797,0.014099,0.0145862,0.0556017,0,0.0256587,0.0705552,0.029204,0,0,0.0203621,0,0,0.0342987,0.0636716,0.0275267,0.0565198,0.023265,0.0819887,0.05791,0.0425889,0.0698561,0.067137,0.0279327,0.0459782,0.0560458,0.0942369,0.0233151,0.0223805,0.00969522,0.0149784,0.0279537,0.034836,0,0,0,0,0,0,0,0,0,0.0786716
1061,0.0672635,0.0464045,0,0,0,0,0,0,0.0448582,0,0.0262234,0.0744367,0,0,0.0173561,0,0,0.0339945,0.0751907,0.0284058,0.036334,0.016212,0.072124,0.0513973,0.0319641,0.0409788,0.0509886,0.0374409,0.0208427,0.0169527,0.0357502,0.0401275,0.0342912,0.0190413,0.0141135,0.0145442,0.0556195,0,0.0256489,0.0705339,0.0292298,0,0,0.0203626,0,0,0.0343226,0.0636829,0.0275197,0.0565034,0.0232311,0.0820227,0.0579214,0.0425495,0.069867,0.0671343,0.0279559,0.0459945,0.0560319,0.094242,0.0233247,0.0223188,0.009717,0.0149536,0.0279394,0.0348594,0,0,0,0,0,0,0,0,0,0.0786687
1062,0.0672887,0.0463834,0,0,0,0,0,0,0.04484,0,0.0262532,0.0743882,0,0,0.0173732,0,0,0.0339923,0.0751749,0.0283986,0.0363356,0.0161876,0.0721523,0.0513888,0.0319713,0.0410004,0.0509673,0.0374016,0.0208321,0.0169893,0.0357484,0.0401147,0.0342311,0.0189985,0.0141253,0.0145364,0.0556468,0,0.0256291,0.0704885,0.0292559,0,0,0.0203884,0,0,0.0343332,0.0637021,0.0275546,0.0564737,0.0231668,0.0820552,0.0579079,0.0425224,0.0698824,0.0671406,0.0279545,0.04598,0.056015,0.0942356,0.0233293,0.0222924,0.00974524,0.0149379,0.0279075,0.0348936,0,0,0,0,0,0,0,0,0,0.0786593
1063,0.0673182,0.0463656,0,0,0,0,0,0,0.0448228,0,0.026261,0.0743319,0,0,0.0173768,0,0,0.0339875,0.0751638,0.0283744,0.0363535,0.016191,0.0721956,0.0513582,0.0319188,0.0410069,0.0509621,0.0373672,0.0208169,0.0169844,0.0357378,0.0400672,0.0341799,0.0189815,0.0141163,0.0145568,0.0556705,0,0.0256109,0.0704373,0.0292701,0,0,0.0204121,0,0,0.0343027,0.0637088,0.0275711,0.0564489,0.02311,0.0820983,0.0578877,0.042515,0.0699069,0.0671467,0.027944,0.0459574,0.0559905,0.0942086,0.0233491,0.0222464,0.00975683,0.0149209,0.0278639,0.0349235,0,0,0,0,0,0,0,0,0,0.0786447
1064,0.0673499,0.0463279,0,0,0,0,0,0,0.0447609,0,0.0263154,0.0742624,0,0,0.0173881,0,0,0.0339707,0.0751642,0.028377,0.0363351,0.0161981,0.0722655,0.0513233,0.0319276,0.0409953,0.0509548,0.0373386,0.0207779,0.0169666,0.0357113,0.0400074,0.0341001,0.018947,0.0140929,0.0145907,0.0556564,0,0.0255554,0.0703884,0.0293004,0,0,0.0203932,0,0,0.0342982,0.0637109,0.0275684,0.0564413,0.0230638,0.0821574,0.0578958,0.042525,0.0699303,0.0671783,0.0279505,0.0459459,0.0559551,0.0941746,0.0233806,0.0221087,0.00974191,0.0149237,0.0278218,0.0349517,0,0,0,0,0,0,0,0,0,0.0786236
1065,0.0673722,0.0463091,0,0,0,0,0,0,0.044681,0,0.0263923,0.0741933,0,0,0.0174049,0,0,0.0339505,0.0751661,0.0283727,0.0362945,0.0162415,0.0723279,0.0513008,0.031948,0.0410032,0.0509456,0.0373204,0.0207054,0.0169106,0.0356552,0.0399442,0.0339938,0.0189077,0.0140648,0.0146201,0.0556721,0,0.0255297,0.0703277,0.0293418,0,0,0.0203526,0,0,0.0343158,0.0637135,0.0275881,0.0564196,0.023011,0.0822306,0.0579121,0.0425369,0.0699204,0.0671822,0.0279208,0.0459487,0.0559222,0.0941493,0.0234051,0.021988,0.00973463,0.0148961,0.0277901,0.0349759,0,0,0,0,0,0,0,0,0,0.0785876
1066,0.0674282,0.046273,0,0,0,0,0,0,0.0445384,0,0.0265269,0.0740942,0,0,0.0174146,0,0,0.0339208,0.0751651,0.0283799,0.0362421,0.0162376,0.0723909,0.0512982,0.0319715,0.0410082,0.0509474,0.0373044,0.0206353,0.0168126,0.0356068,0.0398751,0.0338289,0.0188635,0.0140677,0.014667,0.0555939,0,0.0255337,0.0702444,0.0293893,0,0,0.02036,0,0,0.0342934,0.0637306,0.0275982,0.0563857,0.0229504,0.0823279,0.0578773,0.0424885,0.0698814,0.0671671,0.0278514,0.0459512,0.0559112,0.0941414,0.0234076,0.0219495,0.00972527,0.0149027,0.0277493,0.0350301,0,0,0,0,0,0,0,0,0,0.0785516
1067,0.0674895,0.046245,0,0,0,0,0,0,0.0443976,0,0.0266791,0.0739823,0,0,0.0174299,0,0,0.0339093,0.0751752,0.0283832,0.0361912,0.0161718,0.0724667,0.0512891,0.0319708,0.0410287,0.0509452,0.0372668,0.0205427,0.0166998,0.0355364,0.0397211,0.0336426,0.0188006,0.0140842,0.0146823,0.0555484,0,0.0255576,0.0701504,0.0294274,0,0,0.0203848,0,0,0.0342614,0.0637486,0.0276076,0.056336,0.0229145,0.0824369,0.0578484,0.0424062,0.0698388,0.0671134,0.0277674,0.0459556,0.055875,0.0941235,0.0233945,0.0219199,0.00972792,0.014896,0.0276945,0.0350959,0,0,0,0,0,0,0,0,0,0.0785222
1068,0.0675259,0.0462697,0,0,0,0,0,0,0.0442531,0,0.0268085,0.0738635,0,0,0.0174259,0,0,0.0339055,0.0751933,0.0283485,0.0361345,0.0161648,0.0725386,0.0512798,0.0319828,0.0410847,0.0509211,0.0371878,0.0204174,0.0165509,0.035434,0.0395815,0.0334844,0.0187668,0.0141161,0.0146398,0.0555554,0,0.0255355,0.0700322,0.0294793,0,0,0.0207821,0,0,0.0340887,0.0637576,0.0276698,0.056273,0.0228782,0.082536,0.0578088,0.0423033,0.0697805,0.0670735,0.0276506,0.045956,0.0558416,0.0940831,0.0234469,0.0218507,0.00987298,0.014603,0.0276632,0.0351618,0,0,0,0,0,0,0,0,0,0.0785072
1069,0.0676245,0.0461858,0,0,0,0,0,0,0.0440743,0,0.026943,0.0737026,0,0,0.0174466,0,0,0.0338407,0.0751945,0.0283203,0.0360287,0.0161569,0.0726479,0.0512684,0.0319955,0.0411427,0.0509024,0.0370863,0.0202869,0.0163549,0.0353447,0.039472,0.0332827,0.0187187,0.0141129,0.0146688,0.0554747,0,0.0255361,0.0698546,0.029498,0,0,0.0205326,0,0,0.0343103,0.0637455,0.0277675,0.0562471,0.0228083,0.0826796,0.0578198,0.0421704,0.0697212,0.0670458,0.0275265,0.0459191,0.0557978,0.094033,0.0234739,0.0219186,0.0097637,0.0148448,0.0275838,0.0352665,0,0,0,0,0,0,0,0,0,0.0784741
1070,0.0678231,0.0458631,0,0,0,0,0,0,0.0483952,0,0.0235139,0.0733263,0,0,0.0178189,0,0,0.0333381,0.075038,0.0279484,0.0357545,0.016424,0.0729551,0.0510407,0.0323665,0.0418946,0.0511725,0.03681,0.0186275,0.0150022,0.0318755,0.0359505,0.0374918,0.0183441,0.0145294,0.0150517,0.0589757,0,0.0266891,0.0697981,0.0298502,0,0,0.0204036,0,0,0.0343878,0.0631081,0.0289187,0.0566224,0.0231752,0.0833609,0.0576388,0.0427161,0.0702936,0.066829,0.0267024,0.0465028,0.0547384,0.0928811,0.0251481,0.0221376,0.00994883,0.014724,0.0274418,0.0352899,0,0,0,0,0,0,0,0,0,0.0777526
1071,0.0678665,0.0458269,0,0,0,0,0,0,0.0472605,0,0.0245963,0.0731803,0,0,0.0178005,0,0,0.0333387,0.0750239,0.028044,0.0356486,0.0163138,0.0730946,0.051013,0.0322873,0.0418882,0.0511556,0.0366596,0.0186084,0.0149496,0.0325283,0.036343,0.0360901,0.0183339,0.0145319,0.0150254,0.058882,0,0.0266896,0.0696101,0.029865,0,0,0.0203638,0,0,0.0343316,0.0630933,0.028992,0.0565864,0.0230528,0.0835506,0.0575602,0.0426076,0.0702834,0.0668025,0.0266783,0.0464705,0.0546807,0.0928214,0.025128,0.022136,0.00999383,0.0146355,0.0273725,0.0353934,0,0,0,0,0,0,0,0,0,0.0776846
1072,0.0679027,0.0458165,0,0,0,0,0,0,0.0461142,0,0.025723,0.0729854,0,0,0.017779,0,0,0.0333481,0.0750351,0.0282481,0.0355048,0.016232,0.0732798,0.0509978,0.0321693,0.041878,0.0511451,0.0364853,0.0185992,0.014913,0.0331725,0.0367634,0.0346894,0.0183088,0.0145281,0.0150357,0.0587357,0,0.0267103,0.0693936,0.0298706,0,0,0.0203534,0,0,0.0343261,0.0630644,0.0290688,0.0565686,0.0229358,0.083799,0.057475,0.0424948,0.0703108,0.0667929,0.0266344,0.0464489,0.0546115,0.092737,0.0250817,0.0220524,0.0100565,0.0145335,0.0272875,0.0355287,0,0,0,0,0,0,0,0,0,0.0775977
1073,0.0679705,0.0458041,0,0,0,0,0,0,0.0448615,0,0.0270042,0.0727546,0,0,0.0177636,0,0,0.0333648,0.075049,0.0285725,0.035352,0.0161461,0.0735024,0.0510092,0.0320627,0.0418657,0.0510928,0.0363162,0.018599,0.0149103,0.0338917,0.0372551,0.0331661,0.0182725,0.0145002,0.015053,0.0585666,0,0.0266868,0.0691539,0.0298797,0,0,0.0203575,0,0,0.0343582,0.0630465,0.0291505,0.056558,0.0228082,0.0840938,0.0573507,0.042433,0.0703427,0.0668053,0.0265703,0.0464195,0.0545259,0.092645,0.0250473,0.0219152,0.0101226,0.0144291,0.0272085,0.0357127,0,0,0,0,0,0,0,0,0,0.0775225
1074,0.0681761,0.0455305,0,0,0,0,0,0,0.0432051,0,0.0284829,0.0727607,0,0,0.0175575,0,0,0.0329662,0.0750076,0.0292058,0.0354126,0.0156946,0.0735664,0.0511638,0.0320091,0.041812,0.0510503,0.0360556,0.0185927,0.0150428,0.0349148,0.0380229,0.0319178,0.0180441,0.0152282,0.0159152,0.0583447,0,0.026563,0.0691519,0.0297404,0,0,0.0218242,0,0,0.0337851,0.0629817,0.0292734,0.0565497,0.0226178,0.0841494,0.0571181,0.0424746,0.0704054,0.0668399,0.0263093,0.0463767,0.0544176,0.0924867,0.0251481,0.0220948,0.0102348,0.0134685,0.0268468,0.0357418,0,0,0,0,0,0,0,0,0,0.0774408
1075,0.0681791,0.0457975,0,0,0,0,0,0,0.0436413,0,0.0282133,0.0722802,0,0,0.017689,0,0,0.0333909,0.0750434,0.0286177,0.03505,0.0157379,0.0739572,0.0510201,0.0320247,0.0418409,0.0509876,0.0359875,0.0185259,0.0147782,0.0346464,0.0377924,0.0315418,0.0183038,0.0143844,0.015144,0.0582013,0,0.0265568,0.068577,0.0300591,0,0,0.0215317,0,0,0.033917,0.0631573,0.0292642,0.0564774,0.0225758,0.0846881,0.0569821,0.0423446,0.0703065,0.0668785,0.0262544,0.0463935,0.0544377,0.0925079,0.0250777,0.0216102,0.0106413,0.0133742,0.0269131,0.0361806,0,0,0,0,0,0,0,0,0,0.0774511
1076,0.0683467,0.0456924,0,0,0,0,0,0,0.0437685,0,0.0281196,0.0719409,0,0,0.017613,0,0,0.0333801,0.0750527,0.028342,0.0349112,0.0155605,0.0742018,0.050988,0.0319568,0.0418888,0.0509853,0.035841,0.0184578,0.0146027,0.034591,0.0377855,0.0314329,0.0183292,0.0143481,0.015141,0.0580798,0,0.026529,0.0683356,0.0301657,0,0,0.0214943,0,0,0.0339614,0.0632134,0.0293635,0.0563658,0.0225069,0.0849969,0.0568371,0.0423274,0.0703122,0.0669058,0.0262377,0.0463827,0.0544131,0.0924511,0.0250534,0.0215683,0.0107308,0.0132666,0.0268329,0.0365006,0,0,0,0,0,0,0,0,0,0.0774179
1077,0.0685219,0.0455807,0,0,0,0,0,0,0.0438903,0,0.0280144,0.071568,0,0,0.0174761,0,0,0.0333445,0.075074,0.0280832,0.0348022,0.0154082,0.0743803,0.0509462,0.0318827,0.0419599,0.0510102,0.0356824,0.0183874,0.014473,0.0345145,0.0378097,0.0313568,0.0183643,0.0142774,0.0151548,0.0580451,0,0.0264764,0.0682184,0.0302547,0,0,0.0214545,0,0,0.033958,0.063193,0.0294871,0.0561934,0.0224178,0.0853144,0.0567032,0.0423402,0.0703911,0.0669579,0.0263504,0.0463503,0.0543541,0.092337,0.02506,0.0214338,0.0108155,0.0131209,0.0268027,0.0367716,0,0,0,0,0,0,0,0,0,0.0773455
1078,0.0686821,0.0454839,0,0,0,0,0,0,0.0439577,0,0.0279,0.0712612,0,0,0.0174276,0,0,0.0333763,0.0750761,0.0278184,0.0346962,0.0153101,0.0745411,0.0508849,0.0317878,0.0420443,0.0510229,0.0355227,0.0182949,0.0143598,0.0344341,0.0378557,0.031297,0.0183698,0.0142057,0.0152158,0.0580645,0,0.0264019,0.0680288,0.0303489,0,0,0.0214112,0,0,0.033969,0.0631786,0.0295086,0.0561311,0.0223932,0.0855856,0.0565821,0.0423368,0.0704651,0.0670387,0.0265785,0.0463092,0.0543053,0.0922201,0.0250029,0.021313,0.0109243,0.0129636,0.0266222,0.03704,0,0,0,0,0,0,0,0,0,0.0772819
1079,0.0688417,0.0453831,0,0,0,0,0,0,0.0440438,0,0.0278021,0.0710334,0,0,0.0174342,0,0,0.0334528,0.0750496,0.0275397,0.0345987,0.0151677,0.0747593,0.0508251,0.0316727,0.0420869,0.0510184,0.0353733,0.0181724,0.0141993,0.0343743,0.0377772,0.0312192,0.0183444,0.0141182,0.0153668,0.0580977,0,0.0263161,0.0677039,0.0304541,0,0,0.0213684,0,0,0.0340286,0.0632523,0.0293775,0.0560884,0.0223681,0.0857827,0.0564616,0.0422979,0.0704937,0.0671672,0.0266497,0.0462921,0.0542804,0.0921456,0.024903,0.0212645,0.0110237,0.0128489,0.0264695,0.0373166,0,0,0,0,0,0,0,0,0,0.0772523
1080,0.0689933,0.0453188,0,0,0,0,0,0,0.0440727,0,0.0277156,0.0708218,0,0,0.0173398,0,0,0.0334549,0.0750491,0.0272676,0.0344865,0.0147797,0.0750675,0.0507737,0.0315541,0.0421432,0.0510097,0.0352345,0.0180812,0.0140445,0.0343179,0.0376332,0.0311432,0.0183309,0.0140435,0.0154645,0.0579687,0,0.0263164,0.067338,0.030551,0,0,0.0213043,0,0,0.0341019,0.063365,0.0292143,0.0560152,0.0223102,0.0859394,0.0563609,0.0422448,0.0705123,0.0672919,0.0267721,0.046255,0.0542898,0.0921158,0.0248238,0.0212903,0.011105,0.0127598,0.0263983,0.0375816,0,0,0,0,0,0,0,0,0,0.0772261
1081,0.0691317,0.0452891,0,0,0,0,0,0,0.0440791,0,0.0276327,0.0705657,0,0,0.0173173,0,0,0.0334783,0.075059,0.0270173,0.0343652,0.0143985,0.0753034,0.0507071,0.0314898,0.042221,0.0509917,0.0351344,0.0179983,0.0139,0.0342643,0.0375289,0.0310642,0.0182855,0.014024,0.0155142,0.0578557,0,0.0262105,0.0669977,0.0306223,0,0,0.0212643,0,0,0.0341751,0.0634339,0.0292174,0.0559485,0.0222413,0.086127,0.0562469,0.0421912,0.0705743,0.0674347,0.0269388,0.0461969,0.0542736,0.0920515,0.0247427,0.0212453,0.0111877,0.0126635,0.0263684,0.0378088,0,0,0,0,0,0,0,0,0,0.0771541
1082,0.069272,0.0452782,0,0,0,0,0,0,0.0440816,0,0.0275718,0.0702469,0,0,0.0172791,0,0,0.0335252,0.0750697,0.0267755,0.0342578,0.0140828,0.0754867,0.0506199,0.0314895,0.0423107,0.0509818,0.0350657,0.0178861,0.0137377,0.0342068,0.0374251,0.0309843,0.0182293,0.014031,0.0155387,0.0577313,0,0.0261049,0.0666738,0.0306847,0,0,0.0212817,0,0,0.0342516,0.0634893,0.0292388,0.0558643,0.0222147,0.086331,0.0561246,0.0421698,0.0706612,0.0675921,0.0271871,0.0461584,0.0542369,0.0919705,0.0246793,0.0211812,0.0112842,0.0125636,0.0263304,0.038023,0,0,0,0,0,0,0,0,0,0.0770679
1083,0.0694032,0.0452696,0,0,0,0,0,0,0.0440349,0,0.0275137,0.0699117,0,0,0.0171944,0,0,0.0335833,0.0750769,0.026531,0.0341743,0.013788,0.0757636,0.0505253,0.0315434,0.0424368,0.0510121,0.0350348,0.0176792,0.013533,0.0341149,0.0372913,0.0309209,0.0182005,0.01405,0.0155336,0.0575438,0,0.0259883,0.0663253,0.0307513,0,0,0.0213359,0,0,0.0342601,0.063581,0.0292371,0.055731,0.0221998,0.0865438,0.0560531,0.0421461,0.070768,0.0677817,0.0273511,0.046153,0.0541819,0.0918698,0.0246303,0.0211076,0.0113697,0.0124521,0.0262995,0.0382286,0,0,0,0,0,0,0,0,0,0.0769859
1084,0.0695447,0.0452482,0,0,0,0,0,0,0.0439333,0,0.0274312,0.0695285,0,0,0.0171079,0,0,0.0336079,0.0750637,0.0262796,0.0341129,0.0133829,0.0760599,0.0504602,0.0316218,0.0426209,0.0510777,0.0350284,0.017429,0.013276,0.0339983,0.0371633,0.0308731,0.0181745,0.0140295,0.0155355,0.0572544,0,0.0258931,0.0659418,0.0308513,0,0,0.0214185,0,0,0.034277,0.0637109,0.0292649,0.0555555,0.0222015,0.0868092,0.0559935,0.0421083,0.0708711,0.0679938,0.0274684,0.0461353,0.0541162,0.0917403,0.0245546,0.0209519,0.0114178,0.0123559,0.0262811,0.0384656,0,0,0,0,0,0,0,0,0,0.0769043
1085,0.0697055,0.0451959,0,0,0,0,0,0,0.0437837,0,0.0273461,0.0690885,0,0,0.0170474,0,0,0.0336168,0.0750259,0.0260272,0.0340788,0.0129085,0.0764572,0.0504424,0.0316867,0.04288,0.0511645,0.0350077,0.017195,0.0129925,0.0338859,0.0370815,0.0308578,0.0181334,0.0139517,0.0155481,0.0568921,0,0.0258167,0.0655175,0.0310072,0,0,0.0214875,0,0,0.034294,0.0638571,0.0293527,0.0553714,0.0221886,0.0871357,0.0559594,0.0420208,0.0709842,0.0682526,0.0275546,0.0460614,0.0540127,0.0915719,0.0244669,0.0207611,0.0114354,0.0122639,0.026293,0.0387268,0,0,0,0,0,0,0,0,0,0.0767958
1086,0.0698788,0.0451065,0,0,0,0,0,0,0.0436363,0,0.0272569,0.0686113,0,0,0.0170118,0,0,0.0335823,0.0749576,0.0257319,0.0341035,0.0124848,0.0769056,0.0504815,0.0317316,0.0432379,0.0512815,0.0349508,0.0169337,0.0126793,0.0338353,0.037088,0.0308896,0.0180988,0.0138517,0.0155875,0.056496,0,0.0257783,0.0650948,0.0311907,0,0,0.0215466,0,0,0.0343463,0.0640028,0.0294563,0.0551726,0.0221949,0.0875101,0.0559459,0.0419784,0.071098,0.0685291,0.0276169,0.0459754,0.0538844,0.0913714,0.0243584,0.0207147,0.0114609,0.0121972,0.0263618,0.0390228,0,0,0,0,0,0,0,0,0,0.076649
1087,0.0700618,0.0450249,0,0,0,0,0,0,0.0434485,0,0.0271659,0.0680901,0,0,0.0170222,0,0,0.0335635,0.0748716,0.025384,0.0341785,0.0120207,0.0773972,0.0505746,0.0317648,0.0436184,0.0514281,0.0348152,0.0166656,0.0123993,0.0338069,0.0371518,0.0309665,0.0181121,0.0137513,0.0156359,0.0559984,0,0.0257936,0.064708,0.0313707,0,0,0.0216309,0,0,0.0343403,0.0641605,0.0295643,0.0549614,0.0222247,0.0879067,0.0559366,0.0421919,0.0711812,0.06879,0.0277966,0.0458576,0.0537712,0.0911569,0.0242401,0.0206831,0.0114897,0.0121421,0.0263899,0.0393593,0,0,0,0,0,0,0,0,0,0.0764809
1088,0.0702415,0.0449459,0,0,0,0,0,0,0.043151,0,0.0270867,0.0675919,0,0,0.0170658,0,0,0.033541,0.0747351,0.0250202,0.0343097,0.0115115,0.0778882,0.0506915,0.031731,0.0440955,0.0516027,0.0346048,0.0164171,0.0121446,0.0338143,0.0370797,0.0310716,0.0181536,0.0136043,0.0157265,0.0553699,0,0.0258187,0.0643231,0.0315219,0,0,0.0217711,0,0,0.0343278,0.0643671,0.029779,0.0547201,0.0222565,0.0882984,0.0559326,0.0427364,0.0712668,0.0690855,0.0279944,0.0456964,0.0536313,0.0908847,0.0241532,0.0206069,0.011555,0.0120501,0.0263508,0.0397221,0,0,0,0,0,0,0,0,0,0.0762866
1089,0.070394,0.0448713,0,0,0,0,0,0,0.0428258,0,0.0269972,0.0670914,0,0,0.0171104,0,0,0.0335113,0.0745591,0.0246427,0.0344788,0.0109447,0.0784173,0.0508125,0.0316723,0.0446547,0.0518581,0.0343588,0.0161787,0.0119657,0.0338466,0.0370551,0.0311976,0.0181669,0.0134728,0.0158187,0.0547285,0,0.0257799,0.0639479,0.0316556,0,0,0.0218948,0,0,0.0343437,0.0645655,0.0300711,0.0545031,0.0223607,0.0886851,0.055938,0.0427036,0.0714035,0.0694059,0.028273,0.0454636,0.0534567,0.0905371,0.0241506,0.0204263,0.0116088,0.0119548,0.0262997,0.0400355,0,0,0,0,0,0,0,0,0,0.076045
1090,0.0706614,0.0447691,0,0,0,0,0,0,0.0426879,0,0.0268432,0.0662954,0,0,0.0172082,0,0,0.0333505,0.0746285,0.0240815,0.0346455,0.0105183,0.0788705,0.0513256,0.031569,0.0449824,0.0519916,0.0341745,0.0160966,0.0118288,0.0338057,0.0371606,0.031288,0.0183947,0.0131371,0.0160633,0.0547307,0,0.0258592,0.0634384,0.0317434,0,0,0.0220469,0,0,0.0342688,0.0649031,0.02903,0.0538193,0,0.0886522,0.0559835,0.042642,0.0709637,0.0682387,0.027056,0.0462381,0.0540626,0.0911507,0.0236701,0.0201021,0.0115918,0.0118127,0.0261687,0.0406256,0,0,0,0,0,0,0,0,0,0.076654
1091,0.07063,0.0446989,0,0,0,0,0,0,0.0419475,0,0.0268277,0.0659819,0,0,0.0171663,0,0,0.0333824,0.0742889,0.0237873,0.0349062,0.0100788,0.0793756,0.0510815,0.0314395,0.0456664,0.052464,0.0339452,0.0159025,0.0118201,0.0339311,0.0372015,0.0317074,0.018218,0.0132406,0.0159116,0.0533291,0,0.0258518,0.0632746,0.0319098,0,0,0.0220919,0,0,0.0342448,0.064912,0.0310466,0.0540548,0.0227883,0.0893342,0.0559311,0.0422889,0.0717584,0.0701141,0.0287195,0.0448926,0.0530043,0.0897837,0.0243517,0.0200155,0.011705,0.0116583,0.0263871,0.0406066,0,0,0,0,0,0,0,0,0,0.0754851
1092,0.0707541,0.0445811,0,0,0,0,0,0,0.0414252,0,0.0268217,0.0653592,0,0,0.0172274,0,0,0.0333513,0.0741449,0.0232378,0.0352098,0.00971052,0.0798942,0.0512757,0.0311674,0.0461634,0.0527387,0.0336985,0.0157811,0.0116812,0.0340003,0.0371399,0.0320917,0.0183363,0.0131943,0.0158952,0.0525975,0,0.0259333,0.0629298,0.0320202,0,0,0.0222224,0,0,0.0342087,0.0651723,0.0316482,0.0537122,0.0228145,0.0896136,0.0558775,0.0422134,0.0719537,0.0705303,0.0288859,0.0445335,0.0527016,0.0893118,0.0247462,0.0199977,0.0117703,0.0114966,0.0263687,0.0409252,0,0,0,0,0,0,0,0,0,0.0751466
1093,0.0709157,0.0444474,0,0,0,0,0,0,0.0408995,0,0.0268625,0.064735,0,0,0.0172934,0,0,0.0333028,0.0739936,0.0226666,0.0355377,0.00936016,0.0804117,0.0515054,0.0309916,0.0466473,0.0529682,0.0334675,0.0156454,0.0115108,0.0340576,0.0371817,0.0326059,0.0184675,0.0131211,0.0158821,0.0515284,0,0.0262015,0.0626444,0.0321644,0,0,0.022365,0,0,0.0342143,0.0654813,0.0323109,0.0533559,0.022803,0.0899217,0.0558023,0.0421034,0.0721492,0.0709092,0.0290369,0.0441555,0.0523809,0.0888467,0.0253384,0.0199353,0.0118446,0.0113413,0.0263604,0.0412463,0,0,0,0,0,0,0,0,0,0.074809
