Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,x75,x80
71,0.00293783,0.00429145,0,0,0,0,0,0.0447389,0.0191407,0.0169311,0.00691399,0,0,0.0050571,0,0.0265989,0.00592551,0.030019,0.0194098,0.0227302,0.00899689,0.0142579,0.00480969,0.0173917,0.0175955,0.0137263,0.0400491,0.00436241,0.00951444,0.00341515,0.0340273,0.0436427,0.0103275,0.0186912,0.00555453,0.0255389,0.0052244,0.0325894,0.0128763,0.00472364,0,0,0.00402778,0,0.00916887,0.00551062,0.0833555,0.0294344,0.0766223,0.0280646,0.00730033,0.00492377,0.0193565,0.039558,0.0543031,0.0288869,0.0219057,0.0134143,0.0168582,0.0132674,0.0254236,0.00361742,0.00610848,0.00454317,0.00525776,0.0033613,0,0,0,0,0,0,0,0,0,0
72,0.0026435,0.00433265,0,0,0,0,0,0.0459431,0.0190659,0.017294,0.00710301,0,0,0.00536999,0,0.0266385,0.00630464,0.029617,0.0194984,0.0230873,0.00921895,0.014617,0.00429078,0.0176617,0.0175703,0.0136664,0.039946,0.00432963,0.00931134,0.0033337,0.0339062,0.0451776,0.0105548,0.0185339,0.00575534,0.0248024,0.00538678,0.0306465,0.0129838,0.00384919,0,0,0.00412073,0,0.0092077,0.00542709,0.0835458,0.0285027,0.0762868,0.0267,0.00724805,0.00468672,0.0190264,0.0388236,0.0532185,0.0278683,0.0209323,0.0138201,0.0165067,0.0125943,0.0255618,0.00401492,0.00574961,0.00465086,0.00505717,0.00286984,0,0,0,0,0,0,0,0,0,0
73,0.00254685,0.00426834,0,0,0,0,0,0.0468437,0.0191758,0.0174999,0.00734445,0,0,0.00537563,0,0.0265057,0.00636619,0.0293379,0.0194761,0.0232296,0.00940647,0.0150098,0.00434369,0.0176768,0.0172381,0.0136726,0.0398069,0.00431686,0.00910495,0.00325856,0.0337793,0.046416,0.0104973,0.0184895,0.00568844,0.0237812,0.0056224,0.0285525,0.0130856,0.00365985,0,0,0.00425791,0,0.0093321,0.00562673,0.0836666,0.0275352,0.0759504,0.024999,0.00737726,0.00449314,0.0186704,0.0379102,0.052003,0.0268229,0.0196325,0.0141936,0.0160064,0.0117076,0.0261264,0.00411376,0.00584159,0.0046311,0.00496281,0.00275854,0,0,0,0,0,0,0,0,0,0
74,0.00248743,0.00421379,0,0,0,0,0,0.0474853,0.0193336,0.0175788,0.00766983,0,0,0.00531216,0,0.0262977,0.00629133,0.0292006,0.0194579,0.0232576,0.00965426,0.0154236,0.00420225,0.0178243,0.017218,0.0136979,0.0396255,0.00431002,0.00898589,0.00316231,0.0336186,0.047516,0.0105089,0.0184119,0.00555148,0.022788,0.00581861,0.0263354,0.0131938,0.00350145,0,0,0.00446469,0,0.00941554,0.00574589,0.0837262,0.026467,0.0756684,0.0234187,0.007616,0.00434887,0.018269,0.0368502,0.0507632,0.0257266,0.0180854,0.0146383,0.0153556,0.010736,0.0269752,0.00421933,0.00593798,0.0047198,0.00486444,0.00263903,0,0,0,0,0,0,0,0,0,0
75,0.00246982,0.00414511,0,0,0,0,0,0.0481145,0.0194837,0.0176813,0.00799225,0,0,0.00523733,0,0.0261381,0.00616249,0.0291377,0.0194349,0.0232456,0.00994926,0.0157938,0.00386582,0.0180868,0.0178684,0.0137606,0.0394922,0.00431896,0.00892153,0.0030555,0.0334473,0.0484319,0.0104971,0.018339,0.00530186,0.0220086,0.0059939,0.0240672,0.0132949,0.00335004,0,0,0.0047287,0,0.00943591,0.00566793,0.0837857,0.0256142,0.075428,0.0216169,0.00786952,0.00425348,0.0178192,0.0356444,0.0496587,0.0245596,0.0164399,0.0151324,0.014569,0.00976758,0.0280807,0.00439954,0.00588517,0.00480419,0.00474435,0.00253732,0,0,0,0,0,0,0,0,0,0
76,0.00248755,0.00407378,0,0,0,0,0,0.0486899,0.0196288,0.0178696,0.00821122,0,0,0.00514524,0,0.0259812,0.00598152,0.0290749,0.0193986,0.023231,0.0103511,0.0160783,0.00386976,0.0184005,0.0183112,0.0138123,0.0394066,0.00436876,0.00879754,0.0029564,0.0333081,0.0491305,0.0103211,0.0182943,0.00527853,0.0217349,0.00615929,0.0218154,0.0133245,0.00321458,0,0,0.00504772,0,0.00947277,0.00600854,0.0838342,0.0250116,0.0752517,0.0194762,0.00800894,0.0041871,0.0173612,0.0342761,0.0479846,0.0233213,0.0147272,0.0156902,0.013564,0.00886924,0.0298364,0.00463739,0.00582508,0.00491953,0.00459079,0.00249443,0,0,0,0,0,0,0,0,0,0
77,0.00249205,0.00400043,0,0,0,0,0,0.0490454,0.0198159,0.018053,0.00833195,0,0,0.00505745,0,0.025901,0.00581576,0.0289945,0.0194766,0.0232481,0.0108451,0.0162355,0.00398305,0.018746,0.0185286,0.0138475,0.0393234,0.00440736,0.00853551,0.00284114,0.0331539,0.0497654,0.0101804,0.0182404,0.00525549,0.0218949,0.00633521,0.0192702,0.0133266,0.0031051,0,0,0.00530972,0,0.00952485,0.00638891,0.0838749,0.0245881,0.0751544,0.0171991,0.00803498,0.00410108,0.0169708,0.0327609,0.0457355,0.0221225,0.0129874,0.0164823,0.0123899,0.00822728,0.0323713,0.00486794,0.00577633,0.00501237,0.00444945,0.0024572,0,0,0,0,0,0,0,0,0,0
78,0.00231353,0.00398429,0,0,0,0,0,0.0493594,0.0199956,0.0181905,0.00836224,0,0,0.00478912,0,0.0259321,0.00567615,0.0289081,0.0195715,0.0232702,0.0112591,0.0161883,0.00415303,0.0190132,0.0190269,0.0138421,0.0391868,0.00442479,0.00837019,0.00270432,0.0329785,0.0503002,0.0100515,0.0182421,0.00520983,0.0226305,0.00653277,0.0162865,0.013299,0.00294898,0,0,0.00551931,0,0.00958874,0.00625977,0.0839503,0.0240861,0.0750702,0.0152957,0.00800085,0.00381608,0.0166945,0.0311296,0.0433918,0.0209677,0.0112467,0.017713,0.0111006,0.00773383,0.0360646,0.00513758,0.00593243,0.00504448,0.00448458,0.00225279,0,0,0,0,0,0,0,0,0,0
79,0.00239837,0.00404569,0,0,0,0,0,0.0496339,0.0200514,0.0182623,0.00833508,0,0,0.00462185,0,0.0259407,0.0056909,0.0287841,0.0195844,0.0233303,0.0116218,0.0160128,0.00414133,0.0193282,0.01958,0.0138792,0.0389988,0.00448591,0.00812063,0.00259372,0.0328454,0.0506957,0.00988918,0.0182363,0.00520737,0.0239614,0.00668184,0.0133368,0.0131603,0.00269939,0,0,0.00582996,0,0.00960782,0.00598955,0.084096,0.0237149,0.0750465,0.0133345,0.00780048,0.00363681,0.0165622,0.029344,0.041633,0.019877,0.00945752,0.0190678,0.00962482,0.00746867,0.0396944,0.00545006,0.00599733,0.00511068,0.00442639,0.00213956,0,0,0,0,0,0,0,0,0,0
80,0.00248071,0.00407047,0,0,0,0,0,0.0498789,0.020096,0.0182716,0.00817698,0,0,0.00445515,0,0.025904,0.00565999,0.0286867,0.019464,0.0233817,0.011891,0.0156566,0.00406577,0.0196405,0.0199225,0.013944,0.0388067,0.00451732,0.00789426,0.00238352,0.0327111,0.0510538,0.00968821,0.0181942,0.00525287,0.0254266,0.00678784,0.010419,0.0127251,0.00252469,0,0,0.00607977,0,0.00954453,0.00590067,0.0843729,0.0232141,0.0751101,0.0113388,0.00751553,0.00345302,0.0167453,0.0274243,0.0394,0.0191364,0.00763403,0.0205485,0.00792373,0.00742759,0.0428715,0.00566194,0.00578373,0.00526048,0.00433231,0.00207424,0,0,0,0,0,0,0,0,0,0
81,0.00234053,0.00397963,0,0,0,0,0,0.0500714,0.0202067,0.0183876,0.00773419,0,0,0.00418417,0,0.0256036,0.00557754,0.0285934,0.0195549,0.0234767,0.0121497,0.0152586,0.00408806,0.0198206,0.0200125,0.0139642,0.0386238,0.00460643,0.00782237,0.00211391,0.0324838,0.0516373,0.00935532,0.0181921,0.00528207,0.0271278,0.00689416,0.00736578,0.0122004,0.00263234,0,0,0.00614395,0,0.00965278,0.00583563,0.0844352,0.0231796,0.075354,0.00951279,0.00758765,0.00330438,0.0170094,0.0251939,0.0367118,0.0185849,0.00587681,0.0223973,0.00590362,0.00752924,0.0461065,0.00574455,0.00577032,0.0052824,0.00430211,0.00204982,0,0,0,0,0,0,0,0,0,0
82,0.00270828,0.00406608,0,0,0,0,0,0.0501114,0.0202061,0.0183273,0.00726552,0,0,0.00440832,0,0.0256029,0.00557061,0.0284679,0.0195882,0.023463,0.0125475,0.0147679,0.00387553,0.0200448,0.0201587,0.0139674,0.0384749,0.0047341,0.00773459,0.00191404,0.0321929,0.0518552,0.00937509,0.0180899,0.00535294,0.0296101,0.00704517,0.00506374,0.0115345,0.00248268,0,0,0.00617493,0,0.00973085,0.00561564,0.0843773,0.0227316,0.0756691,0.00847302,0.00751735,0.0032805,0.0175495,0.0229718,0.0343692,0.0183735,0.00442327,0.0246209,0.00378612,0.00732263,0.0498709,0.00576276,0.00592972,0.00521325,0.0042405,0.00213134,0,0,0,0,0,0,0,0,0,0
83,0.00254243,0.00424139,0,0,0,0,0,0.0501307,0.0203114,0.018285,0.00682527,0,0,0.00434438,0,0.025588,0.00558614,0.028326,0.019802,0.0234516,0.0129315,0.0141837,0.00388389,0.0202561,0.0203373,0.013933,0.0382591,0.00482263,0.00765463,0.00171262,0.0319546,0.0520258,0.00920041,0.0180796,0.00535138,0.0319711,0.00712893,0.00584926,0.0107115,0.00224793,0,0,0.00625832,0,0.00972506,0.00538426,0.0841957,0.0231274,0.0759427,0.007787,0.00742007,0.0028033,0.0184247,0.0204905,0.032002,0.0185628,0.00427472,0.0271967,0.00291021,0.00777419,0.0534355,0.00594747,0.00585589,0.00513551,0.0044937,0.00179586,0,0,0,0,0,0,0,0,0,0
84,0.00265327,0.00434314,0,0,0,0,0,0.0500507,0.0203436,0.0181648,0.0064244,0,0,0.00447735,0,0.0256172,0.00561845,0.0282409,0.0200453,0.0233302,0.0131901,0.0135697,0.00375434,0.0204011,0.0205634,0.01395,0.0380159,0.00489149,0.00758894,0.00147853,0.0317139,0.0522286,0.00916296,0.0180775,0.00535303,0.0342922,0.00720826,0.00889744,0.0096671,0.00214253,0,0,0.00626546,0,0.00970638,0.00523282,0.0839212,0.0241549,0.0763137,0.0074437,0.00728755,0.00255239,0.0195838,0.0179099,0.0295126,0.0192989,0.0058463,0.0300638,0.00431661,0.008835,0.0566533,0.00592142,0.00559238,0.00512208,0.0045866,0.00174678,0,0,0,0,0,0,0,0,0,0
85,0.00282069,0.0044206,0,0,0,0,0,0.0499248,0.0203498,0.0178971,0.00605213,0,0,0.0045544,0,0.0256441,0.0055717,0.0281596,0.0202647,0.0231015,0.0135159,0.0128886,0.00354464,0.0205264,0.0207731,0.0139444,0.0378111,0.00507969,0.00757862,0.00126744,0.0314169,0.0524743,0.00919187,0.0180886,0.00534587,0.0367646,0.00727314,0.0129932,0.00849605,0.00205672,0,0,0.00623735,0,0.00973884,0.00511946,0.0835883,0.0252377,0.0767519,0.0074514,0.00718768,0.00245882,0.0209618,0.0154638,0.0271286,0.0204697,0.00849985,0.0332176,0.0072892,0.0104547,0.0599491,0.00580232,0.00553773,0.00515156,0.00466222,0.00174727,0,0,0,0,0,0,0,0,0,0
86,0.00296937,0.00446837,0,0,0,0,0,0.0498314,0.0203529,0.0176427,0.00574127,0,0,0.00468171,0,0.0256837,0.00549868,0.0280378,0.0205124,0.0228159,0.013825,0.0121161,0.00336117,0.0207394,0.020853,0.0139286,0.0375985,0.00531763,0.00760033,0.00110506,0.0310777,0.0527774,0.00918237,0.0180987,0.00537668,0.0386183,0.00733718,0.0171809,0.00725641,0.00198107,0,0,0.00619403,0,0.00979309,0.00505226,0.0831596,0.0267571,0.0772482,0.00760788,0.0072105,0.00245408,0.0225987,0.0132755,0.024922,0.0219843,0.0118041,0.0365647,0.0109479,0.0129704,0.0626345,0.00566649,0.00565001,0.00513619,0.00471172,0.00172881,0,0,0,0,0,0,0,0,0,0
87,0.00302812,0.00451319,0,0,0,0,0,0.0496984,0.0203389,0.0174255,0.00555884,0,0,0.0047931,0,0.0257379,0.00551521,0.0279214,0.0209616,0.0224768,0.0141703,0.0113073,0.00322755,0.0210569,0.0209703,0.0138759,0.0373694,0.0055987,0.00769361,0.00106987,0.0307082,0.0530255,0.00918673,0.0181017,0.0054434,0.0404511,0.00742093,0.0213955,0.00606003,0.00191032,0,0,0.00615732,0,0.00980877,0.00502241,0.0827122,0.0283325,0.0777094,0.00785858,0.00725933,0.00242445,0.0244429,0.0115341,0.0230627,0.0238138,0.0152459,0.0400596,0.0149159,0.0157393,0.0649346,0.0055049,0.0055613,0.00503853,0.00473601,0.00161519,0,0,0,0,0,0,0,0,0,0
88,0.00300332,0.00450303,0,0,0,0,0,0.0494841,0.0203138,0.0171674,0.00561394,0,0,0.00459444,0,0.0257942,0.0054568,0.0277997,0.0217088,0.0220626,0.0144824,0.0104831,0.00312867,0.0211456,0.0210316,0.0137913,0.0371279,0.0058136,0.00782886,0.00120164,0.0303247,0.053008,0.00912998,0.0181146,0.00549792,0.0421922,0.00747711,0.0254627,0.00511992,0.00188338,0,0,0.00617787,0,0.00980103,0.00500431,0.082314,0.0296133,0.0780478,0.00795472,0.00730254,0.002442,0.0261922,0.0103289,0.0217227,0.025744,0.0186032,0.0435554,0.0187345,0.0185144,0.0668967,0.00533158,0.00547914,0.00513124,0.00472688,0.00147787,0,0,0,0,0,0,0,0,0,0
89,0.00297469,0.0044439,0,0,0,0,0,0.0491325,0.0202857,0.016892,0.00584428,0,0,0.00441229,0,0.0258559,0.00546261,0.027654,0.0227781,0.0216797,0.0147771,0.00961689,0.0030058,0.0211222,0.0210705,0.0136921,0.0368658,0.00605537,0.00801232,0.00147209,0.0299304,0.0530177,0.0090355,0.0181198,0.00557096,0.0438069,0.00750653,0.029158,0.00469247,0.00193046,0,0,0.00617075,0,0.00977104,0.00498144,0.0820569,0.0304469,0.0782874,0.00801647,0.00741986,0.00252837,0.0277462,0.00963486,0.0207066,0.0275232,0.0218506,0.0468128,0.0219662,0.0212758,0.068325,0.00513765,0.0054741,0.00527095,0.0046618,0.00133027,0,0,0,0,0,0,0,0,0,0
90,0.00295995,0.00444133,0,0,0,0,0,0.0488008,0.0202455,0.0166415,0.00596966,0,0,0.00430263,0,0.0259461,0.00555348,0.0275194,0.023943,0.0214141,0.0150109,0.00889056,0.002866,0.0210862,0.0211216,0.0135961,0.0365816,0.00640717,0.00828906,0.00182391,0.029527,0.0531916,0.00897092,0.0181154,0.00574812,0.045059,0.00754679,0.0325009,0.00443002,0.00202691,0,0,0.00610959,0,0.00983928,0.00491787,0.0819215,0.0311753,0.0786757,0.00840954,0.00787744,0.00265744,0.0290592,0.00957096,0.0200335,0.0289387,0.0245833,0.0496313,0.0244646,0.0234816,0.0694796,0.00497027,0.00552026,0.0052884,0.00466613,0.00125732,0,0,0,0,0,0,0,0,0,0
91,0.00292129,0.00447848,0,0,0,0,0,0.0486131,0.0202456,0.0163327,0.00608758,0,0,0.00393021,0,0.0260248,0.00548631,0.0274167,0.0253131,0.021141,0.0152515,0.00840812,0.00269491,0.021075,0.0211623,0.0134982,0.0362881,0.00681949,0.00865599,0.00224119,0.0290774,0.0535362,0.00880615,0.0181011,0.00591449,0.0459531,0.00763978,0.0349851,0.00433076,0.00208298,0,0,0.00610134,0,0.00987361,0.00485584,0.0819117,0.0319276,0.0789879,0.00878415,0.00837823,0.00268608,0.0300571,0.00984014,0.0199551,0.0299648,0.0264897,0.0517453,0.0263875,0.0248894,0.0704097,0.00483698,0.00543054,0.00514654,0.00468327,0.00114278,0,0,0,0,0,0,0,0,0,0
92,0.00223209,0.00430843,0,0,0,0,0,0.0484864,0.0204263,0.0161613,0.00620557,0,0,0.00302079,0,0.0260015,0.00517033,0.0273113,0.0269074,0.0208177,0.0155259,0.00816514,0.0027879,0.0210527,0.0210942,0.0134108,0.0359974,0.00728508,0.00910827,0.00276107,0.0285387,0.0538812,0.00820399,0.0181903,0.00586253,0.0467463,0.00772673,0.0363685,0.004209,0.00253836,0,0,0.00617088,0,0.00980993,0.00477632,0.081861,0.0327881,0.0792623,0.00902997,0.00879824,0.00235787,0.0305313,0.010148,0.0204871,0.0305808,0.0273332,0.0529331,0.0274488,0.0252819,0.071161,0.00481048,0.00530653,0.00500882,0.00471597,0.00118743,0,0,0,0,0,0,0,0,0,0
93,0.00246166,0.00407417,0,0,0,0,0,0.0489172,0.0203983,0.0160281,0.00644689,0,0,0.00304986,0,0.0260561,0.00509899,0.0272663,0.0287098,0.0205494,0.0156549,0.00826227,0.00244524,0.0209729,0.0209078,0.013363,0.0357473,0.00774426,0.00967907,0.00338623,0.0278803,0.0548458,0.00779802,0.0181579,0.00591929,0.0478962,0.00787183,0.0371695,0.00426413,0.0024942,0,0,0.00644172,0,0.00982609,0.00476526,0.0818581,0.0341091,0.0795247,0.00957657,0.00866821,0.0029394,0.0305838,0.0103043,0.0213946,0.0307823,0.0267726,0.0528605,0.0271112,0.0242608,0.0719355,0.00455738,0.00491821,0.00496509,0.00429554,0.00136538,0,0,0,0,0,0,0,0,0,0
94,0.00254465,0.00399283,0,0,0,0,0,0.0492778,0.020477,0.0159287,0.0066086,0,0,0.00277135,0,0.0260164,0.00509366,0.0271025,0.030442,0.0203273,0.0160271,0.00855823,0.00232769,0.0208935,0.0207999,0.0132346,0.0354855,0.00836016,0.0103152,0.00402716,0.0272451,0.0558178,0.00738398,0.0181587,0.0059143,0.0486372,0.00806561,0.0374925,0.00417518,0.00256409,0,0,0.00680624,0,0.00986709,0.00484703,0.0820006,0.0353779,0.0795725,0.0105676,0.00843653,0.00303922,0.0302344,0.0101131,0.0223572,0.0306124,0.0254351,0.051848,0.0256432,0.0226387,0.0720281,0.00451771,0.00474863,0.0049708,0.0041286,0.00161704,0,0,0,0,0,0,0,0,0,0
95,0.00273947,0.00394065,0,0,0,0,0,0.0498919,0.0205754,0.0159005,0.00685578,0,0,0.00247645,0,0.0259217,0.00497613,0.0269512,0.0321244,0.0202423,0.0162866,0.00902659,0.00231727,0.0207664,0.0206819,0.0130563,0.0352596,0.00897837,0.0110306,0.00472366,0.0265816,0.0570209,0.00700763,0.0181184,0.00596355,0.0487707,0.00821924,0.037547,0.00403309,0.00273674,0,0,0.00711862,0,0.00981899,0.00487557,0.0825622,0.0356979,0.0794723,0.011688,0.00828101,0.00314585,0.0293969,0.00960671,0.0232616,0.029966,0.0234348,0.049947,0.0231282,0.0205003,0.0712357,0.0044702,0.00458945,0.00493596,0.00399271,0.00195587,0,0,0,0,0,0,0,0,0,0
96,0.0029984,0.00387957,0,0,0,0,0,0.0505472,0.0206875,0.0160348,0.00717583,0,0,0.0023553,0,0.0258387,0.00478358,0.0268194,0.0337089,0.0202534,0.0164563,0.00958503,0.00240488,0.0206179,0.0205031,0.0128533,0.0350462,0.00957191,0.0117825,0.00536752,0.0258989,0.0584033,0.00677164,0.0180486,0.00598289,0.0479588,0.00834473,0.0366454,0.00383991,0.00304175,0,0,0.00752981,0,0.00975429,0.00492503,0.0832331,0.0352824,0.0793439,0.0126639,0.00817012,0.00326334,0.028122,0.00879625,0.0240295,0.0287455,0.02112,0.0473753,0.0199147,0.0182188,0.0692425,0.00442561,0.00448743,0.00489882,0.00386832,0.0022873,0,0,0,0,0,0,0,0,0,0
97,0.00326802,0.00378395,0,0,0,0,0,0.0511582,0.0207814,0.0162378,0.00746953,0,0,0.00245043,0,0.0257851,0.00456277,0.0266609,0.0351165,0.0202615,0.0166449,0.0101927,0.00251103,0.0204478,0.0202821,0.0126427,0.0347984,0.0102696,0.0125901,0.00607236,0.0251767,0.0599556,0.00666488,0.0179887,0.00606082,0.0465897,0.00844472,0.0347579,0.00352197,0.00343081,0,0,0.0079564,0,0.00968114,0.00493718,0.0838367,0.034903,0.0791634,0.0132624,0.00802039,0.00344715,0.026512,0.00785845,0.0246898,0.0269546,0.0188201,0.0444413,0.0162747,0.0162964,0.0662878,0.00440287,0.00440211,0.00487328,0.00373955,0.00258534,0,0,0,0,0,0,0,0,0,0
98,0.00415329,0.00413713,0,0,0,0,0,0.0510469,0.0207143,0.0165598,0.00762494,0,0,0.00298535,0,0.0258452,0.00453254,0.0264053,0.036192,0.0202821,0.0172901,0.0107417,0.00263959,0.0204804,0.0203767,0.0123321,0.0344841,0.0111485,0.0132266,0.00665569,0.0246205,0.060636,0.00675036,0.0179422,0.00618285,0.0454407,0.00853484,0.0333238,0.00314525,0.00370655,0,0,0.00817198,0,0.00956403,0.00483369,0.0844073,0.0349838,0.0788117,0.0133383,0.00794874,0.00357037,0.0247175,0.00724503,0.0253632,0.0247195,0.0170907,0.0417931,0.0129748,0.0150643,0.0635493,0.00432246,0.00424748,0.00483178,0.00393751,0.00293059,0,0,0,0,0,0,0,0,0,0
99,0.00436864,0.00403598,0,0,0,0,0,0.0514107,0.0207163,0.0166894,0.00784294,0,0,0.00335234,0,0.0259072,0.00451703,0.0262533,0.0373991,0.0202552,0.0175406,0.0112773,0.00262996,0.0203224,0.0202272,0.0120601,0.0341359,0.0120008,0.014052,0.00743603,0.023904,0.061899,0.00675804,0.0179271,0.00631074,0.0455075,0.00859034,0.0342657,0.0028474,0.00412379,0,0,0.00835192,0,0.00949777,0.00472009,0.0850086,0.0358526,0.078393,0.0140812,0.00778112,0.00404998,0.022867,0.00748176,0.0263316,0.0226212,0.0164389,0.0398009,0.00980246,0.0147712,0.0624924,0.00414081,0.00414675,0.00478759,0.0038037,0.00319502,0,0,0,0,0,0,0,0,0,0
100,0.00455746,0.00393938,0,0,0,0,0,0.0513804,0.0207279,0.0167908,0.00814569,0,0,0.00368779,0,0.0259703,0.00446814,0.0260741,0.038471,0.0201808,0.0177123,0.0115901,0.00251372,0.0201202,0.0200692,0.0118316,0.0337546,0.0128952,0.014877,0.00818089,0.0232081,0.0628575,0.0068523,0.0179182,0.00642262,0.0457316,0.008643,0.0358085,0.00257463,0.00452941,0,0,0.00851656,0,0.0094454,0.00455765,0.0853292,0.0366214,0.0780455,0.0160457,0.00760827,0.00454487,0.0214423,0.00812302,0.0275328,0.0209956,0.0169751,0.038728,0.00731401,0.0154823,0.0625586,0.0039504,0.00403732,0.00471559,0.0036994,0.00351355,0,0,0,0,0,0,0,0,0,0
101,0.00478427,0.00382312,0,0,0,0,0,0.0509135,0.020732,0.0168983,0.00859432,0,0,0.00394763,0,0.0260547,0.00442546,0.0258779,0.0393018,0.0201024,0.0176865,0.0117018,0.00227243,0.0198941,0.0198889,0.0116392,0.033344,0.0137594,0.015719,0.00881899,0.0225601,0.0634367,0.00703484,0.0179143,0.00651896,0.0455414,0.00866107,0.0356053,0.00247267,0.00496286,0,0,0.00866967,0,0.00935498,0.00450201,0.0855609,0.036756,0.0777705,0.0188512,0.00749083,0.00508944,0.0203292,0.00850084,0.0288857,0.0199668,0.0172552,0.0381691,0.00571712,0.0157454,0.0629841,0.00374451,0.00374473,0.00456504,0.0035843,0.00393658,0,0,0,0,0,0,0,0,0,0
102,0.0043304,0.00331373,0,0,0,0,0,0.0502835,0.0208911,0.0169194,0.00917869,0,0,0.00375232,0,0.0260692,0.0043808,0.0257688,0.0398361,0.0200199,0.0172722,0.0116532,0.00173165,0.0195104,0.0195741,0.0114151,0.0329232,0.0145339,0.0165359,0.00954441,0.0219233,0.0639476,0.00709299,0.0179985,0.00645684,0.0449456,0.00861841,0.0335189,0.00274408,0.00511559,0,0,0.00869467,0,0.00927951,0.00457071,0.0858042,0.0363853,0.0775491,0.0209634,0.00748098,0.00514767,0.0191521,0.00858895,0.0302754,0.0194494,0.0165955,0.0376792,0.00472739,0.0150308,0.0634401,0.00360892,0.0035194,0.00440875,0.0031861,0.00391351,0,0,0,0,0,0,0,0,0,0
103,0.00528093,0.00394953,0,0,0,0,0,0.0492618,0.0207835,0.0168926,0.00984191,0,0,0.00395048,0,0.0261465,0.00427782,0.0258494,0.0399807,0.0199613,0.016699,0.0115257,0.00166426,0.0191089,0.0192758,0.0111489,0.0325967,0.015257,0.0172403,0.0102054,0.0214399,0.0639562,0.00765417,0.0180171,0.00649843,0.044027,0.00845924,0.0307605,0.00342316,0.0053153,0,0,0.00910186,0,0.00907538,0.00447397,0.0861335,0.0359785,0.0775989,0.0208822,0.00766611,0.00409455,0.0179113,0.00855885,0.031528,0.0193382,0.0154995,0.0371181,0.00409384,0.0141225,0.0637722,0.00404888,0.003149,0.00420692,0.00372933,0.00479852,0,0,0,0,0,0,0,0,0,0
104,0.00584589,0.00398914,0,0,0,0,0,0.0478336,0.0206254,0.0167795,0.0105014,0,0,0.00392371,0,0.0263023,0.00429163,0.0260744,0.0394282,0.0198951,0.0159143,0.0114558,0.00194928,0.0186779,0.0189894,0.0107862,0.0323805,0.0159041,0.0178209,0.0107787,0.0211388,0.0633953,0.00822736,0.0180716,0.00660224,0.04258,0.00829825,0.0282032,0.00428471,0.00575013,0,0,0.00896251,0,0.00902192,0.00447192,0.0865891,0.035917,0.0778681,0.0188699,0.00778166,0.004169,0.0169967,0.00856678,0.032432,0.0195077,0.0144905,0.0365961,0.0038493,0.0135552,0.0633506,0.00399597,0.00300299,0.00403745,0.00367246,0.00555476,0,0,0,0,0,0,0,0,0,0
