Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,x75
142,0.0343907,0.0191873,0,0,0,0,0,0,0.0191725,0.0144616,0.0204848,0.0482624,0,0,0.0371186,0,0.0355463,0.0123726,0.0341582,0.0227096,0.0233832,0.0285718,0.0562967,0.0253194,0.0376643,0.0277445,0.034198,0.0370847,0.0252926,0.0229106,0.023946,0.0231471,0.0244788,0.0289554,0.023671,0.00784219,0.0599823,0.00103296,0.0516877,0.09479,0.0286445,0,0,0.00811162,0,0.00362475,0.00759573,0.0637375,0.0495769,0.0316099,0.0657706,0.0195527,0.0226507,0.0522163,0.0329282,0.0472954,0.0678965,0.0381445,0.0116336,0.0172248,0.0280603,0.0560251,0.00907642,0.0114903,0.00886786,0.0167308,0.0285937,0,0,0,0,0,0,0,0,0
143,0.033971,0.0193285,0,0,0,0,0,0,0.0197792,0.0144891,0.0204068,0.0490626,0,0,0.0373098,0,0.0353789,0.0124089,0.0341927,0.0215734,0.0235834,0.0286063,0.0574952,0.0252663,0.0377584,0.0274126,0.0340831,0.0371828,0.0248051,0.0225025,0.0236789,0.0224553,0.0253511,0.0292826,0.0235934,0.00773866,0.0595104,0.00105673,0.0494282,0.0956639,0.0283615,0,0,0.00795743,0,0.00364834,0.00763615,0.0640287,0.0477699,0.03117,0.0645276,0.0196101,0.0227446,0.0504599,0.0327791,0.0479106,0.066551,0.0372872,0.0114089,0.0168613,0.0272832,0.0556708,0.00937581,0.0114312,0.00873005,0.0168658,0.0279279,0,0,0,0,0,0,0,0,0
144,0.0336176,0.0198417,0,0,0,0,0,0,0.0203645,0.0145034,0.0202792,0.0501784,0,0,0.0374882,0,0.0353026,0.0124597,0.0343928,0.0204069,0.0237372,0.02841,0.0588313,0.02524,0.0373234,0.0272505,0.0342888,0.0375494,0.0243087,0.0220695,0.0231643,0.0217601,0.0262062,0.0295344,0.0235534,0.0076929,0.0589835,0.00110332,0.0478574,0.0968046,0.0280305,0,0,0.00791005,0,0.00366343,0.00772496,0.064285,0.0454708,0.0306924,0.0632357,0.0198156,0.022737,0.0485469,0.0326677,0.0480368,0.0649135,0.0362173,0.010994,0.0163962,0.0262398,0.054965,0.00962206,0.011362,0.00862451,0.0169952,0.0273941,0,0,0,0,0,0,0,0,0
145,0.0336016,0.0201965,0,0,0,0,0,0,0.0206718,0.0144882,0.019861,0.0514306,0,0,0.0376025,0,0.035247,0.0125156,0.0345932,0.0190812,0.0239164,0.0282271,0.0600406,0.0254348,0.0370536,0.0274737,0.0347318,0.0380494,0.0240562,0.0217265,0.0227308,0.0211212,0.026932,0.0297271,0.0235256,0.00768426,0.0578319,0.00113109,0.0463238,0.0980958,0.0278649,0,0,0.00773359,0,0.00367813,0.00772311,0.0643604,0.0435169,0.030337,0.062058,0.0198557,0.0227712,0.046562,0.0324248,0.0480432,0.0631158,0.0354822,0.0107867,0.0161626,0.0255334,0.0533722,0.00982705,0.0112763,0.00856897,0.0172047,0.027299,0,0,0,0,0,0,0,0,0
146,0.0339314,0.0204098,0,0,0,0,0,0,0.0206584,0.0144723,0.0190309,0.052735,0,0,0.0376254,0,0.035223,0.0125657,0.0347401,0.0174908,0.0242684,0.0285213,0.0610124,0.0258375,0.0375022,0.028205,0.0353707,0.0386134,0.0241045,0.0214116,0.0225273,0.0204946,0.0273968,0.029877,0.0235383,0.00759983,0.0566743,0.00117108,0.0451163,0.099611,0.0279201,0,0,0.00760081,0,0.00369583,0.00777613,0.0642187,0.0410262,0.0300045,0.0609043,0.0198587,0.0228079,0.0447632,0.0322768,0.0480503,0.0614282,0.0347712,0.0104264,0.0158817,0.0247738,0.052335,0.0099886,0.0112631,0.00853249,0.0174735,0.0275912,0,0,0,0,0,0,0,0,0
147,0.0346035,0.0207359,0,0,0,0,0,0,0.0206059,0.01443,0.0179609,0.0538174,0,0,0.0375965,0,0.0352195,0.012556,0.0349359,0.0157282,0.024852,0.0292544,0.0616534,0.026405,0.0382698,0.028959,0.036084,0.0391551,0.0242107,0.0212447,0.0223723,0.0198672,0.0279226,0.030005,0.0235653,0.00745976,0.0547337,0.00119876,0.0435337,0.101103,0.0282305,0,0,0.00740617,0,0.00371929,0.00773831,0.0639903,0.0384586,0.0297459,0.0596659,0.019807,0.0228645,0.043012,0.0322419,0.0480224,0.059884,0.03395,0.0100351,0.0156571,0.023886,0.0507052,0.0100127,0.011311,0.00848264,0.017845,0.0280956,0,0,0,0,0,0,0,0,0
148,0.035385,0.0210979,0,0,0,0,0,0,0.020817,0.0144049,0.0170309,0.0545367,0,0,0.0374011,0,0.0351776,0.0123315,0.0351563,0.0140871,0.025697,0.0301462,0.0620161,0.0269056,0.0390859,0.0296275,0.0367886,0.0396732,0.024325,0.0211596,0.0222124,0.0192028,0.0286689,0.0299845,0.0235636,0.00750722,0.052695,0.00122832,0.0417431,0.102403,0.028677,0,0,0.0072018,0,0.00376018,0.00761765,0.0637028,0.0357149,0.029494,0.0583253,0.0195428,0.0229162,0.0414955,0.0322211,0.0478273,0.0584594,0.0327216,0.00954237,0.0154098,0.0227832,0.049207,0.00988378,0.0113957,0.00842398,0.018272,0.0286629,0,0,0,0,0,0,0,0,0
149,0.0362706,0.0215468,0,0,0,0,0,0,0.0213609,0.0144117,0.0163269,0.0547151,0,0,0.0372344,0,0.0352533,0.0120641,0.0353494,0.012708,0.0266631,0.0308008,0.0620641,0.0274746,0.0399621,0.0301253,0.0373288,0.0401761,0.0244516,0.0210793,0.0221156,0.0186244,0.0296893,0.0299542,0.0235918,0.00780205,0.0503924,0.00126592,0.03962,0.103351,0.0292839,0,0,0.00697325,0,0.00379727,0.00753108,0.0633895,0.0333904,0.0292411,0.0568457,0.0190815,0.0230045,0.04022,0.0320891,0.0473119,0.0570577,0.031566,0.00911607,0.015302,0.0216671,0.0469731,0.0096599,0.0113781,0.00836394,0.0187567,0.0294058,0,0,0,0,0,0,0,0,0
150,0.037081,0.0220826,0,0,0,0,0,0,0.0219787,0.0144681,0.015894,0.0545043,0,0,0.0370636,0,0.0353675,0.0118376,0.0354318,0.0114494,0.0274986,0.0313845,0.0620497,0.0279873,0.0410034,0.0305323,0.0377512,0.0406318,0.0245307,0.0210105,0.0219527,0.0180996,0.0306528,0.0298184,0.0236905,0.00780522,0.0484058,0.00132089,0.0376549,0.104045,0.0297818,0,0,0.00677925,0,0.00381709,0.007498,0.0631486,0.0313616,0.0289801,0.0553859,0.0187235,0.0229705,0.0391725,0.0318714,0.0464614,0.0556825,0.0306683,0.00877797,0.0153079,0.0206437,0.0448152,0.0093448,0.0112221,0.00831738,0.0192127,0.030196,0,0,0,0,0,0,0,0,0
151,0.0377959,0.0227034,0,0,0,0,0,0,0.0226557,0.0144907,0.0157581,0.0539639,0,0,0.0369962,0,0.0353899,0.0117313,0.0353634,0.0105443,0.0281616,0.0315295,0.0620993,0.0284699,0.0415482,0.0308221,0.0380997,0.0410019,0.0244358,0.0209325,0.0218263,0.0176151,0.0315489,0.0296491,0.0237509,0.00771999,0.0468064,0.00140981,0.0359683,0.104466,0.0301906,0,0,0.00655311,0,0.00383335,0.00752066,0.062946,0.029614,0.0286395,0.0540877,0.0186257,0.0227927,0.0383061,0.0315758,0.0454417,0.0544148,0.0300436,0.00858331,0.015409,0.0198287,0.0433851,0.00892778,0.0111359,0.00824837,0.0195841,0.03099,0,0,0,0,0,0,0,0,0
152,0.0383973,0.0232639,0,0,0,0,0,0,0.0232926,0.014467,0.0158813,0.0531408,0,0,0.0370185,0,0.0353219,0.0116521,0.0351954,0.00974905,0.0286466,0.0315268,0.0622177,0.028872,0.0416566,0.0309872,0.0383231,0.0411902,0.0242438,0.0208356,0.0217457,0.01717,0.0323837,0.0294997,0.0237394,0.00767781,0.0456134,0.00150907,0.0346388,0.104542,0.0305253,0,0,0.00632553,0,0.00384219,0.00745903,0.0628206,0.0281979,0.0281849,0.0529492,0.0186719,0.0225903,0.0375869,0.0312066,0.044252,0.0532378,0.029576,0.00851695,0.0155971,0.0192083,0.0424301,0.00849048,0.0110741,0.00817376,0.0198629,0.031688,0,0,0,0,0,0,0,0,0
153,0.0389893,0.0237442,0,0,0,0,0,0,0.0238336,0.0144803,0.0162007,0.0520999,0,0,0.037102,0,0.0351179,0.011551,0.0350374,0.00897353,0.0290518,0.0315976,0.0623009,0.0291592,0.0415617,0.0311165,0.0384432,0.0412275,0.0240753,0.0206982,0.0216187,0.0167452,0.0331204,0.0294106,0.0236849,0.00766668,0.0446547,0.00156482,0.0335874,0.104245,0.0309113,0,0,0.00612139,0,0.00385045,0.00736849,0.0627897,0.0268327,0.0278761,0.0518909,0.0186709,0.0225875,0.0370674,0.0307618,0.0429486,0.0521038,0.0290253,0.00854591,0.0157764,0.0188381,0.0425364,0.00818207,0.0109658,0.00806324,0.0201587,0.0323189,0,0,0,0,0,0,0,0,0
154,0.0394668,0.024058,0,0,0,0,0,0,0.0244054,0.014484,0.01647,0.0508334,0,0,0.0371148,0,0.0349944,0.0114395,0.0350274,0.00821762,0.0294485,0.0317471,0.0623751,0.0293016,0.0414279,0.0312348,0.0385108,0.0411972,0.0239743,0.0205789,0.0215011,0.0163085,0.0339284,0.0293292,0.0236453,0.00763702,0.0445566,0.00162546,0.0324569,0.103468,0.0312173,0,0,0.00594998,0,0.00386926,0.00722291,0.0626691,0.0251759,0.0278297,0.0508008,0.0188256,0.0226371,0.0366803,0.0302653,0.0416035,0.0510164,0.0283202,0.00866564,0.0158696,0.0183132,0.0431546,0.00786491,0.0109132,0.00795918,0.0204183,0.0327822,0,0,0,0,0,0,0,0,0
155,0.0400339,0.0243745,0,0,0,0,0,0,0.0247537,0.0144471,0.0165561,0.0495499,0,0,0.0371462,0,0.0349277,0.0113953,0.0349902,0.00754896,0.0297591,0.0318547,0.0623556,0.029512,0.041299,0.0313275,0.0385134,0.0410381,0.0237608,0.0204257,0.0213553,0.0159524,0.0344723,0.0293776,0.0236099,0.00762117,0.0446341,0.00167588,0.0311403,0.102447,0.031655,0,0,0.00582668,0,0.00389562,0.00718034,0.0626585,0.0230001,0.0277962,0.0497001,0.018769,0.0228064,0.0365096,0.0296949,0.0402115,0.0500498,0.0273776,0.00887274,0.0157376,0.0176981,0.043726,0.00771015,0.010804,0.00790632,0.0207571,0.0332891,0,0,0,0,0,0,0,0,0
156,0.0405937,0.0246433,0,0,0,0,0,0,0.0249882,0.0143903,0.0166444,0.0482752,0,0,0.0371659,0,0.0349102,0.0113549,0.0348883,0.00705819,0.0299879,0.0319267,0.0622915,0.0298178,0.0412023,0.0313959,0.0385026,0.0407594,0.0235181,0.0202707,0.0212343,0.0156345,0.0347486,0.0294983,0.0235874,0.0075406,0.0446394,0.00170668,0.0295102,0.101231,0.0321172,0,0,0.00570286,0,0.0039093,0.00709925,0.0626629,0.0204106,0.0276986,0.0487117,0.0185864,0.0229863,0.0367563,0.0291245,0.0387186,0.0492912,0.0261109,0.00914571,0.0153607,0.0169621,0.0442577,0.00769893,0.0107752,0.0078955,0.0210867,0.0337601,0,0,0,0,0,0,0,0,0
157,0.0410146,0.0248237,0,0,0,0,0,0,0.0251898,0.0143529,0.0166806,0.0470256,0,0,0.0371,0,0.034945,0.0112505,0.034709,0.00682358,0.0301257,0.0319842,0.0622306,0.0301404,0.0411054,0.0314476,0.0385356,0.0404137,0.0233542,0.0201402,0.0211705,0.0153386,0.0348881,0.0296285,0.0235793,0.00756165,0.0445689,0.00175253,0.0275516,0.0998387,0.0324837,0,0,0.00556747,0,0.00390986,0.00699481,0.0625529,0.017547,0.0275372,0.0478742,0.0184103,0.0230159,0.0370131,0.0286638,0.0372223,0.0487371,0.0244953,0.00955389,0.0147549,0.0159595,0.0453215,0.00770551,0.0107689,0.00785815,0.0212977,0.0341089,0,0,0,0,0,0,0,0,0
158,0.0413742,0.024959,0,0,0,0,0,0,0.0255052,0.0143456,0.0167439,0.0458977,0,0,0.0369959,0,0.034979,0.0110786,0.0344325,0.00681477,0.0302303,0.0320136,0.0621984,0.0304742,0.0409401,0.0315149,0.038573,0.0400585,0.023224,0.0200543,0.02113,0.0150626,0.0350308,0.0297613,0.0235829,0.0075194,0.0444995,0.00181242,0.0252646,0.0983982,0.0327611,0,0,0.00544795,0,0.00392925,0.00699745,0.0623258,0.0145071,0.0273693,0.0470517,0.0182398,0.0229452,0.037326,0.0283151,0.0357733,0.0484168,0.0225734,0.010202,0.0140358,0.0147609,0.0465064,0.00773781,0.0108386,0.0078121,0.0214005,0.0343885,0,0,0,0,0,0,0,0,0
159,0.0417456,0.0250999,0,0,0,0,0,0,0.0256688,0.0143275,0.0171019,0.0449888,0,0,0.0369534,0,0.0350207,0.0109131,0.0340824,0.00687569,0.030323,0.0319768,0.0621896,0.0309298,0.040767,0.0315814,0.0386136,0.0396996,0.0230463,0.0199946,0.0210951,0.0148007,0.0352065,0.0298987,0.0235705,0.00753319,0.0446503,0.00187292,0.0228168,0.0970664,0.0330395,0,0,0.00530466,0,0.00395324,0.00705299,0.0619975,0.0115365,0.0272236,0.0462616,0.0182625,0.0228608,0.0380327,0.0280517,0.0344368,0.0484276,0.0204945,0.0111977,0.0132094,0.0136197,0.0477386,0.00782341,0.010781,0.00779614,0.0214473,0.0347017,0,0,0,0,0,0,0,0,0
160,0.0421652,0.0253108,0,0,0,0,0,0,0.0255988,0.0142798,0.0171913,0.0443189,0,0,0.0369737,0,0.0350316,0.0108045,0.0336748,0.00699236,0.0304309,0.0320152,0.0621713,0.0314972,0.0406469,0.0316282,0.0386498,0.0393542,0.0228882,0.0199381,0.021072,0.0145602,0.0354326,0.0300596,0.0235557,0.00746625,0.0449388,0.00192856,0.0202456,0.0959082,0.0333781,0,0,0.0052049,0,0.00398333,0.00708112,0.0616532,0.00866448,0.0271229,0.0455151,0.0184055,0.0228476,0.0389051,0.0279038,0.0331671,0.0487232,0.018465,0.0125348,0.0124212,0.012765,0.0491119,0.0079951,0.0106223,0.00775329,0.021519,0.0350765,0,0,0,0,0,0,0,0,0
161,0.0427856,0.0256334,0,0,0,0,0,0,0.02544,0.0142485,0.0172065,0.0438781,0,0,0.0371841,0,0.0350755,0.0107558,0.0332679,0.00737465,0.0305962,0.0320891,0.0621548,0.0322597,0.0406058,0.0317182,0.0386463,0.0390052,0.0228141,0.0199182,0.0211244,0.0143164,0.0356353,0.0303553,0.0235794,0.00750088,0.0454594,0.00197233,0.0181672,0.0950769,0.0338635,0,0,0.00517101,0,0.0040256,0.00713512,0.0612727,0.00695009,0.0269886,0.0454011,0.018603,0.022939,0.0398792,0.0279892,0.0321626,0.0493601,0.0167885,0.0144456,0.0116338,0.0124676,0.0510589,0.00821787,0.0105506,0.00770769,0.0216512,0.0356331,0,0,0,0,0,0,0,0,0
162,0.0433786,0.0259118,0,0,0,0,0,0,0.0254578,0.0142201,0.0172955,0.0435522,0,0,0.0373673,0,0.0350916,0.0107329,0.0328441,0.00789414,0.030744,0.0321868,0.0621237,0.0328906,0.040566,0.0318213,0.0385408,0.0386377,0.0227715,0.0199163,0.0210714,0.014102,0.0357821,0.0305994,0.0235906,0.00755329,0.0459815,0.00200558,0.0167026,0.0944059,0.0343134,0,0,0.00513464,0,0.00404507,0.00712594,0.0608669,0.0059887,0.0269826,0.0452277,0.0188739,0.0230293,0.0409731,0.0280954,0.0308981,0.0500847,0.0157046,0.0165981,0.0114633,0.0125412,0.0528539,0.00840183,0.0105099,0.0076972,0.0218068,0.0361574,0,0,0,0,0,0,0,0,0
163,0.0440854,0.0261807,0,0,0,0,0,0,0.0256279,0.0141864,0.0174701,0.0432623,0,0,0.0375217,0,0.0351943,0.0107253,0.0324396,0.00850995,0.0308825,0.0322672,0.0619093,0.0335223,0.0404857,0.0320094,0.0383671,0.0382936,0.0226745,0.0199614,0.0210597,0.0139254,0.03589,0.0308443,0.0236341,0.00755377,0.0463151,0.00200793,0.0162449,0.0938364,0.0348581,0,0,0.00512053,0,0.00405333,0.00701079,0.0604369,0.00741307,0.0270685,0.0451816,0.0192786,0.0231625,0.0421817,0.02829,0.0294375,0.0509428,0.0153366,0.0191362,0.0117986,0.0130839,0.0538675,0.00853905,0.0104785,0.00769002,0.0219992,0.0367769,0,0,0,0,0,0,0,0,0
164,0.0448756,0.0264497,0,0,0,0,0,0,0.0257678,0.0141657,0.0175151,0.0429511,0,0,0.0376619,0,0.0353704,0.0107074,0.0320931,0.00920036,0.0310279,0.0322803,0.0614369,0.0341804,0.0404083,0.032133,0.0383192,0.0379914,0.0225621,0.0200186,0.0210483,0.0137788,0.0360397,0.0310922,0.0237035,0.00775623,0.046304,0.00197796,0.0169794,0.0932839,0.0354891,0,0,0.005139,0,0.00405816,0.00692791,0.0599885,0.0104326,0.0272147,0.0452985,0.0197127,0.0233597,0.043559,0.0285734,0.0276466,0.0518914,0.0159445,0.022089,0.0129307,0.014337,0.0537765,0.00867208,0.0104618,0.0076671,0.0222141,0.037485,0,0,0,0,0,0,0,0,0
165,0.0457143,0.0266906,0,0,0,0,0,0,0.025859,0.0141555,0.0174158,0.0426476,0,0,0.0378672,0,0.0355216,0.0106655,0.0318405,0.00999855,0.0311715,0.0321241,0.0607828,0.0348396,0.0403635,0.0321202,0.0383486,0.0376317,0.0224689,0.0200311,0.0210284,0.0136187,0.0361927,0.0313689,0.0237661,0.00790685,0.0458029,0.00197089,0.0186793,0.0928322,0.036155,0,0,0.00519493,0,0.00405994,0.00689943,0.0594621,0.0137559,0.027349,0.0456398,0.0201884,0.0234726,0.0452431,0.0290679,0.0255736,0.0529749,0.0177454,0.0255915,0.0149701,0.0165906,0.0526172,0.00872383,0.0104882,0.00763928,0.0223807,0.0382295,0,0,0,0,0,0,0,0,0
166,0.0465911,0.0269913,0,0,0,0,0,0,0.0259197,0.0141389,0.0174004,0.0422458,0,0,0.0381269,0,0.0356447,0.0106539,0.0316204,0.0109348,0.0312643,0.0319568,0.0599132,0.0354479,0.040272,0.0320761,0.0382996,0.0372531,0.0223839,0.020012,0.021013,0.0134973,0.0363203,0.0316539,0.0238238,0.00792731,0.0446523,0.00197014,0.0208964,0.0923533,0.0368435,0,0,0.00530031,0,0.00407983,0.00694741,0.0588508,0.0167301,0.0274952,0.0460862,0.0207285,0.0235191,0.0473528,0.0298136,0.0232856,0.0541343,0.0206021,0.0294468,0.0177447,0.0198564,0.0504355,0.00879118,0.0105442,0.00762213,0.0225078,0.0389831,0,0,0,0,0,0,0,0,0
167,0.0474233,0.0272946,0,0,0,0,0,0,0.0259131,0.0141231,0.0174491,0.0417132,0,0,0.0384663,0,0.0357756,0.0107002,0.031433,0.0120111,0.0313434,0.0318682,0.0588946,0.0359654,0.0401406,0.0320434,0.0381791,0.0368577,0.0222719,0.0199688,0.0210658,0.0134008,0.0364547,0.0319219,0.0238809,0.0079391,0.043016,0.00196447,0.0236105,0.0918155,0.0375227,0,0,0.00555157,0,0.00412522,0.0071083,0.0581707,0.0199857,0.0276319,0.0467161,0.0212829,0.0235683,0.0493486,0.0307567,0.0209115,0.0552485,0.0245106,0.0334006,0.0213231,0.0241394,0.0475622,0.00889246,0.0105784,0.00762714,0.0226,0.0397075,0,0,0,0,0,0,0,0,0
168,0.0482673,0.027602,0,0,0,0,0,0,0.0258828,0.0141048,0.0175897,0.0409654,0,0,0.0388706,0,0.0359627,0.010824,0.0312474,0.0132124,0.0315608,0.0317974,0.0577323,0.0365332,0.0399443,0.031957,0.0380075,0.0364098,0.0221356,0.0199307,0.0211284,0.0132816,0.0366217,0.0322336,0.0239551,0.00814316,0.0409104,0.00190078,0.026766,0.0911109,0.038233,0,0,0.00596835,0,0.00416971,0.00732274,0.0574292,0.0242083,0.027845,0.0476617,0.0219915,0.0237114,0.0511563,0.0318889,0.018577,0.056375,0.0290422,0.0373665,0.0254243,0.0290404,0.0438963,0.0091749,0.0106806,0.00765675,0.0227095,0.0404766,0,0,0,0,0,0,0,0,0
169,0.0491027,0.0279057,0,0,0,0,0,0,0.0259814,0.0140906,0.0179164,0.040032,0,0,0.039384,0,0.0361922,0.0110485,0.0310514,0.0145714,0.0319944,0.0314244,0.0564651,0.0371579,0.0396523,0.0317657,0.0377785,0.0358729,0.022022,0.0198961,0.0212164,0.0131096,0.0369528,0.0326732,0.0240687,0.00830762,0.0382306,0.00180254,0.0298546,0.0902516,0.038998,0,0,0.00653575,0,0.00418087,0.00742014,0.0565973,0.028584,0.0281299,0.0492055,0.022854,0.0239512,0.0528167,0.0331719,0.016826,0.0576383,0.033888,0.0413764,0.0296602,0.0342512,0.0396567,0.00961233,0.0107056,0.00764601,0.0228047,0.0413169,0,0,0,0,0,0,0,0,0
170,0.0497755,0.0281744,0,0,0,0,0,0,0.0263758,0.0140685,0.0181386,0.0390279,0,0,0.0399742,0,0.0364228,0.0113856,0.0309198,0.0160791,0.0324383,0.0307647,0.055247,0.0375626,0.0392178,0.0315019,0.0374629,0.0352239,0.0218936,0.0198228,0.0213137,0.0128836,0.0375961,0.0330917,0.0241733,0.00842307,0.035378,0.00171514,0.0323789,0.0894124,0.0397462,0,0,0.0072261,0,0.00419631,0.00755366,0.0556457,0.032885,0.0282953,0.0514298,0.0236927,0.0242462,0.0541542,0.0342568,0.0159161,0.0589289,0.0389839,0.0451104,0.0337551,0.0397,0.0353317,0.0101704,0.0108706,0.0076266,0.0228518,0.042047,0,0,0,0,0,0,0,0,0
171,0.0500464,0.0282932,0,0,0,0,0,0,0.0267766,0.0140789,0.0180249,0.0381811,0,0,0.0404398,0,0.0365975,0.0115975,0.0309006,0.0176821,0.032756,0.0303608,0.0543827,0.0376375,0.0388092,0.0312431,0.037202,0.0344163,0.0218453,0.0198062,0.021428,0.0126246,0.0382464,0.0333669,0.0242235,0.00864331,0.0329551,0.00169186,0.034276,0.0887787,0.0402392,0,0,0.00782999,0,0.00423975,0.00772323,0.0546673,0.0362369,0.0284021,0.0540928,0.0243926,0.0244338,0.0552904,0.0349461,0.0155111,0.0601379,0.0433993,0.048001,0.037095,0.0443909,0.0312828,0.010705,0.0109935,0.00765033,0.0228401,0.0424333,0,0,0,0,0,0,0,0,0
172,0.0499426,0.0282302,0,0,0,0,0,0,0.0272092,0.0141128,0.0176972,0.0373906,0,0,0.040748,0,0.0367353,0.0116839,0.0309676,0.0193717,0.0330169,0.0301575,0.0537842,0.0374873,0.0384454,0.0309411,0.0370197,0.0335374,0.0218877,0.0198684,0.0215501,0.0123221,0.0390376,0.0335415,0.0242916,0.00872062,0.031359,0.0017144,0.0351811,0.0881518,0.0403026,0,0,0.0082534,0,0.00427834,0.00780639,0.0537973,0.0379333,0.0284244,0.0561161,0.0248497,0.0245458,0.0563296,0.0351163,0.0154979,0.0610535,0.0465158,0.0498392,0.039279,0.0476796,0.0282506,0.0111206,0.0109776,0.00767004,0.0227333,0.0424627,0,0,0,0,0,0,0,0,0
173,0.0494017,0.0279351,0,0,0,0,0,0,0.0275183,0.0141102,0.0176297,0.0364046,0,0,0.0408379,0,0.0367789,0.0116965,0.0308442,0.0210793,0.0331939,0.0301081,0.0533512,0.0370897,0.0382096,0.0306328,0.0368841,0.0330568,0.0219727,0.0199766,0.0215996,0.0121314,0.0396985,0.0335231,0.0243061,0.00861989,0.0311605,0.00178144,0.0353087,0.0871338,0.0399245,0,0,0.0083723,0,0.00429399,0.00769704,0.053139,0.0379215,0.0285069,0.0566499,0.025163,0.0244997,0.0565694,0.0349845,0.0155493,0.061426,0.0475402,0.0504796,0.0399757,0.0487398,0.0275185,0.011353,0.010874,0.0076388,0.0224859,0.0420451,0,0,0,0,0,0,0,0,0
174,0.0487582,0.027589,0,0,0,0,0,0,0.0279023,0.0141248,0.0178934,0.0352422,0,0,0.0409798,0,0.0368302,0.0117446,0.0307292,0.0229465,0.0334672,0.0300331,0.0528833,0.0366661,0.0379886,0.0303091,0.0367629,0.0327172,0.022083,0.0201272,0.0216092,0.0119446,0.0403958,0.0335155,0.0243211,0.00865116,0.0318194,0.00183976,0.0349394,0.0858814,0.0394127,0,0,0.0085035,0,0.00431746,0.00774326,0.0529549,0.0377552,0.0285718,0.0563604,0.0251853,0.0244691,0.0559125,0.0345526,0.0156572,0.0611723,0.0469223,0.0501125,0.0394201,0.0480633,0.0285777,0.0114871,0.0108213,0.00757517,0.0221815,0.0415394,0,0,0,0,0,0,0,0,0
175,0.0480546,0.0272264,0,0,0,0,0,0,0.0283044,0.0141547,0.0179081,0.0336188,0,0,0.0411414,0,0.0368884,0.0118228,0.0307492,0.0248105,0.0337287,0.0296471,0.0520883,0.0361207,0.0377315,0.0300838,0.0366012,0.0324902,0.02209,0.0202611,0.0217352,0.0117768,0.0411406,0.0334917,0.0243368,0.00867508,0.0331898,0.00187379,0.0340095,0.083984,0.0388064,0,0,0.00874878,0,0.00437266,0.00784892,0.0531605,0.0368244,0.0287203,0.0548138,0.0253706,0.0245037,0.0552473,0.0339614,0.0155006,0.0604294,0.044428,0.0487225,0.0374666,0.0453926,0.0307583,0.0117134,0.0107895,0.00749413,0.0217795,0.0409536,0,0,0,0,0,0,0,0,0
176,0.0473212,0.0269852,0,0,0,0,0,0,0.0286355,0.0141842,0.0176425,0.0316167,0,0,0.0413447,0,0.0369792,0.0119774,0.0308546,0.0266862,0.0339976,0.029186,0.0508034,0.0355613,0.0374397,0.029766,0.0363968,0.0324006,0.0219723,0.0204099,0.0218864,0.011677,0.0418185,0.0334446,0.0243784,0.00860566,0.0350719,0.00180775,0.0327121,0.0814821,0.0382882,0,0,0.00935711,0,0.00440804,0.00799526,0.0536917,0.035122,0.029072,0.0523714,0.0254938,0.0247555,0.0545004,0.0331918,0.0151895,0.0593179,0.0405496,0.046405,0.0344291,0.0412825,0.0337262,0.0121439,0.0107264,0.00743722,0.0213786,0.040315,0,0,0,0,0,0,0,0,0
177,0.0465238,0.0266985,0,0,0,0,0,0,0.0288617,0.0141963,0.0175445,0.0297499,0,0,0.0415617,0,0.0371185,0.0122089,0.0309425,0.0287033,0.0344218,0.0288713,0.0494918,0.0350077,0.0372118,0.0293922,0.0362653,0.0325007,0.0221322,0.0206016,0.0220441,0.0115608,0.0424428,0.0333559,0.0244461,0.00857046,0.0370784,0.00172028,0.0316063,0.0790614,0.0377727,0,0,0.0101519,0,0.00442936,0.00823899,0.0543878,0.0340926,0.0295387,0.0504177,0.0253643,0.0250481,0.053357,0.0321614,0.0152902,0.0580148,0.0363579,0.0435983,0.0309858,0.0369322,0.0370634,0.0126707,0.0106731,0.00742296,0.0209789,0.0396118,0,0,0,0,0,0,0,0,0
