Timestep,C7,CLAV,IMUL_L,IMUL_R,IMUR_T,L5FT,L5HD,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,IMUL_M,LANK,RTHIP,IMUR_M,IMUR_B,
117,0.0172651,0.00771329,0,0,0,0.034676,0.0167468,0.00646649,0,0,0.0222654,0,0.0256061,0.0033304,0.0282339,0.0318852,0.0209223,0.012879,0.00776073,0.0162775,0.0306472,0.0334988,0.0251167,0.0477991,0.00675385,0.00999093,0.00675551,0.0273986,0.0557258,0.0164614,0.0203849,0.00398148,0.0407666,0.0039245,0.0329917,0.00665224,0.01111,0,0,0.0293122,0,0.00641205,0.00974183,0.0795545,0.0366014,0.0801207,0.0247355,0.0061947,0.0114943,0.0062402,0.0189606,0.038962,0.0143858,0.0371591,0.00240199,0.0116636,0.0397062,0.0141687,0.00778833,0.00460068,0.00679816,0.0127034,0,0,0,0,0,0,0,0,0,0.0124482,0.00881428,0,0,0
118,0.0171475,0.00778963,0,0,0,0.0344006,0.0167574,0.00616576,0,0,0.0222878,0,0.0256791,0.00330715,0.0278062,0.0339595,0.0205672,0.0133204,0.00775302,0.0161297,0.030507,0.0335496,0.0249712,0.0473783,0.00764527,0.0105692,0.00742924,0.026808,0.056127,0.0164333,0.0203839,0.00389104,0.041822,0.00403392,0.0346047,0.00611393,0.0108551,0,0,0.0295108,0,0.00638893,0.00972922,0.0797512,0.0370481,0.079661,0.0251867,0.0063305,0.0110023,0.00552483,0.0199266,0.0402972,0.0158417,0.0369534,0.00178207,0.0136282,0.0407748,0.0146126,0.00762954,0.00457306,0.00677369,0.0125926,0,0,0,0,0,0,0,0,0,0.0127845,0.0076155,0,0,0
119,0.0172931,0.00818664,0,0,0,0.0340418,0.0168279,0.00606812,0,0,0.0224667,0,0.0257347,0.00337195,0.0275035,0.035624,0.0203068,0.0138207,0.0075657,0.015985,0.0302739,0.0335832,0.0247791,0.0469582,0.00853635,0.0112339,0.00806365,0.0262095,0.0565099,0.0165118,0.0203935,0.00379249,0.0426361,0.00418991,0.0361683,0.00548532,0.0109297,0,0,0.030133,0,0.00638239,0.00979944,0.0799976,0.0372252,0.0792679,0.0268603,0.00650956,0.0103443,0.0048334,0.0206632,0.0415471,0.017582,0.0369856,0.00170502,0.015697,0.0420314,0.0153047,0.0073963,0.0045106,0.00703899,0.0127183,0,0,0,0,0,0,0,0,0,0.0131592,0.00756864,0,0,0
120,0.0142635,0.00648519,0,0,0,0.0341239,0.016525,0.00615486,0,0,0.021793,0,0.0261323,0.00306101,0.0275523,0.0373599,0.0202209,0.0139833,0.00753339,0.0166076,0.0299874,0.0335126,0.0246156,0.0466037,0.00937541,0.0120553,0.00880163,0.0255405,0.0575367,0.0161247,0.0204271,0.00377266,0.0430821,0.00379872,0.036599,0.00486064,0.00754696,0,0,0.0265062,0,0.0059565,0.0090818,0.0805839,0.0372531,0.0791655,0.0289773,0.00642433,0.0128001,0.00462474,0.0211119,0.0429512,0.0186201,0.0370738,0.00186148,0.0169511,0.0434001,0.0122743,0.0073254,0.00511341,0.00603137,0.0102033,0,0,0,0,0,0,0,0,0,0.0135358,0.00841856,0,0,0
121,0.0139653,0.00664228,0,0,0,0.0336688,0.0164516,0.00633437,0,0,0.0218591,0,0.0262686,0.003001,0.0277083,0.0385929,0.0201775,0.013994,0.00716348,0.0167213,0.0297091,0.0334175,0.024375,0.0462656,0.0102031,0.0127809,0.00945048,0.0249624,0.0578769,0.0161655,0.0204676,0.00371775,0.0431381,0.00381568,0.0357719,0.00430757,0.00723598,0,0,0.0266674,0,0.00585089,0.00910847,0.0811731,0.0367776,0.0791547,0.0299661,0.00659589,0.0124827,0.00440787,0.0212571,0.0443246,0.0186327,0.0370346,0.0019694,0.0172038,0.0447783,0.0125845,0.00714661,0.00519786,0.00607014,0.00989661,0,0,0,0,0,0,0,0,0,0.0140026,0.00996389,0,0,0
122,0.0137754,0.00687572,0,0,0,0.0330707,0.0163611,0.0066488,0,0,0.0220237,0,0.0264072,0.00298536,0.0279442,0.0394269,0.0201647,0.0137933,0.00677501,0.0169494,0.0294083,0.0332823,0.0241169,0.0459721,0.0109814,0.0134457,0.0100106,0.0244396,0.0579969,0.0162408,0.0205148,0.00368814,0.042888,0.00382512,0.0343529,0.00384448,0.00704754,0,0,0.0267599,0,0.00588315,0.00930731,0.0816172,0.0360627,0.0794362,0.0296226,0.00673172,0.0122476,0.00460574,0.0211595,0.0455122,0.0183545,0.0369251,0.00232581,0.0172676,0.0457111,0.0129798,0.00707181,0.0052259,0.00614599,0.00963685,0,0,0,0,0,0,0,0,0,0.0144232,0.0119294,0,0,0
123,0.0136869,0.00715445,0,0,0,0.0322651,0.0162453,0.00715036,0,0,0.0222273,0,0.0265855,0.00291122,0.0282197,0.0397505,0.0202379,0.0134231,0.00644803,0.017287,0.0290995,0.0330772,0.0238944,0.0456655,0.0116893,0.0139169,0.0104464,0.0239978,0.0578235,0.0163778,0.0205386,0.00368369,0.0423036,0.00380627,0.0327904,0.00369745,0.00704328,0,0,0.0270211,0,0.00588016,0.00959394,0.0819098,0.0351474,0.0798,0.0281102,0.00674294,0.0119695,0.00524211,0.020951,0.0463103,0.0178063,0.0366836,0.00268916,0.0170526,0.046071,0.013522,0.00693165,0.0052702,0.00629505,0.00946746,0,0,0,0,0,0,0,0,0,0.0147656,0.014195,0,0,0
124,0.0138547,0.00760149,0,0,0,0.0315065,0.0161644,0.00770632,0,0,0.022502,0,0.0267859,0.00286991,0.0285286,0.0397775,0.0203836,0.0128665,0.00620068,0.0177367,0.0287001,0.0330241,0.0236845,0.0454244,0.012369,0.0143806,0.0108815,0.023597,0.0577764,0.016615,0.0206028,0.00373863,0.0412996,0.00376803,0.0312012,0.00382782,0.00722595,0,0,0.0276148,0,0.00582755,0.00975434,0.0821324,0.0341263,0.0801965,0.0263214,0.00661865,0.0115468,0.00597502,0.0207364,0.0467891,0.0170554,0.03632,0.00292541,0.0164752,0.0457497,0.0142302,0.00671987,0.00535044,0.00660344,0.00945406,0,0,0,0,0,0,0,0,0,0.0150625,0.0164595,0,0,0
125,0.0142395,0.00818546,0,0,0,0.0306748,0.0160853,0.00820736,0,0,0.0228691,0,0.0270427,0.00292927,0.0288261,0.0395488,0.0205551,0.0120739,0.00605974,0.0182187,0.0282215,0.0327359,0.0234767,0.0452364,0.013,0.0148009,0.0113139,0.0232185,0.0577782,0.016969,0.0207783,0.00373754,0.0401853,0.00375484,0.0297059,0.00417699,0.00757146,0,0,0.028184,0,0.00592521,0.00989038,0.0822648,0.0329214,0.0805418,0.0252044,0.00639642,0.0112394,0.00673285,0.0208212,0.0473023,0.0163553,0.0358186,0.00317589,0.0158007,0.0448337,0.0149997,0.00657504,0.00542027,0.0069865,0.00968077,0,0,0,0,0,0,0,0,0,0.0153013,0.0175614,0,0,0
126,0.0147819,0.0088427,0,0,0,0.029568,0.0159099,0.00859442,0,0,0.0232601,0,0.0273234,0.00296684,0.0290665,0.0388994,0.0206103,0.0110466,0.0058672,0.018696,0.0276938,0.032231,0.0232745,0.0450336,0.0135237,0.0151911,0.0116752,0.0229186,0.0575218,0.0174085,0.0209033,0.00365103,0.0391418,0.00374734,0.0283455,0.00471868,0.00806421,0,0,0.0286415,0,0.0061108,0.00996477,0.0823664,0.0316062,0.0807347,0.0249458,0.00599511,0.0111017,0.00765543,0.0213421,0.0479454,0.0159247,0.0352249,0.00379728,0.0154685,0.0439138,0.0157486,0.00649606,0.00544563,0.00746574,0.0102131,0,0,0,0,0,0,0,0,0,0.0153852,0.0177022,0,0,0
127,0.0155006,0.00957454,0,0,0,0.0279014,0.0157238,0.00882483,0,0,0.02357,0,0.0275454,0.00298732,0.0293106,0.0377677,0.0205124,0.00983462,0.00550597,0.0190898,0.0272295,0.0317959,0.0230783,0.0447934,0.0139055,0.0153773,0.011983,0.0227799,0.0564216,0.0178244,0.0209946,0.00359307,0.0381129,0.00373839,0.0269965,0.0053711,0.00867025,0,0,0.0291954,0,0.00624225,0.0101215,0.0824951,0.030093,0.0807383,0.0250502,0.00545537,0.0109469,0.00866902,0.0222659,0.0486885,0.0156185,0.0346003,0.0047555,0.0154321,0.0433726,0.0164765,0.00635706,0.00547326,0.00805002,0.0109494,0,0,0,0,0,0,0,0,0,0.0152152,0.0180694,0,0,0
128,0.0165402,0.0105651,0,0,0,0.0255939,0.0156112,0.00887696,0,0,0.0238361,0,0.0277303,0.00309645,0.0295561,0.0363375,0.0202958,0.00837461,0.005111,0.0193613,0.0267491,0.0313828,0.0227746,0.0445195,0.0141248,0.0154031,0.0122321,0.0228383,0.0540765,0.0180792,0.0210963,0.00355854,0.0372062,0.00373595,0.0256347,0.00574118,0.00955806,0,0,0.0300091,0,0.00634099,0.0102124,0.0825473,0.028403,0.0807751,0.0250568,0.00519246,0.0107737,0.00985254,0.0232616,0.0494923,0.015295,0.0339828,0.00572683,0.0154252,0.043113,0.0173312,0.00619289,0.005494,0.0088473,0.0119048,0,0,0,0,0,0,0,0,0,0.0148812,0.0184003,0,0,0
129,0.0181017,0.0119323,0,0,0,0.0226054,0.0156075,0.00873371,0,0,0.0241062,0,0.0278084,0.00344773,0.0297718,0.0343574,0.0199644,0.00700457,0.00470259,0.0193933,0.0261472,0.0308616,0.0224486,0.0442574,0.0142627,0.0153627,0.0125153,0.0230677,0.0504488,0.0181535,0.0211645,0.00348608,0.0359986,0.00379098,0.0240752,0.00572802,0.0109376,0,0,0.0312549,0,0.00643803,0.0102609,0.0824888,0.0264928,0.0808405,0.0247076,0.00524267,0.0105533,0.0108192,0.0240176,0.0501475,0.015049,0.0333042,0.00660329,0.0154039,0.0425231,0.0185073,0.00595739,0.00545104,0.00999079,0.0131078,0,0,0,0,0,0,0,0,0,0.0146854,0.018561,0,0,0
130,0.0180728,0.0118733,0,0,0,0.0197976,0.0154307,0.00842205,0,0,0.0235442,0,0.0280086,0.00314565,0.0299166,0.031992,0.0195945,0.00594724,0.00436072,0.0197769,0.0255145,0.0306077,0.0221476,0.0440663,0.0144526,0.0152277,0.0127469,0.0234525,0.0453985,0.0177089,0.0212177,0.00350274,0.0351215,0.00369605,0.0228588,0.00542168,0.0106485,0,0,0.0307318,0,0.0063578,0.00991259,0.0824854,0.0249626,0.0810277,0.0240122,0.00527018,0.0109986,0.0117016,0.0244775,0.0507177,0.0147713,0.0328096,0.00712021,0.0152578,0.0418733,0.0180255,0.00590428,0.00567991,0.00995727,0.0129729,0,0,0,0,0,0,0,0,0,0.0147218,0.01882,0,0,0
131,0.0180393,0.0117872,0,0,0,0.0167238,0.01532,0.00813275,0,0,0.0230117,0,0.0281786,0.00289724,0.0300305,0.0295074,0.0191954,0.00528502,0.0038997,0.0198352,0.0247134,0.0303573,0.0218376,0.0440307,0.0148878,0.0152449,0.0129869,0.0239408,0.0393082,0.017107,0.0212487,0.00353115,0.0342456,0.00363734,0.022185,0.00494926,0.010433,0,0,0.0301787,0,0.00630416,0.00968234,0.0824984,0.0239957,0.081144,0.0233785,0.00538479,0.0114134,0.0124291,0.0245013,0.0510188,0.0148209,0.0325656,0.00753291,0.0154041,0.0410825,0.0174966,0.00589821,0.00585297,0.00991554,0.0128381,0,0,0,0,0,0,0,0,0,0.0151816,0.0191711,0,0,0
132,0.0180312,0.011694,0,0,0,0.0142726,0.015238,0.00783014,0,0,0.0225047,0,0.0283241,0.0027094,0.0299941,0.0264671,0.0188196,0.00485149,0.00329204,0.0197619,0.0237282,0.0297771,0.0215348,0.0440983,0.0152459,0.0154288,0.0132808,0.0245178,0.0321273,0.016421,0.0212682,0.00352953,0.033529,0.0035973,0.0220285,0.00452163,0.0102913,0,0,0.0296841,0,0.00619413,0.0095513,0.082635,0.0233076,0.0811827,0.0227389,0.00544921,0.0116817,0.0126989,0.0244032,0.0510327,0.0149257,0.0324766,0.00761443,0.0155841,0.040141,0.0169952,0.00590032,0.00601483,0.00992716,0.0127821,0,0,0,0,0,0,0,0,0,0.0158396,0.0193283,0,0,0
133,0.0181742,0.0116507,0,0,0,0.0132238,0.0151767,0.00765897,0,0,0.0220555,0,0.0283624,0.00253881,0.0297051,0.0232093,0.0184709,0.00452686,0.00268201,0.0194752,0.0226997,0.0286897,0.0212788,0.0442603,0.0154901,0.0156975,0.0135488,0.0250901,0.0240345,0.0157744,0.021241,0.00357247,0.0329857,0.00358105,0.0222952,0.00422704,0.0102165,0,0,0.0293088,0,0.00598813,0.00963541,0.0828725,0.0230466,0.0812116,0.0222715,0.00548781,0.0117372,0.0125888,0.0244086,0.0508478,0.0150622,0.0324571,0.00755005,0.0158039,0.0391147,0.0165893,0.00586706,0.00616056,0.00996459,0.0128417,0,0,0,0,0,0,0,0,0,0.0162378,0.0192272,0,0,0
134,0.018272,0.0115741,0,0,0,0.01239,0.0151533,0.00768673,0,0,0.0216391,0,0.0283662,0.00239911,0.0293763,0.0200251,0.0182088,0.00403972,0.00247075,0.019207,0.0217168,0.0276309,0.021063,0.0444861,0.0158486,0.016107,0.0140366,0.0256334,0.0150201,0.0151849,0.0211912,0.00354457,0.0324852,0.00355963,0.022821,0.00393893,0.010161,0,0,0.0289305,0,0.00586429,0.00967483,0.0829822,0.023298,0.0811362,0.022319,0.00553572,0.0118257,0.0131124,0.0244316,0.0508777,0.0155591,0.0325002,0.00772286,0.0163667,0.038117,0.016259,0.00591093,0.00626825,0.00996054,0.0129288,0,0,0,0,0,0,0,0,0,0.0162078,0.0191741,0,0,0
135,0.0183377,0.0115144,0,0,0,0.012513,0.0151444,0.00793796,0,0,0.0212422,0,0.0284202,0.00235887,0.0292052,0.0173937,0.0179745,0.00371489,0.00271114,0.0190168,0.0206986,0.0267918,0.0207346,0.0449122,0.0163513,0.016614,0.0146802,0.0261564,0.00582249,0.0146854,0.0211599,0.00344335,0.0323979,0.00354682,0.0236301,0.00394811,0.0101485,0,0,0.0285731,0,0.00584611,0.00912977,0.0829719,0.0238609,0.0810354,0.0225408,0.00550281,0.0120259,0.0145983,0.0246203,0.0512276,0.0157826,0.0326597,0.00774617,0.016556,0.0372688,0.0160854,0.0060451,0.00630526,0.00995874,0.0130332,0,0,0,0,0,0,0,0,0,0.0159607,0.0195586,0,0,0
136,0.0184087,0.0114787,0,0,0,0.0144338,0.0151334,0.00836838,0,0,0.020924,0,0.0284922,0.0023803,0.0293851,0.0164027,0.0177682,0.00368676,0.00328699,0.0188847,0.0198464,0.0260563,0.0204449,0.0456158,0.0169554,0.0172286,0.0152114,0.0267083,0.00534281,0.0142986,0.0211498,0.00335239,0.0322369,0.00354659,0.0242779,0.00432552,0.0102822,0,0,0.0282859,0,0.00574429,0.00903661,0.082903,0.0242197,0.0810157,0.0228716,0.0053976,0.0121376,0.0156403,0.0249546,0.0518233,0.015597,0.0328184,0.00755593,0.0162481,0.0362751,0.0161159,0.00615932,0.00637534,0.00994911,0.0132315,0,0,0,0,0,0,0,0,0,0.0162008,0.0203617,0,0,0
137,0.0145652,0.00955458,0,0,0,0.0180663,0.0156481,0.00964345,0,0,0.0201907,0,0.0278718,0.00274948,0.0298533,0.0181088,0.0181932,0.00490302,0.00420584,0.0178613,0.019909,0.0254367,0.020679,0.0469681,0.0173109,0.0175363,0.0156311,0.0275679,0.0134493,0.0139081,0.0208704,0.00316572,0.0384051,0.00353982,0.052411,0.00625885,0.00646933,0,0,0.0246974,0,0.00520618,0.00872503,0.0811666,0.0654206,0.083036,0.0307955,0.00369637,0.013948,0,0.0282756,0.0532692,0.0432653,0,0.0460228,0.0482329,0.0334695,0.0134742,0.00649434,0.00647134,0.00879782,0.0101371,0,0,0,0,0,0,0,0,0,0.0163782,0.0213644,0,0,0
138,0.0192073,0.0114958,0,0,0,0.0237346,0.0152307,0.00926297,0,0,0.0211882,0,0.0285192,0.00259904,0.0308265,0.0211115,0.0173288,0.0045555,0.00506521,0.018724,0.0187008,0.0238637,0.0201828,0.0480757,0.0182101,0.0185442,0.0165216,0.0284031,0.0223803,0.0142453,0.0211961,0.00327275,0.0310172,0.00342674,0.0246621,0.00524102,0.0109747,0,0,0.0276356,0,0.00564406,0.00970592,0.0831372,0.023999,0.0812119,0.0236053,0.00515771,0.0128389,0.014461,0.0255837,0.0528946,0.0142556,0.0329641,0.00726799,0.0148751,0.0334009,0.0160462,0.00649886,0.00660093,0.00994894,0.0138495,0,0,0,0,0,0,0,0,0,0.0166489,0.0219399,0,0,0
139,0.0207336,0.0125173,0,0,0,0.0283639,0.0152483,0.0094197,0,0,0.0216017,0,0.0285866,0.00302014,0.0317288,0.0237784,0.0171744,0.00561531,0.00602187,0.0183517,0.0182608,0.0228594,0.0203293,0.0496454,0.0183754,0.0189188,0.0170531,0.0297297,0.0299124,0.0144028,0.0212169,0.00318235,0.0303027,0.00347968,0.0243612,0.00524374,0.0125536,0,0,0.0294363,0,0.00570612,0.0097343,0.0833474,0.0236944,0.0815253,0.0238529,0.00493853,0.0123516,0,0.0255524,0.0535316,0.0137145,0.0328042,0.00709453,0.014428,0.032078,0.0177609,0.00649339,0.00652803,0.0107929,0.014941,0,0,0,0,0,0,0,0,0,0.0166308,0.0228133,0,0,0
140,0.0197787,0.011355,0,0,0,0.0323017,0.014979,0.00924373,0,0,0.0215884,0,0.0289022,0.00268816,0.0323877,0.0257702,0.0171869,0.00708268,0.00663259,0.0193461,0.0181962,0.0220907,0.0207739,0.0511384,0.0181075,0.0191056,0.0173528,0.0312246,0.0356567,0.0145955,0.0212827,0.00323681,0.0295371,0.00327475,0.0242137,0.00472771,0.0121509,0,0,0.0269356,0,0.00566631,0.00946415,0.0833251,0.0239979,0.0817675,0.024013,0.0047008,0.0144171,0.0150231,0.025866,0.053839,0.0131764,0.0329474,0.00707393,0.0141545,0.0303259,0.0158967,0.00706808,0.00706791,0.00976078,0.0141978,0,0,0,0,0,0,0,0,0,0.016773,0.0228718,0,0,0
141,0.0209316,0.0121432,0,0,0,0.035032,0.0148902,0.00891354,0,0,0.0220811,0,0.029045,0.00280696,0.0327732,0.0274407,0.0173982,0.0087603,0.0075003,0.0197264,0.0185003,0.0217006,0.0214195,0.05247,0.017699,0.0193934,0.0174639,0.0327236,0.0395482,0.014957,0.0213369,0.00321215,0.0295395,0.00328086,0.0247015,0.00420055,0.0135002,0,0,0.0280508,0,0.00586181,0.00945433,0.0832212,0.0248961,0.0820123,0.024231,0.00460959,0.0145493,0.015021,0.0260238,0.0542743,0.0130428,0.0330725,0.00710352,0.0141969,0.0297251,0.0170565,0.00707084,0.00699134,0.0103675,0.0150551,0,0,0,0,0,0,0,0,0,0.0171118,0.0230307,0,0,0
142,0.0222121,0.0130075,0,0,0,0.0365735,0.0148127,0.00830622,0,0,0.0225635,0,0.0291917,0.00291217,0.0330954,0.0286028,0.017778,0.0102627,0.00830873,0.0203319,0.0189172,0.021858,0.0221384,0.0535956,0.0174404,0.0197467,0.0174293,0.0341034,0.0415192,0.01534,0.0214195,0.00320476,0.0297629,0.00330726,0.0255131,0.00363894,0.0148623,0,0,0.0291887,0,0.0060294,0.00954803,0.0831018,0.0260657,0.0822035,0.024409,0.00460893,0.0148461,0.0149749,0.0264138,0.054423,0.0131867,0.0331735,0.00721038,0.0144317,0.0296043,0.0181958,0.00701192,0.00691712,0.0110351,0.0159508,0,0,0,0,0,0,0,0,0,0.0177615,0.0230073,0,0,0
143,0.0235447,0.0139363,0,0,0,0.0370656,0.0147116,0.00746274,0,0,0.0230118,0,0.0293553,0.00288442,0.0336353,0.02955,0.0182674,0.0112347,0.00906033,0.0209619,0.0195109,0.0220846,0.0229036,0.054488,0.0173009,0.0201837,0.0173174,0.0352163,0.0416208,0.0157811,0.0214925,0.00327294,0.030141,0.00332069,0.0263472,0.00321243,0.0162108,0,0,0.030391,0,0.00617338,0.00978494,0.0830135,0.0271822,0.0824168,0.0248097,0.00474724,0.0153735,0.0147343,0.0267735,0.054186,0.0136446,0.0333095,0.00749365,0.0149478,0.0297327,0.0193034,0.00692889,0.00690295,0.0117105,0.0169395,0,0,0,0,0,0,0,0,0,0.0187743,0.0229183,0,0,0
144,0.0248089,0.0148892,0,0,0,0.0368259,0.0145823,0.00644896,0,0,0.0233482,0,0.0295007,0.0029161,0.0343585,0.0309227,0.0187001,0.0125407,0.00968743,0.0214986,0.0202137,0.0221054,0.0233489,0.0554219,0.0175231,0.0209586,0.017486,0.0359783,0.040596,0.0161237,0.0215341,0.00336302,0.0300876,0.00327849,0.0265796,0.00314382,0.0174385,0,0,0.0313828,0,0.00640345,0.0101279,0.0830303,0.0276926,0.0827646,0.0253935,0.00497081,0.0161469,0.0143417,0.0267196,0.053751,0.0141006,0.0333233,0.00764332,0.0153491,0.0292036,0.020235,0.00694381,0.00692763,0.0124166,0.0179662,0,0,0,0,0,0,0,0,0,0.0199504,0.0228099,0,0,0
145,0.0260913,0.0158914,0,0,0,0.0362313,0.0144714,0.00523095,0,0,0.0235967,0,0.0296184,0.00302085,0.0352522,0.0322525,0.0189415,0.0142017,0.0102349,0.0219377,0.0207766,0.0218305,0.0236519,0.0563902,0.018203,0.0220276,0.0180419,0.0363419,0.039247,0.0163139,0.0215771,0.00342165,0.0301102,0.0032441,0.0269652,0.00353033,0.0186006,0,0,0.0324326,0,0.00656686,0.0106191,0.0831061,0.0286864,0.0831808,0.0254148,0.00521843,0.0168101,0.0140838,0.0264335,0.053616,0.0136824,0.0334427,0.0074486,0.0151065,0.0284572,0.0210838,0.00696256,0.00696938,0.0132331,0.0190029,0,0,0,0,0,0,0,0,0,0.0209732,0.0226441,0,0,0
146,0.0265762,0.0162954,0,0,0,0.0352187,0.0141987,0.00375782,0,0,0.0231518,0,0.0297808,0.00230422,0.0363316,0.0332254,0.0190042,0.0152458,0.0106019,0.0230774,0.021399,0.0214416,0.0240042,0.0572434,0.0189167,0.0227973,0.0186609,0.036311,0.0375113,0.0163394,0.0216092,0.00358729,0.0303868,0.00324153,0.0277239,0.00413061,0.0191832,0,0,0.0327439,0,0.00673658,0.0110097,0.0830793,0.0304242,0.0837404,0.025332,0.00528503,0.0177815,0.0140752,0.0264846,0.0537131,0.0129879,0.0336587,0.00736314,0.0148578,0.0278961,0.0212816,0.0069576,0.0069782,0.013681,0.0194152,0,0,0,0,0,0,0,0,0,0.0216184,0.0227213,0,0,0
147,0.0275835,0.0169574,0,0,0,0.0344646,0.0141406,0.00246429,0,0,0.0233271,0,0.0298294,0.00234605,0.0374424,0.0335368,0.018873,0.0158083,0.0110999,0.0236278,0.0220725,0.021788,0.0242581,0.0580185,0.0195544,0.0231941,0.0192822,0.035904,0.0360473,0.0164617,0.0216542,0.00361703,0.0303722,0.00325528,0.0281448,0.00481032,0.019905,0,0,0.0330736,0,0.00695201,0.0109306,0.0830504,0.031495,0.0842236,0.0255191,0.00534307,0.0185188,0.0140981,0.0266011,0.0537718,0.0126741,0.0337294,0.00744216,0.0149141,0.0274191,0.0213411,0.00699741,0.00701424,0.0144317,0.0202075,0,0,0,0,0,0,0,0,0,0.0218936,0.0229387,0,0,0
148,0.0284986,0.0175365,0,0,0,0.0338685,0.0141091,0.00148728,0,0,0.0234546,0,0.029878,0.00236226,0.0384856,0.0336406,0.0186162,0.0157681,0.0114561,0.0241514,0.0227486,0.0221953,0.0244016,0.0586824,0.0201177,0.0233302,0.0198769,0.0352227,0.0348826,0.0165289,0.0216986,0.00369875,0.0303812,0.0033136,0.0284352,0.00543739,0.0205008,0,0,0.0333443,0,0.00698985,0.0106855,0.0828474,0.0321649,0.0847692,0.0259223,0.00533172,0.0189476,0.0143147,0.0268087,0.0539067,0.0126309,0.0337577,0.00753508,0.0151384,0.0270597,0.0213741,0.00701757,0.00711971,0.0151804,0.0208752,0,0,0,0,0,0,0,0,0,0.0219245,0.023254,0,0,0
149,0.0293481,0.018131,0,0,0,0.0334883,0.0140736,0.000840842,0,0,0.023586,0,0.029838,0.00240934,0.0393847,0.0338097,0.0183005,0.0152724,0.011772,0.0245766,0.0235367,0.022552,0.0245037,0.0593024,0.0206545,0.0234077,0.0203987,0.0344457,0.0340519,0.0165612,0.0217279,0.00379238,0.0304467,0.003364,0.0287188,0.00591284,0.0210991,0,0,0.0334518,0,0.00706168,0.010555,0.0826356,0.0328537,0.0853198,0.026343,0.00518984,0.0192767,0.0146501,0.0271565,0.0542231,0.0127073,0.0337491,0.00761102,0.0154141,0.0268181,0.0214048,0.00703323,0.00721961,0.0159093,0.021523,0,0,0,0,0,0,0,0,0,0.0218105,0.0235319,0,0,0
150,0.0317087,0.0201468,0,0,0,0.0332905,0.0142958,0.000856564,0,0,0.0244653,0,0.029667,0.00361517,0.0401571,0.0340401,0.0180043,0.0145466,0.0122697,0.0237504,0.0244461,0.0228585,0.0245829,0.0598878,0.0211452,0.0234681,0.0208012,0.033767,0.0336181,0.0165405,0.0217529,0.00358743,0.0307054,0.00331399,0.0292945,0.00614568,0.0231221,0,0,0.0361985,0,0.00728872,0.0110854,0.082653,0.033581,0.0856253,0.0265588,0.00505126,0.019118,0,0.0275413,0.0547052,0.0127875,0.0336884,0.0077204,0.0156301,0.0270698,0.0235055,0.00679087,0.00688474,0.0178456,0.0233403,0,0,0,0,0,0,0,0,0,0.0218945,0.0240549,0,0,0
151,0.0323141,0.0206003,0,0,0,0.0332336,0.0142295,0.00134117,0,0,0.0243527,0,0.0297084,0.00363045,0.0407505,0.0342714,0.0177219,0.0137801,0.0125635,0.024203,0.0252979,0.023156,0.0246907,0.0604076,0.0215103,0.023306,0.0211689,0.0332437,0.0332374,0.0164581,0.0217672,0.00363823,0.0310592,0.00335553,0.0297032,0.00598084,0.0235622,0,0,0.0361142,0,0.00733741,0.0110763,0.0826589,0.0344266,0.0860309,0.026965,0.00492092,0.019392,0,0.0280677,0.054901,0.0129534,0.0337719,0.00785295,0.0159354,0.027023,0.023224,0.00680939,0.00695416,0.0182683,0.0238883,0,0,0,0,0,0,0,0,0,0.0223795,0.024454,0,0,0
152,0.0329451,0.0210315,0,0,0,0.0333389,0.0142135,0.00219691,0,0,0.0243616,0,0.029657,0.00363745,0.0412702,0.0344771,0.0175084,0.0132507,0.0130615,0.0246544,0.0259416,0.0233309,0.0247469,0.0607989,0.0218309,0.0230612,0.0214559,0.0329515,0.0330169,0.0163925,0.0217691,0.00359905,0.0312778,0.00339441,0.0299713,0.00572233,0.0240376,0,0,0.0360483,0,0.00738752,0.0110344,0.0825289,0.0352018,0.0863246,0.0273353,0.0048147,0.0196005,0.0151382,0.0286374,0.0548379,0.0129966,0.0339343,0.00794669,0.0162357,0.0269717,0.0230922,0.00684381,0.00705204,0.0185848,0.0245385,0,0,0,0,0,0,0,0,0,0.022831,0.0242998,0,0,0
