Timestep,C7,CLAV,IMUL_L,IMUL_M,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHII,LTHIP,LTIB,LTIBA,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RKNE,RPSI,RSHO,RTHIA,RTHII,RTHIP,RTIB,RTIBP,RTOE,RUPA,RWRA,RWRB,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,LTHIA,LTIBI,STRN,RANK,RTIBA,RTIBI,RTHI,IMUL_R,RHEE,RILC,IMUR_T,IMUR_M,IMUR_B
113,0.0104716,0.0147844,0,0,0.0320105,0.0188712,0.0255652,0.00907663,0,0,0.00798175,0,0.0216547,0.00528621,0.0379153,0.0262543,0.0137645,0.00930292,0.0184223,0.0240937,0.0477981,0.0484215,0.0377139,0.024296,0.0258721,0.0528801,0.041573,0.0212879,0.0192324,0.00362474,0.0148001,0.00699286,0.00902991,0.00977832,0,0,0.00844385,0,0.0043231,0.0122627,0.0813845,0.0203578,0.017071,0.0114682,0.0580044,0.0756529,0.0259125,0.0167315,0.0253872,0.0296428,0.00692592,0.0180039,0.0101977,0.00918305,0,0,0,0,0,0,0,0,0.0485056,0.0241926,0.0159226,0.0257381,0.0277992,0.0169334,0.0320602,0,0.06309,0.0805398,0,0,0
114,0.011169,0.0152574,0,0,0.0329471,0.0190128,0.0241341,0.00910309,0,0,0.00820227,0,0.0214922,0.00530085,0.0378503,0.0290182,0.0139019,0.00996779,0.018339,0.0252793,0.0465764,0.0472026,0.0384317,0.0231714,0.0246818,0.0525079,0.0426081,0.0218283,0.0191797,0.00368671,0.0139558,0.00694441,0.00936991,0.00932349,0,0,0.00815844,0,0.0042364,0.0121516,0.0813246,0.0184388,0.0168831,0.0111598,0.0586465,0.0761053,0.025141,0.016946,0.0257003,0.0316072,0.0068375,0.0178867,0.01009,0.00904915,0,0,0,0,0,0,0,0,0.0462717,0.023423,0.0164558,0.0252041,0.0271536,0.0173804,0.0321068,0,0.0631979,0.0806371,0,0,0
115,0.011964,0.0158434,0,0,0.0352999,0.0191667,0.0234017,0.00894149,0,0,0.00846049,0,0.0212264,0.00528201,0.0381127,0.0327624,0.0139799,0.0108706,0.0181502,0.0266668,0.0449628,0.0452354,0.039201,0.0217215,0.0235111,0.052333,0.0454515,0.0223654,0.019111,0.00384166,0.013395,0.00695251,0.00947243,0.00880963,0,0,0.0078832,0,0.00422796,0.0120133,0.0811993,0.0165568,0.0164967,0.0108059,0.0591964,0.0764413,0.0241299,0.0173954,0.0261321,0.0338813,0.00674231,0.0175361,0.00994134,0.00910843,0,0,0,0,0,0,0,0,0.0435033,0.0220303,0.0170653,0.0248991,0.0264532,0.0179201,0.0319275,0,0.063236,0.0807717,0,0,0
116,0.0126597,0.0163665,0,0,0.0384955,0.0193098,0.0245299,0.0087011,0,0,0.00866909,0,0.0209299,0.00528856,0.0389644,0.0367292,0.0139877,0.0111509,0.0178269,0.0280089,0.043198,0.0430403,0.0396895,0.021033,0.023278,0.052435,0.0488975,0.0228046,0.0190643,0.00393489,0.0132305,0.00698701,0.00949257,0.00829177,0,0,0.00759175,0,0.00431467,0.0118246,0.0810321,0.0147852,0.0159843,0.010406,0.0597163,0.0767329,0.0229218,0.0179922,0.0266061,0.0363334,0.00660701,0.0170964,0.0097586,0.00924279,0,0,0,0,0,0,0,0,0.0406396,0.0209406,0.0175683,0.0247059,0.0256841,0.0184545,0.0315478,0,0.0630014,0.0809652,0,0,0
117,0.0132525,0.0168005,0,0,0.0417896,0.0193594,0.0269597,0.0086497,0,0,0.0088163,0,0.0207881,0.00533718,0.0403453,0.0405109,0.0141281,0.0100181,0.0172429,0.0290108,0.0414782,0.0412198,0.039361,0.0215489,0.0246293,0.0526793,0.0517448,0.0231779,0.0190378,0.00395247,0.0136787,0.00696199,0.00959427,0.00774552,0,0,0.00717696,0,0.00438182,0.0115305,0.0807192,0.0133509,0.0152588,0.0100817,0.0601608,0.077001,0.0215597,0.0187635,0.0271243,0.0391115,0.00653718,0.0167931,0.00963571,0.00937813,0,0,0,0,0,0,0,0,0.0381782,0.0204901,0.017959,0.0247351,0.0248257,0.0189615,0.0309725,0,0.0625437,0.0812705,0,0,0
118,0.0140349,0.0172979,0,0,0.043916,0.0193416,0.0288252,0.00890014,0,0,0.00885629,0,0.0207788,0.00533618,0.0412719,0.0436686,0.0147145,0.00832397,0.016301,0.0300646,0.039998,0.0396165,0.0381266,0.0227472,0.0265427,0.052888,0.0531835,0.0235013,0.0190537,0.00399505,0.0146098,0.00687376,0.0098412,0.00726786,0,0,0.00669026,0,0.00444255,0.0111842,0.0802085,0.0124925,0.0143483,0.00988469,0.0604392,0.0772455,0.0201502,0.0197967,0.0277023,0.0419335,0.00659318,0.0166152,0.0095719,0.00966528,0,0,0,0,0,0,0,0,0.0364416,0.0206029,0.018414,0.0250822,0.0239776,0.0195144,0.0301845,0,0.0619752,0.0815707,0,0,0
119,0.0145212,0.0175044,0,0,0.0445937,0.0193058,0.029416,0.00893729,0,0,0.00880961,0,0.0208423,0.00536832,0.041532,0.0461442,0.0156497,0.00806605,0.0152119,0.0306413,0.0385944,0.03842,0.0363633,0.0236416,0.027641,0.053029,0.0535494,0.0234692,0.0190773,0.00411669,0.0159408,0.00672557,0.00962753,0.00668268,0,0,0.00622396,0,0.00443638,0.0108814,0.0796881,0.012334,0.0135435,0.0098594,0.0605133,0.0774852,0.0188131,0.020955,0.0281367,0.0444603,0.00670784,0.0166461,0.00944608,0.00984658,0,0,0,0,0,0,0,0,0.0354652,0.0210266,0.0185575,0.0256756,0.0231911,0.0200705,0.029217,0,0.0608907,0.0815753,0,0,0
120,0.0146917,0.0173993,0,0,0.0447866,0.0192608,0.0296367,0.00897276,0,0,0.00876754,0,0.0209614,0.00544031,0.0414412,0.0480799,0.0166826,0.00924291,0.0140785,0.0307746,0.0376062,0.0374807,0.0347007,0.023934,0.0279076,0.0529745,0.0535591,0.023247,0.0191179,0.00417429,0.0175568,0.00657133,0.0092167,0.00625147,0,0,0.00584253,0,0.0044265,0.0105912,0.0793796,0.0128195,0.0129549,0.00982711,0.0604943,0.0777651,0.0175782,0.0221606,0.0284074,0.0469506,0.00674256,0.0165635,0.00917637,0.00991401,0,0,0,0,0,0,0,0,0.0353749,0.0214609,0.0184223,0.0263465,0.0224413,0.0206025,0.0281581,0,0.0591913,0.0814827,0,0,0
121,0.0138185,0.0167894,0,0,0.0446084,0.0191526,0.0297297,0.00910255,0,0,0.00865332,0,0.0211458,0.00546397,0.0412798,0.0496465,0.0176098,0.0108827,0.0128644,0.0315514,0.0374607,0.0371764,0.0338458,0.02387,0.0277093,0.0527357,0.0526348,0.0231149,0.0192026,0.00425056,0.0191877,0.00655386,0.00878843,0.0057665,0,0,0.00523862,0,0.00489518,0.00971884,0.0793351,0.0136456,0.0125188,0.0115824,0.0606037,0.0781656,0.0164863,0.0232549,0.0284053,0.0493428,0.00765992,0.0154518,0.0090287,0.00900806,0,0,0,0,0,0,0,0,0.0362032,0.0217658,0.0183979,0.0271282,0.021762,0.0210048,0.0270642,0,0.0569073,0.0814715,0,0,0
122,0.0152661,0.0172026,0,0,0.0436892,0.0191409,0.0294031,0.00926275,0,0,0.00843728,0,0.021128,0.00556042,0.0414259,0.0506256,0.0181299,0.0127858,0.0118702,0.0313414,0.0382844,0.0379835,0.0339421,0.0237305,0.0274241,0.0523675,0.050645,0.0226755,0.0191814,0.00419506,0.0205847,0.0064239,0.00835274,0.0066327,0,0,0.00531708,0,0.00468707,0.0100296,0.0793933,0.0144614,0.0122645,0.0100803,0.0608895,0.0785626,0.0155097,0.0241755,0.0281444,0.0513643,0.00687308,0.0152877,0.00888002,0.0102796,0,0,0,0,0,0,0,0,0.0375133,0.022147,0.0184036,0.0279622,0.0211458,0.0214017,0.0257951,0,0.0540814,0.0814095,0,0,0
123,0.0159343,0.0171982,0,0,0.041728,0.0191075,0.0287687,0.00939287,0,0,0.00825065,0,0.0210956,0.0055505,0.0419726,0.0510386,0.0183855,0.0148136,0.0107631,0.0313599,0.0395477,0.0391796,0.0345837,0.0237163,0.0269615,0.051941,0.0477298,0.0225271,0.0192169,0.00425352,0.0216481,0.00627866,0.00779567,0.00731839,0,0,0.00511378,0,0.00470168,0.00994659,0.0793863,0.0151556,0.0120178,0.00978722,0.0612294,0.0788686,0.0147819,0.0249412,0.0277446,0.0530544,0.00671333,0.0150024,0.00892602,0.010824,0,0,0,0,0,0,0,0,0.0382778,0.0228362,0.0182495,0.0289637,0.0206154,0.021827,0.0241412,0,0.0509864,0.081515,0,0,0
124,0.0159598,0.0166816,0,0,0.0390699,0.0190557,0.027799,0.00932687,0,0,0.0080407,0,0.0210408,0.00561994,0.042642,0.0508229,0.0185213,0.0162847,0.00963312,0.0305136,0.0403532,0.0395832,0.0352082,0.0236947,0.0265054,0.0512869,0.044586,0.0220669,0.0192592,0.00430524,0.0223912,0.00602906,0.00696545,0.00757649,0,0,0.0048541,0,0.00462851,0.00982366,0.079296,0.016016,0.0117079,0.00944357,0.0615657,0.0794253,0.0142861,0.02536,0.0269016,0.0539367,0.00654783,0.0148742,0.00891038,0.0108951,0,0,0,0,0,0,0,0,0.0379383,0.0232837,0.0175224,0.0296991,0.0197439,0.021899,0,0,0.0466477,0.0817355,0,0,0
125,0.0150358,0.015746,0,0,0.0365012,0.0189222,0.0263327,0.00928644,0,0,0.00781918,0,0.0211301,0.00567818,0.0428309,0.0498437,0.0184503,0.0163568,0.00887629,0.0288033,0.0402932,0.0389291,0.0350771,0.0236565,0.0258136,0.0501365,0.0416924,0.0211712,0.0193441,0.00440599,0.023236,0.00582794,0.00625846,0.00703733,0,0,0.00470826,0,0.00464655,0.00959808,0.0789326,0.0167336,0.0113639,0.00920444,0.0614,0.0794043,0.0140985,0.026041,0.0262976,0.0552362,0.00650754,0.0148348,0.00881853,0.0102589,0,0,0,0,0,0,0,0,0.0369769,0.02282,0.0163861,0.0312367,0.0193134,0.0223424,0.0205351,0,0.0435122,0.0819911,0,0,0
126,0.014051,0.014845,0,0,0.0337177,0.0188089,0.0245929,0.00902562,0,0,0.007653,0,0.0211911,0.00568003,0.0428993,0.0483861,0.0184577,0.0152338,0.00817282,0.0272431,0.039376,0.0377016,0.0342565,0.0232122,0.0246518,0.0486369,0.0386698,0.0204235,0.0194247,0.00453414,0.0239094,0.00571251,0.0055098,0.00651761,0,0,0.00464996,0,0.00473569,0.00944711,0.0785564,0.0175926,0.0108576,0.00897186,0.0613708,0.0795083,0.0142006,0.026148,0.024987,0.0552545,0.0065027,0.014931,0.00877707,0.00964395,0,0,0,0,0,0,0,0,0.0354521,0.0217971,0.0153314,0.0324409,0.0185859,0.0224213,0.0200194,0,0.0397189,0.0821454,0,0,0
127,0.0126534,0.0137001,0,0,0.0308829,0.0186948,0.0228239,0.00876397,0,0,0.00760663,0,0.0212835,0.00574746,0.0426796,0.0467485,0.0186059,0.0138354,0.00748054,0.0254656,0.0381502,0.0365909,0.0332296,0.0220073,0.0231858,0.0472236,0.0352725,0.0197642,0.0195001,0.00449726,0.0239439,0.00556737,0.00496755,0.00580813,0,0,0.00450957,0,0.00481178,0.00943463,0.0781451,0.0187166,0.0102686,0.0087782,0.0614755,0.0796746,0.0148031,0.0259966,0.0235328,0.053766,0.00653303,0.0150454,0.0087547,0.0086983,0,0,0,0,0,0,0,0,0.0342471,0.0207345,0.0141113,0.0336199,0.0181047,0.0224187,0.019436,0,0.0367877,0.0821415,0,0,0
128,0.010978,0.0123722,0,0,0.0284147,0.0185752,0.0212929,0.00852638,0,0,0.0076929,0,0.021381,0.00584553,0.042254,0.0449481,0.0188178,0.0131766,0.00683917,0.023639,0.0372111,0.0359262,0.0326062,0.0207399,0.0218303,0.0460723,0.0318841,0.0192576,0.0195511,0.00446828,0.0235836,0.00545742,0.00466797,0.00503366,0,0,0.00437491,0,0.00484884,0.00949914,0.0777876,0.0199013,0.00966041,0.00867796,0.0613262,0.0799587,0.0159319,0.0257631,0.0219141,0.0508724,0.0066111,0.0153424,0.00898244,0.00757802,0,0,0,0,0,0,0,0,0.0337005,0.0198234,0.0127507,0.035036,0.0177998,0.0222408,0.0175658,0,0.03473,0.082038,0,0,0
129,0.00934869,0.0111226,0,0,0.0264793,0.0184787,0.0202957,0.00819207,0,0,0.00780624,0,0.0214449,0.00593971,0.0419017,0.0432575,0.0189774,0.0134017,0.00634744,0.0221135,0.0368291,0.035701,0.0325542,0.0198138,0.0209661,0.0454196,0.0289795,0.0189599,0.0195841,0.00450473,0.0232331,0.00538912,0.00454765,0.00445104,0,0,0.00429053,0,0.00483298,0.00982438,0.0774975,0.0212077,0.00931738,0.00867803,0.0609723,0.0801821,0.0173738,0.0254664,0.0202099,0.0468795,0.00673368,0.0155827,0.00912879,0.00649322,0,0,0,0,0,0,0,0,0.0339031,0.0190598,0.0114882,0.0364911,0.0175081,0.0218735,0.0157645,0,0.0334942,0.0818881,0,0,0
130,0.00743535,0.00985586,0,0,0.0246724,0.0184413,0.0197582,0.00772693,0,0,0.00797481,0,0.021491,0.0060437,0.0416819,0.0417279,0.0189514,0.0139716,0.00590296,0.0208259,0.0369684,0.0358461,0.0329069,0.0192638,0.0205827,0.0454392,0.0266436,0.0188106,0.0195939,0.0044461,0.0232209,0.00539414,0.00455415,0.0040808,0,0,0.00425078,0,0.00484166,0.0100338,0.0772009,0.0225508,0.00901952,0.00879819,0.06086,0.0802945,0.0188289,0.0253041,0.0187333,0.0418981,0.00691938,0.0158166,0.00914174,0.00531745,0,0,0,0,0,0,0,0,0.0355244,0.0183746,0.0102438,0.0380471,0.0173246,0.0215956,0.0155599,0,0.0328489,0.0815575,0,0,0
131,0.00561675,0.00875638,0,0,0.0236617,0.018426,0.0195552,0.00711458,0,0,0.0081053,0,0.0214879,0.00603897,0.0415817,0.0403078,0.0187129,0.0144899,0.00545007,0.0198401,0.0373192,0.0359419,0.0332758,0.0191766,0.0204873,0.0455775,0.0251297,0.0188028,0.0195506,0.00441669,0.0238783,0.00552588,0.00460894,0.00414145,0,0,0.0042598,0,0.00488621,0.0102113,0.0769456,0.0235617,0.00856738,0.00895654,0.0607176,0.0804356,0.0202194,0.0253229,0.0177195,0.0362209,0.0070851,0.0158242,0.00918157,0.0042838,0,0,0,0,0,0,0,0,0.0361461,0.0181056,0.00916929,0.0395978,0.0172187,0.0213586,0.0153699,0,0.0326544,0.0810827,0,0,0
132,0.00538999,0.00773773,0,0,0.0232453,0.0184946,0.0198001,0.00635057,0,0,0.00848462,0,0.0212381,0.00600281,0.0414983,0.0391174,0.0182482,0.014816,0.00509025,0.0182153,0.0375199,0.0360238,0.0336526,0.0192916,0.0204368,0.0458292,0.024375,0.0188836,0.019456,0.00418928,0.0260083,0.00570445,0.00473464,0.00589193,0,0,0.00495699,0,0.00479822,0.0108666,0.0767307,0.0243913,0.00806933,0.00788906,0.0604915,0.0806481,0.0215301,0.0255785,0.01705,0.0317473,0.00745259,0.0158061,0.00931933,0.0055447,0,0,0,0,0,0,0,0,0.0357816,0.0181271,0.00787739,0.041509,0.017283,0.0211213,0.0148779,0,0.0322558,0.0804777,0,0,0
133,0.00475074,0.0068642,0,0,0.0232197,0.0185288,0.0202177,0.0056051,0,0,0.00860034,0,0.0210961,0.00599798,0.0412625,0.0380272,0.0179487,0.0148714,0.00489253,0.0173497,0.0375417,0.0361439,0.0339441,0.0194397,0.0205694,0.0461992,0.0239189,0.0188313,0.019335,0.00398493,0.0288477,0.00591464,0.00506114,0.00642317,0,0,0.00538384,0,0.00479145,0.0111095,0.0765327,0.0251467,0.00767232,0.00779827,0.0608792,0.0808972,0.0226465,0.0261955,0.0169698,0.0296687,0.0077186,0.0157947,0.00942356,0.00573623,0,0,0,0,0,0,0,0,0.0353683,0.0182145,0.00692163,0.0435312,0.0173912,0.0210949,0.0145961,0,0.0313773,0.0797083,0,0,0
134,0.00446431,0.00618147,0,0,0.0229696,0.018549,0.0204638,0.00498345,0,0,0.00872607,0,0.0209963,0.00612972,0.0407025,0.0369877,0.0178646,0.0149856,0.00490741,0.0164215,0.0375843,0.0362368,0.0340699,0.0195396,0.0207302,0.0465199,0.0232375,0.0187299,0.0192347,0.00387643,0.0328019,0.00601758,0.00563875,0.00688793,0,0,0.00567075,0,0.0047092,0.0111129,0.076358,0.0259167,0.00741445,0.00782016,0.0616315,0.0812919,0.0238428,0.0268229,0.0171415,0.0310165,0.00797902,0.0158315,0.0093417,0.00613619,0,0,0,0,0,0,0,0,0.0349809,0.0183289,0.00614689,0.0456126,0.0175826,0.0212151,0.0150592,0,0.0299676,0.0787602,0,0,0
135,0.00442759,0.00555514,0,0,0.0220452,0.0185713,0.0204749,0.00443198,0,0,0.0089467,0,0.0209534,0.00616793,0.0399091,0.0361737,0.0180006,0.0152326,0.0049932,0.0154435,0.0375414,0.0361654,0.0339789,0.0195905,0.0207038,0.0466369,0.0217573,0.0186046,0.0191688,0.00378348,0.0361986,0.0061156,0.00623803,0.00722042,0,0,0.00597994,0,0.00465259,0.0109851,0.0763203,0.0268884,0.00726017,0.00777209,0.0618997,0.0819164,0.0253683,0.0272137,0.0172944,0.0336101,0.00810595,0.015616,0.00911042,0.00652934,0,0,0,0,0,0,0,0,0.0345626,0.0184935,0.00542325,0.0468383,0.0177878,0.0213451,0.0160695,0,0.0291736,0.0778211,0,0,0
136,0.00460904,0.00499722,0,0,0.0208471,0.0185654,0.0202004,0.00405694,0,0,0.00920293,0,0.0210024,0.00619048,0.0393384,0.0355539,0.0182245,0.0154585,0.00512715,0.0144797,0.0373061,0.0359939,0.0336179,0.0195895,0.0204374,0.046502,0.0198649,0.0184328,0.0191096,0.00377004,0.0383799,0.00631237,0.00689626,0.0073779,0,0,0.00621577,0,0.00473609,0.0106379,0.0764076,0.0278815,0.00711492,0.00764979,0.0621606,0.0825455,0.0270048,0.0272383,0.0171446,0.0354068,0.00807493,0.0153696,0.00908377,0.0068478,0,0,0,0,0,0,0,0,0.0342204,0.0186222,0.00478012,0.0469389,0.0179811,0.0215516,0.017153,0,0.0288179,0.0769026,0,0,0
137,0.00482464,0.00450571,0,0,0.0193732,0.0185936,0.019749,0.00388045,0,0,0.00936935,0,0.0209017,0.00630611,0.0389903,0.0350458,0.0184969,0.0157055,0.00527865,0.0135066,0.0370245,0.0358344,0.033074,0.0195247,0.0199874,0.04611,0.0175502,0.0181503,0.0190264,0.00381335,0.0393093,0.0064907,0.00765512,0.00738535,0,0,0.0063665,0,0.00481466,0.0100771,0.0765185,0.0282716,0.00712225,0.00750637,0.0628405,0.0829521,0.0283333,0.0270311,0.0167099,0.0357863,0.00798499,0.0151488,0.00899584,0.00698799,0,0,0,0,0,0,0,0,0.0340683,0.0186424,0.00422446,0.0465734,0.0181325,0.0219869,0.0183582,0,0.0285273,0.07605,0,0,0
138,0.00500358,0.00407865,0,0,0.0176447,0.0186846,0.019233,0.00384722,0,0,0.00946423,0,0.0206896,0.00643641,0.0387261,0.0345601,0.0188097,0.0159831,0.00539379,0.0125496,0.0368232,0.0356998,0.032612,0.0194187,0.0194488,0.0456172,0.0147975,0.0177971,0.0189433,0.00372878,0.0394451,0.00663409,0.00838405,0.00731356,0,0,0.00629739,0,0.00487546,0.0103153,0.0767657,0.0283666,0.0071472,0.00744556,0.0632395,0.083347,0.0295267,0.0267187,0.0161683,0.0353048,0.00785309,0.0150361,0.00890341,0.00692924,0,0,0,0,0,0,0,0,0.0341355,0.018566,0.00370044,0.0462363,0.0181016,0.0223898,0.0195287,0,0.028714,0.0753233,0,0,0
139,0.00512396,0.00371655,0,0,0.0158365,0.0187683,0.0187304,0.00398176,0,0,0.00951579,0,0.0205107,0.00648611,0.0385253,0.0340089,0.0190846,0.0162046,0.00548288,0.011709,0.0367313,0.0355638,0.0322524,0.0193298,0.0188822,0.0451252,0.0118395,0.0174179,0.0188773,0.00369615,0.0389507,0.00684859,0.00903019,0.00720971,0,0,0.00616835,0,0.00505017,0.0105465,0.076984,0.0283954,0.00729343,0.00733243,0.063531,0.0839333,0.0312569,0.0264487,0.015789,0.0342861,0.0076423,0.0147268,0.00882196,0.00674685,0,0,0,0,0,0,0,0,0.0342555,0.0184972,0.00322866,0.0461349,0.0179809,0.0227379,0.0206003,0,0.0292646,0.0747728,0,0,0
140,0.00559046,0.0031865,0,0,0.0140364,0.0188601,0.0182467,0.00427794,0,0,0.00948062,0,0.0204154,0.00648492,0.0384602,0.0333636,0.0192931,0.0162933,0.00554892,0.0109241,0.0367714,0.0355325,0.0319914,0.0192859,0.0182677,0.0446894,0.00889524,0.0170014,0.018823,0.0035684,0.0380981,0.007001,0.00965478,0.00757808,0,0,0.0062959,0,0.00507591,0.0106383,0.0771421,0.0282674,0.0076527,0.00697027,0.0637922,0.0844055,0.0331361,0.0262357,0.0155843,0.0333109,0.00762884,0.0148583,0.00860473,0.00702427,0,0,0,0,0,0,0,0,0.034074,0.018401,0.00284611,0.0461219,0.0178955,0.0230808,0.0217123,0,0.0297477,0.0744388,0,0,0
141,0.00585737,0.00279663,0,0,0.012647,0.0189549,0.0178546,0.00462544,0,0,0.00942317,0,0.0203255,0.00644222,0.0386111,0.0328853,0.0194104,0.0166206,0.00560892,0.0103329,0.0367067,0.0354281,0.0319428,0.0193058,0.0178379,0.0444723,0.006381,0.0167629,0.0187752,0.00353244,0.036784,0.00717301,0.010252,0.00772157,0,0,0.0059953,0,0.00526162,0.0103587,0.0772489,0.0280582,0.00799803,0.00687155,0.0641231,0.0848188,0.0349236,0.0261857,0.0156833,0.0317088,0.00744849,0.0147582,0.00851786,0.00704678,0,0,0,0,0,0,0,0,0.0337718,0.0182006,0.00267942,0.0456361,0.0178,0.0234652,0.0228834,0,0.0305684,0.0743228,0,0,0
142,0.00493494,0.00291197,0,0,0.0116414,0.0189971,0.0175418,0.00508434,0,0,0.00925729,0,0.0202473,0.00631647,0.0389277,0.0326246,0.0192697,0.0172642,0.00568254,0.0104043,0.0365821,0.0352328,0.0322746,0.0193096,0.0178247,0.0444804,0.00477522,0.016675,0.0187325,0.00362074,0.0353242,0.00747014,0.0107966,0.00652681,0,0,0.00502563,0,0.0058235,0.0095084,0.0773426,0.0277456,0.00799568,0.00750779,0.0645122,0.0851082,0.0361012,0.0262088,0.0160008,0.0296912,0.00667508,0.0141109,0.00862025,0.00563571,0,0,0,0,0,0,0,0,0.0334463,0.0179774,0.00268861,0.0447664,0.0177348,0.0238789,0.0240262,0,0.0314177,0.0743696,0,0,0
143,0.00630221,0.00222038,0,0,0.0107528,0.0191373,0.01726,0.00572396,0,0,0.00948882,0,0.0200115,0.00647235,0.0391849,0.0324831,0.0187842,0.0179643,0.00575605,0.00966046,0.0365185,0.0350279,0.0328079,0.0192343,0.0176727,0.0445249,0.00425346,0.0164915,0.0186805,0.00366593,0.033997,0.007517,0.0113895,0.00808298,0,0,0.00542915,0,0.00575922,0.00968328,0.0775237,0.0273954,0.0080702,0.00677981,0.0648188,0.0852266,0.0368653,0.0262551,0.016385,0.0278372,0.00725254,0.0139535,0.00844031,0.00719604,0,0,0,0,0,0,0,0,0.0332128,0.0179635,0.00287762,0.0438261,0.0177421,0.0242795,0.0250732,0,0.0321829,0.0743548,0,0,0
144,0.00627511,0.00224972,0,0,0.00991565,0.019243,0.0169674,0.00631517,0,0,0.00943531,0,0.0198578,0.00648429,0.0391128,0.0319391,0.0187074,0.0183144,0.00595598,0.00957512,0.0364469,0.0348506,0.0332759,0.0190714,0.0173829,0.0444478,0.00565873,0.0163519,0.0186349,0.00376053,0.0328959,0.00766958,0.0118543,0.00805466,0,0,0.00533868,0,0.0058834,0.00981581,0.0776594,0.0268312,0.00833028,0.00682602,0.0650007,0.0852192,0.0374748,0.0263164,0.0167966,0.0265189,0.00725822,0.0139662,0.00842959,0.0070884,0,0,0,0,0,0,0,0,0.03301,0.0178921,0.00335744,0.0430993,0.0178543,0.0246625,0.0262205,0,0.0328777,0.0743862,0,0,0
145,0.00624569,0.00235299,0,0,0.00975783,0.0194002,0.0167447,0.00682901,0,0,0.00936897,0,0.0196525,0.00653827,0.0389514,0.03145,0.0187711,0.0186609,0.00630523,0.00948405,0.036426,0.0346827,0.033613,0.0190098,0.0172325,0.0443415,0.00787602,0.0162533,0.0185805,0.00390077,0.0319692,0.0078105,0.0122661,0.00803873,0,0,0.00534565,0,0.00596842,0.0098209,0.0776573,0.0260099,0.00861628,0.00691793,0.0650299,0.0855016,0.0377685,0.026419,0.0172741,0.0254384,0.00742981,0.0140888,0.00834667,0.00701147,0,0,0,0,0,0,0,0,0.0328013,0.0179293,0.00392285,0.0424941,0.0180039,0.0250317,0.0274372,0,0.0337988,0.0743488,0,0,0
146,0.0061769,0.00247063,0,0,0.0101144,0.0195784,0.0165815,0.00725612,0,0,0.00925709,0,0.0194162,0.00666807,0.0388117,0.0311113,0.0187039,0.0189599,0.00677584,0.00942123,0.0364557,0.0345853,0.0337494,0.0190099,0.0168564,0.0441703,0.01022,0.0162406,0.0185091,0.00409235,0.0312353,0.00802206,0.0126517,0.00801804,0,0,0.00533446,0,0.00615506,0.00984205,0.0778267,0.0250915,0.00890644,0.00699219,0.0648722,0.0854135,0.0376423,0.0265151,0.017769,0.0246841,0.00768979,0.0140265,0.00823749,0.00693601,0,0,0,0,0,0,0,0,0.0326047,0.018093,0.00443016,0.0420298,0.0181666,0.0253267,0.0276386,0,0.0347693,0.0741958,0,0,0
147,0.00608489,0.00264572,0,0,0.0106661,0.0197601,0.0164032,0.00751348,0,0,0.00921372,0,0.0191773,0.00686068,0.0386951,0.03055,0.0188269,0.0188601,0.00733144,0.00942817,0.03649,0.0346258,0.0336431,0.0189136,0.0163985,0.0438157,0.0128214,0.016318,0.0184419,0.00423295,0.0308777,0.00828163,0.0129893,0.00799955,0,0,0.00539155,0,0.00639868,0.0100378,0.0782631,0.0241512,0.0092194,0.00707624,0.0645449,0.0850129,0.0373165,0.0265468,0.0181643,0.0248306,0.00791915,0.013956,0.00819816,0.0068685,0,0,0,0,0,0,0,0,0.0325779,0.017903,0.00485085,0.0417343,0.0184654,0.0255333,0.0274647,0,0.0353707,0.073941,0,0,0
148,0.00628927,0.00281702,0,0,0.0115586,0.0199253,0.0163083,0.00758009,0,0,0.00918953,0,0.0189473,0.00697393,0.0385927,0.0300122,0.0191069,0.0191968,0.00790525,0.00928802,0.0364215,0.0346059,0.0334745,0.0189635,0.0161078,0.0435535,0.0148523,0.0162425,0.0183891,0.00427602,0.0309127,0.00849796,0.0132754,0.00832138,0,0,0.00552913,0,0.00662688,0.010053,0.0787924,0.0232036,0.00946003,0.00718023,0.0641065,0.0845739,0.0368502,0.0265904,0.0185508,0.0252795,0.00830398,0.0138112,0.00814285,0.00710923,0,0,0,0,0,0,0,0,0.0324253,0.0177705,0.00530482,0.0412159,0.0188068,0.0256494,0.0273864,0,0.0358803,0.073696,0,0,0
149,0.00643946,0.00294364,0,0,0.0124614,0.0200657,0.0160908,0.00756023,0,0,0.00918561,0,0.0187206,0.00700671,0.038455,0.029422,0.0194929,0.0194759,0.00847998,0.00916997,0.0362623,0.0345502,0.0332315,0.0189137,0.0158457,0.0433084,0.0166871,0.016206,0.0183492,0.00424164,0.0309441,0.00866573,0.0134791,0.00851338,0,0,0.00570003,0,0.00682714,0.0100487,0.0792181,0.021928,0.00969924,0.00720606,0.0634897,0.0839634,0.036117,0.0266268,0.0190227,0.0259746,0.00856495,0.0136535,0.00804124,0.00729217,0,0,0,0,0,0,0,0,0.0322947,0.0176439,0.00561623,0.0407885,0.0190185,0.0258464,0.0272515,0,0.0364769,0.0735568,0,0,0
