Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,LBHD,LTIBI,x79,
268,0.0138618,0.0129498,0,0,0,0,0,0,0.0148408,0.0261346,0.0257019,0.0159782,0,0.00414027,0,0.0255432,0.00520898,0.0338672,0.0551696,0.0181878,0.0214049,0.007461,0.00574645,0.0174351,0.0247982,0.0227943,0.0368229,0.0284955,0.0304096,0.0177113,0.0282939,0.0113412,0.0173485,0.00586054,0.029101,0.00647129,0.0488073,0.00518965,0.0144078,0,0,0.0144135,0,0.00779966,0.00449849,0.0833743,0.0838859,0.0767924,0.0203933,0.00906482,0.0130357,0.00997172,0.02131,0.0413481,0.0139324,0.0400423,0,0.0395958,0.0473955,0.0105866,0.00916296,0.00154404,0.00169798,0.011803,0.010555,0,0,0,0,0,0,0,0,0,0.0224551,0,0
269,0.0140696,0.0128616,0,0,0,0,0,0,0.0110352,0.0264052,0.028754,0.0161135,0,0.00402658,0,0.0253391,0.00522332,0.0345488,0.0565139,0.0176734,0.0230338,0.00784992,0.00516735,0.0179217,0.0257242,0.0236965,0.0366999,0.0289276,0.0305398,0.0175918,0.0210134,0.0107631,0.0172307,0.00599379,0.0291668,0.00652122,0.0490821,0.00515982,0.0144955,0,0,0.0151187,0,0.00759698,0.00487799,0.0834109,0.083341,0.0767273,0.0208481,0.00931001,0.0131829,0.010366,0.0214891,0.0415161,0.0136964,0.0400694,0,0.0397267,0.0478143,0.00994943,0.0096113,0.00170356,0.00178981,0.0116672,0.0104884,0,0,0,0,0,0,0,0,0,0.0228441,0,0
270,0.0160588,0.0127557,0,0,0,0,0,0,0.0101652,0.0262336,0.0312933,0.0159444,0,0.00583552,0,0.0252232,0.0054308,0.0351454,0.0568873,0.01723,0.0246704,0.00810489,0.00507467,0.0186043,0.026718,0.0244104,0.0372935,0.0294486,0.0308543,0.0184554,0.0168416,0.0103894,0.0171663,0.00580241,0.0287429,0.00643468,0.0491771,0.00520488,0.0151545,0,0,0.0138541,0,0.00766874,0.00474627,0.0833313,0.0827237,0.0767,0.0206524,0.00925121,0.00865831,0.0108141,0.0218356,0.0417819,0.0133121,0.0402304,0,0.039915,0.0483845,0.00883005,0.00882165,0.00223614,0.00173503,0.0111393,0.0110807,0,0,0,0,0,0,0,0,0,0.0230479,0,0
271,0.0167835,0.0129486,0,0,0,0,0,0,0.0132145,0.0263651,0.0328908,0.0157059,0,0.00638134,0,0.0250876,0.00542714,0.0357765,0.0572892,0.0167864,0.0265148,0.00868025,0.00547963,0.0199912,0.0283765,0,0.0380612,0.0297777,0.0310618,0.0200136,0.0172286,0.0102186,0.0170991,0.00589646,0.0285446,0.006379,0.0492594,0.00514777,0.0157939,0,0,0.0142034,0,0.00738283,0.00496882,0.0832003,0.0819629,0.0764579,0.0198199,0.00933128,0.00812707,0.0112324,0.0222278,0.0421658,0.0128764,0.0405425,0,0.0401048,0.0488585,0.00823426,0.00897668,0.00260722,0.00172378,0.0112906,0.011686,0,0,0,0,0,0,0,0,0,0.0228202,0,0
272,0.0175461,0.0133627,0,0,0,0,0,0,0.0172368,0.0264296,0.03307,0.015079,0,0.00711439,0,0.0250232,0.00550405,0.0360841,0.0564129,0.0165791,0.0267762,0.00906774,0.00596292,0.020452,0.0285002,0,0.0382317,0.0292022,0.0302435,0.0219293,0.0214737,0.0101762,0.0170755,0.00588577,0.0284449,0.00624252,0.0493348,0.00504118,0.0163544,0,0,0.0142889,0,0.0071222,0.00503189,0.0830015,0.0813985,0.0759986,0.0192892,0.00921261,0.00762555,0.0114941,0.0226799,0.0426224,0.0138656,0.0408478,0,0.0402906,0.0491624,0.00763078,0.00902819,0.00301723,0.00153463,0.0117018,0.0122529,0,0,0,0,0,0,0,0,0,0.0223575,0,0
273,0.0186315,0.0138537,0,0,0,0,0,0,0.023283,0.0265818,0,0.0143599,0,0.00775868,0,0.0247546,0.00550499,0.0365456,0.0604768,0.016868,0.0276729,0.008922,0.00688283,0.0213907,0.0291868,0,0.0374785,0.029321,0.0301228,0.0233698,0.0275241,0.0102101,0.0169706,0.00583108,0.0281072,0.00627037,0.0492125,0.00436113,0.017161,0,0,0.0146224,0,0.00687502,0.00522613,0.0828247,0.0805679,0.0751645,0.0189916,0.00848127,0.0074311,0.0122879,0.0232618,0,0.0151847,0.0411798,0,0.0404663,0.0491905,0.00765819,0.00927704,0.00328821,0.0016252,0.0120971,0.0132216,0,0,0,0,0,0,0,0,0,0.0237333,0,0
274,0.0191571,0.0146619,0,0,0,0,0,0,0.0229171,0.0263483,0.0330423,0.0135423,0,0.00894575,0,0.0247286,0.00590737,0.0365482,0.0541262,0.0167739,0.0255505,0.00953293,0.0069983,0.0214251,0.0284747,0,0.0385694,0.0272437,0.0272998,0.0261425,0.0285229,0.0106448,0.016964,0.00562604,0.0285279,0.00605386,0.0495375,0.00496909,0.017039,0,0,0.0138723,0,0.00680597,0.00498457,0.0829131,0.0803184,0.0752972,0.0191125,0.00896375,0.00663505,0.0115432,0.0230392,0.0431744,0.0148633,0.0405788,0,0.0401394,0.0485989,0.00717516,0.00895381,0.00341661,0.00151906,0.0129727,0.0134474,0,0,0,0,0,0,0,0,0,0.0211547,0,0
275,0.0260773,0.0197105,0,0,0,0,0,0,0.0236223,0.0260195,0.0321637,0.0127515,0,0.00889358,0,0.0254341,0.00701535,0.0366458,0.0529513,0.0173752,0.0250015,0.00903899,0.0126034,0.0218422,0.0284562,0,0.0396007,0.0264023,0.0261205,0.0281036,0.0294,0.00871682,0.017481,0.0052087,0.0286977,0.00597298,0.0497249,0.00504287,0.0216404,0,0,0.0146403,0,0.00659078,0.0051393,0.0832044,0.0799294,0.0756982,0.0191153,0.00820788,0.00766218,0.0113627,0.0232201,0.0435487,0.0149591,0.0405152,0,0.0401749,0.0481719,0.00689556,0.00949487,0.00358771,0.00141941,0.017663,0,0,0,0,0,0,0,0,0,0,0.0208276,0,0
276,0.0153451,0.0144449,0,0,0,0,0,0,0.0231071,0.0272439,0.0305151,0.0117002,0,0.0070806,0,0.0242247,0.00387071,0.0362181,0.0519609,0.0174276,0.0242587,0.00897372,0.00427274,0.0220832,0.0284467,0,0.0404393,0.025817,0.0253775,0.029667,0.0286752,0.0106243,0.0168982,0.00593406,0.0285934,0.00620769,0.0492389,0.00384619,0.0151312,0,0,0.0166762,0,0.00649176,0.00574097,0.0827094,0.0789498,0.0743552,0.0190073,0.00863529,0.013948,0.011463,0.0232972,0,0.0149592,0.0402461,0,0.0398312,0.047431,0.00699811,0.010812,0.00346425,0.00166178,0.0128643,0.0104776,0,0,0,0,0,0,0,0,0,0.0205751,0,0
277,0.017737,0.0153032,0,0,0,0,0,0,0.0224235,0.0265727,0.0287554,0.0112101,0,0.0104697,0,0.0243754,0.00515887,0.0359948,0.0488812,0.0177036,0.0225391,0.00940611,0.00494434,0.0215579,0.0268502,0.0236393,0.0414477,0.0250747,0.0244933,0.0311725,0.0276155,0.0118673,0.0169206,0.00531218,0.0291851,0.00585422,0.0493849,0.00426009,0.0155461,0,0,0.0143906,0,0.00655427,0.00515214,0.0828736,0.0786412,0.0750289,0.0190614,0.0090995,0.00900093,0.0106175,0.0229842,0.0426508,0.0142322,0.0396444,0,0.0395905,0.0470116,0.00687271,0.00923828,0.00379948,0.00136036,0.013442,0.011678,0,0,0,0,0,0,0,0,0,0.0205466,0,0
278,0.0178013,0.0155904,0,0,0,0,0,0,0.0204059,0.026503,0.0269485,0.0105918,0,0.0116845,0,0.0242762,0.00528598,0.0357323,0.0464788,0.0178563,0.0218939,0.00929626,0.00490077,0.0217909,0.0263341,0.0232951,0.0424102,0.0247054,0.0240889,0.0323022,0.0252724,0.0127661,0.016985,0.00503891,0.0293998,0.00571295,0.0492949,0.00409258,0.0153515,0,0,0.0142873,0,0.0064252,0.00516319,0.0828508,0.0779715,0.0751736,0.0189086,0.00904232,0.00875348,0.0111526,0.0231513,0.0421502,0.0139195,0.039327,0,0.0396173,0.0468932,0.00700439,0.00911973,0.00406729,0.00123266,0.0137163,0.011778,0,0,0,0,0,0,0,0,0,0.02052,0,0
279,0.0183237,0.0158177,0,0,0,0,0,0,0.0174615,0.0266759,0.0248554,0.00924945,0,0.0126655,0,0.0240069,0.00516951,0.0349218,0.0442842,0.0179592,0.0218132,0.00752234,0.00531247,0.0221722,0.0264187,0.0231175,0.0431502,0.0246185,0.0239952,0.0329548,0.0223169,0.0132667,0.0169301,0.00494305,0.0294162,0.00584258,0.0489853,0.00408239,0.0159443,0,0,0.0150081,0,0.00628621,0.00552025,0.0829341,0.0768416,0.0754762,0.0181492,0,0.00898112,0.0122751,0.0238174,0,0.0142711,0.0393137,0,0.0399457,0.046938,0.00778033,0.00950851,0.00425539,0.00138687,0.0138098,0.0122769,0,0,0,0,0,0,0,0,0,0.020552,0,0
280,0.0177069,0.0159733,0,0,0,0,0,0,0.015052,0.0264792,0.0226451,0.00978072,0,0.0140947,0,0.0242348,0.00551121,0.0354098,0.0409845,0.0174879,0.0206939,0.00947633,0.00498268,0.0218928,0.0250075,0.0221172,0.0441624,0.0248548,0.0245624,0.0333755,0.0203894,0.014447,0.0169905,0.00464669,0.0300258,0.005534,0.0490949,0.00417623,0.0152342,0,0,0.0142685,0,0.00622378,0.00521947,0.0828849,0.0762872,0.0756689,0.017746,0.00918771,0.00863808,0.0115463,0.0232104,0.043335,0.0137265,0.0387586,0,0.0396552,0.0468404,0.0086298,0.00895417,0.00445666,0.00121824,0.014172,0.0112587,0,0,0,0,0,0,0,0,0,0.0212201,0,0
281,0.0181959,0.0161763,0,0,0,0,0,0,0.0123969,0.0266545,0.0212139,0.00910432,0,0.0148811,0,0.023993,0.0055466,0.0349918,0.0381458,0.0168663,0.0196358,0.00904354,0.00527877,0.0219106,0.0242289,0.0214117,0.0446315,0.0251535,0.0253961,0.0331305,0.0183583,0.0150832,0.0169172,0.00473163,0.0305167,0.00559797,0.0490721,0.00450467,0.0155402,0,0,0.014943,0,0.00602722,0.00555223,0.0833169,0.0754137,0.0765757,0.0172277,0,0.00887008,0.0117561,0.0233112,0.0440731,0.0137781,0.0397057,0,0.0398869,0.0466678,0.0101292,0.00917222,0.00502175,0.00135827,0.0143676,0.0117406,0,0,0,0,0,0,0,0,0,0.0217198,0,0
282,0.0179031,0.0161398,0,0,0,0,0,0,0.00995376,0.0265687,0.0207218,0.0097182,0,0.015458,0,0.0238656,0.0057535,0.0355888,0.0359758,0.0165562,0.0186238,0.0106354,0.0050773,0.0221144,0.0236552,0,0.0453762,0.0257612,0.0264701,0.0326373,0.0163838,0.0157628,0.016935,0.00476029,0.030875,0.00541988,0.0489505,0.00471825,0.0149798,0,0,0.0147016,0,0.00597231,0.00560736,0.0832846,0.0746195,0.0764126,0.0173211,0.00993676,0.00886,0.011919,0.0230592,0.0436373,0.0138562,0.0397357,0,0.0398769,0.0462569,0.0110836,0.00888041,0.00549799,0.00132768,0.0144963,0.0112699,0,0,0,0,0,0,0,0,0,0.022398,0,0
283,0.0183044,0.0162832,0,0,0,0,0,0,0.00900983,0.0267737,0.0208609,0.00894604,0,0.0159173,0,0.0235439,0.00581879,0.0352657,0.034464,0.0162582,0.0173053,0.0103789,0.00540567,0.0222773,0.0231713,0,0.0456893,0.0260853,0.0270252,0.0323197,0.0154641,0.015985,0.0168642,0.00472959,0.0318063,0.00549298,0.0490071,0.00466347,0.0151223,0,0,0.0156841,0,0.00574631,0.00618381,0.0837233,0.073889,0.0771943,0.0171088,0,0.00939173,0.0123864,0.0231842,0.0436113,0.0139252,0.039816,0,0.0400467,0.0455443,0.0132596,0.00918789,0.00592903,0.00145487,0.014608,0.0114354,0,0,0,0,0,0,0,0,0,0.0227908,0,0
284,0.018087,0.0166003,0,0,0,0,0,0,0.00965434,0.026839,0.0217458,0.0089333,0,0.0168141,0,0.0237076,0.00611905,0.0362746,0.0337743,0.0157976,0.0151875,0.0110784,0.00554358,0.0214264,0.0217587,0.0192372,0.0463628,0.02633,0.0273685,0.0327951,0.0150194,0.0168771,0.01695,0.00435487,0.0319944,0.00538237,0.04887,0.00435317,0.0147267,0,0,0.0156248,0,0.00566544,0.00631603,0.083411,0.0732417,0.0766531,0.0172697,0.0106265,0.00976193,0.0126519,0.0228844,0.0438343,0.0141169,0.0394217,0,0.0398748,0.0451475,0.013736,0.00900867,0.0063468,0.00154361,0.0149604,0.0108624,0,0,0,0,0,0,0,0,0,0.0235814,0,0
285,0.0183522,0.0166949,0,0,0,0,0,0,0.0101556,0.0270816,0.0221748,0.00774481,0,0.0175171,0,0.023575,0.00615302,0.0359761,0.0333715,0.0153197,0.0136104,0.0103385,0.00594683,0.021274,0.0214458,0.0195159,0.0468693,0.0258988,0.0269757,0.0338089,0.0145117,0.0172751,0.0169114,0.00437759,0.032762,0.00547481,0.0488682,0.00370115,0.0152199,0,0,0.0164327,0,0.00547392,0.0067303,0.0837513,0.0725737,0.0772339,0.0168985,0,0.0103804,0.0129055,0.023143,0.0441981,0.014117,0.0391292,0,0.0399861,0.045124,0.0158743,0.00940335,0.00673612,0.00175234,0.0149859,0.0109542,0,0,0,0,0,0,0,0,0,0.0236996,0,0
286,0.018093,0.0166542,0,0,0,0,0,0,0.0102809,0.0272237,0.0222836,0.00736698,0,0.0180358,0,0.0234765,0.00618403,0.0360387,0.0333436,0.0152068,0.0121796,0.0108588,0.00593642,0.0208696,0.0208409,0.0194331,0.0475339,0.0249443,0.0259114,0.0354527,0.0138667,0.0176028,0.0169246,0.0044563,0.0332484,0.00540125,0.0488395,0.00336075,0.0153548,0,0,0.0166825,0,0.00538549,0.00677668,0.0837258,0.0719691,0.077414,0.016755,0,0.0110684,0.012982,0.0232227,0.0442476,0.0140251,0.0391475,0,0.0399214,0.0450042,0.0168806,0.00951603,0.00687336,0.00180061,0.01495,0.0105257,0,0,0,0,0,0,0,0,0,0.0237435,0,0
287,0.0210357,0.0180895,0,0,0,0,0,0,0.010677,0.026497,0.0220192,0.00702445,0,0.0212857,0,0.0238326,0.00874969,0.0362075,0.0334877,0.0153555,0.011096,0.0110648,0.0070984,0.0204159,0.020003,0.0189542,0.0480663,0.0236389,0.0243051,0.0374192,0.0138478,0.0197124,0.0169439,0.00376025,0.0334982,0.00505332,0.0488224,0.00316626,0.0163447,0,0,0.0145594,0,0.00554675,0.00611829,0.0837007,0.071429,0.0778485,0.016453,0,0.00692015,0.0130299,0.0235084,0.0446938,0.0140942,0.0392491,0,0.0398866,0.0448011,0.0174802,0.00793953,0.00698546,0.00150722,0.0166642,0.0132719,0,0,0,0,0,0,0,0,0,0.0234775,0,0
288,0.0214144,0.018577,0,0,0,0,0,0,0.0104555,0.0264768,0.0217033,0.00625988,0,0.0222083,0,0.0238845,0.00922679,0.0363082,0.0339615,0.0154586,0.0101645,0.0112881,0.00728088,0.0200793,0.0192548,0.0185691,0.048667,0.0223291,0.0224719,0.0394535,0.015743,0.020654,0.0169846,0.00360275,0.0337618,0.0049442,0.0487386,0.00249017,0.0161883,0,0,0.0142066,0,0.00558154,0.00581915,0.0835647,0.0710045,0.0779276,0.0160697,0,0.00708822,0.0127875,0.0239328,0.044866,0.0140311,0.0390546,0,0.0397537,0.0445582,0.0180628,0.00772179,0.00707962,0.00152652,0.0171673,0.0131805,0,0,0,0,0,0,0,0,0,0.0231938,0,0
289,0.0228258,0.019586,0,0,0,0,0,0,0.011986,0.0267498,0.0228158,0.005782,0,0.0224369,0,0.0237712,0.00934643,0.0379696,0.0362779,0,0.00819161,0.00849994,0.00744853,0.0182776,0.0169791,0.0179121,0.0489034,0.0221319,0.0219191,0.0410729,0.0206313,0.0202103,0.0169834,0.00370265,0.0339278,0.0048808,0.0488055,0.00219866,0.0170495,0,0,0.0142243,0,0.00549566,0.00566251,0.083282,0.0708627,0.0783906,0.0156779,0,0.00756116,0.0128818,0.02456,0.045259,0.0140909,0.0388919,0,0.0399782,0.0444092,0.0186407,0.00785061,0.00719938,0.00166557,0.0180349,0.0153916,0,0,0,0,0,0,0,0,0,0.0238325,0,0
290,0.0248381,0.0199803,0,0,0,0,0,0,0.0122061,0.0273137,0.0220582,0.00535197,0,0.0230062,0,0.0231189,0.00913589,0.0382129,0.0369208,0,0.00850906,0.00791306,0.00839486,0.0187486,0.0169455,0.0182517,0.0499035,0.0211487,0.0204952,0.042711,0.0225922,0.0196228,0.016808,0.00403493,0.0310483,0.00515825,0.0589287,0.00140409,0.019332,0,0,0.0156859,0,0.00513487,0.00613898,0.0874613,0.0877171,0.0802635,0.0369387,0,0.00805964,0.0119449,0,0.0615457,0.0065151,0.0572144,0,0.0535321,0.062085,0.0138175,0.00882946,0.00777104,0.00185814,0.0180984,0.0177928,0,0,0,0,0,0,0,0,0,0.0237263,0,0
291,0.0220551,0.0195166,0,0,0,0,0,0,0.0142258,0.0269912,0.0220773,0.00551026,0,0.0231167,0,0.0233206,0.00906719,0.038583,0.0385997,0,0.00789039,0.00938776,0.00713977,0.0183669,0.0158257,0.0169662,0.0500698,0.0208018,0.0200704,0.0436968,0.0270444,0.0205752,0.0169187,0.00377978,0.0341792,0.00468559,0.0496084,0.00311133,0.0165258,0,0,0.0148076,0,0.00505868,0.005631,0.0835234,0.0713534,0.078669,0.01574,0,0.00876025,0.0115351,0.024,0.0461126,0.012875,0.039603,0,0.0406028,0.0443323,0.0189505,0.0081573,0.00790981,0.00201051,0.0178421,0.0145415,0,0,0,0,0,0,0,0,0,0.0239997,0,0
292,0.0210285,0.0191442,0,0,0,0,0,0,0.013143,0.0269743,0.0210336,0.00439925,0,0.0238571,0,0.0233771,0.00924229,0.0382104,0.0380452,0.0155336,0.00907774,0.0125741,0.00757775,0.0205277,0.0175872,0.0153232,0.0510416,0.0196314,0.0183049,0.0446997,0.0271337,0.02174,0.0169071,0.00361935,0.0339447,0.00458609,0.0496829,0.00141699,0.0155953,0,0,0.0147713,0,0.00484743,0.00567625,0.0837619,0.0708935,0.078086,0.0156467,0,0.00841099,0.0107375,0.0235633,0.0458751,0.0126424,0.0396666,0,0.0404935,0.043995,0.0182424,0.00782014,0.00798828,0.00231233,0.0175843,0.0123528,0,0,0,0,0,0,0,0,0,0.0234511,0,0
293,0.0235988,0.0206594,0,0,0,0,0,0,0.0165462,0.0271049,0.0224899,0.00573096,0,0.0249016,0,0.0235637,0.00998297,0.0397467,0.0408075,0,0.00815899,0.0101492,0.00807417,0.0143317,0.015047,0.018682,0.050567,0.019979,0.01879,0.0449822,0.0320858,0.021433,0.0169917,0.00358732,0.0337568,0.00456845,0.0498229,0.00469397,0.017231,0,0,0.0142491,0,0.00488461,0.00566781,0.0839179,0.0704879,0.0788893,0.0153588,0,0.00692809,0.0109874,0.024131,0.0461813,0.0129281,0.0398491,0,0.0407031,0.0444404,0.0182038,0.00750541,0.00810604,0.00247336,0.0189662,0.0157345,0,0,0,0,0,0,0,0,0,0.024007,0,0
294,0.0260643,0.0213761,0,0,0,0,0,0,0.0156582,0.0279155,0.0216275,0.005082,0,0.0252362,0,0.0227403,0.00950984,0.0405944,0.0397128,0,0.00820004,0.0086441,0.00922289,0,0.0158328,0,0.0513045,0.0187549,0.0170062,0.0454503,0.0312447,0.0199721,0.0167638,0.00404535,0.0309772,0.00520116,0.0592963,0.00440321,0.0199961,0,0,0.0166715,0,0.00460676,0.00658329,0.0879262,0.0853053,0.0806047,0.0348521,0,0.00800433,0.0136994,0,0.0615502,0.00736199,0.0566376,0,0.0533497,0.0614135,0.0138697,0.0089724,0.0085349,0.00267539,0.0190789,0.0184677,0,0,0,0,0,0,0,0,0,0.023096,0,0
295,0.0226002,0.0207083,0,0,0,0,0,0,0.014537,0.0275306,0.0208256,0.00503073,0,0.0254517,0,0.0229202,0.00973078,0.0409768,0.0388388,0.0156653,0.0085825,0.0132561,0.00847233,0,0.0162929,0,0.0517742,0.017583,0.0154888,0.0460869,0.0314403,0.0214498,0.0168008,0.00365799,0.0333182,0.00510946,0.0499805,0.00354582,0.0169199,0,0,0.015875,0,0.00488625,0.00611388,0.0841311,0.0693953,0.0779403,0.015334,0,0.008534,0.0106079,0.0240173,0.0460488,0.013364,0.0393701,0,0.0406071,0.044913,0.0170865,0.00819458,0.00843128,0.00271014,0.0189589,0.0138585,0,0,0,0,0,0,0,0,0,0.0222963,0,0
296,0.0246307,0.0219941,0,0,0,0,0,0,0.0205088,0.0279504,0.0237671,0.0132433,0,0.0249713,0,0.0225896,0.00938021,0.0461374,0.0453304,0,0.0102618,0.0135326,0.00840178,0,0.0123918,0.122845,0.0515954,0.0194793,0.0176685,0.0468633,0.0401227,0.0202018,0.0167223,0.00391646,0.0323198,0.00495869,0.0500591,0.00956109,0.0182964,0,0,0.0159094,0,0.00473555,0.00603949,0.0833119,0.0692815,0.0767944,0.0161655,0,0.00945168,0.0121209,0.0243235,0.0464889,0.014586,0.0403308,0,0.0411719,0.04571,0.0147967,0.00862951,0.00848415,0.002421,0.0197717,0.0168895,0,0,0,0,0,0,0,0,0,0.0242178,0,0
297,0.0232783,0.0211154,0,0,0,0,0,0,0.0158577,0.0277876,0.0207531,0.00775102,0,0.0254362,0,0.0225344,0.00953584,0.0436694,0.0397509,0.016418,0.00958086,0.0136566,0.00853725,0.100172,0.012926,0.130237,0.0524674,0.016421,0.0135727,0.0468343,0.0347518,0.0216349,0.0166487,0.00379156,0.0330785,0.00496927,0.0503305,0.00547702,0.0178226,0,0,0.0161222,0,0.00467548,0.00597313,0.0841496,0.0688774,0.0773598,0.015906,0,0.00918248,0.0124165,0.0243819,0.0465885,0.0142718,0.0403923,0,0.0411364,0.0453334,0.0159973,0.00857225,0.00840314,0.00252973,0.0193678,0.0143335,0,0,0,0,0,0,0,0,0,0.021466,0,0
298,0.0233811,0.0212712,0,0,0,0,0,0,0.0127733,0.0278744,0.0187891,0.00486556,0,0.0248788,0,0.0227933,0.00911982,0.0418438,0.0344331,0.0137272,0.00936799,0.0140787,0.00903682,0.106392,0.0154925,0,0.0521932,0.0145371,0.0120175,0.0460661,0.0296279,0.0214151,0.0169648,0.00402001,0.0341433,0.00497917,0.0513449,0.00481955,0.0182199,0,0,0.0167868,0,0.00460054,0.00598064,0.0847577,0.0694446,0.0786561,0.0157573,0,0.00956477,0,0.0255792,0.0475794,0.0136033,0.0406393,0,0.0416594,0.0454731,0.0181822,0.00895826,0.008289,0.00249407,0.0196881,0.0143138,0,0,0,0,0,0,0,0,0,0.0195217,0,0
299,0.0228818,0.0208449,0,0,0,0,0,0,0.0121766,0.0278733,0.0181254,0.00417828,0,0.0242347,0,0.0233083,0.00848851,0.0419283,0.0325973,0.0139352,0.0104068,0.0143732,0.00892913,0.0982913,0.0150439,0,0.0514372,0.0144867,0.0120248,0.0458268,0.0283574,0.0211516,0.0177568,0.00445237,0.0346346,0.0048183,0.0516391,0.00507887,0.0178511,0,0,0.0166282,0,0.00465667,0.00577394,0.0848596,0.0691415,0.0789168,0.0158113,0,0.0090782,0,0.0258758,0.047987,0.0135731,0.0404204,0,0.0416101,0.0453565,0.0189323,0.0087875,0.00843833,0.00236193,0.0194272,0.0139102,0,0,0,0,0,0,0,0,0,0.0191189,0,0
300,0.0222922,0.0205368,0,0,0,0,0,0,0.0138842,0.0277597,0.0176011,0.00353007,0,0.0236061,0,0.0238521,0.00828375,0.0424267,0.0327202,0.0160061,0.0108703,0.0142242,0.00839802,0,0.0116481,0,0.0506958,0.014465,0.0116109,0.0456257,0.0316332,0.0208422,0.0182246,0.00461337,0.0343948,0.00450904,0.0516983,0.00530992,0.0168858,0,0,0.0157305,0,0.00481475,0.00550964,0.084574,0.068803,0.0784748,0.0160999,0,0.00835308,0,0.0257398,0.0478775,0.0139621,0.0401989,0,0.041273,0.0454024,0.0180953,0.00811418,0.00856801,0.0024479,0.0191799,0.0134984,0,0,0,0,0,0,0,0,0,0.018883,0,0
301,0.0251134,0.0208347,0,0,0,0,0,0,0.0178941,0.0282549,0.0160732,0.00476429,0,0.0230298,0,0.023577,0.00798696,0.04186,0.0343118,0.0174699,0.0100176,0.0115977,0.00887265,0,0.00934747,0,0.0511175,0.0121873,0.00800118,0.0448527,0,0.019312,0.018216,0.00495453,0.0304744,0.00476818,0.0606414,0.00571971,0.01965,0,0,0.0173019,0,0.00438597,0.00639113,0.0891205,0.082732,0.0799811,0.0343917,0,0.00900305,0,0,0.0645849,0.00883293,0.0569421,0,0.0535386,0.0615807,0.012391,0.0090972,0.00909607,0.00276314,0.0189868,0.016548,0,0,0,0,0,0,0,0,0,0.0167627,0,0
302,0.0228027,0.0206685,0,0,0,0,0,0,0.0170031,0.0277612,0.0143858,0.00462975,0,0.0229907,0,0.0242971,0.00856748,0.0420931,0.0304561,0.016883,0.00994713,0.0142218,0.00840958,0.00853697,0.00869976,0,0.0496574,0.0121324,0.00886636,0.0453823,0.037037,0.0200291,0.0183825,0.00459325,0.0349767,0.00444372,0.0501281,0.00570295,0.0170086,0,0,0.0158581,0,0.00469418,0.00627237,0.084802,0.0651206,0.0786019,0.0151902,0,0.00834807,0.0146884,0.0257968,0.0473312,0.0153846,0.0385117,0,0.0396119,0.0433727,0.0193664,0.00781368,0.00906284,0.00319532,0.019406,0.0138574,0,0,0,0,0,0,0,0,0,0.0160571,0,0
303,0.0216574,0.0206862,0,0,0,0,0,0,0.0182899,0.0275981,0.0129591,0.00500454,0,0.023096,0,0.0246388,0.00881422,0.0416798,0.0295673,0.0168708,0.0101547,0.0154313,0.00846737,0.0131542,0.00694878,0.0116123,0.0485744,0.0113958,0.00797895,0.0448347,0.0389401,0.0203826,0.0184004,0.00482474,0.0430196,0.00423309,0.0510713,0.00630392,0.0156914,0,0,0.0152067,0,0.0049062,0.00641207,0.0835488,0.0637429,0.0771818,0.0178943,0,0.0082773,0,0.0332074,0.0472878,0.0106508,0.0372412,0,0.0393508,0.0406047,0.0334374,0.00705934,0.00913802,0.00334443,0.0197515,0.0125294,0,0,0,0,0,0,0,0,0,0.0150589,0,0
304,0.0202787,0.0209438,0,0,0,0,0,0,0.0202215,0.0275736,0.0113218,0.00580619,0,0.0231145,0,0.0250904,0.00885086,0.0401232,0.0283285,0.0165742,0.00961718,0.0166556,0.00883692,0.0106464,0.005749,0.00972411,0.0478837,0.00987619,0.00649175,0.044174,0.0414925,0.0207701,0.0184087,0.00533917,0.0654947,0.00403797,0.0503869,0.0083332,0.014008,0,0,0.0145817,0,0.00508805,0.00642449,0.0832106,0.0556467,0.0753367,0,0,0.00881454,0,0.053752,0.050267,0.0190059,0.0342564,0,0.0379723,0.0329194,0.0674888,0.00645394,0.00912124,0.00330417,0.0203,0.0108645,0,0,0,0,0,0,0,0,0,0.0135067,0,0
