Timestep,C7,CLAV,IMUL_L,IMUL_R,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,IMUL_M,RTHII,IMUR_M,IMUR_B
254,0.0395819,0.0282134,0,0,0,0.0326461,0.0168236,0.0337551,0.0398813,0,0,0.0432238,0,0.030004,0.0175235,0.0391949,0.0491241,0.0215507,0.0286569,0.0308479,0.0390143,0.0509699,0.0412782,0.0468591,0.0509964,0.0268709,0.0317475,0.0266751,0.027436,0.0439431,0.0387228,0.0209259,0.00618579,0.0405357,0.0105172,0.0220224,0.085587,0.0348622,0,0,0.0210706,0,0.0112619,0.00894896,0.0446057,0.0509171,0.0319785,0.106591,0,0.0272599,0.0764168,0,0.0944619,0.0716946,0,0.0437501,0.0642613,0.0745258,0.0214276,0.00393368,0.00227704,0.0248942,0.0404019,0,0,0,0,0,0,0,0,0,0.0675406,0,0
255,0.0344932,0.0260205,0,0,0,0.0324748,0.017135,0.03445,0.0339746,0,0,0.0398459,0,0.029222,0.0161304,0.0404035,0.0503148,0.0216561,0.0250151,0.0247505,0.0358725,0.0490378,0.0395604,0.0441253,0.0491481,0.0257193,0.0308997,0.026557,0.02792,0.0449776,0.0359031,0.0206696,0.00546309,0.0465848,0.0103923,0.0432934,0.0750214,0.0312656,0,0,0.0206379,0,0.0112256,0.00886249,0.0539756,0.0502979,0.0320542,0.0815303,0.031275,0.0250009,0.0668181,0.0393582,0.0792861,0.0444615,0.010661,0.0256237,0.0365013,0.0684649,0.0209729,0.0039786,0.00217319,0.0230367,0.035485,0,0,0,0,0,0,0,0,0,0.043716,0,0
256,0.0339219,0.0256488,0,0,0,0.0306889,0.0169344,0.0329902,0.0345724,0,0,0.0400141,0,0.0293428,0.016223,0.0401748,0.0481124,0.0212624,0.024033,0.0252212,0.035461,0.0478035,0.0386314,0.0432029,0.0483104,0.0249823,0.0296278,0.0259777,0.0270933,0.0432031,0.0357115,0.0206968,0.00562042,0.046573,0.0103548,0.043124,0.0751787,0.0304636,0,0,0.020591,0,0.0109741,0.00893914,0.0541301,0.0479328,0.0312927,0.0807222,0,0.0243911,0.0669938,0.0404363,0.0798808,0.0441372,0.010445,0.0250505,0.0354633,0.0693702,0.0210692,0.00411239,0.00219902,0.0226694,0.0350813,0,0,0,0,0,0,0,0,0,0.0452007,0,0
257,0.0332983,0.025202,0,0,0,0.0295729,0.0168159,0.0317781,0.0348802,0,0,0.0396478,0,0.0293496,0.0160164,0.04049,0.0460475,0.021859,0.0241352,0.0249499,0.0348865,0.047189,0.038478,0.0429941,0.0479594,0.0244213,0.0285814,0.0248097,0.0262882,0.0419553,0.0351173,0.0207092,0.00569784,0.0462128,0.0102678,0.0431236,0.0751046,0.0304182,0,0,0.0203141,0,0.0107466,0.00889211,0.0541291,0.0465369,0.0308865,0.0796405,0.0309681,0.0238418,0.0670734,0.0407222,0.0803005,0.0436073,0.010261,0.0243343,0.0341679,0.0695126,0.0212668,0.00438397,0.00211184,0.0221303,0.0345031,0,0,0,0,0,0,0,0,0,0.0464271,0,0
258,0.0329228,0.025237,0,0,0,0.0283177,0.0166427,0.0306145,0.0352458,0,0,0.0395369,0,0.0295106,0.0158998,0.0405463,0.0438409,0.0213753,0.0248568,0.0249131,0.0344595,0.046926,0.0384923,0.0431137,0.0480165,0.0238587,0.0273822,0.0238717,0.0255197,0.0402356,0.0346949,0.0207876,0.00577538,0.045775,0.010218,0.0437389,0.0754187,0.0303051,0,0,0.0202057,0,0.0106522,0.00883759,0.0546198,0.0465848,0.0309903,0.0792028,0,0.0234079,0.0675165,0.0410757,0.0811351,0.0434158,0.0102476,0.0236396,0.0331638,0.0693641,0.0211785,0.00440748,0.00200442,0.0221782,0.03418,0,0,0,0,0,0,0,0,0,0.0478459,0,0
259,0.0327463,0.0246791,0,0,0,0.0270546,0.0165583,0.0293768,0.0359793,0,0,0.0386055,0,0.029465,0.0154912,0.0407789,0.0417279,0.0213591,0.0254379,0.0258819,0.0336916,0,0.0395555,0.0442701,0.0488081,0.022583,0.0264984,0.0227274,0.0244251,0.0387884,0.0337795,0.0207675,0.00565583,0.0451889,0.0103004,0.0444584,0.0759273,0.029956,0,0,0.0202943,0,0.0106552,0.00880348,0.0547323,0.0466,0.0300238,0.0784302,0,0.0227594,0.0676998,0.0414192,0.0816159,0.0428227,0.0100373,0.0227855,0.031986,0.0681471,0.0205232,0.00456814,0.00211352,0.0213873,0.0339357,0,0,0,0,0,0,0,0,0,0.0490134,0,0
260,0.0388186,0.0269605,0,0,0,0.0250641,0.0159427,0.0266628,0.0403237,0,0,0.0418205,0,0.0305861,0.0166421,0.0397193,0.037589,0.0225547,0.0268922,0.0314272,0.0362317,0,0.0422456,0.0471693,0.0511626,0.0221687,0.0259115,0.0216381,0.0224344,0.0361702,0.0359771,0.0211794,0.00658506,0.0572324,0.0102106,0.0563693,0.0841642,0.0348074,0,0,0.0209845,0,0.0105518,0.00924086,0.0480835,0.0686005,0.0291227,0.0907426,0.0342209,0.0252561,0.074767,0,0.0919688,0.050727,0.0138849,0.0237562,0.0418436,0.0816057,0.021277,0.00461585,0.00209637,0.0228808,0.0394894,0,0,0,0,0,0,0,0,0,0.0631709,0,0
261,0.0330771,0.0239662,0,0,0,0.0270838,0.0164597,0.0295723,0.035542,0,0,0.0360642,0,0.0293609,0.0141036,0.0412962,0.0388134,0.0220995,0.0253818,0.0276476,0.0318851,0,0,0.0465072,0.0504352,0.0222988,0.0263716,0.0220373,0.0235583,0.0379184,0.031384,0.0207662,0.0053582,0.0425911,0.0105263,0.0457061,0.0760354,0.0293613,0,0,0.0199117,0,0.0109696,0.00853035,0.0549518,0.0479592,0.0285218,0.0764104,0.0271194,0.0219399,0.0676936,0.0425041,0.0819144,0.041965,0.00948674,0.0211346,0.0307822,0.0622463,0.0191651,0.00491042,0.00231171,0.0201283,0.0335055,0,0,0,0,0,0,0,0,0,0.050524,0,0
262,0.0328263,0.0237334,0,0,0,0.0288732,0.0163907,0.031135,0.0350082,0,0,0.0349172,0,0.0293381,0.0136615,0.0413668,0.0386631,0.022334,0.0257161,0.028485,0.0311078,0,0,0.0472198,0.0500704,0.0234987,0.0273678,0.0232159,0.0241657,0.0393768,0.0303215,0.0207688,0.00536615,0.0407694,0.0106306,0.0469073,0.0761268,0.0287182,0,0,0.0199998,0,0.0110641,0.00842007,0.0552096,0.0495725,0.0277705,0.0753683,0.0271491,0.0214986,0.0676651,0.0431477,0.082019,0.041897,0.00952784,0.0205634,0.0306079,0.0583154,0.0185713,0.00494753,0.00241256,0.019625,0.0332113,0,0,0,0,0,0,0,0,0,0.0509001,0,0
263,0.0323306,0.0234431,0,0,0,0.0281303,0.0163249,0.0307473,0.0345514,0,0,0.0338147,0,0.0293155,0.013292,0.0410164,0.0375973,0.0221145,0.0268901,0.0299803,0.0304525,0.0520864,0,0.047227,0.0496249,0.0250777,0.0284203,0.0243918,0.024536,0.0384044,0.0293301,0.0207642,0.00531253,0.0402363,0.0107856,0.048692,0.0765656,0.0281522,0,0,0.0195671,0,0.0111257,0.0082681,0.0557744,0.0514312,0.0271048,0.0749418,0,0.0208508,0.067707,0.0436032,0.0822199,0.0421285,0.00963563,0.02022,0.0307998,0.0544518,0.0177682,0.00525088,0.00249983,0.0192222,0.032801,0,0,0,0,0,0,0,0,0,0.0513906,0,0
264,0.0319929,0.0227616,0,0,0,0.0257344,0.0163161,0.0289572,0.03378,0,0,0.0325517,0,0.0291839,0.012855,0.0409302,0.036177,0.0226551,0.0284203,0.0311501,0.0296766,0.0523482,0.0447913,0.0471165,0.0495097,0.0262066,0.0289436,0.0250516,0.0246178,0.0361722,0.0282837,0.0207096,0.00513403,0.0413283,0.0108942,0.0504748,0.0765818,0.0279267,0,0,0.0190345,0,0.0112281,0.00799198,0.0556817,0.0514955,0.0265932,0.0742174,0.0275332,0.0202111,0.0673848,0.0436826,0.0820123,0.0420732,0.00970071,0.0195432,0.0307225,0.0499635,0.0170831,0.00547039,0.0025289,0.0184087,0.0323101,0,0,0,0,0,0,0,0,0,0.051969,0,0
265,0.0323919,0.0218125,0,0,0,0.023203,0.0163089,0.026788,0.0335049,0,0,0.031494,0,0.0290365,0.0124095,0.0406058,0.034564,0.0227883,0.0301629,0.0321953,0.0287691,0.0521638,0.0450365,0.0468951,0.0492578,0.0270364,0.0292432,0.0254489,0.0244212,0.0338166,0.0272607,0.0206778,0.00499497,0.0447203,0.0109174,0.0528769,0.0769734,0.0279554,0,0,0.0180939,0,0.011407,0.00735206,0.0554494,0.0495568,0.0262544,0.0734082,0.0265654,0.0193318,0.0673188,0.0441996,0.082085,0.0418907,0.00982908,0.0187017,0.0304951,0.0465008,0.016304,0.00530396,0.0024079,0.0176207,0.0317726,0,0,0,0,0,0,0,0,0,0.0527229,0,0
