Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,IMUL_M,RTHIA,RASI,,x74
1192,0.039924,0,0,0,0,0.0479467,0,0,0,0,0,0.0226871,0,0.0292699,0.0277602,0,0,0.0142024,0,0,0.00577165,0.0597769,0.0471154,0.0220311,0.0149392,0.0503895,0.0254905,0.0483606,0.0552789,0.0344614,0.0350683,0.0306781,0.0343852,0.0210266,0.0236631,0.073049,0.0475357,0,0,0.0308225,0,0.0252618,0.0509548,0,0,0.0256268,0,0,0.0296894,0.0388233,0.0420671,0.0174824,0.0204636,0.0398261,0.0421737,0.0428756,0.0483229,0.0336163,0.0623293,0.04499,0.0483279,0.0708662,0.0123852,0.0405657,0.0360455,0.0151097,0.0533352,0.0630349,0,0,0,0,0.0630271,0.054425,0,0
1193,0.0399316,0,0,0,0,0.0480633,0,0,0,0,0,0.0226373,0,0.0290916,0.0275357,0,0,0.0141977,0,0,0.00581465,0.0598041,0.0470001,0.0219862,0.0149185,0.0502351,0.0255127,0.0481274,0.0551176,0.0347455,0.0346696,0.0305556,0.0342902,0.0207839,0.0234864,0.0727273,0.04749,0,0,0.0306255,0,0.0253668,0.0507634,0,0,0.025522,0,0,0.0296049,0.0388078,0.0420806,0.017507,0.0207365,0.0398197,0.0421455,0.0428516,0.0482644,0.0337437,0.0622425,0.0450121,0.0482588,0.0709784,0.0125347,0.0407598,0.0359716,0.0150507,0.0535164,0.0628745,0,0,0,0,0.0631306,0.054483,0,0
1194,0.0397379,0,0,0,0,0.048212,0,0,0,0,0,0.0221187,0,0.0289154,0.0269911,0,0,0.0141484,0,0,0.00589673,0.0595952,0.0462535,0.0219307,0.0146087,0.0500476,0.0255299,0.0477774,0.0546857,0.0350555,0.0344862,0.0303565,0.0341557,0.0206581,0.0232903,0.0712643,0.0475118,0,0,0.0304844,0,0.0254044,0.0506075,0,0,0.0255304,0,0,0.0295473,0.0388053,0.042044,0.0175452,0.0209824,0.0396933,0.0421174,0.0429106,0.0482354,0.033933,0.0621463,0.0450488,0.0482657,0.0709257,0.0126196,0.0409434,0.03585,0.0150348,0.0537007,0.0626542,0,0,0,0,0.0630308,0.0544782,0,0
1195,0.0394368,0,0,0,0,0.0483483,0,0,0,0,0,0.0214952,0,0.0286617,0.0262129,0,0,0.0140891,0,0,0.0058793,0.0593174,0.0455418,0.021894,0.0143066,0.0499281,0.0255778,0.0473103,0.0542099,0.0353554,0.0343755,0.0302614,0.0341146,0.0206164,0.0233293,0.0688743,0.0475509,0,0,0.0302103,0,0.0254336,0.0505016,0,0,0.0255764,0,0,0.0294154,0.038892,0.0422022,0.0175564,0.0211933,0.0395724,0.0421097,0.0430315,0.0481923,0.0341147,0.0621598,0.0450788,0.0483159,0.0707774,0.0126505,0.0411479,0.0357455,0.0148549,0.0538752,0.0625398,0,0,0,0,0.0628848,0.0544212,0,0
1196,0.0390356,0,0,0,0,0.0484595,0,0,0,0,0,0.0208571,0,0.0283495,0.0256882,0,0,0.0140397,0,0,0.00589187,0.0589657,0.0447431,0.0218882,0.0140874,0.0498023,0.025617,0.0468081,0.0538102,0.0356657,0.0340116,0.0302698,0.0341265,0.0205869,0.0233621,0.0659648,0.0476569,0,0,0.0300173,0,0.0254738,0.0504838,0,0,0.0255009,0,0,0.0293184,0.0390169,0.0423965,0.0175373,0.021307,0.0395086,0.042222,0.0432061,0.048134,0.0343018,0.0622564,0.0451043,0.0483433,0.070773,0.0126744,0.0413271,0.0356963,0.014683,0.0540391,0.0624625,0,0,0,0,0.0628543,0.0543098,0,0
1197,0.038831,0,0,0,0,0.0485715,0,0,0,0,0,0.0204135,0,0.0278509,0.0254341,0,0,0.0140097,0,0,0.00587316,0.0586875,0.0439516,0.0219618,0.0138008,0.0496613,0.0256081,0.0462283,0.0532899,0.0360233,0.0336715,0.0302966,0.0340605,0.0204789,0.0232309,0.0626966,0.0477331,0,0,0.0299845,0,0.0255792,0.0504852,0,0,0.0253854,0,0,0.0292303,0.0390931,0.0425664,0.0175329,0.0213309,0.0394101,0.0423304,0.0434368,0.0481323,0.0345313,0.0624059,0.045097,0.0483073,0.0708797,0.012705,0.0415038,0.0356705,0.0145195,0.0542202,0.0622971,0,0,0,0,0.0627542,0.054169,0,0
1198,0.0385684,0,0,0,0,0.0486598,0,0,0,0,0,0.0202887,0,0.0274075,0.025028,0,0,0.0139642,0,0,0.00586041,0.058465,0.0430821,0.0220394,0.0134953,0.049503,0.0255791,0.0456467,0.0525547,0.0363846,0.033448,0.0303583,0.0340228,0.0204371,0.0232276,0.059285,0.0477381,0,0,0.0301236,0,0.0256714,0.0505186,0,0,0.0252631,0,0,0.0290741,0.0391652,0.0426924,0.0175323,0.021322,0.0393125,0.0424532,0.0436918,0.0481702,0.0348149,0.0624848,0.0451034,0.048299,0.070974,0.0126519,0.0416268,0.0356087,0.0143212,0.0544037,0.0621302,0,0,0,0,0.0624764,0.05401,0,0
1199,0.0383499,0,0,0,0,0.048784,0,0,0,0,0,0.0204658,0,0.0271181,0.0245766,0,0,0.013901,0,0,0.00582633,0.0581388,0.0422453,0.022085,0.0132061,0.0493647,0.0255177,0.045069,0.0518261,0.0367261,0.0332866,0.0303777,0.0340613,0.0204112,0.0234092,0.0558142,0.047773,0,0,0.030185,0,0.0257003,0.050605,0,0,0.025073,0,0,0.0289017,0.0393573,0.0427512,0.0174196,0.0213699,0.0392902,0.0426562,0.0439355,0.0481928,0.0351446,0.0625543,0.045179,0.0483346,0.0710877,0.0126307,0.0416742,0.0355067,0.0140699,0.0545581,0.0619989,0,0,0,0,0.0627388,0.0537742,0,0
1200,0.0381907,0,0,0,0,0.0489119,0,0,0,0,0,0.0209736,0,0.0270984,0.0241626,0,0,0.013812,0,0,0.00577081,0.0578364,0.0414512,0.0221031,0.0129386,0.0492883,0.0254132,0.0444825,0.0511249,0.0370684,0.0332962,0.0303991,0.0341471,0.0203539,0.0237459,0.0524775,0.0478884,0,0,0.0304119,0,0.0257845,0.0506997,0,0,0.0249377,0,0,0.0287351,0.0395074,0.0427212,0.0172999,0.0213834,0.0393118,0.0429098,0.0440477,0.0482208,0.0354842,0.062636,0.0452049,0.0483359,0.0710875,0.0125071,0.0417911,0.0353495,0.0137811,0.0546595,0.0619747,0,0,0,0,0.0624447,0.0535175,0,0
1201,0.0380592,0,0,0,0,0.0490491,0,0,0,0,0,0.0218126,0,0.0268916,0.0238856,0,0,0.013732,0,0,0.00577335,0.0575758,0.0406518,0.0220927,0.0127169,0.0492234,0.0252505,0.0439019,0.0504759,0.0374053,0.0333199,0.0304473,0.0341173,0.0201776,0.0239734,0.0493869,0.0480162,0,0,0.030553,0,0.0258495,0.0508221,0,0,0.0248285,0,0,0.0285745,0.0397205,0.0425501,0.0171116,0.021384,0.0393543,0.0430779,0.0439088,0.0482079,0.0358723,0.0626955,0.0452255,0.048339,0.0711529,0.0124158,0.041893,0.0351691,0.0134472,0.0547767,0.0620308,0,0,0,0,0.0623001,0.053143,0,0
1202,0.0379177,0,0,0,0,0.0491529,0,0,0,0,0,0.0228152,0,0.0265044,0.0236857,0,0,0.0136528,0,0,0.00582999,0.0574106,0.0399206,0.022118,0.012474,0.0492054,0.0250679,0.0433944,0.0498543,0.0377389,0.0332001,0.03051,0.0340254,0.0201196,0.0240239,0.0465034,0.0481083,0,0,0.0306253,0,0.0258431,0.0509482,0,0,0.0247442,0,0,0.0283987,0.0399364,0.0424659,0.016888,0.0213553,0.0393387,0.0432996,0.0438595,0.0481092,0.0361549,0.0627671,0.0452698,0.0483574,0.0711294,0.0123738,0.0420925,0.0349809,0.0131365,0.0548479,0.0620321,0,0,0,0,0.0624064,0.0527915,0,0
1203,0.0366152,0,0,0,0,0.0510562,0,0,0,0,0,0.0237204,0,0.025988,0.0238427,0,0,0.0139387,0,0,0.0517503,0.0570305,0.0395771,0.0215986,0.0123166,0.0495196,0.0254828,0.0428393,0.0494136,0.0381462,0.0330148,0.0305372,0.0339022,0.0202614,0.023995,0.0441701,0.0513683,0.0329399,0,0.0308699,0,0.0259438,0.0490138,0,0,0.024629,0,0,0.0282353,0.0401571,0.0427024,0.0174035,0.0213948,0.0399903,0.0433539,0.0440991,0.0481649,0.036587,0.0627813,0.0451814,0.0482297,0.0707825,0.0123322,0.0423035,0.034933,0.0127239,0.0564954,0.0610937,0,0,0,0,0.0628232,0.0521274,0,0
1204,0.0364715,0,0,0,0,0.0511394,0,0,0,0,0,0.0249721,0,0.025641,0.0236549,0,0,0.0136649,0,0,0.0513952,0.0569547,0.0392386,0.0215308,0.0122785,0.0494071,0.0253926,0.0422935,0.0489556,0.0386262,0.0329885,0.0305082,0.0339994,0.0202349,0.0242436,0.0415251,0.0514965,0.033433,0,0.0308156,0,0.0258698,0.0491133,0,0,0.0246131,0,0,0.0281499,0.0403527,0.0426212,0.0173219,0.0213135,0.0399108,0.0436379,0.0441803,0.047834,0.0366402,0.0629453,0.045136,0.0482535,0.0707803,0.0123475,0.0424041,0.0345789,0.0123512,0.0567727,0.061164,0,0,0,0,0.0630295,0.051738,0,0
1205,0.0363849,0,0,0,0,0.0511846,0,0,0,0,0,0.026104,0,0.0254409,0.0235279,0,0,0.0136652,0,0,0.0504259,0.0568688,0.0387347,0.0214698,0.0121667,0.0492495,0.025334,0.0417962,0.0484321,0.039125,0.0329016,0.0306082,0.0340294,0.0202197,0.0244338,0.0392941,0.0515376,0.0331721,0,0.0304351,0,0.0257743,0.0491987,0,0,0.0245562,0,0,0.0280587,0.0406428,0.0426229,0.0171605,0.0212434,0.0397988,0.0439191,0.0442359,0.0474826,0.0366184,0.0629728,0.0450278,0.048221,0.0706843,0.0125137,0.0425547,0.0343268,0.0118531,0.0569936,0.0612072,0,0,0,0,0.0630869,0.0514224,0,0
1206,0.0364028,0,0,0,0,0.0513532,0,0,0,0,0,0.0276995,0,0.0253605,0.0234627,0,0,0.0140116,0,0,0.0494334,0.0570599,0.0383343,0.0210128,0.0119212,0.048406,0.0246914,0.0413008,0.0481013,0.0399961,0.0330086,0.0304631,0.0337259,0.0199868,0.0245217,0.0369622,0.0521522,0.0326838,0,0.0304213,0,0.0265897,0.0494603,0,0,0.024338,0,0,0.0279179,0.0404561,0.0443431,0.0197099,0.0213391,0.0396655,0.0442429,0.045676,0,0.0380573,0.0599277,0.0422632,0.0457034,0.0684264,0.0123932,0.0428424,0.0339514,0.0114142,0.0574734,0.0604296,0,0,0,0,0.0651541,0.0533497,0,0
1207,0.0360207,0,0,0,0,0.0514212,0,0,0,0,0,0.0290979,0,0.0248434,0.0229937,0,0,0.0137788,0,0,0.0489216,0.0566507,0.0374823,0.0213166,0.0119561,0.0490443,0.0250354,0.04073,0.0475483,0.0400611,0.0327223,0.0309686,0.034216,0.0204103,0.0248443,0.0348985,0.0516338,0.032587,0,0.0299386,0,0.0255492,0.049308,0,0,0.0242972,0,0,0.027818,0.0411103,0.042583,0.0169793,0.021079,0.0395523,0.0444619,0.0442706,0.0469803,0.0365284,0.0629357,0.0448849,0.0480356,0.0706668,0.012668,0.0428848,0.0336168,0.0110535,0.0573831,0.0611338,0,0,0,0,0.0629367,0.050777,0,0
1208,0.0358343,0,0,0,0,0.0515601,0,0,0,0,0,0.0309003,0,0.0244514,0.0224158,0,0,0.0139565,0,0,0.0481549,0.0564761,0.0371502,0.0211921,0.0118464,0.0489202,0.0248645,0.0402401,0.0474373,0.0405494,0.0325379,0.031275,0.0347185,0.0206662,0.0251854,0.032464,0.0518062,0.0324151,0,0.0307972,0,0.0256318,0.0492909,0,0,0.0241968,0,0,0.0276617,0.0412596,0.0423626,0.0169527,0.0209498,0.0394422,0.0446597,0.0441972,0.0469085,0.0364528,0.0631094,0.0449965,0.0481294,0.0708449,0.0121946,0.0430577,0.0332301,0.0105912,0.0575719,0.0611303,0,0,0,0,0.063029,0.0502561,0,0
1209,0.0367712,0,0,0,0,0.0499496,0,0,0,0,0,0.0331853,0,0.0239939,0.0217729,0,0,0.0141791,0,0,0.00634114,0.0566398,0.0367262,0.0218322,0.0117258,0.0483643,0.0235978,0.0397538,0.0471279,0.0411387,0.0327137,0.0315522,0.0354902,0.0210547,0.0256604,0.0293881,0.0488153,0,0,0.0315763,0,0.0256121,0.0513181,0,0,0.0240859,0,0,0.0274226,0.0414306,0.0418354,0.0161195,0.0208136,0.0385959,0.0451419,0.043939,0.0464195,0.036186,0.0633488,0.045126,0.0483661,0.0711334,0.0116675,0.0432526,0.0326388,0.0100521,0.0563903,0.0620864,0,0,0,0,0.0628564,0.0501126,0,0
1210,0.035487,0,0,0,0,0.0517136,0,0,0,0,0,0.0352133,0,0.0233621,0.0220884,0,0,0.0150438,0,0,0.0457932,0.0562939,0.0361733,0.0213393,0.0117805,0.048559,0.0249672,0.0392744,0.0467514,0.0417268,0.0323997,0.0319229,0.0358003,0.0214774,0.0259614,0.0267423,0.0514497,0.0312994,0,0.0318543,0,0.025714,0.0492428,0,0,0.0241421,0,0,0.027292,0.041726,0.0420813,0.0167795,0.0209309,0.0392661,0.0451932,0.0442438,0.0464718,0.0365108,0.0632781,0.0450209,0.0481775,0.0708287,0.0115734,0.0431917,0.0323055,0.00963637,0.0579735,0.0610061,0,0,0,0,0.0630347,0.0494206,0,0
1211,0.0352915,0,0,0,0,0.0519059,0,0,0,0,0,0.0374808,0,0.0225962,0.0216657,0,0,0.0153655,0,0,0.0449257,0.0562399,0.035254,0.0215331,0.0117177,0.048439,0.0250025,0.0387581,0.0463287,0.0424853,0.0322026,0.0324211,0.0360594,0.0218121,0.0261831,0.0235718,0.0513918,0.0310862,0,0.0321369,0,0.0257679,0.049135,0,0,0.024129,0,0,0.0270361,0.0419504,0.0420091,0.0167185,0.0210382,0.039178,0.0454372,0.0443277,0.0463206,0.0367024,0.0634306,0.0451744,0.0481563,0.0708284,0.0113727,0.043319,0.0318685,0.00923906,0.0581601,0.0608197,0,0,0,0,0.0630087,0.048972,0,0
1212,0.0360625,0,0,0,0,0.0505336,0,0,0,0,0,0.03993,0,0.0222285,0.0206693,0,0,0.0147145,0,0,0.00628659,0.0564799,0.0342313,0.0223608,0.0116307,0.0479111,0.0231568,0.0381363,0.0459156,0.0433657,0.0323259,0.0328714,0.0364526,0.0220269,0.0262892,0.020511,0.0487431,0,0,0.0325953,0,0.0257893,0.0509582,0,0,0.0240313,0,0,0.0267307,0.0421384,0.041603,0.0159422,0.0211208,0.0383512,0.0458833,0.0442275,0.046085,0.0366797,0.0637783,0.045429,0.0483732,0.0710521,0.0110231,0.0436151,0.0313981,0.00890011,0.0570023,0.0615712,0,0,0,0,0.0627862,0.0487944,0,0
1213,0.0348235,0,0,0,0,0.0523089,0,0,0,0,0,0.0420579,0,0.0219241,0.0204264,0,0,0.0157596,0,0,0.0435627,0.0562729,0.03358,0.0219334,0.0115313,0.0481655,0.024963,0.0374673,0.0456276,0.0442863,0.0319036,0.0332874,0.0369024,0.0222678,0.0265458,0.0186372,0.051099,0.0312165,0,0.0329271,0,0.0259688,0.0487315,0,0,0.0241866,0,0,0.0266492,0.0424382,0.0418566,0.0166912,0.0213752,0.0390931,0.0459884,0.0446079,0.0463053,0.037081,0.0636676,0.0453764,0.0483141,0.0709125,0.0109034,0.0435759,0.0311098,0.00849024,0.0585088,0.0604794,0,0,0,0,0.0629936,0.0480713,0,0
1214,0.0356203,0,0,0,0,0.0509037,0,0,0,0,0,0.0445424,0,0.0216614,0.0197573,0,0,0.0148873,0,0,0.00612637,0.0566211,0.0330628,0.0227688,0.0114188,0.0476227,0.0228642,0.0370761,0.0452954,0.0452756,0.0321096,0.0338349,0.0374523,0.0225855,0.0272639,0.0166558,0.0485447,0,0,0.0335479,0,0.0259676,0.0505445,0,0,0.0242087,0,0,0.026355,0.0426248,0.0414439,0.0160413,0.0215358,0.0382649,0.0464903,0.0445154,0.0457502,0.0371305,0.0638551,0.0455679,0.0485422,0.0712166,0.0105243,0.043696,0.0301042,0.00792795,0.0573157,0.0612155,0,0,0,0,0.062676,0.047849,0,0
1215,0.0353576,0,0,0,0,0.0511257,0,0,0,0,0,0.0469129,0,0.021423,0.0195084,0,0,0.0150586,0,0,0.00602778,0.056818,0.0328165,0.0229011,0.0114163,0.0473613,0.0226568,0.0366627,0.0452936,0.0462386,0.0323236,0.0342561,0.0378603,0.0228685,0.0280239,0.0150019,0.048423,0,0,0.0338893,0,0.025989,0.0503341,0,0,0.0242942,0,0,0.0262626,0.042888,0.0414193,0.0161467,0.0218194,0.038265,0.046778,0.0446456,0.0457467,0.037416,0.0639495,0.0455968,0.0485505,0.0713171,0.0103348,0.0436665,0.0295892,0.00754674,0.057614,0.0612114,0,0,0,0,0.062575,0.0473497,0,0
1216,0.0342166,0,0,0,0,0.052818,0,0,0,0,0,0.0490167,0,0.0214271,0.0197212,0,0,0.0164191,0,0,0.0420201,0.0567826,0.032661,0.0223325,0.0116599,0.0475707,0.0248592,0.0363027,0.0455203,0.0471599,0.0325245,0.0346622,0.0380889,0.0231232,0.0287365,0.0138768,0.0505374,0.031566,0,0.0341908,0,0.0261214,0.0481209,0,0,0.0245835,0,0,0.0263004,0.0432427,0.0417017,0.0169005,0.0220686,0.039071,0.0469349,0.0449579,0.0460341,0.0380957,0.0638183,0.0454094,0.0483697,0.0710593,0.0102598,0.0433587,0.0293699,0.00714137,0.0592624,0.0602972,0,0,0,0,0.0626863,0.0465789,0,0
1217,0.0339578,0,0,0,0,0.052981,0,0,0,0,0,0.0513056,0,0.0216614,0.0196727,0,0,0.0167652,0,0,0.0414518,0.0569454,0.0323955,0.0222805,0.0119332,0.0474977,0.0247634,0.0362979,0.0456892,0.0479571,0.0331414,0.0348523,0.0382905,0.0232581,0.0292545,0.013114,0.0502788,0.03164,0,0.0345046,0,0.0262155,0.0480399,0,0,0.0247709,0,0,0.026162,0.0436196,0.0416551,0.0168768,0.0219542,0.0390984,0.0473006,0.0450903,0.0459596,0.0385115,0.0638174,0.0454222,0.0483921,0.0710414,0.0100786,0.0432492,0.0292042,0.00688422,0.0593443,0.0601845,0,0,0,0,0.0626588,0.0460685,0,0
1218,0.0346297,0,0,0,0,0.0516332,0,0,0,0,0,0.0537605,0,0.0221193,0.0194946,0,0,0.0154486,0,0,0.0060673,0.0573701,0.032058,0.0228357,0.0122979,0.0468011,0.0219977,0.0364531,0.0457022,0.0486103,0.0343894,0.0350151,0.0383819,0.0232812,0.0297991,0.0127706,0.0478147,0,0,0.0342712,0,0.0261198,0.0500745,0,0,0.0247741,0,0,0.0257776,0.0440498,0.0413545,0.0160511,0.0218462,0.0383579,0.0478783,0.0450375,0.0457029,0.0383548,0.0638921,0.0455235,0.0485187,0.0712264,0.00984221,0.0434541,0.0291759,0.00675037,0.0578046,0.0610153,0,0,0,0,0.0621869,0.0460625,0,0
1219,0.0345426,0,0,0,0,0.0519616,0,0,0,0,0,0.0557841,0,0.0227133,0.0201447,0,0,0.0159524,0,0,0.00620872,0.0578326,0.0320701,0.0225837,0.0126543,0.0458651,0.0214266,0.03654,0.0461175,0.049399,0.0354128,0.034665,0.0379522,0.0228671,0.0302067,0.0127635,0.0482741,0,0,0.0351879,0,0.0270286,0.0501195,0,0,0.024827,0,0,0.0256495,0.0439522,0.0426841,0.0184656,0.0213223,0.0384949,0.0482106,0.0463563,0,0.0395573,0.0611314,0.0429721,0.0462982,0.0691116,0.00967404,0.0435131,0.0289869,0.00654402,0.0583243,0.0601637,0,0,0,0,0.0641765,0.0478975,0,0
1220,0.0342503,0,0,0,0,0.0519567,0,0,0,0,0,0.0565831,0,0.0227996,0.0200572,0,0,0.015933,0,0,0.00578962,0.0575901,0.0309043,0.0227561,0.0130351,0.0465234,0.0215288,0.036645,0.0460238,0.049214,0.0360199,0.0347466,0.0380953,0.0229379,0.0302713,0.0123605,0.0475438,0,0,0.0349942,0,0.0261563,0.0499099,0,0,0.0251382,0,0,0.025676,0.0447937,0.0411668,0.0158057,0.0217765,0.0385749,0.0485104,0.0451071,0.0456978,0.0384504,0.0639111,0.0455393,0.0485818,0.0712162,0.00940125,0.0432559,0.0287389,0.00619859,0.058456,0.0608316,0,0,0,0,0.0620795,0.0452911,0,0
1221,0.0341679,0,0,0,0,0.0520259,0,0,0,0,0,0.0567372,0,0.022721,0.0203644,0,0,0.0161173,0,0,0.00578117,0.0575486,0.0297627,0.0227209,0.0132448,0.0466079,0.0211058,0.0370484,0.0462482,0.0491867,0.0366038,0.0346454,0.037949,0.0228441,0.0297232,0.0118149,0.0476188,0,0,0.0361444,0,0.0262282,0.049938,0,0,0.0252334,0,0,0.0255535,0.0449505,0.0408856,0.0156505,0.0217104,0.0386048,0.048705,0.0450674,0.0456633,0.0384258,0.0641951,0.0456735,0.0486561,0.071248,0.00922157,0.0432224,0.0284107,0.00579178,0.0584535,0.0607903,0,0,0,0,0.0624677,0.044896,0,0
1222,0.0333666,0,0,0,0,0.0534094,0,0,0,0,0,0.0559033,0,0.0225407,0.0209173,0,0,0.0184879,0,0,0.0386565,0.0572673,0.0287401,0.0221407,0.0134727,0.0473687,0.0234849,0.0373559,0.0464317,0.0490295,0.0368126,0.0347371,0.0380849,0.0229952,0.02891,0.0111887,0.0496618,0.0305559,0,0.0361799,0,0.0261863,0.0478417,0,0,0.0255908,0,0,0.0256004,0.0451949,0.0410549,0.0161626,0.0215723,0.0393706,0.0486343,0.0452534,0.0461096,0.0385283,0.0640381,0.0455775,0.0484585,0.0711067,0.00920485,0.0427111,0.0282838,0.00541484,0.0595114,0.0599939,0,0,0,0,0.0633611,0.0445614,0,0
1223,0.0332778,0,0,0,0,0.0534715,0,0,0,0,0,0.0551815,0,0.0224901,0.0211058,0,0,0.0187681,0,0,0.03864,0.057112,0.0279823,0.022131,0.0136238,0.0478125,0.0231741,0.0376528,0.0463797,0.0487839,0.0369634,0.0350514,0.0384928,0.0232899,0.0282198,0.0108343,0.049762,0.0303999,0,0.035989,0,0.0259889,0.0477762,0,0,0.025623,0,0,0.0254566,0.0453359,0.040997,0.0160342,0.0210935,0.0393567,0.048562,0.0452274,0.0462653,0.0382712,0.0639778,0.0454641,0.0484436,0.0711223,0.00917801,0.0425715,0.0278809,0.00516981,0.0594678,0.0601399,0,0,0,0,0.0637344,0.0446382,0,0
1224,0.0331639,0,0,0,0,0.0533712,0,0,0,0,0,0.0544273,0,0.022522,0.0211889,0,0,0.0190202,0,0,0.0382837,0.0566466,0.0275307,0.0220751,0.0139203,0.0479462,0.022942,0.0377641,0.0460218,0.0482568,0.0365596,0.0352517,0.0387511,0.0234681,0.0276918,0.0109319,0.0497999,0.0301417,0,0.0357434,0,0.0256596,0.0476707,0,0,0.0256154,0,0,0.025287,0.0454116,0.0412374,0.0157556,0.0204979,0.0394018,0.0483193,0.0451724,0.0463349,0.037881,0.0638711,0.0453654,0.0484055,0.0711528,0.00930013,0.0425568,0.0274853,0.00493489,0.059295,0.0603565,0,0,0,0,0.0639911,0.0447723,0,0
1225,0.0329909,0,0,0,0,0.0531832,0,0,0,0,0,0.0537716,0,0.0225022,0.0212211,0,0,0.0193609,0,0,0.0375385,0.0559432,0.0273889,0.0219754,0.0142423,0.0479809,0.0227211,0.0377131,0.0454551,0.047464,0.0358134,0.0351712,0.0386693,0.0234361,0.0272421,0.0111742,0.049692,0.0294903,0,0.0355201,0,0.02525,0.0475841,0,0,0.0256031,0,0,0.0251022,0.0454276,0.0414003,0.0155971,0.0198639,0.0393912,0.0480781,0.0450833,0.0463656,0.0375073,0.0637573,0.0452836,0.0483215,0.0711614,0.00947413,0.0425766,0.0270996,0.00473592,0.0588527,0.0605796,0,0,0,0,0.064068,0.0448584,0,0
1226,0.0327718,0,0,0,0,0.0529953,0,0,0,0,0,0.0530157,0,0.0225156,0.0211863,0,0,0.0196257,0,0,0.0369445,0.0553014,0.0275545,0.0218036,0.0142552,0.0479572,0.022443,0.0375758,0.0448056,0.0465331,0.0348747,0.0349014,0.0384757,0.0232333,0.0267868,0.0113169,0.0496067,0.0289515,0,0.0352904,0,0.0248252,0.047564,0,0,0.0256569,0,0,0.0249984,0.0454924,0.0414293,0.0153942,0.0192423,0.0396518,0.0479443,0.0450057,0.0466794,0.0371059,0.0637622,0.0451837,0.0483707,0.0711688,0.00966489,0.0425345,0.0267328,0.00448398,0.0581813,0.0607134,0,0,0,0,0.0642556,0.0448392,0,0
1227,0.032625,0,0,0,0,0.0528217,0,0,0,0,0,0.0521374,0,0.0226013,0.0210689,0,0,0.0196821,0,0,0.0365061,0.054897,0.0278375,0.0215761,0.0139833,0.0478858,0.0221862,0.0373835,0.044198,0.0456646,0.0340258,0.0346447,0.0382818,0.0229165,0.0263709,0.0114014,0.0495527,0.0286511,0,0.0352456,0,0.0244242,0.0475622,0,0,0.0258774,0,0,0.0250707,0.0456034,0.0414485,0.0151664,0.0187264,0.0399465,0.0478196,0.0449577,0.0471505,0.036682,0.0636941,0.0451124,0.0483913,0.0711364,0.00978636,0.0424518,0.026343,0.00411,0.0577273,0.0608427,0,0,0,0,0.0643557,0.0446775,0,0
1228,0.0326125,0,0,0,0,0.0526485,0,0,0,0,0,0.0512936,0,0.0227046,0.0208666,0,0,0.0196063,0,0,0.0362817,0.0546047,0.0281189,0.0213261,0.0136519,0.0477916,0.0219794,0.037128,0.0437133,0.0450693,0.0335433,0.0344721,0.0382239,0.0226023,0.026152,0.0116534,0.0494943,0.0285755,0,0.0354036,0,0.0241403,0.0475136,0,0,0.0262767,0,0,0.0252439,0.0457113,0.0416387,0.0151029,0.018262,0.0400259,0.0477451,0.0448539,0.0473161,0.0361762,0.063596,0.0450879,0.0483357,0.0710514,0.00981947,0.0423062,0.025865,0.003678,0.0575913,0.0608944,0,0,0,0,0.0641107,0.0444527,0,0
1229,0.0326864,0,0,0,0,0.0524682,0,0,0,0,0,0.0506209,0,0.0228054,0.0205986,0,0,0.0195931,0,0,0.0360833,0.0544428,0.0282228,0.0211637,0.0133686,0.0477911,0.0218099,0.0368991,0.0433534,0.0447954,0.0333687,0.0344215,0.0383224,0.0223254,0.026053,0.0119809,0.049276,0.0283506,0,0.0357116,0,0.0239273,0.0475233,0,0,0.0267152,0,0,0.0253327,0.0458112,0.0418567,0.0151038,0.0178862,0.0400844,0.0478048,0.0447008,0.047582,0.0355879,0.0635182,0.0450554,0.0483657,0.0710495,0.00974446,0.0420966,0.0254901,0.00341492,0.0575903,0.0608395,0,0,0,0,0.0637042,0.04414,0,0
1230,0.032784,0,0,0,0,0.052315,0,0,0,0,0,0.0500643,0,0.0228907,0.0202497,0,0,0.0195902,0,0,0.0358574,0.0540693,0.0281577,0.0210705,0.0131913,0.0479912,0.02167,0.0368171,0.0432252,0.0447458,0.0331545,0.034436,0.0384124,0.0222126,0.0260252,0.0121383,0.0489693,0.0280144,0,0.0359069,0,0.023724,0.0475666,0,0,0.0271388,0,0,0.0254048,0.0459044,0.0420617,0.0151065,0.0176042,0.0402753,0.047938,0.0445007,0.0480295,0.0349176,0.0635147,0.0450742,0.0484627,0.0710596,0.00969959,0.0418577,0.025199,0.00318649,0.057579,0.0609004,0,0,0,0,0.0639021,0.0437422,0,0
