Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,RTHIA,RTHI,RTHII,x75,x77,x80,x79,x76,
387,0.0471969,0,0,0,0,0.0431471,0,0,0,0,0,0,0.0513528,0,0.0310562,0.033739,0,0,0.00761003,0,0,0.0397383,0.0475891,0.0385804,0.0259195,0.0183,0.0476286,0.0205617,0.0377747,0.0467656,0.0471074,0.0349353,0.0361308,0.0388202,0.0251652,0.0295724,0.0152376,0.0478593,0,0.0199209,0.0354428,0,0.028066,0.0458012,0.0440406,0,0,0.0311158,0,0,0.0341808,0.059148,0.047847,0.0124393,0.0221711,0.0374538,0.0502098,0.035192,0.0599671,0.0418042,0.045794,0.0673295,0.0159992,0.0300998,0.0337769,0.0203095,0.0488769,0.0585822,0,0,0,0.0538121,0.0380739,0.0458093,0,0,0,0,0,0
388,0.0472283,0,0,0,0,0.0431129,0,0,0,0,0,0,0.0528413,0,0.029879,0.0336867,0,0,0.00803676,0,0,0.0396763,0.0475381,0.0412224,0.0259753,0.0189088,0.0474346,0.0206895,0.0377207,0.0468638,0.0472235,0.0350401,0.0362539,0.0394339,0.024458,0.0283532,0.0150133,0.0476559,0,0.0199026,0.035938,0,0.0280834,0.0457477,0.0441797,0,0,0.0309748,0,0,0.0340858,0.0592652,0.048007,0.0120899,0.0220188,0.0374291,0.0499578,0.0351235,0.0599341,0.041682,0.0458047,0.0672512,0.016208,0.0301264,0.0337308,0.0202297,0.0489988,0.0584869,0,0,0,0.0536438,0.0380056,0.045591,0,0,0,0,0,0
389,0.0471345,0,0,0,0,0.0432384,0,0,0,0,0,0,0.0493991,0,0.0290389,0.0336098,0,0,0.00928533,0,0,0.0397476,0.0474202,0.0393245,0.026457,0.0176536,0.0469119,0.0211877,0.0365178,0.046708,0.0484139,0.0358937,0.0372444,0.0397026,0.0269341,0.0313628,0.0189385,0.0472789,0,0.0198167,0.0330178,0,0.0256418,0.0456391,0.0441616,0,0,0.0306178,0,0,0.0345518,0.059797,0.0479695,0.0116123,0.0230667,0.0367337,0.0499637,0.0351319,0.0609959,0.0436602,0.0471581,0.0676468,0.0141561,0.0301048,0.0328855,0.0209917,0.0493923,0.0587816,0,0,0,0.0522453,0.0377394,0.0447043,0,0,0,0,0,0
390,0.0471911,0,0,0,0,0.0431798,0,0,0,0,0,0,0.0490486,0,0.0290498,0.0336431,0,0,0.0102997,0,0,0.0396141,0.0474487,0.0395773,0.0266102,0.0176301,0.0468508,0.0215859,0.0365,0.0468561,0.0484897,0.0360438,0.0373446,0.0398452,0.0270241,0.0314044,0.0191358,0.0467624,0,0.0199529,0.0337244,0,0.0255621,0.0457208,0.044314,0,0,0.0304226,0,0,0.0344507,0.0600194,0.0481951,0.0111965,0.0230841,0.0364888,0.0496902,0.0350204,0.0610336,0.0437625,0.0472128,0.0675474,0.0144517,0.0302086,0.0328558,0.0209889,0.0495166,0.0585858,0,0,0,0.0519207,0.037562,0.0444377,0,0,0,0,0,0
391,0.0471985,0,0,0,0,0.0431279,0,0,0,0,0,0,0.048187,0,0.0292533,0.033774,0,0,0.0110739,0,0,0.0394815,0.0475613,0.0396447,0.0266139,0.0179195,0.0469278,0.0218705,0.0369435,0.0469503,0.048179,0.0359671,0.0372888,0.0398059,0.0269561,0.031232,0.0196205,0.0464622,0,0.0200475,0.0342385,0,0.0255227,0.0459978,0.0444371,0,0,0.0303384,0,0,0.034404,0.0603068,0.0484241,0.01092,0.0231626,0.03638,0.0493625,0.0349525,0.0608902,0.0439151,0.0471927,0.0674138,0.0147061,0.0303295,0.0329282,0.0209531,0.0496141,0.0582465,0,0,0,0.0515888,0.0373529,0.0442436,0,0,0,0,0,0
392,0.0473297,0,0,0,0,0.0429417,0,0,0,0,0,0,0.0507247,0,0.0300885,0.0339225,0,0,0.0112893,0,0,0.0391948,0.0477331,0.0415106,0.0260794,0.0193866,0.0473431,0.0219514,0.0383247,0.0472278,0.0468585,0.0351755,0.0364571,0.0395135,0.0247006,0.0282482,0.0169696,0.046277,0,0.0202051,0.038995,0,0.0282794,0.0466969,0.0446787,0,0,0.030245,0,0,0.0338152,0.0601032,0.0487187,0.0109431,0.0217694,0.036812,0.0486782,0.0347113,0.0594895,0.041544,0.0455048,0.0666149,0.0188111,0.0304336,0.0338172,0.020048,0.0493857,0.0579972,0,0,0,0.0527367,0.0372676,0.0448567,0,0,0,0,0,0
393,0.0472714,0,0,0,0,0.0430394,0,0,0,0,0,0,0.0493247,0,0.0313454,0.033974,0,0,0.0117974,0,0,0.0390916,0.0478594,0.0389831,0.025964,0.0192779,0.0472608,0.022222,0.0385566,0.0473508,0.0466133,0.0349864,0.0363643,0.0387568,0.0255787,0.0295424,0.0176741,0.0462626,0,0.0202227,0.039832,0,0.0283537,0.0469824,0.044572,0,0,0.0300497,0,0,0.0337352,0.0603237,0.0488007,0.0107869,0.0216241,0.0366524,0.0480162,0.0345677,0.0593894,0.0413152,0.0453865,0.0664402,0.0196616,0.0303161,0.0338841,0.0199774,0.0494421,0.0582076,0,0,0,0.052546,0.0368281,0.0447519,0,0,0,0,0,0
394,0.0472805,0,0,0,0,0.0431599,0,0,0,0,0,0,0.048339,0,0.0310448,0.0339533,0,0,0.0121974,0,0,0.0389741,0.0480238,0.0387254,0.0258565,0.0190047,0.0470939,0.0224779,0.0387266,0.0476026,0.0464095,0.0349257,0.0360751,0.0384627,0.0253795,0.0295049,0.0182259,0.0462217,0,0.0202251,0.0406565,0,0.0282521,0.047069,0.0444987,0,0,0.0299557,0,0,0.0336721,0.060531,0.048932,0.0107261,0.0213471,0.0365112,0.0475819,0.034348,0.0592873,0.0410462,0.0452785,0.066209,0.0204291,0.0303883,0.0339815,0.0199437,0.0494633,0.0582612,0,0,0,0.0524103,0.0362043,0.0446485,0,0,0,0,0,0
395,0.0472502,0,0,0,0,0.0432337,0,0,0,0,0,0,0.0473479,0,0.0306151,0.0337858,0,0,0.0124886,0,0,0.0388651,0.0481329,0.0382203,0.0256554,0.0185244,0.0468145,0.0227347,0.0388504,0.0478805,0.046369,0.0348617,0.0357051,0.0381695,0.0250385,0.029382,0.0188651,0.0461805,0,0.020205,0.0413319,0,0.0280082,0.047076,0.0445082,0,0,0.0299001,0,0,0.0336591,0.0606859,0.0490794,0.0107771,0.0208465,0.0364116,0.0473603,0.0340086,0.0591183,0.0408268,0.0451266,0.0660568,0.0211436,0.0305559,0.0341031,0.0199271,0.0494477,0.0582827,0,0,0,0.0523907,0.0357522,0.0445595,0,0,0,0,0,0
396,0.0472087,0,0,0,0,0.0432672,0,0,0,0,0,0,0.0460356,0,0.0299221,0.0337269,0,0,0.0126055,0,0,0.0387632,0.0481014,0.0363848,0.0256289,0.0177159,0.0465586,0.0229592,0.0390308,0.048293,0.0465107,0.0346754,0.0351826,0.0377167,0.0247217,0.0293574,0.0193521,0.0462567,0,0.0201662,0.0418752,0,0.0278326,0.0470623,0.0445392,0,0,0.0298068,0,0,0.0337132,0.0608257,0.0493013,0.0107919,0.0202294,0.036217,0.0470711,0.0336767,0.0588302,0.0406732,0.0449432,0.0660749,0.0218526,0.0305099,0.0341997,0.019893,0.0494835,0.0582147,0,0,0,0.0524241,0.0355718,0.0445279,0,0,0,0,0,0
397,0.0471954,0,0,0,0,0.0432677,0,0,0,0,0,0,0.0442076,0,0.0293237,0.033713,0,0,0.0126139,0,0,0.0386906,0.0477909,0.034127,0.0257508,0.016746,0.0464027,0.0231152,0.0392206,0.0487107,0.0464512,0.0342977,0.0347087,0.0372878,0.0244247,0.0295506,0.0196043,0.0464208,0,0.0201531,0.0423509,0,0.0277219,0.0470851,0.0446033,0,0,0.0297603,0,0,0.0337872,0.0609572,0.0495469,0.01076,0.0195964,0.0360358,0.0467399,0.0332385,0.0585763,0.0405117,0.0447511,0.0660249,0.0224813,0.0304355,0.0342002,0.0198187,0.0495427,0.0576947,0,0,0,0.0525393,0.0355523,0.0445172,0,0,0,0,0,0
398,0.0472177,0,0,0,0,0.0432911,0,0,0,0,0,0,0.0417491,0,0.0288074,0.0335751,0,0,0.0127054,0,0,0.0386794,0.047035,0.0315683,0.0260962,0.0159399,0.0463414,0.0232816,0.0394653,0.0490121,0.0462368,0.0337185,0.0344349,0.0370786,0.0238634,0.0296744,0.0195043,0.0465215,0,0.0201409,0.0431039,0,0.0275743,0.0470763,0.0445619,0,0,0.0297956,0,0,0.033805,0.0611032,0.0498284,0.0107823,0.018933,0.0358664,0.0463154,0.0329873,0.0584771,0.0402924,0.0446703,0.0657292,0.0228874,0.0304428,0.0341967,0.019785,0.0496434,0.0568745,0,0,0,0.0527742,0.0353935,0.0445608,0,0,0,0,0,0
399,0.0473413,0,0,0,0,0.0434032,0,0,0,0,0,0,0.0388092,0,0.0282123,0.0337485,0,0,0.012855,0,0,0.0386159,0.0463193,0.0291223,0.0268032,0.0151269,0.0462679,0.023388,0.0397122,0.0492739,0.0458724,0.0330614,0.0342738,0.0372388,0.0234549,0.0293662,0.0199269,0.0467478,0,0.0200825,0.0434649,0,0.0273548,0.0466167,0.0445239,0,0,0.0297856,0,0,0.033709,0.0612765,0.0501173,0.0109805,0.0182128,0.0355772,0.0458829,0.0327987,0.058287,0.0399692,0.0444975,0.0655444,0.0231836,0.0306111,0.0342302,0.0198059,0.0498838,0.0572078,0,0,0,0.0531334,0.0351036,0.0447712,0,0,0,0,0,0
400,0.0480758,0,0,0,0,0.043379,0,0,0,0,0,0,0.0366115,0,0.0274917,0.0336139,0,0,0.0131948,0,0,0.0384492,0.0482841,0.0273575,0.0272131,0.0152671,0.0431188,0.0233045,0.0407501,0.0494716,0.0467176,0.0345232,0.0338527,0.0369374,0.0227123,0.029142,0.0207715,0.0471055,0,0.019968,0.0347417,0,0.02453,0,0.044716,0,0,0.0299148,0,0,0.0340781,0.0584339,0.0542407,0.0163551,0.0188592,0.031523,0.0465495,0.0316093,0.0576138,0.0412366,0.0447888,0.0645495,0.0161992,0.0304645,0.0336247,0.0203335,0.0510879,0.0551239,0,0,0,0.0546374,0.034422,0.046814,0,0,0,0,0,0
401,0.0482997,0,0,0,0,0.0433049,0,0,0,0,0,0,0.0348065,0,0.027619,0.0341871,0,0,0.013254,0,0,0.0382527,0.0478654,0.0260684,0.0280912,0.0149545,0.042821,0.0234921,0.0404305,0.0492878,0.0464566,0.0343651,0.0338672,0.0375832,0.0216325,0.0283668,0.0217208,0.0474328,0,0.0198667,0.0341104,0,0.0244332,0,0.0448065,0,0,0.029867,0,0,0.033951,0.0586378,0.0545356,0.0169845,0.0181153,0.0307679,0.0459792,0.0311249,0.0575173,0.0411041,0.044738,0.0647217,0.0161561,0.0307363,0.0336245,0.0202888,0.0512159,0.0544115,0,0,0,0.0551494,0.034272,0.0470413,0,0,0,0,0,0
402,0.0482843,0,0,0,0,0.0432715,0,0,0,0,0,0,0.0340175,0,0.0275006,0.0349109,0,0,0.013295,0,0,0.0380197,0.0474926,0.0250287,0.0287968,0.0146453,0.042656,0.0236771,0.0396446,0.0489483,0.0463551,0.03482,0.0340475,0.0380882,0.0209266,0.0281263,0.0222794,0.0477602,0,0.019799,0.033493,0,0.0244704,0,0.0447597,0,0,0.0295953,0,0,0.0337966,0.0591334,0.054796,0.0171123,0.0172164,0.0302565,0.0453309,0.0306689,0.0572562,0.0407472,0.0445256,0.0646979,0.0162354,0.0310463,0.0335873,0.0202444,0.0513326,0.0545619,0,0,0,0.0556692,0.0342955,0.0473863,0,0,0,0,0,0
403,0.0481749,0,0,0,0,0.0431821,0,0,0,0,0,0,0.033666,0,0.0275214,0.0356276,0,0,0.0133373,0,0,0.0377846,0.0470041,0.0244926,0.0292279,0.0141656,0.0424579,0.0238955,0.038884,0.0485957,0.0460734,0.035493,0.0341402,0.0383231,0.0209948,0.0280452,0.0225939,0.0480695,0,0.0197802,0.0329425,0,0.0247246,0,0.044608,0,0,0.0292045,0,0,0.0336462,0.0596415,0.0551396,0.0170232,0.0163854,0.0299751,0.0447903,0.0302243,0.0569234,0.0402592,0.0442346,0.0645577,0.016309,0.0314008,0.0335581,0.020196,0.0514093,0.0544896,0,0,0,0.0561763,0.0342908,0.0478526,0,0,0,0,0,0
404,0.0477377,0,0,0,0,0.0431601,0,0,0,0,0,0,0.034113,0,0.0280602,0.0368892,0,0,0.0132823,0,0,0.0375861,0.0458821,0.0247594,0.0288572,0.0131888,0.042185,0.0242214,0.0378672,0.0478277,0.0453561,0.0361905,0.0337711,0.03867,0.0209483,0.0280987,0.0217224,0.0483031,0,0.0197668,0.0331936,0,0.0228802,0,0.0445033,0,0,0.0289564,0,0,0.0330851,0.0603457,0.0515517,0.0163408,0.0166267,0.030637,0.0445437,0.029533,0.0579683,0.0400192,0.0457405,0.0666768,0.0258305,0.0317797,0.0340676,0.0194903,0.0513994,0.0551006,0,0,0,0.0567585,0.0324928,0.0488068,0,0,0,0,0,0
405,0.0476567,0,0,0,0,0.0429813,0,0,0,0,0,0,0.0336647,0,0.0280694,0.0373254,0,0,0.0135209,0,0,0.0373938,0.0452092,0.0255635,0.0287448,0.012386,0.0418412,0.0244996,0.0380763,0.0473615,0.0440897,0.0360359,0.0332408,0.0386247,0.0206991,0.0285235,0.0219556,0.0486242,0,0.0196691,0.0342151,0,0.0247469,0,0.0443891,0,0,0.0285057,0,0,0.0328746,0.0604928,0.0536665,0.0164879,0.014639,0.0306666,0.0441908,0.0290938,0.0565304,0.0382121,0.0433586,0.0651346,0.0214795,0.0321242,0.0340302,0.0193948,0.0513548,0.0558896,0,0,0,0.0580098,0.0330808,0.049694,0,0,0,0,0,0
406,0.0475882,0,0,0,0,0.0428346,0,0,0,0,0,0,0.0326646,0,0.0282968,0.0374048,0,0,0.0137418,0,0,0.037213,0.0445431,0.0266787,0.0285594,0.0117011,0.0413839,0.0247681,0.0383591,0.0467207,0.0426814,0.0354363,0.0327844,0.0383343,0.0203807,0.0288706,0.0224511,0.0488663,0,0.0195577,0.0347549,0,0.0268016,0,0.0443575,0,0,0.0281864,0,0,0.0325926,0.0607766,0.0556766,0.0166061,0.0130385,0.0307534,0.0440136,0.0287322,0.0552689,0.0370292,0.0414889,0.0641634,0.0178124,0.0324589,0.0339795,0.0193599,0.051297,0.0567891,0,0,0,0.0589803,0.0333947,0.0506732,0,0,0,0,0,0
407,0.0475628,0,0,0,0,0.0427225,0,0,0,0,0,0,0.0320034,0,0.0284392,0.0369712,0,0,0.0139681,0,0,0.0369947,0.04409,0.0273861,0.0283225,0.0110964,0.0410364,0.0250635,0.0384047,0.0462708,0.0419045,0.0348417,0.0322785,0.038098,0.01998,0.028881,0.0239939,0.0489996,0,0.0195026,0.0336465,0,0.0270254,0,0.0443168,0,0,0.0279901,0,0,0.0323886,0.0609995,0.0559514,0.01662,0.0130191,0.0308483,0.0439913,0.0280378,0.0550064,0.0370511,0.0411175,0.0643757,0.0178005,0.0327098,0.0339649,0.0193288,0.0511581,0.056991,0,0,0,0.0592273,0.033007,0.051262,0,0,0,0,0,0
408,0.0474788,0,0,0,0,0.0427102,0,0,0,0,0,0,0.0307888,0,0.0283262,0.0361655,0,0,0.0141933,0,0,0.0367623,0.0437238,0.0280883,0.0280675,0.0108383,0.0407573,0.0253331,0.0381326,0.0458929,0.0416243,0.0344972,0.0318233,0.0378518,0.0195033,0.0284754,0.025314,0.0490652,0,0.0194557,0.0327841,0,0.0273554,0,0.0443196,0,0,0.0280164,0,0,0.032347,0.0610157,0.0560438,0.0165026,0.0133104,0.0310443,0.0441884,0.0272993,0.054898,0.0371566,0.0408864,0.0644478,0.0183267,0.0328559,0.0339433,0.0192213,0.0509345,0.0572837,0,0,0,0.0593918,0.0325493,0.0517093,0,0,0,0,0,0
409,0.047312,0,0,0,0,0.0427403,0,0,0,0,0,0,0.0297777,0,0.0281882,0.0349539,0,0,0.0144607,0,0,0.0365751,0.0434479,0.0282244,0.0278548,0.0106584,0.0406384,0.0254367,0.0378013,0.0457369,0.041669,0.0340826,0.0313452,0.0375447,0.0191448,0.0278273,0.0271791,0.0491037,0,0.0194224,0.032485,0,0.0277052,0,0.0444453,0,0,0.0281441,0,0,0.0323015,0.0608208,0.0559853,0.0162971,0.0138731,0.0316054,0.0445337,0.0266191,0.0549186,0.0374252,0.0404206,0.0645603,0.0193829,0.0328607,0.0338694,0.0191111,0.0506586,0.057646,0,0,0,0.0596389,0.0321222,0.0520097,0,0,0,0,0,0
410,0.0470975,0,0,0,0,0.0427524,0,0,0,0,0,0,0.0286269,0,0.0279267,0.033933,0,0,0.0147522,0,0,0.0364954,0.0430913,0.0279631,0.0279,0.0104168,0.0406429,0.0255396,0.0373861,0.0457808,0.0418179,0.0333534,0.030992,0.0373325,0.0188461,0.0270455,0.0281759,0.049095,0,0.0194134,0.0324719,0,0.0281841,0,0.0446372,0,0,0.0284024,0,0,0.0323935,0.0607211,0.0558292,0.0160122,0.0147801,0.0321057,0.0450663,0.0258948,0.0550451,0.0376141,0.0402086,0.0650545,0.0207215,0.032593,0.0337826,0.018964,0.0503944,0.0579929,0,0,0,0.0597647,0.0316823,0.052155,0,0,0,0,0,0
411,0.046929,0,0,0,0,0.0427867,0,0,0,0,0,0,0.0273513,0,0.0275251,0.0332395,0,0,0.0150057,0,0,0.0364881,0.0427797,0.0274675,0.0282317,0.0102343,0.0409857,0.0255357,0.0371793,0.0459453,0.041904,0.0323419,0.0307846,0.0371021,0.0186375,0.0262616,0.0286051,0.0490969,0,0.0194337,0.0328268,0,0.0288275,0,0.044898,0,0,0.0287107,0,0,0.0325396,0.060821,0.0551287,0.0160348,0.0158504,0.0324757,0.0455461,0.0252718,0.0551224,0.0375978,0.0402929,0.065848,0.0215835,0.0322247,0.0336182,0.0187444,0.0501347,0.0582168,0,0,0,0.0596315,0.0310681,0.0522908,0,0,0,0,0,0
412,0.0477496,0,0,0,0,0.0420976,0,0,0,0,0,0,0.0262097,0,0.0273753,0.0329433,0,0,0.0151822,0,0,0.036419,0.0424168,0.0266814,0.0286049,0.0103649,0.0408623,0.0257799,0.0370692,0.0458937,0.0417097,0.031314,0.0307997,0.0370037,0.0186641,0.0254263,0.0288469,0.0493801,0,0.0194607,0.0326375,0,0.0287766,0,0.0445628,0,0,0.0273092,0,0,0,0.0609398,0.0541698,0.0165051,0.0172096,0.0326858,0.0466596,0.0248532,0.0550986,0.0374489,0.0402109,0.0663305,0.0226363,0.0310062,0.0265648,0.0267142,0.0494653,0.0587936,0,0,0,0.0594774,0.030334,0.052472,0,0,0,0,0,0
413,0.0464173,0,0,0,0,0.0429335,0,0,0,0,0,0,0.0252959,0,0.0273693,0.0327387,0,0,0.0153376,0,0,0.0365706,0.0423085,0.0262292,0.0293758,0.0105015,0.0416972,0.02564,0.0370987,0.0459326,0.0416656,0.0303876,0.0306511,0.0365951,0.0185147,0.0248168,0.0291352,0.0488742,0,0.0194907,0.0319423,0,0.028062,0,0.0454896,0,0,0.0295476,0,0,0.0329009,0.0606144,0.0532652,0.0157879,0.0187894,0.0330671,0.0466784,0.024489,0.0551298,0.0373326,0.0399347,0.0668079,0.023841,0.0311596,0.0332039,0.0184161,0.0497953,0.0583464,0,0,0,0.0595295,0.0300293,0.052721,0,0,0,0,0,0
414,0.0463427,0,0,0,0,0.04307,0,0,0,0,0,0,0.0243038,0,0.0273376,0.0329085,0,0,0.0154418,0,0,0.0366056,0.0419256,0.0257942,0.0300395,0.0108359,0.0422945,0.0258197,0.0369106,0.045663,0.0415114,0.0296987,0.0308018,0.0360805,0.0185386,0.0243278,0.0291324,0.0486984,0,0.019487,0.0312461,0,0.0270785,0,0.0457037,0,0,0.030077,0,0,0.0329297,0.0604632,0.0522337,0.0160914,0.0201606,0.0335807,0.0471992,0.0242438,0.0552649,0.0372822,0.0397505,0.0673872,0.0251071,0.0305953,0.0329383,0.0183236,0.0497517,0.058228,0,0,0,0.0596176,0.0298895,0.0530654,0,0,0,0,0,0
415,0.0462839,0,0,0,0,0.0431442,0,0,0,0,0,0,0.0232265,0,0.0273658,0.0332208,0,0,0.0154865,0,0,0.0366272,0.0415355,0.025578,0.0305106,0.0110749,0.0427582,0.0260106,0.0365774,0.0453365,0.0414067,0.0292288,0.0309091,0.0353158,0.0185409,0.0239664,0.0291323,0.048555,0,0.0194837,0.0301548,0,0.0258206,0,0.0458607,0,0,0.0303815,0,0,0.0328343,0.0601427,0.0509156,0.0161178,0.0216174,0.0343755,0.0477231,0.0239493,0.0556335,0.0374239,0.0397368,0.06803,0.0273076,0.0300591,0.0326417,0.018214,0.049804,0.0580791,0,0,0,0.0597518,0.0297382,0.0534919,0,0,0,0,0,0
416,0.0462368,0,0,0,0,0.0431344,0,0,0,0,0,0,0.0224834,0,0.0276592,0.0335796,0,0,0.0154526,0,0,0.0365825,0.0411408,0.0253458,0.0308624,0.0111313,0.0432943,0.0262088,0.0361953,0.0451341,0.0413545,0.0289163,0.0308706,0.0350151,0.0184669,0.0237485,0.0297992,0.0484375,0,0.019416,0.0284207,0,0.0236131,0,0.0458831,0,0,0.0303398,0,0,0.0326525,0.0593261,0.049711,0.0163053,0.0238465,0.035519,0.0479807,0.0236578,0.0556527,0.0381468,0.0396599,0.0672647,0.0325886,0.0296573,0.0322844,0.0181054,0.049787,0.0580491,0,0,0,0.0607739,0.0297896,0.0540151,0,0,0,0,0,0
417,0.0462121,0,0,0,0,0.0430798,0,0,0,0,0,0,0.0209867,0,0.0281361,0.0336397,0,0,0.0153607,0,0,0.036455,0.0407365,0.0255037,0.0310412,0.0111751,0.0434168,0.02636,0.0358431,0.045024,0.04133,0.0287301,0.0306419,0.0349456,0.0183822,0.0237029,0.0304081,0.0483294,0,0.019293,0.0273387,0,0.0231406,0,0.0458254,0,0,0.0303039,0,0,0.0325285,0.0591478,0.0485839,0.0161947,0.0252567,0.0357961,0.0481796,0.0231327,0.0562095,0.0379764,0.0398064,0.0689605,0.0338797,0.0293282,0.0319589,0.0179864,0.0498559,0.0577979,0,0,0,0.0602963,0.029552,0.0537413,0,0,0,0,0,0
418,0.0462378,0,0,0,0,0.043085,0,0,0,0,0,0,0.0192552,0,0.0284803,0.0340582,0,0,0.0152616,0,0,0.0364234,0.0400976,0.0256915,0.0311065,0.0112213,0.0433511,0.0267218,0.0355027,0.0449989,0.0413098,0.0286377,0.0303762,0.0351893,0.0183037,0.0239146,0.0310546,0.0481284,0,0.0191691,0.0262422,0,0.0220135,0,0.0456402,0,0,0.030352,0,0,0.0324812,0.058762,0.048433,0.0161673,0.0267515,0.035749,0.048325,0.0229113,0.0564342,0.0383104,0.0398738,0.0693698,0.0380476,0.0290923,0.0317056,0.0179039,0.0499176,0.0579082,0,0,0,0.0606116,0.0297644,0.0537926,0,0,0,0,0,0
419,0.0462555,0,0,0,0,0.0431424,0,0,0,0,0,0,0.0182415,0,0.0287188,0.0346579,0,0,0.0151863,0,0,0.0364844,0.0392314,0.0259515,0.0311922,0.0112066,0.0432285,0.0272044,0.0351871,0.0449325,0.0412613,0.0284869,0.0303037,0.035715,0.0182911,0.0243728,0.0318421,0.0479353,0,0.0190815,0.0269314,0,0.0197186,0,0.0454646,0,0,0.0303567,0,0,0.0324507,0.0582723,0.048603,0.0162525,0.0283905,0.0358415,0.0483827,0.0229517,0.0564486,0.0391233,0.0399151,0.0686322,0.0457759,0.0290157,0.0315134,0.0178397,0.0498756,0.0590171,0,0,0,0.061793,0.0302919,0.0543633,0,0,0,0,0,0
420,0.0463235,0,0,0,0,0.0431711,0,0,0,0,0,0,0.0175279,0,0.0290048,0.0347495,0,0,0.0151113,0,0,0.0364846,0.0386516,0.0263172,0.0311748,0.0111217,0.0430624,0.0273793,0.0350826,0.0449496,0.0411175,0.028343,0.0302435,0.0360006,0.0184174,0.0246104,0.0328383,0.0479193,0,0.0189612,0.0278178,0,0.0183331,0,0.0452361,0,0,0.0302474,0,0,0.032346,0.05802,0.049371,0.0167264,0.029507,0.036696,0.0482222,0.0228213,0.0570567,0.0396692,0.0405779,0.0696745,0.051361,0.0290441,0.0313208,0.0177678,0.0498214,0.0604718,0,0,0,0.0622697,0.0308825,0.0553017,0,0,0,0,0,0
421,0.0461072,0,0,0,0,0.0429496,0,0,0,0,0,0,0.0149815,0,0.0289572,0.0345914,0,0,0.0150153,0,0,0.0365414,0.0360192,0.0266447,0.0320937,0.0114202,0.0453489,0.0277404,0.0347817,0.0453736,0.0401087,0.0265069,0.0305655,0.0364066,0.0191275,0.0243349,0.0368519,0.0478403,0,0.01892,0.0278908,0,0.0177377,0.0286164,0.0447357,0,0,0.0299795,0,0,0.0321488,0.0603246,0.0498562,0.0160363,0.0312785,0.0396083,0.0473302,0.0222365,0.0583665,0.0403561,0.0417793,0.0707517,0.0524442,0.0292642,0.031276,0.017702,0.0487592,0.0612163,0,0,0,0.0613071,0.031289,0.0539375,0,0,0,0,0,0
422,0.0463984,0,0,0,0,0.0430173,0,0,0,0,0,0,0.0167892,0,0.0295473,0.0352035,0,0,0.014966,0,0,0.0366278,0.0378591,0.026808,0.0311656,0.0111356,0.0430258,0.028232,0.034831,0.0448496,0.040661,0.0285932,0.0301761,0.0360985,0.0188228,0.0249185,0.0336677,0.047702,0,0.01894,0.0284589,0,0.0171443,0,0.0441069,0,0,0.0298853,0,0,0.0319913,0.0579431,0.0518487,0.016087,0.0315734,0.0379062,0.0476279,0.0229296,0.0578278,0.0406123,0.0418749,0.0711856,0.0596271,0.0292742,0.0311485,0.0175974,0.0494551,0.0611405,0,0,0,0.0629301,0.0311039,0.0563671,0,0,0,0,0,0
423,0.0463364,0,0,0,0,0.0429534,0,0,0,0,0,0,0.0148625,0,0.0293923,0.035111,0,0,0.014874,0,0,0.0367063,0.0355721,0.0268354,0.0321983,0.0115159,0.0448748,0.0286676,0.0352537,0.0454213,0.0396633,0.026783,0.0304284,0.0362447,0.0187006,0.0244238,0.0377025,0.0476803,0,0.0189262,0.0282862,0,0.0173863,0.0288895,0.0442003,0,0,0.0295312,0,0,0.0317593,0.0601482,0.0527939,0.0161172,0.0336886,0.0397881,0.0469112,0.022392,0.0590099,0.0408766,0.0424122,0.0717422,0.0587765,0.029726,0.0311264,0.0175716,0.0486228,0.0630219,0,0,0,0.0615958,0.0313507,0.0546816,0,0,0,0,0,0
424,0.0466769,0,0,0,0,0.0428543,0,0,0,0,0,0,0.0147707,0,0.0294072,0.0345291,0,0,0.014792,0,0,0.0366202,0.0354039,0.0268282,0.032114,0.0116047,0.0443171,0.0283119,0.0361864,0.0458612,0.0393536,0.026231,0.0302981,0.0355223,0.0171294,0.0242332,0.039986,0.0480342,0,0.018924,0.0290936,0,0.0163141,0.027883,0.044201,0,0,0.0292555,0,0,0.0316642,0.0593684,0.0525409,0.0182759,0.0332923,0.0392745,0.0468889,0.0221205,0.0596807,0.04113,0.0429965,0.072733,0.0606658,0.030003,0.0311425,0.0175431,0.0485771,0.0630779,0,0,0,0.0634238,0,0.0552644,0,0,0,0,0,0
