Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRB,STRN,T10,x71,x72,x73,x74,RWRA,RTHII,,x76,x79
1592,0.0439976,0,0,0,0,0.0484215,0,0,0,0,0,0,0,0,0.0259603,0,0,0,0.0173241,0,0,0.00508805,0.0503254,0.0450462,0.0146235,0.013188,0.0421612,0.0287346,0.0376662,0.0427753,0.0357573,0.0334262,0.0288038,0.0355317,0.0181239,0.0216618,0.0443592,0.0379469,0,0,0,0,0.033034,0.0413413,0.0469198,0,0,0.0295325,0,0,0.0338771,0.0390074,0.0318832,0.0308988,0.0228288,0.049029,0.0435822,0.0501553,0,0.0325406,0.0495414,0.0260969,0.0300995,0.0574528,0,0.0357027,0,0.0487012,0.0639129,0,0,0,0,0.0193574,0,0,0,0
1593,0.0442318,0,0,0,0,0.0482162,0,0,0,0,0,0,0,0,0.0260032,0,0,0,0.0177609,0,0,0.00444941,0.0553614,0.0419363,0.0164319,0.0148117,0.0429388,0.0295371,0.0415543,0.0440794,0.0338344,0.0345017,0,0.0371658,0.0189055,0.0204632,0.0423748,0.0378388,0,0,0.0982213,0,0.00909753,0.0426861,0.0461449,0,0,0.030125,0,0,0.0339323,0.0365811,0.0347013,0.0313612,0.0208476,0.0482822,0.0440401,0.0477321,0,0.0345341,0.0595238,0.0450387,0.0480159,0.0685848,0,0.0349091,0,0.0485646,0.0649563,0,0,0,0,0.0190522,0,0,0,0
1594,0.0445378,0,0,0,0,0.0482031,0,0,0,0,0,0,0,0,0.025061,0,0,0,0.0177346,0,0,0.00490662,0.0593056,0.0403938,0.0191569,0.0144976,0.044082,0.0297756,0,0.0481381,0.0346721,0.0337615,0.0306964,0.0365657,0.0177275,0.0185202,0.0424479,0.0376079,0,0,0.0994087,0,0.00952599,0.0448146,0.0459772,0,0,0.0299568,0,0,0.0339453,0.0343396,0.0344686,0.0322259,0.0216872,0.0475541,0.0434054,0.0464171,0,0.0331415,0.0595531,0.0462357,0.0485992,0.0689346,0,0.0354504,0,0.0484694,0.0645771,0,0,0,0,0.0182523,0,0,0,0
1595,0.0444943,0,0,0,0,0.0482041,0,0,0,0,0,0,0,0,0.0265438,0,0,0,0.0177474,0,0,0.00511007,0.0571297,0.0434486,0.0170068,0.0119814,0.0442472,0.0290736,0.0412071,0.0471696,0.0363955,0.0323245,0.0292453,0.0345681,0.0153774,0.0174463,0.0461484,0.0375574,0,0,0.0994578,0,0.0088005,0.0446034,0.0465578,0,0,0.0299343,0,0,0.0340941,0.0354995,0.0336953,0.0318702,0.022025,0.0477719,0.0448499,0.0455103,0,0.032967,0.0598423,0.0464644,0.048949,0.06915,0,0.0352061,0,0.0482759,0.0651299,0,0,0,0,0.0184733,0,0,0,0
1596,0.044378,0,0,0,0,0.0482592,0,0,0,0,0,0,0,0,0.0265874,0,0,0,0.0180484,0,0,0.00489157,0.0557168,0.0446566,0.0163404,0.0111776,0.0454871,0.0291591,0.0400139,0.0468405,0.0374896,0.031346,0.0286624,0.0337866,0.0144585,0.016196,0.0490867,0.03758,0,0,0.0939753,0,0.00756586,0.0433539,0.0464742,0,0,0.0299991,0,0,0.0340886,0.038728,0.0289171,0.0291461,0.0257941,0.0480184,0.0459412,0.0415287,0.0607429,0.031731,0.062195,0.0506153,0.0514835,0.0715242,0,0.034694,0,0.0476989,0.0662204,0,0,0,0,0.0191138,0,0,0,0
1597,0.0447139,0,0,0,0,0.0480901,0,0,0,0,0,0,0,0,0.0372932,0,0,0,0.01813,0,0,0.00511071,0.0549504,0,0.016835,0.00937068,0.0461413,0.0289374,0.0361244,0.0461738,0.0408747,0.0297674,0.0224632,0.0296791,0.00754302,0.0132129,0.0445015,0.0373199,0,0,0.0934836,0,0.00745552,0.0438983,0.0469359,0,0,0.0296918,0,0,0.0340575,0.038198,0.0282582,0.0294188,0.0257836,0.0478668,0.0462244,0.0415493,0.0604853,0.0313372,0.061959,0.0508043,0.0517112,0.0710894,0,0.0347337,0,0.0479055,0.0661302,0,0,0,0,0.0193329,0,0,0,0
1598,0.044502,0,0,0,0,0.0479158,0,0,0,0,0,0,0,0,0.0261401,0,0,0,0.0180379,0,0,0.00527669,0.0569058,0.0447596,0.0161592,0.0101188,0.046615,0.0284681,0.0402879,0.0480848,0.0389624,0.0299494,0.026967,0.0325093,0.0132062,0.013934,0.0537443,0.0376826,0,0,0.093879,0,0.00730721,0.0438494,0.0471223,0,0,0.0301004,0,0,0.0342527,0.0382781,0.0277514,0.0296261,0.0258306,0.0482943,0.0478059,0.040766,0.0593356,0.0305088,0.0622081,0.05097,0.0518496,0.0712447,0,0.0342494,0,0.0478261,0.0667646,0,0,0,0,0.0193532,0,0,0,0
1599,0.0444623,0,0,0,0,0.0472389,0,0,0,0,0,0,0,0,0.023547,0,0,0,0.0182793,0,0,0.0054623,0.0597803,0.0398618,0.0179172,0.0131275,0.047278,0.0285202,0,0.0498568,0.0378614,0.0300398,0,0.0360661,0.0169017,0.0134461,0.0553072,0.0376086,0,0,0.0928786,0,0.00739586,0.0436982,0.0473603,0,0,0.0301249,0,0,0.0342737,0.0367687,0.0277242,0.0304085,0.0254421,0.0483606,0.0485837,0.0406268,0.0595465,0.0293312,0.0622128,0.0516648,0.0520152,0.0713939,0,0.0340765,0,0.0474157,0.0669981,0,0,0,0,0.0194288,0,0,0,0
1600,0.0444046,0,0,0,0,0.0468739,0,0,0,0,0,0,0,0,0.0260458,0,0,0,0.0182478,0,0,0.00561176,0.0575051,0.0429245,0.0153695,0.0105025,0.0476129,0.0277287,0.0412554,0.0489663,0.03975,0.0288699,0,0.033709,0.0145443,0.0122868,0.0578901,0.0375601,0,0,0.0944704,0,0.00693756,0.043257,0.0480733,0,0,0.0301896,0,0,0.034342,0.0382854,0.0269791,0.0299889,0.02573,0.0487731,0.0501358,0.0402349,0.0581959,0.0298328,0.0628597,0.0523492,0.0524343,0.0715826,0,0.0337662,0,0.0475732,0.0675141,0,0,0,0,0.0199401,0,0,0,0
1601,0.0444868,0,0,0,0,0.0467163,0,0,0,0,0,0,0,0,0.0362972,0,0,0,0.0179804,0,0,0.0060829,0.0575786,0,0.0162703,0.00856098,0.0483329,0.0275711,0.0384371,0.0487446,0.0428968,0.0277761,0,0.0297882,0.00970085,0.00973244,0.0526088,0.0376427,0,0,0.0943735,0,0.00740458,0.0437164,0.0481479,0,0,0.030437,0,0,0.0344832,0.0371768,0.0271109,0.0301292,0.0247493,0.0484308,0.0507022,0.0403384,0.0586651,0.0291005,0.0628679,0.051888,0.0522747,0.0715884,0,0.0338684,0,0.047665,0.0673402,0,0,0,0,0.019843,0,0,0,0
1602,0.0446273,0,0,0,0,0.0468258,0,0,0,0,0,0,0,0,0.0283888,0,0,0,0.0178236,0,0,0.00587937,0.0602813,0.045295,0.0162689,0.00836914,0.0482349,0.0265389,0.0417512,0.0512197,0.0426135,0.0280317,0.0269795,0.0300695,0.0117203,0.011478,0.0604444,0.0379806,0,0,0.100705,0,0.00786269,0.0458227,0.0485925,0,0,0.0303222,0,0,0.0345896,0.0334173,0.0297518,0.0330154,0.0205382,0.0486589,0.0516527,0.0437988,0,0.03019,0.0601194,0.0475891,0.0501732,0.0692208,0,0.0337265,0,0.0472352,0.066954,0,0,0,0,0.0203384,0,0,0,0
1603,0.0444915,0,0,0,0,0.0467441,0,0,0,0,0,0,0,0,0.0283919,0,0,0,0.0178025,0,0,0.00608082,0.0590009,0.0454594,0.0158219,0.00858845,0.0495199,0.0268249,0.0410845,0.0516524,0.0434524,0.0272444,0.0273477,0.0303023,0.0124924,0.011366,0.0618583,0.0378882,0,0,0.0935597,0,0.00759449,0.0447043,0.0487556,0,0,0.0307139,0,0,0.0345543,0.037896,0.0263214,0.0298886,0.0243803,0.0487789,0.0524644,0.039379,0.0576603,0.0285557,0.0628836,0.052007,0.0527727,0.0720062,0,0.0335192,0,0.0467637,0.0679672,0,0,0,0,0.0202508,0,0,0,0
1604,0.0444953,0,0,0,0,0.0465167,0,0,0,0,0,0,0,0,0.0290047,0,0,0,0.0181406,0,0,0.00620689,0.0584106,0.0466345,0.0158412,0.00920745,0.0509122,0.0275255,0.0407837,0.0518832,0.0437228,0.0267112,0.027142,0.0304722,0.0135149,0.0118411,0.0633647,0.0373973,0,0,0.093053,0,0.00653014,0.0433168,0.0488776,0,0,0.0309128,0,0,0.0345597,0.0391948,0.0243661,0.0266623,0.025204,0.0485461,0.0531066,0.0381586,0.0550098,0.0274446,0.0655165,0.0536169,0.0547839,0.0740667,0,0.0331806,0,0.0467832,0.0692499,0,0,0,0,0.0202857,0.0467656,0,0,0
1605,0.0444661,0,0,0,0,0.0464603,0,0,0,0,0,0,0.0260715,0,0.0290768,0,0,0,0.0178333,0,0,0.00649245,0.0597364,0.0478666,0.0158579,0.0150086,0.0517655,0.0268836,0.0435676,0.0540464,0.0428782,0.0257744,0,0.0358806,0.019379,0.0140175,0.0627394,0.0374335,0,0,0.0914633,0,0.00630168,0.0451771,0.0493304,0,0,0.0310594,0,0,0.0343484,0.039348,0.0240273,0.0276962,0.0242073,0.0494326,0.0540678,0.0376802,0.0550766,0.0271301,0.0653231,0.0529154,0.05481,0.0741304,0,0.0330438,0,0.0465653,0.0701154,0,0,0,0,0.020269,0.0470442,0,0,0
1606,0.0448925,0,0,0,0,0.0465071,0,0,0,0,0,0,0.0283414,0,0.0306276,0,0,0,0.017138,0,0,0.00664209,0.0609761,0.0528067,0.0165343,0.0134615,0.0512428,0.0254682,0.0428613,0.0549535,0.0449501,0.025359,0.031612,0.0328835,0.0172555,0.0135553,0.0669399,0.0381155,0,0,0.0891714,0,0.00581136,0.0484684,0.049441,0,0,0.0307779,0,0,0.0340266,0.0383719,0.025509,0.03127,0.0226175,0.0492962,0.0540366,0.0386937,0.0573039,0.0279939,0.0626008,0.0507724,0.0530152,0.0723008,0,0.033266,0,0.0464679,0.0691783,0,0,0,0,0.0201578,0,0,0,0
1607,0.0450548,0,0,0,0,0.0464525,0,0,0,0,0,0,0.0285949,0,0.0311599,0,0,0,0.0168468,0,0,0.00663583,0.0613188,0.0537038,0.0169528,0.0141898,0.0514419,0.025127,0.0428417,0.0553691,0.0454288,0.0246579,0.0313693,0.0334763,0.0180029,0.0142087,0.0698598,0.0382354,0,0,0.0887147,0,0.00526363,0.049366,0.0494682,0,0,0.0305744,0,0,0.0339257,0.0387169,0.0255125,0.0311297,0.0224312,0.0490694,0.0541752,0.0385664,0.0571604,0.0279346,0.0625791,0.0509951,0.0531793,0.072357,0,0.0333287,0,0.0454493,0.069301,0,0,0,0,0.0201386,0,0,0,0
1608,0.0452975,0,0,0,0,0.0462791,0,0,0,0,0,0,0.029214,0,0.031564,0,0,0,0.0168708,0,0,0.00668703,0.0615178,0.0544307,0.0173875,0.0148747,0.0517108,0.0249341,0.0427019,0.0555267,0.0458484,0.0239474,0.0314311,0.0338402,0.0185561,0.0147448,0.0721246,0.0382606,0,0,0.0888562,0,0.00541566,0.0502149,0.0494885,0,0,0.0305057,0,0,0.0339023,0.0389547,0.0253546,0.0309427,0.0222468,0.0489107,0.0542267,0.038397,0.0569639,0.0279196,0.0625553,0.0510986,0.0533201,0.0723631,0,0.0334367,0,0.0451867,0.0694232,0,0,0,0,0.0202071,0,0,0,0
1609,0.0456689,0,0,0,0,0.0458168,0,0,0,0,0,0,0.0300319,0,0.0323987,0,0,0,0.0173126,0,0,0.00722161,0.0613477,0.0553782,0.0177501,0.0152941,0.0523771,0.0252681,0.0420298,0.0552997,0.0462521,0.0233579,0.0319308,0.0340133,0.0188733,0.0155614,0.0731775,0.0374799,0,0,0.0820734,0,0.00645602,0.0499769,0.0498846,0,0,0.0303054,0,0,0.033749,0.0408716,0,0.0299452,0.0237365,0.0489309,0.0539956,0.0361878,0.0541301,0.0264905,0.0637213,0.053091,0.0538987,0.0734744,0,0.0336471,0,0.0453044,0.0698486,0,0,0,0,0.0203842,0.0470145,0,0,0
1610,0.0456293,0,0,0,0,0.0457203,0,0,0,0,0,0,0.029737,0,0.031863,0,0,0,0.0177134,0,0,0.00705049,0.0610481,0.0549614,0.018063,0.015905,0.0531173,0.0259343,0.0416917,0.0552336,0.0462558,0.0227547,0.0337172,0.0348058,0.0196569,0.0163395,0.0743279,0.0371858,0,0,0.0887004,0,0.00509435,0.0489062,0.0492358,0,0,0.0303961,0,0,0.0338669,0.0402938,0.0234707,0.0274477,0.0229467,0.0488074,0.0542545,0.0369736,0.0545361,0.0268267,0.0650095,0.0538053,0.0553914,0.0743321,0,0.0335231,0,0.0451739,0.0704699,0,0,0,0,0.0202161,0.0472735,0,0,0
1611,0.0453316,0,0,0,0,0.0468473,0,0,0,0,0,0,0.0238558,0,0.0407824,0,0,0,0.0164443,0,0,0.037851,0.0607141,0,0.0177185,0.0157995,0.0523856,0.0233324,0.0381993,0.0548858,0.0499672,0.0228316,0.0274993,0.0294539,0.016785,0.0181248,0.0737094,0.0388718,0,0.0179828,0.0879181,0,0.00644152,0.0507812,0.0477915,0,0,0.029957,0,0,0.0339009,0.0390622,0.0257552,0.0314249,0.0224972,0.049305,0.0538303,0.0391925,0.058027,0.0287093,0.0619762,0.0516621,0.0532916,0.0719768,0,0.0336928,0,0.0461432,0.0683543,0,0,0,0,0.0201678,0,0,0,0
1612,0.0451053,0,0,0,0,0.0466155,0,0,0,0,0,0,0.029263,0,0.0318934,0,0,0,0.0174024,0,0,0.0385523,0.0603533,0.0546173,0.018081,0.017121,0.0540144,0.0244301,0.0410229,0.0556922,0.0471805,0.0216121,0.0340579,0.0351051,0.021307,0.0185737,0.0747963,0.0383318,0,0.0181865,0.088277,0,0.00545319,0.0493546,0.0473676,0,0,0.0299903,0,0,0.0341009,0.0411774,0.0237849,0.0275726,0.0232462,0.04977,0.0540129,0.0372832,0.0547794,0.027482,0.0648135,0.0538239,0.0554402,0.0739506,0,0.0332805,0,0.0459093,0.0695377,0,0,0,0,0.0203876,0.0487521,0,0,0
1613,0.0450328,0,0,0,0,0.0465269,0,0,0,0,0,0,0.0274794,0,0.0313344,0,0,0,0.0173942,0,0,0.0392593,0.060212,0.0507426,0.0180798,0.019746,0.0544476,0.0244842,0.0422563,0.0558307,0.046178,0.0211725,0,0.0388557,0.0249088,0.0210316,0.0738523,0.0382146,0,0.0185835,0.0878988,0,0.00594917,0.04959,0.0471342,0,0,0.0298873,0,0,0.0341623,0.0416738,0.0240676,0.0274498,0.0229157,0.0500364,0.0542328,0.0371051,0.0545218,0.0273809,0.0645046,0.053844,0.0552793,0.0739678,0,0.0332524,0,0.0458542,0.0694924,0,0,0,0,0.0201887,0.048722,0,0,0
1614,0.0450524,0,0,0,0,0.0464496,0,0,0,0,0,0,0.0294261,0,0.0309416,0,0,0,0.0173505,0,0,0.0399525,0.06015,0.053926,0.0186407,0.0192407,0.0548876,0.0246427,0.0407167,0.0556739,0.0475493,0.0215793,0.0350945,0.036082,0.0225996,0.0206272,0.0761487,0.0379446,0,0.0188529,0.0872553,0,0,0.0502228,0.0467315,0,0,0.0296056,0,0,0.0341117,0.0417114,0.0244993,0.0272879,0.0222678,0.0497095,0.0539226,0.0369487,0.0546871,0.0270495,0.0634627,0.0532436,0.0548249,0.0741204,0,0.0334697,0,0.0457458,0.0689334,0,0,0,0,0.0200575,0.049141,0,0,0
1615,0.0450771,0,0,0,0,0.0462712,0,0,0,0,0,0,0.028952,0,0.0310195,0,0,0,0.0178794,0,0,0.0405878,0.0598829,0.0539248,0.0188005,0.0200902,0.0553675,0.0246539,0.040543,0.0553693,0.0473611,0.0216276,0.035681,0.0364307,0.0230793,0.0215826,0.076748,0.0375017,0,0.019139,0.086823,0,0.00592509,0.0503001,0.0467296,0,0,0.0288406,0,0,0.033999,0.0420226,0.024577,0.0271514,0.0229136,0.049947,0.0538788,0.0372483,0.0545632,0.027636,0.0632788,0.0536688,0.0549871,0.0737058,0,0.0335348,0,0.0462667,0.0686981,0,0,0,0,0.0203388,0.0493351,0,0,0
1616,0.0452647,0,0,0,0,0.0461536,0,0,0,0,0,0,0.0291939,0,0.0304825,0,0,0,0.0178296,0,0,0.0409887,0.0601115,0.0533269,0.0190894,0.0205889,0.0558029,0.0247924,0.0409358,0.0553744,0.0471695,0.0219654,0.0367413,0.0368712,0.0233379,0.0219048,0.0770504,0.0374202,0,0.0193684,0.0869697,0,0,0.0507043,0.0463366,0,0,0.0280079,0,0,0.0337782,0.0423777,0.0249563,0.0269107,0.0223784,0.0498871,0.0538347,0.0369407,0.0545686,0.0271523,0.0632157,0.052903,0.0546335,0.0739377,0,0.0334622,0,0.046243,0.0682955,0,0,0,0,0.020665,0.0498071,0,0,0
1617,0.0459667,0,0,0,0,0.0457565,0,0,0,0,0,0,0.0290094,0,0.0307758,0,0,0,0.0181023,0,0,0.0409916,0.0599039,0.0533636,0.0193514,0.0213089,0.0565195,0.024841,0.0408917,0.0558549,0.047088,0.0222387,0.0367462,0.0369691,0.0237338,0.0223389,0.0763345,0.037248,0,0.0193299,0.0865164,0,0.00887713,0.0508898,0.0459642,0,0,0.0176625,0,0,0.0318534,0.0428431,0.0247242,0.0264259,0.0228028,0.0501614,0.0536308,0.0372544,0.0545332,0.0276055,0.0632224,0.0533112,0.0546528,0.0735467,0,0.0343079,0.0299597,0.045185,0.0681825,0,0,0,0,0.0430173,0.0501111,0,0,0
1618,0.0466356,0,0,0,0,0.0451128,0,0,0,0,0,0,0.0296039,0,0.0310384,0,0,0,0,0,0,0.0403642,0.0602049,0.0547975,0.0212412,0.0218595,0.0570366,0.0263395,0.0409636,0.0580085,0,0.0223914,0.0351218,0.0352127,0.0222107,0.0212495,0.075118,0.0352048,0,0.0201755,0.0860432,0,0.0100056,0.0530848,0.0463235,0,0,0.0167413,0,0,0.0313254,0.043103,0.025647,0.0253004,0.0225766,0.0485934,0.0526358,0.0368356,0.0544442,0.0273895,0.0625775,0.0528004,0.0542201,0.073209,0,0.0348257,0.0299859,0.0449831,0.0673904,0,0,0,0,0.0422193,0.0504573,0,0,0
1619,0.0468884,0,0,0,0,0.04554,0,0,0,0,0,0,0.0295153,0,0.0312126,0,0,0,0.0183952,0,0,0.0409662,0.0594569,0.0550296,0.0211593,0.0223456,0.0575887,0.0252149,0.0411174,0.0582338,0,0.0224708,0.0351192,0.0354387,0.0225802,0.0216545,0.0747934,0.0371286,0,0.0189794,0.0858823,0,0.0103738,0.0530971,0.0450991,0,0,0.0165737,0,0,0.031577,0.0435117,0.0260367,0.0254831,0.0228519,0.0493782,0.0530274,0.037071,0.0546993,0.0278142,0.0621871,0.0526683,0.0541121,0.0728838,0,0.0343865,0.0294617,0.0460004,0.0669276,0,0,0,0,0.0421809,0.0506835,0,0,0
1620,0.0468916,0,0,0,0,0.0452149,0,0,0,0,0,0,0.0287805,0,0.0304479,0,0,0,0.0189152,0,0,0.0411468,0.0591858,0.053091,0.0201427,0.0227316,0.0573043,0.0252393,0.0417945,0.0566904,0.0454215,0.0234009,0.037093,0.0377781,0.0246191,0.0232138,0.0748366,0.0370479,0,0.0189383,0.0850712,0,0.0103331,0.0521705,0.0453746,0,0,0.0165473,0,0,0.0317227,0.0437516,0.0260162,0.025974,0.0225934,0.0503737,0.0544846,0.0370362,0.0545902,0.0274851,0.0625333,0.0526913,0.0542386,0.0731705,0,0.0341221,0.0294581,0.045833,0.0677115,0,0,0,0,0.042267,0.0502919,0,0,0
1621,0.0472325,0,0,0,0,0.0449231,0,0,0,0,0,0,0.0281782,0,0.0303256,0,0,0,0.0183765,0,0,0.0413244,0.0591308,0.0526411,0.0204508,0.023313,0.0573909,0.0252858,0.0421926,0.0570198,0.0452444,0.0237799,0.0373324,0.0382926,0.0248866,0.0235856,0.0744935,0.0371735,0,0.0190405,0.0845726,0,0.0106567,0.0525146,0.0453421,0,0,0.0163119,0,0,0.0316632,0.0439879,0.0264305,0.0256983,0.0225637,0.0503419,0.0548052,0.0369792,0.0544453,0.0275027,0.062291,0.0525431,0.0540514,0.0730334,0,0.0341322,0.0299322,0.045774,0.0675379,0,0,0,0,0.0424445,0.0503773,0,0,0
1622,0.0475846,0,0,0,0,0.0447212,0,0,0,0,0,0,0.0278345,0,0.0299586,0,0,0,0.0183665,0,0,0.041616,0.0591855,0.0520279,0.0206567,0.0234901,0.0575314,0.0252279,0.0426563,0.0573747,0.0451364,0.0243203,0.0373867,0.0386159,0.0251162,0.023882,0.0741857,0.0371111,0,0.0191136,0.0843953,0,0.01089,0.0529385,0.0453388,0,0,0.0160086,0,0,0.0316658,0.0442515,0.0266537,0.025466,0.0227416,0.0503263,0.0551258,0.0369892,0.0543247,0.0275557,0.0622856,0.0524351,0.0539259,0.0729566,0,0.0341094,0.031106,0.0459382,0.0674392,0,0,0,0,0.0431189,0.0504795,0,0,0
1623,0.0478773,0,0,0,0,0.0445581,0,0,0,0,0,0,0.0278563,0,0.0294836,0,0,0,0.0185894,0,0,0.041741,0.059291,0.0513533,0.0206766,0.0235081,0.0577314,0.0251332,0.0431304,0.0576645,0.0448384,0.0249664,0.0371389,0.0389318,0.0252472,0.0240709,0.0725942,0.0370735,0,0.0192957,0.084666,0,0.0110655,0.0533059,0.0453251,0,0,0.0156886,0,0,0.0316763,0.0443997,0.0268711,0.0252094,0.0229905,0.0503319,0.0554882,0.0371124,0.0541483,0.027828,0.0621341,0.0524633,0.0538143,0.0728644,0,0.0340884,0.0315835,0.046152,0.0673539,0,0,0,0,0.0434499,0.050548,0,0,0
1624,0.048306,0,0,0,0,0.0445649,0,0,0,0,0,0,0.027317,0,0.0293099,0,0,0,0.018172,0,0,0.0416293,0.0611398,0.0511272,0.0206414,0.0231512,0.0572153,0.0243203,0.0446396,0.0584132,0.0447059,0.0262416,0.0363975,0.0387264,0.02485,0.0237796,0.0703847,0.037403,0,0.0193231,0.0906297,0,0.011838,0.0552885,0.0453309,0,0,0.0151811,0,0,0.0316471,0.0395832,0.0275431,0.0280323,0.0218694,0.0497858,0.0558833,0.0402776,0,0.0295664,0.059516,0.0494993,0.0517719,0.0704793,0,0.034272,0.0316512,0.0459605,0.0664536,0,0,0,0,0.0434616,0.0530639,0,0,0
1625,0.0486628,0,0,0,0,0.0443386,0,0,0,0,0,0,0.0264277,0,0.0290575,0,0,0,0.0182075,0,0,0.0415464,0.0612609,0.0501897,0.0207373,0.0228828,0.0572691,0.0242164,0.0450655,0.0585488,0.0443321,0.0270574,0.0361213,0.038705,0.0246213,0.0235325,0.0683692,0.0373362,0,0.0199199,0.0902461,0,0.0121982,0.0553992,0.0453356,0,0,0.0146463,0,0,0.0316337,0.0400995,0.0277745,0.0277399,0.02215,0.0496673,0.0566049,0.040503,0,0.0299397,0.0593325,0.0494863,0.0516356,0.0702688,0,0.0344352,0.0315098,0.0453058,0.0662502,0,0,0,0,0.0432065,0.0530395,0,0,0
1626,0.0494681,0,0,0,0,0.0431433,0,0,0,0,0,0,0.0260687,0,0.0285035,0,0,0,0.0185127,0,0,0.0118608,0.0618459,0.0487327,0.0208901,0.0219278,0.0570577,0.0254713,0.0457442,0.0585098,0.0439077,0.0284117,0.0357668,0.0385679,0.0243006,0.0231294,0.0655661,0.0365069,0,0,0.0898119,0,0.0125594,0.0555744,0.0465389,0,0,0.0142227,0,0,0.0316039,0.0404994,0.0279388,0.0271268,0.022196,0.0490126,0.0570332,0.040478,0,0.0298698,0.059683,0.0494522,0.0515954,0.0703341,0,0.0346893,0.031452,0.0447577,0.0666203,0,0,0,0,0.0427655,0.0528179,0,0,0
1627,0.0492702,0,0,0,0,0.0440735,0,0,0,0,0,0,0.0257428,0,0.0286373,0,0,0,0.0181698,0,0,0.0416136,0.0614979,0.048102,0.020155,0.0205072,0.0573059,0.0239277,0.045772,0.0581823,0.0435488,0.0292901,0.0352378,0.0385569,0.0240165,0.0229045,0.0620617,0.0372943,0,0.0200385,0.0894753,0,0.0131024,0.0550945,0.0454441,0,0,0.0140455,0,0,0.0319261,0.0413506,0.0282485,0.0272603,0.0230356,0.0496213,0.0576359,0.0411587,0,0.0306398,0.0596122,0.0494637,0.0515053,0.0702335,0,0.0345405,0.0316495,0.0458595,0.066087,0,0,0,0,0.0431925,0.0531847,0,0,0
1628,0.0497592,0,0,0,0,0.0425843,0,0,0,0,0,0,0.0258414,0,0.0241447,0,0,0,0.0190375,0,0,0.0108654,0.0587976,0.0462606,0.0195165,0.0162615,0.0569895,0.0249517,0.0436704,0.0547048,0.0424093,0.0314476,0.0353942,0.0388407,0.0251487,0.024637,0.067053,0.0353716,0,0,0.0910139,0,0.0143166,0.0533378,0.0479164,0,0,0.0129029,0,0,0.0315145,0.0453544,0.028699,0.0250966,0.0226604,0.0498661,0.058618,0.0403124,0.0572078,0.0301798,0.0595068,0.0484582,0.0506018,0.0713824,0,0.0356667,0.0309491,0.0445567,0.0668492,0,0,0,0,0.0446419,0.052328,0,0,0
1629,0.0496539,0,0,0,0,0.0439183,0,0,0,0,0,0,0.0271693,0,0.0277783,0,0,0,0.0178247,0,0,0.0415144,0.0618864,0.0461951,0.0196622,0.0174038,0.0567876,0.0236613,0.0463426,0.0574835,0.0429242,0.031944,0.0344612,0.0386537,0.0233557,0.0229939,0.0537289,0.0374434,0,0.0200049,0.0891361,0,0.0120165,0.054489,0.0456982,0,0,0.0135867,0,0,0.0318437,0.0423602,0.0288677,0.027118,0.0235777,0.0495134,0.0585114,0.0415729,0,0.0311545,0.0597083,0.0495947,0.051447,0.0702445,0,0.0346358,0.0326058,0.0458194,0.0656862,0,0,0,0,0.0433275,0.0536762,0,0,0
1630,0.0503475,0,0,0,0,0.0428135,0,0,0,0,0,0,0.0269541,0,0.0248405,0,0,0,0.0177646,0,0,0.0117149,0.0607958,0.0452278,0.018558,0.0137022,0.0558785,0.023846,0.0450955,0.0547107,0.0426925,0.0340993,0.034833,0.0385347,0.0241271,0.0253379,0.0554551,0.0360506,0,0,0.0980926,0,0.0158003,0.0543732,0.048054,0,0,0.0125207,0,0,0.0312347,0.0414465,0.0288286,0.0284278,0.0227665,0.049443,0.0590231,0.0439717,0,0.0328572,0.0572217,0.0451134,0.0480826,0.0688361,0,0.0356673,0.0314448,0.0447796,0.0655349,0,0,0,0,0.0448825,0.055193,0,0,0
1631,0.0498604,0,0,0,0,0.0439818,0,0,0,0,0,0,0.0287679,0,0.0250127,0,0,0,0.0178139,0,0,0.0414481,0.0605634,0.0442799,0.0176625,0.0125298,0.0558921,0.0224213,0.0451131,0.054064,0.0428652,0.0350238,0.034976,0.038761,0.0237944,0.0261092,0.0489813,0.0373517,0,0.0201547,0.0968053,0,0.0159632,0.0535579,0.0466177,0,0,0.0124941,0,0,0.0312101,0.0423633,0.0293549,0.0284797,0.0235235,0.0498714,0.0592487,0.0439566,0,0.0334744,0.0568342,0.0452261,0.0480854,0.068871,0,0.0353458,0.0317293,0.0454921,0.0647892,0,0,0,0,0.0449494,0.0553049,0,0,0
