Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHIA,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRB,STRN,T10,x71,x72,x73,,RWRA,RASI,LTHI,RTHI,RTHII,x75,x80
1428,0.0358154,0,0,0,0,0.0559811,0,0,0,0,0,0,0.0499111,0,0,0,0,0,0.0427196,0,0,0.0827969,0.0594718,0,0.0448337,0,0.057928,0.0154821,0,0,0.0227179,0,0,0.10459,0.0276766,0.0200268,0.0609686,0,0.135592,0,0,0.0335974,0.0410454,0,0,0.0198306,0,0,0.0795343,0.0463812,0.0529811,0.0232264,0.018436,0.0323067,0.03315,0,0.0428378,0.0578338,0.0396656,0.0412938,0.0638119,0.0181119,0.0516995,0,0.0647108,0.050831,0,0,0,0,0.0809331,0.0524107,0,0.0548579,0.0549518,0,0
1429,0.0371547,0,0,0,0,0.0542166,0,0,0,0,0,0,0.0518377,0,0,0,0,0,0.0425543,0,0,0.0827332,0.0631575,0,0.0416145,0,0.0534045,0.0174919,0,0,0.0232155,0,0,0.0914838,0,0.0178836,0.0620022,0,0.135359,0,0,0.0328224,0.0382435,0,0,0.0227644,0,0,0.00372719,0.0448885,0.0527201,0.0251293,0.0177298,0.0295244,0.0397176,0,0.0420805,0.0579051,0.0400727,0.0416506,0.0642328,0.0175745,0.0445756,0,0.0635182,0.0531095,0,0,0,0,0,0.0537215,0,0.0549429,0.0548006,0,0
1430,0.0362068,0,0,0,0,0.0540131,0,0,0,0,0,0,0.0462931,0,0,0,0,0,0.0423088,0,0,0.0827691,0.0574849,0.0483335,0.0304683,0,0.0498651,0.0169055,0,0.0425496,0.0313329,0,0,0.119013,0.0237145,0.0191751,0.0621097,0,0.135082,0,0,0.0333154,0.0393943,0,0,0.024153,0,0,0.00424051,0.0454275,0.0519667,0.0245642,0.0185826,0.0325841,0.0423199,0,0.0423534,0.0582505,0.0401815,0.0417494,0.0643759,0.0177674,0.0437453,0,0.0626933,0.0564278,0,0,0,0,0,0.0525212,0,0.0535161,0.0536372,0,0
1431,0.0373963,0,0,0,0,0.0532906,0,0,0,0,0,0,0.0451,0,0.0312218,0,0,0,0.0419797,0,0,0.082918,0.0593091,0.0501462,0.0303881,0,0.0496434,0.0165072,0,0,0.0327113,0,0,0.118376,0.0221179,0.0191105,0.0619129,0,0.134855,0,0,0.0326882,0.0389091,0,0,0.0255338,0,0,0,0.0452758,0.0520103,0.0246891,0.0186215,0.0323568,0.0395418,0,0.0420565,0.0581775,0.0400396,0.0415799,0.0642131,0.0178863,0.0438195,0,0.062505,0.0566795,0,0,0,0,0,0.0525079,0,0.0535015,0.0536421,0,0
1432,0.0367664,0,0,0,0,0.0539344,0,0,0,0,0,0,0.0372907,0,0.0354921,0,0,0,0.0419121,0,0,0.0831429,0.059957,0,0.0332762,0.0106243,0.0507862,0.0169577,0,0,0.028715,0,0,0.110617,0.0448828,0.0267216,0.0622021,0,0.135031,0,0,0.0316988,0.0390803,0,0,0.0239892,0,0,0.00394935,0.0449736,0.0523045,0.0247976,0.0183381,0.0316252,0.0413623,0,0.0418192,0.0578961,0.0397316,0.0412258,0.0639091,0.0179641,0.0437675,0,0.0631203,0.0554502,0,0,0,0,0,0.0528371,0,0.0538075,0.0539717,0,0
1433,0.0333786,0,0,0,0,0.0563667,0,0,0,0,0,0,0.0367577,0,0.0367411,0,0,0,0.0112659,0,0,0.0150626,0.060907,0,0.0377173,0.0105122,0.0541682,0.0239211,0,0,0.0296309,0,0.0227101,0.107696,0.0462844,0.0282025,0.0463395,0,0,0,0,0.032048,0.0435066,0,0,0.0195139,0,0,0.0800703,0.0435734,0.0515887,0.0224259,0.0179547,0.0314048,0.0359196,0,0.041301,0.0578896,0.039708,0.0413941,0.0642792,0.0175336,0.0524723,0,0.0654587,0.0540386,0,0,0,0,0.0797013,0.0533026,0,0.0530801,0.0535606,0,0
1434,0.0327303,0,0,0,0,0.0566152,0,0,0,0,0,0,0,0,0.031392,0,0,0,0.0115887,0,0,0.0150659,0.0579166,0.0466158,0.0298054,0.00788979,0.0513655,0.0229635,0,0.0433033,0.0329076,0,0,0.116393,0.0238716,0.0275419,0.0468582,0,0,0,0,0.0337347,0.0443734,0,0,0.020286,0,0,0.0807487,0.0427088,0.0520395,0.0249822,0.0170946,0.0336916,0.0379217,0,0.0430178,0.0547202,0.0362516,0.0390144,0.0621358,0.0187733,0.0519774,0,0.065029,0.0553912,0,0,0,0,0.0796336,0.0558347,0,0.0545068,0,0,0
1435,0.0333214,0,0,0,0,0.056358,0,0,0,0,0,0,0,0,0.0331113,0,0,0,0.0114855,0,0,0.0147253,0.0578692,0.050233,0.0375667,0,0.0538584,0.0238245,0,0,0.0313483,0,0.0217353,0.113103,0.0260782,0.0306899,0.0461544,0,0,0,0,0.0325149,0.0437142,0,0,0.0197678,0,0,0.0803693,0.0438681,0.0514047,0.0220971,0.0179545,0.0315736,0.0358857,0,0.0414099,0.0576921,0.0393553,0.0413844,0.0642195,0.017238,0.0523817,0,0.0649739,0.054225,0,0,0,0,0.0791879,0.0537893,0,0.0528862,0.0534502,0,0
1436,0.0345755,0,0,0,0,0.0544089,0,0,0,0,0,0,0,0,0.0349119,0,0,0,0.0111734,0,0,0.015044,0.0596422,0,0.0318514,0.00625501,0.0455529,0.0256033,0,0.0479342,0.0346856,0,0,0.110937,0.0375432,0.0173218,0.0465399,0,0,0,0,0.0317637,0.0421961,0,0,0.0366457,0,0,0,0.0381478,0.0542822,0.0334177,0.0169152,0.0254822,0.0419259,0,0.039748,0.0545185,0.0376046,0.0393948,0.0617452,0.0186886,0.047135,0,0.0648272,0.0568455,0,0,0,0,0.051105,0,0,0.0530925,0.0572483,0,0
1437,0.0341693,0,0,0,0,0.0561662,0,0,0,0,0,0,0,0,0.0380237,0,0,0,0.0115584,0,0,0.0146865,0.0609179,0,0.0435966,0.0172696,0.0551493,0.0241289,0,0,0.0309347,0,0.0795943,0.108301,0,0.0125621,0.046058,0,0,0,0,0.0329824,0.0434633,0,0,0.0192825,0,0,0.0799906,0.0443819,0.0520945,0.0225787,0.0182056,0.0295879,0.0342507,0,0.0418623,0.0568744,0.0389226,0.0405643,0.0633128,0.0175099,0.0524947,0,0.064854,0.0529453,0,0,0,0,0.0774095,0.0553553,0,0.052751,0.0545877,0,0
1438,0.0332143,0,0,0,0,0.0561871,0,0,0,0,0,0,0,0,0.0521574,0,0,0,0.0117623,0,0,0.0144816,0.0618132,0,0.0332666,0,0.053459,0.0238715,0,0,0.0324932,0,0,0.0922538,0.048413,0.0265371,0.0460089,0,0,0,0,0.0316297,0.0441286,0,0,0.0202352,0,0,0.0807368,0.0415246,0.0505831,0.0227242,0.0163487,0.0328711,0.0363098,0,0.0395989,0.0580008,0.0397436,0.0415634,0.0646718,0.0170162,0.0516865,0,0.0635683,0.0554698,0,0,0,0,0.0773786,0.0520954,0,0.0527828,0.0533999,0,0
1439,0.0334264,0,0,0,0,0.0562504,0,0,0,0,0,0,0,0,0.0353303,0,0,0,0.0119952,0,0,0.0143691,0.062961,0,0.0347504,0.0125414,0.0539861,0.0235795,0,0.0491076,0.0292333,0,0,0.107192,0,0.023686,0.0462698,0,0,0,0,0.0309146,0.0443272,0,0,0.0210492,0,0,0.0809593,0.0422573,0.0506567,0.0225705,0.016223,0.0330353,0.0355847,0,0.0395566,0.0582234,0.0394763,0.0417156,0.0648425,0.0170855,0.0521189,0,0.0640852,0.0548331,0,0,0,0,0.0813793,0.0505572,0,0.0533226,0.0532404,0,0
1440,0.0335843,0,0,0,0,0.0564981,0,0,0,0,0,0,0,0,0.0336729,0,0,0,0.0123737,0,0,0.0144233,0.0584382,0.057301,0.0367443,0,0.0534849,0.023076,0,0,0.0307347,0,0.021821,0.111568,0.0195853,0.0335829,0.0466848,0,0,0,0,0.0385,0.0447658,0,0,0.0230948,0,0,0.0804052,0.043711,0.0375095,0.0231326,0.0179181,0.0321825,0.0344606,0,0.0391041,0.0541767,0.0348344,0.0356461,0.0585515,0,0.0528791,0,0.0648134,0.053608,0,0,0,0,0.0895974,0.0534672,0,0.0515437,0.055008,0,0
1441,0.0337725,0,0,0,0,0.056015,0,0,0,0,0,0,0.0439785,0,0.0400903,0,0,0,0.0124338,0,0,0.0143405,0.0568094,0,0.0379937,0,0.0537419,0.0237278,0,0,0.0271587,0,0,0.104615,0.0392612,0.0224679,0.0462468,0,0,0,0,0.0313256,0.0445302,0,0,0.0222392,0,0,0.0727201,0.0454262,0.0520027,0.0213246,0.0179469,0.0314926,0.0348381,0,0.0412896,0.0572562,0.0377247,0.0402789,0.0630511,0.0189959,0.0519241,0,0.0642956,0.0543742,0,0,0,0,0.0800361,0.0522067,0.0422749,0.0522313,0.0535717,0,0
1442,0.0360872,0,0,0,0,0.0538279,0,0,0,0,0,0,0.0436991,0,0.0314,0,0,0,0.0128914,0,0,0.0150608,0.0609547,0.0327536,0.0369317,0,0.0493838,0.0235358,0,0,0.0286009,0,0,0.112924,0.0293226,0.0192219,0.0485642,0,0,0,0,0,0.041764,0,0,0.0242194,0,0,0.00328159,0.0486192,0.051236,0.0245859,0.0151454,0.0283463,0.0414723,0,0.0435148,0.056751,0,0.0392236,0.0630543,0.0208153,0.0450057,0,0.0632519,0.0557886,0,0,0,0,0,0.0499953,0,0,0.0540453,0,0
1443,0.0344007,0,0,0,0,0.0557453,0,0,0,0,0,0,0.0447757,0,0.0466826,0,0,0,0.0128763,0,0,0.0140374,0.0634305,0,0.0397356,0,0.0545709,0.0235312,0,0,0.0251742,0,0,0.107156,0.0305559,0.0193563,0.0458645,0,0,0,0,0,0.0451996,0,0,0.0210293,0,0,0.0306921,0.0481964,0.0459524,0.023269,0.0174273,0.0306658,0.040973,0,0.0427134,0.0607541,0,0,0.0671455,0.0153601,0,0,0.0643065,0.0537878,0,0,0,0,0.0190719,0.0469412,0,0,0.0517601,0,0
1444,0.0398458,0,0,0,0,0.0528241,0,0,0,0,0,0,0.0300015,0,0,0,0,0,0.0132426,0,0,0.0140513,0.0864685,0.127342,0,0,0.0650734,0.0290969,0,0,0.0315485,0,0,0.0725964,0.0927831,0.0503512,0.045221,0,0,0,0,0.0330486,0.0395925,0,0,0.0221293,0,0,0.00219265,0.0512532,0.0539514,0.0210713,0.0188954,0.0212973,0.0344012,0,0.0441597,0.0556323,0.0370938,0.0388165,0.0615567,0.0181744,0.0466062,0,0.0665767,0.0483544,0,0,0,0,0,0.052584,0,0.0561232,0.056787,0,0
1445,0.0352067,0,0,0,0,0.0539982,0,0,0,0,0,0,0.0527449,0,0.100371,0,0,0,0.0132764,0,0,0.0145713,0.0646542,0,0.033339,0,0.0498215,0.0242332,0,0,0.0304657,0,0,0.113127,0.0308007,0.014331,0.0478241,0,0,0,0,0.0261217,0.0426771,0,0,0.0273851,0,0,0.0322835,0.0454036,0.0491879,0.0221391,0.0199389,0.0302846,0.0448895,0,0.0395403,0.0608301,0,0.0439764,0.0660418,0.017848,0.0442901,0,0.062714,0.0569168,0,0,0,0,0.0211718,0.0493627,0,0.0509223,0.0505201,0,0
1446,0.0376259,0,0,0,0,0.0537204,0,0,0,0,0,0,0.0498819,0,0,0,0,0,0.0133325,0,0,0.0144668,0.0626427,0,0.0546066,0.0588137,0.0558481,0.0249115,0,0,0.023848,0,0,0.0994654,0.0289786,0.018062,0.0476805,0,0,0,0,0.0309269,0.0413739,0,0,0.0258709,0,0,0.0317008,0.0486261,0.0535988,0.0231036,0.0178855,0.0246373,0.0400406,0,0.0423976,0.056325,0.0375201,0.039243,0.0620541,0.0182686,0.0460275,0,0.0646658,0.0511022,0,0,0,0,0.0204413,0.0530819,0,0.0545478,0.0552721,0,0
1447,0.0353428,0,0,0,0,0.0538708,0,0,0,0,0,0,0.0427734,0,0.0415436,0,0,0,0.0137652,0,0,0.0146154,0.0543981,0.0446279,0.0323617,0,0.0489944,0.023907,0,0,0.0294236,0,0,0.114052,0.0296488,0.0225435,0.0479603,0,0,0,0,0.0344011,0.0431021,0,0,0.0276206,0,0,0.0323231,0.0461671,0.0321792,0.0227788,0.0200173,0.0309897,0.0446404,0,0.0396842,0.0570858,0.0381838,0,0.0611763,0,0.0441247,0,0.0625829,0.0570163,0,0,0,0,0.0207239,0.053044,0.0452101,0.0497105,0.0528884,0,0
1448,0.0349653,0,0,0,0,0.0550062,0,0,0,0,0,0,0.0401447,0,0.0376894,0,0,0,0.0141709,0,0,0.0138746,0.0545196,0,0.0394772,0.00995159,0.05205,0.0235821,0,0,0.0266216,0,0,0.105838,0.0327614,0.0264463,0.0464604,0,0,0,0,0.0413676,0.0450358,0,0,0.0207787,0,0,0,0.0472514,0.0377528,0.0222579,0.0185753,0.0304928,0.0414271,0,0.0405362,0.053248,0.0335826,0.034148,0.0574165,0,0,0,0.0638864,0.0541053,0,0,0,0,0.00657178,0.05436,0.0420272,0.051338,0.0557562,0,0
1449,0.0365073,0,0,0,0,0.053751,0,0,0,0,0,0,0.0438866,0,0.037884,0,0,0,0.0147052,0,0,0.0143254,0.0613935,0,0.0407778,0,0.0508122,0.0238253,0,0,0.0253857,0,0,0.105565,0.0314324,0.0185982,0.0483338,0,0,0,0,0.0406218,0.0426614,0,0,0.0271991,0,0,0.0319781,0.0467694,0.0381781,0.0229861,0.018224,0.028383,0.0426891,0,0.0396022,0.0539926,0.0345494,0.034858,0.0581652,0,0.0449235,0,0.0634566,0.0543006,0,0,0,0,0.0205356,0.0532678,0,0.0521192,0.0554678,0,0
1450,0.0374073,0,0,0,0,0.0529323,0,0,0,0,0,0,0.041415,0,0.0443749,0,0,0,0.0145117,0,0,0.014122,0.0572528,0,0,0,0.0527159,0.0259592,0,0,0.0256288,0,0,0.101662,0.0353044,0.0269667,0.0472112,0,0,0,0,0.0277515,0.0412039,0,0,0.0255244,0,0,0,0.0479745,0.0487075,0.0211452,0.0198422,0.0258454,0.0419783,0,0.0414304,0.0602417,0.0416288,0,0.0659809,0.0164228,0.0442502,0,0.0625464,0.0550941,0,0,0,0,0.00448728,0.0516836,0.0446311,0.0515004,0.0517429,0,0
1451,0.0362234,0,0,0,0,0.0534992,0,0,0,0,0,0,0.0432332,0,0.0412782,0,0,0,0.0150042,0,0,0.0142638,0.056706,0,0.0368009,0,0.0506934,0.0243852,0,0,0.026358,0,0,0.105688,0.0359514,0.0243111,0.0477821,0,0,0,0,0.0262083,0.0428404,0,0,0.0276423,0,0,0.032407,0.0458934,0.0488496,0.0223378,0.0188033,0.0292643,0.04276,0,0.039988,0.0602272,0.0417831,0,0.0658824,0.0165117,0.0445461,0,0.0614627,0.056455,0,0,0,0,0.0206683,0.0518215,0.0418203,0.0513606,0.0515765,0,0
1452,0.0361709,0,0,0,0,0.0533638,0,0,0,0,0,0,0.04364,0,0.0408951,0,0,0,0.0153823,0,0,0.0140505,0.0572513,0,0.0360692,0,0.0508659,0.0244707,0,0,0.0264028,0,0,0.105589,0.0365037,0.0237029,0.0478044,0,0,0,0,0.0262274,0.0428984,0,0,0.027696,0,0,0.0326522,0.0457763,0.0486841,0.0221591,0.0179208,0.0294498,0.0425621,0,0.040393,0.0598337,0.0422599,0,0.0654554,0.0164908,0.0445595,0,0.0612844,0.0567177,0,0,0,0,0.0208391,0.0514899,0.0415503,0.0522084,0.0514577,0,0
1453,0.0359759,0,0,0,0,0.0532342,0,0,0,0,0,0,0.044819,0,0.0298198,0,0,0,0.0156463,0,0,0.013911,0.060894,0.0506528,0.032531,0,0.0507543,0.0245324,0,0,0.0323109,0,0,0.11766,0.0255578,0.0196917,0.0476557,0,0,0,0,0.0273554,0.0432338,0,0,0.0280008,0,0,0.0328657,0.0452709,0.0475869,0.0212269,0.0167467,0.0305613,0.0429602,0,0.0416671,0.0596227,0.0580371,0,0.0656142,0.0166215,0.044208,0,0.0607607,0.0578482,0,0,0,0,0.0209386,0.0490089,0,0.0545302,0.0511424,0,0
1454,0.0359323,0,0,0,0,0.054861,0,0,0,0,0,0,0.0467717,0,0,0,0,0,0.0160118,0,0,0.0132489,0.0613585,0,0.0420824,0.0114772,0.056177,0.0238029,0,0,0.0241594,0,0,0.105104,0.0292162,0.0214897,0.0460408,0,0,0,0,0.0363602,0.0457618,0,0,0.0233355,0,0,0.0314454,0.0436163,0.0371459,0.0225226,0.016976,0.0303514,0.0377738,0,0.0406349,0.0553735,0.0665317,0,0.0596032,0,0,0,0.0630989,0.0530689,0,0,0,0,0.020638,0.0518503,0,0.0542628,0.0532937,0,0
1455,0.0364658,0,0,0,0,0.0529491,0,0,0,0,0,0,0.0450262,0,0.0298898,0,0,0,0.0163041,0,0,0.0138027,0.0610126,0.0502742,0.032248,0,0.051102,0.0244423,0,0,0.0324004,0,0,0.117277,0.0257634,0.0199726,0.0476654,0,0,0,0,0.0282452,0.0434104,0,0,0.0282909,0,0,0.0331346,0.04551,0.0475832,0.0207385,0.016632,0.0307902,0.0425209,0,0.042622,0.0596291,0.0660644,0,0.0654552,0.0170536,0.0443109,0,0.0607199,0.0581136,0,0,0,0,0.0210602,0.0485335,0,0.0553289,0.0512828,0,0
1456,0.0369557,0,0,0,0,0.0530267,0,0,0,0,0,0,0.0447903,0,0.0309136,0,0,0,0.0169689,0,0,0.014081,0.0609192,0.0538875,0.0336573,0,0.0504499,0.0233965,0,0,0.0318771,0,0.0265432,0.11444,0.0278935,0.0220186,0.048614,0,0,0,0,0.0250709,0.0435558,0,0,0.028121,0,0,0.0329424,0.0426647,0.0305156,0.0245383,0.0239904,0.0297689,0.0421237,0,0.0367079,0.0627693,0,0,0.0660176,0,0.0446022,0,0.0610678,0.0563181,0,0,0,0,0.0209468,0.0531738,0,0.047393,0.0491712,0,0
1457,0.037689,0,0,0,0,0.052765,0,0,0,0,0,0,0.0433808,0,0.0383385,0,0,0,0.017417,0,0,0.0141764,0.06276,0,0.0400391,0,0.0519223,0.0236155,0,0,0.027239,0,0.0224898,0.104538,0.0336666,0.021504,0.0485812,0,0,0,0,0.0255123,0.0432509,0,0,0.0277172,0,0,0.0327209,0.0432857,0.0311387,0.0249332,0.0242139,0.0278359,0.0407506,0,0.037027,0.0624812,0,0,0.0658964,0,0.0449955,0,0.0617963,0.0546562,0,0,0,0,0.0207963,0.0542996,0,0.0479241,0.0498285,0,0
1458,0.037863,0,0,0,0,0.0525391,0,0,0,0,0,0,0.0420279,0,0.0375252,0,0,0,0.0177541,0,0,0.0143592,0.06125,0,0.0401012,0.0100463,0.051896,0.0236405,0,0,0.0284586,0,0.0219422,0.106042,0.0322159,0.0235906,0.0485937,0,0,0,0,0.0258224,0.0433319,0,0,0.0277384,0,0,0.0327405,0.0432628,0.0314985,0.0251286,0.0242897,0.0277027,0.040518,0,0.0370852,0.0621316,0,0,0.0660605,0,0.0450658,0,0.0618962,0.0546891,0,0,0,0,0.0207546,0.0552936,0,0.0477072,0.0500127,0,0
1459,0.0369437,0,0,0,0,0.0524882,0,0,0,0,0,0,0.0449305,0,0.0290765,0,0,0,0.0181319,0,0,0.0143172,0.0586978,0.0505437,0.0301393,0.00717133,0.0490235,0.0230631,0,0.043077,0.0328964,0,0.02846,0.116649,0.0291125,0.0203738,0.0488123,0,0,0,0,0.0342171,0.0443216,0,0,0.0286842,0,0,0.0331813,0.0431072,0.0373213,0.0239733,0.0207507,0.0312733,0.0428467,0,0.0372584,0.0578873,0,0.039704,0.0621515,0,0.0440503,0,0.0608126,0.057535,0,0,0,0,0.0209812,0.0546576,0,0.0482434,0.0517555,0,0
1460,0.0383726,0,0,0,0,0.0522633,0,0,0,0,0,0,0.0409048,0,0.03781,0,0,0,0.0183363,0,0,0.0139482,0.0613994,0,0.0406138,0.0103135,0.0518847,0.0233825,0,0,0.0284636,0,0.0218627,0.106161,0.0325043,0.0241852,0.0487701,0,0,0,0,0.0259141,0.0435106,0,0,0.0278878,0,0,0.0329858,0.0434063,0.0322065,0.025061,0.0244955,0.0276344,0.0401914,0,0.0372884,0.062219,0,0,0.0661785,0,0.045014,0,0.0613597,0.0546022,0,0,0,0,0.0208929,0.0552019,0,0.0477978,0.0502659,0,0
1461,0.0370568,0,0,0,0,0.0522643,0,0,0,0,0,0,0.0446632,0,0.0287888,0,0,0,0.0185373,0,0,0.013893,0.0600655,0.0486369,0.0278548,0.00894575,0.0490413,0.0228938,0,0.0415088,0.0337558,0,0,0.118909,0.0277644,0.0180344,0.048796,0,0,0,0,0.0256254,0.0447219,0,0,0.0291023,0,0,0.0334916,0.0421736,0.0313149,0.0243554,0.0237486,0.0318493,0.042977,0,0.0362784,0.0630643,0,0,0.0672902,0,0.0436622,0,0.0596283,0.058393,0,0,0,0,0.0212287,0.0529117,0,0.0468348,0.0487466,0,0
1462,0.03843,0,0,0,0,0.0524837,0,0,0,0,0,0,0.0399142,0,0.036654,0,0,0,0.0255886,0,0,0.0574878,0.0556774,0,0.0315422,0.00741225,0.0510596,0.0250062,0,0.0478072,0.0295956,0,0,0.112013,0.0298445,0.0253155,0.0525973,0.0297402,0,0,0,0.0264697,0.0424737,0,0,0.0296194,0,0,0.0336743,0.043765,0.0324158,0.0252484,0.0242061,0.0325708,0.0408746,0,0.0376431,0.0620752,0,0,0.0661847,0,0.0429962,0,0.0601534,0.0563339,0,0,0,0,0.0212564,0.0541344,0.0440988,0.0473127,0.0501151,0,0
1463,0.0382675,0,0,0,0,0.0519859,0,0,0,0,0,0,0.0445031,0,0.0313809,0,0,0,0.0181612,0,0,0.0138102,0.0603373,0.0549147,0.0342401,0.00597869,0.0504348,0.022929,0,0,0.032333,0,0.0266745,0.114043,0.0293297,0.0208875,0.0488352,0,0,0,0,0.0258763,0.0444914,0,0,0.0290147,0,0,0.0333691,0.0427349,0.0323139,0.0245752,0.0238337,0.0297248,0.0410821,0,0.0367094,0.0627182,0,0,0.0668505,0,0.0442556,0,0.0605825,0.0565464,0,0,0,0,0.0212077,0.0541261,0,0.0473013,0.049372,0,0
1464,0.039193,0,0,0,0,0.0521971,0,0,0,0,0,0,0.0432846,0,0.0323982,0,0,0,0.0420939,0,0,0.0879886,0.054106,0.0561753,0.0326014,0.00187169,0.0510038,0.0141669,0,0,0.0316938,0,0.0263816,0.113637,0.0311241,0.0242525,0.0605496,0,0.137684,0,0,0.0354209,0.0425783,0,0,0.0302586,0,0,0.033715,0.0454065,0.0395121,0.0245492,0.0214456,0.0330363,0.0403617,0,0.0387192,0.057102,0,0.0387081,0.0611407,0,0.042657,0,0.0599864,0.0561728,0,0,0,0,0.0212315,0.0553247,0.0443134,0.0486995,0.0530195,0,0
1465,0.0402331,0,0,0,0,0.0523774,0,0,0,0,0,0,0,0,0.0392009,0,0,0,0.0253809,0,0,0.0577911,0.0593809,0,0.0408172,0.0109987,0.05306,0.024794,0,0,0.0277355,0,0.0207341,0.104837,0.0310865,0.0266563,0.0529013,0.0297901,0,0,0,0.0344169,0.0423349,0,0,0.029375,0,0,0.0333468,0.0450379,0.040476,0.0248426,0.0213244,0.029971,0.0383552,0,0.037926,0.0578076,0,0.0394717,0.0617718,0,0.043922,0,0.0611831,0.0534539,0,0,0,0,0.021015,0.0544339,0,0.050145,0.0532482,0,0
1466,0.0400696,0,0,0,0,0.0522328,0,0,0,0,0,0,0.039779,0,0.0392203,0,0,0,0.0251506,0,0,0.0580386,0.0562292,0,0.0384718,0.0113682,0.0525382,0.0248975,0,0,0.0289907,0,0.0232305,0.106851,0.0337387,0.0281037,0.0524554,0.0301194,0,0,0,0.02686,0.0424808,0,0,0.0296838,0,0,0.0333953,0.0449808,0.034344,0.0252213,0.0247398,0.0306477,0.0386124,0,0.0378788,0.0619491,0,0,0.0657362,0,0.043542,0,0.0605411,0.0547375,0,0,0,0,0.0210204,0.0549578,0.0436624,0.048084,0.0509722,0,0
1467,0.0390551,0,0,0,0,0.0522656,0,0,0,0,0,0,0.0433418,0,0.0304119,0,0,0,0.0249789,0,0,0.0582734,0.05472,0.0513379,0.0291625,0.00328512,0.0503299,0.0243731,0,0.0446146,0.0315596,0,0.0290198,0.116744,0.0309263,0.0230021,0.0523998,0.0302018,0,0,0,0.0349019,0.0434838,0,0,0.0305409,0,0,0.0336959,0.0452842,0.0399783,0.0242612,0.0213671,0.0342085,0.0406943,0,0.0381953,0.0577556,0,0.0392412,0.0618467,0,0.0424787,0,0.0595416,0.0573057,0,0,0,0,0.0212013,0.0539777,0.0454656,0.0485426,0.0525626,0,0
1468,0.0368194,0,0,0,0,0.0541687,0,0,0,0,0,0,0.0417175,0,0.0278509,0,0,0,0.0240249,0,0,0.0594519,0.0567288,0.0506025,0.0288991,0.00476568,0.0533643,0.0236279,0,0.0452733,0,0,0.0286697,0.117017,0,0.0246596,0.0498402,0.0308242,0,0,0,0.0346317,0.0462742,0,0,0.026674,0,0,0.0325568,0.0425473,0.0402421,0.0243648,0.0204329,0.0361022,0.0370145,0,0.0369177,0.0570372,0,0.0389062,0.0613527,0,0,0,0.0594866,0.0564487,0,0,0,0,0.0209792,0.0561879,0.0444192,0.0468685,0.0531764,0,0
1469,0.0395095,0,0,0,0,0.0520974,0,0,0,0,0,0,0.0435766,0,0.0309827,0,0,0,0.0236052,0,0,0.0591355,0.0561652,0.0534398,0.0322487,0.00209264,0.0517955,0.0250162,0,0,0,0,0.0269788,0.114993,0.0325319,0.0234623,0.0511443,0.0305931,0,0,0,0.0266029,0.0430129,0,0,0.0303019,0,0,0.0336528,0.0429609,0.0344926,0.0254329,0.0238368,0.0327135,0.0387464,0,0.0367035,0.0614517,0,0,0.0656082,0,0.0427778,0,0.0582398,0.0567346,0,0,0,0,0.0212583,0.0569182,0.0445639,0.0459931,0.0507335,0,0
1470,0.0395812,0,0,0,0,0.0519552,0,0,0,0,0,0,0.0422578,0,0.032038,0,0,0,0.0228813,0,0,0.0595096,0.0546059,0.0547498,0.0328508,0.00227825,0.0517138,0.02512,0,0,0.0296204,0,0.0270918,0.114551,0.0305807,0.0245715,0.050967,0.0306749,0,0,0,0.0254356,0.0432635,0,0,0.0306334,0,0,0.0337335,0.0457351,0.0343355,0.0231456,0.0260593,0.0330923,0.0387967,0,0.0375007,0.0633275,0,0,0.0670028,0,0.0426088,0,0.0587177,0.0571595,0,0,0,0,0.0212651,0.0526749,0.0445132,0.0557078,0.0489486,0,0
1471,0.0400403,0,0,0,0,0.0517101,0,0,0,0,0,0,0.0388253,0,0,0,0,0,0.0220669,0,0,0.0603076,0.0528243,0,0.0365043,0.00705598,0.0530161,0.026163,0,0.051125,0.023794,0,0.0272494,0.111049,0.0276958,0.028923,0.0498855,0.0309852,0,0,0,0.0216038,0.0428453,0,0,0.0305486,0,0,0.0336687,0.0464529,0.0342236,0.0208387,0.0291879,0.0318585,0.0374908,0,0.0367022,0.0661414,0,0,0.0694829,0,0.0429787,0,0.0589699,0.0569242,0,0,0,0,0.0211259,0.0500714,0.0420634,0.0835312,0.0464836,0,0
