Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHIA,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,LTIBI,,RTHI,RTHII,x74,x80,x78,x82
800,0.0467023,0,0,0,0,0.0402453,0,0,0,0,0,0,0.0450575,0.0283588,0.0664619,0,0,0.0121276,0,0,0.0413035,0.143624,0.0604518,0.0354819,0.0325072,0.0476636,0.0338407,0.151508,0.0536096,0.0766737,0.0628334,0.0361375,0.0270131,0.0554466,0.0114314,0.0624196,0,0.0252799,0.0258446,0,0.0214698,0.0678258,0.0383651,0,0,0.0147904,0,0,0.023702,0.0584368,0.0409131,0.0242287,0.0183847,0.0448023,0.0409974,0.06207,0.0358014,0.0534064,0.0351495,0.0408787,0.0652681,0.0149564,0.049107,0.0281741,0.0225991,0.0469833,0.0686301,0,0,0,0.0342113,0,0,0.0542862,0,0,0,0
801,0.0466703,0,0,0,0,0.040302,0,0,0,0,0,0,0.0452274,0.0282537,0.0664663,0,0,0.0121192,0,0,0.0412499,0.143812,0.0604186,0.0354871,0.0324408,0.0475112,0.0337978,0.151307,0.0536235,0.0766016,0.0628102,0.0361076,0.0269772,0.0553912,0.0112805,0.062374,0,0.0252251,0.025756,0,0.0214292,0.0677298,0.0384023,0,0,0.0147754,0,0,0.0237425,0.0585762,0.0409424,0.0242564,0.0183993,0.0448015,0.0409942,0.0620155,0.0358628,0.0534233,0.035208,0.0408786,0.0649333,0.0150301,0.0490995,0.0281573,0.0226273,0.0470537,0.0686251,0,0,0,0.0341507,0,0,0.0542525,0,0,0,0
802,0.0478339,0,0,0,0,0.0397559,0,0,0,0,0,0,0.0468212,0.0288506,0.0664535,0,0,0.0126845,0,0,0.04065,0.149392,0.061043,0.0352173,0.0357957,0.0445521,0.0341309,0.152001,0.0553149,0.0785803,0.065642,0.0381289,0.0281238,0.0578744,0.0106087,0.0627364,0,0.0256686,0.0232392,0,0.0212327,0,0.0378465,0,0,0.0148004,0,0,0.0228991,0.0513494,0.0449376,0.0337432,0.0177215,0.0397775,0.041373,0.0680245,0.0347838,0.0511948,0.0329968,0.0389956,0.0634551,0.0175186,0.0485938,0.0280889,0.0227292,0.0480095,0.0665228,0,0,0,0.0358347,0,0,0.0582326,0,0,0,0
803,0.0513102,0,0,0,0,0.0370611,0,0,0,0,0,0,0.0472511,0.0290366,0.0652579,0,0,0.0136912,0,0,0.0411567,0.151418,0.0614586,0.0320791,0.0363578,0.0402988,0.0349525,0.152579,0.0555769,0.077728,0.0649155,0.0398846,0.0290428,0.0606678,0.0147939,0.0634951,0,0.0241113,0.025311,0,0.0228885,0,0.0381404,0,0,0.0145865,0,0,0.0221698,0.0491001,0.0484679,0.0393537,0.0222487,0.0366341,0.042943,0.0740494,0.0391866,0.0469345,0.0292054,0.0354641,0.0604615,0.0183321,0.0477083,0.026638,0.0214663,0.0472788,0.0647847,0,0,0,0.0383117,0,0,0,0,0,0,0
804,0.0467434,0,0,0,0,0.0403184,0,0,0,0,0,0,0.045716,0.0284694,0.0665375,0,0,0.0120851,0,0,0.041153,0.144934,0.060515,0.034114,0.0325852,0.0472365,0.0336856,0.150651,0.0537383,0.0767636,0.0628231,0.0361846,0.0270145,0.0554669,0.0112038,0.0622975,0,0.0253056,0.026012,0,0.0215284,0.0678085,0.0383791,0,0,0.0147085,0,0,0.0236607,0.0598022,0.0413364,0.0246268,0.0181284,0.0448616,0.0411752,0.0619578,0.0358054,0.0536292,0.0353328,0.0410725,0.066126,0.0150824,0.0489965,0.0280998,0.022563,0.0471782,0.0686717,0,0,0,0.0341487,0,0,0.0540892,0,0,0,0
805,0.0477601,0,0,0,0,0.039783,0,0,0,0,0,0,0.04718,0.0289824,0.0663779,0,0,0.0126031,0,0,0.0407135,0.150385,0.0614294,0.0348786,0.0358156,0.0442698,0.0341197,0.151357,0.0554103,0.0785812,0.0654814,0.0381707,0.0281621,0.0580649,0.0104324,0.0626775,0,0.0257072,0.0237609,0,0.0212891,0,0.0378399,0,0,0.0146042,0,0,0.0227339,0.0515436,0.0451128,0.0336356,0.0176471,0.0398852,0.0415941,0.0679175,0.034925,0.051182,0.0329831,0.0390435,0.0639915,0.0171752,0.0484275,0.0280639,0.0231233,0.0481788,0.0666114,0,0,0,0.035861,0,0,0.0581223,0,0,0,0
806,0.0477522,0,0,0,0,0.0397915,0,0,0,0,0,0,0.047512,0.0288868,0.0663488,0,0,0.0125949,0,0,0.0407198,0.150722,0.0614042,0.0351605,0.0358361,0.0440544,0.0341677,0.151147,0.0555133,0.0785722,0.0654671,0.0382109,0.0282634,0.0582165,0.0103276,0.0627133,0,0.0256167,0.02368,0,0.0212035,0,0.0378729,0,0,0.0144777,0,0,0.0225296,0.0512312,0.0453762,0.0337259,0.0178007,0.0398813,0.0417921,0.0679222,0.0351032,0.051287,0.0329899,0.0389897,0.0634131,0.0171527,0.0482226,0.0279725,0.0237486,0.0482655,0.0666179,0,0,0,0.035934,0,0,0.0581111,0,0,0,0
807,0.0468748,0,0,0,0,0.0401259,0,0,0,0,0,0,0.0459996,0.0281032,0.0664691,0,0,0.0122746,0,0,0.0411094,0.146096,0.0606893,0.0350504,0.0327089,0.0471732,0.0341057,0.15028,0.0537565,0.0766116,0.0629447,0.0366212,0.0272788,0.0562681,0.0111177,0.0624997,0,0.0252379,0.0263559,0,0.0213676,0.0675243,0.038274,0,0,0.0144712,0,0,0.0230472,0.0587656,0.0417471,0.0240691,0.0182839,0.0451004,0.0414857,0.0618678,0.0362111,0.0540688,0.0352994,0.0410652,0.0652845,0.0146538,0.0484576,0.0280249,0.0235446,0.0470867,0.0688931,0,0,0,0.0347819,0,0,0.0539466,0,0,0,0
808,0.0477632,0,0,0,0,0.0398629,0,0,0,0,0,0,0.0476996,0.0289286,0.0663044,0,0,0.0125195,0,0,0.0408059,0.151487,0.0615339,0.0350678,0.0357816,0.0439368,0.0341784,0.150755,0.0555549,0.0785201,0.0654555,0.038217,0.0282536,0.0582451,0.0102102,0.0626054,0,0.0255825,0.0238851,0,0.0212002,0,0.0379173,0,0,0.0144431,0,0,0.022419,0.0515998,0.0457291,0.0334194,0.0178917,0.0400933,0.0418137,0.0677709,0.0355171,0.0517772,0.0332264,0.0390549,0.0634033,0.0171087,0.0481334,0.0279882,0.0240125,0.0483335,0.0666765,0,0,0,0.0359248,0,0,0.0580301,0,0,0,0
809,0.0465964,0,0,0,0,0.0403919,0,0,0,0,0,0,0.0463224,0.0284559,0.0663262,0,0,0.0121075,0,0,0.0411865,0.14668,0.0607091,0.0347249,0.0323006,0.0468221,0.0336947,0.149786,0.0537555,0.0763968,0.062591,0.0362297,0.0270802,0.0557906,0.0107005,0.0623803,0,0.0251849,0.0263333,0,0.0215646,0.0673419,0.0385039,0,0,0.0143794,0,0,0.0232123,0.0593346,0.0412063,0.0241158,0.0186298,0.0451703,0.0414487,0.0617221,0.0365816,0.0540644,0.0353794,0.0409936,0.0652572,0.01448,0.048614,0.0280764,0.0239547,0.0473658,0.0687455,0,0,0,0.0342793,0,0,0.0540327,0,0,0,0
810,0.0464003,0,0,0,0,0.0404778,0,0,0,0,0,0,0.0462196,0.0285462,0.0663278,0,0,0.0119768,0,0,0.0412534,0.147048,0.060692,0.0359841,0.0321571,0.0466571,0.0336529,0.149575,0.0537822,0.0762541,0.0623445,0.0361485,0.027003,0.0558343,0.0107182,0.0623189,0,0.0251185,0.0266865,0,0.0217202,0.0671215,0.0385689,0,0,0.0143017,0,0,0.0235242,0.059496,0.0407406,0.0238068,0.0187197,0.045115,0.0414358,0.0616337,0.0366132,0.0540251,0.0352698,0.040946,0.0649523,0.0142429,0.0487672,0.0280869,0.0231072,0.0474711,0.0686974,0,0,0,0.0342888,0,0,0.0540404,0,0,0,0
811,0.0464301,0,0,0,0,0.0405098,0,0,0,0,0,0,0.0462629,0.028512,0.0663477,0,0,0.0118742,0,0,0.0412457,0.147498,0.060496,0.0366786,0.0321631,0.0465156,0.0336776,0.149389,0.0538616,0.0762333,0.0622185,0.0361723,0.0270121,0.0559648,0.0107834,0.0622613,0,0.0250691,0.0269058,0,0.0217552,0.0670381,0.0386162,0,0,0.0142504,0,0,0.0234617,0.0596279,0.0410029,0.0236923,0.0187266,0.0450751,0.0415698,0.0615399,0.0367151,0.0540609,0.0353009,0.0408925,0.0650331,0.0141557,0.0487224,0.0280352,0.0230382,0.0475383,0.0687736,0,0,0,0.0343738,0,0,0.0540027,0,0,0,0
812,0.0464836,0,0,0,0,0.0405055,0,0,0,0,0,0,0.0466114,0.0283501,0.0663858,0,0,0.0118495,0,0,0.0412542,0.147939,0.0606524,0.0361047,0.0322118,0.0464982,0.0336917,0.149223,0.0539355,0.0762923,0.0622298,0.0361702,0.0270256,0.0560398,0.0107637,0.0622515,0,0.025085,0.0269376,0,0.0216982,0.0669779,0.0385969,0,0,0.014221,0,0,0.0231726,0.0598279,0.0412714,0.023837,0.0186793,0.0451653,0.0417519,0.0614614,0.0368044,0.0541191,0.0353807,0.0408568,0.0652996,0.0141847,0.0485409,0.0279711,0.0239316,0.0475656,0.0688576,0,0,0,0.0343686,0,0,0.053918,0,0,0,0
813,0.0476929,0,0,0,0,0.0399976,0,0,0,0,0,0,0.0485341,0.02874,0.0664309,0,0,0.0123152,0,0,0.0409176,0.153656,0.0614922,0.0348454,0.0358476,0.0436369,0.0340333,0.14984,0.0558753,0.0785791,0.065275,0.0381839,0.0281944,0.0586043,0.0100709,0.0624606,0,0.0254244,0.0243555,0,0.0213804,0,0.0380639,0,0,0.014188,0,0,0.0222961,0.0523979,0.0451536,0.0332143,0.0180307,0.0403079,0.0422181,0.0674529,0.0357493,0.0517104,0.0332042,0.0389096,0.0631296,0.0165788,0.0479807,0.0278209,0.0239877,0.0486061,0.0668673,0,0,0,0.0360143,0,0,0.0578929,0,0,0,0
814,0.0464369,0,0,0,0,0.0405451,0,0,0,0,0,0,0.0476053,0.0280332,0.0666117,0,0,0.0118044,0,0,0.0413817,0.149045,0.0605017,0.0354264,0.0324691,0.0464896,0.0336841,0.148895,0.0542527,0.0765821,0.0624745,0.0362736,0.0269918,0.0563408,0.010207,0.0620659,0,0.0249435,0.0270157,0,0.0216404,0.0670178,0.0386996,0,0,0.0140342,0,0,0.0231939,0.0598834,0.0414821,0.0240458,0.0188746,0.0453477,0.0418917,0.0614187,0.0369698,0.0540218,0.0354951,0.0409044,0.0648276,0.013996,0.0484426,0.0278322,0.0233694,0.047669,0.0689357,0,0,0,0.0344417,0,0,0.0538537,0,0,0,0
815,0.0464797,0,0,0,0,0.040577,0,0,0,0,0,0,0.0473153,0.0281133,0.0665964,0,0,0.0117824,0,0,0.0413703,0.149445,0.0605096,0.0351581,0.0323787,0.0465171,0.0336653,0.148911,0.0542474,0.0765171,0.0623551,0.0362161,0.026956,0.056316,0.0102148,0.0620634,0,0.0249669,0.0272167,0,0.0217722,0.0668662,0.03862,0,0,0.013998,0,0,0.0229483,0.0600747,0.0414272,0.023866,0.0187948,0.0454502,0.0419107,0.061291,0.0370514,0.0541183,0.0354912,0.0409838,0.0650824,0.0139517,0.0483704,0.0278673,0.0238717,0.0476682,0.0689908,0,0,0,0.0343892,0,0,0.0537737,0,0,0,0
816,0.047828,0,0,0,0,0.0400939,0,0,0,0,0,0,0.0481085,0.0288281,0.0661457,0,0,0.012206,0,0,0.0408939,0.154845,0.0612337,0.0360182,0.0356695,0.0430823,0.0338952,0.149823,0.0559621,0.0784133,0.0649437,0.0380688,0.0282923,0.0583719,0.0100088,0.0621952,0,0.0254306,0.0244837,0,0.0217336,0,0.0380273,0,0,0.0139676,0,0,0.0218958,0.0528649,0.0454624,0.0330217,0.01806,0.0402044,0.0424665,0.0672883,0.036043,0.0516661,0.0332035,0.0389022,0.0633323,0.0166333,0.0478096,0.0277019,0.0241507,0.0488123,0.0666682,0,0,0,0.0357843,0,0,0.0579679,0,0,0,0
817,0.0466915,0,0,0,0,0.0406604,0,0,0,0,0,0,0.0475202,0.0281965,0.0665116,0,0,0.0116285,0,0,0.0413562,0.150211,0.0605633,0.0372151,0.032351,0.0458492,0.0336286,0.148879,0.0544593,0.0764695,0.062459,0.0361613,0.027067,0.0562529,0.0103997,0.061752,0,0.0249214,0.0273034,0,0.0220194,0.0669316,0.0389842,0,0,0.0137829,0,0,0.0226331,0.0604784,0.0416255,0.0239746,0.0188035,0.0451682,0.0422368,0.0612065,0.0372117,0.0541925,0.0355738,0.0409397,0.0653243,0.0139808,0.048224,0.0276439,0.0240593,0.0479069,0.0686641,0,0,0,0.0343382,0,0,0.0538669,0,0,0,0
818,0.0465311,0,0,0,0,0.0408001,0,0,0,0,0,0,0.0475781,0.0282451,0.0665843,0,0,0.0116313,0,0,0.0413694,0.15058,0.0607619,0.0374385,0.0322414,0.0459561,0.0335824,0.149007,0.0544816,0.0764018,0.0624847,0.0360847,0.026937,0.0563214,0.0102532,0.0617352,0,0.0248021,0.0274152,0,0.0219753,0.0662798,0.0396377,0,0,0.0137567,0,0,0.0227515,0.0607173,0.0416161,0.023606,0.0190384,0.0448531,0.0421542,0.0610696,0.037412,0.0541332,0.0355923,0.0409418,0.0650348,0.0138713,0.0483367,0.0276975,0.0241075,0.0479791,0.0688258,0,0,0,0.0343317,0,0,0.0538307,0,0,0,0
819,0.0465225,0,0,0,0,0.0408239,0,0,0,0,0,0,0.047699,0.0283021,0.066654,0,0,0.0115931,0,0,0.0413355,0.151051,0.0607698,0.0374889,0.0323496,0.0460915,0.0336112,0.149224,0.0546002,0.076501,0.0625726,0.0361579,0.0269668,0.056459,0.0102118,0.0616982,0,0.0247513,0.0274879,0,0.021878,0.0652644,0.0398966,0,0,0.0137476,0,0,0.0227667,0.0608349,0.0416245,0.023349,0.0189683,0.0443077,0.0421594,0.0609121,0.0373853,0.0535722,0.035564,0.0409884,0.0649366,0.013757,0.0483111,0.0276981,0.0241171,0.0479835,0.0690664,0,0,0,0.0343785,0,0,0.053716,0,0,0,0
820,0.0465569,0,0,0,0,0.0408902,0,0,0,0,0,0,0.0472836,0.0283728,0.0665888,0,0,0.0116361,0,0,0.041218,0.151413,0.060554,0.0374556,0.0321741,0.045936,0.0334359,0.149652,0.0545731,0.0764228,0.0623492,0.0360274,0.0269469,0.0561685,0.0102948,0.0617561,0,0.0247192,0.0274885,0,0.0218994,0.0650926,0.0397601,0,0,0.0137358,0,0,0.0229015,0.0608827,0.0416494,0.023366,0.018781,0.0448915,0.042125,0.0608686,0.0372496,0.0525964,0.0355675,0.0409665,0.0649629,0.0138288,0.0482943,0.0277412,0.0241787,0.0480773,0.0690074,0,0,0,0.0341738,0,0,0.0536735,0,0,0,0
821,0.047834,0,0,0,0,0.0403885,0,0,0,0,0,0,0.0491595,0.0290544,0.0663661,0,0,0.0120003,0,0,0.040721,0.156985,0.0615448,0.0369755,0.0359244,0.0425701,0.0336802,0.15094,0.0565077,0.0786905,0.065247,0.0381061,0.0282965,0.0587684,0.00981594,0.0618071,0,0.0250291,0.0247382,0,0.0217979,0,0.0389621,0,0,0.0135606,0,0,0.0220034,0.053321,0.0456668,0.0328668,0.0181123,0.040059,0.0428514,0.0670283,0.0361743,0.0503265,0.0331969,0.038835,0.0631727,0.016402,0.0475786,0.0273943,0.0239582,0.0492621,0.0668674,0,0,0,0.0357811,0,0,0.0578667,0,0,0,0
822,0.0467178,0,0,0,0,0.0408548,0,0,0,0,0,0,0.0479986,0.0284736,0.0668591,0,0,0.0114845,0,0,0.041062,0.152186,0.0608729,0.0375777,0.0324688,0.045747,0.0334069,0.1506,0.0549338,0.0767859,0.062437,0.0361025,0.0269712,0.0565258,0.0101183,0.0615193,0,0.0245688,0.0276804,0,0.0219894,0.0663699,0.0390398,0,0,0.0135111,0,0,0.02283,0.0609988,0.0415581,0.0236213,0.018812,0.0448684,0.0424507,0.0607862,0.0373438,0.0522087,0.0357389,0.0410216,0.0651416,0.0136916,0.0479814,0.0274801,0.0238576,0.0481448,0.0690742,0,0,0,0.0342377,0,0,0.053572,0,0,0,0
823,0.046719,0,0,0,0,0.0408514,0,0,0,0,0,0,0.0479344,0.0285912,0.0669715,0,0,0.0114702,0,0,0.0409013,0.152376,0.0609941,0.0376375,0.0325339,0.0458473,0.0333409,0.151347,0.0550664,0.0769228,0.0622494,0.0360624,0.026969,0.0564991,0.0101594,0.0614077,0,0.0244951,0.0276893,0,0.0219236,0.0664194,0.0389049,0,0,0.0135549,0,0,0.0229064,0.0611684,0.0415116,0.0235196,0.0189156,0.0443863,0.0424379,0.0606613,0.0374531,0.0522777,0.0358134,0.0410635,0.0649864,0.0137211,0.0479891,0.0274548,0.0233319,0.0481233,0.0690764,0,0,0,0.034232,0,0,0.0535275,0,0,0,0
824,0.0478289,0,0,0,0,0.0403737,0,0,0,0,0,0,0.0492479,0.0293403,0.0666727,0,0,0.0120205,0,0,0.0403194,0.157751,0.0619968,0.0371632,0.0362355,0.0427701,0.0334976,0.153302,0.0568688,0.0790704,0.0650482,0.0380986,0.0283094,0.0588818,0.00985673,0.0616912,0,0.0247331,0.0248154,0,0.0218184,0,0.0383405,0,0,0.0136404,0,0,0.0221874,0.0535716,0.0455571,0.0324665,0.0182494,0.0399138,0.0428036,0.0668471,0.0362666,0.0503185,0.03325,0.0388692,0.0630526,0.01631,0.047616,0.0273449,0.0226906,0.0492137,0.0669126,0,0,0,0.0358284,0,0,0.0578333,0,0,0,0
825,0.0465517,0,0,0,0,0.0408937,0,0,0,0,0,0,0.0479967,0.0288007,0.0672202,0,0,0.01162,0,0,0.0405093,0.152601,0.0612275,0.0378111,0.0327494,0.0458218,0.033158,0.153487,0.0553238,0.0771666,0.0623357,0.036064,0.0269588,0.0565807,0.0101808,0.0615341,0,0.0242726,0.0275367,0,0.0219467,0.0665652,0.0389406,0,0,0.0137104,0,0,0.0228553,0.0610895,0.0413976,0.0236381,0.0188923,0.0454923,0.042347,0.0607079,0.0374603,0.0520717,0.0357089,0.0411318,0.0649812,0.0136488,0.0481187,0.0274865,0.0231764,0.0481891,0.0691222,0,0,0,0.03425,0,0,0.0535733,0,0,0,0
826,0.0464431,0,0,0,0,0.0409573,0,0,0,0,0,0,0.04784,0.0289059,0.0673402,0,0,0.0117459,0,0,0.0402615,0.15255,0.061187,0.0379744,0.032815,0.0458769,0.0331247,0.154862,0.0554253,0.0772965,0.0623869,0.0360497,0.0269534,0.0565456,0.0102346,0.0616212,0,0.0242504,0.0275269,0,0.0219145,0.0661886,0.0389957,0,0,0.0137498,0,0,0.0228486,0.0611211,0.0413784,0.0236826,0.0188496,0.0455383,0.0422214,0.0606486,0.0374965,0.0514487,0.03573,0.0411574,0.0650219,0.0136287,0.0481347,0.0275658,0.0235249,0.0482695,0.0691036,0,0,0,0.0342521,0,0,0.053525,0,0,0,0
827,0.0463681,0,0,0,0,0.0410052,0,0,0,0,0,0,0.0471249,0.0290396,0.0674147,0,0,0.0121067,0,0,0.0399557,0.152319,0.0611687,0.0381799,0.0327548,0.0461885,0.0329971,0.156579,0.055403,0.0773896,0.0623789,0.035984,0.026933,0.0563283,0.0104844,0.0618179,0,0.0242083,0.0274793,0,0.0218841,0.0651659,0.0390796,0,0,0.0138993,0,0,0.0230227,0.0612152,0.0414254,0.0231941,0.0188826,0.0452191,0.0418971,0.0605292,0.0375356,0.0518691,0.0358376,0.0411278,0.065067,0.0136484,0.0482471,0.0277942,0.023391,0.0482483,0.0691515,0,0,0,0.0341996,0,0,0.0535299,0,0,0,0
828,0.046103,0,0,0,0,0.0410405,0,0,0,0,0,0,0.0475679,0.0291849,0.0677296,0,0,0.0122794,0,0,0.0397621,0.152114,0.0615665,0.0385182,0.0329912,0.0464197,0.0329947,0.158315,0.0556836,0.0776787,0.0626305,0.0360097,0.026835,0.0565382,0.0103107,0.0617647,0,0.0240394,0.0276097,0,0.0219033,0.06491,0.0389077,0,0,0.0138706,0,0,0.0232206,0.0612338,0.0414475,0.0230343,0.0190624,0.0444758,0.0417742,0.0606135,0.0376166,0.0533255,0.0357431,0.0410357,0.0650249,0.0134923,0.048301,0.0278355,0.0228254,0.0482424,0.0691662,0,0,0,0.0342506,0,0,0.0536111,0,0,0,0
829,0.0460633,0,0,0,0,0.0410609,0,0,0,0,0,0,0.0473838,0.0293451,0.0679127,0,0,0.0125066,0,0,0.0394939,0.151789,0.0616668,0.0387815,0.0331084,0.0464763,0.0329769,0.160363,0.0558199,0.0778771,0.0627074,0.0360025,0.0267994,0.0565075,0.0104316,0.0618298,0,0.0239789,0.0275706,0,0.0219547,0.0650957,0.0386224,0,0,0.0139511,0,0,0.0230931,0.061122,0.0414033,0.0231646,0.0190408,0.0445232,0.0417035,0.0606925,0.0375792,0.0538554,0.0356562,0.041036,0.0649355,0.0133793,0.048242,0.0278841,0.0233573,0.0482731,0.0690626,0,0,0,0.0342128,0,0,0.0536237,0,0,0,0
830,0.0460249,0,0,0,0,0.0410474,0,0,0,0,0,0,0.0470264,0.0295872,0.0681102,0,0,0.0128137,0,0,0.0391709,0.151414,0.0616926,0.0390506,0.0332429,0.0465649,0.0329547,0.162654,0.0559255,0.0781074,0.0627453,0.0360032,0.0268224,0.0564471,0.0107253,0.061975,0,0.0239957,0.027447,0,0.0219597,0.065359,0.0384647,0,0,0.0140999,0,0,0.0230476,0.0608998,0.0413974,0.0233786,0.0189536,0.0454059,0.0415657,0.0607319,0.0374926,0.0537662,0.0356649,0.0410284,0.0654357,0.0133762,0.0481899,0.0279027,0.0238697,0.048313,0.0691245,0,0,0,0.0342681,0,0,0.0536852,0,0,0,0
831,0.0458935,0,0,0,0,0.041102,0,0,0,0,0,0,0.0466291,0.0298412,0.0683473,0,0,0.0130927,0,0,0.0389529,0.150958,0.0617272,0.039402,0.0333391,0.0467012,0.0329326,0.165238,0.0560082,0.0783079,0.0628454,0.0359508,0.0267853,0.0563418,0.0110503,0.0621851,0,0.0239899,0.0273497,0,0.0219229,0.0654484,0.0383204,0,0,0.0142345,0,0,0.0231058,0.0608086,0.0413578,0.0235929,0.0189587,0.0454497,0.0413353,0.0607779,0.0376295,0.0535615,0.0356565,0.0409853,0.0655562,0.0134091,0.0482275,0.027978,0.0242649,0.0483854,0.0691657,0,0,0,0.0342953,0,0,0.0537524,0,0,0,0
832,0.0457881,0,0,0,0,0.0411181,0,0,0,0,0,0,0.0461997,0.0301096,0.0686242,0,0,0.0133409,0,0,0.0387398,0.150359,0.0618465,0.0397916,0.0334818,0.0469309,0.0329606,0.16817,0.0561519,0.0785934,0.0631746,0.0358901,0.0267343,0.0562061,0.0114575,0.0623863,0,0.0240066,0.0272148,0,0.021851,0.0655265,0.0381745,0,0,0.0144764,0,0,0.0231017,0.0608168,0.0412658,0.0236084,0.0189637,0.044576,0.0410402,0.060771,0.037748,0.0535791,0.035716,0.0410015,0.0654796,0.0134386,0.0481837,0.0280222,0.0245019,0.0484304,0.0689908,0,0,0,0.0342755,0,0,0.0536751,0,0,0,0
833,0.0456181,0,0,0,0,0.0410989,0,0,0,0,0,0,0.0456764,0.030391,0.0689633,0,0,0.0136201,0,0,0.0384096,0.149639,0.0619851,0.0402167,0.0336537,0.0471558,0.0330075,0.171464,0.0563942,0.0789256,0.0636984,0.0358652,0.0266648,0.0561256,0.0120271,0.0625871,0,0.024066,0.0271141,0,0.0218395,0.0660035,0.0380919,0,0,0.0148552,0,0,0.0231304,0.0606886,0.0412714,0.0236847,0.0188585,0.0441451,0.0406836,0.0608323,0.0376183,0.0537775,0.0356947,0.0410423,0.0658108,0.0134424,0.0482301,0.0280543,0.0242984,0.048468,0.0687769,0,0,0,0.0342829,0,0,0.0536399,0,0,0,0
834,0.0455252,0,0,0,0,0.0411768,0,0,0,0,0,0,0.0449317,0.0307696,0.0693469,0,0,0.0138613,0,0,0.0380185,0.148698,0.0621481,0.04059,0.0337606,0.0473566,0.0329243,0.175107,0.0566388,0.0792646,0.0638426,0.0357832,0.0265525,0.055936,0.0127747,0.0627214,0,0.0241396,0.0269388,0,0.0218133,0.0669794,0.0381243,0,0,0.0153045,0,0,0.0234637,0.0606649,0.0412674,0.0239607,0.0188192,0.0443473,0.0401998,0.0609873,0.0373439,0.0538385,0.0356315,0.0411012,0.0658334,0.0135494,0.0484915,0.0281362,0.0233238,0.0485838,0.0685545,0,0,0,0.0342356,0,0,0.0536896,0,0,0,0
835,0.0455376,0,0,0,0,0.0411912,0,0,0,0,0,0,0.0444959,0.0312074,0.0698418,0,0,0.0141154,0,0,0.0376157,0.148045,0.0624028,0.040817,0.0340615,0.0476266,0.0330127,0.179075,0.0570028,0.0797684,0.0640785,0.0357703,0.0264902,0.0559257,0.0134071,0.0627286,0,0.0242872,0.0266933,0,0.021652,0.067596,0.0379306,0,0,0.0158372,0,0,0.0236386,0.0607019,0.0411658,0.0243144,0.0187998,0.0451558,0.0398119,0.0611434,0.0370363,0.0538613,0.0356299,0.0411952,0.0654931,0.0137258,0.0488485,0.0281559,0.0226686,0.048668,0.0685263,0,0,0,0.0342901,0,0,0.0537313,0,0,0,0
836,0.0491466,0,0,0,0,0.0382435,0,0,0,0,0,0,0.0430309,0.031704,0.0694501,0,0,0.0157968,0,0,0.03786,0.149448,0.0624501,0.0383159,0.0350226,0.044507,0.0340848,0.184194,0.0575373,0.0796267,0.0637534,0.0376227,0.0276497,0.0584218,0.0166288,0.0641607,0,0.0227637,0.0287583,0,0.0222404,0.0719434,0.0374444,0,0,0.0167808,0,0,0.0223128,0.0567375,0.0432141,0.0284338,0.0218725,0.0426478,0.0407114,0.0666858,0.0397139,0.0504029,0.032279,0.038395,0.0626228,0.0154404,0.048202,0.0269347,0.0217466,0.0474894,0.0670371,0,0,0,0.0369251,0,0,0,0,0,0,0
837,0.0456409,0,0,0,0,0.0413201,0,0,0,0,0,0,0.0438196,0.0321053,0.0710604,0,0,0.0146317,0,0,0.0372658,0.14722,0.0632434,0.0401552,0.0350101,0.0483144,0.0332306,0.188305,0.0581118,0.0810934,0.0649828,0.0358149,0.0263744,0.0560935,0.0147047,0.0630652,0,0.0242674,0.0262157,0,0.0216071,0.0684065,0.0374019,0,0,0.016957,0,0,0.023338,0.0594095,0.0412809,0.0251044,0.0187297,0.045464,0.0388323,0.0614844,0.036473,0.0538358,0.0352815,0.0411384,0.0656265,0.0138654,0.0491433,0.0279703,0.0228874,0.0488917,0.0684177,0,0,0,0.0344983,0,0,0.0539444,0,0,0,0
838,0.0456232,0,0,0,0,0.0414235,0,0,0,0,0,0,0.0432223,0.0326504,0.0717563,0,0,0.0147806,0,0,0.0373755,0.146888,0.063869,0.0405241,0.0354485,0.0487194,0.0334518,0.193637,0.0587084,0.0817884,0.0654397,0.0357661,0.0262342,0.0561302,0.0156027,0.0632556,0,0.024204,0.0261025,0,0.0216144,0.0687448,0.0370711,0,0,0.0175301,0,0,0.0231622,0.0587473,0.041257,0.0253495,0.0186929,0.0454213,0.0382317,0.0615896,0.0363656,0.0538949,0.0352822,0.0411375,0.065495,0.0139922,0.0492893,0.0277863,0.0234671,0.0490251,0.0683099,0,0,0,0.0345832,0,0,0.0539189,0,0,0,0
