Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHIA,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRB,STRN,T10,x71,x72,x73,,LTHI,RWRA,RASI,IMUR_B,RTHI,RTHII,x74
902,0.0416966,0,0,0,0,0.0442575,0,0,0,0,0,0.0347259,0,0.0269321,0.0423476,0,0,0.0113708,0,0,0.0533898,0.029633,0.0288572,0.0289852,0.0141162,0.03726,0.0287564,0.034836,0.0390037,0.0279773,0.0332372,0.0376412,0.0207963,0.0231313,0.0157854,0.0481045,0.0410092,0.0153225,0.0269229,0,0.0184452,0.0476731,0,0,0.0411083,0,0,0,0.0559867,0.0614496,0.0183353,0.0231269,0.0395733,0.0354582,0.0682874,0.0266289,0.0619053,0.0447692,0.048403,0.0741782,0.057805,0.0362359,0.0661795,0.0462548,0.0736307,0,0,0,0,0.0258995,0.117942,0.0343657,0,0.0404449,0.0556962,0
903,0.0416576,0,0,0,0,0.0442869,0,0,0,0,0,0.0347126,0,0.0269031,0.0422962,0,0,0.0114343,0,0,0.0534782,0.0296839,0.0287621,0.0289919,0.0141579,0.0370576,0.0288094,0.0348103,0.0389612,0.0279636,0.0332456,0.0376622,0.020846,0.0231321,0.0157561,0.0479628,0.0409546,0.0152665,0.0266704,0,0.0187017,0.0476488,0,0,0.0411451,0,0,0,0.0559926,0.0613502,0.0182848,0.0233244,0.0393864,0.035356,0.0680874,0.0265926,0.0618018,0.0449625,0.0484148,0.0740534,0.056239,0.0362938,0.0662014,0.0462602,0.0736472,0,0,0,0,0.0260015,0.117891,0.0345329,0,0.0404004,0.0556074,0
904,0.041664,0,0,0,0,0.0442869,0,0,0,0,0,0.0346839,0,0.0269352,0.042256,0,0,0.0114637,0,0,0.0535084,0.0297615,0.0283756,0.0290166,0.0141964,0.0367994,0.0288247,0.0347882,0.0389565,0.0279394,0.0332088,0.0376895,0.0208616,0.0231157,0.0157686,0.0478106,0.0409611,0.0153017,0.0262864,0,0.0189168,0.0476559,0,0,0.0411538,0,0,0,0.0560286,0.0611796,0.0182553,0.0234293,0.0391828,0.0352816,0.067902,0.0265726,0.0616468,0.0449954,0.0484413,0.0739221,0.0544588,0.0364678,0.0662504,0.0462327,0.0737327,0,0,0,0,0.0260344,0.117883,0.0347277,0,0.0402012,0.0554216,0
905,0.0416598,0,0,0,0,0.0442537,0,0,0,0,0,0.0347364,0,0.0268992,0.0421486,0,0,0.0114952,0,0,0.0534717,0.0299327,0.0281714,0.0290104,0.0142674,0.0364503,0.0288056,0.0347663,0.0389622,0.0280331,0.0332412,0.0377104,0.0208754,0.0231392,0.0157078,0.0477953,0.0409512,0.0153863,0.0260571,0,0.0190302,0.0476461,0,0,0.0411671,0,0,0,0.0560855,0.0609014,0.0182487,0.0234495,0.0389682,0.0352263,0.0677956,0.0265231,0.0615017,0.0448692,0.0483807,0.0736855,0.0527956,0.0365609,0.0663021,0.0462555,0.0736895,0,0,0,0,0.0260046,0.117858,0.0349334,0,0.0398556,0.0552147,0
906,0.0416251,0,0,0,0,0.0442343,0,0,0,0,0,0.0347864,0,0.0268427,0.0421131,0,0,0.0115482,0,0,0.053454,0.030136,0.0280982,0.0289834,0.0142915,0.0362106,0.0287843,0.0347845,0.0389446,0.0281577,0.0332753,0.0377052,0.0209333,0.0231403,0.015662,0.0478668,0.0409133,0.0154016,0.0259672,0,0.0192365,0.0475821,0,0,0.0411818,0,0,0,0.0561414,0.0605199,0.0182372,0.0234389,0.0387599,0.0351975,0.0676952,0.0264608,0.0613618,0.0446944,0.0481677,0.0734449,0.0513457,0.0366142,0.0663203,0.046277,0.0736774,0,0,0,0,0.0260805,0.117838,0.0351119,0,0.0396946,0.0550117,0
907,0.0416158,0,0,0,0,0.0442112,0,0,0,0,0,0.0348408,0,0.026814,0.0420567,0,0,0.0116048,0,0,0.0534782,0.0303446,0.0280409,0.028932,0.0143255,0.0360687,0.0287795,0.0348165,0.0388893,0.0281401,0.0333271,0.0377078,0.0210062,0.0231543,0.0156281,0.0478584,0.0408793,0.0153991,0.025875,0,0.0195697,0.047551,0,0,0.0412466,0,0,0,0.0562029,0.0603356,0.0181718,0.0234529,0.0385346,0.0352056,0.0675184,0.0263873,0.0612507,0.044609,0.0479624,0.07321,0.0499386,0.0367557,0.0663104,0.0463005,0.073639,0,0,0,0,0.0261604,0.117825,0.0353628,0,0.0397251,0.0548652,0
908,0.041631,0,0,0,0,0.044196,0,0,0,0,0,0.0348646,0,0.0268067,0.0420201,0,0,0.0116428,0,0,0.0535519,0.0304948,0.0280535,0.0288674,0.0143818,0.03599,0.0287663,0.034827,0.0388314,0.0281216,0.0333623,0.0377394,0.0210352,0.0231839,0.015684,0.0477654,0.0408443,0.0154052,0.0258871,0,0.0198308,0.0475175,0,0,0.0413201,0,0,0,0.0562549,0.0601026,0.0180512,0.0232895,0.0383146,0.0352242,0.0673301,0.0264812,0.0611361,0.0445257,0.0477858,0.0729198,0.0485224,0.0368985,0.0662323,0.04635,0.0736924,0,0,0,0,0.0262264,0.117756,0.0356484,0,0.0396966,0.0547396,0
909,0.0416544,0,0,0,0,0.0441861,0,0,0,0,0,0.0348895,0,0.0267551,0.0418975,0,0,0.0116934,0,0,0.0536405,0.0306219,0.0281513,0.0287709,0.014443,0.0359237,0.028745,0.0348444,0.0387512,0.0281047,0.033341,0.0377519,0.021046,0.0231927,0.0157859,0.0477178,0.0407852,0.015419,0.0260373,0,0.0199802,0.0474921,0,0,0.0413954,0,0,0,0.0563255,0.0597205,0.0178945,0.0230458,0.0381194,0.0352404,0.067194,0.0267577,0.0610402,0.0444851,0.0475525,0.0727263,0.0471409,0.0370236,0.0661176,0.0463805,0.0737344,0,0,0,0,0.0263541,0.117588,0.0359755,0,0.0395903,0.05458,0
910,0.0416928,0,0,0,0,0.0441809,0,0,0,0,0,0.0349628,0,0.0265994,0.0417968,0,0,0.0117399,0,0,0.0536903,0.030754,0.0281323,0.0286725,0.0144781,0.0358956,0.0287576,0.0348942,0.0386516,0.0281265,0.0333401,0.0377415,0.0210655,0.0231606,0.0157527,0.0476516,0.0407235,0.0154465,0.0263349,0,0.0201719,0.0474617,0,0,0.0414033,0,0,0,0.0563741,0.059294,0.0177508,0.0227528,0.0379065,0.0352466,0.0670293,0.0270723,0.0610927,0.04439,0.0474292,0.0725055,0.0455172,0.0370745,0.0660331,0.046393,0.0737077,0,0,0,0,0.0265023,0.11751,0.036311,0,0.0394797,0.0544131,0
911,0.0416807,0,0,0,0,0.0441757,0,0,0,0,0,0.0350933,0,0.0264265,0.041715,0,0,0.0117664,0,0,0.0537091,0.030943,0.0279136,0.0285955,0.0144645,0.036021,0.0287516,0.0349931,0.0386018,0.0281174,0.0333642,0.0377476,0.0210868,0.0231654,0.015484,0.0474802,0.040656,0.0154802,0.0263195,0,0.0205933,0.047436,0,0,0.0414238,0,0,0,0.0563687,0.0587257,0.0175701,0.0224975,0.0376147,0.0352708,0.0667976,0.027252,0.0609534,0.0441472,0.0471505,0.0721816,0.0435243,0.0370458,0.0660013,0.0464473,0.0736199,0,0,0,0,0.0266543,0.117491,0.0366366,0,0.0394407,0.0542475,0
912,0.0416617,0,0,0,0,0.0441702,0,0,0,0,0,0.0350049,0,0.0263489,0.0415321,0,0,0.0118043,0,0,0.0537467,0.0312555,0.0277113,0.0284595,0.0144804,0.0362048,0.0287543,0.0350971,0.0384827,0.02816,0.0334004,0.0377931,0.0211754,0.0231857,0.0154612,0.0473704,0.0405896,0.0154872,0.0254438,0,0.0215702,0.0473729,0,0,0.041471,0,0,0,0.0562382,0.0579137,0.0174087,0.0224364,0.0372446,0.0353263,0.0664878,0.0275918,0.0606292,0.0437269,0.0462371,0.0714333,0.0407442,0.037047,0.0659712,0.0464705,0.0735332,0,0,0,0,0.0269307,0.117463,0.0371446,0,0.0393033,0.0539724,0
913,0.0416378,0,0,0,0,0.0441593,0,0,0,0,0,0.0348797,0,0.0263998,0.0411153,0,0,0.0118255,0,0,0.0537853,0.0316428,0.027687,0.0282998,0.0145784,0.0363575,0.0288014,0.035203,0.0382685,0.0282181,0.0333819,0.0378689,0.0212912,0.0232669,0.0155565,0.0473951,0.0405361,0.0154978,0.0237713,0,0.0235163,0.0472938,0,0,0.0415023,0,0,0,0.0561701,0.0578597,0.0172746,0.0223013,0.0367293,0.0354229,0.0655558,0.0278209,0.0601498,0.0429781,0.044903,0.0706682,0.0366443,0.0371814,0.0659542,0.0465068,0.0734357,0,0,0,0,0.0273115,0.117411,0.0376817,0,0.0390493,0.0533774,0
914,0.041614,0,0,0,0,0.0441626,0,0,0,0,0,0.0350161,0,0.0264722,0.040608,0,0,0.0118627,0,0,0.0538114,0.0320997,0.0277736,0.0280517,0.0146138,0.0364653,0.0288296,0.0353087,0.0380656,0.0283127,0.0334141,0.0379227,0.0213653,0.023357,0.0156194,0.0474616,0.0404412,0.0154887,0.0213409,0,0.0253163,0.0472417,0,0,0.0415455,0,0,0,0.0560529,0.0589594,0.0171696,0.0220923,0.0361761,0.0354611,0.0647386,0.0280924,0.0596648,0.0425358,0.0439138,0.0698031,0.0323232,0.0373114,0.0659011,0.0465723,0.0732389,0,0,0,0,0.027757,0.117369,0.038392,0,0.0388914,0.0528088,0
915,0.0415899,0,0,0,0,0.0441855,0,0,0,0,0,0.0352948,0,0.0265469,0.0400794,0,0,0.0119344,0,0,0.0538267,0.0325794,0.0278539,0.0277895,0.0145971,0.0367183,0.0288046,0.0353903,0.0378582,0.0284691,0.0335094,0.0379178,0.021445,0.0234207,0.0155425,0.0475309,0.0403164,0.0154685,0.0185258,0,0.0267015,0.0471368,0,0,0.0416452,0,0,0,0.0558904,0.0605017,0.0171487,0.0217733,0.0356295,0.0355071,0.0641507,0.0284078,0.0593827,0.0422993,0.0432444,0.0687343,0.0286046,0.0373805,0.0658064,0.0466046,0.0730096,0,0,0,0,0.0282639,0.117291,0.0391597,0,0.0388662,0.0523295,0
916,0.0415624,0,0,0,0,0.0442205,0,0,0,0,0,0.035682,0,0.0263388,0.0395973,0,0,0.0119387,0,0,0.0538953,0.0330549,0.0279355,0.0275461,0.0146114,0.0370124,0.0287669,0.0354961,0.0376647,0.028624,0.0335613,0.0379241,0.0215429,0.023465,0.0153742,0.0472281,0.040194,0.0154512,0.0169712,0,0.0269212,0.047023,0,0,0.041807,0,0,0,0.0556374,0.0597911,0.0169903,0.0214643,0.0352045,0.0355987,0.0642236,0.0288337,0.0588007,0.0421224,0.0426637,0.0671121,0.0260728,0.0373398,0.0657144,0.0466172,0.0729425,0,0,0,0,0.0287221,0.117223,0.0399921,0,0.0389566,0.0521129,0
917,0.0415632,0,0,0,0,0.0442493,0,0,0,0,0,0.0360769,0,0.0259188,0.0390663,0,0,0.0119327,0,0,0.053936,0.0335156,0.0281171,0.027377,0.0146217,0.0372209,0.0286939,0.0356955,0.0374144,0.0286851,0.0335689,0.0379368,0.0216415,0.0235025,0.0151683,0.0469523,0.0400601,0.015441,0.0172617,0,0.0263135,0.0469092,0,0,0.0418873,0,0,0,0.0554446,0.0581794,0.0167573,0.0210066,0.0348505,0.0357398,0.0639868,0.0291915,0.0580822,0.0414535,0.0417327,0.0658806,0.0236453,0.0372993,0.0656299,0.0466874,0.0729035,0,0,0,0,0.029268,0.117161,0.0407627,0,0.0389322,0.0518271,0
918,0.0415721,0,0,0,0,0.0442545,0,0,0,0,0,0.0363979,0,0.0257145,0.0387312,0,0,0.0119533,0,0,0.0539399,0.0340567,0.0284077,0.0271522,0.014616,0.0373785,0.0285335,0.0360346,0.0371158,0.0287239,0.0335376,0.0379355,0.0217452,0.0235907,0.0148857,0.0470261,0.0399486,0.0154627,0.0180592,0,0.0246753,0.046868,0,0,0.0419654,0,0,0,0.0551987,0.057374,0.0165964,0.0204945,0.0345928,0.0359703,0.0635726,0.0296472,0.0575683,0.0408356,0.041331,0.0654358,0.0217022,0.0372997,0.0655407,0.0467731,0.0727812,0,0,0,0,0.0299565,0.117092,0.0416116,0,0.0388868,0.0515089,0
919,0.0415905,0,0,0,0,0.044249,0,0,0,0,0,0.0368599,0,0.0256592,0.0384912,0,0,0.0119892,0,0,0.053922,0.0346536,0.0287907,0.0267803,0.0146129,0.0376474,0.0282388,0.0364166,0.0368849,0.0289445,0.0334713,0.0378469,0.0217665,0.0236857,0.0144867,0.0471594,0.0398049,0.0154934,0.018788,0,0.0238138,0.0469987,0,0,0.0421596,0,0,0,0.0548445,0.0572164,0.0164311,0.0200432,0.0343639,0.0363823,0.0632418,0.0299637,0.0578029,0.0409164,0.0418904,0.0657777,0.0202774,0.0372509,0.0654326,0.0468567,0.0726623,0,0,0,0,0.0306615,0.116955,0.0426731,0,0.0389897,0.0511866,0
920,0.0416394,0,0,0,0,0.044186,0,0,0,0,0,0.0375414,0,0.0255914,0.0382572,0,0,0.0120452,0,0,0.0538866,0.0352797,0.0293489,0.0263603,0.0146051,0.0378103,0.0277877,0.0368355,0.0367115,0.0293018,0.0333681,0.0375894,0.0217627,0.0237762,0.0139745,0.0472596,0.0396344,0.0154986,0.0191108,0,0.0243791,0.0472016,0,0,0.0424402,0,0,0,0.0543735,0.0570253,0.0162802,0.0195606,0.0342483,0.0368111,0.0629898,0.030237,0.0583047,0.0414524,0.0427085,0.0663282,0.0194687,0.0370895,0.0653635,0.0469287,0.0725477,0,0,0,0,0.0314123,0.116766,0.043752,0,0.0391383,0.0507698,0
921,0.0417063,0,0,0,0,0.0440614,0,0,0,0,0,0.0383966,0,0.0254302,0.0379458,0,0,0.0121401,0,0,0.053817,0.0359535,0.0299985,0.0259433,0.0145973,0.0379525,0.0273216,0.037312,0.0365759,0.0295604,0.0332231,0.0372804,0.0218141,0.0239061,0.0133203,0.0472921,0.039518,0.0155412,0.0194569,0,0.0246411,0.0473927,0,0,0.0427781,0,0,0,0.0537492,0.0565848,0.0160965,0.0190393,0.0342073,0.0372099,0.0627106,0.030552,0.05865,0.041738,0.0429801,0.0663843,0.018936,0.0369317,0.0653298,0.0469486,0.0724821,0,0,0,0,0.0321492,0.116524,0.0447695,0,0.0393065,0.0502425,0
922,0.0417735,0,0,0,0,0.0439456,0,0,0,0,0,0.0393352,0,0.0251621,0.0375344,0,0,0.0121917,0,0,0.0537197,0.0366102,0.0305757,0.0255064,0.0145741,0.0381484,0.0268724,0.0378784,0.0364771,0.0297073,0.03303,0.0369498,0.0218782,0.0240346,0.0125613,0.0472315,0.0394129,0.0156444,0.0198946,0,0.0237687,0.0476299,0,0,0.0431683,0,0,0,0.0531011,0.0559258,0.015938,0.0186601,0.0341598,0.0376478,0.0623993,0.0307758,0.0586501,0.0415924,0.0428104,0.0659209,0.018524,0.0367531,0.0652626,0.0469259,0.0723962,0,0,0,0,0.0328976,0.116296,0.0456,0,0.0393924,0.0496864,0
923,0.0418587,0,0,0,0,0.0438719,0,0,0,0,0,0.0403614,0,0.0249207,0.0372039,0,0,0.0122703,0,0,0.0536562,0.0373263,0.0310976,0.0250063,0.0144704,0.0383554,0.026425,0.0384954,0.0363795,0.0298384,0.0328539,0.0366322,0.0219511,0.0240822,0.0116532,0.0471663,0.0392926,0.015757,0.0201364,0,0.0228918,0.0478913,0,0,0.0436263,0,0,0,0.0525698,0.0552209,0.0157887,0.0184056,0.0340826,0.0380899,0.0621053,0.0308634,0.0584817,0.0413203,0.0427468,0.0655913,0.0182039,0.0364877,0.0651769,0.0469371,0.0722206,0,0,0,0,0.0336741,0.116038,0.0461967,0,0.0393342,0.0492277,0
924,0.0419286,0,0,0,0,0.0438293,0,0,0,0,0,0.0417356,0,0.024677,0.0369927,0,0,0.0123893,0,0,0.0536834,0.0380446,0.031535,0.024557,0.0143033,0.0386598,0.0259722,0.0391674,0.0362479,0.029924,0.0326826,0.0362822,0.0220684,0.0242658,0.0106773,0.0470471,0.0391664,0.0158208,0.0200348,0,0.0225741,0.0481224,0,0,0.0440833,0,0,0,0.052202,0.0547323,0.0156347,0.0181552,0.0340255,0.0385617,0.0619141,0.0309123,0.0583608,0.0410534,0.0429059,0.0655359,0.0181522,0.0361915,0.0651454,0.0469326,0.0720373,0,0,0,0,0.034498,0.115748,0.0465569,0,0.0392241,0.0489087,0
925,0.0419723,0,0,0,0,0.0438015,0,0,0,0,0,0.0434345,0,0.0243693,0.036878,0,0,0.0124749,0,0,0.0537209,0.0386509,0.031941,0.0241775,0.0141946,0.038829,0.0255553,0.0398994,0.0361362,0.0299932,0.0324677,0.0358994,0.0222434,0.024526,0.0096043,0.0469429,0.0390467,0.0158743,0.0199328,0,0.0223586,0.0482265,0,0,0.0445893,0,0,0,0.0519266,0.0544345,0.0154653,0.0178025,0.0341116,0.0389933,0.0619345,0.0309694,0.0583641,0.0407642,0.0430562,0.0653862,0.0183213,0.03595,0.0651546,0.0468598,0.071906,0,0,0,0,0.0353667,0.115438,0.0467226,0,0.0392101,0.0486991,0
926,0.0419549,0,0,0,0,0.0438123,0,0,0,0,0,0.0454616,0,0.0240798,0.0368059,0,0,0.0125446,0,0,0.0537631,0.0391327,0.0324447,0.0237935,0.0141745,0.0389339,0.0252336,0.0406578,0.0360751,0.0300727,0.0322877,0.0355434,0.0224239,0.0247953,0.00839954,0.046754,0.0389105,0.0159033,0.0198581,0,0.021975,0.0482092,0,0,0.0450818,0,0,0,0.0516518,0.0541689,0.0152635,0.0174278,0.0343848,0.0393907,0.0621738,0.0311193,0.0585192,0.040423,0.0431252,0.0652405,0.0186739,0.0356625,0.0651848,0.0468209,0.0717507,0,0,0,0,0.0362775,0.115136,0.0467965,0,0.0394447,0.0486135,0
927,0.0419637,0,0,0,0,0.0438434,0,0,0,0,0,0.0479402,0,0.0239333,0.0367227,0,0,0.0125975,0,0,0.0538377,0.0395192,0.0328616,0.0234056,0.0141503,0.039489,0.0250362,0.0413829,0.0360212,0.0302234,0.0321667,0.0352329,0.0225753,0.0251115,0.00711467,0.0465575,0.0387522,0.0159109,0.0198963,0,0.0215731,0.0483431,0,0,0.045518,0,0,0,0.0513016,0.0537138,0.0150292,0.0171605,0.0346742,0.0398618,0.0624829,0.031444,0.0587024,0.0402235,0.0431584,0.0652988,0.019052,0.0352315,0.065253,0.0468517,0.0715348,0,0,0,0,0.0369678,0.114793,0.0468956,0,0.0397648,0.0486145,0
928,0.0419768,0,0,0,0,0.0438849,0,0,0,0,0,0.0510342,0,0.0237015,0.036597,0,0,0.0126225,0,0,0.0539388,0.0399474,0.0332678,0.0229957,0.0140505,0.0401411,0.0248712,0.0420809,0.0359549,0.0304505,0.0320107,0.0348047,0.0226866,0.0254399,0.00584606,0.0461217,0.0385953,0.0159209,0.0200913,0,0.021334,0.0484243,0,0,0.0459877,0,0,0,0.0509502,0.0532866,0.0147737,0.0170876,0.0349724,0.0404118,0.0626212,0.0319532,0.058812,0.0401919,0.0432434,0.0653823,0.0193407,0.0348617,0.065296,0.0469004,0.071323,0,0,0,0,0.0378451,0.114471,0.0470834,0,0.0400538,0.0485555,0
929,0.0419746,0,0,0,0,0.04395,0,0,0,0,0,0.0548439,0,0.0234591,0.0363403,0,0,0.0126674,0,0,0.0540322,0.0405283,0.0337065,0.0225501,0.0138426,0.0409408,0.0247409,0.0427889,0.0358297,0.0307816,0.0318708,0.034413,0.0227677,0.025767,0.00463785,0.0455839,0.0384182,0.0159142,0.0204588,0,0.0212488,0.0484737,0,0,0.0464856,0,0,0,0.0506929,0.0530103,0.0147177,0.0171965,0.0351142,0.0409968,0.062604,0.0325666,0.0589598,0.0403129,0.0433396,0.0654149,0.0194721,0.0344991,0.0653875,0.0469669,0.0712064,0,0,0,0,0.0386527,0.114151,0.0474161,0,0.040293,0.0484394,0
930,0.0420044,0,0,0,0,0.0440436,0,0,0,0,0,0.0581842,0,0.0235061,0.0360008,0,0,0.012764,0,0,0.0540711,0.0411804,0.0341469,0.0221121,0.0135916,0.0413606,0.0246062,0.0434641,0.0357535,0.0311669,0.031698,0.0344208,0.022754,0.0260587,0.00418959,0.0451279,0.0382452,0.0158819,0.020875,0,0.0213215,0.0485492,0,0,0.0471026,0,0,0,0.0506021,0.0529596,0.0147784,0.0174374,0.0350812,0.0414511,0.0624751,0.0332419,0.0592609,0.0404521,0.0434829,0.065388,0.0196919,0.0342095,0.0658469,0.0470828,0.071092,0,0,0,0,0.0392912,0.113488,0.047774,0,0.0405558,0.048301,0
931,0.0420064,0,0,0,0,0.044169,0,0,0,0,0,0.061135,0,0.0234587,0.0357024,0,0,0.0128704,0,0,0.0541212,0.0419647,0.0345619,0.0216955,0.0132298,0.041412,0.024468,0.0440964,0.0358121,0.0315586,0.0314524,0.0343014,0.022596,0.0263623,0.00478896,0.0448407,0.0380946,0.0158433,0.0212613,0,0.02133,0.0486507,0,0,0.0479698,0,0,0,0.0506249,0.052741,0.0148459,0.0177326,0.0356451,0.0417655,0.06229,0.03383,0.0594467,0.0404977,0.0436137,0.0654921,0.0199265,0.0341918,0.0674381,0.0471934,0.070886,0,0,0,0,0.0398515,0.111878,0.0481074,0,0.0407564,0.0480892,0
932,0.0420495,0,0,0,0,0.0442698,0,0,0,0,0,0.0638829,0,0.0236316,0.0355493,0,0,0.0129078,0,0,0.0541595,0.0428179,0.034861,0.0212599,0.0129934,0.0412593,0.0243409,0.0445796,0.0359493,0.031983,0.0312578,0.0341601,0.0224569,0.0266504,0.00596684,0.0445691,0.0379449,0.015771,0.0216716,0,0.0213591,0.0487299,0,0,0.0483343,0,0,0,0.0506843,0.0521504,0.0149307,0.018096,0.0361506,0.0420646,0.0621649,0.0342792,0.0594739,0.0405416,0.0436163,0.0655895,0.0200163,0.0340647,0.0677812,0.0473033,0.0707459,0,0,0,0,0.0404527,0.111374,0.04846,0,0.0410172,0.0478773,0
933,0.0421668,0,0,0,0,0.0443365,0,0,0,0,0,0.0667192,0,0.0237167,0.0353169,0,0,0.0128927,0,0,0.0541985,0.0436706,0.0351504,0.0208195,0.0129567,0.0414014,0.0241323,0.044959,0.0361831,0.0324552,0.0311356,0.0339582,0.0223382,0.0269002,0.00730953,0.0441961,0.037798,0.015736,0.0220919,0,0.0213583,0.0488196,0,0,0.0485111,0,0,0,0.0507269,0.0511991,0.0150046,0.01841,0.0364699,0.0423589,0.0621257,0.0348175,0.0595332,0.0405481,0.0436473,0.0656972,0.019954,0.0339141,0.0678625,0.0473579,0.0708161,0,0,0,0,0.0410373,0.111125,0.0488861,0,0.0411729,0.0477169,0
934,0.0423004,0,0,0,0,0.044389,0,0,0,0,0,0.0694509,0,0.0237723,0.0350624,0,0,0.0129145,0,0,0.0542156,0.0444506,0.0354962,0.0204633,0.0128403,0.0417783,0.023814,0.0452241,0.0363605,0.0329298,0.0310562,0.033783,0.0222333,0.0271345,0.0086918,0.0439782,0.0376781,0.015743,0.0223736,0,0.0214025,0.0489478,0,0,0.0486278,0,0,0,0.0507614,0.0504423,0.0150931,0.0186503,0.036709,0.0427209,0.0619491,0.0352084,0.059724,0.0406781,0.0437187,0.0657812,0.0199877,0.0337072,0.0677266,0.0474066,0.0708331,0,0,0,0,0.0415321,0.111063,0.049285,0,0.0412166,0.0475249,0
935,0.0424235,0,0,0,0,0.0444113,0,0,0,0,0,0.0712534,0,0.0238205,0.0350221,0,0,0.0129061,0,0,0.0541729,0.0451551,0.0357297,0.0202236,0.0126162,0.0420637,0.0234376,0.0453856,0.0364776,0.0333294,0.0310688,0.0336802,0.0222327,0.0273645,0.00977002,0.0441435,0.0376395,0.0158644,0.0226951,0,0.0216123,0.0491123,0,0,0.048695,0,0,0,0.050731,0.0499358,0.0151224,0.0187906,0.0368228,0.0430587,0.0617051,0.0354324,0.059905,0.0408352,0.0438292,0.0658743,0.0199422,0.0335574,0.0676412,0.0475199,0.0708036,0,0,0,0,0.0419421,0.110955,0.0496148,0,0.0412508,0.0472801,0
936,0.0425892,0,0,0,0,0.0444018,0,0,0,0,0,0.0715221,0,0.023873,0.0347955,0,0,0.0128744,0,0,0.0540715,0.0458271,0.0359418,0.0199757,0.0124422,0.0419042,0.0230434,0.045545,0.0365413,0.0336072,0.0310539,0.0336696,0.0221871,0.0275264,0.00999487,0.0445115,0.0376731,0.0160613,0.0229146,0,0.021893,0.0493291,0,0,0.048745,0,0,0,0.0506072,0.0496255,0.0150298,0.0189189,0.0368444,0.0433344,0.0615936,0.0356352,0.0600181,0.0410003,0.0439167,0.0659552,0.0198469,0.0335388,0.0675428,0.047651,0.0707103,0,0,0,0,0.0423239,0.110778,0.0499117,0,0.0413135,0.047058,0
937,0.0427023,0,0,0,0,0.0443731,0,0,0,0,0,0.0695683,0,0.0239836,0.034625,0,0,0.0138918,0,0,0.0536172,0.0464529,0.0362311,0.0197705,0.0123158,0.04194,0.0227394,0.0458985,0.0365456,0.0338661,0.0309936,0.0336569,0.0220365,0.0274837,0.00819863,0.0447798,0.037403,0.0159724,0.0231571,0,0.0222844,0.0496204,0,0,0.0487209,0,0,0,0.0504371,0.0494595,0.0148175,0.0191796,0.0367522,0.0435804,0.0615977,0.035851,0.060183,0.0410859,0.0440578,0.0660756,0.0197774,0.033597,0.0675075,0.0476901,0.070835,0,0,0,0,0.042732,0.110661,0.0501725,0,0.0413512,0.0468497,0
938,0.0427102,0,0,0,0,0.0444699,0,0,0,0,0,0.0650316,0,0.0241016,0.0344963,0,0,0.0163111,0,0,0.0526509,0.0471789,0.0364798,0.0195156,0.0119989,0.0423056,0.0224442,0.0464636,0.0364491,0.0341262,0.0308249,0.0337207,0.0217812,0.0273214,0.00430301,0.0452606,0.0368728,0.0156918,0.0231696,0,0.0225436,0.0498129,0,0,0.0487017,0,0,0,0.0502107,0.0494452,0.0146201,0.0193433,0.0365661,0.043703,0.0616239,0.0360102,0.0602994,0.0411075,0.0441867,0.0661171,0.0198157,0.0336096,0.0675759,0.0477408,0.0710989,0,0,0,0,0.0432091,0.110491,0.0504708,0,0.0414063,0.0467421,0
939,0.0428155,0,0,0,0,0.0443487,0,0,0,0,0,0.0589597,0,0.0241976,0.0338369,0,0,0.0134651,0,0,0.053449,0.0482572,0.0368738,0.0189348,0.011642,0.0425066,0.0220159,0.047057,0.0361214,0.0345325,0.0308436,0.0341498,0.0215296,0.0270903,0.00448764,0.0457509,0.0373489,0.0160595,0.0228508,0,0.0225466,0.0502341,0,0,0.0487361,0,0,0,0.0498044,0.0494472,0.0144079,0.0192771,0.0364487,0.0438617,0.0616893,0.0360063,0.0602332,0.0411029,0.0442504,0.0660983,0.0200011,0.0335312,0.0676067,0.047444,0.0715099,0,0,0,0,0.0437008,0.110421,0.0508767,0,0.0413917,0.0466998,0
940,0.042736,0,0,0,0,0.0445612,0,0,0,0,0,0.0527367,0,0.0244054,0.0334953,0,0,0.017423,0,0,0.0520472,0.0490281,0.0377822,0.0187101,0.0112967,0.0425455,0.022046,0.0480472,0.035993,0.0345263,0.0307529,0.0343524,0.0211259,0.0266291,0.0123564,0.0461355,0.0364829,0.0154826,0.0225266,0,0.0225081,0.0503284,0,0,0.0487153,0,0,0,0.0497217,0.0494888,0.0142069,0.0191691,0.0363933,0.0438714,0.0617596,0.0362029,0.0601067,0.0410389,0.0441972,0.0659919,0.0201848,0.0335916,0.0677877,0.0473432,0.0716468,0,0,0,0,0.0440667,0.110317,0.051206,0,0.0413541,0.0467967,0
