Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,x74,RTHIA,x76,x80,,x75
1403,0.0440657,0,0,0,0,0.0467771,0,0,0,0,0,0,0.0156792,0,0.0290367,0,0,0,0.0144725,0,0,0.052538,0.0425619,0.0321473,0,0.0124328,0.0506156,0.025647,0.0367049,0.0441189,0.0388187,0.0321775,0.030501,0.0365394,0.0174922,0.024606,0.0451551,0.0463271,0.0367972,0.013581,0.0272127,0,0.0162919,0.0396556,0.0488008,0,0,0.024508,0,0,0.0272148,0.0508561,0.0561262,0.0121527,0.0196413,0.0427747,0.0478955,0.0436532,0.0624773,0.0275133,0.0605363,0.0388566,0.0437127,0.0721441,0.0608775,0.0375755,0.0225667,0.014549,0.0478509,0.0675086,0,0,0,0,0,0,0,0,0
1404,0.0439327,0,0,0,0,0.0469332,0,0,0,0,0,0,0.0148681,0,0.0291937,0.0302927,0,0,0.01446,0,0,0.0526174,0.0461508,0.0324161,0,0.0129814,0.0501008,0.0259709,0.0389293,0.0446623,0.0372074,0.0332496,0.0316833,0.038013,0.0185539,0.0248667,0.0472897,0.0460879,0.036781,0.0135053,0.0280358,0,0.0166187,0.0402183,0.048709,0,0,0.0248803,0,0,0.02735,0.049134,0.0561238,0.0111582,0.0190799,0.0414974,0.0479204,0.044329,0.0623572,0.0271495,0.0610542,0.0394178,0.0440535,0.0722738,0.0604642,0.0374381,0.0225879,0.0147737,0.048655,0.0672513,0,0,0,0,0,0,0,0,0
1405,0.0451728,0,0,0,0,0.0459332,0,0,0,0,0,0,0.012525,0,0.031845,0.0317591,0,0,0.0127514,0,0,0.0390446,0.045647,0,0,0.0107207,0.0520815,0.0255918,0.0369882,0.0457059,0.0393937,0.032119,0.0292812,0.0366915,0.0155968,0.0221388,0.0504449,0.0452034,0,0.0191067,0.0320267,0,0.0181516,0.0393007,0.0485547,0,0,0.0239935,0,0,0.0154129,0.0515812,0.0582781,0.00915921,0.0175587,0.0413691,0.046064,0.0391441,0.0562183,0.0260484,0.0622639,0.0435451,0.0455884,0.072468,0.0690651,0.0374021,0,0.00952508,0.0485289,0.0675345,0,0,0,0,0.0662524,0,0,0,0
1406,0.041111,0,0,0,0,0.0496848,0,0,0,0,0,0,0.0146379,0,0.029323,0.0309713,0,0,0.0129388,0,0,0.0381613,0.0471842,0.0333354,0,0.0130206,0.0505026,0.0251554,0.0394065,0.0449459,0.0367105,0.0339734,0.0321201,0.0382673,0.018916,0.0248277,0.0494608,0.0470176,0,0.0191989,0.0309856,0,0.0191921,0.0402088,0.0481738,0,0,0.0231128,0,0,0.0144691,0.0517268,0.0573902,0.00991701,0.016653,0.0404935,0.0475949,0.0391612,0.0562345,0.0264061,0.0622179,0.0434526,0.0455412,0.0720672,0.0671677,0.0391142,0,0.00917396,0,0.0669397,0,0,0,0,0.0669322,0,0,0,0
1407,0.044971,0,0,0,0,0.0460184,0,0,0,0,0,0,0.0112792,0,0.032748,0.0323161,0,0,0.0133607,0,0,0.0390043,0.0466319,0,0,0.0107031,0.0522345,0.0251507,0.0376453,0.0456728,0.0388918,0.032823,0.0299545,0.0368503,0.0157993,0.0218961,0.0524722,0.0453641,0,0.0193536,0.0300095,0,0.0199618,0.0406061,0.0485643,0,0,0.024343,0,0,0.0151086,0.0520637,0.0562085,0.00914762,0.0158777,0.0405011,0.0455351,0.0389537,0.0558632,0.0267709,0.0618184,0.0433548,0.0452712,0.071625,0.0646024,0.0375268,0,0.00986138,0.048422,0.0671636,0,0,0,0,0.0679799,0,0,0,0
1408,0.0447462,0,0,0,0,0.0461313,0,0,0,0,0,0,0.0115275,0,0.0327746,0,0,0,0.01329,0,0,0.0386672,0.0442699,0,0,0.00968348,0.0534205,0.0242426,0.0358206,0.0463164,0.0406203,0.0330749,0.0285615,0.0354913,0.0148218,0.022121,0.0519751,0.0458268,0,0.0191722,0.029059,0,0.0191315,0.0414676,0.0486434,0,0,0.0242923,0,0,0.0151216,0.054033,0.0554721,0.0112954,0.0152372,0.0412785,0.0448053,0.0385217,0.0557345,0.0282024,0.0606479,0.0419771,0.0439189,0.070166,0.0599342,0.0377226,0,0.00996757,0.0480554,0.0670328,0,0,0,0,0.0680425,0,0,0,0
1409,0.044604,0,0,0,0,0.0461411,0,0,0,0,0,0,0.0113855,0,0.0327755,0.0317497,0,0,0.0132247,0,0,0.0385632,0.0481054,0,0,0.0109095,0.0522327,0.0244014,0.0383617,0.0467828,0.0388524,0.033865,0.0291022,0.0369172,0.0158174,0.0225803,0.0544683,0.045829,0,0.0191327,0.0304927,0,0.0174891,0.0415634,0.0486443,0,0,0.0246352,0,0,0.0151283,0.0515599,0.0552435,0.00869357,0.0146643,0.0397681,0.0452387,0.0386036,0.0551756,0.0267506,0.0607245,0.0415382,0.0436018,0.0702492,0.0591416,0.0375373,0,0.0101924,0.0479693,0.0666898,0,0,0,0,0.068638,0,0,0,0
1410,0.0444273,0,0,0,0,0.0463077,0,0,0,0,0,0,0.0142888,0,0.0293344,0.0304532,0,0,0.0131685,0,0,0.0380934,0.0511339,0.0341266,0,0.0127562,0.0512117,0.023064,0.0413859,0.046545,0.0367175,0.0366708,0.0313595,0.0386035,0.0189411,0.0265826,0.0517898,0.0465496,0,0.0188913,0.0282395,0,0.0330043,0.0441356,0.0491248,0,0,0.0247488,0,0,0.0150793,0.0493684,0.0506861,0.0100994,0.0137717,0.0395487,0.045605,0.0441575,0.0608735,0.0286282,0.0597732,0.0374601,0.0429788,0.0696597,0.0448065,0.0376515,0,0.0101433,0.047883,0.0661531,0,0,0,0,0,0,0,0,0
1411,0.0408874,0,0,0,0,0.0500874,0,0,0,0,0,0,0.0135255,0,0.0346012,0,0,0,0.0134464,0,0,0.0369599,0.0504544,0,0,0.00797394,0.0503905,0.0222505,0.0381397,0.0469831,0.0426785,0.0375005,0.0264238,0.0349004,0.0129699,0.0233252,0.0501387,0.0484092,0,0.0185648,0,0,0,0,0.0483113,0,0,0.0231895,0,0,0.0139531,0.0492526,0.064157,0.0154119,0.0184235,0.0360835,0.0457461,0.034462,0.055805,0.0253133,0.0545822,0.0375076,0.0354756,0.0628039,0.0628021,0.0400157,0,0.00915601,0,0.0632647,0,0,0,0,0.0661742,0,0,0,0
1412,0.0445535,0,0,0,0,0.0463554,0,0,0,0,0,0,0.0156923,0,0.0298367,0.0303727,0,0,0.0132367,0,0,0.0378774,0.0560593,0.0347011,0,0.0115757,0.0500085,0.022847,0.0430116,0.0465833,0.0382339,0.0413181,0.0307875,0.0381556,0.0179887,0.0269536,0.0484168,0.0464741,0,0.0188718,0,0,0.12327,0,0.0491992,0,0,0.0247611,0,0,0.0151324,0.0479154,0.046764,0.0146648,0.00951759,0.0361944,0.0459229,0.0361002,0.0542954,0.0253768,0.0657038,0.0481986,0.0540199,0.0810883,0.0703792,0.0376687,0,0.00993807,0.0486943,0.0646025,0,0,0,0,0.062344,0,0,0,0
1413,0.0445189,0,0,0,0,0.0465647,0,0,0,0,0,0,0.0117081,0,0.0334725,0,0,0,0.0131003,0,0,0.03767,0.0482392,0,0,0.00938101,0.0533988,0.0220931,0.0381452,0.0474498,0.0406073,0.0359555,0.0277478,0.0359775,0.0143024,0.0222949,0.0552612,0.0470193,0,0.0188364,0,0,0,0.0441473,0.0491422,0,0,0.0243054,0,0,0.0148467,0.0528635,0.0629916,0.0119923,0.0174634,0.0387962,0.0441038,0.0349187,0.0528965,0.0259365,0.0562559,0.0381443,0.0366952,0.062536,0.0468661,0.0380105,0,0.00961538,0.0485808,0.0648908,0,0,0,0,0.0646582,0,0,0,0
1414,0.0449756,0,0,0,0,0.0465247,0,0,0,0,0,0,0.0167526,0,0.0293668,0.0293837,0,0,0.01315,0,0,0.0376117,0.0589132,0.0351546,0,0.0118276,0.0486496,0.0212383,0.0443149,0.0469083,0.038796,0.0432537,0.0303589,0.0373799,0.0175087,0.0272951,0.0476431,0.04745,0,0.0188829,0,0,0.0458575,0,0.0497674,0,0,0.0245799,0,0,0.015169,0.0453981,0.0317682,0.0186904,0.017387,0.0349111,0.0463355,0.0333403,0.0547107,0.025034,0.0565559,0.0445282,0.0403844,0.0634455,0,0.0376829,0,0.00972411,0.0504572,0.0631678,0,0,0,0,0.0629497,0,0,0,0
1415,0.0448535,0,0,0,0,0.0465096,0,0,0,0,0,0,0.0135548,0,0.034816,0.0305677,0,0,0.013277,0,0,0.0378675,0.0561684,0,0,0.010744,0.0504278,0.0221768,0.0415181,0.0472406,0.0406901,0.0403112,0.0276651,0.0362875,0.0139071,0.0228829,0.0526049,0.0471799,0,0.0190244,0,0,0.0266632,0,0.0494034,0,0,0.0243935,0,0,0.0152893,0.0454918,0.0551881,0.0141679,0.0120991,0.0350673,0.0455762,0.0367413,0.0543,0.0253274,0.0571507,0.0411449,0.040327,0.0644489,0.047974,0.0377906,0,0.00947806,0.0501709,0.0634715,0,0,0,0,0.0666811,0,0,0,0
1416,0.0445946,0,0,0,0,0.0466836,0,0,0,0,0,0,0.0122103,0,0.0344068,0.0296177,0,0,0.0131474,0,0,0.0377854,0.053939,0,0,0.0119551,0.0521368,0.0217025,0.0412389,0.0480633,0.0393813,0.037809,0.027806,0.0370238,0.0145204,0.0222732,0.0572739,0.0476563,0,0.0188927,0,0,0.0284051,0.0464052,0.0494999,0,0,0.024316,0,0,0.0149406,0.0485394,0.0534855,0.00947719,0.0127086,0.0374863,0.0450003,0.0371243,0.0512209,0.0265842,0.059193,0.042101,0.0419135,0.0656685,0.0384725,0.0379692,0,0.00942244,0.0497079,0.0642257,0,0,0,0,0.0648506,0,0,0,0
1417,0.0444022,0,0,0,0,0.0467473,0,0,0,0,0,0,0.0120492,0,0.0352826,0.028889,0,0,0.0128901,0,0,0.0376981,0.0542113,0,0,0,0.0520087,0.0213068,0.0417827,0.0473676,0.0382328,0.038417,0.0286469,0.0380036,0.015447,0.0224262,0.056581,0.0478971,0,0.0189203,0,0,0.0299895,0.0464762,0.0497448,0,0,0.0244558,0,0,0.0150922,0.0480882,0.0523217,0.00936293,0.012077,0.0378333,0.0455463,0.0376019,0.0508213,0.0281222,0.0596779,0.0423238,0.0426577,0.0662957,0.0356608,0.0379431,0,0.00957376,0.049353,0.0644258,0,0,0,0,0.0650176,0,0,0,0
1418,0.0445138,0,0,0,0,0.0467667,0,0,0,0,0,0,0.0125902,0,0.0359492,0,0,0,0.0130345,0,0,0.037619,0.0510825,0,0,0.011161,0.0533856,0.020624,0.0397068,0.0474404,0.0391594,0.0383154,0.0272176,0.0361566,0.0137863,0.0225443,0.0546851,0.0484044,0,0.0189188,0,0,0.030172,0.0470864,0.0498219,0,0,0.0241702,0,0,0.0149417,0.0501432,0.0521629,0.010272,0.0122198,0.0384385,0.0447932,0.038156,0.0509485,0.030762,0.0590575,0.0416968,0.0422594,0.0655821,0.0315858,0.0382296,0,0.00942651,0.0493834,0.0641486,0,0,0,0,0.0646594,0,0,0,0
1419,0.0434698,0,0,0,0,0.0472831,0,0,0,0,0,0,0.012378,0,0.0363024,0,0,0,0.013251,0,0,0.0378964,0.0512306,0,0,0,0.0530136,0.0205589,0.0400918,0.0466713,0.0379205,0.0386082,0.028286,0.0367211,0.014228,0.0224202,0.0543998,0.0482451,0,0.0190439,0,0,0.0298366,0.0472119,0.0503023,0,0,0.0247355,0,0,0.0277458,0.0499256,0.0519858,0.0100504,0.0123791,0.0384757,0.0463435,0.0386868,0.0504989,0.0310936,0.0590477,0.041874,0.0424125,0.0655711,0.0299646,0.0385933,0.0250612,0.0158039,0.050468,0.0643621,0,0,0,0,0.0645628,0,0,0,0
1420,0.0434712,0,0,0,0,0.0472682,0,0,0,0,0,0,0.0119315,0,0.03562,0.0289373,0,0,0.0133493,0,0,0.0381353,0.0545798,0,0,0.0116886,0.0522069,0.0208018,0.0420437,0.0468697,0.0370419,0.0390835,0.0294377,0.0374074,0,0.0234307,0.0563225,0.0477853,0,0.0190726,0,0,0.0275058,0.0470895,0.0503388,0,0,0.025017,0,0,0.0279328,0.0474724,0.0522675,0.00915273,0.0121779,0.0374822,0.0471982,0.0393317,0.0499273,0.030518,0.0595377,0.0422705,0.0426756,0.065765,0.0306178,0.0383006,0.0251487,0.015755,0.0510493,0.0645072,0,0,0,0,0.0653713,0,0,0,0
1421,0.043723,0,0,0,0,0.0475328,0,0,0,0,0,0,0.0129693,0,0.035757,0,0,0,0.0134858,0,0,0.0377378,0.0528638,0,0,0.0106028,0.0520805,0.0193739,0.0405727,0.0471196,0.039338,0.0396267,0.0285073,0.036115,0,0.0237201,0.0536967,0.0486836,0,0.0190533,0,0,0.0325915,0.0506227,0.0506674,0,0,0.0249163,0,0,0.0278512,0.0488147,0.0424546,0.0112862,0.0167907,0.0376813,0.0468562,0.0365957,0.0500454,0.0306485,0.0564694,0.0414803,0.0382322,0.0606306,0,0.0386639,0.0252225,0.0158369,0.0512538,0.063799,0,0,0,0,0.0623332,0,0,0,0
1422,0.0436293,0,0,0,0,0.0476362,0,0,0,0,0,0,0.0165168,0,0.0296672,0,0,0,0.01352,0,0,0.0377801,0.0537486,0.035918,0,0.0113175,0.0525475,0.0193373,0.041345,0.0479193,0,0.0421592,0.0301636,0.0354226,0,0.0296383,0.0512043,0.0486628,0,0.0189903,0,0,0.0378628,0.0516075,0.0506409,0,0,0.0249765,0,0,0.0279653,0.0490944,0.0389661,0.0113047,0.0166085,0.0379639,0.046761,0.0367502,0.0500603,0.0309946,0.0570838,0.0417252,0.039315,0.0618639,0,0.038629,0.025406,0.0158963,0.0510802,0.0639976,0,0,0,0,0.0619139,0,0,0,0
1423,0.0435677,0,0,0,0,0.0476465,0,0,0,0,0,0,0.0135844,0,0.0367174,0,0,0,0.013518,0,0,0.037889,0.0508456,0,0,0.00913201,0.0536061,0.020354,0.0384795,0.0488231,0,0.0383351,0.0268643,0.0334657,0,0.0240506,0.0548472,0.0480808,0,0.018901,0,0,0,0.0486459,0.0501191,0,0,0.0249832,0,0,0.0280785,0.050134,0.0587003,0.00961157,0.0134066,0.0373469,0.0461708,0.0391431,0.0502048,0.0319208,0.0569135,0.038148,0.0383084,0.062496,0.0253617,0.0386661,0.0256156,0.0159996,0.0506778,0.0638884,0,0,0,0,0.065263,0,0,0,0
1424,0.0432903,0,0,0,0,0.0477011,0,0,0,0,0,0,0.013452,0,0.0369415,0.0298675,0,0,0.0137448,0,0,0.0380684,0.053831,0,0,0.0104842,0.0526559,0.0208234,0.0407512,0.048717,0,0.0380438,0.028452,0.0348829,0,0.0238571,0.0555942,0.0475612,0,0.0188733,0,0,0,0.048363,0.0500129,0,0,0.0252436,0,0,0.0283058,0.0478349,0.0584248,0.00872537,0.0129117,0.0364977,0.0469652,0.039617,0.0497058,0.0307883,0.0574805,0.0388469,0.0387124,0.0631402,0.026342,0.0383656,0.0256921,0.0160425,0.0501448,0.0639313,0,0,0,0,0.0661496,0,0,0,0
1425,0.0427806,0,0,0,0,0.0479044,0,0,0,0,0,0,0.0126667,0,0.0356614,0,0,0,0.0138719,0,0,0.0380462,0.0522039,0,0,0,0.0530228,0.0204222,0.0404627,0.0453379,0,0.0396795,0,0.0365096,0,0.0247318,0.0560558,0.0475878,0,0.018808,0,0,0.124698,0.0494192,0.0501356,0,0,0.0255305,0,0,0.0284381,0.0515101,0.0522131,0.0097427,0.0136958,0.0381444,0.0473074,0.040405,0.0501581,0.0309711,0.0647647,0.0469783,0.0554172,0.0819677,0.048552,0.0382408,0.0257321,0.0161989,0.0494784,0.0645986,0,0,0,0,0.0592641,0,0,0,0
1426,0.0425172,0,0,0,0,0.047974,0,0,0,0,0,0,0.0169458,0,0.029559,0,0,0,0.0136348,0,0,0.0382249,0.0532095,0.0349472,0,0,0.0530189,0.0207384,0.041838,0.0466483,0,0.0413147,0.0325056,0.0365666,0,0.0303336,0.049022,0.0471928,0,0.0189048,0,0,0.131327,0.0492369,0.050051,0,0,0.0257941,0,0,0.028726,0.052544,0.054919,0.00980173,0.0148498,0.0384123,0.0476582,0.0406837,0.0503971,0.0313541,0.0646396,0.0470693,0.0561923,0.0830155,0.0508668,0.0379678,0.0258901,0.016381,0.0492863,0.0644589,0,0,0,0,0.0587887,0,0,0,0
1427,0.0428206,0,0,0,0,0.0480809,0,0,0,0,0,0,0.0193367,0,0.0302368,0,0,0,0.0130159,0,0,0.0381064,0.0555757,0.0362233,0,0.0126081,0.0521804,0.0203664,0.0415796,0.0477405,0,0.04211,0.0315952,0.0357657,0,0.0310288,0.0450534,0.0472732,0,0.0189124,0,0,0.123882,0.0536862,0.050101,0,0,0.025626,0,0,0.0288018,0.0484509,0.049403,0.013121,0.0193637,0.0375044,0.0473984,0.045697,0.056455,0.0359402,0.0607134,0.0430171,0.0545428,0.0805485,0,0.0380876,0.0260205,0.016418,0.050045,0.0626217,0,0,0,0,0,0,0,0,0
1428,0.0426866,0,0,0,0,0.0481432,0,0,0,0,0,0,0.0198042,0,0.0305205,0,0,0,0.0126966,0,0,0.0382351,0.0555829,0.0362088,0,0.0117656,0.0523334,0.0207824,0.0413854,0.047453,0,0.042043,0.0322045,0.0359463,0,0.0315047,0.0438083,0.0469661,0,0.0189508,0,0,0.121386,0.0532216,0.0499893,0,0,0.0256938,0,0,0.0287969,0.0480053,0.0500213,0.0133867,0.0189723,0.0377668,0.0474574,0.0459413,0.056227,0.0362712,0.0609894,0.0434474,0.0549941,0.0806126,0,0.0378804,0.0259572,0.0166297,0.0508,0.0623082,0,0,0,0,0,0,0,0,0
1429,0.0425076,0,0,0,0,0.0482879,0,0,0,0,0,0,0.0206177,0,0.0306799,0,0,0,0.0125711,0,0,0.0383726,0.0555783,0.0364762,0,0.0117183,0.0524741,0.0212505,0.0412968,0.0471666,0,0.042114,0.0326005,0.0360579,0,0.0317861,0.0423958,0.0466912,0,0.0190179,0,0,0.12455,0.053115,0.0498364,0,0,0.0257023,0,0,0.0289381,0.0479108,0.0489185,0.0137923,0.0196489,0.0378892,0.0474754,0.0461939,0.0561939,0.0364355,0.0598667,0.0422626,0.0532698,0.0794382,0,0.0377188,0.0262007,0.0168568,0.0512144,0.0622037,0,0,0,0,0,0,0,0,0
1430,0.0421342,0,0,0,0,0.0483904,0,0,0,0,0,0,0.0216613,0,0.0306905,0,0,0,0.0125047,0,0,0.0387107,0.0540621,0.0368639,0,0.0123571,0.0531263,0.022155,0.0405083,0.046497,0,0.0414693,0.0330495,0.036152,0,0.0316991,0.0413813,0.0461303,0,0.0191664,0,0,0.126581,0.0511665,0.0494752,0,0,0.0259548,0,0,0.0293054,0.052657,0.0494329,0.0114767,0.0192851,0.0387277,0.0474946,0.0413483,0.0521208,0.0324385,0.0616593,0.0465518,0.0544251,0.0812203,0,0.0373917,0.0263833,0.0169281,0.0511737,0.0629556,0,0,0,0,0.0588067,0,0,0,0
1431,0.0430917,0,0,0,0,0.0478942,0,0,0,0,0,0,0.0232474,0,0.0306674,0,0,0,0.0124469,0,0,0.0388892,0.053609,0.037693,0,0.0133958,0.0540601,0.0224646,0.0405934,0.0463374,0,0.040684,0.0334205,0.0363769,0,0.0314768,0.0408652,0.0459151,0,0.019224,0,0,0.126871,0.0486548,0.0488239,0,0,0.0265299,0,0,0.0160499,0.0507645,0.0540335,0.0106123,0.0171824,0.0388806,0.0461978,0.0420905,0.0495948,0.0335004,0.0647928,0.0485372,0.0561447,0.0812435,0.0491158,0.0365119,0,0.010137,0.0507407,0.0632747,0,0,0,0,0.0598078,0,0,0,0
1432,0.0431373,0,0,0,0,0.048029,0,0,0,0,0,0,0.0254016,0,0.0307809,0,0,0,0.0120551,0,0,0.0387074,0.0528872,0.0387512,0,0.0144895,0.0528567,0.02191,0.0402782,0.0462933,0,0.0401999,0.0333283,0.0361533,0,0.0314176,0.0396283,0.0460863,0,0.0192082,0,0,0,0.0500375,0.0489387,0,0,0.0268162,0,0,0.0166263,0.0484756,0.0574053,0.0128706,0.0160114,0.0384586,0.0465111,0.0452755,0.0555274,0.0337239,0.0483502,0.0266636,0.0262266,0.0505117,0,0.0363527,0,0.0102762,0.0512074,0.0625198,0,0,0,0,0,0,0,0,0
1433,0.0430252,0,0,0,0,0.0481532,0,0,0,0,0,0,0.0265889,0,0.0310751,0,0,0,0.0122291,0,0,0.0386894,0.0529057,0.0397006,0,0.0151857,0.0528703,0.0221832,0.0403777,0.0459124,0,0.0402529,0.033693,0.0360481,0,0.0316486,0.0390219,0.045996,0,0.0191588,0,0,0,0.0501568,0.0487614,0,0,0.026936,0,0,0.0159954,0.0483227,0.056485,0.0131239,0.0154557,0.0384558,0.0461384,0.0453436,0.0551939,0.0340728,0.0484953,0.027008,0.0265288,0.0507816,0,0.0363815,0,0.0102547,0.0511695,0.062265,0,0,0,0,0,0,0,0,0
1434,0.0424891,0,0,0,0,0.0482748,0,0,0,0,0,0,0.0266933,0,0.0312551,0,0,0,0.0123039,0,0,0.0388469,0.0517967,0.0402507,0,0.0155045,0.0537785,0.0235414,0.0398767,0.0453483,0,0.0396616,0.0344301,0.0360502,0,0.0317815,0.0389167,0.0455497,0,0.0192313,0,0,0,0.0472546,0.0482646,0,0,0.0270639,0,0,0.0163543,0.0493079,0.0590056,0.0104854,0.0165292,0.03895,0.0457336,0.0413349,0.0479937,0.0349059,0.057535,0.039021,0.0389221,0.0624324,0.0221469,0.0362448,0,0.0102656,0.0503579,0.0629263,0,0,0,0,0.0662544,0,0,0,0
1435,0.0422926,0,0,0,0,0.0484687,0,0,0,0,0,0,0.0277223,0,0.0315735,0,0,0,0.0118594,0,0,0.0390142,0.0516728,0.0409511,0,0.0159304,0.0536411,0.0238741,0.0398591,0.0449702,0,0.0396834,0.0352432,0.0356384,0,0.0317962,0.0384496,0.0455942,0,0.0194593,0,0,0,0.0474601,0.0480466,0,0,0.0269949,0,0,0.0165102,0.049298,0.0589362,0.0106133,0.0162004,0.0389217,0.0454623,0.0415726,0.0482014,0.0349813,0.0573399,0.0386176,0.0389421,0.0627403,0.0229849,0.0362896,0,0.0102629,0.0502548,0.0627598,0,0,0,0,0.0661546,0,0,0,0
1436,0.0421543,0,0,0,0,0.0486127,0,0,0,0,0,0,0.0288197,0,0.0317318,0,0,0,0.0118494,0,0,0.0390301,0.0513709,0.0416755,0,0.0163167,0.0537594,0.0240993,0.0397356,0.0447729,0,0.0395093,0.0355234,0.0358757,0,0.0315507,0.0379795,0.0455918,0,0.0194858,0,0,0,0.0473182,0.0478536,0,0,0.0269415,0,0,0.016587,0.0493445,0.059244,0.010629,0.0161816,0.038948,0.0450725,0.0416189,0.0481601,0.0350117,0.0572652,0.0384661,0.0388716,0.0629387,0.0234451,0.0363701,0,0.0103189,0.0502948,0.0626027,0,0,0,0,0.066379,0,0,0,0
1437,0.0414382,0,0,0,0,0.0482537,0,0,0,0,0,0,0.0296388,0,0.0314336,0,0,0,0.0123945,0,0,0.00785642,0.0531422,0.0403526,0,0.018277,0.0519921,0.0245427,0.0421748,0.0441601,0.0398839,0.0399437,0.037067,0.0378068,0,0.031218,0.0365558,0.0447326,0,0,0,0,0,0.0474901,0.0500207,0,0,0.0261347,0,0,0.0303095,0.0479705,0.0585777,0.0132709,0.0116954,0.0381011,0.0467867,0.0467995,0.0517555,0.0356963,0.0548228,0.0335382,0.0358053,0.0598174,0.024286,0.0375562,0.0276837,0.0173508,0.0501487,0.0629395,0,0,0,0,0,0,0,0,0
1438,0.0428464,0,0,0,0,0.0475155,0,0,0,0,0,0,0.0309196,0,0.0313238,0,0,0,0.0124207,0,0,0.00788725,0.0528742,0.0428142,0,0.0164031,0.0533078,0.0246045,0.0408847,0.0447988,0,0.0400639,0.0355658,0.035821,0,0.0313949,0.0367546,0.0449915,0,0,0,0,0,0.0492902,0.0491798,0,0,0.0266121,0,0,0.0156783,0.0472778,0.0589677,0.0125777,0.0116328,0.0375335,0.0441809,0.0466894,0.0520334,0.0357118,0.0545363,0.0334667,0.0357582,0.0596124,0.0242538,0.037176,0,0.0101931,0.0501279,0.0623836,0,0,0,0,0,0,0,0,0
1439,0.0418608,0,0,0,0,0.0485453,0,0,0,0,0,0,0.0308928,0,0.0309963,0,0,0,0.0118429,0,0,0.0388324,0.0527372,0.0406039,0,0.0180104,0.0530716,0.023716,0.0424065,0.0439991,0.039988,0.0397248,0.0367002,0.0376506,0,0.0309532,0.035681,0.0460839,0,0.0196616,0,0,0,0.047984,0.0478568,0,0,0.0274225,0,0,0.0164284,0.0477106,0.0588375,0.013548,0.0117858,0.0389887,0.0448681,0.0471258,0.0519381,0.0360868,0.0548928,0.0337477,0.0360433,0.0598485,0.0242173,0.0364039,0,0.0104276,0.0517138,0.0625712,0,0,0,0,0,0,0,0,0
1440,0.042569,0,0,0,0,0.0473678,0,0,0,0,0,0,0.0309565,0,0.0310399,0,0,0,0.0125358,0,0,0.00763881,0.0528263,0.04034,0,0.0177869,0.0529677,0.0245121,0.042616,0.0439171,0.0388998,0.0400245,0.036051,0.0373945,0,0.0309385,0.0354306,0.0450963,0,0,0,0,0,0.0484908,0.0492645,0,0,0.0272729,0,0,0.0159673,0.047281,0.0585173,0.0128828,0.011718,0.0385109,0.04475,0.0470668,0.0517682,0.0361712,0.0549829,0.0339084,0.0360817,0.0599292,0.0242419,0.0370845,0,0.0103294,0.0511102,0.0631894,0,0,0,0,0,0,0,0,0
1441,0.0409815,0,0,0,0,0.0496055,0,0,0,0,0,0,0.03092,0,0.0306478,0,0,0,0.0207013,0,0,0.0514335,0.0524089,0.0401009,0,0.0172366,0.0538091,0.0265248,0.0425491,0.0441046,0.0380113,0.0401027,0.0354656,0.037135,0,0.0307319,0.0353223,0.0475722,0.0321813,0,0,0,0,0.0488466,0.0468031,0,0,0.0276877,0,0,0.0162286,0.0470939,0.0587561,0.0140456,0.0118464,0.0395694,0.0438103,0.0473743,0.0521275,0.0362963,0.0546942,0.0337177,0.0359375,0.0596896,0.023677,0.0367966,0,0.0105326,0.0529933,0.0621501,0,0,0,0,0,0,0,0,0
1442,0.0411646,0,0,0,0,0.049477,0,0,0,0,0,0,0.0312232,0,0.029669,0,0,0,0.0207752,0,0,0.0513465,0.0556121,0.0405015,0,0.0177473,0.054379,0.0272432,0,0.0471934,0,0.0408071,0.033892,0.0351935,0,0.0300107,0.0345807,0.0476943,0.0321897,0,0,0,0,0.0508319,0.0462014,0,0,0.0272643,0,0,0.0161903,0.0446667,0.0588828,0.0140814,0.0113442,0.0380146,0.0421914,0.0477044,0.0526103,0.0353291,0.0544938,0.0336076,0.0359857,0.0596792,0.0227679,0.0373487,0,0.0103083,0.0529831,0.0610943,0,0,0,0,0,0,0,0,0
