Timestep,C7,CBL,CBR,CFR,CLAV,IMUL_B,L5FT,L5HD,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LILC,LKNE,LPSI,LSHO,LTHIA,LTHIP,LTIB,LTIBI,LTIBP,LTOE,LUPA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,REAR,RELB,RFIN,RFRM,RGTR,RILC,RPSI,RSHO,RTHIP,RTIB,RTIBP,RUPA,STRN,T10,x71,x72,x73,LTIBA,RKNE,RTHI,RBHD,RHEE,RTHII,,RFHD,IMUL_M,RTHIA,IMUR_B,IMUL_T,IMUR_M,CFL,LTHI,RWRB,RTOE,RTIBA,x74,RTIBI,LASI,RWRA,LANK,LHEE,LWRA
524,0.0435766,0,0,0,0.0460407,0,0.0353212,0,0,0,0.0180795,0,0,0.0464418,0.11774,0.0326813,0.0165826,0.0340441,0.0364458,0.0411734,0.0394994,0.0276554,0.0191602,0.0337519,0.0235903,0.0548282,0.0172475,0.0245427,0,0.0229563,0.0483699,0.0410742,0,0.0139566,0,0.0220087,0.0568,0.0161871,0.0362318,0.040274,0.0353994,0.0544072,0.0653918,0.0485528,0.0541117,0.0631194,0,0,0,0.0297087,0.0134147,0.0424034,0,0.0523149,0,0,0,0,0.0711201,0,0,0,0,0.0223465,0.0148833,0.0238565,0.0342638,0,0.0405036,0,0.0165344,0.0380761,0.0459095,0.0141636
525,0.0436773,0,0,0,0.0460641,0,0.0359392,0,0,0,0.0178598,0,0,0.0466276,0.117564,0.0335803,0.0171648,0.0340623,0.0368804,0.0414127,0.0396506,0.0275889,0.0192273,0.0343417,0.0223221,0.0548583,0.0172454,0.0240147,0,0.0230724,0.0487506,0.0407831,0,0.014175,0,0.0222075,0.0560464,0.0160801,0.0354291,0.0398413,0.0349332,0.0541909,0.0654368,0.0486209,0.0540699,0.0629931,0,0,0,0.0293383,0.0134778,0.0426574,0,0.053071,0,0,0,0,0.0721568,0,0,0,0,0,0.0152597,0.0260944,0.0336346,0,0.0402164,0,0.0168273,0.0373222,0.0457203,0.0140333
526,0.0433991,0,0,0,0.0461594,0,0.0353817,0,0,0,0.0172462,0,0,0.0470761,0.118036,0.0333377,0.0162618,0.034723,0.0376008,0.0406924,0.0395039,0.0278934,0.0193702,0.0338342,0.0233414,0.0543128,0.0170654,0.0233814,0,0.0225934,0.0444801,0.0408964,0,0.0137999,0,0.022208,0.0576858,0.0173072,0.0367333,0.0401056,0.0333393,0.0566649,0.0671957,0.0482717,0.0537088,0.0644731,0,0,0,0.0303,0.0144362,0.0411623,0,0.05317,0.0556495,0,0,0,0.0687536,0,0,0,0,0.0215197,0.0151897,0.0296068,0.0363376,0,0.0422261,0,0.01682,0.0375334,0.0455262,0.0138844
527,0.0436789,0,0,0,0.046,0,0.0358259,0,0,0,0.0171762,0,0,0.0471552,0.118104,0.0341742,0.0168244,0.0346458,0.0380886,0.0409782,0.0396986,0.0279807,0.0196374,0.034462,0.0221531,0.0540529,0.0171487,0.0227781,0,0.0221618,0.0450737,0.0405905,0,0.0140823,0,0.0222468,0.0571152,0.0170971,0.035974,0.039595,0.0330116,0.0567512,0.067457,0.0484558,0.0538316,0.0644416,0,0,0,0.0301018,0.0145906,0.0411571,0,0.0538542,0.0557251,0,0,0,0.0691043,0,0,0,0,0,0.0155512,0.0303947,0.0365723,0,0.0425619,0,0.0170663,0.0371665,0.0452522,0.0136944
528,0.043766,0,0,0,0.0459505,0,0.0358389,0,0,0,0.0169687,0,0,0.0473031,0.118107,0.0341431,0.0169666,0.034417,0.0381814,0.0410296,0.0398293,0.0282098,0.0197318,0.0344958,0.0221257,0.0539744,0.0171991,0.0225774,0,0.0218303,0.0451938,0.0404734,0,0.0141153,0,0.0223253,0.057176,0.0171325,0.035911,0.039633,0.0331684,0.056806,0.0677087,0.0484559,0.0538658,0.0645667,0,0,0,0.0304558,0.0146725,0.0411988,0,0.0542139,0.0556476,0,0,0,0.0690205,0,0,0,0,0,0.0158589,0.030088,0.0368877,0,0.0429199,0,0.017242,0.037248,0.0454272,0.0135478
529,0.0437837,0,0,0,0.045914,0,0.0355126,0,0,0,0.0173171,0,0,0.0470873,0.117668,0.0328881,0.0168218,0.033136,0.0371221,0.0414213,0.0399389,0.0281556,0.0196452,0.0342318,0.0231955,0.0548181,0.0173326,0.0235864,0,0.022303,0.0476811,0.0406992,0,0.0140283,0,0.0223584,0.0572429,0.0169268,0.0359857,0.0400556,0.0355655,0.0543536,0.0659766,0.0484596,0.0541221,0.0637564,0,0,0,0.0302944,0.0139851,0.0428222,0,0.0549115,0,0,0,0,0.0724669,0,0,0,0,0.0215256,0.0161567,0.0263681,0.0341367,0,0.0408802,0,0.0174005,0.0379558,0.0463738,0.0137909
530,0.0437863,0,0,0,0.0459426,0,0.0355497,0,0,0,0.0170963,0,0,0.0473259,0.117592,0.0327041,0.0168244,0.0329385,0.0373639,0.0414668,0.040092,0.0283273,0.0197292,0.0342624,0.0231832,0.0548771,0.0170802,0.0232542,0,0.0223088,0.0479174,0.0405829,0,0.0140356,0,0.0223883,0.0573023,0.0169268,0.0359321,0.0401018,0.035669,0.0542581,0.066014,0.0484343,0.054168,0.0639103,0,0,0,0.0303966,0.0142193,0.0428718,0,0.0550537,0,0,0,0,0.0723337,0,0,0,0,0.0219746,0.0164713,0.0263871,0.0341342,0,0.0408107,0,0.0176569,0.0380008,0.0465827,0.0141188
531,0.0437616,0,0,0,0.0459744,0,0.0356797,0,0,0,0.0169609,0,0,0.047504,0.117485,0.0325053,0.0164933,0.0327728,0.0376008,0.0415364,0.0400952,0.0284574,0.0198276,0.0343292,0.0230495,0.0549358,0.016939,0.0233409,0,0.0223935,0.0479865,0.0404433,0,0.0140567,0,0.0224339,0.0572437,0.0171072,0.0358016,0.0400827,0.0355672,0.0541081,0.0658199,0.0484501,0.054235,0.0640363,0,0,0,0.0305273,0.0142762,0.0425105,0,0.055157,0,0,0,0,0.0720874,0,0,0,0,0.0228003,0.0168428,0.0259751,0.0339735,0,0.0407631,0,0.0180199,0.037994,0.0466343,0.0144806
532,0.0437209,0,0,0,0.0459896,0,0.0358471,0,0,0,0.0168688,0,0,0.0476416,0.11728,0.0324893,0.0163375,0.0326784,0.0377125,0.041748,0.0401583,0.0282861,0.0198782,0.0344413,0.0228566,0.0550425,0.0168242,0.0236137,0,0.0223682,0.0480112,0.0403652,0,0.0140949,0,0.0225205,0.0573271,0.0174489,0.0357954,0.0400892,0.0353553,0.0538928,0.0655744,0.0485096,0.054241,0.0641099,0,0,0,0.0304656,0.0142009,0.0422435,0,0.0552001,0,0,0,0,0.0717247,0,0,0,0,0.0233987,0.0171849,0.0253763,0.0337695,0,0.0407583,0,0.018349,0.0378854,0.0467011,0.0146807
533,0.0437245,0,0,0,0.0459886,0,0.0360114,0,0,0,0.0166822,0,0,0.0477912,0.117262,0.0327356,0.0162748,0.0325948,0.0378626,0.0419944,0.0401867,0.0282209,0.0199013,0.034446,0.0226811,0.0551088,0.0166948,0.023704,0,0.0223434,0.0481122,0.0402198,0,0.0141592,0,0.0227433,0.0576123,0.0177047,0.0357483,0.0401104,0.0351429,0.0536939,0.0652983,0.0486151,0.0542576,0.0641767,0,0,0,0.0304783,0.0140952,0.0420568,0,0.0552509,0,0,0,0,0.0713876,0,0,0,0,0.0235336,0.0175337,0.024746,0.0334638,0,0.0407534,0,0.0186605,0.0377106,0.0466636,0.014799
534,0.0438099,0,0,0,0.0460533,0,0.0364501,0,0,0,0.0163483,0,0,0.0480394,0.117168,0.0334552,0.0169869,0.032781,0.0385092,0.041912,0.0405772,0.0282977,0.0200252,0.0348926,0.0218734,0.0550273,0.0165046,0.0234996,0,0.0222955,0.0496058,0.0397209,0,0.0143871,0,0.0229702,0.0567167,0.0174579,0.0348759,0.0397528,0.0346014,0.0534384,0.0652382,0.0487641,0.0544917,0.0640219,0,0,0,0.0302085,0.0139218,0.0417315,0,0.0554115,0,0,0,0,0.0715521,0,0,0,0,0,0.0181357,0.0246504,0.0334218,0,0.0407788,0,0.0191367,0.0370673,0.0463928,0.0148393
535,0.0437715,0,0,0,0.0461156,0,0.0365102,0,0,0,0.0161808,0,0,0.0481965,0.117158,0.0337096,0.0168051,0.032768,0.0387926,0.0416924,0.0404714,0.028281,0.0201368,0.0347869,0.0219795,0.0550385,0.0164104,0.0242164,0,0.0223174,0.0499098,0.0394989,0,0.014361,0,0.0229801,0.0563717,0.0175893,0.0348552,0.0398339,0.0346575,0.0533801,0.0651406,0.0486757,0.05463,0.0640582,0,0,0,0.0302322,0.0138655,0.0414276,0,0.0553485,0,0,0,0,0.0711712,0,0,0,0,0,0.0186172,0.023451,0.033557,0,0.0409093,0,0.0191874,0.03706,0.0463279,0.0149418
536,0.0437412,0,0,0,0.046191,0,0.0365248,0,0,0,0.0160067,0,0,0.0483878,0.11709,0.0332964,0.0166079,0.0327344,0.0391139,0.0414928,0.0402651,0.0281303,0.0204011,0.0346061,0.0220515,0.0551033,0.0163165,0.0253584,0,0.0223098,0.0501746,0.0392654,0,0.0143357,0,0.0230075,0.0560744,0.0176395,0.0347587,0.0399058,0.034849,0.0534018,0.0650406,0.0486313,0.0547526,0.0640132,0,0,0,0.0301681,0.0138277,0.0411814,0,0.0552357,0,0,0,0,0.0708266,0,0,0,0,0,0.0191321,0.0221329,0.0338584,0,0.041152,0,0.019381,0.0370271,0.0463147,0.0150575
537,0.0430535,0,0,0,0.0463772,0,0.036102,0,0,0,0.0163154,0,0,0.0486159,0.117638,0.0336371,0.016063,0.031328,0.0382124,0.0417946,0.0389712,0.0277593,0.0202707,0.0340666,0.0226151,0.0552525,0.0156855,0.0263273,0,0.0211113,0.0503469,0.0400377,0,0.0119785,0,0.0164442,0.0554576,0.0194325,0.0335626,0.0376357,0.0372748,0.0531983,0.065231,0.0497954,0.0550005,0.0626156,0,0,0,0.0299282,0.0117314,0,0,0.0526865,0,0,0,0,0.0732952,0,0,0,0,0,0.0206518,0.0192498,0.0336879,0,0.0415981,0,0,0.0368774,0.0464415,0.0149476
538,0.0435844,0,0,0,0.0465353,0,0.0360761,0,0,0,0.0159866,0,0,0.0486127,0.117638,0.0331925,0.0161128,0.0309368,0.0388062,0.0416824,0.0390271,0.0283139,0.0202881,0.0339793,0.0224546,0.0558455,0.0158116,0.0268553,0,0.021608,0.0508834,0.0389047,0,0.0145087,0,0.0230148,0.0555563,0.0197266,0.0335426,0.0402149,0.0374822,0.0532914,0.0651468,0.0487856,0.0550829,0.0630993,0,0,0,0.0300432,0.0120511,0,0,0.0515413,0,0,0,0,0.0726977,0,0,0,0,0,0.0193816,0.0176767,0.033657,0,0.0417813,0,0.0204922,0.0368619,0.0463804,0.0158563
539,0.0428609,0,0,0,0.0466627,0,0.0359936,0,0,0,0.0160777,0,0,0.0489732,0.117666,0.0334682,0.0163183,0.0311981,0.0384419,0.0418631,0.0389756,0.0289191,0.0201202,0.0337626,0.0224732,0.0552216,0.0152205,0.0270275,0,0.0220587,0.051275,0.0396361,0,0.0121582,0,0.0168572,0.055191,0.0196719,0.0332768,0.0376127,0.0374013,0.0531704,0.06469,0.049914,0.0552946,0.0624368,0,0,0,0.0298896,0.0124642,0,0,0.0496787,0,0,0,0,0.0716154,0,0,0,0,0,0.0212396,0.0164841,0.0336933,0,0.0415112,0,0,0.0370209,0.0465795,0.0155889
540,0.0435569,0,0,0,0.047121,0,0.0364359,0,0,0,0.0155577,0,0,0.0491753,0.118201,0.0336699,0.0171828,0.0292484,0.0382387,0.0415804,0.0391812,0.029206,0.0200007,0.033443,0.0217441,0.056636,0.0153689,0.0353302,0,0.0224518,0.0562082,0.0380203,0,0.0147366,0,0.0236966,0.0507438,0.0233749,0.0302167,0.0400964,0.0393789,0.0498659,0.0606847,0.0491046,0.0567131,0.0612536,0,0,0,0.0300076,0.0124812,0,0,0.0516486,0,0,0,0,0,0,0,0,0,0,0.0204805,0.0146448,0.0289029,0,0.0381902,0,0.021682,0.0371664,0.0460845,0.0165725
541,0.0435381,0,0,0,0.0472237,0,0.0363363,0,0,0,0.0155111,0,0,0.0492354,0.118286,0.0338826,0.017061,0.0291653,0.0383288,0.0415497,0.039193,0.0287811,0.0201497,0.0335381,0.0218761,0.0568379,0.0151685,0.0351412,0,0.0216635,0.0564692,0.0378666,0,0.014635,0,0.0238866,0.0506789,0.0235772,0.0302452,0.0402372,0.0390017,0.0499095,0.0607746,0.0491318,0.0568603,0.0612062,0,0,0,0.0300973,0.0124448,0,0,0.0517679,0,0,0,0,0,0,0,0,0,0,0.0209102,0.0146235,0.0288028,0,0.038121,0,0.0218826,0.0371683,0.046101,0.0167629
542,0.0437324,0,0,0,0.046996,0,0.0361247,0,0,0,0.0158018,0,0,0.0490179,0.118317,0.0335177,0.0168758,0.0293744,0.0385389,0.0415327,0.0392584,0.0287705,0.0205681,0.0338228,0.0223658,0.0569159,0.0151594,0.0344353,0,0.0207121,0.0563259,0.0379052,0,0.0147874,0,0.0237263,0.0508643,0.0232007,0.0307339,0.0404373,0.0386776,0.0503761,0.0615023,0.0490724,0.0566228,0.0614411,0,0,0,0.0301808,0.0124741,0,0,0.0519531,0,0,0,0,0,0,0,0,0,0,0.0212014,0.0147576,0.0288774,0,0.038711,0,0.0218871,0.0373374,0.046079,0.017061
543,0.0434076,0,0,0,0.0471222,0,0.0322622,0,0,0,0.0167736,0,0,0.0482102,0.115515,0.030836,0.0221689,0.0288588,0.0375425,0.0414784,0.0442592,0.031451,0.0245056,0.038432,0.0279952,0.0559991,0.0156296,0.0335397,0,0.0232289,0,0.0393491,0,0.0118849,0,0.0167243,0.0461132,0.0298825,0.0286238,0.0386333,0.0407973,0.0469121,0.0599366,0.0498639,0.0577194,0.0598138,0,0,0,0.0297913,0.0179175,0,0,0.0544511,0,0,0,0,0,0,0,0,0,0,0.021524,0.016374,0.0237533,0,0.0351849,0,0,0.033635,0.0457089,0.017473
544,0.0432163,0,0,0,0.0476173,0,0.0364975,0,0,0,0.0154947,0,0,0.0494361,0.118645,0.0340329,0.0169521,0.0291111,0.0384287,0.0416821,0.0388235,0.0288569,0.0198761,0.0333813,0.0225322,0.0574034,0.0145205,0.0343772,0,0.0215717,0.0573293,0.0375659,0,0.0147878,0,0.0237255,0.050194,0.0229097,0.0305605,0.0406023,0.0389548,0.0509634,0.0621869,0.0492611,0.0574172,0.061043,0,0,0,0.0298781,0.0125179,0,0,0.0518468,0,0,0,0,0,0,0,0,0,0,0.0213333,0.0144706,0.0285735,0,0.038903,0,0.0228291,0.0371077,0.0464494,0.0173433
545,0.0431549,0,0,0,0.0477145,0,0.036489,0,0,0,0.015503,0,0,0.0494914,0.118725,0.0338224,0.0169173,0.0292471,0.0384819,0.0417083,0.0390692,0.0286575,0.0193254,0.0333776,0.0226633,0.0575919,0.0144271,0.0354111,0,0.021638,0.0576689,0.0374847,0,0.0148203,0,0.023884,0.0498689,0.0229094,0.0304602,0.0407345,0.0391123,0.0510589,0.0619225,0.049393,0.0575349,0.0611006,0,0,0,0.029893,0.01231,0,0,0.0515323,0,0,0,0,0,0,0,0,0,0,0.0216959,0.0143887,0.0290826,0,0.0388805,0,0.0231449,0.0367763,0.0464903,0.0174451
546,0.0430847,0,0,0,0.0478481,0,0.0365247,0,0,0,0.0154826,0,0,0.0495505,0.118736,0.0332795,0.016617,0.0293179,0.038485,0.0420867,0.0391647,0.0283722,0.0190218,0.0332423,0.0227216,0.0577275,0.0145542,0.0359784,0,0.0217081,0.057972,0.0373562,0,0.0149066,0,0.0241579,0.0496094,0.0229753,0.029897,0.0409288,0.0390092,0.0509548,0.0616314,0.0494595,0.05762,0.0611155,0,0,0,0.0299113,0.0121348,0,0,0.0511084,0,0,0,0,0,0,0,0,0,0,0.0219901,0.0144714,0.0292855,0,0.0386652,0,0.0234805,0.0363621,0.0465708,0.0175441
547,0.0431912,0,0,0,0.0475066,0,0.0355617,0,0,0,0.0159445,0,0,0.0490534,0.118404,0.0317138,0.0153249,0.0295714,0.0382496,0.0419285,0.0391938,0.0285445,0.0196165,0.0331438,0.0239842,0.0579482,0.0150099,0.0357684,0,0.0212001,0.0568323,0.0377713,0,0.0151058,0,0.0237786,0.0508315,0.0226103,0.031325,0.0416901,0.0389516,0.0512689,0.0617534,0.0493925,0.0570102,0.0617336,0,0,0,0.0305975,0.0118994,0,0,0.0503345,0,0,0,0,0,0,0,0,0,0.0240125,0.0222203,0.0150315,0.0298048,0,0.0390916,0,0.0232738,0.0370275,0.0467366,0.0179259
548,0.0431335,0,0,0,0.0476504,0,0.0353662,0,0,0,0.0155533,0,0,0.0491054,0.118263,0.0318472,0.0150842,0.0297116,0.0381672,0.0418633,0.0390796,0.0284852,0.0200433,0.0330852,0.0239446,0.0584228,0.0150117,0.0360362,0,0.0213215,0.0570742,0.0376273,0,0.0150592,0,0.0238598,0.0509759,0.0230476,0.031276,0.0418278,0.0388748,0.0512954,0.0618218,0.0494424,0.05747,0.0617485,0,0,0,0.0305708,0.011914,0,0,0.0502764,0,0,0,0,0,0,0,0,0,0.0236855,0.02278,0.0152244,0.0298971,0,0.0392348,0,0.0234823,0.0370397,0.0468478,0.0179143
549,0.0430777,0,0,0,0.0477687,0,0.0354933,0,0,0,0.0153933,0,0,0.0491886,0.118189,0.0316826,0.0149828,0.0298752,0.0380976,0.0417559,0.039027,0.0284377,0.0202218,0.0330562,0.0239868,0.0587924,0.0150528,0.0362908,0,0.0214186,0.0574496,0.0375324,0,0.0150181,0,0.0239618,0.0511824,0.0230642,0.0312774,0.0420428,0.0390938,0.051468,0.062035,0.0494787,0.0578724,0.0617237,0,0,0,0.0305737,0.0119624,0,0,0.0502619,0,0,0,0,0,0,0,0,0,0.0230684,0.0231024,0.0153339,0.0300838,0,0.0394623,0,0.0237039,0.0369221,0.0468815,0.0178034
550,0.0430123,0,0,0,0.0479031,0,0.0357261,0,0,0,0.0153904,0,0,0.0492334,0.118134,0.0317405,0.0149098,0.0300144,0.0379911,0.0415108,0.0389794,0.0284176,0.0202303,0.0329951,0.0242861,0.0588577,0.0150769,0.036459,0,0.0214974,0.0578312,0.0374351,0,0.0149461,0,0.0240636,0.0511025,0.0229663,0.0311596,0.0422518,0.0394602,0.0516569,0.062222,0.0495135,0.0581581,0.0616988,0,0,0,0.030602,0.0119934,0,0,0.0501652,0,0,0,0,0,0,0,0,0,0.02257,0.0233965,0.0153936,0.030298,0,0.0395931,0,0.0239348,0.0368953,0.0469247,0.0182471
551,0.0429418,0,0,0,0.0480835,0,0.0357471,0,0,0,0.0153987,0,0,0.0492182,0.118132,0.0317955,0.0149442,0.0300504,0.0379225,0.0410558,0.0389101,0.0283142,0.020212,0.0329775,0.024469,0.0587289,0.0150656,0.0367785,0,0.0215581,0.0581142,0.0373003,0,0.0149115,0,0.0241704,0.0508872,0.0229469,0.0309914,0.0424084,0.0395895,0.0517547,0.0622625,0.0495838,0.0584185,0.0616125,0,0,0,0.030589,0.0120695,0,0,0.0500174,0,0,0,0,0,0,0,0,0,0.0227764,0.0235039,0.0154668,0.0305232,0,0.0396637,0,0.0242249,0.0369456,0.0470069,0.0187789
552,0.0428903,0,0,0,0.0482017,0,0.035904,0,0,0,0.0152833,0,0,0.0493059,0.118185,0.03155,0.0150423,0.0300678,0.0379451,0.0411566,0.0388264,0.0281508,0.0200969,0.0329063,0.0246728,0.058577,0.0150486,0.0372862,0,0.0216322,0.0582763,0.0371409,0,0.0148329,0,0.0242054,0.0506693,0.0229212,0.0309692,0.0424677,0.0396123,0.0518649,0.0622796,0.0496355,0.0586878,0.0615174,0,0,0,0.0304805,0.0122596,0,0,0.0498452,0,0,0,0,0,0,0,0,0,0.023951,0.0236077,0.0155092,0.0307132,0,0.0397095,0,0.0244355,0.0368468,0.047115,0.018901
553,0.042781,0,0,0,0.0482014,0,0.0363077,0,0,0,0.0148335,0,0,0.0494799,0.117657,0.0310037,0.0153032,0.031973,0.038885,0.0413165,0.0396015,0.0282998,0.02012,0.0331054,0.0242161,0.0580164,0.0148422,0.0358626,0,0.0229147,0.05748,0.0369629,0,0.0147451,0,0.0242543,0.0512823,0.0201345,0.0322558,0.0422971,0.0367855,0.0527822,0.062486,0.0495712,0.0584666,0.0623549,0,0,0,0.0305716,0.0135205,0.0448542,0,0.0508035,0,0,0,0,0,0,0,0,0,0.0242411,0.023668,0.0139912,0.0315699,0,0.0398543,0,0.0246726,0.0367975,0.047198,0.0185826
554,0.0427413,0,0,0,0.0483867,0,0.035849,0,0,0,0.0151702,0,0,0.0492686,0.118129,0.0313676,0.0149709,0.0306046,0.0382435,0.0416612,0.0386288,0.0281638,0.0200598,0.0327838,0.0248411,0.0584011,0.0150634,0.0372748,0,0.0218957,0.0586447,0.0368993,0,0.0147254,0,0.0242877,0.0505449,0.022775,0.0310206,0.0425846,0.039451,0.0520507,0.0622125,0.0497087,0.0591252,0.0613066,0,0,0,0.0305905,0.0124248,0,0,0.0494835,0,0,0,0,0,0,0,0,0,0.024818,0.0238649,0.0156077,0.0309112,0,0.0399022,0,0.0247783,0.0367787,0.0470699,0.0189385
555,0.0424302,0,0,0,0.0483977,0,0.035956,0,0,0,0.0145305,0,0,0.049712,0.117435,0.0311486,0.0146062,0.0337205,0.0399207,0.0414412,0.0390586,0.0280249,0.0201696,0.03318,0.0245321,0.057426,0.0148696,0.0288322,0,0.0228322,0.0545776,0.0369828,0,0.0145047,0,0.0244209,0.0551847,0.017664,0.0343716,0.0427783,0.0354026,0.0554517,0.065645,0.0495232,0.0584875,0.0633221,0,0,0,0.0306828,0.0148417,0.0414367,0,0.0476927,0,0,0,0,0.0643108,0,0,0,0,0.023129,0.0236502,0.0160152,0.0352733,0,0.0423934,0,0.0246853,0.0365524,0.0474782,0.0182482
556,0.042422,0,0,0,0.0484535,0,0.0359266,0,0,0,0.0144735,0,0,0.0499208,0.117355,0.0309662,0.0145221,0.0337746,0.0399588,0.0413618,0.0389898,0.0279824,0.0202165,0.0332502,0.0245371,0.0574828,0.0148894,0.0288608,0,0.0229372,0.0547269,0.0368779,0,0.0145119,0,0.0244711,0.0553517,0.0177845,0.0345008,0.0428507,0.0353874,0.0554422,0.0656557,0.049509,0.0586305,0.0632612,0,0,0,0.0306315,0.0149708,0.0409443,0,0.0473317,0,0,0,0,0.064257,0,0,0,0,0.0231938,0.0236493,0.0159266,0.0352687,0,0.0423897,0,0.0248435,0.0364835,0.0474894,0.0179814
557,0.0424007,0,0,0,0.0485473,0,0.0359485,0,0,0,0.0144344,0,0,0.0500459,0.117263,0.0305804,0.014438,0.0336499,0.0400628,0.0414084,0.0389414,0.0279622,0.0201956,0.0332109,0.0245624,0.0573925,0.0147375,0.0289448,0,0.0231325,0.0549215,0.0367647,0,0.0144941,0,0.0245405,0.055441,0.0178751,0.0344739,0.0427915,0.0354242,0.0553652,0.0655712,0.0494556,0.058747,0.0631618,0,0,0,0.030581,0.0149891,0.0408018,0,0.0471816,0,0,0,0,0.0642864,0,0,0,0,0.0233062,0.0236884,0.0158563,0.0351872,0,0.0425165,0,0.0249554,0.0364569,0.0475424,0.0177908
558,0.0423902,0,0,0,0.0485913,0,0.0360733,0,0,0,0.0145023,0,0,0.0500184,0.117289,0.0303041,0.0143015,0.0336236,0.0403877,0.0414372,0.039002,0.027992,0.0202395,0.0332189,0.0244614,0.0572324,0.0146449,0.0289492,0,0.0232196,0.0551359,0.0366895,0,0.0145399,0,0.0245694,0.0554769,0.0178128,0.0345436,0.0427809,0.0354664,0.0553082,0.0654163,0.049519,0.0586731,0.0631714,0,0,0,0.030671,0.0150872,0.0409489,0,0.0471654,0,0,0,0,0.0642053,0,0,0,0,0.0233845,0.0237035,0.0158202,0.0352478,0,0.0428648,0,0.0250512,0.0362974,0.0475339,0.017733
559,0.0423447,0,0,0,0.0486877,0,0.0361889,0,0,0,0.0144284,0,0,0.0498489,0.117422,0.0303366,0.0140284,0.0335798,0.0406067,0.0414384,0.0390028,0.0282016,0.0202885,0.0331985,0.0243552,0.0571217,0.0147397,0.0289471,0,0.0232943,0.055387,0.0366272,0,0.0145718,0,0.0246504,0.0554322,0.0178043,0.0345552,0.0428256,0.0355703,0.0552764,0.065263,0.0496259,0.058518,0.0631657,0,0,0,0.0307557,0.015164,0.0409118,0,0.0472607,0,0,0,0,0.0641446,0,0,0,0,0.0234815,0.0237413,0.0157889,0.0353482,0,0.0426108,0,0.0251956,0.0361932,0.047527,0.0177061
560,0.0423365,0,0,0,0.0487686,0,0.0362853,0,0,0,0.0142575,0,0,0.0498861,0.117403,0.0304024,0.0137644,0.033507,0.0406817,0.0414411,0.0389851,0.0283536,0.0204006,0.0332113,0.0242937,0.0571855,0.014834,0.029004,0,0.0234287,0.0556067,0.0365734,0,0.014611,0,0.0247807,0.0553634,0.0178584,0.0345286,0.0428694,0.0357057,0.0552503,0.0652079,0.0496934,0.058492,0.0630961,0,0,0,0.0308068,0.0152548,0.0409728,0,0.0472502,0,0,0,0,0.0640547,0,0,0,0,0.0235713,0.0237767,0.0157221,0.0353626,0,0.0423306,0,0.0252853,0.0361137,0.0475284,0.0175407
561,0.0423239,0,0,0,0.0488585,0,0.0363553,0,0,0,0.0141117,0,0,0.0499677,0.117284,0.03036,0.0136692,0.0334471,0.0406771,0.0414648,0.0390066,0.0282844,0.0204486,0.0332118,0.0242242,0.0573181,0.0148547,0.0291159,0,0.0236133,0.0558384,0.0365098,0,0.0146535,0,0.0249749,0.055288,0.0178935,0.0344733,0.0429022,0.0358624,0.0552005,0.0651255,0.0497395,0.0586692,0.0630042,0,0,0,0.0308966,0.0153412,0.0411348,0,0.0471675,0,0,0,0,0.0639879,0,0,0,0,0.0236462,0.0238315,0.0156171,0.0353211,0,0.0422013,0,0.0253698,0.0360205,0.0475403,0.0175071
562,0.0423136,0,0,0,0.0489186,0,0.036366,0,0,0,0.0140746,0,0,0.0499246,0.117101,0.03048,0.0135696,0.0334846,0.0406544,0.0414347,0.0390841,0.0284636,0.0204201,0.0332293,0.0240997,0.0573213,0.0148504,0.0291604,0,0.0238269,0.0560697,0.0365068,0,0.0146757,0,0.0249643,0.0552675,0.0178712,0.0344818,0.0429034,0.0360531,0.05515,0.0650011,0.0497693,0.0587506,0.0630396,0,0,0,0.0310397,0.0154896,0.0412232,0,0.0470057,0,0,0,0,0.063863,0,0,0,0,0.0236275,0.0238898,0.0155347,0.0353343,0,0.0422123,0,0.0253886,0.0359539,0.0475489,0.0175909
563,0.0423112,0,0,0,0.048932,0,0.0364808,0,0,0,0.0141776,0,0,0.0498277,0.116931,0.0305532,0.0134427,0.0335276,0.0406924,0.0414111,0.0391849,0.0291396,0.0203049,0.0332665,0.0240225,0.0572584,0.0148486,0.0291316,0,0.0240142,0.0563438,0.0365715,0,0.0146952,0,0.0249675,0.0553429,0.0178588,0.0344745,0.0429046,0.0362911,0.0551246,0.0649432,0.0498344,0.0587292,0.0630863,0,0,0,0.0311926,0.0156871,0.0413016,0,0.0468343,0,0,0,0,0.0636628,0,0,0,0,0.0235932,0.0240381,0.0154433,0.0354,0,0.0424725,0,0.0253009,0.0359297,0.0476025,0.0176868
564,0.04242,0,0,0,0.0489018,0,0.0363197,0,0,0,0.0137111,0,0,0.0503427,0.117352,0.0311313,0.0134996,0.0341696,0.041751,0.0410001,0.0392539,0.0298385,0.0205533,0.0332519,0.0241935,0.0569624,0.0146305,0.0287235,0,0.023528,0.0536489,0.036304,0,0.0144891,0,0.0249725,0.0556576,0.0177123,0.0346165,0.0427108,0.0346983,0.057965,0.0672593,0.0496437,0.0584274,0.0638797,0,0,0,0.0316588,0.0158388,0.0402001,0,0.0451528,0.0518683,0,0,0,0.061153,0,0,0,0,0.023458,0.024113,0.0160162,0.0381411,0,0.0451525,0,0.0253641,0.0354362,0.0471058,0.0171636
