Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73,LILC,x76
193,0,0,0,0,0,0,0.00637261,0.00599409,0,0,0,0.0209628,0.018804,0.0101764,0,0,0.0601937,0,0.0213298,0.0349368,0.0103291,0.0204202,0.0113576,0.0107689,0.0260661,0.00507061,0.00370659,0.00616709,0.0461793,0.00871268,0.00968016,0.00399436,0.0336054,0.0323212,0.0456511,0.0101667,0.0127021,0.0100831,0.0155069,0.0180357,0.00531849,0,0,0.00593347,0,0.0126109,0.00339393,0.0819642,0.03037,0.0393763,0.0089557,0.00941485,0.00460033,0.0181235,0.0165714,0.0518376,0.0766953,0.0144597,0.0413074,0.013063,0.0197667,0.0154857,0.00283886,0.00298442,0.002457,0.0051262,0.00590742,0,0,0,0,0.02037,0
194,0,0,0,0,0,0,0.00664753,0.00640082,0,0,0,0.0218635,0.0191972,0.0104392,0,0,0.0650428,0,0.0215637,0.0380951,0.0103124,0.0206908,0.0114523,0.0103724,0.028117,0.00507746,0.00360174,0.00620772,0.0461249,0.00882067,0.00975287,0.00393256,0.0336216,0.0333732,0.0492738,0.0101932,0.0136594,0.00746682,0.0154842,0.0228079,0.00553413,0,0,0.00618755,0,0.012601,0.00338417,0.0816966,0.0370763,0.0389816,0.00970833,0.0099063,0.00472417,0.0202359,0.0150879,0.0533411,0.0752328,0.0176545,0.0445554,0.0162869,0.023604,0.0128849,0.0030937,0.00303647,0.00244532,0.00552058,0.0061151,0,0,0,0,0.0202486,0
195,0,0,0,0,0,0,0.00626144,0.00627473,0,0,0,0.0236134,0.0182785,0.011059,0,0,0.0566114,0,0.0213223,0.0324162,0.0102851,0.0212771,0.0119034,0.0111307,0.0232269,0.00519185,0.00346378,0.00641821,0.0460736,0.00916903,0.0104085,0.00393086,0.0335967,0.035462,0.0425709,0.0104109,0.0114998,0.0111493,0.0154673,0.0313899,0.00522418,0,0,0.00648075,0,0.0125926,0.00345708,0.0808201,0.0482569,0.0379271,0.0135944,0.0107232,0.00457118,0.0226841,0.0159692,0.0531273,0.0751828,0.0233811,0.0480392,0.021386,0.031079,0.0128887,0.00330888,0.00306954,0.0024759,0.00539568,0.00585044,0,0,0,0,0.0202771,0
196,0,0,0,0,0,0,0.00634985,0.00658196,0,0,0,0.0241388,0.0180063,0.0113326,0,0,0.0548532,0,0.0213433,0.0311576,0.0101731,0.0217363,0.0119485,0.0109639,0.0220311,0.00518102,0.00323345,0.00638353,0.0461194,0.00929015,0.0104886,0.00387773,0.0336729,0.0364164,0.0411477,0.0104912,0.011022,0.013763,0.015493,0.0378736,0.00525765,0,0,0.00695105,0,0.0126261,0.00371893,0.0805169,0.0574068,0.037448,0.0158912,0.0110506,0.00472114,0.0248472,0.0161712,0.0533577,0.0747644,0.0280623,0.0507661,0.0253943,0.0369216,0.0116924,0.00369476,0.00307633,0.00257538,0.00563205,0.00608831,0,0,0,0,0.020122,0
197,0,0,0,0,0,0,0.00699858,0.00729806,0,0,0,0.0237524,0.0198717,0.0110197,0,0,0.0717224,0,0.0218769,0.0422177,0.00975479,0.0222256,0.0116068,0.00947269,0.0312385,0.00500354,0.00325251,0.00585397,0.0462388,0.0092173,0.0102576,0.00372671,0.0340769,0.036157,0.0545247,0.0105222,0.0141763,0.0179154,0.015459,0.0388713,0.00562741,0,0,0.00722637,0,0.0125827,0.00386694,0.0813077,0.0576893,0.0386899,0.00739436,0.0106851,0.0050945,0.0253792,0.0086802,0.0581165,0.0717455,0.0260788,0.0537289,0.0260951,0.0337081,0.018238,0.00369973,0.00315532,0.00255153,0.00621124,0.0068135,0,0,0,0,0.0194865,0
198,0,0,0,0,0,0,0.00648069,0.0071955,0,0,0,0.0241311,0.0183168,0.0113483,0,0,0.0572212,0,0.0213569,0.0326836,0.0094779,0.0228909,0.0117886,0.00971455,0.0237154,0.00494029,0.00324028,0.00569009,0.046203,0.0094269,0.0105379,0.00334431,0.0343072,0.0367704,0.0432656,0.0104659,0.0113559,0.0230442,0.0153801,0.0447828,0.00526372,0,0,0.007234,0,0.0125115,0.00398235,0.0811264,0.065627,0.0388507,0.00704589,0.0108868,0.00503922,0.0268326,0.00677506,0.0593819,0.0709705,0.0284294,0.0562686,0.0292467,0.0371206,0.0226983,0.00385497,0.00322725,0.00253847,0.0060582,0.00638094,0,0,0,0,0.0193421,0
199,0,0,0,0,0,0,0.00647648,0.00738206,0,0,0,0.0242313,0.0180325,0.0114661,0,0,0.0558767,0,0.0213865,0.0317978,0.00940553,0.0231826,0.0117829,0.0100701,0.02295,0.00496837,0.0030023,0.00567443,0.0461817,0.00944297,0.0106619,0.00354148,0.0343,0.0368885,0.0422299,0.0104712,0.0110696,0.0235696,0.0153724,0.0517181,0.00539283,0,0,0.00735376,0,0.0125111,0.00405254,0.0801324,0.0768297,0.0380616,0.0119937,0.0112087,0.00506228,0.0284691,0.00971906,0.0574136,0.0720011,0.0332606,0.0572998,0.033033,0.0447436,0.0201675,0.00406341,0.00329842,0.00257017,0.00617831,0.0064083,0,0,0,0,0.0193484,0
200,0,0,0,0,0,0,0.00681761,0.00754396,0,0,0,0.0242314,0.0181241,0.012109,0,0,0.0597196,0,0.0215466,0.0344589,0.00917171,0.0238018,0.012082,0.0101021,0.0248901,0.00491649,0.00310407,0.00557451,0.0461651,0.00960778,0.0108654,0.0050571,0.0344131,0.0369596,0.0449684,0.010313,0.0124688,0.0236305,0.0154614,0.0523282,0.00566998,0,0,0.00721153,0,0.012584,0.00388053,0.0798706,0.0787547,0.0380742,0.0113077,0.0111385,0.00489725,0.0285394,0.00948614,0.0578869,0.0716064,0.0337366,0.057626,0.0334976,0.0457473,0.0209443,0.00388622,0.00330391,0.00254575,0.00629628,0.00671047,0,0,0,0,0.0194102,0
201,0,0,0,0,0,0,0.00623572,0.00732588,0,0,0,0.0222556,0.0176533,0.0120294,0,0,0.0538344,0,0.0214238,0.030457,0.0084981,0.0244268,0.0119019,0.010023,0.0220148,0.00515185,0.0031899,0.00545966,0.0465721,0.00939201,0.0104158,0.00535272,0.0345817,0.0348222,0.0402191,0.0106258,0.0106732,0.0247392,0.01555,0.046557,0.00521992,0,0,0.00700862,0,0.012685,0.00377907,0.0807843,0.0707325,0.0389606,0.00650944,0.0106938,0.00461046,0.0269201,0.00558588,0.0610691,0.0695697,0.0296716,0.0572749,0.030228,0.0393469,0.0248402,0.00370342,0.00318242,0.00261556,0.00596629,0.00615751,0,0,0,0,0.0198816,0
202,0,0,0,0,0,0,0.00613348,0.00706367,0,0,0,0.0209334,0.0177185,0.0127174,0,0,0.0539585,0,0.0213246,0.0305791,0.00789032,0.0256881,0.0122575,0.0102896,0.0223186,0.00543929,0.00338663,0.00556164,0.046937,0.00952138,0.0103574,0.00489878,0.0347701,0.0336729,0.0402625,0.010641,0.0107133,0.0234092,0.0154343,0.041668,0.0050914,0,0,0.00646012,0,0.0125717,0.0035343,0.0813767,0.063058,0.0391941,0.00869779,0.0101681,0.00417764,0.024933,0.00561469,0.0618082,0.0689981,0.0275415,0.0558723,0.0272719,0.0354882,0.0258123,0.00306628,0.00304924,0.00244828,0.00563933,0.00617745,0,0,0,0,0.0203394,0
203,0,0,0,0,0,0,0.007087,0.00720656,0,0,0,0.0188571,0.0202178,0.0135183,0,0,0.0790159,0,0.0221613,0.0475528,0.00708323,0.0267478,0.0126108,0.00975395,0.0359627,0.0057973,0.00360272,0.00559094,0.0474554,0.00960041,0.0100061,0.00510212,0.0349702,0.0315688,0.0600026,0.0100279,0.0170879,0.023767,0.0153321,0.0340561,0.00568098,0,0,0.0058984,0,0.0124962,0.00303763,0.0829448,0.0510237,0.0399792,0.0151974,0.00897862,0.00383719,0.0223757,0.00784559,0.0630638,0.0682571,0.0249861,0.0532714,0.0224755,0.0294559,0.0265647,0.00231367,0.00280258,0.00228027,0.00578103,0.00717818,0,0,0,0,0.0207935,0
204,0,0,0,0,0,0,0.00587486,0.00656777,0,0,0,0.0177571,0.0179033,0.014508,0,0,0.0548461,0,0.0209702,0.0314868,0.00642799,0.027741,0.0133568,0.0104725,0.0235973,0.00609682,0.0038543,0.00587415,0.047835,0.00993142,0.010047,0.00535142,0.0350138,0.0306692,0.0410405,0.0104362,0.0109878,0.0217601,0.0153162,0.0298365,0.00478559,0,0,0.00566981,0,0.012474,0.00265705,0.083546,0.0443466,0.0400216,0.0170072,0.00835138,0.00351121,0.020547,0.00991931,0.0621732,0.0687678,0.0242189,0.0513725,0.0204092,0.027392,0.025194,0.00226519,0.0027469,0.00209473,0.00517979,0.00599743,0,0,0,0,0.0214344,0
205,0,0,0,0,0,0,0.00563736,0.00643881,0,0,0,0.0168094,0.0179487,0.0169123,0,0,0.0555348,0,0.021,0.0318974,0.00553903,0.0294624,0.0128299,0.0106115,0.0242098,0.00687476,0.0035602,0.00614317,0.0488021,0.00859639,0.00920954,0.00520424,0.0343751,0.0289621,0.0416362,0.0104903,0.0109584,0.0209054,0.0153751,0.0264039,0.00465066,0,0,0.00549325,0,0.0125301,0.00246771,0.0842237,0.0390901,0.0401047,0.0189569,0.00768272,0.00344938,0.0189538,0.0117541,0.0614386,0.0692738,0.0240347,0.0500174,0.018993,0.0256726,0.0253347,0.00210435,0.00268434,0.00194653,0.00521175,0.00568137,0,0,0,0,0.0221839,0
206,0,0,0,0,0,0,0.00540847,0.00642108,0,0,0,0.0150396,0.0180216,0.0179752,0,0,0.0565129,0,0.0210466,0.0324301,0.00463126,0.0297822,0.0116245,0.0107561,0.0246785,0.00774494,0.00288694,0.00643251,0.0500499,0.00683222,0.00762802,0.00600381,0.0335174,0.0247755,0.0424404,0.010533,0.0109622,0.0204318,0.0154073,0.0243281,0.00456246,0,0,0.00533834,0,0.0125276,0.00238206,0.0844767,0.0364928,0.040011,0.0207079,0.00730698,0.00366552,0.018072,0.0128503,0.0611467,0.0695597,0.0240953,0.0496785,0.0180642,0.0242522,0.0257199,0.00226337,0.00272547,0.0018391,0.00543834,0.00549572,0,0,0,0,0.0231802,0
207,0,0,0,0,0,0,0.0051229,0.00654749,0,0,0,0.0157454,0.0179353,0.0190548,0,0,0.0570629,0,0.0211529,0.0327764,0.00418972,0.0303833,0.0118457,0.0104222,0.0248212,0.00765558,0.00252315,0.00639867,0.050188,0.00665336,0.00694706,0.00659682,0.0335349,0.0232869,0.0429013,0.0105998,0.0110073,0.0197861,0.0154345,0.0226462,0.00438832,0,0,0.00512183,0,0.0125088,0.00228838,0.0844157,0.0351675,0.0400738,0.0222736,0.00728059,0.00393116,0.0183456,0.0128815,0.0621361,0.068986,0.0236026,0.0499798,0.0170189,0.0224723,0.0245953,0.00277284,0.0027551,0.00172258,0.00568561,0.00521705,0,0,0,0,0.023416,0
208,0,0,0,0,0,0,0.00520528,0.0062508,0,0,0,0.0141065,0.0176279,0.0184778,0,0,0.0565652,0,0.0213221,0.0325275,0.00364443,0.0280549,0.011221,0.0108592,0.0246865,0.00785466,0.00109334,0.00639506,0.0509085,0.00636623,0.00566658,0.00725889,0.0330417,0.0184086,0.0426152,0.0106898,0.0110698,0.0205761,0.0155316,0.019593,0.0044586,0,0,0.0052803,0,0.0126055,0.00223727,0.0845285,0.0309653,0.0404396,0.0232705,0.00720975,0.0035816,0.0190197,0.0131391,0.0642625,0.0677478,0.021668,0.04947,0.0149225,0.018988,0.0250356,0.00302729,0.0025672,0.00169832,0.00548053,0.00530134,0,0,0,0,0.0243683,0
209,0,0,0,0,0,0,0.00512561,0.00617631,0,0,0,0.014509,0.0173543,0.0172224,0,0,0.0565768,0,0.0214927,0.0326683,0.00360504,0.0254194,0.0120093,0.0110111,0.0248017,0.00708283,0.00112248,0.00614023,0.0505221,0.00792726,0.00613171,0.00791298,0.033623,0.0162495,0.0426613,0.0108464,0.0110791,0.020355,0.0155001,0.0171767,0.00432176,0,0,0.005064,0,0.0125648,0.00209596,0.0844647,0.02789,0.0408374,0.0218773,0.00726878,0.00377254,0.0202737,0.0130557,0.0663326,0.0661917,0.0195183,0.0488307,0.0136963,0.0161092,0.023844,0.00351461,0.00252946,0.00160721,0.00542715,0.00496043,0,0,0,0,0.024555,0
210,0,0,0,0,0,0,0.00508862,0.00606918,0,0,0,0.0157535,0.0172931,0.0159232,0,0,0.0566037,0,0.0214332,0.0326296,0.00383096,0.0219476,0.0128129,0.0114762,0.0249545,0.00635455,0.00275236,0.00620777,0.0501117,0.00955429,0.00776533,0.00873278,0.0340474,0.0165191,0.0425982,0.0108075,0.0111116,0.0190135,0.0155103,0.015052,0.00422807,0,0,0.00474477,0,0.0125872,0.00211533,0.0842011,0.0251508,0.0410719,0.0199039,0.0074284,0.00395534,0.0213525,0.0134071,0.0676465,0.0649832,0.0178057,0.0482796,0.0128183,0.0138429,0.0220761,0.00358812,0.00248231,0.00158417,0.00539276,0.00462068,0,0,0,0,0.0247894,0
211,0,0,0,0,0,0,0.00504349,0.00632068,0,0,0,0.0211793,0.0172387,0.0137089,0,0,0.0567049,0,0.0216059,0.0325506,0.00431418,0.0163471,0.012095,0.0112849,0.0249662,0.00605195,0.00542351,0.00539954,0.0504887,0.0110093,0.0112494,0.00965655,0.0330501,0.0188527,0.0425145,0.0108513,0.0111692,0.0176419,0.0156026,0.0129087,0.00422676,0,0,0.00533458,0,0.0126558,0.00240356,0.0845212,0.0211784,0.0418046,0.0204596,0.00706727,0.00432139,0.0215724,0.0149215,0.0683636,0.0643932,0.0172276,0.0475885,0.0113748,0.0127434,0.0205441,0.0036621,0.00267947,0.00168967,0.00562635,0.0044993,0,0,0,0,0.0256058,0
212,0,0,0,0,0,0,0.00496623,0.00638603,0,0,0,0.0260077,0.0171867,0.0105107,0,0,0.0568345,0,0.0217747,0.0324964,0.00519467,0.010499,0.0129761,0.0112974,0.0249362,0.00559613,0.00937207,0.0048527,0.0503769,0.0136897,0.0160551,0.0101669,0.0318225,0.0240899,0.0424355,0.0109155,0.0112196,0.0163304,0.0156223,0.011583,0.00412141,0,0,0.00544725,0,0.0126623,0.00250316,0.0847962,0.0181791,0.0424489,0.0218713,0.00685314,0.00442964,0.0211373,0.0165463,0.067854,0.064794,0.0171744,0.0466771,0.00992406,0.0128761,0.0194251,0.00370802,0.00272084,0.00181121,0.00570836,0.00437204,0,0,0,0,0.026454,0
213,0,0,0,0,0,0,0.00493027,0.00623865,0,0,0,0.0287507,0.0171367,0.00660307,0,0,0.0570374,0,0.0218469,0.0326666,0.00626471,0.00857495,0.0155419,0.0114311,0.0249927,0.00542656,0.0138417,0.00523809,0.0495397,0.0168898,0.0212228,0.0103523,0.0303866,0.0291669,0.0423693,0.0109205,0.0113222,0.0160813,0.0156118,0.0112679,0.00400017,0,0,0.00526992,0,0.0126482,0.00234122,0.0851859,0.0159849,0.0429414,0.0233235,0.00653793,0.00430379,0.020312,0.0179174,0.0667122,0.0656767,0.0175005,0.0453504,0.00878134,0.0136927,0.0194772,0.00363621,0.00264413,0.0019244,0.00564009,0.00420667,0,0,0,0,0.0272118,0
214,0,0,0,0,0,0,0.00488033,0.0061126,0,0,0,0.0305078,0.0171621,0.00203695,0,0,0.0573923,0,0.0218489,0.0329546,0.00748701,0.0147177,0.0196068,0.0113868,0.0251216,0.00615562,0.0193145,0.00742782,0.0480113,0.0205746,0.0266682,0.0103624,0.0285817,0.0331498,0.0424137,0.0109134,0.0114124,0.0173407,0.0155636,0.0119934,0.0038518,0,0,0.00509714,0,0.0126045,0.00225562,0.0860734,0.01422,0.043558,0.0249867,0.00586399,0.00415068,0.019388,0.0188876,0.0659955,0.0661755,0.0184255,0.0436671,0.00812522,0.0151806,0.0204563,0.00343962,0.00263136,0.00186662,0.00555717,0.00407151,0,0,0,0,0.0278304,0
215,0,0,0,0,0,0,0.00480751,0.00578487,0,0,0,0.0311553,0.0171808,0.0039023,0,0,0.0577747,0,0.0218124,0.0332217,0.00858007,0.0231185,0.0237991,0.0115347,0.025266,0.007687,0.0246013,0.0111202,0.0458639,0.0238663,0.0306713,0.00987481,0.0269048,0.03519,0.0425756,0.0108867,0.0114879,0.0187027,0.0154998,0.0128327,0.0036162,0,0,0.00477532,0,0.012551,0.00211575,0.0869274,0.0130877,0.0441541,0.0261059,0.00527411,0.00382871,0.0188291,0.0189884,0.0659102,0.0659613,0.0192569,0.0421161,0.00802458,0.0165652,0.0212673,0.00320572,0.00259404,0.00167912,0.00531054,0.00395335,0,0,0,0,0.0281693,0
216,0,0,0,0,0,0,0.00469284,0.00551628,0,0,0,0.0305982,0.0173278,0.00833217,0,0,0.0587133,0,0.0217675,0.0337914,0.00943536,0.0318936,0.0275585,0.0113858,0.0257756,0.00990974,0.0293387,0.0152616,0.0434887,0.0266987,0.0335973,0.00881027,0.0253022,0.0359709,0.0433023,0.0109312,0.0114412,0.0197299,0.0155104,0.0137602,0.00327931,0,0,0.00428693,0,0.0125609,0.00192065,0.0878297,0.0129316,0.0448151,0.0267286,0.00461831,0.00376802,0.0187192,0.0184475,0.0665161,0.065209,0.0196119,0.0409809,0.00800471,0.0174139,0.0218349,0.00309619,0.00244321,0.00165287,0.00504963,0.00356089,0,0,0,0,0.0283886,0
217,0,0,0,0,0,0,0.00489926,0.00503237,0,0,0,0.0279457,0.0172518,0.0122904,0,0,0.0589977,0,0.0218279,0.0340404,0.00985841,0.0391033,0.0306568,0.0113421,0.0261545,0.0121139,0.0327876,0.0193494,0.0411639,0.0279302,0.0353098,0.00730976,0.0239529,0.0360993,0.0435132,0.0108196,0.01188,0.0199428,0.0154878,0.0143979,0.00326834,0,0,0.00342818,0,0.0125959,0.00154906,0.0887186,0.0131737,0.0453163,0.0265852,0.00428333,0.00359845,0.0192857,0.0177219,0.0674692,0.0643397,0.0191372,0.0402604,0.00762491,0.0176155,0.0221033,0.00288888,0.002121,0.00170143,0.004785,0.00348648,0,0,0,0,0.0286374,0
218,0,0,0,0,0,0,0.00481556,0.00444742,0,0,0,0.0251727,0.0172292,0.0164117,0,0,0.0576488,0,0.0217547,0.0331788,0.00997218,0.0442423,0.0329687,0.0113501,0.0258831,0.0137632,0.0347492,0.0229363,0.0391896,0.0280707,0.0355947,0.00606045,0.0230106,0.034214,0.0426101,0.0108005,0.0115925,0.0194574,0.0154224,0.0144563,0.00322759,0,0,0.00294273,0,0.0125338,0.00143751,0.0893444,0.0136504,0.0455348,0.0257572,0.00449559,0.00386063,0.0199651,0.0171358,0.0683054,0.0637706,0.0182205,0.0399392,0.00705966,0.0174592,0.0213208,0.00312366,0.00198907,0.00162839,0.0045864,0.00303161,0,0,0,0,0.028721,0
219,0,0,0,0,0,0,0.00772984,0.00218298,0,0,0,0.00728225,0.017683,0.0120943,0,0,0.0558754,0,0.0212225,0.032276,0.0247007,0.0294067,0.0452795,0.0151649,0.0275103,0.0299416,0.0502941,0.0332032,0.0466188,0.033401,0.0340648,0.0162301,0.0157483,0.0279161,0.042089,0.0104268,0.0114824,0.0184387,0.0154709,0.014097,0.00737867,0,0,0.00295485,0,0.0125517,0.0020321,0.085136,0.0148573,0.0424102,0.0240944,0.00841698,0.0061469,0.0218276,0.0202889,0.069119,0.0636216,0.0162275,0.0413277,0.00568082,0.0157918,0.0196533,0.00527475,0.0011902,0.00108622,0.00462511,0.00570034,0,0,0,0,0.0242322,0
220,0,0,0,0,0,0,0.00868848,0.00219048,0,0,0,0.00828785,0.0183955,0.0109162,0,0,0.0622324,0,0.0212628,0.0365852,0.0248017,0.0270966,0.0447937,0.0146006,0.0314011,0.0297141,0.0491117,0.032313,0.0462059,0.0322824,0.033059,0.0161115,0.0157648,0.0179527,0.047414,0.00999387,0.0135114,0.0182505,0.0154683,0.0144572,0.00826476,0,0,0.00338994,0,0.0125243,0.00228185,0.0848147,0.0162012,0.0425894,0.0234873,0.00870231,0.00664182,0.0218359,0.0209176,0.0689348,0.0639348,0.0158926,0.0412207,0.00548732,0.016109,0.0187606,0.00562678,0.00109131,0.000968504,0.00489112,0.00668192,0,0,0,0,0.024073,0
221,0,0,0,0,0,0,0.00566086,0.00358473,0,0,0,0.0142841,0.0174614,0.0262447,0,0,0.055104,0,0.0213385,0.0315431,0.0105896,0.0590087,0.0370526,0.00928078,0.0261583,0.0173172,0.038339,0.0302906,0.0358946,0.0289815,0.0316317,0.00325157,0.0214145,0.0356832,0.041422,0.0104096,0.0112718,0.0187047,0.0153195,0.0158945,0.00428277,0,0,0.00183515,0,0.0124306,0.00117574,0.0893945,0.0170298,0.0465612,0.024656,0.00491333,0.00521729,0.0200974,0.0187732,0.0683051,0.0639711,0.017564,0.0394779,0.00657263,0.0186881,0.0202207,0.00405575,0.00158188,0.00137021,0.00471482,0.0036952,0,0,0,0,0.0285923,0
222,0,0,0,0,0,0,0.00883537,0.00213142,0,0,0,0.0130569,0.0177997,0.0104013,0,0,0.0533653,0,0.0208944,0.0305706,0.0238607,0.0226738,0.0437496,0.0130366,0.0272976,0.0288615,0.045995,0.0314738,0.0461381,0.0313754,0.0313672,0.0154797,0.0166745,0.00955193,0.0407606,0.0101949,0.0110722,0.0178345,0.0154586,0.0153708,0.00861525,0,0,0.00389353,0,0.0125507,0.00258286,0.0840506,0.017356,0.0427258,0.0234426,0.00915237,0.0075548,0.0213285,0.0227406,0.068095,0.0643817,0.0161806,0.040692,0.00563354,0.0175461,0.0190634,0.00645158,0.00111527,0.00100706,0.0050388,0.00711391,0,0,0,0,0.0237425,0
223,0,0,0,0,0,0,0.0088375,0.00208016,0,0,0,0.0146481,0.0178378,0.0107248,0,0,0.053281,0,0.0208482,0.0305082,0.0228529,0.0216638,0.0430065,0.0122109,0.0272205,0.0282344,0.0442275,0.0314023,0.0465089,0.0307762,0.0297859,0.0146489,0.0173215,0.0111091,0.0406478,0.0102079,0.010978,0.0178162,0.0155601,0.015272,0.00861384,0,0,0.00425877,0,0.0126239,0.00281658,0.0835776,0.0171089,0.0427378,0.0233672,0.00931599,0.00777579,0.0210315,0.0233102,0.0679582,0.0642807,0.0162049,0.0404059,0.00575118,0.0178836,0.0188631,0.00681042,0.00108005,0.00101621,0.00498732,0.00716633,0,0,0,0,0.0233619,0
224,0,0,0,0,0,0,0.00586994,0.00310181,0,0,0,0.0107324,0.0176201,0.0303,0,0,0.0545471,0,0.0211006,0.0312354,0.010566,0.0627273,0.0408915,0.00798794,0.0259145,0.0206322,0.0424596,0.0319232,0.0339209,0.0288271,0.0310712,0.00306619,0.0218777,0.0336403,0.0408885,0.010273,0.0110267,0.0189043,0.0154681,0.0160209,0.00479932,0,0,0.00242923,0,0.0125442,0.00159895,0.0885656,0.0168375,0.0469566,0.024927,0.00554786,0.00596594,0.0199798,0.0204173,0.068149,0.0635188,0.0180041,0.0388252,0.00694605,0.0198614,0.0202019,0.00505672,0.00153578,0.00139861,0.00460318,0.00433652,0,0,0,0,0.0281723,0
225,0,0,0,0,0,0,0.00860634,0.00181023,0,0,0,0.014385,0.0180551,0.0107701,0,0,0.0538838,0,0.0206655,0.0311025,0.0207379,0.0212295,0.039892,0.0115,0.0271795,0.0271291,0.0407055,0.031737,0.0479765,0.0277612,0.0247356,0.0128616,0.0182287,0.010954,0.0408112,0.0100272,0.0110054,0.016981,0.0155191,0.0142005,0.00826078,0,0,0.00444804,0,0.0125715,0.0027953,0.082644,0.0156627,0.0425483,0.022484,0.0101594,0.00804897,0.0215817,0.0233264,0.0677324,0.0640749,0.0157641,0.0399308,0.00569307,0.0175722,0.0181967,0.0068994,0.00113326,0.0010557,0.00462237,0.00698689,0,0,0,0,0.022385,0
226,0,0,0,0,0,0,0.00603968,0.00280019,0,0,0,0.0111907,0.018541,0.0324295,0,0,0.0618041,0,0.0211018,0.0360102,0.0103018,0.0624651,0.0454119,0.00782321,0.0294017,0.0218703,0.0452654,0.0320788,0.0327737,0.0310318,0.0332725,0.00382789,0.021622,0.0344703,0.046302,0.0103359,0.012259,0.0181124,0.0155366,0.0154279,0.00484344,0,0,0.00301785,0,0.0125751,0.00186043,0.0879729,0.0158615,0.0469956,0.0243638,0.00656159,0.00628009,0.0207438,0.0201204,0.0680639,0.063268,0.0174805,0.0386322,0.00657436,0.0195405,0.0198969,0.00532692,0.0018134,0.00135131,0.00416729,0.0043302,0,0,0,0,0.027434,0
227,0,0,0,0,0,0,0.00840663,0.00163117,0,0,0,0.0158851,0.0180352,0.0103535,0,0,0.0544741,0,0.0206954,0.0314748,0.0197921,0.0203917,0.0362616,0.0116015,0.0272441,0.0261591,0.0375202,0.0317124,0.0492286,0.024693,0.0203974,0.0115303,0.0183961,0.0134384,0.0411513,0.0102295,0.0114382,0.0157358,0.015536,0.01315,0.00774705,0,0,0.00411482,0,0.0126066,0.00268228,0.081751,0.0147769,0.0423478,0.0212126,0.0114494,0.0078779,0.0220827,0.0224617,0.0671956,0.0642343,0.0147856,0.0398448,0.00531959,0.0170591,0.0173012,0.00661343,0.00118965,0.00119863,0.00404665,0.00686562,0,0,0,0,0.0214115,0
228,0,0,0,0,0,0,0.00820976,0.00160121,0,0,0,0.0174595,0.0180712,0.00983014,0,0,0.0547955,0,0.0206056,0.0316277,0.0197492,0.018977,0.0353592,0.0117628,0.0272809,0.0258557,0.0365644,0.030741,0.0497021,0.0237319,0.0192154,0.0114673,0.0184624,0.0154781,0.0414306,0.0101746,0.0114251,0.0157298,0.0155486,0.0131938,0.0073585,0,0,0.00390949,0,0.0126205,0.00255298,0.0815027,0.015383,0.0422731,0.0206683,0.012102,0.00773088,0.0222223,0.0220388,0.0671286,0.0644006,0.0143837,0.0398268,0.00520341,0.017116,0.0170013,0.00636104,0.00123026,0.00122559,0.00377494,0.00673149,0,0,0,0,0.0209158,0
229,0,0,0,0,0,0,0.00663057,0.00294433,0,0,0,0.0119666,0.0192957,0.034812,0,0,0.0720355,0,0.0214304,0.0428869,0.0102569,0.0665208,0.0486243,0.00793641,0.0345485,0.0234264,0.0483605,0.0325132,0.0317929,0.0332659,0.0346426,0.00473599,0.0208466,0.0367794,0.0544462,0.0097325,0.015765,0.0178677,0.0154723,0.015196,0.0049806,0,0,0.00243678,0,0.0125715,0.00166948,0.087421,0.0167204,0.04699,0.0229645,0.00840053,0.0059101,0.0213176,0.0191337,0.0680398,0.0634231,0.0161668,0.0388934,0.00574857,0.0192276,0.0197583,0.00475556,0.00161742,0.00149697,0.00403129,0.00506255,0,0,0,0,0.0262246,0
230,0,0,0,0,0,0,0.00549289,0.00278709,0,0,0,0.0123475,0.0177355,0.0348947,0,0,0.0555812,0,0.0209612,0.031833,0.0104129,0.0674024,0.0486368,0.00841564,0.0254875,0.023664,0.0484554,0.0325248,0.0313395,0.0332665,0.034632,0.00489922,0.0204217,0.0385883,0.0416667,0.0102806,0.0111892,0.0181675,0.0152349,0.0149512,0.00399711,0,0,0.00210934,0,0.0123753,0.00154884,0.0872691,0.0171602,0.0469756,0.0224517,0.00905086,0.00620535,0.021424,0.0187615,0.0679356,0.0634547,0.0156573,0.0391093,0.00549744,0.0190395,0.0199473,0.00465312,0.00172821,0.00158193,0.00376328,0.0042419,0,0,0,0,0.0257734,0
