Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,LWRA,
433,0.0221441,0,0,0,0,0.0371426,0,0,0,0,0,0,0.0268724,0,0.0218291,0.0679145,0,0,0.0194869,0,0,0.0414146,0.0769448,0.0222671,0.0121279,0.0139659,0.0358439,0.0264624,0.0782383,0.0518053,0.0989617,0.0174421,0.0189742,0.0282552,0.0305256,0.0217952,0.0151723,0.0270943,0.0499316,0,0.00846034,0.0600288,0.0458552,0,0,0.0188556,0,0,0.0478066,0.0607242,0.0285509,0.0112055,0.00957751,0.047111,0.0483574,0.0415064,0.0724612,0.0656664,0.0209306,0.0649983,0,0.0511322,0.0830423,0.0118078,0.0191256,0.00806908,0.0256881,0.0224607,0.0381435,0.0407868,0
434,0.0219826,0,0,0,0,0.0371439,0,0,0,0,0,0,0.026799,0,0.0218384,0.0679676,0,0,0.0196214,0,0,0.0414301,0.0769461,0.0223287,0.0122293,0.0138624,0.0357647,0.0266052,0.0781869,0.0518447,0.098938,0.0173791,0.0189009,0.0282595,0.0305522,0.0219419,0.0148347,0.0270816,0.0495388,0,0.00853466,0.0599555,0.0455479,0,0,0.0188567,0,0,0.047954,0.0606152,0.0285428,0.0112707,0.00960529,0.0470889,0.0481644,0.0417628,0.0725063,0.0657019,0.0206711,0.0650104,0,0.0510876,0.0830419,0.0116132,0.0190829,0.00811463,0.0258516,0.0224297,0.0380209,0.040714,0
435,0.0218431,0,0,0,0,0.0371518,0,0,0,0,0,0,0.0267074,0,0.0218284,0.068012,0,0,0.0198923,0,0,0.041409,0.0769702,0.0225868,0.0122904,0.0137608,0.0356756,0.0267566,0.0781201,0.0519039,0.0989251,0.0173219,0.0188411,0.0283157,0.0305825,0.022014,0.0144164,0.0269372,0.0490801,0,0.00868463,0.0598532,0.0452479,0,0,0.0188375,0,0,0.0480405,0.0604857,0.0286007,0.0113805,0.00958985,0.0470598,0.0479591,0.0417758,0.0726047,0.0657017,0.0203237,0.0649344,0,0.0510286,0.0829702,0.0114567,0.0190174,0.00814905,0.0258401,0.0224111,0.0379051,0.0405283,0
436,0.0217287,0,0,0,0,0.0371748,0,0,0,0,0,0,0.0266808,0,0.0218023,0.0680845,0,0,0.02055,0,0,0.0413573,0.0770122,0.0228074,0.0123089,0.0136131,0.0356089,0.0268889,0.0780259,0.0518964,0.0989172,0.017301,0.0187958,0.0284102,0.0306302,0.0220311,0.0139775,0.026602,0.0485163,0,0.00886947,0.0598523,0.0449544,0,0,0.0187659,0,0,0.0480395,0.0603596,0.0286616,0.0114372,0.00968071,0.0470359,0.0477355,0.041886,0.0727115,0.0657172,0.0205016,0.0649374,0,0.0510254,0.083006,0.0113244,0.0189289,0.0085263,0.0254395,0.0223934,0.0378312,0.0401647,0
437,0.0215789,0,0,0,0,0.0371333,0,0,0,0,0,0,0.0267461,0,0.0217936,0.0681325,0,0,0.0220068,0,0,0.041235,0.0770227,0.0226379,0.0122973,0.0134787,0.0355001,0.0270598,0.0779013,0.0518607,0.0989391,0.0172571,0.0187276,0.028462,0.0306506,0.0220713,0.0134782,0.0262498,0.0478188,0,0.00900709,0.0598256,0.0447262,0,0,0.0186955,0,0,0.0480608,0.0602468,0.0287172,0.0114395,0.00973292,0.0469461,0.0474789,0.0420922,0.0727383,0.0658102,0.0204516,0.0649592,0,0.0510834,0.0830884,0.0111789,0.018795,0.00906422,0.0250785,0.022346,0.0377813,0.0396151,0
438,0.0213927,0,0,0,0,0.0370142,0,0,0,0,0,0,0.026716,0,0.0218282,0.0681661,0,0,0.0229319,0,0,0.0411345,0.0770656,0.0224942,0.0123588,0.0134453,0.0353738,0.0272436,0.0778004,0.0519208,0.0989302,0.0172788,0.0187218,0.0283345,0.0306743,0.0222573,0.0130191,0.0260772,0.0471373,0,0.00915325,0.0598272,0.0445169,0,0,0.0186329,0,0,0.0481074,0.060104,0.0287233,0.0114553,0.00975939,0.0468585,0.0472307,0.0423176,0.0727528,0.0659448,0.0202611,0.0649599,0,0.0511469,0.0830625,0.0110728,0.0187485,0.00968616,0.0247917,0.0223285,0.0377012,0.0392337,0
439,0.0212439,0,0,0,0,0.0369397,0,0,0,0,0,0,0.0265786,0,0.0219008,0.0681849,0,0,0.023547,0,0,0.0410767,0.0770947,0.0225527,0.0124567,0.0134908,0.0351986,0.0273525,0.0777022,0.0521438,0.0988903,0.0173068,0.0187306,0.0282729,0.0306714,0.0225507,0.0125994,0.0259643,0.0464806,0,0.0093927,0.0597758,0.0442934,0,0,0.0186126,0,0,0.0482324,0.0599137,0.028746,0.0115856,0.00989469,0.0468065,0.0469662,0.0423088,0.0728495,0.0659944,0.0205634,0.0649592,0,0.0511422,0.0830689,0.0110252,0.0186821,0.0104199,0.024548,0.0223473,0.0375905,0.0390086,0
440,0.0211245,0,0,0,0,0.0369512,0,0,0,0,0,0,0.0265025,0,0.0219623,0.0682668,0,0,0.0240277,0,0,0.0410737,0.0771242,0.0227211,0.0125045,0.013458,0.0350552,0.0274219,0.0776145,0.0522133,0.0988065,0.0173503,0.0187322,0.0282719,0.0306895,0.0226396,0.0122429,0.0258557,0.0458597,0,0.00960931,0.0597101,0.044064,0,0,0.0185852,0,0,0.048382,0.0597661,0.028776,0.0117723,0.0100761,0.0467921,0.0466928,0.0422228,0.0729674,0.0660306,0.0208084,0.0650031,0,0.0510995,0.0831447,0.0110182,0.0185801,0.011341,0.024305,0.0222147,0.0374904,0.0388792,0
441,0.0209585,0,0,0,0,0.0370058,0,0,0,0,0,0,0.0263924,0,0.0220003,0.0683941,0,0,0.02436,0,0,0.0411212,0.0771587,0.0228737,0.012515,0.0134022,0.0349416,0.0275283,0.077556,0.0521431,0.0986736,0.0173867,0.018709,0.0282602,0.0306806,0.022528,0.0119424,0.0258859,0.0452561,0,0.00977418,0.0596398,0.0438191,0,0,0.018523,0,0,0.0485006,0.0596714,0.0288127,0.0118917,0.0101683,0.0467715,0.046451,0.0425248,0.0730278,0.0660978,0.0206498,0.0650791,0,0.0510597,0.0832177,0.0110483,0.0184696,0.0123601,0.0240205,0.0221221,0.0374328,0.0388969,0
442,0.0208106,0,0,0,0,0.037071,0,0,0,0,0,0,0.0263001,0,0.0220541,0.0684954,0,0,0.0245306,0,0,0.0412007,0.0771882,0.0227668,0.0125287,0.0134178,0.0347963,0.0276183,0.0775128,0.0520811,0.098561,0.0173651,0.0186525,0.0282522,0.0306358,0.0225043,0.0117089,0.0260635,0.0447013,0,0.00996176,0.0596114,0.0435403,0,0,0.0184739,0,0,0.048603,0.0595693,0.0288736,0.0118728,0.0101959,0.0466955,0.0462252,0.0428257,0.0731345,0.0661857,0.0203434,0.0650891,0,0.0510831,0.0832393,0.0110803,0.0183986,0.0133626,0.0236888,0.022239,0.0373417,0.0390847,0
443,0.0207074,0,0,0,0,0.0371744,0,0,0,0,0,0,0.0263394,0,0.0221037,0.0685795,0,0,0.0246787,0,0,0.0412564,0.0772427,0.0227,0.0125595,0.0134897,0.034629,0.0276569,0.0774621,0.0520349,0.0984654,0.0173505,0.0185774,0.0282942,0.0305518,0.0224685,0.0114722,0.0261791,0.0442637,0,0.0101704,0.0596219,0.0432696,0,0,0.0184115,0,0,0.0486965,0.0594242,0.0288136,0.0119231,0.010322,0.0466028,0.0459761,0.0429844,0.0734363,0.0662045,0.0205828,0.0650771,0,0.0510866,0.0832889,0.011075,0.0183606,0.0143582,0.0232962,0.0223074,0.0371702,0.0392116,0
444,0.0206084,0,0,0,0,0.037309,0,0,0,0,0,0,0.0264308,0,0.0221427,0.0686493,0,0,0.0247339,0,0,0.0413294,0.0773101,0.0227211,0.012565,0.013581,0.0344432,0.0276615,0.077396,0.0519318,0.0983548,0.0173941,0.0185846,0.0281772,0.0305621,0.0224351,0.0111117,0.0258827,0.0438873,0,0.0103801,0.0595012,0.0429929,0,0,0.0183973,0,0,0.0488092,0.0592876,0.028751,0.0120501,0.0104254,0.0465015,0.0457308,0.0430686,0.0738312,0.0661921,0.0206887,0.0650944,0,0.051108,0.0832104,0.0111255,0.0183361,0.0153608,0.0229579,0.0222875,0.0369884,0.039028,0
445,0.0254396,0,0,0,0,0.0374313,0,0,0,0,0,0,0.0326417,0,0,0.0706662,0,0,0.0142025,0,0,0.0234129,0.0783874,0.018761,0.0143753,0.0121933,0.0325672,0.0228366,0.0755343,0,0.102808,0.0135155,0.0133738,0.0277698,0.0298111,0.0110235,0.0114324,0.0177338,0.0507889,0,0,0.0616233,0.0448591,0,0,0.0174183,0,0,0.0484871,0.0526869,0.033881,0.0215577,0.0117769,0.049548,0.0438865,0,0,0.0691566,0.019999,0.0590776,0,0.04499,0.0772812,0.0183255,0.0171829,0.0162146,0.0224789,0.0232279,0.0339847,0,0
446,0.0210496,0,0,0,0,0.0366309,0,0,0,0,0,0,0.0267467,0,0.0222928,0.0689124,0,0,0.0159927,0,0,0.0239324,0.0773963,0.0227763,0.0126524,0.0138322,0.0341545,0.0271451,0.0772768,0.0517721,0.0980701,0.017563,0.0187397,0.0280977,0.0305501,0.0222606,0.00893206,0.0186165,0.0436119,0,0.010697,0.0592598,0.0432654,0,0,0.018485,0,0,0.048974,0.0589908,0.0288485,0.0125544,0.0105425,0.0465998,0.0450085,0.0433483,0.073529,0.0663098,0.0206845,0.0651011,0,0.0511119,0.0829896,0.0113956,0.0178394,0.0170864,0.0224875,0.0215162,0.0369932,0,0
447,0.0203021,0,0,0,0,0.0378356,0,0,0,0,0,0,0.026866,0,0.0223234,0.068967,0,0,0.0250047,0,0,0.041204,0.0774681,0.0229,0.0126732,0.0140786,0.0338907,0.027669,0.0772589,0.0517679,0.0979895,0.0176035,0.0187506,0.0280836,0.0304942,0.0219943,0.010048,0.0249736,0.043516,0,0.0108019,0.0594769,0.0421754,0,0,0.0185401,0,0,0.0490352,0.0589194,0.0287255,0.0124642,0.0105865,0.0462819,0.044719,0.0431817,0.0731905,0.0663195,0.0204951,0.0652393,0,0.051218,0.0830693,0.0114213,0.0180658,0.0178363,0.0222509,0.022106,0.0364461,0.0381774,0
448,0.0208448,0,0,0,0,0.037289,0,0,0,0,0,0,0.0269973,0,0.022355,0.0690967,0,0,0.0163106,0,0,0.0240009,0.077492,0.0229377,0.0127588,0.0142524,0.0338119,0.027092,0.0772065,0.0515783,0.0978593,0.0176021,0.0187353,0.0280695,0.0304208,0.0217424,0.00858684,0.0185722,0.0434353,0,0.0108705,0.0594083,0.0427661,0,0,0.0185804,0,0,0.0490943,0.0587177,0.0286778,0.012756,0.0106159,0.0464906,0.0444127,0.0431881,0.0731958,0.0664311,0.0202929,0.0651242,0,0.0511107,0.0832141,0.011441,0.017705,0.0186315,0.0221102,0.021402,0.0366285,0,0
449,0.0207288,0,0,0,0,0.0374406,0,0,0,0,0,0,0.0271052,0,0.0223584,0.0691394,0,0,0.0163863,0,0,0.0240101,0.0775349,0.0228669,0.0128435,0.0143226,0.0336182,0.0271051,0.077199,0.0513845,0.0976995,0.0175993,0.0187506,0.0279458,0.0303747,0.0216274,0.00837967,0.0185416,0.0433822,0,0.0109174,0.0593738,0.0425143,0,0,0.018562,0,0,0.0491502,0.0585718,0.0284584,0.0129556,0.0107689,0.0464277,0.0441574,0.0432415,0.0733212,0.0664264,0.0205684,0.0651324,0,0.0510959,0.083425,0.0113547,0.0175537,0.0192459,0.0220176,0.0213291,0.0364242,0,0
450,0.0205696,0,0,0,0,0.0373327,0,0,0,0,0,0,0.0271417,0,0.0223648,0.0691673,0,0,0.0164328,0,0,0.0240344,0.0775908,0.0227582,0.0129173,0.0143756,0.0334208,0.0271899,0.0771835,0.0511963,0.0975507,0.017573,0.0186834,0.0278276,0.0303187,0.0216375,0.00826696,0.0185052,0.0432988,0,0.0110775,0.0593312,0.0422377,0,0,0.0184997,0,0,0.0492117,0.0584573,0.0286652,0.0130862,0.0109076,0.0463338,0.0439261,0.0432741,0.0734983,0.0663866,0.0206894,0.0651456,0,0.0511452,0.0835825,0.0114133,0.017465,0.0198028,0.0219576,0.0213062,0.0362165,0,0
451,0.0198447,0,0,0,0,0.0383285,0,0,0,0,0,0,0.0271568,0,0.0223519,0.0691495,0,0,0.0247839,0,0,0.0414219,0.0776828,0.0228259,0.0129618,0.0144627,0.0332486,0.0279032,0.0771835,0.0511159,0.0974682,0.0175755,0.0186144,0.0277402,0.0303074,0.0215513,0.00870195,0.0240126,0.0432689,0,0.0111316,0.0594545,0.0410822,0,0,0.0184843,0,0,0.0492638,0.0584327,0.0287886,0.012968,0.0110116,0.046026,0.0436854,0.0430496,0.0735654,0.0662966,0.0206668,0.0652718,0,0.0512528,0.0836394,0.0114958,0.0177334,0.020302,0.0218363,0.0218808,0.0356921,0.03784,0
452,0.0202603,0,0,0,0,0.0375703,0,0,0,0,0,0,0.0271751,0,0.0223659,0.0692136,0,0,0.0165697,0,0,0.0242458,0.0777692,0.0228643,0.0130481,0.0144761,0.0331899,0.0272933,0.0771324,0.0510662,0.0973833,0.017607,0.018572,0.0277163,0.0302608,0.0214566,0.00810586,0.0185611,0.0431892,0,0.0110678,0.0594204,0.041674,0,0,0.0184389,0,0,0.0492739,0.0582956,0.0288617,0.0131831,0.0110257,0.0461878,0.0434179,0.0431162,0.0737287,0.0662758,0.0206441,0.0652396,0,0.0511478,0.083555,0.0114275,0.0173259,0.0206698,0.0216473,0.0212578,0.0358101,0,0
453,0.019628,0,0,0,0,0.0387232,0,0,0,0,0,0,0.0272651,0,0.0223287,0.0692277,0,0,0.0244667,0,0,0.0415364,0.0778773,0.0228721,0.0130885,0.0145008,0.0330681,0.0280454,0.0771449,0.0510825,0.0973623,0.0176477,0.0185743,0.027738,0.0302565,0.0213358,0.00814881,0.0235383,0.0427402,0,0.0112066,0.0595674,0.0405387,0,0,0.0184875,0,0,0.0494194,0.0582325,0.0284875,0.0131041,0.0109685,0.0459366,0.0433035,0.0431155,0.0737477,0.0662536,0.0206414,0.0652992,0,0.0511181,0.0835142,0.0113041,0.0174778,0.0208501,0.0208682,0.021865,0.0352559,0.0374086,0
454,0.0194896,0,0,0,0,0.0390377,0,0,0,0,0,0,0.0273883,0,0.0222695,0.0692947,0,0,0.0240167,0,0,0.0415121,0.0778688,0.0228373,0.013163,0.0144761,0.0329307,0.0280378,0.0771027,0.0510187,0.0972845,0.0176948,0.0186081,0.0276979,0.0302671,0.0211698,0.00798034,0.0229207,0.0420212,0,0.0117926,0.0595997,0.0403081,0,0,0.0184879,0,0,0.0495099,0.0580631,0.0278621,0.0133146,0.0107844,0.0460037,0.0432349,0.0432309,0.0739337,0.0664138,0.0209224,0.065164,0,0.0509053,0.0830158,0.0113705,0.0173627,0.0211688,0.0200324,0.0220159,0.0350294,0.0368262,0
455,0.0193638,0,0,0,0,0.0393147,0,0,0,0,0,0,0.027512,0,0.0221783,0.0693652,0,0,0.0238026,0,0,0.0414563,0.0777568,0.0228993,0.0131949,0.0145183,0.0327941,0.0279929,0.0770827,0.0509703,0.0972743,0.0176685,0.018562,0.0277342,0.0302735,0.0210271,0.00777859,0.0224383,0.0414124,0,0.0124432,0.0596135,0.0401941,0,0,0.0184959,0,0,0.0493811,0.0578485,0.027048,0.0135245,0.0105454,0.0460838,0.0431369,0.0432172,0.0740518,0.0666325,0.021378,0.0649915,0,0.0506415,0.0823132,0.0114459,0.0171427,0.0219104,0.0208584,0.022128,0.0348683,0.0363637,0
456,0.0192313,0,0,0,0,0.0395271,0,0,0,0,0,0,0.0276906,0,0.0220082,0.0694811,0,0,0.0235155,0,0,0.0413949,0.0776165,0.0229792,0.0132251,0.0144187,0.0326886,0.0278519,0.0770772,0.0508407,0.0973074,0.0175672,0.0184174,0.0278201,0.0302903,0.0208572,0.00769465,0.0222111,0.041264,0,0.0127832,0.059665,0.0401392,0,0,0.0184973,0,0,0.0493357,0.057604,0.0260708,0.0137725,0.0102762,0.0462388,0.0431668,0.0431327,0.0741904,0.0668484,0.0214569,0.064917,0,0.0505919,0.0822454,0.011338,0.0170126,0.0226108,0.0213716,0.0222264,0.0348211,0.0361292,0
457,0.0190987,0,0,0,0,0.0396793,0,0,0,0,0,0,0.0276409,0,0.0217852,0.069613,0,0,0.0231133,0,0,0.0413552,0.0774523,0.0227319,0.0133067,0.0141986,0.0326191,0.0275355,0.0771399,0.050811,0.097377,0.0174117,0.018267,0.0276535,0.0302931,0.0209501,0.00778014,0.0218411,0.041427,0,0.0128617,0.0597183,0.0401355,0,0,0.0184931,0,0,0.0493671,0.0572896,0.0249782,0.0141549,0.00991619,0.0464282,0.0433109,0.0433681,0.0742724,0.0669761,0.0213108,0.0650322,0,0.050862,0.0828526,0.011056,0.0168241,0.023106,0.0212367,0.0222726,0.034863,0.0358061,0
458,0.0189227,0,0,0,0,0.0397908,0,0,0,0,0,0,0.0274232,0,0.0214728,0.0696518,0,0,0.0225858,0,0,0.0412778,0.0772556,0.0225167,0.0134792,0.0138972,0.0325615,0.0270478,0.0772767,0.0509245,0.0975544,0.017153,0.0180084,0.0275348,0.0302775,0.0212178,0.00801552,0.0212029,0.0417288,0,0.0129589,0.0597654,0.0401853,0,0,0.0186012,0,0,0.0494145,0.0569351,0.023964,0.0146446,0.00948228,0.0466108,0.0435202,0.0433984,0.0741861,0.0670022,0.0210117,0.0652838,0,0.0511544,0.0833173,0.0107037,0.016848,0.0234787,0.0207369,0.0222396,0.0349841,0.0352887,0
459,0.0186937,0,0,0,0,0.0398495,0,0,0,0,0,0,0.0270584,0,0.0210921,0.0695583,0,0,0.0220708,0,0,0.0411153,0.0770207,0.0224547,0.0137319,0.0135969,0.0325744,0.0264562,0.0774644,0.0512796,0.0978651,0.0168202,0.0176867,0.0275342,0.0302712,0.0217012,0.00836152,0.0204538,0.0422356,0,0.0132383,0.0599747,0.0402628,0,0,0.0187755,0,0,0.0495491,0.0566653,0.023196,0.015162,0.00929048,0.0467649,0.0438523,0.0431312,0.0739334,0.0669468,0.0211879,0.065493,0,0.0513196,0.0833208,0.0104879,0.0169413,0.0238424,0.0201005,0.022122,0.0351656,0.0346941,0
460,0.0184092,0,0,0,0,0.0399063,0,0,0,0,0,0,0.0265647,0,0.0206785,0.0693916,0,0,0.021586,0,0,0.0409437,0.0767482,0.0223348,0.0140522,0.0131986,0.0326831,0.0258238,0.0777344,0.0518299,0.0982729,0.0164282,0.0172885,0.0276639,0.030262,0.0223985,0.00874879,0.0198965,0.0429391,0,0.0135376,0.0602466,0.0403128,0,0,0.0190608,0,0,0.0498293,0.0565466,0.022833,0.0156039,0.00937891,0.0468663,0.0442983,0.0426444,0.0735971,0.066869,0.0212988,0.0656006,0,0.0513429,0.0830523,0.010497,0.0170289,0.0246318,0.0203637,0.0218917,0.0353467,0.0341314,0
461,0.0181032,0,0,0,0,0.0399467,0,0,0,0,0,0,0.0258954,0,0.0202517,0.0691605,0,0,0.0210685,0,0,0.0408539,0.076481,0.0220237,0.0144319,0.012777,0.0328487,0.0252317,0.0780965,0.0523356,0.098757,0.0160332,0.0169346,0.0277286,0.0302939,0.0233192,0.009065,0.0193219,0.0439607,0,0.0136638,0.0605937,0.0403078,0,0,0.0194253,0,0,0.050165,0.0565401,0.0229309,0.0159678,0.00972992,0.0468866,0.0448136,0.0423146,0.0733149,0.0667573,0.0212009,0.0656757,0,0.0514008,0.0830177,0.0106744,0.0172268,0.0252346,0.0204432,0.0215811,0.0354292,0.0334938,0
462,0.0178107,0,0,0,0,0.0400306,0,0,0,0,0,0,0.0251815,0,0.0198381,0.0688971,0,0,0.020625,0,0,0.0408681,0.0762477,0.0215954,0.0148358,0.0123609,0.0330325,0.0247842,0.0785046,0.0527411,0.099303,0.0156245,0.0166391,0.0276356,0.0303583,0.0243595,0.00918802,0.0186696,0.0449962,0,0.0136548,0.061069,0.0402602,0,0,0.0198965,0,0,0.0503291,0.0565728,0.0232884,0.0162543,0.0101908,0.0468046,0.0453307,0.0422813,0.0730621,0.0665578,0.021035,0.0657338,0,0.0515576,0.0832139,0.0110212,0.0176183,0.0255254,0.0205171,0.0213135,0.0353944,0.0329234,0
463,0.0175858,0,0,0,0,0.040206,0,0,0,0,0,0,0.0245001,0,0.0195274,0.0685541,0,0,0.0203668,0,0,0.0407958,0.0760292,0.021187,0.0151612,0.0119887,0.0332244,0.024613,0.0788978,0.0530052,0.0998359,0.0151374,0.0163014,0.0276571,0.0303699,0.0253871,0.00911401,0.0184544,0.045797,0,0.013626,0.0614868,0.04017,0,0,0.020376,0,0,0.0503476,0.0566148,0.0236428,0.0164614,0.0103459,0.0466121,0.0457444,0.0422939,0.0728758,0.0663207,0.0209456,0.0657446,0,0.0516507,0.0834554,0.0113879,0.0179516,0.0255725,0.0207132,0.0211539,0.0352656,0.0325176,0
464,0.017437,0,0,0,0,0.0404983,0,0,0,0,0,0,0.0237867,0,0.0192824,0.068119,0,0,0.0202813,0,0,0.0407813,0.0758333,0.0210605,0.0153539,0.0117386,0.0333753,0.0247104,0.079248,0.0531733,0.100286,0.0146676,0.0159681,0.0276025,0.0302837,0.0263103,0.00887498,0.0184831,0.0461929,0,0.0136554,0.0615204,0.0399872,0,0,0.020792,0,0,0.0502585,0.0566948,0.0237858,0.0166144,0.0101101,0.0463725,0.0460535,0.0423851,0.0727775,0.0661011,0.0209814,0.0656826,0,0.0513962,0.0834035,0.0115619,0.018381,0.025422,0.0209543,0.0210424,0.0350829,0.0324627,0
465,0.0173466,0,0,0,0,0.04084,0,0,0,0,0,0,0.0230914,0,0.0192106,0.0677162,0,0,0.0202473,0,0,0.0408707,0.07566,0.0208127,0.0154765,0.0115171,0.0334898,0.0249902,0.0795329,0.0531301,0.100568,0.0141713,0.0155574,0.0274985,0.0301114,0.0271082,0.00859088,0.018564,0.0463365,0,0.0138755,0.0616288,0.0397201,0,0,0.0211314,0,0,0.0503323,0.0567812,0.0238035,0.0167888,0.00976677,0.0461994,0.0462226,0.0426088,0.0727725,0.0659496,0.0212239,0.0655396,0,0.0511382,0.0830692,0.0115795,0.0186967,0.0253402,0.0208005,0.0210222,0.0349239,0.0325981,0
466,0.0186321,0,0,0,0,0.0414591,0,0,0,0,0,0,0.0279558,0,0,0.0700343,0,0,0.0198138,0,0,0.0407522,0.0750485,0.0157828,0.0143396,0.0111028,0.0327609,0.0241343,0.0774812,0,0.104306,0.00996772,0.00989818,0.0266551,0.0286809,0.016171,0.00919303,0.0185312,0.0516539,0,0.0127766,0.0605247,0.0397423,0,0,0.0209213,0,0,0.0502291,0,0.0239973,0.0173055,0,0.0466108,0.0457266,0.0449636,0,0.0658843,0.0207665,0.0643021,0,0.0497428,0.0817842,0.0163084,0.0184871,0.0253756,0.0203127,0.0216658,0.0335054,0.0326404,0
467,0.017153,0,0,0,0,0.0415774,0,0,0,0,0,0,0.0218112,0,0.0193871,0.0672829,0,0,0.0200853,0,0,0.0410713,0.0754796,0.0204318,0.0156262,0.01112,0.0336358,0.0258458,0.0800124,0.0525197,0.100703,0.0134129,0.0148423,0.0274317,0.029821,0.0282916,0.00819446,0.018378,0.0461543,0,0.014452,0.0620524,0.0390986,0,0,0.0212662,0,0,0.0504178,0.0568412,0.023853,0.017198,0.00955427,0.0460879,0.0460738,0.0428811,0.0730225,0.0657661,0.021869,0.0653332,0,0.0509024,0.0829307,0.0114089,0.0185896,0.0257318,0.0206361,0.0211242,0.0346303,0.0324333,0
468,0.0170122,0,0,0,0,0.041822,0,0,0,0,0,0,0.0216874,0,0.0194537,0.067285,0,0,0.0199458,0,0,0.0410587,0.0754143,0.0203311,0.0156475,0.0110778,0.0336812,0.0263493,0.0802219,0.0518795,0.100637,0.0131698,0.0146928,0.0274534,0.0297522,0.028338,0.00812887,0.0179587,0.0457688,0,0.0146742,0.0622019,0.0387576,0,0,0.0211364,0,0,0.0505137,0.0568434,0.0239431,0.0173713,0.00962385,0.0461597,0.0457984,0.0430245,0.0731442,0.065548,0.0220914,0.0653678,0,0.0509173,0.082784,0.0112423,0.0186379,0.0264793,0.0211213,0.021144,0.0345,0.0317628,0
469,0.0169107,0,0,0,0,0.041935,0,0,0,0,0,0,0.0220227,0,0.0194792,0.0673537,0,0,0.0197982,0,0,0.0409577,0.0753728,0.0203303,0.0156401,0.011143,0.0336984,0.026796,0.0804309,0.0515157,0.100533,0.0130864,0.0147214,0.027545,0.0296791,0.0278518,0.00811626,0.017588,0.0453764,0,0.0149016,0.0622683,0.0384096,0,0,0.0208949,0,0,0.0505763,0.0567273,0.02405,0.0175778,0.00982491,0.0462688,0.0453696,0.0431006,0.0731507,0.0656056,0.0221982,0.0653896,0,0.050952,0.0827846,0.0111196,0.0187192,0.0269764,0.0212166,0.0211393,0.0344107,0.0311074,0
470,0.0168587,0,0,0,0,0.0419751,0,0,0,0,0,0,0.0226498,0,0.0193727,0.0674329,0,0,0.0196516,0,0,0.040859,0.0753545,0.0204025,0.0155636,0.0112516,0.0337014,0.027219,0.0805158,0.0512002,0.100383,0.0131455,0.0148201,0.0276728,0.0297363,0.0267502,0.00815253,0.0174585,0.0449401,0,0.0151382,0.0620966,0.038069,0,0,0.0205566,0,0,0.05056,0.0564779,0.0241858,0.0177222,0.0100332,0.0463522,0.0449139,0.0432212,0.0730994,0.0656418,0.0222125,0.0653653,0,0.0509921,0.0827298,0.0110269,0.0187563,0.0273996,0.0210758,0.0211464,0.0343085,0.0306495,0
471,0.0168519,0,0,0,0,0.0420207,0,0,0,0,0,0,0.0235452,0,0.0191658,0.0675525,0,0,0.0195233,0,0,0.0408205,0.0753471,0.0203241,0.0154469,0.0114327,0.033654,0.0276329,0.0805046,0.050808,0.100268,0.0132281,0.0148757,0.0277686,0.0298085,0.0251322,0.008258,0.0176301,0.0445181,0,0.0153763,0.0616886,0.0377034,0,0,0.0202362,0,0,0.0504664,0.0562161,0.0243285,0.0177949,0.0102419,0.0463742,0.0444122,0.0433317,0.0731242,0.0655869,0.0221795,0.0653249,0,0.0509484,0.0827476,0.010955,0.0187408,0.0278478,0.0208444,0.021148,0.0341602,0.0305157,0
472,0.016865,0,0,0,0,0.0421184,0,0,0,0,0,0,0.0247456,0,0.0189201,0.067713,0,0,0.0194069,0,0,0.0408013,0.0753629,0.0202611,0.0153285,0.011662,0.0335842,0.0280429,0.0804742,0.0503477,0.100166,0.0133856,0.0149932,0.02786,0.0299035,0.0232716,0.00837465,0.0178667,0.0442287,0,0.0155596,0.0615158,0.0373134,0,0,0.0199675,0,0,0.0503929,0.0561478,0.0244065,0.0178502,0.0104408,0.0463943,0.0439177,0.0434242,0.0731663,0.065557,0.0221361,0.0652072,0,0.0508591,0.0827825,0.0109419,0.0187672,0.0282136,0.0206517,0.0211537,0.0339907,0.0305037,0
