Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,RTIBI,RTHI,
1817,0.025664,0,0,0,0,0.0472095,0,0,0,0,0,0,0.0317731,0,0.0181442,0.0678996,0,0,0.0246828,0,0,0.0396004,0.0713977,0.0157171,0.00643385,0.02822,0.04475,0.042363,0.0886615,0,0.0367582,0.0115129,0.0127029,0.0224854,0.0200021,0.0127469,0.0109656,0.0204857,0.0235292,0.0257681,0,0.0148715,0.0658928,0.0334244,0,0,0.0246935,0,0,0.0509663,0.0583987,0.0378062,0.028798,0.00788512,0.0581238,0.0486291,0.124391,0.0527831,0.0182623,0.0577854,0.036407,0.0731012,0.0266276,0.0162681,0.0238295,0.0223786,0.0272506,0.0268726,0.0427791,0.0439331,0
1818,0.0259189,0,0,0,0,0.0472005,0,0,0,0,0,0,0.0316165,0,0.0183469,0.0679502,0,0,0.0246302,0,0,0.0395811,0.0711051,0.0155333,0.00613388,0.028102,0.0449011,0.0424774,0.0887263,0,0.0368573,0.011449,0.0125079,0.0224464,0.0199448,0.012893,0.0110467,0.0203686,0.0234642,0.0252656,0,0.0149197,0.0660654,0.03352,0,0,0.0247259,0,0,0.0509872,0.0582115,0.0377808,0.0285549,0.00782099,0.0580972,0.0486046,0.124455,0.0528722,0.0182488,0.0577655,0.0364106,0.07308,0.0271262,0.0162785,0.0238895,0.0223281,0.0272364,0.026847,0.042799,0.0439356,0
1819,0.0261455,0,0,0,0,0.0472012,0,0,0,0,0,0,0.0314731,0,0.0185714,0.0679582,0,0,0.0246182,0,0,0.0396226,0.0708054,0.0153655,0.00581025,0.0280349,0.0450501,0.042491,0.0887734,0,0.0368254,0.0113926,0.0123336,0.0224644,0.0199253,0.0130054,0.0111024,0.0203266,0.0233515,0.0248916,0,0.0149272,0.0661216,0.033626,0,0,0.0247364,0,0,0.0509947,0.0580308,0.037722,0.0284239,0.00775476,0.0580554,0.0485866,0.124498,0.0529645,0.0181854,0.0577632,0.0363779,0.0730781,0.0275823,0.0163236,0.0238968,0.0223274,0.0272649,0.0267772,0.0428438,0.0440061,0
1820,0.0262952,0,0,0,0,0.0471914,0,0,0,0,0,0,0.0313424,0,0.0188213,0.0679534,0,0,0.0246024,0,0,0.0397635,0.0705181,0.0152326,0.00550674,0.0281154,0.045186,0.0424577,0.088764,0,0.0368974,0.0113624,0.012131,0.0225592,0.0199651,0.0130116,0.0111179,0.0203662,0.0231232,0.0246916,0,0.014971,0.0661315,0.0337072,0,0,0.024741,0,0,0.0509852,0.057887,0.0376385,0.0283175,0.00772294,0.0579968,0.0485904,0.124534,0.0530686,0.0181064,0.0578048,0.0363806,0.0730801,0.0279334,0.0163099,0.0239234,0.0223755,0.0273772,0.0267004,0.0429563,0.0441484,0
1821,0.0264324,0,0,0,0,0.0471679,0,0,0,0,0,0,0.0312022,0,0.019096,0.0679216,0,0,0.0245756,0,0,0.0399114,0.0701853,0.0151513,0.00519721,0.028185,0.0453594,0.0423325,0.0889129,0,0.0371105,0.01138,0.0117932,0.0227086,0.0200258,0.0129082,0.0110626,0.0204632,0.0228697,0.024652,0,0.0150362,0.0661436,0.0337783,0,0,0.0247749,0,0,0.0509939,0.0577801,0.0375302,0.0281823,0.00771407,0.0579782,0.0485851,0.124575,0.0531203,0.01806,0.057817,0.0364447,0.0731066,0.028167,0.0163141,0.0239692,0.0223706,0.0277617,0.0266339,0.0431021,0.0442865,0
1822,0.0265731,0,0,0,0,0.0471461,0,0,0,0,0,0,0.031135,0,0.0194071,0.0678441,0,0,0.0245044,0,0,0.0396902,0.0698077,0.0151002,0.00489435,0.0281333,0.0455475,0.0421599,0.0890917,0,0.0373756,0.0113759,0.0117498,0.0228311,0.020135,0.0127971,0.0109778,0.0203096,0.0230818,0.0245842,0,0.0150427,0.0662312,0.0338765,0,0,0.0248019,0,0,0.0510194,0.0576958,0.037406,0.0280654,0.00770414,0.0579682,0.0485397,0.124635,0.0531597,0.0180883,0.0578502,0.0365347,0.0731222,0.028314,0.0163835,0.0240688,0.0223081,0.0282182,0.0265812,0.0432351,0.0443088,0
1823,0.0267752,0,0,0,0,0.0464006,0,0,0,0,0,0,0.0311875,0,0.0196097,0.0678924,0,0,0.0221163,0,0,0.0274222,0.0694418,0.0151199,0.00472549,0.0279997,0.0457818,0.0406632,0.0892656,0,0.0376484,0.0113314,0.0117719,0.0229316,0.0202939,0.0126847,0.0149746,0,0.0253557,0.0245127,0,0.0150434,0.0662649,0.034232,0,0,0.0247847,0,0,0.0509855,0.0575372,0.0372873,0.0280473,0.00758097,0.0581185,0.0489405,0.124732,0.0532224,0.0181411,0.0577831,0.0365442,0.0730678,0.0284797,0.0161018,0.0241385,0.022357,0.0271948,0.0265569,0.0431745,0.0444356,0
1824,0.0266772,0,0,0,0,0.0471506,0,0,0,0,0,0,0.0311874,0,0.0198296,0.0678193,0,0,0.024824,0,0,0.0393506,0.0692234,0.015166,0.00447021,0.0278541,0.0456276,0.0419624,0.0893649,0,0.0379102,0.0113269,0.0117044,0.0230948,0.0204741,0.0126484,0.0104944,0.0195902,0.0232058,0.0245357,0,0.0149281,0.0664803,0.0340557,0,0,0.0248084,0,0,0.0510291,0.0575728,0.0370172,0.0278887,0.00770862,0.0577419,0.0484936,0.124688,0.0531646,0.0181268,0.0578799,0.0367435,0.0731593,0.0286356,0.0164614,0.0242378,0.022304,0.0279599,0.0265335,0.0430773,0.0443734,0
1825,0.0267291,0,0,0,0,0.0470582,0,0,0,0,0,0,0.0309915,0,0.0201837,0.0677935,0,0,0.0244757,0,0,0.0394858,0.0689181,0.0152433,0.00428631,0.0276901,0.045695,0.0415694,0.0895032,0,0.0381705,0.0113455,0.0113628,0.023273,0.0206686,0.0127557,0.0106095,0.0200921,0.0228853,0.0245412,0,0.0148921,0.0665516,0.0341403,0,0,0.0248537,0,0,0.051066,0.0575196,0.0369003,0.0278597,0.00768293,0.0577471,0.0485116,0.124698,0.0531916,0.0181043,0.0578398,0.0367922,0.0731408,0.0288077,0.0164074,0.024245,0.0222583,0.0282331,0.0265635,0.0429712,0.0444454,0
1826,0.0267339,0,0,0,0,0.0470327,0,0,0,0,0,0,0.0308724,0,0.0205355,0.0677968,0,0,0.0244044,0,0,0.0395797,0.0686209,0.0154119,0.00415101,0.0273418,0.0456284,0.0413307,0.0896803,0,0.0384437,0.0113391,0.0110619,0.0234707,0.020877,0.0127582,0.0104908,0.0203126,0.0226523,0.0245854,0,0.0149111,0.0666833,0.0342089,0,0,0.0249181,0,0,0.051051,0.0574897,0.0368052,0.0278029,0.00768042,0.0576241,0.0485379,0.124709,0.0532911,0.0181184,0.0578261,0.0368203,0.0731257,0.0289752,0.0163556,0.0242776,0.0222133,0.027861,0.0265773,0.0429017,0.0444308,0
1827,0.0267415,0,0,0,0,0.0470134,0,0,0,0,0,0,0.0306502,0,0.0208438,0.0677652,0,0,0.0244134,0,0,0.0398069,0.0683282,0.0156023,0.00400437,0.0271028,0.0455764,0.0411298,0.0898813,0,0.0387789,0.0113043,0.0109792,0.0236905,0.021108,0.0128216,0.0103078,0.0207002,0.0223679,0.0245693,0,0.014904,0.0668283,0.0342603,0,0,0.0249867,0,0,0.0510374,0.0574523,0.0366888,0.0277471,0.0076504,0.0574955,0.0486217,0.124691,0.0532965,0.0181478,0.0578436,0.0368369,0.0731534,0.0290708,0.0163262,0.0242698,0.0222795,0.0276836,0.0265866,0.0428443,0.0444685,0
1828,0.0267653,0,0,0,0,0.0470431,0,0,0,0,0,0,0.0303457,0,0.0210987,0.0677131,0,0,0.024409,0,0,0.0396832,0.068034,0.01579,0.0038405,0.0269229,0.0455581,0.0409323,0.0900984,0,0.0390788,0.0112352,0.0109376,0.0239156,0.0213555,0.0130562,0.0101243,0.0206699,0.0225439,0.0244871,0,0.0148812,0.0669831,0.0343359,0,0,0.0250235,0,0,0.05103,0.0574149,0.0366,0.0276827,0.00758456,0.0573833,0.04878,0.124645,0.053398,0.0182189,0.0578755,0.036812,0.073216,0.0291948,0.0162871,0.0242558,0.0223334,0.0276791,0.0265703,0.0428053,0.0444489,0
1829,0.0268129,0,0,0,0,0.0470889,0,0,0,0,0,0,0.0299274,0,0.0213982,0.0677593,0,0,0.0244271,0,0,0.0395402,0.067761,0.0160136,0.00374985,0.0267167,0.0455107,0.0407198,0.0902523,0,0.0392911,0.0111778,0.0107416,0.0241198,0.0215999,0.013778,0.0100205,0.0207938,0.0228594,0.0243688,0,0.0148749,0.0670645,0.0344002,0,0,0.0251355,0,0,0.0510563,0.057349,0.0365315,0.0275921,0.00746997,0.0572843,0.0490186,0.124631,0.0534787,0.018274,0.0579039,0.0367552,0.073292,0.0293553,0.0162806,0.0242062,0.0223886,0.0276981,0.0264974,0.0428255,0.0445124,0
1830,0.0264554,0,0,0,0,0.0471062,0,0,0,0,0,0,0.0265542,0,0,0.0678032,0,0,0.0247255,0,0,0.0396583,0.0680533,0.0142532,0.00410198,0.0276818,0.0451906,0.0407818,0.0892725,0,0.039142,0.0115163,0.0105178,0.0258528,0.0226077,0.0171396,0.00990488,0.0209166,0.0228723,0.0242844,0,0.0148118,0.0670591,0.034225,0,0,0.0255077,0,0,0.0511377,0.0573732,0.0364199,0.0276892,0.0074773,0.057399,0.0496021,0.124597,0.0534942,0.0182227,0.0579694,0.0367864,0.0732974,0.0296221,0.0163927,0.0241462,0.0225233,0.027631,0.0267324,0.0428548,0.0445638,0
1831,0.0269288,0,0,0,0,0.0472193,0,0,0,0,0,0,0.0286729,0,0.0219641,0.0677232,0,0,0.0248739,0,0,0.039978,0.0672294,0.0164067,0.00335157,0.0263821,0.0455964,0.0405752,0.0907281,0,0.0396701,0.0110866,0.0106495,0.0246004,0.0221019,0.016073,0.00962709,0.0212633,0.0224276,0.0243413,0,0.0147886,0.0672959,0.0343592,0,0,0.025434,0,0,0.0510892,0.0572931,0.0363458,0.0274591,0.00730528,0.05712,0.0491788,0.124656,0.053574,0.0181895,0.0578515,0.0367429,0.073216,0.0296718,0.0159542,0.0241619,0.0224747,0.027778,0.0264416,0.0427724,0.0446591,0
1832,0.0269966,0,0,0,0,0.0473544,0,0,0,0,0,0,0.0280415,0,0.0221028,0.0675798,0,0,0.0250322,0,0,0.0399982,0.0670046,0.0166311,0.00317655,0.0260853,0.0456204,0.0405407,0.090829,0,0.0398385,0.0110146,0.0107456,0.0248647,0.0224585,0.0167674,0.00934212,0.0213526,0.02249,0.0243854,0,0.0147203,0.0674492,0.034338,0,0,0.0255214,0,0,0.0511295,0.0572714,0.0362772,0.027476,0.00721654,0.0570845,0.0493454,0.124655,0.0536806,0.0181184,0.057813,0.0366563,0.0732312,0.0297439,0.0161532,0.0241482,0.0225023,0.0278608,0.0264006,0.0426819,0.0446712,0
1833,0.0270496,0,0,0,0,0.0474503,0,0,0,0,0,0,0.0271082,0,0.0223203,0.0673346,0,0,0.025075,0,0,0.0396822,0.0668255,0.0168414,0.00305834,0.0258561,0.0456084,0.0404954,0.0909927,0,0.0399603,0.0110387,0.0108395,0.0250804,0.0227625,0.0177109,0.00917025,0.021211,0.0230346,0.0244017,0,0.0146645,0.0674836,0.034345,0,0,0.0255758,0,0,0.0511761,0.0572245,0.0362237,0.0275295,0.00712306,0.0570794,0.0495108,0.124676,0.0537941,0.018043,0.0578162,0.0365239,0.0732297,0.0297273,0.0162456,0.0240877,0.0225431,0.0279808,0.0263583,0.0426487,0.0448103,0
1834,0.0271061,0,0,0,0,0.0475412,0,0,0,0,0,0,0.0260815,0,0.0228135,0.0672784,0,0,0.0251535,0,0,0.0395698,0.0666176,0.0171163,0.00295698,0.0257349,0.0456234,0.0404695,0.0912433,0,0.0400649,0.0110339,0.0108817,0.0252563,0.0229788,0.018947,0.00909341,0.0210647,0.0232244,0.024403,0,0.0146385,0.0676064,0.0343419,0,0,0.0256403,0,0,0.0512222,0.057163,0.0361531,0.0275243,0.00702902,0.0570789,0.0495482,0.124726,0.0538613,0.0180287,0.0578767,0.0364348,0.0732917,0.0296137,0.0163155,0.0241019,0.0225573,0.0281246,0.0263306,0.0424918,0.0448911,0
1835,0.0271521,0,0,0,0,0.0476204,0,0,0,0,0,0,0.0253228,0,0.0231814,0.0669706,0,0,0.0252521,0,0,0.0398207,0.0664382,0.017205,0.00290009,0.0255274,0.0456046,0.0404014,0.0914871,0,0.0400478,0.0109948,0.0108611,0.0254507,0.0231965,0.0201576,0.00908973,0.0212268,0.022943,0.0244993,0,0.0145773,0.0677802,0.0343293,0,0,0.0256707,0,0,0.0512248,0.0570425,0.0360566,0.0274502,0.0068503,0.0571246,0.049575,0.124778,0.0538556,0.0180672,0.0579435,0.0364479,0.0734308,0.0295283,0.0163408,0.0240396,0.0225983,0.0282365,0.0263299,0.0420138,0.0449481,0
1836,0.0272267,0,0,0,0,0.047676,0,0,0,0,0,0,0.0246097,0,0.0232573,0.0667739,0,0,0.025369,0,0,0.0400088,0.0662946,0.0172525,0.00287556,0.0253133,0.0455335,0.0403623,0.0915683,0,0.0400293,0.0109817,0.0109951,0.0257034,0.0234974,0.0212136,0.00909225,0.0214499,0.0228295,0.0246626,0,0.0145353,0.0678675,0.0343435,0,0,0.0257199,0,0,0.0512542,0.0569118,0.0360151,0.0274539,0.00672946,0.0571663,0.0495762,0.124864,0.053952,0.0181189,0.0579427,0.0364417,0.0734882,0.0293973,0.0163398,0.0239815,0.0226077,0.0283609,0.0263173,0.0420796,0.0449559,0
1837,0.0273422,0,0,0,0,0.047737,0,0,0,0,0,0,0.0241033,0,0.0235356,0.0666614,0,0,0.0254042,0,0,0.039911,0.0661851,0.0174589,0.00285574,0.02509,0.0454412,0.040341,0.0915978,0,0.0400027,0.0109583,0.0110719,0.0259425,0.0237574,0.0222487,0.00910746,0.0214127,0.0230545,0.0248674,0,0.0144996,0.0679346,0.0343803,0,0,0.0258003,0,0,0.0513003,0.0567985,0.036017,0.0275208,0.00665772,0.0572023,0.0495249,0.124963,0.0539572,0.0181279,0.0579021,0.0363881,0.0734656,0.0291688,0.0163719,0.0239526,0.022641,0.0284599,0.0262756,0.0426057,0.0449738,0
1838,0.0274403,0,0,0,0,0.047826,0,0,0,0,0,0,0.0236436,0,0.0238235,0.0665923,0,0,0.0254384,0,0,0.0399721,0.0660995,0.0175602,0.00285147,0.0249078,0.0453525,0.0403188,0.0916213,0,0.0399725,0.0109484,0.0111281,0.0261401,0.0240313,0.0232071,0.00915143,0.0214988,0.0230626,0.0250923,0,0.0144747,0.0679958,0.034407,0,0,0.0258098,0,0,0.0513618,0.0567116,0.0359909,0.0275308,0.00655814,0.0572146,0.0495287,0.125011,0.0539746,0.0181237,0.0578644,0.0363411,0.0734551,0.0288745,0.0163144,0.023981,0.022673,0.0285842,0.0262105,0.0428676,0.0450577,0
1839,0.0268037,0,0,0,0,0.0477813,0,0,0,0,0,0,0.0233972,0,0.0242268,0.0661503,0,0,0.025818,0,0,0.0402161,0.0661708,0.0179356,0.00250946,0.0244793,0.0452434,0.0414804,0.0914581,0,0.039755,0.0110748,0.0112076,0.0262825,0.0243791,0.0237204,0.00983477,0.0216272,0.0232551,0.0228392,0,0.0158217,0.0677804,0.0339224,0,0,0.0259301,0,0,0.0514741,0.0582621,0.0320076,0.0256187,0.00615565,0.055943,0.0496412,0.122736,0.0536338,0.0169529,0.0601918,0.0376836,0.0764043,0.0300443,0.0162716,0.0240157,0.0227411,0.0283626,0.0268845,0,0.04407,0
1840,0.0275725,0,0,0,0,0.0479546,0,0,0,0,0,0,0.0229605,0,0.024447,0.0664608,0,0,0.0254665,0,0,0.0400945,0.0660118,0.0182857,0.00285035,0.0245105,0.0451101,0.040245,0.0916257,0,0.0401256,0.0110067,0.0111816,0.0264482,0.0245509,0.0244581,0.0091925,0.021646,0.0230657,0.0254609,0,0.0143119,0.0680199,0.0344899,0,0,0.0258252,0,0,0.0515208,0.0566792,0.0357844,0.0274914,0.00631354,0.0572176,0.0494665,0.125074,0.0539571,0.0181536,0.0577952,0.0362829,0.0735107,0.0284123,0.0162409,0.0241784,0.0227067,0.0287402,0.0260711,0.0428046,0.045261,0
1841,0.0276671,0,0,0,0,0.0480087,0,0,0,0,0,0,0.0228614,0,0.024675,0.0664748,0,0,0.0255223,0,0,0.0403676,0.0659355,0.0186941,0.00290068,0.0243934,0.0449005,0.0402053,0.0915629,0,0.0402611,0.0110686,0.0112677,0.0267933,0.0247705,0.0248997,0.00921499,0.0219388,0.0228331,0.0257718,0,0.0141947,0.0679424,0.0345193,0,0,0.0257801,0,0,0.0515998,0.0566537,0.0356105,0.0273888,0.00622025,0.0571793,0.0493948,0.125172,0.0539071,0.0182161,0.0577997,0.0362533,0.0735492,0.0280472,0.0162337,0.0244124,0.0227256,0.0287937,0.0259836,0.0428471,0.0453335,0
1842,0.027887,0,0,0,0,0.0478551,0,0,0,0,0,0,0.0200081,0,0.0251381,0,0,0,0.0253546,0,0,0.0404045,0.0658336,0.0195596,0.0184112,0.0241426,0.0413981,0.03916,0.0920229,0,0.0394397,0.0111715,0.0125457,0.0280973,0.0258852,0.0310274,0.00863468,0.0221005,0.0225461,0.0296657,0,0.0137121,0.0550384,0.0351245,0,0,0.0266793,0,0,0.0520426,0.0576117,0.0351225,0.0238513,0.00508305,0.0565677,0.0518665,0.125955,0.0534716,0.0205663,0.0570751,0.0360856,0.0731641,0.0227433,0.0172058,0.0243811,0.023081,0.0292488,0.0243881,0.0421529,0.045663,0
1843,0.027832,0,0,0,0,0.048182,0,0,0,0,0,0,0.0229513,0,0.0246439,0.0663226,0,0,0.0255892,0,0,0.0403623,0.0659025,0.0189121,0.00295293,0.0237896,0.0447026,0.0401451,0.0914632,0,0.0402024,0.0111176,0.0118873,0.0276255,0.0252501,0.024996,0.00933909,0.0219273,0.0228253,0.0260003,0,0.0140405,0.0680055,0.0345003,0,0,0.0254377,0,0,0.051731,0.0566448,0.0353693,0.0273414,0.00610561,0.0572405,0.0491618,0.125342,0.0538428,0.0183104,0.0577716,0.0361636,0.0735858,0.0278507,0.0163357,0.0246511,0.0227158,0.0288686,0.0257948,0.0428039,0.0455487,0
1844,0.0278659,0,0,0,0,0.0482847,0,0,0,0,0,0,0.0230451,0,0.0246684,0.0663335,0,0,0.025845,0,0,0.0400419,0.0658731,0.0187814,0.00309521,0.0234055,0.0446079,0.0402608,0.0913834,0,0.0402138,0.0110782,0.0119813,0.0277656,0.0253901,0.0248904,0.00913818,0.0212798,0.0232081,0.0260681,0,0.0141149,0.067998,0.0344531,0,0,0.0252698,0,0,0.0518712,0.0566982,0.0354339,0.0272726,0.00611333,0.0572115,0.048958,0.125343,0.0538782,0.0183336,0.057755,0.0361617,0.0736164,0.0278978,0.0165265,0.0248199,0.0228167,0.0289227,0.0257101,0.0427243,0.0456507,0
1845,0.0272536,0,0,0,0,0.0473097,0,0,0,0,0,0,0.0231968,0,0.0247318,0.0664797,0,0,0.0235572,0,0,0.0276761,0.065596,0.0187436,0.00326412,0.0229778,0.0446095,0.0400711,0.0911431,0,0.0399592,0.011127,0.0120243,0.0278495,0.0254581,0.0247486,0.0141823,0,0.0256898,0.028706,0,0.0147774,0.067134,0.0343244,0,0,0.0253601,0,0,0.0518479,0.0580978,0.0339439,0.0250964,0.00795696,0.0562272,0.0494394,0.124201,0.0538961,0.0174503,0.059016,0,0.0745852,0.0237437,0.016343,0.0248212,0.0231227,0.0278175,0.0264083,0.0438478,0.0450095,0
1846,0.0280117,0,0,0,0,0.0482896,0,0,0,0,0,0,0.0235689,0,0.0246209,0.0665229,0,0,0.025898,0,0,0.040474,0.065682,0.0187505,0.00343761,0.0226285,0.0444052,0.0401979,0.0911536,0,0.0402626,0.0110933,0.0121065,0.0278889,0.0255183,0.0241013,0.00915104,0.0217565,0.0228148,0.0261217,0,0.0138418,0.0678043,0.034443,0,0,0.0253927,0,0,0.0517832,0.0568643,0.035621,0.0271621,0.00604457,0.0572529,0.0487194,0.125256,0.0540585,0.0182844,0.0577276,0.0361239,0.0737615,0.0278562,0.0165445,0.0248433,0.0231498,0.0289348,0.0256233,0.0428673,0.0457379,0
1847,0.028809,0,0,0,0,0.0474747,0,0,0,0,0,0,0.019759,0,0,0.0668619,0,0,0.0222702,0,0,0.0274249,0.066121,0.0167256,0.00380856,0.0243182,0.0448257,0.0374059,0.0898432,0,0.04061,0.0124683,0.0131067,0.0296465,0.0264546,0.0261616,0.0128188,0,0.0249368,0.0266557,0,0.0138888,0.0688045,0.0355219,0,0,0.0255433,0,0,0.0516339,0.0559258,0.0357499,0.0307935,0.00516414,0.0600386,0.0491608,0.124638,0.0582217,0.0162528,0.0562866,0.0349778,0.0729973,0.0263556,0.0159668,0.0244029,0.0232239,0.0284784,0.0248293,0.0416263,0,0
1848,0.0280764,0,0,0,0,0.0481599,0,0,0,0,0,0,0.0247396,0,0.0245088,0.0666962,0,0,0.025885,0,0,0.0405167,0.0654312,0.0185551,0.00388217,0.02219,0.0442082,0.0402024,0.090891,0,0.0398667,0.0111667,0.0122392,0.0278585,0.0254232,0.0222801,0.00909531,0.021973,0.0227505,0.0263576,0,0.0136851,0.0677092,0.0344987,0,0,0.0257675,0,0,0.0516033,0.0570107,0.0353328,0.0269295,0.00596651,0.0572631,0.0483745,0.125212,0.0542849,0.0181825,0.0577325,0.0360319,0.0738671,0.0276803,0.0159069,0.0241008,0.0231393,0.028821,0.0257094,0.0427642,0.0457856,0
1849,0.0265721,0,0,0,0,0.0478527,0,0,0,0,0,0,0.0258829,0,0.024596,0.0663661,0,0,0.026439,0,0,0.0409015,0.0652278,0.0186769,0.00428095,0.0217121,0.0440444,0.0426203,0.0903205,0,0.039136,0.0113404,0.012205,0.0277572,0.0254124,0.0206338,0.0106559,0.02231,0.0232487,0.026553,0,0.0158807,0.0667726,0.033397,0,0,0.0261648,0,0,0.0515758,0.0601535,0.0293357,0.0227219,0.00779298,0.0546289,0.0485561,0.121636,0.053836,0.0162054,0.061594,0,0.0779065,0.0248169,0.0157194,0.0237247,0.0231982,0.0280206,0.0273109,0,0.0440597,0
1850,0.0280635,0,0,0,0,0.0480551,0,0,0,0,0,0,0.0269101,0,0.0244017,0.0667441,0,0,0.0258387,0,0,0.0406149,0.0651575,0.0187111,0.00444527,0.0216703,0.0440676,0.040274,0.0903619,0,0.0392978,0.0111068,0.0120209,0.027602,0.0254807,0.0189425,0.00917418,0.0220373,0.0228107,0.0266895,0,0.0136222,0.0674174,0.0345321,0,0,0.0259382,0,0,0.0513322,0.0573026,0.0353793,0.026731,0.00584171,0.0573554,0.0479195,0.125181,0.0544541,0.0181638,0.0577205,0.0359879,0.0737947,0.0274849,0.0154353,0.0234844,0.0230377,0.0286623,0.0256948,0.0427658,0.0460715,0
1851,0.0266031,0,0,0,0,0.0469151,0,0,0,0,0,0,0.0280643,0,0.0243344,0.0665774,0,0,0.0241565,0,0,0.028079,0.0649529,0.0187064,0.00475646,0.0212593,0.0440294,0.0415526,0.0898039,0,0.0384225,0.0113358,0.0121456,0.0275334,0.0256139,0.0170132,0.014935,0,0.0260585,0.0267109,0,0.0157634,0.0663731,0.03382,0,0,0.02604,0,0,0.051296,0.0603556,0.0295092,0.0225349,0.00756496,0.0549077,0.0484094,0.121637,0.0539561,0.0162779,0.0615272,0,0.0777437,0.0247753,0.0151448,0.0233853,0.0230721,0.0271462,0.0272191,0,0.0444476,0
1852,0.0280881,0,0,0,0,0.0480469,0,0,0,0,0,0,0.0290923,0,0.023876,0.0672054,0,0,0.0257458,0,0,0.0405174,0.0649475,0.0184217,0.00509994,0.0212423,0.0439505,0.0405096,0.0898804,0,0.0385045,0.0112462,0.0122739,0.0273853,0.0256284,0.0154292,0.00934675,0.0218751,0.0231089,0.026802,0,0.0135234,0.0671336,0.0345118,0,0,0.0257249,0,0,0.0511803,0.0576019,0.0354357,0.0265041,0.00582965,0.0574026,0.047372,0.125124,0.0545581,0.0181616,0.057732,0.035997,0.0737664,0.0274472,0.0154209,0.0233858,0.0228748,0.0285519,0.0256279,0.0427115,0.0464781,0
1853,0.0281305,0,0,0,0,0.0480618,0,0,0,0,0,0,0.0301281,0,0.0236381,0.0675316,0,0,0.0254585,0,0,0.0406094,0.0648534,0.0183384,0.0055195,0.021102,0.0438882,0.0405554,0.0896187,0,0.0381152,0.0113146,0.0123711,0.0271789,0.0254482,0.013949,0.00967133,0.0222534,0.0230656,0.0268332,0,0.0134929,0.0669548,0.0345186,0,0,0.0256614,0,0,0.0511516,0.0577376,0.0354423,0.026327,0.00575512,0.0574522,0.0471022,0.125101,0.0546433,0.0181325,0.0577244,0.0360169,0.0737888,0.0273634,0.0154029,0.0232604,0.0228155,0.0284833,0.0255992,0.0427249,0.0465598,0
1854,0.0274435,0,0,0,0,0.0479553,0,0,0,0,0,0,0.0313101,0,0.0234564,0.0674031,0,0,0.0258788,0,0,0.0406903,0.0649588,0.0184564,0.00572515,0.0208507,0.043757,0.0419147,0.0891955,0,0.0374779,0.0115292,0.0123799,0.0270435,0.024962,0.012141,0.0103808,0.0220292,0.0234943,0.0242917,0,0.0146102,0.0666088,0.0339205,0,0,0.0257917,0,0,0.0511287,0.0593401,0.0317262,0.0242777,0.00549807,0.0562063,0.0469542,0.122873,0.0542558,0.0170894,0.0600924,0.0373443,0.0766894,0.0287406,0.0153842,0.0230463,0.0228014,0.0280791,0.0263869,0,0.0456472,0
1855,0.0281624,0,0,0,0,0.0480141,0,0,0,0,0,0,0.0321425,0,0.0230953,0.0678986,0,0,0.0258339,0,0,0.0406377,0.0648882,0.0183285,0.00611067,0.0210428,0.0437493,0.0409468,0.0891147,0,0.0372652,0.0115804,0.0121568,0.0268043,0.0245816,0.0108479,0.00963355,0.0218464,0.023202,0.027011,0,0.0133074,0.0667203,0.034427,0,0,0.0256266,0,0,0.0509741,0.0580492,0.0355,0.0260561,0.00571719,0.0575666,0.0465575,0.125104,0.0547604,0.0180306,0.057758,0.0359655,0.073798,0.0272707,0.0152189,0.0229019,0.0226081,0.0283026,0.0256485,0.0428251,0.0468062,0
1856,0.0275255,0,0,0,0,0.0469445,0,0,0,0,0,0,0.0332811,0,0.0228117,0.0678052,0,0,0.0237805,0,0,0.0280209,0.0649963,0.0182364,0.00624661,0.0209207,0.0437644,0.041004,0.0886257,0,0.0366402,0.0117667,0.0114962,0.0266305,0.0245712,0.00960203,0.0147437,0,0.0258515,0.0243976,0,0.0145026,0.0661548,0.0342489,0,0,0.0256046,0,0,0.0508113,0.0595621,0.03175,0.0240731,0.00532176,0.0565269,0.0468853,0.122915,0.0544168,0.0170209,0.0601373,0.037209,0.0766892,0.0287735,0.0147109,0.0226983,0.0224467,0.0270863,0.0264199,0,0.0461471,0
