Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,,LWRA
279,0.0268171,0,0,0,0,0.0479721,0,0,0,0,0,0,0.0214602,0,0.0206062,0.0638068,0,0,0.022794,0,0,0.0407073,0.0695268,0.0220031,0.00590075,0.0149998,0.0381226,0.035876,0.0504479,0.0578351,0.0368309,0.0114009,0.0140588,0.0293977,0.0294431,0.0303518,0.00959726,0.0237334,0.0463885,0,0.0143603,0.0657659,0.0326978,0,0,0.020892,0,0,0.0487682,0.0565672,0.0253923,0.021065,0.00710745,0.0508789,0.0455476,0.0411043,0.126167,0.0523775,0.0245804,0.0610889,0,0.0459224,0.078915,0.015643,0.0143897,0.0187822,0.0215974,0.026406,0.0266814,0,0.0281762
280,0.0268039,0,0,0,0,0.0478675,0,0,0,0,0,0,0.0219854,0,0.0204683,0.0641677,0,0,0.022678,0,0,0.040412,0.0698116,0.0217275,0.00576323,0.0152907,0.0381114,0.0357512,0.0500193,0.0574495,0.0368535,0.0114251,0.0138843,0.0292147,0.0292555,0.02904,0.00952224,0.023831,0.0464717,0,0.0144286,0.0656813,0.0328041,0,0,0.0208064,0,0,0.048777,0.0564831,0.0254021,0.0209402,0.00711184,0.0507226,0.0455211,0.0412219,0.12616,0.0524202,0.0246236,0.0611417,0,0.0459684,0.0789925,0.0156646,0.0143822,0.0187868,0.0215698,0.0263086,0.0266579,0,0.0278169
281,0.0268174,0,0,0,0,0.0477815,0,0,0,0,0,0,0.022517,0,0.0204331,0.0641351,0,0,0.0225974,0,0,0.0403468,0.0701137,0.0215401,0.00567449,0.0155294,0.0381096,0.0355884,0.0496179,0.0570315,0.036768,0.0113879,0.0136912,0.0290207,0.0290558,0.0277854,0.00943565,0.0236928,0.0465778,0,0.0145019,0.0655678,0.0329122,0,0,0.0207512,0,0,0.0488152,0.0564147,0.0253985,0.0208178,0.0071067,0.0506164,0.0455223,0.0413629,0.126168,0.0524518,0.0246497,0.0611813,0,0.046179,0.0790235,0.0156856,0.0143786,0.0187832,0.0215698,0.0262552,0.026656,0,0.0276731
282,0.0268965,0,0,0,0,0.0476922,0,0,0,0,0,0,0.0228594,0,0.0202098,0.0641827,0,0,0.0225431,0,0,0.0405341,0.0704118,0.0213021,0.00558076,0.015747,0.0380619,0.0354109,0.0492519,0.0566144,0.0365804,0.0113494,0.0134889,0.0288659,0.0288494,0.0266273,0.00931841,0.0233668,0.0467847,0,0.0145821,0.065465,0.0330071,0,0,0.0208106,0,0,0.0488439,0.0563073,0.0253873,0.0207538,0.00714084,0.0505447,0.0455129,0.0414928,0.126187,0.0524816,0.024646,0.0612058,0,0.0469543,0.0789973,0.0156999,0.0145283,0.0187302,0.0215639,0.026189,0.0266134,0,0.027807
283,0.0269904,0,0,0,0,0.0476401,0,0,0,0,0,0,0.0231132,0,0.0200348,0.064318,0,0,0.0224979,0,0,0.0406349,0.0706899,0.0211438,0.00542807,0.0158919,0.0379829,0.0352557,0.0488814,0.0562026,0.0363119,0.0113215,0.0132194,0.0286542,0.0286214,0.0255396,0.00919926,0.0231676,0.0469801,0,0.0146991,0.065359,0.03309,0,0,0.0208669,0,0,0.0488297,0.0561459,0.0254367,0.0207034,0.00721072,0.0504844,0.04556,0.041486,0.126202,0.0525948,0.024611,0.0611766,0,0.0479699,0.078972,0.0157127,0.0147236,0.0186818,0.0215543,0.0261548,0.0265249,0,0.0278838
284,0.027031,0,0,0,0,0.0476353,0,0,0,0,0,0,0.0235063,0,0.0199417,0.0644329,0,0,0.022483,0,0,0.0406503,0.0709456,0.0210138,0.00524346,0.0159996,0.0379054,0.0351829,0.0485013,0.0558185,0.0359845,0.0113499,0.013152,0.0284368,0.0283966,0.0244774,0.00910921,0.0230414,0.046644,0,0.0146802,0.0652363,0.0331676,0,0,0.0209464,0,0,0.0488439,0.0561012,0.0254198,0.0205527,0.00723262,0.0503718,0.0456227,0.0414802,0.126152,0.0526463,0.024576,0.0612539,0,0.0468867,0.0791862,0.0155859,0.0147942,0.0186897,0.0217969,0.0261597,0.0264854,0,0.027858
285,0.0270281,0,0,0,0,0.0476569,0,0,0,0,0,0,0.0241662,0,0.019803,0.0645621,0,0,0.0224833,0,0,0.040637,0.0711902,0.0208046,0.00506934,0.0161583,0.0378687,0.0351196,0.0480866,0.0554687,0.0356408,0.0113974,0.0130314,0.0282596,0.028208,0.023572,0.00902413,0.0229084,0.0463627,0,0.0146081,0.0651015,0.0332751,0,0,0.0210312,0,0,0.0489137,0.056094,0.0253482,0.020424,0.00725717,0.0502717,0.045661,0.0416105,0.126116,0.0527255,0.024529,0.0613457,0,0.0460951,0.0793549,0.0154153,0.0147049,0.0187617,0.0223212,0.0261954,0.0264633,0,0.0277981
286,0.0270239,0,0,0,0,0.0476567,0,0,0,0,0,0,0.0247534,0,0.0196386,0.0647382,0,0,0.0224866,0,0,0.0406375,0.0714216,0.0205831,0.00491617,0.0163154,0.0378594,0.0350349,0.047673,0.055106,0.035327,0.0114035,0.0128788,0.0280605,0.0280387,0.0226991,0.00891663,0.0227964,0.0463265,0,0.0145585,0.065055,0.0334034,0,0,0.0210941,0,0,0.0489812,0.0560593,0.0252306,0.0203314,0.00727738,0.0502251,0.0457041,0.0416302,0.126118,0.0528146,0.0244688,0.0613727,0,0.0461999,0.0793855,0.0152831,0.014731,0.0188053,0.0225441,0.0262377,0.0264423,0,0.0277699
287,0.0270423,0,0,0,0,0.0476587,0,0,0,0,0,0,0.0252321,0,0.0193957,0.0649441,0,0,0.0225019,0,0,0.0406196,0.0716265,0.0204576,0.00481005,0.0164404,0.0378584,0.0349581,0.0472944,0.0547353,0.0350642,0.011417,0.0128839,0.0278845,0.027893,0.0218505,0.00879323,0.0227516,0.0463606,0,0.0145947,0.0649454,0.0335669,0,0,0.0211279,0,0,0.0490372,0.0560222,0.025173,0.0202799,0.0072904,0.0501803,0.045791,0.0416288,0.126122,0.0529068,0.0244052,0.0613835,0,0.0467576,0.0793264,0.0151877,0.0147765,0.0188382,0.0225581,0.0262561,0.0264137,0,0.0277307
288,0.0270593,0,0,0,0,0.0476721,0,0,0,0,0,0,0.0256577,0,0.0190764,0.0651291,0,0,0.0225435,0,0,0.0405266,0.071817,0.0204739,0.00473171,0.0165558,0.0378421,0.0349075,0.0469726,0.0544044,0.0348888,0.0114935,0.0129389,0.0277271,0.0277765,0.0210702,0.00866826,0.0228074,0.0462492,0,0.0146057,0.0647529,0.0337678,0,0,0.0211288,0,0,0.0490425,0.0560034,0.0251242,0.0202356,0.00732809,0.0501609,0.0459852,0.0416634,0.126092,0.0529466,0.0243303,0.0614551,0,0.046888,0.079326,0.0150632,0.0147772,0.0189041,0.0225564,0.0262552,0.0263871,0,0.0276209
289,0.0270832,0,0,0,0,0.0476761,0,0,0,0,0,0,0.0260237,0,0.0187684,0.0653239,0,0,0.0226089,0,0,0.0404109,0.0719929,0.0205927,0.00467853,0.0166728,0.0378301,0.0348715,0.0467297,0.0541573,0.0347628,0.0116012,0.013243,0.0275847,0.0276991,0.0203447,0.00853964,0.0228779,0.0459288,0,0.0146008,0.0645515,0.033946,0,0,0.0212458,0,0,0.0490376,0.0559902,0.0250922,0.0202283,0.00740068,0.0501862,0.0462481,0.0416972,0.126045,0.0529283,0.0243092,0.0615315,0,0.0468915,0.0793754,0.0149167,0.0149038,0.018951,0.0224319,0.0262538,0.0263836,0,0.0274782
290,0.0271219,0,0,0,0,0.0477114,0,0,0,0,0,0,0.0265548,0,0.0184821,0.0655491,0,0,0.022634,0,0,0.0405971,0.0721514,0.0206397,0.00467953,0.0167481,0.0378841,0.0348515,0.0465561,0.0539591,0.0347198,0.0116807,0.0135565,0.0274523,0.0276225,0.0195396,0.00842408,0.02258,0.0454412,0,0.0145731,0.0644311,0.0340689,0,0,0.0214,0,0,0.0490751,0.0559912,0.0250819,0.0202348,0.00748672,0.0502471,0.046598,0.0417323,0.125996,0.0529407,0.0243911,0.0615528,0,0.0468327,0.0794295,0.0147791,0.0150869,0.0189237,0.0221535,0.0263078,0.0263893,0,0.0276006
291,0.0279434,0,0,0,0,0.0479456,0,0,0,0,0,0,0.0317734,0,0,0.0672917,0,0,0.0224797,0,0,0.0406218,0.0711093,0.0171778,0.00250682,0.0183821,0.0381737,0.0344827,0,0.0563636,0.0351115,0.00915068,0.0099161,0.0270261,0.0266952,0.011744,0.00834494,0.0223303,0.044883,0,0.014678,0.0630657,0.034564,0,0,0.0212785,0,0,0.0489896,0.0560659,0.0252313,0.019828,0.00705824,0.050124,0.0461491,0.0420135,0.125723,0.0530917,0.0237858,0.0616114,0,0.0467956,0.0793677,0.0143174,0.0149758,0.0190236,0.0223031,0.0266823,0.0256885,0,0.0277235
292,0.0271882,0,0,0,0,0.047987,0,0,0,0,0,0,0.0272209,0,0.0174764,0.0658987,0,0,0.0228209,0,0,0.040708,0.0723889,0.0207019,0.00471135,0.0170534,0.0379857,0.0348946,0.0461848,0.0536325,0.0347459,0.0120354,0.0141586,0.0272466,0.0275451,0.0182163,0.00826702,0.0225162,0.0452533,0,0.0145869,0.0639939,0.0341927,0,0,0.0217778,0,0,0.0491838,0.0560557,0.0250421,0.0204196,0.00753335,0.0505004,0.0472235,0.0413411,0.125846,0.0530094,0.0240668,0.0616177,0,0.0468557,0.0794656,0.0145976,0.0153202,0.0189638,0.0226963,0.0263427,0.0263379,0,0.0277565
293,0.0271822,0,0,0,0,0.0474006,0,0,0,0,0,0,0.0274636,0,0.0174027,0.0661706,0,0,0.0185156,0,0,0.0259562,0.0722896,0.0203631,0.00476272,0.0173528,0.0381693,0.0333913,0.0458449,0.0536018,0.0347239,0.0121839,0.0147303,0.0272565,0.0275816,0.0177914,0.0131269,0.0242623,0.0452626,0,0.0146353,0.0636593,0.0347735,0,0,0.0217733,0,0,0.0491207,0.0560891,0.0250662,0.0206491,0.00745724,0.050871,0.0475894,0.0414667,0.125782,0.0530313,0.0239692,0.0616111,0,0.0469532,0.0794195,0.0144647,0.0152537,0.0188864,0.0226907,0.0258465,0.0262314,0,0
294,0.0272581,0,0,0,0,0.0480025,0,0,0,0,0,0,0.0279107,0,0.0176906,0.0664064,0,0,0.0235511,0,0,0.0406648,0.0721035,0.0197937,0.0044167,0.0176781,0.0381553,0.0351387,0.0455594,0.0536673,0.0348042,0.0123482,0.0154153,0.0272986,0.0276146,0.0175007,0.00779493,0.0227151,0.045277,0,0.0146426,0.0636359,0.0342056,0,0,0.0219229,0,0,0.0492601,0.0562174,0.0249841,0.0206335,0.00744745,0.0507562,0.0475743,0.041432,0.125657,0.0529319,0.0238678,0.0617256,0,0.0473143,0.0795302,0.0143466,0.0155881,0.0189557,0.0224558,0.0264564,0.0262501,0,0.0273607
295,0.027242,0,0,0,0,0.0479093,0,0,0,0,0,0,0.0281243,0,0.0182691,0.0666793,0,0,0.0231537,0,0,0.0408228,0.0717923,0.0192999,0.00431648,0.0178363,0.0383219,0.0351345,0.0454609,0.0538336,0.0348616,0.0124334,0.015702,0.0271986,0.0275205,0.0171878,0.00807812,0.022596,0.0451554,0,0.014644,0.0635824,0.0342506,0,0,0.0217561,0,0,0.049271,0.0562531,0.0249867,0.0208458,0.00739922,0.0509509,0.0477303,0.0414706,0.125556,0.052947,0.0237722,0.0618054,0,0.0474853,0.0795685,0.0141821,0.0157169,0.0190557,0.0218799,0.0264672,0.0262544,0,0.0279604
296,0.0271985,0,0,0,0,0.0478679,0,0,0,0,0,0,0.0283155,0,0.019125,0.0668945,0,0,0.0231619,0,0,0.0408665,0.0714206,0.0189831,0.00414939,0.0179895,0.0385056,0.0352611,0.0454488,0.0540255,0.0348972,0.0124703,0.0156512,0.0270219,0.0273255,0.016961,0.00811579,0.0226307,0.0449632,0,0.0145845,0.0635373,0.0343112,0,0,0.0216005,0,0,0.0492939,0.0563151,0.0250092,0.0210619,0.00738323,0.0510879,0.0476991,0.0414628,0.125402,0.0528934,0.0236731,0.0619191,0,0.0475031,0.0796052,0.0140196,0.0157102,0.0192621,0.0218012,0.0264639,0.0263124,0,0.028077
297,0.0271096,0,0,0,0,0.0477948,0,0,0,0,0,0,0.0282303,0,0.0195899,0.0668557,0,0,0.0232374,0,0,0.0408987,0.0710301,0.0185184,0.00396415,0.0182506,0.0387101,0.0354132,0.0454054,0.0541715,0.0348167,0.0125499,0.0153055,0.0267948,0.027113,0.0171925,0.00812237,0.022666,0.0447235,0,0.0144864,0.0634538,0.0343306,0,0,0.0214781,0,0,0.0492828,0.056401,0.0250902,0.0212518,0.00735398,0.0512233,0.0474981,0.0413755,0.125238,0.0529653,0.0235621,0.0620113,0,0.0473996,0.0796488,0.0138613,0.015576,0.019558,0.0222138,0.0264329,0.0264357,0,0.0281292
298,0.0270073,0,0,0,0,0.0475925,0,0,0,0,0,0,0.0277065,0,0.0200201,0.0668986,0,0,0.0233434,0,0,0.0409783,0.0706894,0.0179268,0.00379582,0.0183975,0.0389158,0.0355981,0.045247,0.054205,0.0345531,0.0125138,0.0145267,0.0263145,0.0268065,0.0179379,0.00814374,0.0226996,0.0444346,0,0.0143529,0.0633579,0.0342648,0,0,0.0212821,0,0,0.0492223,0.0564673,0.0251947,0.0213708,0.00733686,0.0513327,0.0471088,0.0414821,0.125073,0.0530423,0.0234257,0.0620622,0,0.0471572,0.0797227,0.0136823,0.0152931,0.0197704,0.0223812,0.0263575,0.0266192,0,0.0282649
299,0.0268856,0,0,0,0,0.0473452,0,0,0,0,0,0,0.026978,0,0.0207871,0.0669854,0,0,0.0234704,0,0,0.0411092,0.0705209,0.0174336,0.00367534,0.0182317,0.0390678,0.0357963,0.0449061,0.0541251,0.034126,0.0122845,0.0133985,0.0255757,0.026346,0.0189273,0.00816285,0.0227871,0.0440559,0,0.0142384,0.063307,0.0341618,0,0,0.0210437,0,0,0.0491658,0.0565088,0.025306,0.0214257,0.00736621,0.0513928,0.0465635,0.041587,0.124938,0.0532848,0.0232959,0.0621224,0,0.0468298,0.0797449,0.0134725,0.0149871,0.0198935,0.0222449,0.0262189,0.0268215,0,0.028557
300,0.0268176,0,0,0,0,0.0471785,0,0,0,0,0,0,0.0262717,0,0.0212975,0.0670734,0,0,0.0236018,0,0,0.0412833,0.0705391,0.0170549,0.00364332,0.0178147,0.0391118,0.0359729,0.0444121,0.0538717,0.0336579,0.0119124,0.01218,0.0249663,0.0259251,0.0198451,0.00817214,0.0229835,0.0436156,0,0.0141931,0.0632579,0.0340541,0,0,0.0207838,0,0,0.0491097,0.0565616,0.0254959,0.021405,0.00741073,0.0514031,0.0459457,0.0416848,0.124856,0.0536745,0.0231396,0.0621475,0,0.0467614,0.0797325,0.0132936,0.0147786,0.0199624,0.0218282,0.0261142,0.0270619,0,0.0289978
301,0.0268301,0,0,0,0,0.0470744,0,0,0,0,0,0,0.0257645,0,0.0212938,0.0671613,0,0,0.0237387,0,0,0.0415002,0.0706921,0.0167877,0.0037347,0.0173036,0.0390329,0.0361166,0.0439449,0.0535639,0.0332516,0.0115907,0.0112592,0.0247159,0.0257361,0.0205114,0.00819398,0.023201,0.0431817,0,0.0141972,0.0631437,0.0339463,0,0,0.0205183,0,0,0.0490809,0.0566258,0.0257611,0.0213396,0.00745848,0.0513697,0.0453459,0.0418647,0.124791,0.0539877,0.0229587,0.0621218,0,0.0469032,0.0797041,0.0131915,0.014652,0.0200723,0.0212304,0.026018,0.0272529,0,0.0295257
302,0.0269016,0,0,0,0,0.0470294,0,0,0,0,0,0,0.0257273,0,0.0211062,0.0671998,0,0,0.0238705,0,0,0.0416755,0.0708785,0.0167132,0.00388853,0.0168803,0.038871,0.0362008,0.0436836,0.0533757,0.0329951,0.0114587,0.011295,0.0247963,0.0257981,0.020675,0.00818443,0.023455,0.0427575,0,0.0142151,0.0629862,0.0338722,0,0,0.0203715,0,0,0.0491183,0.0566572,0.0260663,0.021304,0.00751574,0.0512859,0.0447949,0.0420062,0.124701,0.0541629,0.0227582,0.0620724,0,0.0470719,0.0796791,0.0131537,0.0146452,0.0204061,0.0211257,0.0259716,0.027333,0,0.0300229
303,0.0268671,0,0,0,0,0.0463457,0,0,0,0,0,0,0.0259745,0,0.0208917,0.0672127,0,0,0.0196451,0,0,0.0261265,0.0710157,0.0167039,0.00417787,0.0166559,0.0388164,0.0346124,0.0437645,0.0532565,0.0327983,0.0115984,0.0119555,0.025079,0.0260159,0.0204726,0.0134418,0.0246494,0.0423341,0,0.0142394,0.0627348,0.0345069,0,0,0.020271,0,0,0.0490972,0.0566325,0.0264257,0.0213816,0.00745811,0.051406,0.0445125,0.0421993,0.124642,0.0544328,0.0225554,0.062007,0,0.0472691,0.0795771,0.0131418,0.0143598,0.0206771,0.0215007,0.0254866,0.0271768,0,0
304,0.0270325,0,0,0,0,0.0472188,0,0,0,0,0,0,0.0263467,0,0.0207454,0.0673982,0,0,0.0244822,0,0,0.0417232,0.0711157,0.0168429,0.00413539,0.0167817,0.0384925,0.036353,0.0440595,0.0531533,0.0326771,0.011874,0.0127589,0.0254371,0.0263068,0.0200387,0.00785731,0.0240744,0.0418511,0,0.0141631,0.0626587,0.0338756,0,0,0.0205277,0,0,0.0493063,0.0567688,0.0266609,0.0211143,0.00781195,0.0509928,0.0440942,0.0419564,0.124554,0.0545563,0.0223865,0.0621298,0,0.0473963,0.0796161,0.0131271,0.0147085,0.0209223,0.0217116,0.0261674,0.0272382,0,0.0302625
305,0.0270689,0,0,0,0,0.0472862,0,0,0,0,0,0,0.0267277,0,0.0207238,0.0676783,0,0,0.0241924,0,0,0.0419036,0.0711447,0.0170364,0.00428318,0.0170654,0.0383513,0.0362615,0.044357,0.0530761,0.0325113,0.0121367,0.0133499,0.0256772,0.0265118,0.0195838,0.00806017,0.0239717,0.0414153,0,0.0141644,0.0624343,0.0338957,0,0,0.0206004,0,0,0.0493845,0.056868,0.0269329,0.0210358,0.00812127,0.0509691,0.0439937,0.0418718,0.124517,0.0546501,0.02228,0.0621446,0,0.0475811,0.0795903,0.0131555,0.0146547,0.0210356,0.0216834,0.0262594,0.0271276,0,0.0306511
306,0.0270839,0,0,0,0,0.0473761,0,0,0,0,0,0,0.0271078,0,0.0208849,0.0680148,0,0,0.0242478,0,0,0.0419501,0.0710947,0.0172911,0.00435052,0.0174409,0.0382292,0.0362452,0.0444843,0.0530636,0.0324113,0.0122985,0.0137248,0.0257259,0.0265846,0.019098,0.0080359,0.0240425,0.041024,0,0.0141336,0.0621609,0.0338851,0,0,0.0206738,0,0,0.0494354,0.0569661,0.0271338,0.0209595,0.00831848,0.0509598,0.0439327,0.0418223,0.124495,0.0547297,0.0221757,0.0621654,0,0.0477222,0.0796025,0.01321,0.0146374,0.0211217,0.0216727,0.0263409,0.0270154,0,0.0306879
307,0.0270758,0,0,0,0,0.0474782,0,0,0,0,0,0,0.0273072,0,0.0210307,0.0683612,0,0,0.0243281,0,0,0.0419453,0.0709945,0.0175572,0.00438087,0.0178401,0.0381756,0.036243,0.0444898,0.0530859,0.0323654,0.0123889,0.0137837,0.0256787,0.0265932,0.018754,0.00802644,0.0241686,0.0406685,0,0.0140444,0.0619294,0.0338662,0,0,0.0207393,0,0,0.0494974,0.0570365,0.0272971,0.0208986,0.00847631,0.0509766,0.0439689,0.0417556,0.12445,0.0547572,0.0220993,0.0622306,0,0.0477377,0.0796046,0.0133037,0.0146214,0.0211783,0.021695,0.0264183,0.0268847,0,0.0307248
308,0.0270485,0,0,0,0,0.0475793,0,0,0,0,0,0,0.0273493,0,0.0210795,0.0686521,0,0,0.0244216,0,0,0.0418777,0.0709128,0.0176484,0.00438149,0.0181646,0.0382029,0.0362578,0.0444829,0.0530913,0.0323772,0.012472,0.0134815,0.0255951,0.0265822,0.0186421,0.00805544,0.0243477,0.0403994,0,0.0140206,0.0617771,0.0338468,0,0,0.0208163,0,0,0.0495601,0.057081,0.0275396,0.020862,0.00864687,0.0510143,0.0440681,0.041675,0.124411,0.0547069,0.0220467,0.0623182,0,0.0477839,0.079591,0.0134699,0.0146849,0.0211922,0.0217414,0.0265015,0.0267376,0,0.0307098
309,0.027021,0,0,0,0,0.047669,0,0,0,0,0,0,0.0273635,0,0.0210886,0.0688431,0,0,0.0245142,0,0,0.041799,0.0708651,0.0175916,0.00436034,0.0184128,0.0382447,0.0362945,0.0445067,0.0530985,0.0324239,0.0125254,0.0131578,0.0255361,0.0265968,0.0186052,0.00812018,0.0245634,0.0401722,0,0.0140944,0.0616458,0.0338288,0,0,0.0209124,0,0,0.0496139,0.0570892,0.0278644,0.0208513,0.00882986,0.0510638,0.0441646,0.041412,0.124407,0.0547493,0.0220264,0.0623601,0,0.0478224,0.0796003,0.0136557,0.0148286,0.021178,0.0218231,0.0265881,0.0265589,0,0.030707
310,0.0277161,0,0,0,0,0.0478947,0,0,0,0,0,0,0.0276586,0,0.0211201,0.0691968,0,0,0.0240749,0,0,0.0418407,0.0709444,0.0176912,0.00495262,0.0188257,0.0378652,0.0352046,0.0444921,0.0532925,0.0329605,0.0126901,0.0129482,0.0255913,0.0267384,0.0181621,0.00786676,0.0243769,0.0352334,0,0.013545,0.0623325,0.0344109,0,0,0.0208939,0,0,0.0495917,0.0557699,0.0298162,0.0236136,0.00822808,0.0519752,0.0439945,0.0425844,0.125515,0.0552199,0.023191,0.0609165,0.0393107,0.0467404,0.0788411,0.0162717,0.0149888,0.0211533,0.0218944,0.0269647,0.0255412,0,0.0311123
311,0.0276785,0,0,0,0,0.0479603,0,0,0,0,0,0,0.0277408,0,0.0211434,0.0691939,0,0,0.0241178,0,0,0.0420203,0.0709084,0.0178086,0.00491581,0.0187609,0.0378825,0.0351836,0.044544,0.0533114,0.032998,0.0128231,0.013027,0.0256729,0.0268605,0.0180678,0.00790191,0.0244246,0.0350557,0,0.01353,0.0622418,0.0343857,0,0,0.0210087,0,0,0.0496205,0.0557954,0.0299471,0.0235594,0.00830745,0.0520418,0.0440874,0.0427006,0.125555,0.0551741,0.0232452,0.0608899,0.0393357,0.0467976,0.0788361,0.0163964,0.0151223,0.021097,0.022016,0.0269999,0.0254086,0,0.0313888
312,0.0276387,0,0,0,0,0.048003,0,0,0,0,0,0,0.0278196,0,0.0211437,0.069142,0,0,0.0241688,0,0,0.0420583,0.070883,0.0179083,0.00487608,0.0185976,0.0379061,0.0351099,0.0446467,0.0533178,0.0330034,0.0130283,0.0133808,0.0258043,0.0270176,0.0179778,0.00791161,0.024566,0.0349175,0,0.0134989,0.0621311,0.0343423,0,0,0.0211214,0,0,0.0496146,0.0558069,0.0300764,0.0235157,0.00835704,0.0520801,0.0441853,0.0427089,0.125598,0.0550665,0.0232739,0.0609077,0.0393889,0.046869,0.0788227,0.0165312,0.015304,0.0209949,0.0220273,0.0270487,0.0252953,0,0.0315464
313,0.0275784,0,0,0,0,0.0480555,0,0,0,0,0,0,0.0278521,0,0.0210653,0.0690731,0,0,0.0242599,0,0,0.0419754,0.0708808,0.0179469,0.00485161,0.0184882,0.0378604,0.0349445,0.0446966,0.0532634,0.0329294,0.0132269,0.0137241,0.0259333,0.0271129,0.0179618,0.00790989,0.0248981,0.0348532,0,0.0134724,0.062056,0.0342737,0,0,0.0212326,0,0,0.0496374,0.0558084,0.0301799,0.0234618,0.00839866,0.0520688,0.0441993,0.0425001,0.12563,0.0550007,0.0232813,0.0609061,0.0393954,0.0468738,0.0788058,0.0166038,0.0155107,0.0208577,0.0218112,0.0271344,0.0252151,0,0.0316869
314,0.0304915,0,0,0,0,0.0486777,0,0,0,0,0,0,0.0318477,0,0,0.069786,0,0,0.0226471,0,0,0.0413352,0.0702449,0.016132,0.00660385,0.0195215,0.0376007,0.0313407,0,0.0555258,0.0334293,0.0109343,0.0107814,0.0264959,0.026795,0.0121925,0.00765212,0.0244985,0.0379895,0,0.0142238,0.0646943,0.0364357,0,0,0.0203541,0,0,0.0492483,0.050387,0.0305274,0.0305435,0.0198078,0.0546396,0.0423516,0,0.122207,0,0.0197052,0.0587729,0.0379362,0.0446934,0.0781526,0.0167247,0.0153388,0.0208424,0.0210815,0.0286034,0.0221468,0,0.0319733
315,0.0294342,0,0,0,0,0.0485459,0,0,0,0,0,0,0.0280378,0,0.021373,0.0686153,0,0,0.0229152,0,0,0.0415049,0.0713095,0.0186422,0.00651471,0.0191608,0.0368471,0.0315928,0.0450819,0.0534177,0.033373,0.0136251,0.0143164,0.0262343,0.0274475,0.0177568,0.00738325,0.0246613,0.0384273,0,0.0141426,0.0653646,0.0357748,0,0,0.020934,0,0,0.0494691,0.0503703,0.0305372,0.0307424,0.0201916,0.0545628,0.0433224,0,0.122443,0,0.0202263,0.0588335,0.0379561,0.0446671,0.0783046,0.0168255,0.0157346,0.0208046,0.021345,0.0282478,0.0228237,0,0.0320957
316,0.0293497,0,0,0,0,0.0486104,0,0,0,0,0,0,0.0280952,0,0.0214828,0.0687897,0,0,0.0228786,0,0,0.0415916,0.0713593,0.0188158,0.00656107,0.0195272,0.0365975,0.0312921,0.044944,0.0532474,0.0332374,0.0136995,0.0144535,0.026253,0.027465,0.0176772,0.00725663,0.0246709,0.0383614,0,0.0141479,0.0652447,0.0357374,0,0,0.0209689,0,0,0.0495143,0.0503941,0.0305736,0.0307132,0.0201345,0.0544443,0.0432326,0,0.122431,0,0.0201277,0.058933,0.0379721,0.0447989,0.0783976,0.0168307,0.0158483,0.0208231,0.0212632,0.0283613,0.0227871,0,0.0321964
317,0.0285802,0,0,0,0,0.0485424,0,0,0,0,0,0,0.0279484,0,0.021612,0.0686364,0,0,0.023237,0,0,0.041861,0.0714043,0.0188606,0.00580743,0.0195688,0.0366989,0.0320205,0.0447562,0.052889,0.0327576,0.0136915,0.0145856,0.026147,0.0273616,0.0178959,0.00722551,0.0247899,0.0443038,0,0.0142018,0.0643951,0.0351661,0,0,0.0212384,0,0,0.0496406,0.0516777,0.0286386,0.0281098,0.0208623,0.0533603,0.0432444,0,0.12105,0,0.0182867,0.060576,0,0.0461734,0.0792146,0.01743,0.0158188,0.0209608,0.0216442,0.02809,0.0235653,0,0.032332
318,0.0285064,0,0,0,0,0.0486347,0,0,0,0,0,0,0.027824,0,0.0216604,0.0688719,0,0,0.0231973,0,0,0.0418936,0.0714192,0.0189925,0.00577161,0.019671,0.0365745,0.0317234,0.0446908,0.052774,0.0327035,0.013793,0.014645,0.0261258,0.0273395,0.0181039,0.00716071,0.0247808,0.0447128,0,0.0139094,0.0642288,0.0351666,0,0,0.0212701,0,0,0.0496845,0.0517943,0.0287541,0.0278492,0.0206062,0.0531932,0.0431088,0,0.121066,0,0.0180983,0.0606895,0,0.0462709,0.0792196,0.0176386,0.0157676,0.0211117,0.0217946,0.0281444,0.0235537,0,0.0325036
