Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,LWRA,RTIBA,
1581,0.0255866,0,0,0,0,0.0496294,0,0,0,0,0,0,0.0256103,0,0.0165953,0.0699484,0,0,0.0278805,0,0,0.045222,0.0681415,0.0226909,0.00355708,0.0197561,0.0381368,0.0340672,0.0496875,0.0593287,0.0395526,0.012727,0.0141816,0.0281102,0.0287949,0.0212117,0.00796498,0.0252417,0.0394093,0,0.014403,0.061857,0.0318333,0,0,0.0182963,0,0,0.0530101,0.0538323,0.02783,0.0208058,0.0136075,0.0492843,0.0390836,0,0.083797,0.0747274,0.0299947,0.0606316,0.0468399,0.0800472,0.0137248,0.0197571,0.0267552,0.019127,0.030539,0.0247716,0.0398071,0.0374642,0
1582,0.0252679,0,0,0,0,0.0485499,0,0,0,0,0,0,0.0260434,0,0.0166933,0.0696669,0,0,0.0250023,0,0,0.0274638,0.0683167,0.0225078,0.00375346,0.0198796,0.0379468,0.0352691,0.0496697,0.0593496,0.0397675,0.0126977,0.0142959,0.0282163,0.0288255,0.0207866,0.0108634,0.0223405,0.0400906,0,0.0143158,0.0620388,0.0332563,0,0,0.0180253,0,0,0.0529572,0.0537727,0.0277301,0.020758,0.0135792,0.0489546,0.039108,0,0.0829411,0.0745245,0.0298192,0.0607364,0.0468997,0.080166,0.013663,0.0196832,0.0265641,0.0188912,0.029539,0.024431,0,0.0375501,0
1583,0.0258432,0,0,0,0,0.0498874,0,0,0,0,0,0,0.0262822,0,0.0166613,0.069496,0,0,0.0276792,0,0,0.0452126,0.0682887,0.0226733,0.00370222,0.020119,0.0382534,0.0336848,0.0497018,0.0595718,0.0399692,0.0125206,0.0143626,0.028306,0.0288447,0.0204038,0.00840948,0.0265893,0.0404889,0,0.0143411,0.0619756,0.0319773,0,0,0.0185418,0,0,0.053229,0.0535572,0.0278278,0.0210857,0.0136312,0.0493302,0.0396583,0,0.08282,0.0745194,0.0298802,0.0605516,0.0467695,0.0800236,0.013645,0.0200879,0.0265005,0.0185041,0.0306687,0.0244231,0.0409097,0.0373475,0
1584,0.0259418,0,0,0,0,0.0500993,0,0,0,0,0,0,0.0265747,0,0.0166516,0.0693446,0,0,0.027853,0,0,0.0452126,0.0682979,0.0226327,0.00373176,0.0202313,0.0382906,0.0337713,0.0495278,0.0597446,0.0400504,0.0124382,0.0145165,0.0283974,0.0288367,0.0199169,0.00828476,0.0255686,0.0407984,0,0.0143683,0.0620412,0.032064,0,0,0.0187522,0,0,0.0533075,0.0535906,0.0277472,0.0211097,0.0136663,0.0493026,0.0399156,0,0.0829548,0.074445,0.0299116,0.0605193,0.0467828,0.0800114,0.0135915,0.0205486,0.0265885,0.0184602,0.0304582,0.0242528,0.0401609,0.037325,0
1585,0.0260606,0,0,0,0,0.0501823,0,0,0,0,0,0,0.0269144,0,0.0165168,0.0692375,0,0,0.0279614,0,0,0.0452531,0.0682551,0.0224202,0.00372213,0.0203655,0.0383749,0.0338329,0.0493761,0.0598612,0.0400371,0.0123173,0.0147105,0.028474,0.0288394,0.0195031,0.00833581,0.0256555,0.0409053,0,0.0145495,0.0620483,0.0320666,0,0,0.019026,0,0,0.0532633,0.0536859,0.0278578,0.0212193,0.0137797,0.0493968,0.040088,0,0.0830336,0.0744187,0.0299717,0.0604967,0.0466629,0.0800128,0.0136464,0.0210967,0.0268628,0.0188646,0.0304583,0.0241233,0.0403862,0.0373399,0
1586,0.0267525,0,0,0,0,0.0491831,0,0,0,0,0,0,0.0328829,0,0,0.0708985,0,0,0.0249068,0,0,0.027446,0.0670347,0.0189938,0.00505808,0.0211164,0.0387781,0.0348726,0,0.0624544,0.0405049,0.00978173,0.0113098,0.0285114,0.0284464,0.0111656,0.0106231,0.0222014,0.040961,0,0.0146208,0.0609257,0.0337647,0,0,0.0182233,0,0,0.0529887,0.0537802,0.0278523,0.0207815,0.0132521,0.0488708,0.0390058,0,0.0828899,0.0740998,0.0295451,0.0606946,0.0466965,0.0801156,0.0134295,0.0205453,0.0266085,0.0193208,0.0301258,0.0228952,0,0.0376447,0
1587,0.0256124,0,0,0,0,0.0488942,0,0,0,0,0,0,0.0252038,0,0,0.068987,0,0,0.0256985,0,0,0.0276737,0.0686785,0.0221283,0.00456874,0.0203861,0.0380679,0.0356893,0.0483093,0.059515,0.0393709,0.0109563,0.0138976,0.029646,0.0290343,0.0200563,0.0110435,0.0220635,0.0407063,0,0.0147071,0.0621034,0.033249,0,0,0.0194374,0,0,0.0536439,0.0539105,0.0276456,0.0217308,0.0138719,0.0494514,0.0401624,0,0.0827715,0.0742528,0.0299464,0.0607202,0.0467576,0.0802868,0.0134478,0.0207291,0.0260391,0.0204754,0.0297942,0.0239384,0,0.0376331,0
1588,0.0256961,0,0,0,0,0.0489379,0,0,0,0,0,0,0.0252991,0,0,0.0690038,0,0,0.025767,0,0,0.0277084,0.0686137,0.0219222,0.00463459,0.0203592,0.038017,0.0357584,0.04806,0.059546,0.0393422,0.010865,0.0136448,0.0296298,0.0290104,0.019814,0.011239,0.0218618,0.0406225,0,0.0148778,0.0620996,0.0331935,0,0,0.019497,0,0,0.0536204,0.0539381,0.0275675,0.0219262,0.0139984,0.0495491,0.0401358,0,0.0830511,0.0741781,0.0299284,0.0608091,0.0469088,0.0803172,0.0134284,0.0207719,0.0261228,0.0204937,0.0298768,0.0238362,0,0.0376807,0
1589,0.0257847,0,0,0,0,0.0489832,0,0,0,0,0,0,0.0253365,0,0,0.0689612,0,0,0.0258449,0,0,0.0277457,0.068594,0.0217576,0.00475821,0.0203364,0.0379391,0.0358401,0.0476511,0.059578,0.0393733,0.0107111,0.0134675,0.0296127,0.0289866,0.019542,0.0113894,0.0218561,0.0407042,0,0.0148665,0.0620428,0.0331997,0,0,0.0196239,0,0,0.0538122,0.0538458,0.0275341,0.0221366,0.0140047,0.0496019,0.0400966,0,0.0827046,0.0741722,0.0298692,0.0608082,0.0469017,0.0802747,0.0135799,0.0204414,0.025865,0.0212399,0.0300356,0.0237436,0,0.0376572,0
1590,0.0258808,0,0,0,0,0.0490146,0,0,0,0,0,0,0.025263,0,0,0.0689912,0,0,0.0259454,0,0,0.0277977,0.0685949,0.0216116,0.00492305,0.0203195,0.0378346,0.0359512,0.0471764,0.0595774,0.039388,0.0105175,0.0132527,0.0295907,0.0290085,0.0193737,0.0115461,0.0218939,0.0407258,0,0.0148791,0.0620062,0.0331949,0,0,0.0193017,0,0,0.0534914,0.0538172,0.0274116,0.0223706,0.0141373,0.0496533,0.0400547,0,0.0825648,0.0741536,0.0298052,0.0608341,0.0468095,0.0803267,0.0135741,0.0205261,0.0267609,0.0198383,0.0301514,0.0236698,0,0.037578,0
1591,0.0262556,0,0,0,0,0.0489588,0,0,0,0,0,0,0.0214516,0,0,0,0,0,0.0253818,0,0,0.0276448,0.0661237,0.0211134,0.0156003,0.0191252,0.0334992,0.0352838,0.0498981,0.060537,0.0364701,0.00973284,0.0136007,0.0301084,0.0294473,0.0241886,0.0110449,0.0218028,0.0443787,0,0.0153952,0.0532007,0.0337127,0,0,0.0197925,0,0,0.0497269,0.056287,0.0277881,0.0234941,0.015398,0.0488668,0.0420402,0,0.0831027,0.075426,0.033296,0.0595614,0.0453609,0.0794596,0.0145993,0.0225052,0.0283184,0,0.0303691,0.0222662,0,0.0364278,0
1592,0.0272646,0,0,0,0,0.0493604,0,0,0,0,0,0,0.0327159,0,0,0.0709014,0,0,0.0255844,0,0,0.0277256,0.0668623,0.0185244,0.00552149,0.0213405,0.038443,0.0354769,0,0.0623299,0.0404901,0.00947142,0.0108948,0.0286408,0.0285412,0.0109962,0.0116302,0.0219971,0.0412539,0,0.0151445,0.0609822,0.0336116,0,0,0.0182061,0,0,0.0529301,0.0537957,0.0272727,0.0221702,0.0140677,0.0493392,0.038882,0,0.0827453,0.0739348,0.029361,0.0608439,0.046744,0.0804292,0.0134527,0.0200183,0.0269535,0.01792,0.0305879,0.0223366,0,0.0375396,0
1593,0.0265135,0,0,0,0,0.0500435,0,0,0,0,0,0,0.0254923,0,0,0.0690059,0,0,0.029132,0,0,0.0458496,0.0684527,0.021299,0.005104,0.0204731,0.038077,0.0348973,0.0470878,0.0596468,0.0397041,0.0104376,0.0134151,0.0296651,0.0290333,0.0192086,0.00966644,0.025269,0.0414165,0,0.0152707,0.0620053,0.0318979,0,0,0.0194988,0,0,0.0533531,0.0535704,0.0271215,0.0233332,0.0147455,0.0503058,0.0402312,0,0.0828394,0.0742131,0.0297333,0.0606631,0.0468045,0.0804,0.0136121,0.0208832,0.0268839,0.0181162,0.0310891,0.0235435,0.0406423,0.037337,0
1594,0.0265058,0,0,0,0,0.0497817,0,0,0,0,0,0,0.0255935,0,0,0.0689895,0,0,0.0292318,0,0,0.0459859,0.0684286,0.0211986,0.00509384,0.0204736,0.0382188,0.0352501,0.0469837,0.0597175,0.0397922,0.010703,0.0133871,0.0296433,0.028962,0.0190002,0.010462,0.0250576,0.0415252,0,0.0153938,0.0620285,0.0320385,0,0,0.0196055,0,0,0.0533212,0.0532316,0.0269651,0.0236274,0.015041,0.0505675,0.0402045,0,0.0830674,0.0742302,0.0297815,0.0606659,0.0467634,0.0803974,0.013577,0.0211218,0.0271061,0.0187159,0.0310239,0.0234339,0.0409593,0.0373246,0
1595,0.0265486,0,0,0,0,0.0499227,0,0,0,0,0,0,0.0257625,0,0,0.0689878,0,0,0.0292982,0,0,0.0460391,0.0684179,0.0210643,0.0051025,0.020483,0.0383458,0.0352369,0.0467806,0.0597978,0.0398625,0.0109531,0.0132645,0.029609,0.0288929,0.0187811,0.0107522,0.0256917,0.0417422,0,0.015422,0.0621163,0.0318451,0,0,0.0197164,0,0,0.0533362,0.0530369,0.0269114,0.023853,0.0151437,0.0507866,0.0402297,0,0.082801,0.0742979,0.0298797,0.0606571,0.0466125,0.0803857,0.0136523,0.0212141,0.0274155,0.0190573,0.031445,0.0234363,0.0415125,0.0373452,0
1596,0.0265564,0,0,0,0,0.0501037,0,0,0,0,0,0,0.0260378,0,0,0.068955,0,0,0.0294293,0,0,0.04613,0.0684306,0.0208587,0.00514731,0.0204895,0.0383852,0.0351739,0.0466154,0.0597917,0.0398886,0.010949,0.0132478,0.0295692,0.0288548,0.018574,0.0106811,0.0261042,0.0418138,0,0.0154339,0.062185,0.0316918,0,0,0.0198267,0,0,0.0533469,0.0529902,0.026843,0.0240203,0.0151533,0.0508735,0.0402692,0,0.0825876,0.0743716,0.0299649,0.0606129,0.0465475,0.0803479,0.0137581,0.0209639,0.0275249,0.0190719,0.0311707,0.0234287,0.0416959,0.0373537,0
1597,0.0268935,0,0,0,0,0.0536094,0,0,0,0,0,0,0.0261299,0,0,0.0685492,0,0,0.02989,0,0,0.0460614,0.0683365,0.0204951,0.00414325,0.0203472,0.0393684,0.0356902,0.0464512,0.0595956,0.0396261,0.0106682,0.0131681,0.0294722,0.0287569,0.018492,0.00886804,0.0254203,0.0402764,0,0.0156902,0.0611302,0.0302401,0,0,0.0179795,0,0,0.0491144,0.0550972,0.0264697,0.0215456,0.0131417,0.0504748,0.0392504,0.0492838,0.0807321,0.0744642,0.0301869,0.0617979,0.0476921,0.0810843,0.0128977,0.0217671,0.028062,0,0,0.0245012,0.0406869,0.0383156,0
1598,0.0256319,0,0,0,0,0.0500789,0,0,0,0,0,0,0.0264911,0,0,0.068228,0,0,0.0308959,0,0,0.0466759,0.0686894,0.0202816,0.00435481,0.0202121,0.0389874,0.0368224,0.0463366,0.0592948,0.0395465,0.010572,0.0130734,0.029337,0.0286193,0.0179777,0.0114127,0.0248378,0.0403221,0,0.0155589,0.0612928,0.0305589,0,0,0.0200878,0,0,0.0534112,0.0554532,0.0260926,0.020957,0.0128984,0.0496452,0.0404078,0.048754,0.080144,0.0742398,0.0300286,0.0621581,0.0480866,0.0814333,0.0129331,0.0215481,0.0273642,0.0187372,0.0298475,0.0247664,0.0408772,0.0387807,0
1599,0.0256312,0,0,0,0,0.050013,0,0,0,0,0,0,0.0266316,0,0,0.0683038,0,0,0.0308133,0,0,0.0467032,0.0686415,0.0200897,0.00428271,0.0201583,0.0390039,0.0368552,0.0463273,0.0592945,0.0394784,0.0105303,0.0131256,0.0292749,0.0285279,0.0177154,0.0117295,0.0248904,0.0400159,0,0.0156689,0.0612008,0.0304307,0,0,0.0199672,0,0,0.0534728,0.0555415,0.0260509,0.0209461,0.0128453,0.0496504,0.0402577,0.0488082,0.0801421,0.0742519,0.0301271,0.0621623,0.048129,0.0814638,0.0129025,0.0216724,0.0273802,0.0182713,0.0299023,0.024769,0.0413546,0.0388602,0
1600,0.0256534,0,0,0,0,0.0500081,0,0,0,0,0,0,0.0268644,0,0,0.0683775,0,0,0.0307866,0,0,0.0467414,0.0685696,0.0198577,0.00426235,0.0200494,0.0390213,0.0368184,0.0461218,0.0593272,0.0393455,0.0104629,0.0130132,0.029188,0.0284169,0.0174538,0.0119415,0.0253055,0.0396273,0,0.0158193,0.0610584,0.0302612,0,0,0.0199373,0,0,0.0533816,0.055667,0.0260177,0.0209884,0.0127587,0.0497107,0.0401106,0.0487902,0.0802316,0.0743028,0.0302241,0.0621677,0.0481344,0.081467,0.0129204,0.0215616,0.0275735,0.0184299,0.030309,0.0247806,0.0417904,0.0389377,0
1601,0.0256669,0,0,0,0,0.0500354,0,0,0,0,0,0,0.0270552,0,0,0.0684642,0,0,0.0308361,0,0,0.0467804,0.0685009,0.0196138,0.00425617,0.0198089,0.0389969,0.0368972,0.0457436,0.0593436,0.039233,0.0103576,0.0128326,0.029058,0.0282828,0.0171476,0.0119596,0.0249407,0.0391929,0,0.015835,0.0609742,0.0301249,0,0,0.0197702,0,0,0.0531213,0.0557426,0.0259439,0.0210254,0.0126133,0.049764,0.0399781,0.0487425,0.0802286,0.0743563,0.0302739,0.0621814,0.0480108,0.0814413,0.0130336,0.0216161,0.0276291,0.0186494,0.0305097,0.0247836,0.0415675,0.0390428,0
1602,0.025151,0,0,0,0,0.0489583,0,0,0,0,0,0,0.0270465,0,0,0.06847,0,0,0.0286177,0,0,0.0288961,0.068626,0.0193389,0.00439002,0.0195736,0.0386995,0.0386525,0.0452873,0.0592423,0.0390702,0.0102115,0.0124737,0.0289078,0.0281275,0.0168888,0.0139613,0.0220057,0.0387783,0,0.0158474,0.0609651,0.0313965,0,0,0.019233,0,0,0.0528997,0.0559324,0.0257098,0.0208185,0.0123921,0.049458,0.0395396,0.048539,0.0801516,0.0743197,0.0302117,0.0623452,0.0480076,0.0814933,0.0131317,0.0214655,0.0274426,0.0184419,0.0296186,0.0245328,0,0.0392816,0
1603,0.0251954,0,0,0,0,0.0490391,0,0,0,0,0,0,0.027118,0,0,0.0685096,0,0,0.0287623,0,0,0.0289125,0.0685932,0.0189836,0.00434273,0.0195071,0.0386461,0.0387102,0.0449059,0.0592822,0.0390058,0.00998461,0.0122584,0.0288506,0.0280567,0.0168717,0.0140128,0.0222375,0.0380785,0,0.0159736,0.0609235,0.0312231,0,0,0.0191956,0,0,0.052835,0.056008,0.0255627,0.0208617,0.0124346,0.0494862,0.0394244,0.0485438,0.0807458,0.07436,0.0301663,0.0623702,0.0479278,0.0815062,0.0133525,0.0213115,0.02759,0.0185732,0.0291806,0.0245544,0,0.0393489,0
1604,0.0252063,0,0,0,0,0.0490408,0,0,0,0,0,0,0.0273009,0,0,0.0688264,0,0,0.0289383,0,0,0.0289414,0.0685373,0.0185978,0.00418985,0.0194156,0.0386696,0.0387768,0.0442048,0.059347,0.038994,0.00982057,0.012156,0.028746,0.0279312,0.0166837,0.0140989,0.0226756,0.0375605,0,0.0160418,0.0609278,0.0310612,0,0,0.0191452,0,0,0.0526537,0.0560529,0.0255174,0.0208755,0.0123369,0.0495427,0.0393194,0.0485601,0.0808023,0.0744783,0.0301642,0.0623083,0.0477913,0.0814622,0.0135756,0.0212607,0.0276404,0.0185713,0.0287986,0.0245965,0,0.0394321,0
1605,0.0259869,0,0,0,0,0.049922,0,0,0,0,0,0,0.0228264,0,0,0,0,0,0.0309466,0,0,0.0467833,0.0657064,0.0184722,0.0159082,0.0185922,0.0347422,0.0367595,0.0461433,0.0606245,0.0362622,0.00899408,0.0127799,0.0293129,0.0283451,0.0221199,0.011741,0.0258836,0.0414723,0,0.0159246,0.0516256,0.0303524,0,0,0.0208111,0,0,0.0532029,0.0579689,0.0260709,0.0223552,0.0129931,0.0489132,0.041315,0.0500771,0.0813114,0.0759223,0.0335926,0.060735,0.0462078,0.0802244,0.0135932,0.0223044,0.0274951,0.0185504,0.0298227,0.0235428,0.0421132,0.0384334,0
1606,0.0251864,0,0,0,0,0.0491304,0,0,0,0,0,0,0.0277178,0,0,0.0704608,0,0,0.0291391,0,0,0.0291277,0.0683806,0.0178903,0.00366632,0.0194728,0.0391126,0.0390843,0.0424209,0.0594287,0.0390699,0.00959699,0.0120753,0.0285669,0.027708,0.0158265,0.0144111,0.0222616,0.0371173,0,0.0160296,0.0613188,0.0307806,0,0,0.0189193,0,0,0.0526525,0.0561696,0.025545,0.0208339,0.0118763,0.0499604,0.0390208,0.0484482,0.0806788,0.0746497,0.030143,0.0621425,0.0477471,0.0812888,0.0138328,0.0213715,0.0274485,0.0179417,0.0287661,0.0247525,0,0.0395907,0
1607,0.026146,0,0,0,0,0.0495395,0,0,0,0,0,0,0.027703,0,0,0.0711704,0,0,0.0278048,0,0,0.0286957,0.0681819,0.0177853,0.00463253,0.0196641,0.0386464,0.0377216,0.0428177,0.0597917,0.0393072,0.00947488,0.0122375,0.0287189,0.0278254,0.0160288,0.013701,0.02183,0.0379978,0,0.0157203,0.0623028,0.0313497,0,0,0.0187009,0,0,0.0525793,0.0537462,0.0263366,0.0243111,0.0139951,0.0513468,0.0387296,0,0.0827877,0.0748904,0.0301982,0.06049,0.046054,0.0801398,0.0144531,0.0214388,0.0275448,0.0178609,0.0295426,0.0235695,0,0.038282,0
1608,0.0266858,0,0,0,0,0.0505905,0,0,0,0,0,0,0.0276594,0,0,0.0710947,0,0,0.0303415,0,0,0.0466583,0.0679745,0.0175807,0.00453993,0.0195757,0.0390466,0.0360898,0.0430602,0.0599714,0.0393153,0.00933075,0.0123082,0.0287776,0.0278156,0.0161686,0.0121278,0.0247841,0.037664,0,0.0155584,0.0622439,0.0298834,0,0,0.0191457,0,0,0.0527191,0.0536534,0.0265037,0.0247792,0.0138841,0.0518543,0.038958,0,0.0827165,0.0750794,0.0303216,0.0602518,0.0458767,0.0799565,0.0146546,0.021647,0.0279027,0.0180453,0.030452,0.0239193,0.0419108,0.0381722,0
1609,0.0251094,0,0,0,0,0.0490742,0,0,0,0,0,0,0.0278339,0,0,0.0703995,0,0,0.029377,0,0,0.0292404,0.0682971,0.0172709,0.00355473,0.019228,0.0394005,0.0393861,0.0425762,0.0594944,0.0389476,0.00924187,0.0122469,0.0285092,0.02757,0.0157792,0.01479,0.0220674,0.0364426,0,0.0158481,0.0613871,0.0304811,0,0,0.0189655,0,0,0.0526874,0.056313,0.0255059,0.0211885,0.0115254,0.050271,0.0387261,0.048174,0.0806381,0.0747778,0.0301983,0.0620144,0.0476743,0.0812058,0.0143204,0.02163,0.0278896,0.0179724,0.0288104,0.0249843,0,0.0397457,0
1610,0.0265779,0,0,0,0,0.0503804,0,0,0,0,0,0,0.0276699,0,0,0.0708489,0,0,0.0305719,0,0,0.0467382,0.0679301,0.0172451,0.004589,0.0196611,0.0391706,0.036297,0.0430021,0.0599589,0.0392458,0.0091315,0.0125538,0.028636,0.0277819,0.0159823,0.0124443,0.0253353,0.0373735,0,0.0157659,0.0622011,0.0298071,0,0,0.0190678,0,0,0.0528395,0.0536155,0.0264752,0.0249101,0.0138162,0.0519834,0.0387685,0,0.082941,0.0750712,0.0303282,0.060185,0.0458529,0.079896,0.0147954,0.0217211,0.0278176,0.0177423,0.0308223,0.0240559,0.0422063,0.038226,0
1611,0.0250038,0,0,0,0,0.0490539,0,0,0,0,0,0,0.0278182,0,0,0.0700607,0,0,0.0293943,0,0,0.0292346,0.0683074,0.0169479,0.00374862,0.0192436,0.0394049,0.0394631,0.0425624,0.0594391,0.0388443,0.00893857,0.0124137,0.0283835,0.0275293,0.0158212,0.0148732,0.0225761,0.0363573,0,0.0159892,0.0612405,0.0303048,0,0,0.018874,0,0,0.0527356,0.0561592,0.0255512,0.0213371,0.011452,0.0503173,0.0385324,0.0481027,0.0802886,0.074806,0.03023,0.0618885,0.047561,0.0810795,0.0144333,0.0216796,0.0277848,0.0176998,0.029066,0.0251646,0,0.039774,0
1612,0.0251807,0,0,0,0,0.0493875,0,0,0,0,0,0,0.0276442,0,0,0.0702013,0,0,0.0319079,0,0,0.0472565,0.0683587,0.0167356,0.00429039,0.0188335,0.039118,0.0376864,0.0425146,0.0592399,0.0385325,0.00863508,0.0122278,0.0282793,0.0273991,0.0161783,0.0127321,0.0259996,0.0359881,0,0.0159503,0.0609644,0.0283606,0,0,0.0194088,0,0,0.0534253,0.0561525,0.0256321,0.0217348,0.0114812,0.0506511,0.039947,0.0483192,0.0807128,0.0748826,0.0303295,0.0617442,0.0474952,0.0809839,0.0146494,0,0.0288453,0.0189286,0.0293312,0.0260892,0.0425768,0.0396488,0
1613,0.0244374,0,0,0,0,0.0482378,0,0,0,0,0,0,0.0276791,0,0,0.0700831,0,0,0.0294273,0,0,0.0292695,0.068538,0.0165332,0.00436362,0.0186177,0.0387969,0.0394168,0.042312,0.0590432,0.0383837,0.00853408,0.0119236,0.0281961,0.0272917,0.0161684,0.0145619,0.0223288,0.0357736,0,0.0160544,0.060971,0.0299064,0,0,0.0188213,0,0,0.0532302,0.0564086,0.0254356,0.0214168,0.0114057,0.0502825,0.0393714,0.048199,0.0807474,0.074764,0.0302283,0.0619472,0.0477034,0.0811263,0.0147473,0,0.0289109,0.0188276,0.0284,0.0258433,0,0.0398278,0
1614,0.0246578,0,0,0,0,0.0487867,0,0,0,0,0,0,0.0276852,0,0,0.0698328,0,0,0.0290706,0,0,0.0292296,0.0683538,0.0164754,0.00389989,0.0189372,0.0391713,0.0394052,0.0424308,0.0592993,0.0385879,0.00846945,0.011999,0.0282758,0.0273731,0.0161549,0.0148044,0.0224348,0.0354611,0,0.0161662,0.0610193,0.0303941,0,0,0.0185649,0,0,0.0526988,0.0563864,0.0254714,0.0212352,0.0112781,0.0502448,0.0381143,0.048282,0.0805831,0.07482,0.0301709,0.0619369,0.0476719,0.0810255,0.0149498,0.0212097,0.0281077,0.01764,0.028626,0.025462,0,0.0398163,0
1615,0.0251938,0,0,0,0,0.0496862,0,0,0,0,0,0,0.0275893,0,0,0.0697791,0,0,0.0310469,0,0,0.0473459,0.0681813,0.0164594,0.00385216,0.0190833,0.0392882,0.0375692,0.0425597,0.0594671,0.0385765,0.00841197,0.0121911,0.028298,0.027401,0.0162088,0.0132402,0.0262884,0.0351796,0,0.016223,0.0609415,0.0290875,0,0,0.0189221,0,0,0.0528715,0.0562641,0.0257455,0.0215159,0.0110771,0.050533,0.0383642,0.0485717,0.0801859,0.075017,0.0302826,0.0616824,0.0474553,0.0807464,0.0151794,0.0212031,0.0280875,0.0174881,0.0293505,0.0257634,0.043347,0.0396362,0
1616,0.0250623,0,0,0,0,0.048903,0,0,0,0,0,0,0.0274951,0,0,0.069716,0,0,0.0280488,0,0,0.0289322,0.0683096,0.0165548,0.00442552,0.019002,0.0384495,0.0383716,0.0427887,0.0595068,0.0385467,0.00857596,0.0122903,0.0282755,0.0274164,0.0161484,0.0141099,0.0226398,0.0379766,0,0.0114776,0.061531,0.0307538,0,0,0.018342,0,0,0.0526353,0.0553145,0,0.0228097,0.00674162,0.0503856,0.0378453,0.0487443,0.0815865,0.0776126,0.0319523,0.0596909,0.0451016,0.0773497,0.0116685,0.020641,0.0279544,0.0174176,0.0287724,0.0249312,0,0.038947,0
1617,0.0261132,0,0,0,0,0.0494239,0,0,0,0,0,0,0.0276265,0,0,0.0701568,0,0,0.0263104,0,0,0.0284659,0.0682379,0.0166531,0.00563929,0.0191281,0.0377152,0.0365219,0.043185,0.0598362,0.0389106,0.00854158,0.0123755,0.028394,0.0275926,0.0160389,0.0132092,0.0217743,0.0383561,0,0.0111019,0.0626757,0.0313732,0,0,0.0181296,0,0,0.0525056,0.0525164,0,0.0264558,0.00888366,0.0515116,0.0376322,0,0.0842996,0.0780353,0.0322182,0.0577895,0.0432216,0.0760969,0.0101433,0.0206389,0.0280194,0.017511,0.0296081,0.0236743,0,0.0375056,0
1618,0.0264498,0,0,0,0,0.048951,0,0,0,0,0,0,0.0331918,0,0,0.0718565,0,0,0.0264454,0,0,0.0285145,0.0665951,0.0153621,0.00590613,0.020073,0.0381067,0.0363202,0,0.0618798,0.0391598,0.00731051,0.010243,0.0273615,0.0266287,0.0112339,0.0129197,0.0215271,0.0355134,0,0.0160903,0.0610234,0.0311016,0,0,0.0173777,0,0,0.052667,0.053843,0.0266727,0.0241645,0.0125382,0.0502843,0.0377074,0,0.0827603,0.075004,0.0301223,0.0601161,0.045771,0.0795409,0.0155757,0,0.0287119,0.0186589,0.0292888,0.0237499,0,0.0386019,0
1619,0.0253832,0,0,0,0,0.0495004,0,0,0,0,0,0,0.0282418,0,0,0.0699416,0,0,0.027399,0,0,0.00562335,0.0684809,0.0164396,0.00509376,0.0187819,0.037468,0.0369764,0.0428606,0.0594909,0.0386372,0.00837513,0.0124813,0.0282747,0.0274643,0.0156561,0.0154878,0,0.0355503,0,0.0161172,0.0622565,0.0310987,0,0,0.0181522,0,0,0.0525042,0.0542148,0.0262102,0.0239112,0.0128415,0.0499463,0.0376638,0,0.0819846,0.0750015,0.0302973,0.0603908,0.0460382,0.0798875,0.015634,0.0204221,0.0281556,0.0175647,0.0288225,0.0244991,0,0.0389163,0
1620,0.0267962,0,0,0,0,0.0497449,0,0,0,0,0,0,0.0335503,0,0,0.0718413,0,0,0.02587,0,0,0.0282844,0.0664227,0.0154512,0.00554412,0.0202235,0.038461,0.0360603,0,0.0620891,0.0393818,0.00730617,0.0104897,0.0274398,0.0267209,0.0112279,0.0128163,0.0214502,0.0350917,0,0.0162216,0.0614175,0.0312798,0,0,0.0174957,0,0,0.052317,0.053878,0.026557,0.023786,0.0125773,0.0501082,0.0367379,0,0.0823798,0.0749723,0.0300427,0.0601251,0.0456722,0.0795546,0.0158072,0.0197547,0.0280553,0.0173476,0.029467,0.0233092,0,0.0386849,0
1621,0.0273888,0,0,0,0,0.0507875,0,0,0,0,0,0,0.0334344,0,0,0.0719407,0,0,0.0282613,0,0,0.0465825,0.0662584,0.0155451,0.00512175,0.0202334,0.038916,0.0339399,0,0.0621772,0.0394219,0.00736483,0.0104313,0.0274156,0.0267298,0.011256,0.011344,0.0251825,0.0348578,0,0.0162305,0.06132,0.0299653,0,0,0.0178956,0,0,0.0524845,0.0537656,0.0266787,0.0239203,0.012579,0.0506473,0.0371379,0,0.0830486,0.0750293,0.0300527,0.0600254,0.0454876,0.0794349,0.0159353,0.019891,0.0281139,0.0172971,0.0307806,0.0236113,0.0432173,0.0385511,0
