Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,
1827,0.0287887,0,0,0,0,0.0432465,0,0,0,0,0,0,0.0164931,0,0.0236202,0,0,0,0.0195016,0,0,0.0270907,0.0741496,0.0228235,0.0213031,0.0130293,0.03531,0.0343251,0.0561173,0.055865,0.027173,0.0107819,0.014114,0.0289658,0.028857,0.0429008,0.0111985,0,0.0232161,0.0367723,0,0.0144483,0.0568396,0.0362622,0,0,0.0269708,0,0,0.0482379,0.0513001,0.0388608,0.0319924,0.0119312,0.0579565,0.0447886,0,0,0.077905,0.0279824,0.0540819,0.0337639,0.0396803,0.0718138,0.0174404,0.012006,0.0172169,0.0207158,0.0242102,0.0254629,0
1828,0.0286098,0,0,0,0,0.0431577,0,0,0,0,0,0,0.0165563,0,0.0237814,0,0,0,0.0196865,0,0,0.0270994,0.074148,0.0229604,0.0212424,0.0130044,0.0354333,0.0346704,0.0561369,0.0558839,0.0270685,0.0110253,0.0141901,0.02897,0.0287936,0.042827,0.0112648,0,0.0232919,0.0353663,0,0.0145782,0.0565043,0.036168,0,0,0.0268912,0,0,0.0481852,0.0516621,0.0391599,0.0314556,0.0122996,0.0578625,0.0450741,0,0,0.0780856,0.0280379,0.0538409,0.0334227,0.0394351,0.0715052,0.0180123,0.0120561,0.0170171,0.0207342,0.0241494,0.0257755,0
1829,0.0280823,0,0,0,0,0.0438022,0,0,0,0,0,0,0.0165775,0,0.0237096,0,0,0,0.0227716,0,0,0.0405772,0.0742227,0.0230089,0.0211294,0.0129552,0.0354184,0.0362539,0.056186,0.0558411,0.0269265,0.0111325,0.0143379,0.0290221,0.0288206,0.0426829,0.00781441,0.0231025,0.0214639,0.0340795,0,0.0146502,0.0563592,0.0358335,0,0,0.026829,0,0,0.04809,0.0521976,0.0394285,0.0306948,0.0120622,0.0574646,0.0448999,0,0,0.0781764,0.0278715,0.0537241,0.0332225,0.0392645,0.0711966,0.0186421,0.0124475,0.0167175,0.0207225,0.0247498,0.0260561,0
1830,0.0278907,0,0,0,0,0.0436726,0,0,0,0,0,0,0.0165696,0,0.0235768,0,0,0,0.0226084,0,0,0.0406416,0.0742115,0.0229926,0.0210586,0.0129754,0.0355391,0.0364857,0.0561559,0.0557475,0.0267919,0.0108595,0.0144821,0.0290905,0.0289108,0.0426291,0.00801628,0.0233743,0.0215629,0.032465,0,0.0148898,0.0560353,0.0357087,0,0,0.0267263,0,0,0.0480128,0.0525392,0.0398787,0.0302162,0.0116032,0.0574098,0.045246,0,0,0.0783471,0.0278787,0.0534465,0.0328354,0.0390019,0.0707573,0.0197121,0.0124507,0.0163811,0.0206055,0.0245138,0.0263558,0
1831,0.027642,0,0,0,0,0.0435838,0,0,0,0,0,0,0.0166473,0,0.0236542,0,0,0,0.0227362,0,0,0.0406951,0.0741721,0.0230443,0.0209166,0.0129956,0.0357411,0.0368938,0.0562377,0.0557057,0.0266926,0.0108553,0.0147094,0.0291072,0.0289673,0.042525,0.00808483,0.0234018,0.0217062,0.0308048,0,0.0151525,0.055864,0.0355502,0,0,0.026706,0,0,0.0479645,0.0530762,0.0403686,0.0296825,0.0121735,0.0573132,0.0455999,0,0,0.0785298,0.0278005,0.0531736,0.0323838,0.0387696,0.0703099,0.0212367,0.0124213,0.0157865,0.0204595,0.0243477,0.0266728,0
1832,0.0274025,0,0,0,0,0.0434607,0,0,0,0,0,0,0.0167192,0,0.0237508,0,0,0,0.0229035,0,0,0.0407031,0.0740822,0.0230864,0.0208905,0.0130711,0.0357961,0.0373376,0.0562587,0.0557157,0.0266328,0.0109411,0.0149285,0.0291071,0.0289005,0.0424216,0.00817123,0.0233658,0.0218532,0.0291983,0,0.0155747,0.0555735,0.0353941,0,0,0.0266558,0,0,0.0478552,0.053568,0.0408462,0.029191,0.0129427,0.0571221,0.046005,0,0,0.0786973,0.0277965,0.0529381,0.0319538,0.0385142,0.0699825,0.0230892,0.0124475,0.0154757,0.0205926,0.0241892,0.0269751,0
1833,0.0271425,0,0,0,0,0.0432861,0,0,0,0,0,0,0.0167328,0,0.0238136,0,0,0,0.0230739,0,0,0.0407412,0.073976,0.0231158,0.0208929,0.0131401,0.0357583,0.0378364,0.0562511,0.0557597,0.0265407,0.0111127,0.0148502,0.0290915,0.0288053,0.0424128,0.00822413,0.0233451,0.0219089,0.0273549,0,0.0159452,0.05523,0.0352016,0,0,0.0267418,0,0,0.0477946,0.0540748,0.0413511,0.0287018,0.0135992,0.0568983,0.0464492,0,0,0.0788771,0.0278274,0.0526796,0.0315137,0.0382165,0.0696416,0.0252662,0.0124565,0.0151091,0.0207343,0.0240314,0.0272935,0
1834,0.0271978,0,0,0,0,0.0424256,0,0,0,0,0,0,0.0167202,0,0.0237922,0,0,0,0.0208414,0,0,0.0272459,0.0738286,0.0231249,0.0206892,0.0132351,0.0360837,0.0370579,0.0563028,0.0559024,0.0265098,0.0111244,0.0147115,0.0290762,0.0287754,0.0425422,0.011882,0,0.0239534,0.0252436,0,0.0164574,0.0548828,0.0352,0,0,0.0265704,0,0,0.0478652,0.0545419,0.0420045,0.0283371,0.0143328,0.057076,0.0472253,0,0,0.0790877,0.0279579,0.0522789,0.0309055,0.037843,0.0691581,0.027948,0.0121346,0.0150328,0.0207278,0.0231723,0.0277162,0
1835,0.0269476,0,0,0,0,0.0422764,0,0,0,0,0,0,0.016725,0,0.0238199,0,0,0,0.0209239,0,0,0.027312,0.0737382,0.0231148,0.0207136,0.0131972,0.0360083,0.0377194,0.0562971,0.0559888,0.0264926,0.0110288,0.0145447,0.0290589,0.0287717,0.0426519,0.0121835,0,0.0240941,0.0233805,0,0.0169071,0.0546209,0.0349953,0,0,0.0264967,0,0,0.0478855,0.0550037,0.0425806,0.0278496,0.014836,0.0568073,0.0475357,0,0,0.0791946,0.0279864,0.0520364,0.0304051,0.0375963,0.0687186,0.0306472,0.012168,0.0148771,0.0206992,0.0229418,0.0280784,0
1836,0.0267145,0,0,0,0,0.0421296,0,0,0,0,0,0,0.0167025,0,0.023836,0,0,0,0.0210556,0,0,0.0273352,0.0737129,0.0230694,0.0206566,0.0130646,0.0360266,0.0384405,0.0562793,0.0559604,0.0264258,0.0106651,0.0143582,0.0290959,0.0287931,0.0428341,0.0125361,0,0.0242712,0.0217779,0,0.0173468,0.0544409,0.0347329,0,0,0.0264232,0,0,0.0477829,0.0554654,0.0432626,0.0273636,0.015136,0.0565812,0.0477992,0,0,0.0792421,0.0279252,0.0518532,0.0298777,0.0372595,0.0682203,0.0334197,0.0121542,0.0145837,0.0205596,0.0225948,0.0285089,0
1837,0.0265004,0,0,0,0,0.041921,0,0,0,0,0,0,0.0167176,0,0.0237981,0,0,0,0.0212896,0,0,0.0273556,0.0736772,0.0229993,0.0205688,0.0130069,0.0360387,0.0391536,0.0563069,0.0559538,0.0263265,0.010373,0.014394,0.0291389,0.0288138,0.0429436,0.0128888,0,0.02441,0.0201619,0,0.0178468,0.0542752,0.0344773,0,0,0.0263264,0,0,0.0477079,0.0559336,0.043975,0.0268494,0.01527,0.0563621,0.0480452,0,0,0.0791934,0.0278416,0.0516554,0.0295663,0.0367965,0.067751,0.0364356,0.0121587,0.0142975,0.0203142,0.0222454,0.0289684,0
1838,0.0262696,0,0,0,0,0.0417018,0,0,0,0,0,0,0.0167794,0,0.0237815,0,0,0,0.0214975,0,0,0.0273623,0.0736283,0.0229283,0.0204379,0.0130409,0.036159,0.0399014,0.0562952,0.0559768,0.0262124,0.0104956,0.0144155,0.0291367,0.0288328,0.0429358,0.01331,0,0.0245471,0.0186526,0,0.0184727,0.0541404,0.0342233,0,0,0.0262731,0,0,0.0476107,0.0564357,0.044704,0.0263485,0.0152594,0.0561883,0.0482695,0,0,0.0790734,0.0277823,0.051211,0.0292171,0.0363787,0.0673582,0.0392817,0.0120357,0.0142443,0.0205396,0.0219276,0.0294481,0
1839,0.0260321,0,0,0,0,0.0415127,0,0,0,0,0,0,0.0168527,0,0.0237969,0,0,0,0.0215692,0,0,0.0273552,0.0735789,0.0228183,0.0203218,0.013067,0.0362983,0.0406566,0.0561843,0.055995,0.0261032,0.0105061,0.014465,0.0291397,0.0288549,0.0428436,0.0137058,0,0.0246814,0.0175142,0,0.0190135,0.0540282,0.0339827,0,0,0.0262241,0,0,0.047561,0.0568803,0.0453986,0.0259262,0.0152714,0.0560676,0.0484669,0,0,0.0789724,0.0277871,0.0508357,0.0288336,0.0361207,0.067037,0.0415306,0.0119175,0.0141701,0.0206634,0.0217332,0.0298983,0
1840,0.0258384,0,0,0,0,0.0413474,0,0,0,0,0,0,0.0169362,0,0.0238297,0,0,0,0.0216087,0,0,0.0273497,0.0735267,0.0226879,0.0202067,0.0130738,0.0363669,0.0413198,0.0559756,0.0560133,0.0260041,0.0104915,0.014498,0.0291378,0.0288338,0.0426186,0.0140097,0,0.0248077,0.0168371,0,0.0194516,0.0539014,0.03377,0,0,0.0262551,0,0,0.0475231,0.0572357,0.0460513,0.0255795,0.0153067,0.0559939,0.0485353,0,0,0.0789475,0.0278826,0.0506344,0.0285162,0.0360217,0.0668064,0.043263,0.011791,0.0140278,0.0206417,0.0215117,0.0303102,0
1841,0.0262137,0,0,0,0,0.0412488,0,0,0,0,0,0,0.0174887,0,0,0,0,0,0.0215107,0,0,0.0273559,0.0744087,0.017862,0.0238158,0.0164732,0.0376111,0.0416696,0,0.0598866,0.0285533,0.00697981,0.00974247,0.0290165,0.0276069,0.0316716,0.0140483,0,0.0247974,0.0164296,0,0.0198924,0.0520972,0.0338494,0,0,0.0262481,0,0,0.0475216,0.0581565,0.0469084,0.0245666,0.0151625,0.0559103,0.0481028,0,0,0.0787952,0.0277344,0.050245,0.0280028,0.0356398,0.066414,0.0445596,0.0115706,0.0139173,0.0205003,0.0214419,0.0301952,0
1842,0.0255123,0,0,0,0,0.0410525,0,0,0,0,0,0,0.0170964,0,0.0238711,0,0,0,0.0217221,0,0,0.0274193,0.0734244,0.0225539,0.0201185,0.0130762,0.0365785,0.0424212,0.055969,0.0559292,0.0258211,0.0106223,0.0143268,0.0291228,0.0288482,0.0421058,0.0142744,0,0.0249258,0.01623,0,0.0198946,0.0537804,0.0334924,0,0,0.0263099,0,0,0.0475327,0.0578249,0.0471291,0.0250964,0.0151928,0.0560697,0.0484891,0,0,0.0789876,0.0281058,0.05052,0.0281001,0.035881,0.0666509,0.0458883,0.0114843,0.0137956,0.0205261,0.0209179,0.0309771,0
1843,0.0249646,0,0,0,0,0.0415481,0,0,0,0,0,0,0.017214,0,0.0238677,0,0,0,0.0242052,0,0,0.0408697,0.0734617,0.0224166,0.0202636,0.0130638,0.0362947,0.0445869,0.0557628,0.0558099,0.0257317,0.0104616,0.0142393,0.0290764,0.0288317,0.0416292,0.0100513,0.0222152,0.0229588,0.0163207,0,0.019912,0.0538617,0.0333072,0,0,0.0262457,0,0,0.0475088,0.0581456,0.0473625,0.0248025,0.0150141,0.0556915,0.0479654,0,0,0.078936,0.0280815,0.0506069,0.0280905,0.0360164,0.0667439,0.0467207,0.0117695,0.0138188,0.0205234,0.0213053,0.0311882,0
1844,0.025333,0,0,0,0,0.0406947,0,0,0,0,0,0,0.0172808,0,0.0237749,0,0,0,0.0218156,0,0,0.0274151,0.07336,0.0222707,0.0202827,0.0131741,0.0365429,0.0429015,0.0555376,0.0558126,0.0256973,0.0103535,0.0141459,0.0290432,0.02882,0.0412313,0.0143767,0,0.0249169,0.0163423,0,0.0200119,0.0535793,0.0333148,0,0,0.0262593,0,0,0.0474279,0.0581686,0.0474625,0.0248933,0.0150051,0.0562568,0.0485642,0,0,0.079166,0.0283628,0.0504662,0.0278898,0.0359945,0.0667011,0.0468424,0.0112156,0.0137434,0.0205502,0.0203761,0.0313876,0
1845,0.0258352,0,0,0,0,0.0405522,0,0,0,0,0,0,0.0180783,0,0,0,0,0,0.0216794,0,0,0.0273477,0.0741284,0.0175988,0.0240084,0.0165442,0.0376878,0.0427663,0,0.059548,0.0281938,0.0069144,0.0094471,0.0289312,0.0275619,0.0305259,0.0142381,0,0.024796,0.0162955,0,0.0201932,0.0517418,0.0335135,0,0,0.0261991,0,0,0.0473612,0.0588079,0.0476408,0.0241149,0.0149042,0.0562868,0.0481053,0,0,0.0791565,0.028207,0.0501281,0.0275558,0.0357547,0.0664758,0.0465315,0.0110758,0.0137709,0.020497,0.0203938,0.0310439,0
1846,0.0252513,0,0,0,0,0.0403395,0,0,0,0,0,0,0.0175204,0,0.0236597,0,0,0,0.0218312,0,0,0.0273607,0.0732496,0.0220114,0.0204119,0.0133865,0.0366071,0.043029,0.0551767,0.0557449,0.0256468,0.0105374,0.0139991,0.0290752,0.0288178,0.0402782,0.0141887,0,0.0247912,0.0164122,0,0.0199616,0.0532704,0.0332658,0,0,0.0262997,0,0,0.0474013,0.0582927,0.0473035,0.0247945,0.0150077,0.0565384,0.0485188,0,0,0.0793585,0.0284677,0.0505016,0.0278739,0.0360811,0.0667949,0.0464588,0.011102,0.013722,0.0205331,0.0199774,0.0316208,0
1847,0.0247198,0,0,0,0,0.0408611,0,0,0,0,0,0,0.0176877,0,0.0236272,0,0,0,0.0243643,0,0,0.040972,0.0732648,0.0218938,0.0205914,0.0134532,0.0363978,0.04472,0.055043,0.0556656,0.025627,0.0105679,0.0140918,0.029072,0.0288039,0.0398567,0.00952193,0.0225984,0.0228871,0.0166828,0,0.0198304,0.0534126,0.0332237,0,0,0.0263042,0,0,0.0473788,0.058479,0.0472276,0.0245411,0.0150563,0.0562098,0.0479873,0,0,0.0792444,0.0282683,0.0507123,0.0281729,0.0362812,0.0669544,0.0463572,0.0114896,0.0137617,0.0205737,0.0204293,0.0316573,0
1848,0.0251281,0,0,0,0,0.0400322,0,0,0,0,0,0,0.0178083,0,0.0235173,0,0,0,0.0217648,0,0,0.0273454,0.0731443,0.0217142,0.0206132,0.0136378,0.0366927,0.0424642,0.0549933,0.0556772,0.0255793,0.0104772,0.0141043,0.0290692,0.0287929,0.0395155,0.013702,0,0.0245989,0.0167974,0,0.0198272,0.0531153,0.0333608,0,0,0.0264108,0,0,0.0472834,0.0584151,0.0473001,0.024637,0.0153989,0.0567643,0.0486097,0,0,0.0792976,0.0283112,0.0507397,0.0283588,0.0363336,0.067028,0.0462999,0.0110132,0.013678,0.0206596,0.0195826,0.0316824,0
1849,0.0250932,0,0,0,0,0.0398497,0,0,0,0,0,0,0.0179523,0,0.023468,0,0,0,0.0217789,0,0,0.027338,0.0730812,0.0214873,0.0206135,0.0138019,0.0367195,0.0420518,0.0548923,0.0556273,0.025491,0.0104731,0.0140977,0.0290547,0.0287731,0.0389521,0.0133471,0,0.0245373,0.0169529,0,0.0196573,0.0530357,0.0334404,0,0,0.0264823,0,0,0.0472511,0.0584843,0.0473381,0.0245164,0.0156965,0.0568321,0.048658,0,0,0.0790963,0.0280244,0.0509028,0.0287244,0.0364954,0.0671772,0.0461356,0.0109119,0.013587,0.0206669,0.01949,0.0316397,0
1850,0.0250705,0,0,0,0,0.0397222,0,0,0,0,0,0,0.0180319,0,0.0234426,0,0,0,0.0217781,0,0,0.0272876,0.0730279,0.0213673,0.0206363,0.0139428,0.036747,0.0416517,0.054753,0.0555501,0.0254436,0.0104472,0.0140066,0.0290345,0.0287447,0.0384864,0.0129954,0,0.0244569,0.0171554,0,0.0195181,0.0529135,0.0334853,0,0,0.0265474,0,0,0.0472522,0.0585562,0.0473936,0.0243254,0.0161062,0.056892,0.0487335,0,0,0.0788763,0.0276768,0.0510489,0.0289251,0.0366598,0.0672917,0.0458266,0.0108597,0.0135941,0.0206727,0.0194409,0.0316097,0
1851,0.025093,0,0,0,0,0.0396006,0,0,0,0,0,0,0.0180914,0,0.0234047,0,0,0,0.0218122,0,0,0.027297,0.0729774,0.0212992,0.0208186,0.0140943,0.0366192,0.041336,0.054583,0.0554905,0.0253939,0.0104664,0.0138987,0.0290452,0.028758,0.0381242,0.0126789,0,0.0243796,0.0174361,0,0.0193377,0.0529216,0.0335222,0,0,0.0265864,0,0,0.0472978,0.0585797,0.0473875,0.0242559,0.0166147,0.0568775,0.0488757,0,0,0.0786452,0.0274507,0.0512399,0.0291943,0.0368531,0.0674573,0.0454856,0.0108232,0.0136498,0.0206303,0.019457,0.0315587,0
1852,0.025162,0,0,0,0,0.039504,0,0,0,0,0,0,0.0182608,0,0.0233651,0,0,0,0.0218887,0,0,0.0272851,0.0729233,0.0212269,0.0210056,0.0143068,0.0364798,0.0410568,0.0543962,0.0554454,0.0254165,0.0104694,0.0139184,0.0290946,0.0287672,0.0377439,0.0123865,0,0.0242847,0.0176762,0,0.0191115,0.0528562,0.0335342,0,0,0.0266167,0,0,0.0473269,0.058596,0.0473876,0.0242437,0.017097,0.0568818,0.0490265,0,0,0.0783982,0.0272245,0.0514432,0.0295034,0.0370784,0.0676244,0.0450847,0.0108387,0.0136769,0.0205711,0.0194247,0.0315179,0
1853,0.0252471,0,0,0,0,0.0394267,0,0,0,0,0,0,0.0184998,0,0.0233777,0,0,0,0.0219958,0,0,0.0272574,0.0728456,0.0211428,0.0211724,0.0144331,0.0363617,0.0407851,0.0542568,0.0554461,0.0254953,0.010453,0.0139542,0.0290594,0.0287622,0.037276,0.012149,0,0.0242912,0.0180122,0,0.0188157,0.0526693,0.0335144,0,0,0.0266963,0,0,0.047408,0.0586296,0.0473617,0.0242832,0.0175461,0.0569231,0.0491603,0,0,0.0782062,0.0270326,0.0516638,0.0298518,0.0372787,0.0678011,0.0447025,0.0108228,0.0137165,0.0205489,0.0194593,0.031479,0
1854,0.0253225,0,0,0,0,0.0393566,0,0,0,0,0,0,0.0186537,0,0.0233626,0,0,0,0.0221253,0,0,0.0272757,0.0727746,0.0210708,0.021347,0.0146047,0.0362757,0.0405072,0.0540617,0.0554177,0.0255531,0.0104086,0.0138715,0.0290445,0.0287751,0.0368106,0.0119437,0,0.0243317,0.0184441,0,0.0184589,0.0524768,0.0334787,0,0,0.0267153,0,0,0.047397,0.0586289,0.0472955,0.024304,0.017943,0.0570008,0.0493558,0,0,0.0780986,0.0268864,0.0519221,0.0302054,0.0375037,0.0680431,0.0442534,0.0108609,0.0137544,0.0205101,0.0195039,0.0314115,0
1855,0.0253665,0,0,0,0,0.0393251,0,0,0,0,0,0,0.0187251,0,0.0232999,0,0,0,0.0222649,0,0,0.0272909,0.0727137,0.0210164,0.0215287,0.0148225,0.0361953,0.0402514,0.0538502,0.0553888,0.0256001,0.0103434,0.0138121,0.0290782,0.0287962,0.0362918,0.0117833,0,0.024326,0.0188715,0,0.0180836,0.0523918,0.033478,0,0,0.02675,0,0,0.0474806,0.0586161,0.0471453,0.0243361,0.0182421,0.0570833,0.0495497,0,0,0.0780777,0.0268081,0.0521825,0.0305395,0.0377541,0.0683175,0.0432693,0.0108146,0.0138335,0.0205501,0.0195253,0.0313256,0
1856,0.0254131,0,0,0,0,0.0393392,0,0,0,0,0,0,0.0188181,0,0.0232374,0,0,0,0.0223615,0,0,0.0273536,0.0726716,0.0209782,0.0216973,0.0150106,0.0361421,0.0400286,0.0536472,0.0553356,0.0256697,0.0103526,0.0137865,0.0290722,0.0288171,0.0357884,0.0116213,0,0.0243122,0.0193398,0,0.0177071,0.0524035,0.0335293,0,0,0.0268192,0,0,0.0475763,0.0585854,0.0469371,0.024395,0.0184287,0.0571831,0.0497363,0,0,0.0781218,0.0267635,0.0524311,0.0309226,0.0379987,0.0686066,0.0421535,0.0107673,0.0139684,0.0206317,0.019569,0.031216,0
1857,0.0254724,0,0,0,0,0.039349,0,0,0,0,0,0,0.0189549,0,0.0231989,0,0,0,0.0223909,0,0,0.0273384,0.0726333,0.0209544,0.0217874,0.015134,0.0361144,0.0397542,0.0534608,0.0552815,0.0257685,0.010309,0.0137957,0.02913,0.0288351,0.0353601,0.0115003,0,0.0242949,0.0200235,0,0.0172662,0.052376,0.0336396,0,0,0.0269196,0,0,0.0476105,0.0585352,0.0466759,0.0244466,0.0185712,0.0572973,0.0499515,0,0,0.0782199,0.0267148,0.052704,0.0313386,0.0382068,0.0689044,0.040867,0.010746,0.0140975,0.0208024,0.0196481,0.0310562,0
1858,0.0255503,0,0,0,0,0.0392767,0,0,0,0,0,0,0.0190392,0,0.023181,0,0,0,0.0223901,0,0,0.0273049,0.072609,0.0209024,0.021843,0.0150206,0.0360815,0.0394761,0.0533315,0.0552512,0.0258526,0.0102241,0.0137297,0.0291411,0.0288105,0.0350891,0.0113596,0,0.0242435,0.0209281,0,0.0167666,0.0523608,0.033803,0,0,0.0270011,0,0,0.0476358,0.0585367,0.0464007,0.0245322,0.0186307,0.0573634,0.0501874,0,0,0.0783227,0.0267499,0.0529895,0.0317383,0.0384779,0.069239,0.0392762,0.0107025,0.0141762,0.020886,0.0197766,0.030852,0
1859,0.0256361,0,0,0,0,0.039062,0,0,0,0,0,0,0.0190944,0,0.0231548,0,0,0,0.0223219,0,0,0.0272976,0.0725901,0.0208345,0.0219309,0.0150093,0.0360484,0.0392283,0.0532431,0.0552158,0.0258894,0.0101026,0.0136935,0.0291425,0.0287801,0.0348113,0.0111963,0,0.0241946,0.0219515,0,0.016288,0.0523844,0.0339447,0,0,0.0270662,0,0,0.0476252,0.0585877,0.0461239,0.024646,0.0185457,0.0573769,0.0504477,0,0,0.0784076,0.0268722,0.0532533,0.0320702,0.0387853,0.0695973,0.0373664,0.0106475,0.0142314,0.0209099,0.0199071,0.0306633,0
1860,0.0257295,0,0,0,0,0.0389944,0,0,0,0,0,0,0.0191767,0,0.0231141,0,0,0,0.0222089,0,0,0.0273344,0.0725756,0.0207384,0.0219843,0.0152208,0.0360326,0.0389451,0.0530274,0.0551581,0.0259231,0.0100469,0.0136433,0.0291349,0.0287956,0.0344661,0.0110374,0,0.0241767,0.0229826,0,0.0157866,0.0524464,0.0340305,0,0,0.0270992,0,0,0.0475872,0.0586413,0.045843,0.0247032,0.0182528,0.0573319,0.0507236,0,0,0.0784717,0.0270567,0.0534347,0.0323167,0.0389519,0.0699013,0.0353213,0.0106224,0.0142861,0.0209422,0.0200155,0.0305093,0
1861,0.0258187,0,0,0,0,0.0389725,0,0,0,0,0,0,0.0193013,0,0.0230675,0,0,0,0.0221684,0,0,0.0273629,0.0725763,0.0206249,0.0220039,0.015443,0.0360404,0.0385932,0.0526784,0.0551055,0.0259464,0.00997975,0.0136282,0.0290722,0.028799,0.034151,0.0109095,0,0.0241558,0.0243096,0,0.0153206,0.0525871,0.0340834,0,0,0.0271304,0,0,0.0476043,0.0586491,0.0455912,0.0247105,0.0178438,0.0572793,0.0509185,0,0,0.0785323,0.0272335,0.0534971,0.0324781,0.039039,0.0702326,0.0331596,0.0106336,0.0143721,0.0209328,0.0201581,0.0304237,0
1862,0.0258874,0,0,0,0,0.0389733,0,0,0,0,0,0,0.0193857,0,0.0230469,0,0,0,0.0221674,0,0,0.0273143,0.0725798,0.0205217,0.02208,0.0153471,0.0360887,0.0383073,0.0524887,0.0550635,0.0259724,0.00990783,0.0137728,0.0289737,0.0287417,0.0339274,0.0108163,0,0.0241212,0.0257212,0,0.0149841,0.0528121,0.034111,0,0,0.0271461,0,0,0.0476343,0.0586454,0.0452857,0.0247064,0.0173481,0.0572126,0.0509862,0,0,0.0785665,0.0274261,0.0534518,0.0325158,0.039076,0.0703979,0.0304892,0.0106531,0.0144129,0.0208394,0.0202889,0.0303986,0
1863,0.025937,0,0,0,0,0.03897,0,0,0,0,0,0,0.0193659,0,0.0230841,0,0,0,0.022143,0,0,0.0272852,0.0725977,0.0204564,0.0221624,0.0150916,0.0361278,0.0380576,0.0526728,0.0549588,0.0259912,0.00987396,0.0138604,0.0289856,0.0286321,0.0339202,0.0107242,0,0.0241193,0.0272508,0,0.014699,0.0530904,0.0341468,0,0,0.0271321,0,0,0.0476153,0.0586075,0.0449413,0.0247738,0.0169323,0.057163,0.0509443,0,0,0.078646,0.0276924,0.0534578,0.0325246,0.0390961,0.070409,0.0279008,0.010686,0.0144568,0.0207883,0.0204382,0.0303972,0
1864,0.0259692,0,0,0,0,0.0389649,0,0,0,0,0,0,0.0193043,0,0.0231024,0,0,0,0.0220334,0,0,0.0273801,0.0726464,0.0203569,0.022078,0.0150424,0.0361195,0.0377903,0.0526905,0.054751,0.0259707,0.00987312,0.0138869,0.0289931,0.0285602,0.0339194,0.0105819,0,0.0239829,0.0287555,0,0.0144605,0.0533304,0.0342154,0,0,0.0270826,0,0,0.0476016,0.0585324,0.0446305,0.0248993,0.0166454,0.0571009,0.0508461,0,0,0.0788603,0.0279655,0.0535435,0.0325198,0.0391865,0.0705535,0.0256548,0.0106814,0.0146118,0.0208405,0.0205232,0.0304173,0
1865,0.0260193,0,0,0,0,0.0389456,0,0,0,0,0,0,0.0192723,0,0.0230988,0,0,0,0.0219508,0,0,0.0274404,0.0726919,0.0201544,0.0219651,0.0148977,0.0361227,0.0374792,0.0525939,0.0546337,0.025911,0.00987285,0.0138279,0.0289363,0.0285407,0.0338491,0.0104223,0,0.0238251,0.030156,0,0.0142073,0.0535383,0.0342972,0,0,0.0270013,0,0,0.0476144,0.0584263,0.0442787,0.025077,0.0164118,0.057085,0.0507097,0,0,0.0790023,0.028231,0.053632,0.0326309,0.03929,0.0708358,0.023865,0.0106397,0.0147516,0.0208689,0.0206632,0.0304645,0
1866,0.0261076,0,0,0,0,0.0389233,0,0,0,0,0,0,0.0193255,0,0.0230784,0,0,0,0.0218439,0,0,0.0274165,0.0727201,0.0199541,0.0218825,0.0147542,0.0361246,0.0371193,0.0525038,0.0546458,0.025715,0.00999372,0.0137201,0.028885,0.0285116,0.0337016,0.010248,0,0.0237045,0.0313575,0,0.0137478,0.0537403,0.0344176,0,0,0.0269236,0,0,0.0476066,0.0582744,0.0436102,0.0253087,0.0160574,0.0571137,0.050552,0,0,0.0791045,0.0284676,0.0535992,0.0329148,0.03933,0.0710055,0.0225539,0.0105664,0.0148709,0.0208954,0.0208241,0.0304712,0
1867,0.0261953,0,0,0,0,0.0389137,0,0,0,0,0,0,0.0194461,0,0.0230732,0,0,0,0.0217226,0,0,0.0273722,0.0727391,0.0198124,0.0219838,0.0146744,0.0361257,0.0367488,0.0523236,0.054589,0.0255115,0.0101293,0.0136427,0.0288462,0.0284796,0.0334818,0.0100495,0,0.0236234,0.032235,0,0.0132407,0.0539235,0.0345373,0,0,0.0268643,0,0,0.0475741,0.0581382,0.0427349,0.0255302,0.0154987,0.0571284,0.0504195,0,0,0.0792738,0.0286271,0.0535455,0.0330208,0.0392147,0.0707887,0.0214111,0.0105419,0.0149572,0.020878,0.0209328,0.0304698,0
