Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,LWRA
346,0.0200041,0,0,0,0,0.0470922,0,0,0,0,0,0,0.0304819,0,0.0211279,0.0700722,0,0,0.018791,0,0,0.035493,0.0707991,0.0247729,0.00647369,0.0201482,0.0314167,0.0456566,0.0446202,0.0520535,0.0346094,0.014468,0.0152612,0.024809,0.0263171,0.0204128,0.0122327,0.0215386,0.038677,0,0.0137814,0.0615761,0.026287,0,0,0.0171259,0,0,0.0435909,0.0623649,0.0283389,0.0162332,0.00828931,0.0451914,0.0404891,0.0420634,0.0752978,0.0701553,0.0249053,0.0661091,0,0.0513628,0.0828002,0.0132942,0.0184679,0.0081203,0.0273626,0.0263529,0.0318044,0.00887461
347,0.0199867,0,0,0,0,0.0469651,0,0,0,0,0,0,0.0303208,0,0.0211782,0.0701923,0,0,0.0187496,0,0,0.0355519,0.0707045,0.0249658,0.0063622,0.0199541,0.0312674,0.0455407,0.044805,0.052043,0.0345942,0.0144279,0.015128,0.0247288,0.0263306,0.0209399,0.0122692,0.0214496,0.0379504,0,0.0138299,0.0615323,0.0263205,0,0,0.0171182,0,0,0.0436225,0.0624376,0.0284171,0.0162003,0.00849233,0.04524,0.0405068,0.0419004,0.0752688,0.0702243,0.0248683,0.0660689,0,0.0513426,0.0827551,0.0137419,0.0184808,0.00810027,0.0274265,0.0263596,0.0317939,0.0089028
348,0.0200055,0,0,0,0,0.0468431,0,0,0,0,0,0,0.030073,0,0.0212108,0.0701873,0,0,0.0186741,0,0,0.0353929,0.0706833,0.0250336,0.00631931,0.019732,0.0311745,0.045462,0.0449462,0.0520485,0.0346074,0.0143534,0.0150052,0.0247155,0.026343,0.0212973,0.0122361,0.0213264,0.0373556,0,0.0139276,0.061441,0.0263699,0,0,0.0171205,0,0,0.0436818,0.0624199,0.0285499,0.0162263,0.00867512,0.045277,0.0405419,0.0418203,0.0752423,0.0702713,0.0247873,0.0660512,0,0.0512975,0.0826987,0.0140859,0.018529,0.0081005,0.0274561,0.0263149,0.0317688,0.00885972
349,0.0200435,0,0,0,0,0.0467323,0,0,0,0,0,0,0.02954,0,0.0212235,0.0700777,0,0,0.0186301,0,0,0.0352683,0.0707193,0.0249988,0.00629331,0.0195,0.0311111,0.0454034,0.0450281,0.0520268,0.0346393,0.0142247,0.0148961,0.0247493,0.026335,0.0214778,0.0121159,0.0212658,0.0369604,0,0.0140675,0.0611785,0.026424,0,0,0.0171224,0,0,0.043731,0.0623167,0.0287136,0.0163552,0.0087526,0.0452601,0.040592,0.0418161,0.07528,0.0702739,0.0246465,0.0660258,0,0.0512297,0.0826482,0.0143558,0.0185408,0.00810384,0.0275113,0.0262176,0.0317311,0.0088405
350,0.0200733,0,0,0,0,0.0466574,0,0,0,0,0,0,0.0289696,0,0.021302,0.0699947,0,0,0.0186142,0,0,0.0351082,0.0707694,0.0246124,0.0062935,0.0194106,0.0311002,0.0453658,0.0450463,0.0519582,0.0346761,0.0141065,0.0148633,0.0248927,0.0263747,0.0215044,0.0119801,0.0211697,0.0367848,0,0.0141635,0.0611391,0.0264734,0,0,0.0171341,0,0,0.0437266,0.0621773,0.0287429,0.0164307,0.00874097,0.0452384,0.0406519,0.0419436,0.0753395,0.0702407,0.024528,0.0660077,0,0.051199,0.0826167,0.0144997,0.0185527,0.00806835,0.0275417,0.0261502,0.0316838,0.00879453
351,0.0201264,0,0,0,0,0.0465895,0,0,0,0,0,0,0.0286546,0,0.0214682,0.0699043,0,0,0.0185901,0,0,0.0351121,0.0708291,0.0240241,0.00632479,0.0193732,0.031058,0.0452885,0.0450327,0.0519049,0.0346818,0.0140303,0.0148675,0.0251375,0.0264996,0.0215126,0.0118905,0.0211115,0.0368065,0,0.0142583,0.0612718,0.0265376,0,0,0.0171325,0,0,0.043732,0.0620538,0.0286181,0.0164663,0.00869309,0.045228,0.0407112,0.0421379,0.0753942,0.0701874,0.0244686,0.0660427,0,0.0512544,0.0826125,0.0145567,0.018594,0.00801811,0.0275662,0.0261315,0.0316075,0.00882141
352,0.0210615,0,0,0,0,0.0468257,0,0,0,0,0,0,0.0342489,0,0,0.0715066,0,0,0.018197,0,0,0.0351388,0.0697307,0.0224436,0.00776033,0.0192257,0.0310148,0.0445156,0,0.053687,0.0342328,0.0109497,0.0103119,0.0248506,0.0255809,0.0110267,0.0120379,0.0207384,0.036957,0,0.0143378,0.0603457,0.0270186,0,0,0.0168765,0,0,0.0434611,0.0622288,0.0285473,0.0161016,0.00822472,0.0448492,0.0399247,0.0424431,0.0754503,0.0699147,0.0240425,0.0662179,0,0.0513948,0.0825784,0.0144916,0.0187513,0.00789646,0.0271506,0.02661,0.0306738,0.00889728
353,0.0203144,0,0,0,0,0.0464289,0,0,0,0,0,0,0.0276861,0,0.0220334,0.0697272,0,0,0.018501,0,0,0.0352476,0.071057,0.0225638,0.00628856,0.0192918,0.0308218,0.0447741,0.0449333,0.0517737,0.0344903,0.0140951,0.0145703,0.0258497,0.0269518,0.0212434,0.0118394,0.0210131,0.0370037,0,0.0144183,0.0615706,0.0268079,0,0,0.0170771,0,0,0.0436887,0.0617589,0.0278575,0.0165779,0.00866064,0.0451678,0.0408281,0.0422658,0.075513,0.07018,0.0246026,0.0662224,0,0.0514647,0.0827162,0.0143607,0.0187222,0.00790427,0.0275768,0.0260762,0.0313123,0.00892788
354,0.0204349,0,0,0,0,0.0463481,0,0,0,0,0,0,0.0269937,0,0.0224762,0.069619,0,0,0.0184622,0,0,0.0352234,0.071191,0.0217433,0.00627641,0.0191971,0.0306441,0.0444292,0.0448888,0.0516872,0.0343758,0.0141263,0.014432,0.0262497,0.0271922,0.0211214,0.0118323,0.0208899,0.0371138,0,0.0145975,0.0617714,0.0269996,0,0,0.017103,0,0,0.0436576,0.0615637,0.0271504,0.0166176,0.00872045,0.0451118,0.0409108,0.0424521,0.0756208,0.0703008,0.0248124,0.0662618,0,0.0515184,0.0827865,0.0140938,0.0187825,0.00789111,0.0274703,0.026074,0.0310767,0.00892995
355,0.0205856,0,0,0,0,0.0462673,0,0,0,0,0,0,0.0261945,0,0.0230192,0.0694962,0,0,0.0183326,0,0,0.0351508,0.0713007,0.0207471,0.00622964,0.0190809,0.0305081,0.0440196,0.0448822,0.0516118,0.0342894,0.0141143,0.0144001,0.0266902,0.0274854,0.0211247,0.0118019,0.0207282,0.0373656,0,0.0148057,0.0620162,0.0272262,0,0,0.017144,0,0,0.0436378,0.0613513,0.0264688,0.0166756,0.00878726,0.0450542,0.0409798,0.0424791,0.0757117,0.0704878,0.0250327,0.0662962,0,0.0515278,0.0828342,0.0137462,0.0188451,0.00790445,0.0273708,0.0261067,0.0307967,0.00892932
356,0.0215745,0,0,0,0,0.0466096,0,0,0,0,0,0,0.0256174,0,0.0234401,0.0696025,0,0,0.0175194,0,0,0.0349528,0.0714566,0.0204246,0.00715748,0.0190836,0.0296201,0.0419997,0.0450728,0.0516711,0.0344525,0.0141069,0.0144807,0.0269742,0.0277492,0.0213556,0.0120909,0.0198854,0.0391952,0,0.0143787,0.0634155,0.0281203,0,0,0.017029,0,0,0.0435001,0.0587559,0.0263513,0.0201109,0.0109482,0.0459931,0.0407304,0,0.0780913,0.0705334,0.0243654,0.0647735,0,0.0500582,0.0818596,0.0133941,0.0191284,0.00788003,0.0271749,0.0268816,0.0292815,0.00884573
357,0.0207946,0,0,0,0,0.0461224,0,0,0,0,0,0,0.0255261,0,0.0234983,0.0692204,0,0,0.0178367,0,0,0.0351715,0.0715602,0.0202747,0.00625267,0.0188552,0.0302421,0.042984,0.0449144,0.0514296,0.0342644,0.0139727,0.0142043,0.0267746,0.027632,0.0213969,0.0120144,0.0204644,0.038003,0,0.0150507,0.062496,0.0275827,0,0,0.0171862,0,0,0.0435509,0.0609494,0.0254385,0.0168235,0.00897842,0.0447438,0.0410054,0.0422916,0.07573,0.0707211,0.0254424,0.066288,0,0.0514662,0.0830403,0.0131413,0.0190608,0.0078755,0.0272925,0.0262308,0.0301866,0.00898788
358,0.020871,0,0,0,0,0.0460657,0,0,0,0,0,0,0.0252856,0,0.0235263,0.0690042,0,0,0.0176911,0,0,0.0352015,0.0716562,0.0202652,0.0061827,0.0186926,0.0301927,0.0425147,0.0449974,0.0514116,0.034356,0.0138977,0.0139227,0.0267257,0.0276266,0.0218073,0.0120344,0.0203252,0.038589,0,0.015061,0.0626899,0.0277134,0,0,0.0171912,0,0,0.0435141,0.0609065,0.0251989,0.0167289,0.00884464,0.0445395,0.0411265,0.0420615,0.075606,0.0706881,0.0255369,0.0663593,0,0.05148,0.0831621,0.0128756,0.0191744,0.00787279,0.0272308,0.0262675,0.0299463,0.00892361
359,0.0208925,0,0,0,0,0.0459938,0,0,0,0,0,0,0.0251587,0,0.0235362,0.0688747,0,0,0.0174932,0,0,0.0352086,0.0717758,0.0202356,0.00621905,0.0185158,0.0301184,0.0419913,0.0450493,0.0514156,0.0345862,0.013867,0.0136422,0.0266979,0.0276188,0.0222722,0.0121357,0.0201136,0.038995,0,0.0151938,0.0628928,0.0278235,0,0,0.0172022,0,0,0.0434835,0.0608296,0.025086,0.0167242,0.00876158,0.0443356,0.0412466,0.0419639,0.0755108,0.0705784,0.0255687,0.0664183,0,0.0514889,0.0832516,0.0127021,0.0192636,0.00788985,0.027186,0.0262886,0.0297649,0.00897513
360,0.0208968,0,0,0,0,0.0459647,0,0,0,0,0,0,0.0250848,0,0.0235525,0.0687866,0,0,0.0173319,0,0,0.0352147,0.0718482,0.020147,0.00626282,0.0183575,0.0300475,0.0415272,0.0451173,0.0514665,0.0348401,0.0137983,0.0135461,0.0266626,0.027605,0.0226334,0.0121616,0.0200315,0.0394004,0,0.0153337,0.0630844,0.02793,0,0,0.0172014,0,0,0.043442,0.0607487,0.0250223,0.0167465,0.00874061,0.0441039,0.0413737,0.0419181,0.0753994,0.0704353,0.0255488,0.0664923,0,0.0515391,0.0833136,0.0125815,0.0193398,0.00790718,0.0271311,0.0262589,0.0296142,0.00894164
361,0.0209194,0,0,0,0,0.0459334,0,0,0,0,0,0,0.0250794,0,0.0236052,0.0687249,0,0,0.0171755,0,0,0.0352031,0.0719237,0.0201552,0.00635914,0.0182803,0.0299885,0.0411148,0.0451578,0.0515325,0.0350771,0.0137195,0.0135102,0.0266369,0.0276062,0.0228267,0.0121474,0.0200671,0.0397774,0,0.0154248,0.0632399,0.0280399,0,0,0.0172045,0,0,0.0434566,0.0606674,0.0249335,0.0168135,0.00876436,0.0438817,0.041459,0.0419198,0.0753319,0.0702886,0.0254856,0.066592,0,0.0516982,0.0834125,0.0124074,0.0193719,0.00794471,0.0271136,0.0262416,0.029493,0.00884917
362,0.0209752,0,0,0,0,0.0459317,0,0,0,0,0,0,0.025005,0,0.0235803,0.0686542,0,0,0.0171111,0,0,0.0352291,0.0719912,0.020141,0.00648447,0.0183093,0.0299398,0.0407331,0.0451794,0.0516016,0.0352829,0.0136579,0.013521,0.0266628,0.0276134,0.0230005,0.0121391,0.0199128,0.0401223,0,0.0154867,0.0633698,0.0281579,0,0,0.017242,0,0,0.0434768,0.0605714,0.0248277,0.0168693,0.00882809,0.0437097,0.0415584,0.0419209,0.075294,0.07016,0.0254225,0.0667052,0,0.0518931,0.0835617,0.0122666,0.019382,0.00797136,0.0271496,0.0262486,0.0293838,0.00885519
363,0.0210623,0,0,0,0,0.045944,0,0,0,0,0,0,0.0248276,0,0.0234917,0.0685707,0,0,0.0171445,0,0,0.0353166,0.0720381,0.0201606,0.00661168,0.018405,0.029908,0.0404199,0.0451942,0.0516728,0.0354017,0.0136487,0.0134952,0.0267117,0.0276137,0.0232187,0.0120687,0.0197712,0.0404481,0,0.0155579,0.0634604,0.0282693,0,0,0.017303,0,0,0.0434997,0.0604603,0.0247155,0.0169454,0.00891095,0.0435853,0.0416641,0.0419188,0.0752359,0.0700687,0.0254091,0.0667989,0,0.0520495,0.0837093,0.0121714,0.0193801,0.00798056,0.0271994,0.0262662,0.0292827,0.00890519
364,0.0211615,0,0,0,0,0.0459221,0,0,0,0,0,0,0.0247331,0,0.0234511,0.0684948,0,0,0.0171818,0,0,0.0353165,0.0720522,0.0202243,0.00670267,0.0184762,0.0298906,0.040227,0.0451441,0.0517279,0.0354218,0.0136633,0.0133863,0.0267207,0.0276088,0.0233236,0.01194,0.0197604,0.0407153,0,0.0156107,0.0635558,0.0283609,0,0,0.0173416,0,0,0.0435152,0.0603937,0.0245573,0.0170544,0.00898469,0.0434965,0.0417441,0.0420145,0.0751715,0.0699977,0.0254251,0.0668478,0,0.0521065,0.0838405,0.0121016,0.0193881,0.00798842,0.0272583,0.0262851,0.0291962,0.00886498
365,0.0212802,0,0,0,0,0.0459026,0,0,0,0,0,0,0.0247583,0,0.023422,0.0684694,0,0,0.0172218,0,0,0.0353784,0.072048,0.0200981,0.00673763,0.018495,0.0298704,0.0401034,0.0450801,0.0517712,0.0354012,0.01366,0.0133308,0.0266866,0.0275873,0.0232995,0.0118485,0.0199113,0.0409993,0,0.0156873,0.0636881,0.0284577,0,0,0.0173422,0,0,0.0435069,0.0603244,0.0244179,0.0171806,0.00906157,0.0434533,0.0417701,0.0421396,0.0751214,0.0699463,0.0254325,0.0669188,0,0.0521304,0.0839438,0.0120274,0.0194222,0.00800786,0.0273022,0.0263008,0.0291303,0.00881824
366,0.0214057,0,0,0,0,0.0458642,0,0,0,0,0,0,0.0248318,0,0.0234055,0.0684584,0,0,0.0172582,0,0,0.0354105,0.0720623,0.0199893,0.00678031,0.0184954,0.0298559,0.0400208,0.0450113,0.0518217,0.035359,0.0136539,0.01333,0.0266488,0.0275729,0.0231527,0.0118185,0.0200733,0.0412706,0,0.0157586,0.0638051,0.0285499,0,0,0.0173453,0,0,0.0435047,0.0602445,0.0243184,0.0172936,0.00913247,0.0434434,0.041754,0.0422626,0.0750445,0.069913,0.0254219,0.0669936,0,0.05214,0.0840374,0.0119746,0.0194009,0.00802199,0.0273187,0.0263284,0.0290623,0.00876429
367,0.0215012,0,0,0,0,0.0458153,0,0,0,0,0,0,0.0249134,0,0.0233903,0.0684397,0,0,0.0173186,0,0,0.0353702,0.072162,0.0199863,0.00687328,0.0184863,0.0298337,0.0399351,0.0449503,0.0519463,0.0352971,0.0136611,0.0133169,0.0266345,0.0275805,0.0229124,0.011817,0.0199215,0.0415096,0,0.0158077,0.0638733,0.028621,0,0,0.0173313,0,0,0.0435119,0.0601433,0.0242484,0.0173951,0.00919553,0.0434351,0.0417097,0.0422796,0.0749261,0.0698618,0.0254002,0.0670222,0,0.0521803,0.0841281,0.0119437,0.0194076,0.00804221,0.027289,0.0263522,0.0289954,0.00877066
368,0.0215545,0,0,0,0,0.0457652,0,0,0,0,0,0,0.0249872,0,0.0234218,0.0683936,0,0,0.0173648,0,0,0.0353123,0.0722548,0.0200787,0.00696845,0.018509,0.02981,0.0398784,0.0448558,0.0521177,0.0352771,0.01366,0.0133091,0.0266267,0.0275856,0.0226762,0.0118028,0.0197548,0.0416514,0,0.0158792,0.0639547,0.0286721,0,0,0.017303,0,0,0.0435073,0.060052,0.0241592,0.017486,0.009282,0.0434406,0.0416485,0.0421331,0.0748415,0.0698083,0.0253818,0.0670426,0,0.0522246,0.0842018,0.0119042,0.0194363,0.00801703,0.0272881,0.026352,0.0289265,0.00881079
369,0.0216149,0,0,0,0,0.0457354,0,0,0,0,0,0,0.0252135,0,0.0233645,0.0683366,0,0,0.0173882,0,0,0.0352902,0.0723011,0.0201045,0.00703807,0.0185025,0.0297868,0.0398087,0.0447535,0.0521619,0.0352894,0.0136223,0.0132855,0.0265546,0.0275234,0.0225007,0.0117701,0.0196833,0.041843,0,0.0159408,0.0640828,0.0287181,0,0,0.0172426,0,0,0.0434814,0.059976,0.0240893,0.0175526,0.00935181,0.0434388,0.0415519,0.0418244,0.0748327,0.0697563,0.0253638,0.0670691,0,0.0523249,0.0842558,0.0118614,0.0194736,0.00800839,0.0272908,0.026334,0.028867,0.00880834
370,0.0216584,0,0,0,0,0.0457087,0,0,0,0,0,0,0.0254979,0,0.023284,0.0683148,0,0,0.0173879,0,0,0.0353161,0.0723304,0.0200284,0.00709577,0.0184936,0.0297542,0.0397338,0.0446433,0.052135,0.0352569,0.0135994,0.0132714,0.02645,0.0274255,0.0223164,0.0117597,0.019652,0.0419406,0,0.0160209,0.0641807,0.0287594,0,0,0.0171907,0,0,0.0434418,0.059953,0.0240352,0.017607,0.00942902,0.0434151,0.0414079,0.0418294,0.0748211,0.0696897,0.0253845,0.067126,0,0.0524291,0.0843283,0.0118302,0.0194779,0.00799171,0.0272622,0.0262682,0.0288144,0.008828
371,0.0216728,0,0,0,0,0.0456836,0,0,0,0,0,0,0.0258277,0,0.0231872,0.0683152,0,0,0.0173609,0,0,0.0353133,0.0723782,0.0201609,0.00716522,0.0184997,0.0297133,0.0396547,0.0445325,0.0520835,0.0351909,0.0135984,0.0132826,0.0263187,0.027307,0.0220744,0.0118013,0.0195861,0.0419464,0,0.0161313,0.064224,0.0287927,0,0,0.0171289,0,0,0.0433965,0.0599694,0.0239765,0.0176496,0.00951091,0.043367,0.041271,0.0421108,0.0747836,0.0696247,0.0254264,0.0672153,0,0.0525106,0.0843988,0.0117909,0.019469,0.00798376,0.0271791,0.0262154,0.0287798,0.00883483
372,0.0217026,0,0,0,0,0.0456581,0,0,0,0,0,0,0.0261853,0,0.0230577,0.0683361,0,0,0.0173163,0,0,0.0351904,0.0724344,0.0205048,0.00724969,0.0184735,0.0296582,0.0395967,0.0444229,0.0520478,0.0351547,0.0135551,0.0133573,0.0261707,0.0271639,0.0218238,0.0118069,0.0194451,0.0418996,0,0.0162404,0.0642807,0.028811,0,0,0.0170726,0,0,0.0433782,0.0599676,0.0239651,0.0176761,0.00958572,0.0432985,0.0411445,0.0422616,0.0747412,0.0695607,0.0254601,0.0673025,0,0.0526132,0.0844665,0.0117612,0.0195009,0.00797496,0.0270827,0.0261912,0.0287669,0.00879792
373,0.0217554,0,0,0,0,0.0456459,0,0,0,0,0,0,0.0265022,0,0.0229044,0.0683637,0,0,0.0172906,0,0,0.035176,0.0724852,0.020546,0.00732877,0.0184338,0.029612,0.039546,0.044322,0.0520114,0.0351104,0.0133482,0.0133906,0.0260494,0.027023,0.0216316,0.0118391,0.0193614,0.0418516,0,0.0163323,0.064356,0.0288453,0,0,0.0170291,0,0,0.0433602,0.0599345,0.0239245,0.0177036,0.00966231,0.0432334,0.0410284,0.0422181,0.0747256,0.0695014,0.0254676,0.0673615,0,0.0526687,0.0845066,0.0117361,0.0195213,0.00797184,0.0269982,0.0261924,0.0287443,0.00880916
374,0.0217725,0,0,0,0,0.0456437,0,0,0,0,0,0,0.0268153,0,0.0228479,0.068386,0,0,0.0172668,0,0,0.0351976,0.072554,0.0207474,0.00740359,0.0183989,0.0295627,0.0394387,0.0441929,0.0519377,0.0350064,0.0132158,0.0133023,0.0259503,0.0269206,0.0213828,0.0118443,0.0192983,0.0418127,0,0.0164408,0.0644215,0.0288856,0,0,0.0169883,0,0,0.0433295,0.0599038,0.0238563,0.0177246,0.0097482,0.0431518,0.0409353,0.0421593,0.0746996,0.0694561,0.0254856,0.067387,0,0.052687,0.0845389,0.0117268,0.0195094,0.00796601,0.0269875,0.0261713,0.0287391,0.00883838
375,0.0217722,0,0,0,0,0.0456334,0,0,0,0,0,0,0.0270519,0,0.0229096,0.0683802,0,0,0.0172655,0,0,0.0351919,0.072625,0.0209026,0.00747521,0.0183676,0.0295127,0.0393131,0.0440668,0.0518791,0.0349527,0.0131779,0.0131336,0.0258744,0.0268549,0.0211361,0.0118405,0.0192301,0.0417994,0,0.0165385,0.0644678,0.0289327,0,0,0.0169636,0,0,0.0432969,0.0598927,0.0237886,0.0177234,0.00981758,0.0430703,0.0408481,0.0421354,0.0746915,0.0694305,0.0254941,0.0674013,0,0.0526803,0.0845935,0.0117353,0.0194791,0.0079385,0.0269997,0.0261649,0.0287397,0.00885324
376,0.0226581,0,0,0,0,0.0458981,0,0,0,0,0,0,0.0334143,0,0,0.0700958,0,0,0.0170353,0,0,0.0351546,0.0715199,0.0204477,0.00856147,0.0184802,0.029373,0.0386597,0,0.0535538,0.0344502,0.0101322,0.0086698,0.0248056,0.0253063,0.0114212,0.0122519,0.0188249,0.0417566,0,0.0167128,0.0634029,0.029408,0,0,0.0168018,0,0,0.0430109,0.0601136,0.0238303,0.0173101,0.0093661,0.0426167,0.0399155,0.0422875,0.0746633,0.0691479,0.0251237,0.0675706,0,0.0528588,0.084686,0.0115583,0.0195505,0.00780466,0.0265609,0.0266237,0.0279061,0.0088759
377,0.0218177,0,0,0,0,0.0455928,0,0,0,0,0,0,0.0274465,0,0.0227603,0.0684063,0,0,0.0172129,0,0,0.035279,0.0726938,0.0207173,0.00757137,0.018321,0.0294397,0.039014,0.0438551,0.051813,0.0349765,0.0130981,0.0131774,0.0256847,0.0266998,0.0208978,0.0119274,0.0191843,0.041683,0,0.0166539,0.06451,0.0290299,0,0,0.0169273,0,0,0.0432098,0.059897,0.023685,0.0176512,0.00991173,0.0428563,0.0406019,0.0421507,0.0746932,0.0693555,0.0255004,0.0673599,0,0.0527499,0.0846718,0.0116853,0.0194801,0.00788372,0.0268443,0.0261337,0.0287321,0.00881056
378,0.0218395,0,0,0,0,0.0455957,0,0,0,0,0,0,0.0276215,0,0.0226135,0.0683884,0,0,0.0172313,0,0,0.0352882,0.0727144,0.0207529,0.0075918,0.0183209,0.029433,0.0388895,0.0437659,0.0518154,0.034988,0.0130853,0.0131986,0.0255998,0.0266326,0.0208153,0.011897,0.0191322,0.0416513,0,0.0167197,0.0645112,0.0290668,0,0,0.0169415,0,0,0.043184,0.0598897,0.0236341,0.0175813,0.00989579,0.0427714,0.040579,0.0421618,0.0746688,0.0693426,0.0254868,0.0673351,0,0.0527657,0.0846916,0.0116762,0.019544,0.00787826,0.0267493,0.0261449,0.0287419,0.00880253
379,0.0218568,0,0,0,0,0.0455789,0,0,0,0,0,0,0.0278099,0,0.0226044,0.0684085,0,0,0.0172294,0,0,0.035273,0.0727147,0.0208275,0.00760596,0.0182905,0.029435,0.0387861,0.0437002,0.0518164,0.0350236,0.0130674,0.0131122,0.0255469,0.0265905,0.020677,0.0118671,0.0190829,0.0416403,0,0.0167814,0.0645337,0.0291097,0,0,0.0169246,0,0,0.0431984,0.0598822,0.0235955,0.0175416,0.00990199,0.0427165,0.040572,0.0421625,0.0746633,0.069332,0.0254841,0.0673448,0,0.0527703,0.0847305,0.0116956,0.0195856,0.0078818,0.0267456,0.0261381,0.028736,0.00880214
380,0.0218664,0,0,0,0,0.0455203,0,0,0,0,0,0,0.0280636,0,0.0225708,0.0684501,0,0,0.0172181,0,0,0.0352296,0.0727115,0.0209822,0.00762369,0.0182528,0.0294331,0.0386875,0.0436413,0.051791,0.0350762,0.013055,0.013063,0.0254564,0.0265289,0.0205744,0.0118393,0.0190381,0.0415992,0,0.0168352,0.0645733,0.0291214,0,0,0.0168876,0,0,0.0431915,0.0599022,0.0235927,0.017508,0.00992968,0.0426969,0.0404355,0.042142,0.0746807,0.0693153,0.0254819,0.0673957,0,0.0527968,0.0847494,0.0117071,0.0196148,0.00787483,0.0267431,0.0261011,0.0287134,0.00879101
381,0.0218723,0,0,0,0,0.0454708,0,0,0,0,0,0,0.0283437,0,0.0224704,0.0685073,0,0,0.0172173,0,0,0.0352257,0.0727239,0.0212491,0.00766972,0.0182625,0.0294382,0.038606,0.0435722,0.0517618,0.0351093,0.0130413,0.0130795,0.0253244,0.0264311,0.0204948,0.0118113,0.0190346,0.0415946,0,0.0168969,0.0646642,0.0291207,0,0,0.0168658,0,0,0.0431499,0.0599193,0.0236079,0.0174746,0.00995622,0.0427114,0.0402492,0.0421145,0.074705,0.0693032,0.0254999,0.067415,0,0.0530309,0.0847468,0.0116848,0.0196557,0.00783992,0.0267164,0.0260655,0.0287003,0.00877062
382,0.02191,0,0,0,0,0.0454742,0,0,0,0,0,0,0.0285477,0,0.0223285,0.0685454,0,0,0.0172108,0,0,0.0352547,0.0727385,0.0215531,0.00770552,0.0183222,0.0294364,0.0385618,0.0434797,0.0517494,0.0351033,0.01303,0.0131148,0.0251714,0.0263173,0.0202805,0.0117742,0.0190561,0.0416181,0,0.0169299,0.0646788,0.029151,0,0,0.016834,0,0,0.0431381,0.0598834,0.0236475,0.0174359,0.00997889,0.042717,0.0403069,0.0420997,0.0747335,0.0692917,0.0254926,0.0673621,0,0.0535952,0.084704,0.0116226,0.0196696,0.00782911,0.0267168,0.026099,0.0286595,0.0087333
383,0.021969,0,0,0,0,0.0454976,0,0,0,0,0,0,0.0287336,0,0.022181,0.0685945,0,0,0.0171981,0,0,0.0352413,0.072731,0.0217744,0.00772161,0.0183524,0.0294352,0.0385631,0.0433981,0.0517268,0.0350631,0.0130042,0.0131377,0.0249999,0.0261944,0.0201716,0.0117547,0.0190415,0.0415123,0,0.0169139,0.0646588,0.0291754,0,0,0.0168303,0,0,0.0431406,0.0598523,0.0236046,0.0174071,0.00995474,0.0427036,0.0403176,0.0420975,0.0747546,0.0692884,0.025468,0.0673075,0,0.053835,0.0846627,0.011562,0.019657,0.00782974,0.0266866,0.0261181,0.0286113,0.00872053
384,0.0220159,0,0,0,0,0.0455123,0,0,0,0,0,0,0.0289544,0,0.0220219,0.0686443,0,0,0.0172147,0,0,0.0352536,0.0727271,0.0220449,0.00772625,0.0183388,0.0294388,0.0385709,0.0433294,0.0516997,0.0349952,0.0129882,0.0131871,0.024818,0.0260495,0.0200745,0.0117693,0.0190442,0.0413528,0,0.0169115,0.0646427,0.0291829,0,0,0.0168371,0,0,0.0431242,0.0598508,0.0235703,0.0173733,0.00992422,0.0426826,0.0403621,0.0420936,0.0747581,0.0692868,0.0254507,0.0672376,0,0.0537962,0.0846605,0.0115644,0.019622,0.00785385,0.0266274,0.0260864,0.0285864,0.00870477
385,0.0220498,0,0,0,0,0.0455078,0,0,0,0,0,0,0.0292248,0,0.0218738,0.0686675,0,0,0.0172493,0,0,0.0352578,0.0727513,0.0224408,0.00773677,0.0183103,0.0294122,0.038573,0.0432659,0.0516601,0.0349129,0.012973,0.0131877,0.0246056,0.0259006,0.0200024,0.0117556,0.0190638,0.0411476,0,0.0169493,0.0646429,0.0291801,0,0,0.0168325,0,0,0.0430913,0.0598748,0.0235489,0.0173458,0.0098993,0.0426651,0.0403127,0.0420771,0.0747288,0.0692907,0.0254715,0.0671499,0,0.053542,0.0847011,0.01162,0.0196514,0.00785651,0.026563,0.0260133,0.0285952,0.00867518
