Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,RANK,,RTIBA
1664,0.0318165,0,0,0,0,0.0654426,0,0,0,0,0,0,0.0325703,0,0.0163084,0.0673609,0,0,0.0232904,0,0,0.0399993,0.0675809,0.0190496,0.00977728,0.0210557,0.0480777,0.0424377,0.0466626,0.0593154,0.0352612,0.0116359,0.0147397,0.0281948,0.0282067,0.0119464,0.0127387,0.0281261,0.0222652,0.0381787,0,0.0615583,0.0486447,0,0,0.0837672,0,0,0.0509135,0.0544893,0.0331993,0.0178784,0.00609555,0.0529489,0.10378,0.0444253,0.078861,0.074221,0.0295908,0.0609369,0.0473695,0.0787506,0.0141243,0.0506696,0.143879,0.0597812,0.0396111,0.0242859,0.00979337,0,0.0354536
1665,0.0315544,0,0,0,0,0.0651425,0,0,0,0,0,0,0.0324713,0,0.016367,0.0675059,0,0,0.0232916,0,0,0.0399382,0.0674822,0.0188642,0.00972426,0.0210131,0.0481501,0.0426469,0.0466858,0.0592339,0.0351456,0.0116977,0.0148536,0.0281648,0.0282587,0.0122029,0.0127879,0.0280348,0.0222985,0.0373318,0,0.0613036,0.0482005,0,0,0.0831116,0,0,0.050369,0.0547269,0.0336608,0.0174727,0.00579908,0.0529931,0.103503,0.0441854,0.0788129,0.074421,0.0294985,0.0608127,0.047236,0.0785864,0.0150741,0.0505974,0.142961,0.0590013,0.039338,0.0243878,0.00996839,0,0.0354234
1666,0.0313455,0,0,0,0,0.0648956,0,0,0,0,0,0,0.0322898,0,0.0164207,0.0674971,0,0,0.0232155,0,0,0.0399131,0.0674524,0.0189475,0.00969646,0.0212069,0.0481983,0.0428811,0.04664,0.059051,0.035147,0.0118418,0.0150114,0.0281652,0.0282488,0.012412,0.0128637,0.0279626,0.0223503,0.0368249,0,0.0611554,0.0477733,0,0,0.0824187,0,0,0.0497534,0.054903,0.0341699,0.0169971,0.00570248,0.0529332,0.103265,0.0439231,0.0787594,0.0746239,0.0294776,0.0606512,0.0470421,0.0783508,0.0157614,0.0504951,0.142216,0.0582182,0.0391546,0.024479,0.010053,0,0.0354128
1667,0.031087,0,0,0,0,0.0646179,0,0,0,0,0,0,0.0318142,0,0.0165346,0.0674716,0,0,0.023239,0,0,0.0398745,0.0674023,0.0187831,0.00965032,0.0212738,0.0482472,0.0431252,0.0465755,0.0589585,0.0352234,0.011909,0.0151107,0.0282146,0.0282033,0.0124963,0.0128795,0.0279264,0.0223924,0.0363054,0,0.0609258,0.0473989,0,0,0.0818812,0,0,0.0492708,0.0551638,0.0347124,0.0164961,0.00563303,0.0528852,0.103005,0.0438185,0.0786107,0.0748325,0.0296335,0.0604806,0.0468691,0.0781245,0.0164805,0.0504533,0.141512,0.0575957,0.0389431,0.0246059,0.0102538,0,0.0353835
1668,0.0308492,0,0,0,0,0.0644335,0,0,0,0,0,0,0.0316286,0,0.0165553,0.0674135,0,0,0.0232961,0,0,0.039861,0.0673556,0.0187123,0.00961261,0.0212604,0.0482663,0.0434274,0.0466063,0.058949,0.0353417,0.0119644,0.0153108,0.0281568,0.0282166,0.0126701,0.0130183,0.0278571,0.0224698,0.0358995,0,0.0607518,0.047047,0,0,0.0813583,0,0,0.0488066,0.0554361,0.0352277,0.015954,0.00574237,0.0527677,0.102825,0.0437481,0.0784671,0.0749817,0.0297542,0.0602687,0.0466386,0.0778357,0.017078,0.0503766,0.140865,0.057008,0.0387814,0.0247652,0.0103413,0,0.0353307
1669,0.030623,0,0,0,0,0.0642801,0,0,0,0,0,0,0.0316785,0,0.016602,0.0673855,0,0,0.0234448,0,0,0.0398513,0.0673013,0.0186659,0.00959086,0.0211736,0.0482759,0.0437322,0.0466678,0.0589551,0.0354839,0.0120206,0.0154924,0.0281985,0.028281,0.0128211,0.0131873,0.027788,0.0225516,0.0354555,0,0.06057,0.0467196,0,0,0.080903,0,0,0.0484272,0.0557496,0.0357094,0.0153884,0.00588913,0.0526743,0.102685,0.0436397,0.0783075,0.0750879,0.0298668,0.0600231,0.046359,0.0775191,0.0177036,0.0502595,0.14027,0.0565018,0.0386195,0.0249323,0.0104806,0,0.0352182
1670,0.0304657,0,0,0,0,0.0641748,0,0,0,0,0,0,0.0316355,0,0.0164713,0.0672763,0,0,0.0235206,0,0,0.0398463,0.0672846,0.0187633,0.00961859,0.0212504,0.0483448,0.0440396,0.046731,0.0589495,0.0356807,0.0122591,0.0157893,0.0282638,0.0280876,0.0129515,0.0134106,0.0277037,0.0226965,0.0350991,0,0.0605244,0.0463568,0,0,0.080382,0,0,0.0480694,0.0559997,0.0363073,0.0148361,0.00619095,0.0525503,0.10259,0.0435921,0.0782121,0.0751539,0.0298657,0.059737,0.0460067,0.0771207,0.0182393,0.0500467,0.139812,0.0560117,0.0385542,0.0251181,0.0106841,0,0.0350805
1671,0.030241,0,0,0,0,0.0639647,0,0,0,0,0,0,0.0315725,0,0.0165809,0.0673212,0,0,0.0238335,0,0,0.0398601,0.0671719,0.0186887,0.00955332,0.0211514,0.0483998,0.0442647,0.0467474,0.0589109,0.0358101,0.0123321,0.0158956,0.0284551,0.0281847,0.0129255,0.0134449,0.0277308,0.0227562,0.0344904,0,0.0602673,0.0460629,0,0,0.0800353,0,0,0.047942,0.0564257,0.0366886,0.0143076,0.00620496,0.0525855,0.102363,0.0434997,0.0780679,0.0752074,0.0299796,0.0594526,0.0457133,0.0768001,0.0190454,0.0500424,0.139371,0.0557311,0.0383873,0.0253164,0.0109818,0,0.0348091
1672,0.0300883,0,0,0,0,0.063842,0,0,0,0,0,0,0.0315237,0,0.0165064,0.0673319,0,0,0.0240641,0,0,0.0399402,0.0670967,0.018724,0.00941106,0.0212095,0.048431,0.0444696,0.0467876,0.0589007,0.0359065,0.0125085,0.0160683,0.0285384,0.0283991,0.0129482,0.013482,0.0278026,0.0228378,0.0340524,0,0.0601063,0.0457333,0,0,0.0796847,0,0,0.0477695,0.0567557,0.0369663,0.0137992,0.00633997,0.0525173,0.102169,0.0434917,0.0779977,0.0752638,0.030046,0.0592074,0.0454076,0.076461,0.0196858,0.0500014,0.138983,0.0554513,0.0382739,0.0255116,0.0112047,0,0.0346355
1673,0.0299671,0,0,0,0,0.063768,0,0,0,0,0,0,0.0315145,0,0.0164063,0.0672973,0,0,0.0242263,0,0,0.0400198,0.0670412,0.0188011,0.0094213,0.0212379,0.0484605,0.044626,0.0468431,0.0588922,0.0359431,0.0126655,0.0161602,0.0285613,0.0285425,0.0129605,0.0134847,0.0278954,0.0229589,0.0336198,0,0.0600278,0.0453973,0,0,0.0793573,0,0,0.0475596,0.0570552,0.0374407,0.0133127,0.00655422,0.0524164,0.101964,0.0434956,0.077961,0.0753195,0.030102,0.0590414,0.0451557,0.0761235,0.0202784,0.050002,0.138608,0.0551296,0.0381888,0.0256684,0.0115027,0,0.0345207
1674,0.0298422,0,0,0,0,0.0636975,0,0,0,0,0,0,0.0316067,0,0.0164044,0.0672167,0,0,0.0243858,0,0,0.0400692,0.0669782,0.0189766,0.00958354,0.0212863,0.0485017,0.0447603,0.0469122,0.0588356,0.0359178,0.0127697,0.0164916,0.0286229,0.0285081,0.012895,0.0134547,0.0279908,0.0230248,0.0331345,0,0.0600325,0.0450882,0,0,0.0791506,0,0,0.047309,0.0573891,0.0378995,0.0128419,0.00678587,0.0523001,0.101728,0.0434188,0.0778764,0.075355,0.0301668,0.0588727,0.0449784,0.0758056,0.0209503,0.0499446,0.138185,0.0547991,0.0381176,0.0258045,0.0118547,0,0.0344087
1675,0.0297275,0,0,0,0,0.0636169,0,0,0,0,0,0,0.0316308,0,0.016429,0.067203,0,0,0.0245386,0,0,0.0400722,0.0669416,0.0191977,0.00962101,0.0213314,0.0484985,0.0448326,0.0469669,0.0587521,0.0358251,0.0128286,0.016689,0.0286843,0.0285739,0.0129851,0.0134129,0.0280409,0.0230827,0.0325781,0,0.0600357,0.0448079,0,0,0.0789301,0,0,0.047072,0.0577226,0.0381906,0.0124696,0.00699912,0.0522601,0.101503,0.0432833,0.0777829,0.0753956,0.0302242,0.0586335,0.0448054,0.0756347,0.0217047,0.0498591,0.137723,0.0545063,0.0380407,0.0259127,0.0121618,0,0.0342499
1676,0.0296388,0,0,0,0,0.0635341,0,0,0,0,0,0,0.0315914,0,0.0164745,0.0672144,0,0,0.0246897,0,0,0.0400649,0.0668841,0.0192423,0.0096282,0.0212618,0.0484951,0.0448276,0.0470236,0.058715,0.0356973,0.0128385,0.01669,0.0286972,0.0287037,0.0131615,0.0133745,0.0280826,0.0231047,0.0319115,0,0.0599816,0.0445381,0,0,0.0787147,0,0,0.0468914,0.0580009,0.038336,0.0121502,0.00722192,0.0521847,0.10127,0.0431016,0.0777165,0.0754371,0.0302432,0.0584568,0.0446774,0.0754969,0.0225329,0.0498536,0.137336,0.0542488,0.0379632,0.0259785,0.0124624,0,0.0341027
1677,0.0296013,0,0,0,0,0.0635151,0,0,0,0,0,0,0.0314695,0,0.016383,0.0671469,0,0,0.024819,0,0,0.0400907,0.0668334,0.0192491,0.00961606,0.0213283,0.0484878,0.0448069,0.047022,0.0586793,0.035587,0.0128859,0.0166549,0.0286659,0.0286272,0.013367,0.0133943,0.028146,0.0231399,0.0313034,0,0.0599632,0.0443044,0,0,0.0784577,0,0,0.0467218,0.0581736,0.0385272,0.0118967,0.00757814,0.0521158,0.101128,0.0431981,0.0776798,0.0755132,0.0302471,0.0583223,0.0445179,0.0752419,0.0235439,0.049766,0.137116,0.0540153,0.0379605,0.0260034,0.0127242,0,0.0339967
1678,0.0295639,0,0,0,0,0.0634943,0,0,0,0,0,0,0.0312459,0,0.0162908,0.0670894,0,0,0.0249796,0,0,0.0401221,0.0667441,0.0192238,0.00962703,0.0213378,0.0485016,0.0447361,0.0470383,0.0586736,0.0354487,0.0128323,0.0165068,0.0286665,0.0285638,0.0136141,0.0133637,0.0282516,0.0232216,0.0306008,0,0.059887,0.0441374,0,0,0.0782731,0,0,0.0466435,0.0583811,0.0386555,0.0117033,0.00796274,0.0520148,0.101054,0.0432952,0.0777048,0.0755713,0.0302058,0.0582691,0.0443909,0.0750499,0.024822,0.0496419,0.136995,0.053874,0.0379588,0.0260129,0.013019,0,0.0339049
1679,0.029555,0,0,0,0,0.0635192,0,0,0,0,0,0,0.0310042,0,0.0162323,0.0670362,0,0,0.0250883,0,0,0.040166,0.0666022,0.0192242,0.00969274,0.021328,0.0485429,0.0446155,0.0471609,0.058719,0.0353608,0.0127708,0.0165612,0.0286218,0.0285931,0.013904,0.0133028,0.028412,0.0232932,0.0298083,0,0.0598758,0.0439939,0,0,0.0781119,0,0,0.0465874,0.058553,0.0386615,0.0115254,0.00841019,0.052013,0.101035,0.0433553,0.0778371,0.0755857,0.0300471,0.0582133,0.0442895,0.0748671,0.026104,0.0494671,0.136964,0.05376,0.0379949,0.0260146,0.0133249,0,0.0338324
1680,0.0295665,0,0,0,0,0.063557,0,0,0,0,0,0,0.0308254,0,0.0162542,0.0670782,0,0,0.0252308,0,0,0.0402055,0.0664017,0.0191766,0.00978837,0.0212736,0.0485775,0.0444243,0.0473583,0.058807,0.0352765,0.0126914,0.0165248,0.0285194,0.0286995,0.0141823,0.0131915,0.0285872,0.0233276,0.0288648,0,0.0598475,0.043906,0,0,0.0779782,0,0,0.0465678,0.0587468,0.0388101,0.0113845,0.00880507,0.0520907,0.101035,0.0434103,0.07799,0.0755264,0.029822,0.0581903,0.0442519,0.074764,0.0274605,0.0493489,0.136718,0.0536968,0.0380451,0.0259973,0.0136401,0,0.0337936
1681,0.0295468,0,0,0,0,0.0635624,0,0,0,0,0,0,0.0306107,0,0.0162602,0.0671535,0,0,0.0253612,0,0,0.0402347,0.0661892,0.0189827,0.00990886,0.0211603,0.048654,0.0441971,0.0475869,0.0588839,0.0352096,0.0126194,0.0164683,0.0284179,0.0287036,0.0145451,0.013069,0.0287699,0.0233632,0.0278459,0,0.059795,0.0437778,0,0,0.0778872,0,0,0.0465837,0.0589673,0.0391046,0.0112749,0.00923265,0.0521426,0.100962,0.0434329,0.0780389,0.0754724,0.0295653,0.058133,0.0442364,0.0747113,0.0289319,0.0494125,0.136516,0.0536934,0.0380604,0.0259593,0.0140352,0,0.0338212
1682,0.0295845,0,0,0,0,0.0636048,0,0,0,0,0,0,0.030347,0,0.0161746,0.0671897,0,0,0.0254459,0,0,0.040274,0.0660064,0.0189395,0.00997878,0.0211237,0.0487118,0.043968,0.0477631,0.0589567,0.0351804,0.0125752,0.0164411,0.0282647,0.0285994,0.0150062,0.0129483,0.0289409,0.0233944,0.0268891,0,0.0597682,0.0436677,0,0,0.0777596,0,0,0.0465702,0.0591549,0.0394267,0.0111895,0.00975293,0.0521247,0.100919,0.0434978,0.0781533,0.0753897,0.0292379,0.0580845,0.0442108,0.0746541,0.0304234,0.0494027,0.136373,0.0536344,0.0380886,0.025925,0.0144341,0,0.0338666
1683,0.0296344,0,0,0,0,0.0636313,0,0,0,0,0,0,0.0300051,0,0.01613,0.0672448,0,0,0.0255519,0,0,0.0403086,0.0658354,0.019011,0.0100397,0.0211794,0.048745,0.0437068,0.0479285,0.059031,0.0352003,0.012531,0.0163566,0.0283805,0.0284741,0.0153684,0.0127639,0.0291446,0.0233888,0.0259891,0,0.0596938,0.0435938,0,0,0.0776249,0,0,0.0465605,0.0593611,0.0396902,0.0111401,0.0102368,0.0521011,0.100829,0.0435952,0.0782176,0.0752925,0.0289161,0.0581366,0.0441761,0.0745828,0.0319503,0.0493363,0.136346,0.0535538,0.0381283,0.025904,0.0147756,0,0.0339
1684,0.029636,0,0,0,0,0.0636557,0,0,0,0,0,0,0.0295664,0,0.0161538,0.0673234,0,0,0.0256394,0,0,0.0403898,0.0657115,0.0190875,0.0100737,0.0213014,0.0487681,0.0434407,0.0480654,0.0591303,0.0352411,0.0125325,0.0162343,0.0284925,0.0285182,0.0156236,0.0125641,0.0294091,0.0233124,0.0250798,0,0.0596209,0.0435161,0,0,0.0774904,0,0,0.046503,0.0595752,0.0399027,0.0110874,0.0106666,0.0520424,0.10072,0.0436499,0.0782161,0.0752092,0.0286351,0.0580973,0.0441192,0.0744805,0.0334231,0.0491937,0.136332,0.0534419,0.0381867,0.0259078,0.015064,0,0.0339081
1685,0.0295688,0,0,0,0,0.0636264,0,0,0,0,0,0,0.0292138,0,0.0162587,0.0674467,0,0,0.0257432,0,0,0.0404427,0.0655799,0.0191088,0.0100895,0.021212,0.0487624,0.0431914,0.048188,0.0592165,0.0353148,0.0125086,0.0161745,0.0285259,0.0286974,0.0157861,0.0123699,0.0296925,0.0232617,0.0242705,0,0.0594944,0.0433965,0,0,0.077445,0,0,0.0465035,0.0598272,0.0400769,0.01101,0.0110277,0.0519842,0.100546,0.0437032,0.0781444,0.0751245,0.0284052,0.0581057,0.0440417,0.0743596,0.0348053,0.0493025,0.136318,0.0534204,0.0381871,0.0259432,0.0153031,0,0.0339016
1686,0.029502,0,0,0,0,0.0636343,0,0,0,0,0,0,0.0288956,0,0.0163206,0.0675204,0,0,0.0257918,0,0,0.0404637,0.0654896,0.0191615,0.0100534,0.021141,0.0487161,0.0429457,0.0483626,0.0592564,0.0354092,0.0125173,0.0160639,0.0285079,0.0287644,0.016046,0.0122297,0.0299184,0.0232342,0.0235873,0,0.0593912,0.043269,0,0,0.0774247,0,0,0.046494,0.0600774,0.0402992,0.0109157,0.0113668,0.0518749,0.100379,0.0437485,0.0780984,0.0750685,0.0282227,0.05807,0.0439714,0.0742486,0.0359422,0.0494114,0.136334,0.053451,0.0382236,0.0260103,0.0156011,0,0.0339053
1687,0.029493,0,0,0,0,0.063722,0,0,0,0,0,0,0.0286639,0,0.0163595,0.0675516,0,0,0.0257934,0,0,0.0405034,0.0654093,0.0192459,0.0100311,0.0211477,0.0486679,0.0427144,0.0485703,0.0593212,0.0355466,0.0125422,0.0162722,0.0284953,0.0286471,0.0161834,0.0121064,0.0300895,0.0232093,0.0230808,0,0.0593518,0.0431822,0,0,0.0774209,0,0,0.0465036,0.0602864,0.040475,0.0108185,0.0116466,0.0517272,0.100245,0.0437287,0.0779878,0.0750645,0.0281062,0.057925,0.0439024,0.0741413,0.0368028,0.0494512,0.136389,0.0534794,0.0383111,0.0260428,0.0158013,0,0.03388
1688,0.0294967,0,0,0,0,0.063786,0,0,0,0,0,0,0.0285092,0,0.0164047,0.067563,0,0,0.0258431,0,0,0.0405682,0.0653527,0.0192888,0.00998475,0.0211672,0.0486619,0.0425613,0.0487014,0.0593679,0.0356958,0.0125553,0.0163255,0.0284977,0.0285784,0.0165182,0.0120148,0.0302968,0.0232064,0.0227356,0,0.0593117,0.0431488,0,0,0.0775129,0,0,0.0465857,0.0605088,0.0405624,0.0107443,0.0117491,0.0516009,0.100117,0.0436474,0.0778283,0.0751187,0.0280986,0.0578114,0.0438279,0.0740444,0.037444,0.0495269,0.136458,0.0535638,0.0384076,0.0260295,0.0159491,0,0.0338006
1689,0.029519,0,0,0,0,0.0638295,0,0,0,0,0,0,0.0283294,0,0.0164616,0.0675353,0,0,0.025929,0,0,0.0406124,0.0653096,0.0193124,0.00993694,0.0212265,0.0487084,0.0424185,0.0488317,0.0593921,0.0358345,0.0126149,0.0162199,0.0285151,0.028648,0.0168489,0.01197,0.0305575,0.023219,0.0223992,0,0.0593279,0.0431238,0,0,0.0776361,0,0,0.046724,0.0607559,0.0405818,0.0106641,0.0116879,0.051503,0.0999866,0.0435234,0.0776518,0.0752037,0.028217,0.0576908,0.0436903,0.0739283,0.0378764,0.0496824,0.13655,0.0537483,0.0385382,0.026007,0.0160435,0,0.0336665
1690,0.0295923,0,0,0,0,0.0639403,0,0,0,0,0,0,0.0281887,0,0.016511,0.0674179,0,0,0.0259581,0,0,0.0406568,0.0652575,0.0193479,0.00992211,0.0213346,0.0487805,0.0422858,0.0490011,0.059446,0.035988,0.0127443,0.0162881,0.0284836,0.0286193,0.017018,0.011983,0.0307733,0.0232452,0.0221086,0,0.0594753,0.0431208,0,0,0.0777016,0,0,0.0468398,0.0609825,0.0406668,0.0105686,0.0115063,0.0513552,0.0999027,0.0433492,0.0774984,0.0752538,0.0283672,0.0575743,0.0435394,0.0738111,0.0379589,0.0497359,0.136743,0.0538981,0.0387125,0.0259644,0.0161229,0,0.0335309
1691,0.0296499,0,0,0,0,0.0640233,0,0,0,0,0,0,0.0279918,0,0.0166233,0.0673359,0,0,0.0260195,0,0,0.04071,0.0651913,0.0193038,0.00993799,0.0212341,0.0488597,0.0421544,0.0491313,0.0595022,0.0361157,0.0126649,0.0162925,0.0284558,0.0286246,0.0170475,0.0119672,0.0309413,0.0232761,0.0219261,0,0.0596289,0.0431822,0,0,0.0778077,0,0,0.0470009,0.0612573,0.0406655,0.0105191,0.0111582,0.0512561,0.0998089,0.0430956,0.0772918,0.0753122,0.0285975,0.0573861,0.0433683,0.0736617,0.0378185,0.0497474,0.136941,0.0540767,0.0388073,0.0258886,0.0162049,0,0.033313
1692,0.0297237,0,0,0,0,0.0640811,0,0,0,0,0,0,0.0278755,0,0.0166601,0.0671985,0,0,0.0260445,0,0,0.0407582,0.0651456,0.0192808,0.0099344,0.0212036,0.0489694,0.0420718,0.0492561,0.0595322,0.0361844,0.0126278,0.0162036,0.0283959,0.0286235,0.0171938,0.0119633,0.0310833,0.0233141,0.021877,0,0.0598561,0.0432833,0,0,0.0779375,0,0,0.0471456,0.0615325,0.0407613,0.0105036,0.0107583,0.0511737,0.0996837,0.0427739,0.0769786,0.0753711,0.0288499,0.0571561,0.0431771,0.073515,0.0373764,0.0498349,0.137157,0.0543006,0.0389871,0.0258089,0.0163127,0,0.033085
1693,0.0297734,0,0,0,0,0.064083,0,0,0,0,0,0,0.0276936,0,0.0166613,0.0670338,0,0,0.0260815,0,0,0.0408165,0.0651345,0.0192771,0.0098763,0.0212878,0.0490464,0.0420181,0.0493226,0.0595213,0.0361658,0.0126254,0.0160742,0.0284092,0.0286407,0.0173393,0.0119293,0.0312609,0.0233234,0.0219599,0,0.0601074,0.043445,0,0,0.0781281,0,0,0.0473281,0.0618492,0.0407489,0.0105139,0.0103121,0.0511251,0.0994999,0.0423879,0.0766007,0.0754242,0.0290915,0.0569086,0.042948,0.0733528,0.0367633,0.0500609,0.137394,0.0545842,0.0390686,0.0257492,0.0163714,0,0.0328186
1694,0.0298102,0,0,0,0,0.0641153,0,0,0,0,0,0,0.0275716,0,0.0166515,0.0668052,0,0,0.0260837,0,0,0.0408635,0.0651419,0.019261,0.00980862,0.0214202,0.0491583,0.0419447,0.0494553,0.0594918,0.0361397,0.0126423,0.016166,0.0284086,0.0286523,0.0175136,0.0119418,0.031447,0.0232965,0.02222,0,0.0603852,0.0434846,0,0,0.0783007,0,0,0.0474694,0.0621852,0.040625,0.0105555,0.00989891,0.0510583,0.0993117,0.0420071,0.0761766,0.075432,0.029305,0.0566433,0.0426993,0.0731692,0.0360092,0.0502284,0.137601,0.0547974,0.0392718,0.0256925,0.0163646,0,0.0325383
1695,0.0298616,0,0,0,0,0.064171,0,0,0,0,0,0,0.0276038,0,0.016636,0.0665835,0,0,0.026029,0,0,0.0408937,0.065127,0.019223,0.00976458,0.0214337,0.0492139,0.0418512,0.0495773,0.0594765,0.0360901,0.0126752,0.0161806,0.0283387,0.0285972,0.0176071,0.012,0.0315763,0.023198,0.0225552,0,0.0606898,0.0434463,0,0,0.0784656,0,0,0.0475814,0.062567,0.0404522,0.010609,0.00951756,0.050956,0.0991364,0.0415908,0.0757161,0.0753814,0.0295007,0.0563569,0.0424543,0.0729497,0.0350843,0.0503327,0.137732,0.054986,0.039479,0.0256392,0.016241,0,0.0321984
1696,0.0299012,0,0,0,0,0.064183,0,0,0,0,0,0,0.0277239,0,0.016662,0.066394,0,0,0.0259618,0,0,0.0409099,0.0650763,0.0191148,0.0097329,0.0212714,0.0493285,0.0417747,0.0496399,0.0595461,0.0360652,0.0126724,0.0160496,0.0282562,0.0285089,0.0177852,0.0120582,0.0316828,0.0231221,0.0229837,0,0.0609512,0.0434044,0,0,0.0786772,0,0,0.0477074,0.0630701,0.0404369,0.0106616,0.00895787,0.0508159,0.0989242,0.0410845,0.0752099,0.0752729,0.0296759,0.0560637,0.0421784,0.0727511,0.0338464,0.0505152,0.137873,0.0552167,0.0395944,0.0255841,0.0161541,0,0.0317287
1697,0.0299512,0,0,0,0,0.0641921,0,0,0,0,0,0,0.027823,0,0.0166939,0.0661841,0,0,0.0259059,0,0,0.0409256,0.0650293,0.0189994,0.00966745,0.0212847,0.0494142,0.0417171,0.0496866,0.0596179,0.0361421,0.0126302,0.0161088,0.0282317,0.0284702,0.0179733,0.0121048,0.031805,0.0230864,0.0236117,0,0.0612274,0.0433721,0,0,0.0788333,0,0,0.0477975,0.0635954,0.0405013,0.0107213,0.0083139,0.0506448,0.0987482,0.040538,0.0746618,0.075118,0.0298406,0.0557776,0.041906,0.0725982,0.0324699,0.0506333,0.138069,0.0554295,0.0396642,0.0255243,0.0160396,0,0.0313049
1698,0.0300353,0,0,0,0,0.0642215,0,0,0,0,0,0,0.0278626,0,0.0166338,0.065952,0,0,0.0257807,0,0,0.0409307,0.0650259,0.0189754,0.0095344,0.0215691,0.0494411,0.0416508,0.0497089,0.0596093,0.0363212,0.0125962,0.0161787,0.0281509,0.0284491,0.0181177,0.012142,0.0319041,0.0230412,0.0245464,0,0.0615489,0.0433408,0,0,0.078926,0,0,0.0477967,0.0640418,0.0405094,0.0107984,0.00761294,0.0504031,0.0986155,0.0400137,0.0741188,0.0748925,0.0298935,0.0555299,0.0417234,0.0725129,0.0307648,0.0506984,0.138193,0.0555444,0.0397578,0.025454,0.015852,0,0.0310942
1699,0.0301001,0,0,0,0,0.0642004,0,0,0,0,0,0,0.0278338,0,0.0166549,0.0657395,0,0,0.0256541,0,0,0.0409199,0.0650436,0.0189191,0.00940342,0.0217631,0.0494369,0.0415897,0.0497453,0.0596356,0.0365476,0.0125842,0.0161973,0.0280911,0.0284546,0.0180071,0.0121607,0.0319872,0.0229702,0.0256364,0,0.061829,0.043308,0,0,0.0790468,0,0,0.0478438,0.064474,0.0404993,0.0108481,0.00683788,0.0501406,0.0984496,0.0395507,0.0736092,0.074635,0.0299208,0.0553438,0.041619,0.0724912,0.0290801,0.0508459,0.138236,0.0556648,0.0397915,0.0253657,0.0156061,0,0.0309178
1700,0.0301688,0,0,0,0,0.0641719,0,0,0,0,0,0,0.0278349,0,0.0167013,0.0655266,0,0,0.0255342,0,0,0.0409081,0.0650542,0.0188762,0.00928389,0.0218628,0.0494209,0.0415302,0.0498252,0.0597245,0.0367897,0.0126108,0.0161406,0.0280505,0.02844,0.0178907,0.0122052,0.0320463,0.0228543,0.0268652,0,0.062078,0.0433225,0,0,0.0791343,0,0,0.0478726,0.0648848,0.0405141,0.0108834,0.00610438,0.0498533,0.0982968,0.0391626,0.0731221,0.074383,0.0299754,0.0552463,0.0415787,0.0725493,0.0273682,0.0509062,0.138227,0.0557839,0.0397798,0.0252594,0.0153426,0,0.0307017
1701,0.0303011,0,0,0,0,0.0641751,0,0,0,0,0,0,0.0278889,0,0.0165531,0.0653511,0,0,0.0254006,0,0,0.0408924,0.0650504,0.0188641,0.00916281,0.0219399,0.0493805,0.0414949,0.049891,0.0598284,0.0370459,0.0126819,0.0160671,0.0279994,0.0283954,0.0178301,0.0122794,0.0320723,0.0227902,0.0282572,0,0.0623152,0.0433681,0,0,0.0791985,0,0,0.0478869,0.0652403,0.0405358,0.0109088,0.00545771,0.04955,0.0982111,0.0388873,0.0726903,0.0741307,0.0299895,0.0552509,0.0416283,0.0726982,0.0255991,0.0508731,0.138213,0.055868,0.0397503,0.0251195,0.0150442,0,0.0305418
1702,0.0304798,0,0,0,0,0.0642333,0,0,0,0,0,0,0.0279779,0,0.016417,0.0652255,0,0,0.0252601,0,0,0.0408899,0.0650416,0.0188313,0.00907731,0.0219809,0.0493108,0.0414521,0.0499376,0.0599464,0.03729,0.0127339,0.0161443,0.0279537,0.0283483,0.0176874,0.0123559,0.0320893,0.0227381,0.0297588,0,0.06252,0.0434344,0,0,0.0792731,0,0,0.0479153,0.065539,0.0405185,0.0109717,0.00492171,0.0492988,0.0981382,0.0386695,0.0723616,0.0738986,0.0299472,0.0553497,0.0418012,0.0729347,0.0238648,0.0509098,0.138266,0.0559678,0.0396711,0.0249179,0.0147359,0,0.0304593
1703,0.0306726,0,0,0,0,0.064325,0,0,0,0,0,0,0.0279704,0,0.0162819,0.0651485,0,0,0.0251413,0,0,0.0408929,0.0651107,0.0187531,0.00890495,0.0221163,0.0492103,0.0414064,0.0498484,0.0599423,0.0375527,0.0128394,0.0161673,0.0279239,0.0283964,0.0175629,0.0124356,0.0321231,0.0226991,0.0312463,0,0.0626993,0.0435032,0,0,0.0793714,0,0,0.048006,0.065749,0.0404214,0.0110962,0.00454366,0.0491212,0.0980936,0.0385147,0.0721748,0.0736916,0.0298869,0.0555646,0.0420796,0.0732657,0.0222738,0.0510309,0.138434,0.0561131,0.0397048,0.0246896,0.0143038,0,0.0304508
